cycle,chamber,district,party,candidate,canonical_candidate_id,person_id,incumbent,winner,candidate_cmo_total_oof,match_status,match_method,similarity,suggested_source_name,shor_u_id,shor_np_score,served_by_election,first_observed_service_year
1998,house,91,D,Spicer,AL-1998-house-91-D-SPICER,ALPERSON-SPICER,0,1,-5.134860436995668,matched,winner_or_incumbent_unique_surname,90.0,"Spicer, Terry",AL1999L066,-0.128,False,1999.0
1998,house,95,D,Pfeifer,AL-1998-house-95-D-PFEIFER,ALPERSON-PFEIFER,0,0,-21.438330874972102,fuzzy_review,none,55.38461538461539,"Spicer, Terry",,,,
1998,house,96,D,Eason,AL-1998-house-96-D-EASON,ALPERSON-EASON,0,0,-23.5054517424647,fuzzy_review,none,72.72727272727273,Letson,,,,
1998,house,102,D,Pace,AL-1998-house-102-D-PACE,ALPERSON-PACE,0,0,-22.56496528994885,fuzzy_review,none,67.5,"Black, Marcel",,,,
1998,house,104,D,Rockhold,AL-1998-house-104-D-ROCKHOLD,ALPERSON-ROCKHOLD,0,0,-0.5550554200330033,fuzzy_review,none,51.42857142857142,"Grantland, Ronald",,,,
1998,house,105,D,Straub,AL-1998-house-105-D-STRAUB,ALPERSON-STRAUB,0,0,-0.1607406811208118,fuzzy_review,none,50.0,Spratt,,,,
1998,senate,1,D,Denton,AL-1998-senate-1-D-DENTON,ALPERSON-DENTON,0,1,27.07771732138984,matched,winner_or_incumbent_unique_surname,90.0,"Denton, Bobby",AL1996U023,-0.311,True,1996.0
1998,senate,2,D,Butler,AL-1998-senate-2-D-BUTLER,ALPERSON-BUTLER,0,1,21.51425729556141,matched,winner_or_incumbent_unique_surname,90.0,"Butler, Tom",AL1996U014,0.399,True,1996.0
1998,senate,3,D,Roberts,AL-1998-senate-3-D-ROBERTS,ALPERSON-ROBERTS,0,1,39.44147294107023,matched,winner_or_incumbent_unique_surname,90.0,"Roberts, Tommy Ed",AL1996U019,0.436,True,1996.0
1998,senate,4,D,Little,AL-1998-senate-4-D-LITTLE,ALPERSON-LITTLE,0,1,13.836067689238863,fuzzy_review,none,90.0,"Little, Zebulon Sr.",,,,
1998,senate,5,D,Bishop,AL-1998-senate-5-D-BISHOP,ALPERSON-BISHOP,0,0,-1.735479738400051,fuzzy_review,none,60.00000000000001,"Robinson, Oliver",,,,
1998,senate,6,D,Bedford,AL-1998-senate-6-D-BEDFORD,ALPERSON-BEDFORD,0,1,23.156560858851616,matched,winner_or_incumbent_unique_surname,90.0,"Bedford, Roger Jr.",AL1996U022,-0.396,True,1996.0
1998,senate,7,D,Batts,AL-1998-senate-7-D-BATTS,ALPERSON-BATTS,0,0,-19.02136294246941,fuzzy_review,none,60.00000000000001,"Beasley, William",,,,
1998,senate,8,D,Barron,AL-1998-senate-8-D-BARRON,ALPERSON-BARRON,0,1,12.19420103080299,matched,winner_or_incumbent_unique_surname,90.0,"Barron, Lowell",AL1996U020,-0.345,True,1996.0
1998,senate,9,D,Mitchem,AL-1998-senate-9-D-MITCHEM,ALPERSON-MITCHEM,0,1,32.53195005852334,matched,winner_or_incumbent_unique_surname,90.0,"Mitchem, Hinton",AL1996U018,-0.109,True,1996.0
1998,senate,10,D,Means,AL-1998-senate-10-D-MEANS,ALPERSON-MEANS,0,1,7.042743820302743,matched,winner_or_incumbent_unique_surname,90.0,"Means, Larry",AL1999U030,0.143,False,1999.0
1998,senate,11,D,Preuitt,AL-1998-senate-11-D-PREUITT,ALPERSON-PREUITT,0,1,1.8232170496052928,matched,winner_or_incumbent_unique_surname,90.0,"Preuitt, Jim",AL1999U005,0.205,False,1999.0
1998,senate,12,D,Thomas,AL-1998-senate-12-D-THOMAS,ALPERSON-THOMAS,0,0,-12.879881409967275,fuzzy_review,none,90.0,"Sherer, Thomas",,,,
1998,senate,13,D,Dial,AL-1998-senate-13-D-DIAL,ALPERSON-DIAL,0,1,21.856716597238226,matched,winner_or_incumbent_unique_surname,90.0,"Dial, Gerald",AL1996U024,0.575,True,1996.0
1998,senate,14,D,Robinson,AL-1998-senate-14-D-ROBINSON,ALPERSON-ROBINSON,0,0,-24.99091504061293,fuzzy_review,none,90.0,"Robinson, Oliver",,,,
1998,senate,16,D,Johns,AL-1998-senate-16-D-JOHNS,ALPERSON-JOHNS,0,0,-14.395846391054093,fuzzy_review,none,90.0,"Johnson, Anthony",,,,
1998,senate,18,D,Morrow,AL-1998-senate-18-D-MORROW,ALPERSON-MORROW,0,1,-15.56634657136896,matched,winner_or_incumbent_unique_surname,90.0,"Morrow, Johnny",AL1996L034,0.002,True,1996.0
1998,senate,20,D,Escott,AL-1998-senate-20-D-ESCOTT,ALPERSON-ESCOTT,0,1,-2.36691786870842,matched,winner_or_incumbent_unique_surname,90.0,"Escott, Sundra",AL1996U010,-0.946,True,1996.0
1998,senate,21,D,Poole,AL-1998-senate-21-D-POOLE,ALPERSON-POOLE,0,1,2.9010263879025127,matched,winner_or_incumbent_unique_surname,90.0,"Poole, Phil",AL1996U005,-0.161,True,1996.0
1998,senate,22,D,Lindsey,AL-1998-senate-22-D-LINDSEY,ALPERSON-LINDSEY,0,1,5.70845828216241,matched,normalized_exact,100.0,Lindsey,AL1996U017,-0.711,True,1996.0
1998,senate,24,D,Steele,AL-1998-senate-24-D-STEELE,ALPERSON-STEELE,0,1,3.62076801997582,matched,winner_or_incumbent_unique_surname,90.0,"Steele, Charles Jr.",AL1996U003,-1.214,True,1996.0
1998,senate,25,D,Chappell,AL-1998-senate-25-D-CHAPPELL,ALPERSON-CHAPPELL,0,0,-30.226848247872155,fuzzy_review,none,69.23076923076923,"Mitchell, Joseph",,,,
1998,senate,26,D,Langford,AL-1998-senate-26-D-LANGFORD,ALPERSON-LANGFORD,0,1,1.1408995075312165,matched,winner_or_incumbent_unique_surname,90.0,"Langford, Charles",AL1996U026,-1.22,True,1996.0
1998,senate,27,D,Little,AL-1998-senate-27-D-LITTLE,ALPERSON-LITTLE,0,1,24.48844400028197,fuzzy_review,none,90.0,"Little, Zebulon Sr.",,,,
1998,senate,29,D,Palmer,AL-1998-senate-29-D-PALMER,ALPERSON-PALMER,0,0,-15.978680296474067,fuzzy_review,none,65.45454545454547,"Hall, Albert",,,,
