person_id,candidate,election_cycle,legiscan_people_id,bill_id,bill_number,session_year,session_name,amendment_id,date,chamber,title,description,adopted,issue,attributed_name,attribution_method,attribution_confidence,activity_timing,url,state_link,bill_url,bill_title,bill_description,subject_names
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,947271,HB98,2017,Regular Session 2017,49275,2017-04-20,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,abortion,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HB98/id/49275,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2017RS/PrintFiles/185644-1.pdf,https://legiscan.com/AL/bill/HB98/2017,"Children, Alabama's commitment to the right to life of unborn children, affirmed, const amend.","Children, Alabama's commitment to the right to life of unborn children, affirmed, const amend.",Constitutional Amendments
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,948507,HB136,2017,Regular Session 2017,52583,2017-05-03,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,unclassified,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HB136/id/52583,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2017RS/PrintFiles/186341-1.pdf,https://legiscan.com/AL/bill/HB136/2017,"Municipality, council-manager form of gov., council-manager act of 1982, composition of council, alternate forms, Sec. 11-43A-8 am'd.","Municipality, council-manager form of gov., council-manager act of 1982, composition of council, alternate forms, Sec. 11-43A-8 am'd.",Municipalities
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1006620,HB528,2017,Regular Session 2017,50937,2017-05-17,S,Senate Figures first Substitute Offered,Senate Figures first Substitute Offered,0,unclassified,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HB528/id/50937,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2017RS/PrintFiles/186941-3.pdf,https://legiscan.com/AL/bill/HB528/2017,"Mobile Co., co. commission authorize to exempt intermittent food service establishment from regulation by co. health dept. in association with regional celebration or tradition","Mobile Co., co. commission authorize to exempt intermittent food service establishment from regulation by co. health dept. in association with regional celebration or tradition",Mobile County
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1057824,HB175,2018,Regular Session 2018,61687,2018-03-15,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,public_education,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HB175/id/61687,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/193436-2.pdf,https://legiscan.com/AL/bill/HB175/2018,"Education budget, appropriations for the support, maintenance, and development of public education","Education budget, appropriations for the support, maintenance, and development of public education",Education Trust Fund
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1057824,HB175,2018,Regular Session 2018,61687,2018-03-15,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,taxes_budget,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HB175/id/61687,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/193436-2.pdf,https://legiscan.com/AL/bill/HB175/2018,"Education budget, appropriations for the support, maintenance, and development of public education","Education budget, appropriations for the support, maintenance, and development of public education",Education Trust Fund
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1250607,SB258,2019,Regular Session 2019,74118,2019-04-18,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,unclassified,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/SB258/id/74118,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2019RS/PrintFiles/199585-1.pdf,https://legiscan.com/AL/bill/SB258/2019,"Schools, public, pledge of allegiance to U.S. flag, required to be conducted at the beginning of each school day, Sec. 16-43-5 am'd.","Schools, public, pledge of allegiance to U.S. flag, required to be conducted at the beginning of each school day, Sec. 16-43-5 am'd.",Education
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1241746,HB163,2019,Regular Session 2019,75214,2019-04-30,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,taxes_budget,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HB163/id/75214,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2019RS/PrintFiles/199893-1.pdf,https://legiscan.com/AL/bill/HB163/2019,"Motor fuel taxes, Revenue Commissioner authorized to temporarily waive licensing requirements for fuel importers, exporters, and transporters during a state of emergency, Sec. 40-2-11 am'd.","Motor fuel taxes, Revenue Commissioner authorized to temporarily waive licensing requirements for fuel importers, exporters, and transporters during a state of emergency, Sec. 40-2-11 am'd.",Motor Fuel
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1248642,HB339,2019,Regular Session 2019,75861,2019-05-07,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,unclassified,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HB339/id/75861,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2019RS/PrintFiles/200676-1.pdf,https://legiscan.com/AL/bill/HB339/2019,"Schools, public, pledge of allegiance to U.S. flag, required to be conducted at the beginning of each school day, Sec. 16-43-5 am'd.","Schools, public, pledge of allegiance to U.S. flag, required to be conducted at the beginning of each school day, Sec. 16-43-5 am'd.",Education
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1248096,HB314,2019,Regular Session 2019,76193,2019-05-14,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,abortion,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HB314/id/76193,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2019RS/PrintFiles/201012-1.pdf,https://legiscan.com/AL/bill/HB314/2019,"Abortion, prohibited under certain conditions, Class A felony; attempted abortion a Class C felony, exceptions","Abortion, prohibited under certain conditions, Class A felony; attempted abortion a Class C felony, exceptions",Abortion
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1248096,HB314,2019,Regular Session 2019,76194,2019-05-14,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,abortion,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HB314/id/76194,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2019RS/PrintFiles/201031-1.pdf,https://legiscan.com/AL/bill/HB314/2019,"Abortion, prohibited under certain conditions, Class A felony; attempted abortion a Class C felony, exceptions","Abortion, prohibited under certain conditions, Class A felony; attempted abortion a Class C felony, exceptions",Abortion
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1248096,HB314,2019,Regular Session 2019,76195,2019-05-14,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,abortion,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HB314/id/76195,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2019RS/PrintFiles/201010-1.pdf,https://legiscan.com/AL/bill/HB314/2019,"Abortion, prohibited under certain conditions, Class A felony; attempted abortion a Class C felony, exceptions","Abortion, prohibited under certain conditions, Class A felony; attempted abortion a Class C felony, exceptions",Abortion
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1253278,SB320,2019,Regular Session 2019,76451,2019-05-16,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,unclassified,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/SB320/id/76451,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2019RS/PrintFiles/201072-1.pdf,https://legiscan.com/AL/bill/SB320/2019,"Sexual offenses, certain sexual offenses redefined, sex offender registration, community notification act, add foster parent engaging in sex act, technical revisions, Secs. 13A-5-6, 13A-6-60 to 13A-6-65, inclusive, 13A-6-65.1, 13A-6-66, 13A-6-67, 13A-6-68, 13A-6-70, 13A-6-71, 13A-6-81,13A-6-82, 13A-6-122, 13A-6-241, 13A-6-243, 13A-11-9, 13A-11-32.1, 13A-12-120, 13A-12-121, 13A-12-190, 13A-12-192, 15-3-5, 15-20A-5, 15-20A-44, 15-23-101, 15-23-102 am'd.","Sexual offenses, certain sexual offenses redefined, sex offender registration, community notification act, add foster parent engaging in sex act, technical revisions, Secs. 13A-5-6, 13A-6-60 to 13A-6-65, inclusive, 13A-6-65.1, 13A-6-66, 13A-6-67, 13A-6-68, 13A-6-70, 13A-6-71, 13A-6-81,13A-6-82, 13A-6-122, 13A-6-241, 13A-6-243, 13A-11-9, 13A-11-32.1, 13A-12-120, 13A-12-121, 13A-12-190, 13A-12-192, 15-3-5, 15-20A-5, 15-20A-44, 15-23-101, 15-23-102 am'd.",Sexual Offenses
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1329348,HB147,2020,Regular Session 2020,80628,2020-02-27,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,taxes_budget,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HB147/id/80628,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2020RS/PrintFiles/205141-1.pdf,https://legiscan.com/AL/bill/HB147/2020,"Municipal occupational taxes, prohibited if not already in effect unless authorized by local law","Municipal occupational taxes, prohibited if not already in effect unless authorized by local law",Occupational Tax
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1335956,SB165,2020,Regular Session 2020,81740,2020-03-12,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,unclassified,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/SB165/id/81740,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2020RS/PrintFiles/206711-1.pdf,https://legiscan.com/AL/bill/SB165/2020,"Medical Cannabis, program established to allow use of for certain conditions, defense against prosecution for marijuana possession established, Secs. 20-2A-1 to 20-2A-11, incl., 20-2A-20 to 20-2A-23, incl., 20-2A-30 to 20-2A-36, incl., 20-2A-50 to 20-2A-68, incl., added; Sec. 13A-7-2 am'd.","Medical Cannabis, program established to allow use of for certain conditions, defense against prosecution for marijuana possession established, Secs. 20-2A-1 to 20-2A-11, incl., 20-2A-20 to 20-2A-23, incl., 20-2A-30 to 20-2A-36, incl., 20-2A-50 to 20-2A-68, incl., added; Sec. 13A-7-2 am'd.",Marijuana
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1424921,SB55,2021,Regular Session 2021,89284,2021-02-11,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,unclassified,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/SB55/id/89284,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2021RS/PrintFiles/210341-1.pdf,https://legiscan.com/AL/bill/SB55/2021,"Fireworks, State Fire Marshal, fees for manufacturing, sale, display, increased, common fireworks, redesignated consumer fireworks, authorized to be sold at retail, mun ordinances or laws authorized, fees increased based on increases in Consumer Price Index (CPI), transfer of funds to Firefighter Annuity and Benefit Fund, Sec. 36-19-31 added; Secs. 8-17-210, 8-17-211, 8-17-216.1, 8-17-217, 8-17-218, 8-17-219, 8-17-220, 8-17-225, 8-17-226, 8-17-237, 8-17-255, 34-33-11, 34-33A-12, 36-19-29 am'd.","Fireworks, State Fire Marshal, fees for manufacturing, sale, display, increased, common fireworks, redesignated consumer fireworks, authorized to be sold at retail, mun ordinances or laws authorized, fees increased based on increases in Consumer Price Index (CPI), transfer of funds to Firefighter Annuity and Benefit Fund, Sec. 36-19-31 added; Secs. 8-17-210, 8-17-211, 8-17-216.1, 8-17-217, 8-17-218, 8-17-219, 8-17-220, 8-17-225, 8-17-226, 8-17-237, 8-17-255, 34-33-11, 34-33A-12, 36-19-29 am'd.",Fireworks
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1434344,SB170,2021,Regular Session 2021,92067,2021-02-25,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,public_education,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/SB170/id/92067,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2021RS/PrintFiles/210842-1.pdf,https://legiscan.com/AL/bill/SB170/2021,"Building Exceptional School Board Team Act (BEST), provides further for boardsmanship standards, training, and discipline of local bd. of education members, Sec. 16-1-41.1 repealed; Secs. 16-8-1, 16-11-2 am'd.","Building Exceptional School Board Team Act (BEST), provides further for boardsmanship standards, training, and discipline of local bd. of education members, Sec. 16-1-41.1 repealed; Secs. 16-8-1, 16-11-2 am'd.",Education
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1434344,SB170,2021,Regular Session 2021,92068,2021-02-25,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,public_education,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/SB170/id/92068,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2021RS/PrintFiles/210843-1.pdf,https://legiscan.com/AL/bill/SB170/2021,"Building Exceptional School Board Team Act (BEST), provides further for boardsmanship standards, training, and discipline of local bd. of education members, Sec. 16-1-41.1 repealed; Secs. 16-8-1, 16-11-2 am'd.","Building Exceptional School Board Team Act (BEST), provides further for boardsmanship standards, training, and discipline of local bd. of education members, Sec. 16-1-41.1 repealed; Secs. 16-8-1, 16-11-2 am'd.",Education
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1490631,HJR166,2021,Regular Session 2021,107097,2021-02-25,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,unclassified,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HJR166/id/107097,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2021RS/PrintFiles/210842-1.pdf,https://legiscan.com/AL/bill/HJR166/2021,"COVID-19 Vaccine Bill of Rights, memorialized","COVID-19 Vaccine Bill of Rights, memorialized","Resolutions, Legislative"
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1490631,HJR166,2021,Regular Session 2021,107098,2021-02-25,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,unclassified,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HJR166/id/107098,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2021RS/PrintFiles/210843-1.pdf,https://legiscan.com/AL/bill/HJR166/2021,"COVID-19 Vaccine Bill of Rights, memorialized","COVID-19 Vaccine Bill of Rights, memorialized","Resolutions, Legislative"
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1443674,SB214,2021,Regular Session 2021,94875,2021-03-09,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,gambling,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/SB214/id/94875,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2021RS/PrintFiles/211536-1.pdf,https://legiscan.com/AL/bill/SB214/2021,"Gaming, Alabama Education Lottery established, Alabama Education Lottery Corporation and Alabama Gaming Commission estab. to license and regulate gaming, negotiation of compact with Poarch Creek Indians Authority, const. amend.","Gaming, Alabama Education Lottery established, Alabama Education Lottery Corporation and Alabama Gaming Commission estab. to license and regulate gaming, negotiation of compact with Poarch Creek Indians Authority, const. amend.",Constitutional Amendments
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1443674,SB214,2021,Regular Session 2021,94876,2021-03-09,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,gambling,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/SB214/id/94876,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2021RS/PrintFiles/211531-1.pdf,https://legiscan.com/AL/bill/SB214/2021,"Gaming, Alabama Education Lottery established, Alabama Education Lottery Corporation and Alabama Gaming Commission estab. to license and regulate gaming, negotiation of compact with Poarch Creek Indians Authority, const. amend.","Gaming, Alabama Education Lottery established, Alabama Education Lottery Corporation and Alabama Gaming Commission estab. to license and regulate gaming, negotiation of compact with Poarch Creek Indians Authority, const. amend.",Constitutional Amendments
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1422725,HB131,2021,Regular Session 2021,102541,2021-04-06,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,criminal_justice,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HB131/id/102541,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2021RS/PrintFiles/212600-2.pdf,https://legiscan.com/AL/bill/HB131/2021,"Bail, criminal cases, creates Aniah's law, Legislature may designate offenses not eligible for bail, const. amend","Bail, criminal cases, creates Aniah's law, Legislature may designate offenses not eligible for bail, const. amend",Constitutional Amendments
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1422882,HB130,2021,Regular Session 2021,102568,2021-04-06,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,unclassified,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HB130/id/102568,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2021RS/PrintFiles/212609-1.pdf,https://legiscan.com/AL/bill/HB130/2021,"Bail, to provide for an additional offense under which an individual can be denied bail, pretrial detention hearing under certain circumstances provided, Secs. 15-13-2, 15-13-3, 15-13-7, 15-13-104, 15-13-105, 15-13-106 am'd.","Bail, to provide for an additional offense under which an individual can be denied bail, pretrial detention hearing under certain circumstances provided, Secs. 15-13-2, 15-13-3, 15-13-7, 15-13-104, 15-13-105, 15-13-106 am'd.",Bail
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1489792,SB361,2021,Regular Session 2021,110272,2021-04-06,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,criminal_justice,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/SB361/id/110272,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2021RS/PrintFiles/212600-2.pdf,https://legiscan.com/AL/bill/SB361/2021,"Pardons and Paroles Board, law enforcement officers, authorized to expend funds for recruitment and training, Sec. 15-22-24 am'd.","Pardons and Paroles Board, law enforcement officers, authorized to expend funds for recruitment and training, Sec. 15-22-24 am'd.",Pardons and Paroles; Pardons and Paroles Board
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1437906,HJR2,2021,Regular Session 2021,111451,2021-04-06,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,unclassified,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HJR2/id/111451,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2021RS/PrintFiles/212609-1.pdf,https://legiscan.com/AL/bill/HJR2/2021,"Governor, committee appointed to notify that Legislature is in session and ready for the transaction of business","Governor, committee appointed to notify that Legislature is in session and ready for the transaction of business","Resolutions, Legislative"
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1492312,HR178,2021,Regular Session 2021,117882,2021-04-06,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,unclassified,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HR178/id/117882,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2021RS/PrintFiles/212600-2.pdf,https://legiscan.com/AL/bill/HR178/2021,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar","Resolution, Legislative"
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1446249,HB391,2021,Regular Session 2021,105741,2021-04-15,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,unclassified,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HB391/id/105741,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2021RS/PrintFiles/213408-1.pdf,https://legiscan.com/AL/bill/HB391/2021,"Schools, public K-12, athletic events allowing competition by one biological gender against another prohibited unless the event specifically includes both genders","Schools, public K-12, athletic events allowing competition by one biological gender against another prohibited unless the event specifically includes both genders",Schools
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1550617,HB105,2022,Regular Session 2022,135731,2022-03-09,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,criminal_justice,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HB105/id/135731,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2022RS/PrintFiles/218314-1.pdf,https://legiscan.com/AL/bill/HB105/2022,"Abuse, registry for individuals convicted of certain crimes against elders, require certain care providers to query the registry, criminal penalties, Sec. 38-9-8 am'd.","Abuse, registry for individuals convicted of certain crimes against elders, require certain care providers to query the registry, criminal penalties, Sec. 38-9-8 am'd.",Abuse
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1587346,SB204,2022,Regular Session 2022,136162,2022-03-10,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,criminal_justice,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/SB204/id/136162,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2022RS/PrintFiles/218294-1.pdf,https://legiscan.com/AL/bill/SB204/2022,"Law enforcement officers, judges, and prosecutors, confidentiality, to restrict disclosure of personal information of","Law enforcement officers, judges, and prosecutors, confidentiality, to restrict disclosure of personal information of",Confidential Information
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1830493,SB18,2024,Regular Session 2024,199959,2024-02-21,S,Senate Judiciary Figures substitution adopted,Senate Judiciary Figures substitution adopted UYKKDDD-1,0,unclassified,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/SB18/id/199959,https://alison.legislature.state.al.us/files/pdf/SearchableInstruments/2024RS/UYKKDDD-1.pdf,https://legiscan.com/AL/bill/SB18/2024,"Commencement of actions, Scouts' Honor Bill, exception to statute of limitations for sex offense against minor, provided in actions against a bankruptcy estate","Commencement of actions, Scouts' Honor Bill, exception to statute of limitations for sex offense against minor, provided in actions against a bankruptcy estate",Crimes & Offenses
ALPERSON-ANTHONY-DANIELS,Anthony Daniels,2014,17642,1069269,SB212,2018,Regular Session 2018,61645,2018-03-21,H,House Daniels Amendment Offered,House Daniels Amendment Offered,0,taxes_budget,Daniels,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/SB212/id/61645,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/193553-1.pdf,https://legiscan.com/AL/bill/SB212/2018,"Education, Alabama Cyber Engineering School established, bd of directors, programs and eligibility requirements, conditional appropriation of $1,500,000 from Education Trust Fund for fiscal year ending October 1, 2019.","Education, Alabama Cyber Engineering School established, bd of directors, programs and eligibility requirements, conditional appropriation of $1,500,000 from Education Trust Fund for fiscal year ending October 1, 2019.",Education
ALPERSON-ANTHONY-DANIELS,Anthony Daniels,2014,17642,1248096,HB314,2019,Regular Session 2019,75160,2019-04-30,H,House Daniels Amendment Offered,House Daniels Amendment Offered,0,abortion,Daniels,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HB314/id/75160,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2019RS/PrintFiles/200209-1.pdf,https://legiscan.com/AL/bill/HB314/2019,"Abortion, prohibited under certain conditions, Class A felony; attempted abortion a Class C felony, exceptions","Abortion, prohibited under certain conditions, Class A felony; attempted abortion a Class C felony, exceptions",Abortion
ALPERSON-ANTHONY-DANIELS,Anthony Daniels,2014,17642,1263544,HR245,2019,Regular Session 2019,76695,2019-05-21,H,House Daniels first Substitute Offered,House Daniels first Substitute Offered,0,unclassified,Daniels,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HR245/id/76695,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2019RS/PrintFiles/201663-1.pdf,https://legiscan.com/AL/bill/HR245/2019,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar","Resolution, Legislative"
ALPERSON-BARBARA-A-DRUMMOND,Barbara A. Drummond,2014,17624,1069269,SB212,2018,Regular Session 2018,61646,2018-03-21,H,House Drummond Amendment Offered,House Drummond Amendment Offered,0,taxes_budget,Drummond,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/SB212/id/61646,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/193810-1.pdf,https://legiscan.com/AL/bill/SB212/2018,"Education, Alabama Cyber Engineering School established, bd of directors, programs and eligibility requirements, conditional appropriation of $1,500,000 from Education Trust Fund for fiscal year ending October 1, 2019.","Education, Alabama Cyber Engineering School established, bd of directors, programs and eligibility requirements, conditional appropriation of $1,500,000 from Education Trust Fund for fiscal year ending October 1, 2019.",Education
ALPERSON-BARBARA-A-DRUMMOND,Barbara A. Drummond,2014,17624,1258044,HB598,2019,Regular Session 2019,76455,2019-05-16,H,House Drummond Amendment Offered,House Drummond Amendment Offered,0,taxes_budget,Drummond,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HB598/id/76455,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2019RS/PrintFiles/201491-1.pdf,https://legiscan.com/AL/bill/HB598/2019,"Mobile Co., simplified sellers use tax, distrib. of portion of the proceeds to the Circuit Court of the Thirteenth Judicial Circuit","Mobile Co., simplified sellers use tax, distrib. of portion of the proceeds to the Circuit Court of the Thirteenth Judicial Circuit",Mobile County
ALPERSON-BARBARA-A-DRUMMOND,Barbara A. Drummond,2014,17624,1176843,SB14,2019,Regular Session 2019,76893,2019-05-23,H,House Drummond Amendment Offered,House Drummond Amendment Offered,0,public_education,Drummond,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/SB14/id/76893,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2019RS/PrintFiles/201962-1.pdf,https://legiscan.com/AL/bill/SB14/2019,"Education, public schools, grades 6 to 12, allow elective courses on the study of the Bible and display artifacts, monuments, symbols, and text related to the study of the Bible, State Board of Education to implement rules and policies","Education, public schools, grades 6 to 12, allow elective courses on the study of the Bible and display artifacts, monuments, symbols, and text related to the study of the Bible, State Board of Education to implement rules and policies",Education
ALPERSON-BARBARA-A-DRUMMOND,Barbara A. Drummond,2014,17624,1318793,HB46,2020,Regular Session 2020,79902,2020-02-18,H,House Drummond Amendment Offered,House Drummond Amendment Offered,0,unclassified,Drummond,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HB46/id/79902,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2020RS/PrintFiles/205193-1.pdf,https://legiscan.com/AL/bill/HB46/2020,"Motor vehicles, smoking of tobacco products prohibited in vehicle with minor present","Motor vehicles, smoking of tobacco products prohibited in vehicle with minor present",Tobacco
