person_id,candidate,election_cycle,candidate_chamber,candidate_district,legiscan_people_id,bill_id,bill_number,session_year,session_name,sponsorship_role,sponsor_order,same_role_sponsor_count,priority_weight,activity_date,issue,subject_names,title,description,status,status_date,activity_timing,url,state_link
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,392765,SB250,2012,Regular Session 2012,joint_sponsor,0,6,0.16666666666666666,2012-02-08,unclassified,Motor Vehicles,"Motor vehicles, Insurance, discount for seniors (55 and over) who complete motor vehicle accident prevention course, Sec 27-13-121 am'd","Motor vehicles, Insurance, discount for seniors (55 and over) who complete motor vehicle accident prevention course, Sec 27-13-121 am'd",1,2012-02-08,post_election,https://legiscan.com/AL/bill/SB250/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB250
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,392846,SB255,2012,Regular Session 2012,joint_sponsor,0,11,0.09090909090909091,2012-02-08,environment,Conservation and Natural Resources Department,"Conservation and Natural Resources Department, hunting and fishing licenses, Alabama National Guard active members, license not required if proof of status shown, Sec. 9-11-35.2 added","Conservation and Natural Resources Department, hunting and fishing licenses, Alabama National Guard active members, license not required if proof of status shown, Sec. 9-11-35.2 added",1,2012-02-08,post_election,https://legiscan.com/AL/bill/SB255/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB255
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,392846,SB255,2012,Regular Session 2012,joint_sponsor,0,11,0.09090909090909091,2012-02-08,rural_hunting,Conservation and Natural Resources Department,"Conservation and Natural Resources Department, hunting and fishing licenses, Alabama National Guard active members, license not required if proof of status shown, Sec. 9-11-35.2 added","Conservation and Natural Resources Department, hunting and fishing licenses, Alabama National Guard active members, license not required if proof of status shown, Sec. 9-11-35.2 added",1,2012-02-08,post_election,https://legiscan.com/AL/bill/SB255/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB255
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,392860,SB256,2012,Regular Session 2012,joint_sponsor,0,8,0.125,2012-02-08,unclassified,Constitutional Amendments,"Judicial offices, maximum age for election or appointment to judicial office increased to 75 years, Section 6.16 (Section 155, Recompiled Constitution of Alabama of 1901, as amended), am'd., const. amend.","Judicial offices, maximum age for election or appointment to judicial office increased to 75 years, Section 6.16 (Section 155, Recompiled Constitution of Alabama of 1901, as amended), am'd., const. amend.",1,2012-02-08,post_election,https://legiscan.com/AL/bill/SB256/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB256
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,399394,SB326,2012,Regular Session 2012,joint_sponsor,0,13,0.07692307692307693,2012-02-16,unclassified,Volunteer Fire Departments,"Volunteer fire departments or rescue squads, state, counties, municipalities, donation of property, disposal after donation further provided for, Sec. 9-3-18 am'd.","Volunteer fire departments or rescue squads, state, counties, municipalities, donation of property, disposal after donation further provided for, Sec. 9-3-18 am'd.",1,2012-02-16,post_election,https://legiscan.com/AL/bill/SB326/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB326
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,400222,SB329,2012,Regular Session 2012,joint_sponsor,0,8,0.125,2012-02-16,criminal_justice,Criminal Law and Procedure,"Food stamps and welfare, Temporary Assistance for Needy Families (TANF), persons with felony drug conviction, federal law provisions making ineligible, provision for persons to be eligible under certain conditions","Food stamps and welfare, Temporary Assistance for Needy Families (TANF), persons with felony drug conviction, federal law provisions making ineligible, provision for persons to be eligible under certain conditions",1,2012-02-16,post_election,https://legiscan.com/AL/bill/SB329/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB329
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,400229,SB330,2012,Regular Session 2012,joint_sponsor,0,12,0.08333333333333333,2012-02-16,public_education,Employees' Retirement System,"Retirement Sytems of Alabama, contributions to Employees' and Teachers' Retirement System, overtime compensation, included in earning compensation for retirement, Secs. 16-25-1, 36-27-1 am'd","Retirement Sytems of Alabama, contributions to Employees' and Teachers' Retirement System, overtime compensation, included in earning compensation for retirement, Secs. 16-25-1, 36-27-1 am'd",1,2012-02-16,post_election,https://legiscan.com/AL/bill/SB330/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB330
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,400229,SB330,2012,Regular Session 2012,joint_sponsor,0,12,0.08333333333333333,2012-02-16,public_employee_benefits,Employees' Retirement System,"Retirement Sytems of Alabama, contributions to Employees' and Teachers' Retirement System, overtime compensation, included in earning compensation for retirement, Secs. 16-25-1, 36-27-1 am'd","Retirement Sytems of Alabama, contributions to Employees' and Teachers' Retirement System, overtime compensation, included in earning compensation for retirement, Secs. 16-25-1, 36-27-1 am'd",1,2012-02-16,post_election,https://legiscan.com/AL/bill/SB330/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB330
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,400258,SB333,2012,Regular Session 2012,joint_sponsor,0,11,0.09090909090909091,2012-02-16,taxes_budget,Taxation,"Corporate income tax, taxpayer who is part of unitary business, taxable income to include any amounts in excess of federal domestic production activities deduction, Revenue Commissioner authorized to require additional information in alternative reporting format, Secs. 40-2A-17, 40-18-1, 40-18-34 am'd.","Corporate income tax, taxpayer who is part of unitary business, taxable income to include any amounts in excess of federal domestic production activities deduction, Revenue Commissioner authorized to require additional information in alternative reporting format, Secs. 40-2A-17, 40-18-1, 40-18-34 am'd.",1,2012-02-16,post_election,https://legiscan.com/AL/bill/SB333/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB333
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,402873,SB343,2012,Regular Session 2012,joint_sponsor,0,1,1.0,2012-02-21,rural_hunting,Forestry Commission,"Forestry Commission, administrative rules, violations pertaining to conduct of persons on land designated as state forest, penalties, Sec. 9-3-9 am'd.","Forestry Commission, administrative rules, violations pertaining to conduct of persons on land designated as state forest, penalties, Sec. 9-3-9 am'd.",1,2012-02-21,post_election,https://legiscan.com/AL/bill/SB343/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB343
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,402907,SB347,2012,Regular Session 2012,joint_sponsor,0,25,0.04,2012-02-21,unclassified,Mortgages,"Mortgages, Alabama Residential Mortgage Satisfaction Act, provides for timely payoff statements and timely recording of mortgage satisfaction, Secs. 35-10-26, 35-10-30 am'd","Mortgages, Alabama Residential Mortgage Satisfaction Act, provides for timely payoff statements and timely recording of mortgage satisfaction, Secs. 35-10-26, 35-10-30 am'd",4,2012-04-26,post_election,https://legiscan.com/AL/bill/SB347/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB347
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,402914,SB348,2012,Regular Session 2012,joint_sponsor,0,8,0.125,2012-02-21,unclassified,Alabama Foreign-Country Money Judgments Recognition Act,"Alabama Foreign-Country Money Judgments Recognition Act, to provide a statutory method whereby Alabama courts legally recognize foreign judgments","Alabama Foreign-Country Money Judgments Recognition Act, to provide a statutory method whereby Alabama courts legally recognize foreign judgments",4,2012-05-10,post_election,https://legiscan.com/AL/bill/SB348/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB348
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,405284,SB364,2012,Regular Session 2012,joint_sponsor,0,1,1.0,2012-02-23,unclassified,Uniform Environmental Covenants Act,"Alabama Uniform Environmental Covenants Act, exempt underground and aboveground storage tanks storing motor fuel from requirements of, Sec. 35-19-2 am'd","Alabama Uniform Environmental Covenants Act, exempt underground and aboveground storage tanks storing motor fuel from requirements of, Sec. 35-19-2 am'd",1,2012-02-23,post_election,https://legiscan.com/AL/bill/SB364/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB364
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,405289,SB365,2012,Regular Session 2012,joint_sponsor,0,18,0.05555555555555555,2012-02-23,unclassified,Education,"Alabama School Flexibility Act of 2012, established to allow local board of education to apply for programmatic or budgetary flexibility from state law and State Board of Education rules","Alabama School Flexibility Act of 2012, established to allow local board of education to apply for programmatic or budgetary flexibility from state law and State Board of Education rules",1,2012-02-23,post_election,https://legiscan.com/AL/bill/SB365/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB365
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,409515,SB381,2012,Regular Session 2012,joint_sponsor,0,15,0.06666666666666667,2012-03-01,unclassified,Pretrial Diversion Programs,"Pretrial Diversion Programs, district attorneys throughout the state without local act authorized to establish discretionary pretrial diversion programs, basic operating standards provided for, fees distrib., database of pretrial diversion offender by Office of Prosecution Services, required","Pretrial Diversion Programs, district attorneys throughout the state without local act authorized to establish discretionary pretrial diversion programs, basic operating standards provided for, fees distrib., database of pretrial diversion offender by Office of Prosecution Services, required",1,2012-03-01,post_election,https://legiscan.com/AL/bill/SB381/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB381
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,409482,SB383,2012,Regular Session 2012,joint_sponsor,0,2,0.5,2012-03-01,unclassified,Pharmacies and Pharmacists,"Pharmacies, records, audit, minimum and uniform standards established, procedures, appeals, Pharmacy Audit Integrity Act","Pharmacies, records, audit, minimum and uniform standards established, procedures, appeals, Pharmacy Audit Integrity Act",4,2012-05-02,post_election,https://legiscan.com/AL/bill/SB383/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB383
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,409468,SB384,2012,Regular Session 2012,joint_sponsor,0,22,0.045454545454545456,2012-03-01,unclassified,"Property, Real and Personal","Real property, state, county, municipality, and any other governmental entity appraisal obtained, purchase price must not be more than appraisal","Real property, state, county, municipality, and any other governmental entity appraisal obtained, purchase price must not be more than appraisal",2,2012-04-19,post_election,https://legiscan.com/AL/bill/SB384/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB384
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,414849,SB393,2012,Regular Session 2012,joint_sponsor,0,35,0.02857142857142857,2012-03-15,taxes_budget,Taxation,"Taxation, exempt certain military personnel from income tax, Jason Barfield Act","Taxation, exempt certain military personnel from income tax, Jason Barfield Act",4,2012-05-09,post_election,https://legiscan.com/AL/bill/SB393/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB393
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,414836,SB397,2012,Regular Session 2012,joint_sponsor,0,35,0.02857142857142857,2012-03-15,unclassified,Crimes and Offenses,"Children, day care providers, leaving child unattended in a motor vehicle unless supervised by person of certain age prohibited, penalties determined by first, second, or subsequent conviction and whether child is injured or fatally injured, Amiyah White Unattended Children in Motor Vehicle Safety Act","Children, day care providers, leaving child unattended in a motor vehicle unless supervised by person of certain age prohibited, penalties determined by first, second, or subsequent conviction and whether child is injured or fatally injured, Amiyah White Unattended Children in Motor Vehicle Safety Act",2,2012-05-03,post_election,https://legiscan.com/AL/bill/SB397/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB397
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,414808,SB404,2012,Regular Session 2012,joint_sponsor,0,6,0.16666666666666666,2012-03-15,taxes_budget,Appropriations,Appropriation from Alabama Indian Children's Scholarship Fund in State Treasury to the Alabama Indian Affairs Commission to process and distribute educational scholarships,Appropriation from Alabama Indian Children's Scholarship Fund in State Treasury to the Alabama Indian Affairs Commission to process and distribute educational scholarships,1,2012-03-15,post_election,https://legiscan.com/AL/bill/SB404/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB404
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,414791,SB408,2012,Regular Session 2012,joint_sponsor,0,1,1.0,2012-03-15,unclassified,Russell County,"Indian Affairs Commission, Kawita Creeks in Russell County recognized, one member from tribe appointed to commission, Sec. 41-9-708 am'd.","Indian Affairs Commission, Kawita Creeks in Russell County recognized, one member from tribe appointed to commission, Sec. 41-9-708 am'd.",1,2012-03-15,post_election,https://legiscan.com/AL/bill/SB408/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB408
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,366815,SB41,2012,Regular Session 2012,joint_sponsor,0,4,0.25,2012-02-07,immigration,Immigration Law,"Immigration, Beason-Hammon Alabama Taxpayer and Citizen Protection Act, Act 2011-535, 2011 Reg. Sess. repealed","Immigration, Beason-Hammon Alabama Taxpayer and Citizen Protection Act, Act 2011-535, 2011 Reg. Sess. repealed",1,2012-02-07,post_election,https://legiscan.com/AL/bill/SB41/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB41
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,414772,SB413,2012,Regular Session 2012,joint_sponsor,0,10,0.1,2012-03-15,healthcare_medicaid,Health Care,"Health care, licensed physician or health care provider, allowed to refuse to perform unnecessary medical services or services that could harm patient, Right to Professional Medical Judgment Act","Health care, licensed physician or health care provider, allowed to refuse to perform unnecessary medical services or services that could harm patient, Right to Professional Medical Judgment Act",1,2012-03-15,post_election,https://legiscan.com/AL/bill/SB413/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB413
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,420135,SB473,2012,Regular Session 2012,joint_sponsor,0,1,1.0,2012-04-05,taxes_budget,Barbour County,"Barbour Co., county board of education, School Tax District No. 1, ad valorem tax, increased, distrib. for education, referendum","Barbour Co., county board of education, School Tax District No. 1, ad valorem tax, increased, distrib. for education, referendum",4,2012-05-01,post_election,https://legiscan.com/AL/bill/SB473/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB473
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,420137,SB474,2012,Regular Session 2012,joint_sponsor,0,1,1.0,2012-04-05,taxes_budget,Barbour County,"Barbour Co., sales and use tax, county commission authorized to levy additional, 1/2 cent sales tax with distribution to county general fund, penalties","Barbour Co., sales and use tax, county commission authorized to levy additional, 1/2 cent sales tax with distribution to county general fund, penalties",4,2012-04-26,post_election,https://legiscan.com/AL/bill/SB474/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB474
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,420438,SB501,2012,Regular Session 2012,joint_sponsor,0,8,0.125,2012-04-10,unclassified,Public Authorities,"Commercial development authorities, formation, requirement that incorporator be a natural person or qualified elector remove; Secs. 11-54-171, 11-54-173, 11-54-174, 11-54-178, 11-54-190 am'd","Commercial development authorities, formation, requirement that incorporator be a natural person or qualified elector remove; Secs. 11-54-171, 11-54-173, 11-54-174, 11-54-178, 11-54-190 am'd",2,2012-05-03,post_election,https://legiscan.com/AL/bill/SB501/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB501
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,421164,SB528,2012,Regular Session 2012,joint_sponsor,0,3,0.3333333333333333,2012-04-17,criminal_justice,Crimes and Offenses,"Victim notification, responsibility of Pardons and Parole Board to update contact information of victims of certain crimes specified, Sec. 15-22-36 am'd","Victim notification, responsibility of Pardons and Parole Board to update contact information of victims of certain crimes specified, Sec. 15-22-36 am'd",1,2012-04-17,post_election,https://legiscan.com/AL/bill/SB528/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB528
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,421567,SB537,2012,Regular Session 2012,joint_sponsor,0,1,1.0,2012-04-19,unclassified,"Pharmacy, Alabama State Board of","Pharmacies, disposition of unused or expired dispensed medication for destruction, Sec. 34-23-70 am'd","Pharmacies, disposition of unused or expired dispensed medication for destruction, Sec. 34-23-70 am'd",1,2012-04-19,post_election,https://legiscan.com/AL/bill/SB537/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB537
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,423532,SB576,2012,Regular Session 2012,joint_sponsor,0,2,0.5,2012-05-01,healthcare_medicaid,Taxation,"Taxation, one year income tax deduction for Medicaid providers authorized contingent upon rule change by Alabama Medicaid Agency","Taxation, one year income tax deduction for Medicaid providers authorized contingent upon rule change by Alabama Medicaid Agency",2,2012-05-08,post_election,https://legiscan.com/AL/bill/SB576/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB576
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,423532,SB576,2012,Regular Session 2012,joint_sponsor,0,2,0.5,2012-05-01,taxes_budget,Taxation,"Taxation, one year income tax deduction for Medicaid providers authorized contingent upon rule change by Alabama Medicaid Agency","Taxation, one year income tax deduction for Medicaid providers authorized contingent upon rule change by Alabama Medicaid Agency",2,2012-05-08,post_election,https://legiscan.com/AL/bill/SB576/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB576
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,423545,SB578,2012,Regular Session 2012,joint_sponsor,0,8,0.125,2012-05-01,criminal_justice,Political Action Committees,"Political Action Committee, regulation of contribution, criminal penalties, Secs. 17-5-3.1, 17-5-8.1, 17-5-17.1 added; Secs. 17-5-11, 17-17-35 am'd","Political Action Committee, regulation of contribution, criminal penalties, Secs. 17-5-3.1, 17-5-8.1, 17-5-17.1 added; Secs. 17-5-11, 17-17-35 am'd",1,2012-05-01,post_election,https://legiscan.com/AL/bill/SB578/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB578
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,423752,SB580,2012,Regular Session 2012,joint_sponsor,0,8,0.125,2012-05-02,taxes_budget,Education Trust Fund,"Education Trust Fund (ETF), transfer of certain funds to State General Fund and to provide for repayment to the ETF, Sec. 29-9-2, 29-9-3 am'd","Education Trust Fund (ETF), transfer of certain funds to State General Fund and to provide for repayment to the ETF, Sec. 29-9-2, 29-9-3 am'd",1,2012-05-02,post_election,https://legiscan.com/AL/bill/SB580/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB580
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,424276,SB585,2012,Regular Session 2012,joint_sponsor,0,4,0.25,2012-05-03,unclassified,Senate,"Senate, redistricting pursuant to 2010 federal census, venue for legal action challenging to be in Montgomery County Circuit Court, official maps of districts retained in Secretary of State Office and printed with Acts, use for Legislative intent, Sec. 29-1-2.3 repealed; Sec. 29-1-2.3 added","Senate, redistricting pursuant to 2010 federal census, venue for legal action challenging to be in Montgomery County Circuit Court, official maps of districts retained in Secretary of State Office and printed with Acts, use for Legislative intent, Sec. 29-1-2.3 repealed; Sec. 29-1-2.3 added",1,2012-05-03,post_election,https://legiscan.com/AL/bill/SB585/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB585
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,425351,SJR102,2012,Regular Session 2012,joint_sponsor,0,35,0.02857142857142857,2012-05-09,unclassified,"Resolutions, Condolence","Helms, Hunter Charles, death mourned","Helms, Hunter Charles, death mourned",4,2012-05-10,post_election,https://legiscan.com/AL/bill/SJR102/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SJR102
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,425359,SJR105,2012,Regular Session 2012,joint_sponsor,0,35,0.02857142857142857,2012-05-10,unclassified,"Resolutions, Legislative","Alzheimer's Disease Task Force, established","Alzheimer's Disease Task Force, established",2,2012-05-10,post_election,https://legiscan.com/AL/bill/SJR105/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SJR105
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,391730,SJR12,2012,Regular Session 2012,joint_sponsor,0,14,0.07142857142857142,2012-02-07,unclassified,"Resolutions, Congratulatory","Hubbert, Paul, commended","Hubbert, Paul, commended",4,2012-02-14,post_election,https://legiscan.com/AL/bill/SJR12/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SJR12
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,391736,SJR13,2012,Regular Session 2012,joint_sponsor,0,14,0.07142857142857142,2012-02-07,unclassified,"Resolutions, Congratulatory","Reed, Joe L., commended","Reed, Joe L., commended",4,2012-02-14,post_election,https://legiscan.com/AL/bill/SJR13/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SJR13
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,392963,SJR19,2012,Regular Session 2012,joint_sponsor,0,35,0.02857142857142857,2012-02-08,unclassified,"Resolutions, Congratulatory","Kelley, Milfred G., commended","Kelley, Milfred G., commended",4,2012-02-14,post_election,https://legiscan.com/AL/bill/SJR19/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SJR19
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,394689,SJR20,2012,Regular Session 2012,joint_sponsor,0,35,0.02857142857142857,2012-02-09,public_education,"Resolutions, Congratulatory","The University of Alabama Football Team, commended","The University of Alabama Football Team, commended",4,2012-02-14,post_election,https://legiscan.com/AL/bill/SJR20/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SJR20
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,391707,SJR3,2012,Regular Session 2012,joint_sponsor,0,35,0.02857142857142857,2012-02-07,unclassified,"Resolutions, Congratulatory","Myers, Senator Harry E. (Hap), Jr., commended","Myers, Senator Harry E. (Hap), Jr., commended",4,2012-02-14,post_election,https://legiscan.com/AL/bill/SJR3/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SJR3
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,402946,SJR36,2012,Regular Session 2012,joint_sponsor,0,34,0.029411764705882353,2012-02-21,unclassified,"Resolutions, Condolence","Bedford, Jane Ray Bonds, death mourned","Bedford, Jane Ray Bonds, death mourned",4,2012-03-14,post_election,https://legiscan.com/AL/bill/SJR36/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SJR36
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,414736,SJR47,2012,Regular Session 2012,joint_sponsor,0,35,0.02857142857142857,2012-03-15,unclassified,"Resolutions, Congratulatory","Spencer, Octavia, commended","Spencer, Octavia, commended",4,2012-03-20,post_election,https://legiscan.com/AL/bill/SJR47/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SJR47
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,416608,SJR51,2012,Regular Session 2012,joint_sponsor,0,35,0.02857142857142857,2012-03-20,unclassified,"Resolutions, Designation",Recognizing November 2012 as Pancreatic Cancer Awareness Month,Recognizing November 2012 as Pancreatic Cancer Awareness Month,4,2012-03-22,post_election,https://legiscan.com/AL/bill/SJR51/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SJR51
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,417452,SJR53,2012,Regular Session 2012,joint_sponsor,0,35,0.02857142857142857,2012-03-22,unclassified,"Resolutions, Congratulatory",Recognizing Women's History Month in March 2012,Recognizing Women's History Month in March 2012,4,2012-04-05,post_election,https://legiscan.com/AL/bill/SJR53/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SJR53
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,419506,SJR56,2012,Regular Session 2012,joint_sponsor,0,35,0.02857142857142857,2012-04-03,unclassified,"Resolutions, Congratulatory","Beef Industry, commended","Beef Industry, commended",4,2012-04-05,post_election,https://legiscan.com/AL/bill/SJR56/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SJR56
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,419500,SJR57,2012,Regular Session 2012,joint_sponsor,0,35,0.02857142857142857,2012-04-03,unclassified,"Resolutions, Designation","Alabama Spaceport Authority, expressing support","Alabama Spaceport Authority, expressing support",4,2012-04-05,post_election,https://legiscan.com/AL/bill/SJR57/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SJR57
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,420171,SJR61,2012,Regular Session 2012,joint_sponsor,0,35,0.02857142857142857,2012-04-05,unclassified,"Resolutions, Congratulatory","Marion County High School Football Team, commended","Marion County High School Football Team, commended",4,2012-04-12,post_election,https://legiscan.com/AL/bill/SJR61/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SJR61
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,senate,28,3386,420170,SJR62,2012,Regular Session 2012,joint_sponsor,0,35,0.02857142857142857,2012-04-05,public_education,"Resolutions, Congratulatory","Auburn University's mascot Aubie, commended","Auburn University's mascot Aubie, commended",4,2012-04-12,post_election,https://legiscan.com/AL/bill/SJR62/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SJR62
