person_id,candidate,election_cycle,legiscan_people_id,bill_id,bill_number,session_year,session_name,history_order,action_date,action,chamber,importance,matched_name,activity_timing,bill_url,bill_title,bill_description,subject_names
ALPERSON-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,2010,17595,1055340,SB149,2018,Regular Session 2018,21,2018-03-20,Ledbetter Amendment Offered,H,0,Ledbetter,post_election,https://legiscan.com/AL/bill/SB149/2018,"Broadband internet access in rural areas, Economic and Community Affairs Dept., grant program, Fund and Legislative Oversight Committees, created, Ala. Broadband Accessibility Act","Broadband internet access in rural areas, Economic and Community Affairs Dept., grant program, Fund and Legislative Oversight Committees, created, Ala. Broadband Accessibility Act",Broadband
ALPERSON-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,2010,17595,1430080,HB220,2021,Regular Session 2021,6,2021-02-25,Ledbetter Amendment Offered,H,0,Ledbetter,post_election,https://legiscan.com/AL/bill/HB220/2021,"Education Dept., state property, Dept. of Edu., has authority to manange the construction and renovation of property that is part of a state educational institution, in lieu of St. Finance Dept., Secs. 16-1-2.2, 41-4-353, 41-4-400 am'd.","Education Dept., state property, Dept. of Edu., has authority to manange the construction and renovation of property that is part of a state educational institution, in lieu of St. Finance Dept., Secs. 16-1-2.2, 41-4-353, 41-4-400 am'd.",Education Department
ALPERSON-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,2010,17595,1430312,HB224,2021,Regular Session 2021,4,2021-03-30,Ledbetter first Substitute Offered,H,0,Ledbetter,post_election,https://legiscan.com/AL/bill/HB224/2021,"Health, minors end-of-life care, doctors required to obtain consent of parent or legal guardian of minor prior to entering ""do not attempt resuscitation order"" order, Sec. 22-8A-18 added.","Health, minors end-of-life care, doctors required to obtain consent of parent or legal guardian of minor prior to entering ""do not attempt resuscitation order"" order, Sec. 22-8A-18 added.",Health Care; Health
ALPERSON-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,2010,17595,1447527,SB227,2021,Regular Session 2021,15,2021-04-29,Ledbetter Amendment Offered,H,0,Ledbetter,post_election,https://legiscan.com/AL/bill/SB227/2021,"Pharmacy benefits managers, practices relating to patient steering, price discrimination, fiduciary duty to client, price disclosure, etc. regulated, Dept of Insurance, duties and authorities revised, Act 2019-457, 2019 Reg. Sess., sections amended and renumbered; Secs. 27-45A-8 to 27-45A-12, inclusive, added; Secs. 10A-20-6.16, 27-21A-23, 27-45A-3, 27-45A-4, 27-45A-5, 27-45A-6, 27-45A-7 am'd.","Pharmacy benefits managers, practices relating to patient steering, price discrimination, fiduciary duty to client, price disclosure, etc. regulated, Dept of Insurance, duties and authorities revised, Act 2019-457, 2019 Reg. Sess., sections amended and renumbered; Secs. 27-45A-8 to 27-45A-12, inclusive, added; Secs. 10A-20-6.16, 27-21A-23, 27-45A-3, 27-45A-4, 27-45A-5, 27-45A-6, 27-45A-7 am'd.",Pharmacies and Pharmacists
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,3356,292017,HB57,2011,Regular Session 2011,27,2011-03-10,Irons Amendment Offered,,0,Irons,post_election,https://legiscan.com/AL/bill/HB57/2011,"Education Trust Fund, appropriations in education budget act capped, Budget Stabilization Fund, Capital Fund, established, transfer of certain funds to Education Trust Fund Rainy Day Account, transfer of funds from Budget Stabilization Fund under certain conditions, Education Trust Fund Rolling Reserve Act, Sec. 40-1-32.1 repealed","Education Trust Fund, appropriations in education budget act capped, Budget Stabilization Fund, Capital Fund, established, transfer of certain funds to Education Trust Fund Rainy Day Account, transfer of funds from Budget Stabilization Fund under certain conditions, Education Trust Fund Rolling Reserve Act, Sec. 40-1-32.1 repealed",Education Trust Fund
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,3356,299354,SB256,2011,Regular Session 2011,28,2011-04-21,Irons Amendment Offered,,0,Irons,post_election,https://legiscan.com/AL/bill/SB256/2011,"Illegal immigrants, presence, employment, and benefits regulated, concealing, or protecting illegal aliens, prohibited, verification of legal status, penalties, Alabama Taxpayer and Citizen Protection Act, Sec. 32-6-9 am'd. (2011-20575)","Illegal immigrants, presence, employment, and benefits regulated, concealing, or protecting illegal aliens, prohibited, verification of legal status, penalties, Alabama Taxpayer and Citizen Protection Act, Sec. 32-6-9 am'd. (2011-20575)",Citizenship
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,3356,299354,SB256,2011,Regular Session 2011,29,2011-04-21,Irons 1st Amendment adopted Roll Call 344.,,0,Irons,post_election,https://legiscan.com/AL/bill/SB256/2011,"Illegal immigrants, presence, employment, and benefits regulated, concealing, or protecting illegal aliens, prohibited, verification of legal status, penalties, Alabama Taxpayer and Citizen Protection Act, Sec. 32-6-9 am'd. (2011-20575)","Illegal immigrants, presence, employment, and benefits regulated, concealing, or protecting illegal aliens, prohibited, verification of legal status, penalties, Alabama Taxpayer and Citizen Protection Act, Sec. 32-6-9 am'd. (2011-20575)",Citizenship
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,3356,299354,SB256,2011,Regular Session 2011,30,2011-04-21,Irons 2nd Amendment Offered.,,0,Irons,post_election,https://legiscan.com/AL/bill/SB256/2011,"Illegal immigrants, presence, employment, and benefits regulated, concealing, or protecting illegal aliens, prohibited, verification of legal status, penalties, Alabama Taxpayer and Citizen Protection Act, Sec. 32-6-9 am'd. (2011-20575)","Illegal immigrants, presence, employment, and benefits regulated, concealing, or protecting illegal aliens, prohibited, verification of legal status, penalties, Alabama Taxpayer and Citizen Protection Act, Sec. 32-6-9 am'd. (2011-20575)",Citizenship
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,3356,299354,SB256,2011,Regular Session 2011,31,2011-04-21,Irons 2nd Amendment adopted Roll Call 345.,,0,Irons,post_election,https://legiscan.com/AL/bill/SB256/2011,"Illegal immigrants, presence, employment, and benefits regulated, concealing, or protecting illegal aliens, prohibited, verification of legal status, penalties, Alabama Taxpayer and Citizen Protection Act, Sec. 32-6-9 am'd. (2011-20575)","Illegal immigrants, presence, employment, and benefits regulated, concealing, or protecting illegal aliens, prohibited, verification of legal status, penalties, Alabama Taxpayer and Citizen Protection Act, Sec. 32-6-9 am'd. (2011-20575)",Citizenship
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,3356,299889,SB240,2011,Regular Session 2011,4,2011-04-26,Irons Amendment Offered,,0,Irons,post_election,https://legiscan.com/AL/bill/SB240/2011,"Coalition Against Domestic Violence, appropriation, operations plan and audited financial statement required, quarterly and end-of-year reports required","Coalition Against Domestic Violence, appropriation, operations plan and audited financial statement required, quarterly and end-of-year reports required",Appropriations
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,3356,291919,HB123,2011,Regular Session 2011,27,2011-05-03,Irons Amendment Offered.,,0,Irons,post_election,https://legiscan.com/AL/bill/HB123/2011,"Education budget, appropriations for the support, maintenance, and development of public education","Education budget, appropriations for the support, maintenance, and development of public education",Education Trust Fund
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,3356,291919,HB123,2011,Regular Session 2011,28,2011-05-03,Pittman motion to Table Irons Amendment adopted Roll Call 513.,,0,Irons,post_election,https://legiscan.com/AL/bill/HB123/2011,"Education budget, appropriations for the support, maintenance, and development of public education","Education budget, appropriations for the support, maintenance, and development of public education",Education Trust Fund
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,3356,392876,SB257,2012,Regular Session 2012,4,2012-03-06,Irons Amendment Offered,,0,Irons,post_election,https://legiscan.com/AL/bill/SB257/2012,"Public schools, grades K to 12, classroom supplies, appropriation out of Education Trust Fund, State Superintendent of Education to promulgate rules re","Public schools, grades K to 12, classroom supplies, appropriation out of Education Trust Fund, State Superintendent of Education to promulgate rules re",Appropriations
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,3356,419686,HB625,2012,Regular Session 2012,20,2012-05-10,Irons Amendment Offered,,0,Irons,post_election,https://legiscan.com/AL/bill/HB625/2012,"Alcoholic Beverages, allowing sale of alcoholic beverages at state parks and certain municipalities","Alcoholic Beverages, allowing sale of alcoholic beverages at state parks and certain municipalities",Alcoholic Beverages
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,3356,489295,HB166,2013,Regular Session 2013,60,2013-05-07,Irons Amendment Offered,S,0,Irons,post_election,https://legiscan.com/AL/bill/HB166/2013,"Education budget, appropriations for the support, maintenance, and development of public education","Education budget, appropriations for the support, maintenance, and development of public education",Education Trust Fund
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,3356,633444,HB571,2014,Regular Session 2014,8,2014-03-20,Irons Amendment Offered,S,0,Irons,post_election,https://legiscan.com/AL/bill/HB571/2014,"Lauderdale Co., Tourism Board, created, members, duties and powers","Lauderdale Co., Tourism Board, created, members, duties and powers",Lauderdale County
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,98533,SB397,2010,Regular Session 2010,6,2010-02-23,Figures Amendment Offered,,0,Figures,pre_or_during_election,https://legiscan.com/AL/bill/SB397/2010,"Private schools, use of terms profit and nonprofit in definition clarified, baseline exemption date changed, Secs. 16-46-1, 16-46-3 am'd.","Private schools, use of terms profit and nonprofit in definition clarified, baseline exemption date changed, Secs. 16-46-1, 16-46-3 am'd.",Education
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,96420,HB180,2010,Regular Session 2010,12,2010-04-08,Figures Amendment Offered,,0,Figures,pre_or_during_election,https://legiscan.com/AL/bill/HB180/2010,"Water and sewer services, municipal corporation boards of directors, and municipal and county boards of directors of water, sewer, and fire protection authorities, compensation increased, Prichard excepted, Secs. 11-50-15, 11-50-313, 11-88-6 am'd.","Water and sewer services, municipal corporation boards of directors, and municipal and county boards of directors of water, sewer, and fire protection authorities, compensation increased, Prichard excepted, Secs. 11-50-15, 11-50-313, 11-88-6 am'd.","Water, Sewer, and Fire Protection Authorities"
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,98583,SB447,2010,Regular Session 2010,8,2010-04-13,Figures first Substitute Offered,,0,Figures,pre_or_during_election,https://legiscan.com/AL/bill/SB447/2010,"Prichard, Water Works and Sewer Board, merger with Mobile Area Water and Sewer System, assumption of assets and debt, const. amend. (2010-20914)","Prichard, Water Works and Sewer Board, merger with Mobile Area Water and Sewer System, assumption of assets and debt, const. amend. (2010-20914)",Mobile County
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,96680,HB440,2010,Regular Session 2010,13,2010-04-22,Figures Amendment Offered,,0,Figures,pre_or_during_election,https://legiscan.com/AL/bill/HB440/2010,"Interior Designers, Alabama Board for Registered, established, State Board of Registration for Interior Design continued and renamed, board membership altered, registration, licensing, and regulation of interior designers, Alabama Interior Design Registration Act, Secs. 34-15C-1 to 34-15C-18, inclusive, added; Secs. 34-15B-1 to 34-15B-18, inclusive, repealed (2010-20336)","Interior Designers, Alabama Board for Registered, established, State Board of Registration for Interior Design continued and renamed, board membership altered, registration, licensing, and regulation of interior designers, Alabama Interior Design Registration Act, Secs. 34-15C-1 to 34-15C-18, inclusive, added; Secs. 34-15B-1 to 34-15B-18, inclusive, repealed (2010-20336)","Interior Design, State Board of Registration for"
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,291937,SB97,2011,Regular Session 2011,4,2011-03-24,Figures Amendment Offered,,0,Figures,post_election,https://legiscan.com/AL/bill/SB97/2011,"Children, day care providers, leaving child unattended in a motor vehicle unless supervised by person of certain age prohibited, penalties determined by first, second, or subsequent conviction and whether child is injured or fatally injured, Amiyah White Unattended Children in Motor Vehicle Safety Act","Children, day care providers, leaving child unattended in a motor vehicle unless supervised by person of certain age prohibited, penalties determined by first, second, or subsequent conviction and whether child is injured or fatally injured, Amiyah White Unattended Children in Motor Vehicle Safety Act",Crimes and Offenses
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,299487,SJR82,2011,Regular Session 2011,3,2011-04-19,Figures Amendment Offered,,0,Figures,post_election,https://legiscan.com/AL/bill/SJR82/2011,"Constitutional Revision Commission, established","Constitutional Revision Commission, established","Resolutions, Legislative"
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,297335,SB194,2011,Regular Session 2011,6,2011-04-27,Figures Amendment Offered,,0,Figures,post_election,https://legiscan.com/AL/bill/SB194/2011,"Animals, fighting dogs, procedures for seizing, disposition process expedited, bond required under certain conditions, forfeiture of dog under certain conditions, Sec. 3-1-29 am'd.","Animals, fighting dogs, procedures for seizing, disposition process expedited, bond required under certain conditions, forfeiture of dog under certain conditions, Sec. 3-1-29 am'd.",Animals
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,408296,HB433,2012,Regular Session 2012,29,2012-05-10,Figures Amendment Offered,,0,Figures,post_election,https://legiscan.com/AL/bill/HB433/2012,"General fund budget, appropriations for ordinary expenses of executive, legislative, and judicial departments","General fund budget, appropriations for ordinary expenses of executive, legislative, and judicial departments",Appropriations
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,420700,HB688,2012,Regular Session 2012,22,2012-05-16,Figures first Substitute Offered,,0,Figures,post_election,https://legiscan.com/AL/bill/HB688/2012,"Court fees increased, civil cases, criminal cases, circuit court, district court, municipal court, bail bond fees increased, distribution of proceeds to courts, sheriffs, municipalities, district attorney office, state forensic","Court fees increased, civil cases, criminal cases, circuit court, district court, municipal court, bail bond fees increased, distribution of proceeds to courts, sheriffs, municipalities, district attorney office, state forensic","Fees, Court"
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,420700,HB688,2012,Regular Session 2012,32,2012-05-16,Figures second Substitute Offered,,0,Figures,post_election,https://legiscan.com/AL/bill/HB688/2012,"Court fees increased, civil cases, criminal cases, circuit court, district court, municipal court, bail bond fees increased, distribution of proceeds to courts, sheriffs, municipalities, district attorney office, state forensic","Court fees increased, civil cases, criminal cases, circuit court, district court, municipal court, bail bond fees increased, distribution of proceeds to courts, sheriffs, municipalities, district attorney office, state forensic","Fees, Court"
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,520754,SB286,2013,Regular Session 2013,32,2013-04-04,Figures Amendment Offered,S,0,Figures,post_election,https://legiscan.com/AL/bill/SB286/2013,"Firearms, preemption of, municipalities to regulate under limited conditions, possession of a pistol further provided for, possession of in motor vehicles under certain conditions, pistol permits, further provided for, revocation and appeal of denials, business license tax for gun shows, further provided for, use of force to protect business property or self authorized, Sec. 11-45-1.1 repealed; Secs. 11-80-11, 13A-3-23, 13A-11-7, 13A-11-52, 13A-11-70, 13A-11-73, 13A-11-75, 13A-11-85, 40-12-143 am'd.","Firearms, preemption of, municipalities to regulate under limited conditions, possession of a pistol further provided for, possession of in motor vehicles under certain conditions, pistol permits, further provided for, revocation and appeal of denials, business license tax for gun shows, further provided for, use of force to protect business property or self authorized, Sec. 11-45-1.1 repealed; Secs. 11-80-11, 13A-3-23, 13A-11-7, 13A-11-52, 13A-11-70, 13A-11-73, 13A-11-75, 13A-11-85, 40-12-143 am'd.",Weapons
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,520754,SB286,2013,Regular Session 2013,34,2013-04-04,Figures Amendment Offered,S,0,Figures,post_election,https://legiscan.com/AL/bill/SB286/2013,"Firearms, preemption of, municipalities to regulate under limited conditions, possession of a pistol further provided for, possession of in motor vehicles under certain conditions, pistol permits, further provided for, revocation and appeal of denials, business license tax for gun shows, further provided for, use of force to protect business property or self authorized, Sec. 11-45-1.1 repealed; Secs. 11-80-11, 13A-3-23, 13A-11-7, 13A-11-52, 13A-11-70, 13A-11-73, 13A-11-75, 13A-11-85, 40-12-143 am'd.","Firearms, preemption of, municipalities to regulate under limited conditions, possession of a pistol further provided for, possession of in motor vehicles under certain conditions, pistol permits, further provided for, revocation and appeal of denials, business license tax for gun shows, further provided for, use of force to protect business property or self authorized, Sec. 11-45-1.1 repealed; Secs. 11-80-11, 13A-3-23, 13A-11-7, 13A-11-52, 13A-11-70, 13A-11-73, 13A-11-75, 13A-11-85, 40-12-143 am'd.",Weapons
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,541837,HB507,2013,Regular Session 2013,15,2013-05-20,Figures first Substitute Offered,S,0,Figures,post_election,https://legiscan.com/AL/bill/HB507/2013,"Public officials, judges of courts of criminal appeals and civil appeals and Public Service Commission members, certain residency requirements removed, prohibition against electing or appointing more than one member of the Public Service Commission from the same congressional district deleted, Secs. 12-3-5, 36-2-4, 37-1-3, 37-1-9 am'd.","Public officials, judges of courts of criminal appeals and civil appeals and Public Service Commission members, certain residency requirements removed, prohibition against electing or appointing more than one member of the Public Service Commission from the same congressional district deleted, Secs. 12-3-5, 36-2-4, 37-1-3, 37-1-9 am'd.",Public Service Commission
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,562860,SB11,2014,Regular Session 2014,10,2014-01-22,Figures Amendment Offered,S,0,Figures,post_election,https://legiscan.com/AL/bill/SB11/2014,"Legislative Council, reconstituted, Senate Legislative Council, House Legislative Council estab., Legislative Council, Joint Fiscal Committee, Legislative Building Authority, Permanent Legislative Committee on Reapportionment Committee abolished, Law Institute part of Legislative Department, Chief of Legislative Operations created, Secs. 29-1-5, 29-1-22, 29-2-52, 29-2-200, 29-2-201, 29-4-20, 29-4-22, 29-4-25, 29-4-30, 29-4-32, 29-4-35, 29-4-40, 29-4-42, 29-5-2, 29-5-3, 29-5-4, 29-5-13, 29-6-1, 29-6-2, 29-6-3, 29-6-4, 29-6-7, 29-7-4, 29-8-1,29-8-2, 29-8-3, 29-8-4, 29-8-5, 41-19-3, 41-19-3.1 am'd.; Secs. 29-6-8, 29-6-9 added; Secs. 29-2-50, 29-2-51, 29-7-5 repealed","Legislative Council, reconstituted, Senate Legislative Council, House Legislative Council estab., Legislative Council, Joint Fiscal Committee, Legislative Building Authority, Permanent Legislative Committee on Reapportionment Committee abolished, Law Institute part of Legislative Department, Chief of Legislative Operations created, Secs. 29-1-5, 29-1-22, 29-2-52, 29-2-200, 29-2-201, 29-4-20, 29-4-22, 29-4-25, 29-4-30, 29-4-32, 29-4-35, 29-4-40, 29-4-42, 29-5-2, 29-5-3, 29-5-4, 29-5-13, 29-6-1, 29-6-2, 29-6-3, 29-6-4, 29-6-7, 29-7-4, 29-8-1,29-8-2, 29-8-3, 29-8-4, 29-8-5, 41-19-3, 41-19-3.1 am'd.; Secs. 29-6-8, 29-6-9 added; Secs. 29-2-50, 29-2-51, 29-7-5 repealed",Legislature
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,590833,SB210,2014,Regular Session 2014,4,2014-01-30,Figures Amendment Offered,S,0,Figures,post_election,https://legiscan.com/AL/bill/SB210/2014,"Funeral Service Board, continuing education required of licensees, exemptions, renewal notices provided electronically, Sec. 34-13-53 am'd.","Funeral Service Board, continuing education required of licensees, exemptions, renewal notices provided electronically, Sec. 34-13-53 am'd.","Funeral Service, Board of"
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,619419,SB350,2014,Regular Session 2014,8,2014-03-04,Figures Amendment Offered,S,0,Figures,post_election,https://legiscan.com/AL/bill/SB350/2014,"Alcoholic beverages, liquor tastings at state liquor stores, Sec. 28-3A-25 am'd.","Alcoholic beverages, liquor tastings at state liquor stores, Sec. 28-3A-25 am'd.",Alcoholic Beverages
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,602461,SB268,2014,Regular Session 2014,6,2014-03-06,Figures Amendment Offered,S,0,Figures,post_election,https://legiscan.com/AL/bill/SB268/2014,"Construction Recruitment Institute, membership of Board of Directors increased, appointing authorities altered, Sec. 40-10-724 am'd.","Construction Recruitment Institute, membership of Board of Directors increased, appointing authorities altered, Sec. 40-10-724 am'd.",Construction Recruitment Institute
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,614693,SB317,2014,Regular Session 2014,7,2014-03-18,Figures Amendment Offered,S,0,Figures,post_election,https://legiscan.com/AL/bill/SB317/2014,"Statewide 911 Board, additional members, 911 charges per account limited, application to digital transmission links, clarified, Secs. 11-98-1, 11-98-4.1, 11-98-5 am'd.","Statewide 911 Board, additional members, 911 charges per account limited, application to digital transmission links, clarified, Secs. 11-98-1, 11-98-4.1, 11-98-5 am'd.",E-911
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,619989,HB489,2014,Regular Session 2014,15,2014-04-02,Figures Amendment Offered,S,0,Figures,post_election,https://legiscan.com/AL/bill/HB489/2014,"Abortions, information required to be provided to a woman prior to abortion, time period increased from 24 hours to 48 hours, Sec. 26-23A-4 am'd.","Abortions, information required to be provided to a woman prior to abortion, time period increased from 24 hours to 48 hours, Sec. 26-23A-4 am'd.",Abortion
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,619989,HB489,2014,Regular Session 2014,17,2014-04-02,Motion to Adopt Figures Amendment lost Roll Call 1147,S,0,Figures,post_election,https://legiscan.com/AL/bill/HB489/2014,"Abortions, information required to be provided to a woman prior to abortion, time period increased from 24 hours to 48 hours, Sec. 26-23A-4 am'd.","Abortions, information required to be provided to a woman prior to abortion, time period increased from 24 hours to 48 hours, Sec. 26-23A-4 am'd.",Abortion
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,679541,SR2,2015,Organizational Session 2015,4,2015-01-14,Figures Amendment Offered,S,0,Figures,post_election,https://legiscan.com/AL/bill/SR2/2015/O,"Senate, rules adopted","Senate, rules adopted","Resolutions, Legislative"
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,738810,SB45,2015,Regular Session 2015,19,2015-03-10,Figures Amendment Offered,S,0,Figures,post_election,https://legiscan.com/AL/bill/SB45/2015,"Charter schools, public charter schools authorized, Alabama Public Charter School Commission created, application, accountability, operation, funding, School Choice and Student Opportunity Act","Charter schools, public charter schools authorized, Alabama Public Charter School Commission created, application, accountability, operation, funding, School Choice and Student Opportunity Act",Education
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,743216,SB67,2015,Regular Session 2015,20,2015-04-02,Figures Amendment Offered,S,0,Figures,post_election,https://legiscan.com/AL/bill/SB67/2015,"Corrections reform, criminal penalties and sentencing revised, alternative community corrections programs required, specified treatment and supervision practices by Board of Pardons and Paroles required, criteria for release required, sanctions for violations by parolees and probationers, mandatory supervision periods for inmates, Secs. 13A-8-3.1, 13A-8-4.1, 13A-8-8.1, 13A-8-18.1, 13A-8-24, 13A-9-3.1, 13A-9-6.1, 15-22-26.1, 15-22-36.3, 15-22-57 added; Secs. 12-25-32, 12-25-33, 13A-5-3, 13A-5-6, 13A-5-9, 13A-5-11, 13A-5-13, 13A-7-7, 13A-8-3, 13A-8-4, 13A-8-5, 13A-8-8, 13A-8-9, 13A-8-10.2, 13A-8-10.3, 13A-8-18, 13A-8-19, 13A-9-3, 13A-9-4, 13A-9-6, 13A-9-7, 13A-9-14, 13A-12-211, 13A-12-212, 13A-12-213, 13A-12-291, 14-14-5, 15-8-8, 15-18-171, 15-18-172, 15-18-174, 15-18-176, 15-18-180, 15-18-182, 15-22-24, 15-22-26, 15-22-28, 15-22-29, 15-22-31, 15-22-32, 15-22-33, 15-22-36, 15-22-36.2, 15-22-51, 15-22-52, 15-22-53, 15-22-54, 29-2-20, 36-18-25 am'd.","Corrections reform, criminal penalties and sentencing revised, alternative community corrections programs required, specified treatment and supervision practices by Board of Pardons and Paroles required, criteria for release required, sanctions for violations by parolees and probationers, mandatory supervision periods for inmates, Secs. 13A-8-3.1, 13A-8-4.1, 13A-8-8.1, 13A-8-18.1, 13A-8-24, 13A-9-3.1, 13A-9-6.1, 15-22-26.1, 15-22-36.3, 15-22-57 added; Secs. 12-25-32, 12-25-33, 13A-5-3, 13A-5-6, 13A-5-9, 13A-5-11, 13A-5-13, 13A-7-7, 13A-8-3, 13A-8-4, 13A-8-5, 13A-8-8, 13A-8-9, 13A-8-10.2, 13A-8-10.3, 13A-8-18, 13A-8-19, 13A-9-3, 13A-9-4, 13A-9-6, 13A-9-7, 13A-9-14, 13A-12-211, 13A-12-212, 13A-12-213, 13A-12-291, 14-14-5, 15-8-8, 15-18-171, 15-18-172, 15-18-174, 15-18-176, 15-18-180, 15-18-182, 15-22-24, 15-22-26, 15-22-28, 15-22-29, 15-22-31, 15-22-32, 15-22-33, 15-22-36, 15-22-36.2, 15-22-51, 15-22-52, 15-22-53, 15-22-54, 29-2-20, 36-18-25 am'd.",Prisons and Prisoners
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,743216,SB67,2015,Regular Session 2015,28,2015-04-02,Figures Amendment Offered,S,0,Figures,post_election,https://legiscan.com/AL/bill/SB67/2015,"Corrections reform, criminal penalties and sentencing revised, alternative community corrections programs required, specified treatment and supervision practices by Board of Pardons and Paroles required, criteria for release required, sanctions for violations by parolees and probationers, mandatory supervision periods for inmates, Secs. 13A-8-3.1, 13A-8-4.1, 13A-8-8.1, 13A-8-18.1, 13A-8-24, 13A-9-3.1, 13A-9-6.1, 15-22-26.1, 15-22-36.3, 15-22-57 added; Secs. 12-25-32, 12-25-33, 13A-5-3, 13A-5-6, 13A-5-9, 13A-5-11, 13A-5-13, 13A-7-7, 13A-8-3, 13A-8-4, 13A-8-5, 13A-8-8, 13A-8-9, 13A-8-10.2, 13A-8-10.3, 13A-8-18, 13A-8-19, 13A-9-3, 13A-9-4, 13A-9-6, 13A-9-7, 13A-9-14, 13A-12-211, 13A-12-212, 13A-12-213, 13A-12-291, 14-14-5, 15-8-8, 15-18-171, 15-18-172, 15-18-174, 15-18-176, 15-18-180, 15-18-182, 15-22-24, 15-22-26, 15-22-28, 15-22-29, 15-22-31, 15-22-32, 15-22-33, 15-22-36, 15-22-36.2, 15-22-51, 15-22-52, 15-22-53, 15-22-54, 29-2-20, 36-18-25 am'd.","Corrections reform, criminal penalties and sentencing revised, alternative community corrections programs required, specified treatment and supervision practices by Board of Pardons and Paroles required, criteria for release required, sanctions for violations by parolees and probationers, mandatory supervision periods for inmates, Secs. 13A-8-3.1, 13A-8-4.1, 13A-8-8.1, 13A-8-18.1, 13A-8-24, 13A-9-3.1, 13A-9-6.1, 15-22-26.1, 15-22-36.3, 15-22-57 added; Secs. 12-25-32, 12-25-33, 13A-5-3, 13A-5-6, 13A-5-9, 13A-5-11, 13A-5-13, 13A-7-7, 13A-8-3, 13A-8-4, 13A-8-5, 13A-8-8, 13A-8-9, 13A-8-10.2, 13A-8-10.3, 13A-8-18, 13A-8-19, 13A-9-3, 13A-9-4, 13A-9-6, 13A-9-7, 13A-9-14, 13A-12-211, 13A-12-212, 13A-12-213, 13A-12-291, 14-14-5, 15-8-8, 15-18-171, 15-18-172, 15-18-174, 15-18-176, 15-18-180, 15-18-182, 15-22-24, 15-22-26, 15-22-28, 15-22-29, 15-22-31, 15-22-32, 15-22-33, 15-22-36, 15-22-36.2, 15-22-51, 15-22-52, 15-22-53, 15-22-54, 29-2-20, 36-18-25 am'd.",Prisons and Prisoners
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,760196,SB291,2015,Regular Session 2015,6,2015-04-07,Figures Amendment Offered,S,0,Figures,post_election,https://legiscan.com/AL/bill/SB291/2015,"University of North Alabama, board of trustees, terms of office revised, meetings by teleconference, Secs. 16-51-3, 16-51-4 am'd.","University of North Alabama, board of trustees, terms of office revised, meetings by teleconference, Secs. 16-51-3, 16-51-4 am'd.",University of North Alabama
