cycle,chamber,district,party,votes,candidate,canonical_source,person_id,canonical_candidate_id,incumbent,winner,candidate_code,expected_cmo_total_oof,cmo_total_oof,expected_cmo_total_cycle_holdout,cmo_total_cycle_holdout,expected_cmo_total_district_grouped,cmo_total_district_grouped,expected_cmo_total_final,cmo_total_final,cmo_total_stability_low,cmo_total_stability_high,expected_cmo_resource_adjusted_oof,cmo_resource_adjusted_oof,expected_cmo_resource_adjusted_cycle_holdout,cmo_resource_adjusted_cycle_holdout,expected_cmo_resource_adjusted_district_grouped,cmo_resource_adjusted_district_grouped,expected_cmo_resource_adjusted_final,cmo_resource_adjusted_final,cmo_resource_adjusted_stability_low,cmo_resource_adjusted_stability_high,expected_cmo_fundraising_adjusted_oof,cmo_fundraising_adjusted_oof,expected_cmo_fundraising_adjusted_cycle_holdout,cmo_fundraising_adjusted_cycle_holdout,expected_cmo_fundraising_adjusted_district_grouped,cmo_fundraising_adjusted_district_grouped,expected_cmo_fundraising_adjusted_final,cmo_fundraising_adjusted_final,cmo_fundraising_adjusted_stability_low,cmo_fundraising_adjusted_stability_high,raw_overperformance_x,candidate_cmo_total_oof,candidate_cmo_total_cycle_holdout,candidate_cmo_total_district_grouped,candidate_cmo_total_final,candidate_cmo_resource_adjusted_oof,candidate_cmo_resource_adjusted_cycle_holdout,candidate_cmo_resource_adjusted_district_grouped,candidate_cmo_resource_adjusted_final,candidate_cmo_fundraising_adjusted_oof,candidate_cmo_fundraising_adjusted_cycle_holdout,candidate_cmo_fundraising_adjusted_district_grouped,candidate_cmo_fundraising_adjusted_final,candidate_cmo_total_stability_low,candidate_cmo_total_stability_high,candidate_cmo_resource_adjusted_stability_low,candidate_cmo_resource_adjusted_stability_high,candidate_cmo_fundraising_adjusted_stability_low,candidate_cmo_fundraising_adjusted_stability_high,candidate_cmo_specification_range,candidate_cmo_sign_consistent,candidate_war_oof,candidate_war_final,dem_votes,rep_votes,two_party_votes,legislative_dem_margin,war_eligible,dem_incumbent,rep_incumbent,core_index_margin,core_index_offices,core_index_complete,statewide_index_margin,raw_overperformance_y,nonwhite_share,white_college_share,log_spending_ratio_d_to_r,finance_complete,log_fundraising_ratio_d_to_r,ftm_finance_complete,pres_2012_dem_votes,pres_2012_rep_votes,pres_2012_two_party_votes,pres_2012_dem_margin,pres_2012_fallback_share,pres_2012_source_complete,pres_2016_dem_votes,pres_2016_rep_votes,pres_2016_two_party_votes,pres_2016_dem_margin,pres_2016_fallback_share,pres_2016_source_complete,pres_swing_2012_2016,pres_2020_dem_votes,pres_2020_rep_votes,pres_2020_two_party_votes,pres_2020_dem_margin,pres_2020_fallback_share,pres_2020_source_complete,pres_swing_2016_2020,cmo_geography_low,cmo_geography_high,cmo_geography_mean,cmo_geography_range,robust_cmo_median,cmo_method_range,robust_positive,district_context,abortion_position,economic_ideology,guns_position,labor_position,social_ideology,available_issue_dimensions,issue_ideology_mean,shor_match_status,shor_match_method,shor_similarity,shor_suggested_name,shor_u_id,np_score,shor_np_score_min,shor_np_score_max,al_dem_caucus_conservative_percentile,shor_reference_caucus_n,served_in_either_chamber_by_election,shor_pre_election_service_years,shor_first_observed_service_year,temporal_use
2010,senate,27,D,17377.0,T. D. (Ted) LITTLE,alabama_sos,ALPERSON-T-D-TED-LITTLE,AL-2010-senate-27-D-T-D-TED-LITTLE,1,0,AL-2010-senate-27-D-T-D-TED-LITTLE,17.986332047491203,-15.497297298347045,-26.82855029207398,29.31758504121814,19.790357023785752,-17.301322274641592,18.6117173658994,-16.12268261675524,-62.07079169968665,31.07619710299257,17.81024771164651,-15.32121296250235,-23.740521464144265,26.229556213288426,19.5311358158392,-17.042101066695032,18.354045176286228,-15.865010427142067,-58.54698119788881,27.90455527288411,16.745816406515996,-14.256781657371835,-29.378909690489607,31.867944439633767,18.4705921773848,-15.981557428240642,17.69401718621617,-15.204982437072008,-61.88834740038074,33.37478408563706,2.48903474914416,-15.497297298347045,29.31758504121814,-17.301322274641592,-16.12268261675524,-15.32121296250235,26.229556213288426,-17.042101066695032,-15.865010427142067,-14.256781657371835,31.867944439633767,-15.981557428240642,-15.204982437072008,-62.07079169968665,31.07619710299257,-58.54698119788881,27.90455527288411,-61.88834740038074,33.37478408563706,1.2405156409752074,True,-15.497297298347045,-16.12268261675524,17377.0,21243.0,38620.0,-10.010357327809425,True,True,False,-12.499392076953583,2,True,-12.499392076953583,2.48903474914416,,,,False,,False,,,,,,,,,,,,,,,,,,,,,-16.00772308713934,-15.49729729834704,-15.898073209146844,0.5104257887922987,-15.497297298347045,46.61890731585973,False,mixed_or_demographics_missing,,,,,,,,matched,normalized_exact,100.0,"Little, T.D.",AL1996U008,-0.098,-0.098,-0.098,81.81818181818183,22.0,True,15.0,1996.0,pre_election_service_available
2010,senate,28,D,28581.0,BILLY BEASLEY,alabama_sos,ALPERSON-BILLY-BEASLEY,AL-2010-senate-28-D-BILLY-BEASLEY,0,1,AL-2010-senate-28-D-BILLY-BEASLEY,1.7465435324696568,17.174310704986432,-43.861902454242426,62.78275669169851,0.8309911884965877,18.0898630489595,2.257959053631902,16.662895183824183,-29.399183696353177,63.74780510632604,1.8625308464617605,17.058323390994328,-39.96846998529629,58.88932422275238,0.9822956968307208,17.938558540625365,2.429691775261483,16.491162462194605,-26.167444844392133,60.28409162638079,3.4487685633153844,15.472085674140702,-42.71094360312718,61.63179784058326,0.7277234781473765,18.193130759308712,3.869290573028434,15.051563664427654,-32.1594800688682,63.1036514171496,18.920854237456087,17.174310704986432,62.78275669169851,18.0898630489595,16.662895183824183,17.058323390994328,58.88932422275238,17.938558540625365,16.491162462194605,15.472085674140702,61.63179784058326,18.193130759308712,15.051563664427654,-29.399183696353177,63.74780510632604,-26.167444844392133,60.28409162638079,-32.1594800688682,63.1036514171496,1.7022250308457298,True,17.174310704986432,16.662895183824183,28581.0,12028.0,40609.0,40.76190007141274,True,False,False,21.84104583395665,2,True,21.84104583395665,18.920854237456087,,,,False,,False,,,,,,,,,,,,,,,,,,,,,17.074801881518546,17.174310704986432,17.0984593406927,0.099508823467886,18.0898630489595,45.60844598671208,True,mixed_or_demographics_missing,,,,,,,,matched,manual_alias,100.0,"Beasley, William",AL1999L001,-0.217,-0.217,-0.217,63.63636363636363,22.0,True,12.0,1999.0,pre_election_service_available
2010,senate,33,D,23241.0,VIVIAN DAVIS FIGURES,alabama_sos,ALPERSON-VIVIAN-DAVIS-FIGURES,AL-2010-senate-33-D-VIVIAN-DAVIS-FIGURES,1,1,AL-2010-senate-33-D-VIVIAN-DAVIS-FIGURES,17.022590886513854,16.744298484529196,-26.82855029207398,60.59543966311704,18.15918890240405,15.607700468639,18.6117173658994,15.155172005143648,-29.829195916810413,63.317792885868805,16.689924838103437,17.076964532939613,-23.740521464144265,57.50741083518732,17.767669565715167,15.999219805327884,18.354045176286228,15.412844194756822,-26.14880370244685,60.30273276832608,15.728610377648966,18.038278993394083,-29.378909690489607,63.14579906153266,17.53746732834096,16.22942204270209,17.69401718621617,16.07287218482688,-29.593286749614816,65.66984473640298,33.76688937104305,16.744298484529196,60.59543966311704,15.607700468639,15.155172005143648,17.076964532939613,57.50741083518732,15.999219805327884,15.412844194756822,18.038278993394083,63.14579906153266,16.22942204270209,16.07287218482688,-29.829195916810413,63.317792885868805,-26.14880370244685,60.30273276832608,-29.593286749614816,65.66984473640298,1.2939805088648877,True,16.744298484529196,15.155172005143648,23241.0,8419.0,31660.0,46.8161718256475,True,True,False,13.049282454604452,2,True,13.049282454604452,33.76688937104305,,,,False,,False,,,,,,,,,,,,,,,,,,,,,16.309689302172604,16.744298484529203,16.404370591924213,0.4346091823565992,16.744298484529196,44.98773919447804,True,mixed_or_demographics_missing,,,-2.0,,,1.0,-2.0,matched,manual_alias,100.0,"Figures, Vivian",AL1998U033,-0.881,-0.881,-0.881,22.727272727272727,22.0,True,13.0,1998.0,pre_election_service_available
2014,house,1,D,4652.0,Greg Burdine,alabama_sos,ALPERSON-GREG-BURDINE,AL-2014-house-1-D-GREG-BURDINE,1,0,AL-2014-house-1-D-GREG-BURDINE,23.91968527365365,-3.3907055893279896,-5.8530331648393386,26.382012849165,18.80695104441258,1.7220286399130806,19.44333490332708,1.0856447809985816,-49.9641999906676,43.18278881201162,20.28516146101968,0.2438182233059862,-7.418003148335883,27.94698283266154,16.01728965797604,4.511690026349619,16.46822298399664,4.060756700329019,-42.98195001208048,43.46958645869245,28.121222727249403,-7.592243042923744,4.26883621317072,16.26014347115494,24.43334157248668,-3.90436188816102,23.0163129974333,-2.4873333131076407,-55.22380878593265,40.03932270008515,20.52897968432566,-3.3907055893279896,26.382012849165,1.7220286399130806,1.0856447809985816,0.2438182233059862,27.94698283266154,4.511690026349619,4.060756700329019,-7.592243042923744,16.26014347115494,-3.90436188816102,-2.4873333131076407,-49.9641999906676,43.18278881201162,-42.98195001208048,43.46958645869245,-55.22380878593265,40.03932270008515,7.836061266229731,False,-3.3907055893279896,1.0856447809985816,4652.0,4933.0,9585.0,-2.9316640584246216,True,True,False,-23.46064374275028,2,True,-23.46064374275028,20.52897968432566,0.1932156192646035,0.2043314126763361,-3.682275193917249,True,1.202550834658677,True,6372.374720900883,12181.102093647864,18553.476814548747,-31.30802614953579,0.3016261055869912,True,,,,,,,,,,,,,,,-5.851265857730777,-3.390705589327993,-5.336639987069957,2.460560268402784,1.7220286399130806,29.77271843849299,False,majority_white_lower_college,,,,,,,,matched,normalized_exact,100.0,"Burdine, Greg",AL2011L001,-0.304,-0.304,-0.304,76.31578947368422,38.0,True,4.0,2011.0,pre_election_service_available
2014,house,3,D,7993.0,Marcel Black,alabama_sos,ALPERSON-MARCEL-BLACK,AL-2014-house-3-D-MARCEL-BLACK,1,1,AL-2014-house-3-D-MARCEL-BLACK,19.950999584711173,11.899633882960536,-3.7460096608409192,35.59664312851263,20.18749851421876,11.66313495345295,20.45382758741017,11.39680588026154,-34.67386051837907,58.47312828430015,21.36511522140664,10.485518246265077,-3.656565462597632,35.50719893026934,21.82589593133212,10.024737536339597,21.405060924462013,10.445572543209696,-32.74024998912138,53.71128648165154,23.04513271562927,8.805500752042441,5.865043879336758,25.98558958833496,23.15427565857153,8.696357809100178,24.15677324751431,7.693860220157401,-38.82606499096646,56.43706649505134,31.85063346767171,11.899633882960536,35.59664312851263,11.66313495345295,11.39680588026154,10.485518246265077,35.50719893026934,10.024737536339597,10.445572543209696,8.805500752042441,25.98558958833496,8.696357809100178,7.693860220157401,-34.67386051837907,58.47312828430015,-32.74024998912138,53.71128648165154,-38.82606499096646,56.43706649505134,3.094133130918096,True,11.899633882960536,11.39680588026154,7993.0,5357.0,13350.0,19.745318352059925,True,True,False,-12.105315115611784,2,True,-12.105315115611784,31.85063346767171,0.2803276557014692,0.2111746774126195,1.0068751057548084,True,1.3648636295495211,True,7131.655912398031,10842.980230763578,17974.63614316161,-20.64756298156004,0.0939745476582114,True,,,,,,,,,,,,,,,11.397653323844793,11.899633882960526,11.51183816403694,0.5019805591157329,11.899633882960536,23.93350817505968,True,mixed_or_demographics_missing,,,,,,,,matched,normalized_exact,100.0,"Black, Marcel",AL1996L028,-0.223,-0.223,-0.223,81.57894736842105,38.0,True,19.0,1996.0,pre_election_service_available
2014,house,5,D,5520.0,Henry A. White,alabama_sos,ALPERSON-HENRY-A-WHITE,AL-2014-house-5-D-HENRY-A-WHITE,0,0,AL-2014-house-5-D-HENRY-A-WHITE,3.602277270003213,29.729306552658905,-20.40588553113459,53.73746935379671,3.185759871136992,30.145823951525127,4.766910261794635,28.564673560867483,-16.844187848680704,76.30280095399851,2.452817158231825,30.87876666443029,-21.254038411382208,54.58562223404432,2.209575531811627,31.12200829085049,3.8221544072680658,29.50942941539405,-12.347001570956166,74.10453489981676,5.41771181334488,27.91387200931724,-14.618796478119016,47.950380300781134,4.805064870701212,28.526518951960902,6.507562731862521,26.8240210907996,-19.71769373369166,75.54543775232614,33.33158382266212,29.729306552658905,53.73746935379671,30.145823951525127,28.564673560867483,30.87876666443029,54.58562223404432,31.12200829085049,29.50942941539405,27.91387200931724,47.950380300781134,28.526518951960902,26.8240210907996,-16.844187848680704,76.30280095399851,-12.347001570956166,74.10453489981676,-19.71769373369166,75.54543775232614,2.9648946551130564,True,29.729306552658905,28.564673560867483,5520.0,7132.0,12652.0,-12.74106860575403,True,False,True,-46.07265242841615,2,True,-46.07265242841615,33.33158382266212,0.2309144211075861,0.2322466228963851,-2.2497147049836848,True,-0.5518626340164811,True,5746.266760890049,14799.463470319635,20545.730231209687,-44.0636405109489,0.3306626368613138,True,,,,,,,,,,,,,,,29.72930655265891,32.08219571398673,31.59464865975944,2.352889161327816,30.145823951525127,24.008162801137807,True,majority_white_lower_college,,-1.0,,,,1.0,-1.0,matched,manual_alias,100.0,"White, Henry",AL2007L104,-0.23,-0.23,-0.23,78.94736842105263,38.0,True,4.0,2007.0,pre_election_service_available
2014,house,18,D,6700.0,Johnny MacK Morrow,alabama_sos,ALPERSON-JOHNNY-MACK-MORROW,AL-2014-house-18-D-JOHNNY-MACK-MORROW,1,1,AL-2014-house-18-D-JOHNNY-MACK-MORROW,16.624558438571327,27.68915461454625,-6.72824960090322,51.0419626540208,17.177162437702812,27.13655061541477,20.04672558347594,24.26698746964164,-18.884339786793355,74.26264901588587,16.673054803931432,27.64065824918615,-3.961344096704631,48.27505714982221,17.865235038920098,26.448478014197484,21.489116911815927,22.82459614130165,-15.585109986200312,70.86642648457261,28.5966225033328,15.717090549784784,10.194708384827525,34.11900466829006,29.34534021417185,14.968372838945731,31.05949381803617,13.254219235081411,-31.91447519322412,63.34865629279368,44.31371305311758,27.68915461454625,51.0419626540208,27.13655061541477,24.26698746964164,27.64065824918615,48.27505714982221,26.448478014197484,22.82459614130165,15.717090549784784,34.11900466829006,14.968372838945731,13.254219235081411,-18.884339786793355,74.26264901588587,-15.585109986200312,70.86642648457261,-31.91447519322412,63.34865629279368,11.972064064761469,True,27.68915461454625,24.26698746964164,6700.0,4559.0,11259.0,19.0158983923972,True,True,False,-25.29781466072039,2,True,-25.29781466072039,44.31371305311758,0.1899286016148046,0.1326818339835451,,False,3.1806782228562267,True,5205.3440876019695,10660.019769236422,15865.36385683839,-34.38103109928578,0.5377022409384221,True,,,,,,,,,,,,,,,27.68915461454626,28.188691382190648,28.0670231869152,0.4995367676443862,27.68915461454625,23.90541203860603,True,majority_white_lower_college,,-1.0,1.0,,,2.0,0.0,matched,manual_alias,100.0,"Morrow, Johnny",AL1996L034,0.002,0.002,0.002,94.73684210526316,38.0,True,19.0,1996.0,pre_election_service_available
2014,house,23,D,3992.0,John Robinson,alabama_sos,ALPERSON-JOHN-ROBINSON,AL-2014-house-23-D-JOHN-ROBINSON,1,0,AL-2014-house-23-D-JOHN-ROBINSON,17.605593968964683,4.459305773794949,-8.985301349316636,31.050201092076268,19.24715246357401,2.817747279185614,18.469548518180545,3.595351224579087,-42.11418862754466,51.03280017513456,17.27154277160515,4.793356971154481,-9.22314869259369,31.28804843535332,19.689772026931813,2.3751277158278192,18.477959680536856,3.5869400622227765,-38.43241126423198,48.01912520654094,18.11301945252533,3.9518802902343033,-1.6774229076001967,23.742322650359828,18.98648566312985,3.078414079629777,17.687215621719147,4.377684121040485,-43.67968545277459,51.583446033243206,22.064899742759632,4.459305773794949,31.050201092076268,2.817747279185614,3.595351224579087,4.793356971154481,31.28804843535332,2.3751277158278192,3.5869400622227765,3.9518802902343033,23.742322650359828,3.078414079629777,4.377684121040485,-42.11418862754466,51.03280017513456,-38.43241126423198,48.01912520654094,-43.67968545277459,51.583446033243206,0.8414766809201772,True,4.459305773794949,3.595351224579087,3992.0,5270.0,9262.0,-13.798315698553228,True,True,False,-35.86321544131286,2,True,-35.86321544131286,22.064899742759632,0.1103062086129504,0.1384428223844282,-0.7649107859534486,True,-0.1411931980432081,True,4719.652845360437,11701.363819114358,16421.016664474795,-42.51692277286427,0.0436780473343544,True,,,,,,,,,,,,,,,3.85355252538076,4.459305773794945,3.9790408151530574,0.6057532484141852,4.459305773794949,28.23245381289065,True,majority_white_lower_college,,,,-1.0,,1.0,-1.0,matched,normalized_exact,100.0,"Robinson, John",AL1996L001,-0.169,-0.169,-0.169,86.8421052631579,38.0,True,19.0,1996.0,pre_election_service_available
2014,house,27,D,4573.0,Jeff McLaughlin,alabama_sos,ALPERSON-JEFF-MCLAUGHLIN,AL-2014-house-27-D-JEFF-MCLAUGHLIN,0,0,AL-2014-house-27-D-JEFF-MCLAUGHLIN,4.848182687868977,37.692109000464725,-19.854204507951373,62.39449619628508,5.134041877931148,37.40624981040256,8.727503155091984,33.812788533241715,-8.881385400874883,84.26560340180433,6.007075384422396,36.53321630391131,-19.325393981946736,61.86568567028044,6.313220955664153,36.227070732669546,10.339194927459122,32.20109676087458,-6.692551931475151,79.75898453929777,4.938798144362138,37.60149354397157,-12.072418244789256,54.61270993312296,6.683279363102511,35.8570123252312,9.709230202604424,32.83106148572928,-10.030072199037336,85.23305928698046,42.5402916883337,37.692109000464725,62.39449619628508,37.40624981040256,33.812788533241715,36.53321630391131,61.86568567028044,36.227070732669546,32.20109676087458,37.60149354397157,54.61270993312296,35.8570123252312,32.83106148572928,-8.881385400874883,84.26560340180433,-6.692551931475151,79.75898453929777,-10.030072199037336,85.23305928698046,1.1588926965534156,True,37.692109000464725,33.812788533241715,4573.0,6392.0,10965.0,-16.589147286821706,True,False,False,-59.12943897515541,2,True,-59.12943897515541,42.5402916883337,0.0683775592525565,0.1858523436986391,0.0,True,,False,308.07177028349054,1304.475515754846,1612.5472860383366,-61.790668348045386,0.1806431273644388,True,,,,,,,,,,,,,,,35.29411564316436,37.692109000464725,36.51100790714323,2.397993357300365,37.692109000464725,24.98824638588253,True,majority_white_lower_college,,,,,,,,matched,manual_alias,100.0,"McLaughlin, Jeffrey",AL2001L047,-0.016,-0.016,-0.016,92.10526315789474,38.0,True,10.0,2001.0,pre_election_service_available
2014,house,28,D,6827.0,Craig Ford,alabama_sos,ALPERSON-CRAIG-FORD,AL-2014-house-28-D-CRAIG-FORD,1,1,AL-2014-house-28-D-CRAIG-FORD,33.99672306786166,23.68662617909687,8.12483736813219,49.55851187882634,33.99931813319955,23.684031113758977,34.39401286363051,23.28933638332802,-22.88686822224274,70.26012058043648,34.80863224286054,22.874717004097988,10.687499102219132,46.99585014473939,34.99755508528569,22.68579416167284,35.80064693633005,21.88270231062848,-20.35105123128848,66.10048523948444,41.08884771408983,16.594501532868698,19.90717654774916,37.77617269920937,40.91226603237048,16.771083214588046,42.02956207100632,15.65378717595221,-31.0370642101402,64.2260672758776,57.68334924695853,23.68662617909687,49.55851187882634,23.684031113758977,23.28933638332802,22.874717004097988,46.99585014473939,22.68579416167284,21.88270231062848,16.594501532868698,37.77617269920937,16.771083214588046,15.65378717595221,-22.88686822224274,70.26012058043648,-20.35105123128848,66.10048523948444,-31.0370642101402,64.2260672758776,7.092124646228172,True,23.68662617909687,23.28933638332802,6827.0,3704.0,10531.0,29.65530338999145,True,True,False,-28.02804585696708,2,True,-28.02804585696708,57.68334924695853,0.365463672162361,0.152438739789965,,False,2.535455475620008,True,4962.7031312841145,11290.227214401992,16252.930345686107,-38.93158924905714,0.2570296462500597,True,,,,,,,,,,,,,,,8.101932268469518,23.68662617909688,11.236127193191557,15.584693910627358,23.68662617909687,25.87448076506736,True,mixed_or_demographics_missing,,,,,,,,matched,normalized_exact,100.0,"Ford, Craig",AL2001L039,-0.152,-0.152,-0.152,89.47368421052632,38.0,True,14.0,2001.0,pre_election_service_available
2014,house,39,D,5438.0,Richard Lindsey,alabama_sos,ALPERSON-RICHARD-LINDSEY,AL-2014-house-39-D-RICHARD-LINDSEY,1,1,AL-2014-house-39-D-RICHARD-LINDSEY,22.076325030668983,40.756299374806446,-2.313654938792841,65.14627934426827,24.015047287087228,38.8175771183882,26.65846306257788,36.17416134289756,-5.817195026533163,87.32979377614606,26.65100542788687,36.18161897758856,-0.6752452273803233,63.50786963285575,27.22008220454292,35.61254220093251,31.175371530501632,31.6572528749738,-7.044149257797905,79.40738721297501,21.369658649018326,41.4629657564571,3.9943998313642464,58.83822457411118,22.04100238737678,40.79162201809865,25.037556961495834,37.79506744397959,-6.168599986551797,89.094531499466,62.83262440547543,40.756299374806446,65.14627934426827,38.8175771183882,36.17416134289756,36.18161897758856,63.50786963285575,35.61254220093251,31.6572528749738,41.4629657564571,58.83822457411118,40.79162201809865,37.79506744397959,-5.817195026533163,87.32979377614606,-7.044149257797905,79.40738721297501,-6.168599986551797,89.094531499466,5.281346778868546,True,40.756299374806446,36.17416134289756,5438.0,3581.0,9019.0,20.58986583878479,True,True,False,-42.24275856669064,2,True,-42.24275856669064,62.83262440547543,0.1094398571747378,0.1225848971521731,3.744551208991027,True,,False,3540.593553558621,14306.03410257492,17846.62765613354,-60.32198775277538,0.3504883606201834,True,,,,,,,,,,,,,,,40.75629937480645,41.11060943033105,41.00792524131468,0.3543100555245999,40.756299374806446,26.328702225880065,True,majority_white_lower_college,,,,-1.0,,1.0,-1.0,matched,normalized_exact,100.0,"Lindsey, Richard",AL1996L042,-0.13,-0.13,-0.13,92.10526315789474,38.0,True,19.0,1996.0,pre_election_service_available
2014,house,53,D,4166.0,Anthony Daniels,alabama_sos,ALPERSON-ANTHONY-DANIELS,AL-2014-house-53-D-ANTHONY-DANIELS,0,1,AL-2014-house-53-D-ANTHONY-DANIELS,13.556609918704453,55.655956689780965,-2.1511897465038925,71.3637563549893,15.659019605281902,53.55354700320352,20.03830201690687,49.17426459157855,9.082462288441356,102.22945109112058,15.617472955977806,53.595093652507614,-1.5479313143664322,70.76049792285185,17.568759261960167,51.64380734652525,22.589447668660966,46.62311893982445,10.369325417121154,96.82086188789408,9.69181189185651,59.52075471662891,-1.7126624849517,70.92522909343711,9.599501359199234,59.61306524928618,17.742506933173644,51.470059675311774,11.889188973620008,107.1523204596378,69.21256660848542,55.655956689780965,71.3637563549893,53.55354700320352,49.17426459157855,53.595093652507614,70.76049792285185,51.64380734652525,46.62311893982445,59.52075471662891,70.92522909343711,59.61306524928618,51.470059675311774,9.082462288441356,102.22945109112058,10.369325417121154,96.82086188789408,11.889188973620008,107.1523204596378,5.925661064121293,True,55.655956689780965,49.17426459157855,4166.0,1190.0,5356.0,55.56385362210605,True,False,False,-13.648712986379367,2,True,-13.648712986379367,69.21256660848542,0.6994494150034412,0.1842295386520796,3.3579352402785325,True,,False,8584.967345314717,7609.107370767816,16194.074716082534,6.026031074055515,0.7667621073027017,True,,,,,,,,,,,,,,,48.3745951290106,55.655956689780965,49.83107524837028,7.281361560770364,55.655956689780965,17.810209351785787,True,majority_nonwhite,,,,,,,,matched,normalized_exact,100.0,"Daniels, Anthony",AL2015L053,-0.36,-0.36,-0.36,68.42105263157895,38.0,False,0.0,,post_election_only
2014,house,56,D,15920.0,Louise Alexander,alabama_sos,ALPERSON-LOUISE-ALEXANDER,AL-2014-house-56-D-LOUISE-ALEXANDER,0,1,AL-2014-house-56-D-LOUISE-ALEXANDER,17.573184967824854,7.389473770133481,-0.318010007095197,25.28066874505353,16.28306204716133,8.679596690797005,20.36649832570582,4.596160412252516,-39.18402063120613,53.96296817147309,16.144848852725023,8.817809885233313,-1.411494945964693,26.37415368392303,14.85727548305834,10.105383254899994,18.98871826086047,5.973940477097866,-34.40795835015315,52.04357812061977,15.5162557406796,9.446402997278735,-0.5179501186093418,25.48060885656768,14.816752731826876,10.14590600613146,17.903526504816327,7.059132233142009,-38.18516274573017,57.07796874028763,24.962658737958336,7.389473770133481,25.28066874505353,8.679596690797005,4.596160412252516,8.817809885233313,26.37415368392303,10.105383254899994,5.973940477097866,9.446402997278735,25.48060885656768,10.14590600613146,7.059132233142009,-39.18402063120613,53.96296817147309,-34.40795835015315,52.04357812061977,-38.18516274573017,57.07796874028763,2.056929227145254,True,7.389473770133481,4.596160412252516,15920.0,7360.0,23280.0,36.76975945017182,True,False,False,11.807100712213485,2,True,11.807100712213485,24.962658737958336,0.6933090398208719,0.2710158434296365,-0.9696898259008988,True,,False,9964.754906099934,8832.053396834459,18796.80830293439,6.026031074055521,0.7667621073027017,True,,,,,,,,,,,,,,,7.389473770133492,12.06881201533331,11.126365561733348,4.679338245199817,8.679596690797005,17.891194974920047,True,majority_nonwhite,,,,,,,,matched,normalized_exact,100.0,"Alexander, Louise",AL2015L056,-0.479,-0.479,-0.479,52.63157894736842,38.0,False,0.0,,post_election_only
2014,house,77,D,6891.0,John Knight,alabama_sos,ALPERSON-JOHN-KNIGHT,AL-2014-house-77-D-JOHN-KNIGHT,1,1,AL-2014-house-77-D-JOHN-KNIGHT,10.535645324280337,-2.7414186144076744,45.709447965148414,-37.91522125527575,4.761628426663209,3.032598283209452,6.538208171071255,1.2560185388014051,-49.31491301574728,43.83207578693194,13.972309739995437,-6.178083030122775,46.79485528044267,-39.00062857057001,8.823434151758875,-1.0292074418862145,8.206418630836005,-0.4121919209633446,-49.40385126550923,37.04768520526369,16.159298205868428,-8.365071495995767,46.98000763899755,-39.18578092912489,17.952290062690658,-10.158063352817996,10.00413555528147,-2.20990884540881,-55.99663723900467,39.26649424701313,7.79422670987266,-2.7414186144076744,-37.91522125527575,3.032598283209452,1.2560185388014051,-6.178083030122775,-39.00062857057001,-1.0292074418862145,-0.4121919209633446,-8.365071495995767,-39.18578092912489,-10.158063352817996,-2.20990884540881,-49.31491301574728,43.83207578693194,-49.40385126550923,37.04768520526369,-55.99663723900467,39.26649424701313,5.623652881588093,True,-2.7414186144076744,1.2560185388014051,6891.0,3775.0,10666.0,29.21432589536846,True,True,False,21.4200991854958,2,True,21.4200991854958,7.79422670987266,0.7203166226912929,0.5298270745932672,,False,2.40755435565181,True,,,,,,False,,,,,,,,,,,,,,,-2.74141861440768,-0.0983161731066442,-0.6322446618291272,2.643102441301036,-2.7414186144076744,40.947819538485206,False,majority_nonwhite,,,,,,,,matched,normalized_exact,100.0,"Knight, John Jr.",AL1996L004,-0.714,-0.714,-0.714,15.789473684210526,38.0,True,19.0,1996.0,pre_election_service_available
2014,house,78,D,6998.0,Alvin Holmes,alabama_sos,ALPERSON-ALVIN-HOLMES,AL-2014-house-78-D-ALVIN-HOLMES,1,1,AL-2014-house-78-D-ALVIN-HOLMES,10.904866534089766,-0.0480745205817267,41.68080255900994,-30.8240105455019,6.353019309298903,4.503772704209137,7.617748957421937,3.2390430560861025,-46.62156892192134,46.52541988075788,2.302375721137905,8.554416292370135,38.3045748022541,-27.44778278874606,2.4910094779766645,8.365782535531375,4.647430880351597,6.209361133156443,-34.671351943016326,51.7801845277566,4.918977026102597,5.937814987405442,37.06891970646403,-26.21212769295599,-1.8944480270741384,12.75124004058218,2.6904437291078587,8.166348284400181,-41.69375075560346,53.56938073041434,10.85679201350804,-0.0480745205817267,-30.8240105455019,4.503772704209137,3.2390430560861025,8.554416292370135,-27.44778278874606,8.365782535531375,6.209361133156443,5.937814987405442,-26.21212769295599,12.75124004058218,8.166348284400181,-46.62156892192134,46.52541988075788,-34.671351943016326,51.7801845277566,-41.69375075560346,53.56938073041434,8.602490812951862,False,-0.0480745205817267,3.2390430560861025,6998.0,2637.0,9635.0,45.26206538661131,True,True,False,34.40527337310327,2,True,34.40527337310327,10.85679201350804,0.7737895219184359,0.2302168208810937,-4.023640584770825,True,0.0121132032934069,True,,,,,,False,,,,,,,,,,,,,,,-0.0480745205817356,3.751908396656632,2.9805407183457846,3.799982917238368,-0.0480745205817267,35.32778324971103,False,majority_nonwhite,,,,,,,,matched,normalized_exact,100.0,"Holmes, Alvin",AL1996L016,-0.593,-0.593,-0.593,36.84210526315789,38.0,True,19.0,1996.0,pre_election_service_available
