cycle,chamber,district,party,canonical_votes,candidate,canonical_source,person_id,canonical_candidate_id,incumbent,winner,raw_overperformance,scenario,expected_cmo_total_oof,cmo_total_oof,candidate_cmo_total_oof
2014,house,80,D,2240.0,Tillman Pugh,alabama_sos,ALPERSON-TILLMAN-PUGH,AL-2014-house-80-D-TILLMAN-PUGH,0,0,-16.001273358522134,prefer_source_transfer,-11.599768653500519,-4.401504705021615,-4.401504705021615
2014,house,80,D,2240.0,Tillman Pugh,alabama_sos,ALPERSON-TILLMAN-PUGH,AL-2014-house-80-D-TILLMAN-PUGH,0,0,-19.864952241995525,production_canonical_weights,-12.784186203521578,-7.080766038473946,-7.080766038473946
2014,house,80,D,2240.0,Tillman Pugh,alabama_sos,ALPERSON-TILLMAN-PUGH,AL-2014-house-80-D-TILLMAN-PUGH,0,0,-16.001273358522134,strict_consensus,-11.595885698448097,-4.405387660074037,-4.405387660074037
2014,house,80,R,4702.0,Lesley Vance,alabama_sos,ALPERSON-LESLEY-VANCE,AL-2014-house-80-R-LESLEY-VANCE,1,1,-16.001273358522134,conflict_county_fallback,-11.595885698448097,-4.405387660074037,4.405387660074037
2014,house,80,R,4702.0,Lesley Vance,alabama_sos,ALPERSON-LESLEY-VANCE,AL-2014-house-80-R-LESLEY-VANCE,1,1,-16.001273358522134,prefer_direct,-11.614963631243889,-4.386309727278245,4.386309727278245
2014,house,80,R,4702.0,Lesley Vance,alabama_sos,ALPERSON-LESLEY-VANCE,AL-2014-house-80-R-LESLEY-VANCE,1,1,-16.001273358522134,prefer_source_transfer,-11.599768653500519,-4.401504705021615,4.401504705021615
2014,house,80,R,4702.0,Lesley Vance,alabama_sos,ALPERSON-LESLEY-VANCE,AL-2014-house-80-R-LESLEY-VANCE,1,1,-19.864952241995525,production_canonical_weights,-12.784186203521578,-7.080766038473946,7.080766038473946
2014,house,80,R,4702.0,Lesley Vance,alabama_sos,ALPERSON-LESLEY-VANCE,AL-2014-house-80-R-LESLEY-VANCE,1,1,-16.001273358522134,strict_consensus,-11.595885698448097,-4.405387660074037,4.405387660074037
2014,house,81,D,3454.0,Dylan V. Oliver,alabama_sos,ALPERSON-DYLAN-V-OLIVER,AL-2014-house-81-D-DYLAN-V-OLIVER,0,0,-4.758488300910567,conflict_county_fallback,-2.7387225090454628,-2.0197657918651046,-2.0197657918651046
2014,house,81,D,3454.0,Dylan V. Oliver,alabama_sos,ALPERSON-DYLAN-V-OLIVER,AL-2014-house-81-D-DYLAN-V-OLIVER,0,0,-4.758488300910567,prefer_direct,-2.7694215986361623,-1.989066702274405,-1.989066702274405
2014,house,81,D,3454.0,Dylan V. Oliver,alabama_sos,ALPERSON-DYLAN-V-OLIVER,AL-2014-house-81-D-DYLAN-V-OLIVER,0,0,-4.758488300910567,prefer_source_transfer,-2.7736561786119474,-1.98483212229862,-1.98483212229862
2014,house,81,D,3454.0,Dylan V. Oliver,alabama_sos,ALPERSON-DYLAN-V-OLIVER,AL-2014-house-81-D-DYLAN-V-OLIVER,0,0,-7.179058617580864,production_canonical_weights,-3.053130252843075,-4.125928364737789,-4.125928364737789
2014,house,81,D,3454.0,Dylan V. Oliver,alabama_sos,ALPERSON-DYLAN-V-OLIVER,AL-2014-house-81-D-DYLAN-V-OLIVER,0,0,-4.758488300910567,strict_consensus,-2.7387225090454628,-2.0197657918651046,-2.0197657918651046
2014,house,81,R,7052.0,Mark M. Tuggle,alabama_sos,ALPERSON-MARK-M-TUGGLE,AL-2014-house-81-R-MARK-M-TUGGLE,1,1,-4.758488300910567,conflict_county_fallback,-2.7387225090454628,-2.0197657918651046,2.0197657918651046
2014,house,81,R,7052.0,Mark M. Tuggle,alabama_sos,ALPERSON-MARK-M-TUGGLE,AL-2014-house-81-R-MARK-M-TUGGLE,1,1,-4.758488300910567,prefer_direct,-2.7694215986361623,-1.989066702274405,1.989066702274405
2014,house,81,R,7052.0,Mark M. Tuggle,alabama_sos,ALPERSON-MARK-M-TUGGLE,AL-2014-house-81-R-MARK-M-TUGGLE,1,1,-4.758488300910567,prefer_source_transfer,-2.7736561786119474,-1.98483212229862,1.98483212229862
2014,house,81,R,7052.0,Mark M. Tuggle,alabama_sos,ALPERSON-MARK-M-TUGGLE,AL-2014-house-81-R-MARK-M-TUGGLE,1,1,-7.179058617580864,production_canonical_weights,-3.053130252843075,-4.125928364737789,4.125928364737789
2014,house,81,R,7052.0,Mark M. Tuggle,alabama_sos,ALPERSON-MARK-M-TUGGLE,AL-2014-house-81-R-MARK-M-TUGGLE,1,1,-4.758488300910567,strict_consensus,-2.7387225090454628,-2.0197657918651046,2.0197657918651046
2014,house,83,D,5257.0,"George ""Tootie"" Bandy",alabama_sos,ALPERSON-GEORGE-TOOTIE-BANDY,AL-2014-house-83-D-GEORGE-TOOTIE-BANDY,1,1,22.775099765758217,conflict_county_fallback,34.31747449098643,-11.54237472522821,-11.54237472522821
2014,house,83,D,5257.0,"George ""Tootie"" Bandy",alabama_sos,ALPERSON-GEORGE-TOOTIE-BANDY,AL-2014-house-83-D-GEORGE-TOOTIE-BANDY,1,1,22.775099765758217,prefer_direct,34.31364248337636,-11.538542717618146,-11.538542717618146
2014,house,83,D,5257.0,"George ""Tootie"" Bandy",alabama_sos,ALPERSON-GEORGE-TOOTIE-BANDY,AL-2014-house-83-D-GEORGE-TOOTIE-BANDY,1,1,22.775099765758217,prefer_source_transfer,34.31302444155054,-11.537924675792322,-11.537924675792322
2014,house,83,D,5257.0,"George ""Tootie"" Bandy",alabama_sos,ALPERSON-GEORGE-TOOTIE-BANDY,AL-2014-house-83-D-GEORGE-TOOTIE-BANDY,1,1,27.601823818083822,production_canonical_weights,37.32307176708754,-9.721247949003718,-9.721247949003718
2014,house,83,D,5257.0,"George ""Tootie"" Bandy",alabama_sos,ALPERSON-GEORGE-TOOTIE-BANDY,AL-2014-house-83-D-GEORGE-TOOTIE-BANDY,1,1,22.775099765758217,strict_consensus,34.31747449098643,-11.54237472522821,-11.54237472522821
2014,house,83,R,2752.0,Gary Head,alabama_sos,ALPERSON-GARY-HEAD,AL-2014-house-83-R-GARY-HEAD,0,0,22.775099765758217,conflict_county_fallback,34.31747449098643,-11.54237472522821,11.54237472522821
2014,house,83,R,2752.0,Gary Head,alabama_sos,ALPERSON-GARY-HEAD,AL-2014-house-83-R-GARY-HEAD,0,0,22.775099765758217,prefer_direct,34.31364248337636,-11.538542717618146,11.538542717618146
2014,house,83,R,2752.0,Gary Head,alabama_sos,ALPERSON-GARY-HEAD,AL-2014-house-83-R-GARY-HEAD,0,0,22.775099765758217,prefer_source_transfer,34.31302444155054,-11.537924675792322,11.537924675792322
2014,house,83,R,2752.0,Gary Head,alabama_sos,ALPERSON-GARY-HEAD,AL-2014-house-83-R-GARY-HEAD,0,0,27.601823818083822,production_canonical_weights,37.32307176708754,-9.721247949003718,9.721247949003718
2014,house,83,R,2752.0,Gary Head,alabama_sos,ALPERSON-GARY-HEAD,AL-2014-house-83-R-GARY-HEAD,0,0,22.775099765758217,strict_consensus,34.31747449098643,-11.54237472522821,11.54237472522821
2014,house,84,D,7365.0,Berry Forte,alabama_sos,ALPERSON-BERRY-FORTE,AL-2014-house-84-D-BERRY-FORTE,1,1,0.12320882610908868,conflict_county_fallback,27.035138890330977,-26.911930064221888,-26.911930064221888
2014,house,84,D,7365.0,Berry Forte,alabama_sos,ALPERSON-BERRY-FORTE,AL-2014-house-84-D-BERRY-FORTE,1,1,0.12320882610908868,prefer_direct,27.031446490371927,-26.90823766426284,-26.90823766426284
2014,house,84,D,7365.0,Berry Forte,alabama_sos,ALPERSON-BERRY-FORTE,AL-2014-house-84-D-BERRY-FORTE,1,1,0.12320882610908868,prefer_source_transfer,27.035651188560752,-26.912442362451664,-26.912442362451664
2014,house,84,D,7365.0,Berry Forte,alabama_sos,ALPERSON-BERRY-FORTE,AL-2014-house-84-D-BERRY-FORTE,1,1,1.192276214011951,production_canonical_weights,29.87249218404889,-28.68021597003694,-28.68021597003694
2014,house,84,D,7365.0,Berry Forte,alabama_sos,ALPERSON-BERRY-FORTE,AL-2014-house-84-D-BERRY-FORTE,1,1,0.12320882610908868,strict_consensus,27.035138890330977,-26.911930064221888,-26.911930064221888
2014,house,84,R,4316.0,Jerry A. McGilvray,alabama_sos,ALPERSON-JERRY-A-MCGILVRAY,AL-2014-house-84-R-JERRY-A-MCGILVRAY,0,0,0.12320882610908868,conflict_county_fallback,27.035138890330977,-26.911930064221888,26.911930064221888
2014,house,84,R,4316.0,Jerry A. McGilvray,alabama_sos,ALPERSON-JERRY-A-MCGILVRAY,AL-2014-house-84-R-JERRY-A-MCGILVRAY,0,0,0.12320882610908868,prefer_direct,27.031446490371927,-26.90823766426284,26.90823766426284
2014,house,84,R,4316.0,Jerry A. McGilvray,alabama_sos,ALPERSON-JERRY-A-MCGILVRAY,AL-2014-house-84-R-JERRY-A-MCGILVRAY,0,0,0.12320882610908868,prefer_source_transfer,27.035651188560752,-26.912442362451664,26.912442362451664
2014,house,84,R,4316.0,Jerry A. McGilvray,alabama_sos,ALPERSON-JERRY-A-MCGILVRAY,AL-2014-house-84-R-JERRY-A-MCGILVRAY,0,0,1.192276214011951,production_canonical_weights,29.87249218404889,-28.68021597003694,28.68021597003694
2014,house,84,R,4316.0,Jerry A. McGilvray,alabama_sos,ALPERSON-JERRY-A-MCGILVRAY,AL-2014-house-84-R-JERRY-A-MCGILVRAY,0,0,0.12320882610908868,strict_consensus,27.035138890330977,-26.911930064221888,26.911930064221888
2014,house,85,D,5777.0,Dexter Grimsley,alabama_sos,ALPERSON-DEXTER-GRIMSLEY,AL-2014-house-85-D-DEXTER-GRIMSLEY,1,1,45.256343098642,conflict_county_fallback,40.75539181856894,4.5009512800730604,4.5009512800730604
2014,house,85,D,5777.0,Dexter Grimsley,alabama_sos,ALPERSON-DEXTER-GRIMSLEY,AL-2014-house-85-D-DEXTER-GRIMSLEY,1,1,45.256343098642,prefer_direct,40.7336418983326,4.522701200309399,4.522701200309399
2014,house,85,D,5777.0,Dexter Grimsley,alabama_sos,ALPERSON-DEXTER-GRIMSLEY,AL-2014-house-85-D-DEXTER-GRIMSLEY,1,1,45.256343098642,prefer_source_transfer,40.72553220817037,4.530810890471628,4.530810890471628
2014,house,85,D,5777.0,Dexter Grimsley,alabama_sos,ALPERSON-DEXTER-GRIMSLEY,AL-2014-house-85-D-DEXTER-GRIMSLEY,1,1,46.490415567547586,production_canonical_weights,46.02498619794702,0.4654293696005638,0.4654293696005638
2014,house,85,D,5777.0,Dexter Grimsley,alabama_sos,ALPERSON-DEXTER-GRIMSLEY,AL-2014-house-85-D-DEXTER-GRIMSLEY,1,1,45.256343098642,strict_consensus,40.75539181856894,4.5009512800730604,4.5009512800730604
2014,house,85,R,3405.0,Bobby Lewis,alabama_sos,ALPERSON-BOBBY-LEWIS,AL-2014-house-85-R-BOBBY-LEWIS,0,0,45.256343098642,conflict_county_fallback,40.75539181856894,4.5009512800730604,-4.5009512800730604
2014,house,85,R,3405.0,Bobby Lewis,alabama_sos,ALPERSON-BOBBY-LEWIS,AL-2014-house-85-R-BOBBY-LEWIS,0,0,45.256343098642,prefer_direct,40.7336418983326,4.522701200309399,-4.522701200309399
2014,house,85,R,3405.0,Bobby Lewis,alabama_sos,ALPERSON-BOBBY-LEWIS,AL-2014-house-85-R-BOBBY-LEWIS,0,0,45.256343098642,prefer_source_transfer,40.72553220817037,4.530810890471628,-4.530810890471628
2014,house,85,R,3405.0,Bobby Lewis,alabama_sos,ALPERSON-BOBBY-LEWIS,AL-2014-house-85-R-BOBBY-LEWIS,0,0,46.490415567547586,production_canonical_weights,46.02498619794702,0.4654293696005638,-0.4654293696005638
2014,house,85,R,3405.0,Bobby Lewis,alabama_sos,ALPERSON-BOBBY-LEWIS,AL-2014-house-85-R-BOBBY-LEWIS,0,0,45.256343098642,strict_consensus,40.75539181856894,4.5009512800730604,-4.5009512800730604
2014,house,89,D,5436.0,Joel Lee Williams,alabama_sos,ALPERSON-JOEL-LEE-WILLIAMS,AL-2014-house-89-D-JOEL-LEE-WILLIAMS,0,0,11.873056805198047,conflict_county_fallback,2.0094119047721435,9.863644900425903,9.863644900425903
2014,house,89,D,5436.0,Joel Lee Williams,alabama_sos,ALPERSON-JOEL-LEE-WILLIAMS,AL-2014-house-89-D-JOEL-LEE-WILLIAMS,0,0,11.873056805198047,prefer_direct,1.9927785935069693,9.880278211691078,9.880278211691078
2014,house,89,D,5436.0,Joel Lee Williams,alabama_sos,ALPERSON-JOEL-LEE-WILLIAMS,AL-2014-house-89-D-JOEL-LEE-WILLIAMS,0,0,11.873056805198047,prefer_source_transfer,1.9972307795880564,9.87582602560999,9.87582602560999
2014,house,89,D,5436.0,Joel Lee Williams,alabama_sos,ALPERSON-JOEL-LEE-WILLIAMS,AL-2014-house-89-D-JOEL-LEE-WILLIAMS,0,0,11.873056805198047,production_canonical_weights,4.04188853051477,7.831168274683277,7.831168274683277
2014,house,89,D,5436.0,Joel Lee Williams,alabama_sos,ALPERSON-JOEL-LEE-WILLIAMS,AL-2014-house-89-D-JOEL-LEE-WILLIAMS,0,0,11.873056805198047,strict_consensus,2.0094119047721435,9.863644900425903,9.863644900425903
2014,house,89,R,5519.0,Alan C. Boothe,alabama_sos,ALPERSON-ALAN-C-BOOTHE,AL-2014-house-89-R-ALAN-C-BOOTHE,1,1,11.873056805198047,conflict_county_fallback,2.0094119047721435,9.863644900425903,-9.863644900425903
2014,house,89,R,5519.0,Alan C. Boothe,alabama_sos,ALPERSON-ALAN-C-BOOTHE,AL-2014-house-89-R-ALAN-C-BOOTHE,1,1,11.873056805198047,prefer_direct,1.9927785935069693,9.880278211691078,-9.880278211691078
2014,house,89,R,5519.0,Alan C. Boothe,alabama_sos,ALPERSON-ALAN-C-BOOTHE,AL-2014-house-89-R-ALAN-C-BOOTHE,1,1,11.873056805198047,prefer_source_transfer,1.9972307795880564,9.87582602560999,-9.87582602560999
2014,house,89,R,5519.0,Alan C. Boothe,alabama_sos,ALPERSON-ALAN-C-BOOTHE,AL-2014-house-89-R-ALAN-C-BOOTHE,1,1,11.873056805198047,production_canonical_weights,4.04188853051477,7.831168274683277,-7.831168274683277
2014,house,89,R,5519.0,Alan C. Boothe,alabama_sos,ALPERSON-ALAN-C-BOOTHE,AL-2014-house-89-R-ALAN-C-BOOTHE,1,1,11.873056805198047,strict_consensus,2.0094119047721435,9.863644900425903,-9.863644900425903
2014,house,90,D,2893.0,Walton Hickman,alabama_sos,ALPERSON-WALTON-HICKMAN,AL-2014-house-90-D-WALTON-HICKMAN,0,0,-14.656415662633979,conflict_county_fallback,11.83410449883937,-26.49052016147335,-26.49052016147335
2014,house,90,D,2893.0,Walton Hickman,alabama_sos,ALPERSON-WALTON-HICKMAN,AL-2014-house-90-D-WALTON-HICKMAN,0,0,-14.656415662633979,prefer_direct,11.781163777035133,-26.43757943966911,-26.43757943966911
2014,house,90,D,2893.0,Walton Hickman,alabama_sos,ALPERSON-WALTON-HICKMAN,AL-2014-house-90-D-WALTON-HICKMAN,0,0,-14.656415662633979,prefer_source_transfer,11.778436449141976,-26.434852111775953,-26.434852111775953
2014,house,90,D,2893.0,Walton Hickman,alabama_sos,ALPERSON-WALTON-HICKMAN,AL-2014-house-90-D-WALTON-HICKMAN,0,0,-16.293455417659032,production_canonical_weights,13.95446009794456,-30.247915515603594,-30.247915515603594
2014,house,90,D,2893.0,Walton Hickman,alabama_sos,ALPERSON-WALTON-HICKMAN,AL-2014-house-90-D-WALTON-HICKMAN,0,0,-14.656415662633979,strict_consensus,11.83410449883937,-26.49052016147335,-26.49052016147335
2014,house,90,R,4825.0,Chris Sells,alabama_sos,ALPERSON-CHRIS-SELLS,AL-2014-house-90-R-CHRIS-SELLS,0,1,-14.656415662633979,conflict_county_fallback,11.83410449883937,-26.49052016147335,26.49052016147335
2014,house,90,R,4825.0,Chris Sells,alabama_sos,ALPERSON-CHRIS-SELLS,AL-2014-house-90-R-CHRIS-SELLS,0,1,-14.656415662633979,prefer_direct,11.781163777035133,-26.43757943966911,26.43757943966911
2014,house,90,R,4825.0,Chris Sells,alabama_sos,ALPERSON-CHRIS-SELLS,AL-2014-house-90-R-CHRIS-SELLS,0,1,-14.656415662633979,prefer_source_transfer,11.778436449141976,-26.434852111775953,26.434852111775953
2014,house,90,R,4825.0,Chris Sells,alabama_sos,ALPERSON-CHRIS-SELLS,AL-2014-house-90-R-CHRIS-SELLS,0,1,-16.293455417659032,production_canonical_weights,13.95446009794456,-30.247915515603594,30.247915515603594
2014,house,90,R,4825.0,Chris Sells,alabama_sos,ALPERSON-CHRIS-SELLS,AL-2014-house-90-R-CHRIS-SELLS,0,1,-14.656415662633979,strict_consensus,11.83410449883937,-26.49052016147335,26.49052016147335
2014,house,93,D,2773.0,Jennifer Marsden,alabama_sos,ALPERSON-JENNIFER-MARSDEN,AL-2014-house-93-D-JENNIFER-MARSDEN,0,0,-18.1043086610676,conflict_county_fallback,3.6018306472862953,-21.706139308353894,-21.706139308353894
2014,house,93,D,2773.0,Jennifer Marsden,alabama_sos,ALPERSON-JENNIFER-MARSDEN,AL-2014-house-93-D-JENNIFER-MARSDEN,0,0,-18.1043086610676,prefer_direct,3.563398066445157,-21.667706727512755,-21.667706727512755
2014,house,93,D,2773.0,Jennifer Marsden,alabama_sos,ALPERSON-JENNIFER-MARSDEN,AL-2014-house-93-D-JENNIFER-MARSDEN,0,0,-18.1043086610676,prefer_source_transfer,3.565185228873376,-21.669493889940973,-21.669493889940973
2014,house,93,D,2773.0,Jennifer Marsden,alabama_sos,ALPERSON-JENNIFER-MARSDEN,AL-2014-house-93-D-JENNIFER-MARSDEN,0,0,-18.7262149979507,production_canonical_weights,4.472215346837379,-23.19843034478808,-23.19843034478808
2014,house,93,D,2773.0,Jennifer Marsden,alabama_sos,ALPERSON-JENNIFER-MARSDEN,AL-2014-house-93-D-JENNIFER-MARSDEN,0,0,-18.1043086610676,strict_consensus,3.6018306472862953,-21.706139308353894,-21.706139308353894
2014,house,93,R,9139.0,Steve Clouse,alabama_sos,ALPERSON-STEVE-CLOUSE,AL-2014-house-93-R-STEVE-CLOUSE,1,1,-18.1043086610676,conflict_county_fallback,3.6018306472862953,-21.706139308353894,21.706139308353894
2014,house,93,R,9139.0,Steve Clouse,alabama_sos,ALPERSON-STEVE-CLOUSE,AL-2014-house-93-R-STEVE-CLOUSE,1,1,-18.1043086610676,prefer_direct,3.563398066445157,-21.667706727512755,21.667706727512755
2014,house,93,R,9139.0,Steve Clouse,alabama_sos,ALPERSON-STEVE-CLOUSE,AL-2014-house-93-R-STEVE-CLOUSE,1,1,-18.1043086610676,prefer_source_transfer,3.565185228873376,-21.669493889940973,21.669493889940973
2014,house,93,R,9139.0,Steve Clouse,alabama_sos,ALPERSON-STEVE-CLOUSE,AL-2014-house-93-R-STEVE-CLOUSE,1,1,-18.7262149979507,production_canonical_weights,4.472215346837379,-23.19843034478808,23.19843034478808
2014,house,93,R,9139.0,Steve Clouse,alabama_sos,ALPERSON-STEVE-CLOUSE,AL-2014-house-93-R-STEVE-CLOUSE,1,1,-18.1043086610676,strict_consensus,3.6018306472862953,-21.706139308353894,21.706139308353894
2014,house,98,D,6134.0,"Napoleon Bracy, Jr.",alabama_sos,ALPERSON-NAPOLEON-BRACY-JR,AL-2014-house-98-D-NAPOLEON-BRACY-JR,1,1,18.530351692636813,conflict_county_fallback,34.290549105582265,-15.760197412945452,-15.760197412945452
2014,house,98,D,6134.0,"Napoleon Bracy, Jr.",alabama_sos,ALPERSON-NAPOLEON-BRACY-JR,AL-2014-house-98-D-NAPOLEON-BRACY-JR,1,1,18.530351692636813,prefer_direct,34.28689951670631,-15.7565478240695,-15.7565478240695
2014,house,98,D,6134.0,"Napoleon Bracy, Jr.",alabama_sos,ALPERSON-NAPOLEON-BRACY-JR,AL-2014-house-98-D-NAPOLEON-BRACY-JR,1,1,18.530351692636813,prefer_source_transfer,34.28750244893152,-15.757150756294706,-15.757150756294706
2014,house,98,D,6134.0,"Napoleon Bracy, Jr.",alabama_sos,ALPERSON-NAPOLEON-BRACY-JR,AL-2014-house-98-D-NAPOLEON-BRACY-JR,1,1,42.31014175136586,production_canonical_weights,36.9475524883049,5.362589263060961,5.362589263060961
2014,house,98,D,6134.0,"Napoleon Bracy, Jr.",alabama_sos,ALPERSON-NAPOLEON-BRACY-JR,AL-2014-house-98-D-NAPOLEON-BRACY-JR,1,1,18.530351692636813,strict_consensus,34.290549105582265,-15.760197412945452,-15.760197412945452
2014,house,98,R,3276.0,Wayne E. Biggs,alabama_sos,ALPERSON-WAYNE-E-BIGGS,AL-2014-house-98-R-WAYNE-E-BIGGS,0,0,18.530351692636813,conflict_county_fallback,34.290549105582265,-15.760197412945452,15.760197412945452
2014,house,98,R,3276.0,Wayne E. Biggs,alabama_sos,ALPERSON-WAYNE-E-BIGGS,AL-2014-house-98-R-WAYNE-E-BIGGS,0,0,18.530351692636813,prefer_direct,34.28689951670631,-15.7565478240695,15.7565478240695
2014,house,98,R,3276.0,Wayne E. Biggs,alabama_sos,ALPERSON-WAYNE-E-BIGGS,AL-2014-house-98-R-WAYNE-E-BIGGS,0,0,18.530351692636813,prefer_source_transfer,34.28750244893152,-15.757150756294706,15.757150756294706
2014,house,98,R,3276.0,Wayne E. Biggs,alabama_sos,ALPERSON-WAYNE-E-BIGGS,AL-2014-house-98-R-WAYNE-E-BIGGS,0,0,42.31014175136586,production_canonical_weights,36.9475524883049,5.362589263060961,-5.362589263060961
2014,house,98,R,3276.0,Wayne E. Biggs,alabama_sos,ALPERSON-WAYNE-E-BIGGS,AL-2014-house-98-R-WAYNE-E-BIGGS,0,0,18.530351692636813,strict_consensus,34.290549105582265,-15.760197412945452,15.760197412945452
2014,house,103,D,5608.0,Barbara A. Drummond,alabama_sos,ALPERSON-BARBARA-A-DRUMMOND,AL-2014-house-103-D-BARBARA-A-DRUMMOND,0,1,31.398293165559167,conflict_county_fallback,18.493541718962724,12.904751446596443,12.904751446596443
2014,house,103,D,5608.0,Barbara A. Drummond,alabama_sos,ALPERSON-BARBARA-A-DRUMMOND,AL-2014-house-103-D-BARBARA-A-DRUMMOND,0,1,31.398293165559167,prefer_direct,18.494533397713816,12.90375976784535,12.90375976784535
2014,house,103,D,5608.0,Barbara A. Drummond,alabama_sos,ALPERSON-BARBARA-A-DRUMMOND,AL-2014-house-103-D-BARBARA-A-DRUMMOND,0,1,31.398293165559167,prefer_source_transfer,18.490578739917733,12.907714425641434,12.907714425641434
2014,house,103,D,5608.0,Barbara A. Drummond,alabama_sos,ALPERSON-BARBARA-A-DRUMMOND,AL-2014-house-103-D-BARBARA-A-DRUMMOND,0,1,51.290314802691796,production_canonical_weights,21.400062433181173,29.890252369510623,29.890252369510623
2014,house,103,D,5608.0,Barbara A. Drummond,alabama_sos,ALPERSON-BARBARA-A-DRUMMOND,AL-2014-house-103-D-BARBARA-A-DRUMMOND,0,1,31.398293165559167,strict_consensus,18.493541718962724,12.904751446596443,12.904751446596443
2014,house,103,R,2065.0,Ralph Carmichael,alabama_sos,ALPERSON-RALPH-CARMICHAEL,AL-2014-house-103-R-RALPH-CARMICHAEL,0,0,31.398293165559167,conflict_county_fallback,18.493541718962724,12.904751446596443,-12.904751446596443
2014,house,103,R,2065.0,Ralph Carmichael,alabama_sos,ALPERSON-RALPH-CARMICHAEL,AL-2014-house-103-R-RALPH-CARMICHAEL,0,0,31.398293165559167,prefer_direct,18.494533397713816,12.90375976784535,-12.90375976784535
2014,house,103,R,2065.0,Ralph Carmichael,alabama_sos,ALPERSON-RALPH-CARMICHAEL,AL-2014-house-103-R-RALPH-CARMICHAEL,0,0,31.398293165559167,prefer_source_transfer,18.490578739917733,12.907714425641434,-12.907714425641434
2014,house,103,R,2065.0,Ralph Carmichael,alabama_sos,ALPERSON-RALPH-CARMICHAEL,AL-2014-house-103-R-RALPH-CARMICHAEL,0,0,51.290314802691796,production_canonical_weights,21.400062433181173,29.890252369510623,-29.890252369510623
2014,house,103,R,2065.0,Ralph Carmichael,alabama_sos,ALPERSON-RALPH-CARMICHAEL,AL-2014-house-103-R-RALPH-CARMICHAEL,0,0,31.398293165559167,strict_consensus,18.493541718962724,12.904751446596443,-12.904751446596443
2014,senate,1,D,13704.0,Mike Curtis,alabama_sos,ALPERSON-MIKE-CURTIS,AL-2014-senate-1-D-MIKE-CURTIS,0,0,12.85129954482682,conflict_county_fallback,1.0599275315887748,11.791372013238044,11.791372013238044
2014,senate,1,D,13704.0,Mike Curtis,alabama_sos,ALPERSON-MIKE-CURTIS,AL-2014-senate-1-D-MIKE-CURTIS,0,0,12.85129954482682,prefer_direct,0.9976151718374018,11.853684372989417,11.853684372989417
2014,senate,1,D,13704.0,Mike Curtis,alabama_sos,ALPERSON-MIKE-CURTIS,AL-2014-senate-1-D-MIKE-CURTIS,0,0,12.85129954482682,prefer_source_transfer,1.0059970765488222,11.845302468277996,11.845302468277996
2014,senate,1,D,13704.0,Mike Curtis,alabama_sos,ALPERSON-MIKE-CURTIS,AL-2014-senate-1-D-MIKE-CURTIS,0,0,13.876899609473053,production_canonical_weights,-0.024978656388864096,13.901878265861917,13.901878265861917
2014,senate,1,D,13704.0,Mike Curtis,alabama_sos,ALPERSON-MIKE-CURTIS,AL-2014-senate-1-D-MIKE-CURTIS,0,0,12.85129954482682,strict_consensus,1.0599275315887748,11.791372013238044,11.791372013238044
2014,senate,1,R,22982.0,Tim Melson,alabama_sos,ALPERSON-TIM-MELSON,AL-2014-senate-1-R-TIM-MELSON,0,1,12.85129954482682,conflict_county_fallback,1.0599275315887748,11.791372013238044,-11.791372013238044
2014,senate,1,R,22982.0,Tim Melson,alabama_sos,ALPERSON-TIM-MELSON,AL-2014-senate-1-R-TIM-MELSON,0,1,12.85129954482682,prefer_direct,0.9976151718374018,11.853684372989417,-11.853684372989417
2014,senate,1,R,22982.0,Tim Melson,alabama_sos,ALPERSON-TIM-MELSON,AL-2014-senate-1-R-TIM-MELSON,0,1,12.85129954482682,prefer_source_transfer,1.0059970765488222,11.845302468277996,-11.845302468277996
2014,senate,1,R,22982.0,Tim Melson,alabama_sos,ALPERSON-TIM-MELSON,AL-2014-senate-1-R-TIM-MELSON,0,1,13.876899609473053,production_canonical_weights,-0.024978656388864096,13.901878265861917,-13.901878265861917
2014,senate,1,R,22982.0,Tim Melson,alabama_sos,ALPERSON-TIM-MELSON,AL-2014-senate-1-R-TIM-MELSON,0,1,12.85129954482682,strict_consensus,1.0599275315887748,11.791372013238044,-11.791372013238044
2014,senate,4,D,8875.0,"Angelo ""Doc"" Mancuso",alabama_sos,ALPERSON-ANGELO-DOC-MANCUSO,AL-2014-senate-4-D-ANGELO-DOC-MANCUSO,0,0,3.5911720801351166,conflict_county_fallback,0.6597615357324953,2.9314105444026213,2.9314105444026213
2014,senate,4,D,8875.0,"Angelo ""Doc"" Mancuso",alabama_sos,ALPERSON-ANGELO-DOC-MANCUSO,AL-2014-senate-4-D-ANGELO-DOC-MANCUSO,0,0,3.5911720801351166,prefer_direct,0.6137001610596151,2.9774719190755015,2.9774719190755015
2014,senate,4,D,8875.0,"Angelo ""Doc"" Mancuso",alabama_sos,ALPERSON-ANGELO-DOC-MANCUSO,AL-2014-senate-4-D-ANGELO-DOC-MANCUSO,0,0,3.5911720801351166,prefer_source_transfer,0.623557077531685,2.9676150026034316,2.9676150026034316
2014,senate,4,D,8875.0,"Angelo ""Doc"" Mancuso",alabama_sos,ALPERSON-ANGELO-DOC-MANCUSO,AL-2014-senate-4-D-ANGELO-DOC-MANCUSO,0,0,3.5533117644134933,production_canonical_weights,-0.11761114667466899,3.6709229110881623,3.6709229110881623
