cycle,chamber,district,party,candidate,canonical_candidate_id,person_id,incumbent,winner,candidate_cmo_total_oof,match_status,match_method,similarity,suggested_source_name,shor_u_id,shor_np_score,served_by_election,first_observed_service_year,legislative_dem_margin,statewide_index_margin,prior_pres_dem_margin,nonwhite_share,white_college_share,canonical_finance_complete,canonical_log_fundraising_ratio_d_to_r,us_house_dem_margin,us_senate_dem_margin,us_house_two_party_votes,us_senate_two_party_votes,federal_index_margin,federal_components,contested_federal_votes,all_federal_major_votes,federal_contested_coverage,federal_allocation_method,democratic_i,incumbent_i,party_direction,candidate_cmo,candidate_statewide_overperformance,candidate_federal_overperformance,candidate_presidential_overperformance,candidate_finance_advantage,candidate_federal_baseline,baseline_hostility_z,absolute_np_z,national_party_conservative_percentile,democratic_x_ideology,cross_party_moderation,democratic_x_moderation,center_proximity,democratic_x_center_proximity,moderation_x_hostility,democratic_x_incumbency
2002,house,16,D,"Thigpen, Williams E.",AL-2002-house-16-D-THIGPEN-WILLIAMS-E,ALPERSON-THIGPEN-WILLIAMS-E,0,1,15.727785853463986,matched,winner_or_incumbent_unique_surname,90.9090909090909,"Thigpen, William Sr.",AL1999L079,0.048,True,1999.0,10.3776111408677,-8.490328469685426,-20.92162068429424,0.1351096461305541,0.1207136207933899,0,,,-15.858642015678443,,14865.006288794302,-15.858642015678443,1.0,14865.006288794302,25448.27704883265,0.5841262361404614,county_population_fallback,1,0,1.0,15.727785853463986,18.867939610553126,26.23625315654614,31.29923182516194,,-15.858642015678443,0.7611861758533525,0.0322153362348369,93.81913366545639,0.0322153362348369,0.0322153362348369,0.0322153362348369,-0.05342083791899353,-0.05342083791899353,0.024521868592425437,0
2002,house,17,D,"Millican, Mike",AL-2002-house-17-D-MILLICAN-MIKE,ALPERSON-MILLICAN-MIKE,0,1,11.632259736195758,matched,winner_or_incumbent_unique_surname,82.75862068965517,"Millican, Michael",AL1996L074,0.125,True,1996.0,2.816404319898356,-12.39756617332456,-25.663136862241256,0.0535680829828649,0.0866232472216047,1,2.29825152466742,,-22.70857265749617,0.0,13956.934668690426,-22.70857265749617,1.0,13956.934668690426,24758.29924392291,0.5637275214740871,county_population_fallback,1,0,1.0,11.632259736195758,15.213970493222917,25.524976977394527,28.479541182139613,2.29825152466742,-22.70857265749617,0.9597898820192617,0.11791126372988901,95.5923330237271,0.11791126372988901,0.11791126372988901,0.11791126372988901,-0.13911676541404566,-0.13911676541404566,0.11317003790405224,0
2002,house,21,D,"Hinshaw, Randy",AL-2002-house-21-D-HINSHAW-RANDY,ALPERSON-HINSHAW-RANDY,0,1,8.91989434103553,matched,normalized_exact,100.0,"Hinshaw, Randy",AL1996L056,-0.113,True,1996.0,4.765422977465829,-6.396777239601409,-7.479530472894633,0.3574794289177669,0.2319545250645352,1,1.163897162691655,54.8623762480128,-18.94746149160596,10954.419670595667,10962.846341593668,17.95745737820342,2.0,21917.26601218933,21917.26601218934,1.0,county_population_fallback,1,0,1.0,8.91989434103553,11.162200217067237,-13.19203440073759,12.244953450360462,1.163897162691655,17.95745737820342,-0.2192620971115702,-0.1469670576184539,88.88795068817022,-0.1469670576184539,-0.1469670576184539,-0.1469670576184539,-0.12576155593429728,-0.12576155593429728,0.03222430525973917,0
2002,house,22,D,"Hall, Albert",AL-2002-house-22-D-HALL-ALBERT,ALPERSON-HALL-ALBERT,0,1,35.59715266994007,matched,normalized_exact,100.0,"Hall, Albert",AL1996L064,-0.066,True,1996.0,29.747812660833763,-9.34300698602666,-18.51892235116157,0.1032182575093464,0.1650537522353154,1,2.68470375386062,53.7118206732553,-25.069095642071247,11945.622027942618,11914.749697459029,14.321362515592028,2.0,23860.371725401645,23860.371725401645,1.0,county_population_fallback,1,0,1.0,35.59715266994007,39.090819646860425,15.426450145241734,48.26673501199534,2.68470375386062,14.321362515592028,-0.11383885219914959,-0.09465915382277275,90.47538630414591,-0.09465915382277275,-0.09465915382277275,-0.09465915382277275,-0.07345365213861611,-0.07345365213861611,0.010775889421327192,0
2002,house,26,D,"McDaniel, Frank",AL-2002-house-26-D-MCDANIEL-FRANK,ALPERSON-MCDANIEL-FRANK,0,1,30.420932895830653,matched,winner_or_incumbent_unique_surname,84.44444444444444,"McDaniel, W.",AL1996L049,0.341,True,1996.0,29.647058823529413,-4.315205495852442,-23.11277100662978,0.1055973499175113,0.1202882586175238,1,2.554969655547673,,-17.688359205651192,,1720.830817481446,-17.688359205651192,1.0,1720.830817481446,2776.808599724884,0.61971531550714,county_population_fallback,1,0,1.0,30.420932895830653,33.96226431938186,47.3354180291806,52.75982983015919,2.554969655547673,-17.688359205651192,0.8142361458699292,0.35830503436535993,98.52233386810774,0.35830503436535993,0.35830503436535993,0.35830503436535993,-0.37951053604951657,-0.37951053604951657,0.2917449102274432,0
2002,house,28,D,"Ford, Craig",AL-2002-house-28-D-FORD-CRAIG,ALPERSON-FORD-CRAIG,0,1,18.45963196526429,matched,normalized_exact,100.0,"Ford, Craig",AL2001L039,-0.152,True,2001.0,28.6630408312363,7.061977725866365,-4.862766465694584,0.1814382594281912,0.1016833640008182,0,,,-8.71655923757463,,12139.933579335791,-8.71655923757463,1.0,12139.933579335791,19927.785977859778,0.6091963047386968,county_population_fallback,1,0,1.0,18.45963196526429,21.60106310536994,37.37960006881093,33.525807296930886,,-8.71655923757463,0.554111946398275,-0.19037148842763615,87.58760449210504,-0.19037148842763615,-0.19037148842763615,-0.19037148842763615,-0.16916598674347952,-0.16916598674347952,-0.10548711599137416,0
2002,house,29,D,"Page, Jack",AL-2002-house-29-D-PAGE-JACK,ALPERSON-PAGE-JACK,0,1,22.15740575161478,matched,normalized_exact,100.0,"Page, John III",AL1996L030,-0.308,True,1996.0,30.665728607862107,5.4211578463403,-14.097178588696238,0.2325999814565698,0.1142721213336367,0,,,-7.931802370927511,,11490.030137638754,-7.931802370927511,1.0,11490.030137638754,18677.133153876643,0.6151923875562173,county_population_fallback,1,0,1.0,22.15740575161478,25.244570761521807,38.59753097878962,44.762907196558345,,-7.931802370927511,0.5313590704488763,-0.3639892116643651,81.1618677699907,-0.3639892116643651,-0.3639892116643651,-0.3639892116643651,-0.34278370998020846,-0.34278370998020846,-0.19340896916339634,0
2002,house,31,D,"Venable, Jack B.",AL-2002-house-31-D-VENABLE-JACK-B,ALPERSON-VENABLE-JACK-B,0,1,49.52294606101052,matched,winner_or_incumbent_unique_surname,95.0,"Venable, Jack",AL1996L053,0.126,True,1996.0,21.30440828813795,-31.251741780479986,-35.799414798588444,0.2570146764370133,0.1671691103106001,1,0.830914678225256,-43.03532557366674,-38.01895385133104,14611.43779082575,14976.387806062845,-40.52713971249889,2.0,29587.825596888597,29699.6704244748,0.9962341391002764,county_population_fallback,1,0,1.0,49.52294606101052,52.55615006861794,61.831548000636836,57.10382308672639,0.830914678225256,-40.52713971249889,1.4764131357038028,0.11902419785320138,95.63455205606688,0.11902419785320138,0.11902419785320138,0.11902419785320138,-0.14022969953735803,-0.14022969953735803,0.17572888917707488,0
2002,house,32,D,"Boyd, Barbara Bigsby",AL-2002-house-32-D-BOYD-BARBARA-BIGSBY,ALPERSON-BOYD-BARBARA-BIGSBY,0,1,18.353392844036243,matched,winner_or_incumbent_unique_surname,85.5,"Boyd, Barbara",AL1996L072,-0.504,True,1996.0,44.63382157123835,23.38466031277292,15.95828235030293,0.4965730590665956,0.1257530548808198,0,,14.115690427213408,15.00776861177958,15044.920461326748,14958.084663577782,14.561729519496494,2.0,30003.00512490453,30003.00512490453,1.0,legislative_activity_provisional,1,0,1.0,18.353392844036243,21.24916125846543,30.072092051741855,28.67553922093542,,14.561729519496494,-0.12080794142232958,-0.5821242998335887,70.27780123279574,-0.5821242998335887,-0.5821242998335887,-0.5821242998335887,-0.5609187981494321,-0.5609187981494321,0.0703252383148108,0
2002,house,35,D,"Hurst, Steve",AL-2002-house-35-D-HURST-STEVE,ALPERSON-HURST-STEVE,0,1,25.76859495438873,matched,normalized_exact,100.0,"Hurst, Steve",AL1999L048,0.093,True,1999.0,13.91484942886812,-14.98050838270441,-21.601577128311504,0.2391769771418578,0.144420851392472,1,1.0608422957608117,-25.04029572026385,-26.71487848801108,19166.447661432423,19080.29711817988,-25.87758710413746,2.0,38246.7447796123,38246.7447796123,1.0,county_population_fallback,1,0,1.0,25.76859495438873,28.89535781157253,39.792436533005585,35.51642655717963,1.0608422957608117,-25.87758710413746,1.051670814382871,0.08229737178389333,94.98437895803428,0.08229737178389333,0.08229737178389333,0.08229737178389333,-0.10350287346804997,-0.10350287346804997,0.08654974400553701,0
2002,house,37,D,"Laird, Richard",AL-2002-house-37-D-LAIRD-RICHARD,ALPERSON-LAIRD-RICHARD,0,1,61.916315994098106,matched,normalized_exact,100.0,"Laird, Richard Sr.",AL1996L091,0.414,True,1996.0,49.49996969513304,-15.475625653408205,-21.212088478422203,0.2816485522699059,0.1117715153757646,0,,-11.285901477422662,-18.94410854605055,16397.74963999289,16279.438008755951,-15.115005011736606,2.0,32677.18764874884,32677.18764874884,1.0,county_population_fallback,1,0,1.0,61.916315994098106,64.97559534854125,64.61497470686965,70.71205817355525,,-15.115005011736606,0.7396255100966304,0.43954922536716257,99.02051844971713,0.43954922536716257,0.43954922536716257,0.43954922536716257,-0.4607547270513192,-0.4607547270513192,0.32510182002476634,0
2002,house,40,D,"Fite, Lea",AL-2002-house-40-D-FITE-LEA,ALPERSON-FITE-LEA,0,1,18.794748807252653,matched,normalized_exact,100.0,"Fite, Lea",AL2003L075,0.105,False,2003.0,9.416805106234152,-11.772497207355,-24.340243488858142,0.1148134062306052,0.167101573090048,0,,-24.90766791148064,-24.91843618989897,24506.98659689709,24367.857484276094,-24.913052050689803,2.0,48874.84408117319,48874.84408117319,1.0,county_population_fallback,1,0,1.0,18.794748807252653,21.189302313589153,34.32985715692396,33.75704859509229,,-24.913052050689803,1.023705533220432,0.0956525812636417,95.229249345605,0.0956525812636417,0.0956525812636417,0.0956525812636417,-0.11685808294779834,-0.11685808294779834,0.09792007670640702,0
2002,house,42,D,"Martin, James M. ""Jimmy""",AL-2002-house-42-D-MARTIN-JAMES-M-JIMMY,ALPERSON-MARTIN-JAMES-M-JIMMY,0,1,41.332733652927104,matched,winner_or_incumbent_unique_surname,85.5,"Martin, James",AL1999L007,0.007,True,1999.0,18.08887677208288,-26.380560903641232,-35.36847767616998,0.1536184251714587,0.1155009655284603,0,,,-36.32701647194668,0.0,14489.05286732618,-36.32701647194668,1.0,14489.05286732618,24951.05984727889,0.5806988943961162,county_population_fallback,1,0,1.0,41.332733652927104,44.46943767572411,54.41589324402956,53.45735444825286,,-36.32701647194668,1.3546367140806663,-0.013414962820970083,92.6707759858144,-0.013414962820970083,-0.013414962820970083,-0.013414962820970083,-0.007790538863186557,-0.007790538863186557,-0.01817240115531322,0
2002,house,59,D,"Moore, Mary",AL-2002-house-59-D-MOORE-MARY,ALPERSON-MOORE-MARY,0,1,5.981077910284711,matched,normalized_exact,100.0,"Moore, Mary",AL2003L022,-0.802,False,2003.0,61.78489702517162,53.61782825856472,,0.6526586735637392,0.0810032960299988,0,,,48.56310626369663,,10654.224719101125,48.56310626369663,1.0,10654.224719101125,20171.932584269663,0.5281707478741737,county_population_fallback,1,0,1.0,5.981077910284711,8.167068766606896,13.221790761474985,,,48.56310626369663,-1.106628059792105,-0.9137786685806736,49.218947901714095,-0.9137786685806736,-0.9137786685806736,-0.9137786685806736,-0.892573166896517,-0.892573166896517,1.0112131150908437,0
2002,house,65,D,"Dolbare, Jeff",AL-2002-house-65-D-DOLBARE-JEFF,ALPERSON-DOLBARE-JEFF,0,1,21.40953194788149,matched,normalized_exact,100.0,"Dolbare, Jeff",AL1996L092,-0.017,True,1996.0,17.435923360800768,-7.040017136347321,-19.19608603943301,0.3728051879307963,0.1224838298442112,1,1.0117532263981346,0.2813562904178437,-20.330799428479533,15461.2792128295,20004.745509405,-10.024721569030843,2.0,35466.0247222345,38526.5128616116,0.9205615065560055,county_population_fallback,1,0,1.0,21.40953194788149,24.475940497148088,27.46064492983161,36.63200940023378,1.0117532263981346,-10.024721569030843,0.5920401971907381,-0.040125381780466846,91.96994004897408,-0.040125381780466846,-0.040125381780466846,-0.040125381780466846,-0.01891988009631021,-0.01891988009631021,-0.02375583894166124,0
2002,house,67,D,"Salaam, Y.",AL-2002-house-67-D-SALAAM-Y,ALPERSON-SALAAM-Y,0,1,-17.115541620890244,matched,winner_or_incumbent_unique_surname,90.0,"Salaam, Yusuf",AL2003L087,-0.421,False,2003.0,7.304393033532623,22.458742265749656,20.00965335849112,0.6458345887607593,0.2193722917501757,0,,,16.13873164057559,,14098.088545432802,16.13873164057559,1.0,14098.088545432802,25531.385952082383,0.5521865742773332,legislative_activity_provisional,1,0,1.0,-17.115541620890244,-15.154349232217033,-8.834338607042966,-12.705260324958498,,16.13873164057559,-0.16653080815703517,-0.4897507675986624,75.33564130710124,-0.4897507675986624,-0.4897507675986624,-0.4897507675986624,-0.46854526591450574,-0.46854526591450574,0.08155859112373355,0
2002,house,70,D,"Melton, Bryant",AL-2002-house-70-D-MELTON-BRYANT,ALPERSON-MELTON-BRYANT,0,1,3.504427996416318,matched,normalized_exact,100.0,"Melton, Bryant Jr.",AL1996L071,-0.581,True,1996.0,57.383357383357385,51.85595299453106,,0.6416872775893803,0.3348608063403341,1,1.8749722746003463,,47.56638757978876,,8468.01447511761,47.56638757978876,1.0,8468.01447511761,15873.364168369144,0.5334732061393656,county_population_fallback,1,0,1.0,3.504427996416318,5.5274043888263265,9.816969803568625,,1.8749722746003463,47.56638757978876,-1.0777296614024272,-0.6678202273286408,65.08486025500295,-0.6678202273286408,-0.6678202273286408,-0.6678202273286408,-0.6466147256444842,-0.6466147256444842,0.719729667476588,0
2002,house,76,D,"McClammy, Thad",AL-2002-house-76-D-MCCLAMMY-THAD,ALPERSON-MCCLAMMY-THAD,0,1,2.0108012249377225,matched,normalized_exact,100.0,"McClammy, Thad",AL1996L045,-0.728,True,1996.0,41.64583733897327,36.681211765575966,22.671279161455853,0.6963948157296755,0.29369489719675,1,3.2637821211326967,36.50000562700234,32.38547883029473,11166.953058603149,11361.040970819877,34.442742228648534,2.0,22527.994029423025,22527.994029423025,1.0,county_population_fallback,1,0,1.0,2.0108012249377225,4.964625573397306,7.203095110324739,18.97455817751742,3.2637821211326967,34.442742228648534,-0.6972287860750519,-0.8314215434555585,54.7327535252892,-0.8314215434555585,-0.8314215434555585,-0.8314215434555585,-0.8102160417714018,-0.8102160417714018,0.579691033460165,0
2002,house,81,D,"Graham, Betty Carol",AL-2002-house-81-D-GRAHAM-BETTY-CAROL,ALPERSON-GRAHAM-BETTY-CAROL,0,1,56.78158247364451,matched,winner_or_incumbent_unique_surname,85.5,"Graham, Betty",AL1996L043,-0.209,True,1996.0,39.99192354287253,-19.753430073783264,-22.42959432637291,0.2783018711487736,0.1707355006091519,0,,-15.277429314734803,-26.01415091953376,14666.245868535454,14725.285914381522,-20.645790117134283,2.0,29391.531782916976,29391.531782916976,1.0,county_population_fallback,1,0,1.0,56.78158247364451,59.74535361665579,60.63771366000681,62.421517869245434,,-20.645790117134283,0.8999825235287696,-0.25380873345644095,85.38377100396859,-0.25380873345644095,-0.25380873345644095,-0.25380873345644095,-0.2326032317722843,-0.2326032317722843,-0.2284234244297686,0
2002,house,85,D,"Baker, Locy ""Sunny""",AL-2002-house-85-D-BAKER-LOCY-SUNNY,ALPERSON-BAKER-LOCY-SUNNY,0,1,23.58342033156599,matched,winner_or_incumbent_unique_surname,90.0,"Baker, Locy",AL1996L048,-0.301,True,1996.0,21.395012649078424,-5.02273527448842,-34.22842016333428,0.4779857713695299,0.170162022227513,0,,-31.39490555572384,-24.58789020855277,11488.478024175776,11523.951200346148,-27.99139788213831,2.0,23012.42922452193,23012.42922452192,1.0000000000000002,county_population_fallback,1,0,1.0,23.58342033156599,26.417747923566843,49.38641053121673,55.6234328124127,,-27.99139788213831,1.1129576618848787,-0.35619867280117856,81.5080638351769,-0.35619867280117856,-0.35619867280117856,-0.35619867280117856,-0.3349931711170219,-0.3349931711170219,-0.3964340420472966,0
2002,house,91,D,"Spicer, Terry",AL-2002-house-91-D-SPICER-TERRY,ALPERSON-SPICER-TERRY,0,1,41.77032075545422,matched,normalized_exact,100.0,"Spicer, Terry",AL1999L066,-0.128,True,1999.0,24.27426258852829,-20.751457185865853,-31.12547829528961,0.2408630696542515,0.21661340858406,1,2.3573405026701786,-53.60164465881237,-42.2173158807759,12647.0,12682.0,-47.90948026979413,2.0,25329.0,25329.0,1.0,county_population_fallback,1,0,1.0,41.77032075545422,45.02571977439415,72.18374285832242,55.3997408838179,2.3573405026701786,-47.90948026979413,1.6904532875714826,-0.16366106946813938,88.38976610656084,-0.16366106946813938,-0.16366106946813938,-0.16366106946813938,-0.14245556778398275,-0.14245556778398275,-0.276661392929881,0
2002,house,92,D,"Hammett, Seth",AL-2002-house-92-D-HAMMETT-SETH,ALPERSON-HAMMETT-SETH,0,1,60.04955009843316,matched,normalized_exact,100.0,"Hammett, Seth",AL1996L078,0.004,True,1996.0,40.76207719529257,-22.86176141816393,-31.163266231832868,0.1614950674503159,0.1300248299709716,1,3.7679204369157535,-49.95687012453121,-41.36688211177011,11856.68263473054,11946.557634730538,-45.66187611815066,2.0,23803.24026946108,23803.24026946108,1.0,county_population_fallback,1,0,1.0,60.04955009843316,63.6238386134565,86.42395331344323,71.92534342712544,3.7679204369157535,-45.66187611815066,1.6252872971620054,-0.016753765190907176,92.55256269526302,-0.016753765190907176,-0.016753765190907176,-0.016753765190907176,-0.004451736493249461,-0.004451736493249461,-0.027229681744416413,0
2002,senate,1,D,"Denton, Bobby",AL-2002-senate-1-D-DENTON-BOBBY,ALPERSON-DENTON-BOBBY,0,1,26.043591208487,matched,normalized_exact,100.0,"Denton, Bobby",AL1996U023,-0.311,True,1996.0,27.405233058353154,-1.9676399773014583,-6.826705703351778,0.1548329005469978,0.1859738615515775,1,2.0122229436992494,48.10271560298163,-6.154000787660594,38806.89039530144,39130.368185378495,20.97435740766052,2.0,77937.25858067993,77937.25858067993,1.0,county_population_fallback,1,0,1.0,26.043591208487,29.372873035654614,6.430875650692634,34.23193876170493,2.0122229436992494,20.97435740766052,-0.3067326947442527,-0.3673280140343022,81.0098792535675,-0.3673280140343022,-0.3673280140343022,-0.3673280140343022,-0.3461225123501456,-0.3461225123501456,0.11267151159979619,0
2002,senate,2,D,"Butler, Tom",AL-2002-senate-2-D-BUTLER-TOM,ALPERSON-BUTLER-TOM,0,1,32.21359292876001,matched,normalized_exact,100.0,"Butler, Tom",AL1996U014,0.399,True,1996.0,15.53730982854383,-19.50920054859061,-23.94864365161326,0.2251609545592826,0.2907653623818496,0,,41.6156333422656,-26.91020478084751,41495.5526733618,41881.19781907316,7.352714280709042,2.0,83376.75049243496,83376.75049243496,1.0,county_population_fallback,1,0,1.0,32.21359292876001,35.04651037713444,8.184595547834787,39.48595348015709,,7.352714280709042,0.08820689669722444,0.4228552135174771,98.91919277210167,0.4228552135174771,0.4228552135174771,0.4228552135174771,-0.44406071520163376,-0.44406071520163376,0.03729874613661889,0
2002,senate,3,D,"Roberts, Tommy Ed",AL-2002-senate-3-D-ROBERTS-TOMMY-ED,ALPERSON-ROBERTS-TOMMY-ED,0,1,43.38435981131242,matched,normalized_exact,100.0,"Roberts, Tommy Ed",AL1996U019,0.436,True,1996.0,25.256605208135337,-20.86337961673816,-22.36763658761328,0.1873517796703735,0.2344996022833632,1,3.2714554413471,47.350237297176925,-19.78050652968842,25612.350863534142,42510.67470483338,13.784865383744252,2.0,68123.02556836752,80321.02556836752,0.8481344092199454,county_population_fallback,1,0,1.0,43.38435981131242,46.1199848248735,11.471739824391085,47.62424179574862,3.2714554413471,13.784865383744252,-0.09828390364509033,0.4640337760800346,99.12184412733261,0.4640337760800346,0.4640337760800346,0.4640337760800346,-0.48523927776419123,-0.48523927776419123,-0.04560705093631755,0
2002,senate,4,D,"Little, Zeb",AL-2002-senate-4-D-LITTLE-ZEB,ALPERSON-LITTLE-ZEB,0,1,38.46459388092666,matched,election_year_roster_name,83.33333333333334,"Little, Zebulon Sr.",AL1999U019,-0.594,True,1999.0,26.241024846324702,-15.68711763549497,-22.58429871643217,0.0959271667713427,0.1046910504725116,1,1.8101118226119344,67.83665243589083,-21.82265607800221,9756.003589672564,38907.1477970376,23.006998178944308,2.0,48663.15138671016,71517.23947218269,0.6804394541212424,county_population_fallback,1,0,1.0,38.46459388092666,41.92814248181967,3.2340266673803946,48.82532356275687,1.8101118226119344,23.006998178944308,-0.3656661367876553,-0.6822883709317016,64.24892341467533,-0.6822883709317016,-0.6822883709317016,-0.6822883709317016,-0.6610828692475449,-0.6610828692475449,0.24948975277373808,0
2002,senate,6,D,"Bedford, Roger",AL-2002-senate-6-D-BEDFORD-ROGER,ALPERSON-BEDFORD-ROGER,0,1,21.92566995261077,matched,normalized_exact,100.0,"Bedford, Roger Jr.",AL1996U022,-0.396,True,1996.0,21.40291023752294,-4.234167925305123,-19.816724209121723,0.1011575206263082,0.091152941715383,1,3.5448273129540704,52.04805255658273,-12.40799108186972,4059.106015026001,37970.5174773355,19.820030737356507,2.0,42029.62349236151,66236.28246084669,0.6345407974429403,county_population_fallback,1,0,1.0,21.92566995261077,25.63707816282806,1.582879500166431,41.21963444664466,3.5448273129540704,19.820030737356507,-0.273264683630538,-0.4619274145158533,76.63598750316643,-0.4619274145158533,-0.4619274145158533,-0.4619274145158533,-0.44072191283169665,-0.44072191283169665,0.12622844878794703,0
2002,senate,7,D,"Enfinger, Jeff",AL-2002-senate-7-D-ENFINGER-JEFF,ALPERSON-ENFINGER-JEFF,0,1,28.72693448617332,matched,normalized_exact,100.0,"Enfinger, Jeff",AL1999U035,-0.022,True,2000.0,32.842777835969414,1.1060571908229244,3.1116132619730905,0.3818718725710309,0.317452815597653,1,2.2545210554175386,58.72237636256389,-10.47621175064648,39455.644839843255,39517.10564836612,24.123082305958704,2.0,78972.75048820938,78972.75048820938,1.0,county_population_fallback,1,0,1.0,28.72693448617332,31.73672064514649,8.71969553001071,29.731164573996324,2.2545210554175386,24.123082305958704,-0.39802536137086686,-0.045690052397028676,91.80950772608291,-0.045690052397028676,-0.045690052397028676,-0.045690052397028676,-0.024484550712872033,-0.024484550712872033,0.01818579961638118,0
2002,senate,8,D,"Barron, Lowell",AL-2002-senate-8-D-BARRON-LOWELL,ALPERSON-BARRON-LOWELL,0,1,21.27033194875804,matched,normalized_exact,100.0,"Barron, Lowell",AL1996U020,-0.345,True,1996.0,16.615853658536587,-7.881985965585479,-15.44043370549062,0.0939369666552432,0.1043250250973587,0,,51.20036311200277,-20.906524637508014,16364.054426696894,33330.04104444961,15.146919237247378,2.0,49694.0954711465,60982.0954711465,0.8148964886695164,county_population_fallback,1,0,1.0,21.27033194875804,24.497839624122065,1.4689344212892088,32.056287364027206,,15.146919237247378,-0.1377746601867501,-0.40516777422692263,79.22823608882885,-0.40516777422692263,-0.40516777422692263,-0.40516777422692263,-0.383962272542766,-0.383962272542766,0.055821852412736156,0
2002,senate,9,D,"Mitchem, Hinton",AL-2002-senate-9-D-MITCHEM-HINTON,ALPERSON-MITCHEM-HINTON,0,0,23.606388618272263,matched,normalized_exact,100.0,"Mitchem, Hinton",AL1996U018,-0.109,True,1996.0,-2.8552746294681777,-29.48661880984962,-34.005723413358666,0.0818306568313208,0.2313488610098173,0,,41.13940200638695,-43.38360992552143,15705.397196563914,19161.033488058383,-1.1221039595672408,2.0,34866.4306846223,37493.85185054213,0.9299239465608056,county_population_fallback,1,0,1.0,23.606388618272263,26.631344180381443,-1.7331706699009368,31.15044878389049,,-1.1221039595672408,0.3339218388786939,-0.14251532112520446,89.04838301106139,-0.14251532112520446,-0.14251532112520446,-0.14251532112520446,-0.12130981944104781,-0.12130981944104781,-0.047588978098515845,0
2002,senate,10,D,"Means, Larry",AL-2002-senate-10-D-MEANS-LARRY,ALPERSON-MEANS-LARRY,0,1,33.142556048674834,matched,normalized_exact,100.0,"Means, Larry",AL1999U030,0.143,True,1999.0,35.82975915539426,-0.4435743934019607,-9.665488494903766,0.1621519422511059,0.1358222792714784,0,,-2.3285431546338526,-15.270122685018794,4842.083333333333,35938.91666666667,-8.799332919826323,2.0,40781.00000000001,61941.0,0.6583845917889606,county_population_fallback,1,0,1.0,33.142556048674834,36.27333354879622,44.62909207522058,45.495247650298026,,-8.799332919826323,0.5565118480801733,0.13794407794951158,96.0482985729967,0.13794407794951158,0.13794407794951158,0.13794407794951158,-0.15914957963366821,-0.15914957963366821,0.07676751375139818,0
2002,senate,11,D,"Preiutt, Jim",AL-2002-senate-11-D-PREIUTT-JIM,ALPERSON-PREIUTT-JIM,0,1,32.75667383884131,matched,election_year_roster_name,90.9090909090909,"Preuitt, Jim",AL1999U005,0.205,True,1999.0,36.43042896457697,1.3536833397298675,-8.486861813059043,0.3582419121551439,0.1362220288894474,0,,-4.501351240434662,-8.12038107745349,38687.49450803429,39825.25250410578,-6.310866158944076,2.0,78512.74701214007,79325.74701214007,0.9897511207820636,county_population_fallback,1,0,1.0,32.75667383884131,35.0767456248471,42.74129512352104,44.91729077763601,,-6.310866158944076,0.4843623990967393,0.20694599359487822,97.01933631681162,0.20694599359487822,0.20694599359487822,0.20694599359487822,-0.22815149527903486,-0.22815149527903486,0.10023685794107366,0
2002,senate,19,D,"McClain, E.B.",AL-2002-senate-19-D-MCCLAIN-E-B,ALPERSON-MCCLAIN-E-B,0,1,-1.9242120571442385,matched,winner_or_incumbent_unique_surname,90.0,McClain,AL1996U009,-0.106,True,1996.0,53.738778191372894,52.40777800792135,,0.6647195060283431,0.0934846283503493,1,2.561540856424115,,47.065138434268384,,37093.74696208014,47.065138434268384,1.0,37093.74696208014,69208.41787763224,0.5359716072063053,county_population_fallback,1,0,1.0,-1.9242120571442385,1.3310001834515433,6.67363975710451,,2.561540856424115,47.065138434268384,-1.0631966765857481,-0.13917651875526735,89.10748965633708,-0.13917651875526735,-0.13917651875526735,-0.13917651875526735,-0.11797101707111071,-0.11797101707111071,0.14797201219937428,0
2002,senate,21,D,"Poole, Phil",AL-2002-senate-21-D-POOLE-PHIL,ALPERSON-POOLE-PHIL,0,1,26.616828924226063,matched,normalized_exact,100.0,"Poole, Phil",AL1996U005,-0.161,True,1996.0,20.344514959202176,-9.211118775248009,-9.033712034557176,0.2841717627141882,0.2079086386378229,1,0.6100282880825048,,-18.081396820130685,,33817.79085153512,-18.081396820130685,1.0,33817.79085153512,58024.175404720736,0.5828224290247092,county_population_fallback,1,0,1.0,26.616828924226063,29.555633734450183,38.425911779332864,29.378226993759352,0.6100282880825048,-18.081396820130685,0.8256316958367712,-0.20038789553744743,87.30051507219454,-0.20038789553744743,-0.20038789553744743,-0.20038789553744743,-0.1791823938532908,-0.1791823938532908,-0.16544659801774447,0
2002,senate,22,D,"Lindsey, Pat",AL-2002-senate-22-D-LINDSEY-PAT,ALPERSON-LINDSEY-PAT,0,1,14.18616935046922,matched,election_year_roster_name,90.0,Lindsey,AL1996U017,-0.711,True,1996.0,4.07134548274525,-13.147734068029717,-18.60616332293037,0.3268872977775009,0.1588761375406712,1,0.8219612471035799,-11.58177146415786,-24.11087073180614,44184.59987603404,50308.748383195096,-17.846321097982,2.0,94493.34825922913,98539.35845106067,0.9589401610135204,county_population_fallback,1,0,1.0,14.18616935046922,17.219079550774968,21.91766658072725,22.67750880567562,0.8219612471035799,-17.846321097982,0.8188160195781913,-0.8125016633592482,56.00776830195052,-0.8125016633592482,-0.8125016633592482,-0.8125016633592482,-0.7912961616750916,-0.7912961616750916,-0.6652893778924792,0
