sample,outcome,specification,term,coefficient,cluster_se,ci_low,ci_high,p_value
all,candidate_federal_overperformance,party_specific_cross_party_moderation,nonwhite_share,-2.5302552215435785,10.440525456835879,-22.993685116941897,17.933174673854744,0.8087383211478896
all,candidate_federal_overperformance,party_specific_cross_party_moderation,white_college_share,18.53582811144009,12.077760816830756,-5.136583089548189,42.20823931242837,0.12631242524245315
all,candidate_federal_overperformance,party_specific_cross_party_moderation,cycle_2002,0.7378096808730124,3.3586806809305307,-5.845204453750828,7.320823815496853,0.8263327486903185
all,candidate_federal_overperformance,party_specific_cross_party_moderation,cycle_2006,12.574865982172629,5.5340361616819145,1.7281551052760769,23.42157685906918,0.024049556494391153
all,candidate_federal_overperformance,party_specific_cross_party_moderation,cycle_2010,-5.039031998818281,3.710989076490914,-12.312570588740472,2.2345065911039104,0.17591593142006018
all,candidate_federal_overperformance,party_specific_cross_party_moderation,cycle_2014,-2.7915731938856845,5.450152306418769,-13.47387171446647,7.890725326695103,0.6090312815066135
all,candidate_federal_overperformance,party_specific_cross_party_moderation,cycle_2018,-0.04167481646027138,5.687247477685413,-11.188679872723682,11.105330239803138,0.9941600734020053
all,candidate_federal_overperformance,party_specific_cross_party_moderation,chamber_senate,-2.9705850154155593,2.7259817466809393,-8.3135092389102,2.3723392080790813,0.27704059225339883
all,candidate_federal_overperformance,party_specific_moderation_plus_finance,intercept,-24.495671432557398,6.401979085119171,-37.04355043939097,-11.947792425723822,0.0001769743278306944
all,candidate_federal_overperformance,party_specific_moderation_plus_finance,democratic_i,57.615522061027306,6.73894841655019,44.407183164588936,70.82386095746568,4.2328220061552194e-15
all,candidate_federal_overperformance,party_specific_moderation_plus_finance,incumbent_i,3.008092758947677,4.363151885395153,-5.543684936426821,11.559870454322176,0.4914020566865087
all,candidate_federal_overperformance,party_specific_moderation_plus_finance,cross_party_moderation,-7.614409027164308,6.845342490577615,-21.03128030869643,5.802462254367816,0.26740853575035683
all,candidate_federal_overperformance,party_specific_moderation_plus_finance,democratic_x_moderation,24.663522846425906,8.389238699447453,8.220614995508896,41.106430697342915,0.003695141232623669
all,candidate_federal_overperformance,party_specific_moderation_plus_finance,nonwhite_share,-5.663931476849858,12.30783591494775,-29.787289870147447,18.459426916447732,0.6459123192604916
all,candidate_federal_overperformance,party_specific_moderation_plus_finance,white_college_share,19.11434194340863,14.671222443342739,-9.641254045543139,47.8699379323604,0.19422093485289588
all,candidate_federal_overperformance,party_specific_moderation_plus_finance,candidate_finance_advantage,2.853366973248467,1.0758548129908052,0.7446915397864888,4.962042406710445,0.008680514742013383
all,candidate_federal_overperformance,party_specific_moderation_plus_finance,cycle_2002,-0.9174143504154444,4.262816813886307,-9.272535305632607,7.4377066048017175,0.8298344076926586
all,candidate_federal_overperformance,party_specific_moderation_plus_finance,cycle_2006,9.59745784653646,5.982473697963093,-2.1281906014712018,21.323106294544125,0.1103348080229597
all,candidate_federal_overperformance,party_specific_moderation_plus_finance,cycle_2010,-3.507594975823687,4.073310119606003,-11.491282810251452,4.476092858604078,0.39027074978025544
all,candidate_federal_overperformance,party_specific_moderation_plus_finance,cycle_2014,-1.5086344244378451,6.357907475523712,-13.97013307646432,10.952864227588629,0.8126942753078765
all,candidate_federal_overperformance,party_specific_moderation_plus_finance,cycle_2018,1.3375943438264741,6.2431426589946355,-10.89896526780301,13.574153955455959,0.8305841806644116
all,candidate_federal_overperformance,party_specific_moderation_plus_finance,chamber_senate,-5.645944012106166,3.0153250173338537,-11.555981046080518,0.26409302186818717,0.06270167602404912
all,candidate_federal_overperformance,common_center_proximity,intercept,-11.89306341491507,5.362519830729489,-22.403602283144867,-1.3825245466852714,0.027604459400445584
all,candidate_federal_overperformance,common_center_proximity,democratic_i,47.237136039224524,4.9540655750151945,37.527167512194744,56.9471045662543,3.194246854260817e-18
all,candidate_federal_overperformance,common_center_proximity,incumbent_i,5.59082542861963,3.9187364033109517,-2.0898979218698353,13.271548779109096,0.15510621659724091
all,candidate_federal_overperformance,common_center_proximity,center_proximity,-0.3731137170757626,5.3434763083051715,-10.846327281353899,10.100099847202374,0.9443964358780363
all,candidate_federal_overperformance,common_center_proximity,nonwhite_share,-16.580187497790742,9.686927025018974,-35.56656446682793,2.4061894712464458,0.08839836366567479
all,candidate_federal_overperformance,common_center_proximity,white_college_share,20.916718740149918,11.578677476077436,-1.777489112961856,43.610926593261695,0.07222783999425438
all,candidate_federal_overperformance,common_center_proximity,cycle_2002,0.7929276573847838,3.341436952819915,-5.756288770142249,7.3421440849118165,0.8126468620607488
all,candidate_federal_overperformance,common_center_proximity,cycle_2006,12.382955265641465,5.6178231427793195,1.372021905794,23.39388862548893,0.028559309796826422
all,candidate_federal_overperformance,common_center_proximity,cycle_2010,-4.613866361108136,3.613498347582738,-11.696323122370302,2.4685904001540306,0.20302267188758685
all,candidate_federal_overperformance,common_center_proximity,cycle_2014,-2.3069623533464885,5.408791113352809,-12.908192935517993,8.294268228825016,0.6701511531411593
all,candidate_federal_overperformance,common_center_proximity,cycle_2018,0.6814053401849529,5.598399231072098,-10.291457152716358,11.654267833086266,0.90323791007729
all,candidate_federal_overperformance,common_center_proximity,chamber_senate,-3.4217576218914107,2.797828011051993,-8.905500523553318,2.0619852797704956,0.2226543301745582
all,candidate_federal_overperformance,party_specific_center_proximity,intercept,-13.677359557397736,7.586027516489206,-28.54597348971658,1.1912543749211064,0.07278066216261758
all,candidate_federal_overperformance,party_specific_center_proximity,democratic_i,49.25540570173963,8.071865187995304,33.43454993326884,65.07626147021043,4.75530297143578e-09
all,candidate_federal_overperformance,party_specific_center_proximity,incumbent_i,5.693814633336757,3.9616340026095944,-2.0709880117780477,13.458617278451563,0.1520904506505583
all,candidate_federal_overperformance,party_specific_center_proximity,center_proximity,-2.0676101426207545,7.781680185783614,-17.319703306756637,13.18448302151513,0.7907207687187073
all,candidate_federal_overperformance,party_specific_center_proximity,democratic_x_center_proximity,3.081807256189739,9.496572225359555,-15.531474305514989,21.695088817894465,0.7458586158619314
all,candidate_federal_overperformance,party_specific_center_proximity,nonwhite_share,-15.59330234328079,10.238321212230112,-35.66041191925181,4.473807232690227,0.12920635949207965
all,candidate_federal_overperformance,party_specific_center_proximity,white_college_share,20.639121190818514,11.754397497690974,-2.3994979046557923,43.67774028629282,0.08052249119189055
all,candidate_federal_overperformance,party_specific_center_proximity,cycle_2002,0.8356752539768021,3.349373878333508,-5.729097547556873,7.400448055510478,0.8032085619512883
all,candidate_federal_overperformance,party_specific_center_proximity,cycle_2006,12.493925861594242,5.619304833335583,1.4800883882564992,23.507763334931987,0.027220317848944537
all,candidate_federal_overperformance,party_specific_center_proximity,cycle_2010,-4.811186408187407,3.6770974444523152,-12.018297399313944,2.3959245829391307,0.19211516118750746
all,candidate_federal_overperformance,party_specific_center_proximity,cycle_2014,-2.472356283577243,5.482857257914267,-13.218756509089205,8.27404394193472,0.65249400813463
all,candidate_federal_overperformance,party_specific_center_proximity,cycle_2018,0.45603480158274756,5.692432537665432,-10.7011329722415,11.613202575406994,0.9362216424199952
all,candidate_federal_overperformance,party_specific_center_proximity,chamber_senate,-3.4785355718682105,2.8277327412462476,-9.020891744710855,2.0638206009744344,0.21997283760440695
all,candidate_presidential_overperformance,party_specific_incumbency,intercept,-11.006254659882234,3.1789083963333713,-17.23691511669564,-4.7755942030688265,0.0006445295961107803
all,candidate_presidential_overperformance,party_specific_incumbency,democratic_i,45.64299270482593,3.0146626028827135,39.73425400317581,51.551731406476044,7.234512935670086e-36
all,candidate_presidential_overperformance,party_specific_incumbency,incumbent_i,18.759314656454226,4.157232646773484,10.611138668778198,26.907490644130256,1.0477349686051802e-05
all,candidate_presidential_overperformance,party_specific_incumbency,democratic_x_incumbency,-12.337745641166912,5.470418338098117,-23.059765583839223,-1.615725698494602,0.02510395280075345
all,candidate_presidential_overperformance,party_specific_incumbency,cycle_2002,6.749386475171396,2.747102481232968,1.3650656119547788,12.133707338388014,0.014794810743703257
all,candidate_presidential_overperformance,party_specific_incumbency,cycle_2006,10.895437122632368,4.337422233479307,2.3940895450129265,19.396784700251807,0.012730805548874088
all,candidate_presidential_overperformance,party_specific_incumbency,cycle_2010,-10.180463469062866,3.5741324739968854,-17.185763118096762,-3.1751638200289714,0.0048148336111619545
all,candidate_presidential_overperformance,party_specific_incumbency,cycle_2014,-6.416703723586377,3.8480503966742066,-13.958882501067821,1.1254750538950677,0.0968467493665945
all,candidate_presidential_overperformance,party_specific_incumbency,cycle_2018,-6.9604647545814595,5.072367299303554,-16.902304661216426,2.9813751520535066,0.17140151923296768
all,candidate_presidential_overperformance,party_specific_incumbency,chamber_senate,0.7564576999054239,2.355859025767716,-3.8610259905992996,5.373941390410147,0.7484450077256202
all,candidate_presidential_overperformance,party_specific_incumbency_plus_ideology,intercept,-11.544419309649815,11.688318832077927,-34.45352422052255,11.364685601222924,0.32440013936595447
all,candidate_presidential_overperformance,party_specific_incumbency_plus_ideology,democratic_i,48.08014744439969,11.855722638902616,24.842931072150567,71.31736381664882,6.967622888481514e-05
all,candidate_presidential_overperformance,party_specific_incumbency_plus_ideology,incumbent_i,18.0289081800333,4.221634919316378,9.754503738173202,26.3033126218934,2.910646519689603e-05
all,candidate_presidential_overperformance,party_specific_incumbency_plus_ideology,democratic_x_incumbency,-11.558308437491586,5.492427341782154,-22.323466027384608,-0.7931508475985645,0.03648856074245376
all,candidate_presidential_overperformance,party_specific_incumbency_plus_ideology,absolute_np_z,-0.002989394251267838,10.853036103908357,-21.274940157911647,21.26896136940911,0.9997804800673116
all,candidate_presidential_overperformance,party_specific_incumbency_plus_ideology,democratic_x_ideology,11.955033593898706,11.636018378372233,-10.851562427710869,34.761629615508284,0.3053631590836998
all,candidate_presidential_overperformance,party_specific_incumbency_plus_ideology,cycle_2002,6.743570137377447,2.7072745550378237,1.4373120095033132,12.04982826525158,0.013487775343065509
all,candidate_presidential_overperformance,party_specific_incumbency_plus_ideology,cycle_2006,11.005869958623677,4.302474071724141,2.5730207780443592,19.438719139202995,0.011204986103843094
all,candidate_presidential_overperformance,party_specific_incumbency_plus_ideology,cycle_2010,-9.724239506261004,3.6097870687384446,-16.799422160988357,-2.6490568515336523,0.007612795425498784
all,candidate_presidential_overperformance,party_specific_incumbency_plus_ideology,cycle_2014,-5.096657231827991,3.8717710329064476,-12.685328456324628,2.492013992668646,0.18943447797638394
all,candidate_presidential_overperformance,party_specific_incumbency_plus_ideology,cycle_2018,-5.834241850636955,5.016831299517817,-15.667231197691875,3.9987474964179643,0.2461278364084263
all,candidate_presidential_overperformance,party_specific_incumbency_plus_ideology,chamber_senate,1.477612329451755,2.4193810934223756,-3.2643746136561016,6.219599272559611,0.5420080756393264
all,candidate_presidential_overperformance,party_specific_plus_ideology_context,intercept,-13.603110003258442,11.852095811343135,-36.83321779349099,9.626997786974103,0.2523343776081013
all,candidate_presidential_overperformance,party_specific_plus_ideology_context,democratic_i,48.27923934435518,11.859801348258014,25.034028701769476,71.5244499869409,6.553323610806685e-05
all,candidate_presidential_overperformance,party_specific_plus_ideology_context,incumbent_i,16.839197738627195,4.242556532602547,8.523786934726203,25.154608542528187,9.793914452248647e-05
all,candidate_presidential_overperformance,party_specific_plus_ideology_context,democratic_x_incumbency,-10.595498290269173,5.42710310693234,-21.23262037985656,0.04162379931821292,0.052179274794138635
all,candidate_presidential_overperformance,party_specific_plus_ideology_context,absolute_np_z,-0.4235015127135628,10.857194718248385,-21.703603160480398,20.85660013505327,0.9689208785153948
all,candidate_presidential_overperformance,party_specific_plus_ideology_context,democratic_x_ideology,12.38094434292472,12.084033373438343,-11.303761069014433,36.06564975486387,0.306701439494068
all,candidate_presidential_overperformance,party_specific_plus_ideology_context,nonwhite_share,-1.5393320986876011,8.571042464002986,-18.338575328133455,15.259911130758251,0.8576359099387225
all,candidate_presidential_overperformance,party_specific_plus_ideology_context,white_college_share,15.426620005912662,11.612685775092626,-7.334244113268882,38.18748412509421,0.18542563901587614
all,candidate_presidential_overperformance,party_specific_plus_ideology_context,cycle_2002,6.389762024535606,2.7549182420487512,0.9901222701200529,11.78940177895116,0.02129888158227364
all,candidate_presidential_overperformance,party_specific_plus_ideology_context,cycle_2006,10.476172499511213,4.452932992814608,1.7484238335945808,19.203921165427843,0.019530874865215687
all,candidate_presidential_overperformance,party_specific_plus_ideology_context,cycle_2010,-9.871846657586817,3.624968532234965,-16.97678498076735,-2.7669083344062857,0.006987047571760678
all,candidate_presidential_overperformance,party_specific_plus_ideology_context,cycle_2014,-5.306551176394479,3.9749273960177316,-13.097408872589234,2.484306519800275,0.18326689524900838
all,candidate_presidential_overperformance,party_specific_plus_ideology_context,cycle_2018,-6.744417836066913,5.070835006185164,-16.683254448189835,3.1944187760560085,0.18489463736901757
all,candidate_presidential_overperformance,party_specific_plus_ideology_context,chamber_senate,1.3069026591506503,2.3872409966568786,-3.3720896942968315,5.9858950125981325,0.5846274633357312
all,candidate_presidential_overperformance,common_incumbency_absolute_ideology,intercept,-10.043175113722864,11.392970694500283,-32.37339767494342,12.287047447497692,0.37900525364420057
all,candidate_presidential_overperformance,common_incumbency_absolute_ideology,democratic_i,45.391590639210435,11.457530757879342,22.934830353766927,67.84835092465394,0.00010080976920563887
all,candidate_presidential_overperformance,common_incumbency_absolute_ideology,incumbent_i,12.954643713154786,3.082049159058092,6.913827361400926,18.995460064908645,3.8392185891601904e-05
all,candidate_presidential_overperformance,common_incumbency_absolute_ideology,absolute_np_z,0.3679335947076756,10.68286047183651,-20.57047293009188,21.306340119507233,0.9725566162560413
all,candidate_presidential_overperformance,common_incumbency_absolute_ideology,democratic_x_ideology,12.024760009250286,11.439292979836377,-10.396254231229012,34.44577424972958,0.29433960028620915
all,candidate_presidential_overperformance,common_incumbency_absolute_ideology,cycle_2002,6.875443138870246,2.6890027657741005,1.604997717953009,12.145888559787483,0.011241244259920133
all,candidate_presidential_overperformance,common_incumbency_absolute_ideology,cycle_2006,10.968356124776907,4.386557370138338,2.370703679305766,19.566008570248048,0.013139947882788739
all,candidate_presidential_overperformance,common_incumbency_absolute_ideology,cycle_2010,-11.427097992087644,3.4632234441335763,-18.215015942589453,-4.639180041585835,0.0011310613293669589
all,candidate_presidential_overperformance,common_incumbency_absolute_ideology,cycle_2014,-5.439324804170305,3.7828511801244984,-12.853713117214323,1.9750635088737125,0.1518991198295835
all,candidate_presidential_overperformance,common_incumbency_absolute_ideology,cycle_2018,-3.873281040616713,4.776440977863056,-13.235105357228303,5.488543275994878,0.41829969408218015
all,candidate_presidential_overperformance,common_incumbency_absolute_ideology,chamber_senate,1.8681018276990249,2.3873286571267136,-2.8110623402693333,6.5472659956673835,0.43476571887095394
all,candidate_presidential_overperformance,common_plus_district_context,intercept,-12.643668773503787,11.586475308977922,-35.353160379100515,10.065822832092941,0.2763702469905842
all,candidate_presidential_overperformance,common_plus_district_context,democratic_i,45.83591474256155,11.463840604464352,23.36678715781142,68.30504232731168,8.73433223476593e-05
all,candidate_presidential_overperformance,common_plus_district_context,incumbent_i,12.075737724196287,3.132668943619954,5.935706594701178,18.215768853691397,0.0001524238663157248
all,candidate_presidential_overperformance,common_plus_district_context,absolute_np_z,-0.1749906585115131,10.69032073947082,-21.12801930787432,20.778037990851292,0.9869549224304863
all,candidate_presidential_overperformance,common_plus_district_context,democratic_x_ideology,12.721391020372165,11.916713526858633,-10.635367492270754,36.078149533015086,0.2869155182167695
all,candidate_presidential_overperformance,common_plus_district_context,nonwhite_share,-1.1446712391460268,8.639075613355265,-18.077259441322347,15.787916963030293,0.8947116143662589
all,candidate_presidential_overperformance,common_plus_district_context,white_college_share,17.812261015131728,11.509751221686347,-4.746851379373513,40.37137340963697,0.12317390583894117
all,candidate_presidential_overperformance,common_plus_district_context,cycle_2002,6.445849235283376,2.7422257779306376,1.0710867105393262,11.820611760027425,0.019636308966799437
all,candidate_presidential_overperformance,common_plus_district_context,cycle_2006,10.345304869859532,4.535836809256069,1.455064723717637,19.235545016001428,0.02352703081507128
all,candidate_presidential_overperformance,common_plus_district_context,cycle_2010,-11.46924971635208,3.5066240748398845,-18.34223290303825,-4.596266529665906,0.0012467802473121548
all,candidate_presidential_overperformance,common_plus_district_context,cycle_2014,-5.700150943032687,3.899154539546013,-13.342493840542872,1.9421919544774982,0.1452102456168738
all,candidate_presidential_overperformance,common_plus_district_context,cycle_2018,-5.183648711477539,4.866172503726513,-14.721346818781505,4.354049395826427,0.28794507626981625
all,candidate_presidential_overperformance,common_plus_district_context,chamber_senate,1.6325169057340236,2.3575315507130337,-2.9882449336635224,6.25327874513157,0.48937996626020275
all,candidate_presidential_overperformance,common_plus_context_finance,intercept,-16.160581107015847,9.329357831775079,-34.446122457295004,2.124960243263306,0.08482223825402849
all,candidate_presidential_overperformance,common_plus_context_finance,democratic_i,49.05974901816453,9.215525694180329,30.997318657571086,67.12217937875798,2.796887040845925e-07
all,candidate_presidential_overperformance,common_plus_context_finance,incumbent_i,8.328496254674155,3.0497081467525335,2.3510682870391895,14.30592422230912,0.006897980477677758
all,candidate_presidential_overperformance,common_plus_context_finance,absolute_np_z,1.7352049799048914,8.6881344593731,-15.293538560466382,18.763948520276166,0.8419077905480385
all,candidate_presidential_overperformance,common_plus_context_finance,democratic_x_ideology,6.84375603660478,10.3801673276174,-13.501371925525323,27.188883998734884,0.510478089327957
all,candidate_presidential_overperformance,common_plus_context_finance,nonwhite_share,-8.288416656886845,9.673273675156326,-27.248033060193244,10.671199746419553,0.3925922695542845
all,candidate_presidential_overperformance,common_plus_context_finance,white_college_share,7.167039266694758,10.270046928931016,-12.962252714010035,27.29633124739955,0.486101274801918
all,candidate_presidential_overperformance,common_plus_context_finance,candidate_finance_advantage,3.8787220510047207,0.7433257576750143,2.4218035659616928,5.335640536047748,4.624449194856419e-07
all,candidate_presidential_overperformance,common_plus_context_finance,cycle_2002,4.991457887139855,2.921448354004946,-0.7345808867098391,10.71749666098955,0.0891325905858725
all,candidate_presidential_overperformance,common_plus_context_finance,cycle_2006,6.2202131321687,4.562759084023633,-2.7227946725176206,15.163220936855021,0.17438156736984708
all,candidate_presidential_overperformance,common_plus_context_finance,cycle_2010,-9.21856183187068,3.2748273563409587,-15.637223450298958,-2.7999002134424016,0.005381342997463017
all,candidate_presidential_overperformance,common_plus_context_finance,cycle_2014,-6.320186328774537,4.116443088823614,-14.388414782868821,1.7480421253197465,0.12632682155643346
all,candidate_presidential_overperformance,common_plus_context_finance,cycle_2018,-3.6249352384227005,4.8082724644326005,-13.049149268710599,5.799278791865197,0.4518259835816695
all,candidate_presidential_overperformance,common_plus_context_finance,chamber_senate,0.37679107533969436,2.5875196704031604,-4.6947474786505,5.448329629329889,0.8843736464996637
all,candidate_presidential_overperformance,common_cross_party_moderation,intercept,-4.112583241918333,5.383533730829536,-14.664309354344224,6.439142870507558,0.44574157033197237
all,candidate_presidential_overperformance,common_cross_party_moderation,democratic_i,37.12933564694645,4.984353829923207,27.360002140296963,46.89866915359594,2.168875581425995e-12
all,candidate_presidential_overperformance,common_cross_party_moderation,incumbent_i,11.54132848067122,3.1095613824169934,5.4465881711339135,17.636068790208526,0.0002615418818514819
all,candidate_presidential_overperformance,common_cross_party_moderation,cross_party_moderation,8.595408989449743,4.715305037737208,-0.6465888845151841,17.83740686341467,0.06969217193394552
all,candidate_presidential_overperformance,common_cross_party_moderation,nonwhite_share,-4.94326969769937,8.51172431339281,-21.626249351949276,11.739709956550534,0.5620020495600138
all,candidate_presidential_overperformance,common_cross_party_moderation,white_college_share,18.972979659248153,11.483941912758691,-3.5355464897588824,41.48150580825519,0.09994736617196119
all,candidate_presidential_overperformance,common_cross_party_moderation,cycle_2002,6.28321704284431,2.7405904320928447,0.9116597959423345,11.654774289746285,0.02282196102108565
all,candidate_presidential_overperformance,common_cross_party_moderation,cycle_2006,10.13443884027282,4.5388687885601735,1.2382560146948798,19.03062166585076,0.026577891063510856
all,candidate_presidential_overperformance,common_cross_party_moderation,cycle_2010,-10.727343626332583,3.533237968547161,-17.652490044685017,-3.8021972079801483,0.00268820551063302
all,candidate_presidential_overperformance,common_cross_party_moderation,cycle_2014,-4.967404846978515,3.951971607718004,-12.713269198105802,2.7784595041487723,0.2101191605553091
all,candidate_presidential_overperformance,common_cross_party_moderation,cycle_2018,-4.222394101698644,4.931173970214584,-13.887495083319227,5.442706879921939,0.39279115342010285
all,candidate_presidential_overperformance,common_cross_party_moderation,chamber_senate,2.2639820616942514,2.2553706088185828,-2.156544331590171,6.684508454978674,0.3165791563262389
all,candidate_presidential_overperformance,party_specific_cross_party_moderation,intercept,-12.643668773503043,11.586475308977773,-35.35316037909948,10.065822832093394,0.2763702469906063
all,candidate_presidential_overperformance,party_specific_cross_party_moderation,democratic_i,45.835914742560966,11.46384060446422,23.366787157811096,68.30504232731084,8.734332234766112e-05
all,candidate_presidential_overperformance,party_specific_cross_party_moderation,incumbent_i,12.075737724196319,3.132668943619946,5.935706594701225,18.215768853691415,0.00015242386631571318
all,candidate_presidential_overperformance,party_specific_cross_party_moderation,cross_party_moderation,0.17499065851211454,10.690320739470723,-20.7780379908505,21.12801930787473,0.9869549224304413
all,candidate_presidential_overperformance,party_specific_cross_party_moderation,democratic_x_moderation,12.371409703348645,11.55209557930665,-10.270697632092388,35.01351703878968,0.2853880742794345
all,candidate_presidential_overperformance,party_specific_cross_party_moderation,nonwhite_share,-1.1446712391461773,8.63907561335523,-18.07725944132243,15.787916963030074,0.8947116143662446
all,candidate_presidential_overperformance,party_specific_cross_party_moderation,white_college_share,17.812261015131526,11.50975122168636,-4.746851379373737,40.37137340963679,0.12317390583894576
all,candidate_presidential_overperformance,party_specific_cross_party_moderation,cycle_2002,6.445849235283328,2.7422257779306327,1.071086710539288,11.820611760027369,0.019636308966800124
all,candidate_presidential_overperformance,party_specific_cross_party_moderation,cycle_2006,10.345304869859486,4.5358368092560655,1.455064723717598,19.235545016001375,0.0235270308150718
all,candidate_presidential_overperformance,party_specific_cross_party_moderation,cycle_2010,-11.469249716352119,3.5066240748398845,-18.342232903038294,-4.596266529665945,0.0012467802473121081
all,candidate_presidential_overperformance,party_specific_cross_party_moderation,cycle_2014,-5.700150943032742,3.899154539546021,-13.342493840542943,1.9421919544774582,0.1452102456168707
all,candidate_presidential_overperformance,party_specific_cross_party_moderation,cycle_2018,-5.183648711477511,4.866172503726513,-14.721346818781477,4.354049395826454,0.28794507626981886
all,candidate_presidential_overperformance,party_specific_cross_party_moderation,chamber_senate,1.632516905734054,2.3575315507130328,-2.9882449336634904,6.253278745131598,0.48937996626019464
all,candidate_presidential_overperformance,party_specific_moderation_plus_finance,intercept,-16.16058110701494,9.329357831774587,-34.44612245729313,2.1249602432632493,0.0848222382540295
all,candidate_presidential_overperformance,party_specific_moderation_plus_finance,democratic_i,49.05974901816355,9.21552569417983,30.997318657571086,67.12217937875602,2.796887040843471e-07
all,candidate_presidential_overperformance,party_specific_moderation_plus_finance,incumbent_i,8.328496254674105,3.04970814675253,2.351068287039147,14.305924222309063,0.006897980477678024
all,candidate_presidential_overperformance,party_specific_moderation_plus_finance,cross_party_moderation,-1.7352049799040161,8.688134459372634,-18.76394852027438,15.293538560466349,0.8419077905481089
all,candidate_presidential_overperformance,party_specific_moderation_plus_finance,democratic_x_moderation,10.314165996413758,9.9972146280613,-9.280374674586392,29.90870666741391,0.3034952882871533
all,candidate_presidential_overperformance,party_specific_moderation_plus_finance,nonwhite_share,-8.28841665688668,9.67327367515632,-27.248033060193066,10.671199746419708,0.3925922695542935
all,candidate_presidential_overperformance,party_specific_moderation_plus_finance,white_college_share,7.16703926669452,10.270046928930991,-12.962252714010223,27.296331247399262,0.48610127480193144
all,candidate_presidential_overperformance,party_specific_moderation_plus_finance,candidate_finance_advantage,3.87872205100475,0.7433257576750112,2.421803565961728,5.335640536047772,4.624449194855064e-07
all,candidate_presidential_overperformance,party_specific_moderation_plus_finance,cycle_2002,4.991457887139825,2.9214483540049394,-0.734580886709856,10.717496660989507,0.08913259058587375
all,candidate_presidential_overperformance,party_specific_moderation_plus_finance,cycle_2006,6.220213132168652,4.562759084023641,-2.7227946725176846,15.163220936854989,0.17438156736985114
all,candidate_presidential_overperformance,party_specific_moderation_plus_finance,cycle_2010,-9.21856183187065,3.27482735634097,-15.63722345029895,-2.7999002134423483,0.005381342997463325
all,candidate_presidential_overperformance,party_specific_moderation_plus_finance,cycle_2014,-6.320186328774521,4.1164430888236225,-14.388414782868821,1.7480421253197784,0.12632682155643526
all,candidate_presidential_overperformance,party_specific_moderation_plus_finance,cycle_2018,-3.6249352384226943,4.8082724644326005,-13.049149268710591,5.799278791865204,0.45182598358167025
all,candidate_presidential_overperformance,party_specific_moderation_plus_finance,chamber_senate,0.37679107533975637,2.587519670403157,-4.694747478650431,5.448329629329944,0.8843736464996446
all,candidate_presidential_overperformance,common_center_proximity,intercept,-8.767788833106465,6.836125321534314,-22.16659446331372,4.63101679710079,0.20100586921747376
all,candidate_presidential_overperformance,common_center_proximity,democratic_i,42.72811205727792,5.894683611816132,31.1745321781183,54.28169193643754,7.218025894758503e-12
all,candidate_presidential_overperformance,common_center_proximity,incumbent_i,11.999203116898306,3.123376263174129,5.877385641077013,18.1210205927196,0.00016020575926258403
all,candidate_presidential_overperformance,common_center_proximity,center_proximity,2.3756096798208834,6.213947729794406,-9.803727870576154,14.55494723021792,0.7026092098635807
all,candidate_presidential_overperformance,common_center_proximity,nonwhite_share,-11.498184429887898,8.407979078676139,-27.97782342409313,4.981454564317334,0.1728666825939359
all,candidate_presidential_overperformance,common_center_proximity,white_college_share,19.576895445247285,11.326413753046136,-2.6228755107231407,41.77666640121771,0.08532736035615873
all,candidate_presidential_overperformance,common_center_proximity,cycle_2002,6.50330317614357,2.75106876769165,1.1112083914679358,11.895397960819203,0.018961340993930365
all,candidate_presidential_overperformance,common_center_proximity,cycle_2006,10.4034437971076,4.558006343243953,1.4697513643494524,19.33713622986575,0.0234270828838952
all,candidate_presidential_overperformance,common_center_proximity,cycle_2010,-11.168682707252733,3.490018892982202,-18.009119737497848,-4.328245677007617,0.0015781826644771318
all,candidate_presidential_overperformance,common_center_proximity,cycle_2014,-5.6504079891394285,3.923434577508793,-13.340339761056663,2.039523782777806,0.1512542119618983
all,candidate_presidential_overperformance,common_center_proximity,cycle_2018,-4.628798050737322,4.945099976592649,-14.321194004858913,5.06359790338427,0.35028973184339973
all,candidate_presidential_overperformance,common_center_proximity,chamber_senate,1.5513453585147106,2.370068056703694,-3.0939880326245293,6.196678749653951,0.5134428036233533
all,candidate_presidential_overperformance,party_specific_center_proximity,intercept,-11.81849866912541,11.842423281260627,-35.02964830039624,11.392650962145419,0.3193956196059598
all,candidate_presidential_overperformance,party_specific_center_proximity,democratic_i,46.215056649804666,11.775718675493946,23.13464804583653,69.2954652537728,0.00011647898278915211
all,candidate_presidential_overperformance,party_specific_center_proximity,incumbent_i,12.20889204418368,3.1341815486631677,6.065896208803871,18.35188787956349,0.0001304056408298996
all,candidate_presidential_overperformance,party_specific_center_proximity,center_proximity,-0.5004341596660118,10.77517789904132,-21.619782841787,20.61891452245498,0.9629994911370816
all,candidate_presidential_overperformance,party_specific_center_proximity,democratic_x_center_proximity,5.471503476772475,11.761021248235494,-17.58009816976909,28.523105123314043,0.6422357930536517
all,candidate_presidential_overperformance,party_specific_center_proximity,nonwhite_share,-9.669869998756388,8.355368013465949,-26.046391305149648,6.70665130763687,0.2484064003025482
all,candidate_presidential_overperformance,party_specific_center_proximity,white_college_share,19.02423182001965,11.264816394845061,-3.05480831387667,41.10327195391597,0.09268398721458475
all,candidate_presidential_overperformance,party_specific_center_proximity,cycle_2002,6.566557329765815,2.757462628216203,1.1619305784620577,11.971184081069573,0.018108203885765534
