person_id,candidate,election_cycle,issue,activity_timing,sponsorship_role,bill_count,weighted_priority,enacted_count,source_count
ALPERSON-JAMES-C-FIELDS-JR,James C. Fields Jr.,2010,unclassified,pre_or_during_election,joint_sponsor,239,4.200837776525621,225,239
ALPERSON-JEFF-MCLAUGHLIN,Jeff McLaughlin,2014,criminal_justice,pre_or_during_election,joint_sponsor,5,0.9444638694638694,2,5
ALPERSON-JEFF-MCLAUGHLIN,Jeff McLaughlin,2014,environment,pre_or_during_election,joint_sponsor,6,1.172948717948718,2,6
ALPERSON-JEFF-MCLAUGHLIN,Jeff McLaughlin,2014,ethics_government,pre_or_during_election,joint_sponsor,2,1.125,0,2
ALPERSON-JEFF-MCLAUGHLIN,Jeff McLaughlin,2014,infrastructure_energy,pre_or_during_election,joint_sponsor,3,0.07805429864253394,2,3
ALPERSON-JEFF-MCLAUGHLIN,Jeff McLaughlin,2014,public_education,pre_or_during_election,joint_sponsor,7,0.06730769230769232,7,7
ALPERSON-JEFF-MCLAUGHLIN,Jeff McLaughlin,2014,rural_hunting,pre_or_during_election,joint_sponsor,3,0.5754985754985755,0,3
ALPERSON-JEFF-MCLAUGHLIN,Jeff McLaughlin,2014,taxes_budget,pre_or_during_election,joint_sponsor,3,1.0870748299319728,1,3
ALPERSON-JEFF-MCLAUGHLIN,Jeff McLaughlin,2014,unclassified,pre_or_during_election,joint_sponsor,268,13.552914445903049,252,268
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,business_economic_development,post_election,cosponsor,4,0.1466503267973856,1,4
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,business_economic_development,post_election,joint_sponsor,1,0.2,0,1
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,criminal_justice,post_election,cosponsor,13,0.4731571669071669,4,13
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,criminal_justice,post_election,joint_sponsor,8,2.0214285714285714,0,8
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,criminal_justice,post_election,primary_sponsor,3,3.0,0,3
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,environment,post_election,cosponsor,2,0.04791666666666666,0,2
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,environment,post_election,joint_sponsor,1,0.09090909090909091,0,1
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,ethics_government,post_election,cosponsor,1,0.03571428571428571,1,1
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,ethics_government,post_election,joint_sponsor,6,1.0833333333333333,0,6
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,guns,post_election,cosponsor,3,0.09643665158371041,0,3
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,guns,post_election,joint_sponsor,1,0.2,0,1
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,health_social_services,post_election,cosponsor,5,0.08313492063492063,2,5
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,health_social_services,post_election,joint_sponsor,2,0.22549019607843135,0,2
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,health_social_services,post_election,primary_sponsor,1,1.0,0,1
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,healthcare_medicaid,post_election,cosponsor,1,0.03571428571428571,0,1
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,healthcare_medicaid,post_election,joint_sponsor,2,0.2,0,2
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,infrastructure_energy,post_election,cosponsor,4,0.05800865800865801,3,4
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,infrastructure_energy,post_election,joint_sponsor,3,0.30714285714285716,3,3
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,labor_unions,post_election,cosponsor,1,0.022727272727272728,0,1
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,minimum_wage_worker_pay,post_election,joint_sponsor,1,0.08333333333333333,0,1
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,public_education,post_election,cosponsor,3,0.08908371040723982,0,3
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,public_education,post_election,joint_sponsor,13,1.792857142857143,5,13
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,public_education,post_election,primary_sponsor,2,2.0,0,2
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,public_employee_benefits,post_election,joint_sponsor,3,0.5333333333333333,0,3
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,racial_civil_rights,post_election,cosponsor,2,0.014928698752228164,2,2
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,rural_hunting,post_election,cosponsor,2,0.0393939393939394,0,2
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,rural_hunting,post_election,joint_sponsor,1,0.09090909090909091,0,1
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,school_choice,post_election,cosponsor,1,0.027777777777777776,1,1
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,taxes_budget,post_election,cosponsor,18,0.706073403188173,4,18
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,taxes_budget,post_election,joint_sponsor,24,5.602946570337875,8,24
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,taxes_budget,post_election,primary_sponsor,2,2.0,0,2
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,unclassified,post_election,cosponsor,105,2.9015447980811757,55,105
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,unclassified,post_election,joint_sponsor,117,13.512507474054788,66,117
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,unclassified,post_election,primary_sponsor,23,23.0,7,23
ALPERSON-JOHN-JODY-LETSON,John (Jody) Letson,2014,criminal_justice,pre_or_during_election,joint_sponsor,3,0.0677972027972028,2,3
ALPERSON-JOHN-JODY-LETSON,John (Jody) Letson,2014,environment,pre_or_during_election,joint_sponsor,3,0.08961538461538462,1,3
ALPERSON-JOHN-JODY-LETSON,John (Jody) Letson,2014,immigration,pre_or_during_election,joint_sponsor,1,0.02702702702702703,0,1
ALPERSON-JOHN-JODY-LETSON,John (Jody) Letson,2014,infrastructure_energy,pre_or_during_election,joint_sponsor,4,0.5780542986425339,3,4
ALPERSON-JOHN-JODY-LETSON,John (Jody) Letson,2014,public_education,pre_or_during_election,joint_sponsor,12,0.4641330891330891,10,12
ALPERSON-JOHN-JODY-LETSON,John (Jody) Letson,2014,public_employee_benefits,pre_or_during_election,joint_sponsor,1,0.07142857142857142,0,1
ALPERSON-JOHN-JODY-LETSON,John (Jody) Letson,2014,taxes_budget,pre_or_during_election,joint_sponsor,9,0.5799642934096716,8,9
ALPERSON-JOHN-JODY-LETSON,John (Jody) Letson,2014,unclassified,pre_or_during_election,joint_sponsor,258,5.8226164880102145,247,258
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,abortion,pre_or_during_election,joint_sponsor,1,0.16666666666666666,0,1
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,business_economic_development,pre_or_during_election,joint_sponsor,2,1.0238095238095237,1,2
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,business_economic_development,pre_or_during_election,primary_sponsor,4,4.0,2,4
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,criminal_justice,pre_or_during_election,joint_sponsor,12,1.8653479853479853,2,12
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,criminal_justice,pre_or_during_election,primary_sponsor,2,2.0,0,2
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,environment,pre_or_during_election,cosponsor,1,0.010416666666666666,1,1
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,environment,pre_or_during_election,joint_sponsor,2,0.05506993006993007,1,2
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,environment,pre_or_during_election,primary_sponsor,1,1.0,0,1
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,ethics_government,pre_or_during_election,joint_sponsor,1,0.05,0,1
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,ethics_government,pre_or_during_election,primary_sponsor,1,1.0,0,1
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,guns,pre_or_during_election,joint_sponsor,2,0.175,1,2
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,guns,pre_or_during_election,primary_sponsor,1,1.0,0,1
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,health_social_services,pre_or_during_election,cosponsor,1,0.007575757575757576,0,1
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,health_social_services,pre_or_during_election,primary_sponsor,1,1.0,0,1
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,healthcare_medicaid,pre_or_during_election,cosponsor,1,0.008928571428571428,0,1
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,healthcare_medicaid,pre_or_during_election,joint_sponsor,1,0.14285714285714285,0,1
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,healthcare_medicaid,pre_or_during_election,primary_sponsor,2,2.0,2,2
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,immigration,pre_or_during_election,joint_sponsor,1,0.02702702702702703,0,1
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,infrastructure_energy,pre_or_during_election,cosponsor,3,0.05522875816993464,3,3
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,infrastructure_energy,pre_or_during_election,joint_sponsor,6,0.36389389764002766,3,6
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,infrastructure_energy,pre_or_during_election,primary_sponsor,3,3.0,3,3
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,public_education,pre_or_during_election,cosponsor,4,0.013427177432401067,2,4
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,public_education,pre_or_during_election,joint_sponsor,14,0.8598974554856907,13,14
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,public_education,pre_or_during_election,primary_sponsor,1,1.0,0,1
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,public_employee_benefits,pre_or_during_election,joint_sponsor,1,0.09090909090909091,1,1
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,public_employee_benefits,pre_or_during_election,primary_sponsor,1,1.0,0,1
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,rural_hunting,pre_or_during_election,joint_sponsor,5,1.1303857935436883,2,5
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,rural_hunting,pre_or_during_election,primary_sponsor,3,3.0,1,3
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,taxes_budget,pre_or_during_election,cosponsor,3,0.027311738648947953,1,3
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,taxes_budget,pre_or_during_election,joint_sponsor,15,3.442228300696562,3,15
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,taxes_budget,pre_or_during_election,primary_sponsor,3,3.0,1,3
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,unclassified,pre_or_during_election,cosponsor,68,0.4533385063091205,44,68
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,unclassified,pre_or_during_election,joint_sponsor,387,40.26882403242533,343,387
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,unclassified,pre_or_during_election,primary_sponsor,108,108.0,87,108
ALPERSON-LARRY-MEANS,Larry Means,2014,abortion,pre_or_during_election,joint_sponsor,1,1.0,0,1
ALPERSON-LARRY-MEANS,Larry Means,2014,assisted_dying,pre_or_during_election,joint_sponsor,1,0.1111111111111111,0,1
ALPERSON-LARRY-MEANS,Larry Means,2014,business_economic_development,pre_or_during_election,joint_sponsor,1,0.02857142857142857,1,1
ALPERSON-LARRY-MEANS,Larry Means,2014,criminal_justice,pre_or_during_election,joint_sponsor,3,1.1037037037037036,0,3
ALPERSON-LARRY-MEANS,Larry Means,2014,environment,pre_or_during_election,joint_sponsor,1,1.0,0,1
ALPERSON-LARRY-MEANS,Larry Means,2014,ethics_government,pre_or_during_election,joint_sponsor,1,1.0,0,1
ALPERSON-LARRY-MEANS,Larry Means,2014,health_social_services,pre_or_during_election,joint_sponsor,2,0.10833333333333334,1,2
ALPERSON-LARRY-MEANS,Larry Means,2014,healthcare_medicaid,pre_or_during_election,joint_sponsor,2,1.1111111111111112,0,2
ALPERSON-LARRY-MEANS,Larry Means,2014,infrastructure_energy,pre_or_during_election,joint_sponsor,3,0.12380952380952381,3,3
ALPERSON-LARRY-MEANS,Larry Means,2014,public_education,pre_or_during_election,joint_sponsor,5,1.1482142857142856,3,5
ALPERSON-LARRY-MEANS,Larry Means,2014,racial_civil_rights,pre_or_during_election,joint_sponsor,1,0.07692307692307693,0,1
ALPERSON-LARRY-MEANS,Larry Means,2014,rural_hunting,pre_or_during_election,joint_sponsor,2,1.0714285714285714,0,2
ALPERSON-LARRY-MEANS,Larry Means,2014,taxes_budget,pre_or_during_election,joint_sponsor,11,4.527716727716728,5,11
ALPERSON-LARRY-MEANS,Larry Means,2014,unclassified,pre_or_during_election,joint_sponsor,77,20.055941145198112,51,77
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,assisted_dying,pre_or_during_election,joint_sponsor,1,0.1111111111111111,0,1
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,business_economic_development,post_election,joint_sponsor,3,0.9444444444444444,2,3
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,business_economic_development,post_election,primary_sponsor,1,1.0,0,1
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,business_economic_development,pre_or_during_election,joint_sponsor,1,0.02857142857142857,1,1
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,criminal_justice,post_election,cosponsor,4,0.08555796055796056,2,4
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,criminal_justice,post_election,joint_sponsor,6,2.6666666666666665,0,6
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,criminal_justice,post_election,primary_sponsor,2,2.0,0,2
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,criminal_justice,pre_or_during_election,joint_sponsor,2,1.037037037037037,0,2
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,environment,post_election,joint_sponsor,1,0.2,0,1
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,environment,post_election,primary_sponsor,2,2.0,0,2
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,ethics_government,post_election,joint_sponsor,8,3.158333333333333,0,8
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,ethics_government,pre_or_during_election,joint_sponsor,1,0.07142857142857142,0,1
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,gambling,pre_or_during_election,joint_sponsor,1,1.0,0,1
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,guns,post_election,cosponsor,1,0.125,0,1
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,guns,post_election,joint_sponsor,1,0.2,0,1
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,guns,pre_or_during_election,joint_sponsor,1,1.0,1,1
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,health_social_services,post_election,joint_sponsor,2,0.14215686274509803,0,2
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,health_social_services,pre_or_during_election,joint_sponsor,2,0.10833333333333334,1,2
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,healthcare_medicaid,post_election,cosponsor,3,0.09166666666666667,0,3
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,healthcare_medicaid,post_election,joint_sponsor,3,0.3111111111111111,0,3
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,healthcare_medicaid,pre_or_during_election,joint_sponsor,1,0.1111111111111111,0,1
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,infrastructure_energy,post_election,cosponsor,3,0.03300865800865801,3,3
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,infrastructure_energy,post_election,joint_sponsor,4,0.2588235294117647,2,4
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,infrastructure_energy,post_election,primary_sponsor,1,1.0,0,1
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,infrastructure_energy,pre_or_during_election,joint_sponsor,4,0.19047619047619047,3,4
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,minimum_wage_worker_pay,post_election,joint_sponsor,1,0.08333333333333333,0,1
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,public_education,post_election,cosponsor,2,0.06985294117647059,0,2
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,public_education,post_election,joint_sponsor,8,0.8511904761904762,5,8
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,public_education,post_election,primary_sponsor,2,2.0,1,2
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,public_education,pre_or_during_election,joint_sponsor,6,0.36666666666666664,3,6
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,public_employee_benefits,post_election,joint_sponsor,1,0.08333333333333333,0,1
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,public_employee_benefits,post_election,primary_sponsor,1,1.0,0,1
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,public_private_partnerships,pre_or_during_election,joint_sponsor,1,0.14285714285714285,1,1
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,racial_civil_rights,post_election,cosponsor,2,0.014928698752228164,2,2
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,rural_hunting,post_election,joint_sponsor,2,0.34285714285714286,0,2
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,rural_hunting,post_election,primary_sponsor,1,1.0,0,1
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,rural_hunting,pre_or_during_election,joint_sponsor,2,1.0714285714285714,0,2
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,taxes_budget,post_election,cosponsor,8,0.2844842284739983,1,8
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,taxes_budget,post_election,joint_sponsor,22,3.487823213302753,8,22
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,taxes_budget,post_election,primary_sponsor,3,3.0,0,3
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,taxes_budget,pre_or_during_election,joint_sponsor,10,2.950793650793651,3,10
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,unclassified,post_election,cosponsor,62,0.863253831007314,45,62
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,unclassified,post_election,joint_sponsor,121,26.61650325146354,71,121
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,unclassified,post_election,primary_sponsor,19,19.0,6,19
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,unclassified,pre_or_during_election,joint_sponsor,81,17.598798288055253,55,81
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,criminal_justice,post_election,cosponsor,6,0.09240981240981241,2,6
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,criminal_justice,post_election,joint_sponsor,2,1.1428571428571428,0,2
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,criminal_justice,post_election,primary_sponsor,1,1.0,1,1
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,environment,post_election,joint_sponsor,1,0.02702702702702703,0,1
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,ethics_government,post_election,joint_sponsor,1,0.07142857142857142,0,1
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,health_social_services,post_election,cosponsor,1,0.007575757575757576,0,1
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,healthcare_medicaid,post_election,cosponsor,4,0.05021146616541353,0,4
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,healthcare_medicaid,post_election,joint_sponsor,1,0.041666666666666664,0,1
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,healthcare_medicaid,post_election,primary_sponsor,1,1.0,0,1
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,infrastructure_energy,post_election,cosponsor,1,0.0024509803921568627,1,1
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,infrastructure_energy,post_election,joint_sponsor,2,0.12063492063492062,0,2
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,minimum_wage_worker_pay,post_election,cosponsor,2,0.04595588235294118,0,2
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,minimum_wage_worker_pay,post_election,primary_sponsor,5,5.0,0,5
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,public_education,post_election,cosponsor,7,0.058162949790124645,5,7
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,public_education,post_election,joint_sponsor,7,0.6101766513056835,3,7
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,public_education,post_election,primary_sponsor,3,3.0,1,3
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,racial_civil_rights,post_election,cosponsor,1,0.027777777777777776,0,1
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,rural_hunting,post_election,joint_sponsor,1,0.02857142857142857,1,1
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,taxes_budget,post_election,cosponsor,11,0.3993590079001646,2,11
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,taxes_budget,post_election,joint_sponsor,7,0.5438186813186813,1,7
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,taxes_budget,post_election,primary_sponsor,2,2.0,1,2
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,unclassified,post_election,cosponsor,128,2.306822337364546,89,128
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,unclassified,post_election,joint_sponsor,103,7.897418429094126,78,103
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,unclassified,post_election,primary_sponsor,52,52.0,37,52
ALPERSON-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,2010,abortion,post_election,cosponsor,1,0.014705882352941176,1,1
ALPERSON-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,2010,business_economic_development,post_election,primary_sponsor,2,2.0,0,2
ALPERSON-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,2010,criminal_justice,post_election,cosponsor,7,0.09748020947509439,4,7
ALPERSON-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,2010,criminal_justice,post_election,primary_sponsor,3,3.0,2,3
ALPERSON-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,2010,environment,post_election,primary_sponsor,1,1.0,1,1
ALPERSON-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,2010,guns,post_election,cosponsor,1,0.03571428571428571,0,1
ALPERSON-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,2010,guns,post_election,primary_sponsor,1,1.0,1,1
ALPERSON-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,2010,health_social_services,post_election,cosponsor,1,0.010869565217391304,0,1
ALPERSON-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,2010,health_social_services,post_election,primary_sponsor,5,5.0,3,5
ALPERSON-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,2010,healthcare_medicaid,post_election,primary_sponsor,2,2.0,1,2
ALPERSON-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,2010,infrastructure_energy,post_election,primary_sponsor,4,4.0,3,4
ALPERSON-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,2010,labor_unions,post_election,cosponsor,1,0.010869565217391304,0,1
ALPERSON-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,2010,public_education,post_election,cosponsor,3,0.04071428571428571,2,3
ALPERSON-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,2010,public_education,post_election,primary_sponsor,3,3.0,0,3
ALPERSON-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,2010,taxes_budget,post_election,cosponsor,2,0.035282258064516125,1,2
ALPERSON-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,2010,taxes_budget,post_election,primary_sponsor,8,8.0,4,8
ALPERSON-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,2010,unclassified,post_election,cosponsor,29,0.22918002600054777,23,29
ALPERSON-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,2010,unclassified,post_election,primary_sponsor,90,90.0,62,90
ALPERSON-RICHARD-LINDSEY,Richard Lindsey,2014,business_economic_development,pre_or_during_election,joint_sponsor,2,1.0238095238095237,0,2
ALPERSON-RICHARD-LINDSEY,Richard Lindsey,2014,criminal_justice,pre_or_during_election,joint_sponsor,3,2.0096153846153846,2,3
ALPERSON-RICHARD-LINDSEY,Richard Lindsey,2014,environment,pre_or_during_election,joint_sponsor,1,0.009615384615384616,1,1
ALPERSON-RICHARD-LINDSEY,Richard Lindsey,2014,ethics_government,pre_or_during_election,cosponsor,1,0.05,0,1
ALPERSON-RICHARD-LINDSEY,Richard Lindsey,2014,guns,pre_or_during_election,primary_sponsor,1,1.0,1,1
ALPERSON-RICHARD-LINDSEY,Richard Lindsey,2014,healthcare_medicaid,pre_or_during_election,cosponsor,1,0.008928571428571428,0,1
ALPERSON-RICHARD-LINDSEY,Richard Lindsey,2014,healthcare_medicaid,pre_or_during_election,joint_sponsor,1,0.2,0,1
ALPERSON-RICHARD-LINDSEY,Richard Lindsey,2014,infrastructure_energy,post_election,primary_sponsor,1,1.0,0,1
ALPERSON-RICHARD-LINDSEY,Richard Lindsey,2014,infrastructure_energy,pre_or_during_election,cosponsor,1,0.0024509803921568627,1,1
ALPERSON-RICHARD-LINDSEY,Richard Lindsey,2014,infrastructure_energy,pre_or_during_election,joint_sponsor,7,4.028754578754579,4,7
ALPERSON-RICHARD-LINDSEY,Richard Lindsey,2014,infrastructure_energy,pre_or_during_election,primary_sponsor,1,1.0,0,1
ALPERSON-RICHARD-LINDSEY,Richard Lindsey,2014,public_education,pre_or_during_election,cosponsor,3,0.00732961645679131,2,3
ALPERSON-RICHARD-LINDSEY,Richard Lindsey,2014,public_education,pre_or_during_election,joint_sponsor,19,6.379212454212454,15,19
ALPERSON-RICHARD-LINDSEY,Richard Lindsey,2014,public_education,pre_or_during_election,primary_sponsor,1,1.0,0,1
ALPERSON-RICHARD-LINDSEY,Richard Lindsey,2014,public_employee_benefits,pre_or_during_election,joint_sponsor,4,3.071428571428571,1,4
ALPERSON-RICHARD-LINDSEY,Richard Lindsey,2014,rural_hunting,pre_or_during_election,joint_sponsor,5,1.3757936507936508,4,5
ALPERSON-RICHARD-LINDSEY,Richard Lindsey,2014,taxes_budget,post_election,primary_sponsor,4,4.0,1,4
ALPERSON-RICHARD-LINDSEY,Richard Lindsey,2014,taxes_budget,pre_or_during_election,cosponsor,1,0.009615384615384616,0,1
ALPERSON-RICHARD-LINDSEY,Richard Lindsey,2014,taxes_budget,pre_or_during_election,joint_sponsor,22,12.811616954474097,9,22
ALPERSON-RICHARD-LINDSEY,Richard Lindsey,2014,taxes_budget,pre_or_during_election,primary_sponsor,2,2.0,0,2
