person_id,candidate,election_cycle,roll_call_id,bill_number,vote_date,human_issue_code,policy_direction_of_yea,vote,candidate_position,evidence_timing,source_url,state_link
ALPERSON-CRAIG-FORD,Craig Ford,2014,231467,HB84,2013-02-14,school_choice,creates school-flexibility provisions and tax credits for transfers from designated failing schools,Nay,opposes: creates school-flexibility provisions and tax credits for transfers from designated failing schools,pre_or_during_election,https://legiscan.com/AL/bill/HB84/2013,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB84
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,231467,HB84,2013-02-14,school_choice,creates school-flexibility provisions and tax credits for transfers from designated failing schools,Nay,opposes: creates school-flexibility provisions and tax credits for transfers from designated failing schools,post_election,https://legiscan.com/AL/bill/HB84/2013,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB84
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,350895,SB115,2014-04-02,social_services,requires TANF applicants to seek employment and creates ineligibility under specified conditions,Nay,opposes: requires TANF applicants to seek employment and creates ineligibility under specified conditions,post_election,https://legiscan.com/AL/bill/SB115/2014,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB115
ALPERSON-ALAN-HARPER,Alan Harper,2010,350895,SB115,2014-04-02,social_services,requires TANF applicants to seek employment and creates ineligibility under specified conditions,Yea,requires TANF applicants to seek employment and creates ineligibility under specified conditions,post_election,https://legiscan.com/AL/bill/SB115/2014,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB115
ALPERSON-RICHARD-LINDSEY,Richard Lindsey,2014,350895,SB115,2014-04-02,social_services,requires TANF applicants to seek employment and creates ineligibility under specified conditions,Nay,opposes: requires TANF applicants to seek employment and creates ineligibility under specified conditions,pre_or_during_election,https://legiscan.com/AL/bill/SB115/2014,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB115
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,350895,SB115,2014-04-02,social_services,requires TANF applicants to seek employment and creates ineligibility under specified conditions,Yea,requires TANF applicants to seek employment and creates ineligibility under specified conditions,pre_or_during_election,https://legiscan.com/AL/bill/SB115/2014,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB115
ALPERSON-CRAIG-FORD,Craig Ford,2014,350895,SB115,2014-04-02,social_services,requires TANF applicants to seek employment and creates ineligibility under specified conditions,Nay,opposes: requires TANF applicants to seek employment and creates ineligibility under specified conditions,pre_or_during_election,https://legiscan.com/AL/bill/SB115/2014,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB115
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,350895,SB115,2014-04-02,social_services,requires TANF applicants to seek employment and creates ineligibility under specified conditions,Nay,opposes: requires TANF applicants to seek employment and creates ineligibility under specified conditions,post_election,https://legiscan.com/AL/bill/SB115/2014,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB115
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,619155,HB36,2017-04-04,guns,authorizes trained church security members to carry firearms,Nay,opposes: authorizes trained church security members to carry firearms,post_election,https://legiscan.com/AL/bill/HB36/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HB36&WIN_TYPE=SELECTED_STATUS
ALPERSON-ALAN-HARPER,Alan Harper,2010,619155,HB36,2017-04-04,guns,authorizes trained church security members to carry firearms,Yea,authorizes trained church security members to carry firearms,post_election,https://legiscan.com/AL/bill/HB36/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HB36&WIN_TYPE=SELECTED_STATUS
ALPERSON-RICHARD-LINDSEY,Richard Lindsey,2014,619155,HB36,2017-04-04,guns,authorizes trained church security members to carry firearms,Nay,opposes: authorizes trained church security members to carry firearms,post_election,https://legiscan.com/AL/bill/HB36/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HB36&WIN_TYPE=SELECTED_STATUS
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,619155,HB36,2017-04-04,guns,authorizes trained church security members to carry firearms,Nay,opposes: authorizes trained church security members to carry firearms,pre_or_during_election,https://legiscan.com/AL/bill/HB36/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HB36&WIN_TYPE=SELECTED_STATUS
ALPERSON-CRAIG-FORD,Craig Ford,2014,619155,HB36,2017-04-04,guns,authorizes trained church security members to carry firearms,Nay,opposes: authorizes trained church security members to carry firearms,post_election,https://legiscan.com/AL/bill/HB36/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HB36&WIN_TYPE=SELECTED_STATUS
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,619155,HB36,2017-04-04,guns,authorizes trained church security members to carry firearms,Yea,authorizes trained church security members to carry firearms,post_election,https://legiscan.com/AL/bill/HB36/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HB36&WIN_TYPE=SELECTED_STATUS
ALPERSON-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,2010,619155,HB36,2017-04-04,guns,authorizes trained church security members to carry firearms,Yea,authorizes trained church security members to carry firearms,post_election,https://legiscan.com/AL/bill/HB36/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HB36&WIN_TYPE=SELECTED_STATUS
ALPERSON-BARBARA-A-DRUMMOND,Barbara A. Drummond,2014,619155,HB36,2017-04-04,guns,authorizes trained church security members to carry firearms,Nay,opposes: authorizes trained church security members to carry firearms,post_election,https://legiscan.com/AL/bill/HB36/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HB36&WIN_TYPE=SELECTED_STATUS
ALPERSON-ANTHONY-DANIELS,Anthony Daniels,2014,619155,HB36,2017-04-04,guns,authorizes trained church security members to carry firearms,Nay,opposes: authorizes trained church security members to carry firearms,post_election,https://legiscan.com/AL/bill/HB36/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HB36&WIN_TYPE=SELECTED_STATUS
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,412791,SB45,2015-03-18,school_choice,authorizes public charter schools and creates a state charter-school commission,Nay,opposes: authorizes public charter schools and creates a state charter-school commission,post_election,https://legiscan.com/AL/bill/SB45/2015,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB45
ALPERSON-ALAN-HARPER,Alan Harper,2010,412791,SB45,2015-03-18,school_choice,authorizes public charter schools and creates a state charter-school commission,Yea,authorizes public charter schools and creates a state charter-school commission,post_election,https://legiscan.com/AL/bill/SB45/2015,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB45
ALPERSON-RICHARD-LINDSEY,Richard Lindsey,2014,412791,SB45,2015-03-18,school_choice,authorizes public charter schools and creates a state charter-school commission,Nay,opposes: authorizes public charter schools and creates a state charter-school commission,post_election,https://legiscan.com/AL/bill/SB45/2015,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB45
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,412791,SB45,2015-03-18,school_choice,authorizes public charter schools and creates a state charter-school commission,Nay,opposes: authorizes public charter schools and creates a state charter-school commission,pre_or_during_election,https://legiscan.com/AL/bill/SB45/2015,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB45
ALPERSON-CRAIG-FORD,Craig Ford,2014,412791,SB45,2015-03-18,school_choice,authorizes public charter schools and creates a state charter-school commission,Nay,opposes: authorizes public charter schools and creates a state charter-school commission,post_election,https://legiscan.com/AL/bill/SB45/2015,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB45
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,412791,SB45,2015-03-18,school_choice,authorizes public charter schools and creates a state charter-school commission,Nay,opposes: authorizes public charter schools and creates a state charter-school commission,post_election,https://legiscan.com/AL/bill/SB45/2015,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB45
ALPERSON-BARBARA-A-DRUMMOND,Barbara A. Drummond,2014,412791,SB45,2015-03-18,school_choice,authorizes public charter schools and creates a state charter-school commission,Nay,opposes: authorizes public charter schools and creates a state charter-school commission,post_election,https://legiscan.com/AL/bill/SB45/2015,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB45
ALPERSON-ANTHONY-DANIELS,Anthony Daniels,2014,412791,SB45,2015-03-18,school_choice,authorizes public charter schools and creates a state charter-school commission,Nay,opposes: authorizes public charter schools and creates a state charter-school commission,post_election,https://legiscan.com/AL/bill/SB45/2015,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB45
ALPERSON-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,2010,1551403,HB244,2025-04-17,culture_lgbtq,"restricts gender-identity and sexual-orientation instruction, displays, and pronoun use in public schools",Yea,"restricts gender-identity and sexual-orientation instruction, displays, and pronoun use in public schools",post_election,https://legiscan.com/AL/bill/HB244/2025,https://alison.legislature.state.al.us/bill-search
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,513197,HB183,2016-03-03,abortion,requires specified ultrasound information and penalties for violations,Nay,opposes: requires specified ultrasound information and penalties for violations,post_election,https://legiscan.com/AL/bill/HB183/2016,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB183
ALPERSON-ALAN-HARPER,Alan Harper,2010,513197,HB183,2016-03-03,abortion,requires specified ultrasound information and penalties for violations,Yea,requires specified ultrasound information and penalties for violations,post_election,https://legiscan.com/AL/bill/HB183/2016,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB183
ALPERSON-RICHARD-LINDSEY,Richard Lindsey,2014,513197,HB183,2016-03-03,abortion,requires specified ultrasound information and penalties for violations,Nay,opposes: requires specified ultrasound information and penalties for violations,post_election,https://legiscan.com/AL/bill/HB183/2016,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB183
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,513197,HB183,2016-03-03,abortion,requires specified ultrasound information and penalties for violations,Nay,opposes: requires specified ultrasound information and penalties for violations,pre_or_during_election,https://legiscan.com/AL/bill/HB183/2016,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB183
ALPERSON-CRAIG-FORD,Craig Ford,2014,513197,HB183,2016-03-03,abortion,requires specified ultrasound information and penalties for violations,Nay,opposes: requires specified ultrasound information and penalties for violations,post_election,https://legiscan.com/AL/bill/HB183/2016,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB183
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,513197,HB183,2016-03-03,abortion,requires specified ultrasound information and penalties for violations,Nay,opposes: requires specified ultrasound information and penalties for violations,post_election,https://legiscan.com/AL/bill/HB183/2016,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB183
ALPERSON-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,2010,513197,HB183,2016-03-03,abortion,requires specified ultrasound information and penalties for violations,Yea,requires specified ultrasound information and penalties for violations,post_election,https://legiscan.com/AL/bill/HB183/2016,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB183
ALPERSON-BARBARA-A-DRUMMOND,Barbara A. Drummond,2014,513197,HB183,2016-03-03,abortion,requires specified ultrasound information and penalties for violations,Nay,opposes: requires specified ultrasound information and penalties for violations,post_election,https://legiscan.com/AL/bill/HB183/2016,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB183
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,476199,HB12,2015-09-10,healthcare_medicaid_finance,imposes a temporary nursing-facility bed assessment contingent on a minimum General Fund Medicaid appropriation,Nay,opposes: imposes a temporary nursing-facility bed assessment contingent on a minimum General Fund Medicaid appropriation,post_election,https://legiscan.com/AL/bill/HB12/2015/X2,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB12
ALPERSON-ALAN-HARPER,Alan Harper,2010,476199,HB12,2015-09-10,healthcare_medicaid_finance,imposes a temporary nursing-facility bed assessment contingent on a minimum General Fund Medicaid appropriation,Yea,imposes a temporary nursing-facility bed assessment contingent on a minimum General Fund Medicaid appropriation,post_election,https://legiscan.com/AL/bill/HB12/2015/X2,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB12
ALPERSON-RICHARD-LINDSEY,Richard Lindsey,2014,476199,HB12,2015-09-10,healthcare_medicaid_finance,imposes a temporary nursing-facility bed assessment contingent on a minimum General Fund Medicaid appropriation,Nay,opposes: imposes a temporary nursing-facility bed assessment contingent on a minimum General Fund Medicaid appropriation,post_election,https://legiscan.com/AL/bill/HB12/2015/X2,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB12
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,476199,HB12,2015-09-10,healthcare_medicaid_finance,imposes a temporary nursing-facility bed assessment contingent on a minimum General Fund Medicaid appropriation,Nay,opposes: imposes a temporary nursing-facility bed assessment contingent on a minimum General Fund Medicaid appropriation,pre_or_during_election,https://legiscan.com/AL/bill/HB12/2015/X2,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB12
ALPERSON-CRAIG-FORD,Craig Ford,2014,476199,HB12,2015-09-10,healthcare_medicaid_finance,imposes a temporary nursing-facility bed assessment contingent on a minimum General Fund Medicaid appropriation,Nay,opposes: imposes a temporary nursing-facility bed assessment contingent on a minimum General Fund Medicaid appropriation,post_election,https://legiscan.com/AL/bill/HB12/2015/X2,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB12
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,476199,HB12,2015-09-10,healthcare_medicaid_finance,imposes a temporary nursing-facility bed assessment contingent on a minimum General Fund Medicaid appropriation,Nay,opposes: imposes a temporary nursing-facility bed assessment contingent on a minimum General Fund Medicaid appropriation,post_election,https://legiscan.com/AL/bill/HB12/2015/X2,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB12
ALPERSON-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,2010,476199,HB12,2015-09-10,healthcare_medicaid_finance,imposes a temporary nursing-facility bed assessment contingent on a minimum General Fund Medicaid appropriation,Yea,imposes a temporary nursing-facility bed assessment contingent on a minimum General Fund Medicaid appropriation,post_election,https://legiscan.com/AL/bill/HB12/2015/X2,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB12
ALPERSON-BARBARA-A-DRUMMOND,Barbara A. Drummond,2014,476199,HB12,2015-09-10,healthcare_medicaid_finance,imposes a temporary nursing-facility bed assessment contingent on a minimum General Fund Medicaid appropriation,Nay,opposes: imposes a temporary nursing-facility bed assessment contingent on a minimum General Fund Medicaid appropriation,post_election,https://legiscan.com/AL/bill/HB12/2015/X2,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB12
ALPERSON-ANTHONY-DANIELS,Anthony Daniels,2014,476199,HB12,2015-09-10,healthcare_medicaid_finance,imposes a temporary nursing-facility bed assessment contingent on a minimum General Fund Medicaid appropriation,Nay,opposes: imposes a temporary nursing-facility bed assessment contingent on a minimum General Fund Medicaid appropriation,post_election,https://legiscan.com/AL/bill/HB12/2015/X2,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB12
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,1323541,HB363,2023-05-11,school_choice,revises charter-school commission appointments and charter-school procedures,Nay,opposes: revises charter-school commission appointments and charter-school procedures,post_election,https://legiscan.com/AL/bill/HB363/2023,https://alison.legislature.state.al.us/bill-search
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,1323541,HB363,2023-05-11,school_choice,revises charter-school commission appointments and charter-school procedures,Nay,opposes: revises charter-school commission appointments and charter-school procedures,post_election,https://legiscan.com/AL/bill/HB363/2023,https://alison.legislature.state.al.us/bill-search
ALPERSON-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,2010,1323541,HB363,2023-05-11,school_choice,revises charter-school commission appointments and charter-school procedures,Yea,revises charter-school commission appointments and charter-school procedures,post_election,https://legiscan.com/AL/bill/HB363/2023,https://alison.legislature.state.al.us/bill-search
ALPERSON-BARBARA-A-DRUMMOND,Barbara A. Drummond,2014,1323541,HB363,2023-05-11,school_choice,revises charter-school commission appointments and charter-school procedures,Nay,opposes: revises charter-school commission appointments and charter-school procedures,post_election,https://legiscan.com/AL/bill/HB363/2023,https://alison.legislature.state.al.us/bill-search
ALPERSON-ANTHONY-DANIELS,Anthony Daniels,2014,1323541,HB363,2023-05-11,school_choice,revises charter-school commission appointments and charter-school procedures,Nay,opposes: revises charter-school commission appointments and charter-school procedures,post_election,https://legiscan.com/AL/bill/HB363/2023,https://alison.legislature.state.al.us/bill-search
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,191844,SB513,2012-05-02,school_choice,authorizes flexibility-contract schools and public charter schools,Nay,opposes: authorizes flexibility-contract schools and public charter schools,post_election,https://legiscan.com/AL/bill/SB513/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB513
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,191844,SB513,2012-05-02,school_choice,authorizes flexibility-contract schools and public charter schools,Nay,opposes: authorizes flexibility-contract schools and public charter schools,post_election,https://legiscan.com/AL/bill/SB513/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB513
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,191844,SB513,2012-05-02,school_choice,authorizes flexibility-contract schools and public charter schools,Nay,opposes: authorizes flexibility-contract schools and public charter schools,post_election,https://legiscan.com/AL/bill/SB513/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB513
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,191844,SB513,2012-05-02,school_choice,authorizes flexibility-contract schools and public charter schools,Nay,opposes: authorizes flexibility-contract schools and public charter schools,post_election,https://legiscan.com/AL/bill/SB513/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB513
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,191844,SB513,2012-05-02,school_choice,authorizes flexibility-contract schools and public charter schools,Yea,authorizes flexibility-contract schools and public charter schools,post_election,https://legiscan.com/AL/bill/SB513/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB513
ALPERSON-ALAN-HARPER,Alan Harper,2010,183986,HB608,2012-04-11,taxes_budget,redirects all dedicated scrap-tire environmental-fee revenue to the State General Fund for fiscal years 2013 and 2014,Yea,redirects all dedicated scrap-tire environmental-fee revenue to the State General Fund for fiscal years 2013 and 2014,post_election,https://legiscan.com/AL/bill/HB608/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB608
ALPERSON-RICHARD-LINDSEY,Richard Lindsey,2014,183986,HB608,2012-04-11,taxes_budget,redirects all dedicated scrap-tire environmental-fee revenue to the State General Fund for fiscal years 2013 and 2014,Nay,opposes: redirects all dedicated scrap-tire environmental-fee revenue to the State General Fund for fiscal years 2013 and 2014,pre_or_during_election,https://legiscan.com/AL/bill/HB608/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB608
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,183986,HB608,2012-04-11,taxes_budget,redirects all dedicated scrap-tire environmental-fee revenue to the State General Fund for fiscal years 2013 and 2014,Nay,opposes: redirects all dedicated scrap-tire environmental-fee revenue to the State General Fund for fiscal years 2013 and 2014,pre_or_during_election,https://legiscan.com/AL/bill/HB608/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB608
ALPERSON-CRAIG-FORD,Craig Ford,2014,183986,HB608,2012-04-11,taxes_budget,redirects all dedicated scrap-tire environmental-fee revenue to the State General Fund for fiscal years 2013 and 2014,Nay,opposes: redirects all dedicated scrap-tire environmental-fee revenue to the State General Fund for fiscal years 2013 and 2014,pre_or_during_election,https://legiscan.com/AL/bill/HB608/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB608
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,183986,HB608,2012-04-11,taxes_budget,redirects all dedicated scrap-tire environmental-fee revenue to the State General Fund for fiscal years 2013 and 2014,Nay,opposes: redirects all dedicated scrap-tire environmental-fee revenue to the State General Fund for fiscal years 2013 and 2014,post_election,https://legiscan.com/AL/bill/HB608/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB608
ALPERSON-ALAN-HARPER,Alan Harper,2010,183986,HB608,2012-04-11,environment_energy,"suspends dedicated funding for scrap-tire remediation, environmental enforcement, county programs, and recycling-market development for two fiscal years",Yea,"suspends dedicated funding for scrap-tire remediation, environmental enforcement, county programs, and recycling-market development for two fiscal years",post_election,https://legiscan.com/AL/bill/HB608/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB608
ALPERSON-RICHARD-LINDSEY,Richard Lindsey,2014,183986,HB608,2012-04-11,environment_energy,"suspends dedicated funding for scrap-tire remediation, environmental enforcement, county programs, and recycling-market development for two fiscal years",Nay,"opposes: suspends dedicated funding for scrap-tire remediation, environmental enforcement, county programs, and recycling-market development for two fiscal years",pre_or_during_election,https://legiscan.com/AL/bill/HB608/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB608
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,183986,HB608,2012-04-11,environment_energy,"suspends dedicated funding for scrap-tire remediation, environmental enforcement, county programs, and recycling-market development for two fiscal years",Nay,"opposes: suspends dedicated funding for scrap-tire remediation, environmental enforcement, county programs, and recycling-market development for two fiscal years",pre_or_during_election,https://legiscan.com/AL/bill/HB608/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB608
ALPERSON-CRAIG-FORD,Craig Ford,2014,183986,HB608,2012-04-11,environment_energy,"suspends dedicated funding for scrap-tire remediation, environmental enforcement, county programs, and recycling-market development for two fiscal years",Nay,"opposes: suspends dedicated funding for scrap-tire remediation, environmental enforcement, county programs, and recycling-market development for two fiscal years",pre_or_during_election,https://legiscan.com/AL/bill/HB608/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB608
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,183986,HB608,2012-04-11,environment_energy,"suspends dedicated funding for scrap-tire remediation, environmental enforcement, county programs, and recycling-market development for two fiscal years",Nay,"opposes: suspends dedicated funding for scrap-tire remediation, environmental enforcement, county programs, and recycling-market development for two fiscal years",post_election,https://legiscan.com/AL/bill/HB608/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB608
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,155386,HB159,2012-02-16,business_economic_development,supports and constitutionally validates a discretionary program allowing approved companies to retain a portion of employee income-tax withholding for qualifying job-creation and retention projects,Nay,opposes: supports and constitutionally validates a discretionary program allowing approved companies to retain a portion of employee income-tax withholding for qualifying job-creation and retention projects,post_election,https://legiscan.com/AL/bill/HB159/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB159
ALPERSON-ALAN-HARPER,Alan Harper,2010,155386,HB159,2012-02-16,business_economic_development,supports and constitutionally validates a discretionary program allowing approved companies to retain a portion of employee income-tax withholding for qualifying job-creation and retention projects,Yea,supports and constitutionally validates a discretionary program allowing approved companies to retain a portion of employee income-tax withholding for qualifying job-creation and retention projects,post_election,https://legiscan.com/AL/bill/HB159/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB159
ALPERSON-RICHARD-LINDSEY,Richard Lindsey,2014,155386,HB159,2012-02-16,business_economic_development,supports and constitutionally validates a discretionary program allowing approved companies to retain a portion of employee income-tax withholding for qualifying job-creation and retention projects,Nay,opposes: supports and constitutionally validates a discretionary program allowing approved companies to retain a portion of employee income-tax withholding for qualifying job-creation and retention projects,pre_or_during_election,https://legiscan.com/AL/bill/HB159/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB159
ALPERSON-CRAIG-FORD,Craig Ford,2014,155386,HB159,2012-02-16,business_economic_development,supports and constitutionally validates a discretionary program allowing approved companies to retain a portion of employee income-tax withholding for qualifying job-creation and retention projects,Yea,supports and constitutionally validates a discretionary program allowing approved companies to retain a portion of employee income-tax withholding for qualifying job-creation and retention projects,pre_or_during_election,https://legiscan.com/AL/bill/HB159/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB159
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,155386,HB159,2012-02-16,business_economic_development,supports and constitutionally validates a discretionary program allowing approved companies to retain a portion of employee income-tax withholding for qualifying job-creation and retention projects,Nay,opposes: supports and constitutionally validates a discretionary program allowing approved companies to retain a portion of employee income-tax withholding for qualifying job-creation and retention projects,post_election,https://legiscan.com/AL/bill/HB159/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB159
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,270611,SB7,2013-04-24,social_services,restricts public-assistance purchases and benefit use at specified establishments,Yea,restricts public-assistance purchases and benefit use at specified establishments,post_election,https://legiscan.com/AL/bill/SB7/2013,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB7
