sample,outcome,specification,n,people,term,status,coefficient,cluster_se,ci_low,ci_high,p_value,primary_bh_q_value,congruence_bh_q_value
R,candidate_presidential_overperformance,issue_district_congruence:primitive:criminal_punishment,152,145,primitive_congruence_criminal_punishment,estimated,-11.597103966176142,11.815330099535567,-34.755150961265855,11.560943028913567,0.3279775288765757,,0.7407084767051915
R:2008_2014,candidate_presidential_overperformance,issue_era:primitive:criminal_punishment,48,44,primitive_conservative_criminal_punishment,estimated,49.55324063298845,20.745561376862383,8.89194033433818,90.21454093163871,0.021372411700321142,,
R:post_2016,candidate_presidential_overperformance,issue_era:primitive:criminal_punishment,38,38,primitive_conservative_criminal_punishment,estimated,23.1615056299775,16.664444005064382,-9.500804619948685,55.82381587990369,0.17287296562524657,,
R:pre_2008,candidate_presidential_overperformance,issue_era:primitive:criminal_punishment,84,83,primitive_conservative_criminal_punishment,estimated,31.286957266534465,15.194521073983804,1.5056959615262109,61.068218571542715,0.042658800047560126,,
all,candidate_cmo,issue_pooled_convergence:primitive:criminal_punishment,298,276,primitive_convergence_criminal_punishment,estimated,-2.7801719184043963,2.836932898174298,-8.340560398826021,2.7802165620172277,0.3279513464471939,,
all,candidate_statewide_overperformance,issue_pooled_convergence:primitive:criminal_punishment,298,276,primitive_convergence_criminal_punishment,estimated,8.49475646186027,2.8552089213233187,2.898546976066565,14.090965947653974,0.003188339414020726,,
all,candidate_federal_overperformance,issue_pooled_convergence:primitive:criminal_punishment,269,257,primitive_convergence_criminal_punishment,estimated,7.367285262699867,4.599067086526002,-1.6468862268910973,16.38145675229083,0.11040898820649485,,
all,candidate_presidential_overperformance,issue_pooled_convergence:primitive:criminal_punishment,290,268,primitive_convergence_criminal_punishment,estimated,7.551240951416526,5.745777662699452,-3.7104832674744,18.81296517030745,0.18989862557032397,,
D,candidate_cmo,issue_total:primitive:drug_criminalization,17,17,primitive_conservative_drug_criminalization,underpowered,,,,,,,
D,candidate_cmo,issue_mediator_adjusted:primitive:drug_criminalization,16,16,primitive_conservative_drug_criminalization,underpowered,,,,,,,
D,candidate_cmo,issue_district_congruence:primitive:drug_criminalization,15,15,primitive_conservative_drug_criminalization,underpowered,,,,,,,
D,candidate_cmo,issue_district_congruence:primitive:drug_criminalization,15,15,primitive_congruence_drug_criminalization,underpowered,,,,,,,
D:2008_2014,candidate_cmo,issue_era:primitive:drug_criminalization,9,9,primitive_conservative_drug_criminalization,underpowered,,,,,,,
D:post_2016,candidate_cmo,issue_era:primitive:drug_criminalization,2,2,primitive_conservative_drug_criminalization,underpowered,,,,,,,
D:pre_2008,candidate_cmo,issue_era:primitive:drug_criminalization,6,6,primitive_conservative_drug_criminalization,underpowered,,,,,,,
D,candidate_statewide_overperformance,issue_total:primitive:drug_criminalization,17,17,primitive_conservative_drug_criminalization,underpowered,,,,,,,
D,candidate_statewide_overperformance,issue_mediator_adjusted:primitive:drug_criminalization,16,16,primitive_conservative_drug_criminalization,underpowered,,,,,,,
D,candidate_statewide_overperformance,issue_district_congruence:primitive:drug_criminalization,15,15,primitive_conservative_drug_criminalization,underpowered,,,,,,,
D,candidate_statewide_overperformance,issue_district_congruence:primitive:drug_criminalization,15,15,primitive_congruence_drug_criminalization,underpowered,,,,,,,
D:2008_2014,candidate_statewide_overperformance,issue_era:primitive:drug_criminalization,9,9,primitive_conservative_drug_criminalization,underpowered,,,,,,,
D:post_2016,candidate_statewide_overperformance,issue_era:primitive:drug_criminalization,2,2,primitive_conservative_drug_criminalization,underpowered,,,,,,,
D:pre_2008,candidate_statewide_overperformance,issue_era:primitive:drug_criminalization,6,6,primitive_conservative_drug_criminalization,underpowered,,,,,,,
D,candidate_federal_overperformance,issue_total:primitive:drug_criminalization,15,15,primitive_conservative_drug_criminalization,underpowered,,,,,,,
D,candidate_federal_overperformance,issue_mediator_adjusted:primitive:drug_criminalization,14,14,primitive_conservative_drug_criminalization,underpowered,,,,,,,
D,candidate_federal_overperformance,issue_district_congruence:primitive:drug_criminalization,15,15,primitive_conservative_drug_criminalization,underpowered,,,,,,,
D,candidate_federal_overperformance,issue_district_congruence:primitive:drug_criminalization,15,15,primitive_congruence_drug_criminalization,underpowered,,,,,,,
D:2008_2014,candidate_federal_overperformance,issue_era:primitive:drug_criminalization,9,9,primitive_conservative_drug_criminalization,underpowered,,,,,,,
D:post_2016,candidate_federal_overperformance,issue_era:primitive:drug_criminalization,2,2,primitive_conservative_drug_criminalization,underpowered,,,,,,,
D:pre_2008,candidate_federal_overperformance,issue_era:primitive:drug_criminalization,4,4,primitive_conservative_drug_criminalization,underpowered,,,,,,,
D,candidate_presidential_overperformance,issue_total:primitive:drug_criminalization,16,16,primitive_conservative_drug_criminalization,underpowered,,,,,,,
D,candidate_presidential_overperformance,issue_mediator_adjusted:primitive:drug_criminalization,15,15,primitive_conservative_drug_criminalization,underpowered,,,,,,,
D,candidate_presidential_overperformance,issue_district_congruence:primitive:drug_criminalization,14,14,primitive_conservative_drug_criminalization,underpowered,,,,,,,
D,candidate_presidential_overperformance,issue_district_congruence:primitive:drug_criminalization,14,14,primitive_congruence_drug_criminalization,underpowered,,,,,,,
D:2008_2014,candidate_presidential_overperformance,issue_era:primitive:drug_criminalization,9,9,primitive_conservative_drug_criminalization,underpowered,,,,,,,
D:post_2016,candidate_presidential_overperformance,issue_era:primitive:drug_criminalization,2,2,primitive_conservative_drug_criminalization,underpowered,,,,,,,
D:pre_2008,candidate_presidential_overperformance,issue_era:primitive:drug_criminalization,5,5,primitive_conservative_drug_criminalization,underpowered,,,,,,,
R,candidate_cmo,issue_total:primitive:drug_criminalization,17,17,primitive_conservative_drug_criminalization,underpowered,,,,,,,
R,candidate_cmo,issue_mediator_adjusted:primitive:drug_criminalization,12,12,primitive_conservative_drug_criminalization,underpowered,,,,,,,
R,candidate_cmo,issue_district_congruence:primitive:drug_criminalization,14,14,primitive_conservative_drug_criminalization,underpowered,,,,,,,
R,candidate_cmo,issue_district_congruence:primitive:drug_criminalization,14,14,primitive_congruence_drug_criminalization,underpowered,,,,,,,
R:2008_2014,candidate_cmo,issue_era:primitive:drug_criminalization,9,9,primitive_conservative_drug_criminalization,underpowered,,,,,,,
R:post_2016,candidate_cmo,issue_era:primitive:drug_criminalization,5,5,primitive_conservative_drug_criminalization,underpowered,,,,,,,
R:pre_2008,candidate_cmo,issue_era:primitive:drug_criminalization,3,3,primitive_conservative_drug_criminalization,underpowered,,,,,,,
R,candidate_statewide_overperformance,issue_total:primitive:drug_criminalization,17,17,primitive_conservative_drug_criminalization,underpowered,,,,,,,
R,candidate_statewide_overperformance,issue_mediator_adjusted:primitive:drug_criminalization,12,12,primitive_conservative_drug_criminalization,underpowered,,,,,,,
R,candidate_statewide_overperformance,issue_district_congruence:primitive:drug_criminalization,14,14,primitive_conservative_drug_criminalization,underpowered,,,,,,,
R,candidate_statewide_overperformance,issue_district_congruence:primitive:drug_criminalization,14,14,primitive_congruence_drug_criminalization,underpowered,,,,,,,
R:2008_2014,candidate_statewide_overperformance,issue_era:primitive:drug_criminalization,9,9,primitive_conservative_drug_criminalization,underpowered,,,,,,,
R:post_2016,candidate_statewide_overperformance,issue_era:primitive:drug_criminalization,5,5,primitive_conservative_drug_criminalization,underpowered,,,,,,,
R:pre_2008,candidate_statewide_overperformance,issue_era:primitive:drug_criminalization,3,3,primitive_conservative_drug_criminalization,underpowered,,,,,,,
R,candidate_federal_overperformance,issue_total:primitive:drug_criminalization,14,14,primitive_conservative_drug_criminalization,underpowered,,,,,,,
R,candidate_federal_overperformance,issue_mediator_adjusted:primitive:drug_criminalization,12,12,primitive_conservative_drug_criminalization,underpowered,,,,,,,
R,candidate_federal_overperformance,issue_district_congruence:primitive:drug_criminalization,14,14,primitive_conservative_drug_criminalization,underpowered,,,,,,,
R,candidate_federal_overperformance,issue_district_congruence:primitive:drug_criminalization,14,14,primitive_congruence_drug_criminalization,underpowered,,,,,,,
R:2008_2014,candidate_federal_overperformance,issue_era:primitive:drug_criminalization,8,8,primitive_conservative_drug_criminalization,underpowered,,,,,,,
R:post_2016,candidate_federal_overperformance,issue_era:primitive:drug_criminalization,5,5,primitive_conservative_drug_criminalization,underpowered,,,,,,,
R:pre_2008,candidate_federal_overperformance,issue_era:primitive:drug_criminalization,1,1,primitive_conservative_drug_criminalization,underpowered,,,,,,,
R,candidate_presidential_overperformance,issue_total:primitive:drug_criminalization,17,17,primitive_conservative_drug_criminalization,underpowered,,,,,,,
R,candidate_presidential_overperformance,issue_mediator_adjusted:primitive:drug_criminalization,12,12,primitive_conservative_drug_criminalization,underpowered,,,,,,,
R,candidate_presidential_overperformance,issue_district_congruence:primitive:drug_criminalization,14,14,primitive_conservative_drug_criminalization,underpowered,,,,,,,
R,candidate_presidential_overperformance,issue_district_congruence:primitive:drug_criminalization,14,14,primitive_congruence_drug_criminalization,underpowered,,,,,,,
R:2008_2014,candidate_presidential_overperformance,issue_era:primitive:drug_criminalization,9,9,primitive_conservative_drug_criminalization,underpowered,,,,,,,
R:post_2016,candidate_presidential_overperformance,issue_era:primitive:drug_criminalization,5,5,primitive_conservative_drug_criminalization,underpowered,,,,,,,
R:pre_2008,candidate_presidential_overperformance,issue_era:primitive:drug_criminalization,3,3,primitive_conservative_drug_criminalization,underpowered,,,,,,,
all,candidate_cmo,issue_pooled_convergence:primitive:drug_criminalization,34,34,primitive_convergence_drug_criminalization,estimated,-0.8418709189844377,4.112572823471133,-8.902513652987858,7.218771815018983,0.8390587245423107,,
all,candidate_statewide_overperformance,issue_pooled_convergence:primitive:drug_criminalization,34,34,primitive_convergence_drug_criminalization,estimated,2.2489424607213238,3.735279197295933,-5.0722047659787055,9.570089687421353,0.5512346318148633,,
all,candidate_federal_overperformance,issue_pooled_convergence:primitive:drug_criminalization,29,29,primitive_convergence_drug_criminalization,estimated,0.7047885321347568,8.537942741880494,-16.029579241951012,17.439156306220525,0.9347983952857526,,
all,candidate_presidential_overperformance,issue_pooled_convergence:primitive:drug_criminalization,33,33,primitive_convergence_drug_criminalization,estimated,3.0544028032781037,6.432839720685566,-9.553963049265606,15.662768655821813,0.63814414156084,,
D,candidate_cmo,issue_total:primitive:due_process,3,3,primitive_conservative_due_process,underpowered,,,,,,,
D,candidate_cmo,issue_mediator_adjusted:primitive:due_process,2,2,primitive_conservative_due_process,underpowered,,,,,,,
D,candidate_cmo,issue_district_congruence:primitive:due_process,3,3,primitive_conservative_due_process,underpowered,,,,,,,
D,candidate_cmo,issue_district_congruence:primitive:due_process,3,3,primitive_congruence_due_process,underpowered,,,,,,,
D:2008_2014,candidate_cmo,issue_era:primitive:due_process,1,1,primitive_conservative_due_process,underpowered,,,,,,,
D:post_2016,candidate_cmo,issue_era:primitive:due_process,2,2,primitive_conservative_due_process,underpowered,,,,,,,
D,candidate_statewide_overperformance,issue_total:primitive:due_process,3,3,primitive_conservative_due_process,underpowered,,,,,,,
D,candidate_statewide_overperformance,issue_mediator_adjusted:primitive:due_process,2,2,primitive_conservative_due_process,underpowered,,,,,,,
D,candidate_statewide_overperformance,issue_district_congruence:primitive:due_process,3,3,primitive_conservative_due_process,underpowered,,,,,,,
D,candidate_statewide_overperformance,issue_district_congruence:primitive:due_process,3,3,primitive_congruence_due_process,underpowered,,,,,,,
D:2008_2014,candidate_statewide_overperformance,issue_era:primitive:due_process,1,1,primitive_conservative_due_process,underpowered,,,,,,,
D:post_2016,candidate_statewide_overperformance,issue_era:primitive:due_process,2,2,primitive_conservative_due_process,underpowered,,,,,,,
D,candidate_federal_overperformance,issue_total:primitive:due_process,3,3,primitive_conservative_due_process,underpowered,,,,,,,
D,candidate_federal_overperformance,issue_mediator_adjusted:primitive:due_process,2,2,primitive_conservative_due_process,underpowered,,,,,,,
D,candidate_federal_overperformance,issue_district_congruence:primitive:due_process,3,3,primitive_conservative_due_process,underpowered,,,,,,,
D,candidate_federal_overperformance,issue_district_congruence:primitive:due_process,3,3,primitive_congruence_due_process,underpowered,,,,,,,
D:2008_2014,candidate_federal_overperformance,issue_era:primitive:due_process,1,1,primitive_conservative_due_process,underpowered,,,,,,,
D:post_2016,candidate_federal_overperformance,issue_era:primitive:due_process,2,2,primitive_conservative_due_process,underpowered,,,,,,,
D,candidate_presidential_overperformance,issue_total:primitive:due_process,3,3,primitive_conservative_due_process,underpowered,,,,,,,
D,candidate_presidential_overperformance,issue_mediator_adjusted:primitive:due_process,2,2,primitive_conservative_due_process,underpowered,,,,,,,
D,candidate_presidential_overperformance,issue_district_congruence:primitive:due_process,3,3,primitive_conservative_due_process,underpowered,,,,,,,
D,candidate_presidential_overperformance,issue_district_congruence:primitive:due_process,3,3,primitive_congruence_due_process,underpowered,,,,,,,
D:2008_2014,candidate_presidential_overperformance,issue_era:primitive:due_process,1,1,primitive_conservative_due_process,underpowered,,,,,,,
D:post_2016,candidate_presidential_overperformance,issue_era:primitive:due_process,2,2,primitive_conservative_due_process,underpowered,,,,,,,
R,candidate_cmo,issue_total:primitive:due_process,17,14,primitive_conservative_due_process,underpowered,,,,,,,
R,candidate_cmo,issue_mediator_adjusted:primitive:due_process,14,13,primitive_conservative_due_process,underpowered,,,,,,,
R,candidate_cmo,issue_district_congruence:primitive:due_process,14,11,primitive_conservative_due_process,underpowered,,,,,,,
R,candidate_cmo,issue_district_congruence:primitive:due_process,14,11,primitive_congruence_due_process,underpowered,,,,,,,
R:2008_2014,candidate_cmo,issue_era:primitive:due_process,8,8,primitive_conservative_due_process,underpowered,,,,,,,
R:post_2016,candidate_cmo,issue_era:primitive:due_process,9,9,primitive_conservative_due_process,underpowered,,,,,,,
R,candidate_statewide_overperformance,issue_total:primitive:due_process,17,14,primitive_conservative_due_process,underpowered,,,,,,,
R,candidate_statewide_overperformance,issue_mediator_adjusted:primitive:due_process,14,13,primitive_conservative_due_process,underpowered,,,,,,,
R,candidate_statewide_overperformance,issue_district_congruence:primitive:due_process,14,11,primitive_conservative_due_process,underpowered,,,,,,,
R,candidate_statewide_overperformance,issue_district_congruence:primitive:due_process,14,11,primitive_congruence_due_process,underpowered,,,,,,,
R:2008_2014,candidate_statewide_overperformance,issue_era:primitive:due_process,8,8,primitive_conservative_due_process,underpowered,,,,,,,
R:post_2016,candidate_statewide_overperformance,issue_era:primitive:due_process,9,9,primitive_conservative_due_process,underpowered,,,,,,,
R,candidate_federal_overperformance,issue_total:primitive:due_process,14,11,primitive_conservative_due_process,underpowered,,,,,,,
R,candidate_federal_overperformance,issue_mediator_adjusted:primitive:due_process,11,10,primitive_conservative_due_process,underpowered,,,,,,,
R,candidate_federal_overperformance,issue_district_congruence:primitive:due_process,14,11,primitive_conservative_due_process,underpowered,,,,,,,
R,candidate_federal_overperformance,issue_district_congruence:primitive:due_process,14,11,primitive_congruence_due_process,underpowered,,,,,,,
R:2008_2014,candidate_federal_overperformance,issue_era:primitive:due_process,5,5,primitive_conservative_due_process,underpowered,,,,,,,
R:post_2016,candidate_federal_overperformance,issue_era:primitive:due_process,9,9,primitive_conservative_due_process,underpowered,,,,,,,
R,candidate_presidential_overperformance,issue_total:primitive:due_process,17,14,primitive_conservative_due_process,underpowered,,,,,,,
R,candidate_presidential_overperformance,issue_mediator_adjusted:primitive:due_process,14,13,primitive_conservative_due_process,underpowered,,,,,,,
R,candidate_presidential_overperformance,issue_district_congruence:primitive:due_process,14,11,primitive_conservative_due_process,underpowered,,,,,,,
R,candidate_presidential_overperformance,issue_district_congruence:primitive:due_process,14,11,primitive_congruence_due_process,underpowered,,,,,,,
R:2008_2014,candidate_presidential_overperformance,issue_era:primitive:due_process,8,8,primitive_conservative_due_process,underpowered,,,,,,,
R:post_2016,candidate_presidential_overperformance,issue_era:primitive:due_process,9,9,primitive_conservative_due_process,underpowered,,,,,,,
all,candidate_cmo,issue_pooled_convergence:primitive:due_process,20,17,primitive_convergence_due_process,estimated,7.2643474835146105,3.7381594830287423,-0.06244510322172481,14.591140070250946,0.06978685583060414,,
all,candidate_statewide_overperformance,issue_pooled_convergence:primitive:due_process,20,17,primitive_convergence_due_process,estimated,7.734643751070378,2.435740678286911,2.960592021628032,12.508695480512724,0.005872555969513097,,
all,candidate_federal_overperformance,issue_pooled_convergence:primitive:due_process,17,14,primitive_convergence_due_process,underpowered,,,,,,,
all,candidate_presidential_overperformance,issue_pooled_convergence:primitive:due_process,20,17,primitive_convergence_due_process,estimated,6.824836398152394,4.78812440562954,-2.559887436881503,16.20956023318629,0.1732676244619559,,
D,candidate_cmo,issue_total:primitive:market_governance,133,127,primitive_conservative_market_governance,estimated,4.028829950964775,2.2441679759780144,-0.3697392819521328,8.427399183881683,0.0750117842638562,,
D,candidate_cmo,issue_mediator_adjusted:primitive:market_governance,100,97,primitive_conservative_market_governance,estimated,2.6325223083585962,2.83585027382056,-2.9257442283297017,8.190788845046894,0.35557969622511754,,
D,candidate_cmo,issue_district_congruence:primitive:market_governance,120,116,primitive_conservative_market_governance,estimated,6.674958033875724,2.23512117174538,2.294120537254779,11.055795530496669,0.0034502852989471465,,
D,candidate_cmo,issue_district_congruence:primitive:market_governance,120,116,primitive_congruence_market_governance,estimated,0.018146489156840362,2.923137192377793,-5.711202407903634,5.747495386217314,0.9950576151912258,,
D:2008_2014,candidate_cmo,issue_era:primitive:market_governance,18,18,primitive_conservative_market_governance,estimated,7.206782331135228,7.804124239885112,-8.089301179039591,22.502865841310047,0.3686907846908688,,
D:post_2016,candidate_cmo,issue_era:primitive:market_governance,14,14,primitive_conservative_market_governance,underpowered,,,,,,,
D:pre_2008,candidate_cmo,issue_era:primitive:market_governance,101,99,primitive_conservative_market_governance,estimated,3.8842269494944044,2.7449609601623473,-1.4958965324237963,9.264350431412606,0.16022682695450832,,
D,candidate_statewide_overperformance,issue_total:primitive:market_governance,133,127,primitive_conservative_market_governance,estimated,16.141292548161605,2.118750003368398,11.988542541559546,20.294042554763664,5.351611388204178e-12,,
D,candidate_statewide_overperformance,issue_mediator_adjusted:primitive:market_governance,100,97,primitive_conservative_market_governance,estimated,10.915134658155011,2.229261600223131,6.545781921717675,15.284487394592347,3.944389028026441e-06,,
D,candidate_statewide_overperformance,issue_district_congruence:primitive:market_governance,120,116,primitive_conservative_market_governance,estimated,15.557637937628773,2.3232326252772335,11.004101992085396,20.11117388317215,8.226492811780698e-10,,
D,candidate_statewide_overperformance,issue_district_congruence:primitive:market_governance,120,116,primitive_congruence_market_governance,estimated,2.967661407465806,3.740175795155171,-4.363083151038328,10.298405965969941,0.42914683144532006,,
D:2008_2014,candidate_statewide_overperformance,issue_era:primitive:market_governance,18,18,primitive_conservative_market_governance,estimated,10.164983688812796,6.210005046055806,-2.0066262014565837,22.336593579082177,0.12003381833518152,,
D:post_2016,candidate_statewide_overperformance,issue_era:primitive:market_governance,14,14,primitive_conservative_market_governance,underpowered,,,,,,,
D:pre_2008,candidate_statewide_overperformance,issue_era:primitive:market_governance,101,99,primitive_conservative_market_governance,estimated,18.087624188401318,2.556407009390796,13.077066449995357,23.09818192680728,2.2438083209671067e-10,,
D,candidate_federal_overperformance,issue_total:primitive:market_governance,120,116,primitive_conservative_market_governance,estimated,13.082076392670194,2.6840416101038205,7.821354836866706,18.34279794847368,3.5325508244806647e-06,7.948239355081495e-05,
D,candidate_federal_overperformance,issue_mediator_adjusted:primitive:market_governance,90,89,primitive_conservative_market_governance,estimated,10.006887486118565,3.3251198749322217,3.4896525312514104,16.52412244098572,0.0034134127854076684,,
D,candidate_federal_overperformance,issue_district_congruence:primitive:market_governance,120,116,primitive_conservative_market_governance,estimated,17.31304924989282,2.6301924149340965,12.157872116621991,22.46822638316365,1.439417536927818e-09,,
D,candidate_federal_overperformance,issue_district_congruence:primitive:market_governance,120,116,primitive_congruence_market_governance,estimated,3.164332791139709,3.990832204373112,-4.657698329431591,10.986363911711008,0.4294685892854855,,0.6995933301104094
D:2008_2014,candidate_federal_overperformance,issue_era:primitive:market_governance,16,16,primitive_conservative_market_governance,underpowered,,,,,,,
D:post_2016,candidate_federal_overperformance,issue_era:primitive:market_governance,14,14,primitive_conservative_market_governance,underpowered,,,,,,,
D:pre_2008,candidate_federal_overperformance,issue_era:primitive:market_governance,90,88,primitive_conservative_market_governance,estimated,10.68886430076141,3.877229170741853,3.0894951261073773,18.288233475415442,0.007110512476909324,,
D,candidate_presidential_overperformance,issue_total:primitive:market_governance,127,122,primitive_conservative_market_governance,estimated,15.710380235856771,2.655850131978395,10.504913977179118,20.915846494534424,3.152193554632682e-08,1.4184870995847068e-06,
D,candidate_presidential_overperformance,issue_mediator_adjusted:primitive:market_governance,95,92,primitive_conservative_market_governance,estimated,8.695097800303861,3.0043811694282976,2.8065107082243976,14.583684892383324,0.004758231129688557,,
D,candidate_presidential_overperformance,issue_district_congruence:primitive:market_governance,114,111,primitive_conservative_market_governance,estimated,15.36859043639917,2.862539340013912,9.758013329971902,20.97916754282644,4.4545414625290446e-07,,
D,candidate_presidential_overperformance,issue_district_congruence:primitive:market_governance,114,111,primitive_congruence_market_governance,estimated,0.9594206554751543,3.9534305804846928,-6.789303282274844,8.708144593225152,0.80870480973301,,0.9363950428487483
D:2008_2014,candidate_presidential_overperformance,issue_era:primitive:market_governance,16,16,primitive_conservative_market_governance,underpowered,,,,,,,
D:post_2016,candidate_presidential_overperformance,issue_era:primitive:market_governance,14,14,primitive_conservative_market_governance,underpowered,,,,,,,
D:pre_2008,candidate_presidential_overperformance,issue_era:primitive:market_governance,97,95,primitive_conservative_market_governance,estimated,16.43451272876964,3.414494577909528,9.742103356066965,23.126922101472317,5.658146159693621e-06,,
R,candidate_cmo,issue_total:primitive:market_governance,156,140,primitive_conservative_market_governance,estimated,2.692538419642874,2.900169372372904,-2.991793550208018,8.376870389493767,0.3548057155672689,,
R,candidate_cmo,issue_mediator_adjusted:primitive:market_governance,132,117,primitive_conservative_market_governance,estimated,-2.019508156129587,3.2506624460838824,-8.390806550453997,4.3517902381948215,0.5356471759886672,,
R,candidate_cmo,issue_district_congruence:primitive:market_governance,141,130,primitive_conservative_market_governance,estimated,4.449863762618397,2.7572556596551503,-0.9543573303056982,9.854084855542492,0.10899825101213967,,
R,candidate_cmo,issue_district_congruence:primitive:market_governance,141,130,primitive_congruence_market_governance,estimated,-1.212540812762964,2.2817999478971136,-5.6848687106413065,3.259787085115378,0.5960577894146937,,
R:2008_2014,candidate_cmo,issue_era:primitive:market_governance,44,39,primitive_conservative_market_governance,estimated,12.653383148065533,15.803720802850906,-18.321909625522242,43.62867592165331,0.4283070634602991,,
R:post_2016,candidate_cmo,issue_era:primitive:market_governance,38,38,primitive_conservative_market_governance,estimated,2.295534654142684,1.8300753280163877,-1.2914129887694359,5.882482297054803,0.21758538364225233,,
R:pre_2008,candidate_cmo,issue_era:primitive:market_governance,74,74,primitive_conservative_market_governance,estimated,-0.9293109721274242,4.4159189196712765,-9.584512054683126,7.725890110428277,0.8339061583114887,,
R,candidate_statewide_overperformance,issue_total:primitive:market_governance,156,140,primitive_conservative_market_governance,estimated,8.896374469676836,2.740788693141998,3.5244286311185204,14.26832030823515,0.0014670647769211363,,
R,candidate_statewide_overperformance,issue_mediator_adjusted:primitive:market_governance,132,117,primitive_conservative_market_governance,estimated,4.862461218701242,2.2278756052282627,0.4958250324538467,9.229097404948636,0.031083851519222074,,
R,candidate_statewide_overperformance,issue_district_congruence:primitive:market_governance,141,130,primitive_conservative_market_governance,estimated,7.187218081015221,2.6525078303134664,1.9883027336008272,12.386133428429615,0.007652362460234425,,
R,candidate_statewide_overperformance,issue_district_congruence:primitive:market_governance,141,130,primitive_congruence_market_governance,estimated,-0.7100601374079727,2.1944933947497516,-5.0112671911174855,3.5911469163015406,0.7467917356692849,,
R:2008_2014,candidate_statewide_overperformance,issue_era:primitive:market_governance,44,39,primitive_conservative_market_governance,estimated,-0.9399895771964015,12.842466099041584,-26.111223131317907,24.2312439769251,0.9420357819705196,,
R:post_2016,candidate_statewide_overperformance,issue_era:primitive:market_governance,38,38,primitive_conservative_market_governance,estimated,-2.805101472860422,2.0148076537899673,-6.754124474288758,1.1439215285679136,0.17216079165969972,,
R:pre_2008,candidate_statewide_overperformance,issue_era:primitive:market_governance,74,74,primitive_conservative_market_governance,estimated,10.323628966287623,3.7196769052081695,3.0330622320796117,17.614195700495635,0.006998180566837042,,
R,candidate_federal_overperformance,issue_total:primitive:market_governance,141,130,primitive_conservative_market_governance,estimated,7.85522781679363,2.9823579914800096,2.0098061534928116,13.700649480094448,0.009473647864575024,0.08475375311881954,
R,candidate_federal_overperformance,issue_mediator_adjusted:primitive:market_governance,118,108,primitive_conservative_market_governance,estimated,4.59941932481725,2.791844475784294,-0.8725958477199667,10.071434497354467,0.10239964902974087,,
R,candidate_federal_overperformance,issue_district_congruence:primitive:market_governance,141,130,primitive_conservative_market_governance,estimated,9.434271060628552,3.0378614880332546,3.4800625440833732,15.38847957717373,0.0023354284949523994,,
R,candidate_federal_overperformance,issue_district_congruence:primitive:market_governance,141,130,primitive_congruence_market_governance,estimated,-0.295747870375736,2.7580923496341163,-5.7016088756586045,5.110113134907132,0.9147737861709198,,0.9747047973165676
R:2008_2014,candidate_federal_overperformance,issue_era:primitive:market_governance,35,32,primitive_conservative_market_governance,estimated,19.725243808833856,17.74960365094962,-15.063979347027402,54.51446696469512,0.27498165853932105,,
R:post_2016,candidate_federal_overperformance,issue_era:primitive:market_governance,38,38,primitive_conservative_market_governance,estimated,2.1528852953592703,3.4251175185141576,-4.560345040928478,8.86611563164702,0.5334996884359803,,
R:pre_2008,candidate_federal_overperformance,issue_era:primitive:market_governance,68,68,primitive_conservative_market_governance,estimated,2.9251103390013835,4.985320155188373,-6.846117165167827,12.696337843170594,0.5593470400639656,,
R,candidate_presidential_overperformance,issue_total:primitive:market_governance,152,137,primitive_conservative_market_governance,estimated,11.421182566721047,3.572217792551544,4.4196356933200205,18.422729440122072,0.0017259142265798277,0.051554473219921494,
R,candidate_presidential_overperformance,issue_mediator_adjusted:primitive:market_governance,129,115,primitive_conservative_market_governance,estimated,5.892113513951333,3.2605251313964723,-0.49851574358575235,12.282742771488419,0.07338323517578597,,
R,candidate_presidential_overperformance,issue_district_congruence:primitive:market_governance,137,127,primitive_conservative_market_governance,estimated,10.066970453349038,3.402419421545874,3.398228387119125,16.73571251957895,0.0036902942547238533,,
R,candidate_presidential_overperformance,issue_district_congruence:primitive:market_governance,137,127,primitive_congruence_market_governance,estimated,-2.7512135677471674,3.1622917088527545,-8.949305317098567,3.446878181604231,0.3859513912258019,,0.7407084767051915
R:2008_2014,candidate_presidential_overperformance,issue_era:primitive:market_governance,43,39,primitive_conservative_market_governance,estimated,11.005713801393435,16.441706366452372,-21.220030676853213,43.23145827964008,0.5073014328676015,,
R:post_2016,candidate_presidential_overperformance,issue_era:primitive:market_governance,38,38,primitive_conservative_market_governance,estimated,3.170293468641125,3.7111115125837775,-4.103485096023078,10.444072033305329,0.3984525180267521,,
R:pre_2008,candidate_presidential_overperformance,issue_era:primitive:market_governance,71,71,primitive_conservative_market_governance,estimated,8.673672724607744,4.845337164472558,-0.8231881177584697,18.17053356697396,0.07776122580195745,,
all,candidate_cmo,issue_pooled_convergence:primitive:market_governance,289,266,primitive_convergence_market_governance,estimated,0.43628627258357366,1.7586259162001119,-3.0106205231686456,3.8831930683357925,0.8042618418643053,,
all,candidate_statewide_overperformance,issue_pooled_convergence:primitive:market_governance,289,266,primitive_convergence_market_governance,estimated,5.568676712309221,1.8955299977818605,1.853437916656775,9.283915507961668,0.003596444111782653,,
all,candidate_federal_overperformance,issue_pooled_convergence:primitive:market_governance,261,245,primitive_convergence_market_governance,estimated,2.403791264396716,2.4854494163634167,-2.4676895916755806,7.275272120469013,0.33442892322497075,,
