cycle,chamber,district,candidate,canonical_candidate_id,person_id,incumbent,winner,match_status,match_method,similarity,suggested_source_name,shor_u_id,shor_np_score,shor_democratic_caucus_percentile,reference_year,reference_caucus_n,first_observed_service_year,pre_election_service_years,pre_election_same_chamber_years,served_by_election,temporal_status,candidate_cmo_total_oof,prior_pres_dem_margin,legislative_dem_margin,nonwhite_share,white_college_share,canonical_finance_complete,canonical_log_fundraising_ratio_d_to_r,us_house_dem_margin,us_senate_dem_margin,us_house_two_party_votes,us_senate_two_party_votes,federal_index_margin,federal_components,contested_federal_votes,all_federal_major_votes,federal_contested_coverage,federal_allocation_method,presidential_overperformance,federal_index_overperformance,incumbent_i,finance_complete_i,federal_source_tier,era,shor_np_z
1998,house,2,Hamilton,AL-1998-house-2-D-HAMILTON,ALPERSON-HAMILTON,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Hamilton, James",AL1996L058,0.36,95.71428571428572,1998.0,70.0,1996.0,3.0,3.0,True,pre_election_service_available,21.57885094095501,-0.2616356734754035,32.555312424021395,0.0438768470839872,0.1414730585396077,0,,42.35791906221031,-20.80674749459468,12594.309225491968,12356.248636938077,10.775585783807813,2.0,24950.55786243004,24950.55786243004,1.0,legislative_activity_provisional,32.8169480974968,21.779726640213582,0,0,provisional_fallback,pre_2008,1.559228510695806
1998,house,3,Black,AL-1998-house-3-D-BLACK,ALPERSON-BLACK,0,1,matched,election_year_roster_name,90.0,"Black, Marcel",AL1996L028,-0.223,42.857142857142854,1998.0,70.0,1996.0,3.0,3.0,True,pre_election_service_available,22.66538460284132,14.177027603974096,44.25544183364567,0.2004661393016312,0.1403785701537749,0,,44.58250386323029,-7.852359854256962,14099.2857609957,13880.770628312195,18.365072004486667,2.0,27980.05638930789,27980.05638930789,1.0,county_population_fallback,30.078414229671573,25.890369829159003,0,0,provisional_fallback,pre_2008,-0.1407904264776064
1998,house,4,Mancuso,AL-1998-house-4-D-MANCUSO,ALPERSON-MANCUSO,0,1,matched,normalized_exact,100.0,Mancuso,AL1999L086,-0.16,48.57142857142857,1998.0,70.0,1999.0,0.0,0.0,False,later_observed_service_only,20.599206684225543,-7.597614214579154,15.095813059410103,0.1320992624834559,0.2958540377176548,1,0.149561212742466,29.924142508798838,-46.91381036874694,17266.388201468064,16937.729530594097,-8.494833929974051,2.0,34204.117732062165,34204.117732062165,1.0,county_population_fallback,22.693427273989258,23.590646989384155,0,1,provisional_fallback,pre_2008,0.042916594177496506
1998,house,5,Carter,AL-1998-house-5-D-CARTER,ALPERSON-CARTER,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Carter, Tommy",AL1996L035,0.092,77.14285714285715,1998.0,70.0,1996.0,3.0,3.0,True,pre_election_service_available,21.035268272151864,-18.84785910018816,21.374153498871333,0.1250940874725816,0.155141684382344,1,1.4057049384491818,29.9554085898256,-46.39063488406993,14376.258467292184,14111.228458808491,-8.217613147122167,2.0,28487.486926100675,28487.486926100675,1.0,county_population_fallback,40.2220125990595,29.591766645993502,0,1,provisional_fallback,pre_2008,0.777744676797908
1998,house,6,Schmitz,AL-1998-house-6-D-SCHMITZ,ALPERSON-SCHMITZ,0,1,matched,normalized_exact,100.0,Schmitz,AL1999L024,-0.187,45.714285714285715,1998.0,70.0,1999.0,0.0,0.0,False,later_observed_service_only,3.144782123528897,-11.395285628863594,1.2347441296124473,0.1877725393293048,0.312181783404524,1,-0.6521815368371233,32.884706151910386,-43.01258182784783,14598.43592569394,14385.17378513211,-5.063937837968719,2.0,28983.60971082605,28983.609710826047,1.0000000000000002,county_population_fallback,12.630029758476041,6.2986819675811665,0,1,provisional_fallback,pre_2008,-0.035814986103261864
1998,house,8,Dukes,AL-1998-house-8-D-DUKES,ALPERSON-DUKES,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Dukes, Bill",AL1996L041,0.059,75.71428571428571,1998.0,70.0,1996.0,3.0,3.0,True,pre_election_service_available,36.601781576159446,,44.12837345003647,0.1806253194264251,0.1657186974971238,1,1.3642396108817936,41.1903542925381,-33.02557081038037,12474.127669455584,12310.9952537637,4.082391741078865,2.0,24785.122923219285,24785.122923219285,1.0,legislative_activity_provisional,,40.045981708957605,0,1,provisional_fallback,pre_2008,0.6815171897880923
1998,house,9,Grantland,AL-1998-house-9-D-GRANTLAND,ALPERSON-GRANTLAND,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Grantland, Ronald",AL1999L105,-0.075,57.14285714285714,1998.0,70.0,1999.0,0.0,0.0,False,later_observed_service_only,4.137965261084103,,2.536310427053978,0.0952376865208938,0.1438426960407086,1,-0.0937541815706323,32.30511691535879,-45.13924849270297,14147.981778527404,13915.362819667544,-6.41706578867209,2.0,28063.344598194948,28063.34459819495,1.0,county_population_fallback,,8.953376215726069,0,1,provisional_fallback,pre_2008,0.2907752728391433
1998,house,10,Smith,AL-1998-house-10-D-SMITH,ALPERSON-SMITH,0,0,matched,normalized_exact,100.0,Smith,AL1996L005,0.149,84.28571428571429,1998.0,70.0,1996.0,3.0,3.0,True,pre_election_service_available,-5.609195418709156,-29.41995579737051,-19.283958205285803,0.1040120555970756,0.4407583581668863,1,-1.2305121077855026,27.01747996242455,-56.58676354908018,13651.02759151881,13480.80227084673,-14.784641793327816,2.0,27131.829862365543,27131.829862365543,1.0,county_population_fallback,10.135997592084706,-4.499316411957986,0,1,provisional_fallback,pre_2008,0.9439557907239535
1998,house,12,Morrison,AL-1998-house-12-D-MORRISON,ALPERSON-MORRISON,0,1,matched,normalized_exact,100.0,Morrison,AL1996L020,0.254,88.57142857142857,1998.0,70.0,1996.0,3.0,3.0,True,pre_election_service_available,27.88615336635641,-19.40327161100228,26.653161626392706,0.0173608084819821,0.0791158540824709,0,,-20.058646627065265,-38.70942743632687,14491.795796023856,14354.270193449269,-29.384037031696067,2.0,28846.065989473125,28846.065989473125,1.0,legislative_activity_provisional,46.056433237394984,56.03719865808877,0,0,provisional_fallback,pre_2008,1.2501341584824583
1998,house,13,Hogan,AL-1998-house-13-D-HOGAN,ALPERSON-HOGAN,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Hogan, Thomas",AL1996L024,0.007,70.0,1998.0,70.0,1996.0,3.0,3.0,True,pre_election_service_available,2.89299086651382,7.473266042410163,12.126080636523602,0.0761213371895955,0.0981000679276182,0,,-13.872407088452285,-23.705074295219717,13249.054666888682,12732.99670571717,-18.788740691836,2.0,25982.051372605853,25982.05137260585,1.0000000000000002,county_population_fallback,4.652814594113439,30.9148213283596,0,0,provisional_fallback,pre_2008,0.5298859981362614
1998,house,14,Guin,AL-1998-house-14-D-GUIN,ALPERSON-GUIN,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Guin, James Jr.",AL1996L007,-0.071,58.57142857142858,1998.0,70.0,1996.0,3.0,3.0,True,pre_election_service_available,9.433400236860312,4.682274400988339,20.96138105513803,0.0546857791545041,0.0963192937177875,1,1.3919594056085278,-8.138210762582247,-23.382071749911454,13650.565118454966,13591.815322170867,-15.76014125624685,2.0,27242.380440625835,27242.380440625835,1.0,county_population_fallback,16.279106654149693,36.72152231138488,0,1,provisional_fallback,pre_2008,0.30243921065851487
1998,house,16,Thigpen,AL-1998-house-16-D-THIGPEN,ALPERSON-THIGPEN,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Thigpen, William Sr.",AL1999L079,0.048,72.85714285714285,1998.0,70.0,1999.0,0.0,0.0,False,later_observed_service_only,4.747202058357438,1.3525163598746557,13.982024228214144,0.1577989577010685,0.0794549752469165,1,0.7274245329894988,-2.901890610497448,-26.312990021005493,12303.600823045268,12634.35802469136,-14.607440315751472,2.0,24937.958847736627,24937.958847736627,1.0,legislative_activity_provisional,12.629507868339488,28.589464543965615,0,1,provisional_fallback,pre_2008,0.6494413607848204
1998,house,17,Millican,AL-1998-house-17-D-MILLICAN,ALPERSON-MILLICAN,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Millican, Michael",AL1996L074,0.125,81.42857142857143,1998.0,70.0,1996.0,3.0,3.0,True,pre_election_service_available,35.84118389653459,-3.214365053288777,42.89933929265449,0.0279939132868289,0.0593673790027331,1,3.768044273194616,-20.71466887867531,-25.12049700723303,13204.189156454826,12942.37960867355,-22.91758294295417,2.0,26146.568765128373,26146.568765128373,1.0,county_population_fallback,46.11370434594326,65.81692223560866,0,1,provisional_fallback,pre_2008,0.8739721638077238
1998,house,18,Morrow,AL-1998-house-18-D-MORROW,ALPERSON-MORROW,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Morrow, Johnny",AL1996L034,0.002,67.14285714285714,1998.0,70.0,1996.0,3.0,3.0,True,pre_election_service_available,-3.328578618937364,9.337805950567327,15.598885793871869,0.0602454683460652,0.0682841481536699,1,0.8664564574632623,10.59561365543676,-3.215641487986856,12442.731354263253,12220.300337681008,3.689986083724952,2.0,24663.031691944263,24663.03169194426,1.0000000000000002,county_population_fallback,6.261079843304541,11.908899710146917,0,1,provisional_fallback,pre_2008,0.5153060758620468
1998,house,21,Jones,AL-1998-house-21-D-JONES,ALPERSON-JONES,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Jones, Patrick",AL1999L006,-0.197,45.714285714285715,1998.0,70.0,1999.0,0.0,0.0,False,later_observed_service_only,12.251374606907554,2.2436734100416347,30.1957517700958,0.2955053300995793,0.1923760209247127,1,0.4225965453576348,48.69984775022501,-23.778868890396748,9980.095381177618,9825.575169695376,12.460489429914128,2.0,19805.670550872997,19805.670550872997,1.0,county_population_fallback,27.952078360054166,17.73526234018167,0,1,provisional_fallback,pre_2008,-0.06497483065169092
1998,house,22,Hall,AL-1998-house-22-D-HALL,ALPERSON-HALL,0,1,matched,election_year_roster_name,90.0,"Hall, Albert",AL1996L064,-0.066,60.0,1998.0,70.0,1996.0,3.0,3.0,True,pre_election_service_available,27.170576768011166,-7.514075531535576,39.42351134001988,0.0805464016365415,0.0945906243959877,1,2.0272004298341453,41.18075469473702,-37.400338613210565,11471.725983269502,11075.256621871158,1.890208040763227,2.0,22546.98260514066,22546.98260514066,1.0,county_population_fallback,46.93758687155545,37.53330329925665,0,1,provisional_fallback,pre_2008,0.3170191329327294
1998,house,23,Robinson,AL-1998-house-23-D-ROBINSON,ALPERSON-ROBINSON,0,1,matched,election_year_roster_name,90.0,"Robinson, John",AL1996L001,-0.169,47.14285714285714,1998.0,70.0,1996.0,3.0,3.0,True,pre_election_service_available,7.486225462502823,19.2767721050344,35.30510585305106,0.0620076918185789,0.0910874570933815,0,,45.50242935976668,-3.7808842976875736,9882.359995248906,9367.436561357128,20.860772531039554,2.0,19249.796556606037,19249.796556606037,1.0,legislative_activity_provisional,16.02833374801666,14.444333322011506,0,0,provisional_fallback,pre_2008,0.016672734083910352
1998,house,24,Burke,AL-1998-house-24-D-BURKE,ALPERSON-BURKE,0,0,matched,normalized_exact,100.0,Burke,AL1996L015,0.012,71.42857142857143,1998.0,70.0,1996.0,3.0,3.0,True,pre_election_service_available,-6.882767477522146,-19.68958623323873,-5.971786833855799,0.0220382218268977,0.0776132937047877,1,0.5453089124134781,-17.434884746700668,-32.98363760480183,12006.072142164992,12220.977757894334,-25.209261175751248,2.0,24227.049900059326,24227.049900059326,1.0,legislative_activity_provisional,13.717799399382933,19.23747434189545,0,1,provisional_fallback,pre_2008,0.5444659204104758
1998,house,25,Hawk,AL-1998-house-25-D-HAWK,ALPERSON-HAWK,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Hawk, Howard",AL1996L013,-0.213,44.285714285714285,1998.0,70.0,1996.0,3.0,3.0,True,pre_election_service_available,31.03110629640132,-17.189822074426697,35.06001263423879,0.0249765464658198,0.1218355178198863,1,1.315133207976034,-21.617596245993376,-46.12470878049227,12707.204314202643,12630.136348659904,-33.87115251324282,2.0,25337.34066286255,25337.34066286255,1.0,county_population_fallback,52.24983470866549,68.93116514748161,0,1,provisional_fallback,pre_2008,-0.11163058192917732
1998,house,26,McDaniel,AL-1998-house-26-D-MCDANIEL,ALPERSON-MCDANIEL,0,1,matched,winner_or_incumbent_unique_surname,95.0,"McDaniel, W.",AL1996L049,0.341,94.28571428571428,1998.0,70.0,1996.0,3.0,3.0,True,pre_election_service_available,43.054959082657945,-18.97834807966716,43.72206762796189,0.0163509406044869,0.0924985390869787,1,2.568006028876608,-27.23450813693524,-44.02717894744454,12027.635145621276,11795.169608454176,-35.63084354218989,2.0,23822.80475407545,23822.80475407545,1.0,legislative_activity_provisional,62.70041570762905,79.35291117015178,0,1,provisional_fallback,pre_2008,1.503824806053791
1998,house,27,Murphree,AL-1998-house-27-D-MURPHREE,ALPERSON-MURPHREE,0,0,matched,normalized_exact,100.0,Murphee,AL1996L026,0.298,90.0,1998.0,70.0,1996.0,3.0,3.0,True,pre_election_service_available,14.167333169194867,-28.29921371396189,-0.3121748178980228,0.0253405014411071,0.0707566489010581,1,0.5371713842386959,-33.08643804162654,-50.10438413361169,13501.0,13412.0,-41.59541108761911,2.0,26913.0,26913.0,1.0,county_population_fallback,27.98703889606387,41.28323626972109,0,1,provisional_fallback,pre_2008,1.378437474495546
1998,house,28,Ford,AL-1998-house-28-D-FORD,ALPERSON-FORD,0,1,matched,election_year_roster_name,90.0,"Ford, Joe",AL1996L040,-0.164,48.57142857142857,1998.0,70.0,1996.0,3.0,3.0,True,pre_election_service_available,19.1474046688832,6.517643538227104,42.33490566037736,0.1790767445845025,0.0810520174930977,1,2.241702199286979,4.818288413075953,-11.299125774054987,12092.223289441306,11995.287481054482,-3.240418680489518,2.0,24087.510770495788,24087.510770495788,1.0,legislative_activity_provisional,35.817262122150254,45.57532434086688,0,1,provisional_fallback,pre_2008,0.03125265635812488
1998,house,29,Page,AL-1998-house-29-D-PAGE,ALPERSON-PAGE,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Page, John III",AL1996L030,-0.308,37.142857142857146,1998.0,70.0,1996.0,3.0,3.0,True,pre_election_service_available,-12.610415797591235,8.07504501897448,10.74774940290281,0.2129438551601219,0.094050132551957,0,,7.0862376562611145,-10.544514896501337,10990.459146035362,10937.830902598334,-1.729138620120111,2.0,21928.29004863369,21928.2900486337,1.0,legislative_activity_provisional,2.6727043839283304,12.476888023022921,0,0,provisional_fallback,pre_2008,-0.3886491051392531
1998,house,30,Galliher,AL-1998-house-30-D-GALLIHER,ALPERSON-GALLIHER,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Galliher, Blaine",AL1996L052,0.238,87.14285714285714,1998.0,70.0,1996.0,3.0,3.0,True,pre_election_service_available,8.312305519597864,-10.063204110730515,10.707111289674568,0.0493556224987862,0.1203847024583476,1,0.6825442930880125,-17.832585839388003,-38.42178667727893,10040.317564523331,9976.881616347182,-28.127186258333467,2.0,20017.199180870517,20017.199180870517,1.0,county_population_fallback,20.77031540040508,38.83429754800804,0,1,provisional_fallback,pre_2008,1.2034784072049718
1998,house,31,Venable,AL-1998-house-31-D-VENABLE,ALPERSON-VENABLE,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Venable, Jack",AL1996L053,0.126,82.85714285714286,1998.0,70.0,1996.0,3.0,3.0,True,pre_election_service_available,32.40100571433042,-23.85353452066255,27.49605434708021,0.2509188899427907,0.1195078508114672,1,-1.4492352180477552,-39.235928440281,-42.5368400203284,14829.668072285334,14905.138145900206,-40.8863842303047,2.0,29734.806218185546,29734.80621818554,1.0000000000000002,county_population_fallback,51.34958886774276,68.3824385773849,0,1,provisional_fallback,pre_2008,0.8768881482625667
1998,house,32,Boyd,AL-1998-house-32-D-BOYD,ALPERSON-BOYD,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Boyd, Barbara",AL1996L072,-0.504,25.71428571428571,1998.0,70.0,1996.0,3.0,3.0,True,pre_election_service_available,5.535940883568472,33.27554818002183,61.11111111111112,0.512084417035285,0.0761528928408689,0,,27.7383477359511,29.46624950813636,9060.968161459286,8940.124049567597,28.60229862204373,2.0,18001.092211026884,18001.092211026884,1.0,county_population_fallback,27.835562931089292,32.508812489067395,0,0,provisional_fallback,pre_2008,-0.9601820582884621
1998,house,38,Fuller,AL-1998-house-38-D-FULLER,ALPERSON-FULLER,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Fuller, William Jr.",AL1996L102,-0.098,55.714285714285715,1998.0,70.0,1996.0,3.0,3.0,True,pre_election_service_available,15.948296241110796,7.764749538443642,28.66096866096866,0.2501854783425516,0.1181661241781998,1,1.5234646844404574,-5.40614017947185,-20.845545740556123,10537.931158841677,10447.304038285089,-13.125842960013989,2.0,20985.235197126764,20985.235197126764,1.0,county_population_fallback,20.896219122525018,41.78681162098265,0,1,provisional_fallback,pre_2008,0.22370763037775648
1998,house,42,Martin,AL-1998-house-42-D-MARTIN,ALPERSON-MARTIN,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Martin, James",AL1999L007,0.007,70.0,1998.0,70.0,1999.0,0.0,0.0,False,later_observed_service_only,15.086784205630796,-24.562163452813973,4.024007638794162,0.1266027354414456,0.0907453533865053,1,-0.4795480370623658,-38.39255018955097,-47.62853750408985,14523.49871505682,14650.270030800351,-43.01054384682041,2.0,29173.76874585717,29173.76874585717,1.0,county_population_fallback,28.586171091608136,47.03455148561457,0,1,provisional_fallback,pre_2008,0.5298859981362614
1998,house,54,Perdue,AL-1998-house-54-D-PERDUE,ALPERSON-PERDUE,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Perdue, George",AL1996L106,-0.66,8.571428571428571,1998.0,70.0,1996.0,3.0,3.0,True,pre_election_service_available,1.7884598479795883,4.453539986957999,52.52450722040688,0.6901687253948019,0.3398953608592733,1,3.3031270870949294,-8.764200571048383,32.074110480685896,4675.134034653465,9772.339693069309,11.654954954818756,2.0,14447.473727722772,14447.473727722772,1.0,county_population_fallback,48.07096723344888,40.869552265588126,0,1,provisional_fallback,pre_2008,-1.4150756332439551
1998,house,55,Major,AL-1998-house-55-D-MAJOR,ALPERSON-MAJOR,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Major, Eric",AL1999L078,-0.62,11.428571428571429,1998.0,70.0,1999.0,0.0,0.0,False,later_observed_service_only,0.3147216109770525,32.69702640578663,62.0809708544713,0.5862374867272282,0.064961821260304,1,3.4176856991669577,2.947590940404957,49.234373727609686,2928.326072607261,10262.335928335691,26.09098233400732,2.0,13190.662000942952,13190.662000942952,1.0,county_population_fallback,29.383944448684673,35.98998852046398,0,1,provisional_fallback,pre_2008,-1.2984362550502389
1998,house,60,Hilliard,AL-1998-house-60-D-HILLIARD,ALPERSON-HILLIARD,0,1,matched,election_year_roster_name,90.0,"Hilliard, John",AL1996L032,-0.646,10.0,1998.0,70.0,1996.0,3.0,3.0,True,pre_election_service_available,6.351734746227102,-4.321189891737499,68.81408396208164,0.6991549454334094,0.114727887756225,0,,-8.294117647058822,48.82544821030559,4188.8,11440.165333333334,20.265665281623384,2.0,15628.965333333334,15628.965333333334,1.0,county_population_fallback,73.13527385381914,48.548418680458255,0,0,provisional_fallback,pre_2008,-1.3742518508761545
1998,house,64,Warren,AL-1998-house-64-D-WARREN,ALPERSON-WARREN,0,1,matched,election_year_roster_name,90.0,"Warren, James",AL1996L038,-0.063,61.42857142857143,1998.0,70.0,1996.0,3.0,3.0,True,pre_election_service_available,16.941576862468864,-10.881012210988926,18.682548565033176,0.3074896127994803,0.1185007382077486,1,1.41404320597459,-23.025037494079776,-34.07436995235316,3307.745297156913,12782.637420053525,-28.549703723216467,2.0,16090.382717210436,16090.382717210436,1.0,county_population_fallback,29.5635607760221,47.23225228824964,0,1,provisional_fallback,pre_2008,0.3257670862972581
1998,house,65,Dolbare,AL-1998-house-65-D-DOLBARE,ALPERSON-DOLBARE,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Dolbare, Jeff",AL1996L092,-0.017,65.71428571428571,1998.0,70.0,1996.0,3.0,3.0,True,pre_election_service_available,26.26071293785159,1.8170687266284653,38.910090062585866,0.3431968053907578,0.1011332288191829,0,,,-26.82559157584116,,13474.235216831546,-26.82559157584116,1.0,13474.235216831546,13474.235216831546,1.0,county_population_fallback,37.0930213359574,65.73568163842702,0,0,provisional_fallback,pre_2008,0.4599023712200317
1998,house,66,White,AL-1998-house-66-D-WHITE,ALPERSON-WHITE,0,1,matched,election_year_roster_name,90.0,"White, Frank Paul",AL1996L103,-0.043,64.28571428571429,1998.0,70.0,1996.0,3.0,3.0,True,pre_election_service_available,28.51148868569495,-6.694481229898708,34.31464662282075,0.2968014344520162,0.084461279255693,0,,,-30.22851812249363,,9433.185411356344,-30.22851812249363,1.0,9433.185411356344,9433.185411356344,1.0,county_population_fallback,41.00912785271946,64.54316474531439,0,0,provisional_fallback,pre_2008,0.3840867753941161
1998,house,67,Maull,AL-1998-house-67-D-MAULL,ALPERSON-MAULL,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Maull, Edward",AL1996L076,-0.146,51.42857142857142,1998.0,70.0,1996.0,3.0,3.0,True,pre_election_service_available,7.82965049655126,26.165124643562823,46.28326180257511,0.6341363979459502,0.2197063799193919,0,,,14.866755305886434,,12281.797982536247,14.866755305886434,1.0,12281.797982536247,12281.797982536247,1.0,county_population_fallback,20.11813715901229,31.416506496688676,0,0,provisional_fallback,pre_2008,0.08374037654529717
1998,house,72,Hayden,AL-1998-house-72-D-HAYDEN,ALPERSON-HAYDEN,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Hayden, Andrew",AL1996L037,-0.558,24.285714285714285,1998.0,70.0,1996.0,3.0,3.0,True,pre_election_service_available,-2.72893423502277,31.06562796665638,36.73142857142857,0.5690992377076884,0.1382010690006807,0,,-5.718347612263438,15.164156894149182,540.0604954734897,13805.925066508296,4.722904640942872,2.0,14345.985561981786,14345.985561981786,1.0,county_population_fallback,5.665800604772194,32.0085239304857,0,0,provisional_fallback,pre_2008,-1.117645218849979
1998,house,80,Vance,AL-1998-house-80-D-VANCE,ALPERSON-VANCE,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Vance, Lesley",AL1996L099,0.047,72.85714285714285,1998.0,70.0,1996.0,3.0,3.0,True,pre_election_service_available,17.895531319444995,5.741448507333235,29.1625024985009,0.1824877837480797,0.1170705364325612,1,2.0683856668276754,-16.1198881243877,-27.382680288749885,10315.248893243424,10286.41757803124,-21.75128420656879,2.0,20601.666471274664,20601.666471274664,1.0,county_population_fallback,23.421053991167664,50.91378670506969,0,1,provisional_fallback,pre_2008,0.6465253763299774
1998,house,81,Graham,AL-1998-house-81-D-GRAHAM,ALPERSON-GRAHAM,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Graham, Betty",AL1996L043,-0.209,45.714285714285715,1998.0,70.0,1996.0,3.0,3.0,True,pre_election_service_available,39.87162947813781,-11.359322528836326,46.9506982046167,0.2670514469538179,0.1389322277780621,1,1.8946848509590204,-14.903086862885855,-33.00151482363125,13930.0,13863.0,-23.952300843258552,2.0,27793.0,27793.0,1.0,county_population_fallback,58.31002073345303,70.90299904787526,0,1,provisional_fallback,pre_2008,-0.0999666441098057
1998,house,84,Beasley,AL-1998-house-84-D-BEASLEY,ALPERSON-BEASLEY,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Beasley, William",AL1999L001,-0.217,42.857142857142854,1998.0,70.0,1999.0,0.0,0.0,False,later_observed_service_only,-8.454818839497321,8.746010647942187,16.079981753212195,0.4105568505057134,0.1443449922923519,1,0.7096298579505589,-16.94279135545729,-17.715556695370385,12915.213936146778,12898.073736338676,-17.329174025413838,2.0,25813.28767248545,25813.28767248545,1.0,county_population_fallback,7.333971105270008,33.40915577862603,0,1,provisional_fallback,pre_2008,-0.12329451974854895
1998,house,86,Carothers,AL-1998-house-86-D-CAROTHERS,ALPERSON-CAROTHERS,0,1,matched,winner_or_incumbent_unique_surname,95.0,"Carothers, Joe Jr.",AL1996L065,0.11,78.57142857142857,1998.0,70.0,1996.0,3.0,3.0,True,pre_election_service_available,36.67183726744692,-34.56105137815415,25.469452525786828,0.2074602068682632,0.1229906538193781,1,0.1885512949695362,-54.462540244621486,-55.50867402915285,11541.784098977252,11493.949056751731,-54.98560713688717,2.0,23035.733155728984,23035.733155728987,1.0,county_population_fallback,60.030503903940975,80.45505966267399,0,1,provisional_fallback,pre_2008,0.8302323969850803
1998,house,89,Boothe,AL-1998-house-89-D-BOOTHE,ALPERSON-BOOTHE,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Boothe, Alan",AL1999L097,0.013,71.42857142857143,1998.0,70.0,1999.0,0.0,0.0,False,later_observed_service_only,1.1004266676974623,-14.585618657402634,9.935958404666794,0.2957567137722328,0.1593424002705037,1,1.4867208830835033,-37.66703654461576,-37.81428659678267,16274.852800439818,16273.946055914124,-37.74066157069922,2.0,32548.79885635394,32548.79885635394,1.0,county_population_fallback,24.521577062069426,47.67661997536601,0,1,provisional_fallback,pre_2008,0.5473819048653188
1998,house,91,Spicer,AL-1998-house-91-D-SPICER,ALPERSON-SPICER,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Spicer, Terry",AL1999L066,-0.128,52.85714285714286,1998.0,70.0,1999.0,0.0,0.0,False,later_observed_service_only,-5.134860436995668,-20.32683265243197,2.167663740191127,0.1882150353887504,0.1785397894136399,1,-0.822783006570298,-43.88703220417954,-41.93924011098125,12874.90331810628,12790.89760242986,-42.9131361575804,2.0,25665.800920536138,25665.80092053614,1.0,county_population_fallback,22.4944963926231,45.08079989777153,0,1,provisional_fallback,pre_2008,0.1362280967324694
1998,senate,1,Denton,AL-1998-senate-1-D-DENTON,ALPERSON-DENTON,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Denton, Bobby",AL1996U023,-0.311,54.54545454545454,1998.0,22.0,1996.0,3.0,3.0,True,pre_election_service_available,27.07771732138984,3.661653482045328,42.11955129846847,0.1359557164957576,0.1602280173914491,1,2.042710110385531,42.26090653432802,-16.137906167679166,39444.077581573896,38801.58,13.061500183324428,2.0,78245.6575815739,78245.65758157389,1.0000000000000002,legislative_activity_provisional,38.45789781642314,29.058051115144046,0,1,provisional_fallback,pre_2008,-0.3973970585037818
1998,senate,2,Butler,AL-1998-senate-2-D-BUTLER,ALPERSON-BUTLER,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Butler, Tom",AL1996U014,0.399,90.9090909090909,1998.0,22.0,1996.0,3.0,3.0,True,pre_election_service_available,21.51425729556141,-13.070119035696855,20.0924917179892,0.1469780680085437,0.2562898007832712,1,0.3747153782403913,30.87060746500205,-45.51710731199528,46214.40454782815,45407.95673845776,-7.323249923496613,2.0,91622.36128628592,91622.3612862859,1.0000000000000002,county_population_fallback,33.16261075368605,27.415741641485816,0,1,provisional_fallback,pre_2008,1.6729519044346792
1998,senate,3,Roberts,AL-1998-senate-3-D-ROBERTS,ALPERSON-ROBERTS,0,1,matched,winner_or_incumbent_unique_surname,90.0,"Roberts, Tommy Ed",AL1996U019,0.436,95.45454545454545,1998.0,22.0,1996.0,3.0,3.0,True,pre_election_service_available,39.44147294107023,6.045460991250958,47.34007079464424,0.1445849034678348,0.1249014444530123,0,,23.291923279114968,-33.77558065084793,40067.00773737578,39599.95625904052,-5.24182868586648,2.0,79666.96399641629,79666.96399641629,1.0,county_population_fallback,41.294609803393286,52.58189948051072,0,0,provisional_fallback,pre_2008,1.7808433292638668
