ontology_version,evidence_id,canonical_candidate_id,person_id,candidate_name,election_cycle,evidence_date,temporal_status,source_type,source_provider,source_record_id,source_url,item_id,policy_family,policy_key,primitive_axis,policy_pole,candidate_stance,position_value,response_mode,family,family_direction,family_contribution,constituency_tags_json,confidence,adjudication_authority,evidence_weight,source_text,raw_answer
3.0.0,6870BD98585BC5F11795,AL-2002-house-65-R-WILLIAMS-NICK,ALPERSON-WILLIAMS-NICK,Nick Williams,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27659,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27659/nick-williams,3535FFB761286E91,criminal_justice,crime_death_penalty,criminal_punishment,punitive,support,1.0,binary,order_justice,1.0,1.0,[],medium,legacy_deterministic_migrated,0.9,c) Support the use of the death penalty in Alabama.,X
3.0.0,F3E83F8769AD82F52580,AL-2002-house-65-R-WILLIAMS-NICK,ALPERSON-WILLIAMS-NICK,Nick Williams,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27659,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27659/nick-williams,B3F32109D49D1F3D,criminal_justice,crime_prison_job_training,criminal_punishment,rehabilitative,support,1.0,binary,order_justice,-1.0,-1.0,[],medium,legacy_deterministic_migrated,0.9,d) Support programs to provide prison inmates with vocational and job-related skills and job-placement assistance when released.,X
3.0.0,446817A40EA3468B06DF,AL-2002-house-65-R-WILLIAMS-NICK,ALPERSON-WILLIAMS-NICK,Nick Williams,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27659,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27659/nick-williams,E4B2E25BD8B1BD15,criminal_justice,crime_repeat_violent_parole,criminal_punishment,punitive,support,1.0,binary,order_justice,1.0,1.0,[],medium,legacy_deterministic_migrated,0.9,e) End parole for repeat violent offenders.,X
3.0.0,7B14D62726599A1A4F52,AL-2002-house-65-R-WILLIAMS-NICK,ALPERSON-WILLIAMS-NICK,Nick Williams,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27659,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27659/nick-williams,CDC863E005113FC6,criminal_justice,crime_alternative_sentencing,criminal_punishment,rehabilitative,support,1.0,binary,order_justice,-1.0,-1.0,[],medium,legacy_deterministic_migrated,0.9,f) Implement penalties other than incarceration for certain non-violent offenders.,X
3.0.0,A60D1DAA52464699C4A9,AL-2002-house-65-R-WILLIAMS-NICK,ALPERSON-WILLIAMS-NICK,Nick Williams,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27659,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27659/nick-williams,0F62A9CA5573F01F,criminal_justice,crime_drug_penalties,criminal_punishment,punitive,support,1.0,binary,order_justice,1.0,1.0,[],medium,legacy_deterministic_migrated,0.9,h) Strengthen penalties and sentences for drug-related crimes.,X
3.0.0,E5E733674776D0F67AC9,AL-2002-house-65-R-WILLIAMS-NICK,ALPERSON-WILLIAMS-NICK,Nick Williams,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27659,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27659/nick-williams,687E6060867FE513,criminal_justice,crime_minors_adult_prosecution,criminal_punishment,punitive,support,1.0,binary,order_justice,1.0,1.0,[],medium,legacy_deterministic_migrated,0.9,j) Minors accused of a violent crime should be prosecuted as adults.,X
3.0.0,25523B213AD1EE8509E3,AL-2002-house-65-R-WILLIAMS-NICK,ALPERSON-WILLIAMS-NICK,Nick Williams,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27659,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27659/nick-williams,B0F2B31ABBAA2FBF,criminal_justice,social_at_risk_youth_services,civil_social_liberty,expand,support,1.0,binary,social_liberty_equality,1.0,1.0,[],medium,legacy_deterministic_migrated,0.9,m) Increase state funding for community centers and other social agencies in areas with at-risk youth.,X
3.0.0,C21B751A0E7122DA0801,AL-2002-house-65-R-WILLIAMS-NICK,ALPERSON-WILLIAMS-NICK,Nick Williams,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27659,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27659/nick-williams,90BBF7DB1D260F8E,education,education_national_testing,education_accountability,strengthen,support,1.0,binary,,,,[],medium,legacy_deterministic_migrated,0.9,a) Support national standards and testing of public school students.,X
3.0.0,83380D6DD6A40642B60C,AL-2002-house-65-R-WILLIAMS-NICK,ALPERSON-WILLIAMS-NICK,Nick Williams,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27659,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27659/nick-williams,FA8D261D6ABFD7D3,education,education_vouchers,education_market_choice,expand,support,1.0,binary,,,,[],medium,legacy_deterministic_migrated,0.9,"b) Provide parents with state-funded vouchers to send their children to any participating school (public, private, religious).",X
3.0.0,C0ADF4A2517438FF5180,AL-2002-house-65-R-WILLIAMS-NICK,ALPERSON-WILLIAMS-NICK,Nick Williams,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27659,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27659/nick-williams,175F3F991830186F,education,education_teacher_testing_merit_pay,education_accountability,strengthen,support,1.0,binary,,,,[],medium,legacy_deterministic_migrated,0.9,e) Support teacher testing and reward teachers with merit pay.,X
3.0.0,B63B01949C463937DC1B,AL-2002-house-65-R-WILLIAMS-NICK,ALPERSON-WILLIAMS-NICK,Nick Williams,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27659,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27659/nick-williams,225932ECA2FA3AD4,education,social_religious_display,religion_state,accommodation_establishment,support,1.0,binary,,,,[],medium,legacy_deterministic_migrated,0.9,f) Support displaying the Ten Commandments in public schools.,X
3.0.0,DF2D989E1FCF7D2D8F5C,AL-2002-house-65-R-WILLIAMS-NICK,ALPERSON-WILLIAMS-NICK,Nick Williams,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27659,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27659/nick-williams,4B45FF2F2C23DE82,education,social_voluntary_school_prayer,religion_state,accommodation_establishment,support,1.0,binary,,,,[],medium,legacy_deterministic_migrated,0.9,g) Endorse teacher-led voluntary prayer in public schools.,X
3.0.0,D4CB5B140D52DDB09814,AL-2002-house-65-R-WILLIAMS-NICK,ALPERSON-WILLIAMS-NICK,Nick Williams,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27659,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27659/nick-williams,23BDD0C641C48776,education,social_abstinence_education,civil_social_liberty,restrict,support,1.0,binary,social_liberty_equality,-1.0,-1.0,[],medium,legacy_deterministic_migrated,0.9,n) Support abstinence-only sexual education programs.,X
3.0.0,745355C660EE645E3256,AL-2002-house-65-R-WILLIAMS-NICK,ALPERSON-WILLIAMS-NICK,Nick Williams,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27659,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27659/nick-williams,A93A5D9A03FD7760,labor_employment_civil_rights,economic_job_training,market_governance,intervention,support,1.0,binary,market_government_direction,1.0,1.0,[],medium,legacy_deterministic_migrated,0.9,a) Increase funding for state job-training programs that re-train displaced workers or teach skills needed in today's job market.,X
3.0.0,DDD556EDAB8706A32904,AL-2002-house-65-R-WILLIAMS-NICK,ALPERSON-WILLIAMS-NICK,Nick Williams,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27659,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27659/nick-williams,57DD72BFD012E5D1,labor_employment_civil_rights,economic_reduce_regulation,market_governance,market_autonomy,support,1.0,binary,market_government_direction,-1.0,-1.0,[],medium,legacy_deterministic_migrated,0.9,b) Reduce state government regulations on the private sector to encourage investment and economic expansion.,X
3.0.0,956CF0F19FFD8433953A,AL-2002-house-65-R-WILLIAMS-NICK,ALPERSON-WILLIAMS-NICK,Nick Williams,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27659,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27659/nick-williams,FF784C17C5425FC6,labor_employment_civil_rights,economic_business_incentives,market_governance,intervention,support,1.0,binary,market_government_direction,1.0,1.0,[],medium,legacy_deterministic_migrated,0.9,"c) Provide low interest loans and tax credits for starting, expanding or relocating businesses.",X
3.0.0,8DD31403999BBC7F7236,AL-2002-house-65-R-WILLIAMS-NICK,ALPERSON-WILLIAMS-NICK,Nick Williams,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27659,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27659/nick-williams,44DD4DA6705EF9BA,labor_employment_civil_rights,childcare_employer_tax_credit,childcare_support,expansion,support,1.0,binary,material_support,1.0,1.0,[],high,direct_text_review,1.0,d) Provide tax credits for businesses that provide child care for their employees.,X
3.0.0,8C7FA37347BAD7C3C55C,AL-2002-house-65-R-WILLIAMS-NICK,ALPERSON-WILLIAMS-NICK,Nick Williams,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27659,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27659/nick-williams,44DD4DA6705EF9BA,labor_employment_civil_rights,childcare_employer_tax_credit,childcare_delivery,employer_incentive,support,1.0,binary,,,,[],high,direct_text_review,1.0,d) Provide tax credits for businesses that provide child care for their employees.,X
3.0.0,5DC2384DD5E3F266295E,AL-2002-house-65-R-WILLIAMS-NICK,ALPERSON-WILLIAMS-NICK,Nick Williams,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27659,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27659/nick-williams,44DD4DA6705EF9BA,labor_employment_civil_rights,childcare_employer_tax_credit,market_governance,intervention,support,1.0,binary,market_government_direction,1.0,1.0,[],high,direct_text_review,1.0,d) Provide tax credits for businesses that provide child care for their employees.,X
3.0.0,E16ACE1E5A315EEDB6D8,AL-2002-house-65-R-WILLIAMS-NICK,ALPERSON-WILLIAMS-NICK,Nick Williams,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27659,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27659/nick-williams,AB13358151967DC8,labor_employment_civil_rights,social_affirmative_action,anti_discrimination,expand,oppose,-1.0,binary,social_liberty_equality,1.0,-1.0,[],medium,legacy_deterministic_migrated,0.9,a) College and university admissions,No
3.0.0,8196BDC9562DC7F6627A,AL-2002-house-65-R-WILLIAMS-NICK,ALPERSON-WILLIAMS-NICK,Nick Williams,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27659,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27659/nick-williams,8E7DDBD454C44716,labor_employment_civil_rights,social_affirmative_action,anti_discrimination,expand,oppose,-1.0,binary,social_liberty_equality,1.0,-1.0,[],medium,legacy_deterministic_migrated,0.9,b) Public employment,No
3.0.0,A586AB4C514A8FB71749,AL-2002-house-65-R-WILLIAMS-NICK,ALPERSON-WILLIAMS-NICK,Nick Williams,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27659,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27659/nick-williams,D1857E0F334C2476,environment_energy_resources,environment_alternative_fuels,renewable_energy_support,expand,support,1.0,binary,,,,[],medium,legacy_deterministic_migrated,0.9,a) Promote increased use of alternative fuel technology.,X
3.0.0,EA2608E60483BEAAD9F7,AL-2002-house-65-R-WILLIAMS-NICK,ALPERSON-WILLIAMS-NICK,Nick Williams,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27659,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27659/nick-williams,415EB6844365FB4D,environment_energy_resources,environment_stricter_than_federal,environmental_protection,strengthen,oppose,-1.0,binary,environment_resources,1.0,-1.0,[],medium,legacy_deterministic_migrated,0.9,d) Should state environmental regulations be stricter than federal law?,No
3.0.0,125E7CDA44D2BF86D4FB,AL-2002-house-65-R-WILLIAMS-NICK,ALPERSON-WILLIAMS-NICK,Nick Williams,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27659,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27659/nick-williams,DA8532EB3C839395,guns,guns_child_safety_locks,gun_access,restrict,support,1.0,binary,,,,[],medium,legacy_deterministic_migrated,0.9,f) Require manufacturers to provide child-safety locks on guns.,X
3.0.0,53D2A717C692F9218877,AL-2002-house-65-R-WILLIAMS-NICK,ALPERSON-WILLIAMS-NICK,Nick Williams,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27659,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27659/nick-williams,A36F059EB830EE3D,guns,guns_license,gun_purchase_regulation,strengthen,support,1.0,binary,,,,[],medium,legacy_deterministic_migrated,0.9,h) Require a license for gun possession.,X
3.0.0,50D05BAE94CF28F38B0D,AL-2002-house-65-R-WILLIAMS-NICK,ALPERSON-WILLIAMS-NICK,Nick Williams,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27659,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27659/nick-williams,4547361F6799BAAE,healthcare,health_basic_access,healthcare_access,expand,support,1.0,binary,material_support,1.0,1.0,[],medium,legacy_deterministic_migrated,0.9,"a) Ensure that citizens have access to basic health care through managed care, insurance reforms or state-funded care where necessary.",X
3.0.0,D05DE58DD91BC671C47C,AL-2002-house-65-R-WILLIAMS-NICK,ALPERSON-WILLIAMS-NICK,Nick Williams,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27659,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27659/nick-williams,684E8966BA72635B,healthcare,health_hmo_lawsuit,healthcare_access,expand,support,1.0,binary,material_support,1.0,1.0,[],medium,legacy_deterministic_migrated,0.9,d) Support patients' right to sue their HMOs.,X
3.0.0,7FB4DCBBD55EA8686956,AL-2002-house-65-R-WILLIAMS-NICK,ALPERSON-WILLIAMS-NICK,Nick Williams,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27659,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27659/nick-williams,53BA5E16695905A8,healthcare,health_hmo_appeal,healthcare_access,expand,support,1.0,binary,material_support,1.0,1.0,[],medium,legacy_deterministic_migrated,0.9,e) Support patients' right to appeal to an administrative board of specialists when services are denied by their HMO.,X
3.0.0,46155B10F58A08858CAC,AL-2002-house-65-R-WILLIAMS-NICK,ALPERSON-WILLIAMS-NICK,Nick Williams,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27659,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27659/nick-williams,6FDBC250E5B22524,welfare_poverty_housing,economic_welfare_transportation,welfare_generosity,expand,support,1.0,binary,material_support,1.0,1.0,[],medium,legacy_deterministic_migrated,0.9,e) Increase access to public transportation for welfare recipients who work.,X
3.0.0,AFD2B8D804C4926B59B1,AL-2002-house-13-R-COMBS-TOMMY,ALPERSON-COMBS-TOMMY,Tommy Combs,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27666,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27666/tommy-combs,1EE145CE1B430CDA,abortion_reproductive,abortion_rape_incest_exception,abortion_access,expand,support,1.0,binary,social_liberty_equality,1.0,1.0,[],medium,legacy_deterministic_migrated,0.9,d) Abortions should be legal when the pregnancy resulted from incest or rape.,X
3.0.0,F7368906EDF456BE059C,AL-2002-house-13-R-COMBS-TOMMY,ALPERSON-COMBS-TOMMY,Tommy Combs,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27666,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27666/tommy-combs,1DE50A5A2066C6EF,abortion_reproductive,abortion_life_exception,abortion_access,expand,support,1.0,binary,social_liberty_equality,1.0,1.0,[],medium,legacy_deterministic_migrated,0.9,e) Abortions should be legal when the life of the woman is endangered.,X
3.0.0,60D29155C1B3F3BC8E81,AL-2002-house-13-R-COMBS-TOMMY,ALPERSON-COMBS-TOMMY,Tommy Combs,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27666,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27666/tommy-combs,96828B6088456CD8,abortion_reproductive,abortion_public_funding_prohibition,abortion_access,restrict,support,1.0,binary,social_liberty_equality,-1.0,-1.0,[],medium,legacy_deterministic_migrated,0.9,f) Eliminate public funding for abortions and public funding of organizations that advocate or perform abortions.,X
3.0.0,8A1267964ED1ADAD2146,AL-2002-house-13-R-COMBS-TOMMY,ALPERSON-COMBS-TOMMY,Tommy Combs,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27666,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27666/tommy-combs,BE942B7F1E498F74,fiscal_tax_budget,spending_higher_education,education_public_funding,expand,support,0.5,ordinal,,,,[],medium,legacy_deterministic_migrated,0.9,a) Education (Higher),Slightly Increase Funding
3.0.0,150F1E8293671A1224C2,AL-2002-house-13-R-COMBS-TOMMY,ALPERSON-COMBS-TOMMY,Tommy Combs,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27666,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27666/tommy-combs,AE137B8E03C8D46C,fiscal_tax_budget,spending_k12_education,education_public_funding,expand,support,1.0,ordinal,,,,[],medium,legacy_deterministic_migrated,0.9,b) Education (K-12),Greatly Increase Funding
3.0.0,1BB101BBA713657F0B2D,AL-2002-house-13-R-COMBS-TOMMY,ALPERSON-COMBS-TOMMY,Tommy Combs,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27666,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27666/tommy-combs,B4756D8734AA96D3,fiscal_tax_budget,spending_environment,environmental_protection,strengthen,support,0.5,ordinal,environment_resources,1.0,0.5,[],medium,legacy_deterministic_migrated,0.9,c) Environment,Slightly Increase Funding
3.0.0,4106072EEFFEADDE04B0,AL-2002-house-13-R-COMBS-TOMMY,ALPERSON-COMBS-TOMMY,Tommy Combs,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27666,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27666/tommy-combs,D69FCABC66AD4B6F,fiscal_tax_budget,spending_healthcare,healthcare_access,expand,support,0.5,ordinal,material_support,1.0,0.5,[],medium,legacy_deterministic_migrated,0.9,d) Health care,Slightly Increase Funding
3.0.0,6639AD2FE465E0002C7C,AL-2002-house-13-R-COMBS-TOMMY,ALPERSON-COMBS-TOMMY,Tommy Combs,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27666,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27666/tommy-combs,1F269E91610B11EA,fiscal_tax_budget,spending_law_enforcement,criminal_punishment,punitive,support,0.5,ordinal,order_justice,1.0,0.5,[],medium,legacy_deterministic_migrated,0.9,e) Law enforcement,Slightly Increase Funding
3.0.0,5AC4306240D68B3C5A5A,AL-2002-house-13-R-COMBS-TOMMY,ALPERSON-COMBS-TOMMY,Tommy Combs,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27666,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27666/tommy-combs,93C551BEC1B6771D,fiscal_tax_budget,spending_welfare,welfare_generosity,expand,support,1.0,ordinal,material_support,1.0,1.0,[],medium,legacy_deterministic_migrated,0.9,g) Welfare,Greatly Increase Funding
3.0.0,E506BE5284563323DB52,AL-2002-house-13-R-COMBS-TOMMY,ALPERSON-COMBS-TOMMY,Tommy Combs,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27666,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27666/tommy-combs,3171B784901600C5,fiscal_tax_budget,tax_alcohol,tax_burden,increase,support,1.0,ordinal,,,,[],medium,legacy_deterministic_migrated,0.9,a) Alcohol taxes,Greatly Increase
3.0.0,E19E7D659EFAB18C38C5,AL-2002-house-13-R-COMBS-TOMMY,ALPERSON-COMBS-TOMMY,Tommy Combs,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27666,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27666/tommy-combs,1C5C828235877ED9,fiscal_tax_budget,tax_capital_gains,tax_burden,increase,maintain,0.0,ordinal,,,,"[""high_income""]",medium,legacy_deterministic_migrated,0.9,b) Capital gains taxes,Maintain Status
3.0.0,ED3B1E7FF45CFDD5DEEC,AL-2002-house-13-R-COMBS-TOMMY,ALPERSON-COMBS-TOMMY,Tommy Combs,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27666,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27666/tommy-combs,C7D323449E445E14,fiscal_tax_budget,tax_cigarette,tax_burden,increase,support,1.0,ordinal,,,,[],medium,legacy_deterministic_migrated,0.9,c) Cigarette taxes,Greatly Increase
3.0.0,9C1328E22787B4B6376C,AL-2002-house-13-R-COMBS-TOMMY,ALPERSON-COMBS-TOMMY,Tommy Combs,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27666,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27666/tommy-combs,7A296FB0DE31D2CC,fiscal_tax_budget,tax_corporate,tax_burden,increase,maintain,0.0,ordinal,,,,[],medium,legacy_deterministic_migrated,0.9,d) Corporate taxes,Maintain Status
3.0.0,9BC625FA9E48EDB5E74F,AL-2002-house-13-R-COMBS-TOMMY,ALPERSON-COMBS-TOMMY,Tommy Combs,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27666,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27666/tommy-combs,B781BF6330CDB76D,fiscal_tax_budget,tax_gasoline,tax_burden,increase,maintain,0.0,ordinal,,,,[],medium,legacy_deterministic_migrated,0.9,e) Gasoline taxes,Maintain Status
3.0.0,90E455E842609C379726,AL-2002-house-13-R-COMBS-TOMMY,ALPERSON-COMBS-TOMMY,Tommy Combs,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27666,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27666/tommy-combs,C788BE3611FEF571,fiscal_tax_budget,tax_income_lower,tax_burden,increase,oppose,-0.5,ordinal,,,,"[""low_income""]",medium,legacy_deterministic_migrated,0.9,"f) Income taxes (incomes below $75,000)",Slightly Decrease
3.0.0,D20347698EF2352D9CF6,AL-2002-house-13-R-COMBS-TOMMY,ALPERSON-COMBS-TOMMY,Tommy Combs,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27666,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27666/tommy-combs,F61C4CD7BA3D3B70,fiscal_tax_budget,tax_income_upper,tax_burden,increase,oppose,-0.5,ordinal,,,,"[""high_income""]",medium,legacy_deterministic_migrated,0.9,"g) Income taxes (incomes above $75,000)",Slightly Decrease
3.0.0,1D3B9DDAA26AEE557DCD,AL-2002-house-13-R-COMBS-TOMMY,ALPERSON-COMBS-TOMMY,Tommy Combs,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27666,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27666/tommy-combs,C8F31CFDC628F69D,fiscal_tax_budget,tax_inheritance,tax_burden,increase,oppose,-1.0,ordinal,,,,"[""high_income""]",medium,legacy_deterministic_migrated,0.9,h) Inheritance taxes,Eliminate
3.0.0,F48E28D91EA72B264650,AL-2002-house-13-R-COMBS-TOMMY,ALPERSON-COMBS-TOMMY,Tommy Combs,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27666,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27666/tommy-combs,64A0A3A2A5C906CF,fiscal_tax_budget,tax_property,tax_burden,increase,support,0.5,ordinal,,,,[],medium,legacy_deterministic_migrated,0.9,i) Property taxes,Slightly Increase
3.0.0,881D449229A77F30E76C,AL-2002-house-13-R-COMBS-TOMMY,ALPERSON-COMBS-TOMMY,Tommy Combs,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27666,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27666/tommy-combs,EA98D78D7920CC5E,fiscal_tax_budget,tax_sales,tax_burden,increase,maintain,0.0,ordinal,,,,[],medium,legacy_deterministic_migrated,0.9,j) Sales taxes,Maintain Status
3.0.0,8D67CC0D0CA9D3FA7E04,AL-2002-house-13-R-COMBS-TOMMY,ALPERSON-COMBS-TOMMY,Tommy Combs,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27666,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27666/tommy-combs,9FACE517E55B779E,fiscal_tax_budget,tax_vehicle,tax_burden,increase,maintain,0.0,ordinal,,,,[],medium,legacy_deterministic_migrated,0.9,k) Vehicle taxes,Maintain Status
3.0.0,73B174719AA0E95708A4,AL-2002-house-13-R-COMBS-TOMMY,ALPERSON-COMBS-TOMMY,Tommy Combs,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27666,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27666/tommy-combs,45B09A226B60FF35,campaign_elections_government,elections_photo_id,voting_access,restrict,support,1.0,binary,,,,[],medium,legacy_deterministic_migrated,0.9,f) Do you support requiring voters to present photo identification before voting?,Yes
3.0.0,463459945C8F5C276BD7,AL-2002-house-13-R-COMBS-TOMMY,ALPERSON-COMBS-TOMMY,Tommy Combs,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27666,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27666/tommy-combs,03D6CDF61B0E0002,campaign_elections_government,social_same_sex_marriage,marriage_equality,expand,oppose,-1.0,binary,social_liberty_equality,1.0,-1.0,[],medium,legacy_deterministic_migrated,0.9,j) Should Alabama recognize civil unions between same-sex couples?,No
3.0.0,C970884AE41184BA7CB8,AL-2002-house-13-R-COMBS-TOMMY,ALPERSON-COMBS-TOMMY,Tommy Combs,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27666,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27666/tommy-combs,FC0CE48C0E1701D8,campaign_elections_government,social_marriage_restriction,marriage_equality,restrict,support,1.0,binary,social_liberty_equality,-1.0,-1.0,[],medium,legacy_deterministic_migrated,0.9,k) Should Alabama restrict marriage to a union only between a man and a woman?,Yes
3.0.0,9AD7796E12A4977A41F4,AL-2002-house-13-R-COMBS-TOMMY,ALPERSON-COMBS-TOMMY,Tommy Combs,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27666,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27666/tommy-combs,FEA97A4E9E7B623E,criminal_justice,crime_prison_construction,criminal_punishment,punitive,support,1.0,binary,order_justice,1.0,1.0,[],medium,legacy_deterministic_migrated,0.9,a) Increase state funds for construction of state prisons and for hiring of additional prison staff.,X
3.0.0,357487A799CD5CFA6B8D,AL-2002-house-13-R-COMBS-TOMMY,ALPERSON-COMBS-TOMMY,Tommy Combs,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27666,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27666/tommy-combs,3535FFB761286E91,criminal_justice,crime_death_penalty,criminal_punishment,punitive,support,1.0,binary,order_justice,1.0,1.0,[],medium,legacy_deterministic_migrated,0.9,c) Support the use of the death penalty in Alabama.,X
