ontology_version,evidence_id,canonical_candidate_id,person_id,candidate_name,election_cycle,evidence_date,temporal_status,source_type,source_provider,source_record_id,source_url,item_id,policy_family,policy_key,primitive_axis,policy_pole,candidate_stance,position_value,response_mode,family,family_direction,family_contribution,constituency_tags_json,confidence,adjudication_authority,evidence_weight,source_text,raw_answer,source_canonical_candidate_id,temporal_model_eligible
3.0.0,7D0C5FFFE638A3484FB8,,,Jean Creamer Allen,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27569,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27569/jean-creamer-allen,C7D323449E445E14,fiscal_tax_budget,tax_cigarette,tax_burden,increase,oppose,-1.0,ordinal,,,,[],medium,legacy_deterministic_migrated,1.0,c) Cigarette taxes,Eliminate,,True
3.0.0,C4974AA285742E56AAD0,,,Jean Creamer Allen,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27569,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27569/jean-creamer-allen,7A296FB0DE31D2CC,fiscal_tax_budget,tax_corporate,tax_burden,increase,oppose,-1.0,ordinal,,,,[],medium,legacy_deterministic_migrated,1.0,d) Corporate taxes,Eliminate,,True
3.0.0,75664D2ED805F39A6E90,,,Jean Creamer Allen,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27569,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27569/jean-creamer-allen,B781BF6330CDB76D,fiscal_tax_budget,tax_gasoline,tax_burden,increase,oppose,-1.0,ordinal,,,,[],medium,legacy_deterministic_migrated,1.0,e) Gasoline taxes,Eliminate,,True
3.0.0,4DFCF6BF99A510B25BE1,,,Jean Creamer Allen,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27569,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27569/jean-creamer-allen,C788BE3611FEF571,fiscal_tax_budget,tax_income_lower,tax_burden,increase,oppose,-1.0,ordinal,,,,"[""low_income""]",medium,legacy_deterministic_migrated,1.0,"f) Income taxes (incomes below $75,000)",Eliminate,,True
3.0.0,F866EC590542C835C4CD,,,Jean Creamer Allen,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27569,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27569/jean-creamer-allen,F61C4CD7BA3D3B70,fiscal_tax_budget,tax_income_upper,tax_burden,increase,oppose,-1.0,ordinal,,,,"[""high_income""]",medium,legacy_deterministic_migrated,1.0,"g) Income taxes (incomes above $75,000)",Eliminate,,True
3.0.0,6D8C4356FAD3EBA79207,,,Jean Creamer Allen,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27569,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27569/jean-creamer-allen,C8F31CFDC628F69D,fiscal_tax_budget,tax_inheritance,tax_burden,increase,oppose,-1.0,ordinal,,,,"[""high_income""]",medium,legacy_deterministic_migrated,1.0,h) Inheritance taxes,Eliminate,,True
3.0.0,31194782DFD080F577E5,,,Jean Creamer Allen,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27569,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27569/jean-creamer-allen,64A0A3A2A5C906CF,fiscal_tax_budget,tax_property,tax_burden,increase,oppose,-1.0,ordinal,,,,[],medium,legacy_deterministic_migrated,1.0,i) Property taxes,Eliminate,,True
3.0.0,42BD319B4E21117586A1,,,Jean Creamer Allen,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27569,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27569/jean-creamer-allen,EA98D78D7920CC5E,fiscal_tax_budget,tax_sales,tax_burden,increase,maintain,0.0,ordinal,,,,[],medium,legacy_deterministic_migrated,1.0,j) Sales taxes,Maintain Status,,True
3.0.0,9134DE0EAF53A4AE9541,,,Jean Creamer Allen,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27569,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27569/jean-creamer-allen,9FACE517E55B779E,fiscal_tax_budget,tax_vehicle,tax_burden,increase,maintain,0.0,ordinal,,,,[],medium,legacy_deterministic_migrated,1.0,k) Vehicle taxes,Maintain Status,,True
3.0.0,79811C1C8757986B6F76,,,Jean Creamer Allen,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27569,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27569/jean-creamer-allen,45B09A226B60FF35,campaign_elections_government,elections_photo_id,voting_access,restrict,support,1.0,binary,,,,[],medium,legacy_deterministic_migrated,1.0,f) Do you support requiring voters to present photo identification before voting?,Yes,,True
3.0.0,23040C5F5F4F95A5361C,,,Jean Creamer Allen,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27569,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27569/jean-creamer-allen,03D6CDF61B0E0002,campaign_elections_government,social_same_sex_marriage,marriage_equality,expand,support,1.0,binary,social_liberty_equality,1.0,1.0,[],medium,legacy_deterministic_migrated,1.0,j) Should Alabama recognize civil unions between same-sex couples?,Yes,,True
3.0.0,7DA2665FAD5C19D2299B,,,Jean Creamer Allen,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27569,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27569/jean-creamer-allen,FC0CE48C0E1701D8,campaign_elections_government,social_marriage_restriction,marriage_equality,restrict,oppose,-1.0,binary,social_liberty_equality,-1.0,1.0,[],medium,legacy_deterministic_migrated,1.0,k) Should Alabama restrict marriage to a union only between a man and a woman?,No,,True
3.0.0,64EA91BC7265D4BF955F,,,Jean Creamer Allen,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27569,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27569/jean-creamer-allen,E4B2E25BD8B1BD15,criminal_justice,crime_repeat_violent_parole,criminal_punishment,punitive,support,1.0,binary,order_justice,1.0,1.0,[],medium,legacy_deterministic_migrated,1.0,e) End parole for repeat violent offenders.,X,,True
3.0.0,1D393174F51656BEFA3A,,,Jean Creamer Allen,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27569,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27569/jean-creamer-allen,CDC863E005113FC6,criminal_justice,crime_alternative_sentencing,criminal_punishment,rehabilitative,support,1.0,binary,order_justice,-1.0,-1.0,[],medium,legacy_deterministic_migrated,1.0,f) Implement penalties other than incarceration for certain non-violent offenders.,X,,True
3.0.0,BCF448BA601E1FE4FA82,,,Jean Creamer Allen,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27569,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27569/jean-creamer-allen,687E6060867FE513,criminal_justice,crime_minors_adult_prosecution,criminal_punishment,punitive,support,1.0,binary,order_justice,1.0,1.0,[],medium,legacy_deterministic_migrated,1.0,j) Minors accused of a violent crime should be prosecuted as adults.,X,,True
3.0.0,03AA4E91CBC547084EA8,,,Jean Creamer Allen,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27569,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27569/jean-creamer-allen,57DD72BFD012E5D1,labor_employment_civil_rights,economic_reduce_regulation,market_governance,market_autonomy,support,1.0,binary,market_government_direction,-1.0,-1.0,[],medium,legacy_deterministic_migrated,1.0,b) Reduce state government regulations on the private sector to encourage investment and economic expansion.,X,,True
3.0.0,E9A551F3818668A90102,,,Jean Creamer Allen,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27569,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27569/jean-creamer-allen,FF784C17C5425FC6,labor_employment_civil_rights,economic_business_incentives,market_governance,intervention,support,1.0,binary,market_government_direction,1.0,1.0,[],medium,legacy_deterministic_migrated,1.0,"c) Provide low interest loans and tax credits for starting, expanding or relocating businesses.",X,,True
3.0.0,487B6DB021E8DBD7447E,,,Jean Creamer Allen,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27569,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27569/jean-creamer-allen,AB13358151967DC8,labor_employment_civil_rights,social_affirmative_action,anti_discrimination,expand,oppose,-1.0,binary,social_liberty_equality,1.0,-1.0,[],medium,legacy_deterministic_migrated,1.0,a) College and university admissions,No,,True
3.0.0,419B907FCCAF742898EF,,,Jean Creamer Allen,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27569,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27569/jean-creamer-allen,8E7DDBD454C44716,labor_employment_civil_rights,social_affirmative_action,anti_discrimination,expand,oppose,-1.0,binary,social_liberty_equality,1.0,-1.0,[],medium,legacy_deterministic_migrated,1.0,b) Public employment,No,,True
3.0.0,7B467364F8B71C4DCC23,,,Jean Creamer Allen,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27569,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27569/jean-creamer-allen,C52FFC339839F007,labor_employment_civil_rights,social_affirmative_action,anti_discrimination,expand,oppose,-1.0,binary,social_liberty_equality,1.0,-1.0,[],medium,legacy_deterministic_migrated,1.0,c) State contracting,No,,True
3.0.0,178EFD94328D50202A7E,,,Jean Creamer Allen,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27569,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27569/jean-creamer-allen,D1857E0F334C2476,environment_energy_resources,environment_alternative_fuels,renewable_energy_support,expand,support,1.0,binary,,,,[],medium,legacy_deterministic_migrated,1.0,a) Promote increased use of alternative fuel technology.,X,,True
3.0.0,E8AC6DB04F924E9A6811,,,Jean Creamer Allen,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27569,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27569/jean-creamer-allen,E5BB7B5C20A5276D,environment_energy_resources,environment_open_space_funding,conservation_preservation,preserve,oppose,-1.0,binary,environment_resources,1.0,-1.0,[],medium,legacy_deterministic_migrated,1.0,c) Do you support state funding for open space preservation?,No,,True
3.0.0,88399E7D1C7671A79437,,,Jean Creamer Allen,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27569,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27569/jean-creamer-allen,415EB6844365FB4D,environment_energy_resources,environment_stricter_than_federal,environmental_protection,strengthen,support,1.0,binary,environment_resources,1.0,1.0,[],medium,legacy_deterministic_migrated,1.0,d) Should state environmental regulations be stricter than federal law?,Yes,,True
3.0.0,3F0EF4ABDCBA580B0AF8,,,Jean Creamer Allen,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27569,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27569/jean-creamer-allen,F92BE38852152B0B,guns,guns_restrictions,gun_access,restrict,support,1.0,binary,,,,[],medium,legacy_deterministic_migrated,1.0,d) Repeal state restrictions on the purchase and possession of guns.,X,,True
3.0.0,35DF199CF825F43DAC49,,,Jean Creamer Allen,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27569,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27569/jean-creamer-allen,B27045DEAB70F05D,guns,guns_concealed_carry,gun_access,expand,support,1.0,binary,,,,[],medium,legacy_deterministic_migrated,1.0,e) Allow citizens to carry concealed guns.,X,,True
3.0.0,2A354A5BD162E25911A9,,,Jean Creamer Allen,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27569,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27569/jean-creamer-allen,684E8966BA72635B,healthcare,health_hmo_lawsuit,healthcare_access,expand,support,1.0,binary,material_support,1.0,1.0,[],medium,legacy_deterministic_migrated,1.0,d) Support patients' right to sue their HMOs.,X,,True
3.0.0,D7B85387129F463E6567,,,Jean Creamer Allen,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27569,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27569/jean-creamer-allen,53BA5E16695905A8,healthcare,health_hmo_appeal,healthcare_access,expand,support,1.0,binary,material_support,1.0,1.0,[],medium,legacy_deterministic_migrated,1.0,e) Support patients' right to appeal to an administrative board of specialists when services are denied by their HMO.,X,,True
3.0.0,369F0218AB07E60CCBC3,,,Jean Creamer Allen,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27569,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27569/jean-creamer-allen,FF53067C590D6695,healthcare,health_not_government_responsibility,healthcare_access,restrict,support,1.0,binary,material_support,-1.0,-1.0,[],medium,legacy_deterministic_migrated,1.0,f) Guaranteed medical care to all citizens is not a responsibility of state government.,X,,True
3.0.0,C632DABBCFD3F80147E2,,,Jean Creamer Allen,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27569,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27569/jean-creamer-allen,DD3146F8583B6C4E,healthcare,health_assisted_suicide,healthcare_access,expand,support,1.0,binary,material_support,1.0,1.0,[],medium,legacy_deterministic_migrated,1.0,g) Legalize physician-assisted suicide in Alabama.,X,,True
3.0.0,66AC1FB5A1DEC0EF4471,,,Johnny Leon Letson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27577,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27577/johnny-leon-letson,96828B6088456CD8,abortion_reproductive,abortion_public_funding_prohibition,abortion_access,restrict,support,1.0,binary,social_liberty_equality,-1.0,-1.0,[],medium,legacy_deterministic_migrated,1.0,f) Eliminate public funding for abortions and public funding of organizations that advocate or perform abortions.,X,,True
3.0.0,8DC6EC6E8336030F073D,,,Johnny Leon Letson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27577,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27577/johnny-leon-letson,BE942B7F1E498F74,fiscal_tax_budget,spending_higher_education,education_public_funding,expand,oppose,-1.0,ordinal,,,,[],medium,legacy_deterministic_migrated,1.0,a) Education (Higher),Eliminate Funding,,True
3.0.0,1115B3E224140BBE6B88,,,Johnny Leon Letson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27577,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27577/johnny-leon-letson,AE137B8E03C8D46C,fiscal_tax_budget,spending_k12_education,education_public_funding,expand,oppose,-1.0,ordinal,,,,[],medium,legacy_deterministic_migrated,1.0,b) Education (K-12),Eliminate Funding,,True
3.0.0,CB23BF6C500EBECBBA58,,,Johnny Leon Letson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27577,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27577/johnny-leon-letson,B4756D8734AA96D3,fiscal_tax_budget,spending_environment,environmental_protection,strengthen,oppose,-1.0,ordinal,environment_resources,1.0,-1.0,[],medium,legacy_deterministic_migrated,1.0,c) Environment,Eliminate Funding,,True
3.0.0,4B31A29AEA3513F77FF2,,,Johnny Leon Letson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27577,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27577/johnny-leon-letson,D69FCABC66AD4B6F,fiscal_tax_budget,spending_healthcare,healthcare_access,expand,oppose,-1.0,ordinal,material_support,1.0,-1.0,[],medium,legacy_deterministic_migrated,1.0,d) Health care,Eliminate Funding,,True
3.0.0,102F037785B953639220,,,Johnny Leon Letson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27577,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27577/johnny-leon-letson,1F269E91610B11EA,fiscal_tax_budget,spending_law_enforcement,criminal_punishment,punitive,oppose,-0.5,ordinal,order_justice,1.0,-0.5,[],medium,legacy_deterministic_migrated,1.0,e) Law enforcement,Slightly Decrease Funding,,True
3.0.0,DD61639FAA2FB6549750,,,Johnny Leon Letson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27577,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27577/johnny-leon-letson,93C551BEC1B6771D,fiscal_tax_budget,spending_welfare,welfare_generosity,expand,oppose,-1.0,ordinal,material_support,1.0,-1.0,[],medium,legacy_deterministic_migrated,1.0,g) Welfare,Eliminate Funding,,True
3.0.0,D40A2D9376D8A8245EB3,,,Johnny Leon Letson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27577,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27577/johnny-leon-letson,3171B784901600C5,fiscal_tax_budget,tax_alcohol,tax_burden,increase,oppose,-1.0,ordinal,,,,[],medium,legacy_deterministic_migrated,1.0,a) Alcohol taxes,Greatly Decrease,,True
3.0.0,901269534AB61920D037,,,Johnny Leon Letson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27577,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27577/johnny-leon-letson,1C5C828235877ED9,fiscal_tax_budget,tax_capital_gains,tax_burden,increase,oppose,-1.0,ordinal,,,,"[""high_income""]",medium,legacy_deterministic_migrated,1.0,b) Capital gains taxes,Eliminate,,True
3.0.0,6727A5E69C6A404AE989,,,Johnny Leon Letson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27577,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27577/johnny-leon-letson,C7D323449E445E14,fiscal_tax_budget,tax_cigarette,tax_burden,increase,oppose,-1.0,ordinal,,,,[],medium,legacy_deterministic_migrated,1.0,c) Cigarette taxes,Greatly Decrease,,True
3.0.0,DE54B7FD5D6CE787ECF8,,,Johnny Leon Letson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27577,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27577/johnny-leon-letson,7A296FB0DE31D2CC,fiscal_tax_budget,tax_corporate,tax_burden,increase,oppose,-1.0,ordinal,,,,[],medium,legacy_deterministic_migrated,1.0,d) Corporate taxes,Greatly Decrease,,True
3.0.0,1BD0F9FC0E6199FC85B2,,,Johnny Leon Letson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27577,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27577/johnny-leon-letson,B781BF6330CDB76D,fiscal_tax_budget,tax_gasoline,tax_burden,increase,oppose,-1.0,ordinal,,,,[],medium,legacy_deterministic_migrated,1.0,e) Gasoline taxes,Greatly Decrease,,True
3.0.0,5249C46FBDA1D594C562,,,Johnny Leon Letson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27577,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27577/johnny-leon-letson,C788BE3611FEF571,fiscal_tax_budget,tax_income_lower,tax_burden,increase,oppose,-1.0,ordinal,,,,"[""low_income""]",medium,legacy_deterministic_migrated,1.0,"f) Income taxes (incomes below $75,000)",Eliminate,,True
3.0.0,800B1CC4CA7EF110B30D,,,Johnny Leon Letson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27577,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27577/johnny-leon-letson,F61C4CD7BA3D3B70,fiscal_tax_budget,tax_income_upper,tax_burden,increase,oppose,-1.0,ordinal,,,,"[""high_income""]",medium,legacy_deterministic_migrated,1.0,"g) Income taxes (incomes above $75,000)",Eliminate,,True
3.0.0,28578EB46F1043E9D695,,,Johnny Leon Letson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27577,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27577/johnny-leon-letson,C8F31CFDC628F69D,fiscal_tax_budget,tax_inheritance,tax_burden,increase,oppose,-1.0,ordinal,,,,"[""high_income""]",medium,legacy_deterministic_migrated,1.0,h) Inheritance taxes,Eliminate,,True
3.0.0,D7B71041CBF5DE1FC159,,,Johnny Leon Letson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27577,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27577/johnny-leon-letson,64A0A3A2A5C906CF,fiscal_tax_budget,tax_property,tax_burden,increase,oppose,-1.0,ordinal,,,,[],medium,legacy_deterministic_migrated,1.0,i) Property taxes,Greatly Decrease,,True
3.0.0,2474483285C941C932C2,,,Johnny Leon Letson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27577,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27577/johnny-leon-letson,EA98D78D7920CC5E,fiscal_tax_budget,tax_sales,tax_burden,increase,oppose,-1.0,ordinal,,,,[],medium,legacy_deterministic_migrated,1.0,j) Sales taxes,Greatly Decrease,,True
3.0.0,D1B21539B2CC3AF3A674,,,Johnny Leon Letson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27577,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27577/johnny-leon-letson,9FACE517E55B779E,fiscal_tax_budget,tax_vehicle,tax_burden,increase,oppose,-1.0,ordinal,,,,[],medium,legacy_deterministic_migrated,1.0,k) Vehicle taxes,Eliminate,,True
3.0.0,B56EC5D43A025D6D7A64,,,Johnny Leon Letson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27577,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27577/johnny-leon-letson,45B09A226B60FF35,campaign_elections_government,elections_photo_id,voting_access,restrict,oppose,-1.0,binary,,,,[],medium,legacy_deterministic_migrated,1.0,f) Do you support requiring voters to present photo identification before voting?,No,,True
3.0.0,D98D63964B10A5FAB973,,,Johnny Leon Letson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27577,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27577/johnny-leon-letson,B3F32109D49D1F3D,criminal_justice,crime_prison_job_training,criminal_punishment,rehabilitative,support,1.0,binary,order_justice,-1.0,-1.0,[],medium,legacy_deterministic_migrated,1.0,d) Support programs to provide prison inmates with vocational and job-related skills and job-placement assistance when released.,X,,True
3.0.0,6F0E65292D3B04833E83,,,Johnny Leon Letson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27577,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27577/johnny-leon-letson,CDC863E005113FC6,criminal_justice,crime_alternative_sentencing,criminal_punishment,rehabilitative,support,1.0,binary,order_justice,-1.0,-1.0,[],medium,legacy_deterministic_migrated,1.0,f) Implement penalties other than incarceration for certain non-violent offenders.,X,,True
3.0.0,E74AC218238B4909C8C0,,,Johnny Leon Letson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27577,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27577/johnny-leon-letson,175F3F991830186F,education,education_teacher_testing_merit_pay,education_accountability,strengthen,support,1.0,binary,,,,[],medium,legacy_deterministic_migrated,1.0,e) Support teacher testing and reward teachers with merit pay.,X,,True
3.0.0,0A797CB1C41D5F6BD06A,,,Johnny Leon Letson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27577,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27577/johnny-leon-letson,A28D25837744A0F2,education,social_comprehensive_sex_education,civil_social_liberty,expand,support,1.0,binary,social_liberty_equality,1.0,1.0,[],medium,legacy_deterministic_migrated,1.0,"m) Support age-appropriate sexual education programs that teach about abstinence, contraceptives and HIV/STD prevention methods.",X,,True
3.0.0,86B810E6030893A3CAA1,,,Johnny Leon Letson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27577,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27577/johnny-leon-letson,57DD72BFD012E5D1,labor_employment_civil_rights,economic_reduce_regulation,market_governance,market_autonomy,support,1.0,binary,market_government_direction,-1.0,-1.0,[],medium,legacy_deterministic_migrated,1.0,b) Reduce state government regulations on the private sector to encourage investment and economic expansion.,X,,True
3.0.0,E69DAF7F19D1E3632D23,,,Johnny Leon Letson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27577,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27577/johnny-leon-letson,FF784C17C5425FC6,labor_employment_civil_rights,economic_business_incentives,market_governance,intervention,support,1.0,binary,market_government_direction,1.0,1.0,[],medium,legacy_deterministic_migrated,1.0,"c) Provide low interest loans and tax credits for starting, expanding or relocating businesses.",X,,True
3.0.0,56ACF074E6FC739F9F0C,,,Johnny Leon Letson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27577,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27577/johnny-leon-letson,44DD4DA6705EF9BA,labor_employment_civil_rights,childcare_employer_tax_credit,childcare_support,expansion,support,1.0,binary,material_support,1.0,1.0,[],high,direct_text_review,1.0,d) Provide tax credits for businesses that provide child care for their employees.,X,,True
3.0.0,2D44019BE5E3169D6582,,,Johnny Leon Letson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27577,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27577/johnny-leon-letson,44DD4DA6705EF9BA,labor_employment_civil_rights,childcare_employer_tax_credit,childcare_delivery,employer_incentive,support,1.0,binary,,,,[],high,direct_text_review,1.0,d) Provide tax credits for businesses that provide child care for their employees.,X,,True
3.0.0,3914DE5D5630D4878E4B,,,Johnny Leon Letson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27577,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27577/johnny-leon-letson,44DD4DA6705EF9BA,labor_employment_civil_rights,childcare_employer_tax_credit,market_governance,intervention,support,1.0,binary,market_government_direction,1.0,1.0,[],high,direct_text_review,1.0,d) Provide tax credits for businesses that provide child care for their employees.,X,,True
3.0.0,34691DB653985CCA6B5F,,,Johnny Leon Letson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27577,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27577/johnny-leon-letson,AB13358151967DC8,labor_employment_civil_rights,social_affirmative_action,anti_discrimination,expand,oppose,-1.0,binary,social_liberty_equality,1.0,-1.0,[],medium,legacy_deterministic_migrated,1.0,a) College and university admissions,No,,True
3.0.0,B2A2623B399C87793E26,,,Johnny Leon Letson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27577,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27577/johnny-leon-letson,8E7DDBD454C44716,labor_employment_civil_rights,social_affirmative_action,anti_discrimination,expand,oppose,-1.0,binary,social_liberty_equality,1.0,-1.0,[],medium,legacy_deterministic_migrated,1.0,b) Public employment,No,,True
3.0.0,62165A53E9FE6188FE6B,,,Johnny Leon Letson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27577,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27577/johnny-leon-letson,C52FFC339839F007,labor_employment_civil_rights,social_affirmative_action,anti_discrimination,expand,oppose,-1.0,binary,social_liberty_equality,1.0,-1.0,[],medium,legacy_deterministic_migrated,1.0,c) State contracting,No,,True
3.0.0,2B45ED1F96B9CE16F510,,,Johnny Leon Letson,2002.0,,same_cycle_candidate_statement,candidate_questionnaire,Vote Smart,27577,https://j.futurefacts.votesmart.io/candidate/political-courage-test/27577/johnny-leon-letson,D1857E0F334C2476,environment_energy_resources,environment_alternative_fuels,renewable_energy_support,expand,support,1.0,binary,,,,[],medium,legacy_deterministic_migrated,1.0,a) Promote increased use of alternative fuel technology.,X,,True
