votesmart_candidate_id,candidate,issue_category,organization,interest_group_id,scorecard_id,rating,rating_period,rating_year_start,rating_year_end,source_type,source_url,candidate_page_url
27588,Jamie Ison,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,5559,92%,2010,2010,2010,interest_group_rating,https://votesmart.org/interest-group/1557/rating/5559,https://j.futurefacts.votesmart.io/candidate/evaluations/27588/jamie-ison
27588,Jamie Ison,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,3440,A,2006,2006,2006,interest_group_rating,https://votesmart.org/interest-group/1557/rating/3440,https://j.futurefacts.votesmart.io/candidate/evaluations/27588/jamie-ison
27590,Spencer Collier,Business and Consumers,National Federation of Independent Business - Alabama,608,5608,78%,2007-2010,2007,2010,interest_group_rating,https://votesmart.org/interest-group/608/rating/5608,https://j.futurefacts.votesmart.io/candidate/evaluations/27590/spencer-collier
27590,Spencer Collier,Business and Consumers,National Federation of Independent Business - Alabama,608,3421,100%,2003-2006,2003,2006,interest_group_rating,https://votesmart.org/interest-group/608/rating/3421,https://j.futurefacts.votesmart.io/candidate/evaluations/27590/spencer-collier
27590,Spencer Collier,Conservative,Christian Coalition of Alabama,510,3269,92%,2003-2006,2003,2006,interest_group_rating,https://votesmart.org/interest-group/510/rating/3269,https://j.futurefacts.votesmart.io/candidate/evaluations/27590/spencer-collier
27590,Spencer Collier,Conservative,Conservative Christians of Alabama,2201,12486,33%,2004,2004,2004,interest_group_rating,https://votesmart.org/interest-group/2201/rating/12486,https://j.futurefacts.votesmart.io/candidate/evaluations/27590/spencer-collier
27590,Spencer Collier,Conservative,Eagle Forum of Alabama,369,2635,33%,2004,2004,2004,interest_group_rating,https://votesmart.org/interest-group/369/rating/2635,https://j.futurefacts.votesmart.io/candidate/evaluations/27590/spencer-collier
27590,Spencer Collier,Conservative,Eagle Forum of Alabama,369,1945,100%,2002,2002,2002,interest_group_rating,https://votesmart.org/interest-group/369/rating/1945,https://j.futurefacts.votesmart.io/candidate/evaluations/27590/spencer-collier
27590,Spencer Collier,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,5559,92%,2010,2010,2010,interest_group_rating,https://votesmart.org/interest-group/1557/rating/5559,https://j.futurefacts.votesmart.io/candidate/evaluations/27590/spencer-collier
27590,Spencer Collier,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,3440,A,2006,2006,2006,interest_group_rating,https://votesmart.org/interest-group/1557/rating/3440,https://j.futurefacts.votesmart.io/candidate/evaluations/27590/spencer-collier
27595,"Hank Erwin, Jr.",Business and Consumers,National Federation of Independent Business - Alabama,608,5608,100%,2007-2010,2007,2010,interest_group_rating,https://votesmart.org/interest-group/608/rating/5608,https://j.futurefacts.votesmart.io/candidate/evaluations/27595/hank-erwin-jr
27595,"Hank Erwin, Jr.",Business and Consumers,National Federation of Independent Business - Alabama,608,3421,80%,2003-2006,2003,2006,interest_group_rating,https://votesmart.org/interest-group/608/rating/3421,https://j.futurefacts.votesmart.io/candidate/evaluations/27595/hank-erwin-jr
27595,"Hank Erwin, Jr.",Conservative,Christian Coalition of Alabama,510,3269,83%,2003-2006,2003,2006,interest_group_rating,https://votesmart.org/interest-group/510/rating/3269,https://j.futurefacts.votesmart.io/candidate/evaluations/27595/hank-erwin-jr
27595,"Hank Erwin, Jr.",Conservative,Conservative Christians of Alabama,2201,12486,73%,2004,2004,2004,interest_group_rating,https://votesmart.org/interest-group/2201/rating/12486,https://j.futurefacts.votesmart.io/candidate/evaluations/27595/hank-erwin-jr
27595,"Hank Erwin, Jr.",Conservative,Eagle Forum of Alabama,369,2635,73%,2004,2004,2004,interest_group_rating,https://votesmart.org/interest-group/369/rating/2635,https://j.futurefacts.votesmart.io/candidate/evaluations/27595/hank-erwin-jr
27595,"Hank Erwin, Jr.",Conservative,Eagle Forum of Alabama,369,1945,100%,2002,2002,2002,interest_group_rating,https://votesmart.org/interest-group/369/rating/1945,https://j.futurefacts.votesmart.io/candidate/evaluations/27595/hank-erwin-jr
27595,"Hank Erwin, Jr.",Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,3440,A,2006,2006,2006,interest_group_rating,https://votesmart.org/interest-group/1557/rating/3440,https://j.futurefacts.votesmart.io/candidate/evaluations/27595/hank-erwin-jr
27595,"Hank Erwin, Jr.",Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,2028,0%,2002,2002,2002,interest_group_rating,https://votesmart.org/interest-group/1557/rating/2028,https://j.futurefacts.votesmart.io/candidate/evaluations/27595/hank-erwin-jr
27597,Jay Love,Business and Consumers,National Federation of Independent Business - Alabama,608,5608,100%,2007-2010,2007,2010,interest_group_rating,https://votesmart.org/interest-group/608/rating/5608,https://j.futurefacts.votesmart.io/candidate/evaluations/27597/jay-love
27597,Jay Love,Business and Consumers,National Federation of Independent Business - Alabama,608,3421,67%,2003-2006,2003,2006,interest_group_rating,https://votesmart.org/interest-group/608/rating/3421,https://j.futurefacts.votesmart.io/candidate/evaluations/27597/jay-love
27597,Jay Love,Conservative,American Conservative Union (ACU),1481,10283,100%,2014,2014,2014,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10283,https://j.futurefacts.votesmart.io/candidate/evaluations/27597/jay-love
27597,Jay Love,Conservative,Christian Coalition of Alabama,510,3269,94%,2003-2006,2003,2006,interest_group_rating,https://votesmart.org/interest-group/510/rating/3269,https://j.futurefacts.votesmart.io/candidate/evaluations/27597/jay-love
27597,Jay Love,Conservative,Conservative Christians of Alabama,2201,12486,47%,2004,2004,2004,interest_group_rating,https://votesmart.org/interest-group/2201/rating/12486,https://j.futurefacts.votesmart.io/candidate/evaluations/27597/jay-love
27597,Jay Love,Conservative,Eagle Forum of Alabama,369,2635,47%,2004,2004,2004,interest_group_rating,https://votesmart.org/interest-group/369/rating/2635,https://j.futurefacts.votesmart.io/candidate/evaluations/27597/jay-love
27597,Jay Love,Conservative,Eagle Forum of Alabama,369,1945,100%,2002,2002,2002,interest_group_rating,https://votesmart.org/interest-group/369/rating/1945,https://j.futurefacts.votesmart.io/candidate/evaluations/27597/jay-love
27597,Jay Love,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,5559,92%,2010,2010,2010,interest_group_rating,https://votesmart.org/interest-group/1557/rating/5559,https://j.futurefacts.votesmart.io/candidate/evaluations/27597/jay-love
27597,Jay Love,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,3440,A,2006,2006,2006,interest_group_rating,https://votesmart.org/interest-group/1557/rating/3440,https://j.futurefacts.votesmart.io/candidate/evaluations/27597/jay-love
27597,Jay Love,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,2028,0%,2002,2002,2002,interest_group_rating,https://votesmart.org/interest-group/1557/rating/2028,https://j.futurefacts.votesmart.io/candidate/evaluations/27597/jay-love
27600,Allen Caton,Guns,National Rifle Association (NRA),1034,12494,92%,2019,2019,2019,interest_group_rating,https://votesmart.org/interest-group/1034/rating/12494,https://j.futurefacts.votesmart.io/candidate/evaluations/27600/allen-caton
27608,Randy Davis,Business and Consumers,National Federation of Independent Business - Alabama,608,12078,100%,2015-2018,2015,2018,interest_group_rating,https://votesmart.org/interest-group/608/rating/12078,https://j.futurefacts.votesmart.io/candidate/evaluations/27608/randy-davis
27608,Randy Davis,Business and Consumers,National Federation of Independent Business - Alabama,608,7917,100%,2011-2014,2011,2014,interest_group_rating,https://votesmart.org/interest-group/608/rating/7917,https://j.futurefacts.votesmart.io/candidate/evaluations/27608/randy-davis
27608,Randy Davis,Business and Consumers,National Federation of Independent Business - Alabama,608,5608,100%,2007-2010,2007,2010,interest_group_rating,https://votesmart.org/interest-group/608/rating/5608,https://j.futurefacts.votesmart.io/candidate/evaluations/27608/randy-davis
27608,Randy Davis,Business and Consumers,National Federation of Independent Business - Alabama,608,3421,70%,2003-2006,2003,2006,interest_group_rating,https://votesmart.org/interest-group/608/rating/3421,https://j.futurefacts.votesmart.io/candidate/evaluations/27608/randy-davis
27608,Randy Davis,Conservative,American Conservative Union (ACU),1481,10896,65%,2018,2018,2018,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10896,https://j.futurefacts.votesmart.io/candidate/evaluations/27608/randy-davis
27608,Randy Davis,Conservative,American Conservative Union (ACU),1481,10895,56%,2018,2018,2018,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10895,https://j.futurefacts.votesmart.io/candidate/evaluations/27608/randy-davis
27608,Randy Davis,Conservative,American Conservative Union (ACU),1481,10590,68%,2017,2017,2017,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10590,https://j.futurefacts.votesmart.io/candidate/evaluations/27608/randy-davis
27608,Randy Davis,Conservative,American Conservative Union (ACU),1481,10112,64%,2016,2016,2016,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10112,https://j.futurefacts.votesmart.io/candidate/evaluations/27608/randy-davis
27608,Randy Davis,Conservative,American Conservative Union (ACU),1481,10128,68%,2016,2016,2016,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10128,https://j.futurefacts.votesmart.io/candidate/evaluations/27608/randy-davis
27608,Randy Davis,Conservative,American Conservative Union (ACU),1481,9176,69%,2015,2015,2015,interest_group_rating,https://votesmart.org/interest-group/1481/rating/9176,https://j.futurefacts.votesmart.io/candidate/evaluations/27608/randy-davis
27608,Randy Davis,Conservative,American Conservative Union (ACU),1481,9175,39%,2015,2015,2015,interest_group_rating,https://votesmart.org/interest-group/1481/rating/9175,https://j.futurefacts.votesmart.io/candidate/evaluations/27608/randy-davis
27608,Randy Davis,Conservative,American Conservative Union (ACU),1481,10283,100%,2014,2014,2014,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10283,https://j.futurefacts.votesmart.io/candidate/evaluations/27608/randy-davis
27608,Randy Davis,Conservative,Christian Coalition of Alabama,510,3269,90%,2003-2006,2003,2006,interest_group_rating,https://votesmart.org/interest-group/510/rating/3269,https://j.futurefacts.votesmart.io/candidate/evaluations/27608/randy-davis
27608,Randy Davis,Conservative,Conservative Christians of Alabama,2201,12486,30%,2004,2004,2004,interest_group_rating,https://votesmart.org/interest-group/2201/rating/12486,https://j.futurefacts.votesmart.io/candidate/evaluations/27608/randy-davis
27608,Randy Davis,Conservative,Eagle Forum of Alabama,369,2635,30%,2004,2004,2004,interest_group_rating,https://votesmart.org/interest-group/369/rating/2635,https://j.futurefacts.votesmart.io/candidate/evaluations/27608/randy-davis
27608,Randy Davis,Conservative,Eagle Forum of Alabama,369,1945,100%,2002,2002,2002,interest_group_rating,https://votesmart.org/interest-group/369/rating/1945,https://j.futurefacts.votesmart.io/candidate/evaluations/27608/randy-davis
27608,Randy Davis,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,5559,92%,2010,2010,2010,interest_group_rating,https://votesmart.org/interest-group/1557/rating/5559,https://j.futurefacts.votesmart.io/candidate/evaluations/27608/randy-davis
27608,Randy Davis,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,3440,A,2006,2006,2006,interest_group_rating,https://votesmart.org/interest-group/1557/rating/3440,https://j.futurefacts.votesmart.io/candidate/evaluations/27608/randy-davis
27608,Randy Davis,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,2028,0%,2002,2002,2002,interest_group_rating,https://votesmart.org/interest-group/1557/rating/2028,https://j.futurefacts.votesmart.io/candidate/evaluations/27608/randy-davis
27614,Ralph Howard,Business and Consumers,National Federation of Independent Business - Alabama,608,13405,50%,2019-2022,2019,2022,interest_group_rating,https://votesmart.org/interest-group/608/rating/13405,https://j.futurefacts.votesmart.io/candidate/evaluations/27614/ralph-howard
27614,Ralph Howard,Business and Consumers,National Federation of Independent Business - Alabama,608,12078,43%,2015-2018,2015,2018,interest_group_rating,https://votesmart.org/interest-group/608/rating/12078,https://j.futurefacts.votesmart.io/candidate/evaluations/27614/ralph-howard
27614,Ralph Howard,Business and Consumers,National Federation of Independent Business - Alabama,608,7917,38%,2011-2014,2011,2014,interest_group_rating,https://votesmart.org/interest-group/608/rating/7917,https://j.futurefacts.votesmart.io/candidate/evaluations/27614/ralph-howard
27614,Ralph Howard,Business and Consumers,National Federation of Independent Business - Alabama,608,5608,38%,2007-2010,2007,2010,interest_group_rating,https://votesmart.org/interest-group/608/rating/5608,https://j.futurefacts.votesmart.io/candidate/evaluations/27614/ralph-howard
27614,Ralph Howard,Business and Consumers,National Federation of Independent Business - Alabama,608,3421,50%,2003-2006,2003,2006,interest_group_rating,https://votesmart.org/interest-group/608/rating/3421,https://j.futurefacts.votesmart.io/candidate/evaluations/27614/ralph-howard
27614,Ralph Howard,Conservative,American Conservative Union (ACU),1481,13784,36%,2022,2022,2022,interest_group_rating,https://votesmart.org/interest-group/1481/rating/13784,https://j.futurefacts.votesmart.io/candidate/evaluations/27614/ralph-howard
27614,Ralph Howard,Conservative,American Conservative Union (ACU),1481,13783,25%,2022,2022,2022,interest_group_rating,https://votesmart.org/interest-group/1481/rating/13783,https://j.futurefacts.votesmart.io/candidate/evaluations/27614/ralph-howard
27614,Ralph Howard,Conservative,American Conservative Union (ACU),1481,13079,44%,2020,2020,2020,interest_group_rating,https://votesmart.org/interest-group/1481/rating/13079,https://j.futurefacts.votesmart.io/candidate/evaluations/27614/ralph-howard
27614,Ralph Howard,Conservative,American Conservative Union (ACU),1481,10895,33%,2018,2018,2018,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10895,https://j.futurefacts.votesmart.io/candidate/evaluations/27614/ralph-howard
27614,Ralph Howard,Conservative,American Conservative Union (ACU),1481,10896,33%,2018,2018,2018,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10896,https://j.futurefacts.votesmart.io/candidate/evaluations/27614/ralph-howard
27614,Ralph Howard,Conservative,American Conservative Union (ACU),1481,10590,33%,2017,2017,2017,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10590,https://j.futurefacts.votesmart.io/candidate/evaluations/27614/ralph-howard
27614,Ralph Howard,Conservative,American Conservative Union (ACU),1481,10589,45%,2017,2017,2017,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10589,https://j.futurefacts.votesmart.io/candidate/evaluations/27614/ralph-howard
27614,Ralph Howard,Conservative,American Conservative Union (ACU),1481,10128,29%,2016,2016,2016,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10128,https://j.futurefacts.votesmart.io/candidate/evaluations/27614/ralph-howard
27614,Ralph Howard,Conservative,American Conservative Union (ACU),1481,10112,40%,2016,2016,2016,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10112,https://j.futurefacts.votesmart.io/candidate/evaluations/27614/ralph-howard
27614,Ralph Howard,Conservative,American Conservative Union (ACU),1481,9176,23%,2015,2015,2015,interest_group_rating,https://votesmart.org/interest-group/1481/rating/9176,https://j.futurefacts.votesmart.io/candidate/evaluations/27614/ralph-howard
27614,Ralph Howard,Conservative,American Conservative Union (ACU),1481,9175,46%,2015,2015,2015,interest_group_rating,https://votesmart.org/interest-group/1481/rating/9175,https://j.futurefacts.votesmart.io/candidate/evaluations/27614/ralph-howard
27614,Ralph Howard,Conservative,American Conservative Union (ACU),1481,10283,0%,2014,2014,2014,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10283,https://j.futurefacts.votesmart.io/candidate/evaluations/27614/ralph-howard
27614,Ralph Howard,Conservative,Christian Coalition of Alabama,510,3269,67%,2003-2006,2003,2006,interest_group_rating,https://votesmart.org/interest-group/510/rating/3269,https://j.futurefacts.votesmart.io/candidate/evaluations/27614/ralph-howard
27614,Ralph Howard,Guns,LEAP Forward,2867,13052,87%,2021,2021,2021,interest_group_rating,https://votesmart.org/interest-group/2867/rating/13052,https://j.futurefacts.votesmart.io/candidate/evaluations/27614/ralph-howard
27614,Ralph Howard,Guns,National Rifle Association (NRA),1034,13506,42%,2022,2022,2022,interest_group_rating,https://votesmart.org/interest-group/1034/rating/13506,https://j.futurefacts.votesmart.io/candidate/evaluations/27614/ralph-howard
27614,Ralph Howard,Guns,National Rifle Association (NRA),1034,12493,42%,2018,2018,2018,interest_group_rating,https://votesmart.org/interest-group/1034/rating/12493,https://j.futurefacts.votesmart.io/candidate/evaluations/27614/ralph-howard
27614,Ralph Howard,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,7257,43%,2014,2014,2014,interest_group_rating,https://votesmart.org/interest-group/1557/rating/7257,https://j.futurefacts.votesmart.io/candidate/evaluations/27614/ralph-howard
27614,Ralph Howard,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,5559,92%,2010,2010,2010,interest_group_rating,https://votesmart.org/interest-group/1557/rating/5559,https://j.futurefacts.votesmart.io/candidate/evaluations/27614/ralph-howard
27617,Randy Wood,Business and Consumers,National Federation of Independent Business - Alabama,608,13405,100%,2019-2022,2019,2022,interest_group_rating,https://votesmart.org/interest-group/608/rating/13405,https://j.futurefacts.votesmart.io/candidate/evaluations/27617/randy-wood
27617,Randy Wood,Business and Consumers,National Federation of Independent Business - Alabama,608,12078,100%,2015-2018,2015,2018,interest_group_rating,https://votesmart.org/interest-group/608/rating/12078,https://j.futurefacts.votesmart.io/candidate/evaluations/27617/randy-wood
27617,Randy Wood,Business and Consumers,National Federation of Independent Business - Alabama,608,7917,100%,2011-2014,2011,2014,interest_group_rating,https://votesmart.org/interest-group/608/rating/7917,https://j.futurefacts.votesmart.io/candidate/evaluations/27617/randy-wood
27617,Randy Wood,Business and Consumers,National Federation of Independent Business - Alabama,608,5608,100%,2007-2010,2007,2010,interest_group_rating,https://votesmart.org/interest-group/608/rating/5608,https://j.futurefacts.votesmart.io/candidate/evaluations/27617/randy-wood
27617,Randy Wood,Business and Consumers,National Federation of Independent Business - Alabama,608,3421,70%,2003-2006,2003,2006,interest_group_rating,https://votesmart.org/interest-group/608/rating/3421,https://j.futurefacts.votesmart.io/candidate/evaluations/27617/randy-wood
27617,Randy Wood,Conservative,American Conservative Union (ACU),1481,13784,64%,2022,2022,2022,interest_group_rating,https://votesmart.org/interest-group/1481/rating/13784,https://j.futurefacts.votesmart.io/candidate/evaluations/27617/randy-wood
27617,Randy Wood,Conservative,American Conservative Union (ACU),1481,13783,81%,2022,2022,2022,interest_group_rating,https://votesmart.org/interest-group/1481/rating/13783,https://j.futurefacts.votesmart.io/candidate/evaluations/27617/randy-wood
27617,Randy Wood,Conservative,American Conservative Union (ACU),1481,13079,50%,2020,2020,2020,interest_group_rating,https://votesmart.org/interest-group/1481/rating/13079,https://j.futurefacts.votesmart.io/candidate/evaluations/27617/randy-wood
27617,Randy Wood,Conservative,American Conservative Union (ACU),1481,10895,40%,2018,2018,2018,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10895,https://j.futurefacts.votesmart.io/candidate/evaluations/27617/randy-wood
27617,Randy Wood,Conservative,American Conservative Union (ACU),1481,10896,60%,2018,2018,2018,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10896,https://j.futurefacts.votesmart.io/candidate/evaluations/27617/randy-wood
27617,Randy Wood,Conservative,American Conservative Union (ACU),1481,10590,66%,2017,2017,2017,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10590,https://j.futurefacts.votesmart.io/candidate/evaluations/27617/randy-wood
27617,Randy Wood,Conservative,American Conservative Union (ACU),1481,10589,60%,2017,2017,2017,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10589,https://j.futurefacts.votesmart.io/candidate/evaluations/27617/randy-wood
27617,Randy Wood,Conservative,American Conservative Union (ACU),1481,10112,64%,2016,2016,2016,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10112,https://j.futurefacts.votesmart.io/candidate/evaluations/27617/randy-wood
27617,Randy Wood,Conservative,American Conservative Union (ACU),1481,10128,67%,2016,2016,2016,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10128,https://j.futurefacts.votesmart.io/candidate/evaluations/27617/randy-wood
27617,Randy Wood,Conservative,American Conservative Union (ACU),1481,9175,47%,2015,2015,2015,interest_group_rating,https://votesmart.org/interest-group/1481/rating/9175,https://j.futurefacts.votesmart.io/candidate/evaluations/27617/randy-wood
27617,Randy Wood,Conservative,American Conservative Union (ACU),1481,9176,70%,2015,2015,2015,interest_group_rating,https://votesmart.org/interest-group/1481/rating/9176,https://j.futurefacts.votesmart.io/candidate/evaluations/27617/randy-wood
27617,Randy Wood,Conservative,American Conservative Union (ACU),1481,10283,92%,2014,2014,2014,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10283,https://j.futurefacts.votesmart.io/candidate/evaluations/27617/randy-wood
27617,Randy Wood,Conservative,Christian Coalition of Alabama,510,3269,88%,2003-2006,2003,2006,interest_group_rating,https://votesmart.org/interest-group/510/rating/3269,https://j.futurefacts.votesmart.io/candidate/evaluations/27617/randy-wood
27617,Randy Wood,Conservative,Conservative Christians of Alabama,2201,12486,53%,2004,2004,2004,interest_group_rating,https://votesmart.org/interest-group/2201/rating/12486,https://j.futurefacts.votesmart.io/candidate/evaluations/27617/randy-wood
27617,Randy Wood,Conservative,Eagle Forum of Alabama,369,2635,53%,2004,2004,2004,interest_group_rating,https://votesmart.org/interest-group/369/rating/2635,https://j.futurefacts.votesmart.io/candidate/evaluations/27617/randy-wood
27617,Randy Wood,Guns,LEAP Forward,2867,13052,3%,2021,2021,2021,interest_group_rating,https://votesmart.org/interest-group/2867/rating/13052,https://j.futurefacts.votesmart.io/candidate/evaluations/27617/randy-wood
27617,Randy Wood,Guns,National Rifle Association (NRA),1034,13506,67%,2022,2022,2022,interest_group_rating,https://votesmart.org/interest-group/1034/rating/13506,https://j.futurefacts.votesmart.io/candidate/evaluations/27617/randy-wood
27617,Randy Wood,Guns,National Rifle Association (NRA),1034,12493,92%,2018,2018,2018,interest_group_rating,https://votesmart.org/interest-group/1034/rating/12493,https://j.futurefacts.votesmart.io/candidate/evaluations/27617/randy-wood
27617,Randy Wood,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,5559,92%,2010,2010,2010,interest_group_rating,https://votesmart.org/interest-group/1557/rating/5559,https://j.futurefacts.votesmart.io/candidate/evaluations/27617/randy-wood
27617,Randy Wood,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,3440,A,2006,2006,2006,interest_group_rating,https://votesmart.org/interest-group/1557/rating/3440,https://j.futurefacts.votesmart.io/candidate/evaluations/27617/randy-wood
27617,Randy Wood,Marijuana,NORML (National Organization for the Reform of Marijuana Laws),599,14258,0%,2024,2024,2024,interest_group_rating,https://votesmart.org/interest-group/599/rating/14258,https://j.futurefacts.votesmart.io/candidate/evaluations/27617/randy-wood
27617,Randy Wood,Marijuana,NORML (National Organization for the Reform of Marijuana Laws),599,13774,0%,2023,2023,2023,interest_group_rating,https://votesmart.org/interest-group/599/rating/13774,https://j.futurefacts.votesmart.io/candidate/evaluations/27617/randy-wood
27632,John Merrill,Business and Consumers,League of Southeastern Credit Unions,1991,5850,100%,2010,2010,2010,interest_group_rating,https://votesmart.org/interest-group/1991/rating/5850,https://j.futurefacts.votesmart.io/candidate/evaluations/27632/john-merrill
27632,John Merrill,Business and Consumers,National Federation of Independent Business - Alabama,608,7917,91%,2011-2014,2011,2014,interest_group_rating,https://votesmart.org/interest-group/608/rating/7917,https://j.futurefacts.votesmart.io/candidate/evaluations/27632/john-merrill
27632,John Merrill,Conservative,American Conservative Union (ACU),1481,10283,83%,2014,2014,2014,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10283,https://j.futurefacts.votesmart.io/candidate/evaluations/27632/john-merrill
27632,John Merrill,Guns,National Rifle Association (NRA),1034,12493,92%,2018,2018,2018,interest_group_rating,https://votesmart.org/interest-group/1034/rating/12493,https://j.futurefacts.votesmart.io/candidate/evaluations/27632/john-merrill
27632,John Merrill,Guns,National Rifle Association (NRA),1034,7165,93%,2014,2014,2014,interest_group_rating,https://votesmart.org/interest-group/1034/rating/7165,https://j.futurefacts.votesmart.io/candidate/evaluations/27632/john-merrill
27632,John Merrill,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,5559,92%,2010,2010,2010,interest_group_rating,https://votesmart.org/interest-group/1557/rating/5559,https://j.futurefacts.votesmart.io/candidate/evaluations/27632/john-merrill
27636,Jack Williams,Business and Consumers,National Federation of Independent Business - Alabama,608,12078,90%,2015-2018,2015,2018,interest_group_rating,https://votesmart.org/interest-group/608/rating/12078,https://j.futurefacts.votesmart.io/candidate/evaluations/27636/jack-williams
27636,Jack Williams,Business and Consumers,National Federation of Independent Business - Alabama,608,7917,100%,2011-2014,2011,2014,interest_group_rating,https://votesmart.org/interest-group/608/rating/7917,https://j.futurefacts.votesmart.io/candidate/evaluations/27636/jack-williams
27636,Jack Williams,Business and Consumers,National Federation of Independent Business - Alabama,608,5608,100%,2007-2010,2007,2010,interest_group_rating,https://votesmart.org/interest-group/608/rating/5608,https://j.futurefacts.votesmart.io/candidate/evaluations/27636/jack-williams
27636,Jack Williams,Business and Consumers,National Federation of Independent Business - Alabama,608,3421,100%,2003-2006,2003,2006,interest_group_rating,https://votesmart.org/interest-group/608/rating/3421,https://j.futurefacts.votesmart.io/candidate/evaluations/27636/jack-williams
27636,Jack Williams,Conservative,American Conservative Union (ACU),1481,10895,56%,2018,2018,2018,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10895,https://j.futurefacts.votesmart.io/candidate/evaluations/27636/jack-williams
27636,Jack Williams,Conservative,American Conservative Union (ACU),1481,10896,61%,2018,2018,2018,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10896,https://j.futurefacts.votesmart.io/candidate/evaluations/27636/jack-williams
27636,Jack Williams,Conservative,American Conservative Union (ACU),1481,10589,69%,2017,2017,2017,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10589,https://j.futurefacts.votesmart.io/candidate/evaluations/27636/jack-williams
27636,Jack Williams,Conservative,American Conservative Union (ACU),1481,10590,62%,2017,2017,2017,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10590,https://j.futurefacts.votesmart.io/candidate/evaluations/27636/jack-williams
27636,Jack Williams,Conservative,American Conservative Union (ACU),1481,10112,42%,2016,2016,2016,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10112,https://j.futurefacts.votesmart.io/candidate/evaluations/27636/jack-williams
27636,Jack Williams,Conservative,American Conservative Union (ACU),1481,10128,59%,2016,2016,2016,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10128,https://j.futurefacts.votesmart.io/candidate/evaluations/27636/jack-williams
27636,Jack Williams,Conservative,American Conservative Union (ACU),1481,9175,44%,2015,2015,2015,interest_group_rating,https://votesmart.org/interest-group/1481/rating/9175,https://j.futurefacts.votesmart.io/candidate/evaluations/27636/jack-williams
27636,Jack Williams,Conservative,American Conservative Union (ACU),1481,9176,68%,2015,2015,2015,interest_group_rating,https://votesmart.org/interest-group/1481/rating/9176,https://j.futurefacts.votesmart.io/candidate/evaluations/27636/jack-williams
27636,Jack Williams,Conservative,American Conservative Union (ACU),1481,10283,92%,2014,2014,2014,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10283,https://j.futurefacts.votesmart.io/candidate/evaluations/27636/jack-williams
27636,Jack Williams,Conservative,Christian Coalition of Alabama,510,3269,93%,2003-2006,2003,2006,interest_group_rating,https://votesmart.org/interest-group/510/rating/3269,https://j.futurefacts.votesmart.io/candidate/evaluations/27636/jack-williams
27636,Jack Williams,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,7257,86%,2014,2014,2014,interest_group_rating,https://votesmart.org/interest-group/1557/rating/7257,https://j.futurefacts.votesmart.io/candidate/evaluations/27636/jack-williams
