legislator_name,chamber,district,party,rating,rating_year,organization,source_url,local_path,source_sha256,election_cycle,name_key,canonical_candidate_id,person_id,canonical_name,year_num,district_num,canonical_party
SHIVER,house,64.0,R,64.0,2017,American Conservative Union (ACU),https://web.archive.org/web/20210421055611/http://acuratings.conservative.org/wp-content/uploads/sites/5/2017/07/Alabama_2017_web-1.pdf,data\raw\ballotpedia\linked_scorecards\1cefec98d0343426_Alabama_2017_web-1.pdf,c5398a7bd6a436287f6a08261dacd8ece00b49da40a1f1a8644de3cc20036a50,2018,SHIVER,,,,,,
SOUTH,house,16.0,R,71.0,2017,American Conservative Union (ACU),https://web.archive.org/web/20210421055611/http://acuratings.conservative.org/wp-content/uploads/sites/5/2017/07/Alabama_2017_web-1.pdf,data\raw\ballotpedia\linked_scorecards\1cefec98d0343426_Alabama_2017_web-1.pdf,c5398a7bd6a436287f6a08261dacd8ece00b49da40a1f1a8644de3cc20036a50,2018,SOUTH,,,,,,
STANDRIDGE,house,34.0,R,50.0,2017,American Conservative Union (ACU),https://web.archive.org/web/20210421055611/http://acuratings.conservative.org/wp-content/uploads/sites/5/2017/07/Alabama_2017_web-1.pdf,data\raw\ballotpedia\linked_scorecards\1cefec98d0343426_Alabama_2017_web-1.pdf,c5398a7bd6a436287f6a08261dacd8ece00b49da40a1f1a8644de3cc20036a50,2018,STANDRIDGE,,,,,,
Todd,house,54.0,D,40.0,2017,American Conservative Union (ACU),https://web.archive.org/web/20210421055611/http://acuratings.conservative.org/wp-content/uploads/sites/5/2017/07/Alabama_2017_web-1.pdf,data\raw\ballotpedia\linked_scorecards\1cefec98d0343426_Alabama_2017_web-1.pdf,c5398a7bd6a436287f6a08261dacd8ece00b49da40a1f1a8644de3cc20036a50,2018,TODD,,,,,,
TREADAWAY,house,51.0,R,62.0,2017,American Conservative Union (ACU),https://web.archive.org/web/20210421055611/http://acuratings.conservative.org/wp-content/uploads/sites/5/2017/07/Alabama_2017_web-1.pdf,data\raw\ballotpedia\linked_scorecards\1cefec98d0343426_Alabama_2017_web-1.pdf,c5398a7bd6a436287f6a08261dacd8ece00b49da40a1f1a8644de3cc20036a50,2018,TREADAWAY,,,,,,
TUGGLE,house,81.0,R,71.0,2017,American Conservative Union (ACU),https://web.archive.org/web/20210421055611/http://acuratings.conservative.org/wp-content/uploads/sites/5/2017/07/Alabama_2017_web-1.pdf,data\raw\ballotpedia\linked_scorecards\1cefec98d0343426_Alabama_2017_web-1.pdf,c5398a7bd6a436287f6a08261dacd8ece00b49da40a1f1a8644de3cc20036a50,2018,TUGGLE,,,,,,
WADSWORTH,house,14.0,R,67.0,2017,American Conservative Union (ACU),https://web.archive.org/web/20210421055611/http://acuratings.conservative.org/wp-content/uploads/sites/5/2017/07/Alabama_2017_web-1.pdf,data\raw\ballotpedia\linked_scorecards\1cefec98d0343426_Alabama_2017_web-1.pdf,c5398a7bd6a436287f6a08261dacd8ece00b49da40a1f1a8644de3cc20036a50,2018,WADSWORTH,,,,,,
Warren,house,82.0,D,50.0,2017,American Conservative Union (ACU),https://web.archive.org/web/20210421055611/http://acuratings.conservative.org/wp-content/uploads/sites/5/2017/07/Alabama_2017_web-1.pdf,data\raw\ballotpedia\linked_scorecards\1cefec98d0343426_Alabama_2017_web-1.pdf,c5398a7bd6a436287f6a08261dacd8ece00b49da40a1f1a8644de3cc20036a50,2018,WARREN,,,,,,
WEAVER,house,49.0,R,69.0,2017,American Conservative Union (ACU),https://web.archive.org/web/20210421055611/http://acuratings.conservative.org/wp-content/uploads/sites/5/2017/07/Alabama_2017_web-1.pdf,data\raw\ballotpedia\linked_scorecards\1cefec98d0343426_Alabama_2017_web-1.pdf,c5398a7bd6a436287f6a08261dacd8ece00b49da40a1f1a8644de3cc20036a50,2018,WEAVER,,,,,,
"WHORTON, I.",house,38.0,R,64.0,2017,American Conservative Union (ACU),https://web.archive.org/web/20210421055611/http://acuratings.conservative.org/wp-content/uploads/sites/5/2017/07/Alabama_2017_web-1.pdf,data\raw\ballotpedia\linked_scorecards\1cefec98d0343426_Alabama_2017_web-1.pdf,c5398a7bd6a436287f6a08261dacd8ece00b49da40a1f1a8644de3cc20036a50,2018,I WHORTON,,,,,,
"WHORTON, R.",house,22.0,R,57.0,2017,American Conservative Union (ACU),https://web.archive.org/web/20210421055611/http://acuratings.conservative.org/wp-content/uploads/sites/5/2017/07/Alabama_2017_web-1.pdf,data\raw\ballotpedia\linked_scorecards\1cefec98d0343426_Alabama_2017_web-1.pdf,c5398a7bd6a436287f6a08261dacd8ece00b49da40a1f1a8644de3cc20036a50,2018,R WHORTON,,,,,,
WILCOX,house,104.0,R,79.0,2017,American Conservative Union (ACU),https://web.archive.org/web/20210421055611/http://acuratings.conservative.org/wp-content/uploads/sites/5/2017/07/Alabama_2017_web-1.pdf,data\raw\ballotpedia\linked_scorecards\1cefec98d0343426_Alabama_2017_web-1.pdf,c5398a7bd6a436287f6a08261dacd8ece00b49da40a1f1a8644de3cc20036a50,2018,WILCOX,,,,,,
"WILLIAMS, J. D.",house,47.0,R,69.0,2017,American Conservative Union (ACU),https://web.archive.org/web/20210421055611/http://acuratings.conservative.org/wp-content/uploads/sites/5/2017/07/Alabama_2017_web-1.pdf,data\raw\ballotpedia\linked_scorecards\1cefec98d0343426_Alabama_2017_web-1.pdf,c5398a7bd6a436287f6a08261dacd8ece00b49da40a1f1a8644de3cc20036a50,2018,J D WILLIAMS,,,,,,
"WILLIAMS, J. W.",house,102.0,R,67.0,2017,American Conservative Union (ACU),https://web.archive.org/web/20210421055611/http://acuratings.conservative.org/wp-content/uploads/sites/5/2017/07/Alabama_2017_web-1.pdf,data\raw\ballotpedia\linked_scorecards\1cefec98d0343426_Alabama_2017_web-1.pdf,c5398a7bd6a436287f6a08261dacd8ece00b49da40a1f1a8644de3cc20036a50,2018,J W WILLIAMS,,,,,,
"WILLIAMS, P .",house,6.0,R,64.0,2017,American Conservative Union (ACU),https://web.archive.org/web/20210421055611/http://acuratings.conservative.org/wp-content/uploads/sites/5/2017/07/Alabama_2017_web-1.pdf,data\raw\ballotpedia\linked_scorecards\1cefec98d0343426_Alabama_2017_web-1.pdf,c5398a7bd6a436287f6a08261dacd8ece00b49da40a1f1a8644de3cc20036a50,2018,P WILLIAMS,,,,,,
WINGO,house,62.0,R,50.0,2017,American Conservative Union (ACU),https://web.archive.org/web/20210421055611/http://acuratings.conservative.org/wp-content/uploads/sites/5/2017/07/Alabama_2017_web-1.pdf,data\raw\ballotpedia\linked_scorecards\1cefec98d0343426_Alabama_2017_web-1.pdf,c5398a7bd6a436287f6a08261dacd8ece00b49da40a1f1a8644de3cc20036a50,2018,WINGO,,,,,,
WOOD,house,36.0,R,60.0,2017,American Conservative Union (ACU),https://web.archive.org/web/20210421055611/http://acuratings.conservative.org/wp-content/uploads/sites/5/2017/07/Alabama_2017_web-1.pdf,data\raw\ballotpedia\linked_scorecards\1cefec98d0343426_Alabama_2017_web-1.pdf,c5398a7bd6a436287f6a08261dacd8ece00b49da40a1f1a8644de3cc20036a50,2018,WOOD,,,,,,
ALBRITTON,senate,22.0,R,58.0,2016,American Conservative Union (ACU),https://web.archive.org/web/20210421101303/http://acuratings.conservative.org/wp-content/uploads/sites/5/2016/08/Alabama_2016_web1.pdf,data\raw\ballotpedia\linked_scorecards\6a6f8999a3505296_Alabama_2016_web1.pdf,c987a8cc3a1cbd6805cc36fc5de526b3ce1eff1bebc29ef76bc01d88c458af40,2018,ALBRITTON,,,,,,
ALLEN,senate,21.0,R,77.0,2016,American Conservative Union (ACU),https://web.archive.org/web/20210421101303/http://acuratings.conservative.org/wp-content/uploads/sites/5/2016/08/Alabama_2016_web1.pdf,data\raw\ballotpedia\linked_scorecards\6a6f8999a3505296_Alabama_2016_web1.pdf,c987a8cc3a1cbd6805cc36fc5de526b3ce1eff1bebc29ef76bc01d88c458af40,2018,ALLEN,,,,,,
Beasley,senate,28.0,D,58.0,2016,American Conservative Union (ACU),https://web.archive.org/web/20210421101303/http://acuratings.conservative.org/wp-content/uploads/sites/5/2016/08/Alabama_2016_web1.pdf,data\raw\ballotpedia\linked_scorecards\6a6f8999a3505296_Alabama_2016_web1.pdf,c987a8cc3a1cbd6805cc36fc5de526b3ce1eff1bebc29ef76bc01d88c458af40,2018,BEASLEY,,,,,,
BLACKWELL,senate,15.0,R,67.0,2016,American Conservative Union (ACU),https://web.archive.org/web/20210421101303/http://acuratings.conservative.org/wp-content/uploads/sites/5/2016/08/Alabama_2016_web1.pdf,data\raw\ballotpedia\linked_scorecards\6a6f8999a3505296_Alabama_2016_web1.pdf,c987a8cc3a1cbd6805cc36fc5de526b3ce1eff1bebc29ef76bc01d88c458af40,2018,BLACKWELL,,,,,,
BREWBAKER†,senate,25.0,R,77.0,2016,American Conservative Union (ACU),https://web.archive.org/web/20210421101303/http://acuratings.conservative.org/wp-content/uploads/sites/5/2016/08/Alabama_2016_web1.pdf,data\raw\ballotpedia\linked_scorecards\6a6f8999a3505296_Alabama_2016_web1.pdf,c987a8cc3a1cbd6805cc36fc5de526b3ce1eff1bebc29ef76bc01d88c458af40,2018,BREWBAKER,,,,,,
BUSSMAN,senate,4.0,R,67.0,2016,American Conservative Union (ACU),https://web.archive.org/web/20210421101303/http://acuratings.conservative.org/wp-content/uploads/sites/5/2016/08/Alabama_2016_web1.pdf,data\raw\ballotpedia\linked_scorecards\6a6f8999a3505296_Alabama_2016_web1.pdf,c987a8cc3a1cbd6805cc36fc5de526b3ce1eff1bebc29ef76bc01d88c458af40,2018,BUSSMAN,,,,,,
CHAMBLISS,senate,30.0,R,77.0,2016,American Conservative Union (ACU),https://web.archive.org/web/20210421101303/http://acuratings.conservative.org/wp-content/uploads/sites/5/2016/08/Alabama_2016_web1.pdf,data\raw\ballotpedia\linked_scorecards\6a6f8999a3505296_Alabama_2016_web1.pdf,c987a8cc3a1cbd6805cc36fc5de526b3ce1eff1bebc29ef76bc01d88c458af40,2018,CHAMBLISS,,,,,,
Coleman-Madison,senate,20.0,D,50.0,2016,American Conservative Union (ACU),https://web.archive.org/web/20210421101303/http://acuratings.conservative.org/wp-content/uploads/sites/5/2016/08/Alabama_2016_web1.pdf,data\raw\ballotpedia\linked_scorecards\6a6f8999a3505296_Alabama_2016_web1.pdf,c987a8cc3a1cbd6805cc36fc5de526b3ce1eff1bebc29ef76bc01d88c458af40,2018,COLEMAN MADISON,,,,,,
DIAL,senate,13.0,R,75.0,2016,American Conservative Union (ACU),https://web.archive.org/web/20210421101303/http://acuratings.conservative.org/wp-content/uploads/sites/5/2016/08/Alabama_2016_web1.pdf,data\raw\ballotpedia\linked_scorecards\6a6f8999a3505296_Alabama_2016_web1.pdf,c987a8cc3a1cbd6805cc36fc5de526b3ce1eff1bebc29ef76bc01d88c458af40,2018,DIAL,,,,,,
Dunn,senate,19.0,D,55.0,2016,American Conservative Union (ACU),https://web.archive.org/web/20210421101303/http://acuratings.conservative.org/wp-content/uploads/sites/5/2016/08/Alabama_2016_web1.pdf,data\raw\ballotpedia\linked_scorecards\6a6f8999a3505296_Alabama_2016_web1.pdf,c987a8cc3a1cbd6805cc36fc5de526b3ce1eff1bebc29ef76bc01d88c458af40,2018,DUNN,,,,,,
Figures†,senate,33.0,D,36.0,2016,American Conservative Union (ACU),https://web.archive.org/web/20210421101303/http://acuratings.conservative.org/wp-content/uploads/sites/5/2016/08/Alabama_2016_web1.pdf,data\raw\ballotpedia\linked_scorecards\6a6f8999a3505296_Alabama_2016_web1.pdf,c987a8cc3a1cbd6805cc36fc5de526b3ce1eff1bebc29ef76bc01d88c458af40,2018,FIGURES,,,,,,
GLOVER,senate,34.0,R,82.0,2016,American Conservative Union (ACU),https://web.archive.org/web/20210421101303/http://acuratings.conservative.org/wp-content/uploads/sites/5/2016/08/Alabama_2016_web1.pdf,data\raw\ballotpedia\linked_scorecards\6a6f8999a3505296_Alabama_2016_web1.pdf,c987a8cc3a1cbd6805cc36fc5de526b3ce1eff1bebc29ef76bc01d88c458af40,2018,GLOVER,,,,,,
HIGHTOWER,senate,35.0,R,79.0,2016,American Conservative Union (ACU),https://web.archive.org/web/20210421101303/http://acuratings.conservative.org/wp-content/uploads/sites/5/2016/08/Alabama_2016_web1.pdf,data\raw\ballotpedia\linked_scorecards\6a6f8999a3505296_Alabama_2016_web1.pdf,c987a8cc3a1cbd6805cc36fc5de526b3ce1eff1bebc29ef76bc01d88c458af40,2018,HIGHTOWER,,,,,,
HOLLEY,senate,31.0,R,79.0,2016,American Conservative Union (ACU),https://web.archive.org/web/20210421101303/http://acuratings.conservative.org/wp-content/uploads/sites/5/2016/08/Alabama_2016_web1.pdf,data\raw\ballotpedia\linked_scorecards\6a6f8999a3505296_Alabama_2016_web1.pdf,c987a8cc3a1cbd6805cc36fc5de526b3ce1eff1bebc29ef76bc01d88c458af40,2018,HOLLEY,,,,,,
HOLTZCLAW,senate,2.0,R,77.0,2016,American Conservative Union (ACU),https://web.archive.org/web/20210421101303/http://acuratings.conservative.org/wp-content/uploads/sites/5/2016/08/Alabama_2016_web1.pdf,data\raw\ballotpedia\linked_scorecards\6a6f8999a3505296_Alabama_2016_web1.pdf,c987a8cc3a1cbd6805cc36fc5de526b3ce1eff1bebc29ef76bc01d88c458af40,2018,HOLTZCLAW,,,,,,
LIVINGSTON,senate,8.0,R,71.0,2016,American Conservative Union (ACU),https://web.archive.org/web/20210421101303/http://acuratings.conservative.org/wp-content/uploads/sites/5/2016/08/Alabama_2016_web1.pdf,data\raw\ballotpedia\linked_scorecards\6a6f8999a3505296_Alabama_2016_web1.pdf,c987a8cc3a1cbd6805cc36fc5de526b3ce1eff1bebc29ef76bc01d88c458af40,2018,LIVINGSTON,,,,,,
MARSH,senate,12.0,R,67.0,2016,American Conservative Union (ACU),https://web.archive.org/web/20210421101303/http://acuratings.conservative.org/wp-content/uploads/sites/5/2016/08/Alabama_2016_web1.pdf,data\raw\ballotpedia\linked_scorecards\6a6f8999a3505296_Alabama_2016_web1.pdf,c987a8cc3a1cbd6805cc36fc5de526b3ce1eff1bebc29ef76bc01d88c458af40,2018,MARSH,,,,,,
McCLENDON,senate,11.0,R,77.0,2016,American Conservative Union (ACU),https://web.archive.org/web/20210421101303/http://acuratings.conservative.org/wp-content/uploads/sites/5/2016/08/Alabama_2016_web1.pdf,data\raw\ballotpedia\linked_scorecards\6a6f8999a3505296_Alabama_2016_web1.pdf,c987a8cc3a1cbd6805cc36fc5de526b3ce1eff1bebc29ef76bc01d88c458af40,2018,MCCLENDON,,,,,,
MELSON,senate,1.0,R,91.0,2016,American Conservative Union (ACU),https://web.archive.org/web/20210421101303/http://acuratings.conservative.org/wp-content/uploads/sites/5/2016/08/Alabama_2016_web1.pdf,data\raw\ballotpedia\linked_scorecards\6a6f8999a3505296_Alabama_2016_web1.pdf,c987a8cc3a1cbd6805cc36fc5de526b3ce1eff1bebc29ef76bc01d88c458af40,2018,MELSON,,,,,,
AINSWORTH,house,27.0,R,67.0,2016,American Conservative Union (ACU),https://web.archive.org/web/20210421101303/http://acuratings.conservative.org/wp-content/uploads/sites/5/2016/08/Alabama_2016_web1.pdf,data\raw\ballotpedia\linked_scorecards\6a6f8999a3505296_Alabama_2016_web1.pdf,c987a8cc3a1cbd6805cc36fc5de526b3ce1eff1bebc29ef76bc01d88c458af40,2018,AINSWORTH,,,,,,
Alexander,house,56.0,D,11.0,2016,American Conservative Union (ACU),https://web.archive.org/web/20210421101303/http://acuratings.conservative.org/wp-content/uploads/sites/5/2016/08/Alabama_2016_web1.pdf,data\raw\ballotpedia\linked_scorecards\6a6f8999a3505296_Alabama_2016_web1.pdf,c987a8cc3a1cbd6805cc36fc5de526b3ce1eff1bebc29ef76bc01d88c458af40,2018,ALEXANDER,,,,,,
BAKER,house,66.0,R,67.0,2016,American Conservative Union (ACU),https://web.archive.org/web/20210421101303/http://acuratings.conservative.org/wp-content/uploads/sites/5/2016/08/Alabama_2016_web1.pdf,data\raw\ballotpedia\linked_scorecards\6a6f8999a3505296_Alabama_2016_web1.pdf,c987a8cc3a1cbd6805cc36fc5de526b3ce1eff1bebc29ef76bc01d88c458af40,2018,BAKER,,,,,,
BALL,house,10.0,R,60.0,2016,American Conservative Union (ACU),https://web.archive.org/web/20210421101303/http://acuratings.conservative.org/wp-content/uploads/sites/5/2016/08/Alabama_2016_web1.pdf,data\raw\ballotpedia\linked_scorecards\6a6f8999a3505296_Alabama_2016_web1.pdf,c987a8cc3a1cbd6805cc36fc5de526b3ce1eff1bebc29ef76bc01d88c458af40,2018,BALL,,,,,,
Bandy†,house,83.0,D,56.0,2016,American Conservative Union (ACU),https://web.archive.org/web/20210421101303/http://acuratings.conservative.org/wp-content/uploads/sites/5/2016/08/Alabama_2016_web1.pdf,data\raw\ballotpedia\linked_scorecards\6a6f8999a3505296_Alabama_2016_web1.pdf,c987a8cc3a1cbd6805cc36fc5de526b3ce1eff1bebc29ef76bc01d88c458af40,2018,BANDY,,,,,,
BECKMAN,house,88.0,R,67.0,2016,American Conservative Union (ACU),https://web.archive.org/web/20210421101303/http://acuratings.conservative.org/wp-content/uploads/sites/5/2016/08/Alabama_2016_web1.pdf,data\raw\ballotpedia\linked_scorecards\6a6f8999a3505296_Alabama_2016_web1.pdf,c987a8cc3a1cbd6805cc36fc5de526b3ce1eff1bebc29ef76bc01d88c458af40,2018,BECKMAN,,,,,,
Beech,house,65.0,D,40.0,2016,American Conservative Union (ACU),https://web.archive.org/web/20210421101303/http://acuratings.conservative.org/wp-content/uploads/sites/5/2016/08/Alabama_2016_web1.pdf,data\raw\ballotpedia\linked_scorecards\6a6f8999a3505296_Alabama_2016_web1.pdf,c987a8cc3a1cbd6805cc36fc5de526b3ce1eff1bebc29ef76bc01d88c458af40,2018,BEECH,,,,,,
Black,house,3.0,D,27.0,2016,American Conservative Union (ACU),https://web.archive.org/web/20210421101303/http://acuratings.conservative.org/wp-content/uploads/sites/5/2016/08/Alabama_2016_web1.pdf,data\raw\ballotpedia\linked_scorecards\6a6f8999a3505296_Alabama_2016_web1.pdf,c987a8cc3a1cbd6805cc36fc5de526b3ce1eff1bebc29ef76bc01d88c458af40,2018,BLACK,,,,,,
BLACKSHEAR,house,80.0,R,58.0,2016,American Conservative Union (ACU),https://web.archive.org/web/20210421101303/http://acuratings.conservative.org/wp-content/uploads/sites/5/2016/08/Alabama_2016_web1.pdf,data\raw\ballotpedia\linked_scorecards\6a6f8999a3505296_Alabama_2016_web1.pdf,c987a8cc3a1cbd6805cc36fc5de526b3ce1eff1bebc29ef76bc01d88c458af40,2018,BLACKSHEAR,,,,,,
BOOTHE,house,89.0,R,75.0,2016,American Conservative Union (ACU),https://web.archive.org/web/20210421101303/http://acuratings.conservative.org/wp-content/uploads/sites/5/2016/08/Alabama_2016_web1.pdf,data\raw\ballotpedia\linked_scorecards\6a6f8999a3505296_Alabama_2016_web1.pdf,c987a8cc3a1cbd6805cc36fc5de526b3ce1eff1bebc29ef76bc01d88c458af40,2018,BOOTHE,,,,,,
Boyd†,house,32.0,D,47.0,2016,American Conservative Union (ACU),https://web.archive.org/web/20210421101303/http://acuratings.conservative.org/wp-content/uploads/sites/5/2016/08/Alabama_2016_web1.pdf,data\raw\ballotpedia\linked_scorecards\6a6f8999a3505296_Alabama_2016_web1.pdf,c987a8cc3a1cbd6805cc36fc5de526b3ce1eff1bebc29ef76bc01d88c458af40,2018,BOYD,,,,,,
Bracy,house,98.0,D,22.0,2016,American Conservative Union (ACU),https://web.archive.org/web/20210421101303/http://acuratings.conservative.org/wp-content/uploads/sites/5/2016/08/Alabama_2016_web1.pdf,data\raw\ballotpedia\linked_scorecards\6a6f8999a3505296_Alabama_2016_web1.pdf,c987a8cc3a1cbd6805cc36fc5de526b3ce1eff1bebc29ef76bc01d88c458af40,2018,BRACY,,,,,,
BROWN,house,40.0,R,58.0,2016,American Conservative Union (ACU),https://web.archive.org/web/20210421101303/http://acuratings.conservative.org/wp-content/uploads/sites/5/2016/08/Alabama_2016_web1.pdf,data\raw\ballotpedia\linked_scorecards\6a6f8999a3505296_Alabama_2016_web1.pdf,c987a8cc3a1cbd6805cc36fc5de526b3ce1eff1bebc29ef76bc01d88c458af40,2018,BROWN,,,,,,
Buskey,house,99.0,D,11.0,2016,American Conservative Union (ACU),https://web.archive.org/web/20210421101303/http://acuratings.conservative.org/wp-content/uploads/sites/5/2016/08/Alabama_2016_web1.pdf,data\raw\ballotpedia\linked_scorecards\6a6f8999a3505296_Alabama_2016_web1.pdf,c987a8cc3a1cbd6805cc36fc5de526b3ce1eff1bebc29ef76bc01d88c458af40,2018,BUSKEY,,,,,,
BUTLER,house,30.0,R,64.0,2016,American Conservative Union (ACU),https://web.archive.org/web/20210421101303/http://acuratings.conservative.org/wp-content/uploads/sites/5/2016/08/Alabama_2016_web1.pdf,data\raw\ballotpedia\linked_scorecards\6a6f8999a3505296_Alabama_2016_web1.pdf,c987a8cc3a1cbd6805cc36fc5de526b3ce1eff1bebc29ef76bc01d88c458af40,2018,BUTLER,,,,,,
CARNS,house,48.0,R,67.0,2016,American Conservative Union (ACU),https://web.archive.org/web/20210421101303/http://acuratings.conservative.org/wp-content/uploads/sites/5/2016/08/Alabama_2016_web1.pdf,data\raw\ballotpedia\linked_scorecards\6a6f8999a3505296_Alabama_2016_web1.pdf,c987a8cc3a1cbd6805cc36fc5de526b3ce1eff1bebc29ef76bc01d88c458af40,2018,CARNS,,,,,,
CHESTEEN,house,87.0,R,50.0,2016,American Conservative Union (ACU),https://web.archive.org/web/20210421101303/http://acuratings.conservative.org/wp-content/uploads/sites/5/2016/08/Alabama_2016_web1.pdf,data\raw\ballotpedia\linked_scorecards\6a6f8999a3505296_Alabama_2016_web1.pdf,c987a8cc3a1cbd6805cc36fc5de526b3ce1eff1bebc29ef76bc01d88c458af40,2018,CHESTEEN,,,,,,
Clarke,house,97.0,D,36.0,2016,American Conservative Union (ACU),https://web.archive.org/web/20210421101303/http://acuratings.conservative.org/wp-content/uploads/sites/5/2016/08/Alabama_2016_web1.pdf,data\raw\ballotpedia\linked_scorecards\6a6f8999a3505296_Alabama_2016_web1.pdf,c987a8cc3a1cbd6805cc36fc5de526b3ce1eff1bebc29ef76bc01d88c458af40,2018,CLARKE,,,,,,
CLOUSE,house,93.0,R,67.0,2016,American Conservative Union (ACU),https://web.archive.org/web/20210421101303/http://acuratings.conservative.org/wp-content/uploads/sites/5/2016/08/Alabama_2016_web1.pdf,data\raw\ballotpedia\linked_scorecards\6a6f8999a3505296_Alabama_2016_web1.pdf,c987a8cc3a1cbd6805cc36fc5de526b3ce1eff1bebc29ef76bc01d88c458af40,2018,CLOUSE,,,,,,
Coleman,house,57.0,D,10.0,2016,American Conservative Union (ACU),https://web.archive.org/web/20210421101303/http://acuratings.conservative.org/wp-content/uploads/sites/5/2016/08/Alabama_2016_web1.pdf,data\raw\ballotpedia\linked_scorecards\6a6f8999a3505296_Alabama_2016_web1.pdf,c987a8cc3a1cbd6805cc36fc5de526b3ce1eff1bebc29ef76bc01d88c458af40,2018,COLEMAN,,,,,,
ALBRITTON,senate,22.0,R,73.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,ALBRITTON,,,,,,
ALLEN,senate,21.0,R,71.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,ALLEN,,,,,,
Beasley,senate,28.0,D,67.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,BEASLEY,,,,,,
BLACKWELL,senate,15.0,R,83.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,BLACKWELL,,,,,,
BREWBAKER,senate,25.0,R,91.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,BREWBAKER,,,,,,
BUSSMAN,senate,4.0,R,77.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,BUSSMAN,,,,,,
CHAMBLISS,senate,30.0,R,73.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,CHAMBLISS,,,,,,
Coleman-Madison,senate,20.0,D,64.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,COLEMAN MADISON,,,,,,
DIAL,senate,13.0,R,75.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,DIAL,,,,,,
Dunn,senate,19.0,D,73.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,DUNN,,,,,,
Figures,senate,33.0,D,62.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,FIGURES,,,,,,
