member_source_id,member_display_name,party,district,behavioral_ideology,chamber_percentile,votes_used,possible_votes,participation_rate,caucus_median,distance_from_caucus_median,normalized_name,surname,cycle,chamber
LEGISCAN-3416,Mike Ball,R,HD-010,-1.974713416833206e-15,45.893719806763286,41,643,0.06376360808709176,1.1053024762593611e-14,-1.3027738179426818e-14,MIKE BALL,BALL,2010,house
LEGISCAN-3417,Paul DeMarco,R,HD-046,8.728375852986053e-15,56.038647342995176,45,643,0.06998444790046657,1.1053024762593611e-14,-2.324648909607558e-15,PAUL DEMARCO,DEMARCO,2010,house
LEGISCAN-3418,Jack Williams,R,HD-047,-1.3236376897641945e-14,41.54589371980676,50,643,0.07776049766718507,1.1053024762593611e-14,-2.4289401660235554e-14,JACK WILLIAMS,WILLIAMS,2010,house
LEGISCAN-3419,Dickie Drake,R,HD-045,-1.3393055472458128e-14,41.06280193236715,44,643,0.06842923794712286,1.1053024762593611e-14,-2.444608023505174e-14,DICKIE DRAKE,DRAKE,2010,house
LEGISCAN-3420,Gerald Allen,R,SD-021,-3.6782814746023834e-14,29.951690821256037,50,643,0.07776049766718507,1.1053024762593611e-14,-4.783583950861744e-14,GERALD ALLEN,ALLEN,2010,house
LEGISCAN-3421,Joseph Hubbard,D,HD-073,-3.158834281993223e-14,33.33333333333333,50,643,0.07776049766718507,-0.3919005025018586,0.391900502501827,JOSEPH HUBBARD,HUBBARD,2010,house
LEGISCAN-3422,James Martin,R,HD-042,8.46224710108316e-15,55.072463768115945,42,643,0.06531881804043546,1.1053024762593611e-14,-2.590777661510451e-15,JAMES MARTIN,MARTIN,2010,house
LEGISCAN-3423,Harry Shiver,R,HD-064,-3.474353483602121e-14,30.434782608695656,49,643,0.07620528771384137,1.1053024762593611e-14,-4.579655959861482e-14,HARRY SHIVER,SHIVER,2010,house
LEGISCAN-3424,Joe Faust,R,HD-094,-3.184028098573435e-14,32.850241545893724,43,643,0.06687402799377916,1.1053024762593611e-14,-4.289330574832796e-14,JOE FAUST,FAUST,2010,house
LEGISCAN-3425,Chad Fincher,R,HD-102,-3.3060051487188085e-14,32.367149758454104,47,643,0.07309486780715396,1.1053024762593611e-14,-4.4113076249781695e-14,CHAD FINCHER,FINCHER,2010,house
LEGISCAN-3426,Alan Baker,R,HD-066,-2.173730162837664e-14,38.164251207729464,43,643,0.06687402799377916,1.1053024762593611e-14,-3.279032639097025e-14,ALAN BAKER,BAKER,2010,house
LEGISCAN-3427,Steve McMillan,R,HD-095,-2.426768040500596e-14,37.19806763285024,44,643,0.06842923794712286,1.1053024762593611e-14,-3.532070516759957e-14,STEVE MCMILLAN,MCMILLAN,2010,house
LEGISCAN-3428,James Ison,R,HD-101,-3.707282707687572e-14,29.468599033816425,53,643,0.08242612752721618,1.1053024762593611e-14,-4.812585183946933e-14,JAMES ISON,ISON,2010,house
LEGISCAN-3429,Jim McClendon,R,SD-011,-2.8939920470443514e-14,34.29951690821256,42,643,0.06531881804043546,1.1053024762593611e-14,-3.9992945233037124e-14,JIM MCCLENDON,MCCLENDON,2010,house
LEGISCAN-3430,Randy Wood,R,HD-036,-3.3948484867292964e-14,30.917874396135264,48,643,0.07465007776049767,1.1053024762593611e-14,-4.500150962988657e-14,RANDY WOOD,WOOD,2010,house
LEGISCAN-3431,Jim Barton,R,HD-104,-3.3581393632329056e-14,31.40096618357488,47,643,0.07309486780715396,1.1053024762593611e-14,-4.4634418394922665e-14,JIM BARTON,BARTON,2010,house
LEGISCAN-3432,Steve Clouse,R,HD-093,-3.7519313210669815e-14,28.985507246376812,45,643,0.06998444790046657,1.1053024762593611e-14,-4.8572337973263425e-14,STEVE CLOUSE,CLOUSE,2010,house
LEGISCAN-3433,Barry Mask,R,HD-031,-3.1507123103908617e-14,33.81642512077295,46,643,0.07153965785381027,1.1053024762593611e-14,-4.2560147866502226e-14,BARRY MASK,MASK,2010,house
LEGISCAN-3434,Harry Bridges,R,HD-038,-2.7021170118829045e-14,35.26570048309179,48,643,0.07465007776049767,1.1053024762593611e-14,-3.8074194881422655e-14,HARRY BRIDGES,BRIDGES,2010,house
LEGISCAN-3435,Howard Sanderford,R,HD-020,1.662831235971866e-15,48.309178743961354,43,643,0.06687402799377916,1.1053024762593611e-14,-9.390193526621746e-15,HOWARD SANDERFORD,SANDERFORD,2010,house
LEGISCAN-3436,David Grimes,R,HD-073,-2.1139066490776155e-14,38.64734299516908,43,643,0.06687402799377916,1.1053024762593611e-14,-3.219209125336977e-14,DAVID GRIMES,GRIMES,2010,house
LEGISCAN-3437,Phil Williams,R,HD-006,-1.0788929997306757e-14,42.028985507246375,44,643,0.06842923794712286,1.1053024762593611e-14,-2.184195475990037e-14,PHIL WILLIAMS,WILLIAMS,2010,house
LEGISCAN-3438,Micky Hammon,R,HD-004,1.1912443261599086e-15,47.82608695652174,47,643,0.07309486780715396,1.1053024762593611e-14,-9.861780436433703e-15,MICKY HAMMON,HAMMON,2010,house
LEGISCAN-3439,Gregory Wren,R,HD-075,-9.488299264293729e-16,46.3768115942029,32,643,0.049766718506998445,1.1053024762593611e-14,-1.2001854689022985e-14,GREGORY WREN,WREN,2010,house
LEGISCAN-3440,Robert Bentley,R,HD-063,5.937613309688421e-15,52.17391304347826,34,643,0.05287713841368585,1.1053024762593611e-14,-5.11541145290519e-15,ROBERT BENTLEY,BENTLEY,2010,house
LEGISCAN-3441,Frank McDaniel,D,HD-026,1.3026382239427545e-14,64.25120772946859,39,643,0.060653188180404355,-0.3919005025018586,0.39190050250187164,FRANK MCDANIEL,MCDANIEL,2010,house
LEGISCAN-3442,Alvin Holmes,D,HD-078,8.784121209220818e-15,56.52173913043478,34,643,0.05287713841368585,-0.3919005025018586,0.39190050250186736,ALVIN HOLMES,HOLMES,2010,house
LEGISCAN-3443,Blaine Galliher,R,HD-030,-1.951610065489469e-14,39.130434782608695,33,643,0.05132192846034215,1.1053024762593611e-14,-3.0569125417488304e-14,BLAINE GALLIHER,GALLIHER,2010,house
LEGISCAN-3444,Jack Collier,R,HD-105,5.204732490489172e-15,50.24154589371981,40,643,0.06220839813374806,1.1053024762593611e-14,-5.848292272104439e-15,JACK COLLIER,COLLIER,2010,house
LEGISCAN-3445,Allen Treadaway,R,HD-051,-2.0291429314077017e-15,44.927536231884055,42,643,0.06531881804043546,1.1053024762593611e-14,-1.3082167694001313e-14,ALLEN TREADAWAY,TREADAWAY,2010,house
LEGISCAN-3446,Arthur Payne,R,HD-044,5.596225022939726e-15,51.690821256038646,46,643,0.07153965785381027,1.1053024762593611e-14,-5.456799739653885e-15,ARTHUR PAYNE,PAYNE,2010,house
LEGISCAN-3447,Charles Newton,D,HD-090,-9.435579966888494e-15,42.99516908212561,39,643,0.060653188180404355,-0.3919005025018586,0.39190050250184916,CHARLES NEWTON,NEWTON,2010,house
LEGISCAN-3448,Richard Laird,D,HD-037,-2.4411150787726534e-14,36.71497584541063,49,643,0.07620528771384137,-0.3919005025018586,0.39190050250183417,RICHARD LAIRD,LAIRD,2010,house
LEGISCAN-3449,Ronald Johnson,R,HD-033,3.1257521528734593e-15,48.792270531400966,37,643,0.05754276827371695,1.1053024762593611e-14,-7.927272609720151e-15,RONALD JOHNSON,JOHNSON,2010,house
LEGISCAN-3450,Alan Boothe,R,HD-089,-1.014024164422167e-14,42.51207729468599,44,643,0.06842923794712286,1.1053024762593611e-14,-2.119326640681528e-14,ALAN BOOTHE,BOOTHE,2010,house
LEGISCAN-3451,Warren Beck,R,HD-087,-1.7047785851113603e-14,39.61352657004831,21,643,0.03265940902021773,1.1053024762593611e-14,-2.8100810613707216e-14,WARREN BECK,BECK,2010,house
LEGISCAN-3452,Benjamin Lewis,R,HD-086,-2.3333055456812218e-14,37.68115942028986,48,643,0.07465007776049767,1.1053024762593611e-14,-3.438608021940583e-14,BENJAMIN LEWIS,LEWIS,2010,house
LEGISCAN-3453,Mary McClurkin,R,HD-043,-2.559067967822429e-14,36.231884057971016,46,643,0.07153965785381027,1.1053024762593611e-14,-3.66437044408179e-14,MARY MCCLURKIN,MCCLURKIN,2010,house
LEGISCAN-3454,John Rogers,D,HD-052,4.281390657009528e-15,49.75845410628019,35,643,0.05443234836702955,-0.3919005025018586,0.39190050250186287,JOHN ROGERS,ROGERS,2010,house
LEGISCAN-3455,Elaine Beech,D,HD-065,1.530075128404354e-14,71.49758454106279,52,643,0.08087091757387248,-0.3919005025018586,0.3919005025018739,ELAINE BEECH,BEECH,2010,house
LEGISCAN-3456,Roderick Scott,D,HD-055,1.219384493455329e-14,63.28502415458937,39,643,0.060653188180404355,-0.3919005025018586,0.3919005025018708,RODERICK SCOTT,SCOTT,2010,house
LEGISCAN-3457,Lawrence McAdory,D,HD-056,1.7593997796578707e-14,73.42995169082126,46,643,0.07153965785381027,-0.3919005025018586,0.3919005025018762,LAWRENCE MCADORY,MCADORY,2010,house
LEGISCAN-3458,George Bandy,D,HD-083,1.0224196339432823e-14,59.42028985507246,37,643,0.05754276827371695,-0.3919005025018586,0.3919005025018688,GEORGE BANDY,BANDY,2010,house
LEGISCAN-3459,K.L. Brown,R,HD-040,-1.543487009082467e-14,40.09661835748793,22,643,0.03421461897356143,1.1053024762593611e-14,-2.648789485341828e-14,K L BROWN,BROWN,2010,house
AL1996U005,"Poole, Phil",D,20.0,-1.0957245240438467,24.242424242424242,375,548,0.6843065693430657,-3.357933090431187e-18,-1.0957245240438467,PHIL POOLE,POOLE,2010,senate
AL1996U008,"Little, T.D.",D,25.0,-1.4020484672765077,13.636363636363635,474,548,0.864963503649635,-3.357933090431187e-18,-1.4020484672765077,T D LITTLE,LITTLE,2010,senate
AL1996U009,McClain,D,19.0,0.04214293834963225,74.24242424242425,243,548,0.44343065693430656,-3.357933090431187e-18,0.04214293834963225,MCCLAIN,MCCLAIN,2010,senate
AL1996U011,"Dixon, Larry",R,23.0,1.281974056728934,84.84848484848484,375,548,0.6843065693430657,0.6686000099615764,0.6133740467673575,LARRY DIXON,DIXON,2010,senate
AL1996U013,"Mitchell, Wendell",D,28.0,-1.4602540675038744,7.575757575757576,474,548,0.864963503649635,-3.357933090431187e-18,-1.4602540675038744,WENDELL MITCHELL,MITCHELL,2010,senate
AL1996U014,"Butler, Tom",D,2.0,1.1708791180631675,81.81818181818183,428,548,0.781021897810219,-3.357933090431187e-18,1.1708791180631675,TOM BUTLER,BUTLER,2010,senate
AL1996U015,"Waggoner, JT",R,16.0,1.6001028888116724,92.42424242424242,429,548,0.7828467153284672,0.6686000099615764,0.931502878850096,JT WAGGONER,WAGGONER,2010,senate
AL1996U017,Lindsey,D,22.0,-1.0333835988341031,25.757575757575758,266,548,0.4854014598540146,-3.357933090431187e-18,-1.0333835988341031,LINDSEY,LINDSEY,2010,senate
AL1996U018,"Mitchem, Hinton",D,9.0,-1.2127316320966917,21.21212121212121,411,548,0.75,-3.357933090431187e-18,-1.2127316320966917,HINTON MITCHEM,MITCHEM,2010,senate
AL1996U020,"Barron, Lowell",D,8.0,-1.4505545415118424,10.606060606060606,449,548,0.8193430656934306,-3.357933090431187e-18,-1.4505545415118424,LOWELL BARRON,BARRON,2010,senate
AL1996U022,"Bedford, Roger Jr.",D,6.0,-1.3841901553252722,15.151515151515152,419,548,0.7645985401459854,-3.357933090431187e-18,-1.3841901553252722,ROGER JR BEDFORD,BEDFORD,2010,senate
AL1996U023,"Denton, Bobby",D,1.0,-1.1924341446595117,22.727272727272727,379,548,0.6916058394160584,-3.357933090431187e-18,-1.1924341446595117,BOBBY DENTON,DENTON,2010,senate
AL1996U025,"Sanders, Henry",D,21.0,-1.3662598020496266,16.666666666666664,392,548,0.7153284671532847,-3.357933090431187e-18,-1.3662598020496266,HENRY SANDERS,SANDERS,2010,senate
AL1996U027,"Smitherman, Rodger",D,18.0,-1.557917558068634,1.5151515151515151,464,548,0.8467153284671532,-3.357933090431187e-18,-1.557917558068634,RODGER SMITHERMAN,SMITHERMAN,2010,senate
AL1998U033,"Figures, Vivian",D,31.0,-1.2128248094516236,19.696969696969695,387,548,0.7062043795620438,-3.357933090431187e-18,-1.2128248094516236,VIVIAN FIGURES,FIGURES,2010,senate
AL1999L040,"Beason, Scott",R,17.0,1.8424771101037207,96.96969696969697,423,548,0.7718978102189781,0.6686000099615764,1.1738771001421444,SCOTT BEASON,BEASON,2010,senate
AL1999U005,"Preuitt, Jim",D,11.0,1.2226724896125536,83.33333333333334,446,548,0.8138686131386861,-3.357933090431187e-18,1.2226724896125536,JIM PREUITT,PREUITT,2010,senate
AL1999U009,"Smith, Harri Anne",R,27.0,1.5561277300141019,90.9090909090909,446,548,0.8138686131386861,0.6686000099615764,0.8875277200525254,HARRI ANNE SMITH,SMITH,2010,senate
AL1999U019,"Little, Zebulon Sr.",D,4.0,-1.5259149960486422,4.545454545454546,425,548,0.7755474452554745,-3.357933090431187e-18,-1.5259149960486422,ZEBULON SR LITTLE,LITTLE,2010,senate
AL1999U022,"Marsh, Del",R,12.0,1.4928624880963082,89.39393939393939,403,548,0.7354014598540146,0.6686000099615764,0.8242624781347317,DEL MARSH,MARSH,2010,senate
AL1999U028,"French, Steve",R,15.0,1.453136162425228,86.36363636363636,401,548,0.7317518248175182,0.6686000099615764,0.7845361524636515,STEVE FRENCH,FRENCH,2010,senate
AL1999U029,"Holley, Jimmy",D,29.0,1.4750473570283913,87.87878787878788,465,548,0.8485401459854015,-3.357933090431187e-18,1.4750473570283913,JIMMY HOLLEY,HOLLEY,2010,senate
AL1999U030,"Means, Larry",D,10.0,0.6003728448446535,75.75757575757575,388,548,0.708029197080292,-3.357933090431187e-18,0.6003728448446535,LARRY MEANS,MEANS,2010,senate
AL2003L006,"Glover, Benjamin III",R,32.0,1.8480601788971043,98.48484848484848,428,548,0.781021897810219,0.6686000099615764,1.179460168935528,BENJAMIN III GLOVER,GLOVER,2010,senate
AL2003L085,"Singleton, Bobby",D,22.0,-1.4258822429962321,12.121212121212121,432,548,0.7883211678832117,-3.357933090431187e-18,-1.4258822429962321,BOBBY SINGLETON,SINGLETON,2010,senate
AL2003U007,"Erwin, Henry Jr.",R,14.0,1.8950552078433895,100.0,447,548,0.8156934306569343,0.6686000099615764,1.2264551978818132,HENRY JR ERWIN,ERWIN,2010,senate
AL2003U010,"Penn, Myron",D,26.0,-1.4866767139252701,6.0606060606060606,417,548,0.7609489051094891,-3.357933090431187e-18,-1.4866767139252701,MYRON PENN,PENN,2010,senate
AL2003U011,"Byrne, Bradley",R,32.0,0.8121503368123596,80.3030303030303,138,548,0.2518248175182482,0.6686000099615764,0.14355032685078317,BRADLEY BYRNE,BYRNE,2010,senate
AL2003U023,"Ross, Quinton Jr.",D,24.0,-1.5570611670006003,3.0303030303030303,451,548,0.822992700729927,-3.357933090431187e-18,-1.5570611670006003,QUINTON JR ROSS,ROSS,2010,senate
AL2007U009,"Orr, Arthur",R,3.0,1.6737306173035607,93.93939393939394,453,548,0.8266423357664233,0.6686000099615764,1.0051306073419841,ARTHUR ORR,ORR,2010,senate
AL2007U012,"Bishop, Charles Sr.",R,5.0,0.6686000099615764,77.27272727272727,230,548,0.4197080291970803,0.6686000099615764,0.0,CHARLES SR BISHOP,BISHOP,2010,senate
AL2007U015,"Brooks, Ben",R,33.0,1.7579753571903243,95.45454545454545,431,548,0.7864963503649635,0.6686000099615764,1.089375347228748,BEN BROOKS,BROOKS,2010,senate
AL2007U019,Griffith,D,7.0,-1.2605582345652397,18.181818181818183,299,548,0.5456204379562044,-3.357933090431187e-18,-1.2605582345652397,GRIFFITH,GRIFFITH,2010,senate
AL2007U035,"Benefield, Kim",D,13.0,-1.4582442319367912,9.090909090909092,430,548,0.7846715328467153,-3.357933090431187e-18,-1.4582442319367912,KIM BENEFIELD,BENEFIELD,2010,senate
AL2008U030,"Pittman, Lee",R,30.0,0.6892939952076295,78.78787878787878,233,548,0.4251824817518248,0.6686000099615764,0.020693985246053037,LEE PITTMAN,PITTMAN,2010,senate
LEGISCAN-3460,Steve French,R,SD-015,6.557781960856169e-17,69.6969696969697,26,548,0.04744525547445255,0.6686000099615764,-0.6686000099615763,STEVE FRENCH,FRENCH,2010,senate
LEGISCAN-3461,J.T. Waggoner,R,SD-016,-8.790839710225365e-18,37.878787878787875,39,548,0.07116788321167883,0.6686000099615764,-0.6686000099615764,J T WAGGONER,WAGGONER,2010,senate
LEGISCAN-3462,Del Marsh,R,SD-012,7.002500803169696e-17,71.21212121212122,31,548,0.05656934306569343,0.6686000099615764,-0.6686000099615763,DEL MARSH,MARSH,2010,senate
LEGISCAN-3463,Ben Brooks,R,SD-035,-1.074909799632421e-16,30.303030303030305,39,548,0.07116788321167883,0.6686000099615764,-0.6686000099615765,BEN BROOKS,BROOKS,2010,senate
LEGISCAN-3464,Trip Pittman,R,SD-032,5.327062512424324e-17,66.66666666666666,38,548,0.06934306569343066,0.6686000099615764,-0.6686000099615764,TRIP PITTMAN,PITTMAN,2010,senate
LEGISCAN-3465,Rodger Smitherman,D,SD-018,1.777158097722136e-17,54.54545454545454,42,548,0.07664233576642336,-3.357933090431187e-18,2.112951406765255e-17,RODGER SMITHERMAN,SMITHERMAN,2010,senate
LEGISCAN-3466,Zeb Little,D,SD-004,3.44147493533608e-17,63.63636363636363,39,548,0.07116788321167883,-3.357933090431187e-18,3.777268244379199e-17,ZEB LITTLE,LITTLE,2010,senate
LEGISCAN-3467,Paul Sanford,R,SD-007,-1.0640802022785399e-16,33.33333333333333,39,548,0.07116788321167883,0.6686000099615764,-0.6686000099615765,PAUL SANFORD,SANFORD,2010,senate
LEGISCAN-3468,Larry Means,D,SD-010,2.184396332357597e-17,56.060606060606055,31,548,0.05656934306569343,-3.357933090431187e-18,2.5201896414007158e-17,LARRY MEANS,MEANS,2010,senate
LEGISCAN-3469,Rusty Glover,R,SD-034,2.7036188360050083e-17,60.60606060606061,28,548,0.051094890510948905,0.6686000099615764,-0.6686000099615764,RUSTY GLOVER,GLOVER,2010,senate
LEGISCAN-3470,Hank Sanders,D,SD-023,-6.5612624927090576e-18,39.39393939393939,29,548,0.05291970802919708,-3.357933090431187e-18,-3.2033294022778705e-18,HANK SANDERS,SANDERS,2010,senate
LEGISCAN-3471,Bobby Denton,D,SD-001,-9.243942250855173e-18,36.36363636363637,29,548,0.05291970802919708,-3.357933090431187e-18,-5.886009160423986e-18,BOBBY DENTON,DENTON,2010,senate
LEGISCAN-3472,Quinton Ross,D,SD-026,3.3703304205129713e-17,62.121212121212125,39,548,0.07116788321167883,-3.357933090431187e-18,3.70612372955609e-17,QUINTON ROSS,ROSS,2010,senate
LEGISCAN-3473,Roger Bedford,D,SD-006,8.117171830994634e-18,45.45454545454545,35,548,0.06386861313868614,-3.357933090431187e-18,1.1475104921425821e-17,ROGER BEDFORD,BEDFORD,2010,senate
LEGISCAN-3474,Hinton Mitchem,D,SD-009,2.5365504108789522e-17,57.57575757575758,32,548,0.058394160583941604,-3.357933090431187e-18,2.872343719922071e-17,HINTON MITCHEM,MITCHEM,2010,senate
LEGISCAN-3475,T.D. Little,D,SD-027,-2.9003843917104795e-17,34.84848484848485,41,548,0.07481751824817519,-3.357933090431187e-18,-2.5645910826673607e-17,T D LITTLE,LITTLE,2010,senate
LEGISCAN-3476,Lowell Barron,D,SD-008,8.07414243812297e-18,43.93939393939394,42,548,0.07664233576642336,-3.357933090431187e-18,1.1432075528554158e-17,LOWELL BARRON,BARRON,2010,senate
LEGISCAN-3479,Linda Coleman-Madison,D,SD-020,1.5740410337441743e-17,50.0,39,548,0.07116788321167883,-3.357933090431187e-18,1.909834342787293e-17,LINDA COLEMAN MADISON,MADISON,2010,senate
LEGISCAN-3480,Priscilla Dunn,D,SD-019,1.6956249817944646e-17,51.515151515151516,44,548,0.08029197080291971,-3.357933090431187e-18,2.0314182908375833e-17,PRISCILLA DUNN,DUNN,2010,senate
LEGISCAN-3481,Arthur Orr,R,SD-003,-1.0688299381059771e-16,31.818181818181817,38,548,0.06934306569343066,0.6686000099615764,-0.6686000099615765,ARTHUR ORR,ORR,2010,senate
LEGISCAN-3482,Bobby Singleton,D,SD-024,4.0075149896634564e-17,65.15151515151516,33,548,0.060218978102189784,-3.357933090431187e-18,4.343308298706575e-17,BOBBY SINGLETON,SINGLETON,2010,senate
LEGISCAN-3484,Myron Penn,D,SD-028,1.7602151384140956e-17,53.03030303030303,22,548,0.040145985401459854,-3.357933090431187e-18,2.0960084474572143e-17,MYRON PENN,PENN,2010,senate
LEGISCAN-3485,George Keahey,D,SD-022,7.429756864384813e-17,72.72727272727273,42,548,0.07664233576642336,-3.357933090431187e-18,7.765550173427932e-17,GEORGE KEAHEY,KEAHEY,2010,senate
LEGISCAN-3486,Tom Butler,R,SD-002,4.250152703273038e-18,42.42424242424242,39,548,0.07116788321167883,0.6686000099615764,-0.6686000099615764,TOM BUTLER,BUTLER,2010,senate
LEGISCAN-3487,Phil Poole,D,SD-021,2.5536934117748652e-17,59.09090909090909,35,548,0.06386861313868614,-3.357933090431187e-18,2.889486720817984e-17,PHIL POOLE,POOLE,2010,senate
LEGISCAN-3488,Larry Dixon,R,SD-025,6.142155151677728e-17,68.18181818181817,37,548,0.06751824817518248,0.6686000099615764,-0.6686000099615763,LARRY DIXON,DIXON,2010,senate
LEGISCAN-3489,Scott Beason,R,SD-017,1.1645786599762655e-17,46.96969696969697,31,548,0.05656934306569343,0.6686000099615764,-0.6686000099615764,SCOTT BEASON,BEASON,2010,senate
LEGISCAN-3490,Vivian Figures,D,SD-033,1.3219623005761193e-17,48.484848484848484,37,548,0.06751824817518248,-3.357933090431187e-18,1.657755609619238e-17,VIVIAN FIGURES,FIGURES,2010,senate
LEGISCAN-3491,Jimmy Holley,R,SD-031,-1.690664007899388e-16,27.27272727272727,41,548,0.07481751824817519,0.6686000099615764,-0.6686000099615766,JIMMY HOLLEY,HOLLEY,2010,senate
LEGISCAN-3493,Harri Smith,I,SD-029,-1.4618114918662032e-16,28.78787878787879,41,548,0.07481751824817519,-1.4618114918662032e-16,0.0,HARRI SMITH,SMITH,2010,senate
LEGISCAN-3494,Jim Preuitt,D,SD-011,-1.5460368815331693e-19,40.909090909090914,32,548,0.058394160583941604,-3.357933090431187e-18,3.20332940227787e-18,JIM PREUITT,PREUITT,2010,senate
LEGISCAN-12485,Kerry Rich,R,HD-026,0.8579766569219144,78.0701754385965,806,871,0.9253731343283582,0.8014777618634652,0.05649889505844918,KERRY RICH,RICH,2014,house
LEGISCAN-12486,Terri Collins,R,HD-008,0.891643755403283,89.47368421052632,813,871,0.9334098737083811,0.8014777618634652,0.0901659935398178,TERRI COLLINS,COLLINS,2014,house
LEGISCAN-12487,William Roberts,R,HD-013,0.8014777618634652,67.54385964912281,811,871,0.931113662456946,0.8014777618634652,0.0,WILLIAM ROBERTS,ROBERTS,2014,house
LEGISCAN-12488,Lynn Greer,R,HD-002,0.8645758739927399,80.7017543859649,811,871,0.931113662456946,0.8014777618634652,0.06309811212927474,LYNN GREER,GREER,2014,house
LEGISCAN-12489,Dan Williams,R,HD-005,0.9180823551655273,95.6140350877193,812,871,0.9322617680826636,0.8014777618634652,0.11660459330206208,DAN WILLIAMS,WILLIAMS,2014,house
LEGISCAN-12490,Paul Lee,R,HD-086,0.9002565109616657,91.22807017543859,827,871,0.9494833524684271,0.8014777618634652,0.0987787490982005,PAUL LEE,LEE,2014,house
LEGISCAN-12500,April Weaver,R,SD-014,0.8598313526456725,78.94736842105263,807,871,0.9265212399540758,0.8014777618634652,0.058353590782207254,APRIL WEAVER,WEAVER,2014,house
LEGISCAN-12501,Barry Moore,R,HD-091,0.8754797544438485,84.21052631578947,802,871,0.9207807118254879,0.8014777618634652,0.07400199258038331,BARRY MOORE,MOORE,2014,house
LEGISCAN-12502,Ed Henry,R,HD-009,0.8916177233778889,88.59649122807018,775,871,0.8897818599311137,0.8014777618634652,0.09013996151442372,ED HENRY,HENRY,2014,house
LEGISCAN-12503,Mike Hubbard,R,HD-079,0.9053244562743915,92.10526315789474,819,871,0.9402985074626866,0.8014777618634652,0.10384669441092631,MIKE HUBBARD,HUBBARD,2014,house
LEGISCAN-12504,Wes Long,R,HD-027,0.8501907502867123,75.43859649122807,760,871,0.8725602755453502,0.8014777618634652,0.04871298842324712,WES LONG,LONG,2014,house
LEGISCAN-12505,Richard Baughn,R,HD-014,0.9133778608154594,94.73684210526315,809,871,0.928817451205511,0.8014777618634652,0.11190009895199415,RICHARD BAUGHN,BAUGHN,2014,house
LEGISCAN-12506,Becky Nordgren,R,HD-029,0.7682731227376277,64.03508771929825,779,871,0.894374282433984,0.8014777618634652,-0.03320463912583749,BECKY NORDGREN,NORDGREN,2014,house
LEGISCAN-12507,Mac Buttram,R,HD-012,0.9279806246629141,99.12280701754386,809,871,0.928817451205511,0.8014777618634652,0.1265028627994489,MAC BUTTRAM,BUTTRAM,2014,house
LEGISCAN-12508,Kurt Wallace,R,HD-042,0.8925854169429259,90.35087719298247,803,871,0.9219288174512055,0.8014777618634652,0.09110765507946073,KURT WALLACE,WALLACE,2014,house
LEGISCAN-12509,Donnie Chesteen,R,SD-029,0.8522793916193752,76.31578947368422,813,871,0.9334098737083811,0.8014777618634652,0.05080162975590996,DONNIE CHESTEEN,CHESTEEN,2014,house
LEGISCAN-12511,John Merrill,R,HD-062,0.7697584048068298,64.91228070175438,798,871,0.9161882893226176,0.8014777618634652,-0.03171935705663542,JOHN MERRILL,MERRILL,2014,house
LEGISCAN-12512,Ken Johnson,R,HD-007,0.957551581073488,100.0,811,871,0.931113662456946,0.8014777618634652,0.15607381921002283,KEN JOHNSON,JOHNSON,2014,house
LEGISCAN-12513,Jim Patterson,R,HD-021,0.9187780158843424,96.49122807017544,803,871,0.9219288174512055,0.8014777618634652,0.11730025402087718,JIM PATTERSON,PATTERSON,2014,house
LEGISCAN-12520,Wayne Johnson,R,HD-022,0.877336621265284,85.08771929824562,806,871,0.9253731343283582,0.8014777618634652,0.0758588594018188,WAYNE JOHNSON,JOHNSON,2014,house
LEGISCAN-12523,Daniel Boman,R,HD-016,-0.7812358068328472,29.82456140350877,595,871,0.6831228473019518,0.8014777618634652,-1.5827135686963123,DANIEL BOMAN,BOMAN,2014,house
LEGISCAN-12525,Mike Jones,R,HD-092,0.7826306016072584,66.66666666666666,804,871,0.9230769230769231,0.8014777618634652,-0.018847160256206807,MIKE JONES,JONES,2014,house
LEGISCAN-12526,Paul Beckman,R,HD-088,0.7389100209922264,59.64912280701754,810,871,0.9299655568312285,0.8014777618634652,-0.06256774087123884,PAUL BECKMAN,BECKMAN,2014,house
LEGISCAN-12530,William Poole,R,HD-063,0.8292417188825011,72.80701754385966,759,871,0.8714121699196326,0.8014777618634652,0.02776395701903589,WILLIAM POOLE,POOLE,2014,house
LEGISCAN-12542,Napoleon Bracy,D,HD-098,-1.8255986036624414,3.508771929824561,723,871,0.8300803673938002,-1.3932570513400395,-0.4323415523224019,NAPOLEON BRACY,BRACY,2014,house
LEGISCAN-12543,Berry Forte,D,HD-084,-1.3634027323901792,19.298245614035086,689,871,0.7910447761194029,-1.3932570513400395,0.029854318949860348,BERRY FORTE,FORTE,2014,house
LEGISCAN-12544,David Colston,D,HD-069,-1.6890738217882064,7.017543859649122,709,871,0.8140068886337543,-1.3932570513400395,-0.2958167704481669,DAVID COLSTON,COLSTON,2014,house
LEGISCAN-12545,Mark Tuggle,R,HD-081,0.925342060321578,98.24561403508771,803,871,0.9219288174512055,0.8014777618634652,0.12386429845811275,MARK TUGGLE,TUGGLE,2014,house
LEGISCAN-12546,Darrio Melton,D,HD-067,-1.8788955925446078,1.7543859649122806,776,871,0.8909299655568312,-1.3932570513400395,-0.4856385412045683,DARRIO MELTON,MELTON,2014,house
