dimension,group,date,dem_raw_share,rep_raw_share,unweighted_base,dem_two_party_share,dem_margin_two_party
race,white,2024-09-17,0.4,0.5,963,0.4444444444444445,-11.111111111111109
race,white,2024-09-24,0.38,0.53,950,0.4175824175824176,-16.483516483516485
race,white,2024-10-01,0.4,0.52,963,0.43478260869565216,-13.043478260869565
race,white,2024-10-07,0.38,0.53,922,0.4175824175824176,-16.483516483516485
race,white,2024-10-15,0.4,0.53,1011,0.43010752688172044,-13.978494623655914
race,white,2024-10-22,0.4,0.53,953,0.43010752688172044,-13.978494623655914
race,white,2024-10-28,0.4,0.53,989,0.43010752688172044,-13.978494623655914
race,white,2025-02-18,0.35,0.48,900,0.4216867469879518,-15.66265060240964
race,white,2025-04-07,0.38,0.48,1010,0.4418604651162791,-11.627906976744184
race,white,2025-05-19,0.37,0.49,1060,0.43023255813953487,-13.953488372093023
race,white,2025-05-26,0.36,0.49,977,0.4235294117647059,-15.294117647058824
race,white,2025-06-02,0.39,0.48,963,0.4482758620689655,-10.344827586206893
race,white,2025-06-09,0.39,0.48,981,0.4482758620689655,-10.344827586206893
race,white,2025-06-16,0.37,0.49,925,0.43023255813953487,-13.953488372093023
race,white,2025-06-23,0.38,0.47,996,0.4470588235294118,-10.588235294117643
race,white,2025-06-30,0.39,0.47,1027,0.4534883720930233,-9.302325581395344
race,white,2025-07-07,0.38,0.46,969,0.45238095238095233,-9.523809523809526
race,white,2025-07-14,0.37,0.46,1005,0.4457831325301204,-10.843373493975905
race,white,2025-07-21,0.38,0.48,1044,0.4418604651162791,-11.627906976744184
race,white,2025-07-28,0.37,0.49,1083,0.43023255813953487,-13.953488372093023
race,white,2025-08-04,0.37,0.45,1026,0.4512195121951219,-9.756097560975611
race,white,2025-08-11,0.38,0.46,1016,0.45238095238095233,-9.523809523809526
race,white,2025-08-18,0.39,0.45,948,0.46428571428571425,-7.142857142857142
race,white,2025-08-25,0.38,0.49,950,0.4367816091954023,-12.643678160919539
race,white,2025-09-02,0.36,0.46,1045,0.4390243902439024,-12.195121951219516
race,white,2025-09-08,0.39,0.47,971,0.4534883720930233,-9.302325581395344
race,white,2025-09-15,0.38,0.48,971,0.4418604651162791,-11.627906976744184
race,white,2025-09-22,0.4,0.49,935,0.44943820224719105,-10.112359550561793
race,white,2025-09-29,0.38,0.48,1022,0.4418604651162791,-11.627906976744184
race,white,2025-10-06,0.38,0.47,992,0.4470588235294118,-10.588235294117643
race,white,2025-10-13,0.37,0.45,993,0.4512195121951219,-9.756097560975611
race,white,2025-10-20,0.39,0.47,969,0.4534883720930233,-9.302325581395344
race,white,2025-10-27,0.38,0.47,957,0.4470588235294118,-10.588235294117643
race,white,2025-11-03,0.38,0.48,988,0.4418604651162791,-11.627906976744184
race,white,2025-11-10,0.39,0.48,1996,0.4482758620689655,-10.344827586206893
race,white,2025-11-17,0.38,0.47,956,0.4470588235294118,-10.588235294117643
race,white,2025-11-24,0.38,0.46,994,0.45238095238095233,-9.523809523809526
race,white,2025-12-01,0.39,0.45,968,0.46428571428571425,-7.142857142857142
race,white,2025-12-08,0.36,0.44,906,0.44999999999999996,-10.000000000000002
race,white,2025-12-15,0.38,0.46,930,0.45238095238095233,-9.523809523809526
race,white,2025-12-22,0.38,0.48,896,0.4418604651162791,-11.627906976744184
race,white,2025-12-29,0.35,0.45,944,0.43749999999999994,-12.500000000000004
race,white,2026-01-05,0.39,0.46,944,0.4588235294117647,-8.23529411764706
race,white,2026-01-12,0.38,0.46,962,0.45238095238095233,-9.523809523809526
race,white,2026-01-19,0.37,0.45,1026,0.4512195121951219,-9.756097560975611
race,white,2026-01-26,0.37,0.45,992,0.4512195121951219,-9.756097560975611
race,white,2026-02-02,0.38,0.46,1025,0.45238095238095233,-9.523809523809526
race,white,2026-02-09,0.39,0.44,1036,0.4698795180722891,-6.024096385542167
race,white,2026-02-16,0.41,0.46,1030,0.47126436781609193,-5.747126436781614
race,white,2026-02-23,0.39,0.46,953,0.4588235294117647,-8.23529411764706
race,white,2026-03-02,0.4,0.47,947,0.4597701149425288,-8.045977011494246
race,white,2026-03-09,0.41,0.49,940,0.45555555555555555,-8.888888888888891
race,white,2026-03-16,0.38,0.48,946,0.4418604651162791,-11.627906976744184
race,white,2026-03-23,0.39,0.49,1009,0.4431818181818182,-11.363636363636362
race,white,2026-03-30,0.38,0.46,1025,0.45238095238095233,-9.523809523809526
race,white,2026-04-06,0.38,0.49,1073,0.4367816091954023,-12.643678160919539
race,white,2026-04-13,0.39,0.46,1048,0.4588235294117647,-8.23529411764706
race,white,2026-04-20,0.39,0.47,1017,0.4534883720930233,-9.302325581395344
race,white,2026-04-27,0.39,0.48,1111,0.4482758620689655,-10.344827586206893
race,white,2026-05-04,0.38,0.47,915,0.4470588235294118,-10.588235294117643
race,white,2026-05-11,0.38,0.46,926,0.45238095238095233,-9.523809523809526
race,white,2026-05-18,0.4,0.51,914,0.43956043956043955,-12.087912087912086
race,white,2026-05-26,0.38,0.49,933,0.4367816091954023,-12.643678160919539
race,white,2026-06-01,0.39,0.5,978,0.43820224719101125,-12.35955056179775
race,white,2026-06-08,0.37,0.48,1025,0.43529411764705883,-12.941176470588234
race,white,2026-06-15,0.39,0.5,950,0.43820224719101125,-12.35955056179775
race,white,2026-06-22,0.39,0.49,1029,0.4431818181818182,-11.363636363636362
race,white,2026-06-29,0.39,0.48,938,0.4482758620689655,-10.344827586206893
race,white,2026-07-06,0.39,0.51,972,0.43333333333333335,-13.333333333333332
race,white,2026-07-13,0.4,0.5,969,0.4444444444444445,-11.111111111111109
race,white,2026-07-20,0.4,0.47,962,0.4597701149425288,-8.045977011494246
race,white,2026-07-27,0.39,0.49,943,0.4431818181818182,-11.363636363636362
race,white,2026-08-02,0.4,0.49,967,0.44943820224719105,-10.112359550561793
race,white,2026-08-10,0.41,0.46,952,0.47126436781609193,-5.747126436781614
race,black,2017-04-11,0.68,0.03,149,0.9577464788732394,91.54929577464787
race,black,2017-04-18,0.75,0.04,139,0.9493670886075949,89.87341772151899
race,black,2017-04-25,0.71,0.09,140,0.8875000000000001,77.5
race,black,2017-05-02,0.65,0.05,136,0.9285714285714285,85.71428571428571
race,black,2017-05-09,0.7,0.08,150,0.8974358974358975,79.48717948717949
race,black,2017-05-16,0.71,0.02,135,0.9726027397260274,94.52054794520548
race,black,2017-05-23,0.67,0.07,152,0.9054054054054055,81.0810810810811
race,black,2017-05-30,0.59,0.13,150,0.8194444444444444,63.88888888888889
race,black,2017-06-06,0.65,0.05,140,0.9285714285714285,85.71428571428571
race,black,2017-06-13,0.61,0.09,133,0.8714285714285714,74.28571428571429
race,black,2017-06-20,0.67,0.09,126,0.8815789473684211,76.31578947368422
race,black,2017-06-27,0.69,0.09,131,0.8846153846153847,76.92307692307693
race,black,2017-07-04,0.69,0.02,134,0.9718309859154929,94.36619718309859
race,black,2017-07-11,0.68,0.07,131,0.9066666666666667,81.33333333333334
race,black,2017-07-18,0.67,0.06,126,0.9178082191780823,83.56164383561645
race,black,2017-07-25,0.73,0.1,137,0.8795180722891567,75.90361445783132
race,black,2017-08-01,0.62,0.1,137,0.8611111111111112,72.22222222222223
race,black,2017-08-08,0.69,0.04,128,0.9452054794520548,89.04109589041094
race,black,2017-08-15,0.75,0.09,135,0.8928571428571429,78.57142857142857
race,black,2017-08-22,0.64,0.08,135,0.888888888888889,77.77777777777779
race,black,2017-08-29,0.56,0.16,131,0.7777777777777778,55.55555555555555
race,black,2017-09-05,0.77,0.02,137,0.9746835443037974,94.9367088607595
race,black,2017-09-12,0.61,0.1,107,0.8591549295774649,71.83098591549296
race,black,2017-09-19,0.63,0.04,137,0.9402985074626865,88.05970149253731
race,black,2017-09-26,0.72,0.05,132,0.935064935064935,87.01298701298701
race,black,2017-10-03,0.69,0.11,138,0.8625,72.5
race,black,2017-10-10,0.69,0.08,146,0.8961038961038962,79.22077922077924
race,black,2017-10-17,0.72,0.07,145,0.9113924050632911,82.2784810126582
race,black,2017-10-24,0.68,0.07,153,0.9066666666666667,81.33333333333334
race,black,2017-10-31,0.7,0.07,148,0.9090909090909091,81.8181818181818
race,black,2017-11-07,0.7,0.08,161,0.8974358974358975,79.48717948717949
race,black,2017-11-14,0.73,0.03,136,0.9605263157894737,92.10526315789474
race,black,2017-11-21,0.7,0.05,138,0.9333333333333332,86.66666666666664
race,black,2017-11-28,0.69,0.11,150,0.8625,72.5
race,black,2017-12-05,0.75,0.07,152,0.9146341463414633,82.92682926829268
race,black,2017-12-12,0.74,0.06,154,0.9249999999999999,85.0
race,black,2017-12-19,0.75,0.04,166,0.9493670886075949,89.87341772151899
race,black,2017-12-26,0.76,0.05,148,0.9382716049382716,87.65432098765432
race,black,2018-01-02,0.74,0.1,155,0.8809523809523809,76.19047619047619
race,black,2018-01-09,0.72,0.1,145,0.8780487804878049,75.60975609756098
race,black,2018-01-16,0.66,0.08,144,0.891891891891892,78.37837837837839
race,black,2018-01-23,0.62,0.11,152,0.8493150684931507,69.86301369863014
race,black,2018-01-30,0.73,0.05,144,0.9358974358974358,87.17948717948718
race,black,2018-02-06,0.75,0.08,132,0.9036144578313253,80.72289156626506
race,black,2018-02-13,0.69,0.1,164,0.8734177215189873,74.68354430379748
race,black,2018-02-20,0.73,0.04,159,0.948051948051948,89.6103896103896
race,black,2018-02-27,0.7,0.08,135,0.8974358974358975,79.48717948717949
race,black,2018-03-06,0.74,0.09,151,0.891566265060241,78.3132530120482
race,black,2018-03-13,0.75,0.05,146,0.9375,87.5
race,black,2018-03-20,0.73,0.15,142,0.8295454545454545,65.9090909090909
race,black,2018-03-27,0.75,0.11,154,0.872093023255814,74.4186046511628
race,black,2018-04-03,0.76,0.06,149,0.9268292682926829,85.36585365853658
race,black,2018-04-10,0.8,0.03,135,0.963855421686747,92.7710843373494
race,black,2018-04-16,0.73,0.06,146,0.9240506329113923,84.81012658227847
race,black,2018-04-24,0.74,0.13,148,0.8505747126436781,70.11494252873564
race,black,2018-05-01,0.68,0.09,146,0.8831168831168832,76.62337662337663
race,black,2018-05-08,0.73,0.08,152,0.9012345679012346,80.24691358024693
race,black,2018-05-15,0.69,0.08,150,0.8961038961038962,79.22077922077924
race,black,2018-05-22,0.77,0.07,141,0.9166666666666666,83.33333333333333
race,black,2018-05-29,0.73,0.1,145,0.8795180722891567,75.90361445783132
race,black,2018-06-05,0.77,0.05,155,0.9390243902439024,87.80487804878048
race,black,2018-06-12,0.73,0.07,147,0.9125,82.49999999999997
race,black,2018-06-19,0.74,0.09,148,0.891566265060241,78.3132530120482
race,black,2018-06-26,0.71,0.07,155,0.9102564102564101,82.05128205128204
race,black,2018-07-03,0.72,0.04,158,0.9473684210526315,89.47368421052632
race,black,2018-07-10,0.69,0.04,157,0.9452054794520548,89.04109589041094
race,black,2018-07-17,0.78,0.07,149,0.9176470588235294,83.52941176470587
race,black,2018-07-24,0.76,0.06,145,0.9268292682926829,85.36585365853658
race,black,2018-07-31,0.72,0.09,151,0.888888888888889,77.77777777777779
race,black,2018-08-07,0.75,0.09,161,0.8928571428571429,78.57142857142857
race,black,2018-08-14,0.66,0.09,141,0.88,76.00000000000001
race,black,2018-08-21,0.81,0.1,137,0.8901098901098902,78.02197802197803
race,black,2018-08-28,0.73,0.1,149,0.8795180722891567,75.90361445783132
race,black,2018-09-04,0.77,0.12,147,0.8651685393258427,73.03370786516854
race,black,2018-09-11,0.75,0.09,132,0.8928571428571429,78.57142857142857
race,black,2018-09-18,0.78,0.09,136,0.896551724137931,79.3103448275862
race,black,2018-09-25,0.71,0.1,143,0.8765432098765432,75.30864197530865
race,black,2018-10-02,0.71,0.14,155,0.8352941176470589,67.05882352941175
race,black,2018-10-09,0.71,0.09,150,0.8875000000000001,77.5
race,black,2018-10-16,0.77,0.05,108,0.9390243902439024,87.80487804878048
race,black,2018-10-23,0.74,0.09,137,0.891566265060241,78.3132530120482
race,black,2018-10-30,0.8,0.07,111,0.9195402298850575,83.90804597701148
race,black,2018-11-06,0.79,0.1,139,0.8876404494382023,77.52808988764045
race,black,2019-05-28,0.74,0.14,132,0.8409090909090909,68.18181818181819
race,black,2019-06-04,0.78,0.09,167,0.896551724137931,79.3103448275862
race,black,2019-06-11,0.79,0.1,150,0.8876404494382023,77.52808988764045
race,black,2019-06-18,0.78,0.08,160,0.9069767441860466,81.3953488372093
race,black,2019-06-24,0.73,0.12,179,0.8588235294117647,71.76470588235294
race,black,2019-07-02,0.74,0.06,133,0.9249999999999999,85.0
race,black,2019-07-09,0.74,0.11,170,0.8705882352941177,74.11764705882354
race,black,2019-07-16,0.77,0.13,170,0.8555555555555555,71.11111111111111
race,black,2019-07-23,0.79,0.08,148,0.9080459770114943,81.60919540229887
race,black,2019-07-29,0.77,0.13,156,0.8555555555555555,71.11111111111111
race,black,2019-08-06,0.76,0.1,131,0.8837209302325582,76.74418604651163
race,black,2019-08-13,0.79,0.09,149,0.8977272727272728,79.54545454545455
race,black,2019-08-20,0.77,0.08,163,0.9058823529411765,81.17647058823529
race,black,2019-08-27,0.82,0.07,163,0.9213483146067416,84.26966292134833
race,black,2019-09-03,0.8,0.08,173,0.9090909090909092,81.81818181818183
race,black,2019-09-10,0.8,0.09,160,0.8988764044943821,79.77528089887642
race,black,2019-09-17,0.79,0.1,152,0.8876404494382023,77.52808988764045
race,black,2019-09-24,0.79,0.09,163,0.8977272727272728,79.54545454545455
race,black,2019-09-29,0.72,0.13,151,0.8470588235294118,69.41176470588235
race,black,2019-10-08,0.84,0.05,168,0.9438202247191011,88.76404494382021
race,black,2019-10-15,0.73,0.1,157,0.8795180722891567,75.90361445783132
race,black,2019-10-22,0.82,0.09,151,0.9010989010989011,80.21978021978023
race,black,2019-10-29,0.77,0.12,161,0.8651685393258427,73.03370786516854
race,black,2019-11-05,0.76,0.11,145,0.8735632183908046,74.71264367816092
race,black,2019-11-12,0.74,0.08,162,0.9024390243902439,80.48780487804879
race,black,2019-11-19,0.81,0.08,161,0.9101123595505618,82.02247191011237
race,black,2019-11-26,0.71,0.12,181,0.8554216867469879,71.0843373493976
race,black,2019-12-03,0.8,0.09,155,0.8988764044943821,79.77528089887642
race,black,2019-12-10,0.8,0.1,155,0.888888888888889,77.77777777777777
race,black,2019-12-17,0.85,0.04,153,0.9550561797752809,91.01123595505618
race,black,2019-12-24,0.82,0.07,161,0.9213483146067416,84.26966292134833
race,black,2019-12-31,0.82,0.09,159,0.9010989010989011,80.21978021978023
race,black,2020-01-07,0.78,0.07,161,0.9176470588235294,83.52941176470587
race,black,2020-01-14,0.76,0.11,152,0.8735632183908046,74.71264367816092
race,black,2020-01-21,0.79,0.1,155,0.8876404494382023,77.52808988764045
race,black,2020-01-28,0.82,0.06,144,0.9318181818181819,86.36363636363637
race,black,2020-02-04,0.78,0.11,153,0.8764044943820225,75.28089887640449
race,black,2020-02-11,0.78,0.11,148,0.8764044943820225,75.28089887640449
race,black,2020-02-18,0.8,0.09,162,0.8988764044943821,79.77528089887642
race,black,2020-02-25,0.82,0.09,150,0.9010989010989011,80.21978021978023
race,black,2020-03-03,0.81,0.07,165,0.9204545454545454,84.09090909090908
race,black,2020-03-10,0.8,0.07,171,0.9195402298850575,83.90804597701148
race,black,2020-03-17,0.87,0.05,159,0.9456521739130435,89.13043478260869
race,black,2020-03-24,0.8,0.07,132,0.9195402298850575,83.90804597701148
race,black,2020-03-31,0.81,0.08,144,0.9101123595505618,82.02247191011237
race,black,2020-04-07,0.81,0.08,144,0.9101123595505618,82.02247191011237
race,black,2020-04-14,0.77,0.11,124,0.875,75.0
race,black,2020-04-21,0.71,0.09,134,0.8875000000000001,77.5
race,black,2020-04-28,0.77,0.09,136,0.8953488372093024,79.06976744186046
race,black,2020-05-05,0.76,0.09,144,0.8941176470588236,78.82352941176471
race,black,2020-05-12,0.86,0.07,150,0.924731182795699,84.94623655913979
race,black,2020-05-19,0.78,0.07,140,0.9176470588235294,83.52941176470587
race,black,2020-05-26,0.76,0.1,159,0.8837209302325582,76.74418604651163
race,black,2020-06-02,0.79,0.1,148,0.8876404494382023,77.52808988764045
race,black,2020-06-04,0.79,0.1,141,0.8876404494382023,77.52808988764045
race,black,2020-06-16,0.8,0.06,137,0.9302325581395349,86.04651162790697
race,black,2020-06-23,0.81,0.08,134,0.9101123595505618,82.02247191011237
race,black,2020-06-30,0.78,0.1,151,0.8863636363636364,77.27272727272727
race,black,2020-07-07,0.87,0.04,160,0.956043956043956,91.20879120879121
race,black,2020-07-14,0.82,0.06,143,0.9318181818181819,86.36363636363637
race,black,2020-07-21,0.75,0.08,162,0.9036144578313253,80.72289156626506
race,black,2020-07-28,0.86,0.05,132,0.945054945054945,89.01098901098901
race,black,2020-08-04,0.77,0.1,158,0.8850574712643678,77.01149425287356
race,black,2020-08-11,0.81,0.04,155,0.9529411764705882,90.58823529411764
race,black,2020-08-18,0.88,0.03,146,0.967032967032967,93.4065934065934
race,black,2020-08-25,0.7,0.16,141,0.813953488372093,62.790697674418595
race,black,2020-09-02,0.79,0.1,149,0.8876404494382023,77.52808988764045
race,black,2020-09-08,0.74,0.12,140,0.8604651162790697,72.09302325581396
race,black,2020-09-16,0.72,0.11,150,0.8674698795180723,73.49397590361446
race,black,2020-09-22,0.86,0.02,151,0.9772727272727273,95.45454545454545
race,black,2020-09-30,0.81,0.08,109,0.9101123595505618,82.02247191011237
race,black,2020-10-18,0.76,0.03,128,0.9620253164556962,92.40506329113924
race,black,2020-10-20,0.75,0.08,130,0.9036144578313253,80.72289156626506
race,black,2020-10-27,0.87,0.05,119,0.9456521739130435,89.13043478260869
race,black,2020-11-02,0.8,0.06,157,0.9302325581395349,86.04651162790697
race,black,2021-04-20,0.73,0.13,136,0.8488372093023255,69.76744186046511
race,black,2021-04-27,0.76,0.11,129,0.8735632183908046,74.71264367816092
race,black,2021-05-11,0.68,0.11,132,0.8607594936708861,72.15189873417722
race,black,2021-05-18,0.74,0.1,128,0.8809523809523809,76.19047619047619
race,black,2021-05-25,0.73,0.07,156,0.9125,82.49999999999997
race,black,2021-06-01,0.81,0.06,147,0.9310344827586207,86.20689655172413
race,black,2021-06-08,0.69,0.12,141,0.8518518518518519,70.37037037037037
race,black,2021-06-15,0.66,0.06,150,0.9166666666666667,83.33333333333334
race,black,2021-06-22,0.73,0.12,136,0.8588235294117647,71.76470588235294
race,black,2021-06-29,0.79,0.06,171,0.9294117647058823,85.88235294117646
race,black,2021-07-06,0.71,0.1,161,0.8765432098765432,75.30864197530865
race,black,2021-07-13,0.7,0.05,161,0.9333333333333332,86.66666666666664
race,black,2021-07-20,0.73,0.1,151,0.8795180722891567,75.90361445783132
race,black,2021-07-28,0.73,0.08,166,0.9012345679012346,80.24691358024693
race,black,2021-08-02,0.69,0.13,156,0.8414634146341463,68.29268292682926
race,black,2021-08-10,0.75,0.06,288,0.9259259259259258,85.18518518518518
race,black,2021-08-17,0.7,0.14,138,0.8333333333333333,66.66666666666666
race,black,2021-08-24,0.71,0.08,150,0.8987341772151899,79.74683544303798
race,black,2021-08-31,0.77,0.07,143,0.9166666666666666,83.33333333333333
race,black,2021-09-07,0.71,0.1,148,0.8765432098765432,75.30864197530865
race,black,2021-09-14,0.72,0.08,152,0.9,80.0
race,black,2021-11-09,0.71,0.14,168,0.8352941176470589,67.05882352941175
race,black,2021-11-16,0.71,0.06,153,0.922077922077922,84.41558441558439
race,black,2021-11-23,0.65,0.1,151,0.8666666666666667,73.33333333333334
race,black,2021-11-30,0.7,0.09,167,0.8860759493670887,77.21518987341773
race,black,2021-12-07,0.79,0.1,135,0.8876404494382023,77.52808988764045
race,black,2021-12-14,0.66,0.09,157,0.88,76.00000000000001
race,black,2021-12-21,0.7,0.05,136,0.9333333333333332,86.66666666666664
race,black,2022-01-04,0.68,0.12,159,0.85,70.0
race,black,2022-01-11,0.71,0.07,155,0.9102564102564101,82.05128205128204
race,black,2022-01-18,0.69,0.1,166,0.8734177215189873,74.68354430379748
race,black,2022-01-25,0.75,0.1,148,0.8823529411764706,76.47058823529412
race,black,2022-02-08,0.69,0.12,150,0.8518518518518519,70.37037037037037
race,black,2022-02-15,0.7,0.06,133,0.9210526315789473,84.21052631578947
race,black,2022-02-22,0.72,0.12,166,0.8571428571428571,71.42857142857143
race,black,2022-03-01,0.69,0.08,143,0.8961038961038962,79.22077922077924
race,black,2022-03-08,0.76,0.07,139,0.9156626506024096,83.13253012048192
race,black,2022-03-15,0.68,0.08,155,0.8947368421052632,78.94736842105264
race,black,2022-03-22,0.69,0.13,115,0.8414634146341463,68.29268292682926
race,black,2022-03-29,0.71,0.13,131,0.8452380952380952,69.04761904761904
race,black,2022-04-05,0.71,0.08,156,0.8987341772151899,79.74683544303798
race,black,2022-04-12,0.7,0.07,158,0.9090909090909091,81.8181818181818
race,black,2022-04-19,0.69,0.06,136,0.9199999999999999,83.99999999999999
race,black,2022-04-27,0.71,0.1,145,0.8765432098765432,75.30864197530865
race,black,2022-07-05,0.72,0.1,143,0.8780487804878049,75.60975609756098
race,black,2022-07-11,0.65,0.11,163,0.8552631578947368,71.05263157894737
race,black,2022-07-19,0.66,0.12,129,0.8461538461538461,69.23076923076923
race,black,2022-07-26,0.7,0.13,167,0.8433734939759036,68.67469879518072
race,black,2022-08-02,0.72,0.11,161,0.8674698795180723,73.49397590361446
race,black,2022-08-09,0.68,0.06,160,0.918918918918919,83.7837837837838
race,black,2022-08-16,0.73,0.11,131,0.8690476190476191,73.80952380952381
race,black,2022-08-23,0.69,0.1,173,0.8734177215189873,74.68354430379748
race,black,2022-08-30,0.71,0.09,144,0.8875000000000001,77.5
race,black,2022-09-06,0.67,0.13,146,0.8375,67.5
race,black,2022-09-13,0.65,0.08,160,0.8904109589041096,78.08219178082193
race,black,2022-09-20,0.7,0.14,156,0.8333333333333333,66.66666666666666
race,black,2022-09-27,0.65,0.14,178,0.8227848101265822,64.55696202531645
race,black,2022-10-04,0.73,0.12,158,0.8588235294117647,71.76470588235294
race,black,2022-10-11,0.78,0.1,210,0.8863636363636364,77.27272727272727
race,black,2022-10-18,0.71,0.1,171,0.8765432098765432,75.30864197530865
race,black,2022-10-25,0.74,0.1,179,0.8809523809523809,76.19047619047619
race,black,2022-11-01,0.75,0.13,158,0.8522727272727273,70.45454545454545
race,black,2022-11-06,0.66,0.17,176,0.7951807228915663,59.03614457831325
race,black,2023-06-27,0.65,0.09,173,0.8783783783783784,75.67567567567569
race,black,2023-07-05,0.67,0.12,170,0.8481012658227848,69.62025316455697
race,black,2023-07-11,0.71,0.11,156,0.8658536585365854,73.17073170731707
race,black,2023-07-18,0.67,0.08,147,0.8933333333333334,78.66666666666667
race,black,2023-07-25,0.66,0.14,165,0.825,65.0
race,black,2023-08-08,0.7,0.14,129,0.8333333333333333,66.66666666666666
race,black,2023-08-15,0.76,0.12,159,0.8636363636363636,72.72727272727273
race,black,2023-08-22,0.77,0.1,135,0.8850574712643678,77.01149425287356
race,black,2023-08-29,0.67,0.08,147,0.8933333333333334,78.66666666666667
race,black,2023-09-05,0.79,0.1,141,0.8876404494382023,77.52808988764045
race,black,2023-09-12,0.8,0.08,155,0.9090909090909092,81.81818181818183
race,black,2023-09-19,0.66,0.1,152,0.868421052631579,73.6842105263158
race,black,2023-09-26,0.76,0.11,134,0.8735632183908046,74.71264367816092
race,black,2023-10-03,0.71,0.17,163,0.8068181818181818,61.36363636363635
race,black,2023-10-10,0.69,0.1,166,0.8734177215189873,74.68354430379748
race,black,2023-10-17,0.79,0.07,138,0.9186046511627907,83.72093023255813
race,black,2023-10-24,0.66,0.12,170,0.8461538461538461,69.23076923076923
race,black,2023-10-31,0.73,0.13,151,0.8488372093023255,69.76744186046511
race,black,2023-11-07,0.71,0.12,135,0.8554216867469879,71.0843373493976
race,black,2023-11-14,0.71,0.14,125,0.8352941176470589,67.05882352941175
race,black,2023-11-20,0.72,0.11,179,0.8674698795180723,73.49397590361446
race,black,2023-11-27,0.75,0.11,139,0.872093023255814,74.4186046511628
race,black,2023-12-05,0.66,0.15,159,0.8148148148148148,62.96296296296296
race,black,2023-12-18,0.64,0.1,145,0.8648648648648649,72.97297297297297
race,black,2023-12-26,0.73,0.14,164,0.8390804597701149,67.816091954023
race,black,2024-01-02,0.69,0.11,166,0.8625,72.5
race,black,2024-01-09,0.74,0.13,204,0.8505747126436781,70.11494252873564
race,black,2024-01-16,0.64,0.12,186,0.8421052631578947,68.42105263157895
race,black,2024-01-23,0.7,0.11,187,0.8641975308641975,72.8395061728395
race,black,2024-01-30,0.67,0.14,167,0.8271604938271605,65.43209876543209
race,black,2024-02-06,0.73,0.12,176,0.8588235294117647,71.76470588235294
race,black,2024-02-12,0.7,0.11,202,0.8641975308641975,72.8395061728395
race,black,2024-02-20,0.67,0.17,157,0.7976190476190476,59.52380952380952
race,black,2024-02-27,0.69,0.11,183,0.8625,72.5
race,black,2024-03-05,0.68,0.11,147,0.8607594936708861,72.15189873417722
race,black,2024-03-12,0.72,0.11,148,0.8674698795180723,73.49397590361446
race,black,2024-03-19,0.76,0.11,145,0.8735632183908046,74.71264367816092
race,black,2024-03-26,0.69,0.11,135,0.8625,72.5
race,black,2024-04-01,0.78,0.11,181,0.8764044943820225,75.28089887640449
race,black,2024-04-09,0.73,0.13,164,0.8488372093023255,69.76744186046511
race,black,2024-04-16,0.73,0.08,150,0.9012345679012346,80.24691358024693
race,black,2024-04-23,0.76,0.07,149,0.9156626506024096,83.13253012048192
race,black,2024-04-30,0.79,0.08,157,0.9080459770114943,81.60919540229887
race,black,2024-05-07,0.7,0.1,187,0.875,75.0
race,black,2024-05-14,0.82,0.06,175,0.9318181818181819,86.36363636363637
race,black,2024-05-21,0.77,0.08,194,0.9058823529411765,81.17647058823529
race,black,2024-05-28,0.81,0.1,171,0.8901098901098902,78.02197802197803
race,black,2024-06-04,0.72,0.15,191,0.8275862068965517,65.51724137931033
race,black,2024-06-10,0.68,0.13,192,0.8395061728395061,67.90123456790124
race,black,2024-06-18,0.73,0.11,178,0.8690476190476191,73.80952380952381
race,black,2024-06-25,0.76,0.09,194,0.8941176470588236,78.82352941176471
race,black,2024-07-02,0.8,0.1,192,0.888888888888889,77.77777777777777
race,black,2024-07-09,0.75,0.16,174,0.8241758241758241,64.83516483516483
race,black,2024-07-16,0.74,0.1,173,0.8809523809523809,76.19047619047619
race,black,2024-07-23,0.77,0.12,147,0.8651685393258427,73.03370786516854
race,black,2024-07-30,0.77,0.13,157,0.8555555555555555,71.11111111111111
race,black,2024-08-06,0.76,0.09,142,0.8941176470588236,78.82352941176471
race,black,2024-08-13,0.78,0.12,155,0.8666666666666667,73.33333333333333
race,black,2024-08-19,0.81,0.11,150,0.8804347826086957,76.08695652173913
race,black,2024-08-27,0.77,0.12,154,0.8651685393258427,73.03370786516854
race,black,2024-09-03,0.75,0.15,179,0.8333333333333333,66.66666666666667
race,black,2024-09-10,0.79,0.09,143,0.8977272727272728,79.54545454545455
race,black,2024-09-17,0.77,0.16,173,0.8279569892473118,65.59139784946237
race,black,2024-09-24,0.79,0.09,172,0.8977272727272728,79.54545454545455
race,black,2024-10-01,0.8,0.09,180,0.8988764044943821,79.77528089887642
race,black,2024-10-07,0.81,0.1,167,0.8901098901098902,78.02197802197803
race,black,2024-10-15,0.77,0.16,168,0.8279569892473118,65.59139784946237
race,black,2024-10-22,0.77,0.16,168,0.8279569892473118,65.59139784946237
race,black,2024-10-28,0.74,0.13,192,0.8505747126436781,70.11494252873564
race,black,2025-02-18,0.73,0.11,181,0.8690476190476191,73.80952380952381
race,black,2025-04-07,0.7,0.1,197,0.875,75.0
race,black,2025-05-19,0.78,0.07,185,0.9176470588235294,83.52941176470587
race,black,2025-05-26,0.75,0.07,185,0.9146341463414633,82.92682926829268
race,black,2025-06-02,0.76,0.08,183,0.9047619047619048,80.95238095238095
