year,election_type,dimension,group,metric,value,source_vintage,source_url
2016,electorate,intersectional,Rural AAPI,electorate_composition_pct,0.22,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,intersectional,Rural Black,electorate_composition_pct,1.53,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,intersectional,Rural Latino,electorate_composition_pct,0.85,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,intersectional,Rural Other,electorate_composition_pct,0.63,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,intersectional,Rural White,electorate_composition_pct,20.82,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,intersectional,Suburban AAPI,electorate_composition_pct,1.73,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,intersectional,Suburban Black,electorate_composition_pct,6.21,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,intersectional,Suburban Latino,electorate_composition_pct,4.02,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,intersectional,Suburban Other,electorate_composition_pct,1.52,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,intersectional,Suburban White,electorate_composition_pct,42.27,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,intersectional,Urban AAPI,electorate_composition_pct,1.47,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,intersectional,Urban Black,electorate_composition_pct,3.34,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,intersectional,Urban Latino,electorate_composition_pct,3.88,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,intersectional,Urban Other,electorate_composition_pct,0.75,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,intersectional,Urban White,electorate_composition_pct,10.74,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,intersectional,White 18-29,electorate_composition_pct,9.7,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,intersectional,White 30-44,electorate_composition_pct,15.3,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,intersectional,White 45-64,electorate_composition_pct,28.72,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,intersectional,White 65+,electorate_composition_pct,20.12,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,intersectional,White College,electorate_composition_pct,27.88,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,intersectional,White College Men,electorate_composition_pct,13.57,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,intersectional,White College Women,electorate_composition_pct,14.31,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,intersectional,White Married Men,electorate_composition_pct,21.49,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,intersectional,White Married Women,electorate_composition_pct,21.9,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,intersectional,White Men,electorate_composition_pct,34.53,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,intersectional,White Non-College,electorate_composition_pct,45.95,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,intersectional,White Non-College Men,electorate_composition_pct,20.97,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,intersectional,White Non-College Women,electorate_composition_pct,24.99,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,intersectional,White Single Men,electorate_composition_pct,13.05,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,intersectional,White Single Women,electorate_composition_pct,17.4,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,intersectional,White Women,electorate_composition_pct,39.3,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,other,Baby Boomers,electorate_composition_pct,36.31,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,other,Female 18-29,electorate_composition_pct,8.16,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,other,Female 30-44,electorate_composition_pct,12.27,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,other,Female 45-64,electorate_composition_pct,20.66,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,other,Female 65+,electorate_composition_pct,13.49,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,other,Gen X,electorate_composition_pct,25.68,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,other,Gen Z / Millennials,electorate_composition_pct,23.59,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,other,Latina Women,electorate_composition_pct,5.01,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,other,Male 18-29,electorate_composition_pct,6.67,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,other,Male 30-44,electorate_composition_pct,9.91,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,other,Male 45-64,electorate_composition_pct,17.68,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,other,Male 65+,electorate_composition_pct,11.17,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,other,Married,electorate_composition_pct,55.89,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,other,Modeled Historical Democrat,electorate_composition_pct,38.57,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,other,Modeled Historical Middle,electorate_composition_pct,23.66,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,other,Modeled Historical Republican,electorate_composition_pct,37.77,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,other,Rural,electorate_composition_pct,24.07,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,other,Rural 18-29,electorate_composition_pct,2.84,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,other,Rural 30-44,electorate_composition_pct,4.66,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,other,Rural 45-64,electorate_composition_pct,9.81,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,other,Rural 65+,electorate_composition_pct,6.75,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,other,Silent / Greatest,electorate_composition_pct,14.42,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,other,Single,electorate_composition_pct,44.11,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,other,Suburban,electorate_composition_pct,55.76,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,other,Suburban 18-29,electorate_composition_pct,8.12,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,other,Suburban 30-44,electorate_composition_pct,12.34,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,other,Suburban 45-64,electorate_composition_pct,21.48,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,other,Suburban 65+,electorate_composition_pct,13.81,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,other,Urban,electorate_composition_pct,20.18,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,other,Urban 18-29,electorate_composition_pct,3.87,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,other,Urban 30-44,electorate_composition_pct,5.17,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,other,Urban 45-64,electorate_composition_pct,7.05,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,other,Urban 65+,electorate_composition_pct,4.09,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,overall,Total,electorate_composition_pct,100.0,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,race,AAPI,electorate_composition_pct,3.43,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,race,Black,electorate_composition_pct,11.09,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,race,Latino,electorate_composition_pct,8.76,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,race,Other,electorate_composition_pct,2.9,2024_workbook,https://catalist.us/whathappened2024/
2016,electorate,race,White,electorate_composition_pct,73.83,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,age,18-29,electorate_composition_pct,12.35,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,age,30-44,electorate_composition_pct,20.78,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,age,45-64,electorate_composition_pct,38.33,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,age,65+,electorate_composition_pct,28.54,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,education,College,electorate_composition_pct,39.86,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,education,Non-College,electorate_composition_pct,60.14,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,gender,Men,electorate_composition_pct,46.01,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,gender,Women,electorate_composition_pct,53.99,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,AAPI 18-29,electorate_composition_pct,0.58,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,AAPI 30-44,electorate_composition_pct,0.89,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,AAPI 45-64,electorate_composition_pct,1.31,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,AAPI 65+,electorate_composition_pct,0.7,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,AAPI College,electorate_composition_pct,1.75,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,AAPI Men,electorate_composition_pct,1.62,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,AAPI Non-College,electorate_composition_pct,1.73,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,AAPI Women,electorate_composition_pct,1.86,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,Black 18-29,electorate_composition_pct,1.63,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,Black 30-44,electorate_composition_pct,2.71,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,Black 45-64,electorate_composition_pct,4.37,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,Black 65+,electorate_composition_pct,2.25,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,Black College,electorate_composition_pct,3.65,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,Black Men,electorate_composition_pct,4.23,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,Black Non-College,electorate_composition_pct,7.31,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,Black Women,electorate_composition_pct,6.73,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,Latino 18-29,electorate_composition_pct,1.78,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,Latino 30-44,electorate_composition_pct,2.17,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,Latino 45-64,electorate_composition_pct,3.02,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,Latino 65+,electorate_composition_pct,1.58,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,Latino College,electorate_composition_pct,2.97,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,Latino Men,electorate_composition_pct,3.71,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,Latino Non-College,electorate_composition_pct,5.59,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,Other 18-29,electorate_composition_pct,0.42,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,Other 30-44,electorate_composition_pct,0.67,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,Other 45-64,electorate_composition_pct,1.11,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,Other 65+,electorate_composition_pct,0.73,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,Other College,electorate_composition_pct,1.2,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,Other Men,electorate_composition_pct,1.34,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,Other Non-College,electorate_composition_pct,1.72,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,Other Women,electorate_composition_pct,1.58,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,Rural AAPI,electorate_composition_pct,0.23,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,Rural Black,electorate_composition_pct,1.55,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,Rural Latino,electorate_composition_pct,0.88,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,Rural Other,electorate_composition_pct,0.65,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,Rural White,electorate_composition_pct,21.24,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,Suburban AAPI,electorate_composition_pct,1.81,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,Suburban Black,electorate_composition_pct,6.25,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,Suburban Latino,electorate_composition_pct,4.05,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,Suburban Other,electorate_composition_pct,1.54,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,Suburban White,electorate_composition_pct,42.24,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,Urban AAPI,electorate_composition_pct,1.44,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,Urban Black,electorate_composition_pct,3.16,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,Urban Latino,electorate_composition_pct,3.62,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,Urban Other,electorate_composition_pct,0.73,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,Urban White,electorate_composition_pct,10.59,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,White 18-29,electorate_composition_pct,7.95,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,White 30-44,electorate_composition_pct,14.34,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,White 45-64,electorate_composition_pct,28.51,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,White 65+,electorate_composition_pct,23.27,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,White College,electorate_composition_pct,30.29,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,White College Men,electorate_composition_pct,14.85,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,White College Women,electorate_composition_pct,15.44,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,White Married Men,electorate_composition_pct,22.35,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,White Married Women,electorate_composition_pct,22.34,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,White Men,electorate_composition_pct,35.11,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,White Non-College,electorate_composition_pct,43.79,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,White Non-College Men,electorate_composition_pct,20.27,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,White Non-College Women,electorate_composition_pct,23.52,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,White Single Men,electorate_composition_pct,12.77,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,White Single Women,electorate_composition_pct,16.62,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,intersectional,White Women,electorate_composition_pct,38.96,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,other,Baby Boomers,electorate_composition_pct,38.0,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,other,Female 18-29,electorate_composition_pct,6.74,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,other,Female 30-44,electorate_composition_pct,11.37,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,other,Female 45-64,electorate_composition_pct,20.47,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,other,Female 65+,electorate_composition_pct,15.41,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,other,Gen X,electorate_composition_pct,25.22,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,other,Gen Z / Millennials,electorate_composition_pct,23.14,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,other,Latina Women,electorate_composition_pct,4.85,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,other,Male 18-29,electorate_composition_pct,5.61,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,other,Male 30-44,electorate_composition_pct,9.41,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,other,Male 45-64,electorate_composition_pct,17.86,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,other,Male 65+,electorate_composition_pct,13.13,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,other,Married,electorate_composition_pct,57.45,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,other,Modeled Historical Democrat,electorate_composition_pct,40.87,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,other,Modeled Historical Middle,electorate_composition_pct,21.93,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,other,Modeled Historical Republican,electorate_composition_pct,37.2,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,other,Rural,electorate_composition_pct,24.56,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,other,Rural 18-29,electorate_composition_pct,2.23,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,other,Rural 30-44,electorate_composition_pct,4.33,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,other,Rural 45-64,electorate_composition_pct,9.96,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,other,Rural 65+,electorate_composition_pct,8.05,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,other,Silent / Greatest,electorate_composition_pct,13.63,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,other,Single,electorate_composition_pct,42.55,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,other,Suburban,electorate_composition_pct,55.9,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,other,Suburban 18-29,electorate_composition_pct,6.87,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,other,Suburban 30-44,electorate_composition_pct,11.58,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,other,Suburban 45-64,electorate_composition_pct,21.5,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,other,Suburban 65+,electorate_composition_pct,15.95,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,other,Urban,electorate_composition_pct,19.54,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,other,Urban 18-29,electorate_composition_pct,3.26,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,other,Urban 30-44,electorate_composition_pct,4.87,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,other,Urban 45-64,electorate_composition_pct,6.87,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,other,Urban 65+,electorate_composition_pct,4.54,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,overall,Total,electorate_composition_pct,100.0,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,race,AAPI,electorate_composition_pct,3.48,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,race,Black,electorate_composition_pct,10.96,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,race,Latino,electorate_composition_pct,8.56,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,race,Other,electorate_composition_pct,2.92,2024_workbook,https://catalist.us/whathappened2024/
2018,electorate,race,White,electorate_composition_pct,74.07,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,age,18-29,electorate_composition_pct,15.64,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,age,30-44,electorate_composition_pct,22.83,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,age,45-64,electorate_composition_pct,35.37,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,age,65+,electorate_composition_pct,26.16,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,education,College,electorate_composition_pct,38.43,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,education,Non-College,electorate_composition_pct,61.57,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,gender,Men,electorate_composition_pct,46.04,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,gender,Women,electorate_composition_pct,53.96,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,AAPI 18-29,electorate_composition_pct,0.83,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,AAPI 30-44,electorate_composition_pct,1.11,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,AAPI 45-64,electorate_composition_pct,1.5,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,AAPI 65+,electorate_composition_pct,0.78,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,AAPI College,electorate_composition_pct,2.02,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,AAPI Men,electorate_composition_pct,1.96,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,AAPI Non-College,electorate_composition_pct,2.19,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,AAPI Women,electorate_composition_pct,2.25,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,Black 18-29,electorate_composition_pct,1.95,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,Black 30-44,electorate_composition_pct,2.89,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,Black 45-64,electorate_composition_pct,4.05,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,Black 65+,electorate_composition_pct,2.14,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,Black College,electorate_composition_pct,3.62,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,Black Men,electorate_composition_pct,4.4,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,Black Non-College,electorate_composition_pct,7.41,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,Black Women,electorate_composition_pct,6.63,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,Latino 18-29,electorate_composition_pct,2.43,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,Latino 30-44,electorate_composition_pct,2.67,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,Latino 45-64,electorate_composition_pct,3.2,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,Latino 65+,electorate_composition_pct,1.62,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,Latino College,electorate_composition_pct,3.3,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,Latino Men,electorate_composition_pct,4.34,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,Latino Non-College,electorate_composition_pct,6.6,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,Other 18-29,electorate_composition_pct,0.53,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,Other 30-44,electorate_composition_pct,0.76,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,Other 45-64,electorate_composition_pct,1.07,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,Other 65+,electorate_composition_pct,0.7,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,Other College,electorate_composition_pct,1.22,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,Other Men,electorate_composition_pct,1.41,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,Other Non-College,electorate_composition_pct,1.83,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,Other Women,electorate_composition_pct,1.64,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,Rural AAPI,electorate_composition_pct,0.26,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,Rural Black,electorate_composition_pct,1.53,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,Rural Latino,electorate_composition_pct,1.02,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,Rural Other,electorate_composition_pct,0.66,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,Rural White,electorate_composition_pct,20.84,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,Suburban AAPI,electorate_composition_pct,2.2,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,Suburban Black,electorate_composition_pct,6.3,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,Suburban Latino,electorate_composition_pct,4.7,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,Suburban Other,electorate_composition_pct,1.6,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,Suburban White,electorate_composition_pct,40.85,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,Urban AAPI,electorate_composition_pct,1.75,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,Urban Black,electorate_composition_pct,3.19,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,Urban Latino,electorate_composition_pct,4.18,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,Urban Other,electorate_composition_pct,0.79,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,Urban White,electorate_composition_pct,10.12,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,White 18-29,electorate_composition_pct,9.9,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,White 30-44,electorate_composition_pct,15.42,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,White 45-64,electorate_composition_pct,25.56,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,White 65+,electorate_composition_pct,20.93,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,White College,electorate_composition_pct,28.27,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,White College Men,electorate_composition_pct,13.87,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,White College Women,electorate_composition_pct,14.4,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,White Married Men,electorate_composition_pct,20.52,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,White Married Women,electorate_composition_pct,20.86,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,White Men,electorate_composition_pct,33.93,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,White Non-College,electorate_composition_pct,43.54,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,White Non-College Men,electorate_composition_pct,20.06,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,White Non-College Women,electorate_composition_pct,23.47,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,White Single Men,electorate_composition_pct,13.41,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,White Single Women,electorate_composition_pct,17.02,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,intersectional,White Women,electorate_composition_pct,37.87,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,other,Baby Boomers,electorate_composition_pct,33.26,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,other,Female 18-29,electorate_composition_pct,8.42,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,other,Female 30-44,electorate_composition_pct,12.34,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,other,Female 45-64,electorate_composition_pct,18.9,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,other,Female 65+,electorate_composition_pct,14.31,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,other,Gen X,electorate_composition_pct,25.67,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,other,Gen Z / Millennials,electorate_composition_pct,30.88,2024_workbook,https://catalist.us/whathappened2024/
2020,electorate,other,Latina Women,electorate_composition_pct,5.56,2024_workbook,https://catalist.us/whathappened2024/
