state,year,chamber,district,dem_votes,rep_votes,total_votes,dem_two_party_share,dem_margin,precinct_fragment_rows
NC,2006,house,6,8459.0,4799.0,13258.0,0.6380298687584854,0.2760597375169709,29
NC,2006,house,7,6655.0,,6655.0,,,30
NC,2006,house,8,7570.0,,7570.0,,,28
NC,2006,house,9,6184.0,4286.0,10470.0,0.590639923591213,0.18127984718242598,21
NC,2006,house,10,6992.0,5456.0,12448.0,0.5616966580976864,0.12339331619537275,31
NC,2006,house,11,3167.0,5884.0,9051.0,0.3499060877251132,-0.3001878245497735,24
NC,2006,house,12,7689.0,3942.0,11631.0,0.6610781532112459,0.3221563064224916,34
NC,2006,house,13,7410.0,10417.0,17827.0,0.41566163684299096,-0.16867672631401806,41
NC,2006,house,14,3012.0,4169.0,7181.0,0.4194401893886645,-0.16111962122267093,11
NC,2006,house,15,1931.0,3176.0,5107.0,0.37810847855884083,-0.2437830428823184,9
NC,2006,house,16,,13005.0,13005.0,,,22
NC,2006,house,17,8648.0,14289.0,22937.0,0.3770327418581331,-0.2459345162837337,22
NC,2006,house,18,7482.0,4226.0,11708.0,0.6390502220703792,0.27810044414075846,28
NC,2006,house,19,,12872.0,12872.0,,,20
NC,2006,house,20,7939.0,4862.0,12801.0,0.6201859229747676,0.2403718459495352,30
NC,2006,house,21,8341.0,,8341.0,,,32
NC,2006,house,22,9979.0,,9979.0,,,30
NC,2006,house,23,7409.0,3117.0,10526.0,0.7038761162834885,0.407752232566977,24
NC,2006,house,24,7668.0,,7668.0,,,22
NC,2006,house,25,4544.0,7087.0,11631.0,0.3906800790989597,-0.21863984180208065,20
NC,2006,house,26,,11765.0,11765.0,,,21
NC,2006,house,27,12213.0,,12213.0,,,42
NC,2006,house,28,,12429.0,12429.0,,,31
NC,2006,house,29,11766.0,,11766.0,,,21
NC,2006,house,30,10403.0,,10403.0,,,14
NC,2006,house,31,10584.0,,10584.0,,,15
NC,2006,house,32,8533.0,,8533.0,,,20
NC,2006,house,33,10835.0,,10835.0,,,19
NC,2006,house,34,11470.0,7838.0,19308.0,0.5940542780194737,0.18810855603894758,24
NC,2006,house,35,11283.0,,11283.0,,,22
NC,2006,house,36,9883.0,10353.0,20236.0,0.48838703301047637,-0.023225933979047243,21
NC,2006,house,37,9450.0,12609.0,22059.0,0.4283965728274174,-0.14320685434516525,22
NC,2006,house,38,9889.0,,9889.0,,,23
NC,2006,house,39,9702.0,6688.0,16390.0,0.5919463087248322,0.18389261744966443,21
NC,2006,house,40,,17801.0,17801.0,,,26
NC,2006,house,41,10866.0,10333.0,21199.0,0.5125713477050804,0.025142695410160856,22
NC,2006,house,42,5466.0,,5466.0,,,14
NC,2006,house,43,5491.0,,5491.0,,,14
NC,2006,house,44,8477.0,,8477.0,,,25
NC,2006,house,45,6866.0,6188.0,13054.0,0.5259690516316837,0.05193810326336755,25
NC,2006,house,46,6107.0,,6107.0,,,19
NC,2006,house,47,5412.0,,5412.0,,,21
NC,2006,house,48,7275.0,,7275.0,,,33
NC,2006,house,49,8193.0,5642.0,13835.0,0.592193711601012,0.18438742320202386,30
NC,2006,house,50,10751.0,,10751.0,,,26
NC,2006,house,51,6326.0,5481.0,11807.0,0.5357838570339629,0.07156771406792581,17
NC,2006,house,52,,6955.0,15928.0,,,23
NC,2006,house,53,5407.0,6521.0,11928.0,0.4533031522468142,-0.09339369550637157,11
NC,2006,house,54,14411.0,6474.0,20885.0,0.6900167584390711,0.3800335168781422,26
NC,2006,house,55,13807.0,,13807.0,,,22
NC,2006,house,56,10697.0,,10697.0,,,24
NC,2006,house,57,9889.0,5798.0,15687.0,0.630394594250016,0.26078918850003185,27
NC,2006,house,58,10357.0,5436.0,15793.0,0.6557968720319128,0.31159374406382573,31
NC,2006,house,59,10034.0,6841.0,16875.0,0.5946074074074074,0.1892148148148148,27
NC,2006,house,60,6415.0,4281.0,10696.0,0.599756918474196,0.19951383694839192,28
NC,2006,house,61,,12334.0,12334.0,,,35
NC,2006,house,62,,16106.0,16106.0,,,32
NC,2006,house,63,8023.0,,8023.0,,,17
NC,2006,house,64,,12248.0,12248.0,,,20
NC,2006,house,65,8103.0,4202.0,12305.0,0.6585127996749289,0.3170255993498578,14
NC,2006,house,66,8067.0,3323.0,11390.0,0.7082528533801581,0.41650570676031606,29
NC,2006,house,67,,10627.0,10627.0,,,30
NC,2006,house,68,,16759.0,16759.0,,,35
NC,2006,house,69,7279.0,4068.0,11347.0,0.6414911430334009,0.2829822860668018,27
NC,2006,house,70,3975.0,7217.0,11192.0,0.35516440314510367,-0.2896711937097927,19
NC,2006,house,71,7101.0,,7101.0,,,25
NC,2006,house,72,7971.0,,7971.0,,,25
NC,2006,house,73,,11387.0,11387.0,,,21
NC,2006,house,74,,13942.0,13942.0,,,33
NC,2006,house,75,,12893.0,12893.0,,,24
NC,2006,house,76,,9307.0,9307.0,,,23
NC,2006,house,77,8117.0,4978.0,13095.0,0.6198549064528446,0.23970981290568918,22
NC,2006,house,78,,8508.0,8508.0,,,21
NC,2006,house,79,,12461.0,12461.0,,,22
NC,2006,house,80,,10653.0,10653.0,,,20
NC,2006,house,81,8341.0,,8341.0,,,20
NC,2006,house,82,,11219.0,11219.0,,,22
NC,2006,house,83,,10873.0,10873.0,,,21
NC,2006,house,84,,10501.0,10501.0,,,44
NC,2006,house,85,5660.0,6890.0,12550.0,0.450996015936255,-0.09800796812749003,26
NC,2006,house,86,8264.0,7760.0,16024.0,0.5157264103844234,0.03145282076884673,23
NC,2006,house,87,,8212.0,8212.0,,,20
NC,2006,house,88,7849.0,7414.0,15263.0,0.514250147415318,0.02850029483063618,28
NC,2006,house,89,,11064.0,11064.0,,,17
NC,2006,house,90,7060.0,4649.0,11709.0,0.602954991886583,0.20590998377316594,27
NC,2006,house,91,5757.0,9424.0,15181.0,0.37922403003754696,-0.24155193992490614,27
NC,2006,house,92,,9704.0,9704.0,,,26
NC,2006,house,93,8341.0,8081.0,16422.0,0.5079162099622457,0.015832419924491536,37
NC,2006,house,94,4695.0,6116.0,10811.0,0.4342799001017482,-0.13144019979650357,28
NC,2006,house,95,,10981.0,10981.0,,,14
NC,2006,house,96,,10355.0,10355.0,,,18
NC,2006,house,97,,10865.0,10865.0,,,28
NC,2006,house,98,,14315.0,14315.0,,,22
NC,2006,house,99,9344.0,,9344.0,,,21
NC,2006,house,100,5258.0,5220.0,10478.0,0.5018133231532735,0.003626646306547051,22
NC,2006,house,101,8383.0,,8383.0,,,22
NC,2006,house,102,7867.0,,7867.0,,,20
NC,2006,house,103,6629.0,9124.0,15753.0,0.42080873484415665,-0.15838253031168667,19
NC,2006,house,104,7040.0,14413.0,21453.0,0.328159231809071,-0.343681536381858,31
NC,2006,house,105,,15132.0,15132.0,,,21
NC,2006,house,106,8441.0,,8441.0,,,22
NC,2006,house,107,7726.0,,7726.0,,,20
NC,2006,house,108,4733.0,6905.0,11638.0,0.4066849974222375,-0.186630005155525,20
NC,2006,house,109,,7180.0,7180.0,,,16
NC,2006,house,110,4261.0,7222.0,11483.0,0.3710702778019681,-0.25785944439606373,20
NC,2006,house,111,4827.0,7641.0,12468.0,0.38715110683349374,-0.22569778633301252,19
NC,2006,house,112,13663.0,5610.0,19273.0,0.7089192134073574,0.4178384268147149,27
NC,2006,house,113,,18786.0,18786.0,,,33
NC,2006,house,114,10449.0,5834.0,16283.0,0.6417122151937603,0.28342443038752074,26
NC,2006,house,115,12400.0,6104.0,18504.0,0.6701253782965845,0.34025075659316906,30
NC,2006,house,116,7147.0,7995.0,15142.0,0.4719984150046229,-0.05600316999075419,23
NC,2006,house,117,7577.0,15986.0,23563.0,0.321563468149217,-0.356873063701566,27
NC,2006,house,118,16663.0,7389.0,24052.0,0.6927906203226343,0.3855812406452686,39
NC,2006,house,119,8879.0,6567.0,15446.0,0.5748413828822996,0.14968276576459924,34
NC,2006,house,120,,13351.0,13351.0,,,42
NC,2006,senate,1,23656.0,10835.0,34491.0,0.6858600794410136,0.3717201588820272,83
NC,2006,senate,2,18474.0,23952.0,42426.0,0.43544053174939895,-0.1291189365012021,69
NC,2006,senate,3,16589.0,,16589.0,,,56
NC,2006,senate,4,17298.0,7609.0,24907.0,0.6945035532179709,0.3890071064359417,92
NC,2006,senate,5,12873.0,8548.0,21421.0,0.6009523364922272,0.2019046729844545,54
NC,2006,senate,6,6320.0,11309.0,17629.0,0.35850019853650233,-0.2829996029269953,31
NC,2006,senate,7,19047.0,12111.0,31158.0,0.6113036780281148,0.22260735605622953,62
NC,2006,senate,8,24156.0,22110.0,46266.0,0.5221112696148359,0.0442225392296719,66
NC,2006,senate,9,24136.0,13465.0,37601.0,0.6418978218664397,0.28379564373287947,46
NC,2006,senate,10,19888.0,10931.0,30819.0,0.64531620104481,0.29063240208962005,64
NC,2006,senate,11,17455.0,10536.0,27991.0,0.6235932978457361,0.24718659569147225,51
NC,2006,senate,12,12122.0,21816.0,33938.0,0.35718074135187694,-0.2856385172962461,49
NC,2006,senate,13,15271.0,,15271.0,,,54
NC,2006,senate,14,22360.0,11494.0,33854.0,0.6604832516098541,0.32096650321970815,45
NC,2006,senate,15,21557.0,26988.0,48545.0,0.44406221032032134,-0.1118755793593573,53
NC,2006,senate,16,25805.0,,25805.0,,,55
NC,2006,senate,17,,33126.0,33126.0,,,52
NC,2006,senate,18,32099.0,,32099.0,,,49
NC,2006,senate,19,22190.0,,22190.0,,,57
NC,2006,senate,20,23946.0,,23946.0,,,43
NC,2006,senate,21,13089.0,8062.0,21151.0,0.6188359888421351,0.23767197768427026,30
NC,2006,senate,22,11942.0,20508.0,32450.0,0.36801232665639444,-0.2639753466872111,37
NC,2006,senate,23,25549.0,10214.0,35763.0,0.714397561725806,0.428795123451612,58
NC,2006,senate,24,16854.0,16414.0,33268.0,0.5066129614043525,0.013225922808705062,48
NC,2006,senate,25,16578.0,10025.0,26603.0,0.623162801187836,0.24632560237567191,61
NC,2006,senate,26,14894.0,24888.0,39782.0,0.3743904278316827,-0.25121914433663467,52
NC,2006,senate,27,30151.0,,30151.0,,,63
NC,2006,senate,28,20919.0,,20919.0,,,59
NC,2006,senate,29,,19929.0,19929.0,,,54
NC,2006,senate,30,,21877.0,21877.0,,,68
NC,2006,senate,31,,32077.0,32077.0,,,58
NC,2006,senate,32,19663.0,,19663.0,,,55
NC,2006,senate,33,,25166.0,25166.0,,,52
NC,2006,senate,34,13837.0,21285.0,35122.0,0.3939695917089004,-0.2120608165821992,58
NC,2006,senate,35,,29094.0,29094.0,,,60
NC,2006,senate,36,12847.0,22086.0,34933.0,0.3677611427589958,-0.2644777144820084,47
NC,2006,senate,37,19651.0,,19651.0,,,50
NC,2006,senate,38,20026.0,,20026.0,,,44
NC,2006,senate,39,,34916.0,34916.0,,,54
NC,2006,senate,40,20938.0,13137.0,34075.0,0.614468085106383,0.22893617021276597,42
NC,2006,senate,41,,27921.0,27921.0,,,51
NC,2006,senate,42,17365.0,22188.0,39553.0,0.43903117336232395,-0.12193765327535205,49
NC,2006,senate,43,16618.0,,16618.0,,,40
NC,2006,senate,44,,22415.0,22415.0,,,53
NC,2006,senate,45,16405.0,18172.0,34577.0,0.47444833270671255,-0.05110333458657489,81
NC,2006,senate,46,19839.0,16395.0,36234.0,0.547524424573605,0.0950488491472098,52
NC,2006,senate,47,24639.0,22658.0,47297.0,0.520942131636256,0.041884263272512,93
NC,2006,senate,48,,35137.0,35137.0,,,60
NC,2006,senate,49,24027.0,12924.0,36951.0,0.6502395063733052,0.3004790127466104,58
NC,2006,senate,50,27318.0,18803.0,46121.0,0.5923115283710241,0.1846230567420481,89
NC,2010,house,1,11538.0,10336.0,21874.0,0.527475541739051,0.054951083478101855,33
NC,2010,house,2,12733.0,10467.0,23200.0,0.5488362068965518,0.09767241379310344,35
NC,2010,house,3,7852.0,14614.0,22943.0,0.349505920056975,-0.30098815988605004,32
NC,2010,house,4,18461.0,16586.0,35047.0,0.5267497931349331,0.05349958626986618,38
NC,2010,house,5,11841.0,8230.0,20071.0,0.5899556574161726,0.17991131483234518,38
NC,2010,house,6,11239.0,12909.0,24148.0,0.46542156700347853,-0.0691568659930429,29
NC,2010,house,7,12800.0,895.0,13695.0,0.9346476816356335,0.8692953632712669,33
NC,2010,house,8,14781.0,,14781.0,,,28
NC,2010,house,9,11800.0,11451.0,23251.0,0.507505053546084,0.015010107092168079,21
NC,2010,house,10,8815.0,11798.0,20613.0,0.4276427497210498,-0.14471450055790036,32
NC,2010,house,11,,15409.0,15409.0,,,23
NC,2010,house,12,9659.0,6474.0,15585.0,0.5987107171635777,0.19742143432715553,35
NC,2010,house,13,7067.0,19345.0,26412.0,0.2675677722247463,-0.46486445555050737,41
NC,2010,house,14,,8961.0,8961.0,,,10
NC,2010,house,15,,5873.0,7663.0,,,9
NC,2010,house,16,9290.0,21593.0,30883.0,0.30081274487582166,-0.3983745102483567,26
NC,2010,house,17,10934.0,23454.0,34388.0,0.31795975340234967,-0.36408049319530067,22
NC,2010,house,18,10084.0,7592.0,17676.0,0.5704910613260918,0.14098212265218374,16
NC,2010,house,19,,22374.0,22374.0,,,17
NC,2010,house,20,11004.0,9637.0,20641.0,0.5331137057313114,0.06622741146262294,30
NC,2010,house,21,11678.0,6126.0,17804.0,0.6559200179734891,0.31184003594697823,32
NC,2010,house,22,12675.0,11298.0,23973.0,0.5287198097860093,0.05743961957201852,24
NC,2010,house,23,12043.0,10517.0,22560.0,0.5338209219858157,0.0676418439716312,24
NC,2010,house,24,12682.0,6878.0,19560.0,0.6483640081799591,0.2967280163599182,21
NC,2010,house,25,10370.0,14096.0,24466.0,0.42385351099484997,-0.1522929780103,20
NC,2010,house,26,,18900.0,18900.0,,,20
NC,2010,house,27,17701.0,,17701.0,,,42
NC,2010,house,28,6039.0,19907.0,25946.0,0.23275264009866647,-0.534494719802667,30
NC,2010,house,29,18130.0,,18130.0,,,20
NC,2010,house,30,13442.0,7393.0,20835.0,0.6451643868490521,0.29032877369810417,14
NC,2010,house,31,18801.0,6102.0,24903.0,0.7549692808095411,0.509938561619082,15
NC,2010,house,32,13814.0,,17616.0,,,21
NC,2010,house,33,18426.0,5262.0,23688.0,0.7778622087132725,0.5557244174265451,19
NC,2010,house,34,15234.0,12886.0,28120.0,0.5417496443812233,0.08349928876244665,24
NC,2010,house,35,13144.0,9725.0,22869.0,0.5747518474791202,0.14950369495824042,22
NC,2010,house,36,12225.0,17477.0,29702.0,0.41158844522254395,-0.17682310955491212,21
NC,2010,house,37,14028.0,24937.0,38965.0,0.3600153984344925,-0.27996920313101503,22
NC,2010,house,38,14093.0,7382.0,21475.0,0.6562514551804424,0.31250291036088473,22
NC,2010,house,39,16870.0,12809.0,29679.0,0.5684153778766131,0.13683075575322617,22
NC,2010,house,40,16345.0,27686.0,44031.0,0.3712157343689673,-0.25756853126206536,28
NC,2010,house,41,17052.0,19736.0,36788.0,0.4635207132760683,-0.07295857344786344,23
NC,2010,house,42,8874.0,,8874.0,,,11
NC,2010,house,43,7967.0,,7967.0,,,11
NC,2010,house,44,8073.0,7999.0,16072.0,0.5023021403683424,0.004604280736684918,21
NC,2010,house,45,9858.0,9812.0,19670.0,0.5011692933401118,0.002338586680223691,16
NC,2010,house,46,6958.0,7590.0,14548.0,0.4782788012097883,-0.043442397580423425,21
NC,2010,house,47,7865.0,3903.0,11768.0,0.6683378653976887,0.33667573079537727,21
NC,2010,house,48,9698.0,3267.0,12965.0,0.7480138835325877,0.4960277670651755,33
NC,2010,house,49,10544.0,11276.0,21820.0,0.48322639780018334,-0.033547204399633365,30
NC,2010,house,50,3853.0,3198.0,7051.0,0.5464473124379521,0.09289462487590412,11
NC,2010,house,51,9370.0,10793.0,20163.0,0.46471259237216683,-0.07057481525566632,9
NC,2010,house,52,,20749.0,20749.0,,,23
NC,2010,house,53,6784.0,13533.0,20317.0,0.33390756509327163,-0.3321848698134567,11
NC,2010,house,54,18048.0,13368.0,31416.0,0.5744843391902216,0.1489686783804431,25
NC,2010,house,55,16619.0,,16619.0,,,22
NC,2010,house,56,17737.0,,17737.0,,,23
NC,2010,house,57,10417.0,8157.0,18574.0,0.5608377301604394,0.12167546032087864,28
NC,2010,house,58,15052.0,8680.0,23732.0,0.6342491151188269,0.2684982302376538,31
NC,2010,house,59,11668.0,10347.0,22015.0,0.5300022711787418,0.06000454235748354,27
NC,2010,house,60,10480.0,4496.0,14976.0,0.6997863247863247,0.3995726495726496,28
NC,2010,house,61,,17417.0,17417.0,,,34
NC,2010,house,62,,21299.0,25494.0,,,32
NC,2010,house,63,8920.0,7536.0,16456.0,0.5420515313563442,0.08410306271268839,17
NC,2010,house,64,,19301.0,19301.0,,,19
NC,2010,house,65,7561.0,,17189.0,,,13
NC,2010,house,66,11298.0,7322.0,18620.0,0.6067669172932331,0.21353383458646616,29
NC,2010,house,67,5329.0,16228.0,21557.0,0.24720508419538897,-0.5055898316092221,27
NC,2010,house,68,,28214.0,28214.0,,,33
NC,2010,house,69,10302.0,6810.0,17112.0,0.6020336605890603,0.20406732117812063,27
NC,2010,house,70,,13541.0,13541.0,,,20
NC,2010,house,71,9503.0,,9503.0,,,25
NC,2010,house,72,9980.0,4384.0,14364.0,0.6947925368978001,0.3895850737956001,25
NC,2010,house,73,,17675.0,17675.0,,,21
NC,2010,house,74,7733.0,17475.0,25208.0,0.3067676927959378,-0.3864646144081244,33
NC,2010,house,75,,17824.0,17824.0,,,24
NC,2010,house,76,,15093.0,15093.0,,,23
NC,2010,house,77,8951.0,9117.0,18068.0,0.4954062430816914,-0.009187513836617223,22
NC,2010,house,78,,13791.0,13791.0,,,21
NC,2010,house,79,,17006.0,17006.0,,,22
NC,2010,house,80,,16593.0,16593.0,,,20
NC,2010,house,81,6469.0,8744.0,15213.0,0.42522842305922565,-0.14954315388154868,20
NC,2010,house,82,,17694.0,17694.0,,,24
NC,2010,house,83,,17197.0,17197.0,,,22
NC,2010,house,84,,15393.0,15393.0,,,44
NC,2010,house,85,5577.0,12421.0,17998.0,0.3098677630847872,-0.3802644738304256,26
NC,2010,house,86,6412.0,10429.0,16841.0,0.38073748589751205,-0.23852502820497595,23
NC,2010,house,87,,14295.0,14295.0,,,20
NC,2010,house,88,7524.0,13585.0,21109.0,0.3564356435643564,-0.2871287128712871,28
NC,2010,house,89,,16118.0,16118.0,,,17
NC,2010,house,90,4985.0,12258.0,17243.0,0.28910282433451256,-0.42179435133097487,27
NC,2010,house,91,5268.0,16107.0,21375.0,0.2464561403508772,-0.5070877192982456,27
NC,2010,house,92,,15880.0,15880.0,,,26
NC,2010,house,93,12759.0,13528.0,26287.0,0.4853729980598775,-0.02925400388024499,37
NC,2010,house,94,5118.0,14303.0,19421.0,0.2635291694557438,-0.47294166108851243,28
NC,2010,house,95,,18675.0,18675.0,,,14
NC,2010,house,96,6085.0,12191.0,18276.0,0.3329503173560954,-0.33409936528780915,18
NC,2010,house,97,,18274.0,18274.0,,,28
NC,2010,house,98,,23460.0,23460.0,,,22
NC,2010,house,99,15467.0,6038.0,21505.0,0.7192280864915136,0.4384561729830272,21
NC,2010,house,100,9507.0,,9507.0,,,22
NC,2010,house,101,14903.0,5240.0,20143.0,0.7398600009929007,0.4797200019858015,22
NC,2010,house,102,10853.0,,10853.0,,,20
NC,2010,house,103,10787.0,13761.0,24548.0,0.43942480039107057,-0.12115039921785889,19
NC,2010,house,104,6726.0,19922.0,26648.0,0.25240168117682377,-0.49519663764635247,31
NC,2010,house,105,,22809.0,22809.0,,,21
NC,2010,house,106,10199.0,6974.0,17173.0,0.5938973970768067,0.18779479415361322,22
NC,2010,house,107,12897.0,6365.0,19262.0,0.669556640016613,0.33911328003322605,20
NC,2010,house,108,,14679.0,14679.0,,,19
NC,2010,house,109,,12124.0,12124.0,,,16
NC,2010,house,110,5359.0,12395.0,17754.0,0.3018474709924524,-0.3963050580150952,20
NC,2010,house,111,6413.0,11972.0,18385.0,0.3488169703562687,-0.30236605928746263,19
NC,2010,house,112,7203.0,13486.0,20689.0,0.3481560249407898,-0.3036879501184204,20
NC,2010,house,113,,19641.0,19641.0,,,33
NC,2010,house,114,14545.0,10350.0,24895.0,0.5842538662382004,0.16850773247640088,25
NC,2010,house,115,15773.0,12278.0,28051.0,0.5622972443050158,0.12459448861003172,29
NC,2010,house,116,11586.0,14616.0,26202.0,0.4421799862605908,-0.11564002747881841,21
NC,2010,house,117,,20331.0,20331.0,,,26
NC,2010,house,118,13254.0,10998.0,24252.0,0.5465116279069767,0.09302325581395349,39
NC,2010,house,119,12637.0,9951.0,22588.0,0.5594563485036302,0.1189126970072605,29
NC,2010,house,120,7767.0,20086.0,27853.0,0.27885685563494056,-0.4422862887301188,40
NC,2010,senate,1,31735.0,25714.0,57449.0,0.5524030009225575,0.1048060018451148,83
NC,2010,senate,2,18917.0,36239.0,55156.0,0.34297265936616145,-0.31405468126767716,69
NC,2010,senate,3,27543.0,16393.0,43936.0,0.6268891114348143,0.25377822286962853,57
NC,2010,senate,4,29158.0,17459.0,46617.0,0.6254799751163739,0.2509599502327477,92
NC,2010,senate,5,21472.0,25771.0,47243.0,0.4545011959443727,-0.09099760811125458,54
NC,2010,senate,6,,21651.0,21651.0,,,30
NC,2010,senate,7,27315.0,25929.0,53244.0,0.5130155510480054,0.026031102096010818,64
NC,2010,senate,8,26241.0,45511.0,71752.0,0.3657180287657487,-0.2685639424685026,69
NC,2010,senate,9,27163.0,36645.0,63808.0,0.42569897191574724,-0.14860205616850553,39
NC,2010,senate,10,22891.0,25716.0,48607.0,0.47094039953093175,-0.05811920093813648,64
NC,2010,senate,11,26970.0,30266.0,57236.0,0.4712069326996995,-0.05758613460060102,50
NC,2010,senate,12,17496.0,40194.0,57690.0,0.3032761310452418,-0.39344773790951637,48
NC,2010,senate,13,22105.0,,22105.0,,,53
NC,2010,senate,14,40746.0,21067.0,61813.0,0.6591817255269927,0.3183634510539854,46
NC,2010,senate,15,28928.0,44397.0,73325.0,0.39451755881350153,-0.21096488237299693,54
NC,2010,senate,16,32248.0,24466.0,58754.0,0.5686073985259371,0.1372147970518743,54
NC,2010,senate,17,29217.0,51391.0,80608.0,0.3624578205637158,-0.2750843588725685,52
NC,2010,senate,18,38809.0,26488.0,65297.0,0.5943458351838522,0.18869167036770448,40
NC,2010,senate,19,23964.0,25047.0,49011.0,0.4889514598763543,-0.022097080247291425,43
NC,2010,senate,20,38309.0,14092.0,52401.0,0.7310738344688078,0.4621476689376157,42
NC,2010,senate,21,21004.0,10062.0,31066.0,0.6761089293761668,0.35221785875233375,24
NC,2010,senate,22,,38331.0,38331.0,,,37
NC,2010,senate,23,36611.0,19828.0,56439.0,0.6486826485231844,0.29736529704636866,57
NC,2010,senate,24,20430.0,25674.0,48516.0,0.44312857886517437,-0.11374284226965123,47
NC,2010,senate,25,23274.0,22390.0,45664.0,0.5096793973370708,0.019358794674141557,60
NC,2010,senate,26,623.0,42628.0,43251.0,0.014404291230260572,-0.9711914175394789,52
NC,2010,senate,27,29500.0,19614.0,49114.0,0.6006434010669056,0.20128680213381114,63
NC,2010,senate,28,21094.0,16855.0,43898.0,0.5558512740783683,0.11170254815673668,58
NC,2010,senate,29,,31727.0,31727.0,,,54
NC,2010,senate,30,15382.0,32283.0,47665.0,0.32271058428616384,-0.35457883142767227,68
NC,2010,senate,31,,43080.0,43080.0,,,58
NC,2010,senate,32,24125.0,12780.0,36905.0,0.6537054599647745,0.30741091992954883,55
NC,2010,senate,33,,38597.0,38597.0,,,52
NC,2010,senate,34,,36897.0,36897.0,,,58
NC,2010,senate,35,17654.0,43884.0,61538.0,0.286879651597387,-0.426240696805226,58
NC,2010,senate,36,16790.0,37403.0,54193.0,0.3098186112597568,-0.3803627774804864,50
NC,2010,senate,37,24815.0,15602.0,40417.0,0.6139743177375857,0.22794863547517133,50
NC,2010,senate,38,33131.0,15318.0,48449.0,0.6838324836425932,0.3676649672851865,43
NC,2010,senate,39,,48233.0,48233.0,,,54
NC,2010,senate,40,31820.0,23053.0,54873.0,0.5798844604814755,0.1597689209629508,42
NC,2010,senate,41,,36921.0,36921.0,,,45
NC,2010,senate,42,,37426.0,37426.0,,,49
NC,2010,senate,43,12431.0,34884.0,47315.0,0.26272852161048293,-0.47454295677903413,46
NC,2010,senate,44,17300.0,26314.0,44697.0,0.39666162241482095,-0.20667675517035813,54
NC,2010,senate,45,23216.0,34760.0,57976.0,0.4004415620256658,-0.19911687594866842,81
NC,2010,senate,46,,31913.0,31913.0,,,45
NC,2010,senate,47,25198.0,31834.0,57032.0,0.44182213494178707,-0.11635573011642586,93
NC,2010,senate,48,25408.0,44395.0,69803.0,0.3639958167987049,-0.27200836640259013,61
NC,2010,senate,49,30270.0,21790.0,52060.0,0.5814444871302343,0.1628889742604687,50
NC,2010,senate,50,30685.0,30846.0,61531.0,0.49869171637060994,-0.0026165672587801273,82
NC,2012,house,1,16663.0,21505.0,38168.0,0.4365699014881576,-0.12686019702368476,63
NC,2012,house,2,20398.0,15587.0,35985.0,0.5668472974850632,0.13369459497012645,26
NC,2012,house,3,14320.0,20811.0,35131.0,0.40761720417864566,-0.18476559164270873,42
NC,2012,house,4,9896.0,20371.0,31320.0,0.32695675157762577,-0.3460864968447484,44
NC,2012,house,5,27458.0,,27458.0,,,54
NC,2012,house,6,20756.0,20298.0,41054.0,0.505578019194232,0.011156038388463975,58
NC,2012,house,7,27761.0,,27761.0,,,35
NC,2012,house,8,17982.0,24019.0,42001.0,0.4281326635080117,-0.14373467298397657,32
NC,2012,house,9,18644.0,19780.0,38424.0,0.4852175723506142,-0.029564855298771602,27
NC,2012,house,10,12270.0,24475.0,36745.0,0.3339229827187372,-0.3321540345625255,59
NC,2012,house,11,27247.0,,27247.0,,,29
NC,2012,house,12,22064.0,11443.0,33507.0,0.6584892708986182,0.3169785417972364,58
NC,2012,house,13,,28416.0,32168.0,,,50
NC,2012,house,14,,15861.0,15861.0,,,14
NC,2012,house,15,,12111.0,12111.0,,,14
NC,2012,house,16,,22254.0,22254.0,,,33
NC,2012,house,17,14107.0,27578.0,41685.0,0.3384190955979369,-0.3231618088041262,21
NC,2012,house,18,22588.0,11362.0,33950.0,0.6653313696612666,0.33066273932253315,24
NC,2012,house,19,15131.0,22958.0,38089.0,0.39725380030980073,-0.20549239938039854,17
NC,2012,house,20,14179.0,25282.0,39461.0,0.3593167937964066,-0.28136641240718685,18
NC,2012,house,21,25631.0,,25631.0,,,55
NC,2012,house,22,21187.0,,21187.0,,,56
NC,2012,house,23,30670.0,,30670.0,,,41
NC,2012,house,24,28724.0,,28724.0,,,38
NC,2012,house,25,14164.0,24434.0,38598.0,0.36696201875744855,-0.26607596248510285,37
NC,2012,house,26,15633.0,23125.0,38758.0,0.4033489860157903,-0.19330202796841942,18
NC,2012,house,27,29714.0,,32674.0,,,54
NC,2012,house,28,,25169.0,25169.0,,,27
NC,2012,house,29,38181.0,,38181.0,,,33
NC,2012,house,30,33697.0,,33697.0,,,24
NC,2012,house,31,32497.0,,32497.0,,,26
NC,2012,house,32,27057.0,11170.0,38227.0,0.7077981531378346,0.415596306275669,39
NC,2012,house,33,31386.0,,31386.0,,,27
NC,2012,house,34,32206.0,,33075.0,,,36
NC,2012,house,35,19778.0,20435.0,40213.0,0.49183099992539725,-0.01633800014920548,21
NC,2012,house,36,21485.0,26217.0,47702.0,0.450400402498847,-0.09919919500230598,25
NC,2012,house,37,18809.0,24942.0,43751.0,0.429910173481749,-0.140179653036502,21
NC,2012,house,38,29665.0,,33834.0,,,27
NC,2012,house,39,27585.0,,27585.0,,,27
NC,2012,house,40,17541.0,22613.0,41982.0,0.43684315385764805,-0.12631369228470388,22
NC,2012,house,41,20150.0,21639.0,41789.0,0.48218430687501496,-0.03563138624997009,22
