left_node_id,right_node_id,name_score,code_exact,vote_score,shared_offices,composite_score,candidate_rank,score_margin,match_method,accepted,relationship
19372,21524,100.0,1,50.69729286300246,1,93.426305715067,1,36.41484575036667,code_name,1,one_to_one
19373,21525,100.0,1,50.633397312859884,1,93.41778630838132,1,27.487412028151,code_name,1,one_to_one
19374,21526,100.0,1,50.5586592178771,1,93.40782122905028,1,35.132433632151056,code_name,1,one_to_one
19375,21527,100.0,1,50.64317673378076,1,93.41909023117077,1,31.82258829909837,code_name,1,one_to_one
19376,21528,100.0,1,50.31662269129288,1,93.37554969217238,1,43.03696203246027,code_name,1,one_to_one
19377,21529,100.0,1,50.42944785276073,1,93.39059304703477,1,28.02993413230608,code_name,1,one_to_one
19378,21530,100.0,1,50.16181229773462,1,93.35490830636462,1,42.475787427243745,code_name,1,one_to_one
19379,21531,100.0,1,50.32760032760033,1,93.37701337701338,1,38.65721375698256,code_name,1,one_to_one
19380,21532,100.0,1,50.43630017452008,1,93.39150668993601,1,37.494847502700914,code_name,1,one_to_one
19381,21533,100.0,1,50.350631136044875,1,93.38008415147266,1,36.47449194977227,code_name,1,one_to_one
19382,21534,100.0,1,50.34864643150123,1,93.37981952420017,1,39.08502966594808,code_name,1,one_to_one
19383,21535,100.0,1,50.55710306406686,1,93.40761374187558,1,52.82729805013928,code_name,1,one_to_one
19384,21536,100.0,1,50.532915360501576,1,93.40438871473354,1,38.7030670173959,code_name,1,one_to_one
19385,21537,100.0,1,50.404530744336576,1,93.38727076591155,1,43.25327882813832,code_name,1,one_to_one
19386,21538,100.0,1,50.42492917847026,1,93.38999055712937,1,32.68432778564683,code_name,1,one_to_one
19387,21539,100.0,1,50.397877984084886,1,93.38638373121132,1,27.407625994694968,code_name,1,one_to_one
19388,21540,100.0,1,50.52391799544419,1,93.40318906605923,1,29.44338420361521,code_name,1,one_to_one
19389,21541,100.0,1,50.6597549481621,1,93.42130065975495,1,28.839561734213007,code_name,1,one_to_one
19390,21542,100.0,1,50.574184657785935,1,93.4098912877048,1,30.475122492726996,code_name,1,one_to_one
19391,21543,100.0,1,50.47688921496698,1,93.3969185619956,1,33.627990913416795,code_name,1,one_to_one
19392,21544,100.0,1,50.53044280442804,1,93.40405904059041,1,39.43987132179014,code_name,1,one_to_one
19393,21545,100.0,1,50.557732891166715,1,93.40769771882223,1,38.39951009948749,code_name,1,one_to_one
19394,21546,100.0,1,50.34216007140733,1,93.37895467618765,1,35.16352524050382,code_name,1,one_to_one
19395,21547,100.0,1,50.362647325475976,1,93.38168631006347,1,26.125757719602504,code_name,1,one_to_one
19396,21548,100.0,1,50.35826242722794,1,93.38110165696374,1,35.679239438722206,code_name,1,one_to_one
19397,21549,100.0,1,50.4162633107454,1,93.38883510809939,1,45.68764117457245,code_name,1,one_to_one
19398,21550,100.0,1,50.36654900896009,1,93.38220653452802,1,57.862051995655726,code_name,1,one_to_one
19399,21551,100.0,1,50.31120331950207,1,93.37482710926695,1,55.369205371882394,code_name,1,one_to_one
19400,21552,100.0,1,50.67196090409285,1,93.42292812054572,1,33.5547800855223,code_name,1,one_to_one
19401,21553,100.0,1,50.320354854608176,1,93.37604731394777,1,38.81272113021859,code_name,1,one_to_one
19402,21554,100.0,1,50.858263854830795,1,93.44776851397745,1,29.773647826636868,code_name,1,one_to_one
19403,21555,100.0,1,50.79801871216291,1,93.43973582828839,1,34.528714914694554,code_name,1,one_to_one
19404,21556,100.0,1,50.776255707762566,1,93.43683409436835,1,35.68622759267014,code_name,1,one_to_one
19405,21557,100.0,1,50.64989517819707,1,93.41998602375962,1,31.37562893081762,code_name,1,one_to_one
19406,21558,100.0,1,50.68493150684932,1,93.42465753424658,1,32.18963931931033,code_name,1,one_to_one
19407,21559,100.0,1,50.47410649161197,1,93.39654753221494,1,31.495763433017274,code_name,1,one_to_one
19408,21560,100.0,1,50.78939529341674,1,93.43858603912224,1,36.443900804289555,code_name,1,one_to_one
19409,21561,100.0,1,50.28901734104046,1,93.3718689788054,1,38.04571290944123,code_name,1,one_to_one
19410,21562,100.0,1,50.486891385767784,1,93.39825218476904,1,47.8930438514357,code_name,1,one_to_one
19411,21563,100.0,1,50.94654788418709,1,93.45953971789162,1,38.53706384558278,code_name,1,one_to_one
19412,21564,100.0,1,50.655737704918025,1,93.4207650273224,1,28.947131147540986,code_name,1,one_to_one
19413,21565,100.0,1,50.38781959207124,1,93.38504261227617,1,34.30554677774586,code_name,1,one_to_one
19414,21566,100.0,1,50.37713378324732,1,93.38361783776631,1,24.64026730183936,code_name,1,one_to_one
19415,21567,100.0,1,50.53546484556883,1,93.40472864607585,1,53.42833546982754,code_name,1,one_to_one
19416,21568,100.0,1,50.58892815076561,1,93.41185708676875,1,43.46064007925258,code_name,1,one_to_one
19417,21569,100.0,1,50.7447528774543,1,93.4326337169939,1,35.19646242383209,code_name,1,one_to_one
19418,21570,100.0,1,50.33507073715562,1,93.37800943162075,1,39.15636634400596,code_name,1,one_to_one
19419,21571,100.0,1,50.54624908958485,1,93.40616654527798,1,35.314665224716215,code_name,1,one_to_one
19420,21572,100.0,1,50.62866722548198,1,93.41715563006427,1,40.516371634389756,code_name,1,one_to_one
19421,21573,100.0,1,50.882352941176464,1,93.45098039215686,1,45.807688685464576,code_name,1,one_to_one
19422,21574,100.0,1,50.338491295938105,1,93.37846550612508,1,36.99131205673759,code_name,1,one_to_one
19423,21575,100.0,1,50.843373493975896,1,93.44578313253012,1,35.692335834354395,code_name,1,one_to_one
19424,21576,100.0,1,50.523721503388785,1,93.40316286711851,1,33.83076093653728,code_name,1,one_to_one
19428,21606,100.0,0,51.987609705730506,1,93.59834796076407,1,7.389242624141957,review,0,unresolved
19429,21605,100.0,0,51.842751842751845,1,93.57903357903358,1,0.7307307307307411,review,0,unresolved
19430,21586,100.0,0,51.196172248803826,1,93.49282296650718,1,93.49282296650718,review,0,unresolved
19431,21588,100.0,0,53.50877192982456,1,93.80116959064328,1,93.80116959064328,review,0,unresolved
19432,21581,100.0,0,53.84615384615385,1,93.84615384615385,1,6.4817932591517575,review,0,unresolved
19433,21582,100.0,0,51.96078431372548,1,93.59477124183007,1,11.726361655773431,review,0,unresolved
19434,21585,100.0,0,51.53846153846153,1,93.53846153846155,1,93.53846153846155,review,0,unresolved
19435,21591,100.0,0,51.82481751824817,1,93.57664233576642,1,8.472626271509384,review,0,unresolved
19436,21587,100.0,0,52.56849315068492,1,93.67579908675799,1,28.212030970815974,review,0,unresolved
19437,21597,100.0,0,54.071661237785015,1,93.87622149837134,1,16.69261672095547,review,0,unresolved
19438,21601,100.0,0,52.27272727272727,1,93.63636363636364,1,11.190909090909088,review,0,unresolved
19439,21602,100.0,0,52.56975036710719,1,93.6759667156143,1,4.073068164889662,review,0,unresolved
19440,21583,100.0,0,51.798561151079134,1,93.57314148681056,1,93.57314148681056,review,0,unresolved
19441,21595,100.0,0,51.23762376237624,1,93.4983498349835,1,93.4983498349835,review,0,unresolved
19442,21603,100.0,0,53.051643192488264,1,93.74021909233177,1,33.807258198477015,review,0,unresolved
19443,21604,100.0,0,54.16666666666667,1,93.8888888888889,1,93.8888888888889,review,0,unresolved
19444,21594,100.0,0,51.395572666025025,1,93.51940968880334,1,93.51940968880334,review,0,unresolved
19445,21593,100.0,0,51.727447216890596,1,93.56365962891876,1,20.448117826785236,review,0,unresolved
19446,21600,100.0,0,51.28205128205128,1,93.50427350427351,1,93.50427350427351,review,0,unresolved
19447,21589,100.0,0,51.532033426183844,1,93.53760445682451,1,13.90866197073916,review,0,unresolved
19448,21592,100.0,0,51.32743362831859,1,93.51032448377582,1,93.51032448377582,review,0,unresolved
19449,21596,100.0,0,51.685393258426956,1,93.55805243445693,1,93.55805243445693,review,0,unresolved
19450,21590,100.0,0,52.02020202020202,1,93.6026936026936,1,93.6026936026936,review,0,unresolved
19451,21584,100.0,0,53.535353535353536,1,93.80471380471381,1,93.80471380471381,review,0,unresolved
19452,21599,100.0,0,54.037267080745345,1,93.87163561076605,1,11.060824799955242,review,0,unresolved
19455,21609,100.0,0,50.740502253702516,1,93.43206696716034,1,93.43206696716034,review,0,unresolved
19456,21633,100.0,0,51.398880895283774,1,93.51985078603784,1,15.859978683719703,review,0,unresolved
19457,21630,100.0,0,51.20511559272012,1,93.49401541236269,1,21.379798145415464,review,0,unresolved
19458,21617,100.0,0,51.708832667554375,1,93.56117768900725,1,29.24988903683976,review,0,unresolved
19459,21626,100.0,0,51.49615851192883,1,93.53282113492385,1,19.721548276946592,review,0,unresolved
19460,21611,100.0,0,51.14350339281226,1,93.48580045237497,1,39.11640723728654,review,0,unresolved
19461,21629,100.0,0,50.90739879013495,1,93.45431983868467,1,18.931144859483638,review,0,unresolved
19462,21639,100.0,0,51.9360786724032,1,93.59147715632044,1,16.27610601708416,review,0,unresolved
19463,21615,100.0,0,51.620745542949756,1,93.54943273905997,1,93.54943273905997,review,0,unresolved
19464,21637,100.0,0,51.137594799566635,1,93.48501263994223,1,20.918290031794598,review,0,unresolved
19465,21614,100.0,0,51.34539038376709,1,93.51271871783561,1,11.489602163464994,review,0,unresolved
19466,21613,100.0,0,51.39641517298874,1,93.51952202306516,1,12.27891795873552,review,0,unresolved
19467,21631,100.0,0,51.24740124740125,1,93.4996534996535,1,93.4996534996535,review,0,unresolved
19468,21636,100.0,0,51.721611721611715,1,93.56288156288157,1,17.988304093567265,review,0,unresolved
19469,21638,100.0,0,52.43128964059196,1,93.65750528541227,1,17.79431004786875,review,0,unresolved
19470,21635,100.0,0,51.22969837587007,1,93.49729311678269,1,28.049365651379787,review,0,unresolved
19471,21625,100.0,0,50.83440308087292,1,93.44458707744973,1,24.84325570308684,review,0,unresolved
19472,21607,100.0,0,51.308539944903586,1,93.50780532598715,1,34.78213957759413,review,0,unresolved
19473,21627,100.0,0,51.67597765363128,1,93.55679702048417,1,11.989890928438399,review,0,unresolved
19474,21634,100.0,0,51.388888888888886,1,93.51851851851852,1,21.170402858999353,review,0,unresolved
19475,21621,100.0,0,51.08323831242873,1,93.47776510832384,1,12.802736602052448,review,0,unresolved
19476,21612,100.0,0,51.22873345935728,1,93.49716446124764,1,17.351400671707026,review,0,unresolved
19477,21619,100.0,0,51.06091718001369,1,93.47478895733516,1,9.864858411728193,review,0,unresolved
19478,21618,100.0,0,50.99866844207723,1,93.46648912561031,1,12.144949591021515,review,0,unresolved
19479,21622,100.0,0,51.292360712234355,1,93.50564809496458,1,31.437930239998096,review,0,unresolved
19480,21610,100.0,0,51.549110085695446,1,93.5398813447594,1,12.7501020183947,review,0,unresolved
19481,21628,100.0,0,50.8955875928353,1,93.45274501237805,1,9.798641725247236,review,0,unresolved
19482,21623,100.0,0,51.113360323886646,1,93.48178137651823,1,9.139676113360338,review,0,unresolved
19483,21616,100.0,0,51.1015911872705,1,93.48021215830273,1,39.657527539779686,review,0,unresolved
19484,21620,100.0,0,51.44435004248089,1,93.52591333899746,1,11.512966783994827,review,0,unresolved
19485,21624,100.0,0,51.07768298158959,1,93.47702439754528,1,10.763358778625971,review,0,unresolved
19488,21651,100.0,0,51.23595505617977,1,93.49812734082397,1,27.577278401997503,review,0,unresolved
19489,21662,100.0,0,50.921435499515034,1,93.45619139993534,1,12.877044940187517,review,0,unresolved
19490,21667,100.0,0,50.767263427109974,1,93.43563512361467,1,18.248681615403967,review,0,unresolved
19491,21652,100.0,0,50.894085281980736,1,93.4525447042641,1,6.164336087484045,review,0,unresolved
19492,21669,100.0,0,51.41242937853108,1,93.52165725047081,1,33.086075108009304,review,0,unresolved
19493,21658,100.0,0,52.27629513343799,1,93.63683935112508,1,6.784086598372312,review,0,unresolved
19494,21646,100.0,0,50.07194244604316,1,93.34292565947243,1,23.961299925576782,review,0,unresolved
19495,21660,100.0,0,53.74233128834356,1,93.8323108384458,1,21.09734170424443,review,0,unresolved
19496,21670,100.0,0,51.01522842639594,1,93.46869712351946,1,31.390796589363333,review,0,unresolved
19497,21648,100.0,0,50.0,1,93.33333333333334,1,93.33333333333334,review,0,unresolved
19498,21654,100.0,0,51.66666666666666,1,93.55555555555556,1,93.55555555555556,review,0,unresolved
19499,21650,100.0,0,51.073279052553666,1,93.47643720700717,1,23.763121101544897,review,0,unresolved
19500,21665,100.0,0,51.68067226890756,1,93.55742296918768,1,93.55742296918768,review,0,unresolved
19501,21661,100.0,0,51.64948453608247,1,93.553264604811,1,13.006529209621988,review,0,unresolved
19502,21657,100.0,0,51.63043478260869,1,93.55072463768116,1,10.513526570048299,review,0,unresolved
19503,21645,100.0,0,51.349267540478024,1,93.51323567206374,1,14.591852994088924,review,0,unresolved
19504,21641,100.0,0,52.28539576365663,1,93.63805276848755,1,7.258791988200073,review,0,unresolved
19505,21655,100.0,0,51.615168539325836,1,93.54868913857678,1,15.0573033707865,review,0,unresolved
19506,21647,100.0,0,51.95652173913044,1,93.59420289855073,1,6.416733104663024,review,0,unresolved
19507,21659,100.0,0,50.95238095238095,1,93.46031746031747,1,8.182672749738614,review,0,unresolved
19508,21642,100.0,0,51.268549545236965,1,93.50247327269827,1,37.86625595770808,review,0,unresolved
19509,21649,100.0,0,51.157407407407405,1,93.48765432098766,1,93.48765432098766,review,0,unresolved
19510,21668,100.0,0,51.080864691753405,1,93.47744862556712,1,93.47744862556712,review,0,unresolved
19511,21653,100.0,0,50.97173144876326,1,93.46289752650178,1,41.536709854731065,review,0,unresolved
19512,21656,100.0,0,50.588235294117645,1,93.41176470588236,1,21.670590110297056,review,0,unresolved
19513,21664,100.0,0,50.857142857142854,1,93.44761904761906,1,15.962210747752934,review,0,unresolved
19514,21643,100.0,0,51.30477597242737,1,93.50730346299032,1,25.720478417856555,review,0,unresolved
19515,21644,100.0,0,51.04821802935011,1,93.47309573724668,1,16.095667365478675,review,0,unresolved
19516,21663,100.0,0,51.129363449691986,1,93.4839151266256,1,19.465571526351823,review,0,unresolved
19519,21675,100.0,0,51.015670342426,1,93.4687560456568,1,24.779541163834807,review,0,unresolved
19520,21677,100.0,0,50.82887700534759,1,93.44385026737969,1,20.41592394533572,review,0,unresolved
19521,21687,100.0,0,50.994498518831996,1,93.46593313584427,1,19.466191752480384,review,0,unresolved
19522,21688,100.0,0,50.75737443529099,1,93.43431659137214,1,13.971594496668402,review,0,unresolved
19523,21679,100.0,0,50.95698313435663,1,93.46093108458089,1,32.195762182497084,review,0,unresolved
19524,21685,100.0,0,50.73656270736563,1,93.43154169431543,1,18.403092446888067,review,0,unresolved
19525,21680,100.0,0,50.50206733608977,1,93.40027564481197,1,9.676333924000772,review,0,unresolved
19526,21694,100.0,0,51.0934393638171,1,93.47912524850895,1,21.329308102005257,review,0,unresolved
19527,21684,100.0,0,51.28971962616822,1,93.50529595015577,1,18.298650051921086,review,0,unresolved
19528,21676,100.0,0,51.23497997329773,1,93.49799732977303,1,17.48227265984275,review,0,unresolved
19529,21686,100.0,0,51.24767225325885,1,93.49968963376784,1,13.848718630841532,review,0,unresolved
19530,21672,100.0,0,51.25091085742045,1,93.50012144765607,1,93.50012144765607,review,0,unresolved
19531,21678,100.0,0,51.27500980776776,1,93.5033346410357,1,23.506385946558567,review,0,unresolved
19532,21683,100.0,0,51.208260105448154,1,93.49443468072643,1,93.49443468072643,review,0,unresolved
19533,21673,100.0,0,50.96742591231938,1,93.46232345497592,1,35.702996162952076,review,0,unresolved
19534,21695,100.0,0,50.9493670886076,1,93.45991561181435,1,12.347043885227578,review,0,unresolved
19535,21682,100.0,0,51.34796238244515,1,93.5130616509927,1,93.5130616509927,review,0,unresolved
19536,21693,100.0,0,51.02040816326531,1,93.46938775510205,1,23.44419249181155,review,0,unresolved
19537,21674,100.0,0,50.916666666666664,1,93.45555555555556,1,14.605555555555554,review,0,unresolved
19538,21692,100.0,0,50.875,1,93.45,1,22.87129436647986,review,0,unresolved
19539,21689,100.0,0,51.05769230769231,1,93.47435897435898,1,93.47435897435898,review,0,unresolved
19540,21691,100.0,0,51.03712371024359,1,93.47161649469915,1,31.12243575348564,review,0,unresolved
19541,21681,100.0,0,50.97573392160191,1,93.46343118954692,1,17.542061202556695,review,0,unresolved
19544,21698,100.0,0,50.80553664624461,1,93.44073821949928,1,22.77691826364392,review,0,unresolved
19545,21713,100.0,0,50.8495145631068,1,93.44660194174757,1,42.56526429341963,review,0,unresolved
19546,21719,100.0,0,50.78466683817855,1,93.43795557842381,1,93.43795557842381,review,0,unresolved
19547,21707,100.0,0,50.939994849343286,1,93.45866597991244,1,29.09417453993359,review,0,unresolved
19548,21699,100.0,0,50.98121085594989,1,93.46416144745999,1,4.842495940617027,review,0,unresolved
19549,21705,100.0,0,50.86161879895561,1,93.44821583986075,1,15.618174951147012,review,0,unresolved
19550,21709,100.0,0,50.768156424581015,1,93.43575418994413,1,34.45238616862015,review,0,unresolved
19551,21703,100.0,0,50.82629452809402,1,93.44350593707921,1,21.230219937160825,review,0,unresolved
19552,21701,100.0,0,50.94145840465594,1,93.4588611206208,1,25.631151178566455,review,0,unresolved
19553,21697,100.0,0,51.357173632055144,1,93.51428981760736,1,33.537890984406616,review,0,unresolved
19554,21710,100.0,0,51.07913669064747,1,93.47721822541966,1,18.529062464314265,review,0,unresolved
19555,21721,100.0,0,51.23595505617977,1,93.49812734082397,1,17.498724712389077,review,0,unresolved
19556,21704,100.0,0,51.04166666666667,1,93.47222222222223,1,93.47222222222223,review,0,unresolved
19557,21708,100.0,0,51.940850277264325,1,93.59211337030192,1,93.59211337030192,review,0,unresolved
19558,21720,100.0,0,51.02040816326531,1,93.46938775510205,1,35.76148162614328,review,0,unresolved
19559,21712,100.0,0,51.415094339622634,1,93.52201257861635,1,31.87064792537251,review,0,unresolved
19560,21715,100.0,0,51.21951219512195,1,93.4959349593496,1,37.15284847948298,review,0,unresolved
19561,21714,100.0,0,51.367914204421105,1,93.51572189392282,1,14.397023418691177,review,0,unresolved
19562,21702,100.0,0,50.94152626362736,1,93.45887016848366,1,18.93617004900935,review,0,unresolved
19563,21717,100.0,0,50.87890625,1,93.45052083333334,1,27.82971546420582,review,0,unresolved
19564,21718,100.0,0,50.91324200913242,1,93.45509893455099,1,18.09386098427194,review,0,unresolved
19565,21700,100.0,0,50.6993006993007,1,93.42657342657343,1,14.508158508158502,review,0,unresolved
19566,21711,100.0,0,50.60628557287801,1,93.41417140971707,1,93.41417140971707,review,0,unresolved
19567,21706,100.0,0,50.881834215167544,1,93.45091122868901,1,19.057597279819504,review,0,unresolved
19570,21735,100.0,0,51.02591792656588,1,93.47012239020879,1,26.68112311015119,review,0,unresolved
19571,21728,100.0,0,50.87527352297593,1,93.45003646973012,1,13.306426776886283,review,0,unresolved
19572,21723,100.0,0,52.16919739696313,1,93.62255965292842,1,13.463268257411414,review,0,unresolved
19573,21729,100.0,0,52.836879432624116,1,93.71158392434988,1,28.04860520094563,review,0,unresolved
19574,21732,100.0,0,51.99610516066212,1,93.59948068808829,1,31.72068554587033,review,0,unresolved
19575,21725,100.0,0,52.52873563218391,1,93.6704980842912,1,93.6704980842912,review,0,unresolved
19576,21724,100.0,0,51.23523093447906,1,93.49803079126389,1,13.653339698452484,review,0,unresolved
19577,21727,100.0,0,51.515151515151516,1,93.53535353535354,1,30.558222558222567,review,0,unresolved
19578,21731,100.0,0,52.30961298377028,1,93.64128173116937,1,11.534623387432362,review,0,unresolved
19579,21730,100.0,0,51.388101983002834,1,93.51841359773371,1,93.51841359773371,review,0,unresolved
19580,21734,100.0,0,50.64562410329986,1,93.41941654710665,1,11.109410701950154,review,0,unresolved
19581,21726,100.0,0,50.90293453724605,1,93.45372460496614,1,93.45372460496614,review,0,unresolved
19584,21744,100.0,0,51.401515151515156,1,93.52020202020202,1,93.52020202020202,review,0,unresolved
19585,21738,100.0,0,50.98814229249011,1,93.46508563899869,1,17.55801921655582,review,0,unresolved
19586,21737,100.0,0,51.64179104477612,1,93.55223880597015,1,22.749032614704248,review,0,unresolved
19587,21743,100.0,0,50.93167701863355,1,93.4575569358178,1,93.4575569358178,review,0,unresolved
19588,21751,100.0,0,51.0939510939511,1,93.47919347919348,1,14.385628485628487,review,0,unresolved
19589,21741,100.0,0,51.05263157894737,1,93.47368421052632,1,34.050884787726886,review,0,unresolved
19590,21749,100.0,0,51.52509019350606,1,93.53667869246748,1,93.53667869246748,review,0,unresolved
19591,21750,100.0,0,50.29585798816568,1,93.37278106508876,1,22.511286434363356,review,0,unresolved
19592,21746,100.0,0,51.6839378238342,1,93.55785837651123,1,41.145915109645685,review,0,unresolved
19593,21748,100.0,0,51.249572064361516,1,93.49994294191487,1,27.747100666125164,review,0,unresolved
19594,21742,100.0,0,50.88529638183218,1,93.45137285091096,1,28.13071732240323,review,0,unresolved
19595,21739,100.0,0,50.34168564920274,1,93.3788914198937,1,22.82864807606319,review,0,unresolved
19596,21745,100.0,0,50.977011494252864,1,93.46360153256705,1,32.182251216733974,review,0,unresolved
19597,21740,100.0,0,50.96322241681261,1,93.46176298890835,1,10.091476941039105,review,0,unresolved
19600,21754,100.0,0,51.21763650346065,1,93.49568486712809,1,14.197017858668715,review,0,unresolved
19601,21762,100.0,0,51.43522110162917,1,93.5246961468839,1,14.645797776053783,review,0,unresolved
19602,21780,100.0,0,51.33008617459722,1,93.51067815661297,1,7.860784313725489,review,0,unresolved
19603,21752,100.0,0,51.337759002212835,1,93.51170120029505,1,13.641597455719364,review,0,unresolved
19604,21804,100.0,0,51.28463476070528,1,93.50461796809404,1,93.50461796809404,review,0,unresolved
19605,21802,100.0,0,51.01279317697228,1,93.4683724235963,1,29.615708831258992,review,0,unresolved
19606,21753,100.0,0,51.12520203904016,1,93.48336027187203,1,93.48336027187203,review,0,unresolved
19607,21797,100.0,0,51.07970160973694,1,93.47729354796493,1,27.218557780395244,review,0,unresolved
19608,21822,100.0,0,51.54091392136026,1,93.53878852284804,1,8.9676585193057,review,0,unresolved
19609,21796,100.0,0,51.2259774685222,1,93.49679699580297,1,9.156019438922016,review,0,unresolved
19610,21765,100.0,0,51.15409622886866,1,93.48721283051583,1,13.14750758560902,review,0,unresolved
19611,21775,100.0,0,51.224632610216936,1,93.49661768136227,1,9.25899230230931,review,0,unresolved
19612,21766,100.0,0,51.22574055158324,1,93.49676540687777,1,9.59424582907728,review,0,unresolved
19613,21815,100.0,0,51.04895104895104,1,93.47319347319348,1,27.223388716994847,review,0,unresolved
19614,21828,100.0,0,50.98039215686274,1,93.46405228758171,1,15.361108946890013,review,0,unresolved
19615,21825,100.0,0,50.943396226415096,1,93.45911949685535,1,7.736477987421381,review,0,unresolved
19616,21821,100.0,0,51.13930605903677,1,93.48524080787158,1,9.730033999054328,review,0,unresolved
19617,21827,100.0,0,51.194086429112964,1,93.49254485721507,1,18.710209754864792,review,0,unresolved
19618,21823,100.0,0,51.074409518735564,1,93.47658793583142,1,34.81905291360713,review,0,unresolved
19619,21757,100.0,0,51.131293817718294,1,93.48417250902911,1,17.92176653963051,review,0,unresolved
19620,21818,100.0,0,51.254064096609376,1,93.50054187954792,1,93.50054187954792,review,0,unresolved
19621,21778,100.0,0,51.11030214779759,1,93.48137361970635,1,12.015426578665526,review,0,unresolved
19622,21756,100.0,0,50.88265835929388,1,93.45102111457253,1,11.327483558324687,review,0,unresolved
19623,21763,100.0,0,51.0828025477707,1,93.47770700636943,1,27.48124557678699,review,0,unresolved
19624,21803,100.0,0,51.28559579762234,1,93.50474610634964,1,14.098322735231761,review,0,unresolved
19625,21789,100.0,0,51.25925925925926,1,93.50123456790124,1,15.660586188848853,review,0,unresolved
19626,21769,100.0,0,51.556939501779354,1,93.54092526690391,1,7.5903914590747235,review,0,unresolved
19627,21772,100.0,0,51.37088733798605,1,93.51611831173147,1,15.261073921093868,review,0,unresolved
19628,21767,100.0,0,51.61917098445596,1,93.54922279792747,1,17.454404145077717,review,0,unresolved
19629,21801,100.0,0,51.725537961835165,1,93.56340506157802,1,8.604019488428733,review,0,unresolved
19630,21781,100.0,0,51.06837606837607,1,93.47578347578349,1,93.47578347578349,review,0,unresolved
19631,21761,100.0,0,51.89309576837417,1,93.58574610244989,1,17.199183370452857,review,0,unresolved
19632,21783,100.0,0,51.25164690382083,1,93.50021958717612,1,33.55673450083389,review,0,unresolved
19633,21808,100.0,0,51.32605304212168,1,93.51014040561623,1,32.40369452490984,review,0,unresolved
19634,21782,100.0,0,51.5,1,93.53333333333333,1,16.86666666666666,review,0,unresolved
19635,21824,100.0,0,51.36674259681093,1,93.51556567957479,1,26.19519344528615,review,0,unresolved
19636,21813,100.0,0,52.08568207440811,1,93.61142427658775,1,9.545246148064635,review,0,unresolved
19637,21758,100.0,0,50.91919623770842,1,93.45589283169446,1,10.386247684195524,review,0,unresolved
19638,21817,100.0,0,51.25249390379074,1,93.50033252050544,1,7.796105815414165,review,0,unresolved
19639,21773,100.0,0,51.13969758519521,1,93.48529301135936,1,13.080783656274505,review,0,unresolved
19640,21779,100.0,0,51.26942023493748,1,93.50258936465833,1,93.50258936465833,review,0,unresolved
19641,21814,100.0,0,51.399959125281015,1,93.51999455003747,1,10.505928315221084,review,0,unresolved
19642,21800,100.0,0,51.388888888888886,1,93.51851851851852,1,12.017496807151971,review,0,unresolved
19643,21792,100.0,0,51.31777108433735,1,93.50903614457832,1,12.182630522088346,review,0,unresolved
19644,21784,100.0,0,50.82846003898636,1,93.44379467186485,1,13.108143816330951,review,0,unresolved
19645,21826,100.0,0,51.368256450351836,1,93.51576752671359,1,26.214402234480715,review,0,unresolved
19646,21820,100.0,0,51.18000925497454,1,93.49066790066328,1,10.271432978559304,review,0,unresolved
19647,21812,100.0,0,51.164030566909545,1,93.48853740892127,1,11.931633197085475,review,0,unresolved
19648,21774,100.0,0,51.0548523206751,1,93.47398030942335,1,8.9801687763713,review,0,unresolved
19649,21790,100.0,0,51.174496644295296,1,93.48993288590604,1,37.23793544263343,review,0,unresolved
19650,21806,100.0,0,51.16846878269969,1,93.48912917102663,1,13.816820205584861,review,0,unresolved
19651,21819,100.0,0,51.1143818334735,1,93.48191757779647,1,12.582733023732033,review,0,unresolved
19652,21791,100.0,0,51.006036217303816,1,93.46747149564051,1,93.46747149564051,review,0,unresolved
19653,21807,100.0,0,50.93147039254824,1,93.4575293856731,1,6.587513861166542,review,0,unresolved
19654,21799,100.0,0,51.77705977382876,1,93.5702746365105,1,14.164225453239993,review,0,unresolved
19655,21787,100.0,0,50.95137420718816,1,93.4601832276251,1,7.766505587435816,review,0,unresolved
19656,21771,100.0,0,50.94517958412098,1,93.4593572778828,1,7.277861793740811,review,0,unresolved
19657,21788,100.0,0,51.202383485848046,1,93.49365113144641,1,14.805440873944804,review,0,unresolved
19658,21785,100.0,0,51.18790496760259,1,93.49172066234702,1,27.579002034396595,review,0,unresolved
19659,21809,100.0,0,51.537645811240715,1,93.5383527748321,1,15.06367119670226,review,0,unresolved
19660,21805,100.0,0,51.51620773788777,1,93.5354943650517,1,8.253897990008127,review,0,unresolved
19661,21770,100.0,0,50.81300813008129,1,93.44173441734418,1,17.046398948837975,review,0,unresolved
19662,21760,100.0,0,51.315391593589354,1,93.50871887914525,1,7.801018042536029,review,0,unresolved
19663,21794,100.0,0,51.082977425259315,1,93.47773032336791,1,13.52253406548708,review,0,unresolved
19664,21764,100.0,0,51.655834107087585,1,93.55411121427835,1,35.625296605798006,review,0,unresolved
19665,21759,100.0,0,51.01938082053863,1,93.46925077607182,1,93.46925077607182,review,0,unresolved
19666,21793,100.0,0,51.10536218250235,1,93.48071495766699,1,9.296217109951826,review,0,unresolved
19667,21798,100.0,0,51.11505321844907,1,93.48200709579321,1,14.51800979895252,review,0,unresolved
19668,21776,100.0,0,51.12605042016807,1,93.48347338935575,1,10.42885154061625,review,0,unresolved
19669,21768,100.0,0,51.25519534497091,1,93.5006927126628,1,93.5006927126628,review,0,unresolved
