left_node_id,right_node_id,name_score,code_exact,vote_score,shared_offices,composite_score,candidate_rank,score_margin,match_method,accepted,relationship,left_year,left_county_key,left_precinct_key,left_name_norm,left_precinct_code,right_precinct_key,right_name_norm,right_precinct_code
28182,30523,100.0,1,88.9423076923077,1,98.52564102564104,1,52.24632121690946,code_name,1,one_to_one,2016,JEFFERSON,2290 - EAST ENSLEY PUBLI,EAST ENSLEY PUBLI,2290,2290 - EAST ENSLEY PUBLI,EAST ENSLEY PUBLI,2290
28170,30511,100.0,1,88.86217948717949,1,98.51495726495727,1,48.514957264957275,code_name,1,one_to_one,2016,JEFFERSON,2170 - HEMPHILL SCHOOL R,HEMPHILL SCHOOL R,2170,2170 - HEMPHILL SCHOOL R,HEMPHILL SCHOOL R,2170
28152,30493,100.0,1,88.82783882783882,1,98.51037851037852,1,56.4164256259415,code_name,1,one_to_one,2016,JEFFERSON,1380 - ST_ MARY'S CATHOL,SAINT MARY S CATHOL,1380,1380 - ST_ MARY'S CATHOL,SAINT MARY S CATHOL,1380
28133,30474,100.0,1,88.6721680420105,1,98.48962240560141,1,34.441627088071414,code_name,1,one_to_one,2016,JEFFERSON,1190 - INGLENOOK ELEMENT,INGLENOOK ELEMENT,1190,1190 - INGLENOOK ELEMENT,INGLENOOK ELEMENT,1190
28160,30501,100.0,1,88.45958312150482,1,98.46127774953398,1,38.68330496272917,code_name,1,one_to_one,2016,JEFFERSON,2070 - CENTRAL PARK RECR,CENTRAL PARK RECR,2070,2070 - CENTRAL PARK RECR,CENTRAL PARK RECR,2070
28132,30473,100.0,1,88.39541547277938,1,98.45272206303726,1,44.12289079910857,code_name,1,one_to_one,2016,JEFFERSON,1180 - BARRETT ELEMENTAR,BARRETT ELEMENTAR,1180,1180 - BARRETT ELEMENTAR,BARRETT ELEMENTAR,1180
28142,30483,100.0,1,88.37209302325581,1,98.44961240310079,1,39.9215572854503,code_name,1,one_to_one,2016,JEFFERSON,1280 - OLIVER ELEMENTARY,OLIVER ELEMENTARY,1280,1280 - OLIVER ELEMENTARY,OLIVER ELEMENTARY,1280
28135,30476,100.0,1,88.27404479578392,1,98.43653930610452,1,36.53233098245886,code_name,1,one_to_one,2016,JEFFERSON,1210 - GLEN OAKS ELEMENT,GLEN OAKS ELEMENT,1210,1210 - GLEN OAKS ELEMENT,GLEN OAKS ELEMENT,1210
28163,30504,100.0,1,88.23529411764706,1,98.43137254901961,1,51.48274774362261,code_name,1,one_to_one,2016,JEFFERSON,2100 - MEMORIAL RECREATI,MEMORIAL RECREATI,2100,2100 - MEMORIAL RECREATI,MEMORIAL RECREATI,2100
28184,30525,100.0,1,87.91208791208791,1,98.3882783882784,1,42.46438003737275,code_name,1,one_to_one,2016,JEFFERSON,2310 - MT_ ZION COMMUNIT,MOUNT ZION COMMUNIT,2310,2310 - MT_ ZION COMMUNIT,MOUNT ZION COMMUNIT,2310
28167,30508,100.0,1,87.72865853658537,1,98.36382113821139,1,98.36382113821139,code_name,1,one_to_one,2016,JEFFERSON,2140 - NEW BEGINNING CHU,NEW BEGINNING CHU,2140,2140 - NEW BEGINNING CHU,NEW BEGINNING CHU,2140
28191,30532,100.0,1,87.45098039215686,1,98.32679738562092,1,98.32679738562092,code_name,1,one_to_one,2016,JEFFERSON,2380 - FIVE POINTS WEST,FIVE POINTS WEST,2380,2380 - FIVE POINTS WEST,FIVE POINTS WEST,2380
28147,30488,100.0,1,86.90205011389521,1,98.2536066818527,1,38.52832013595113,code_name,1,one_to_one,2016,JEFFERSON,1330 - MORTON SIMPSON CO,MORTON SIMPSON COUNTY,1330,1330 - MORTON SIMPSON CO,MORTON SIMPSON COUNTY,1330
28137,30478,100.0,1,86.11339359079705,1,98.14845247877294,1,98.14845247877294,code_name,1,one_to_one,2016,JEFFERSON,1230 - NEW RISING STAR M,NEW RISING STAR M,1230,1230 - NEW RISING STAR M,NEW RISING STAR M,1230
28136,30477,100.0,1,85.92657342657343,1,98.12354312354313,1,51.996092143150975,code_name,1,one_to_one,2016,JEFFERSON,1220 - WILLOW WOOD RECRE,WILLOW WOOD RECRE,1220,1220 - WILLOW WOOD RECRE,WILLOW WOOD RECRE,1220
28285,30626,100.0,1,85.71428571428572,1,98.0952380952381,1,52.86126756556865,code_name,1,one_to_one,2016,JEFFERSON,5290 - AFTON LEE COMMUNI,AFTON LEE COMMUNI,5290,5290 - AFTON LEE COMMUNI,AFTON LEE COMMUNI,5290
28140,30481,100.0,1,85.47169811320755,1,98.06289308176102,1,47.024258760107834,code_name,1,one_to_one,2016,JEFFERSON,1260 - SHEPHERD CENTER EA,SHEPHERD CENTER EA,1260,1260 - SHEPHERD CENTER EA,SHEPHERD CENTER EA,1260
28197,30538,100.0,1,85.23076923076923,1,98.03076923076924,1,98.03076923076924,code_name,1,one_to_one,2016,JEFFERSON,2440 - SOUTHTOWN HOUSING,SOUTHTOWN HOUSING,2440,2440 - SOUTHTOWN HOUSING,SOUTHTOWN HOUSING,2440
28183,30524,100.0,1,84.35294117647058,1,97.91372549019609,1,48.86817211920501,code_name,1,one_to_one,2016,JEFFERSON,2300 - BUSH HILL ACADEMY,BUSH HILL ACADEMY,2300,2300 - BUSH HILL ACADEMY,BUSH HILL ACADEMY,2300
28153,30494,100.0,1,84.24657534246576,1,97.89954337899545,1,53.264962273826114,code_name,1,one_to_one,2016,JEFFERSON,1400 - FAIRFIELD CITY HA,FAIRFIELD CITY HA,1400,1400 - FAIRFIELD CITY HA,FAIRFIELD CITY HA,1400
28123,30464,100.0,1,83.43434343434343,1,97.7912457912458,1,97.7912457912458,code_name,1,one_to_one,2016,JEFFERSON,1090 - FORESTDALE SQUARE,FORESTDALE SQUARE,1090,1090 - FORESTDALE SQUARE,FORESTDALE SQUARE,1090
28187,30528,100.0,1,83.41915550978372,1,97.78922073463784,1,39.88744625897047,code_name,1,one_to_one,2016,JEFFERSON,2340 - THOMPSON MANOR CO,THOMPSON MANOR COUNTY,2340,2340 - THOMPSON MANOR CO,THOMPSON MANOR COUNTY,2340
28150,30491,100.0,1,83.30849478390462,1,97.77446597118728,1,49.96649833969023,code_name,1,one_to_one,2016,JEFFERSON,1360 - NORTH AVONDALE PU,NORTH AVONDALE PU,1360,1360 - NORTH AVONDALE PU,NORTH AVONDALE PU,1360
28119,30460,100.0,1,82.79529054310673,1,97.7060387390809,1,51.03360067916266,code_name,1,one_to_one,2016,JEFFERSON,1050 - MIDFIELD COMMUNIT,MIDFIELD COMMUNIT,1050,1050 - MIDFIELD COMMUNIT,MIDFIELD COMMUNIT,1050
28222,30563,100.0,1,82.65642151481887,1,97.68752286864252,1,44.71793547276211,code_name,1,one_to_one,2016,JEFFERSON,3250 - BESSEMER FIRE STA,BESSEMER FIRE STA,3250,3250 - BESSEMER FIRE STA,BESSEMER FIRE STA,3250
28130,30471,100.0,1,82.20171390903099,1,97.6268951878708,1,54.14517817674202,code_name,1,one_to_one,2016,JEFFERSON,1160 - FAITH CHAPEL CHRI,FAITH CHAPEL CHRI,1160,1160 - FAITH CHAPEL CHRI,FAITH CHAPEL CHRI,1160
28126,30467,100.0,1,80.96045197740112,1,97.46139359698682,1,42.18729669577127,code_name,1,one_to_one,2016,JEFFERSON,1120 - ROBINSON ELEMENTA,ROBINSON ELEMENTA,1120,1120 - ROBINSON ELEMENTA,ROBINSON ELEMENTA,1120
28120,30461,100.0,1,80.54089709762533,1,97.40545294635005,1,51.68115267215066,code_name,1,one_to_one,2016,JEFFERSON,1060 - SUN VALLEY ELEMEN,SUN VALLEY ELEMEN,1060,1060 - SUN VALLEY ELEMEN,SUN VALLEY ELEMEN,1060
28117,30458,100.0,1,80.42822677925211,1,97.39043023723362,1,58.97152694008846,code_name,1,one_to_one,2016,JEFFERSON,1030 - L_M_ SMITH MIDDLE,L M SMITH MIDDLE,1030,1030 - L_M_ SMITH MIDDLE,L M SMITH MIDDLE,1030
28169,30510,100.0,1,79.12621359223301,1,97.2168284789644,1,47.23285251964864,code_name,1,one_to_one,2016,JEFFERSON,2160 - JEFFERSON COUNTY,JEFFERSON COUNTY,2160,2160 - JEFFERSON COUNTY,JEFFERSON COUNTY,2160
28128,30469,100.0,1,78.57811038353601,1,97.14374805113815,1,47.730823199251645,code_name,1,one_to_one,2016,JEFFERSON,1140 - BIRMNGHAM FIRE ST,BIRMNGHAM FIRE SAINT,1140,1140 - BIRMNGHAM FIRE ST,BIRMNGHAM FIRE SAINT,1140
28127,30468,100.0,1,78.26297913634158,1,97.10173055151222,1,97.10173055151222,code_name,1,one_to_one,2016,JEFFERSON,1130 - MARTHA GASKINS MI,MARTHA GASKINS MI,1130,1130 - MARTHA GASKINS MI,MARTHA GASKINS MI,1130
28174,30515,100.0,1,77.0981507823613,1,96.94642010431484,1,40.334896220511496,code_name,1,one_to_one,2016,JEFFERSON,2210 - JONESBORO ELEMENT,JONESBORO ELEMENT,2210,2210 - JONESBORO ELEMENT,JONESBORO ELEMENT,2210
28189,30530,100.0,1,76.9689737470167,1,96.92919649960223,1,41.4188778136553,code_name,1,one_to_one,2016,JEFFERSON,2360 - BESSEMER CITY HAL,BESSEMER CITY HAL,2360,2360 - BESSEMER CITY HAL,BESSEMER CITY HAL,2360
28253,30594,100.0,1,76.9172932330827,1,96.92230576441104,1,39.20988746375744,code_name,1,one_to_one,2016,JEFFERSON,4220 - IRONDALE SENIOR C,IRONDALE SENIOR C,4220,4220 - IRONDALE SENIOR C,IRONDALE SENIOR C,4220
28203,30544,100.0,1,76.46420824295011,1,96.86189443239336,1,51.46697290629919,code_name,1,one_to_one,2016,JEFFERSON,3060 - BESSEMER CIVIC CE,BESSEMER CIVIC CE,3060,3060 - BESSEMER CIVIC CE,BESSEMER CIVIC CE,3060
28247,30588,100.0,1,76.29195524773576,1,96.83892736636477,1,39.3897223847716,code_name,1,one_to_one,2016,JEFFERSON,4160 - CENTER POINT CITY,CENTER POINT CITY,4160,4160 - CENTER POINT CITY,CENTER POINT CITY,4160
28139,30480,100.0,1,74.93734335839599,1,96.65831244778613,1,47.4937343358396,code_name,1,one_to_one,2016,JEFFERSON,1250 - HILLVIEW FIRE STA,HILLVIEW FIRE STA,1250,1250 - HILLVIEW FIRE STA,HILLVIEW FIRE STA,1250
28115,30456,100.0,1,74.81188863807373,1,96.64158515174317,1,96.64158515174317,code_name,1,one_to_one,2016,JEFFERSON,1010 - OUR LADY OF LOURD,OUR LADY OF LOURD,1010,1010 - OUR LADY OF LOURD,OUR LADY OF LOURD,1010
28125,30466,100.0,1,74.37576749897667,1,96.58343566653022,1,33.59782712511939,code_name,1,one_to_one,2016,JEFFERSON,1110 - DON HAWKINS PARK,DON HAWKINS PARK,1110,1110 - DON HAWKINS PARK,DON HAWKINS PARK,1110
28237,30578,100.0,1,73.00998573466477,1,96.40133143128864,1,48.028213663021084,code_name,1,one_to_one,2016,JEFFERSON,4060 - HILLDALE BAPTIST,HILLDALE BAPTIST,4060,4060 - HILLDALE BAPTIST,HILLDALE BAPTIST,4060
28234,30575,100.0,1,72.74312282061217,1,96.36574970941496,1,41.88261123899386,code_name,1,one_to_one,2016,JEFFERSON,4030 - CENTER POINT FIRS,CENTER POINT FIRS,4030,4030 - CENTER POINT FIRS,CENTER POINT FIRS,4030
28171,30512,100.0,1,71.2962962962963,1,96.17283950617285,1,47.44371822803196,code_name,1,one_to_one,2016,JEFFERSON,2180 - AVONDALE PUBLIC L,AVONDALE PUBLIC L,2180,2180 - AVONDALE PUBLIC L,AVONDALE PUBLIC L,2180
28175,30516,100.0,1,71.28378378378379,1,96.17117117117118,1,35.32679738562093,code_name,1,one_to_one,2016,JEFFERSON,2220 - GLEN IRIS ELEMENT,GLEN IRIS ELEMENT,2220,2220 - GLEN IRIS ELEMENT,GLEN IRIS ELEMENT,2220
28176,30517,100.0,1,71.14454594304138,1,96.15260612573886,1,45.98376373655319,code_name,1,one_to_one,2016,JEFFERSON,2230 - AVONDALE ELEMENTA,AVONDALE ELEMENTA,2230,2230 - AVONDALE ELEMENTA,AVONDALE ELEMENTA,2230
28116,30457,100.0,1,71.1160825254785,1,96.14881100339714,1,30.76327574778358,code_name,1,one_to_one,2016,JEFFERSON,1020 - TOM BRADFORD PARK,TOM BRADFORD PARK,1020,1020 - TOM BRADFORD PARK,TOM BRADFORD PARK,1020
28121,30462,100.0,1,71.11179550354173,1,96.14823940047224,1,44.42921671286316,code_name,1,one_to_one,2016,JEFFERSON,1070 - CRESTWOOD COMMUNI,CRESTWOOD COMMUNI,1070,1070 - CRESTWOOD COMMUNI,CRESTWOOD COMMUNI,1070
28238,30579,100.0,1,70.65784893839194,1,96.0877131917856,1,40.98561318018332,code_name,1,one_to_one,2016,JEFFERSON,4070 - TARRANT CITY HALL,TARRANT CITY HALL,4070,4070 - TARRANT CITY HALL,TARRANT CITY HALL,4070
28156,30497,100.0,1,70.28539451594852,1,96.03805260212647,1,30.838358012248634,code_name,1,one_to_one,2016,JEFFERSON,2030 - HIGHLAND PARK GOL,HIGHLAND PARK GOL,2030,2030 - HIGHLAND PARK GOL,HIGHLAND PARK GOL,2030
28129,30470,100.0,1,70.07186858316221,1,96.00958247775496,1,30.304405899377485,code_name,1,one_to_one,2016,JEFFERSON,1150 - ADAMSVILLE CHURCH,ADAMSVILLE CHURCH,1150,1150 - ADAMSVILLE CHURCH,ADAMSVILLE CHURCH,1150
28161,30502,100.0,1,69.4712643678161,1,95.92950191570881,1,95.92950191570881,code_name,1,one_to_one,2016,JEFFERSON,2080 - RAMSAY ALTERNATIV,RAMSAY ALTERNATIV,2080,2080 - RAMSAY ALTERNATIV,RAMSAY ALTERNATIV,2080
28185,30526,100.0,1,69.17080085046067,1,95.88944011339476,1,44.844774761220364,code_name,1,one_to_one,2016,JEFFERSON,2320 - MINISTRY CENTER A,MINISTRY CENTER A,2320,2320 - MINISTRY CENTER A,MINISTRY CENTER A,2320
28195,30536,100.0,1,68.61499364675984,1,95.81533248623465,1,95.81533248623465,code_name,1,one_to_one,2016,JEFFERSON,2420 - BELL WALLACE BUIL,BELL WALLACE BUIL,2420,2420 - BELL WALLACE BUIL,BELL WALLACE BUIL,2420
28146,30487,100.0,1,68.47736625514403,1,95.79698216735254,1,43.70297748729121,code_name,1,one_to_one,2016,JEFFERSON,1320 - SANDUSKY COMMUNIT,SANDUSKY COMMUNIT,1320,1320 - SANDUSKY COMMUNIT,SANDUSKY COMMUNIT,1320
28224,30565,100.0,1,68.18181818181819,1,95.75757575757576,1,42.45918709518012,code_name,1,one_to_one,2016,JEFFERSON,3270 - MUSCODA COMMUNITY,MUSCODA COMMUNITY,3270,3270 - MUSCODA COMMUNITY,MUSCODA COMMUNITY,3270
28155,30496,100.0,1,67.97799174690509,1,95.73039889958736,1,44.81308493135908,code_name,1,one_to_one,2016,JEFFERSON,2020 - HOMEWOOD SENIOR C,HOMEWOOD SENIOR C,2020,2020 - HOMEWOOD SENIOR C,HOMEWOOD SENIOR C,2020
28218,30559,100.0,1,67.83216783216784,1,95.71095571095572,1,46.29919100507337,code_name,1,one_to_one,2016,JEFFERSON,3210 - MINOR FIRE STATIO,MINOR FIRE STATIO,3210,3210 - MINOR FIRE STATIO,MINOR FIRE STATIO,3210
28250,30591,100.0,1,67.53006475485661,1,95.67067530064756,1,95.67067530064756,code_name,1,one_to_one,2016,JEFFERSON,4190 - ZAMORA TEMPLE,ZAMORA TEMPLE,4190,4190 - ZAMORA TEMPLE,ZAMORA TEMPLE,4190
28257,30598,100.0,1,67.34837799717911,1,95.64645039962389,1,36.196015514809595,code_name,1,one_to_one,2016,JEFFERSON,5010 - HOOVER PARK & REC,HOOVER PARK AND RECREATION,5010,5010 - HOOVER PARK & REC,HOOVER PARK AND RECREATION,5010
28196,30537,100.0,1,65.94911937377691,1,95.45988258317026,1,47.84401805554102,code_name,1,one_to_one,2016,JEFFERSON,2430 - SOUTHSIDE BRANCH,SOUTHSIDE BRANCH,2430,2430 - SOUTHSIDE BRANCH,SOUTHSIDE BRANCH,2430
28278,30619,100.0,1,65.2071931196247,1,95.36095908261663,1,37.682085422128196,code_name,1,one_to_one,2016,JEFFERSON,5210 - HOMEWOOD EXCEPTIO,HOMEWOOD EXCEPTIO,5210,5210 - HOMEWOOD EXCEPTIO,HOMEWOOD EXCEPTIO,5210
28200,30541,100.0,1,64.98226950354609,1,95.33096926713948,1,42.836415890233155,code_name,1,one_to_one,2016,JEFFERSON,3030 - PLEASANT GROVE FI,PLEASANT GROVE FI,3030,3030 - PLEASANT GROVE FI,PLEASANT GROVE FI,3030
28202,30543,100.0,1,64.9518947575103,1,95.32691930100138,1,40.283665007334186,code_name,1,one_to_one,2016,JEFFERSON,3050 - PLEASANT RIDGE BA,PLEASANT RIDGE BA,3050,3050 - PLEASANT RIDGE BA,PLEASANT RIDGE BA,3050
28262,30603,100.0,1,63.19626168224299,1,95.09283489096573,1,48.355946490745836,code_name,1,one_to_one,2016,JEFFERSON,5050 - HOMEWOOD PUBLIC L,HOMEWOOD PUBLIC L,5050,5050 - HOMEWOOD PUBLIC L,HOMEWOOD PUBLIC L,5050
28245,30586,100.0,1,62.89987536352306,1,95.05331671513642,1,45.17518765810484,code_name,1,one_to_one,2016,JEFFERSON,4140 - LEEDS CIVIC CENTE,LEEDS CIVIC CENTE,4140,4140 - LEEDS CIVIC CENTE,LEEDS CIVIC CENTE,4140
28254,30595,100.0,1,62.69968051118211,1,95.02662406815762,1,95.02662406815762,code_name,1,one_to_one,2016,JEFFERSON,4230 - GUIDING LIGHT CHR,GUIDING LIGHT CHR,4230,4230 - GUIDING LIGHT CHR,GUIDING LIGHT CHR,4230
28280,30621,100.0,1,62.44541484716157,1,94.99272197962155,1,35.07400470213464,code_name,1,one_to_one,2016,JEFFERSON,5230 - HOOVER PUBLIC LIB,HOOVER PUBLIC LIB,5230,5230 - HOOVER PUBLIC LIB,HOOVER PUBLIC LIB,5230
28209,30550,100.0,1,62.36199397791904,1,94.98159919705587,1,42.45529905951451,code_name,1,one_to_one,2016,JEFFERSON,3120 - ADAMSVILLE BAPTIS,ADAMSVILLE BAPTIS,3120,3120 - ADAMSVILLE BAPTIS,ADAMSVILLE BAPTIS,3120
28220,30561,100.0,1,62.32370718603089,1,94.97649429147079,1,44.71196437694087,code_name,1,one_to_one,2016,JEFFERSON,3230 - GRANT STREET BAPT,GRANT STREET BAPTIST,3230,3230 - GRANT STREET BAPT,GRANT STREET BAPTIST,3230
28281,30622,100.0,1,62.31617647058824,1,94.97549019607844,1,43.87999249397543,code_name,1,one_to_one,2016,JEFFERSON,5240 - SHADES CAHABA ELE,SHADES CAHABA ELE,5240,5240 - SHADES CAHABA ELE,SHADES CAHABA ELE,5240
28255,30596,100.0,1,61.96623634558094,1,94.92883151274413,1,44.262710049263006,code_name,1,one_to_one,2016,JEFFERSON,4240 - IRONDALE CITY HAL,IRONDALE CITY HAL,4240,4240 - IRONDALE CITY HAL,IRONDALE CITY HAL,4240
28274,30615,100.0,1,61.96438508625487,1,94.92858467816733,1,47.01408665859222,code_name,1,one_to_one,2016,JEFFERSON,5170 - EDGEWOOD ELEMENTA,EDGEWOOD ELEMENTA,5170,5170 - EDGEWOOD ELEMENTA,EDGEWOOD ELEMENTA,5170
28284,30625,100.0,1,61.89451022604951,1,94.91926803013993,1,40.55315806069304,code_name,1,one_to_one,2016,JEFFERSON,5280 - BIRMINGHAM BOTANI,BIRMINGHAM BOTANI,5280,5280 - BIRMINGHAM BOTANI,BIRMINGHAM BOTANI,5280
28213,30554,100.0,1,61.469204010640475,1,94.86256053475206,1,94.86256053475206,code_name,1,one_to_one,2016,JEFFERSON,3160 - ROSS BRIDGE WELCO,ROSS BRIDGE WELCO,3160,3160 - ROSS BRIDGE WELCO,ROSS BRIDGE WELCO,3160
28267,30608,100.0,1,61.27975540511028,1,94.83730072068137,1,30.989056926548734,code_name,1,one_to_one,2016,JEFFERSON,5100 - BLUFF PARK UNITED,BLUFF PARK UNITED,5100,5100 - BLUFF PARK UNITED,BLUFF PARK UNITED,5100
28241,30582,100.0,1,60.849985927385305,1,94.77999812365138,1,42.21399756074679,code_name,1,one_to_one,2016,JEFFERSON,4100 - MOUNTAIN VIEW BAP,MOUNTAIN VIEW BAP,4100,4100 - MOUNTAIN VIEW BAP,MOUNTAIN VIEW BAP,4100
28282,30623,100.0,1,60.56405353728489,1,94.74187380497132,1,29.263527724665394,code_name,1,one_to_one,2016,JEFFERSON,5250 - CHURCH OF THE HIG,CHURCH OF THE HIG,5250,5250 - CHURCH OF THE HIG,CHURCH OF THE HIG,5250
28205,30546,100.0,1,60.526315789473685,1,94.73684210526316,1,52.50750419171472,code_name,1,one_to_one,2016,JEFFERSON,3080 - MORGAN RD UNITED,MORGAN RD UNITED,3080,3080 - MORGAN RD UNITED,MORGAN RD UNITED,3080
28272,30613,100.0,1,60.34531559581093,1,94.71270874610813,1,46.51352721954902,code_name,1,one_to_one,2016,JEFFERSON,5150 - MCELWAIN BAPTIST,MCELWAIN BAPTIST,5150,5150 - MCELWAIN BAPTIST,MCELWAIN BAPTIST,5150
28263,30604,100.0,1,60.30474702090252,1,94.707299602787,1,51.630249091236415,code_name,1,one_to_one,2016,JEFFERSON,5060 - SAINT PETER THE A,SAINT PETER THE A,5060,5060 - SAINT PETER THE A,SAINT PETER THE A,5060
28269,30610,100.0,1,60.280247911614126,1,94.70403305488189,1,33.65782583310878,code_name,1,one_to_one,2016,JEFFERSON,5120 - HORIZON CHURCH,HORIZON CHURCH,5120,5120 - HORIZON CHURCH,HORIZON CHURCH,5120
28260,30601,100.0,1,60.075757575757585,1,94.67676767676768,1,94.67676767676768,code_name,1,one_to_one,2016,JEFFERSON,5035 - FULLNESS CHRISTIA,FULLNESS CHRISTIA,5035,5035 - FULLNESS CHRISTIA,FULLNESS CHRISTIA,5035
28217,30558,100.0,1,59.848042080654594,1,94.64640561075394,1,94.64640561075394,code_name,1,one_to_one,2016,JEFFERSON,3200 - MAURICE L_ WEST C,MAURICE L WEST C,3200,3200 - MAURICE L_ WEST C,MAURICE L WEST C,3200
28277,30618,100.0,1,59.79020979020979,1,94.63869463869464,1,35.66461386714551,code_name,1,one_to_one,2016,JEFFERSON,5200 - MOUNTAINTOP COMMU,MOUNTAINTOP COMMU,5200,5200 - MOUNTAINTOP COMMU,MOUNTAINTOP COMMU,5200
28240,30581,100.0,1,59.76863753213368,1,94.63581833761783,1,40.29160499597519,code_name,1,one_to_one,2016,JEFFERSON,4090 - FULTONDALE FIRST,FULTONDALE FIRST,4090,4090 - FULTONDALE FIRST,FULTONDALE FIRST,4090
28259,30600,100.0,1,59.533306741124846,1,94.60444089881665,1,31.7212172583433,code_name,1,one_to_one,2016,JEFFERSON,5030 - HOOVER EDUCATIONA,HOOVER EDUCATIONA,5030,5030 - HOOVER EDUCATIONA,HOOVER EDUCATIONA,5030
28243,30584,100.0,1,59.48275862068966,1,94.59770114942529,1,32.69315299246929,code_name,1,one_to_one,2016,JEFFERSON,4120 - LIFE CHURCH,LIFE CHURCH,4120,4120 - LIFE CHURCH,LIFE CHURCH,4120
28198,30539,100.0,1,59.307951198990324,1,94.57439349319871,1,49.93969990183706,code_name,1,one_to_one,2016,JEFFERSON,3010 - HUNTER STREET BAP,HUNTER STREET BAP,3010,3010 - HUNTER STREET BAP,HUNTER STREET BAP,3010
28226,30567,100.0,1,59.243243243243235,1,94.56576576576578,1,46.00942627192628,code_name,1,one_to_one,2016,JEFFERSON,3290 - MULGA TOWN HALL,MULGA TOWN HALL,3290,3290 - MULGA TOWN HALL,MULGA TOWN HALL,3290
28265,30606,100.0,1,58.97131552917902,1,94.52950873722388,1,50.142433234421375,code_name,1,one_to_one,2016,JEFFERSON,5080 - BROOKWOOD BAPTIST,BROOKWOOD BAPTIST,5080,5080 - BROOKWOOD BAPTIST,BROOKWOOD BAPTIST,5080
28206,30547,100.0,1,58.96300156331422,1,94.5284002084419,1,41.55197253471477,code_name,1,one_to_one,2016,JEFFERSON,3090 - BROOKLANE COMMUNI,BROOKLANE COMMUNI,3090,3090 - BROOKLANE COMMUNI,BROOKLANE COMMUNI,3090
28264,30605,100.0,1,58.88866917144553,1,94.51848922285942,1,49.590305807907505,code_name,1,one_to_one,2016,JEFFERSON,5070 - NEW MERKLE CAHABA,NEW MERKLE CAHABA,5070,5070 - NEW MERKLE CAHABA,NEW MERKLE CAHABA,5070
28275,30616,100.0,1,58.835831300104566,1,94.51144417334729,1,39.84690983399287,code_name,1,one_to_one,2016,JEFFERSON,5180 - SAINT LUKE'S EPIS,SAINT LUKE S EPIS,5180,5180 - SAINT LUKE'S EPIS,SAINT LUKE S EPIS,5180
28270,30611,100.0,1,58.650168728908895,1,94.48668916385452,1,29.14285714285714,code_name,1,one_to_one,2016,JEFFERSON,5130 - MOUNTAIN BROOK COM,MOUNTAIN BROOK COM,5130,5130 - MOUNTAIN BROOK COM,MOUNTAIN BROOK COM,5130
28199,30540,100.0,1,58.604565875126056,1,94.48060878335015,1,49.202284195974165,code_name,1,one_to_one,2016,JEFFERSON,3020 - PLEASANT HILL UNI,PLEASANT HILL UNI,3020,3020 - PLEASANT HILL UNI,PLEASANT HILL UNI,3020
28210,30551,100.0,1,58.561444379732094,1,94.47485925063096,1,43.736847214133185,code_name,1,one_to_one,2016,JEFFERSON,3130 - SHADES CREST BAPT,SHADES CREST BAPTIST,3130,3130 - SHADES CREST BAPT,SHADES CREST BAPTIST,3130
28273,30614,100.0,1,58.36784409257003,1,94.44904587900935,1,45.436889493921825,code_name,1,one_to_one,2016,JEFFERSON,5160 - SAINT THOMAS EPIS,SAINT THOMAS EPIS,5160,5160 - SAINT THOMAS EPIS,SAINT THOMAS EPIS,5160
28208,30549,100.0,1,58.34692767808591,1,94.44625702374479,1,94.44625702374479,code_name,1,one_to_one,2016,JEFFERSON,3110 - OAKMONT PRESBYTER,OAKMONT PRESBYTER,3110,3110 - OAKMONT PRESBYTER,OAKMONT PRESBYTER,3110
28276,30617,100.0,1,58.207858979067204,1,94.4277145305423,1,94.4277145305423,code_name,1,one_to_one,2016,JEFFERSON,5190 - CHEROKEE BEND ELE,CHEROKEE BEND ELE,5190,5190 - CHEROKEE BEND ELE,CHEROKEE BEND ELE,5190
28258,30599,100.0,1,58.18095086659246,1,94.42412678221233,1,41.40368456277135,code_name,1,one_to_one,2016,JEFFERSON,5020 - VESTAVIA HILLS UN,VESTAVIA HILLS UN,5020,5020 - VESTAVIA HILLS UN,VESTAVIA HILLS UN,5020
28242,30583,100.0,1,58.08165548098434,1,94.41088739746458,1,47.764775925525,code_name,1,one_to_one,2016,JEFFERSON,4110 - ROCK SCHOOL CENTER,ROCK SCHOOL CENTER,4110,4110 - ROCK SCHOOL CENTER,ROCK SCHOOL CENTER,4110
28201,30542,100.0,1,58.04100790513834,1,94.40546772068512,1,94.40546772068512,code_name,1,one_to_one,2016,JEFFERSON,3040 - PRINCE OF PEACE C,PRINCE OF PEACE C,3040,3040 - PRINCE OF PEACE C,PRINCE OF PEACE C,3040
28251,30592,100.0,1,57.99102519848118,1,94.3988033597975,1,35.11221988612394,code_name,1,one_to_one,2016,JEFFERSON,4200 - FULTONDALE SENIOR,FULTONDALE SENIOR,4200,4200 - FULTONDALE SENIOR,FULTONDALE SENIOR,4200
28283,30624,100.0,1,57.69817073170731,1,94.35975609756098,1,34.09346216365542,code_name,1,one_to_one,2016,JEFFERSON,5260 - MOUNTAIN BROOK EL,MOUNTAIN BROOK EL,5260,5260 - MOUNTAIN BROOK EL,MOUNTAIN BROOK EL,5260
28268,30609,100.0,1,57.683397683397686,1,94.35778635778637,1,31.26640926640927,code_name,1,one_to_one,2016,JEFFERSON,5110 - MOUNTAIN BROOK CI,MOUNTAIN BROOK CI,5110,5110 - MOUNTAIN BROOK CI,MOUNTAIN BROOK CI,5110
