canonical_candidate_id,cmo,person_id,canonical_name,year,chamber,primitive_axis,weighted_valence,absolute_evidence_weight,evidence_records,issue_valence
AL-2006-house-94-D-GENE-PONDER,-0.771714723712627,ALPERSON-GENE-PONDER,GENE PONDER,2006,house,welfare_generosity,-1.0,1.0,1,-1.0
AL-2006-house-95-D-FRANK-CAMP,5.902756347323944,ALPERSON-FRANK-CAMP,FRANK CAMP,2006,house,anti_discrimination,-2.0,4.0,4,-0.5
AL-2006-house-95-D-FRANK-CAMP,5.902756347323944,ALPERSON-FRANK-CAMP,FRANK CAMP,2006,house,civil_social_liberty,5.0,5.0,5,1.0
AL-2006-house-95-D-FRANK-CAMP,5.902756347323944,ALPERSON-FRANK-CAMP,FRANK CAMP,2006,house,criminal_punishment,1.0,5.0,5,0.2
AL-2006-house-95-D-FRANK-CAMP,5.902756347323944,ALPERSON-FRANK-CAMP,FRANK CAMP,2006,house,drug_criminalization,-1.0,1.0,1,-1.0
AL-2006-house-95-D-FRANK-CAMP,5.902756347323944,ALPERSON-FRANK-CAMP,FRANK CAMP,2006,house,education_accountability,2.0,2.0,2,1.0
AL-2006-house-95-D-FRANK-CAMP,5.902756347323944,ALPERSON-FRANK-CAMP,FRANK CAMP,2006,house,education_public_funding,1.5,2.0,2,0.75
AL-2006-house-95-D-FRANK-CAMP,5.902756347323944,ALPERSON-FRANK-CAMP,FRANK CAMP,2006,house,environmental_protection,1.0,1.0,1,1.0
AL-2006-house-95-D-FRANK-CAMP,5.902756347323944,ALPERSON-FRANK-CAMP,FRANK CAMP,2006,house,gun_access,-1.0,1.0,1,-1.0
AL-2006-house-95-D-FRANK-CAMP,5.902756347323944,ALPERSON-FRANK-CAMP,FRANK CAMP,2006,house,gun_purchase_regulation,2.0,2.0,2,1.0
AL-2006-house-95-D-FRANK-CAMP,5.902756347323944,ALPERSON-FRANK-CAMP,FRANK CAMP,2006,house,healthcare_access,3.0,3.0,3,1.0
AL-2006-house-95-D-FRANK-CAMP,5.902756347323944,ALPERSON-FRANK-CAMP,FRANK CAMP,2006,house,labor_capital_alignment,1.0,1.0,1,1.0
AL-2006-house-95-D-FRANK-CAMP,5.902756347323944,ALPERSON-FRANK-CAMP,FRANK CAMP,2006,house,market_governance,2.0,2.0,2,1.0
AL-2006-house-95-D-FRANK-CAMP,5.902756347323944,ALPERSON-FRANK-CAMP,FRANK CAMP,2006,house,marriage_equality,1.0,1.0,1,1.0
AL-2006-house-95-D-FRANK-CAMP,5.902756347323944,ALPERSON-FRANK-CAMP,FRANK CAMP,2006,house,renewable_energy_support,1.0,1.0,1,1.0
AL-2006-house-95-D-FRANK-CAMP,5.902756347323944,ALPERSON-FRANK-CAMP,FRANK CAMP,2006,house,tax_burden,4.0,10.0,10,0.4
AL-2006-house-95-D-FRANK-CAMP,5.902756347323944,ALPERSON-FRANK-CAMP,FRANK CAMP,2006,house,welfare_generosity,3.0,3.0,3,1.0
AL-2006-house-101-D-AMY-BECKERLE-SMITH,-22.23802676965956,ALPERSON-AMY-BECKERLE-SMITH,AMY BECKERLE SMITH,2006,house,abortion_access,2.0,4.0,4,0.5
AL-2006-house-101-D-AMY-BECKERLE-SMITH,-22.23802676965956,ALPERSON-AMY-BECKERLE-SMITH,AMY BECKERLE SMITH,2006,house,anti_discrimination,-2.0,4.0,4,-0.5
AL-2006-house-101-D-AMY-BECKERLE-SMITH,-22.23802676965956,ALPERSON-AMY-BECKERLE-SMITH,AMY BECKERLE SMITH,2006,house,civil_social_liberty,4.0,4.0,4,1.0
AL-2006-house-101-D-AMY-BECKERLE-SMITH,-22.23802676965956,ALPERSON-AMY-BECKERLE-SMITH,AMY BECKERLE SMITH,2006,house,criminal_punishment,0.9999999999999996,6.0,6,0.1666666666666666
AL-2006-house-101-D-AMY-BECKERLE-SMITH,-22.23802676965956,ALPERSON-AMY-BECKERLE-SMITH,AMY BECKERLE SMITH,2006,house,drug_criminalization,-1.0,1.0,1,-1.0
AL-2006-house-101-D-AMY-BECKERLE-SMITH,-22.23802676965956,ALPERSON-AMY-BECKERLE-SMITH,AMY BECKERLE SMITH,2006,house,education_accountability,1.0,1.0,1,1.0
AL-2006-house-101-D-AMY-BECKERLE-SMITH,-22.23802676965956,ALPERSON-AMY-BECKERLE-SMITH,AMY BECKERLE SMITH,2006,house,education_public_funding,1.0,2.0,2,0.5
AL-2006-house-101-D-AMY-BECKERLE-SMITH,-22.23802676965956,ALPERSON-AMY-BECKERLE-SMITH,AMY BECKERLE SMITH,2006,house,environmental_protection,0.5,1.0,1,0.5
AL-2006-house-101-D-AMY-BECKERLE-SMITH,-22.23802676965956,ALPERSON-AMY-BECKERLE-SMITH,AMY BECKERLE SMITH,2006,house,gun_access,0.0,2.0,2,0.0
AL-2006-house-101-D-AMY-BECKERLE-SMITH,-22.23802676965956,ALPERSON-AMY-BECKERLE-SMITH,AMY BECKERLE SMITH,2006,house,gun_purchase_regulation,2.0,2.0,2,1.0
AL-2006-house-101-D-AMY-BECKERLE-SMITH,-22.23802676965956,ALPERSON-AMY-BECKERLE-SMITH,AMY BECKERLE SMITH,2006,house,healthcare_access,4.0,4.0,4,1.0
AL-2006-house-101-D-AMY-BECKERLE-SMITH,-22.23802676965956,ALPERSON-AMY-BECKERLE-SMITH,AMY BECKERLE SMITH,2006,house,labor_capital_alignment,1.0,1.0,1,1.0
AL-2006-house-101-D-AMY-BECKERLE-SMITH,-22.23802676965956,ALPERSON-AMY-BECKERLE-SMITH,AMY BECKERLE SMITH,2006,house,market_governance,1.0,1.0,1,1.0
AL-2006-house-101-D-AMY-BECKERLE-SMITH,-22.23802676965956,ALPERSON-AMY-BECKERLE-SMITH,AMY BECKERLE SMITH,2006,house,marriage_equality,1.0,1.0,1,1.0
AL-2006-house-101-D-AMY-BECKERLE-SMITH,-22.23802676965956,ALPERSON-AMY-BECKERLE-SMITH,AMY BECKERLE SMITH,2006,house,renewable_energy_support,1.0,1.0,1,1.0
AL-2006-house-101-D-AMY-BECKERLE-SMITH,-22.23802676965956,ALPERSON-AMY-BECKERLE-SMITH,AMY BECKERLE SMITH,2006,house,tax_burden,-3.0,10.0,10,-0.3
AL-2006-house-101-D-AMY-BECKERLE-SMITH,-22.23802676965956,ALPERSON-AMY-BECKERLE-SMITH,AMY BECKERLE SMITH,2006,house,welfare_conditionality,1.0,1.0,1,1.0
AL-2006-house-101-D-AMY-BECKERLE-SMITH,-22.23802676965956,ALPERSON-AMY-BECKERLE-SMITH,AMY BECKERLE SMITH,2006,house,welfare_generosity,2.5,3.0,3,0.8333333333333334
AL-2006-house-102-D-GARY-JOHNSON,-27.927638898889946,ALPERSON-GARY-JOHNSON,GARY JOHNSON,2006,house,abortion_access,-3.0,3.0,3,-1.0
AL-2006-house-102-D-GARY-JOHNSON,-27.927638898889946,ALPERSON-GARY-JOHNSON,GARY JOHNSON,2006,house,anti_discrimination,-3.0,3.0,3,-1.0
AL-2006-house-102-D-GARY-JOHNSON,-27.927638898889946,ALPERSON-GARY-JOHNSON,GARY JOHNSON,2006,house,civil_social_liberty,3.0,3.0,3,1.0
AL-2006-house-102-D-GARY-JOHNSON,-27.927638898889946,ALPERSON-GARY-JOHNSON,GARY JOHNSON,2006,house,criminal_punishment,2.4999999999999996,7.0,7,0.3571428571428571
AL-2006-house-102-D-GARY-JOHNSON,-27.927638898889946,ALPERSON-GARY-JOHNSON,GARY JOHNSON,2006,house,education_accountability,1.0,1.0,1,1.0
AL-2006-house-102-D-GARY-JOHNSON,-27.927638898889946,ALPERSON-GARY-JOHNSON,GARY JOHNSON,2006,house,education_public_funding,2.0,2.0,2,1.0
AL-2006-house-102-D-GARY-JOHNSON,-27.927638898889946,ALPERSON-GARY-JOHNSON,GARY JOHNSON,2006,house,environmental_protection,0.5,1.0,1,0.5
AL-2006-house-102-D-GARY-JOHNSON,-27.927638898889946,ALPERSON-GARY-JOHNSON,GARY JOHNSON,2006,house,gun_access,-1.0,1.0,1,-1.0
AL-2006-house-102-D-GARY-JOHNSON,-27.927638898889946,ALPERSON-GARY-JOHNSON,GARY JOHNSON,2006,house,gun_purchase_regulation,2.0,2.0,2,1.0
AL-2006-house-102-D-GARY-JOHNSON,-27.927638898889946,ALPERSON-GARY-JOHNSON,GARY JOHNSON,2006,house,healthcare_access,3.0,3.0,3,1.0
AL-2006-house-102-D-GARY-JOHNSON,-27.927638898889946,ALPERSON-GARY-JOHNSON,GARY JOHNSON,2006,house,labor_capital_alignment,1.0,1.0,1,1.0
AL-2006-house-102-D-GARY-JOHNSON,-27.927638898889946,ALPERSON-GARY-JOHNSON,GARY JOHNSON,2006,house,market_governance,1.0,1.0,1,1.0
AL-2006-house-102-D-GARY-JOHNSON,-27.927638898889946,ALPERSON-GARY-JOHNSON,GARY JOHNSON,2006,house,marriage_equality,-1.0,1.0,1,-1.0
AL-2006-house-102-D-GARY-JOHNSON,-27.927638898889946,ALPERSON-GARY-JOHNSON,GARY JOHNSON,2006,house,religion_state,1.0,1.0,1,1.0
AL-2006-house-102-D-GARY-JOHNSON,-27.927638898889946,ALPERSON-GARY-JOHNSON,GARY JOHNSON,2006,house,renewable_energy_support,1.0,1.0,1,1.0
AL-2006-house-102-D-GARY-JOHNSON,-27.927638898889946,ALPERSON-GARY-JOHNSON,GARY JOHNSON,2006,house,tax_burden,-0.5,10.0,10,-0.05
AL-2006-house-102-D-GARY-JOHNSON,-27.927638898889946,ALPERSON-GARY-JOHNSON,GARY JOHNSON,2006,house,welfare_conditionality,1.0,1.0,1,1.0
AL-2006-house-102-D-GARY-JOHNSON,-27.927638898889946,ALPERSON-GARY-JOHNSON,GARY JOHNSON,2006,house,welfare_generosity,0.0,1.0,1,0.0
AL-2006-senate-2-D-TOM-BUTLER,39.411888409994695,ALPERSON-TOM-BUTLER,TOM BUTLER,2006,senate,civil_social_liberty,-1.85,1.85,2,-1.0
AL-2006-senate-2-D-TOM-BUTLER,39.411888409994695,ALPERSON-TOM-BUTLER,TOM BUTLER,2006,senate,criminal_punishment,2.9999999999999996,7.0,7,0.4285714285714285
AL-2006-senate-2-D-TOM-BUTLER,39.411888409994695,ALPERSON-TOM-BUTLER,TOM BUTLER,2006,senate,gun_access,-1.3499999999999999,2.65,3,-0.5094339622641509
AL-2006-senate-2-D-TOM-BUTLER,39.411888409994695,ALPERSON-TOM-BUTLER,TOM BUTLER,2006,senate,healthcare_access,3.0,3.0,3,1.0
AL-2006-senate-2-D-TOM-BUTLER,39.411888409994695,ALPERSON-TOM-BUTLER,TOM BUTLER,2006,senate,market_governance,-0.13,0.65,1,-0.2
AL-2006-senate-2-D-TOM-BUTLER,39.411888409994695,ALPERSON-TOM-BUTLER,TOM BUTLER,2006,senate,public_employee_compensation,1.0,1.0,1,1.0
AL-2006-senate-2-D-TOM-BUTLER,39.411888409994695,ALPERSON-TOM-BUTLER,TOM BUTLER,2006,senate,racial_civil_rights,4.0,4.0,4,1.0
AL-2006-senate-2-D-TOM-BUTLER,39.411888409994695,ALPERSON-TOM-BUTLER,TOM BUTLER,2006,senate,tax_burden,0.0,6.0,6,0.0
AL-2006-senate-4-D-ZEB-LITTLE,59.083986844197184,ALPERSON-ZEB-LITTLE,ZEB LITTLE,2006,senate,criminal_punishment,0.75,0.75,1,1.0
AL-2006-senate-4-D-ZEB-LITTLE,59.083986844197184,ALPERSON-ZEB-LITTLE,ZEB LITTLE,2006,senate,gun_access,1.3,1.3,2,1.0
AL-2006-senate-4-D-ZEB-LITTLE,59.083986844197184,ALPERSON-ZEB-LITTLE,ZEB LITTLE,2006,senate,market_governance,-0.078,0.65,1,-0.12
AL-2006-senate-7-D-PARKER-GRIFFITH,31.692450283425394,ALPERSON-PARKER-GRIFFITH,PARKER GRIFFITH,2006,senate,economic_stimulus,0.75,0.75,1,1.0
AL-2006-senate-7-D-PARKER-GRIFFITH,31.692450283425394,ALPERSON-PARKER-GRIFFITH,PARKER GRIFFITH,2006,senate,education_access,0.75,0.75,1,1.0
AL-2006-senate-7-D-PARKER-GRIFFITH,31.692450283425394,ALPERSON-PARKER-GRIFFITH,PARKER GRIFFITH,2006,senate,healthcare_access,0.75,0.75,1,1.0
AL-2006-senate-8-D-LOWELL-R-BARRON,59.020145850520485,ALPERSON-LOWELL-R-BARRON,LOWELL R. BARRON,2006,senate,economic_stimulus,0.85,0.85,1,1.0
AL-2006-senate-8-D-LOWELL-R-BARRON,59.020145850520485,ALPERSON-LOWELL-R-BARRON,LOWELL R. BARRON,2006,senate,gun_access,1.209,1.3,2,0.93
AL-2006-senate-8-D-LOWELL-R-BARRON,59.020145850520485,ALPERSON-LOWELL-R-BARRON,LOWELL R. BARRON,2006,senate,market_governance,0.26,0.65,1,0.4
AL-2006-senate-9-D-HINTON-HITCHEM,47.3060254605903,ALPERSON-HINTON-HITCHEM,HINTON HITCHEM,2006,senate,gun_access,0.65,0.65,1,1.0
AL-2006-senate-9-D-HINTON-HITCHEM,47.3060254605903,ALPERSON-HINTON-HITCHEM,HINTON HITCHEM,2006,senate,market_governance,0.156,0.65,1,0.24
AL-2006-senate-9-D-HINTON-HITCHEM,47.3060254605903,ALPERSON-HINTON-HITCHEM,HINTON HITCHEM,2006,senate,marriage_equality,-0.75,0.75,1,-1.0
AL-2006-senate-11-D-JIM-PREUITT,45.468155494700966,ALPERSON-JIM-PREUITT,JIM PREUITT,2006,senate,civil_social_liberty,-1.0,1.0,1,-1.0
AL-2006-senate-11-D-JIM-PREUITT,45.468155494700966,ALPERSON-JIM-PREUITT,JIM PREUITT,2006,senate,criminal_punishment,4.0,6.0,6,0.6666666666666666
AL-2006-senate-11-D-JIM-PREUITT,45.468155494700966,ALPERSON-JIM-PREUITT,JIM PREUITT,2006,senate,gun_access,-1.3499999999999999,2.65,3,-0.5094339622641509
AL-2006-senate-11-D-JIM-PREUITT,45.468155494700966,ALPERSON-JIM-PREUITT,JIM PREUITT,2006,senate,healthcare_access,3.0,3.0,3,1.0
AL-2006-senate-11-D-JIM-PREUITT,45.468155494700966,ALPERSON-JIM-PREUITT,JIM PREUITT,2006,senate,land_use_property_rights,-0.75,0.75,1,-1.0
AL-2006-senate-11-D-JIM-PREUITT,45.468155494700966,ALPERSON-JIM-PREUITT,JIM PREUITT,2006,senate,market_governance,0.85,1.5,2,0.5666666666666667
AL-2006-senate-11-D-JIM-PREUITT,45.468155494700966,ALPERSON-JIM-PREUITT,JIM PREUITT,2006,senate,public_employee_compensation,1.0,1.0,1,1.0
AL-2006-senate-11-D-JIM-PREUITT,45.468155494700966,ALPERSON-JIM-PREUITT,JIM PREUITT,2006,senate,public_private_provision,0.85,0.85,1,1.0
AL-2006-senate-11-D-JIM-PREUITT,45.468155494700966,ALPERSON-JIM-PREUITT,JIM PREUITT,2006,senate,racial_civil_rights,4.0,4.0,4,1.0
AL-2006-senate-11-D-JIM-PREUITT,45.468155494700966,ALPERSON-JIM-PREUITT,JIM PREUITT,2006,senate,tax_burden,1.0,5.0,5,0.2
AL-2006-senate-16-D-RUSS-PARKER,-0.1326641360015799,ALPERSON-RUSS-PARKER,RUSS PARKER,2006,senate,abortion_access,1.0,3.0,3,0.3333333333333333
AL-2006-senate-16-D-RUSS-PARKER,-0.1326641360015799,ALPERSON-RUSS-PARKER,RUSS PARKER,2006,senate,anti_discrimination,4.0,4.0,4,1.0
AL-2006-senate-16-D-RUSS-PARKER,-0.1326641360015799,ALPERSON-RUSS-PARKER,RUSS PARKER,2006,senate,civil_social_liberty,5.0,5.0,5,1.0
AL-2006-senate-16-D-RUSS-PARKER,-0.1326641360015799,ALPERSON-RUSS-PARKER,RUSS PARKER,2006,senate,criminal_punishment,1.5,6.0,6,0.25
AL-2006-senate-16-D-RUSS-PARKER,-0.1326641360015799,ALPERSON-RUSS-PARKER,RUSS PARKER,2006,senate,drug_criminalization,-1.0,1.0,1,-1.0
AL-2006-senate-16-D-RUSS-PARKER,-0.1326641360015799,ALPERSON-RUSS-PARKER,RUSS PARKER,2006,senate,education_accountability,1.0,1.0,1,1.0
AL-2006-senate-16-D-RUSS-PARKER,-0.1326641360015799,ALPERSON-RUSS-PARKER,RUSS PARKER,2006,senate,education_market_choice,1.0,1.0,1,1.0
AL-2006-senate-16-D-RUSS-PARKER,-0.1326641360015799,ALPERSON-RUSS-PARKER,RUSS PARKER,2006,senate,education_public_funding,2.0,2.0,2,1.0
AL-2006-senate-16-D-RUSS-PARKER,-0.1326641360015799,ALPERSON-RUSS-PARKER,RUSS PARKER,2006,senate,environmental_protection,0.5,1.0,1,0.5
AL-2006-senate-16-D-RUSS-PARKER,-0.1326641360015799,ALPERSON-RUSS-PARKER,RUSS PARKER,2006,senate,gun_access,-1.0,1.0,1,-1.0
AL-2006-senate-16-D-RUSS-PARKER,-0.1326641360015799,ALPERSON-RUSS-PARKER,RUSS PARKER,2006,senate,gun_purchase_regulation,2.0,2.0,2,1.0
AL-2006-senate-16-D-RUSS-PARKER,-0.1326641360015799,ALPERSON-RUSS-PARKER,RUSS PARKER,2006,senate,healthcare_access,3.5,4.0,4,0.875
AL-2006-senate-16-D-RUSS-PARKER,-0.1326641360015799,ALPERSON-RUSS-PARKER,RUSS PARKER,2006,senate,labor_capital_alignment,1.0,1.0,1,1.0
AL-2006-senate-16-D-RUSS-PARKER,-0.1326641360015799,ALPERSON-RUSS-PARKER,RUSS PARKER,2006,senate,market_governance,2.0,2.0,2,1.0
AL-2006-senate-16-D-RUSS-PARKER,-0.1326641360015799,ALPERSON-RUSS-PARKER,RUSS PARKER,2006,senate,marriage_equality,1.0,1.0,1,1.0
AL-2006-senate-16-D-RUSS-PARKER,-0.1326641360015799,ALPERSON-RUSS-PARKER,RUSS PARKER,2006,senate,renewable_energy_support,1.0,1.0,1,1.0
AL-2006-senate-16-D-RUSS-PARKER,-0.1326641360015799,ALPERSON-RUSS-PARKER,RUSS PARKER,2006,senate,tax_burden,0.5,10.0,10,0.05
AL-2006-senate-16-D-RUSS-PARKER,-0.1326641360015799,ALPERSON-RUSS-PARKER,RUSS PARKER,2006,senate,welfare_generosity,2.5,3.0,3,0.8333333333333334
AL-2006-senate-18-D-RODGER-M-SMITHERMAN,12.918402211592152,ALPERSON-RODGER-M-SMITHERMAN,RODGER M. SMITHERMAN,2006,senate,abortion_access,0.75,0.75,1,1.0
AL-2006-senate-18-D-RODGER-M-SMITHERMAN,12.918402211592152,ALPERSON-RODGER-M-SMITHERMAN,RODGER M. SMITHERMAN,2006,senate,gun_access,0.5850000000000001,0.65,1,0.9000000000000001
AL-2006-senate-18-D-RODGER-M-SMITHERMAN,12.918402211592152,ALPERSON-RODGER-M-SMITHERMAN,RODGER M. SMITHERMAN,2006,senate,market_governance,0.22100000000000003,0.65,1,0.34
AL-2006-senate-20-D-LINDA-COLEMAN,22.220967791851365,ALPERSON-LINDA-COLEMAN,LINDA COLEMAN,2006,senate,market_governance,0.13,0.65,1,0.2
AL-2006-senate-21-D-PHIL-POOLE,86.58874946894872,ALPERSON-PHIL-POOLE,PHIL POOLE,2006,senate,civil_social_liberty,-1.0,1.0,1,-1.0
AL-2006-senate-21-D-PHIL-POOLE,86.58874946894872,ALPERSON-PHIL-POOLE,PHIL POOLE,2006,senate,criminal_punishment,2.0,4.0,4,0.5
AL-2006-senate-21-D-PHIL-POOLE,86.58874946894872,ALPERSON-PHIL-POOLE,PHIL POOLE,2006,senate,gun_access,-0.3499999999999999,1.65,2,-0.2121212121212121
AL-2006-senate-21-D-PHIL-POOLE,86.58874946894872,ALPERSON-PHIL-POOLE,PHIL POOLE,2006,senate,healthcare_access,-3.0,3.0,3,-1.0
AL-2006-senate-21-D-PHIL-POOLE,86.58874946894872,ALPERSON-PHIL-POOLE,PHIL POOLE,2006,senate,market_governance,-0.169,0.65,1,-0.26
AL-2006-senate-21-D-PHIL-POOLE,86.58874946894872,ALPERSON-PHIL-POOLE,PHIL POOLE,2006,senate,racial_civil_rights,4.0,4.0,4,1.0
AL-2006-senate-21-D-PHIL-POOLE,86.58874946894872,ALPERSON-PHIL-POOLE,PHIL POOLE,2006,senate,tax_burden,0.0,4.0,4,0.0
AL-2006-senate-23-D-HANK-SANDERS,25.61985458469078,ALPERSON-HANK-SANDERS,HANK SANDERS,2006,senate,gun_access,0.0,0.65,1,0.0
AL-2006-senate-23-D-HANK-SANDERS,25.61985458469078,ALPERSON-HANK-SANDERS,HANK SANDERS,2006,senate,market_governance,0.39,0.65,1,0.6
AL-2006-senate-27-D-T-D-TED-LITTLE,46.12597995765709,ALPERSON-T-D-TED-LITTLE,T. D. (TED) LITTLE,2006,senate,abortion_access,0.0,4.0,4,0.0
AL-2006-senate-27-D-T-D-TED-LITTLE,46.12597995765709,ALPERSON-T-D-TED-LITTLE,T. D. (TED) LITTLE,2006,senate,civil_social_liberty,2.0,4.0,4,0.5
AL-2006-senate-27-D-T-D-TED-LITTLE,46.12597995765709,ALPERSON-T-D-TED-LITTLE,T. D. (TED) LITTLE,2006,senate,constitutional_reform,0.85,0.85,1,1.0
AL-2006-senate-27-D-T-D-TED-LITTLE,46.12597995765709,ALPERSON-T-D-TED-LITTLE,T. D. (TED) LITTLE,2006,senate,criminal_punishment,5.0,9.0,9,0.5555555555555556
AL-2006-senate-27-D-T-D-TED-LITTLE,46.12597995765709,ALPERSON-T-D-TED-LITTLE,T. D. (TED) LITTLE,2006,senate,education_accountability,2.0,2.0,2,1.0
AL-2006-senate-27-D-T-D-TED-LITTLE,46.12597995765709,ALPERSON-T-D-TED-LITTLE,T. D. (TED) LITTLE,2006,senate,education_public_funding,2.0,2.0,2,1.0
AL-2006-senate-27-D-T-D-TED-LITTLE,46.12597995765709,ALPERSON-T-D-TED-LITTLE,T. D. (TED) LITTLE,2006,senate,environmental_protection,0.5,1.0,1,0.5
AL-2006-senate-27-D-T-D-TED-LITTLE,46.12597995765709,ALPERSON-T-D-TED-LITTLE,T. D. (TED) LITTLE,2006,senate,gun_access,0.65,0.65,1,1.0
AL-2006-senate-27-D-T-D-TED-LITTLE,46.12597995765709,ALPERSON-T-D-TED-LITTLE,T. D. (TED) LITTLE,2006,senate,healthcare_access,1.5,4.0,4,0.375
AL-2006-senate-27-D-T-D-TED-LITTLE,46.12597995765709,ALPERSON-T-D-TED-LITTLE,T. D. (TED) LITTLE,2006,senate,market_governance,0.9999999999999999,3.65,4,0.273972602739726
AL-2006-senate-27-D-T-D-TED-LITTLE,46.12597995765709,ALPERSON-T-D-TED-LITTLE,T. D. (TED) LITTLE,2006,senate,marriage_equality,-1.0,1.0,1,-1.0
AL-2006-senate-27-D-T-D-TED-LITTLE,46.12597995765709,ALPERSON-T-D-TED-LITTLE,T. D. (TED) LITTLE,2006,senate,religion_state,1.0,1.0,1,1.0
AL-2006-senate-27-D-T-D-TED-LITTLE,46.12597995765709,ALPERSON-T-D-TED-LITTLE,T. D. (TED) LITTLE,2006,senate,renewable_energy_support,1.0,1.0,1,1.0
AL-2006-senate-27-D-T-D-TED-LITTLE,46.12597995765709,ALPERSON-T-D-TED-LITTLE,T. D. (TED) LITTLE,2006,senate,resource_development,1.0,1.0,1,1.0
AL-2006-senate-27-D-T-D-TED-LITTLE,46.12597995765709,ALPERSON-T-D-TED-LITTLE,T. D. (TED) LITTLE,2006,senate,tax_burden,-2.0,10.0,10,-0.2
AL-2006-senate-27-D-T-D-TED-LITTLE,46.12597995765709,ALPERSON-T-D-TED-LITTLE,T. D. (TED) LITTLE,2006,senate,welfare_conditionality,1.0,1.0,1,1.0
AL-2006-senate-27-D-T-D-TED-LITTLE,46.12597995765709,ALPERSON-T-D-TED-LITTLE,T. D. (TED) LITTLE,2006,senate,welfare_generosity,2.0,3.0,3,0.6666666666666666
AL-2006-senate-30-D-WALKING-WENDELL-MITCHELL,60.55934447375395,ALPERSON-WALKING-WENDELL-MITCHELL,"""WALKING"" WENDELL MITCHELL",2006,senate,education_curriculum_traditionalism,0.85,0.85,1,1.0
AL-2006-senate-30-D-WALKING-WENDELL-MITCHELL,60.55934447375395,ALPERSON-WALKING-WENDELL-MITCHELL,"""WALKING"" WENDELL MITCHELL",2006,senate,gun_access,0.5850000000000001,0.65,1,0.9000000000000001
AL-2006-senate-30-D-WALKING-WENDELL-MITCHELL,60.55934447375395,ALPERSON-WALKING-WENDELL-MITCHELL,"""WALKING"" WENDELL MITCHELL",2006,senate,labor_capital_alignment,-0.75,0.75,1,-1.0
AL-2006-senate-30-D-WALKING-WENDELL-MITCHELL,60.55934447375395,ALPERSON-WALKING-WENDELL-MITCHELL,"""WALKING"" WENDELL MITCHELL",2006,senate,market_governance,0.0,0.65,1,0.0
AL-2006-senate-31-D-JIMMY-W-HOLLEY,57.76205870325443,ALPERSON-JIMMY-W-HOLLEY,JIMMY W. HOLLEY,2006,senate,gun_access,1.2349999999999999,1.3,2,0.9499999999999998
AL-2006-senate-31-D-JIMMY-W-HOLLEY,57.76205870325443,ALPERSON-JIMMY-W-HOLLEY,JIMMY W. HOLLEY,2006,senate,labor_capital_alignment,-0.75,0.75,1,-1.0
AL-2006-senate-31-D-JIMMY-W-HOLLEY,57.76205870325443,ALPERSON-JIMMY-W-HOLLEY,JIMMY W. HOLLEY,2006,senate,market_governance,-0.13,0.65,1,-0.2
AL-2006-senate-33-D-VIVIAN-DAVIS-FIGURES,5.804316355034501,ALPERSON-VIVIAN-DAVIS-FIGURES,VIVIAN DAVIS FIGURES,2006,senate,gun_access,0.5850000000000001,0.65,1,0.9000000000000001
AL-2006-senate-33-D-VIVIAN-DAVIS-FIGURES,5.804316355034501,ALPERSON-VIVIAN-DAVIS-FIGURES,VIVIAN DAVIS FIGURES,2006,senate,market_governance,0.481,0.65,1,0.74
AL-2006-senate-35-D-GARY-TANNER,-1.4096385315283382,ALPERSON-GARY-TANNER,GARY TANNER,2006,senate,civil_social_liberty,-1.0,1.0,1,-1.0
AL-2006-senate-35-D-GARY-TANNER,-1.4096385315283382,ALPERSON-GARY-TANNER,GARY TANNER,2006,senate,criminal_punishment,6.0,6.0,6,1.0
AL-2006-senate-35-D-GARY-TANNER,-1.4096385315283382,ALPERSON-GARY-TANNER,GARY TANNER,2006,senate,gun_access,-1.3499999999999999,2.65,3,-0.5094339622641509
AL-2006-senate-35-D-GARY-TANNER,-1.4096385315283382,ALPERSON-GARY-TANNER,GARY TANNER,2006,senate,healthcare_access,1.0,3.0,3,0.3333333333333333
AL-2006-senate-35-D-GARY-TANNER,-1.4096385315283382,ALPERSON-GARY-TANNER,GARY TANNER,2006,senate,market_governance,0.0,0.65,1,0.0
AL-2006-senate-35-D-GARY-TANNER,-1.4096385315283382,ALPERSON-GARY-TANNER,GARY TANNER,2006,senate,public_employee_compensation,1.0,1.0,1,1.0
AL-2006-senate-35-D-GARY-TANNER,-1.4096385315283382,ALPERSON-GARY-TANNER,GARY TANNER,2006,senate,racial_civil_rights,5.0,5.0,5,1.0
AL-2006-senate-35-D-GARY-TANNER,-1.4096385315283382,ALPERSON-GARY-TANNER,GARY TANNER,2006,senate,tax_burden,0.0,6.0,6,0.0
AL-2010-house-2-D-MIKE-CURTIS,23.06796304205319,ALPERSON-MIKE-CURTIS,MIKE CURTIS,2010,house,criminal_punishment,10.0,14.0,14,0.7142857142857143
AL-2010-house-2-D-MIKE-CURTIS,23.06796304205319,ALPERSON-MIKE-CURTIS,MIKE CURTIS,2010,house,government_ethics_transparency,2.0,2.0,2,1.0
AL-2010-house-2-D-MIKE-CURTIS,23.06796304205319,ALPERSON-MIKE-CURTIS,MIKE CURTIS,2010,house,gun_access,0.546,0.65,1,0.8400000000000001
AL-2010-house-2-D-MIKE-CURTIS,23.06796304205319,ALPERSON-MIKE-CURTIS,MIKE CURTIS,2010,house,healthcare_access,3.0,3.0,3,1.0
