session_year,people_id,name,normalized_name,first_name,middle_name,last_name,suffix,party,party_id,role,role_id,district,source_archive,source_member
2018,12526,Paul Beckman,PAUL BECKMAN,Paul,,Beckman,,R,2,Rep,1,HD-088,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/12526.json
2018,12530,William Poole,WILLIAM POOLE,William,,Poole,,R,2,Rep,1,HD-063,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/12530.json
2018,12541,Slade Blackwell,SLADE BLACKWELL,Slade,,Blackwell,,R,2,Sen,2,SD-015,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/12541.json
2018,12542,Napoleon Bracy,NAPOLEON BRACY,Napoleon,,Bracy,Jr.,D,1,Rep,1,HD-098,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/12542.json
2018,12543,Berry Forte,BERRY FORTE,Berry,,Forte,,D,1,Rep,1,HD-084,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/12543.json
2018,12545,Mark Tuggle,MARK TUGGLE,Mark,M.,Tuggle,,R,2,Rep,1,HD-081,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/12545.json
2018,12548,Allen Farley,ALLEN FARLEY,Allen,,Farley,,R,2,Rep,1,HD-015,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/12548.json
2018,12549,Dexter Grimsley,DEXTER GRIMSLEY,Dexter,,Grimsley,,D,1,Rep,1,HD-085,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/12549.json
2018,12550,Juandalynn Givan,JUANDALYNN GIVAN,Juandalynn,,Givan,,D,1,Rep,1,HD-060,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/12550.json
2018,13150,David Sessions,DAVID SESSIONS,David,,Sessions,,R,2,Rep,1,SD-035,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/13150.json
2018,13766,Jim Carns,JIM CARNS,Jim,,Carns,,R,2,Rep,1,HD-048,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/13766.json
2018,15745,David Standridge,DAVID STANDRIDGE,David,,Standridge,,R,2,Rep,1,HD-034,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/15745.json
2018,15746,Mack Butler,MACK BUTLER,Mack,N.,Butler,,R,2,Rep,1,HD-030,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/15746.json
2018,15984,Bill Hightower,BILL HIGHTOWER,Bill,,Hightower,,R,2,Sen,2,SD-035,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/15984.json
2018,16021,Randall Shedd,RANDALL SHEDD,Randall,,Shedd,,R,2,Rep,1,HD-011,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/16021.json
2018,16069,Dimitri Polizos,DIMITRI POLIZOS,Dimitri,,Polizos,,R,2,Rep,1,HD-074,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/16069.json
2018,16140,Adline Clarke,ADLINE CLARKE,Adline,Cecline,Clarke,,D,1,Rep,1,HD-097,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/16140.json
2018,16211,Mike Holmes,MIKE HOLMES,Mike,,Holmes,,R,2,Rep,1,HD-031,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/16211.json
2018,16212,Margie Wilcox,MARGIE WILCOX,Margie,,Wilcox,,R,2,Rep,1,HD-104,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/16212.json
2018,16871,Greg Albritton,GREG ALBRITTON,Greg,,Albritton,,R,2,Sen,2,SD-022,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/16871.json
2018,16872,Clyde Chambliss,CLYDE CHAMBLISS,Clyde,,Chambliss,Jr.,R,2,Sen,2,SD-030,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/16872.json
2018,16873,Steve Livingston,STEVE LIVINGSTON,Steve,,Livingston,,R,2,Sen,2,SD-008,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/16873.json
2018,16874,Shay Shelnutt,SHAY SHELNUTT,Shay,,Shelnutt,,R,2,Sen,2,SD-017,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/16874.json
2018,16875,Tim Melson,TIM MELSON,Tim,,Melson,,R,2,Sen,2,SD-001,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/16875.json
2018,16876,Larry Stutts,LARRY STUTTS,Larry,,Stutts,,R,2,Sen,2,SD-006,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/16876.json
2018,17025,Corey Harbison,COREY HARBISON,Corey,,Harbison,,R,2,Rep,1,HD-012,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/17025.json
2018,17026,Phillip Pettus,PHILLIP PETTUS,Phillip,,Pettus,,R,2,Rep,1,HD-001,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/17026.json
2018,17027,Ritchie Whorton,RITCHIE WHORTON,Ritchie,,Whorton,,R,2,Rep,1,HD-022,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/17027.json
2018,17028,Connie Rowe,CONNIE ROWE,Connie,Cooner,Rowe,,R,2,Rep,1,HD-013,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/17028.json
2018,17589,David Faulkner,DAVID FAULKNER,David,,Faulkner,,R,2,Rep,1,HD-046,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/17589.json
2018,17590,Matt Fridy,MATT FRIDY,Matt,,Fridy,,R,2,Rep,1,HD-073,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/17590.json
2018,17591,Danny Garrett,DANNY GARRETT,Danny,,Garrett,,R,2,Rep,1,HD-044,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/17591.json
2018,17592,James Hanes,JAMES HANES,James,T.,Hanes,Jr.,R,2,Rep,1,HD-023,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/17592.json
2018,17593,Jim Hill,JIM HILL,Jim,,Hill,,R,2,Rep,1,HD-050,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/17593.json
2018,17594,Reed Ingram,REED INGRAM,Reed,,Ingram,,R,2,Rep,1,HD-075,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/17594.json
2018,17595,Nathaniel Ledbetter,NATHANIEL LEDBETTER,Nathaniel,,Ledbetter,,R,2,Rep,1,HD-024,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/17595.json
2018,17596,Chris Sells,CHRIS SELLS,Chris,,Sells,,R,2,Rep,1,HD-090,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/17596.json
2018,17597,Kyle South,KYLE SOUTH,Kyle,,South,,R,2,Rep,1,HD-016,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/17597.json
2018,17598,Jack Williams,JACK WILLIAMS,Jack,W.,Williams,,R,2,Rep,1,SD-034,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/17598.json
2018,17599,Will Ainsworth,WILL AINSWORTH,Will,,Ainsworth,,R,2,Rep,1,HD-027,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/17599.json
2018,17603,Chris Pringle,CHRIS PRINGLE,Chris,,Pringle,,R,2,Rep,1,HD-101,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/17603.json
2018,17622,Bob Fincher,BOB FINCHER,Bob,,Fincher,,R,2,Rep,1,HD-037,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/17622.json
2018,17624,Barbara Drummond,BARBARA DRUMMOND,Barbara,,Drummond,,D,1,Rep,1,HD-103,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/17624.json
2018,17625,Kelvin Lawrence,KELVIN LAWRENCE,Kelvin,J.,Lawrence,,D,1,Rep,1,HD-069,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/17625.json
2018,17632,Timothy Wadsworth,TIMOTHY WADSWORTH,Timothy,R.,Wadsworth,,R,2,Rep,1,HD-014,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/17632.json
2018,17633,Rich Wingo,RICH WINGO,Rich,,Wingo,,R,2,Rep,1,HD-062,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/17633.json
2018,17634,Arnold Mooney,ARNOLD MOONEY,Arnold,,Mooney,,R,2,Rep,1,HD-043,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/17634.json
2018,17641,Louise Alexander,LOUISE ALEXANDER,Louise,,Alexander,,D,1,Rep,1,HD-056,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/17641.json
2018,17642,Anthony Daniels,ANTHONY DANIELS,Anthony,,Daniels,,D,1,Rep,1,HD-053,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/17642.json
2018,17643,Issac Whorton,ISSAC WHORTON,Issac,,Whorton,,R,2,Rep,1,HD-038,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/17643.json
2018,17874,Chris Blackshear,CHRIS BLACKSHEAR,Chris,,Blackshear,,R,2,Rep,1,HD-080,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/17874.json
2018,17899,Danny Crawford,DANNY CRAWFORD,Danny,,Crawford,,R,2,Rep,1,HD-005,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/17899.json
2018,19256,Corley Ellis,CORLEY ELLIS,Corley,,Ellis,,R,2,Rep,1,HD-041,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/19256.json
2018,19257,Joe Lovvorn,JOE LOVVORN,Joe,,Lovvorn,,R,2,Rep,1,HD-079,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/19257.json
2018,19353,Rolanda Hollis,ROLANDA HOLLIS,Rolanda,,Hollis,,D,1,Rep,1,HD-058,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/19353.json
2018,19368,Prince Chestnut,PRINCE CHESTNUT,Prince,,Chestnut,,D,1,Rep,1,HD-067,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/19368.json
2018,19618,Rex Reynolds,REX REYNOLDS,Rex,,Reynolds,,R,2,Rep,1,HD-021,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/19618.json
2018,3354,John Knight,JOHN KNIGHT,John,F.,Knight,,D,1,Rep,1,HD-077,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3354.json
2018,3357,Laura Hall,LAURA HALL,Laura,,Hall,,D,1,Rep,1,HD-019,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3357.json
2018,3358,Artis McCampbell,ARTIS MCCAMPBELL,Artis,,McCampbell,,D,1,Rep,1,HD-071,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3358.json
2018,3360,Barbara Boyd,BARBARA BOYD,Barbara,Bigsby,Boyd,,D,1,Rep,1,HD-032,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3360.json
2018,3370,Pebblin Warren,PEBBLIN WARREN,Pebblin,W.,Warren,,D,1,Rep,1,HD-082,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3370.json
2018,3371,Ralph Howard,RALPH HOWARD,Ralph,A.,Howard,,D,1,Rep,1,HD-072,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3371.json
2018,3372,Thad McClammy,THAD MCCLAMMY,Thad,,McClammy,,D,1,Rep,1,HD-076,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3372.json
2018,3374,Christopher England,CHRISTOPHER ENGLAND,Christopher,John,England,,D,1,Rep,1,HD-070,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3374.json
2018,3379,Mike Millican,MIKE MILLICAN,Mike,,Millican,,R,2,Rep,1,HD-017,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3379.json
2018,3380,Marcel Black,MARCEL BLACK,Marcel,,Black,,D,1,Rep,1,HD-003,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3380.json
2018,3381,Alan Harper,ALAN HARPER,Alan,,Harper,,R,2,Rep,1,HD-061,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3381.json
2018,3382,Thomas Jackson,THOMAS JACKSON,Thomas,E.,Jackson,,D,1,Rep,1,HD-068,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3382.json
2018,3386,William Beasley,WILLIAM BEASLEY,William,M.,Beasley,,D,1,Sen,2,SD-028,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3386.json
2018,3387,Stephen Hurst,STEPHEN HURST,Stephen,W.,Hurst,,R,2,Rep,1,HD-035,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3387.json
2018,3388,James Buskey,JAMES BUSKEY,James,E.,Buskey,,D,1,Rep,1,HD-099,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3388.json
2018,3389,Mary Moore,MARY MOORE,Mary,,Moore,,D,1,Rep,1,HD-059,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3389.json
2018,3391,Merika Coleman-Evans,MERIKA COLEMAN EVANS,Merika,,Coleman-Evans,,D,1,Rep,1,HD-057,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3391.json
2018,3392,Richard Lindsey,RICHARD LINDSEY,Richard,J.,Lindsey,,D,1,Rep,1,HD-039,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3392.json
2018,3401,Patricia Todd,PATRICIA TODD,Patricia,,Todd,,D,1,Rep,1,HD-054,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3401.json
2018,3402,Johnny Morrow,JOHNNY MORROW,Johnny,Mack,Morrow,,D,1,Rep,1,HD-018,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3402.json
2018,3405,Robert Ward,ROBERT WARD,Robert,Cameron,Ward,,R,2,Sen,2,SD-014,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3405.json
2018,3406,Craig Ford,CRAIG FORD,Craig,,Ford,,D,1,Rep,1,HD-028,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3406.json
2018,3408,Randy Davis,RANDY DAVIS,Randy,,Davis,,R,2,Rep,1,HD-096,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3408.json
2018,3411,Mac McCutcheon,MAC MCCUTCHEON,Mac,,McCutcheon,,R,2,Rep,1,HD-025,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3411.json
2018,3415,Victor Gaston,VICTOR GASTON,Victor,,Gaston,,R,2,Rep,1,HD-100,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3415.json
2018,3416,Mike Ball,MIKE BALL,Mike,,Ball,,R,2,Rep,1,HD-010,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3416.json
2018,3418,Jack Williams,JACK WILLIAMS,Jack,"D,",Williams,,R,2,Rep,1,HD-047,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3418.json
2018,3419,Dickie Drake,DICKIE DRAKE,Dickie,,Drake,,R,2,Rep,1,HD-045,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3419.json
2018,3420,Gerald Allen,GERALD ALLEN,Gerald,,Allen,,R,2,Sen,2,SD-021,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3420.json
2018,3422,James Martin,JAMES MARTIN,James,M.,Martin,,R,2,Rep,1,HD-042,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3422.json
2018,3423,Harry Shiver,HARRY SHIVER,Harry,,Shiver,,R,2,Rep,1,HD-064,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3423.json
2018,3424,Joe Faust,JOE FAUST,Joe,,Faust,Sr.,R,2,Rep,1,HD-094,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3424.json
2018,3426,Alan Baker,ALAN BAKER,Alan,,Baker,,R,2,Rep,1,HD-066,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3426.json
2018,3427,Steve McMillan,STEVE MCMILLAN,Steve,,McMillan,,R,2,Rep,1,HD-095,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3427.json
2018,3429,Jim McClendon,JIM MCCLENDON,Jim,,McClendon,,R,2,Sen,2,SD-011,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3429.json
2018,3430,Randy Wood,RANDY WOOD,Randy,,Wood,,R,2,Rep,1,HD-036,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3430.json
2018,3432,Steve Clouse,STEVE CLOUSE,Steve,,Clouse,,R,2,Rep,1,HD-093,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3432.json
2018,3435,Howard Sanderford,HOWARD SANDERFORD,Howard,,Sanderford,,R,2,Rep,1,HD-020,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3435.json
2018,3437,Phil Williams,PHIL WILLIAMS,Phil,,Williams,,R,2,Rep,1,HD-006,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3437.json
2018,3442,Alvin Holmes,ALVIN HOLMES,Alvin,,Holmes,,D,1,Rep,1,HD-078,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3442.json
2018,3445,Allen Treadaway,ALLEN TREADAWAY,Allen,,Treadaway,,R,2,Rep,1,HD-051,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3445.json
2018,3449,Ronald Johnson,RONALD JOHNSON,Ronald,G.,Johnson,,R,2,Rep,1,HD-033,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3449.json
2018,3450,Alan Boothe,ALAN BOOTHE,Alan,C.,Boothe,,R,2,Rep,1,HD-089,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3450.json
2018,3454,John Rogers,JOHN ROGERS,John,W.,Rogers,Jr.,D,1,Rep,1,HD-052,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3454.json
2018,3455,Elaine Beech,ELAINE BEECH,Elaine,,Beech,,D,1,Rep,1,HD-065,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3455.json
2018,3456,Roderick Scott,RODERICK SCOTT,Roderick,,Scott,,D,1,Rep,1,HD-055,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3456.json
2018,3458,George Bandy,GEORGE BANDY,George,C.,Bandy,,D,1,Rep,1,HD-083,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3458.json
2018,3459,K.L. Brown,K L BROWN,K.L.,,Brown,,R,2,Rep,1,HD-040,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3459.json
2018,3461,J.T. Waggoner,J T WAGGONER,J. T.,,Waggoner,,R,2,Sen,2,SD-016,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3461.json
2018,3462,Del Marsh,DEL MARSH,Del,,Marsh,,R,2,Sen,2,SD-012,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3462.json
2018,3464,Trip Pittman,TRIP PITTMAN,Trip,,Pittman,,R,2,Sen,2,SD-032,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3464.json
2018,3465,Rodger Smitherman,RODGER SMITHERMAN,Rodger,M.,Smitherman,,D,1,Sen,2,SD-018,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3465.json
2018,3467,Paul Sanford,PAUL SANFORD,Paul,L.,Sanford,,R,2,Sen,2,SD-007,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3467.json
2018,3469,Rusty Glover,RUSTY GLOVER,Rusty,,Glover,,R,2,Sen,2,SD-034,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3469.json
2018,3470,Hank Sanders,HANK SANDERS,Henry,,Sanders,,D,1,Sen,2,SD-023,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/people/3470.json
