bill_id,bill_number,session_id,session_name,people_id,name,party,role,district,sponsor_type_id,sponsor_order,committee_sponsor,session_year,issue_code,issue_codes,yea_direction,classification_status,classification_reason,action_type,action_weight,sponsor_position
490264,HB202,959,Regular Session 2013,12550,Juandalynn Givan,D,Rep,HD-060,2,7,0,2013,taxes_budget,taxes_budget,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490264,HB202,959,Regular Session 2013,3372,Thad McClammy,D,Rep,HD-076,2,8,0,2013,taxes_budget,taxes_budget,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490264,HB202,959,Regular Session 2013,12549,Dexter Grimsley,D,Rep,HD-085,2,9,0,2013,taxes_budget,taxes_budget,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490264,HB202,959,Regular Session 2013,3401,Patricia Todd,D,Rep,HD-054,2,10,0,2013,taxes_budget,taxes_budget,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490264,HB202,959,Regular Session 2013,3368,Demetrius Newton,D,Rep,HD-053,2,11,0,2013,taxes_budget,taxes_budget,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490264,HB202,959,Regular Session 2013,3457,Lawrence McAdory,D,Rep,HD-056,2,12,0,2013,taxes_budget,taxes_budget,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490264,HB202,959,Regular Session 2013,3388,James Buskey,D,Rep,HD-099,2,13,0,2013,taxes_budget,taxes_budget,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490264,HB202,959,Regular Session 2013,3389,Mary Moore,D,Rep,HD-059,2,14,0,2013,taxes_budget,taxes_budget,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490264,HB202,959,Regular Session 2013,3454,John Rogers,D,Rep,HD-052,2,15,0,2013,taxes_budget,taxes_budget,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490264,HB202,959,Regular Session 2013,12543,Berry Forte,D,Rep,HD-084,2,16,0,2013,taxes_budget,taxes_budget,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490264,HB202,959,Regular Session 2013,3456,Roderick Scott,D,Rep,HD-055,2,17,0,2013,taxes_budget,taxes_budget,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490264,HB202,959,Regular Session 2013,3382,Thomas Jackson,D,Rep,HD-068,2,18,0,2013,taxes_budget,taxes_budget,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490264,HB202,959,Regular Session 2013,3370,Pebblin Warren,D,Rep,HD-082,2,19,0,2013,taxes_budget,taxes_budget,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490264,HB202,959,Regular Session 2013,3391,Merika Coleman-Evans,D,Rep,HD-057,2,20,0,2013,taxes_budget,taxes_budget,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490839,HB203,959,Regular Session 2013,3392,Richard Lindsey,D,Rep,HD-039,1,1,0,2013,taxes_budget,taxes_budget,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490826,HB204,959,Regular Session 2013,12490,Paul Lee,R,Rep,HD-086,1,1,0,2013,,,,unclassified,no ideological topic detected,cosponsor,0.5,
490826,HB204,959,Regular Session 2013,12511,John Merrill,R,Rep,HD-062,2,2,0,2013,,,,unclassified,no ideological topic detected,cosponsor,0.5,
490826,HB204,959,Regular Session 2013,12506,Becky Nordgren,R,Rep,HD-029,2,3,0,2013,,,,unclassified,no ideological topic detected,cosponsor,0.5,
490826,HB204,959,Regular Session 2013,12502,Ed Henry,R,Rep,HD-009,2,4,0,2013,,,,unclassified,no ideological topic detected,cosponsor,0.5,
490826,HB204,959,Regular Session 2013,3415,Victor Gaston,R,Rep,HD-100,2,5,0,2013,,,,unclassified,no ideological topic detected,cosponsor,0.5,
490826,HB204,959,Regular Session 2013,12509,Donnie Chesteen,R,Rep,SD-029,2,6,0,2013,,,,unclassified,no ideological topic detected,cosponsor,0.5,
490826,HB204,959,Regular Session 2013,12525,Mike Jones,R,Rep,HD-092,2,7,0,2013,,,,unclassified,no ideological topic detected,cosponsor,0.5,
490826,HB204,959,Regular Session 2013,3360,Barbara Boyd,D,Rep,HD-032,2,8,0,2013,,,,unclassified,no ideological topic detected,cosponsor,0.5,
490826,HB204,959,Regular Session 2013,13150,David Sessions,R,Rep,SD-035,2,9,0,2013,,,,unclassified,no ideological topic detected,cosponsor,0.5,
490826,HB204,959,Regular Session 2013,3411,Mac McCutcheon,R,Rep,HD-025,2,10,0,2013,,,,unclassified,no ideological topic detected,cosponsor,0.5,
490826,HB204,959,Regular Session 2013,3423,Harry Shiver,R,Rep,HD-064,2,11,0,2013,,,,unclassified,no ideological topic detected,cosponsor,0.5,
490826,HB204,959,Regular Session 2013,3432,Steve Clouse,R,Rep,HD-093,2,12,0,2013,,,,unclassified,no ideological topic detected,cosponsor,0.5,
490826,HB204,959,Regular Session 2013,3357,Laura Hall,D,Rep,HD-019,2,13,0,2013,,,,unclassified,no ideological topic detected,cosponsor,0.5,
490826,HB204,959,Regular Session 2013,12486,Terri Collins,R,Rep,HD-008,2,14,0,2013,,,,unclassified,no ideological topic detected,cosponsor,0.5,
490826,HB204,959,Regular Session 2013,3453,Mary McClurkin,R,Rep,HD-043,2,15,0,2013,,,,unclassified,no ideological topic detected,cosponsor,0.5,
490826,HB204,959,Regular Session 2013,3425,Chad Fincher,R,Rep,HD-102,2,16,0,2013,,,,unclassified,no ideological topic detected,cosponsor,0.5,
490826,HB204,959,Regular Session 2013,12513,Jim Patterson,R,Rep,HD-021,2,17,0,2013,,,,unclassified,no ideological topic detected,cosponsor,0.5,
490826,HB204,959,Regular Session 2013,3428,James Ison,R,Rep,HD-101,2,18,0,2013,,,,unclassified,no ideological topic detected,cosponsor,0.5,
490822,HB205,959,Regular Session 2013,3410,Mike Hill,R,Rep,HD-041,1,1,0,2013,,,,unclassified,no ideological topic detected,cosponsor,0.5,
490815,HB206,959,Regular Session 2013,3360,Barbara Boyd,D,Rep,HD-032,1,1,0,2013,taxes_budget,taxes_budget|environment_energy,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490802,HB207,959,Regular Session 2013,3382,Thomas Jackson,D,Rep,HD-068,1,1,0,2013,taxes_budget,taxes_budget,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490794,HB208,959,Regular Session 2013,12530,William Poole,R,Rep,HD-063,1,1,0,2013,,,,unclassified,no ideological topic detected,cosponsor,0.5,
490794,HB208,959,Regular Session 2013,3374,Christopher England,D,Rep,HD-070,2,2,0,2013,,,,unclassified,no ideological topic detected,cosponsor,0.5,
490786,HB209,959,Regular Session 2013,3391,Merika Coleman-Evans,D,Rep,HD-057,1,1,0,2013,public_education,public_education,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490777,HB210,959,Regular Session 2013,3391,Merika Coleman-Evans,D,Rep,HD-057,1,1,0,2013,criminal_justice,criminal_justice,1.0,rule_directional,increases criminal punishment,cosponsor,0.5,1.0
490772,HB211,959,Regular Session 2013,3391,Merika Coleman-Evans,D,Rep,HD-057,1,1,0,2013,,,,unclassified,no ideological topic detected,cosponsor,0.5,
490759,HB212,959,Regular Session 2013,3391,Merika Coleman-Evans,D,Rep,HD-057,1,1,0,2013,,,,unclassified,no ideological topic detected,cosponsor,0.5,
490749,HB213,959,Regular Session 2013,3411,Mac McCutcheon,R,Rep,HD-025,1,1,0,2013,rural_local,rural_local,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490749,HB213,959,Regular Session 2013,3410,Mike Hill,R,Rep,HD-041,2,2,0,2013,rural_local,rural_local,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490749,HB213,959,Regular Session 2013,12513,Jim Patterson,R,Rep,HD-021,2,3,0,2013,rural_local,rural_local,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490749,HB213,959,Regular Session 2013,12520,Wayne Johnson,R,Rep,HD-022,2,4,0,2013,rural_local,rural_local,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490749,HB213,959,Regular Session 2013,3424,Joe Faust,R,Rep,HD-094,2,5,0,2013,rural_local,rural_local,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490749,HB213,959,Regular Session 2013,3459,K.L. Brown,R,Rep,HD-040,2,6,0,2013,rural_local,rural_local,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490749,HB213,959,Regular Session 2013,3455,Elaine Beech,D,Rep,HD-065,2,7,0,2013,rural_local,rural_local,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490749,HB213,959,Regular Session 2013,3371,Ralph Howard,D,Rep,HD-072,2,8,0,2013,rural_local,rural_local,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490749,HB213,959,Regular Session 2013,12487,William Roberts,R,Rep,HD-013,2,9,0,2013,rural_local,rural_local,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490749,HB213,959,Regular Session 2013,3387,Stephen Hurst,R,Rep,HD-035,2,10,0,2013,rural_local,rural_local,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490749,HB213,959,Regular Session 2013,12525,Mike Jones,R,Rep,HD-092,2,11,0,2013,rural_local,rural_local,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490749,HB213,959,Regular Session 2013,12505,Richard Baughn,R,Rep,HD-014,2,12,0,2013,rural_local,rural_local,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490749,HB213,959,Regular Session 2013,12546,Darrio Melton,D,Rep,HD-067,2,13,0,2013,rural_local,rural_local,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490749,HB213,959,Regular Session 2013,12508,Kurt Wallace,R,Rep,HD-042,2,14,0,2013,rural_local,rural_local,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490749,HB213,959,Regular Session 2013,15745,David Standridge,R,Rep,HD-034,2,15,0,2013,rural_local,rural_local,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490749,HB213,959,Regular Session 2013,12488,Lynn Greer,R,Rep,HD-002,2,16,0,2013,rural_local,rural_local,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490749,HB213,959,Regular Session 2013,3381,Alan Harper,R,Rep,HD-061,2,17,0,2013,rural_local,rural_local,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490749,HB213,959,Regular Session 2013,12507,Mac Buttram,R,Rep,HD-012,2,18,0,2013,rural_local,rural_local,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490749,HB213,959,Regular Session 2013,3415,Victor Gaston,R,Rep,HD-100,2,19,0,2013,rural_local,rural_local,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490749,HB213,959,Regular Session 2013,12504,Wes Long,R,Rep,HD-027,2,20,0,2013,rural_local,rural_local,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490749,HB213,959,Regular Session 2013,3416,Mike Ball,R,Rep,HD-010,2,21,0,2013,rural_local,rural_local,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490749,HB213,959,Regular Session 2013,3418,Jack Williams,R,Rep,HD-047,2,22,0,2013,rural_local,rural_local,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490749,HB213,959,Regular Session 2013,3400,John Robinson,D,Rep,HD-023,2,23,0,2013,rural_local,rural_local,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490741,HB214,959,Regular Session 2013,12486,Terri Collins,R,Rep,HD-008,1,1,0,2013,,,,unclassified,no ideological topic detected,cosponsor,0.5,
490741,HB214,959,Regular Session 2013,12506,Becky Nordgren,R,Rep,HD-029,2,2,0,2013,,,,unclassified,no ideological topic detected,cosponsor,0.5,
490741,HB214,959,Regular Session 2013,12507,Mac Buttram,R,Rep,HD-012,2,3,0,2013,,,,unclassified,no ideological topic detected,cosponsor,0.5,
490732,HB215,959,Regular Session 2013,3417,Paul DeMarco,R,Rep,HD-046,1,1,0,2013,,,,unclassified,no ideological topic detected,cosponsor,0.5,
490732,HB215,959,Regular Session 2013,3453,Mary McClurkin,R,Rep,HD-043,2,2,0,2013,,,,unclassified,no ideological topic detected,cosponsor,0.5,
490732,HB215,959,Regular Session 2013,3433,Barry Mask,R,Rep,HD-031,2,3,0,2013,,,,unclassified,no ideological topic detected,cosponsor,0.5,
490721,HB216,959,Regular Session 2013,12490,Paul Lee,R,Rep,HD-086,1,1,0,2013,taxes_budget,taxes_budget,1.0,rule_directional,reduces taxes or spending,cosponsor,0.5,1.0
490721,HB216,959,Regular Session 2013,3428,James Ison,R,Rep,HD-101,2,2,0,2013,taxes_budget,taxes_budget,1.0,rule_directional,reduces taxes or spending,cosponsor,0.5,1.0
490721,HB216,959,Regular Session 2013,12501,Barry Moore,R,Rep,HD-091,2,3,0,2013,taxes_budget,taxes_budget,1.0,rule_directional,reduces taxes or spending,cosponsor,0.5,1.0
490721,HB216,959,Regular Session 2013,12509,Donnie Chesteen,R,Rep,SD-029,2,4,0,2013,taxes_budget,taxes_budget,1.0,rule_directional,reduces taxes or spending,cosponsor,0.5,1.0
490721,HB216,959,Regular Session 2013,3427,Steve McMillan,R,Rep,HD-095,2,5,0,2013,taxes_budget,taxes_budget,1.0,rule_directional,reduces taxes or spending,cosponsor,0.5,1.0
490721,HB216,959,Regular Session 2013,13150,David Sessions,R,Rep,SD-035,2,6,0,2013,taxes_budget,taxes_budget,1.0,rule_directional,reduces taxes or spending,cosponsor,0.5,1.0
490721,HB216,959,Regular Session 2013,3388,James Buskey,D,Rep,HD-099,2,7,0,2013,taxes_budget,taxes_budget,1.0,rule_directional,reduces taxes or spending,cosponsor,0.5,1.0
490721,HB216,959,Regular Session 2013,3415,Victor Gaston,R,Rep,HD-100,2,8,0,2013,taxes_budget,taxes_budget,1.0,rule_directional,reduces taxes or spending,cosponsor,0.5,1.0
490721,HB216,959,Regular Session 2013,12506,Becky Nordgren,R,Rep,HD-029,2,9,0,2013,taxes_budget,taxes_budget,1.0,rule_directional,reduces taxes or spending,cosponsor,0.5,1.0
490721,HB216,959,Regular Session 2013,12502,Ed Henry,R,Rep,HD-009,2,10,0,2013,taxes_budget,taxes_budget,1.0,rule_directional,reduces taxes or spending,cosponsor,0.5,1.0
490721,HB216,959,Regular Session 2013,3453,Mary McClurkin,R,Rep,HD-043,2,11,0,2013,taxes_budget,taxes_budget,1.0,rule_directional,reduces taxes or spending,cosponsor,0.5,1.0
490721,HB216,959,Regular Session 2013,12486,Terri Collins,R,Rep,HD-008,2,12,0,2013,taxes_budget,taxes_budget,1.0,rule_directional,reduces taxes or spending,cosponsor,0.5,1.0
490721,HB216,959,Regular Session 2013,3425,Chad Fincher,R,Rep,HD-102,2,13,0,2013,taxes_budget,taxes_budget,1.0,rule_directional,reduces taxes or spending,cosponsor,0.5,1.0
490713,HB217,959,Regular Session 2013,3357,Laura Hall,D,Rep,HD-019,1,1,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,3375,Oliver Robinson,D,Rep,HD-058,2,2,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,3372,Thad McClammy,D,Rep,HD-076,2,3,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,12544,David Colston,D,Rep,HD-069,2,4,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,3402,Johnny Morrow,D,Rep,HD-018,2,5,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,12547,Greg Burdine,D,Rep,HD-001,2,6,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,3427,Steve McMillan,R,Rep,HD-095,2,7,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,3415,Victor Gaston,R,Rep,HD-100,2,8,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,3456,Roderick Scott,D,Rep,HD-055,2,9,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,3419,Dickie Drake,R,Rep,HD-045,2,10,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,3381,Alan Harper,R,Rep,HD-061,2,11,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,12548,Allen Farley,R,Rep,HD-015,2,12,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,12485,Kerry Rich,R,Rep,HD-026,2,13,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,15746,Mack Butler,R,Rep,HD-030,2,14,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,12487,William Roberts,R,Rep,HD-013,2,15,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,3453,Mary McClurkin,R,Rep,HD-043,2,16,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,3458,George Bandy,D,Rep,HD-083,2,17,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,12513,Jim Patterson,R,Rep,HD-021,2,18,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,12489,Dan Williams,R,Rep,HD-005,2,19,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,13150,David Sessions,R,Rep,SD-035,2,20,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,12505,Richard Baughn,R,Rep,HD-014,2,21,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,12512,Ken Johnson,R,Rep,HD-007,2,22,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,3428,James Ison,R,Rep,HD-101,2,23,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,12542,Napoleon Bracy,D,Rep,HD-098,2,24,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,3438,Micky Hammon,R,Rep,HD-004,2,25,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,3459,K.L. Brown,R,Rep,HD-040,2,26,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,12520,Wayne Johnson,R,Rep,HD-022,2,27,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,12543,Berry Forte,D,Rep,HD-084,2,28,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,12546,Darrio Melton,D,Rep,HD-067,2,29,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,3382,Thomas Jackson,D,Rep,HD-068,2,30,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,3431,Jim Barton,R,Rep,HD-104,2,31,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,3447,Charles Newton,D,Rep,HD-090,2,32,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,3368,Demetrius Newton,D,Rep,HD-053,2,33,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,3432,Steve Clouse,R,Rep,HD-093,2,34,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,12490,Paul Lee,R,Rep,HD-086,2,35,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,12506,Becky Nordgren,R,Rep,HD-029,2,36,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,12550,Juandalynn Givan,D,Rep,HD-060,2,37,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,12549,Dexter Grimsley,D,Rep,HD-085,2,38,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,3391,Merika Coleman-Evans,D,Rep,HD-057,2,39,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,3406,Craig Ford,D,Rep,HD-028,2,40,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,3354,John Knight,D,Rep,HD-077,2,41,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,12500,April Weaver,R,Rep,HD-049,2,42,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,3424,Joe Faust,R,Rep,HD-094,2,43,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,3435,Howard Sanderford,R,Rep,HD-020,2,44,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,12486,Terri Collins,R,Rep,HD-008,2,45,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,3457,Lawrence McAdory,D,Rep,HD-056,2,46,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,3421,Joseph Hubbard,D,Rep,HD-073,2,47,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,3380,Marcel Black,D,Rep,HD-003,2,48,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,3400,John Robinson,D,Rep,HD-023,2,49,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,3379,Mike Millican,R,Rep,HD-017,2,50,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,12488,Lynn Greer,R,Rep,HD-002,2,51,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,3411,Mac McCutcheon,R,Rep,HD-025,2,52,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,3389,Mary Moore,D,Rep,HD-059,2,53,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,3374,Christopher England,D,Rep,HD-070,2,54,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,12507,Mac Buttram,R,Rep,HD-012,2,55,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,3410,Mike Hill,R,Rep,HD-041,2,56,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,3360,Barbara Boyd,D,Rep,HD-032,2,57,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,3454,John Rogers,D,Rep,HD-052,2,58,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,3358,Artis McCampbell,D,Rep,HD-071,2,59,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,3392,Richard Lindsey,D,Rep,HD-039,2,60,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,3370,Pebblin Warren,D,Rep,HD-082,2,61,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,3418,Jack Williams,R,Rep,HD-047,2,62,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490713,HB217,959,Regular Session 2013,3407,Todd Greeson,R,Rep,HD-024,2,63,0,2013,criminal_justice,criminal_justice,,topic_only,topic detected but direction not safely inferable,cosponsor,0.5,
490705,HB218,959,Regular Session 2013,12506,Becky Nordgren,R,Rep,HD-029,1,1,0,2013,,,,unclassified,no ideological topic detected,cosponsor,0.5,
490705,HB218,959,Regular Session 2013,3453,Mary McClurkin,R,Rep,HD-043,2,2,0,2013,,,,unclassified,no ideological topic detected,cosponsor,0.5,
490705,HB218,959,Regular Session 2013,3410,Mike Hill,R,Rep,HD-041,2,3,0,2013,,,,unclassified,no ideological topic detected,cosponsor,0.5,
490705,HB218,959,Regular Session 2013,12486,Terri Collins,R,Rep,HD-008,2,4,0,2013,,,,unclassified,no ideological topic detected,cosponsor,0.5,
490694,HB219,959,Regular Session 2013,3372,Thad McClammy,D,Rep,HD-076,1,1,0,2013,,,,unclassified,no ideological topic detected,cosponsor,0.5,
490688,HB220,959,Regular Session 2013,12502,Ed Henry,R,Rep,HD-009,1,1,0,2013,guns,guns,1.0,rule_directional,expands gun rights,cosponsor,0.5,1.0
490688,HB220,959,Regular Session 2013,12506,Becky Nordgren,R,Rep,HD-029,2,2,0,2013,guns,guns,1.0,rule_directional,expands gun rights,cosponsor,0.5,1.0
