bill_id,session_id,session_year,session_name,bill_number,title,description,status,status_date,url,state_link,source_archive,source_member
1105189,1468,2018,Regular Session 2018,HR400,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",2,2018-03-13,https://legiscan.com/AL/bill/HR400/2018,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR400&WIN_TYPE=SELECTED_STATUS,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/bill/HR400.json
1106275,1468,2018,Regular Session 2018,HR408,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",2,2018-03-15,https://legiscan.com/AL/bill/HR408/2018,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR408&WIN_TYPE=SELECTED_STATUS,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/bill/HR408.json
1107561,1468,2018,Regular Session 2018,HR447,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",2,2018-03-20,https://legiscan.com/AL/bill/HR447/2018,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR447&WIN_TYPE=SELECTED_STATUS,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/bill/HR447.json
1107813,1468,2018,Regular Session 2018,HR456,"National Stop the Bleed Day, March 31, 2018, recognized","National Stop the Bleed Day, March 31, 2018, recognized",2,2018-03-22,https://legiscan.com/AL/bill/HR456/2018,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR456&WIN_TYPE=SELECTED_STATUS,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/bill/HR456.json
1108021,1468,2018,Regular Session 2018,HR458,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",2,2018-03-21,https://legiscan.com/AL/bill/HR458/2018,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR458&WIN_TYPE=SELECTED_STATUS,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/bill/HR458.json
1108508,1468,2018,Regular Session 2018,HR477,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",2,2018-03-22,https://legiscan.com/AL/bill/HR477/2018,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR477&WIN_TYPE=SELECTED_STATUS,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/bill/HR477.json
1109647,1468,2018,Regular Session 2018,HR503,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",2,2018-03-27,https://legiscan.com/AL/bill/HR503/2018,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR503&WIN_TYPE=SELECTED_STATUS,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/bill/HR503.json
1110085,1468,2018,Regular Session 2018,HR512,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",2,2018-03-28,https://legiscan.com/AL/bill/HR512/2018,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR512&WIN_TYPE=SELECTED_STATUS,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/bill/HR512.json
1110103,1468,2018,Regular Session 2018,HR516,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",2,2018-03-28,https://legiscan.com/AL/bill/HR516/2018,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR516&WIN_TYPE=SELECTED_STATUS,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/bill/HR516.json
1110121,1468,2018,Regular Session 2018,HR517,"McGregor, Milton Earl, death mourned","McGregor, Milton Earl, death mourned",4,2018-03-28,https://legiscan.com/AL/bill/HR517/2018,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR517&WIN_TYPE=SELECTED_STATUS,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/bill/HR517.json
1073888,1468,2018,Regular Session 2018,SR0,"Prescription Drug Monitoring Program, revise definitions, create a review committee, Secs. 20-2-211, 20-2-212, 20-2-214, 20-2-215 am'd.","Prescription Drug Monitoring Program, revise definitions, create a review committee, Secs. 20-2-211, 20-2-212, 20-2-214, 20-2-215 am'd.",1,2018-01-25,https://legiscan.com/AL/bill/SR0/2018,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=SR0&WIN_TYPE=SELECTED_STATUS,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/bill/SR0.json
1110406,1468,2018,Regular Session 2018,SR2,"Macon Co., tobacco tax, distrib. of portion for recreational purpose, Sec. 45-44-246 am'd.","Macon Co., tobacco tax, distrib. of portion for recreational purpose, Sec. 45-44-246 am'd.",2,2018-01-09,https://legiscan.com/AL/bill/SR2/2018,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=SR2&WIN_TYPE=SELECTED_STATUS,AL_2018-2018_Regular_Session_JSON_20180329_d0d7e3346110d0a0729590eab6a018f3.zip,AL/2018-2018_Regular_Session/bill/SR2.json
1237510,1661,2019,First Special Session 2019,HR13,"Elliott, Allan, outstanding professional achievement, commended","Elliott, Allan, outstanding professional achievement, commended",4,2019-03-12,https://legiscan.com/AL/bill/HR13/2019/X1,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR13&WIN_TYPE=SELECTED_STATUS,AL_2019-2019_1st_Special_Session_JSON_20190312_2aa665960dd5a3450c9662ca9d8bce17.zip,AL/2019-2019_1st_Special_Session/bill/HR13.json
1231721,1661,2019,First Special Session 2019,SJR1,"Governor, committee appointed to notify that Legislature is in session and ready for the transaction of business","Governor, committee appointed to notify that Legislature is in session and ready for the transaction of business",2,2019-03-06,https://legiscan.com/AL/bill/SJR1/2019/X1,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=SJR1&WIN_TYPE=SELECTED_STATUS,AL_2019-2019_1st_Special_Session_JSON_20190312_2aa665960dd5a3450c9662ca9d8bce17.zip,AL/2019-2019_1st_Special_Session/bill/SJR1.json
1250492,1621,2019,Regular Session 2019,HR104,"Winston, John Henry, death mourned","Winston, John Henry, death mourned",4,2019-04-09,https://legiscan.com/AL/bill/HR104/2019,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR104&WIN_TYPE=SELECTED_STATUS,AL_2019-2019_Regular_Session_JSON_20190531_9b74165d24c2ec12859de227180a7c75.zip,AL/2019-2019_Regular_Session/bill/HR104.json
1251343,1621,2019,Regular Session 2019,HR114,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",2,2019-04-11,https://legiscan.com/AL/bill/HR114/2019,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR114&WIN_TYPE=SELECTED_STATUS,AL_2019-2019_Regular_Session_JSON_20190531_9b74165d24c2ec12859de227180a7c75.zip,AL/2019-2019_Regular_Session/bill/HR114.json
1252379,1621,2019,Regular Session 2019,HR122,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",2,2019-04-16,https://legiscan.com/AL/bill/HR122/2019,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR122&WIN_TYPE=SELECTED_STATUS,AL_2019-2019_Regular_Session_JSON_20190531_9b74165d24c2ec12859de227180a7c75.zip,AL/2019-2019_Regular_Session/bill/HR122.json
1253164,1621,2019,Regular Session 2019,HR136,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",2,2019-04-18,https://legiscan.com/AL/bill/HR136/2019,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR136&WIN_TYPE=SELECTED_STATUS,AL_2019-2019_Regular_Session_JSON_20190531_9b74165d24c2ec12859de227180a7c75.zip,AL/2019-2019_Regular_Session/bill/HR136.json
1253812,1621,2019,Regular Session 2019,HR142,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",2,2019-04-23,https://legiscan.com/AL/bill/HR142/2019,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR142&WIN_TYPE=SELECTED_STATUS,AL_2019-2019_Regular_Session_JSON_20190531_9b74165d24c2ec12859de227180a7c75.zip,AL/2019-2019_Regular_Session/bill/HR142.json
1253833,1621,2019,Regular Session 2019,HR154,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",2,2019-04-23,https://legiscan.com/AL/bill/HR154/2019,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR154&WIN_TYPE=SELECTED_STATUS,AL_2019-2019_Regular_Session_JSON_20190531_9b74165d24c2ec12859de227180a7c75.zip,AL/2019-2019_Regular_Session/bill/HR154.json
1254401,1621,2019,Regular Session 2019,HR160,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",2,2019-04-25,https://legiscan.com/AL/bill/HR160/2019,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR160&WIN_TYPE=SELECTED_STATUS,AL_2019-2019_Regular_Session_JSON_20190531_9b74165d24c2ec12859de227180a7c75.zip,AL/2019-2019_Regular_Session/bill/HR160.json
1255524,1621,2019,Regular Session 2019,HR176,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",2,2019-04-30,https://legiscan.com/AL/bill/HR176/2019,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR176&WIN_TYPE=SELECTED_STATUS,AL_2019-2019_Regular_Session_JSON_20190531_9b74165d24c2ec12859de227180a7c75.zip,AL/2019-2019_Regular_Session/bill/HR176.json
1255579,1621,2019,Regular Session 2019,HR182,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",2,2019-04-30,https://legiscan.com/AL/bill/HR182/2019,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR182&WIN_TYPE=SELECTED_STATUS,AL_2019-2019_Regular_Session_JSON_20190531_9b74165d24c2ec12859de227180a7c75.zip,AL/2019-2019_Regular_Session/bill/HR182.json
1256194,1621,2019,Regular Session 2019,HR187,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",2,2019-05-02,https://legiscan.com/AL/bill/HR187/2019,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR187&WIN_TYPE=SELECTED_STATUS,AL_2019-2019_Regular_Session_JSON_20190531_9b74165d24c2ec12859de227180a7c75.zip,AL/2019-2019_Regular_Session/bill/HR187.json
1257211,1621,2019,Regular Session 2019,HR196,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",2,2019-05-07,https://legiscan.com/AL/bill/HR196/2019,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR196&WIN_TYPE=SELECTED_STATUS,AL_2019-2019_Regular_Session_JSON_20190531_9b74165d24c2ec12859de227180a7c75.zip,AL/2019-2019_Regular_Session/bill/HR196.json
1257647,1621,2019,Regular Session 2019,HR200,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",2,2019-05-08,https://legiscan.com/AL/bill/HR200/2019,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR200&WIN_TYPE=SELECTED_STATUS,AL_2019-2019_Regular_Session_JSON_20190531_9b74165d24c2ec12859de227180a7c75.zip,AL/2019-2019_Regular_Session/bill/HR200.json
1257634,1621,2019,Regular Session 2019,HR204,"Peck, Tyler, nominee for Law Enforcement Legislative Medal of Honor, commended","Peck, Tyler, nominee for Law Enforcement Legislative Medal of Honor, commended",4,2019-05-08,https://legiscan.com/AL/bill/HR204/2019,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR204&WIN_TYPE=SELECTED_STATUS,AL_2019-2019_Regular_Session_JSON_20190531_9b74165d24c2ec12859de227180a7c75.zip,AL/2019-2019_Regular_Session/bill/HR204.json
1257838,1621,2019,Regular Session 2019,HR212,"House of Representatives, Consent Calendar","House of Representatives, Consent Calendar",2,2019-05-09,https://legiscan.com/AL/bill/HR212/2019,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR212&WIN_TYPE=SELECTED_STATUS,AL_2019-2019_Regular_Session_JSON_20190531_9b74165d24c2ec12859de227180a7c75.zip,AL/2019-2019_Regular_Session/bill/HR212.json
1257904,1621,2019,Regular Session 2019,HR213,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",2,2019-05-09,https://legiscan.com/AL/bill/HR213/2019,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR213&WIN_TYPE=SELECTED_STATUS,AL_2019-2019_Regular_Session_JSON_20190531_9b74165d24c2ec12859de227180a7c75.zip,AL/2019-2019_Regular_Session/bill/HR213.json
1260998,1621,2019,Regular Session 2019,HR221,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",2,2019-05-14,https://legiscan.com/AL/bill/HR221/2019,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR221&WIN_TYPE=SELECTED_STATUS,AL_2019-2019_Regular_Session_JSON_20190531_9b74165d24c2ec12859de227180a7c75.zip,AL/2019-2019_Regular_Session/bill/HR221.json
1261490,1621,2019,Regular Session 2019,HR232,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",2,2019-05-15,https://legiscan.com/AL/bill/HR232/2019,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR232&WIN_TYPE=SELECTED_STATUS,AL_2019-2019_Regular_Session_JSON_20190531_9b74165d24c2ec12859de227180a7c75.zip,AL/2019-2019_Regular_Session/bill/HR232.json
1261823,1621,2019,Regular Session 2019,HR238,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",2,2019-05-16,https://legiscan.com/AL/bill/HR238/2019,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR238&WIN_TYPE=SELECTED_STATUS,AL_2019-2019_Regular_Session_JSON_20190531_9b74165d24c2ec12859de227180a7c75.zip,AL/2019-2019_Regular_Session/bill/HR238.json
1263544,1621,2019,Regular Session 2019,HR245,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",2,2019-05-21,https://legiscan.com/AL/bill/HR245/2019,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR245&WIN_TYPE=SELECTED_STATUS,AL_2019-2019_Regular_Session_JSON_20190531_9b74165d24c2ec12859de227180a7c75.zip,AL/2019-2019_Regular_Session/bill/HR245.json
1263953,1621,2019,Regular Session 2019,HR252,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",2,2019-05-22,https://legiscan.com/AL/bill/HR252/2019,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR252&WIN_TYPE=SELECTED_STATUS,AL_2019-2019_Regular_Session_JSON_20190531_9b74165d24c2ec12859de227180a7c75.zip,AL/2019-2019_Regular_Session/bill/HR252.json
1263995,1621,2019,Regular Session 2019,HR261,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",2,2019-05-22,https://legiscan.com/AL/bill/HR261/2019,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR261&WIN_TYPE=SELECTED_STATUS,AL_2019-2019_Regular_Session_JSON_20190531_9b74165d24c2ec12859de227180a7c75.zip,AL/2019-2019_Regular_Session/bill/HR261.json
1264270,1621,2019,Regular Session 2019,HR263,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",2,2019-05-23,https://legiscan.com/AL/bill/HR263/2019,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR263&WIN_TYPE=SELECTED_STATUS,AL_2019-2019_Regular_Session_JSON_20190531_9b74165d24c2ec12859de227180a7c75.zip,AL/2019-2019_Regular_Session/bill/HR263.json
1264405,1621,2019,Regular Session 2019,HR268,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",2,2019-05-23,https://legiscan.com/AL/bill/HR268/2019,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR268&WIN_TYPE=SELECTED_STATUS,AL_2019-2019_Regular_Session_JSON_20190531_9b74165d24c2ec12859de227180a7c75.zip,AL/2019-2019_Regular_Session/bill/HR268.json
1265202,1621,2019,Regular Session 2019,HR274,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",2,2019-05-28,https://legiscan.com/AL/bill/HR274/2019,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR274&WIN_TYPE=SELECTED_STATUS,AL_2019-2019_Regular_Session_JSON_20190531_9b74165d24c2ec12859de227180a7c75.zip,AL/2019-2019_Regular_Session/bill/HR274.json
1265247,1621,2019,Regular Session 2019,HR283,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",2,2019-05-28,https://legiscan.com/AL/bill/HR283/2019,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR283&WIN_TYPE=SELECTED_STATUS,AL_2019-2019_Regular_Session_JSON_20190531_9b74165d24c2ec12859de227180a7c75.zip,AL/2019-2019_Regular_Session/bill/HR283.json
1265358,1621,2019,Regular Session 2019,HR288,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",2,2019-05-29,https://legiscan.com/AL/bill/HR288/2019,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR288&WIN_TYPE=SELECTED_STATUS,AL_2019-2019_Regular_Session_JSON_20190531_9b74165d24c2ec12859de227180a7c75.zip,AL/2019-2019_Regular_Session/bill/HR288.json
1265615,1621,2019,Regular Session 2019,HR298,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",2,2019-05-30,https://legiscan.com/AL/bill/HR298/2019,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR298&WIN_TYPE=SELECTED_STATUS,AL_2019-2019_Regular_Session_JSON_20190531_9b74165d24c2ec12859de227180a7c75.zip,AL/2019-2019_Regular_Session/bill/HR298.json
1265582,1621,2019,Regular Session 2019,HR299,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",2,2019-05-30,https://legiscan.com/AL/bill/HR299/2019,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR299&WIN_TYPE=SELECTED_STATUS,AL_2019-2019_Regular_Session_JSON_20190531_9b74165d24c2ec12859de227180a7c75.zip,AL/2019-2019_Regular_Session/bill/HR299.json
1265685,1621,2019,Regular Session 2019,HR301,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",2,2019-05-30,https://legiscan.com/AL/bill/HR301/2019,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR301&WIN_TYPE=SELECTED_STATUS,AL_2019-2019_Regular_Session_JSON_20190531_9b74165d24c2ec12859de227180a7c75.zip,AL/2019-2019_Regular_Session/bill/HR301.json
1266084,1621,2019,Regular Session 2019,HR312,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",2,2019-05-31,https://legiscan.com/AL/bill/HR312/2019,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR312&WIN_TYPE=SELECTED_STATUS,AL_2019-2019_Regular_Session_JSON_20190531_9b74165d24c2ec12859de227180a7c75.zip,AL/2019-2019_Regular_Session/bill/HR312.json
1249256,1621,2019,Regular Session 2019,HR86,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",2,2019-04-04,https://legiscan.com/AL/bill/HR86/2019,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR86&WIN_TYPE=SELECTED_STATUS,AL_2019-2019_Regular_Session_JSON_20190531_9b74165d24c2ec12859de227180a7c75.zip,AL/2019-2019_Regular_Session/bill/HR86.json
1250485,1621,2019,Regular Session 2019,HR90,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",2,2019-04-09,https://legiscan.com/AL/bill/HR90/2019,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR90&WIN_TYPE=SELECTED_STATUS,AL_2019-2019_Regular_Session_JSON_20190531_9b74165d24c2ec12859de227180a7c75.zip,AL/2019-2019_Regular_Session/bill/HR90.json
1250427,1621,2019,Regular Session 2019,HR93,"Abram, Joseph Caleb, commended","Abram, Joseph Caleb, commended",4,2019-04-09,https://legiscan.com/AL/bill/HR93/2019,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR93&WIN_TYPE=SELECTED_STATUS,AL_2019-2019_Regular_Session_JSON_20190531_9b74165d24c2ec12859de227180a7c75.zip,AL/2019-2019_Regular_Session/bill/HR93.json
1328558,1706,2020,Regular Session 2020,HJR10,"Legislature, committee appointed to escort Governor to joint session","Legislature, committee appointed to escort Governor to joint session",2,2020-02-04,https://legiscan.com/AL/bill/HJR10/2020,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HJR10&WIN_TYPE=SELECTED_STATUS,AL_2020-2020_Regular_Session_JSON_20200518_2f3def64183637eaa8b5a9973bdb8016.zip,AL/2020-2020_Regular_Session/bill/HJR10.json
1328817,1706,2020,Regular Session 2020,HJR9,"Governor, committee appointed to notify that Legislature is in session and ready for the transaction of business","Governor, committee appointed to notify that Legislature is in session and ready for the transaction of business",2,2020-02-04,https://legiscan.com/AL/bill/HJR9/2020,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HJR9&WIN_TYPE=SELECTED_STATUS,AL_2020-2020_Regular_Session_JSON_20200518_2f3def64183637eaa8b5a9973bdb8016.zip,AL/2020-2020_Regular_Session/bill/HJR9.json
1328776,1706,2020,Regular Session 2020,HR1,"Watson, Joshua Kaleb, death mourned","Watson, Joshua Kaleb, death mourned",2,2020-02-04,https://legiscan.com/AL/bill/HR1/2020,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR1&WIN_TYPE=SELECTED_STATUS,AL_2020-2020_Regular_Session_JSON_20200518_2f3def64183637eaa8b5a9973bdb8016.zip,AL/2020-2020_Regular_Session/bill/HR1.json
1358286,1706,2020,Regular Session 2020,HR101,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",2,2020-03-10,https://legiscan.com/AL/bill/HR101/2020,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR101&WIN_TYPE=SELECTED_STATUS,AL_2020-2020_Regular_Session_JSON_20200518_2f3def64183637eaa8b5a9973bdb8016.zip,AL/2020-2020_Regular_Session/bill/HR101.json
1358402,1706,2020,Regular Session 2020,HR103,"Negro League Baseball, commended","Negro League Baseball, commended",4,2020-03-10,https://legiscan.com/AL/bill/HR103/2020,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR103&WIN_TYPE=SELECTED_STATUS,AL_2020-2020_Regular_Session_JSON_20200518_2f3def64183637eaa8b5a9973bdb8016.zip,AL/2020-2020_Regular_Session/bill/HR103.json
1359473,1706,2020,Regular Session 2020,HR119,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",2,2020-03-12,https://legiscan.com/AL/bill/HR119/2020,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR119&WIN_TYPE=SELECTED_STATUS,AL_2020-2020_Regular_Session_JSON_20200518_2f3def64183637eaa8b5a9973bdb8016.zip,AL/2020-2020_Regular_Session/bill/HR119.json
1364931,1706,2020,Regular Session 2020,HR140,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",2,2020-05-08,https://legiscan.com/AL/bill/HR140/2020,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR140&WIN_TYPE=SELECTED_STATUS,AL_2020-2020_Regular_Session_JSON_20200518_2f3def64183637eaa8b5a9973bdb8016.zip,AL/2020-2020_Regular_Session/bill/HR140.json
1352187,1706,2020,Regular Session 2020,HR72,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",2,2020-02-27,https://legiscan.com/AL/bill/HR72/2020,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR72&WIN_TYPE=SELECTED_STATUS,AL_2020-2020_Regular_Session_JSON_20200518_2f3def64183637eaa8b5a9973bdb8016.zip,AL/2020-2020_Regular_Session/bill/HR72.json
1355064,1706,2020,Regular Session 2020,HR74,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",2,2020-03-03,https://legiscan.com/AL/bill/HR74/2020,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR74&WIN_TYPE=SELECTED_STATUS,AL_2020-2020_Regular_Session_JSON_20200518_2f3def64183637eaa8b5a9973bdb8016.zip,AL/2020-2020_Regular_Session/bill/HR74.json
1356300,1706,2020,Regular Session 2020,HR89,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",2,2020-03-05,https://legiscan.com/AL/bill/HR89/2020,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR89&WIN_TYPE=SELECTED_STATUS,AL_2020-2020_Regular_Session_JSON_20200518_2f3def64183637eaa8b5a9973bdb8016.zip,AL/2020-2020_Regular_Session/bill/HR89.json
1356496,1706,2020,Regular Session 2020,HR99,"Mancarella, Jennica Kimberly McMillan, death mourned","Mancarella, Jennica Kimberly McMillan, death mourned",2,2020-03-05,https://legiscan.com/AL/bill/HR99/2020,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR99&WIN_TYPE=SELECTED_STATUS,AL_2020-2020_Regular_Session_JSON_20200518_2f3def64183637eaa8b5a9973bdb8016.zip,AL/2020-2020_Regular_Session/bill/HR99.json
1364719,1706,2020,Regular Session 2020,SJR62,"Technology Industry and emerging technology job sectors', impact on state's economy, recognized","Technology Industry and emerging technology job sectors', impact on state's economy, recognized",2,2020-05-07,https://legiscan.com/AL/bill/SJR62/2020,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=SJR62&WIN_TYPE=SELECTED_STATUS,AL_2020-2020_Regular_Session_JSON_20200518_2f3def64183637eaa8b5a9973bdb8016.zip,AL/2020-2020_Regular_Session/bill/SJR62.json
1369750,1706,2020,Regular Session 2020,SR14,"Senate, Special Order Calendar","Senate, Special Order Calendar",1,2020-02-13,https://legiscan.com/AL/bill/SR14/2020,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=SR14&WIN_TYPE=SELECTED_STATUS,AL_2020-2020_Regular_Session_JSON_20200518_2f3def64183637eaa8b5a9973bdb8016.zip,AL/2020-2020_Regular_Session/bill/SR14.json
