rollcall_id,session,session_year,bill_type,bill_number,motion_type,count_valid,act_id,act_citation,act_number,title,act_match_count,act_link_status,analytical_eligibility
JRC-38D6820C0F2F4554,2003_2ndExtraordinarySession,2003,HB,11.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-70029DEC122EB210,2003_2ndExtraordinarySession,2003,HB,11.0,final_passage,True,,,,,0,no_act_match,False
JRC-0A3503F6D5F41309,2003_2ndExtraordinarySession,2003,HB,11.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-8DC2FF4956AF67BD,2003_2ndExtraordinarySession,2003,HB,11.0,final_passage,True,,,,,0,no_act_match,False
JRC-BA615C7F8DCE1E8E,2003_2ndExtraordinarySession,2003,HB,94.0,final_passage,True,,,,,0,no_act_match,False
JRC-8DF6CC293AB779E6,2003_2ndExtraordinarySession,2003,HB,94.0,final_passage,True,,,,,0,no_act_match,False
JRC-A5926E7E8C1E287D,2003_2ndExtraordinarySession,2003,HB,95.0,final_passage,True,,,,,0,no_act_match,False
JRC-C3D45C8196E2C878,2003_2ndExtraordinarySession,2003,HB,95.0,final_passage,True,,,,,0,no_act_match,False
JRC-C517CC0C24777538,2003_2ndExtraordinarySession,2003,HB,96.0,final_passage,True,,,,,0,no_act_match,False
JRC-D1BEB51A6FACC17E,2003_2ndExtraordinarySession,2003,HB,96.0,final_passage,True,,,,,0,no_act_match,False
JRC-F7FE246B2F855E48,2003_2ndExtraordinarySession,2003,HB,97.0,final_passage,True,,,,,0,no_act_match,False
JRC-37F122AF73CF8288,2003_2ndExtraordinarySession,2003,HB,97.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-9F63F9B1E47F6F86,2003_2ndExtraordinarySession,2003,HB,98.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-21785DBE34FBB712,2003_2ndExtraordinarySession,2003,HB,98.0,final_passage,True,,,,,0,no_act_match,False
JRC-382C85EA449FF634,2003_2ndExtraordinarySession,2003,HB,97.0,final_passage,True,,,,,0,no_act_match,False
JRC-F0C68779F3A334A2,2003_2ndExtraordinarySession,2003,HB,99.0,final_passage,True,,,,,0,no_act_match,False
JRC-CD3DCA7A7F33A52C,2003_2ndExtraordinarySession,2003,HB,99.0,final_passage,True,,,,,0,no_act_match,False
JRC-8B5323EF37080B66,2003_2ndExtraordinarySession,2003,HB,100.0,final_passage,True,,,,,0,no_act_match,False
JRC-6641078719CB66E4,2003_2ndExtraordinarySession,2003,HB,100.0,final_passage,True,,,,,0,no_act_match,False
JRC-6F88D24DFEB41210,2003_2ndExtraordinarySession,2003,HB,101.0,final_passage,True,,,,,0,no_act_match,False
JRC-887C547F0F852EF9,2003_2ndExtraordinarySession,2003,HB,101.0,final_passage,True,,,,,0,no_act_match,False
JRC-28FE430C4800653D,2003_2ndExtraordinarySession,2003,HB,102.0,final_passage,True,,,,,0,no_act_match,False
JRC-64FA2CB6FA29FCE1,2003_2ndExtraordinarySession,2003,HB,102.0,final_passage,True,,,,,0,no_act_match,False
JRC-E2DDEC653127D127,2003_2ndExtraordinarySession,2003,HB,103.0,final_passage,True,,,,,0,no_act_match,False
JRC-AF5AB36115BABC24,2003_2ndExtraordinarySession,2003,HB,103.0,final_passage,True,,,,,0,no_act_match,False
JRC-8DE45275F18D17DE,2003_2ndExtraordinarySession,2003,HB,104.0,final_passage,True,,,,,0,no_act_match,False
JRC-3128B93E2693045D,2003_2ndExtraordinarySession,2003,HB,104.0,final_passage,True,,,,,0,no_act_match,False
JRC-CD9472F50F69D6D4,2003_2ndExtraordinarySession,2003,HB,105.0,final_passage,True,,,,,0,no_act_match,False
JRC-387F81A788BAE4B9,2003_2ndExtraordinarySession,2003,HB,105.0,final_passage,True,,,,,0,no_act_match,False
JRC-C911530FE34D4714,2003_2ndExtraordinarySession,2003,HB,106.0,final_passage,True,,,,,0,no_act_match,False
JRC-8C208C5EB29F0E6C,2003_2ndExtraordinarySession,2003,HB,106.0,final_passage,True,,,,,0,no_act_match,False
JRC-794406F489F6D080,2003_2ndExtraordinarySession,2003,HB,107.0,final_passage,True,,,,,0,no_act_match,False
JRC-6918AAFEF25DA0F9,2003_2ndExtraordinarySession,2003,HB,107.0,final_passage,True,,,,,0,no_act_match,False
JRC-055465EE5E5F0BDA,2003_2ndExtraordinarySession,2003,HB,108.0,final_passage,True,,,,,0,no_act_match,False
JRC-49B0CAE4EB51ACD8,2003_2ndExtraordinarySession,2003,HB,108.0,final_passage,True,,,,,0,no_act_match,False
JRC-AC25332493E678A9,2003_2ndExtraordinarySession,2003,HB,109.0,final_passage,True,,,,,0,no_act_match,False
JRC-9E68C5A476A47E97,2003_2ndExtraordinarySession,2003,HB,109.0,final_passage,True,,,,,0,no_act_match,False
JRC-4094CF519DD37822,2003_2ndExtraordinarySession,2003,HB,110.0,final_passage,True,,,,,0,no_act_match,False
JRC-5744A7889C13731C,2003_2ndExtraordinarySession,2003,HB,110.0,final_passage,True,,,,,0,no_act_match,False
JRC-A818E182C0F9DE57,2003_2ndExtraordinarySession,2003,HB,111.0,final_passage,True,,,,,0,no_act_match,False
JRC-5B8368CA8D5DB874,2003_2ndExtraordinarySession,2003,HB,111.0,final_passage,True,,,,,0,no_act_match,False
JRC-2DF953D873601DD2,2003_2ndExtraordinarySession,2003,HB,112.0,final_passage,True,,,,,0,no_act_match,False
JRC-8E0E87BB193437A1,2003_2ndExtraordinarySession,2003,HB,112.0,final_passage,True,,,,,0,no_act_match,False
JRC-97E4259DA69E78D2,2003_2ndExtraordinarySession,2003,HB,113.0,final_passage,True,,,,,0,no_act_match,False
JRC-476E86504B34D0F0,2003_2ndExtraordinarySession,2003,HB,113.0,final_passage,True,,,,,0,no_act_match,False
JRC-CA8CABB11DF84E67,2003_2ndExtraordinarySession,2003,HB,23.0,final_passage,True,,,,,0,no_act_match,False
JRC-FBC9A5E537D93D9E,2003_2ndExtraordinarySession,2003,HB,23.0,final_passage,True,,,,,0,no_act_match,False
JRC-0D8EA6C2D9A513C8,2003_2ndExtraordinarySession,2003,,,substitute,True,,,,,0,no_act_match,False
JRC-26F296A8338DDD2B,2003_2ndExtraordinarySession,2003,HB,2.0,final_passage,True,,,,,0,no_act_match,False
JRC-154F9EF910EA4AAC,2003_2ndExtraordinarySession,2003,HB,77.0,final_passage,True,,,,,0,no_act_match,False
JRC-5387E5C90471BF24,2003_2ndExtraordinarySession,2003,HB,76.0,final_passage,True,,,,,0,no_act_match,False
JRC-D9C3F4413DA7D63D,2003_2ndExtraordinarySession,2003,HB,79.0,final_passage,True,,,,,0,no_act_match,False
JRC-C3C6B877E49B1572,2003_2ndExtraordinarySession,2003,SB,3.0,final_passage,True,,,,,0,no_act_match,False
JRC-118A29CEB7229CE5,2003_2ndExtraordinarySession,2003,SB,7.0,final_passage,True,,,,,0,no_act_match,False
JRC-4251D7D4483D7F4A,2003_2ndExtraordinarySession,2003,HB,73.0,final_passage,True,,,,,0,no_act_match,False
JRC-F2D6260980BC2FC5,2003_2ndExtraordinarySession,2003,SB,38.0,final_passage,True,,,,,0,no_act_match,False
JRC-D552A19AB9AFA789,2003_2ndExtraordinarySession,2003,,,substitute,True,,,,,0,no_act_match,False
JRC-35F6DFDFA3B910E4,2003_2ndExtraordinarySession,2003,SB,8.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-A26EE9F9BD7F1D78,2003_2ndExtraordinarySession,2003,SB,8.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-31C26BD6C4924669,2003_2ndExtraordinarySession,2003,SB,8.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-D1A9A23D112ED2D2,2003_2ndExtraordinarySession,2003,SB,8.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-125ECFDBF903A643,2003_2ndExtraordinarySession,2003,SB,8.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-8E3A27CE07D772FF,2003_2ndExtraordinarySession,2003,SB,8.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-F72FE4329B6C2206,2003_2ndExtraordinarySession,2003,SB,8.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-A30AAD1E58392474,2003_2ndExtraordinarySession,2003,SB,8.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-AF3A8EE30B70D8C2,2003_2ndExtraordinarySession,2003,SB,8.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-69E0424D75F4D951,2003_2ndExtraordinarySession,2003,SB,8.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-09671A8B830A358B,2003_2ndExtraordinarySession,2003,SB,8.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-7D2070E148B43EB3,2003_2ndExtraordinarySession,2003,SB,8.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-DFFA98196051CBCA,2003_2ndExtraordinarySession,2003,SB,8.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-7D1070407629C410,2003_2ndExtraordinarySession,2003,SB,8.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-9B060710624FD98B,2003_2ndExtraordinarySession,2003,SB,8.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-D3CE4EA082ED46AA,2003_2ndExtraordinarySession,2003,SB,8.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-33429E03E30A2027,2003_2ndExtraordinarySession,2003,SB,8.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-4A22832245EBAC30,2003_2ndExtraordinarySession,2003,SB,8.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-7288B79D43247839,2003_2ndExtraordinarySession,2003,SB,8.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-08C07B00478B0BA6,2003_2ndExtraordinarySession,2003,SB,8.0,final_passage,True,,,,,0,no_act_match,False
JRC-BCAC5E438A0EACDF,2003_2ndExtraordinarySession,2003,,,other_recorded_motion,True,,,,,0,no_act_match,False
JRC-A04072C21546494F,2003_2ndExtraordinarySession,2003,SB,38.0,final_passage,True,,,,,0,no_act_match,False
JRC-27751227BB7F236F,2003_2ndExtraordinarySession,2003,HB,33.0,final_passage,True,,,,,0,no_act_match,False
JRC-8FB6D55D819F7602,2003_2ndExtraordinarySession,2003,HB,71.0,final_passage,True,,,,,0,no_act_match,False
JRC-F139DBE3F4F60BC5,2003_2ndExtraordinarySession,2003,HB,44.0,final_passage,True,,,,,0,no_act_match,False
JRC-62C637D95434BDA6,2003_2ndExtraordinarySession,2003,SB,14.0,final_passage,True,,,,,0,no_act_match,False
JRC-B0ADD5629F88C052,2003_2ndExtraordinarySession,2003,SB,12.0,final_passage,True,,,,,0,no_act_match,False
JRC-169207FB603D5FFD,2003_2ndExtraordinarySession,2003,SB,13.0,final_passage,True,,,,,0,no_act_match,False
JRC-699D618D82C68A91,2003_2ndExtraordinarySession,2003,,,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-47E9912744045390,2003_2ndExtraordinarySession,2003,SB,1.0,final_passage,True,,,,,0,no_act_match,False
JRC-3025A9AEAA32F1D7,2003_2ndExtraordinarySession,2003,HB,147.0,final_passage,True,,,,,0,no_act_match,False
JRC-40390774618FF565,2003_2ndExtraordinarySession,2003,SB,11.0,final_passage,True,,,,,0,no_act_match,False
JRC-6CFC35BBEE0B0AE6,2003_2ndExtraordinarySession,2003,SB,90.0,final_passage,True,,,,,0,no_act_match,False
JRC-08B6B94E0798655F,2003_2ndExtraordinarySession,2003,SB,103.0,final_passage,True,,,,,0,no_act_match,False
JRC-F5CE91BB96B218A4,2003_2ndExtraordinarySession,2003,SB,88.0,final_passage,True,,,,,0,no_act_match,False
JRC-AB68BFA3FC2F2138,2003_2ndExtraordinarySession,2003,SB,99.0,final_passage,True,,,,,0,no_act_match,False
JRC-5859222B3EB4D460,2003_2ndExtraordinarySession,2003,SB,98.0,final_passage,True,,,,,0,no_act_match,False
JRC-C38F41F8FA115BB8,2003_2ndExtraordinarySession,2003,SB,100.0,final_passage,True,,,,,0,no_act_match,False
JRC-094D87A52C752E7B,2003_2ndExtraordinarySession,2003,SB,93.0,final_passage,True,,,,,0,no_act_match,False
JRC-76D57A40CE8E5087,2003_2ndExtraordinarySession,2003,SB,102.0,final_passage,True,,,,,0,no_act_match,False
JRC-1F2650F845B30A4B,2003_2ndExtraordinarySession,2003,SB,101.0,final_passage,True,,,,,0,no_act_match,False
JRC-B1BCF2FEF08FBEA6,2003_2ndExtraordinarySession,2003,,,substitute,True,,,,,0,no_act_match,False
JRC-F6D6D26DFBA07739,2003_2ndExtraordinarySession,2003,SB,96.0,final_passage,True,,,,,0,no_act_match,False
JRC-35FAC62D12C441BC,2003_2ndExtraordinarySession,2003,SB,59.0,final_passage,True,,,,,0,no_act_match,False
JRC-716912C38BCAF49E,2003_2ndExtraordinarySession,2003,SB,63.0,final_passage,True,,,,,0,no_act_match,False
JRC-9E39DE2A5FA64165,2003_2ndExtraordinarySession,2003,SB,82.0,final_passage,True,,,,,0,no_act_match,False
JRC-6BACD83506150EA9,2003_2ndExtraordinarySession,2003,SB,92.0,final_passage,True,,,,,0,no_act_match,False
JRC-EEFB4BAE6E1B967B,2003_2ndExtraordinarySession,2003,SB,95.0,final_passage,True,,,,,0,no_act_match,False
JRC-A54DE77EACBC80CB,2003_2ndExtraordinarySession,2003,SB,91.0,final_passage,True,,,,,0,no_act_match,False
JRC-FFCED5D98D467A12,2003_2ndExtraordinarySession,2003,SB,97.0,final_passage,True,,,,,0,no_act_match,False
JRC-66E6DC1079D4F736,2003_2ndExtraordinarySession,2003,SB,86.0,final_passage,True,,,,,0,no_act_match,False
JRC-8678BBCCD40F5EB5,2003_2ndExtraordinarySession,2003,SB,89.0,final_passage,True,,,,,0,no_act_match,False
JRC-C69E35677080E64F,2003_2ndExtraordinarySession,2003,SB,85.0,final_passage,True,,,,,0,no_act_match,False
JRC-5351E846A4D20DB1,2003_2ndExtraordinarySession,2003,SB,87.0,final_passage,True,,,,,0,no_act_match,False
JRC-CC27BD827DDC2D35,2003_2ndExtraordinarySession,2003,SB,94.0,final_passage,True,,,,,0,no_act_match,False
JRC-3954E2AA6620B3DB,2003_2ndExtraordinarySession,2003,SB,22.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-F01E059D77F9CC4A,2003_2ndExtraordinarySession,2003,SB,22.0,final_passage,True,,,,,0,no_act_match,False
JRC-C825A9E632A763BF,2003_2ndExtraordinarySession,2003,SB,10.0,final_passage,True,,,,,0,no_act_match,False
JRC-F50E3A1E9C2C2E99,2003_2ndExtraordinarySession,2003,,,other_recorded_motion,True,,,,,0,no_act_match,False
JRC-FDB95D6387FF30F0,2003_2ndExtraordinarySession,2003,SB,42.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-E0812D8327530ADE,2003_2ndExtraordinarySession,2003,,,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-C890EB2BB2B6EB5F,2003_2ndExtraordinarySession,2003,SB,42.0,final_passage,True,,,,,0,no_act_match,False
JRC-81966798589C8AAA,2003_2ndExtraordinarySession,2003,,,other_recorded_motion,True,,,,,0,no_act_match,False
JRC-4B6DAAA1C1B00F69,2003_2ndExtraordinarySession,2003,SB,26.0,substitute,True,,,,,0,no_act_match,False
JRC-12B1A2D9ACE3654E,2003_2ndExtraordinarySession,2003,SB,26.0,final_passage,True,,,,,0,no_act_match,False
JRC-94DF184EBBF0110D,2003_2ndExtraordinarySession,2003,HB,39.0,final_passage,True,,,,,0,no_act_match,False
JRC-D05D76B2281B55D5,2003_2ndExtraordinarySession,2003,HB,25.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-D96BC38A578F04C4,2003_2ndExtraordinarySession,2003,HB,25.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-5C048C13D345DBE2,2003_2ndExtraordinarySession,2003,HB,25.0,final_passage,True,,,,,0,no_act_match,False
JRC-83341CAAFE0E8448,2003_2ndExtraordinarySession,2003,SB,41.0,final_passage,True,,,,,0,no_act_match,False
JRC-0D844643896C0B8C,2003_2ndExtraordinarySession,2003,SB,41.0,final_passage,True,,,,,0,no_act_match,False
JRC-BCBEA5A9CFE16A26,2003_2ndExtraordinarySession,2003,SB,39.0,final_passage,True,,,,,0,no_act_match,False
JRC-17A5D0DE95AA6EB8,2003_2ndExtraordinarySession,2003,,,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-81B97C594B038F5E,2003_2ndExtraordinarySession,2003,HB,68.0,final_passage,True,,,,,0,no_act_match,False
JRC-9A7FC31861A4E67C,2003_2ndExtraordinarySession,2003,HB,34.0,final_passage,True,,,,,0,no_act_match,False
JRC-FBFC47B9D7890642,2003_2ndExtraordinarySession,2003,,,substitute,True,,,,,0,no_act_match,False
JRC-201E458DC7548726,2003_2ndExtraordinarySession,2003,HB,36.0,final_passage,True,,,,,0,no_act_match,False
JRC-4B5068CE37B1386C,2003_2ndExtraordinarySession,2003,HB,35.0,final_passage,True,,,,,0,no_act_match,False
JRC-795D0EC4A9CE7359,2003_2ndExtraordinarySession,2003,HB,35.0,final_passage,True,,,,,0,no_act_match,False
JRC-A875CEF17B0D2D1F,2003_2ndExtraordinarySession,2003,HB,1.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-2C6062228D96DDF4,2003_2ndExtraordinarySession,2003,HB,89.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-95E1D30AACBBDD3A,2003_2ndExtraordinarySession,2003,HB,89.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-EF70D2DE8549B73B,2003_2ndExtraordinarySession,2003,SJR,16.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-B23EA880605028C8,2003_2ndExtraordinarySession,2003,SB,58.0,final_passage,True,,,,,0,no_act_match,False
JRC-7872876A36ABD256,2003_2ndExtraordinarySession,2003,SB,27.0,final_passage,True,,,,,0,no_act_match,False
JRC-3FB93E5705073A22,2003_2ndExtraordinarySession,2003,SB,41.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-26486248FA18CA26,2003_2ndExtraordinarySession,2003,SB,42.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-169D48D10357F103,2003_2ndExtraordinarySession,2003,SB,9.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-0CCD08C0A1CFD89E,2003_2ndExtraordinarySession,2003,SB,9.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-283D1026F73F6602,2003_2ndExtraordinarySession,2003,SB,9.0,final_passage,True,,,,,0,no_act_match,False
JRC-727189EDCC331BB4,2003_2ndExtraordinarySession,2003,SB,8.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-2155D097523407CB,2003_2ndExtraordinarySession,2003,SB,8.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-8962164C5B35C426,2003_2ndExtraordinarySession,2003,,,other_recorded_motion,True,,,,,0,no_act_match,False
JRC-0F56910CD0CFAE19,2003_2ndExtraordinarySession,2003,HB,109.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-521EC6C323A41049,2003_2ndExtraordinarySession,2003,HB,108.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-F452193518E08C35,2003_2ndExtraordinarySession,2003,SB,41.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-65EE027EE5421D4D,2003_2ndExtraordinarySession,2003,SB,41.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-88E8E54B6723AC56,2003_2ndExtraordinarySession,2003,SB,42.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-9C1EE3B07647E885,2003_2ndExtraordinarySession,2003,SB,42.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-8B241242ED70EC63,2003_OrganizationalSession,2003,HR,7.0,substitute,True,,,,,0,no_act_match,False
JRC-98A2B31277BAC88D,2003_RegularSession,2003,HJR,4.0,other_recorded_motion,True,,,,,0,no_act_match,False
JRC-478ACC0400BA9100,2003_RegularSession,2003,HJR,4.0,other_recorded_motion,True,,,,,0,no_act_match,False
JRC-E4631BC84F2F96E3,2003_RegularSession,2003,,,other_recorded_motion,True,,,,,0,no_act_match,False
JRC-32563EA671AE9570,2003_RegularSession,2003,,,other_recorded_motion,True,,,,,0,no_act_match,False
JRC-D556D9A34A5A868C,2003_RegularSession,2003,HB,333.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-837B6917681D105D,2003_RegularSession,2003,HB,333.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-EC0E82F652857E33,2003_RegularSession,2003,HB,467.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-5B2BDD870CE71DC7,2003_RegularSession,2003,HB,467.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-F2DF2DB7670A82B9,2003_RegularSession,2003,HB,479.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-9E9833EC68409085,2003_RegularSession,2003,HB,479.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-D9BDDB797F8E4249,2003_RegularSession,2003,HB,460.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-062FB38864B2E757,2003_RegularSession,2003,HB,460.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-51BDBEBE436ED613,2003_RegularSession,2003,HB,448.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-A1D430B72EDD2C36,2003_RegularSession,2003,HB,448.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-72BB4D67FB8A70EF,2003_RegularSession,2003,HB,412.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-5C9A22D904631E1D,2003_RegularSession,2003,HB,412.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-07872955AFA8FEBB,2003_RegularSession,2003,HB,413.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-7399C4E9100C8830,2003_RegularSession,2003,HB,413.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-57675179B6469AD2,2003_RegularSession,2003,HB,466.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-14A3C8CF08FE9250,2003_RegularSession,2003,HB,466.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-597CDE6D612E892B,2003_RegularSession,2003,HB,473.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-B78E949D50AD9CED,2003_RegularSession,2003,HB,473.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-346F3BA58954FCB7,2003_RegularSession,2003,HB,457.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-16243AE2A14A3A8C,2003_RegularSession,2003,HB,457.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-50CD02AD46766F8E,2003_RegularSession,2003,HB,52.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-8581E3293A377A59,2003_RegularSession,2003,,,substitute,True,,,,,0,no_act_match,False
JRC-6844777B7944912A,2003_RegularSession,2003,HB,52.0,final_passage,True,,,,,0,no_act_match,False
JRC-A3254D78C6EF99E2,2003_RegularSession,2003,HB,141.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-C6266079A7BCB337,2003_RegularSession,2003,HB,141.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-EDE2D14140552647,2003_RegularSession,2003,HB,153.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-619F2DC498847B95,2003_RegularSession,2003,,,substitute,True,,,,,0,no_act_match,False
JRC-25139B3D50F70751,2003_RegularSession,2003,HB,153.0,final_passage,True,,,,,0,no_act_match,False
JRC-98C0F1192B25F6E2,2003_RegularSession,2003,HB,162.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-ED1CCF28C16D9A5B,2003_RegularSession,2003,HB,162.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-1E03CC900887B72C,2003_RegularSession,2003,HB,276.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-9B82BE311BB7FA0E,2003_RegularSession,2003,HB,276.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-266DCD28F408E975,2003_RegularSession,2003,HB,62.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-DC21811F08C94D02,2003_RegularSession,2003,,,substitute,True,,,,,0,no_act_match,False
JRC-6B6DF405DFD3FE7C,2003_RegularSession,2003,HB,62.0,final_passage,True,,,,,0,no_act_match,False
JRC-38C72B78538F68D2,2003_RegularSession,2003,HB,368.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-61E7C9B62A73541F,2003_RegularSession,2003,,,substitute,True,,,,,0,no_act_match,False
JRC-5309F146A5DD0506,2003_RegularSession,2003,HB,368.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-6229B51DA882D912,2003_RegularSession,2003,HB,368.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-E11505FA5DC2D669,2003_RegularSession,2003,HB,368.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-02047A710E993C33,2003_RegularSession,2003,HB,368.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-CE6BB4D91ACFE92D,2003_RegularSession,2003,HB,368.0,final_passage,True,,,,,0,no_act_match,False
JRC-E8BEEF7E63D55234,2003_RegularSession,2003,HB,262.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-FA1653BDA6C161B5,2003_RegularSession,2003,,,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-3EDDD0167DF5DDB5,2003_RegularSession,2003,HB,262.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-37F68EFC4EF6B209,2003_RegularSession,2003,HB,262.0,final_passage,True,,,,,0,no_act_match,False
JRC-ADD178D42806931B,2003_RegularSession,2003,HB,312.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-72150372057A013F,2003_RegularSession,2003,HB,312.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-820A9389EDF2DBA0,2003_RegularSession,2003,HB,56.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-A258D539131369D5,2003_RegularSession,2003,HB,56.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-A39D0EA295A0A8F2,2003_RegularSession,2003,HB,56.0,final_passage,True,,,,,0,no_act_match,False
JRC-E1721C53FCD51F3E,2003_RegularSession,2003,HB,288.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-0DB40BAA4CA714C3,2003_RegularSession,2003,HB,288.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-FB1522FF7997A6B8,2003_RegularSession,2003,HB,143.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-736C4E63616B9A39,2003_RegularSession,2003,,,substitute,True,,,,,0,no_act_match,False
JRC-8FB6CA27C60783CC,2003_RegularSession,2003,HB,143.0,final_passage,True,,,,,0,no_act_match,False
JRC-B3CE1110748927B1,2003_RegularSession,2003,HB,252.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-E4F28BA3CA6C82F6,2003_RegularSession,2003,,,substitute,True,,,,,0,no_act_match,False
JRC-047D262676370B1F,2003_RegularSession,2003,HB,252.0,final_passage,True,,,,,0,no_act_match,False
JRC-6B856B5B85BA0672,2003_RegularSession,2003,HB,345.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-32684FB89E118451,2003_RegularSession,2003,HB,345.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-D2FF1B72AC721AF6,2003_RegularSession,2003,HB,128.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
