bill_id,bill_number,session_id,session_name,amendment_id,date,chamber,title,description,adopted,url,state_link,amendment_hash
1046339,HB52,1468,Regular Session 2018,55690,2018-01-09,H,House Health first Substitute Offered,House Health first Substitute Offered,0,https://legiscan.com/AL/amendment/HB52/id/55690,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/190191-5.pdf,09614c383d3cdcfe7e8c7cfc10923424
1046560,HB56,1468,Regular Session 2018,54719,2018-01-09,H,House Public Safety and Homeland Security first Amendment Offered,House Public Safety and Homeland Security first Amendment Offered,0,https://legiscan.com/AL/amendment/HB56/id/54719,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/189577-2.pdf,d865a59adfc372595a9a6b7bd7e0f690
1046500,HB57,1468,Regular Session 2018,54522,2018-01-18,H,House Judiciary first Amendment Offered,House Judiciary first Amendment Offered,0,https://legiscan.com/AL/amendment/HB57/id/54522,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/189972-2.pdf,7054274b1a3c1139d2a4a144af77ac66
1046591,HB58,1468,Regular Session 2018,53819,2018-01-09,H,House Military and Veterans Affairs first Amendment Offered,House Military and Veterans Affairs first Amendment Offered,0,https://legiscan.com/AL/amendment/HB58/id/53819,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/189510-2.pdf,ce0fa488f29f105c30f13f4c258dd742
1047852,HB59,1468,Regular Session 2018,54517,2018-01-18,H,House Judiciary first Amendment Offered,House Judiciary first Amendment Offered,0,https://legiscan.com/AL/amendment/HB59/id/54517,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/190008-2.pdf,836746f3177143a0cf3929e1b72d2043
1046581,HB63,1468,Regular Session 2018,61300,2018-02-22,H,House County and Municipal Government first Substitute Offered,House County and Municipal Government first Substitute Offered,0,https://legiscan.com/AL/amendment/HB63/id/61300,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/191832-3.pdf,31900fa0c6b64d52d69d3e9b67748a9a
1046470,HB64,1468,Regular Session 2018,54729,2018-01-09,H,House Health first Amendment Offered,House Health first Amendment Offered,0,https://legiscan.com/AL/amendment/HB64/id/54729,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/190287-2.pdf,6b0e376d8db0b3d0376421ca6dbcdb5c
1046510,HB65,1468,Regular Session 2018,55190,2018-01-09,H,"House Boards, Agencies and Commissions first Substitute Offered","House Boards, Agencies and Commissions first Substitute Offered",0,https://legiscan.com/AL/amendment/HB65/id/55190,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/189648-2.pdf,7c1b65d04216199b13f37124a371ec22
1046430,HB68,1468,Regular Session 2018,55233,2018-01-09,H,House Judiciary first Amendment Offered,House Judiciary first Amendment Offered,0,https://legiscan.com/AL/amendment/HB68/id/55233,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/190903-2.pdf,886459de91fbea81d736bf7ab65aff65
1046430,HB68,1468,Regular Session 2018,61627,2018-02-22,H,House Hill Amendment Offered,House Hill Amendment Offered,0,https://legiscan.com/AL/amendment/HB68/id/61627,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/192140-1.pdf,64a229a99255855e95683cc8d7f1dd5f
1046430,HB68,1468,Regular Session 2018,61628,2018-03-22,S,Senate Ward Amendment Offered,Senate Ward Amendment Offered,0,https://legiscan.com/AL/amendment/HB68/id/61628,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/193823-1.pdf,1d04513c33d33f505ed427bf876cee87
1046440,HB69,1468,Regular Session 2018,54770,2018-01-09,H,House State Government first Amendment Offered,House State Government first Amendment Offered,0,https://legiscan.com/AL/amendment/HB69/id/54770,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/190381-2.pdf,3c520118bbdf0e4e3b3f1ec4b3cb3764
1046349,HB70,1468,Regular Session 2018,54730,2018-01-09,H,House Education Policy first Amendment Offered,House Education Policy first Amendment Offered,0,https://legiscan.com/AL/amendment/HB70/id/54730,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/190367-2.pdf,6edaf3b78e2e24b44ceb85ce886fdda6
1046480,HB74,1468,Regular Session 2018,57641,2018-01-09,H,House Judiciary first Amendment Offered,House Judiciary first Amendment Offered,0,https://legiscan.com/AL/amendment/HB74/id/57641,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/192201-2.pdf,b219456474cd93c4d761c0c24d632e5b
1048113,HB75,1468,Regular Session 2018,57510,2018-01-09,H,"House Boards, Agencies and Commissions first Substitute Offered","House Boards, Agencies and Commissions first Substitute Offered",0,https://legiscan.com/AL/amendment/HB75/id/57510,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/192133-2.pdf,9704436a2c74b2c28e7a2b350030da00
1048295,HB76,1468,Regular Session 2018,55116,2018-01-09,H,House Children and Senior Advocacy first Substitute Offered,House Children and Senior Advocacy first Substitute Offered,0,https://legiscan.com/AL/amendment/HB76/id/55116,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/190627-2.pdf,03eeb0f4515a596fc5a6305cef859710
1048295,HB76,1468,Regular Session 2018,55148,2018-01-30,H,House Children and Senior Advocacy first Substitute Offered,House Children and Senior Advocacy first Substitute Offered,0,https://legiscan.com/AL/amendment/HB76/id/55148,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/190627-4.pdf,6e390af8b766b54ee14fff066f1acdb0
1048295,HB76,1468,Regular Session 2018,56333,2018-02-01,H,House Farley Amendment Offered,House Farley Amendment Offered,0,https://legiscan.com/AL/amendment/HB76/id/56333,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/191022-1.pdf,5490378c0ef051bbcb949c6f1797fb39
1048268,HB83,1468,Regular Session 2018,61629,2018-01-16,H,House Grimsley Amendment Offered,House Grimsley Amendment Offered,0,https://legiscan.com/AL/amendment/HB83/id/61629,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/189955-1.pdf,deaf457bc29291d64dc3fbd58f4831bd
1048268,HB83,1468,Regular Session 2018,61630,2018-02-15,S,Senate Williams Amendment Offered,Senate Williams Amendment Offered,0,https://legiscan.com/AL/amendment/HB83/id/61630,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/190564-1.pdf,9c546111db74612ba4a165093eaadf84
1048268,HB83,1468,Regular Session 2018,61631,2018-03-06,H,House Conference Committee on HB83 2018RS first Substitute Offered,House Conference Committee on HB83 2018RS first Substitute Offered,0,https://legiscan.com/AL/amendment/HB83/id/61631,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/192088-1.pdf,a1c8af230063d9aa54239fad49327035
1048075,HB85,1468,Regular Session 2018,55334,2018-01-25,H,House Public Safety and Homeland Security first Amendment Offered,House Public Safety and Homeland Security first Amendment Offered,0,https://legiscan.com/AL/amendment/HB85/id/55334,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/190303-2.pdf,ed980daa62aa8fea8ab9263f48147c9f
1048171,HB88,1468,Regular Session 2018,53823,2018-01-09,H,House Military and Veterans Affairs first Amendment Offered,House Military and Veterans Affairs first Amendment Offered,0,https://legiscan.com/AL/amendment/HB88/id/53823,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/189614-2.pdf,4f66e6f2f31c5d94936e4b2fce8e7f1e
1048171,HB88,1468,Regular Session 2018,61632,2018-02-15,S,Senate Veterans and Military Affairs Amendment Offered,Senate Veterans and Military Affairs Amendment Offered,0,https://legiscan.com/AL/amendment/HB88/id/61632,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/190347-2.pdf,3e4926edc4ee4d60f2dd0044dbe6304a
1048171,HB88,1468,Regular Session 2018,61633,2018-03-06,H,House Conference Committee on HB88 2018RS first Substitute Offered,House Conference Committee on HB88 2018RS first Substitute Offered,0,https://legiscan.com/AL/amendment/HB88/id/61633,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/191948-3.pdf,c3deb2690b575f4e52d2053a9a2fbaba
1048317,HB89,1468,Regular Session 2018,55217,2018-01-09,H,House Judiciary first Amendment Offered,House Judiciary first Amendment Offered,0,https://legiscan.com/AL/amendment/HB89/id/55217,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/190922-2.pdf,ddaed38b310ad448164dd252dd3840db
1048186,HB91,1468,Regular Session 2018,54771,2018-01-09,H,House Public Safety and Homeland Security first Substitute Offered,House Public Safety and Homeland Security first Substitute Offered,0,https://legiscan.com/AL/amendment/HB91/id/54771,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/190306-2.pdf,e1fb89a0ebe31f73c5a6625da5927dd3
1050041,HB94,1468,Regular Session 2018,54724,2018-01-09,H,House Judiciary first Amendment Offered,House Judiciary first Amendment Offered,0,https://legiscan.com/AL/amendment/HB94/id/54724,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/190502-1.pdf,73390f6b67a92bdeee6eb3fe2f919534
1049826,HB99,1468,Regular Session 2018,59769,2018-03-08,H,House Agriculture and Forestry first Substitute Offered,House Agriculture and Forestry first Substitute Offered,0,https://legiscan.com/AL/amendment/HB99/id/59769,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/192189-3.pdf,f1c44d85ed6dbec97227d135b2c4109e
1050069,HB100,1468,Regular Session 2018,54753,2018-01-09,H,House County and Municipal Government first Amendment Offered,House County and Municipal Government first Amendment Offered,0,https://legiscan.com/AL/amendment/HB100/id/54753,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/189882-2.pdf,288845fb369d4fb9f03cd202ea801087
1049951,HB105,1468,Regular Session 2018,54521,2018-01-18,H,House Judiciary first Amendment Offered,House Judiciary first Amendment Offered,0,https://legiscan.com/AL/amendment/HB105/id/54521,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/189894-2.pdf,39fbe598cf360159ffe643f152ddb4cd
1049951,HB105,1468,Regular Session 2018,58705,2018-01-30,H,House Fridy Amendment Offered,House Fridy Amendment Offered,0,https://legiscan.com/AL/amendment/HB105/id/58705,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/190789-1.pdf,0f59fa060c2986c8a891b8f3527b7fce
1049842,HB117,1468,Regular Session 2018,56720,2018-01-09,H,House Financial Services first Amendment Offered,House Financial Services first Amendment Offered,0,https://legiscan.com/AL/amendment/HB117/id/56720,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/191486-3.pdf,0e7852bb6cacf77ab8c3e43139bdc016
1049869,HB118,1468,Regular Session 2018,58279,2018-01-09,H,House Ways and Means Education first Amendment Offered,House Ways and Means Education first Amendment Offered,0,https://legiscan.com/AL/amendment/HB118/id/58279,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/192342-2.pdf,3559823cff8305be558873f1a8b09a28
1049869,HB118,1468,Regular Session 2018,58280,2018-01-09,H,House Ways and Means Education second Amendment Offered,House Ways and Means Education second Amendment Offered,0,https://legiscan.com/AL/amendment/HB118/id/58280,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/192661-2.pdf,a3ee4fa2fd9a8459e37e1d39bcc0c339
1050058,HB125,1468,Regular Session 2018,55186,2018-01-09,H,House Insurance first Amendment Offered,House Insurance first Amendment Offered,0,https://legiscan.com/AL/amendment/HB125/id/55186,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/190790-2.pdf,45ac73d4d7ac4e7ba12c5d1f1e69e128
1050190,HB127,1468,Regular Session 2018,55857,2018-02-08,H,House Mobile County Legislation first Amendment Offered,House Mobile County Legislation first Amendment Offered,0,https://legiscan.com/AL/amendment/HB127/id/55857,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/190629-4.pdf,14cec00e2a5f4b6e1bcbfb8f0975ab1c
1050190,HB127,1468,Regular Session 2018,61600,2018-02-13,H,House Clarke Amendment Offered,House Clarke Amendment Offered,0,https://legiscan.com/AL/amendment/HB127/id/61600,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/191470-1.pdf,a90eb8ed56ea480294fc1d46640aaef5
1050190,HB127,1468,Regular Session 2018,61601,2018-03-01,S,"Senate Local Legislation, Mobile County Amendment Offered","Senate Local Legislation, Mobile County Amendment Offered",0,https://legiscan.com/AL/amendment/HB127/id/61601,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/191765-1.pdf,c685916651ea71d4f37c48b89a114a5f
1049927,HB129,1468,Regular Session 2018,60153,2018-03-21,H,House Judiciary first Substitute Offered,House Judiciary first Substitute Offered,0,https://legiscan.com/AL/amendment/HB129/id/60153,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/193004-2.pdf,1f99813845081f782eb8c5f309b15203
1049847,HB131,1468,Regular Session 2018,53905,2018-01-09,H,House Fiscal Responsibility first Amendment Offered,House Fiscal Responsibility first Amendment Offered,0,https://legiscan.com/AL/amendment/HB131/id/53905,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/189714-1.pdf,8b6a28ee77fbbaade974288df636dd11
1049847,HB131,1468,Regular Session 2018,54788,2018-01-18,H,House Pringle Amendment Offered,House Pringle Amendment Offered,0,https://legiscan.com/AL/amendment/HB131/id/54788,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/190042-1.pdf,dc1e75a51abc426d5b7f2094d2a3b9a1
1050026,HB138,1468,Regular Session 2018,57692,2018-03-01,H,House Judiciary second Amendment Offered,House Judiciary second Amendment Offered,0,https://legiscan.com/AL/amendment/HB138/id/57692,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/192247-2.pdf,087d44c91c053c34e9de56f40159e5c6
1050026,HB138,1468,Regular Session 2018,57693,2018-03-01,H,House Judiciary first Amendment Offered,House Judiciary first Amendment Offered,0,https://legiscan.com/AL/amendment/HB138/id/57693,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/192555-1.pdf,ce37e482cc11aa0c508c7a7659474857
1050131,HB139,1468,Regular Session 2018,54782,2018-01-25,H,House Commerce and Small Business third Amendment Offered,House Commerce and Small Business third Amendment Offered,0,https://legiscan.com/AL/amendment/HB139/id/54782,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/190182-2.pdf,6fe3e6fc8e1e80fb83303226d89f486d
1050131,HB139,1468,Regular Session 2018,54783,2018-01-25,H,House Commerce and Small Business second Amendment Offered,House Commerce and Small Business second Amendment Offered,0,https://legiscan.com/AL/amendment/HB139/id/54783,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/190415-2.pdf,e47bb68d4e6e0ef3c3b5b9e0e62ed3b7
1050131,HB139,1468,Regular Session 2018,54784,2018-01-25,H,House Commerce and Small Business first Amendment Offered,House Commerce and Small Business first Amendment Offered,0,https://legiscan.com/AL/amendment/HB139/id/54784,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/190308-2.pdf,fe7006e1710e75bb05a3ebbdaa65992c
1050131,HB139,1468,Regular Session 2018,58578,2018-03-01,H,House Johnson (K) Amendment Offered,House Johnson (K) Amendment Offered,0,https://legiscan.com/AL/amendment/HB139/id/58578,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/191186-1.pdf,546b14aaea7165c6935ee3afe7ff2039
1054245,HB150,1468,Regular Session 2018,58581,2018-03-08,H,House Ways and Means General Fund first Amendment Offered,House Ways and Means General Fund first Amendment Offered,0,https://legiscan.com/AL/amendment/HB150/id/58581,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/192630-1.pdf,181f2c4ba0b3dce03707adec0bcf4768
1057843,HB152,1468,Regular Session 2018,54752,2018-01-11,H,House Agriculture and Forestry first Amendment Offered,House Agriculture and Forestry first Amendment Offered,0,https://legiscan.com/AL/amendment/HB152/id/54752,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/190010-2.pdf,32805db7800eaccfb9a752f5eefa9e32
1057693,HB157,1468,Regular Session 2018,56735,2018-01-11,H,House County and Municipal Government first Substitute Offered,House County and Municipal Government first Substitute Offered,0,https://legiscan.com/AL/amendment/HB157/id/56735,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/191832-3.pdf,31900fa0c6b64d52d69d3e9b67748a9a
1057580,HB158,1468,Regular Session 2018,54551,2018-01-18,H,"House Transportation, Utilities and Infrastructure first Substitute Offered","House Transportation, Utilities and Infrastructure first Substitute Offered",0,https://legiscan.com/AL/amendment/HB158/id/54551,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/190037-5.pdf,767ebc6e8a98e0e489aeed7b38b72e2f
1057650,HB160,1468,Regular Session 2018,58768,2018-03-01,H,"House Boards, Agencies and Commissions first Substitute Offered","House Boards, Agencies and Commissions first Substitute Offered",0,https://legiscan.com/AL/amendment/HB160/id/58768,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/192133-2.pdf,9704436a2c74b2c28e7a2b350030da00
1057473,HB161,1468,Regular Session 2018,55775,2018-01-11,H,House Judiciary first Substitute Offered,House Judiciary first Substitute Offered,0,https://legiscan.com/AL/amendment/HB161/id/55775,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/191134-2.pdf,edc8c25af162b2aadcfb736dcbe4b383
1057674,HB162,1468,Regular Session 2018,54740,2018-01-11,H,House Judiciary first Amendment Offered,House Judiciary first Amendment Offered,0,https://legiscan.com/AL/amendment/HB162/id/54740,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/190412-2.pdf,63717c63ff9b4a14c18fa97025a6dc7d
1057621,HB166,1468,Regular Session 2018,55983,2018-02-06,H,House Moore (M) Amendment Offered,House Moore (M) Amendment Offered,0,https://legiscan.com/AL/amendment/HB166/id/55983,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/191204-1.pdf,6af1eebef7d553cb004d1481b9d80c88
1057492,HB174,1468,Regular Session 2018,55697,2018-01-11,H,House Ways and Means Education first Substitute Offered,House Ways and Means Education first Substitute Offered,0,https://legiscan.com/AL/amendment/HB174/id/55697,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/191245-2.pdf,47a8ed3ea017b235d533bbb140eba5b1
1057824,HB175,1468,Regular Session 2018,55717,2018-01-11,H,House Ways and Means Education first Amendment Offered,House Ways and Means Education first Amendment Offered,0,https://legiscan.com/AL/amendment/HB175/id/55717,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/191225-2.pdf,89f60b5a8016eedb5216729bb712140a
1057824,HB175,1468,Regular Session 2018,55718,2018-01-11,H,House Ways and Means Education first Substitute Offered,House Ways and Means Education first Substitute Offered,0,https://legiscan.com/AL/amendment/HB175/id/55718,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/190681-2.pdf,e49fd3a36bab5dce41dddf1ba87c65f5
1057824,HB175,1468,Regular Session 2018,61683,2018-02-13,H,House Poole Amendment Offered,House Poole Amendment Offered,0,https://legiscan.com/AL/amendment/HB175/id/61683,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/191529-1.pdf,1ef4912141324753e576fa8a660d234e
1057824,HB175,1468,Regular Session 2018,61684,2018-02-13,H,House Hall Amendment Offered,House Hall Amendment Offered,0,https://legiscan.com/AL/amendment/HB175/id/61684,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/191630-1.pdf,b9b9eddc5ccfed841c15d83739f6df4f
1057824,HB175,1468,Regular Session 2018,61685,2018-03-15,S,Senate Finance and Taxation Education first Substitute Offered,Senate Finance and Taxation Education first Substitute Offered,0,https://legiscan.com/AL/amendment/HB175/id/61685,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/190681-7.pdf,477a9321945277b633ae2863a64a2d29
1057824,HB175,1468,Regular Session 2018,61686,2018-03-15,S,Senate Orr Amendment Offered,Senate Orr Amendment Offered,0,https://legiscan.com/AL/amendment/HB175/id/61686,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/193360-1.pdf,2afda96fe29ebcab2cc23bbbc86d86bc
1057824,HB175,1468,Regular Session 2018,61687,2018-03-15,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,https://legiscan.com/AL/amendment/HB175/id/61687,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/193436-2.pdf,4c02615bea6cd8858253da0bdd235667
1057824,HB175,1468,Regular Session 2018,61688,2018-03-15,S,Senate Brewbaker Amendment Offered,Senate Brewbaker Amendment Offered,0,https://legiscan.com/AL/amendment/HB175/id/61688,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/193443-1.pdf,39b7d6525462a0f01cf4c5d79c692316
1057824,HB175,1468,Regular Session 2018,61689,2018-03-15,S,Senate Smitherman Amendment Offered,Senate Smitherman Amendment Offered,0,https://legiscan.com/AL/amendment/HB175/id/61689,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/193445-1.pdf,f0ed161e8d675e6ec9f5320eeed9a7cc
1057824,HB175,1468,Regular Session 2018,61690,2018-03-15,S,Senate Singleton Amendment Offered,Senate Singleton Amendment Offered,0,https://legiscan.com/AL/amendment/HB175/id/61690,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/193415-1.pdf,209bf66d6004cea54dca7756a7aa5695
1057824,HB175,1468,Regular Session 2018,61691,2018-03-15,S,Senate Singleton Second Amendment Offered,Senate Singleton Second Amendment Offered,0,https://legiscan.com/AL/amendment/HB175/id/61691,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/193456-1.pdf,cf203f89e4020262a906bcaf4c83ce5a
1057824,HB175,1468,Regular Session 2018,61692,2018-03-29,H,House Conference Committee on HB175 2018RS first Substitute Offered,House Conference Committee on HB175 2018RS first Substitute Offered,0,https://legiscan.com/AL/amendment/HB175/id/61692,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/190681-9.pdf,efdce32bc4922f9217ca5fc2b37acc0e
1057483,HB178,1468,Regular Session 2018,55772,2018-01-11,H,House Ways and Means Education first Substitute Offered,House Ways and Means Education first Substitute Offered,0,https://legiscan.com/AL/amendment/HB178/id/55772,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/191006-2.pdf,7dc3e6d82e1ae62852c4e951f333104b
1057521,HB179,1468,Regular Session 2018,55725,2018-01-11,H,House Ways and Means Education first Substitute Offered,House Ways and Means Education first Substitute Offered,0,https://legiscan.com/AL/amendment/HB179/id/55725,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/191008-2.pdf,683e48271982d2f1b0c3ee6238756e51
1057521,HB179,1468,Regular Session 2018,61693,2018-03-15,S,Senate Finance and Taxation Education Amendment Offered,Senate Finance and Taxation Education Amendment Offered,0,https://legiscan.com/AL/amendment/HB179/id/61693,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/192192-2.pdf,9067f5a4c979bbbebecad257a2ddce9a
1057521,HB179,1468,Regular Session 2018,61694,2018-03-15,S,Senate Dial Amendment Offered,Senate Dial Amendment Offered,0,https://legiscan.com/AL/amendment/HB179/id/61694,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/193301-1.pdf,054f2c29df137227a33dbcdd569c85d8
1057521,HB179,1468,Regular Session 2018,61695,2018-03-15,S,Senate Orr Amendment Offered,Senate Orr Amendment Offered,0,https://legiscan.com/AL/amendment/HB179/id/61695,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/193024-1.pdf,749ef4f3aea11c622a1e02b6c8c4bcd6
1057883,HB180,1468,Regular Session 2018,55726,2018-01-11,H,House Ways and Means Education first Substitute Offered,House Ways and Means Education first Substitute Offered,0,https://legiscan.com/AL/amendment/HB180/id/55726,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/191009-2.pdf,b17671c2a2a567d40648c9de579dcb39
1057723,HB186,1468,Regular Session 2018,55199,2018-01-11,H,House Commerce and Small Business first Substitute Offered,House Commerce and Small Business first Substitute Offered,0,https://legiscan.com/AL/amendment/HB186/id/55199,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/190687-2.pdf,ae1e237a4516de9989765984cc262e49
1057455,HB187,1468,Regular Session 2018,54748,2018-01-11,H,House Public Safety and Homeland Security first Amendment Offered,House Public Safety and Homeland Security first Amendment Offered,0,https://legiscan.com/AL/amendment/HB187/id/54748,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/190271-2.pdf,ace11c2d4d8fc26187981acf47a1ffc6
1057601,HB190,1468,Regular Session 2018,54760,2018-01-11,H,House Commerce and Small Business first Amendment Offered,House Commerce and Small Business first Amendment Offered,0,https://legiscan.com/AL/amendment/HB190/id/54760,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/190470-2.pdf,81ef52e018132e6ef6fc6f6bbb123f21
1057601,HB190,1468,Regular Session 2018,54761,2018-01-11,H,House Commerce and Small Business first Substitute Offered,House Commerce and Small Business first Substitute Offered,0,https://legiscan.com/AL/amendment/HB190/id/54761,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/190174-4.pdf,5cb3b409b5b92561e43e2a130bd67cdf
1057601,HB190,1468,Regular Session 2018,58628,2018-01-30,H,House Coleman Amendment Offered,House Coleman Amendment Offered,0,https://legiscan.com/AL/amendment/HB190/id/58628,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/190822-1.pdf,012205285a1a774d2aeb8c0b79d546e4
1057601,HB190,1468,Regular Session 2018,58629,2018-01-30,H,House Wilcox Amendment Offered,House Wilcox Amendment Offered,0,https://legiscan.com/AL/amendment/HB190/id/58629,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/190833-1.pdf,769dfc179c414d7440c63c6da86ae874
1057601,HB190,1468,Regular Session 2018,58630,2018-01-30,H,House Givan Amendment Offered,House Givan Amendment Offered,0,https://legiscan.com/AL/amendment/HB190/id/58630,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/190846-1.pdf,348e3ed21a1021d25b88cf6195a42668
