roll_call_id,yea,nay,not_voting,absent,total,Absent,Nay,Not Voting,Yea,parsed_vote_count,reported_total_matches
1132570,32,0,0,3,35,3,0,0,32,35,True
1132571,32,0,0,3,35,3,0,0,32,35,True
1132572,32,0,0,3,35,3,0,0,32,35,True
1132864,28,0,0,7,35,7,0,0,28,35,True
1132865,28,0,0,7,35,7,0,0,28,35,True
1132868,28,0,0,7,35,7,0,0,28,35,True
1132869,28,0,0,7,35,7,0,0,28,35,True
1132925,28,0,0,7,35,7,0,0,28,35,True
1132926,28,0,0,7,35,7,0,0,28,35,True
1132927,28,0,0,7,35,7,0,0,28,35,True
1132994,28,0,0,7,35,7,0,0,28,35,True
1132995,28,0,0,7,35,7,0,0,28,35,True
1133028,28,0,0,7,35,7,0,0,28,35,True
1133029,28,0,0,7,35,7,0,0,28,35,True
1133030,28,0,0,7,35,7,0,0,28,35,True
1133031,28,0,0,7,35,7,0,0,28,35,True
1133240,100,0,0,3,103,3,0,0,100,103,True
1133241,102,0,0,1,103,1,0,0,102,103,True
1133454,28,0,0,7,35,7,0,0,28,35,True
1133455,28,0,0,7,35,7,0,0,28,35,True
1133511,28,0,0,7,35,7,0,0,28,35,True
1133512,28,0,0,7,35,7,0,0,28,35,True
1133580,27,0,0,8,35,8,0,0,27,35,True
1133581,27,0,0,8,35,8,0,0,27,35,True
1133586,28,0,0,7,35,7,0,0,28,35,True
1133587,28,0,0,7,35,7,0,0,28,35,True
1133596,28,0,0,7,35,7,0,0,28,35,True
1133597,28,0,0,7,35,7,0,0,28,35,True
1133617,100,1,0,2,103,2,1,0,100,103,True
1133618,100,0,0,3,103,3,0,0,100,103,True
1133619,99,0,1,3,103,3,0,1,99,103,True
1133630,28,0,0,7,35,7,0,0,28,35,True
1133817,28,0,0,7,35,7,0,0,28,35,True
1133827,60,0,33,10,103,10,0,33,60,103,True
1133828,65,0,31,7,103,7,0,31,65,103,True
1133829,56,0,39,8,103,8,0,39,56,103,True
1133839,27,0,1,7,35,7,0,1,27,35,True
1133840,27,0,1,7,35,7,0,1,27,35,True
1133857,37,0,59,7,103,7,0,59,37,103,True
1133858,21,0,72,10,103,10,0,72,21,103,True
1133890,31,0,0,4,35,4,0,0,31,35,True
1133891,31,0,0,4,35,4,0,0,31,35,True
1133896,31,0,0,4,35,4,0,0,31,35,True
1133897,31,0,0,4,35,4,0,0,31,35,True
1133905,29,0,0,6,35,6,0,0,29,35,True
1133906,31,0,0,4,35,4,0,0,31,35,True
1133922,101,0,0,2,103,2,0,0,101,103,True
1133923,102,0,0,1,103,1,0,0,102,103,True
1133942,31,0,0,4,35,4,0,0,31,35,True
1133943,31,0,0,4,35,4,0,0,31,35,True
1133989,27,0,1,7,35,7,0,1,27,35,True
1133990,27,0,1,7,35,7,0,1,27,35,True
1134013,27,0,1,7,35,7,0,1,27,35,True
1134014,28,0,1,6,35,6,0,1,28,35,True
1134016,56,0,39,8,103,8,0,39,56,103,True
1134017,53,0,37,13,103,13,0,37,53,103,True
1134018,47,0,47,9,103,9,0,47,47,103,True
1134029,99,0,2,2,103,2,0,2,99,103,True
1134030,98,0,4,1,103,1,0,4,98,103,True
1134031,99,0,0,4,103,4,0,0,99,103,True
1134036,34,0,56,13,103,13,0,56,34,103,True
1134037,23,0,68,12,103,12,0,68,23,103,True
1134044,51,0,42,10,103,10,0,42,51,103,True
1134045,63,0,35,5,103,5,0,35,63,103,True
1134046,58,0,36,9,103,9,0,36,58,103,True
1134048,101,0,0,2,103,2,0,0,101,103,True
1134049,101,0,0,2,103,2,0,0,101,103,True
1134050,100,0,0,3,103,3,0,0,100,103,True
1134091,58,0,39,6,103,6,0,39,58,103,True
1134092,67,0,32,4,103,4,0,32,67,103,True
1134093,57,0,42,4,103,4,0,42,57,103,True
1134106,31,0,0,4,35,4,0,0,31,35,True
1134107,31,0,0,4,35,4,0,0,31,35,True
1134112,53,0,43,7,103,7,0,43,53,103,True
1134113,66,0,30,7,103,7,0,30,66,103,True
1134114,58,0,38,7,103,7,0,38,58,103,True
1134135,31,0,0,4,35,4,0,0,31,35,True
1134136,31,0,0,4,35,4,0,0,31,35,True
1134209,29,0,0,6,35,6,0,0,29,35,True
1134210,29,0,0,6,35,6,0,0,29,35,True
1134261,28,0,0,7,35,7,0,0,28,35,True
1134262,29,0,0,6,35,6,0,0,29,35,True
1134327,26,0,0,9,35,9,0,0,26,35,True
1134328,27,0,1,7,35,7,0,1,27,35,True
1134329,27,0,1,7,35,7,0,1,27,35,True
1134646,95,0,4,4,103,4,0,4,95,103,True
1134647,97,0,1,5,103,5,0,1,97,103,True
1134648,98,0,2,3,103,3,0,2,98,103,True
1135759,28,0,1,6,35,6,0,1,28,35,True
1135760,28,0,1,6,35,6,0,1,28,35,True
1137118,95,0,3,5,103,5,0,3,95,103,True
1137119,96,0,3,4,103,4,0,3,96,103,True
1137128,42,0,51,10,103,10,0,51,42,103,True
1137129,25,0,71,7,103,7,0,71,25,103,True
1137186,93,4,2,4,103,4,4,2,93,103,True
1137187,27,45,20,11,103,11,45,20,27,103,True
1137188,79,15,3,6,103,6,15,3,79,103,True
1137191,99,0,0,4,103,4,0,0,99,103,True
1137192,100,0,0,3,103,3,0,0,100,103,True
1137195,97,0,2,4,103,4,0,2,97,103,True
1137196,94,0,5,4,103,4,0,5,94,103,True
1137197,98,2,1,2,103,2,2,1,98,103,True
1137231,26,0,1,8,35,8,0,1,26,35,True
1137232,26,0,1,8,35,8,0,1,26,35,True
1137248,88,0,10,5,103,5,0,10,88,103,True
1137249,98,0,5,0,103,0,0,5,98,103,True
1137250,96,0,5,2,103,2,0,5,96,103,True
1137253,97,1,0,5,103,5,1,0,97,103,True
1137254,97,0,5,1,103,1,0,5,97,103,True
1137255,100,0,1,2,103,2,0,1,100,103,True
1137342,97,0,3,3,103,3,0,3,97,103,True
1137343,74,25,2,2,103,2,25,2,74,103,True
1137344,27,60,0,16,103,16,60,0,27,103,True
1137345,85,11,0,7,103,7,11,0,85,103,True
1137346,101,0,1,1,103,1,0,1,101,103,True
1137516,50,0,42,11,103,11,0,42,50,103,True
1137517,22,0,66,15,103,15,0,66,22,103,True
1137534,52,0,35,16,103,16,0,35,52,103,True
1137535,21,0,64,18,103,18,0,64,21,103,True
1137554,27,0,0,8,35,8,0,0,27,35,True
1137733,100,0,0,3,103,3,0,0,100,103,True
1137734,100,0,0,3,103,3,0,0,100,103,True
1137747,97,0,1,5,103,5,0,1,97,103,True
1137748,99,0,0,4,103,4,0,0,99,103,True
1137778,83,6,8,6,103,6,6,8,83,103,True
1137779,82,0,16,5,103,5,0,16,82,103,True
1137780,80,5,15,3,103,3,5,15,80,103,True
1137783,81,7,12,3,103,3,7,12,81,103,True
1137784,92,0,8,3,103,3,0,8,92,103,True
1137785,82,7,10,4,103,4,7,10,82,103,True
1137835,79,14,2,8,103,8,14,2,79,103,True
1137836,74,17,4,8,103,8,17,4,74,103,True
1137846,97,0,1,5,103,5,0,1,97,103,True
1137847,97,0,2,4,103,4,0,2,97,103,True
1137957,26,0,0,9,35,9,0,0,26,35,True
1137958,26,0,0,9,35,9,0,0,26,35,True
1137972,26,0,0,9,35,9,0,0,26,35,True
1137973,26,0,0,9,35,9,0,0,26,35,True
1137977,26,0,0,9,35,9,0,0,26,35,True
1137978,26,0,0,9,35,9,0,0,26,35,True
1138003,101,0,0,2,103,2,0,0,101,103,True
1138004,99,0,0,4,103,4,0,0,99,103,True
1138017,26,0,0,9,35,9,0,0,26,35,True
1138018,26,0,0,9,35,9,0,0,26,35,True
1138019,26,0,0,9,35,9,0,0,26,35,True
1138191,46,0,50,7,103,7,0,50,46,103,True
1138192,20,0,74,9,103,9,0,74,20,103,True
1138211,45,0,49,9,103,9,0,49,45,103,True
1138212,19,0,75,9,103,9,0,75,19,103,True
1138299,26,0,0,9,35,9,0,0,26,35,True
1138300,26,0,0,9,35,9,0,0,26,35,True
1138800,42,0,56,5,103,5,0,56,42,103,True
1138801,22,0,77,4,103,4,0,77,22,103,True
1138804,90,3,4,6,103,6,3,4,90,103,True
1138866,99,0,2,2,103,2,0,2,99,103,True
1138867,99,0,1,3,103,3,0,1,99,103,True
1139124,29,0,0,6,35,6,0,0,29,35,True
1139125,29,0,0,6,35,6,0,0,29,35,True
1139139,29,0,0,6,35,6,0,0,29,35,True
1139140,29,0,0,6,35,6,0,0,29,35,True
1139272,29,0,0,6,35,6,0,0,29,35,True
1139273,29,0,0,6,35,6,0,0,29,35,True
1139274,29,0,0,6,35,6,0,0,29,35,True
1139338,29,0,0,6,35,6,0,0,29,35,True
1139339,29,0,0,6,35,6,0,0,29,35,True
1139340,28,1,0,6,35,6,1,0,28,35,True
1139372,29,0,0,6,35,6,0,0,29,35,True
1139373,29,0,0,6,35,6,0,0,29,35,True
1139374,29,0,0,6,35,6,0,0,29,35,True
1139442,29,0,0,6,35,6,0,0,29,35,True
1139443,29,0,0,6,35,6,0,0,29,35,True
1139444,29,0,0,6,35,6,0,0,29,35,True
1139457,79,0,0,24,103,24,0,0,79,103,True
1139458,101,0,0,2,103,2,0,0,101,103,True
1139459,101,0,0,2,103,2,0,0,101,103,True
1139460,102,0,0,1,103,1,0,0,102,103,True
1139461,101,0,1,1,103,1,0,1,101,103,True
1139462,101,0,1,1,103,1,0,1,101,103,True
1139498,28,0,0,7,35,7,0,0,28,35,True
1139499,29,0,0,6,35,6,0,0,29,35,True
1139533,100,1,0,2,103,2,1,0,100,103,True
1139534,102,0,0,1,103,1,0,0,102,103,True
1139540,29,0,0,6,35,6,0,0,29,35,True
1139541,29,0,0,6,35,6,0,0,29,35,True
1139575,102,0,0,1,103,1,0,0,102,103,True
1139576,84,7,11,1,103,1,7,11,84,103,True
1139623,97,0,0,6,103,6,0,0,97,103,True
1139624,100,0,0,3,103,3,0,0,100,103,True
1139625,101,0,0,2,103,2,0,0,101,103,True
1139646,29,0,0,6,35,6,0,0,29,35,True
1139647,29,0,0,6,35,6,0,0,29,35,True
1139648,29,0,0,6,35,6,0,0,29,35,True
1139663,98,0,0,5,103,5,0,0,98,103,True
1139664,98,0,0,5,103,5,0,0,98,103,True
1139772,46,0,50,7,103,7,0,50,46,103,True
1139773,25,0,66,12,103,12,0,66,25,103,True
1139872,28,0,0,7,35,7,0,0,28,35,True
1139873,28,0,0,7,35,7,0,0,28,35,True
1139874,28,0,0,7,35,7,0,0,28,35,True
1139898,23,0,0,12,35,12,0,0,23,35,True
1139899,23,0,0,12,35,12,0,0,23,35,True
1139900,23,0,0,12,35,12,0,0,23,35,True
1139931,57,0,36,10,103,10,0,36,57,103,True
1139932,34,0,63,6,103,6,0,63,34,103,True
1139934,47,0,48,8,103,8,0,48,47,103,True
1139935,30,0,66,7,103,7,0,66,30,103,True
1139945,28,0,0,7,35,7,0,0,28,35,True
1139946,28,0,0,7,35,7,0,0,28,35,True
1139947,28,0,0,7,35,7,0,0,28,35,True
1139977,25,0,0,10,35,10,0,0,25,35,True
1139978,25,0,0,10,35,10,0,0,25,35,True
1140059,50,0,49,4,103,4,0,49,50,103,True
1140060,31,0,67,5,103,5,0,67,31,103,True
1140070,23,0,0,12,35,12,0,0,23,35,True
1140071,19,5,0,11,35,11,5,0,19,35,True
1140082,28,0,0,7,35,7,0,0,28,35,True
1140083,28,0,0,7,35,7,0,0,28,35,True
1140094,27,0,0,8,35,8,0,0,27,35,True
1140095,27,0,0,8,35,8,0,0,27,35,True
1140096,27,0,0,8,35,8,0,0,27,35,True
1140150,93,0,5,5,103,5,0,5,93,103,True
1140151,99,0,2,2,103,2,0,2,99,103,True
1140176,28,0,0,7,35,7,0,0,28,35,True
1140177,28,0,0,7,35,7,0,0,28,35,True
1140178,28,0,0,7,35,7,0,0,28,35,True
1140179,25,0,0,10,35,10,0,0,25,35,True
1140180,25,0,0,10,35,10,0,0,25,35,True
1140218,28,0,0,7,35,7,0,0,28,35,True
1140219,28,0,0,7,35,7,0,0,28,35,True
1140220,13,13,0,9,35,9,13,0,13,35,True
1140268,54,0,46,3,103,3,0,46,54,103,True
1140269,40,0,60,3,103,3,0,60,40,103,True
1140327,47,0,48,8,103,8,0,48,47,103,True
1140328,22,0,78,3,103,3,0,78,22,103,True
1140367,28,0,0,7,35,7,0,0,28,35,True
1140368,28,0,0,7,35,7,0,0,28,35,True
1140369,28,0,0,7,35,7,0,0,28,35,True
1140371,28,0,0,7,35,7,0,0,28,35,True
1140372,28,0,0,7,35,7,0,0,28,35,True
1140373,28,0,0,7,35,7,0,0,28,35,True
1140374,24,0,0,11,35,11,0,0,24,35,True
1140375,25,0,0,10,35,10,0,0,25,35,True
1140389,53,0,46,4,103,4,0,46,53,103,True
1140390,37,0,59,7,103,7,0,59,37,103,True
1140434,71,6,22,4,103,4,6,22,71,103,True
1140435,23,57,14,9,103,9,57,14,23,103,True
1140436,65,18,15,5,103,5,18,15,65,103,True
1140493,27,0,0,8,35,8,0,0,27,35,True
1140494,28,0,0,7,35,7,0,0,28,35,True
1140505,93,0,2,8,103,8,0,2,93,103,True
1140506,100,0,2,1,103,1,0,2,100,103,True
1140507,100,0,2,1,103,1,0,2,100,103,True
1140541,100,0,2,1,103,1,0,2,100,103,True
1140542,99,1,2,1,103,1,1,2,99,103,True
1140615,23,0,0,12,35,12,0,0,23,35,True
1140616,23,0,0,12,35,12,0,0,23,35,True
1140617,23,0,0,12,35,12,0,0,23,35,True
1140618,24,0,0,11,35,11,0,0,24,35,True
1140734,70,0,29,4,103,4,0,29,70,103,True
1140735,77,0,23,3,103,3,0,23,77,103,True
1140736,75,0,26,2,103,2,0,26,75,103,True
1144024,99,0,0,4,103,4,0,0,99,103,True
1144025,101,0,0,2,103,2,0,0,101,103,True
1144100,77,16,5,5,103,5,16,5,77,103,True
1144101,75,15,7,6,103,6,15,7,75,103,True
1144111,94,0,2,7,103,7,0,2,94,103,True
1144154,78,0,0,25,103,25,0,0,78,103,True
1144155,102,0,0,1,103,1,0,0,102,103,True
1144156,102,0,0,1,103,1,0,0,102,103,True
1144157,99,0,0,4,103,4,0,0,99,103,True
1144218,66,29,5,3,103,3,29,5,66,103,True
1144219,93,3,5,2,103,2,3,5,93,103,True
1144235,28,0,0,7,35,7,0,0,28,35,True
1144236,29,0,0,6,35,6,0,0,29,35,True
1144322,26,0,0,9,35,9,0,0,26,35,True
1144323,26,0,0,9,35,9,0,0,26,35,True
1144354,101,0,0,2,103,2,0,0,101,103,True
1144355,95,1,1,6,103,6,1,1,95,103,True
1144356,101,0,0,2,103,2,0,0,101,103,True
1144360,101,0,0,2,103,2,0,0,101,103,True
1144361,101,0,0,2,103,2,0,0,101,103,True
1144362,26,0,0,9,35,9,0,0,26,35,True
1144363,26,0,0,9,35,9,0,0,26,35,True
1144364,26,0,0,9,35,9,0,0,26,35,True
1144538,27,0,0,8,35,8,0,0,27,35,True
1144539,27,0,0,8,35,8,0,0,27,35,True
1144540,27,0,0,8,35,8,0,0,27,35,True
1144555,27,0,0,8,35,8,0,0,27,35,True
1144556,27,0,0,8,35,8,0,0,27,35,True
1144570,102,0,0,1,103,1,0,0,102,103,True
1144571,101,0,0,2,103,2,0,0,101,103,True
1144668,100,0,0,3,103,3,0,0,100,103,True
1144669,101,0,0,2,103,2,0,0,101,103,True
1144691,55,0,0,48,103,48,0,0,55,103,True
1144692,101,0,0,2,103,2,0,0,101,103,True
1144693,101,0,1,1,103,1,0,1,101,103,True
1144694,101,0,0,2,103,2,0,0,101,103,True
1144695,99,2,0,2,103,2,2,0,99,103,True
1144696,98,2,0,3,103,3,2,0,98,103,True
1144807,27,0,0,8,35,8,0,0,27,35,True
1144808,27,0,0,8,35,8,0,0,27,35,True
1144811,27,0,0,8,35,8,0,0,27,35,True
1144812,27,0,0,8,35,8,0,0,27,35,True
1144828,27,0,0,8,35,8,0,0,27,35,True
1144829,27,0,0,8,35,8,0,0,27,35,True
1144872,102,0,0,1,103,1,0,0,102,103,True
1144873,100,0,0,3,103,3,0,0,100,103,True
1144880,63,0,0,40,103,40,0,0,63,103,True
1144881,99,0,2,2,103,2,0,2,99,103,True
1144882,99,2,0,2,103,2,2,0,99,103,True
1144946,27,0,0,8,35,8,0,0,27,35,True
1144947,27,0,0,8,35,8,0,0,27,35,True
1144948,27,0,0,8,35,8,0,0,27,35,True
1144949,27,0,0,8,35,8,0,0,27,35,True
1144950,27,0,0,8,35,8,0,0,27,35,True
1145216,68,26,5,4,103,4,26,5,68,103,True
1145217,68,29,1,5,103,5,29,1,68,103,True
1145218,56,40,1,6,103,6,40,1,56,103,True
1145219,63,35,3,2,103,2,35,3,63,103,True
1145888,27,0,0,8,35,8,0,0,27,35,True
1145918,41,0,58,4,103,4,0,58,41,103,True
1145919,22,0,75,6,103,6,0,75,22,103,True
1145928,31,0,0,4,35,4,0,0,31,35,True
1145929,31,0,0,4,35,4,0,0,31,35,True
1145935,31,0,0,4,35,4,0,0,31,35,True
1145936,31,0,0,4,35,4,0,0,31,35,True
1145993,47,0,50,6,103,6,0,50,47,103,True
1145994,25,0,70,8,103,8,0,70,25,103,True
1146016,30,0,0,5,35,5,0,0,30,35,True
1146017,26,1,0,8,35,8,1,0,26,35,True
1146018,24,8,0,3,35,3,8,0,24,35,True
1146111,25,0,0,10,35,10,0,0,25,35,True
1146112,25,0,0,10,35,10,0,0,25,35,True
1146169,28,0,0,7,35,7,0,0,28,35,True
1146170,28,0,0,7,35,7,0,0,28,35,True
1146171,28,0,0,7,35,7,0,0,28,35,True
1146197,35,0,62,6,103,6,0,62,35,103,True
1146198,17,0,80,6,103,6,0,80,17,103,True
1146200,25,0,0,10,35,10,0,0,25,35,True
1146201,27,0,0,8,35,8,0,0,27,35,True
1146209,99,0,0,4,103,4,0,0,99,103,True
1146210,99,0,1,3,103,3,0,1,99,103,True
1146211,98,0,0,5,103,5,0,0,98,103,True
1146252,48,0,43,12,103,12,0,43,48,103,True
1146253,26,0,70,7,103,7,0,70,26,103,True
1146329,76,0,1,26,103,26,0,1,76,103,True
1146330,102,0,0,1,103,1,0,0,102,103,True
1146331,102,0,0,1,103,1,0,0,102,103,True
1146332,102,0,0,1,103,1,0,0,102,103,True
1146371,54,0,39,10,103,10,0,39,54,103,True
1146372,32,0,61,10,103,10,0,61,32,103,True
1146383,102,0,0,1,103,1,0,0,102,103,True
1146384,99,1,1,2,103,2,1,1,99,103,True
1146385,102,0,0,1,103,1,0,0,102,103,True
1146407,38,0,60,5,103,5,0,60,38,103,True
1146408,22,0,76,5,103,5,0,76,22,103,True
1146427,25,0,0,10,35,10,0,0,25,35,True
1146428,25,0,0,10,35,10,0,0,25,35,True
1146458,31,0,0,4,35,4,0,0,31,35,True
1146459,31,0,0,4,35,4,0,0,31,35,True
1146469,100,0,1,2,103,2,0,1,100,103,True
1146470,101,0,0,2,103,2,0,0,101,103,True
1146472,29,0,0,6,35,6,0,0,29,35,True
1146473,29,0,0,6,35,6,0,0,29,35,True
1146474,29,0,0,6,35,6,0,0,29,35,True
1146489,30,0,0,5,35,5,0,0,30,35,True
1146490,30,0,0,5,35,5,0,0,30,35,True
1146493,82,15,4,2,103,2,15,4,82,103,True
1146494,79,19,3,2,103,2,19,3,79,103,True
1146495,75,18,9,1,103,1,18,9,75,103,True
1146552,102,0,0,1,103,1,0,0,102,103,True
1146553,102,0,0,1,103,1,0,0,102,103,True
1146554,102,0,0,1,103,1,0,0,102,103,True
1146576,32,0,0,3,35,3,0,0,32,35,True
1146577,22,0,1,12,35,12,0,1,22,35,True
1146609,100,0,0,3,103,3,0,0,100,103,True
1146610,102,0,0,1,103,1,0,0,102,103,True
1146620,31,0,0,4,35,4,0,0,31,35,True
1146621,31,0,0,4,35,4,0,0,31,35,True
1146707,29,0,0,6,35,6,0,0,29,35,True
1146708,29,0,0,6,35,6,0,0,29,35,True
1146712,28,0,0,7,35,7,0,0,28,35,True
1146713,28,0,0,7,35,7,0,0,28,35,True
1146734,91,2,6,4,103,4,2,6,91,103,True
1146735,88,5,6,4,103,4,5,6,88,103,True
1146738,29,0,0,6,35,6,0,0,29,35,True
1146739,29,0,0,6,35,6,0,0,29,35,True
1146740,26,1,0,8,35,8,1,0,26,35,True
1146760,99,0,0,4,103,4,0,0,99,103,True
1146761,100,0,0,3,103,3,0,0,100,103,True
1146846,89,8,0,6,103,6,8,0,89,103,True
1146847,86,11,0,6,103,6,11,0,86,103,True
1146848,71,28,0,4,103,4,28,0,71,103,True
1146854,99,0,0,4,103,4,0,0,99,103,True
1146855,99,0,0,4,103,4,0,0,99,103,True
1146856,100,0,0,3,103,3,0,0,100,103,True
1146859,102,0,0,1,103,1,0,0,102,103,True
1146860,102,0,0,1,103,1,0,0,102,103,True
1146868,31,0,0,4,35,4,0,0,31,35,True
1146869,31,0,0,4,35,4,0,0,31,35,True
1146874,54,39,2,8,103,8,39,2,54,103,True
1146877,40,0,56,7,103,7,0,56,40,103,True
1146878,19,0,77,7,103,7,0,77,19,103,True
1146882,31,0,0,4,35,4,0,0,31,35,True
1146883,31,0,0,4,35,4,0,0,31,35,True
1146890,71,13,8,11,103,11,13,8,71,103,True
1146891,71,15,7,10,103,10,15,7,71,103,True
1146901,98,3,0,2,103,2,3,0,98,103,True
1146902,98,3,0,2,103,2,3,0,98,103,True
1146903,98,3,0,2,103,2,3,0,98,103,True
1146907,27,0,0,8,35,8,0,0,27,35,True
1146912,102,0,0,1,103,1,0,0,102,103,True
1146913,102,0,0,1,103,1,0,0,102,103,True
1146980,57,0,42,4,103,4,0,42,57,103,True
1146981,66,0,31,6,103,6,0,31,66,103,True
1146982,48,0,49,6,103,6,0,49,48,103,True
1146985,25,0,0,10,35,10,0,0,25,35,True
1146986,25,0,0,10,35,10,0,0,25,35,True
1147032,98,0,2,3,103,3,0,2,98,103,True
1147033,97,0,2,4,103,4,0,2,97,103,True
1147058,99,0,0,4,103,4,0,0,99,103,True
1147059,99,0,0,4,103,4,0,0,99,103,True
1147060,100,0,0,3,103,3,0,0,100,103,True
1147064,97,0,2,4,103,4,0,2,97,103,True
1147065,93,1,2,7,103,7,1,2,93,103,True
1147080,25,0,0,10,35,10,0,0,25,35,True
1147081,25,0,0,10,35,10,0,0,25,35,True
1147082,25,0,0,10,35,10,0,0,25,35,True
1147083,55,0,39,9,103,9,0,39,55,103,True
1147084,32,0,63,8,103,8,0,63,32,103,True
1147159,39,0,60,4,103,4,0,60,39,103,True
1147160,18,0,80,5,103,5,0,80,18,103,True
1147171,98,0,1,4,103,4,0,1,98,103,True
1147172,97,0,1,5,103,5,0,1,97,103,True
1147188,96,0,1,6,103,6,0,1,96,103,True
1147189,99,0,1,3,103,3,0,1,99,103,True
1147233,29,0,0,6,35,6,0,0,29,35,True
1147234,29,0,0,6,35,6,0,0,29,35,True
1147259,29,0,0,6,35,6,0,0,29,35,True
1147260,29,0,0,6,35,6,0,0,29,35,True
1147278,48,0,51,4,103,4,0,51,48,103,True
1147279,28,0,72,3,103,3,0,72,28,103,True
1147322,57,0,43,3,103,3,0,43,57,103,True
1147323,76,0,23,4,103,4,0,23,76,103,True
1147324,63,0,37,3,103,3,0,37,63,103,True
1147327,64,0,35,4,103,4,0,35,64,103,True
1147328,68,0,30,5,103,5,0,30,68,103,True
1147329,67,0,33,3,103,3,0,33,67,103,True
1147331,38,0,53,12,103,12,0,53,38,103,True
1147332,21,0,74,8,103,8,0,74,21,103,True
1147361,97,0,2,4,103,4,0,2,97,103,True
1147362,98,0,2,3,103,3,0,2,98,103,True
1147371,29,0,0,6,35,6,0,0,29,35,True
1147372,29,0,0,6,35,6,0,0,29,35,True
1147424,48,0,48,7,103,7,0,48,48,103,True
1147425,29,0,68,6,103,6,0,68,29,103,True
1147498,28,0,0,7,35,7,0,0,28,35,True
1147499,28,0,0,7,35,7,0,0,28,35,True
1147500,28,0,0,7,35,7,0,0,28,35,True
1147513,26,0,0,9,35,9,0,0,26,35,True
1147514,26,0,0,9,35,9,0,0,26,35,True
1147566,28,0,0,7,35,7,0,0,28,35,True
1147567,29,0,0,6,35,6,0,0,29,35,True
1147597,99,0,0,4,103,4,0,0,99,103,True
1147598,99,0,0,4,103,4,0,0,99,103,True
1147641,95,1,2,5,103,5,1,2,95,103,True
1147642,97,0,2,4,103,4,0,2,97,103,True
1147653,29,0,0,6,35,6,0,0,29,35,True
1147654,29,0,0,6,35,6,0,0,29,35,True
1147655,29,0,0,6,35,6,0,0,29,35,True
1147699,25,0,0,10,35,10,0,0,25,35,True
1147700,25,0,0,10,35,10,0,0,25,35,True
1147870,24,0,0,11,35,11,0,0,24,35,True
1147871,25,0,0,10,35,10,0,0,25,35,True
1147872,25,0,0,10,35,10,0,0,25,35,True
1147915,47,0,51,5,103,5,0,51,47,103,True
1147916,20,1,77,5,103,5,1,77,20,103,True
1147917,19,1,77,6,103,6,1,77,19,103,True
1147976,35,0,61,7,103,7,0,61,35,103,True
1147977,22,0,77,4,103,4,0,77,22,103,True
1147978,18,0,77,8,103,8,0,77,18,103,True
1148004,38,0,58,7,103,7,0,58,38,103,True
1148005,33,0,64,6,103,6,0,64,33,103,True
1148061,98,0,2,3,103,3,0,2,98,103,True
1148062,98,0,2,3,103,3,0,2,98,103,True
1148073,101,0,0,2,103,2,0,0,101,103,True
1148074,99,0,0,4,103,4,0,0,99,103,True
1148075,99,0,0,4,103,4,0,0,99,103,True
1148089,25,0,0,10,35,10,0,0,25,35,True
1148090,25,0,0,10,35,10,0,0,25,35,True
1148094,98,0,0,5,103,5,0,0,98,103,True
1148095,98,0,0,5,103,5,0,0,98,103,True
1150062,29,0,0,6,35,6,0,0,29,35,True
1150063,30,0,0,5,35,5,0,0,30,35,True
1150081,30,0,0,5,35,5,0,0,30,35,True
1150082,31,0,0,4,35,4,0,0,31,35,True
1150093,32,0,0,3,35,3,0,0,32,35,True
1150097,61,33,0,9,103,9,33,0,61,103,True
1150118,32,0,0,3,35,3,0,0,32,35,True
1150119,32,0,0,3,35,3,0,0,32,35,True
1150150,30,0,0,5,35,5,0,0,30,35,True
1150151,30,0,0,5,35,5,0,0,30,35,True
1150252,33,0,0,2,35,2,0,0,33,35,True
1150253,33,0,0,2,35,2,0,0,33,35,True
1150254,20,12,0,3,35,3,12,0,20,35,True
1150292,33,0,0,2,35,2,0,0,33,35,True
1150352,67,33,0,3,103,3,33,0,67,103,True
1150353,74,23,3,3,103,3,23,3,74,103,True
1150354,74,25,1,3,103,3,25,1,74,103,True
1150355,65,37,0,1,103,1,37,0,65,103,True
1150542,40,14,1,48,103,48,14,1,40,103,True
1150543,74,26,0,3,103,3,26,0,74,103,True
1150544,75,27,0,1,103,1,27,0,75,103,True
1150545,75,27,0,1,103,1,27,0,75,103,True
1150546,75,27,0,1,103,1,27,0,75,103,True
1150547,75,27,0,1,103,1,27,0,75,103,True
1150637,31,0,0,4,35,4,0,0,31,35,True
1150638,32,0,0,3,35,3,0,0,32,35,True
1150639,32,0,0,3,35,3,0,0,32,35,True
1150708,32,0,0,3,35,3,0,0,32,35,True
1150821,33,0,0,2,35,2,0,0,33,35,True
1150822,33,0,0,2,35,2,0,0,33,35,True
1150823,30,0,0,5,35,5,0,0,30,35,True
1150824,30,0,0,5,35,5,0,0,30,35,True
1150932,72,24,1,6,103,6,24,1,72,103,True
1150933,74,24,1,4,103,4,24,1,74,103,True
1151004,30,0,0,5,35,5,0,0,30,35,True
1151005,30,0,0,5,35,5,0,0,30,35,True
1151006,30,0,0,5,35,5,0,0,30,35,True
1151777,102,0,0,1,103,1,0,0,102,103,True
1151778,102,0,0,1,103,1,0,0,102,103,True
1151779,98,0,2,3,103,3,0,2,98,103,True
1152083,82,16,0,5,103,5,16,0,82,103,True
1152084,81,19,1,2,103,2,19,1,81,103,True
1152376,24,4,0,7,35,7,4,0,24,35,True
1152377,25,6,0,4,35,4,6,0,25,35,True
