bill_id,bill_number,session_id,session_name,subject_id,subject_name
752676,HB240,1159,Regular Session 2015,2650,Taxation
752358,HB241,1159,Regular Session 2015,2649,"Property, Real and Personal"
752430,HB242,1159,Regular Session 2015,2647,Crimes and Offenses
752628,HB243,1159,Regular Session 2015,2656,Education
752520,HB244,1159,Regular Session 2015,2839,Macon County
752500,HB245,1159,Regular Session 2015,2656,Education
752412,HB246,1159,Regular Session 2015,88171,Heart Defibrillators
752599,HB247,1159,Regular Session 2015,28958,Health Care Facilities
752512,HB248,1159,Regular Session 2015,2647,Crimes and Offenses
752491,HB249,1159,Regular Session 2015,2646,Constitutional Amendments
752640,HB250,1159,Regular Session 2015,2650,Taxation
752609,HB251,1159,Regular Session 2015,23709,Economic Growth and Development
752440,HB252,1159,Regular Session 2015,2656,Education
752421,HB253,1159,Regular Session 2015,23027,Rescue Squads
752684,HB254,1159,Regular Session 2015,2734,Secretary of State
752481,HB255,1159,Regular Session 2015,2656,Education
752394,HB256,1159,Regular Session 2015,2649,"Property, Real and Personal"
754825,HB257,1159,Regular Session 2015,2651,Legislature
755102,HB258,1159,Regular Session 2015,2886,Game and Fish
754994,HB259,1159,Regular Session 2015,2886,Game and Fish
755193,HB260,1159,Regular Session 2015,2702,Competitive Bids
754918,HB261,1159,Regular Session 2015,88308,Dogs
755206,HB262,1159,Regular Session 2015,2759,Child Custody
754712,HB263,1159,Regular Session 2015,2699,Hospitals
755141,HB264,1159,Regular Session 2015,2702,Competitive Bids
754799,HB265,1159,Regular Session 2015,26007,Planning Commissions
754879,HB266,1159,Regular Session 2015,2661,Elections
754812,HB267,1159,Regular Session 2015,2665,Motor Vehicles
755037,HB268,1159,Regular Session 2015,2665,Motor Vehicles
755020,HB269,1159,Regular Session 2015,2773,Civil Procedure
754981,HB270,1159,Regular Session 2015,2656,Education
755076,HB271,1159,Regular Session 2015,2668,Health Care Providers
755322,HB272,1159,Regular Session 2015,2646,Constitutional Amendments
755346,HB273,1159,Regular Session 2015,2646,Constitutional Amendments
754942,HB274,1159,Regular Session 2015,88309,Wallace-Folsom College Savings Investment Plan
756177,HB275,1159,Regular Session 2015,2932,Contracts
755910,HB276,1159,Regular Session 2015,2692,Municipalities
756076,HB277,1159,Regular Session 2015,2709,Insurance
755417,HB278,1159,Regular Session 2015,2810,Railroads
755367,HB279,1159,Regular Session 2015,2810,Railroads
758569,HB280,1159,Regular Session 2015,2881,Lauderdale County
758622,HB281,1159,Regular Session 2015,2709,Insurance
758658,HB282,1159,Regular Session 2015,2944,Sickle Cell Oversight and Regulatory Commission
758849,HB283,1159,Regular Session 2015,16601,Food
758648,HB284,1159,Regular Session 2015,2746,Pardons and Paroles Board
758732,HB285,1159,Regular Session 2015,29027,"Cosmetology and Barbering, Board of"
758840,HB286,1159,Regular Session 2015,2785,State Symbols
758821,HB287,1159,Regular Session 2015,2646,Constitutional Amendments
759016,HB288,1159,Regular Session 2015,2683,Transportation Department
758912,HB289,1159,Regular Session 2015,2650,Taxation
758899,HB290,1159,Regular Session 2015,2931,Military
758904,HB291,1159,Regular Session 2015,89087,Tallapoosa County
759054,HB292,1159,Regular Session 2015,89100,Tracking Devices
758981,HB293,1159,Regular Session 2015,2661,Elections
759020,HB294,1159,Regular Session 2015,2804,Alcoholic Beverages
758894,HB295,1159,Regular Session 2015,2646,Constitutional Amendments
759046,HB296,1159,Regular Session 2015,89098,Child Care
758891,HB297,1159,Regular Session 2015,21275,St. Clair County
759035,HB298,1159,Regular Session 2015,89097,Commercial Motor Vehicles
758924,HB299,1159,Regular Session 2015,89089,University of North Alabama
759007,HB300,1159,Regular Session 2015,2908,Shelby County
758970,HB301,1159,Regular Session 2015,2646,Constitutional Amendments
758955,HB302,1159,Regular Session 2015,2879,"Judge, Probate"
758939,HB303,1159,Regular Session 2015,2760,Attorneys
759056,HB304,1159,Regular Session 2015,2650,Taxation
759647,HB305,1159,Regular Session 2015,21275,St. Clair County
759608,HB306,1159,Regular Session 2015,2832,Limestone County
759684,HB307,1159,Regular Session 2015,16322,"Psychology, Alabama Board of Examiners in"
759594,HB308,1159,Regular Session 2015,16578,Houston County
759699,HB309,1159,Regular Session 2015,2803,Nurses and Nursing
759680,HB310,1159,Regular Session 2015,2646,Constitutional Amendments
759690,HB311,1159,Regular Session 2015,2808,Baldwin County
759638,HB312,1159,Regular Session 2015,2673,Conservation and Natural Resources Department
759619,HB313,1159,Regular Session 2015,89285,Death
759632,HB314,1159,Regular Session 2015,16590,Community Development Districts
759704,HB315,1159,Regular Session 2015,2673,Conservation and Natural Resources Department
759656,HB316,1159,Regular Session 2015,2825,Sex Offenders
759645,HB317,1159,Regular Session 2015,2656,Education
759615,HB318,1159,Regular Session 2015,2648,Colleges and Universities
759723,HB319,1159,Regular Session 2015,25193,Contractors
759795,HB320,1159,Regular Session 2015,23394,Domestic Violence
759759,HB321,1159,Regular Session 2015,21600,Income Tax
759764,HB322,1159,Regular Session 2015,2693,Education Trust Fund
760082,HB323,1159,Regular Session 2015,22262,Voters and Voting
760124,HB324,1159,Regular Session 2015,2796,Code of Alabama
760291,HB325,1159,Regular Session 2015,89087,Tallapoosa County
760178,HB326,1159,Regular Session 2015,89479,Labor Relations
760349,HB327,1159,Regular Session 2015,2773,Civil Procedure
760277,HB328,1159,Regular Session 2015,2670,Firearms
760158,HB329,1159,Regular Session 2015,2773,Civil Procedure
760238,HB330,1159,Regular Session 2015,2693,Education Trust Fund
760407,HB331,1159,Regular Session 2015,2709,Insurance
760295,HB332,1159,Regular Session 2015,89491,Miles College
760309,HB333,1159,Regular Session 2015,89477,Property and Casualty Insurance
760154,HB334,1159,Regular Session 2015,29003,Primary Elections
760139,HB335,1159,Regular Session 2015,2646,Constitutional Amendments
760137,HB336,1159,Regular Session 2015,2646,Constitutional Amendments
760282,HB337,1159,Regular Session 2015,123958,Separation of Powers
760339,HB338,1159,Regular Session 2015,2865,Talladega County
760226,HB339,1159,Regular Session 2015,2648,Colleges and Universities
760242,HB340,1159,Regular Session 2015,2646,Constitutional Amendments
760301,HB341,1159,Regular Session 2015,89577,University of Alabama--Birmingham
760316,HB342,1159,Regular Session 2015,2656,Education
760219,HB343,1159,Regular Session 2015,2773,Civil Procedure
760255,HB344,1159,Regular Session 2015,2952,Moral Turpitude
760404,HB345,1159,Regular Session 2015,23180,Hazardous Waste
764845,HB346,1159,Regular Session 2015,2683,Transportation Department
764953,HB347,1159,Regular Session 2015,21275,St. Clair County
764841,HB348,1159,Regular Session 2015,2881,Lauderdale County
764900,HB349,1159,Regular Session 2015,16578,Houston County
765009,HB350,1159,Regular Session 2015,16578,Houston County
764958,HB351,1159,Regular Session 2015,2885,Jackson County
764826,HB352,1159,Regular Session 2015,2932,Contracts
764854,HB353,1159,Regular Session 2015,2649,"Property, Real and Personal"
764997,HB354,1159,Regular Session 2015,16571,Child Support
765006,HB355,1159,Regular Session 2015,2703,Agriculture and Industries Department
764881,HB356,1159,Regular Session 2015,2661,Elections
764982,HB357,1159,Regular Session 2015,2834,Randolph County
764816,HB358,1159,Regular Session 2015,2646,Constitutional Amendments
764884,HB359,1159,Regular Session 2015,2661,Elections
764990,HB360,1159,Regular Session 2015,91295,Students
764909,HB361,1159,Regular Session 2015,2885,Jackson County
764893,HB362,1159,Regular Session 2015,2885,Jackson County
764977,HB363,1159,Regular Session 2015,29551,Sexual Abuse
764817,HB364,1159,Regular Session 2015,2845,Employment
764822,HB365,1159,Regular Session 2015,2671,Montgomery County
764867,HB366,1159,Regular Session 2015,2671,Montgomery County
764856,HB367,1159,Regular Session 2015,2671,Montgomery County
764942,HB368,1159,Regular Session 2015,2706,Alabama Development Office
765080,HB369,1159,Regular Session 2015,2672,Liability Insurance
765037,HB370,1159,Regular Session 2015,2692,Municipalities
765029,HB371,1159,Regular Session 2015,91317,Divorce
765074,HB372,1159,Regular Session 2015,2806,"Podiatry, State Board of"
765102,HB373,1159,Regular Session 2015,2942,Plumbers and Gas Fitters Examining Board
765098,HB374,1159,Regular Session 2015,21324,Sex Crimes
765135,HB375,1159,Regular Session 2015,2689,Law Enforcement
765026,HB376,1159,Regular Session 2015,2690,Mobile County
765114,HB377,1159,Regular Session 2015,91329,Annexation
765038,HB378,1159,Regular Session 2015,2912,Wilcox County
765148,HB379,1159,Regular Session 2015,91336,U. S. Constitution
765133,HB380,1159,Regular Session 2015,91333,Civil Immunity
765914,HB381,1159,Regular Session 2015,91288,Advisory Board
765930,HB382,1159,Regular Session 2015,2804,Alcoholic Beverages
766069,HB383,1159,Regular Session 2015,2690,Mobile County
766073,HB384,1159,Regular Session 2015,2690,Mobile County
766060,HB385,1159,Regular Session 2015,2929,Revenue Department
765923,HB386,1159,Regular Session 2015,91614,Liquefied Petroleum Gas Containers
766044,HB387,1159,Regular Session 2015,2665,Motor Vehicles
765980,HB388,1159,Regular Session 2015,2690,Mobile County
765976,HB389,1159,Regular Session 2015,29167,Hepatitis
766078,HB390,1159,Regular Session 2015,2773,Civil Procedure
765985,HB391,1159,Regular Session 2015,2665,Motor Vehicles
765956,HB392,1159,Regular Session 2015,2769,Employees' Retirement System
766021,HB393,1159,Regular Session 2015,2751,Controlled Substances
765934,HB394,1159,Regular Session 2015,2674,Jefferson County
766040,HB395,1159,Regular Session 2015,2865,Talladega County
765971,HB396,1159,Regular Session 2015,2657,Homestead Exemption
765883,HB397,1159,Regular Session 2015,2722,Health
765942,HB398,1159,Regular Session 2015,2709,Insurance
766009,HB399,1159,Regular Session 2015,2650,Taxation
766025,HB400,1159,Regular Session 2015,2708,Licenses and Licensing
766086,HB401,1159,Regular Session 2015,2709,Insurance
765961,HB402,1159,Regular Session 2015,91618,Fire Departments
766036,HB403,1159,Regular Session 2015,2796,Code of Alabama
765863,HB404,1159,Regular Session 2015,2709,Insurance
765867,HB405,1159,Regular Session 2015,2667,Abortion
766094,HB406,1159,Regular Session 2015,2674,Jefferson County
765990,HB407,1159,Regular Session 2015,2879,"Judge, Probate"
765872,HB408,1159,Regular Session 2015,91729,Chemical Endangerment
765896,HB409,1159,Regular Session 2015,2673,Conservation and Natural Resources Department
766243,HB410,1159,Regular Session 2015,89090,Condominiums
766185,HB411,1159,Regular Session 2015,87955,Motor Fuel
766127,HB412,1159,Regular Session 2015,2846,Supernumeraries
766120,HB413,1159,Regular Session 2015,2733,Corrections Department
766192,HB414,1159,Regular Session 2015,2740,Business and Commerce
766228,HB415,1159,Regular Session 2015,2683,Transportation Department
766175,HB416,1159,Regular Session 2015,2650,Taxation
766163,HB417,1159,Regular Session 2015,21899,Deferred Presentment Services
767457,HB418,1159,Regular Session 2015,2674,Jefferson County
767363,HB419,1159,Regular Session 2015,2885,Jackson County
767393,HB420,1159,Regular Session 2015,2733,Corrections Department
767365,HB421,1159,Regular Session 2015,2804,Alcoholic Beverages
767368,HB422,1159,Regular Session 2015,2831,Counties
767429,HB423,1159,Regular Session 2015,29027,"Cosmetology and Barbering, Board of"
767370,HB424,1159,Regular Session 2015,29370,Public Education
767387,HB425,1159,Regular Session 2015,2656,Education
767403,HB426,1159,Regular Session 2015,2656,Education
767379,HB427,1159,Regular Session 2015,2656,Education
767402,HB428,1159,Regular Session 2015,2647,Crimes and Offenses
767352,HB429,1159,Regular Session 2015,2764,Death Penalty
767424,HB430,1159,Regular Session 2015,2804,Alcoholic Beverages
767348,HB431,1159,Regular Session 2015,2646,Constitutional Amendments
767414,HB432,1159,Regular Session 2015,2647,Crimes and Offenses
767461,HB433,1159,Regular Session 2015,29318,Human Trafficking
767383,HB434,1159,Regular Session 2015,92375,"Superintendent of Education, County"
767399,HB435,1159,Regular Session 2015,2845,Employment
767965,HB436,1159,Regular Session 2015,16562,Lee County
767870,HB437,1159,Regular Session 2015,2650,Taxation
767871,HB438,1159,Regular Session 2015,2879,"Judge, Probate"
767945,HB439,1159,Regular Session 2015,2674,Jefferson County
767934,HB440,1159,Regular Session 2015,2671,Montgomery County
767852,HB441,1159,Regular Session 2015,2692,Municipalities
767855,HB442,1159,Regular Session 2015,28820,Women's Commission
767891,HB443,1159,Regular Session 2015,2717,State Health Planning and Development Agency
767913,HB444,1159,Regular Session 2015,2665,Motor Vehicles
767952,HB445,1159,Regular Session 2015,2674,Jefferson County
767918,HB446,1159,Regular Session 2015,92665,Vestavia Hills
767928,HB447,1159,Regular Session 2015,2879,"Judge, Probate"
767944,HB448,1159,Regular Session 2015,2684,Veterans
767850,HB449,1159,Regular Session 2015,2684,Veterans
767940,HB450,1159,Regular Session 2015,2964,Courts
767967,HB451,1159,Regular Session 2015,2661,Elections
768067,HB452,1159,Regular Session 2015,2722,Health
768074,HB453,1159,Regular Session 2015,2918,Coosa County
768077,HB454,1159,Regular Session 2015,2664,Banks and Banking
768050,HB455,1159,Regular Session 2015,2650,Taxation
768058,HB456,1159,Regular Session 2015,29002,Retirement Systems
768075,HB457,1159,Regular Session 2015,16314,Sheriffs
768076,HB458,1159,Regular Session 2015,2665,Motor Vehicles
768071,HB459,1159,Regular Session 2015,2749,Etowah County
768066,HB460,1159,Regular Session 2015,2646,Constitutional Amendments
768064,HB461,1159,Regular Session 2015,2656,Education
768057,HB462,1159,Regular Session 2015,2665,Motor Vehicles
768078,HB463,1159,Regular Session 2015,21782,Drugs
768051,HB464,1159,Regular Session 2015,2656,Education
768070,HB465,1159,Regular Session 2015,2854,"Home Medical Equipment Services Providers, Board of"
768065,HB466,1159,Regular Session 2015,2650,Taxation
768049,HB467,1159,Regular Session 2015,2650,Taxation
768073,HB468,1159,Regular Session 2015,2722,Health
768069,HB469,1159,Regular Session 2015,92723,Textbooks
768063,HB470,1159,Regular Session 2015,2760,Attorneys
768060,HB471,1159,Regular Session 2015,2646,Constitutional Amendments
768061,HB472,1159,Regular Session 2015,2646,Constitutional Amendments
768055,HB473,1159,Regular Session 2015,2772,Secondary Metals Recyclers
768079,HB474,1159,Regular Session 2015,2964,Courts
768052,HB475,1159,Regular Session 2015,2646,Constitutional Amendments
768059,HB476,1159,Regular Session 2015,2650,Taxation
768068,HB477,1159,Regular Session 2015,2646,Constitutional Amendments
768053,HB478,1159,Regular Session 2015,2646,Constitutional Amendments
768955,HB479,1159,Regular Session 2015,2804,Alcoholic Beverages
769141,HB480,1159,Regular Session 2015,2725,Dale County
769047,HB481,1159,Regular Session 2015,93376,Fish and Wildlife
768909,HB482,1159,Regular Session 2015,2676,Judicial Circuits
769095,HB483,1159,Regular Session 2015,2972,Washington County
769001,HB484,1159,Regular Session 2015,2744,Tuscaloosa County
769258,HB485,1159,Regular Session 2015,2890,Perry County
769262,HB486,1159,Regular Session 2015,18291,"Auctioneers, State Board of"
769266,HB487,1159,Regular Session 2015,16314,Sheriffs
769225,HB488,1159,Regular Session 2015,2922,Cherokee County
769255,HB489,1159,Regular Session 2015,2804,Alcoholic Beverages
769271,HB490,1159,Regular Session 2015,23207,Alabama Trust Fund
769308,HB491,1159,Regular Session 2015,2668,Health Care Providers
769323,HB492,1159,Regular Session 2015,2674,Jefferson County
769215,HB493,1159,Regular Session 2015,22262,Voters and Voting
769244,HB494,1159,Regular Session 2015,2722,Health
769213,HB495,1159,Regular Session 2015,89479,Labor Relations
769275,HB496,1159,Regular Session 2015,2723,Health Care
772041,HB497,1159,Regular Session 2015,2972,Washington County
772154,HB498,1159,Regular Session 2015,2916,Lowndes County
772081,HB499,1159,Regular Session 2015,2916,Lowndes County
771965,HB500,1159,Regular Session 2015,2722,Health
772237,HB501,1159,Regular Session 2015,2674,Jefferson County
772105,HB502,1159,Regular Session 2015,2908,Shelby County
772095,HB503,1159,Regular Session 2015,2661,Elections
772123,HB504,1159,Regular Session 2015,16323,"Landscape Architects, Alabama Board of Examiners of"
772141,HB505,1159,Regular Session 2015,20991,Civil Actions
772226,HB506,1159,Regular Session 2015,24825,Labor
771958,HB507,1159,Regular Session 2015,2663,Family Law
772215,HB508,1159,Regular Session 2015,2773,Civil Procedure
771971,HB509,1159,Regular Session 2015,2788,Transportation
773122,HB510,1159,Regular Session 2015,2744,Tuscaloosa County
773119,HB511,1159,Regular Session 2015,18316,Chilton County
773087,HB512,1159,Regular Session 2015,2894,Calhoun County
773230,HB513,1159,Regular Session 2015,2709,Insurance
773227,HB514,1159,Regular Session 2015,2697,Madison County
773271,HB515,1159,Regular Session 2015,2650,Taxation
773265,HB516,1159,Regular Session 2015,2881,Lauderdale County
773205,HB517,1159,Regular Session 2015,22262,Voters and Voting
773261,HB518,1159,Regular Session 2015,2829,Animals
773216,HB519,1159,Regular Session 2015,2665,Motor Vehicles
773260,HB520,1159,Regular Session 2015,16602,Russell County
773262,HB521,1159,Regular Session 2015,21267,Ad Valorem Tax
773236,HB522,1159,Regular Session 2015,2655,Workers' Compensation
773199,HB523,1159,Regular Session 2015,2885,Jackson County
773176,HB524,1159,Regular Session 2015,94586,Reapportionment
773191,HB525,1159,Regular Session 2015,94586,Reapportionment
773269,HB526,1159,Regular Session 2015,2680,Teachers' Retirement System
773275,HB527,1159,Regular Session 2015,2667,Abortion
773215,HB528,1159,Regular Session 2015,2687,Public Officers and Employees
773246,HB529,1159,Regular Session 2015,22262,Voters and Voting
773244,HB530,1159,Regular Session 2015,2646,Constitutional Amendments
773207,HB531,1159,Regular Session 2015,92392,Payday Loans
773288,HB532,1159,Regular Session 2015,2650,Taxation
773287,HB533,1159,Regular Session 2015,2650,Taxation
773284,HB534,1159,Regular Session 2015,2922,Cherokee County
773283,HB535,1159,Regular Session 2015,2922,Cherokee County
773290,HB536,1159,Regular Session 2015,2922,Cherokee County
773909,HB537,1159,Regular Session 2015,94870,Community Correction Centers
774001,HB538,1159,Regular Session 2015,2831,Counties
773902,HB539,1159,Regular Session 2015,2907,Bullock County
773923,HB540,1159,Regular Session 2015,24460,Optometrists
773843,HB541,1159,Regular Session 2015,2671,Montgomery County
773935,HB542,1159,Regular Session 2015,2844,State of Alabama
773917,HB543,1159,Regular Session 2015,2908,Shelby County
773891,HB544,1159,Regular Session 2015,94586,Reapportionment
773907,HB545,1159,Regular Session 2015,94586,Reapportionment
773872,HB546,1159,Regular Session 2015,2898,Cleburne County
773981,HB547,1159,Regular Session 2015,2650,Taxation
773847,HB548,1159,Regular Session 2015,2829,Animals
774065,HB549,1159,Regular Session 2015,2908,Shelby County
774058,HB550,1159,Regular Session 2015,87955,Motor Fuel
774018,HB551,1159,Regular Session 2015,2646,Constitutional Amendments
774061,HB552,1159,Regular Session 2015,2709,Insurance
774064,HB553,1159,Regular Session 2015,2650,Taxation
774032,HB554,1159,Regular Session 2015,94901,Commerce Department
774050,HB555,1159,Regular Session 2015,2690,Mobile County
774023,HB556,1159,Regular Session 2015,21400,Drivers' Licenses
774049,HB557,1159,Regular Session 2015,2898,Cleburne County
774917,HB558,1159,Regular Session 2015,2753,Morgan County
775020,HB559,1159,Regular Session 2015,2692,Municipalities
774975,HB560,1159,Regular Session 2015,2818,Court Costs
774942,HB561,1159,Regular Session 2015,2692,Municipalities
775003,HB562,1159,Regular Session 2015,2824,Retirement
775000,HB563,1159,Regular Session 2015,21254,Veterinarians
774971,HB564,1159,Regular Session 2015,2656,Education
774981,HB565,1159,Regular Session 2015,16562,Lee County
775002,HB566,1159,Regular Session 2015,16602,Russell County
774990,HB567,1159,Regular Session 2015,39314,Absentee Voting
774921,HB568,1159,Regular Session 2015,21918,Medicaid
774937,HB569,1159,Regular Session 2015,2650,Taxation
774999,HB570,1159,Regular Session 2015,2650,Taxation
775851,HB571,1159,Regular Session 2015,2665,Motor Vehicles
775849,HB572,1159,Regular Session 2015,2650,Taxation
775791,HB573,1159,Regular Session 2015,2674,Jefferson County
775852,HB574,1159,Regular Session 2015,2680,Teachers' Retirement System
775818,HB575,1159,Regular Session 2015,2656,Education
775840,HB576,1159,Regular Session 2015,22776,Tax Credits
775844,HB577,1159,Regular Session 2015,22776,Tax Credits
775984,HB578,1159,Regular Session 2015,2665,Motor Vehicles
775810,HB579,1159,Regular Session 2015,95917,Public Health Department
775783,HB580,1159,Regular Session 2015,2908,Shelby County
775946,HB581,1159,Regular Session 2015,2650,Taxation
775829,HB582,1159,Regular Session 2015,2648,Colleges and Universities
775809,HB583,1159,Regular Session 2015,2722,Health
776031,HB584,1159,Regular Session 2015,16331,Historical Commission
775821,HB585,1159,Regular Session 2015,21918,Medicaid
776053,HB586,1159,Regular Session 2015,21917,Gulf State Park
775989,HB587,1159,Regular Session 2015,2650,Taxation
775828,HB588,1159,Regular Session 2015,2679,State Agencies
775843,HB589,1159,Regular Session 2015,95922,Public Employee
775812,HB590,1159,Regular Session 2015,29177,Compensation
775848,HB591,1159,Regular Session 2015,2742,Insurance Department
775835,HB592,1159,Regular Session 2015,95920,Teachers
775939,HB593,1159,Regular Session 2015,2650,Taxation
775760,HB594,1159,Regular Session 2015,2873,Winston County
775826,HB595,1159,Regular Session 2015,97895,Coin-Operated Amusement Games
776776,HB596,1159,Regular Session 2015,22776,Tax Credits
776764,HB597,1159,Regular Session 2015,2697,Madison County
776704,HB598,1159,Regular Session 2015,2697,Madison County
776744,HB599,1159,Regular Session 2015,2697,Madison County
776778,HB600,1159,Regular Session 2015,2744,Tuscaloosa County
776754,HB601,1159,Regular Session 2015,2851,Marengo County
776719,HB602,1159,Regular Session 2015,2646,Constitutional Amendments
776736,HB603,1159,Regular Session 2015,2646,Constitutional Amendments
776680,HB604,1159,Regular Session 2015,2661,Elections
776732,HB605,1159,Regular Session 2015,2808,Baldwin County
776675,HB606,1159,Regular Session 2015,2722,Health
776729,HB607,1159,Regular Session 2015,22326,Covington County
776686,HB608,1159,Regular Session 2015,22326,Covington County
776768,HB609,1159,Regular Session 2015,23135,Class 6 Municipalities
776708,HB610,1159,Regular Session 2015,16562,Lee County
776702,HB611,1159,Regular Session 2015,21324,Sex Crimes
776728,HB612,1159,Regular Session 2015,21324,Sex Crimes
776755,HB613,1159,Regular Session 2015,2870,State Employees
776689,HB614,1159,Regular Session 2015,96660,School Violence
776742,HB615,1159,Regular Session 2015,96669,Civil Rights
776735,HB616,1159,Regular Session 2015,19500,Sumter County
776715,HB617,1159,Regular Session 2015,2650,Taxation
776827,HB618,1159,Regular Session 2015,96731,"Alabama State Veterans Memorial Cemetery at Spanish Fort Foundation, Inc."
777574,HB619,1159,Regular Session 2015,2692,Municipalities
777394,HB620,1159,Regular Session 2015,2868,Walker County
777380,HB621,1159,Regular Session 2015,16578,Houston County
777294,HB622,1159,Regular Session 2015,96968,Tattooing
777336,HB623,1159,Regular Session 2015,2917,Dallas County
777474,HB624,1159,Regular Session 2015,2726,Law Enforcement Officers
777285,HB625,1159,Regular Session 2015,2871,Fayette County
777422,HB626,1159,Regular Session 2015,96974,Adverse Possession
777348,HB627,1159,Regular Session 2015,2647,Crimes and Offenses
777305,HB628,1159,Regular Session 2015,2894,Calhoun County
777327,HB629,1159,Regular Session 2015,2833,DeKalb County
777453,HB630,1159,Regular Session 2015,21918,Medicaid
777399,HB631,1159,Regular Session 2015,2749,Etowah County
777321,HB632,1159,Regular Session 2015,21395,Uniform Commercial Code
777345,HB633,1159,Regular Session 2015,2958,Fair Campaign Practices Act
777296,HB634,1159,Regular Session 2015,2649,"Property, Real and Personal"
777425,HB635,1159,Regular Session 2015,2865,Talladega County
777463,HB636,1159,Regular Session 2015,2865,Talladega County
777416,HB637,1159,Regular Session 2015,2885,Jackson County
777391,HB638,1159,Regular Session 2015,2734,Secretary of State
777388,HB639,1159,Regular Session 2015,2734,Secretary of State
777575,HB640,1159,Regular Session 2015,96666,Alabama State University
777578,HB641,1159,Regular Session 2015,24237,Business Entities
777571,HB642,1159,Regular Session 2015,97018,Senior Citizens
777561,HB643,1159,Regular Session 2015,16468,Law Enforcement Agencies
777559,HB644,1159,Regular Session 2015,2665,Motor Vehicles
777577,HB645,1159,Regular Session 2015,2689,Law Enforcement
777576,HB646,1159,Regular Session 2015,94557,Epinephrine
778595,HB647,1159,Regular Session 2015,18316,Chilton County
778581,HB648,1159,Regular Session 2015,2656,Education
778576,HB649,1159,Regular Session 2015,2722,Health
778588,HB650,1159,Regular Session 2015,115426,Civil Service Systems
778579,HB651,1159,Regular Session 2015,2646,Constitutional Amendments
778564,HB652,1159,Regular Session 2015,2757,Attorney General
778575,HB653,1159,Regular Session 2015,2726,Law Enforcement Officers
778568,HB654,1159,Regular Session 2015,2825,Sex Offenders
778590,HB655,1159,Regular Session 2015,97891,Constables
778572,HB656,1159,Regular Session 2015,2686,Appropriations
778594,HB657,1159,Regular Session 2015,2845,Employment
778582,HB658,1159,Regular Session 2015,2749,Etowah County
778587,HB659,1159,Regular Session 2015,2671,Montgomery County
778584,HB660,1159,Regular Session 2015,2650,Taxation
778560,HB661,1159,Regular Session 2015,2650,Taxation
779335,HB662,1159,Regular Session 2015,98146,Guntersville
779295,HB663,1159,Regular Session 2015,2665,Motor Vehicles
779407,HB664,1159,Regular Session 2015,98154,Charter Schools
779559,HB665,1159,Regular Session 2015,2868,Walker County
779512,HB666,1159,Regular Session 2015,2661,Elections
779546,HB667,1159,Regular Session 2015,2804,Alcoholic Beverages
779667,HB668,1159,Regular Session 2015,97891,Constables
779636,HB669,1159,Regular Session 2015,2646,Constitutional Amendments
780551,HB670,1159,Regular Session 2015,2911,Barbour County
780515,HB671,1159,Regular Session 2015,2842,Cullman County
780546,HB672,1159,Regular Session 2015,2839,Macon County
780723,HB673,1159,Regular Session 2015,2815,Judges
780532,HB674,1159,Regular Session 2015,2808,Baldwin County
780569,HB675,1159,Regular Session 2015,2808,Baldwin County
780558,HB676,1159,Regular Session 2015,2808,Baldwin County
780527,HB677,1159,Regular Session 2015,2808,Baldwin County
780519,HB678,1159,Regular Session 2015,98967,Crime Victims
780658,HB679,1159,Regular Session 2015,2749,Etowah County
780648,HB680,1159,Regular Session 2015,2825,Sex Offenders
780639,HB681,1159,Regular Session 2015,21400,Drivers' Licenses
780745,HB682,1159,Regular Session 2015,2753,Morgan County
780641,HB683,1159,Regular Session 2015,2908,Shelby County
780584,HB684,1159,Regular Session 2015,2650,Taxation
780598,HB685,1159,Regular Session 2015,21922,Bail Bonds
780719,HB686,1159,Regular Session 2015,2650,Taxation
780731,HB687,1159,Regular Session 2015,2808,Baldwin County
781425,HB688,1159,Regular Session 2015,16314,Sheriffs
781393,HB689,1159,Regular Session 2015,2760,Attorneys
781430,HB690,1159,Regular Session 2015,2824,Retirement
781457,HB691,1159,Regular Session 2015,2887,Pike County
781389,HB692,1159,Regular Session 2015,2847,Marshall County
781443,HB693,1159,Regular Session 2015,2808,Baldwin County
781404,HB694,1159,Regular Session 2015,2656,Education
781979,HB695,1159,Regular Session 2015,2808,Baldwin County
781973,HB696,1159,Regular Session 2015,16592,Class 1 Municipalities
782003,HB697,1159,Regular Session 2015,29177,Compensation
782009,HB698,1159,Regular Session 2015,2650,Taxation
782225,HB699,1159,Regular Session 2015,2731,Coffee County
782200,HB700,1159,Regular Session 2015,2646,Constitutional Amendments
782774,HB701,1159,Regular Session 2015,16602,Russell County
689143,SB1,1159,Regular Session 2015,23619,Alabama Ahead Act
689449,SB2,1159,Regular Session 2015,2692,Municipalities
689294,SB3,1159,Regular Session 2015,2759,Child Custody
690074,SB4,1159,Regular Session 2015,2665,Motor Vehicles
689606,SB5,1159,Regular Session 2015,2773,Civil Procedure
689762,SB6,1159,Regular Session 2015,2647,Crimes and Offenses
689919,SB7,1159,Regular Session 2015,2694,Schools
690230,SB8,1159,Regular Session 2015,29027,"Cosmetology and Barbering, Board of"
701635,SB9,1159,Regular Session 2015,2650,Taxation
701754,SB10,1159,Regular Session 2015,2650,Taxation
701874,SB11,1159,Regular Session 2015,2647,Crimes and Offenses
701992,SB12,1159,Regular Session 2015,2686,Appropriations
703281,SB13,1159,Regular Session 2015,2722,Health
709145,SB14,1159,Regular Session 2015,2670,Firearms
