session_year,chamber,member_name,member_name_norm,journal_surname_norm,name_hint,match_status,candidate_count,shor_u_id,shor_name,party,district,np_score
2005,house,DeMarco,DEMARCO,DEMARCO,,unique_active_surname,1,AL2005L043,"DeMarco, Paul",R,46.0,1.092
2005,house,Dukes,DUKES,DUKES,,unique_active_surname,1,AL1996L041,"Dukes, Bill",D,8.0,0.059
2005,house,Faust,FAUST,FAUST,,unique_active_surname,1,AL2003L105,"Faust, Joe Sr.",R,93.0,0.682
2005,house,Galliher,GALLIHER,GALLIHER,,unique_active_surname,1,AL1996L052,"Galliher, Blaine",R,30.0,0.697
2005,house,Garner,GARNER,GARNER,,unique_active_surname,1,AL2003L051,"Garner, Ray",R,25.0,0.87
2005,house,Gipson,GIPSON,GIPSON,,unique_active_surname,1,AL1996L080,"Gipson, H. Mac Jr.",R,87.0,0.566
2005,house,Glover,GLOVER,GLOVER,,unique_active_surname,1,AL2003L006,"Glover, Benjamin III",R,101.0,1.212
2005,house,Graham,GRAHAM,GRAHAM,,unique_active_surname,1,AL1996L043,"Graham, Betty",D,80.0,-0.209
2005,house,Grantland,GRANTLAND,GRANTLAND,,unique_active_surname,1,AL1999L105,"Grantland, Ronald",D,9.0,-0.075
2005,house,Greer,GREER,GREER,,unique_active_surname,1,AL2003L072,"Greer, Lynn",R,2.0,0.818
2005,house,Hill,HILL,HILL,,unique_active_surname,1,AL1996L008,"Hill, Mike",R,41.0,0.693
2005,house,Hubbard,HUBBARD,HUBBARD,,unique_active_surname,1,AL1999L047,"Hubbard, Mike",R,78.0,1.0
2005,house,Humphryes,HUMPHRYES,HUMPHRYES,,unique_active_surname,1,AL1998L072,"Humphryes, Bobby",R,15.0,1.163
2005,house,Ison,ISON,ISON,,unique_active_surname,1,AL2003L056,"Ison, Jamie",R,100.0,0.792
2005,house,Johnson,JOHNSON,JOHNSON,,unique_active_surname,1,AL1996L019,"Johnson, Ronald",R,33.0,0.591
2005,house,Laird,LAIRD,LAIRD,,unique_active_surname,1,AL1996L091,"Laird, Richard Sr.",D,37.0,0.414
2005,house,Layson,LAYSON,LAYSON,,unique_active_surname,1,AL1996L036,"Layson, Allen",D,61.0,0.394
2005,house,Lindsey,LINDSEY,LINDSEY,,unique_active_surname,1,AL1996L042,"Lindsey, Richard",D,39.0,-0.13
2005,house,McDaniel,MCDANIEL,MCDANIEL,,unique_active_surname,1,AL1996L049,"McDaniel, W.",D,26.0,0.341
2005,house,Morrison,MORRISON,MORRISON,,unique_active_surname,1,AL1996L020,Morrison,D,12.0,0.254
2005,house,Morrow,MORROW,MORROW,,unique_active_surname,1,AL1996L034,"Morrow, Johnny",D,18.0,0.002
2005,house,Morton,MORTON,MORTON,,unique_active_surname,1,AL1996L006,"Morton, Albert",R,45.0,0.779
2005,house,Newton (C),NEWTON C,NEWTON,C,surname_plus_initial,2,AL1996L063,"Newton, Charles",D,89.0,0.195
2005,house,Payne,PAYNE,PAYNE,,unique_active_surname,1,AL1996L100,"Payne, Arthur",R,44.0,0.827
2005,house,Sanderford,SANDERFORD,SANDERFORD,,unique_active_surname,1,AL1996L081,"Sanderford, Howard",R,20.0,0.859
2005,house,Schmitz,SCHMITZ,SCHMITZ,,unique_active_surname,1,AL1999L024,Schmitz,D,6.0,-0.187
2005,house,Sherer,SHERER,SHERER,,unique_active_surname,1,AL2003L082,"Sherer, Thomas",D,13.0,-0.043
2005,house,Spicer,SPICER,SPICER,,unique_active_surname,1,AL1999L066,"Spicer, Terry",D,90.0,-0.128
2005,house,Thigpen,THIGPEN,THIGPEN,,unique_active_surname,1,AL1999L079,"Thigpen, William Sr.",D,16.0,0.048
2005,house,Vance,VANCE,VANCE,,unique_active_surname,1,AL1996L099,"Vance, Lesley",D,79.0,0.047
2005,house,Ward,WARD,WARD,,unique_active_surname,1,AL2003L023,"Ward, Robert",R,49.0,0.819
2005,house,Williams (N),WILLIAMS N,WILLIAMS,N,surname_plus_initial,2,AL2005L060,"Williams, N",R,65.0,1.204
2005,house,Wood,WOOD,WOOD,,unique_active_surname,1,AL2003L010,"Wood, Randy",R,36.0,0.964
2005,house,Brewbaker,BREWBAKER,BREWBAKER,,unique_active_surname,1,AL2003L077,"Brewbaker, Dick",R,74.0,0.981
2005,house,Dunn,DUNN,DUNN,,unique_active_surname,1,AL1999L085,"Dunn, Priscilla",D,56.0,-0.597
2005,house,Gaston,GASTON,GASTON,,unique_active_surname,1,AL1996L067,"Gaston, Victor",R,99.0,0.835
2005,house,Grimes,GRIMES,GRIMES,,unique_active_surname,1,AL2003L083,"Grimes, David",R,72.0,0.927
2005,house,Love,LOVE,LOVE,,unique_active_surname,1,AL2003L019,"Love, Jay",R,73.0,1.038
2005,house,Major,MAJOR,MAJOR,,unique_active_surname,1,AL1999L078,"Major, Eric",D,55.0,-0.62
2005,house,Martin,MARTIN,MARTIN,,unique_active_surname,1,AL1999L007,"Martin, James",D,42.0,0.007
2005,house,Melton,MELTON,MELTON,,unique_active_surname,1,AL1996L071,"Melton, Bryant Jr.",D,70.0,-0.581
2005,house,Oden,ODEN,ODEN,,unique_active_surname,1,AL1999L043,"Oden, Jeremy",R,11.0,0.564
2005,house,Robinson (O),ROBINSON O,ROBINSON,O,surname_plus_initial,2,AL1999L028,"Robinson, Oliver",D,58.0,-0.466
2005,house,Rogers,ROGERS,ROGERS,,unique_active_surname,1,AL1996L093,"Rogers, John Jr.",D,52.0,-0.596
2005,house,Starkey,STARKEY,STARKEY,,unique_active_surname,1,AL1996L101,"Starkey, Nelson Jr.",D,1.0,-0.053
2005,house,Thomas (J),THOMAS J,THOMAS,J,surname_plus_initial,2,AL1996L089,"Thomas, James",D,69.0,-0.592
2005,house,Warren,WARREN,WARREN,,unique_active_surname,1,AL2005L036,"Warren, Pebblin",D,81.0,-0.447
2005,house,Williams (J),WILLIAMS J,WILLIAMS,J,surname_plus_initial,2,AL2005L003,"Williams, Jack",R,47.0,0.866
2005,house,Allen,ALLEN,ALLEN,,unique_active_surname,1,AL1996L077,"Allen, Gerald",R,62.0,0.973
2005,house,Bentley,BENTLEY,BENTLEY,,unique_active_surname,1,AL2003L061,"Bentley, Robert",R,63.0,0.637
2005,house,Boothe,BOOTHE,BOOTHE,,unique_active_surname,1,AL1999L097,"Boothe, Alan",D,88.0,0.013
2005,house,Coleman (L),COLEMAN L,COLEMAN,L,unmatched,0,,,,,
2005,house,Coleman (M),COLEMAN M,COLEMAN,M,unmatched,0,,,,,
2005,house,Fite,FITE,FITE,,unique_active_surname,1,AL2003L075,"Fite, Lea",D,40.0,0.105
2005,house,Hall (A),HALL A,HALL,A,surname_plus_initial,2,AL1996L064,"Hall, Albert",D,22.0,-0.066
2005,house,Hurst,HURST,HURST,,unique_active_surname,1,AL1999L048,"Hurst, Steve",D,35.0,0.093
2005,house,Letson,LETSON,LETSON,,unique_active_surname,1,AL1999L003,Letson,D,7.0,-0.13
2005,house,McClendon,MCCLENDON,MCCLENDON,,unique_active_surname,1,AL2003L042,"McClendon, Jim",R,50.0,0.982
2005,house,McClurkin,MCCLURKIN,MCCLURKIN,,unique_active_surname,1,AL1999L095,"McClurkin, Mary Sue",R,43.0,0.934
2005,house,Page,PAGE,PAGE,,unique_active_surname,1,AL1996L030,"Page, John III",D,29.0,-0.308
2005,house,Knight,KNIGHT,KNIGHT,,unique_active_surname,1,AL1996L004,"Knight, John Jr.",D,76.0,-0.714
2005,house,Baker,BAKER,BAKER,,unique_active_surname,1,AL1996L048,"Baker, Locy",D,84.0,-0.301
2005,house,White,WHITE,WHITE,,unique_active_surname,1,AL1996L103,"White, Frank Paul",D,66.0,-0.043
2005,house,Bandy,BANDY,BANDY,,unique_active_surname,1,AL1996L029,"Bandy, George",D,82.0,-0.73
2005,house,Robinson (J),ROBINSON J,ROBINSON,J,surname_plus_initial,2,AL1996L001,"Robinson, John",D,23.0,-0.169
2005,house,Hall (L),HALL L,HALL,L,surname_plus_initial,2,AL1996L023,"Hall, Laura",D,19.0,-0.611
2005,house,Hinshaw,HINSHAW,HINSHAW,,unique_active_surname,1,AL1996L056,"Hinshaw, Randy",D,21.0,-0.113
2005,house,Salaam,SALAAM,SALAAM,,unique_active_surname,1,AL2003L087,"Salaam, Yusuf",D,67.0,-0.421
2005,house,Black (M),BLACK M,BLACK,M,unique_active_surname,1,AL1996L028,"Black, Marcel",D,3.0,-0.223
2005,house,Ford,FORD,FORD,,unique_active_surname,1,AL2001L039,"Ford, Craig",D,28.0,-0.152
2005,house,McLaughlin,MCLAUGHLIN,MCLAUGHLIN,,unique_active_surname,1,AL2001L047,"McLaughlin, Jeffrey",D,27.0,-0.016
2005,house,Buskey,BUSKEY,BUSKEY,,unique_active_surname,1,AL1996L010,"Buskey, James",D,98.0,-0.628
2005,house,Boyd,BOYD,BOYD,,unique_active_surname,1,AL1996L072,"Boyd, Barbara",D,32.0,-0.504
2005,house,Clark,CLARK,CLARK,,unique_active_surname,1,AL1996L060,"Clark, William",D,97.0,-0.6
2005,house,Davis,DAVIS,DAVIS,,unique_active_surname,1,AL2003L012,"Davis, Randy",R,95.0,0.811
2005,house,Howard,HOWARD,HOWARD,,unique_active_surname,1,AL2005L011,"Howard, Ralph",D,71.0,-0.543
2005,house,Jackson,JACKSON,JACKSON,,unique_active_surname,1,AL1996L082,"Jackson, Thomas Jr.",D,68.0,-0.489
2005,house,Perdue,PERDUE,PERDUE,,unique_active_surname,1,AL1996L106,"Perdue, George",D,54.0,-0.66
2005,house,Albritton,ALBRITTON,ALBRITTON,,unique_active_surname,1,AL2003L067,"Albritton, Greg",R,64.0,1.163
2005,house,Hammon,HAMMON,HAMMON,,unique_active_surname,1,AL2003L003,"Hammon, Micky",R,4.0,0.967
2005,house,McMillan,MCMILLAN,MCMILLAN,,unique_active_surname,1,AL1996L009,"McMillan, Stephen",R,94.0,0.765
2005,house,Greeson,GREESON,GREESON,,unique_active_surname,1,AL1999L037,"Greeson, Todd",R,24.0,0.424
2005,house,Millican,MILLICAN,MILLICAN,,unique_active_surname,1,AL1996L074,"Millican, Michael",D,17.0,0.125
2005,house,Moore,MOORE,MOORE,,unique_active_surname,1,AL2003L022,"Moore, Mary",D,59.0,-0.802
2005,house,Thomas (E),THOMAS E,THOMAS,E,surname_plus_initial,2,AL1999L091,"Thomas, Elwyn",R,34.0,0.618
2005,house,Guin,GUIN,GUIN,,unique_active_surname,1,AL1996L007,"Guin, James Jr.",D,14.0,-0.071
2005,house,Kennedy,KENNEDY,KENNEDY,,unique_active_surname,1,AL1996L047,"Kennedy, Yvonne",D,96.0,-0.663
2005,house,Venable,VENABLE,VENABLE,,unique_active_surname,1,AL1996L053,"Venable, Jack",D,31.0,0.126
2005,house,Mitchell,MITCHELL,MITCHELL,,unique_active_surname,1,AL1996L027,"Mitchell, Joseph",D,102.0,-0.367
2005,house,Wood. <<<PAGE 122>>> REGULAR SESSION 269 4th Day,WOOD PAGE 122 REGULAR SESSION 269 4TH DAY,WOOD PAGE 122 REGULAR SESSION 269 4TH DAY,,unmatched,0,,,,,
2006,house,Baker,BAKER,BAKER,,unique_active_surname,1,AL1996L048,"Baker, Locy",D,82.0,-0.301
2006,house,Buskey,BUSKEY,BUSKEY,,unique_active_surname,1,AL1996L010,"Buskey, James",D,96.0,-0.628
2006,house,Carothers,CAROTHERS,CAROTHERS,,unique_active_surname,1,AL1996L065,"Carothers, Joe Jr.",D,83.0,0.11
2006,house,Clark,CLARK,CLARK,,unique_active_surname,1,AL1996L060,"Clark, William",D,95.0,-0.6
2006,house,Coleman (L),COLEMAN L,COLEMAN,L,unmatched,0,,,,,
2006,house,Coleman (M),COLEMAN M,COLEMAN,M,unmatched,0,,,,,
2006,house,Galliher,GALLIHER,GALLIHER,,unique_active_surname,1,AL1996L052,"Galliher, Blaine",R,29.0,0.697
2006,house,Hall (L),HALL L,HALL,L,surname_plus_initial,2,AL1996L023,"Hall, Laura",D,18.0,-0.611
2006,house,Holmes,HOLMES,HOLMES,,unique_active_surname,1,AL1996L016,"Holmes, Alvin",D,75.0,-0.593
2006,house,Kennedy,KENNEDY,KENNEDY,,unique_active_surname,1,AL1996L047,"Kennedy, Yvonne",D,94.0,-0.663
2006,house,Major,MAJOR,MAJOR,,unique_active_surname,1,AL1999L078,"Major, Eric",D,53.0,-0.62
2006,house,McClammy,MCCLAMMY,MCCLAMMY,,unique_active_surname,1,AL1996L045,"McClammy, Thad",D,73.0,-0.728
2006,house,Moore,MOORE,MOORE,,unique_active_surname,1,AL2003L022,"Moore, Mary",D,57.0,-0.802
2006,house,Newton (D),NEWTON D,NEWTON,D,surname_plus_initial,2,AL1996L069,"Newton, Demetrius Sr.",D,51.0,-0.725
2006,house,Perdue,PERDUE,PERDUE,,unique_active_surname,1,AL1996L106,"Perdue, George",D,52.0,-0.66
2006,house,Salaam,SALAAM,SALAAM,,unique_active_surname,1,AL2003L087,"Salaam, Yusuf",D,65.0,-0.421
2006,house,Spicer,SPICER,SPICER,,unique_active_surname,1,AL1999L066,"Spicer, Terry",D,88.0,-0.128
2006,house,Thomas (J),THOMAS J,THOMAS,J,surname_plus_initial,2,AL1996L089,"Thomas, James",D,67.0,-0.592
2006,house,White,WHITE,WHITE,,unique_active_surname,1,AL1996L103,"White, Frank Paul",D,64.0,-0.043
2006,house,SPEAKER,SPEAKER,SPEAKER,,unmatched,0,,,,,
2006,house,Albritton,ALBRITTON,ALBRITTON,,unique_active_surname,1,AL2003L067,"Albritton, Greg",R,62.0,1.163
2006,house,Allen,ALLEN,ALLEN,,unique_active_surname,1,AL1996L077,"Allen, Gerald",R,60.0,0.973
2006,house,Ball,BALL,BALL,,unique_active_surname,1,AL2003L037,"Ball, Mike",R,9.0,0.809
2006,house,Barton,BARTON,BARTON,,unique_active_surname,1,AL2001L090,"Barton, Jim Jr.",R,101.0,0.873
2006,house,Black (M),BLACK M,BLACK,M,unique_active_surname,1,AL1996L028,"Black, Marcel",D,2.0,-0.223
2006,house,Brewbaker,BREWBAKER,BREWBAKER,,unique_active_surname,1,AL2003L077,"Brewbaker, Dick",R,72.0,0.981
2006,house,Bridges,BRIDGES,BRIDGES,,unique_active_surname,1,AL2001L013,"Bridges, DuWayne",R,36.0,0.879
2006,house,Carter,CARTER,CARTER,,unique_active_surname,1,AL1996L035,"Carter, Tommy",D,4.0,0.092
2006,house,Clouse,CLOUSE,CLOUSE,,unique_active_surname,1,AL1996L098,"Clouse, Steve",R,90.0,0.798
2006,house,Davis,DAVIS,DAVIS,,unique_active_surname,1,AL2003L012,"Davis, Randy",R,93.0,0.811
2006,house,Gaston,GASTON,GASTON,,unique_active_surname,1,AL1996L067,"Gaston, Victor",R,97.0,0.835
2006,house,Grantland,GRANTLAND,GRANTLAND,,unique_active_surname,1,AL1999L105,"Grantland, Ronald",D,8.0,-0.075
2006,house,Greer,GREER,GREER,,unique_active_surname,1,AL2003L072,"Greer, Lynn",R,1.0,0.818
2006,house,Grimes,GRIMES,GRIMES,,unique_active_surname,1,AL2003L083,"Grimes, David",R,70.0,0.927
2006,house,Guin,GUIN,GUIN,,unique_active_surname,1,AL1996L007,"Guin, James Jr.",D,13.0,-0.071
2006,house,Hammon,HAMMON,HAMMON,,unique_active_surname,1,AL2003L003,"Hammon, Micky",R,3.0,0.967
2006,house,Ison,ISON,ISON,,unique_active_surname,1,AL2003L056,"Ison, Jamie",R,98.0,0.792
2006,house,Laird,LAIRD,LAIRD,,unique_active_surname,1,AL1996L091,"Laird, Richard Sr.",D,35.0,0.414
2006,house,Love,LOVE,LOVE,,unique_active_surname,1,AL2003L019,"Love, Jay",R,71.0,1.038
2006,house,McMillan,MCMILLAN,MCMILLAN,,unique_active_surname,1,AL1996L009,"McMillan, Stephen",R,92.0,0.765
2006,house,Newton (C),NEWTON C,NEWTON,C,surname_plus_initial,2,AL1996L063,"Newton, Charles",D,87.0,0.195
2006,house,Payne,PAYNE,PAYNE,,unique_active_surname,1,AL1996L100,"Payne, Arthur",R,42.0,0.827
2006,house,Sherer,SHERER,SHERER,,unique_active_surname,1,AL2003L082,"Sherer, Thomas",D,12.0,-0.043
2006,house,Ward,WARD,WARD,,unique_active_surname,1,AL2003L023,"Ward, Robert",R,47.0,0.819
2006,house,Williams (J),WILLIAMS J,WILLIAMS,J,surname_plus_initial,2,AL2005L003,"Williams, Jack",R,45.0,0.866
2006,house,Williams (N),WILLIAMS N,WILLIAMS,N,surname_plus_initial,2,AL2005L060,"Williams, N",R,63.0,1.204
2006,house,Wood,WOOD,WOOD,,unique_active_surname,1,AL2003L010,"Wood, Randy",R,34.0,0.964
2006,house,Carns,CARNS,CARNS,,unique_active_surname,1,AL1996L012,"Carns, Jim",R,46.0,1.05
2006,house,Hubbard,HUBBARD,HUBBARD,,unique_active_surname,1,AL1999L047,"Hubbard, Mike",R,76.0,1.0
2006,house,McClurkin,MCCLURKIN,MCCLURKIN,,unique_active_surname,1,AL1999L095,"McClurkin, Mary Sue",R,41.0,0.934
2006,house,Page,PAGE,PAGE,,unique_active_surname,1,AL1996L030,"Page, John III",D,28.0,-0.308
2006,house,Vance,VANCE,VANCE,,unique_active_surname,1,AL1996L099,"Vance, Lesley",D,77.0,0.047
2006,house,Bandy,BANDY,BANDY,,unique_active_surname,1,AL1996L029,"Bandy, George",D,80.0,-0.73
2006,house,Beasley,BEASLEY,BEASLEY,,unique_active_surname,1,AL1999L001,"Beasley, William",D,81.0,-0.217
2006,house,Beason,BEASON,BEASON,,unique_active_surname,1,AL1999L040,"Beason, Scott",R,49.0,1.441
2006,house,Beck,BECK,BECK,,unique_active_surname,1,AL2003L015,"Beck, Warren",R,84.0,0.613
2006,house,Bentley,BENTLEY,BENTLEY,,unique_active_surname,1,AL2003L061,"Bentley, Robert",R,61.0,0.637
2006,house,Boyd,BOYD,BOYD,,unique_active_surname,1,AL1996L072,"Boyd, Barbara",D,30.0,-0.504
2006,house,DeMarco,DEMARCO,DEMARCO,,unique_active_surname,1,AL2005L043,"DeMarco, Paul",R,44.0,1.092
2006,house,Faust,FAUST,FAUST,,unique_active_surname,1,AL2003L105,"Faust, Joe Sr.",R,91.0,0.682
2006,house,Ford,FORD,FORD,,unique_active_surname,1,AL2001L039,"Ford, Craig",D,27.0,-0.152
2006,house,Gipson,GIPSON,GIPSON,,unique_active_surname,1,AL1996L080,"Gipson, H. Mac Jr.",R,85.0,0.566
2006,house,Hill,HILL,HILL,,unique_active_surname,1,AL1996L008,"Hill, Mike",R,39.0,0.693
2006,house,Humphryes,HUMPHRYES,HUMPHRYES,,unique_active_surname,1,AL1998L072,"Humphryes, Bobby",R,14.0,1.163
2006,house,Jackson,JACKSON,JACKSON,,unique_active_surname,1,AL1996L082,"Jackson, Thomas Jr.",D,66.0,-0.489
2006,house,Johnson,JOHNSON,JOHNSON,,unique_active_surname,1,AL1996L019,"Johnson, Ronald",R,31.0,0.591
2006,house,Layson,LAYSON,LAYSON,,unique_active_surname,1,AL1996L036,"Layson, Allen",D,59.0,0.394
2006,house,McClendon,MCCLENDON,MCCLENDON,,unique_active_surname,1,AL2003L042,"McClendon, Jim",R,48.0,0.982
2006,house,Melton,MELTON,MELTON,,unique_active_surname,1,AL1996L071,"Melton, Bryant Jr.",D,68.0,-0.581
2006,house,Millican,MILLICAN,MILLICAN,,unique_active_surname,1,AL1996L074,"Millican, Michael",D,16.0,0.125
2006,house,Mitchell,MITCHELL,MITCHELL,,unique_active_surname,1,AL1996L027,"Mitchell, Joseph",D,100.0,-0.367
2006,house,Morrow,MORROW,MORROW,,unique_active_surname,1,AL1996L034,"Morrow, Johnny",D,17.0,0.002
2006,house,Morton,MORTON,MORTON,,unique_active_surname,1,AL1996L006,"Morton, Albert",R,43.0,0.779
2006,house,Thigpen,THIGPEN,THIGPEN,,unique_active_surname,1,AL1999L079,"Thigpen, William Sr.",D,15.0,0.048
2006,house,Collier,COLLIER,COLLIER,,unique_active_surname,1,AL2003L084,"Collier, Spencer",R,102.0,0.915
2006,house,Fite,FITE,FITE,,unique_active_surname,1,AL2003L075,"Fite, Lea",D,38.0,0.105
2006,house,Hall (A),HALL A,HALL,A,surname_plus_initial,2,AL1996L064,"Hall, Albert",D,21.0,-0.066
2006,house,Martin,MARTIN,MARTIN,,unique_active_surname,1,AL1999L007,"Martin, James",D,40.0,0.007
2006,house,McDaniel,MCDANIEL,MCDANIEL,,unique_active_surname,1,AL1996L049,"McDaniel, W.",D,25.0,0.341
2006,house,McLaughlin,MCLAUGHLIN,MCLAUGHLIN,,unique_active_surname,1,AL2001L047,"McLaughlin, Jeffrey",D,26.0,-0.016
2006,house,Morrison,MORRISON,MORRISON,,unique_active_surname,1,AL1996L020,Morrison,D,11.0,0.254
2006,house,Robinson (J),ROBINSON J,ROBINSON,J,surname_plus_initial,2,AL1996L001,"Robinson, John",D,22.0,-0.169
2006,house,Sanderford,SANDERFORD,SANDERFORD,,unique_active_surname,1,AL1996L081,"Sanderford, Howard",R,19.0,0.859
2006,house,Schmitz,SCHMITZ,SCHMITZ,,unique_active_surname,1,AL1999L024,Schmitz,D,5.0,-0.187
2006,house,Graham,GRAHAM,GRAHAM,,unique_active_surname,1,AL1996L043,"Graham, Betty",D,78.0,-0.209
2006,house,Knight,KNIGHT,KNIGHT,,unique_active_surname,1,AL1996L004,"Knight, John Jr.",D,74.0,-0.714
2006,house,Letson,LETSON,LETSON,,unique_active_surname,1,AL1999L003,Letson,D,6.0,-0.13
2006,house,Warren,WARREN,WARREN,,unique_active_surname,1,AL2005L036,"Warren, Pebblin",D,79.0,-0.447
2006,house,Dunn,DUNN,DUNN,,unique_active_surname,1,AL1999L085,"Dunn, Priscilla",D,54.0,-0.597
2006,house,Glover,GLOVER,GLOVER,,unique_active_surname,1,AL2003L006,"Glover, Benjamin III",R,99.0,1.212
2006,house,Greeson,GREESON,GREESON,,unique_active_surname,1,AL1999L037,"Greeson, Todd",R,23.0,0.424
2006,house,Hinshaw,HINSHAW,HINSHAW,,unique_active_surname,1,AL1996L056,"Hinshaw, Randy",D,20.0,-0.113
2006,house,Howard,HOWARD,HOWARD,,unique_active_surname,1,AL2005L011,"Howard, Ralph",D,69.0,-0.543
2006,house,Hurst,HURST,HURST,,unique_active_surname,1,AL1999L048,"Hurst, Steve",D,33.0,0.093
2006,house,Robinson (O),ROBINSON O,ROBINSON,O,surname_plus_initial,2,AL1999L028,"Robinson, Oliver",D,56.0,-0.466
2006,house,Thomas (E),THOMAS E,THOMAS,E,surname_plus_initial,2,AL1999L091,"Thomas, Elwyn",R,32.0,0.618
2006,house,Boothe,BOOTHE,BOOTHE,,unique_active_surname,1,AL1999L097,"Boothe, Alan",D,86.0,0.013
2006,house,Dukes,DUKES,DUKES,,unique_active_surname,1,AL1996L041,"Dukes, Bill",D,7.0,0.059
2006,house,Lindsey,LINDSEY,LINDSEY,,unique_active_surname,1,AL1996L042,"Lindsey, Richard",D,37.0,-0.13
2006,house,Oden,ODEN,ODEN,,unique_active_surname,1,AL1999L043,"Oden, Jeremy",R,10.0,0.564
2006,house,Rogers,ROGERS,ROGERS,,unique_active_surname,1,AL1996L093,"Rogers, John Jr.",D,50.0,-0.596
2006,house,Garner,GARNER,GARNER,,unique_active_surname,1,AL2003L051,"Garner, Ray",R,24.0,0.87
2006,house,Mask,MASK,MASK,,unmatched,0,,,,,
2006,house,Robinso0n (J),ROBINSO0N J,ROBINSO0N,J,unmatched,0,,,,,
2006,house,Carothe+rs,CAROTHE RS,CAROTHE RS,,unmatched,0,,,,,
2006,house,Irons,IRONS,IRONS,,unmatched,0,,,,,
2006,house,Gip5son,GIP5SON,GIP5SON,,unmatched,0,,,,,
2006,house,Humphreys,HUMPHREYS,HUMPHREYS,,unmatched,0,,,,,
2007,house,SPEAKER,SPEAKER,SPEAKER,,unmatched,0,,,,,
2007,house,Allen,ALLEN,ALLEN,,unique_active_surname,1,AL1996L077,"Allen, Gerald",R,62.0,0.973
2007,house,Baker (L),BAKER L,BAKER,L,surname_plus_initial,2,AL1996L048,"Baker, Locy",D,85.0,-0.301
2007,house,Ball,BALL,BALL,,unique_active_surname,1,AL2003L037,"Ball, Mike",R,10.0,0.809
2007,house,Beasley,BEASLEY,BEASLEY,,unique_active_surname,1,AL1999L001,"Beasley, William",D,84.0,-0.217
2007,house,Beck,BECK,BECK,,unique_active_surname,1,AL2003L015,"Beck, Warren",R,87.0,0.613
2007,house,Bentley,BENTLEY,BENTLEY,,unique_active_surname,1,AL2003L061,"Bentley, Robert",R,63.0,0.637
2007,house,Boothe,BOOTHE,BOOTHE,,unique_active_surname,1,AL1999L097,"Boothe, Alan",D,89.0,0.013
2007,house,Boyd,BOYD,BOYD,,unique_active_surname,1,AL1996L072,"Boyd, Barbara",D,32.0,-0.504
2007,house,Bridges,BRIDGES,BRIDGES,,unique_active_surname,1,AL2001L013,"Bridges, DuWayne",R,38.0,0.879
2007,house,Canfield,CANFIELD,CANFIELD,,unique_active_surname,1,AL2007L007,"Canfield, J. Gregory",R,48.0,0.985
2007,house,Clouse,CLOUSE,CLOUSE,,unique_active_surname,1,AL1996L098,"Clouse, Steve",R,93.0,0.798
2007,house,Coleman,COLEMAN,COLEMAN,,unmatched,0,,,,,
2007,house,Curtis,CURTIS,CURTIS,,unique_active_surname,1,AL2007L064,"Curtis, Mike",D,2.0,-0.146
2007,house,Davis,DAVIS,DAVIS,,unique_active_surname,1,AL2003L012,"Davis, Randy",R,96.0,0.811
2007,house,DeMarco,DEMARCO,DEMARCO,,unique_active_surname,1,AL2005L043,"DeMarco, Paul",R,46.0,1.092
2007,house,Drake,DRAKE,DRAKE,,unique_active_surname,1,AL2007L050,"Drake, Owen",R,45.0,0.939
2007,house,Dukes,DUKES,DUKES,,unique_active_surname,1,AL1996L041,"Dukes, Bill",D,8.0,0.059
2007,house,Dunn,DUNN,DUNN,,unique_active_surname,1,AL1999L085,"Dunn, Priscilla",D,56.0,-0.597
2007,house,Faust,FAUST,FAUST,,unique_active_surname,1,AL2003L105,"Faust, Joe Sr.",R,94.0,0.682
2007,house,Fincher,FINCHER,FINCHER,,unique_active_surname,1,AL2007L053,"Fincher, Chad",R,102.0,0.872
2007,house,Galliher,GALLIHER,GALLIHER,,unique_active_surname,1,AL1996L052,"Galliher, Blaine",R,30.0,0.697
2007,house,Gaston,GASTON,GASTON,,unique_active_surname,1,AL1996L067,"Gaston, Victor",R,100.0,0.835
2007,house,Gipson,GIPSON,GIPSON,,unique_active_surname,1,AL1996L080,"Gipson, H. Mac Jr.",R,88.0,0.566
2007,house,Graham,GRAHAM,GRAHAM,,unique_active_surname,1,AL1996L043,"Graham, Betty",D,81.0,-0.209
2007,house,Grantland,GRANTLAND,GRANTLAND,,unique_active_surname,1,AL1999L105,"Grantland, Ronald",D,9.0,-0.075
2007,house,Hammon,HAMMON,HAMMON,,unique_active_surname,1,AL2003L003,"Hammon, Micky",R,4.0,0.967
2007,house,Harper,HARPER,HARPER,,unique_active_surname,1,AL2007L102,"Harper, Alan",D,61.0,-0.105
2007,house,Hill,HILL,HILL,,unique_active_surname,1,AL1996L008,"Hill, Mike",R,41.0,0.693
2007,house,Hilliard,HILLIARD,HILLIARD,,unique_active_surname,1,AL2007L034,"Hilliard, Earl Jr.",D,60.0,-0.59
2007,house,Hubbard,HUBBARD,HUBBARD,,unique_active_surname,1,AL1999L047,"Hubbard, Mike",R,79.0,1.0
2007,house,Irons,IRONS,IRONS,,unique_active_surname,1,AL2006L201,"Irons, Tammy",D,1.0,-0.437
2007,house,Ison,ISON,ISON,,unique_active_surname,1,AL2003L056,"Ison, Jamie",R,101.0,0.792
2007,house,Jackson,JACKSON,JACKSON,,unique_active_surname,1,AL1996L082,"Jackson, Thomas Jr.",D,68.0,-0.489
