session_year,people_id,name,party,role,district_legiscan,year,years_before_election,person_id,canonical_candidate_id,canonical_name,canonical_party,chamber,district_candidate,match_status,source_archive
2015,3386,William Beasley,D,Sen,SD-028,,,,,,,,,unmatched_or_out_of_window,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3387,Stephen Hurst,R,Rep,HD-035,,,,,,,,,unmatched_or_out_of_window,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3388,James Buskey,D,Rep,HD-099,,,,,,,,,unmatched_or_out_of_window,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3389,Mary Moore,D,Rep,HD-059,2018.0,3.0,ALPERSON-MARY-MOORE,AL-2018-house-59-D-MARY-MOORE,Mary Moore                            ,D,house,59.0,exact_name_candidate,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3389,Mary Moore,D,Rep,HD-059,2022.0,7.0,ALPERSON-MARY-MOORE,AL-2022-house-59-D-MARY-MOORE,Mary Moore                            ,D,house,59.0,exact_name_candidate,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3391,Merika Coleman-Evans,D,Rep,HD-057,,,,,,,,,unmatched_or_out_of_window,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3402,Johnny Morrow,D,Rep,HD-018,,,,,,,,,unmatched_or_out_of_window,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3405,Robert Ward,R,Sen,SD-014,,,,,,,,,unmatched_or_out_of_window,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3411,Mac McCutcheon,R,Rep,HD-025,2018.0,3.0,ALPERSON-MAC-MCCUTCHEON,AL-2018-house-25-R-MAC-MCCUTCHEON,Mac McCutcheon                        ,R,house,25.0,exact_name_candidate,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3415,Victor Gaston,R,Rep,HD-100,2018.0,3.0,ALPERSON-VICTOR-GASTON,AL-2018-house-100-R-VICTOR-GASTON,Victor Gaston                         ,R,house,100.0,exact_name_candidate,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3416,Mike Ball,R,Rep,HD-010,2018.0,3.0,ALPERSON-MIKE-BALL,AL-2018-house-10-R-MIKE-BALL,Mike Ball                             ,R,house,10.0,exact_name_candidate,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3418,Jack Williams,R,Rep,HD-047,2018.0,3.0,ALPERSON-JACK-WILLIAMS,AL-2018-senate-34-R-JACK-WILLIAMS,Jack Williams                         ,R,senate,34.0,exact_name_candidate,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3418,Jack Williams,R,Rep,HD-047,2022.0,7.0,ALPERSON-JACK-WILLIAMS,AL-2022-senate-34-R-JACK-WILLIAMS,Jack Williams                         ,R,senate,34.0,exact_name_candidate,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3419,Dickie Drake,R,Rep,HD-045,2018.0,3.0,ALPERSON-DICKIE-DRAKE,AL-2018-house-45-R-DICKIE-DRAKE,Dickie Drake                          ,R,house,45.0,exact_name_candidate,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3420,Gerald Allen,R,Sen,SD-021,2018.0,3.0,ALPERSON-GERALD-ALLEN,AL-2018-senate-21-R-GERALD-ALLEN,Gerald Allen                          ,R,senate,21.0,exact_name_candidate,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3420,Gerald Allen,R,Sen,SD-021,2022.0,7.0,ALPERSON-GERALD-ALLEN,AL-2022-senate-21-R-GERALD-ALLEN,Gerald Allen                          ,R,senate,21.0,exact_name_candidate,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3422,James Martin,R,Rep,HD-042,,,,,,,,,unmatched_or_out_of_window,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3423,Harry Shiver,R,Rep,HD-064,2018.0,3.0,ALPERSON-HARRY-SHIVER,AL-2018-house-64-R-HARRY-SHIVER,Harry Shiver                          ,R,house,64.0,exact_name_candidate,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3424,Joe Faust,R,Rep,HD-094,2018.0,3.0,ALPERSON-JOE-FAUST,AL-2018-house-94-R-JOE-FAUST,Joe Faust                             ,R,house,94.0,exact_name_candidate,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3426,Alan Baker,R,Rep,HD-066,2018.0,3.0,ALPERSON-ALAN-BAKER,AL-2018-house-66-R-ALAN-BAKER,Alan Baker                            ,R,house,66.0,exact_name_candidate,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3426,Alan Baker,R,Rep,HD-066,2022.0,7.0,ALPERSON-ALAN-BAKER,AL-2022-house-66-R-ALAN-BAKER,Alan Baker                            ,R,house,66.0,exact_name_candidate,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3427,Steve McMillan,R,Rep,HD-095,2018.0,3.0,ALPERSON-STEVE-MCMILLAN,AL-2018-house-95-R-STEVE-MCMILLAN,Steve McMillan                        ,R,house,95.0,exact_name_candidate,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3429,Jim McClendon,R,Sen,SD-011,2018.0,3.0,ALPERSON-JIM-MCCLENDON,AL-2018-senate-11-R-JIM-MCCLENDON,Jim McClendon                         ,R,senate,11.0,exact_name_candidate,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3430,Randy Wood,R,Rep,HD-036,2018.0,3.0,ALPERSON-RANDY-WOOD,AL-2018-house-36-R-RANDY-WOOD,Randy Wood                            ,R,house,36.0,exact_name_candidate,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3430,Randy Wood,R,Rep,HD-036,2022.0,7.0,ALPERSON-RANDY-WOOD,AL-2022-house-36-R-RANDY-WOOD,Randy Wood                            ,R,house,36.0,exact_name_candidate,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3432,Steve Clouse,R,Rep,HD-093,2018.0,3.0,ALPERSON-STEVE-CLOUSE,AL-2018-house-93-R-STEVE-CLOUSE,Steve Clouse                          ,R,house,93.0,exact_name_candidate,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3432,Steve Clouse,R,Rep,HD-093,2022.0,7.0,ALPERSON-STEVE-CLOUSE,AL-2022-house-93-R-STEVE-CLOUSE,Steve Clouse                          ,R,house,93.0,exact_name_candidate,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3435,Howard Sanderford,R,Rep,HD-020,2018.0,3.0,ALPERSON-HOWARD-SANDERFORD,AL-2018-house-20-R-HOWARD-SANDERFORD,Howard Sanderford                     ,R,house,20.0,exact_name_candidate,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3445,Allen Treadaway,R,Rep,HD-051,2018.0,3.0,ALPERSON-ALLEN-TREADAWAY,AL-2018-house-51-R-ALLEN-TREADAWAY,Allen Treadaway                       ,R,house,51.0,exact_name_candidate,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3445,Allen Treadaway,R,Rep,HD-051,2022.0,7.0,ALPERSON-ALLEN-TREADAWAY,AL-2022-house-51-R-ALLEN-TREADAWAY,Allen Treadaway                       ,R,house,51.0,exact_name_candidate,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3449,Ronald Johnson,R,Rep,HD-033,,,,,,,,,unmatched_or_out_of_window,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3450,Alan Boothe,R,Rep,HD-089,,,,,,,,,unmatched_or_out_of_window,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3454,John Rogers,D,Rep,HD-052,,,,,,,,,unmatched_or_out_of_window,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3455,Elaine Beech,D,Rep,HD-065,2018.0,3.0,ALPERSON-ELAINE-BEECH,AL-2018-house-65-D-ELAINE-BEECH,Elaine Beech                          ,D,house,65.0,exact_name_candidate,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3456,Roderick Scott,D,Rep,HD-055,,,,,,,,,unmatched_or_out_of_window,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3458,George Bandy,D,Rep,HD-083,,,,,,,,,unmatched_or_out_of_window,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3459,K.L. Brown,R,Rep,HD-040,,,,,,,,,unmatched_or_out_of_window,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3461,J.T. Waggoner,R,Sen,SD-016,,,,,,,,,unmatched_or_out_of_window,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3462,Del Marsh,R,Sen,SD-012,2018.0,3.0,ALPERSON-DEL-MARSH,AL-2018-senate-12-R-DEL-MARSH,Del Marsh                             ,R,senate,12.0,exact_name_candidate,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3465,Rodger Smitherman,D,Sen,SD-018,,,,,,,,,unmatched_or_out_of_window,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3467,Paul Sanford,R,Sen,SD-007,,,,,,,,,unmatched_or_out_of_window,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3472,Quinton Ross,D,Sen,SD-026,,,,,,,,,unmatched_or_out_of_window,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3479,Linda Coleman-Madison,D,Sen,SD-020,2018.0,3.0,ALPERSON-LINDA-COLEMAN-MADISON,AL-2018-senate-20-D-LINDA-COLEMAN-MADISON,Linda Coleman-Madison                 ,D,senate,20.0,exact_name_candidate,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3479,Linda Coleman-Madison,D,Sen,SD-020,2022.0,7.0,ALPERSON-LINDA-COLEMAN-MADISON,AL-2022-senate-20-D-LINDA-COLEMAN-MADISON,Linda Coleman-Madison                 ,D,senate,20.0,exact_name_candidate,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3480,Priscilla Dunn,D,Sen,SD-019,2018.0,3.0,ALPERSON-PRISCILLA-DUNN,AL-2018-senate-19-D-PRISCILLA-DUNN,Priscilla Dunn                        ,D,senate,19.0,exact_name_candidate,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3481,Arthur Orr,R,Sen,SD-003,2018.0,3.0,ALPERSON-ARTHUR-ORR,AL-2018-senate-3-R-ARTHUR-ORR,Arthur Orr                            ,R,senate,3.0,exact_name_candidate,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3481,Arthur Orr,R,Sen,SD-003,2022.0,7.0,ALPERSON-ARTHUR-ORR,AL-2022-senate-3-R-ARTHUR-ORR,Arthur Orr                            ,R,senate,3.0,exact_name_candidate,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3482,Bobby Singleton,D,Sen,SD-024,2018.0,3.0,ALPERSON-BOBBY-SINGLETON,AL-2018-senate-24-D-BOBBY-SINGLETON,Bobby Singleton                       ,D,senate,24.0,exact_name_candidate,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3482,Bobby Singleton,D,Sen,SD-024,2022.0,7.0,ALPERSON-BOBBY-SINGLETON,AL-2022-senate-24-D-BOBBY-SINGLETON,Bobby Singleton                       ,D,senate,24.0,exact_name_candidate,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3490,Vivian Figures,D,Sen,SD-033,,,,,,,,,unmatched_or_out_of_window,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3491,Jimmy Holley,R,Sen,SD-031,,,,,,,,,unmatched_or_out_of_window,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2015,3493,Harri Smith,I,Sen,SD-029,,,,,,,,,unmatched_or_out_of_window,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip
2016,12485,Kerry Rich,R,Rep,HD-026,2018.0,2.0,ALPERSON-KERRY-RICH,AL-2018-house-26-R-KERRY-RICH,Kerry Rich                            ,R,house,26.0,exact_name_candidate,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip
2016,12486,Terri Collins,R,Rep,HD-008,2018.0,2.0,ALPERSON-TERRI-COLLINS,AL-2018-house-8-R-TERRI-COLLINS,Terri Collins                         ,R,house,8.0,exact_name_candidate,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip
2016,12486,Terri Collins,R,Rep,HD-008,2022.0,6.0,ALPERSON-TERRI-COLLINS,AL-2022-house-8-R-TERRI-COLLINS,Terri Collins                         ,R,house,8.0,exact_name_candidate,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip
2016,12488,Lynn Greer,R,Rep,HD-002,2018.0,2.0,ALPERSON-LYNN-GREER,AL-2018-house-2-R-LYNN-GREER,Lynn Greer                            ,R,house,2.0,exact_name_candidate,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip
2016,12495,Dick Brewbaker,R,Sen,SD-025,,,,,,,,,unmatched_or_out_of_window,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip
2016,12498,Phillip Williams,R,Sen,SD-010,,,,,,,,,unmatched_or_out_of_window,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip
2016,12499,Clay Scofield,R,Sen,SD-009,2018.0,2.0,ALPERSON-CLAY-SCOFIELD,AL-2018-senate-9-R-CLAY-SCOFIELD,Clay Scofield                         ,R,senate,9.0,exact_name_candidate,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip
2016,12499,Clay Scofield,R,Sen,SD-009,2022.0,6.0,ALPERSON-CLAY-SCOFIELD,AL-2022-senate-9-R-CLAY-SCOFIELD,Clay Scofield                         ,R,senate,9.0,exact_name_candidate,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip
2016,12500,April Weaver,R,Rep,HD-049,2018.0,2.0,ALPERSON-APRIL-WEAVER,AL-2018-house-49-R-APRIL-WEAVER,April Weaver                          ,R,house,49.0,exact_name_candidate,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip
2016,12500,April Weaver,R,Rep,HD-049,2022.0,6.0,ALPERSON-APRIL-WEAVER,AL-2022-senate-14-R-APRIL-WEAVER,April Weaver                          ,R,senate,14.0,exact_name_candidate,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip
2016,12506,Becky Nordgren,R,Rep,HD-029,2018.0,2.0,ALPERSON-BECKY-NORDGREN,AL-2018-house-29-R-BECKY-NORDGREN,Becky Nordgren                        ,R,house,29.0,exact_name_candidate,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip
2016,12509,Donnie Chesteen,R,Rep,SD-029,2018.0,2.0,ALPERSON-DONNIE-CHESTEEN,AL-2018-senate-29-R-DONNIE-CHESTEEN,Donnie Chesteen                       ,R,senate,29.0,exact_name_candidate,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip
2016,12509,Donnie Chesteen,R,Rep,SD-029,2022.0,6.0,ALPERSON-DONNIE-CHESTEEN,AL-2022-senate-29-R-DONNIE-CHESTEEN,Donnie Chesteen                       ,R,senate,29.0,exact_name_candidate,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip
2016,12521,Thomas Whatley,R,Sen,SD-027,,,,,,,,,unmatched_or_out_of_window,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip
2016,12525,Mike Jones,R,Rep,HD-092,2018.0,2.0,ALPERSON-MIKE-JONES-JR,AL-2018-house-92-R-MIKE-JONES-JR,"Mike Jones, Jr.                       ",R,house,92.0,exact_name_candidate,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip
2016,12530,William Poole,R,Rep,HD-063,,,,,,,,,unmatched_or_out_of_window,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip
2016,12542,Napoleon Bracy,D,Rep,HD-098,2018.0,2.0,ALPERSON-NAPOLEON-BRACY-JR,AL-2018-house-98-D-NAPOLEON-BRACY-JR,"Napoleon Bracy, Jr.                   ",D,house,98.0,exact_name_candidate,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip
2016,12542,Napoleon Bracy,D,Rep,HD-098,2022.0,6.0,ALPERSON-NAPOLEON-BRACY-JR,AL-2022-house-98-D-NAPOLEON-BRACY-JR,"Napoleon Bracy, Jr.                   ",D,house,98.0,exact_name_candidate,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip
2016,12543,Berry Forte,D,Rep,HD-084,2018.0,2.0,ALPERSON-BERRY-FORTE,AL-2018-house-84-D-BERRY-FORTE,Berry Forte                           ,D,house,84.0,exact_name_candidate,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip
2016,12543,Berry Forte,D,Rep,HD-084,2022.0,6.0,ALPERSON-BERRY-FORTE,AL-2022-house-84-D-BERRY-FORTE,Berry Forte                           ,D,house,84.0,exact_name_candidate,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip
2016,12545,Mark Tuggle,R,Rep,HD-081,,,,,,,,,unmatched_or_out_of_window,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip
2016,12548,Allen Farley,R,Rep,HD-015,2018.0,2.0,ALPERSON-ALLEN-FARLEY,AL-2018-house-15-R-ALLEN-FARLEY,Allen Farley                          ,R,house,15.0,exact_name_candidate,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip
2016,12549,Dexter Grimsley,D,Rep,HD-085,2018.0,2.0,ALPERSON-DEXTER-GRIMSLEY,AL-2018-house-85-D-DEXTER-GRIMSLEY,Dexter Grimsley                       ,D,house,85.0,exact_name_candidate,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip
2016,12549,Dexter Grimsley,D,Rep,HD-085,2022.0,6.0,ALPERSON-DEXTER-GRIMSLEY,AL-2022-house-85-D-DEXTER-GRIMSLEY,Dexter Grimsley                       ,D,house,85.0,exact_name_candidate,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip
2016,12550,Juandalynn Givan,D,Rep,HD-060,2018.0,2.0,ALPERSON-JUANDALYNN-GIVAN,AL-2018-house-60-D-JUANDALYNN-GIVAN,Juandalynn Givan                      ,D,house,60.0,exact_name_candidate,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip
2016,12550,Juandalynn Givan,D,Rep,HD-060,2022.0,6.0,ALPERSON-JUANDALYNN-GIVAN,AL-2022-house-60-D-JUANDALYNN-GIVAN,Juandalynn Givan                      ,D,house,60.0,exact_name_candidate,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip
2016,13150,David Sessions,R,Rep,SD-035,2018.0,2.0,ALPERSON-DAVID-SESSIONS,AL-2018-senate-35-R-DAVID-SESSIONS,David Sessions                        ,R,senate,35.0,exact_name_candidate,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip
2016,13150,David Sessions,R,Rep,SD-035,2022.0,6.0,ALPERSON-DAVID-SESSIONS,AL-2022-senate-35-R-DAVID-SESSIONS,David Sessions                        ,R,senate,35.0,exact_name_candidate,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip
2016,13766,Jim Carns,R,Rep,HD-048,2018.0,2.0,ALPERSON-JIM-CARNS,AL-2018-house-48-R-JIM-CARNS,Jim Carns                             ,R,house,48.0,exact_name_candidate,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip
2016,13766,Jim Carns,R,Rep,HD-048,2022.0,6.0,ALPERSON-JIM-CARNS,AL-2022-house-48-R-JIM-CARNS,Jim Carns                             ,R,house,48.0,exact_name_candidate,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip
2016,15745,David Standridge,R,Rep,HD-034,2018.0,2.0,ALPERSON-DAVID-STANDRIDGE,AL-2018-house-34-R-DAVID-STANDRIDGE,David Standridge                      ,R,house,34.0,exact_name_candidate,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip
2016,15745,David Standridge,R,Rep,HD-034,2022.0,6.0,ALPERSON-DAVID-STANDRIDGE,AL-2022-house-34-R-DAVID-STANDRIDGE,David Standridge                      ,R,house,34.0,exact_name_candidate,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip
2016,15746,Mack Butler,R,Rep,HD-030,,,,,,,,,unmatched_or_out_of_window,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip
2016,16021,Randall Shedd,R,Rep,HD-011,2018.0,2.0,ALPERSON-RANDALL-SHEDD,AL-2018-house-11-R-RANDALL-SHEDD,Randall Shedd                         ,R,house,11.0,exact_name_candidate,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip
2016,16021,Randall Shedd,R,Rep,HD-011,2022.0,6.0,ALPERSON-RANDALL-SHEDD,AL-2022-house-11-R-RANDALL-SHEDD,Randall Shedd                         ,R,house,11.0,exact_name_candidate,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip
2016,16069,Dimitri Polizos,R,Rep,HD-074,2018.0,2.0,ALPERSON-DIMITRI-POLIZOS,AL-2018-house-74-R-DIMITRI-POLIZOS,Dimitri Polizos                       ,R,house,74.0,exact_name_candidate,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip
2016,16140,Adline Clarke,D,Rep,HD-097,2022.0,6.0,ALPERSON-ADLINE-CLARKE,AL-2022-house-97-D-ADLINE-CLARKE,Adline Clarke                         ,D,house,97.0,exact_name_candidate,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip
2016,16211,Mike Holmes,R,Rep,HD-031,2018.0,2.0,ALPERSON-MIKE-HOLMES,AL-2018-house-31-R-MIKE-HOLMES,Mike Holmes                           ,R,house,31.0,exact_name_candidate,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip
2016,16212,Margie Wilcox,R,Rep,HD-104,2018.0,2.0,ALPERSON-MARGIE-WILCOX,AL-2018-house-104-R-MARGIE-WILCOX,Margie Wilcox                         ,R,house,104.0,exact_name_candidate,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip
2016,16212,Margie Wilcox,R,Rep,HD-104,2022.0,6.0,ALPERSON-MARGIE-WILCOX,AL-2022-house-104-R-MARGIE-WILCOX,Margie Wilcox                         ,R,house,104.0,exact_name_candidate,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip
2016,16871,Greg Albritton,R,Sen,SD-022,2018.0,2.0,ALPERSON-GREG-ALBRITTON,AL-2018-senate-22-R-GREG-ALBRITTON,Greg Albritton                        ,R,senate,22.0,exact_name_candidate,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip
2016,16871,Greg Albritton,R,Sen,SD-022,2022.0,6.0,ALPERSON-GREG-ALBRITTON,AL-2022-senate-22-R-GREG-ALBRITTON,Greg Albritton                        ,R,senate,22.0,exact_name_candidate,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip
2016,16872,Clyde Chambliss,R,Sen,SD-030,2018.0,2.0,ALPERSON-CLYDE-CHAMBLISS-JR,AL-2018-senate-30-R-CLYDE-CHAMBLISS-JR,"Clyde Chambliss, Jr.                  ",R,senate,30.0,exact_name_candidate,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip
2016,16872,Clyde Chambliss,R,Sen,SD-030,2022.0,6.0,ALPERSON-CLYDE-CHAMBLISS-JR,AL-2022-senate-30-R-CLYDE-CHAMBLISS-JR,"Clyde Chambliss, Jr.                  ",R,senate,30.0,exact_name_candidate,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip
2016,16873,Steve Livingston,R,Sen,SD-008,2018.0,2.0,ALPERSON-STEVE-LIVINGSTON,AL-2018-senate-8-R-STEVE-LIVINGSTON,Steve Livingston                      ,R,senate,8.0,exact_name_candidate,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip
2016,16873,Steve Livingston,R,Sen,SD-008,2022.0,6.0,ALPERSON-STEVE-LIVINGSTON,AL-2022-senate-8-R-STEVE-LIVINGSTON,Steve Livingston                      ,R,senate,8.0,exact_name_candidate,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip
