passage_event_id,session,session_year,asset,local_path,page,source_char_offset,bill_type,bill_number,outcome_text,nearest_rollcall_ordinal,rollcall_distance_characters,named_rollcall_detected,matched_rollcall_id,matched_rollcall_count_valid,matched_rollcall_same_measure,audit_status,context
SPASS-5B63AF21247C5403,2003_RegularSession,2003,2003RegularSession_Day27,data\raw\alabama_legislature\senate_journals\2003_RegularSession\2003RegularSession_Day27.pdf,263,468528,HB,188.0,passed,211,2,True,SJRC-B0AB2AFB47A99858,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 29 Nays 0 Yeas: Senators: Barron, Bedford, Butler, Byrne, Denton, Dial, Dixon, Enfinger, Erwin, Escott, French, Holley, Lee, Lindsey, Little (T), McClain, Mitchell, Mitchem, Myers, Penn, Poole, Preuitt, Roberts, Ross, Sanders, Smith, Smitherman, Steele, and Waggoner -29 Nays: - 0 BUDGET "
SPASS-0D221392280469C2,2003_RegularSession,2003,2003RegularSession_Day27,data\raw\alabama_legislature\senate_journals\2003_RegularSession\2003RegularSession_Day27.pdf,265,471277,HB,41.0,passed,214,2,True,SJRC-5FF1DD3A1A44F177,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 29 Nays 1 Yeas: Senators: Barron, Bedford, Biddle, Butler, Byrne, Denton, Dixon, Enfinger, Erwin, French, Holley, Lee, Lindsey, Little (T), Little (Z), McClain, Means, Mitchell, Mitchem, Myers, Penn, Poole, Roberts, Ross, Smith, Smitherman, Steele, Tanner, and Waggoner -29 Nay: Senator"
SPASS-724827E353BAA037,2003_RegularSession,2003,2003RegularSession_Day27,data\raw\alabama_legislature\senate_journals\2003_RegularSession\2003RegularSession_Day27.pdf,270,478898,HB,37.0,passed,219,2,True,SJRC-2C4E4AA7B795E797,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 32 Nays 0 Yeas: Senators: Barron, Bedford, Biddle, Butler, Byrne, Denton, Dial, Dixon, Enfinger, Erwin, Escott, Figures, Holley, Lee, Little (T), Little (Z), McClain, Means, Mitchell, Mitchem, Myers, Penn, Poole, Preuitt, Roberts, Ross, Sanders, Smith, Smitherman, Steele, Tanner, and "
SPASS-648A8EE9C5457744,2003_RegularSession,2003,2003RegularSession_Day27,data\raw\alabama_legislature\senate_journals\2003_RegularSession\2003RegularSession_Day27.pdf,273,483709,HB,34.0,passed,221,2,True,SJRC-D8E2D4BC634224D6,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 32 Nays 0 Yeas: Senators: Barron, Bedford, Biddle, Butler, Byrne, Denton, Dial, Dixon, Enfinger, Erwin, Escott, Figures, Holley, Lee, Little (T), Little (Z), McClain, Means, Mitchell, Mitchem, Myers, Penn, Poole, Preuitt, Roberts, Ross, Sanders, Smith, Smitherman, Steele, Tanner, and "
SPASS-9A7F0DFF0C6033BD,2003_RegularSession,2003,2003RegularSession_Day27,data\raw\alabama_legislature\senate_journals\2003_RegularSession\2003RegularSession_Day27.pdf,273,484774,HB,134.0,passed,223,64,True,SJRC-CD23F04997BDCA55,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. <<<PAGE 274>>> REGULAR SESSION 1613 27th Day - June 16, 2003 Yeas 30 Nays 0 Yeas: Senators: Barron, Bedford, Biddle, Butler, Byrne, Denton, Dial, Dixon, Enfinger, Erwin, Escott, Figures, Holley, Lee, Little (T), Little (Z), McClain, Mitchell, Myers, Penn, Poole, Preuitt, Roberts, Ross, San"
SPASS-E074D999F0BD60BB,2003_RegularSession,2003,2003RegularSession_Day27,data\raw\alabama_legislature\senate_journals\2003_RegularSession\2003RegularSession_Day27.pdf,274,485741,HB,654.0,passed,225,2,True,SJRC-8FAEBFA3F4A34CB7,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 31 Nays 1 Yeas: Senators: Barron, Bedford, Butler, Byrne, Denton, Dial, Dixon, Erwin, Escott, Figures, French, Holley, Lee, Lindsey, Little (T), Little (Z), McClain, Mitchell, Mitchem, Myers, Penn, Poole, Preuitt, Roberts, Ross, Sanders, Smith, Smitherman, Steele, Tanner, and Waggoner "
SPASS-2B98493DD2E729DD,2003_RegularSession,2003,2003RegularSession_Day27,data\raw\alabama_legislature\senate_journals\2003_RegularSession\2003RegularSession_Day27.pdf,281,497766,HB,388.0,passed,232,2,True,SJRC-6F59D1FAD9EE6EC0,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 30 Nays 3 Yeas: Senators: Barron, Biddle, Butler, Byrne, Denton, Dial, Dixon, Enfinger, Erwin, Escott, French, Holley, Lee, Lindsey, Little (T), Little (Z), McClain, Means, Mitchell, Mitchem, Myers, Penn, Roberts, Ross, Sanders, Smith, Smitherman, Steele, Tanner, and Waggoner -30 Nays:"
SPASS-8DAB8A07E113880D,2003_RegularSession,2003,2003RegularSession_Day27,data\raw\alabama_legislature\senate_journals\2003_RegularSession\2003RegularSession_Day27.pdf,289,507085,HB,629.0,passed,235,2,True,SJRC-9FA77AEF0EB74162,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 30 Nays 3 Yeas: Senators: Barron, Biddle, Butler, Byrne, Denton, Dial, Dixon, Enfinger, Erwin, <<<PAGE 290>>> REGULAR SESSION 1629 27th Day - June 16, 2003 Escott, French, Holley, Lee, Lindsey, Little (T), Little (Z), McClain, Means, Mitchell, Mitchem, Myers, Penn, Roberts, Ross, Sande"
SPASS-D46E18666AA68F6C,2003_RegularSession,2003,2003RegularSession_Day27,data\raw\alabama_legislature\senate_journals\2003_RegularSession\2003RegularSession_Day27.pdf,291,510402,HB,48.0,passed,238,64,True,SJRC-8400A189A1FD7551,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. <<<PAGE 292>>> REGULAR SESSION 1631 27th Day - June 16, 2003 Yeas 31 Nays 2 Yeas: Senators: Barron, Biddle, Butler, Byrne, Denton, Dial, Dixon, Enfinger, Erwin, Escott, Figures, French, Holley, Lee, Lindsey, Little (T), Little (Z), McClain, Means, Mitchell, Mitchem, Myers, Penn, Roberts, Ro"
SPASS-00B5892D0359212C,2004_1stExtraordinarySession,2004,20041stExtraordinarySession_Day03,data\raw\alabama_legislature\senate_journals\2004_1stExtraordinarySession\20041stExtraordinarySession_Day03.pdf,17,22178,SB,13.0,passed,3,43,True,SJRC-AADA4685A8255C93,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House. Yeas 18 Nays 0 Abstaining 1 Yeas: Senators: Byrne, Dial, Dixon, Enfinger, French, Holley, Lindsey, Little (T), Little (Z), Mitchell, Mitchem, Penn, Preuitt, Roberts, Ross, Smitherman, Tanner, and Waggoner -18 Nays: - 0 Abstaining: Senator Means - 1 THE BILL"
SPASS-3FE0AD32FF64A6AB,2004_1stExtraordinarySession,2004,20041stExtraordinarySession_Day03,data\raw\alabama_legislature\senate_journals\2004_1stExtraordinarySession\20041stExtraordinarySession_Day03.pdf,18,22817,SB,15.0,passed,4,43,True,SJRC-4C6D5A0637D06E33,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House. Yeas 20 Nays 1 Yeas: Senators: Barron, Byrne, Dial, Dixon, Enfinger, Erwin, Figures, Little (T), Little (Z), McClain, Means, Mitchell, Mitchem, Penn, Preuitt, Roberts, Ross, Smitherman, Tanner, and Waggoner -20 Nay: Senator Holley - 1 THE BILL: SB25 Relatin"
SPASS-79D3C623BF7C502C,2004_1stExtraordinarySession,2004,20041stExtraordinarySession_Day03,data\raw\alabama_legislature\senate_journals\2004_1stExtraordinarySession\20041stExtraordinarySession_Day03.pdf,18,23246,SB,25.0,passed,5,43,True,SJRC-4EB3FE48D367386F,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House. Yeas 19 Nays 0 Yeas: Senators: Biddle, Byrne, Dial, Dixon, Enfinger, Erwin, French, Holley, Lindsey, Little (T), Means, Mitchell, Mitchem, Penn, Preuitt, Roberts, Ross, Smitherman, and Waggoner -19 Nays: - 0 THE BILL: SB26 Relating to Autauga County; provid"
SPASS-BBA1B1EE472EB79F,2004_1stExtraordinarySession,2004,20041stExtraordinarySession_Day03,data\raw\alabama_legislature\senate_journals\2004_1stExtraordinarySession\20041stExtraordinarySession_Day03.pdf,18,23634,SB,26.0,passed,6,43,True,SJRC-B57FA9CA3CAA459E,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House. Yeas 20 Nays 0 Yeas: Senators: Biddle, Byrne, Dial, Dixon, Enfinger, Erwin, French, Holley, <<<PAGE 19>>> FIRST EXTRAORDINARY SESSION 47 3rd Day - November 10, 2004 Lindsey, Little (T), Little (Z), Means, Mitchell, Mitchem, Penn, Preuitt, Roberts, Ross, Sm"
SPASS-7321217AEA49CFE7,2004_1stExtraordinarySession,2004,20041stExtraordinarySession_Day03,data\raw\alabama_legislature\senate_journals\2004_1stExtraordinarySession\20041stExtraordinarySession_Day03.pdf,19,24196,SB,20.0,passed,7,43,True,SJRC-16EED22F21B44655,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House. Yeas 21 Nays 0 Yeas: Senators: Biddle, Byrne, Dial, Dixon, Enfinger, Erwin, Figures, French, Holley, Lindsey, Little (T), Little (Z), Means, Mitchell, Mitchem, Penn, Preuitt, Roberts, Ross, Smitherman, and Waggoner -21 Nays: - 0 THE BILL: SB21 Relating to M"
SPASS-46BABE50603372C3,2004_1stExtraordinarySession,2004,20041stExtraordinarySession_Day03,data\raw\alabama_legislature\senate_journals\2004_1stExtraordinarySession\20041stExtraordinarySession_Day03.pdf,19,25053,SB,21.0,passed,8,43,True,SJRC-5DCAF718A020309D,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House. Yeas 21 Nays 0 Yeas: Senators: Biddle, Byrne, Dial, Dixon, Enfinger, Erwin, Figures, French, Holley, Lindsey, Little (T), Little (Z), Means, Mitchell, Mitchem, Penn, Preuitt, Roberts, Ross, Smitherman, and Waggoner -21 Nays: - 0 <<<PAGE 20>>> 48 JOURNAL OF"
SPASS-E3CDBA3D9A04D598,2004_1stExtraordinarySession,2004,20041stExtraordinarySession_Day03,data\raw\alabama_legislature\senate_journals\2004_1stExtraordinarySession\20041stExtraordinarySession_Day03.pdf,20,25650,SB,19.0,passed,9,43,True,SJRC-62CF08E152BFCFBE,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House. Yeas 17 Nays 3 Abstaining 3 Yeas: Senators: Barron, Biddle, Dial, Dixon, Figures, Lindsey, Little (T), Little (Z), Marsh, McClain, Mitchem, Penn, Preuitt, Roberts, Ross, Smitherman, and Tanner -17 Nays: Senators: Byrne, Erwin, and Holley - 3 Abstaining: Sen"
SPASS-14A6CBB357591BC2,2004_1stExtraordinarySession,2004,20041stExtraordinarySession_Day05,data\raw\alabama_legislature\senate_journals\2004_1stExtraordinarySession\20041stExtraordinarySession_Day05.pdf,4,4996,HB,24.0,passed,2,2,True,SJRC-4A72F241F38281E2,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 28 Nays 0 Yeas: Senators: Barron, Bedford, Butler, Byrne, Denton, Dial, Dixon, Erwin, Figures, French, Holley, Lee, Little (T), Little (Z), Marsh, McClain, Means, Mitchell, Mitchem, Myers, Penn, Preuitt, Roberts, Ross, Sanders, Smitherman, Tanner, and Waggoner -28 Nays: - 0 <<<PAGE 5>>> 76 J"
SPASS-966AB427E8E0A926,2004_1stExtraordinarySession,2004,20041stExtraordinarySession_Day05,data\raw\alabama_legislature\senate_journals\2004_1stExtraordinarySession\20041stExtraordinarySession_Day05.pdf,5,5558,HB,6.0,passed,3,2,True,SJRC-5FA997C0829AB6C4,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 28 Nays 0 Yeas: Senators: Barron, Bedford, Butler, Byrne, Denton, Dial, Dixon, Erwin, Figures, French, Holley, Lee, Little (T), Little (Z), Marsh, McClain, Means, Mitchell, Mitchem, Myers, Penn, Preuitt, Roberts, Ross, Sanders, Smitherman, Tanner, and Waggoner -28 Nays: - 0 THE BILL: HB12 Rel"
SPASS-AE2BEA0A96389BEE,2004_1stExtraordinarySession,2004,20041stExtraordinarySession_Day05,data\raw\alabama_legislature\senate_journals\2004_1stExtraordinarySession\20041stExtraordinarySession_Day05.pdf,5,5978,HB,12.0,passed,4,2,True,SJRC-F89C78DEF2350825,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 28 Nays 0 Yeas: Senators: Barron, Bedford, Butler, Byrne, Denton, Dial, Dixon, Erwin, Figures, French, Holley, Lee, Little (T), Little (Z), Marsh, McClain, Means, Mitchell, Mitchem, Myers, Penn, Preuitt, Roberts, Ross, Sanders, Smitherman, Tanner, and Waggoner -28 Nays: - 0 THE BILL: HB13 Rel"
SPASS-8DEB83A5C81FFD9E,2004_1stExtraordinarySession,2004,20041stExtraordinarySession_Day05,data\raw\alabama_legislature\senate_journals\2004_1stExtraordinarySession\20041stExtraordinarySession_Day05.pdf,5,6397,HB,13.0,passed,5,2,True,SJRC-D31A1EE29BF9AD4E,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 28 Nays 0 Yeas: Senators: Barron, Bedford, Butler, Byrne, Denton, Dial, Dixon, Erwin, Figures, <<<PAGE 6>>> FIRST EXTRAORDINARY SESSION 77 5th Day - November 16 2004 French, Holley, Lee, Little (T), Little (Z), Marsh, McClain, Means, Mitchell, Mitchem, Myers, Penn, Preuitt, Roberts, Ross, Sa"
SPASS-A4246FC0D5DC2C01,2004_1stExtraordinarySession,2004,20041stExtraordinarySession_Day05,data\raw\alabama_legislature\senate_journals\2004_1stExtraordinarySession\20041stExtraordinarySession_Day05.pdf,6,6902,HB,14.0,passed,6,2,True,SJRC-C5213A8150979C4C,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 29 Nays 0 Yeas: Senators: Barron, Bedford, Butler, Byrne, Denton, Dial, Dixon, Enfinger, Erwin, Figures, French, Holley, Lee, Little (T), Little (Z), Marsh, McClain, Means, Mitchell, Mitchem, Myers, Penn, Preuitt, Roberts, Ross, Sanders, Smitherman, Tanner, and Waggoner -29 Nays: - 0 THE BILL"
SPASS-7D3035605C72A98F,2004_1stExtraordinarySession,2004,20041stExtraordinarySession_Day05,data\raw\alabama_legislature\senate_journals\2004_1stExtraordinarySession\20041stExtraordinarySession_Day05.pdf,6,7404,HB,15.0,passed,7,2,True,SJRC-17ADF5A6F212C926,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 29 Nays 0 Yeas: Senators: Barron, Bedford, Butler, Byrne, Denton, Dial, Dixon, Enfinger, Erwin, Figures, French, Holley, Lee, Little (T), Little (Z), Marsh, McClain, Means, Mitchell, Mitchem, Myers, Penn, Preuitt, Roberts, Ross, Sanders, Smitherman, Tanner, and Waggoner -29 Nays: - 0 THE BILL"
SPASS-B05268D3EA6D323F,2004_1stExtraordinarySession,2004,20041stExtraordinarySession_Day05,data\raw\alabama_legislature\senate_journals\2004_1stExtraordinarySession\20041stExtraordinarySession_Day05.pdf,6,7911,HB,17.0,passed,8,75,True,SJRC-CCF598BF4AE66E2E,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. <<<PAGE 7>>> 78 JOURNAL OF THE SENATE, 2004 5th Day - November 16, 2004 Yeas 29 Nays 0 Yeas: Senators: Barron, Bedford, Butler, Byrne, Denton, Dial, Dixon, Enfinger, Erwin, Figures, French, Holley, Lee, Little (T), Little (Z), Marsh, McClain, Means, Mitchell, Mitchem, Myers, Penn, Preuitt, Robert"
SPASS-F7508073300E6FD6,2004_1stExtraordinarySession,2004,20041stExtraordinarySession_Day05,data\raw\alabama_legislature\senate_journals\2004_1stExtraordinarySession\20041stExtraordinarySession_Day05.pdf,7,9313,HB,18.0,passed,10,74,True,SJRC-16022FA03C9950F4,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. <<<PAGE 8>>> FIRST EXTRAORDINARY SESSION 79 5th Day - November 16 2004 Yeas 28 Nays 0 Yeas: Senators: Barron, Bedford, Butler, Byrne, Denton, Dial, Dixon, Enfinger, Erwin, Figures, French, Lee, Little (T), Little (Z), Marsh, McClain, Means, Mitchell, Mitchem, Myers, Penn, Preuitt, Roberts, Ross, "
SPASS-6B79822B2B6613E5,2004_1stExtraordinarySession,2004,20041stExtraordinarySession_Day05,data\raw\alabama_legislature\senate_journals\2004_1stExtraordinarySession\20041stExtraordinarySession_Day05.pdf,8,9973,HB,19.0,passed,11,2,True,SJRC-8D6FCCB4529A2C92,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 28 Nays 0 Abstaining 1 Yeas: Senators: Barron, Bedford, Butler, Byrne, Denton, Dial, Dixon, Enfinger, Erwin, Figures, French, Lee, Little (T), Little (Z), Marsh, McClain, Means, Mitchell, Mitchem, Myers, Penn, Preuitt, Roberts, Ross, Sanders, Smitherman, Tanner, and Waggoner -28 Nays: - 0 Abs"
SPASS-4EF2294CAE60C51A,2004_1stExtraordinarySession,2004,20041stExtraordinarySession_Day05,data\raw\alabama_legislature\senate_journals\2004_1stExtraordinarySession\20041stExtraordinarySession_Day05.pdf,8,10530,HB,20.0,passed,12,2,True,SJRC-79572CF5F89239DA,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 30 Nays 0 Yeas: Senators: Barron, Bedford, Butler, Byrne, Denton, Dial, Dixon, Enfinger, <<<PAGE 9>>> 80 JOURNAL OF THE SENATE, 2004 5th Day - November 16, 2004 Erwin, Figures, French, Holley, Lee, Little (T), Little (Z), Marsh, McClain, Means, Mitchell, Mitchem, Myers, Penn, Poole, Preuitt,"
SPASS-AF1F0840E6CEDA93,2004_1stExtraordinarySession,2004,20041stExtraordinarySession_Day05,data\raw\alabama_legislature\senate_journals\2004_1stExtraordinarySession\20041stExtraordinarySession_Day05.pdf,9,11332,HB,22.0,passed,13,2,True,SJRC-DED5924DF7940D6B,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 28 Nays 0 Abstaining 2 Yeas: Senators: Barron, Bedford, Butler, Byrne, Denton, Dial, Dixon, Enfinger, Erwin, Figures, French, Lee, Little (T), Little (Z), Marsh, McClain, Means, Mitchell, Mitchem, Myers, Penn, Preuitt, Roberts, Ross, Sanders, Smitherman, Tanner, and Waggoner -28 Nays: - 0 Abs"
SPASS-04BB58891069F510,2004_1stExtraordinarySession,2004,20041stExtraordinarySession_Day05,data\raw\alabama_legislature\senate_journals\2004_1stExtraordinarySession\20041stExtraordinarySession_Day05.pdf,9,11986,HB,38.0,passed,14,2,True,SJRC-1856C18A1DA5A476,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 28 Nays 0 Abstaining 2 Yeas: Senators: Barron, Bedford, Butler, Byrne, Denton, Dial, Dixon, Enfinger, <<<PAGE 10>>> FIRST EXTRAORDINARY SESSION 81 5th Day - November 16 2004 Erwin, Figures, French, Lee, Little (T), Little (Z), Marsh, McClain, Means, Mitchell, Mitchem, Myers, Penn, Preuitt, R"
SPASS-CC78E92193529453,2004_1stExtraordinarySession,2004,20041stExtraordinarySession_Day05,data\raw\alabama_legislature\senate_journals\2004_1stExtraordinarySession\20041stExtraordinarySession_Day05.pdf,10,13431,HB,9.0,passed,16,76,True,SJRC-0E4FF93C75868D73,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. <<<PAGE 11>>> 82 JOURNAL OF THE SENATE, 2004 5th Day - November 16, 2004 Yeas 30 Nays 0 Yeas: Senators: Barron, Bedford, Butler, Byrne, Denton, Dial, Dixon, Enfinger, Erwin, Figures, French, Holley, Lee, Little (T), Little (Z), Marsh, McClain, Means, Mitchell, Mitchem, Myers, Penn, Poole, Preuitt"
SPASS-29E8459FA2213A89,2004_1stExtraordinarySession,2004,20041stExtraordinarySession_Day05,data\raw\alabama_legislature\senate_journals\2004_1stExtraordinarySession\20041stExtraordinarySession_Day05.pdf,11,14420,HB,10.0,passed,17,2,True,SJRC-651ADE7006A56032,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 30 Nays 0 Yeas: Senators: Barron, Bedford, Butler, Byrne, Denton, Dial, Dixon, Enfinger, Erwin, Figures, French, Holley, Lee, Little (T), Little (Z), Marsh, McClain, Means, Mitchell, Mitchem, Myers, Penn, Poole, Preuitt, Roberts, Ross, Sanders, Smitherman, Tanner, and Waggoner -30 Nays: - 0 S"
SPASS-3E55D5C1426CAAD2,2004_1stExtraordinarySession,2004,20041stExtraordinarySession_Day05,data\raw\alabama_legislature\senate_journals\2004_1stExtraordinarySession\20041stExtraordinarySession_Day05.pdf,13,17368,HB,1.0,passed,20,2,True,SJRC-FF08ECCEEBC103EC,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 31 Nays 0 Yeas: Senators: Barron, Bedford, Biddle, Butler, Byrne, Denton, Dial, Dixon, Enfinger, Erwin, Figures, Holley, Lee, Lindsey, Little (T), Little (Z), Marsh, McClain, Means, Mitchell, Mitchem, Myers, Penn, Poole, Preuitt, Roberts, Ross, Smith, Smitherman, Tanner, and Waggoner -31 Nays"
SPASS-61B0736600AEAF0F,2004_1stExtraordinarySession,2004,20041stExtraordinarySession_Day05,data\raw\alabama_legislature\senate_journals\2004_1stExtraordinarySession\20041stExtraordinarySession_Day05.pdf,15,21328,HB,2.0,passed,24,2,True,SJRC-15B7CB49E5BAA325,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 28 Nays 4 Yeas: Senators: Barron, Bedford, Biddle, Butler, Byrne, Denton, Dial, Dixon, Enfinger, Erwin, French, Holley, Lee, Lindsey, Little (T), Marsh, McClain, Mitchell, Mitchem, Myers, Penn, Preuitt, Roberts, Ross, Sanders, Smith, Smitherman, and Waggoner -28 Nays: Senators: Little (Z), Me"
SPASS-9E42B6D840E6E0F6,2004_1stExtraordinarySession,2004,20041stExtraordinarySession_Day05,data\raw\alabama_legislature\senate_journals\2004_1stExtraordinarySession\20041stExtraordinarySession_Day05.pdf,16,23251,HB,3.0,passed,26,2,True,SJRC-EB7100A751CA13D1,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 31 Nays 2 Yeas: Senators: Barron, Biddle, Butler, Byrne, Denton, Dial, Dixon, Enfinger, Erwin, <<<PAGE 17>>> 88 JOURNAL OF THE SENATE, 2004 5th Day - November 16, 2004 Figures, French, Holley, Lee, Lindsey, Little (T), Little (Z), Marsh, McClain, Means, Mitchell, Mitchem, Myers, Penn, Preuit"
SPASS-C00BA84D2F947194,2004_1stExtraordinarySession,2004,20041stExtraordinarySession_Day05,data\raw\alabama_legislature\senate_journals\2004_1stExtraordinarySession\20041stExtraordinarySession_Day05.pdf,18,25336,HB,4.0,passed,28,2,True,SJRC-A32D13A8BE1C822B,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 31 Nays 2 Yeas: Senators: Barron, Biddle, Butler, Byrne, Denton, Dial, Dixon, Enfinger, Erwin, Figures, French, Holley, Lee, Lindsey, Little (T), Little (Z), Marsh, McClain, Means, Mitchell, Mitchem, Myers, Penn, Preuitt, Roberts, Ross, Sanders, Smith, Smitherman, Tanner, and Waggoner -31 Nay"
SPASS-E26652060ED3D7B9,2004_1stExtraordinarySession,2004,20041stExtraordinarySession_Day05,data\raw\alabama_legislature\senate_journals\2004_1stExtraordinarySession\20041stExtraordinarySession_Day05.pdf,20,28066,HB,5.0,passed,32,2,True,SJRC-EFE38342D815FCCF,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 32 Nays 1 Yeas: Senators: Barron, Bedford, Biddle, Butler, Byrne, Denton, Dial, Dixon, Enfinger, Erwin, Figures, French, Holley, Lee, Lindsey, Little (T), Little (Z), Marsh, McClain, Means, Mitchell, Mitchem, Myers, Penn, Preuitt, Roberts, Ross, Sanders, Smith, Smitherman, Tanner, and Waggone"
SPASS-DFB81DFE0791A23D,2004_RegularSession,2004,2004RegularSession_Day03,data\raw\alabama_legislature\senate_journals\2004_RegularSession\2004RegularSession_Day03.pdf,47,73189,SB,66.0,passed,23,43,True,SJRC-3255CF7A82D36467,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House. Yeas 34 Nays 0 Yeas: Senators: Barron, Bedford, Biddle, Butler, Byrne, Denton, Dial, Dixon, Enfinger, Erwin, Escott, Figures, French, Holley, Lee, Lindsey, Little (T), Little (Z), Marsh, McClain, Means, Mitchell, Mitchem, Myers, Penn, Preuitt, Roberts, Ross"
SPASS-93CDDF85472CD02A,2004_RegularSession,2004,2004RegularSession_Day05,data\raw\alabama_legislature\senate_journals\2004_RegularSession\2004RegularSession_Day05.pdf,36,62545,SB,228.0,passed,24,60,True,SJRC-68C3746788BF046D,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House upon engrossment. Yeas 32 Nays 0 Yeas: Senators: Barron, Biddle, Byrne, Denton, Dial, Dixon, Enfinger, Erwin, Escott, Figures, French, Holley, Lee, Lindsey, Little (T), Little (Z), Marsh, McClain, Means, Mitchell, Mitchem, Myers, Penn, Poole, Preuitt, Robert"
SPASS-879B0073818A2EE2,2004_RegularSession,2004,2004RegularSession_Day05,data\raw\alabama_legislature\senate_journals\2004_RegularSession\2004RegularSession_Day05.pdf,37,64864,SB,4.0,passed,28,125,True,SJRC-B9634BD2CAB62EE3,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House upon en- grossment. <<<PAGE 38>>> REGULAR SESSION 263 5th Day - February 17, 2004 Yeas 34 Nays 0 Yeas: Senators: Barron, Bedford, Biddle, Byrne, Denton, Dial, Dixon, Enfinger, Erwin, Escott, Figures, French, Holley, Lee, Lindsey, Little (T), Little (Z), Mar"
SPASS-7A6B743A403096A7,2004_RegularSession,2004,2004RegularSession_Day07,data\raw\alabama_legislature\senate_journals\2004_RegularSession\2004RegularSession_Day07.pdf,55,93214,SB,80.0,passed,18,43,True,SJRC-28024769223A9C58,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House. Yeas 24 Nays 0 Abstaining 1 Yeas: Senators: Barron, Bedford, Biddle, Byrne, Dial, Dixon, Erwin, Escott, French, Lee, Little (T), Little (Z), McClain, Means, Mitchem, Myers, Penn, Preuitt, Roberts, Ross, Smitherman, Steele, Tanner, and Waggoner -24 Nays: - 0"
SPASS-B3A5EEA76D0FA82F,2004_RegularSession,2004,2004RegularSession_Day07,data\raw\alabama_legislature\senate_journals\2004_RegularSession\2004RegularSession_Day07.pdf,56,94257,HB,170.0,passed,20,2,True,SJRC-EFD1B94578143832,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 25 Nays 0 Yeas: Senators: Barron, Bedford, Biddle, Byrne, Dial, Dixon, Erwin, Escott, French, Holley, Lee, Little (T), Little (Z), McClain, Means, Mitchem, Myers, Penn, Preuitt, Roberts, Ross, Smitherman, Steele, Tanner, and Waggoner -25 Nays: - 0 BUDGET ISOLATION RESOLUTION Senator Barron, B"
SPASS-6AC0EB7328D46274,2004_RegularSession,2004,2004RegularSession_Day07,data\raw\alabama_legislature\senate_journals\2004_RegularSession\2004RegularSession_Day07.pdf,56,95266,HB,193.0,passed,22,77,True,SJRC-9B4FBCCFF73DD453,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. <<<PAGE 57>>> 326 JOURNAL OF THE SENATE, 2004 7th Day - February 24, 2004 Yeas 23 Nays 0 Abstaining 2 Yeas: Senators: Barron, Bedford, Biddle, Byrne, Dial, Dixon, Escott, Lee, Lindsey, Little (T), Little (Z), Marsh, McClain, Means, Myers, Penn, Preuitt, Roberts, Ross, Sanders, Smitherman, Steele,"
