roll_call_id,bill_id,session_year,vote_date,chamber,vote_description,yea,nay,not_voting,absent,total,passed,url,state_link,source_archive,source_member
644982,1003454,2017,2017-05-16,senate,Motion to Read a Third Time and Pass,22,0,2,11,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/644982.json
644985,1006712,2017,2017-05-16,senate,Pittman motion to Adopt,20,0,1,14,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/644985.json
644986,1006712,2017,2017-05-16,senate,Motion to Read a Third Time and Pass,20,0,1,14,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/644986.json
644993,1006868,2017,2017-05-16,senate,Motion to Read a Third Time and Pass,11,1,2,21,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/644993.json
644994,1006669,2017,2017-05-16,senate,Motion to Read a Third Time and Pass,20,0,1,14,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/644994.json
644997,1003421,2017,2017-05-16,senate,Motion to Read a Third Time and Pass,22,0,2,11,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/644997.json
645018,1005445,2017,2017-05-16,senate,Motion to Read a Third Time and Pass,20,0,0,15,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645018.json
645029,1003384,2017,2017-05-16,senate,Motion to Read a Third Time and Pass,22,0,2,11,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645029.json
645057,1006650,2017,2017-05-16,senate,Motion to Read a Third Time and Pass,21,0,1,13,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645057.json
645076,1006615,2017,2017-05-16,senate,Motion to Read a Third Time and Pass,20,0,1,14,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645076.json
645085,1005463,2017,2017-05-16,senate,Pittman motion to Adopt,20,0,0,15,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645085.json
645086,1005463,2017,2017-05-16,senate,Motion to Read a Third Time and Pass,20,0,0,15,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645086.json
645089,1004481,2017,2017-05-16,senate,Motion to Read a Third Time and Pass,22,0,2,11,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645089.json
645131,947443,2017,2017-05-16,house,Ledbetter motion to Previous Question,67,31,1,6,105,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645131.json
645132,947443,2017,2017-05-16,house,Buskey motion to Concur In and Adopt,75,19,4,7,105,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645132.json
645141,1012390,2017,2017-05-16,senate,Motion to Read a Third Time and Pass,21,1,2,11,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645141.json
645147,1012458,2017,2017-05-16,senate,Motion to Read a Third Time and Pass,22,0,2,11,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645147.json
645154,893780,2017,2017-05-16,house,Ledbetter motion to Previous Question,70,27,0,8,105,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645154.json
645155,893780,2017,2017-05-16,house,Holmes (M) motion to Concur In and Adopt,68,24,1,12,105,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645155.json
645164,1004464,2017,2017-05-16,senate,Motion to Read a Third Time and Pass,23,0,3,9,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645164.json
645191,1014240,2017,2017-05-16,senate,Waggoner motion to Adopt,24,3,0,8,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645191.json
645204,931827,2017,2017-05-16,house,Johnson (R) motion to Concur In and Adopt,86,2,6,11,105,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645204.json
645213,956356,2017,2017-05-16,house,South motion to Concur In and Adopt,87,5,8,5,105,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645213.json
645327,1008535,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,18,0,0,17,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645327.json
645328,1006869,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,18,0,0,17,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645328.json
645333,1007432,2017,2017-05-16,house,Ledbetter motion to Previous Question,72,24,1,8,105,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645333.json
645334,1007432,2017,2017-05-16,house,Motion to Read a Third Time and Pass,87,4,7,7,105,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645334.json
645344,893785,2017,2017-05-17,senate,Smitherman motion to Adopt,22,0,0,13,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645344.json
645345,893785,2017,2017-05-17,senate,Smitherman motion to Adopt,22,0,0,13,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645345.json
645346,893785,2017,2017-05-17,senate,Smitherman motion to Adopt,22,0,0,13,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645346.json
645347,893785,2017,2017-05-17,senate,Smitherman motion to Adopt,22,0,0,13,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645347.json
645348,893785,2017,2017-05-17,senate,Smitherman motion to Adopt,22,0,0,13,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645348.json
645349,893785,2017,2017-05-17,senate,Smitherman motion to Adopt,22,0,0,13,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645349.json
645350,893785,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,22,0,0,13,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645350.json
645352,992391,2017,2017-05-17,senate,Dial motion to Non Concur and Appoint Conference Committee,27,0,0,8,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645352.json
645357,1008521,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,19,0,0,16,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645357.json
645361,948381,2017,2017-05-17,senate,Whatley motion to Non Concur and Appoint Conference Committee,25,0,0,10,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645361.json
645374,975375,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,24,0,0,11,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645374.json
645391,1006617,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,18,0,0,17,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645391.json
645392,932103,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,18,0,0,17,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645392.json
645396,956301,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,25,0,0,10,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645396.json
645398,947066,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,24,1,0,10,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645398.json
645406,888766,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,24,1,0,10,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645406.json
645409,993701,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,26,0,0,9,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645409.json
645414,964970,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,25,0,0,10,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645414.json
645415,964970,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,26,0,0,9,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645415.json
645420,1014168,2017,2017-05-16,house,Ledbetter motion to Previous Question,69,29,0,7,105,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645420.json
645421,962364,2017,2017-05-17,senate,Scofield motion to Adopt,25,0,0,10,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645421.json
645422,962364,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,25,0,0,10,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645422.json
645428,960787,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,25,0,0,10,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645428.json
645434,960449,2017,2017-05-16,house,Motion to Read a Third Time and Pass,102,0,0,3,105,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645434.json
645443,1009305,2017,2017-05-17,senate,Whatley motion to Adopt,22,0,0,13,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645443.json
645444,1009305,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,22,0,0,13,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645444.json
645452,961349,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,24,0,0,11,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645452.json
645455,978479,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,24,0,0,11,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645455.json
645468,932078,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,24,0,0,11,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645468.json
645476,989077,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,26,0,0,9,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645476.json
645487,1008528,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,22,0,0,13,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645487.json
645555,968952,2017,2017-05-17,senate,Ward motion to Adopt,18,11,0,6,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645555.json
645556,968952,2017,2017-05-17,senate,Ward motion to Adopt,27,0,0,8,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645556.json
645560,975368,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,29,0,0,6,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645560.json
645565,1006730,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,22,1,1,11,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645565.json
645576,968900,2017,2017-05-17,senate,Dial motion to Adopt,26,0,0,9,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645576.json
645577,968900,2017,2017-05-17,senate,Dial motion to Adopt,26,0,0,9,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645577.json
645578,968900,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,26,0,0,9,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645578.json
645605,989075,2017,2017-05-16,house,Ledbetter motion to Previous Question,70,28,1,6,105,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645605.json
645606,989075,2017,2017-05-16,house,Hurst motion to Concur In and Adopt,90,0,12,3,105,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645606.json
645620,981932,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,24,0,0,11,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645620.json
645634,1003376,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,29,0,0,6,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645634.json
645635,1006620,2017,2017-05-17,senate,Figures motion to Adopt,18,0,0,17,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645635.json
645636,1006620,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,18,0,0,17,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645636.json
645639,989069,2017,2017-05-16,house,Ledbetter motion to Previous Question,69,26,3,7,105,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645639.json
645640,989069,2017,2017-05-16,house,Treadaway motion to Concur In and Adopt,100,0,0,5,105,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645640.json
645644,1008525,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,20,0,0,15,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645644.json
645656,1006707,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,14,0,5,16,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645656.json
645658,1006873,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,16,2,1,16,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645658.json
645669,975362,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,28,0,0,7,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645669.json
645686,981834,2017,2017-05-17,senate,Sanford motion to Adopt,19,7,0,9,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645686.json
645687,981834,2017,2017-05-17,senate,Brewbaker motion to Adopt,15,14,0,6,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645687.json
645688,993549,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,26,0,1,8,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645688.json
645690,953301,2017,2017-05-17,senate,Orr motion to Concur In and Adopt,29,0,0,6,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645690.json
645709,960963,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,22,4,0,9,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645709.json
645715,1006665,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,17,1,2,15,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645715.json
645727,961167,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,24,3,1,7,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645727.json
645733,964930,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,26,0,0,9,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645733.json
645738,955898,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,25,0,0,10,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645738.json
645755,992391,2017,2017-05-17,house,Poole motion to Accede,97,0,3,5,105,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645755.json
645756,992391,2017,2017-05-17,senate,Dial motion to Concur In and Adopt,30,0,0,5,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645756.json
645757,1003452,2017,2017-05-17,house,Motion to Read a Third Time and Pass,16,0,81,8,105,0,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645757.json
645771,1010705,2017,2017-05-17,house,Motion to Read a Third Time and Pass,22,14,63,6,105,0,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645771.json
645772,889096,2017,2017-05-17,senate,Livingston motion to Adopt,27,0,0,8,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645772.json
645773,889096,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,27,0,0,8,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645773.json
645782,960759,2017,2017-05-17,senate,Ward motion to Adopt,28,0,0,7,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645782.json
645783,960759,2017,2017-05-17,senate,Ward motion to Adopt,28,0,0,7,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645783.json
645784,960759,2017,2017-05-17,senate,Brewbaker motion to Adopt,18,9,1,7,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645784.json
645785,960759,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,30,0,0,5,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645785.json
645789,955584,2017,2017-05-17,senate,Dial motion to Adopt,26,0,0,9,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645789.json
645790,955584,2017,2017-05-17,senate,Dial motion to Adopt,26,0,0,9,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645790.json
645791,955584,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,27,0,0,8,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645791.json
645793,993602,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,27,0,0,8,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645793.json
645794,969553,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,26,0,0,9,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645794.json
645796,985863,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,27,0,0,8,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645796.json
645803,969570,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,24,3,0,8,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645803.json
645804,948337,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,23,2,0,10,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645804.json
645823,1004473,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,24,0,0,11,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645823.json
645838,981938,2017,2017-05-17,senate,Shelnutt motion to Adopt,29,0,0,6,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645838.json
645839,981938,2017,2017-05-17,senate,Sanford motion to Adopt,29,0,0,6,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645839.json
645840,981938,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,28,1,0,6,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645840.json
645847,1004465,2017,2017-05-17,senate,Motion to Read a Third Time and Pass,24,0,0,11,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645847.json
645865,1011047,2017,2017-05-17,house,Motion to Read a Third Time and Pass,19,1,79,6,105,0,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645865.json
645866,1005501,2017,2017-03-16,senate,Ward motion to Adopt,29,0,0,6,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645866.json
645867,1005501,2017,2017-03-16,senate,Motion to Read a Third Time and Pass,29,0,0,6,35,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645867.json
645877,953301,2017,2017-05-18,house,Motion to Miscellaneous,101,0,0,4,105,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645877.json
645878,953301,2017,2017-05-18,house,Poole motion to Concur In and Adopt,98,0,3,4,105,1,,,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/vote/645878.json
