session,session_year,asset,local_path,sha256,pages,text_characters,rollcall_anchors
1998_RegularSession,1998,1998RegularSession_Day1,data\raw\alabama_legislature\house_journals\1998_RegularSession\Volume1_1998RegularSession\1998RegularSession_Day1.pdf,27fe5f0139010edddc67e1ce049a454c301c5f11f11cfdd3f0f5db066789a112,86,187726,0
1998_RegularSession,1998,1998RegularSession_Day10,data\raw\alabama_legislature\house_journals\1998_RegularSession\Volume1_1998RegularSession\1998RegularSession_Day10.pdf,a738b465d351adc577160120debe93e28adf636a0055b116b0de33ded24e952e,36,79031,13
1998_RegularSession,1998,1998RegularSession_Day11,data\raw\alabama_legislature\house_journals\1998_RegularSession\Volume1_1998RegularSession\1998RegularSession_Day11.pdf,1e68ef7c8e62aaf2653b021ab399c348f59a44deb93603b1dca3f8c618c70b77,111,186324,36
1998_RegularSession,1998,1998RegularSession_Day12,data\raw\alabama_legislature\house_journals\1998_RegularSession\Volume1_1998RegularSession\1998RegularSession_Day12.pdf,7d32ac0d8c1ccd027752158fa5b48600670ee0f9de85df1c8be75f8d18d8e481,164,395694,83
1998_RegularSession,1998,1998RegularSession_Day13,data\raw\alabama_legislature\house_journals\1998_RegularSession\Volume1_1998RegularSession\1998RegularSession_Day13.pdf,2ca45b863a9a639108fc44d7c07792c00ed2cfd1e991b23f4a8cbab2b045d425,118,235894,94
1998_RegularSession,1998,1998RegularSession_Day2,data\raw\alabama_legislature\house_journals\1998_RegularSession\Volume1_1998RegularSession\1998RegularSession_Day2.pdf,a97537f2c38a9b843266afca7c0f6f3d6f2b1a333072a9eb6f6d9433ac346826,48,107649,1
1998_RegularSession,1998,1998RegularSession_Day3,data\raw\alabama_legislature\house_journals\1998_RegularSession\Volume1_1998RegularSession\1998RegularSession_Day3.pdf,2c0b9d80bb865b8a99cd72207ff6a8bb8955fead4a3a4a00b2ba1c7a812e9717,82,200369,36
1998_RegularSession,1998,1998RegularSession_Day4,data\raw\alabama_legislature\house_journals\1998_RegularSession\Volume1_1998RegularSession\1998RegularSession_Day4.pdf,e6a015aaca1aec4a62e99f55c23eb0be2e34f7c5e86e61019a98524de5cb467d,64,135225,35
1998_RegularSession,1998,1998RegularSession_Day5,data\raw\alabama_legislature\house_journals\1998_RegularSession\Volume1_1998RegularSession\1998RegularSession_Day5.pdf,ba002e93fc55e81e2861aecab67bcd479b4800d627e6b1b3bc24eb84b8efc978,60,113543,31
1998_RegularSession,1998,1998RegularSession_Day6,data\raw\alabama_legislature\house_journals\1998_RegularSession\Volume1_1998RegularSession\1998RegularSession_Day6.pdf,5d2d278d3ae8000de04179ce4abf7ca29ecf28b0e370e532701e205ea98e3afd,82,175825,23
1998_RegularSession,1998,1998RegularSession_Day7,data\raw\alabama_legislature\house_journals\1998_RegularSession\Volume1_1998RegularSession\1998RegularSession_Day7.pdf,1730e73da1530c6cd945c5d26bafdb51478aecba72cbbf5972e7c3c313fcb1c5,58,125651,39
1998_RegularSession,1998,1998RegularSession_Day8,data\raw\alabama_legislature\house_journals\1998_RegularSession\Volume1_1998RegularSession\1998RegularSession_Day8.pdf,317cb6c163c825e610c8302e70f47b37222e5ffbae96e1f32799c0603bb8adc5,80,154054,17
1998_RegularSession,1998,1998RegularSession_Day9,data\raw\alabama_legislature\house_journals\1998_RegularSession\Volume1_1998RegularSession\1998RegularSession_Day9.pdf,d7bb9d4132594748bfda55f39ac3aa4d4ac658a3dcccc76ed4fe86a8795abace,43,78299,16
1998_RegularSession,1998,1998RegularSession_Day14,data\raw\alabama_legislature\house_journals\1998_RegularSession\Volume2_1998RegularSession\1998RegularSession_Day14.pdf,729be66ef9ce5affa1ecd9bd234cc73bef2b0e1dade9fe86635d20d7327afe4b,84,209477,51
1998_RegularSession,1998,1998RegularSession_Day15,data\raw\alabama_legislature\house_journals\1998_RegularSession\Volume2_1998RegularSession\1998RegularSession_Day15.pdf,297e29c9af97784fc431d0d315fbb74502a2f080fc6262d49abceb29809900f2,64,136566,44
1998_RegularSession,1998,1998RegularSession_Day16,data\raw\alabama_legislature\house_journals\1998_RegularSession\Volume2_1998RegularSession\1998RegularSession_Day16.pdf,0bd447e749b37bccdf5795f23a0e380f45ac6f20b0f9274a0bdbdf5c4147180b,124,288113,83
1998_RegularSession,1998,1998RegularSession_Day17,data\raw\alabama_legislature\house_journals\1998_RegularSession\Volume2_1998RegularSession\1998RegularSession_Day17.pdf,ff24066241e1a8184efa9fd99d5e0a32e3287f41f9f1d87babfbb207ff10e87b,74,165933,47
1998_RegularSession,1998,1998RegularSession_Day18,data\raw\alabama_legislature\house_journals\1998_RegularSession\Volume2_1998RegularSession\1998RegularSession_Day18.pdf,022342d478362f932f48ed4577d0ce89fd364c2ce1faed80720c760d2acd8727,60,121516,31
1998_RegularSession,1998,1998RegularSession_Day19,data\raw\alabama_legislature\house_journals\1998_RegularSession\Volume2_1998RegularSession\1998RegularSession_Day19.pdf,12768548650b44309194d2d22a27816aacdf8a769a83743eeefe1514641f06d5,116,234809,110
1998_RegularSession,1998,1998RegularSession_Day20,data\raw\alabama_legislature\house_journals\1998_RegularSession\Volume2_1998RegularSession\1998RegularSession_Day20.pdf,b8826606460151d7618cbb0c5259fb32e91296867f66c92d592b264018b94c71,78,147294,69
1998_RegularSession,1998,1998RegularSession_Day21,data\raw\alabama_legislature\house_journals\1998_RegularSession\Volume2_1998RegularSession\1998RegularSession_Day21.pdf,2350e234e115db5c9094e15bc569a0651b5c5e5ccf89b6b5109e913b7253ce1d,142,308110,64
1998_RegularSession,1998,1998RegularSession_Day22,data\raw\alabama_legislature\house_journals\1998_RegularSession\Volume2_1998RegularSession\1998RegularSession_Day22.pdf,cbef5ee1a3a51ca08049d4241cca0f103f9d06fcaa731ed6c541312259870e0d,54,100620,43
1998_RegularSession,1998,1998RegularSession_Day23,data\raw\alabama_legislature\house_journals\1998_RegularSession\Volume2_1998RegularSession\1998RegularSession_Day23.pdf,44dea05a296acb8ccfa891cde73432971fc4cf3a17d3f008871efd4858ce2109,260,461788,123
1998_RegularSession,1998,1998RegularSession_Day24,data\raw\alabama_legislature\house_journals\1998_RegularSession\Volume3_1998RegularSession\1998RegularSession_Day24.pdf,1e192acf73b61b099b98e420011e3d6b77abe988405deabb5dd801abee96bf4d,148,288535,86
1998_RegularSession,1998,1998RegularSession_Day25,data\raw\alabama_legislature\house_journals\1998_RegularSession\Volume3_1998RegularSession\1998RegularSession_Day25.pdf,8e58592db4b22ff336fe9e333ab843b56969d12b1c4362987748daa0267ec7e5,128,288114,76
1998_RegularSession,1998,1998RegularSession_Day26,data\raw\alabama_legislature\house_journals\1998_RegularSession\Volume3_1998RegularSession\1998RegularSession_Day26.pdf,d8daa053abeb31d0b9d103a02130c043af5e317473702cc087f8f5f5afbc5c12,152,297892,87
1998_RegularSession,1998,1998RegularSession_Day27,data\raw\alabama_legislature\house_journals\1998_RegularSession\Volume3_1998RegularSession\1998RegularSession_Day27.pdf,9d746d949eef9e756ac8ce2a7b31873d89452285448d6546d95edb3beada4959,120,291630,67
1998_RegularSession,1998,1998RegularSession_Day28,data\raw\alabama_legislature\house_journals\1998_RegularSession\Volume3_1998RegularSession\1998RegularSession_Day28.pdf,453b03318d9843fb19af8d8fd721df91b570ec60cdae4adc00c66ac056aa83e9,142,267723,75
1998_RegularSession,1998,1998RegularSession_Day29,data\raw\alabama_legislature\house_journals\1998_RegularSession\Volume3_1998RegularSession\1998RegularSession_Day29.pdf,e29b727be559aeac2f0ca0399aa5d3825a6f886bd706c1c14cb49ca26d91cf51,280,586644,52
1998_RegularSession,1998,1998RegularSession_Day30,data\raw\alabama_legislature\house_journals\1998_RegularSession\Volume4_1998RegularSession\1998RegularSession_Day30.pdf,6407db3605b48b8bc37a0fd3f408c2671c024159337a6a282f0e54df9a6a472b,612,1255298,225
1999_1stExtraordinarySession,1999,19991stExtraordinarySession_Day1,data\raw\alabama_legislature\house_journals\1999_1stExtraordinarySession\19991stExtraordinarySession_Day1.pdf,d823f8afcada7ed9deedd03c1dc56050c9e83acadc387e3576e332ca4d5dec80,5,8361,0
1999_1stExtraordinarySession,1999,19991stExtraordinarySession_Day10,data\raw\alabama_legislature\house_journals\1999_1stExtraordinarySession\19991stExtraordinarySession_Day10.pdf,8f57153d61307a728d35be350216d82cfa75b63e13b0e7e2e5f2e86832768940,1,140,0
1999_1stExtraordinarySession,1999,19991stExtraordinarySession_Day11,data\raw\alabama_legislature\house_journals\1999_1stExtraordinarySession\19991stExtraordinarySession_Day11.pdf,4de6164a14a4af6b2618e1fdafe651f9c8e0ea627ff2cda25aa644e41597492c,1,352,0
1999_1stExtraordinarySession,1999,19991stExtraordinarySession_Day2,data\raw\alabama_legislature\house_journals\1999_1stExtraordinarySession\19991stExtraordinarySession_Day2.pdf,fe35064c0ee23ee9484370fa673dbaab455a876adbc6907662c659f2eecfb13f,1,142,0
1999_1stExtraordinarySession,1999,19991stExtraordinarySession_Day3,data\raw\alabama_legislature\house_journals\1999_1stExtraordinarySession\19991stExtraordinarySession_Day3.pdf,2fc10d4d64ba40ad0f753c989c986edc61e8bedc9b7cea482c2b7f1935eaf6a7,1,140,0
1999_1stExtraordinarySession,1999,19991stExtraordinarySession_Day4,data\raw\alabama_legislature\house_journals\1999_1stExtraordinarySession\19991stExtraordinarySession_Day4.pdf,f81cd3fb2db8189a10f84fc713a206250f8d80dc8e27b4c2f2062778f3bcaacc,1,140,0
1999_1stExtraordinarySession,1999,19991stExtraordinarySession_Day5,data\raw\alabama_legislature\house_journals\1999_1stExtraordinarySession\19991stExtraordinarySession_Day5.pdf,951d6aaf276cc0ab19ce019adb0e321d47467df8283defeeca251953d1359126,1,140,0
1999_1stExtraordinarySession,1999,19991stExtraordinarySession_Day6,data\raw\alabama_legislature\house_journals\1999_1stExtraordinarySession\19991stExtraordinarySession_Day6.pdf,86fe3d689e1efd84bd1dd9f0718dba95cd5441a22582fc8c241a10f678f13847,1,143,0
1999_1stExtraordinarySession,1999,19991stExtraordinarySession_Day7,data\raw\alabama_legislature\house_journals\1999_1stExtraordinarySession\19991stExtraordinarySession_Day7.pdf,b1d271acc74480d7f2a964ec6a0d312633647b0d2c2b2220c8435ed0e4bb9c40,1,144,0
1999_1stExtraordinarySession,1999,19991stExtraordinarySession_Day8,data\raw\alabama_legislature\house_journals\1999_1stExtraordinarySession\19991stExtraordinarySession_Day8.pdf,c291d0c13214652a2817f29bf3f85285ecf5bcbd5f32abcf5fda4ffbd2879624,1,140,0
1999_1stExtraordinarySession,1999,19991stExtraordinarySession_Day9,data\raw\alabama_legislature\house_journals\1999_1stExtraordinarySession\19991stExtraordinarySession_Day9.pdf,a5ee304b1a3a832f5706686c4d839745a1067eb6cabed39f3b0e8b0e84641a14,1,142,0
1999_2ndExtraordinarySession,1999,19992ndExtraordinarySession_Day1,data\raw\alabama_legislature\house_journals\1999_2ndExtraordinarySession\19992ndExtraordinarySession_Day1.pdf,fef1da30e34bdba6eabfe4b77428efc09845d39d7f16b9419d3c487d5fca5107,35,67993,0
1999_2ndExtraordinarySession,1999,19992ndExtraordinarySession_Day2,data\raw\alabama_legislature\house_journals\1999_2ndExtraordinarySession\19992ndExtraordinarySession_Day2.pdf,96b3751971366622fd38a8a9a66317f4d23a956777002ab390dfff1bcab17376,29,63988,5
1999_2ndExtraordinarySession,1999,19992ndExtraordinarySession_Day3,data\raw\alabama_legislature\house_journals\1999_2ndExtraordinarySession\19992ndExtraordinarySession_Day3.pdf,f667757059986d1cfa596752b53360c36858c436ac6fb33d7b089f3ec28e2853,99,227680,48
1999_2ndExtraordinarySession,1999,19992ndExtraordinarySession_Day4,data\raw\alabama_legislature\house_journals\1999_2ndExtraordinarySession\19992ndExtraordinarySession_Day4.pdf,00e1e3833a66f5ec081fcb9fab7be6b88c938e5259fde525fc096ac5e883db63,40,74660,23
1999_2ndExtraordinarySession,1999,19992ndExtraordinarySession_Day5,data\raw\alabama_legislature\house_journals\1999_2ndExtraordinarySession\19992ndExtraordinarySession_Day5.pdf,3e76515cf3b28c3229a1268818032485a8de4e8043605ba05d99b256c6e29d41,81,165128,33
1999_2ndExtraordinarySession,1999,19992ndExtraordinarySession_Day6,data\raw\alabama_legislature\house_journals\1999_2ndExtraordinarySession\19992ndExtraordinarySession_Day6.pdf,b68c054ecdab4a85d3d92bfa5d553054494983c18cc52e4cbbf9f5fcd6842cb6,90,206295,14
1999_2ndExtraordinarySession,1999,19992ndExtraordinarySession_Day7,data\raw\alabama_legislature\house_journals\1999_2ndExtraordinarySession\19992ndExtraordinarySession_Day7.pdf,6ed19a74089edacfa87a6a75f4e15353162bfaafc86d0452e0860159648e536a,44,75625,25
1999_OrganizationalSession,1999,1999OrganizationalSession_Day1,data\raw\alabama_legislature\house_journals\1999_OrganizationalSession\1999OrganizationalSession_Day1.pdf,0bc2b5da2786e56da28a0d787b3144f06f90817fdbd491e3630cf245f9c46ca1,41,93549,5
1999_OrganizationalSession,1999,1999OrganizationalSession_Day2,data\raw\alabama_legislature\house_journals\1999_OrganizationalSession\1999OrganizationalSession_Day2.pdf,d080ca815ff9ba1a5cebfa157abec19394998af4e8e53e04607b30cb380ef178,27,48041,1
1999_OrganizationalSession,1999,1999OrganizationalSession_Day3,data\raw\alabama_legislature\house_journals\1999_OrganizationalSession\1999OrganizationalSession_Day3.pdf,55329f15c9f68b5d8c26bed2704e0e4b2724f62b1d3c3369a84290b222f29014,18,42082,1
1999_OrganizationalSession,1999,1999OrganizationalSession_Day4,data\raw\alabama_legislature\house_journals\1999_OrganizationalSession\1999OrganizationalSession_Day4.pdf,38893d68d21219fef74d834868cd8700807d21686f71cd7766e335120b76fcf3,1,140,0
1999_OrganizationalSession,1999,1999OrganizationalSession_Day5,data\raw\alabama_legislature\house_journals\1999_OrganizationalSession\1999OrganizationalSession_Day5.pdf,d07f872f983c45f7bf0b1667eb073661d6d93d747b538ff47f5967e59ed32720,1,145,0
1999_OrganizationalSession,1999,1999OrganizationalSession_Day6,data\raw\alabama_legislature\house_journals\1999_OrganizationalSession\1999OrganizationalSession_Day6.pdf,108a317f8b6ee7052c912cf0b64c9943effb551c875c3d5cce201cdc59b4f019,1,138,0
1999_OrganizationalSession,1999,1999OrganizationalSession_Day7,data\raw\alabama_legislature\house_journals\1999_OrganizationalSession\1999OrganizationalSession_Day7.pdf,d7e9e6ce12cda00b84b7deafe3f9a2c4369e6d637b932f14d2b7a77bf54de809,1,144,0
1999_OrganizationalSession,1999,1999OrganizationalSession_Day8,data\raw\alabama_legislature\house_journals\1999_OrganizationalSession\1999OrganizationalSession_Day8.pdf,eeb47e2c1d171ca16f476ff59f1232933018c8123d07beffb914ff1451a85e2f,7,12709,0
1999_OrganizationalSession,1999,1999OrganizationalSession_Day910,data\raw\alabama_legislature\house_journals\1999_OrganizationalSession\1999OrganizationalSession_Day910.pdf,35337e09f90fe824d7221d465f1669d1558ade3bf440e06103fbd8c755134ba3,1,463,0
1999_RegularSession,1999,1999RegularSession_Day1,data\raw\alabama_legislature\house_journals\1999_RegularSession\Volume1_1999RegularSession\1999RegularSession_Day1.pdf,03aac63285ef52d0da413c7042d4f2dba1537a1b3a38495e60094b4553cab016,70,149473,1
1999_RegularSession,1999,1999RegularSession_Day10,data\raw\alabama_legislature\house_journals\1999_RegularSession\Volume1_1999RegularSession\1999RegularSession_Day10.pdf,d5815a62877822615ec45d7955661a8c2be6264f50d793fc00adb26856780380,64,142624,38
1999_RegularSession,1999,1999RegularSession_Day11,data\raw\alabama_legislature\house_journals\1999_RegularSession\Volume1_1999RegularSession\1999RegularSession_Day11.pdf,49e841b452d0b0e9e017030d8a56bb27cd3e30091e249e29ceae286889d98a68,113,243452,52
1999_RegularSession,1999,1999RegularSession_Day12,data\raw\alabama_legislature\house_journals\1999_RegularSession\Volume1_1999RegularSession\1999RegularSession_Day12.pdf,b5bdc806ff92a19f35e2841da7368365b3f07b3b516eead0108db98569ea2cd6,108,242865,19
1999_RegularSession,1999,1999RegularSession_Day13,data\raw\alabama_legislature\house_journals\1999_RegularSession\Volume1_1999RegularSession\1999RegularSession_Day13.pdf,67954c3f561bec4fd0555918064ddf72796537821ec4080a9f8bb38772d23cdd,134,279861,54
1999_RegularSession,1999,1999RegularSession_Day14,data\raw\alabama_legislature\house_journals\1999_RegularSession\Volume1_1999RegularSession\1999RegularSession_Day14.pdf,de945614543e609feff4bdf57849c1bb0beaeffe27c9120d9f8ab7bf8e1dfe67,170,322878,75
1999_RegularSession,1999,1999RegularSession_Day15,data\raw\alabama_legislature\house_journals\1999_RegularSession\Volume1_1999RegularSession\1999RegularSession_Day15.pdf,25a690b99c8257686cb4f0f01316f2066aeddc5c74b6bc5993a6c126d76413c0,130,280620,78
1999_RegularSession,1999,1999RegularSession_Day2,data\raw\alabama_legislature\house_journals\1999_RegularSession\Volume1_1999RegularSession\1999RegularSession_Day2.pdf,62d562c82302db8ed59ebfeab17c6794634b42ebc3c2af9aff32c9769975eb11,1,132,0
1999_RegularSession,1999,1999RegularSession_Day3,data\raw\alabama_legislature\house_journals\1999_RegularSession\Volume1_1999RegularSession\1999RegularSession_Day3.pdf,8d7e230ec16206726c46db1e52350f5894e72646d68f373f507df204ae17cec7,51,120221,3
1999_RegularSession,1999,1999RegularSession_Day4,data\raw\alabama_legislature\house_journals\1999_RegularSession\Volume1_1999RegularSession\1999RegularSession_Day4.pdf,f1c9009292cb278ac140b2e765713ba4cb45d25aa8c722055b60b60443a9142a,1,130,0
1999_RegularSession,1999,1999RegularSession_Day5,data\raw\alabama_legislature\house_journals\1999_RegularSession\Volume1_1999RegularSession\1999RegularSession_Day5.pdf,70284e755b3bac55c4bf3cacd1cdd325af8b7397615f249ce8f751c092f02989,1,142,0
1999_RegularSession,1999,1999RegularSession_Day6,data\raw\alabama_legislature\house_journals\1999_RegularSession\Volume1_1999RegularSession\1999RegularSession_Day6.pdf,fc6448f1043cc46f60c99dfcf197853073921c9e1deff49f7eb79abcc587e214,1,129,0
1999_RegularSession,1999,1999RegularSession_Day7,data\raw\alabama_legislature\house_journals\1999_RegularSession\Volume1_1999RegularSession\1999RegularSession_Day7.pdf,214e6ec1697c6eafef7811ca76c8371f407e7711b847bbef5d7889ebd5e0d409,1,142,0
1999_RegularSession,1999,1999RegularSession_Day8,data\raw\alabama_legislature\house_journals\1999_RegularSession\Volume1_1999RegularSession\1999RegularSession_Day8.pdf,9d43f4c97a0b3945b323f396873ff94aa23c76af6df933045e45cdf9884d922c,59,118731,28
1999_RegularSession,1999,1999RegularSession_Day9,data\raw\alabama_legislature\house_journals\1999_RegularSession\Volume1_1999RegularSession\1999RegularSession_Day9.pdf,99f3c0489c52afabc3ea9eb33166b692ebb8bc0fc124e23be16fecaae64675ee,56,133368,9
1999_RegularSession,1999,1999RegularSession_Day16,data\raw\alabama_legislature\house_journals\1999_RegularSession\Volume2_1999RegularSession\1999RegularSession_Day16.pdf,c18dfb7fd134d90c22db3a7bcc904c0e371641df4023bf4988f1ebbd02967a12,120,276658,55
1999_RegularSession,1999,1999RegularSession_Day17,data\raw\alabama_legislature\house_journals\1999_RegularSession\Volume2_1999RegularSession\1999RegularSession_Day17.pdf,5e25c12015d630f09e7d961e2c6eca1926f2a9bd7bd8e69f6c3a62e5fa1bea34,96,203365,39
1999_RegularSession,1999,1999RegularSession_Day18,data\raw\alabama_legislature\house_journals\1999_RegularSession\Volume2_1999RegularSession\1999RegularSession_Day18.pdf,f24d91722557f794f12380a36a987681d7237985ed50d38440b8d43260a34e78,92,196226,23
1999_RegularSession,1999,1999RegularSession_Day19,data\raw\alabama_legislature\house_journals\1999_RegularSession\Volume2_1999RegularSession\1999RegularSession_Day19.pdf,c95a4dbe88870300d8972aad25d5a0a358a23b0d87153ebaa914a2df31ae710a,92,193804,55
1999_RegularSession,1999,1999RegularSession_Day20,data\raw\alabama_legislature\house_journals\1999_RegularSession\Volume2_1999RegularSession\1999RegularSession_Day20.pdf,cf688ea198e4c7d0a6487133ade3f826a3728a588e054c0970ba9f7095cb689c,208,453261,161
1999_RegularSession,1999,1999RegularSession_Day21,data\raw\alabama_legislature\house_journals\1999_RegularSession\Volume2_1999RegularSession\1999RegularSession_Day21.pdf,661fc95cc660de18075cc96de4e20f5bd84c5c8c00a76e60e31f145b688d5d03,264,503678,116
1999_RegularSession,1999,1999RegularSession_Day22,data\raw\alabama_legislature\house_journals\1999_RegularSession\Volume2_1999RegularSession\1999RegularSession_Day22.pdf,7be634bae183e5899f7ed31749653311125b22db69a0704b2b6eb0e3161e7c2c,194,461171,98
1999_RegularSession,1999,1999RegularSession_Day23,data\raw\alabama_legislature\house_journals\1999_RegularSession\Volume3_1999RegularSession\1999RegularSession_Day23.pdf,d3398b4195c2dd082982a475f64d0dc65dce60f84f89841f6fb0f42bc19ffc90,198,429992,130
1999_RegularSession,1999,1999RegularSession_Day2425,data\raw\alabama_legislature\house_journals\1999_RegularSession\Volume3_1999RegularSession\1999RegularSession_Day2425.pdf,99cc8e61a082b7a432c161bb3c5592c63aa0050f63e39ca1073e16ee338ea4f5,176,377307,91
1999_RegularSession,1999,1999RegularSession_Day26,data\raw\alabama_legislature\house_journals\1999_RegularSession\Volume3_1999RegularSession\1999RegularSession_Day26.pdf,f3d4e9ea2ebbb06ae79e7a7c761af85fb44cd3f37ec71763da3914b621984d41,222,456309,111
1999_RegularSession,1999,1999RegularSession_Day27,data\raw\alabama_legislature\house_journals\1999_RegularSession\Volume3_1999RegularSession\1999RegularSession_Day27.pdf,5bdea6881424f57d3d59660b44f8d0ec7fa918d346741799886a975aa8e8d471,358,734818,146
1999_RegularSession,1999,1999RegularSession_Day28,data\raw\alabama_legislature\house_journals\1999_RegularSession\Volume3_1999RegularSession\1999RegularSession_Day28.pdf,7da04ea71b8aac87ede58601783339ea5933dd0dede117dd34e4d77b320a5a20,224,473241,121
1999_RegularSession,1999,1999RegularSession_Day29,data\raw\alabama_legislature\house_journals\1999_RegularSession\Volume4_1999RegularSession\1999RegularSession_Day29.pdf,d868addee65a9d2450215475abc829a71556159bda57da4cbdd50c1e2b65fb94,270,550407,47
1999_RegularSession,1999,1999RegularSession_Day30,data\raw\alabama_legislature\house_journals\1999_RegularSession\Volume4_1999RegularSession\1999RegularSession_Day30.pdf,03c33b9364368cde9d81da1f7becf005a3516837f548389963735e6f570c534e,374,878438,88
2000_RegularSession,2000,2000RegularSession_Day1,data\raw\alabama_legislature\house_journals\2000_RegularSession\Volume1_2000RegularSession\2000RegularSession_Day1.pdf,64f891624997bbd41248e5891f42f907d3381a34b7cfd478131af01f0afb68fd,92,197521,0
2000_RegularSession,2000,2000RegularSession_Day10,data\raw\alabama_legislature\house_journals\2000_RegularSession\Volume1_2000RegularSession\2000RegularSession_Day10.pdf,b1eaf61031e53af40af7c67d4a90502b8fcf4e95c4c299f14756688f5bacc715,132,274400,78
2000_RegularSession,2000,2000RegularSession_Day11,data\raw\alabama_legislature\house_journals\2000_RegularSession\Volume1_2000RegularSession\2000RegularSession_Day11.pdf,2cf27eb40f17f1cce50e49657656013cadb0b869edb38aee19f40e3ee5b8df2e,58,121230,31
2000_RegularSession,2000,2000RegularSession_Day12,data\raw\alabama_legislature\house_journals\2000_RegularSession\Volume1_2000RegularSession\2000RegularSession_Day12.pdf,39b232f0c6e6a7b712300e08368cb210c52ed9ba19861bc0789d7d3e51da7df9,82,161120,56
2000_RegularSession,2000,2000RegularSession_Day13,data\raw\alabama_legislature\house_journals\2000_RegularSession\Volume1_2000RegularSession\2000RegularSession_Day13.pdf,3a289604033f476e7ea94dff57afe417b7e7900bf5d43fb7c76fbe009e3dc7ed,108,212038,101
2000_RegularSession,2000,2000RegularSession_Day14,data\raw\alabama_legislature\house_journals\2000_RegularSession\Volume1_2000RegularSession\2000RegularSession_Day14.pdf,e2636a7bb19c8eecd6630631b47a04d139c896cde93404002818aedb7f85be23,114,259074,72
2000_RegularSession,2000,2000RegularSession_Day2,data\raw\alabama_legislature\house_journals\2000_RegularSession\Volume1_2000RegularSession\2000RegularSession_Day2.pdf,b97768fece5b8f9e88d81d11f1448e844cbe6c2b180c5a0470e034f94001235c,48,111423,0
2000_RegularSession,2000,2000RegularSession_Day3,data\raw\alabama_legislature\house_journals\2000_RegularSession\Volume1_2000RegularSession\2000RegularSession_Day3.pdf,4c10efd36001473ddd4681e9462fa4cd997160a04b9643bf7c26c70ceca1da99,110,211224,62
2000_RegularSession,2000,2000RegularSession_Day4,data\raw\alabama_legislature\house_journals\2000_RegularSession\Volume1_2000RegularSession\2000RegularSession_Day4.pdf,a204d15d2137fc0542c0a29fef7b1146addd01b4f526642119d93f50b0293bea,98,200178,51
2000_RegularSession,2000,2000RegularSession_Day5,data\raw\alabama_legislature\house_journals\2000_RegularSession\Volume1_2000RegularSession\2000RegularSession_Day5.pdf,c785002a8cb1ed61d2fbd44e5a4fe263dc03e053c8c4067fecabeafa3bfb30e4,72,135604,33
2000_RegularSession,2000,2000RegularSession_Day6,data\raw\alabama_legislature\house_journals\2000_RegularSession\Volume1_2000RegularSession\2000RegularSession_Day6.pdf,4880be6367501c718cedc151eafd7e0fa38ddde90b8b8434494137c03c3b34e4,74,151316,27
2000_RegularSession,2000,2000RegularSession_Day7,data\raw\alabama_legislature\house_journals\2000_RegularSession\Volume1_2000RegularSession\2000RegularSession_Day7.pdf,4f6508bc5ef047ef808c01c241e7dc1af1daab30f0225d2fe39899b3b9d33559,92,181237,67
2000_RegularSession,2000,2000RegularSession_Day8,data\raw\alabama_legislature\house_journals\2000_RegularSession\Volume1_2000RegularSession\2000RegularSession_Day8.pdf,1d31d3ec97e42a0133060311996b1e5bbb2908bbed2a8e29c9fc9ce72872e073,90,186140,66
2000_RegularSession,2000,2000RegularSession_Day9,data\raw\alabama_legislature\house_journals\2000_RegularSession\Volume1_2000RegularSession\2000RegularSession_Day9.pdf,9e1236a4da7f475574b39fd684099f4cd84f20b90020b1a8b608d72f62ddfbf6,100,203292,44
2000_RegularSession,2000,2000RegularSession_Day15,data\raw\alabama_legislature\house_journals\2000_RegularSession\Volume2_2000RegularSession\2000RegularSession_Day15.pdf,835608f738ddddc12a746ddfcfe425b3f68571dc98d1c7c1b4f361ab0e65f623,116,221572,79
2000_RegularSession,2000,2000RegularSession_Day16,data\raw\alabama_legislature\house_journals\2000_RegularSession\Volume2_2000RegularSession\2000RegularSession_Day16.pdf,21cd85721f2300b795cea33305f0a79f77c27841a9acb380dfd828b904ef7f5d,138,309708,65
2000_RegularSession,2000,2000RegularSession_Day17,data\raw\alabama_legislature\house_journals\2000_RegularSession\Volume2_2000RegularSession\2000RegularSession_Day17.pdf,24b0c67e3f0d0f8ae71c097126d979c4f8c22bf50f4268aa63e639873961214f,136,267184,118
2000_RegularSession,2000,2000RegularSession_Day18,data\raw\alabama_legislature\house_journals\2000_RegularSession\Volume2_2000RegularSession\2000RegularSession_Day18.pdf,52eff77f74a4f2fa7c516e5337cec26c656ad86946c5c78cbf1ef670eedca4a2,148,324695,86
2000_RegularSession,2000,2000RegularSession_Day19,data\raw\alabama_legislature\house_journals\2000_RegularSession\Volume2_2000RegularSession\2000RegularSession_Day19.pdf,dae91f98cdc2e6c44f132d0d0ada2c2672ff0eac21606f3979bd17b991bde507,258,467561,90
2000_RegularSession,2000,2000RegularSession_Day20,data\raw\alabama_legislature\house_journals\2000_RegularSession\Volume2_2000RegularSession\2000RegularSession_Day20.pdf,b6d6de6679b41c70aa3538ed54c9672bbbba18421def8c3c6e6573ee5deb999d,84,184757,52
2000_RegularSession,2000,2000RegularSession_Day21,data\raw\alabama_legislature\house_journals\2000_RegularSession\Volume2_2000RegularSession\2000RegularSession_Day21.pdf,bafe688bbaa086344ccde95933dd5e0aabc51945077d84c9d3d36c8e82c93dc7,260,567042,97
