roll_call_id,bill_id,session_year,vote_date,chamber,vote_description,yea,nay,not_voting,absent,total,passed,url,state_link,source_archive,source_member,source_file_id,bill_number,bill_type,title,description,cycle,recorded_yea_nay,minority_count,minority_share,eligible_ideal_point,reported_total_matches
1026953,1466102,2021,2021-03-11,house,HBIR: Allen motion to Adopt Roll Call 381,91,0,4,8,103,1,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1026953.json,SRC-9541505C28E68B3A6AFD,HB460,HB,"Motor vehicles, commercial vehicles, trucks or truck tractors used by a farmer or to haul forest products, additional tag classes for maximum weight classes, limit for number of farm trucks deleted, exclusion for truck tractors used for hire, deleted, Secs. 32-9A-2, 40-12-248 am'd.","Motor vehicles, commercial vehicles, trucks or truck tractors used by a farmer or to haul forest products, additional tag classes for maximum weight classes, limit for number of farm trucks deleted, exclusion for truck tractors used for hire, deleted, Secs. 32-9A-2, 40-12-248 am'd.",2022,91,0,0.0,False,1
1026954,1466102,2021,2021-03-11,house,Motion to Adopt Roll Call 382,101,0,0,2,103,1,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1026954.json,SRC-9541505C28E68B3A6AFD,HB460,HB,"Motor vehicles, commercial vehicles, trucks or truck tractors used by a farmer or to haul forest products, additional tag classes for maximum weight classes, limit for number of farm trucks deleted, exclusion for truck tractors used for hire, deleted, Secs. 32-9A-2, 40-12-248 am'd.","Motor vehicles, commercial vehicles, trucks or truck tractors used by a farmer or to haul forest products, additional tag classes for maximum weight classes, limit for number of farm trucks deleted, exclusion for truck tractors used for hire, deleted, Secs. 32-9A-2, 40-12-248 am'd.",2022,101,0,0.0,False,1
1026955,1466102,2021,2021-03-11,house,Motion to Read a Third Time and Pass Roll Call 383,102,0,0,1,103,1,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1026955.json,SRC-9541505C28E68B3A6AFD,HB460,HB,"Motor vehicles, commercial vehicles, trucks or truck tractors used by a farmer or to haul forest products, additional tag classes for maximum weight classes, limit for number of farm trucks deleted, exclusion for truck tractors used for hire, deleted, Secs. 32-9A-2, 40-12-248 am'd.","Motor vehicles, commercial vehicles, trucks or truck tractors used by a farmer or to haul forest products, additional tag classes for maximum weight classes, limit for number of farm trucks deleted, exclusion for truck tractors used for hire, deleted, Secs. 32-9A-2, 40-12-248 am'd.",2022,102,0,0.0,False,1
1027008,1434287,2021,2021-03-11,house,HBIR: Faulkner motion to Adopt Roll Call 356,101,0,0,2,103,1,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1027008.json,SRC-9541505C28E68B3A6AFD,HB280,HB,"Motor vehicles, school zones, reduced speed zones, includes in double fines, Secs. 32-5A-181, 32-5A-182, 32-5A-183 am'd.","Motor vehicles, school zones, reduced speed zones, includes in double fines, Secs. 32-5A-181, 32-5A-182, 32-5A-183 am'd.",2022,101,0,0.0,False,1
1027009,1434287,2021,2021-03-11,house,Motion to Read a Third Time and Pass Roll Call 357,101,0,0,2,103,1,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1027009.json,SRC-9541505C28E68B3A6AFD,HB280,HB,"Motor vehicles, school zones, reduced speed zones, includes in double fines, Secs. 32-5A-181, 32-5A-182, 32-5A-183 am'd.","Motor vehicles, school zones, reduced speed zones, includes in double fines, Secs. 32-5A-181, 32-5A-182, 32-5A-183 am'd.",2022,101,0,0.0,False,1
1027034,1471004,2021,2021-03-11,senate,SBIR: Shelnutt motion to Adopt Roll Call 519,28,0,0,6,34,1,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1027034.json,SRC-9541505C28E68B3A6AFD,SB282,SB,"Trusts, Alabama Uniform Trust Code, reports of breaches of trust, further provided, procedure for release of trustee, provided, Sec. 19-3B-1306 added; Sec. 19-3B-1005 am'd.","Trusts, Alabama Uniform Trust Code, reports of breaches of trust, further provided, procedure for release of trustee, provided, Sec. 19-3B-1306 added; Sec. 19-3B-1005 am'd.",2022,28,0,0.0,False,1
1027035,1471004,2021,2021-03-11,senate,Motion to Read a Third Time and Pass Roll Call 520,28,0,0,6,34,1,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1027035.json,SRC-9541505C28E68B3A6AFD,SB282,SB,"Trusts, Alabama Uniform Trust Code, reports of breaches of trust, further provided, procedure for release of trustee, provided, Sec. 19-3B-1306 added; Sec. 19-3B-1005 am'd.","Trusts, Alabama Uniform Trust Code, reports of breaches of trust, further provided, procedure for release of trustee, provided, Sec. 19-3B-1306 added; Sec. 19-3B-1005 am'd.",2022,28,0,0.0,False,1
1027038,1436220,2021,2021-03-11,house,Motion to Adopt Roll Call 399,97,1,0,5,103,1,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1027038.json,SRC-9541505C28E68B3A6AFD,HB312,HB,"Elections, election officers registered in co., authorized to serve in any precinct in county, Secs. 17-8-1, 17-8-5, 17-8-6, 17-8-12, 17-8-14 am'd.","Elections, election officers registered in co., authorized to serve in any precinct in county, Secs. 17-8-1, 17-8-5, 17-8-6, 17-8-12, 17-8-14 am'd.",2022,98,1,0.01020408163265306,False,1
1027039,1436220,2021,2021-03-11,house,Motion to Read a Third Time and Pass Roll Call 400,101,0,0,2,103,1,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1027039.json,SRC-9541505C28E68B3A6AFD,HB312,HB,"Elections, election officers registered in co., authorized to serve in any precinct in county, Secs. 17-8-1, 17-8-5, 17-8-6, 17-8-12, 17-8-14 am'd.","Elections, election officers registered in co., authorized to serve in any precinct in county, Secs. 17-8-1, 17-8-5, 17-8-6, 17-8-12, 17-8-14 am'd.",2022,101,0,0.0,False,1
1027057,1428052,2021,2021-03-11,house,HBIR: Reynolds motion to Adopt Roll Call 358,96,0,0,7,103,1,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1027057.json,SRC-9541505C28E68B3A6AFD,HB177,HB,"Municipalities, electronic records and signatures authorized by ordinance, Secs. 8-1A-17, 8-1A-18 am'd.","Municipalities, electronic records and signatures authorized by ordinance, Secs. 8-1A-17, 8-1A-18 am'd.",2022,96,0,0.0,False,1
1027058,1428052,2021,2021-03-11,house,Motion to Adopt Roll Call 359,99,0,0,4,103,1,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1027058.json,SRC-9541505C28E68B3A6AFD,HB177,HB,"Municipalities, electronic records and signatures authorized by ordinance, Secs. 8-1A-17, 8-1A-18 am'd.","Municipalities, electronic records and signatures authorized by ordinance, Secs. 8-1A-17, 8-1A-18 am'd.",2022,99,0,0.0,False,1
1027059,1428052,2021,2021-03-11,house,Motion to Read a Third Time and Pass Roll Call 360,100,0,0,3,103,1,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1027059.json,SRC-9541505C28E68B3A6AFD,HB177,HB,"Municipalities, electronic records and signatures authorized by ordinance, Secs. 8-1A-17, 8-1A-18 am'd.","Municipalities, electronic records and signatures authorized by ordinance, Secs. 8-1A-17, 8-1A-18 am'd.",2022,100,0,0.0,False,1
1027065,1422949,2021,2021-03-11,house,HBIR: Wood (R) motion to Adopt Roll Call 384,99,0,0,4,103,1,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1027065.json,SRC-9541505C28E68B3A6AFD,HB146,HB,"Wastewater treatment facilities, loan payback period by local governing bodies extended, Sec. 22-34-11 am'd.","Wastewater treatment facilities, loan payback period by local governing bodies extended, Sec. 22-34-11 am'd.",2022,99,0,0.0,False,1
1027066,1422949,2021,2021-03-11,house,Motion to Read a Third Time and Pass Roll Call 385,101,1,0,1,103,1,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1027066.json,SRC-9541505C28E68B3A6AFD,HB146,HB,"Wastewater treatment facilities, loan payback period by local governing bodies extended, Sec. 22-34-11 am'd.","Wastewater treatment facilities, loan payback period by local governing bodies extended, Sec. 22-34-11 am'd.",2022,102,1,0.00980392156862745,False,1
1027075,1462272,2021,2021-03-11,senate,SBIR: Chambliss motion to Adopt Roll Call 513,28,0,0,6,34,1,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1027075.json,SRC-9541505C28E68B3A6AFD,SB254,SB,"Redevelopment Authorities, qualification for directors, Sec. 11-54A-7 am'd.","Redevelopment Authorities, qualification for directors, Sec. 11-54A-7 am'd.",2022,28,0,0.0,False,1
1027076,1462272,2021,2021-03-11,senate,Motion to Read a Third Time and Pass Roll Call 514,28,0,0,6,34,1,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1027076.json,SRC-9541505C28E68B3A6AFD,SB254,SB,"Redevelopment Authorities, qualification for directors, Sec. 11-54A-7 am'd.","Redevelopment Authorities, qualification for directors, Sec. 11-54A-7 am'd.",2022,28,0,0.0,False,1
1027086,1461400,2021,2021-03-11,senate,SBIR: McClendon motion to Adopt Roll Call 517,28,0,0,6,34,1,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1027086.json,SRC-9541505C28E68B3A6AFD,SB238,SB,"Elections, qualified visually impaired voters may vote absentee ballot under certain conditions, Sec. 17-11-3.1 am'd.","Elections, qualified visually impaired voters may vote absentee ballot under certain conditions, Sec. 17-11-3.1 am'd.",2022,28,0,0.0,False,1
1027087,1461400,2021,2021-03-11,senate,Motion to Read a Third Time and Pass Roll Call 518,28,0,0,6,34,1,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1027087.json,SRC-9541505C28E68B3A6AFD,SB238,SB,"Elections, qualified visually impaired voters may vote absentee ballot under certain conditions, Sec. 17-11-3.1 am'd.","Elections, qualified visually impaired voters may vote absentee ballot under certain conditions, Sec. 17-11-3.1 am'd.",2022,28,0,0.0,False,1
1027103,1447921,2021,2021-03-11,house,HBIR: Stringer motion to Adopt Roll Call 377,98,0,0,5,103,1,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1027103.json,SRC-9541505C28E68B3A6AFD,HB403,HB,"Doxing, crime of created, penalties","Doxing, crime of created, penalties",2022,98,0,0.0,False,1
1027104,1447921,2021,2021-03-11,house,Stringer motion to Table Roll Call 378,79,0,17,7,103,1,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1027104.json,SRC-9541505C28E68B3A6AFD,HB403,HB,"Doxing, crime of created, penalties","Doxing, crime of created, penalties",2022,79,0,0.0,False,1
1027105,1447921,2021,2021-03-11,house,Motion to Adopt Roll Call 379,95,0,1,7,103,1,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1027105.json,SRC-9541505C28E68B3A6AFD,HB403,HB,"Doxing, crime of created, penalties","Doxing, crime of created, penalties",2022,95,0,0.0,False,1
1027106,1447921,2021,2021-03-11,house,Motion to Read a Third Time and Pass Roll Call 380,97,0,1,5,103,1,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1027106.json,SRC-9541505C28E68B3A6AFD,HB403,HB,"Doxing, crime of created, penalties","Doxing, crime of created, penalties",2022,97,0,0.0,False,1
1027209,1465885,2021,2021-03-11,house,HBIR: Wood (R) motion to Adopt Roll Call 354,96,0,0,7,103,1,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1027209.json,SRC-9541505C28E68B3A6AFD,HB467,HB,"Security, House and Senate, security of the Alabama State House, provided further, Alabama State Law Enforcement Agency to provide security of the perimeter and entry points of the State House, Sec. 29-4-4 am'd.","Security, House and Senate, security of the Alabama State House, provided further, Alabama State Law Enforcement Agency to provide security of the perimeter and entry points of the State House, Sec. 29-4-4 am'd.",2022,96,0,0.0,False,1
1027232,1443756,2021,2021-03-11,house,HBIR: Warren motion to Reconsider Roll Call 402,60,32,2,9,103,1,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1027232.json,SRC-9541505C28E68B3A6AFD,HB372,HB,"Virtual currency, exemption from ad valorem taxation provided, Sec. 40-9-1 am'd.","Virtual currency, exemption from ad valorem taxation provided, Sec. 40-9-1 am'd.",2022,92,32,0.34782608695652173,True,1
1027233,1443756,2021,2021-03-11,house,HBIR: Warren motion to Adopt Roll Call 403,37,44,10,12,103,0,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1027233.json,SRC-9541505C28E68B3A6AFD,HB372,HB,"Virtual currency, exemption from ad valorem taxation provided, Sec. 40-9-1 am'd.","Virtual currency, exemption from ad valorem taxation provided, Sec. 40-9-1 am'd.",2022,81,37,0.4567901234567901,True,1
1027235,1466322,2021,2021-03-11,house,HBIR: England motion to Adopt Roll Call 404,98,0,0,5,103,1,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1027235.json,SRC-9541505C28E68B3A6AFD,HB463,HB,"Joint road improvement authorities, provide for method of incorporation, powers, duties, provide for reincorporation of certain existing road improvement commissions","Joint road improvement authorities, provide for method of incorporation, powers, duties, provide for reincorporation of certain existing road improvement commissions",2022,98,0,0.0,False,1
1027236,1466322,2021,2021-03-11,house,Motion to Adopt Roll Call 405,97,0,0,6,103,1,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1027236.json,SRC-9541505C28E68B3A6AFD,HB463,HB,"Joint road improvement authorities, provide for method of incorporation, powers, duties, provide for reincorporation of certain existing road improvement commissions","Joint road improvement authorities, provide for method of incorporation, powers, duties, provide for reincorporation of certain existing road improvement commissions",2022,97,0,0.0,False,1
1027237,1466322,2021,2021-03-11,house,Motion to Read a Third Time and Pass Roll Call 406,97,0,0,6,103,1,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1027237.json,SRC-9541505C28E68B3A6AFD,HB463,HB,"Joint road improvement authorities, provide for method of incorporation, powers, duties, provide for reincorporation of certain existing road improvement commissions","Joint road improvement authorities, provide for method of incorporation, powers, duties, provide for reincorporation of certain existing road improvement commissions",2022,97,0,0.0,False,1
1027264,1446465,2021,2021-03-11,senate,SBIR: Scofield motion to Adopt Roll Call 524,28,1,0,5,34,1,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1027264.json,SRC-9541505C28E68B3A6AFD,SB220,SB,"Highway, roads, and bridges, contracts or subcontracts for public works, provisions requiring a party to indemnify another party for damages caused by the other party prohibited","Highway, roads, and bridges, contracts or subcontracts for public works, provisions requiring a party to indemnify another party for damages caused by the other party prohibited",2022,29,1,0.034482758620689655,False,1
1027265,1446465,2021,2021-03-11,senate,Scofield motion to Adopt Roll Call 525,28,1,0,5,34,1,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1027265.json,SRC-9541505C28E68B3A6AFD,SB220,SB,"Highway, roads, and bridges, contracts or subcontracts for public works, provisions requiring a party to indemnify another party for damages caused by the other party prohibited","Highway, roads, and bridges, contracts or subcontracts for public works, provisions requiring a party to indemnify another party for damages caused by the other party prohibited",2022,29,1,0.034482758620689655,False,1
1027266,1446465,2021,2021-03-11,senate,Scofield motion to Adopt Roll Call 526,28,1,0,5,34,1,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1027266.json,SRC-9541505C28E68B3A6AFD,SB220,SB,"Highway, roads, and bridges, contracts or subcontracts for public works, provisions requiring a party to indemnify another party for damages caused by the other party prohibited","Highway, roads, and bridges, contracts or subcontracts for public works, provisions requiring a party to indemnify another party for damages caused by the other party prohibited",2022,29,1,0.034482758620689655,False,1
1027267,1446465,2021,2021-03-11,senate,Motion to Read a Third Time and Pass Roll Call 527,29,0,0,5,34,1,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1027267.json,SRC-9541505C28E68B3A6AFD,SB220,SB,"Highway, roads, and bridges, contracts or subcontracts for public works, provisions requiring a party to indemnify another party for damages caused by the other party prohibited","Highway, roads, and bridges, contracts or subcontracts for public works, provisions requiring a party to indemnify another party for damages caused by the other party prohibited",2022,29,0,0.0,False,1
1027461,1426977,2021,2021-03-11,senate,Orr motion to Adopt Roll Call 543,29,0,0,5,34,1,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1027461.json,SRC-9541505C28E68B3A6AFD,SB79,SB,"Employees' Retirement System Board of Control, membership revised, diversity language included, terms of service further provided for, Sec. 36-27-23 am'd.","Employees' Retirement System Board of Control, membership revised, diversity language included, terms of service further provided for, Sec. 36-27-23 am'd.",2022,29,0,0.0,False,1
1027462,1426977,2021,2021-03-11,senate,Orr motion to Adopt Roll Call 544,29,0,0,5,34,1,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1027462.json,SRC-9541505C28E68B3A6AFD,SB79,SB,"Employees' Retirement System Board of Control, membership revised, diversity language included, terms of service further provided for, Sec. 36-27-23 am'd.","Employees' Retirement System Board of Control, membership revised, diversity language included, terms of service further provided for, Sec. 36-27-23 am'd.",2022,29,0,0.0,False,1
1027463,1426977,2021,2021-03-11,senate,Motion to Read a Third Time and Pass Roll Call 545,29,0,0,5,34,1,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1027463.json,SRC-9541505C28E68B3A6AFD,SB79,SB,"Employees' Retirement System Board of Control, membership revised, diversity language included, terms of service further provided for, Sec. 36-27-23 am'd.","Employees' Retirement System Board of Control, membership revised, diversity language included, terms of service further provided for, Sec. 36-27-23 am'd.",2022,29,0,0.0,False,1
1027480,1465885,2021,2021-03-11,house,Motion to Read a Third Time and Pass Roll Call 355,101,0,0,2,103,1,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1027480.json,SRC-9541505C28E68B3A6AFD,HB467,HB,"Security, House and Senate, security of the Alabama State House, provided further, Alabama State Law Enforcement Agency to provide security of the perimeter and entry points of the State House, Sec. 29-4-4 am'd.","Security, House and Senate, security of the Alabama State House, provided further, Alabama State Law Enforcement Agency to provide security of the perimeter and entry points of the State House, Sec. 29-4-4 am'd.",2022,101,0,0.0,False,1
1027485,1443961,2021,2021-03-11,house,HBIR: Lawrence motion to Adopt Roll Call 367,101,0,0,2,103,1,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1027485.json,SRC-9541505C28E68B3A6AFD,HB378,HB,"Wilcox Co., Boards of Registrars, maximum number of working days increased, Sec. 17-3-8 am'd.","Wilcox Co., Boards of Registrars, maximum number of working days increased, Sec. 17-3-8 am'd.",2022,101,0,0.0,False,1
1027486,1443961,2021,2021-03-11,house,Motion to Read a Third Time and Pass Roll Call 368,94,0,7,2,103,1,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1027486.json,SRC-9541505C28E68B3A6AFD,HB378,HB,"Wilcox Co., Boards of Registrars, maximum number of working days increased, Sec. 17-3-8 am'd.","Wilcox Co., Boards of Registrars, maximum number of working days increased, Sec. 17-3-8 am'd.",2022,94,0,0.0,False,1
1028940,1476932,2021,2021-03-16,house,HBIR: Smith motion to Adopt Roll Call 421,43,0,49,11,103,0,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1028940.json,SRC-9541505C28E68B3A6AFD,HB513,HB,"Chilton Co., sheriff authorized to sell certain abandoned, unclaimed, or stolen property and firearms, notice, record keeping requirement, distribution of funds for law enforcement purposes","Chilton Co., sheriff authorized to sell certain abandoned, unclaimed, or stolen property and firearms, notice, record keeping requirement, distribution of funds for law enforcement purposes",2022,43,0,0.0,False,1
1028941,1476932,2021,2021-03-16,house,Motion to Read a Third Time and Pass Roll Call 422,19,0,72,12,103,0,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1028941.json,SRC-9541505C28E68B3A6AFD,HB513,HB,"Chilton Co., sheriff authorized to sell certain abandoned, unclaimed, or stolen property and firearms, notice, record keeping requirement, distribution of funds for law enforcement purposes","Chilton Co., sheriff authorized to sell certain abandoned, unclaimed, or stolen property and firearms, notice, record keeping requirement, distribution of funds for law enforcement purposes",2022,19,0,0.0,False,1
1028945,1461430,2021,2021-03-16,house,HBIR: Wood (R) motion to Adopt Roll Call 439,98,0,0,5,103,1,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1028945.json,SRC-9541505C28E68B3A6AFD,HB416,HB,"National Guard, facilities, access extended to certain veterans and their caregivers","National Guard, facilities, access extended to certain veterans and their caregivers",2022,98,0,0.0,False,1
1028946,1461430,2021,2021-03-16,house,Motion to Read a Third Time and Pass Roll Call 440,101,0,0,2,103,1,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1028946.json,SRC-9541505C28E68B3A6AFD,HB416,HB,"National Guard, facilities, access extended to certain veterans and their caregivers","National Guard, facilities, access extended to certain veterans and their caregivers",2022,101,0,0.0,False,1
1028965,1464253,2021,2021-03-16,house,HBIR: Holmes motion to Adopt Roll Call 419,39,0,53,11,103,0,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1028965.json,SRC-9541505C28E68B3A6AFD,SB271,SB,"Elmore Co., board of education, school buildings and property, insurance with the State Insurance Fund or with an insurance company, authorized","Elmore Co., board of education, school buildings and property, insurance with the State Insurance Fund or with an insurance company, authorized",2022,39,0,0.0,False,1
1028966,1464253,2021,2021-03-16,house,Motion to Read a Third Time and Pass Roll Call 420,20,0,75,8,103,0,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1028966.json,SRC-9541505C28E68B3A6AFD,SB271,SB,"Elmore Co., board of education, school buildings and property, insurance with the State Insurance Fund or with an insurance company, authorized","Elmore Co., board of education, school buildings and property, insurance with the State Insurance Fund or with an insurance company, authorized",2022,20,0,0.0,False,1
1028973,1473369,2021,2021-03-16,house,HBIR: Blackshear motion to Adopt Roll Call 409,43,0,47,13,103,0,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1028973.json,SRC-9541505C28E68B3A6AFD,HB496,HB,"Russell Co., co. commission, special election to fill vacancies when one year or more remaining on a term, Act 2008-413, 2008 Reg. Sess., repealed","Russell Co., co. commission, special election to fill vacancies when one year or more remaining on a term, Act 2008-413, 2008 Reg. Sess., repealed",2022,43,0,0.0,False,1
1028974,1473369,2021,2021-03-16,house,Motion to Read a Third Time and Pass Roll Call 410,26,0,67,10,103,0,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1028974.json,SRC-9541505C28E68B3A6AFD,HB496,HB,"Russell Co., co. commission, special election to fill vacancies when one year or more remaining on a term, Act 2008-413, 2008 Reg. Sess., repealed","Russell Co., co. commission, special election to fill vacancies when one year or more remaining on a term, Act 2008-413, 2008 Reg. Sess., repealed",2022,26,0,0.0,False,1
1029000,1465351,2021,2021-03-16,senate,SBIR: Singleton motion to Adopt Roll Call 602,30,0,0,4,34,1,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1029000.json,SRC-9541505C28E68B3A6AFD,SB274,SB,"Covid-19 Recovery Capital Credit Protection Act of 2021, created, employment and wage requirements for qualifying projects extended, compensation amounts for exemption purposes increased, Sec. 40-18-19.1 am'd.","Covid-19 Recovery Capital Credit Protection Act of 2021, created, employment and wage requirements for qualifying projects extended, compensation amounts for exemption purposes increased, Sec. 40-18-19.1 am'd.",2022,30,0,0.0,False,1
1029001,1465351,2021,2021-03-16,senate,Singleton motion to Adopt Roll Call 603,30,0,0,4,34,1,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1029001.json,SRC-9541505C28E68B3A6AFD,SB274,SB,"Covid-19 Recovery Capital Credit Protection Act of 2021, created, employment and wage requirements for qualifying projects extended, compensation amounts for exemption purposes increased, Sec. 40-18-19.1 am'd.","Covid-19 Recovery Capital Credit Protection Act of 2021, created, employment and wage requirements for qualifying projects extended, compensation amounts for exemption purposes increased, Sec. 40-18-19.1 am'd.",2022,30,0,0.0,False,1
1029002,1465351,2021,2021-03-16,senate,Motion to Read a Third Time and Pass Roll Call 604,30,0,0,4,34,1,,,AL_2021-2021_Regular_Session_JSON_20210517_9dbae3295ccffea07cbd134e93992ed4.zip,AL/2021-2021_Regular_Session/vote/1029002.json,SRC-9541505C28E68B3A6AFD,SB274,SB,"Covid-19 Recovery Capital Credit Protection Act of 2021, created, employment and wage requirements for qualifying projects extended, compensation amounts for exemption purposes increased, Sec. 40-18-19.1 am'd.","Covid-19 Recovery Capital Credit Protection Act of 2021, created, employment and wage requirements for qualifying projects extended, compensation amounts for exemption purposes increased, Sec. 40-18-19.1 am'd.",2022,30,0,0.0,False,1
