session,session_year,asset,local_path,sha256,pages,text_characters,rollcall_anchors,final_passage_events
2002_RegularSession,2002,2002RegularSession_Day06,data\raw\alabama_legislature\senate_journals\2002_RegularSession\2002RegularSession_Day06.pdf,70af166bea3fe12ba3a13a34dba55d6ec4865bb15203f322d4a615dcc12afff0,18,29755,9,0
2002_RegularSession,2002,2002RegularSession_Day07,data\raw\alabama_legislature\senate_journals\2002_RegularSession\2002RegularSession_Day07.pdf,0047ef1e48fce749c1c1cf6c250721f942e3eb52ab0a3caf97852680df99776b,121,302568,9,1
2002_RegularSession,2002,2002RegularSession_Day08,data\raw\alabama_legislature\senate_journals\2002_RegularSession\2002RegularSession_Day08.pdf,afb0e22f0665cfcf686c129f187bd79ad74789364074832980f10e09a0a5b669,8,11899,6,0
2002_RegularSession,2002,2002RegularSession_Day09,data\raw\alabama_legislature\senate_journals\2002_RegularSession\2002RegularSession_Day09.pdf,3e979f656a117ec9603f0bdcc97c183b1f3cf04048a8b0f6a9852d7050f8558f,21,36474,5,0
2002_RegularSession,2002,2002RegularSession_Day10,data\raw\alabama_legislature\senate_journals\2002_RegularSession\2002RegularSession_Day10.pdf,476849a16355e7af4da642f46e7a205e2dcc4a0741b316637374f94ad4679171,45,78253,40,16
2002_RegularSession,2002,2002RegularSession_Day11,data\raw\alabama_legislature\senate_journals\2002_RegularSession\2002RegularSession_Day11.pdf,352a29c11ff7be2e31766ea795883fbaa258a203c8913f33a18a2daee1b474a3,68,165165,5,0
2002_RegularSession,2002,2002RegularSession_Day12,data\raw\alabama_legislature\senate_journals\2002_RegularSession\2002RegularSession_Day12.pdf,520e04efc5cb033df4680fa301d4abf31fa02559931a6c53bd03539085fe0224,6,8824,7,0
2002_RegularSession,2002,2002RegularSession_Day13,data\raw\alabama_legislature\senate_journals\2002_RegularSession\2002RegularSession_Day13.pdf,2d74126123bcce11825dfee426100fbcb181636b2127caec422e2d5af2e962ac,31,61373,4,0
2002_RegularSession,2002,2002RegularSession_Day14,data\raw\alabama_legislature\senate_journals\2002_RegularSession\2002RegularSession_Day14.pdf,19010c44ec428de8d4f83803018d98f09d750652f202c929e6087b2d145dc37f,47,85677,36,13
2002_RegularSession,2002,2002RegularSession_Day15,data\raw\alabama_legislature\senate_journals\2002_RegularSession\2002RegularSession_Day15.pdf,5daa8365ab11e5d7758858712f3421db036c7e81a5e742074646bfd07362b6c2,104,205213,81,30
2002_RegularSession,2002,2002RegularSession_Day16,data\raw\alabama_legislature\senate_journals\2002_RegularSession\2002RegularSession_Day16.pdf,c71fa4fa67c719629ee2d10f6b95d451e50d1b170e73fcc54e4f9c8fe452072b,19,35607,8,2
2002_RegularSession,2002,2002RegularSession_Day17,data\raw\alabama_legislature\senate_journals\2002_RegularSession\2002RegularSession_Day17.pdf,8b0ba86d0dad938c4301b32e23a784c1e2ecd730b03903dceb2d1ccabba5c789,34,59681,2,0
2002_RegularSession,2002,2002RegularSession_Day18,data\raw\alabama_legislature\senate_journals\2002_RegularSession\2002RegularSession_Day18.pdf,6ebcd943b124c2e56651f7d9646ca9986b4ef9cb474d68baf5f6c7a42ff70b17,56,108327,15,5
2002_RegularSession,2002,2002RegularSession_Day19,data\raw\alabama_legislature\senate_journals\2002_RegularSession\2002RegularSession_Day19.pdf,395a23db4129edff473dc9d1383b48341e6666c964bcd76a5201873a0e169076,40,70290,13,1
2002_RegularSession,2002,2002RegularSession_Day20,data\raw\alabama_legislature\senate_journals\2002_RegularSession\2002RegularSession_Day20.pdf,1cc3bc79242e20859020c2dd1e7767a8a1745f1672ab6d1edaabca635aaf6eef,80,166721,35,9
2002_RegularSession,2002,2002RegularSession_Day21,data\raw\alabama_legislature\senate_journals\2002_RegularSession\2002RegularSession_Day21.pdf,35518792c207c6fdc52595a7fedc7eb04cd4bf8e2dd25b61a8d52299ea43e629,86,133803,20,5
2002_RegularSession,2002,2002RegularSession_Day22,data\raw\alabama_legislature\senate_journals\2002_RegularSession\2002RegularSession_Day22.pdf,84476d6a14cff11698667669f0398da45151c5920882d288d357de21a418e63e,171,307825,112,39
2002_RegularSession,2002,2002RegularSession_Day23,data\raw\alabama_legislature\senate_journals\2002_RegularSession\2002RegularSession_Day23.pdf,1172e9cb11b0a3e86e8d7437809bc4816e3bcb0e0a091141deb0004f6e69fdeb,17,25147,11,4
2002_RegularSession,2002,2002RegularSession_Day24,data\raw\alabama_legislature\senate_journals\2002_RegularSession\2002RegularSession_Day24.pdf,8f94d5f19b821f4b3ba3d7a5b5c3deba388a86e416a35e416f6dfaea8527594e,217,391379,53,17
2002_RegularSession,2002,2002RegularSession_Day25PartA,data\raw\alabama_legislature\senate_journals\2002_RegularSession\2002RegularSession_Day25PartA.pdf,1e6f8ffac8e5c26b9e4bdb57c0342d0f1686f6182c83c4a1526317f97112ffb8,49,89250,6,0
2002_RegularSession,2002,2002RegularSession_Day25PartB,data\raw\alabama_legislature\senate_journals\2002_RegularSession\2002RegularSession_Day25PartB.pdf,c573ead4c8f3e49b6d15dc703b2c1594b60d51ce78e20016fd22f40bd8c9aad2,62,172612,0,0
2002_RegularSession,2002,2002RegularSession_Day25PartC,data\raw\alabama_legislature\senate_journals\2002_RegularSession\2002RegularSession_Day25PartC.pdf,3f9d16e615f8fd22c89ede7091d24c7f5631156081ad694f663a78a99e3d8829,8,16148,5,1
2002_RegularSession,2002,2002RegularSession_Day26,data\raw\alabama_legislature\senate_journals\2002_RegularSession\2002RegularSession_Day26.pdf,8074fe60d24e148ad88fee502da932f1992855ebe3d1caf7c740167a043e6301,82,140298,20,1
2002_RegularSession,2002,2002RegularSession_Day27PartA,data\raw\alabama_legislature\senate_journals\2002_RegularSession\2002RegularSession_Day27PartA.pdf,7618eb40c62788c80faac6a8d602d6801cff4d3247b01021f746df857af0b21b,70,110331,104,42
2002_RegularSession,2002,2002RegularSession_Day27PartB,data\raw\alabama_legislature\senate_journals\2002_RegularSession\2002RegularSession_Day27PartB.pdf,c3911f879af576febea67efd1ec1a98c16e55ab922d0f28cef1127c203cc1254,35,92641,0,0
2002_RegularSession,2002,2002RegularSession_Day27PartC,data\raw\alabama_legislature\senate_journals\2002_RegularSession\2002RegularSession_Day27PartC.pdf,9e19f5a4de4f0a6c4747912aba61e691adfe5edf6395ffe4f4ebf9d0bf241b60,86,146575,133,58
2002_RegularSession,2002,2002RegularSession_Day28,data\raw\alabama_legislature\senate_journals\2002_RegularSession\2002RegularSession_Day28.pdf,f235824f2e86d0cdf4f79091c097bb795e0413bd11f8f0068348b09a0014b0e8,252,450914,140,48
2002_RegularSession,2002,2002RegularSession_Day29,data\raw\alabama_legislature\senate_journals\2002_RegularSession\2002RegularSession_Day29.pdf,9ca8c19d784dca601ba79736ab4f07dc0ee8042a513902078fc6ad5e3a03520a,86,157083,54,7
2002_RegularSession,2002,2002RegularSession_Day30,data\raw\alabama_legislature\senate_journals\2002_RegularSession\2002RegularSession_Day30.pdf,1efa8655af7b964f96bbd8fc2d2997e5e4b91e5711518858d49a0343383824cd,128,242443,70,46
2003_1stExtraordinarySession,2003,20031stExtraordinarySession_Day01,data\raw\alabama_legislature\senate_journals\2003_1stExtraordinarySession\20031stExtraordinarySession_Day01.pdf,0158a3e8c347e8d17edd00d33a1c89daa406d83072d84fa5d0df6ba8f7d64d2c,16,30587,0,0
2003_1stExtraordinarySession,2003,20031stExtraordinarySession_Day02,data\raw\alabama_legislature\senate_journals\2003_1stExtraordinarySession\20031stExtraordinarySession_Day02.pdf,191ec45772803944e333f65b386a1af3fc8b244f543ef59ea25ebf6afaa34817,8,15500,1,0
2003_1stExtraordinarySession,2003,20031stExtraordinarySession_Day03,data\raw\alabama_legislature\senate_journals\2003_1stExtraordinarySession\20031stExtraordinarySession_Day03.pdf,5bb35aad8933584e51b6358a0e83d654d81a126c2b305c6b891319775cb0b9f2,21,33359,2,0
2003_1stExtraordinarySession,2003,20031stExtraordinarySession_Day04,data\raw\alabama_legislature\senate_journals\2003_1stExtraordinarySession\20031stExtraordinarySession_Day04.pdf,c48a3f4bc5965f08aced9c8fe41b787d07816e98806362445e0eb97e64aa773b,35,64525,29,9
2003_1stExtraordinarySession,2003,20031stExtraordinarySession_Day05,data\raw\alabama_legislature\senate_journals\2003_1stExtraordinarySession\20031stExtraordinarySession_Day05.pdf,d7a208fa2763926ae6f80a40958a5c3e952b73a1f5f78cd185d0be83e0fd3070,17,27273,12,1
2003_1stExtraordinarySession,2003,20031stExtraordinarySession_Day07,data\raw\alabama_legislature\senate_journals\2003_1stExtraordinarySession\20031stExtraordinarySession_Day07.pdf,0ba8435fc5fbde2858943ca26accc27187a55eb0f41d231d86ee156eb28f381d,37,56329,20,3
2003_1stExtraordinarySession,2003,20031stExtraordinarySession_Day08,data\raw\alabama_legislature\senate_journals\2003_1stExtraordinarySession\20031stExtraordinarySession_Day08.pdf,3e917d0da3172c12abdc301ce950a809b392108d792a0f2e606a7cab4c07e013,69,143990,33,6
2003_1stExtraordinarySession,2003,20031stExtraordinarySession_Day09,data\raw\alabama_legislature\senate_journals\2003_1stExtraordinarySession\20031stExtraordinarySession_Day09.pdf,0d04f614a881c7bb9367c736016b9ff260e833be2bb860a693ebeba4cda3cc58,74,145187,63,16
2003_1stExtraordinarySession,2003,20031stExtraordinarySession_Day10,data\raw\alabama_legislature\senate_journals\2003_1stExtraordinarySession\20031stExtraordinarySession_Day10.pdf,204e143618360113ad1df9128b1a8f908e7a374183bdd5aeb6cc3a306bce32b7,131,289901,50,4
2003_1stExtraordinarySession,2003,20031stExtraordinarySession_Day11,data\raw\alabama_legislature\senate_journals\2003_1stExtraordinarySession\20031stExtraordinarySession_Day11.pdf,6494b93df697d9128bb608f26b93ef6cde6fb331ca6fd4b9813a1ac7d910e15b,192,436332,38,3
2003_1stExtraordinarySession,2003,20031stExtraordinarySession_Day12,data\raw\alabama_legislature\senate_journals\2003_1stExtraordinarySession\20031stExtraordinarySession_Day12.pdf,58b58e7fe816bd27b76d3ea460470451375614c372fbf87fc67291f22e09edfd,62,147560,4,0
2003_2ndExtraordinarySession,2003,20032ndExtraordinarySession_Day01,data\raw\alabama_legislature\senate_journals\2003_2ndExtraordinarySession\20032ndExtraordinarySession_Day01.pdf,d00d00668d2b2662d7ce8362c49180e254460c7715b66831163777153e88bac7,29,58434,0,0
2003_2ndExtraordinarySession,2003,20032ndExtraordinarySession_Day02,data\raw\alabama_legislature\senate_journals\2003_2ndExtraordinarySession\20032ndExtraordinarySession_Day02.pdf,33474d2c84023a6c08174ce9f9938288e539158f17f39e337303c8e78a86708d,24,50154,0,0
2003_2ndExtraordinarySession,2003,20032ndExtraordinarySession_Day03,data\raw\alabama_legislature\senate_journals\2003_2ndExtraordinarySession\20032ndExtraordinarySession_Day03.pdf,4990c9ad834f828b222348e6f00b8e81201c5f4ad7e739b2b2c9e349172b3620,23,44836,8,0
2003_2ndExtraordinarySession,2003,20032ndExtraordinarySession_Day04PartA,data\raw\alabama_legislature\senate_journals\2003_2ndExtraordinarySession\20032ndExtraordinarySession_Day04PartA.pdf,4efde9963c3ff094ea7a02c54ae3b8b35620c9021053bb379fac411b6d083751,3,5110,0,0
2003_2ndExtraordinarySession,2003,20032ndExtraordinarySession_Day04PartB,data\raw\alabama_legislature\senate_journals\2003_2ndExtraordinarySession\20032ndExtraordinarySession_Day04PartB.pdf,ee53e1b9f1f51b822a6772500132edd645d887e3e2ab1960a859e11d047fb34d,32,83260,0,0
2003_2ndExtraordinarySession,2003,20032ndExtraordinarySession_Day04PartC,data\raw\alabama_legislature\senate_journals\2003_2ndExtraordinarySession\20032ndExtraordinarySession_Day04PartC.pdf,3d08f6cf44e543494cdfa4b71467ef80fd375ef03bd9c0b85d1ad8e7d14d2671,66,96922,27,10
2003_2ndExtraordinarySession,2003,20032ndExtraordinarySession_Day05,data\raw\alabama_legislature\senate_journals\2003_2ndExtraordinarySession\20032ndExtraordinarySession_Day05.pdf,3fe057b0a4c5739d2e4c0d3dd477c24228c5b774f1288aa36948611e138febb1,108,198793,63,26
2003_2ndExtraordinarySession,2003,20032ndExtraordinarySession_Day06,data\raw\alabama_legislature\senate_journals\2003_2ndExtraordinarySession\20032ndExtraordinarySession_Day06.pdf,dc2a140db826a98b08c6211788b789b72a12c28282fd8a8d4a758df5aa90e057,61,102284,53,16
2003_2ndExtraordinarySession,2003,20032ndExtraordinarySession_Day07PartA,data\raw\alabama_legislature\senate_journals\2003_2ndExtraordinarySession\20032ndExtraordinarySession_Day07PartA.pdf,5e7a472aada423b240917f9b4e56374c67488ab5be6d0a68860c4e3f0204aa45,15,28669,4,1
2003_2ndExtraordinarySession,2003,20032ndExtraordinarySession_Day07PartB,data\raw\alabama_legislature\senate_journals\2003_2ndExtraordinarySession\20032ndExtraordinarySession_Day07PartB.pdf,86740af73c4f90211ca50e4fcfb0d0a0ff6ba2855af6064c6db6e23372c47389,32,84160,0,0
2003_2ndExtraordinarySession,2003,20032ndExtraordinarySession_Day07PartC,data\raw\alabama_legislature\senate_journals\2003_2ndExtraordinarySession\20032ndExtraordinarySession_Day07PartC.pdf,1cb3fae39eb2400ccfeb70f97e020dd54c2ab249a40823075621c4bea884c080,63,129137,25,13
2003_2ndExtraordinarySession,2003,20032ndExtraordinarySession_Day08,data\raw\alabama_legislature\senate_journals\2003_2ndExtraordinarySession\20032ndExtraordinarySession_Day08.pdf,a11f93e7f75aaf3a5a724a26b5b0bb98d53872c5ddb2b35640535e29d11d7868,136,263663,47,25
2003_OrganizationalSession,2003,2003OrganizationalSession_Day01,data\raw\alabama_legislature\senate_journals\2003_OrganizationalSession\2003OrganizationalSession_Day01.pdf,976de0ef1468a95e47023cba294202e31fd21961aaaba305ab22620649f571a8,67,149991,5,0
2003_OrganizationalSession,2003,2003OrganizationalSession_Day02,data\raw\alabama_legislature\senate_journals\2003_OrganizationalSession\2003OrganizationalSession_Day02.pdf,7605cc844742b85bc623a7c67b68507209bcdbd1df8e03c73297bcaf9e33f052,20,37443,1,0
2003_OrganizationalSession,2003,2003OrganizationalSession_Day03,data\raw\alabama_legislature\senate_journals\2003_OrganizationalSession\2003OrganizationalSession_Day03.pdf,0d4781b97a07e400865f692af7b8dcc58adfab4c7098bbaa69c860e51df3279e,18,25576,0,0
2003_RegularSession,2003,2003RegularSession_Day01,data\raw\alabama_legislature\senate_journals\2003_RegularSession\2003RegularSession_Day01.pdf,848a9a4c9125e34d169ddb6e70ddded9955221b8f9e379455243a0b6ee953fb9,54,106706,0,0
2003_RegularSession,2003,2003RegularSession_Day02,data\raw\alabama_legislature\senate_journals\2003_RegularSession\2003RegularSession_Day02.pdf,7193abe86e150aa0fba17cf885248889caf46a6165f081dbf618becd8f154f68,37,72906,7,0
2003_RegularSession,2003,2003RegularSession_Day03,data\raw\alabama_legislature\senate_journals\2003_RegularSession\2003RegularSession_Day03.pdf,e3904807fd18a6c69ec72973de7f59c251658b1580e51eab44572492a1dafa7e,67,109198,28,7
2003_RegularSession,2003,2003RegularSession_Day04,data\raw\alabama_legislature\senate_journals\2003_RegularSession\2003RegularSession_Day04.pdf,54179ee66724d93c85a68ee5f3b990ea9ceee5b9812885ef6c23260602d30a53,1,819,0,0
2003_RegularSession,2003,2003RegularSession_Day05,data\raw\alabama_legislature\senate_journals\2003_RegularSession\2003RegularSession_Day05.pdf,90b46a1cde06b96e53106c911a67d1fc0733cf27bcf234dcc3f1e4162c7e87e2,44,79818,18,0
2003_RegularSession,2003,2003RegularSession_Day06,data\raw\alabama_legislature\senate_journals\2003_RegularSession\2003RegularSession_Day06.pdf,d766012e6a1d426f5b9023497be27dba75de9c3e4f3b74ea3d8f414ab269ae82,60,93007,12,0
2003_RegularSession,2003,2003RegularSession_Day07,data\raw\alabama_legislature\senate_journals\2003_RegularSession\2003RegularSession_Day07.pdf,ccd1dd2803232f929343626a185fa0d9e9397dd166568f5ab0e153d4ac53baec,2,1989,2,0
2003_RegularSession,2003,2003RegularSession_Day08,data\raw\alabama_legislature\senate_journals\2003_RegularSession\2003RegularSession_Day08.pdf,77b9faf923a7f795e32ab7d7fac2e3f5c927dc50e859f5b7c3bc1e44fca39f9b,64,119404,24,0
2003_RegularSession,2003,2003RegularSession_Day09,data\raw\alabama_legislature\senate_journals\2003_RegularSession\2003RegularSession_Day09.pdf,88d0313715f9b9edfac7cb983e86d32457d25c7447cad2cbee75c7735e3837ff,33,57637,11,0
2003_RegularSession,2003,2003RegularSession_Day10,data\raw\alabama_legislature\senate_journals\2003_RegularSession\2003RegularSession_Day10.pdf,6b7c900653441d4c86f49a168bf8dd8b5eef3fda626413e1b7f8e7a9b1aa9f5c,68,93897,4,0
2003_RegularSession,2003,2003RegularSession_Day11,data\raw\alabama_legislature\senate_journals\2003_RegularSession\2003RegularSession_Day11.pdf,f72e3ed13fc369c6868e3c3fa7c8561e3533dead3e9362891d9ee7ce6b20cef9,60,82595,25,0
2003_RegularSession,2003,2003RegularSession_Day12,data\raw\alabama_legislature\senate_journals\2003_RegularSession\2003RegularSession_Day12.pdf,ebf73511f5bf7f4c661dd811a158645b7c76b6dc070859ea38ba976918fef021,40,60344,12,0
2003_RegularSession,2003,2003RegularSession_Day13,data\raw\alabama_legislature\senate_journals\2003_RegularSession\2003RegularSession_Day13.pdf,dd28772e17573b4646f6c857115f283aa2c9ca71234f898f365f158ba0d6b9ec,6,9959,1,0
2003_RegularSession,2003,2003RegularSession_Day14,data\raw\alabama_legislature\senate_journals\2003_RegularSession\2003RegularSession_Day14.pdf,6f415ef123812285d7a64b9f68da75caa3f20967723b70c1a75a871dbac24e84,4,5224,6,2
2003_RegularSession,2003,2003RegularSession_Day15,data\raw\alabama_legislature\senate_journals\2003_RegularSession\2003RegularSession_Day15.pdf,527b4ab6d8c0074339aa3f0383d84a27db9d2788ee40be0c5c5f55ce1fff31bc,14,22938,14,0
2003_RegularSession,2003,2003RegularSession_Day16,data\raw\alabama_legislature\senate_journals\2003_RegularSession\2003RegularSession_Day16.pdf,85123ccfec538689d41df10d0d60bbb80dfcdf88c675e00fc103105eb1e4b0af,4,4672,5,1
2003_RegularSession,2003,2003RegularSession_Day17,data\raw\alabama_legislature\senate_journals\2003_RegularSession\2003RegularSession_Day17.pdf,54e1f35dd6a0ca7f2f4dc9b17c61eb24f999894a454317459e6d09c362a26620,3,4212,1,0
2003_RegularSession,2003,2003RegularSession_Day18,data\raw\alabama_legislature\senate_journals\2003_RegularSession\2003RegularSession_Day18.pdf,c010bc3e04d42944a34687f5115b6671bc397118a637107bf28b2ba1d76844d7,37,83392,4,1
2003_RegularSession,2003,2003RegularSession_Day19,data\raw\alabama_legislature\senate_journals\2003_RegularSession\2003RegularSession_Day19.pdf,ba9063984dfa631852911111ca23fc8f2b627f70b1d768dd3db828abcb7e1aa8,94,152754,7,2
2003_RegularSession,2003,2003RegularSession_Day20,data\raw\alabama_legislature\senate_journals\2003_RegularSession\2003RegularSession_Day20.pdf,17291370e4edf920f300b9007c3319e0f9b09cbc9ff3d293cb01a68857e2a5a3,3,3905,2,0
2003_RegularSession,2003,2003RegularSession_Day22,data\raw\alabama_legislature\senate_journals\2003_RegularSession\2003RegularSession_Day22.pdf,2eeef8d8fed3d378c003c1429556d8565cd27cbbe79d298616ec89a7cfff5a2a,49,96717,32,10
2003_RegularSession,2003,2003RegularSession_Day23,data\raw\alabama_legislature\senate_journals\2003_RegularSession\2003RegularSession_Day23.pdf,09f4cc6cde861623f3c7fb30554ecdb17c58818d3f21a0d08ef7f82e34f5414a,151,232490,9,1
2003_RegularSession,2003,2003RegularSession_Day24,data\raw\alabama_legislature\senate_journals\2003_RegularSession\2003RegularSession_Day24.pdf,77be96c77713f76fdfafc0f230e0790117731ba3d03bdc232cc4861831190790,178,267263,262,83
2003_RegularSession,2003,2003RegularSession_Day25,data\raw\alabama_legislature\senate_journals\2003_RegularSession\2003RegularSession_Day25.pdf,0567bf9e81faeaa453ede8752b04d200473c41ce5ddc7dd72769cb7ad436628c,199,320337,191,78
2003_RegularSession,2003,2003RegularSession_Day26,data\raw\alabama_legislature\senate_journals\2003_RegularSession\2003RegularSession_Day26.pdf,b72503a2d2a2ed25ade9c794d8b01760c6ef05a2abd69da2d915e17db5f86d69,65,126602,44,9
2003_RegularSession,2003,2003RegularSession_Day27,data\raw\alabama_legislature\senate_journals\2003_RegularSession\2003RegularSession_Day27.pdf,d66a67bc11ebc2f9fee5c858b5f1f45bd1fd3357e3471e1cafe0b6015ae53cf8,300,523637,238,75
2004_1stExtraordinarySession,2004,20041stExtraordinarySession_Day01,data\raw\alabama_legislature\senate_journals\2004_1stExtraordinarySession\20041stExtraordinarySession_Day01.pdf,480fdbbdab201b753b99bf72ca27abff5acf5f092001e77707f1cebc0c5a0bb4,20,35620,1,0
2004_1stExtraordinarySession,2004,20041stExtraordinarySession_Day02,data\raw\alabama_legislature\senate_journals\2004_1stExtraordinarySession\20041stExtraordinarySession_Day02.pdf,c3f7b9ccbaa7d9dcc055599a63c54980943dd3d48c1d51845576ac1cee07a4cf,6,10542,1,0
2004_1stExtraordinarySession,2004,20041stExtraordinarySession_Day03,data\raw\alabama_legislature\senate_journals\2004_1stExtraordinarySession\20041stExtraordinarySession_Day03.pdf,d1cd99003fb43415734eaeecd0d39d06b4e452a13bf3e908fd72bcb68d07fd57,25,33503,9,7
2004_1stExtraordinarySession,2004,20041stExtraordinarySession_Day04,data\raw\alabama_legislature\senate_journals\2004_1stExtraordinarySession\20041stExtraordinarySession_Day04.pdf,89a9f8c36f462869f401bb90b0dd90871437fe80c963ae6b7fe125fe12d60215,18,35669,1,0
2004_1stExtraordinarySession,2004,20041stExtraordinarySession_Day05,data\raw\alabama_legislature\senate_journals\2004_1stExtraordinarySession\20041stExtraordinarySession_Day05.pdf,8449293f3637c50d04f986a56517d9f51a991d91fddbe4839c924f679b9e3959,40,55965,32,19
2004_RegularSession,2004,2004RegularSession_Day01,data\raw\alabama_legislature\senate_journals\2004_RegularSession\2004RegularSession_Day01.pdf,5b47a987766c288cf19bc633447b082c880eec215e7b265e237223a5dd1f0039,119,192491,0,0
2004_RegularSession,2004,2004RegularSession_Day02,data\raw\alabama_legislature\senate_journals\2004_RegularSession\2004RegularSession_Day02.pdf,9ef9448fe6a958c29940b4fc3baa846bd3a9dfacb4d022bc4e2e55fa946053b7,28,52611,7,0
2004_RegularSession,2004,2004RegularSession_Day03,data\raw\alabama_legislature\senate_journals\2004_RegularSession\2004RegularSession_Day03.pdf,5f8bf373e4439e178f8da4c0fbc4db48b8b19801ea6aa4e6a86b8d3883dbf8a4,49,75238,24,1
2004_RegularSession,2004,2004RegularSession_Day04,data\raw\alabama_legislature\senate_journals\2004_RegularSession\2004RegularSession_Day04.pdf,f96f1b0998e336dfb46c70b48e4d60d2654296e1133254e3dd36859975c6b4fe,27,55077,5,0
2004_RegularSession,2004,2004RegularSession_Day05,data\raw\alabama_legislature\senate_journals\2004_RegularSession\2004RegularSession_Day05.pdf,0862bedc422f6292f67b9232019a61431a36ec3fb8529c6128a27514c0150357,40,67429,31,2
2004_RegularSession,2004,2004RegularSession_Day06,data\raw\alabama_legislature\senate_journals\2004_RegularSession\2004RegularSession_Day06.pdf,bce93b45e35a37657302d49103f54721c1537c0b68d519da7a72f697d02ba0e0,4,4272,3,0
2004_RegularSession,2004,2004RegularSession_Day07,data\raw\alabama_legislature\senate_journals\2004_RegularSession\2004RegularSession_Day07.pdf,95a6af32b840bcec01eb30b7458b7506e9c0f25cb555b685d215361c62666915,59,98340,26,4
2004_RegularSession,2004,2004RegularSession_Day08,data\raw\alabama_legislature\senate_journals\2004_RegularSession\2004RegularSession_Day08.pdf,ee5ac666e8ee541350f0ad62a089b1c0d1fb803700a6cba38c4d5caf94694797,30,44551,14,0
2004_RegularSession,2004,2004RegularSession_Day09,data\raw\alabama_legislature\senate_journals\2004_RegularSession\2004RegularSession_Day09.pdf,343829fe0dfc59f740ee26b0f116dba1de29add5ab4482ee687d72c8345735f9,65,120829,40,11
2004_RegularSession,2004,2004RegularSession_Day10,data\raw\alabama_legislature\senate_journals\2004_RegularSession\2004RegularSession_Day10.pdf,7d309fc21f5649a744dd5f9f6e95c3b8d46d88f218707ee534919fda6ba567f4,18,29805,20,5
2004_RegularSession,2004,2004RegularSession_Day11,data\raw\alabama_legislature\senate_journals\2004_RegularSession\2004RegularSession_Day11.pdf,61da264d29e6246151054f140e0ef3a1b310785cee271b685d7a5a5b00798f8b,45,76759,55,26
2004_RegularSession,2004,2004RegularSession_Day12,data\raw\alabama_legislature\senate_journals\2004_RegularSession\2004RegularSession_Day12.pdf,78c74a923bf0dcf16b21d20c03dfe4305cfae6d1a1a2d731f9350e6ffdabc86a,92,143516,32,10
2004_RegularSession,2004,2004RegularSession_Day13,data\raw\alabama_legislature\senate_journals\2004_RegularSession\2004RegularSession_Day13.pdf,cacde1e9dee9c969af8a70083fe1107c65c9223b20a9d43c809dfd7d7440710e,29,45734,8,0
2004_RegularSession,2004,2004RegularSession_Day14,data\raw\alabama_legislature\senate_journals\2004_RegularSession\2004RegularSession_Day14.pdf,b8079a4b637994183c4907146956f9426a532e548b2be95b1bd52991307cb15f,11,17721,6,0
2004_RegularSession,2004,2004RegularSession_Day15,data\raw\alabama_legislature\senate_journals\2004_RegularSession\2004RegularSession_Day15.pdf,7a6aa47bf9e4e648041e0b2c73c7ee42c599db0fc3c9866a555a61d0c0670188,146,224620,55,14
2004_RegularSession,2004,2004RegularSession_Day16,data\raw\alabama_legislature\senate_journals\2004_RegularSession\2004RegularSession_Day16.pdf,405a35014a165026586395a767ec786aa5085e97db545e7fe97ee70d7a0108aa,112,211202,68,15
2004_RegularSession,2004,2004RegularSession_Day17,data\raw\alabama_legislature\senate_journals\2004_RegularSession\2004RegularSession_Day17.pdf,b785d2ec80adbf839c0bb83bf7e48266afc9d16a6076bbf9b7b479cd2c59d82a,202,398827,84,27
2004_RegularSession,2004,2004RegularSession_Day18,data\raw\alabama_legislature\senate_journals\2004_RegularSession\2004RegularSession_Day18.pdf,a0f92639704f86f59b3c41bf1916850b7d18c3f69e26db2629c9b42f412dc6f5,110,177217,92,25
2004_RegularSession,2004,2004RegularSession_Day19,data\raw\alabama_legislature\senate_journals\2004_RegularSession\2004RegularSession_Day19.pdf,5db0a5f9ad9205deb18b1d3e82403fece34840256478886f62acd4dcee532a6e,67,104352,59,19
2004_RegularSession,2004,2004RegularSession_Day20,data\raw\alabama_legislature\senate_journals\2004_RegularSession\2004RegularSession_Day20.pdf,403a59865f27fca4aa9bd3f6d5affa4bdbc9148ecba311b76dd9a6e5ffd42db7,38,71554,9,0
2004_RegularSession,2004,2004RegularSession_Day21PartA,data\raw\alabama_legislature\senate_journals\2004_RegularSession\2004RegularSession_Day21PartA.pdf,c6f09991a5593d7be7189121c9627e950ca422b8f8b2eae35b81f2e46108c734,83,127867,112,41
2004_RegularSession,2004,2004RegularSession_Day21PartB,data\raw\alabama_legislature\senate_journals\2004_RegularSession\2004RegularSession_Day21PartB.pdf,010e1f70b898469ea385abf9ab815138390396d1cb41b6bad9c753ee91ecc7e0,173,323260,95,29
2004_RegularSession,2004,2004RegularSession_Day22,data\raw\alabama_legislature\senate_journals\2004_RegularSession\2004RegularSession_Day22.pdf,9549d8e2f28a1c7068f48f9f07f2a86305bd3dfbf1285f624db2ad4aee56f03d,25,42681,6,0
2004_RegularSession,2004,2004RegularSession_Day23,data\raw\alabama_legislature\senate_journals\2004_RegularSession\2004RegularSession_Day23.pdf,37f38ad9bedc15e6be84ee8bd9af795b537bb7618ee0e1b66859bee7850db276,58,102588,7,0
