cycle,chamber,people_id,name,normalized_name,party,role,district,ideal_point,chamber_percentile,votes_used,possible_votes,participation_rate,caucus_median,distance_from_caucus_median,ideological_extremity,party_loyalty_rate,cross_party_voting_rate,parties_disagree_votes
2014,house,12507,Mac Buttram,MAC BUTTRAM,R,Rep,HD-012,0.857320657616624,99.07407407407408,322,347,0.9279538904899135,0.7653013185265825,0.09201933909004156,0.16423681954950076,0.9130434782608695,0.010869565217391304,184
2014,house,12508,Kurt Wallace,KURT WALLACE,R,Rep,HD-042,0.8276588274270121,93.51851851851852,318,347,0.9164265129682997,0.7653013185265825,0.06235750890042968,0.13457498935988887,0.9465408805031447,0.011049723756906077,181
2014,house,12509,Donnie Chesteen,DONNIE CHESTEEN,R,Rep,SD-029,0.8238438154623267,89.81481481481481,325,347,0.9365994236311239,0.7653013185265825,0.058542496935744204,0.1307599773952034,0.9507692307692308,0.016129032258064516,186
2014,house,12511,John Merrill,JOHN MERRILL,R,Rep,HD-062,0.7475090436918835,61.111111111111114,323,347,0.930835734870317,0.7653013185265825,-0.017792274834698918,0.054425205624760276,0.9380804953560371,0.03804347826086957,184
2014,house,12512,Ken Johnson,KEN JOHNSON,R,Rep,HD-007,0.8720510226328954,100.0,330,347,0.9510086455331412,0.7653013185265825,0.1067497041063129,0.1789671845657721,0.9151515151515152,0.0,185
2014,house,12513,Jim Patterson,JIM PATTERSON,R,Rep,HD-021,0.8101920544728901,86.11111111111111,323,347,0.930835734870317,0.7653013185265825,0.04489073594630766,0.11710821640576685,0.9907120743034056,0.005494505494505495,182
2014,house,12520,Wayne Johnson,WAYNE JOHNSON,R,Rep,HD-022,0.8004535266457748,82.4074074074074,319,347,0.9193083573487032,0.7653013185265825,0.035152208119192396,0.10736968857865159,0.9592476489028213,0.016574585635359115,181
2014,house,12523,Daniel Boman,DANIEL BOMAN,R,Rep,HD-016,-1.0870179836761777,27.77777777777778,225,347,0.6484149855907781,0.7653013185265825,-1.8523193022027602,1.7801018217433011,0.44,0.8120300751879699,133
2014,house,12525,Mike Jones,MIKE JONES,R,Rep,HD-092,0.7618966520605785,64.81481481481481,324,347,0.9337175792507204,0.7653013185265825,-0.0034046664660039028,0.06881281399345529,0.9197530864197531,0.02717391304347826,184
2014,house,12526,Paul Beckman,PAUL BECKMAN,R,Rep,HD-088,0.6949771444605131,51.85185185185185,328,347,0.9452449567723343,0.7653013185265825,-0.07032417406606939,0.0018933063933898042,0.9024390243902439,0.060109289617486336,183
2014,house,12530,William Poole,WILLIAM POOLE,R,Rep,HD-063,0.7852570612346277,75.0,301,347,0.8674351585014409,0.7653013185265825,0.019955742708045232,0.09217322316750443,0.9800664451827242,0.005747126436781609,174
2014,house,12542,Napoleon Bracy,NAPOLEON BRACY,D,Rep,HD-098,-1.7809006550927038,5.555555555555555,294,347,0.8472622478386167,-1.3167455738724931,-0.46415508122021065,2.473984493159827,0.891156462585034,0.033707865168539325,178
2014,house,12543,Berry Forte,BERRY FORTE,D,Rep,HD-084,-1.2734591991045847,21.296296296296298,274,347,0.7896253602305475,-1.3167455738724931,0.04328637476790842,1.966543037171708,0.8394160583941606,0.1503267973856209,153
2014,house,12544,David Colston,DAVID COLSTON,D,Rep,HD-069,-1.7580047205789873,6.481481481481481,313,347,0.9020172910662824,-1.3167455738724931,-0.44125914670649413,2.4510885586461106,0.9009584664536742,0.04,175
2014,house,12545,Mark Tuggle,MARK TUGGLE,R,Rep,HD-081,0.7991232243244056,81.48148148148148,327,347,0.9423631123919308,0.7653013185265825,0.03382190579782318,0.10603938625728238,0.9357798165137615,0.026737967914438502,187
2014,house,12546,Darrio Melton,DARRIO MELTON,D,Rep,HD-067,-1.8474791201416738,0.9259259259259258,323,347,0.930835734870317,-1.3167455738724931,-0.5307335462691807,2.540562958208797,0.8699690402476781,0.03867403314917127,181
2014,house,12547,Greg Burdine,GREG BURDINE,D,Rep,HD-001,-1.269151764011212,23.14814814814815,294,347,0.8472622478386167,-1.3167455738724931,0.047593809861281144,1.9622356020783354,0.8299319727891157,0.19879518072289157,166
2014,house,12548,Allen Farley,ALLEN FARLEY,R,Rep,HD-015,0.842687010239475,97.22222222222221,332,347,0.9567723342939481,0.7653013185265825,0.07738569171289256,0.14960317217235175,0.9367469879518072,0.026595744680851064,188
2014,house,12549,Dexter Grimsley,DEXTER GRIMSLEY,D,Rep,HD-085,-1.6937813364014886,9.25925925925926,310,347,0.8933717579250721,-1.3167455738724931,-0.3770357625289955,2.386865174468612,0.8290322580645161,0.08045977011494253,174
2014,house,12550,Juandalynn Givan,JUANDALYNN GIVAN,D,Rep,HD-060,-1.4203349609318099,15.74074074074074,270,347,0.7780979827089337,-1.3167455738724931,-0.10358938705931675,2.113418798998933,0.8407407407407408,0.1069182389937107,159
2014,house,13150,David Sessions,DAVID SESSIONS,R,Rep,SD-035,0.7697971610313299,69.44444444444444,313,347,0.9020172910662824,0.7653013185265825,0.004495842504747438,0.07671332296420663,0.9424920127795527,0.03296703296703297,182
2014,house,13766,Jim Carns,JIM CARNS,R,Rep,HD-048,0.7978934857931083,80.55555555555556,319,347,0.9193083573487032,0.7653013185265825,0.03259216726652581,0.104809647725985,0.9498432601880877,0.026881720430107527,186
2014,house,15745,David Standridge,DAVID STANDRIDGE,R,Rep,HD-034,0.5924299988074893,48.148148148148145,311,347,0.8962536023054755,0.7653013185265825,-0.1728713197190932,0.100653839259634,0.8681672025723473,0.09659090909090909,176
2014,house,15746,Mack Butler,MACK BUTLER,R,Rep,HD-030,0.8433804758170013,98.14814814814815,330,347,0.9510086455331412,0.7653013185265825,0.07807915729041881,0.150296637749878,0.9606060606060606,0.010752688172043012,186
2014,house,16021,Randall Shedd,RANDALL SHEDD,R,Rep,HD-011,0.5631011696897373,46.2962962962963,237,347,0.6829971181556196,0.7653013185265825,-0.20220014883684512,0.12998266837738592,0.9282700421940928,0.022058823529411766,136
2014,house,16069,Dimitri Polizos,DIMITRI POLIZOS,R,Rep,HD-074,0.28652573714517315,40.74074074074074,127,347,0.3659942363112392,0.7653013185265825,-0.4787755813814093,0.4065581009219501,0.968503937007874,0.039473684210526314,76
2014,house,16140,Adline Clarke,ADLINE CLARKE,D,Rep,HD-097,-0.3540590344844975,31.48148148148148,109,347,0.31412103746397696,-1.3167455738724931,0.9626865393879956,1.0471428725516208,0.8073394495412844,0.30303030303030304,66
2014,house,16211,Mike Holmes,MIKE HOLMES,R,Rep,HD-031,0.24806445151360562,38.88888888888889,103,347,0.2968299711815562,0.7653013185265825,-0.5172368670129768,0.44501938655351764,0.941747572815534,0.046875,64
2014,house,16212,Margie Wilcox,MARGIE WILCOX,R,Rep,HD-104,0.2666795400125718,39.81481481481482,109,347,0.31412103746397696,0.7653013185265825,-0.4986217785140106,0.42640429805455143,0.9724770642201835,0.030303030303030304,66
2014,senate,3356,Tammy Irons,TAMMY IRONS,D,Sen,SD-001,-1.258168689753408,25.71428571428571,519,634,0.8186119873817035,-1.4980036384841107,0.23983494873070277,1.8399311907981022,0.9383429672447013,0.09689922480620156,258
2014,senate,3386,William Beasley,WILLIAM BEASLEY,D,Sen,SD-028,-1.4209147488775837,20.0,556,634,0.8769716088328076,-1.4980036384841107,0.07708888960652693,2.002677249922278,0.9172661870503597,0.12624584717607973,301
2014,senate,3405,Robert Ward,ROBERT WARD,R,Sen,SD-014,0.5244907257357896,40.0,430,634,0.6782334384858044,0.7047636047253043,-0.18027287898951472,0.05727177530890459,0.9348837209302325,0.072992700729927,274
2014,senate,3420,Gerald Allen,GERALD ALLEN,R,Sen,SD-021,0.8503813338321714,100.0,601,634,0.9479495268138801,0.7047636047253043,0.1456177291068671,0.2686188327874772,0.9767054908485857,0.008645533141210375,347
2014,senate,3461,J.T. Waggoner,J T WAGGONER,R,Sen,SD-016,0.7798232927442146,94.28571428571428,589,634,0.9290220820189274,0.7047636047253043,0.07505968801891028,0.1980607916995204,0.9779286926994907,0.024096385542168676,332
2014,senate,3462,Del Marsh,DEL MARSH,R,Sen,SD-012,0.7185356527736495,71.42857142857143,570,634,0.8990536277602523,0.7047636047253043,0.013772048048345198,0.13677315172895532,0.9789473684210527,0.0196078431372549,306
2014,senate,3464,Trip Pittman,TRIP PITTMAN,R,Sen,SD-032,0.7038370804816234,65.71428571428571,499,634,0.7870662460567823,0.7047636047253043,-0.0009265242436808929,0.12207457943692923,0.935871743486974,0.017064846416382253,293
2014,senate,3465,Rodger Smitherman,RODGER SMITHERMAN,D,Sen,SD-018,-1.5993583157532467,14.285714285714285,542,634,0.8548895899053628,-1.4980036384841107,-0.10135467726913605,2.181120816797941,0.9538745387453874,0.020477815699658702,293
2014,senate,3467,Paul Sanford,PAUL SANFORD,R,Sen,SD-007,0.42338718510900525,37.142857142857146,464,634,0.7318611987381703,0.7047636047253043,-0.28137641961629906,0.15837531593568893,0.790948275862069,0.12734082397003746,267
2014,senate,3469,Rusty Glover,RUSTY GLOVER,R,Sen,SD-034,0.7485002148394655,85.71428571428571,486,634,0.7665615141955836,0.7047636047253043,0.04373661011416119,0.16673771379477131,0.9259259259259259,0.01282051282051282,312
2014,senate,3470,Hank Sanders,HANK SANDERS,D,Sen,SD-023,-1.6111272905883103,11.428571428571429,445,634,0.7018927444794952,-1.4980036384841107,-0.11312365210419961,2.1928897916330046,0.701123595505618,0.007905138339920948,253
2014,senate,3472,Quinton Ross,QUINTON ROSS,D,Sen,SD-026,-1.8509535497391334,5.714285714285714,536,634,0.8454258675078864,-1.4980036384841107,-0.35294991125502273,2.4327160507838275,0.8432835820895522,0.029605263157894735,304
2014,senate,3473,Roger Bedford,ROGER BEDFORD,D,Sen,SD-006,-0.9538491320562459,28.57142857142857,435,634,0.6861198738170347,-1.4980036384841107,0.5441545064278648,1.53561163310094,0.9011494252873563,0.15348837209302327,215
2014,senate,3479,Linda Coleman-Madison,LINDA COLEMAN MADISON,D,Sen,SD-020,-1.6889009577414122,8.571428571428571,548,634,0.8643533123028391,-1.4980036384841107,-0.19089731925730158,2.2706634587861063,0.8941605839416058,0.07213114754098361,305
2014,senate,3480,Priscilla Dunn,PRISCILLA DUNN,D,Sen,SD-019,-1.338085407008535,22.857142857142858,461,634,0.7271293375394322,-1.4980036384841107,0.1599182314755756,1.9198479080532294,0.9457700650759219,0.06640625,256
2014,senate,3481,Arthur Orr,ARTHUR ORR,R,Sen,SD-003,0.6364473707229655,54.285714285714285,517,634,0.8154574132492114,0.7047636047253043,-0.06831623400233877,0.05468486967827135,0.9400386847195358,0.045454545454545456,286
2014,senate,3482,Bobby Singleton,BOBBY SINGLETON,D,Sen,SD-024,-1.860745667569315,2.857142857142857,529,634,0.8343848580441641,-1.4980036384841107,-0.36274202908520436,2.442508168614009,0.8374291115311909,0.016556291390728478,302
2014,senate,3485,George Keahey,GEORGE KEAHEY,D,Sen,SD-022,-0.6633863562158286,31.428571428571427,278,634,0.4384858044164038,-1.4980036384841107,0.834617282268282,1.245148857260523,0.920863309352518,0.1037037037037037,135
2014,senate,3489,Scott Beason,SCOTT BEASON,R,Sen,SD-017,0.5456335077555572,42.857142857142854,369,634,0.582018927444795,0.7047636047253043,-0.15913009696974711,0.03612899328913699,0.8428184281842819,0.055793991416309016,233
2014,senate,3490,Vivian Figures,VIVIAN FIGURES,D,Sen,SD-033,-1.5750925280906374,17.142857142857142,475,634,0.749211356466877,-1.4980036384841107,-0.07708888960652671,2.1568550291353317,0.8863157894736842,0.03663003663003663,273
2014,senate,3491,Jimmy Holley,JIMMY HOLLEY,R,Sen,SD-031,0.6967883029396562,62.857142857142854,592,634,0.9337539432176656,0.7047636047253043,-0.007975301785648092,0.11502580189496203,0.9324324324324325,0.04819277108433735,332
2014,senate,3493,Harri Smith,HARRI SMITH,I,Sen,SD-029,0.19367844097448242,34.285714285714285,502,634,0.7917981072555205,0.19367844097448242,0.0,0.3880840600702118,0.0,1.0,273
2014,senate,12492,Greg Reed,GREG REED,R,Sen,SD-005,0.7056901289689852,68.57142857142857,582,634,0.917981072555205,0.7047636047253043,0.0009265242436808929,0.12392762792429102,0.9673539518900344,0.03987730061349693,326
2014,senate,12493,Shadrack McGill,SHADRACK MCGILL,R,Sen,SD-008,0.7460968312842841,82.85714285714286,554,634,0.8738170347003155,0.7047636047253043,0.04133322655897975,0.16433433023958988,0.8032490974729242,0.046153846153846156,325
2014,senate,12495,Dick Brewbaker,DICK BREWBAKER,R,Sen,SD-025,0.5728639163527968,48.57142857142857,445,634,0.7018927444794952,0.7047636047253043,-0.13189968837250754,0.008898584691897415,0.898876404494382,0.053497942386831275,243
2014,senate,12496,Paul Bussman,PAUL BUSSMAN,R,Sen,SD-004,0.757963326927826,91.42857142857143,577,634,0.9100946372239748,0.7047636047253043,0.05319972220252167,0.1762008258831318,0.9584055459272097,0.03048780487804878,328
2014,senate,12497,Bill Holtzclaw,BILL HOLTZCLAW,R,Sen,SD-002,0.740186735072122,80.0,558,634,0.8801261829652997,0.7047636047253043,0.035423130346817655,0.15842423402742778,0.921146953405018,0.0375,320
2014,senate,12498,Phillip Williams,PHILLIP WILLIAMS,R,Sen,SD-010,0.7540110432647831,88.57142857142857,545,634,0.8596214511041009,0.7047636047253043,0.04924743853947877,0.1722485422200889,0.9706422018348624,0.00949367088607595,316
2014,senate,12499,Clay Scofield,CLAY SCOFIELD,R,Sen,SD-009,0.5817625010446942,51.42857142857142,428,634,0.6750788643533123,0.7047636047253043,-0.12300110368061012,0.0,0.9649532710280374,0.004149377593360996,241
2014,senate,12515,Gerald Dial,GERALD DIAL,R,Sen,SD-013,0.6783156747043643,60.0,567,634,0.8943217665615142,0.7047636047253043,-0.026447930020940036,0.09655317365967009,0.9753086419753086,0.038338658146964855,313
2014,senate,12516,Bryan Taylor,BRYAN TAYLOR,R,Sen,SD-030,0.7906475170581643,97.14285714285714,581,634,0.916403785488959,0.7047636047253043,0.08588391233285997,0.2088850160134701,0.9466437177280551,0.020833333333333332,336
2014,senate,12517,Jerry Fielding,JERRY FIELDING,D,Sen,SD-011,0.7243034358105441,74.28571428571429,611,634,0.9637223974763407,-1.4980036384841107,2.2223070742946547,0.14254093476584995,0.46481178396072015,0.9554896142433235,337
2014,senate,12521,Thomas Whatley,THOMAS WHATLEY,R,Sen,SD-027,0.5685987198336362,45.714285714285715,456,634,0.7192429022082019,0.7047636047253043,-0.13616488489166811,0.01316378121105799,0.9824561403508771,0.03162055335968379,253
2014,senate,12541,Slade Blackwell,SLADE BLACKWELL,R,Sen,SD-015,0.6492549107682652,57.14285714285714,433,634,0.6829652996845426,0.7047636047253043,-0.05550869395703906,0.06749240972357107,0.9699769053117783,0.02962962962962963,270
2014,senate,15984,Bill Hightower,BILL HIGHTOWER,R,Sen,SD-035,0.7293847943946122,77.14285714285715,526,634,0.8296529968454258,0.7047636047253043,0.02462118966930793,0.14762229334991805,0.935361216730038,0.006756756756756757,296
2016,house,3354,John Knight,JOHN KNIGHT,D,Rep,HD-077,-1.842462722641428,1.8691588785046727,432,517,0.8355899419729207,-1.4545263565770161,-0.38793636606441195,2.4124954746013847,0.8263888888888888,0.08294930875576037,217
2016,house,3357,Laura Hall,LAURA HALL,D,Rep,HD-019,-1.5666636849522553,13.084112149532709,341,517,0.6595744680851063,-1.4545263565770161,-0.11213732837523915,2.136696436912212,0.782991202346041,0.07602339181286549,171
2016,house,3358,Artis McCampbell,ARTIS MCCAMPBELL,D,Rep,HD-071,-1.4458329221541342,18.69158878504673,345,517,0.6673114119922631,-1.4545263565770161,0.008693434422881952,2.0158656741140906,0.8782608695652174,0.11428571428571428,175
2016,house,3360,Barbara Boyd,BARBARA BOYD,D,Rep,HD-032,-1.6259355798193869,10.2803738317757,410,517,0.793036750483559,-1.4545263565770161,-0.17140922324237073,2.1959683317793433,0.8926829268292683,0.09278350515463918,194
2016,house,3370,Pebblin Warren,PEBBLIN WARREN,D,Rep,HD-082,-1.44910643866768,17.75700934579439,404,517,0.781431334622824,-1.4545263565770161,0.005419917909336158,2.0191391906276364,0.8960396039603961,0.13440860215053763,186
2016,house,3371,Ralph Howard,RALPH HOWARD,D,Rep,HD-072,-1.4052785342803082,19.626168224299064,344,517,0.6653771760154739,-1.4545263565770161,0.04924782229670788,1.9753112862402649,0.877906976744186,0.12021857923497267,183
2016,house,3372,Thad McClammy,THAD MCCLAMMY,D,Rep,HD-076,-1.7549007419345197,5.607476635514018,444,517,0.8588007736943907,-1.4545263565770161,-0.3003743853575036,2.324933493894476,0.9076576576576577,0.06190476190476191,210
2016,house,3374,Christopher England,CHRISTOPHER ENGLAND,D,Rep,HD-070,-1.8281867273023258,3.7383177570093453,452,517,0.874274661508704,-1.4545263565770161,-0.37366037072530967,2.3982194792622824,0.831858407079646,0.0892018779342723,213
2016,house,3375,Oliver Robinson,OLIVER ROBINSON,D,Rep,HD-058,-1.235708809857614,26.168224299065418,407,517,0.7872340425531915,-1.4545263565770161,0.218817546719402,1.8057415618175705,0.918918918918919,0.1564245810055866,179
2016,house,3379,Mike Millican,MIKE MILLICAN,R,Rep,HD-017,0.44366172180418645,39.25233644859813,459,517,0.8878143133462283,0.6922478409273334,-0.24858611912314693,0.12637103015577006,0.840958605664488,0.2347417840375587,213
2016,house,3380,Marcel Black,MARCEL BLACK,D,Rep,HD-003,-1.340049687117953,21.49532710280374,452,517,0.874274661508704,-1.4545263565770161,0.1144766694590631,1.9100824390779096,0.834070796460177,0.20673076923076922,208
2016,house,3381,Alan Harper,ALAN HARPER,R,Rep,HD-061,0.7394922756320855,77.57009345794393,471,517,0.9110251450676983,0.6922478409273334,0.04724443470475215,0.16945952367212902,0.9129511677282378,0.11659192825112108,223
2016,house,3382,Thomas Jackson,THOMAS JACKSON,D,Rep,HD-068,-1.7745473684425739,4.672897196261682,413,517,0.7988394584139265,-1.4545263565770161,-0.32002101186555776,2.3445801204025303,0.8571428571428571,0.049019607843137254,204
2016,house,3385,Lesley Vance,LESLEY VANCE,R,Rep,HD-080,0.19199109862798164,33.64485981308411,143,517,0.2765957446808511,0.6922478409273334,-0.5002567422993518,0.37804165333197487,0.951048951048951,0.06382978723404255,47
2016,house,3387,Stephen Hurst,STEPHEN HURST,R,Rep,HD-035,0.47452248053508717,42.05607476635514,424,517,0.8201160541586073,0.6922478409273334,-0.21772536039224621,0.09551027142486934,0.8726415094339622,0.17708333333333334,192
2016,house,3388,James Buskey,JAMES BUSKEY,D,Rep,HD-099,-1.7298955247904404,7.476635514018691,407,517,0.7872340425531915,-1.4545263565770161,-0.2753691682134243,2.299928276750397,0.9213759213759214,0.054455445544554455,202
2016,house,3389,Mary Moore,MARY MOORE,D,Rep,HD-059,-1.9558510179103787,0.9345794392523363,433,517,0.8375241779497099,-1.4545263565770161,-0.5013246613333626,2.5258837698703354,0.8013856812933026,0.04205607476635514,214
2016,house,3391,Merika Coleman-Evans,MERIKA COLEMAN EVANS,D,Rep,HD-057,-1.4545263565770161,15.887850467289718,426,517,0.8239845261121856,-1.4545263565770161,0.0,2.0245591085369727,0.8943661971830986,0.1099476439790576,191
2016,house,3392,Richard Lindsey,RICHARD LINDSEY,D,Rep,HD-039,-1.2796783401764964,23.364485981308412,449,517,0.8684719535783365,-1.4545263565770161,0.17484801640051972,1.8497110921364528,0.821826280623608,0.2403846153846154,208
2016,house,3401,Patricia Todd,PATRICIA TODD,D,Rep,HD-054,-0.9907460231506453,28.971962616822427,297,517,0.574468085106383,-1.4545263565770161,0.4637803334263708,1.560778775110602,0.7777777777777778,0.19718309859154928,142
2016,house,3402,Johnny Morrow,JOHNNY MORROW,D,Rep,HD-018,-1.2603588342179675,25.233644859813083,367,517,0.7098646034816247,-1.4545263565770161,0.19416752235904866,1.830391586177924,0.8664850136239782,0.1242603550295858,169
2016,house,3406,Craig Ford,CRAIG FORD,D,Rep,HD-028,-1.3069917438047651,22.429906542056074,424,517,0.8201160541586073,-1.4545263565770161,0.147534612772251,1.8770244957647217,0.8466981132075472,0.19072164948453607,194
2016,house,3408,Randy Davis,RANDY DAVIS,R,Rep,HD-096,0.5055290459378924,46.728971962616825,424,517,0.8201160541586073,0.6922478409273334,-0.186718794989441,0.06450370602206412,0.9080188679245284,0.1595744680851064,188
2016,house,3410,Mike Hill,MIKE HILL,R,Rep,HD-041,0.83047904329947,92.5233644859813,481,517,0.9303675048355899,0.6922478409273334,0.1382312023721366,0.26044629133951347,0.9272349272349273,0.07142857142857142,224
2016,house,3411,Mac McCutcheon,MAC MCCUTCHEON,R,Rep,HD-025,0.7942660224105375,84.11214953271028,474,517,0.9168278529980658,0.6922478409273334,0.10201818148320407,0.22423327045058095,0.9261603375527426,0.09009009009009009,222
2016,house,3415,Victor Gaston,VICTOR GASTON,R,Rep,HD-100,0.8006331606063193,85.04672897196261,481,517,0.9303675048355899,0.6922478409273334,0.1083853196789859,0.23060040864636278,0.9376299376299376,0.08928571428571429,224
2016,house,3416,Mike Ball,MIKE BALL,R,Rep,HD-010,0.7065839287959598,71.02803738317756,448,517,0.8665377176015474,0.6922478409273334,0.01433608786862639,0.13655117683600326,0.8861607142857143,0.12735849056603774,212
2016,house,3418,Jack Williams,JACK WILLIAMS,R,Rep,HD-047,0.820070254071133,89.7196261682243,483,517,0.9342359767891683,0.6922478409273334,0.1278224131437996,0.2500375021111765,0.9192546583850931,0.08558558558558559,222
2016,house,3419,Dickie Drake,DICKIE DRAKE,R,Rep,HD-045,0.7394373284271665,76.63551401869158,471,517,0.9110251450676983,0.6922478409273334,0.047189487499833094,0.16940457646720997,0.8768577494692145,0.09813084112149532,214
2016,house,3422,James Martin,JAMES MARTIN,R,Rep,HD-042,0.5008898990233253,44.85981308411215,424,517,0.8201160541586073,0.6922478409273334,-0.19135794190400812,0.06914285293663125,0.8773584905660378,0.17098445595854922,193
2016,house,3423,Harry Shiver,HARRY SHIVER,R,Rep,HD-064,0.7617376871460101,80.37383177570094,435,517,0.8413926499032882,0.6922478409273334,0.06948984621867671,0.19170493518605358,0.9701149425287356,0.030612244897959183,196
2016,house,3424,Joe Faust,JOE FAUST,R,Rep,HD-094,0.5828116227566792,51.4018691588785,425,517,0.8220502901353965,0.6922478409273334,-0.10943621817065419,0.012778870796722686,0.9247058823529412,0.13157894736842105,190
2016,house,3426,Alan Baker,ALAN BAKER,R,Rep,HD-066,0.6661250623439242,63.55140186915887,465,517,0.8994197292069632,0.6922478409273334,-0.026122778583409167,0.0960923103839677,0.9182795698924732,0.12844036697247707,218
2016,house,3427,Steve McMillan,STEVE MCMILLAN,R,Rep,HD-095,0.8145133031746443,86.91588785046729,442,517,0.8549323017408124,0.6922478409273334,0.12226546224731094,0.2444805512146878,0.9389140271493213,0.06944444444444445,216
2016,house,3430,Randy Wood,RANDY WOOD,R,Rep,HD-036,0.7219679935658591,73.83177570093457,429,517,0.8297872340425532,0.6922478409273334,0.029720152638525676,0.15193524160590255,0.9347319347319347,0.07614213197969544,197
2016,house,3432,Steve Clouse,STEVE CLOUSE,R,Rep,HD-093,0.7170299763056286,72.89719626168224,482,517,0.9323017408123792,0.6922478409273334,0.02478213537829521,0.14699722434567208,0.9190871369294605,0.13839285714285715,224
2016,house,3435,Howard Sanderford,HOWARD SANDERFORD,R,Rep,HD-020,0.8845564423460867,96.26168224299066,476,517,0.9206963249516441,0.6922478409273334,0.19230860141875328,0.31452369038613015,0.9390756302521008,0.07048458149779736,227
2016,house,3437,Phil Williams,PHIL WILLIAMS,R,Rep,HD-006,0.4319876032616755,37.38317757009346,444,517,0.8588007736943907,0.6922478409273334,-0.26026023766565787,0.138045148698281,0.7905405405405406,0.25118483412322273,211
2016,house,3438,Micky Hammon,MICKY HAMMON,R,Rep,HD-004,0.6345348600313748,57.943925233644855,406,517,0.7852998065764023,0.6922478409273334,-0.057712980895958554,0.06450210807141832,0.9236453201970444,0.11734693877551021,196
2016,house,3442,Alvin Holmes,ALVIN HOLMES,D,Rep,HD-078,-1.5181168989047653,14.018691588785046,415,517,0.8027079303675049,-1.4545263565770161,-0.06359054232774919,2.0881496508647217,0.8722891566265061,0.11917098445595854,193
2016,house,3445,Allen Treadaway,ALLEN TREADAWAY,R,Rep,HD-051,0.5847185673002105,52.336448598130836,430,517,0.8317214700193424,0.6922478409273334,-0.10752927362712283,0.014685815340254038,0.8441860465116279,0.16,200
2016,house,3449,Ronald Johnson,RONALD JOHNSON,R,Rep,HD-033,0.4743417826040717,41.1214953271028,462,517,0.8936170212765957,0.6922478409273334,-0.21790605832326165,0.09569096935588478,0.8506493506493507,0.22748815165876776,211
2016,house,3450,Alan Boothe,ALAN BOOTHE,R,Rep,HD-089,0.5049871412246423,45.794392523364486,451,517,0.8723404255319149,0.6922478409273334,-0.1872606997026911,0.06504561073531423,0.88470066518847,0.19402985074626866,201
2016,house,3454,John Rogers,JOHN ROGERS,D,Rep,HD-052,-1.678576393644243,9.345794392523365,389,517,0.7524177949709865,-1.4545263565770161,-0.22405003706722693,2.2486091456041994,0.8534704370179949,0.0625,192
2016,house,3455,Elaine Beech,ELAINE BEECH,D,Rep,HD-065,-0.38621343281002013,30.8411214953271,405,517,0.7833655705996132,-1.4545263565770161,1.068312923766996,0.9562461847699766,0.7728395061728395,0.46745562130177515,169
2016,house,3456,Roderick Scott,RODERICK SCOTT,D,Rep,HD-055,-1.1445702980023202,28.037383177570092,383,517,0.7408123791102514,-1.4545263565770161,0.3099560585746959,1.7146030499622769,0.9007832898172323,0.14457831325301204,166
2016,house,3458,George Bandy,GEORGE BANDY,D,Rep,HD-083,-1.4558867917908256,14.953271028037381,360,517,0.6963249516441006,-1.4545263565770161,-0.0013604352138094633,2.025919543750782,0.925,0.06707317073170732,164
2016,house,3459,K.L. Brown,K L BROWN,R,Rep,HD-040,0.7118434812020806,71.96261682242991,484,517,0.9361702127659575,0.6922478409273334,0.01959564027474725,0.14181072924212412,0.8966942148760331,0.12931034482758622,232
2016,house,12485,Kerry Rich,KERRY RICH,R,Rep,HD-026,0.7324231999858306,74.76635514018692,481,517,0.9303675048355899,0.6922478409273334,0.04017535905849723,0.1623904480258741,0.9168399168399168,0.1336206896551724,232
2016,house,12486,Terri Collins,TERRI COLLINS,R,Rep,HD-008,0.945200347586438,100.0,471,517,0.9110251450676983,0.6922478409273334,0.2529525066591046,0.3751675956264815,0.921443736730361,0.049107142857142856,224
2016,house,12488,Lynn Greer,LYNN GREER,R,Rep,HD-002,0.752136536966514,79.43925233644859,462,517,0.8936170212765957,0.6922478409273334,0.05988869603918057,0.18210378500655744,0.9285714285714286,0.1210762331838565,223
2016,house,12489,Dan Williams,DAN WILLIAMS,R,Rep,HD-005,0.04057491531547082,31.775700934579437,22,517,0.0425531914893617,0.6922478409273334,-0.6516729256118625,0.5294578366444856,1.0,0.0,10
2016,house,12490,Paul Lee,PAUL LEE,R,Rep,HD-086,0.8547069419236076,94.39252336448598,485,517,0.9381044487427466,0.6922478409273334,0.16245910099627425,0.2846741899636511,0.9505154639175257,0.0752212389380531,226
2016,house,12500,April Weaver,APRIL WEAVER,R,Rep,HD-049,0.7020664928180351,67.28971962616822,482,517,0.9323017408123792,0.6922478409273334,0.009818651890701746,0.13203374085807862,0.9045643153526971,0.125,224
2016,house,12501,Barry Moore,BARRY MOORE,R,Rep,HD-091,0.8264762845249355,91.58878504672897,423,517,0.8181818181818182,0.6922478409273334,0.1342284435976021,0.256443532564979,0.8368794326241135,0.0947867298578199,211
2016,house,12502,Ed Henry,ED HENRY,R,Rep,HD-009,0.49122899395583086,43.925233644859816,417,517,0.8065764023210832,0.6922478409273334,-0.20101884697150252,0.07880375800412565,0.6906474820143885,0.22448979591836735,196
2016,house,12503,Mike Hubbard,MIKE HUBBARD,R,Rep,HD-079,0.8174684208802891,87.85046728971963,430,517,0.8317214700193424,0.6922478409273334,0.12522057995295577,0.24743566892033264,0.9558139534883721,0.041025641025641026,195
