person_id,candidate,election_cycle,legiscan_people_id,bill_id,bill_number,session_year,session_name,amendment_id,date,chamber,title,description,adopted,issue,attributed_name,attribution_method,attribution_confidence,activity_timing,url,state_link,bill_url,bill_title,bill_description,subject_names,local_path,pages,sha256,text_status,local_text,text_characters
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1434344,SB170,2021,Regular Session 2021,92068,2021-02-25,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,public_education,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/SB170/id/92068,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2021RS/PrintFiles/210843-1.pdf,https://legiscan.com/AL/bill/SB170/2021,"Building Exceptional School Board Team Act (BEST), provides further for boardsmanship standards, training, and discipline of local bd. of education members, Sec. 16-1-41.1 repealed; Secs. 16-8-1, 16-11-2 am'd.","Building Exceptional School Board Team Act (BEST), provides further for boardsmanship standards, training, and discipline of local bd. of education members, Sec. 16-1-41.1 repealed; Secs. 16-8-1, 16-11-2 am'd.",Education,data\raw\alabama_legislature\amendments\2021\1756\1434344\92068.pdf,1,35a414db1c716e1b08322367fba68690462fdf3d4b10f63f99e526c4018fe0c9,extracted,data\processed\legislative\focal_amendment_text\92068.txt,742
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1490631,HJR166,2021,Regular Session 2021,107097,2021-02-25,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,unclassified,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HJR166/id/107097,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2021RS/PrintFiles/210842-1.pdf,https://legiscan.com/AL/bill/HJR166/2021,"COVID-19 Vaccine Bill of Rights, memorialized","COVID-19 Vaccine Bill of Rights, memorialized","Resolutions, Legislative",data\raw\alabama_legislature\amendments\2021\1756\1490631\107097.pdf,1,bda4c5ad62ef16583753056e61c22533ead7ee36bba0b5fa866eff175580cae5,extracted,data\processed\legislative\focal_amendment_text\107097.txt,207
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1490631,HJR166,2021,Regular Session 2021,107098,2021-02-25,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,unclassified,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HJR166/id/107098,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2021RS/PrintFiles/210843-1.pdf,https://legiscan.com/AL/bill/HJR166/2021,"COVID-19 Vaccine Bill of Rights, memorialized","COVID-19 Vaccine Bill of Rights, memorialized","Resolutions, Legislative",data\raw\alabama_legislature\amendments\2021\1756\1490631\107098.pdf,1,35a414db1c716e1b08322367fba68690462fdf3d4b10f63f99e526c4018fe0c9,extracted,data\processed\legislative\focal_amendment_text\107098.txt,742
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1443674,SB214,2021,Regular Session 2021,94875,2021-03-09,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,gambling,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/SB214/id/94875,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2021RS/PrintFiles/211536-1.pdf,https://legiscan.com/AL/bill/SB214/2021,"Gaming, Alabama Education Lottery established, Alabama Education Lottery Corporation and Alabama Gaming Commission estab. to license and regulate gaming, negotiation of compact with Poarch Creek Indians Authority, const. amend.","Gaming, Alabama Education Lottery established, Alabama Education Lottery Corporation and Alabama Gaming Commission estab. to license and regulate gaming, negotiation of compact with Poarch Creek Indians Authority, const. amend.",Constitutional Amendments,data\raw\alabama_legislature\amendments\2021\1756\1443674\94875.pdf,1,36939dde45102da6878961fa0feb600472bca6ca52a0e7246ea3dc26e64043be,extracted,data\processed\legislative\focal_amendment_text\94875.txt,600
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1443674,SB214,2021,Regular Session 2021,94876,2021-03-09,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,gambling,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/SB214/id/94876,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2021RS/PrintFiles/211531-1.pdf,https://legiscan.com/AL/bill/SB214/2021,"Gaming, Alabama Education Lottery established, Alabama Education Lottery Corporation and Alabama Gaming Commission estab. to license and regulate gaming, negotiation of compact with Poarch Creek Indians Authority, const. amend.","Gaming, Alabama Education Lottery established, Alabama Education Lottery Corporation and Alabama Gaming Commission estab. to license and regulate gaming, negotiation of compact with Poarch Creek Indians Authority, const. amend.",Constitutional Amendments,data\raw\alabama_legislature\amendments\2021\1756\1443674\94876.pdf,1,5ee3ac856b5c4e44b125a1fbc0bf78f7e765f3924dbf039f2c85b795cd71d579,extracted,data\processed\legislative\focal_amendment_text\94876.txt,527
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1422725,HB131,2021,Regular Session 2021,102541,2021-04-06,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,criminal_justice,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HB131/id/102541,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2021RS/PrintFiles/212600-2.pdf,https://legiscan.com/AL/bill/HB131/2021,"Bail, criminal cases, creates Aniah's law, Legislature may designate offenses not eligible for bail, const. amend","Bail, criminal cases, creates Aniah's law, Legislature may designate offenses not eligible for bail, const. amend",Constitutional Amendments,data\raw\alabama_legislature\amendments\2021\1756\1422725\102541.pdf,3,d27b18e78a1e2f1f64e22d00a27cd99803b86432cbeb3f74118f2a4322e6b5b8,extracted,data\processed\legislative\focal_amendment_text\102541.txt,2744
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1422882,HB130,2021,Regular Session 2021,102568,2021-04-06,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,unclassified,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HB130/id/102568,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2021RS/PrintFiles/212609-1.pdf,https://legiscan.com/AL/bill/HB130/2021,"Bail, to provide for an additional offense under which an individual can be denied bail, pretrial detention hearing under certain circumstances provided, Secs. 15-13-2, 15-13-3, 15-13-7, 15-13-104, 15-13-105, 15-13-106 am'd.","Bail, to provide for an additional offense under which an individual can be denied bail, pretrial detention hearing under certain circumstances provided, Secs. 15-13-2, 15-13-3, 15-13-7, 15-13-104, 15-13-105, 15-13-106 am'd.",Bail,data\raw\alabama_legislature\amendments\2021\1756\1422882\102568.pdf,1,89e40a00b4873e0c36a2a6ff8782407168d7d313e0d112e79da75eec9352c027,extracted,data\processed\legislative\focal_amendment_text\102568.txt,226
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1489792,SB361,2021,Regular Session 2021,110272,2021-04-06,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,criminal_justice,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/SB361/id/110272,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2021RS/PrintFiles/212600-2.pdf,https://legiscan.com/AL/bill/SB361/2021,"Pardons and Paroles Board, law enforcement officers, authorized to expend funds for recruitment and training, Sec. 15-22-24 am'd.","Pardons and Paroles Board, law enforcement officers, authorized to expend funds for recruitment and training, Sec. 15-22-24 am'd.",Pardons and Paroles; Pardons and Paroles Board,data\raw\alabama_legislature\amendments\2021\1756\1489792\110272.pdf,3,d27b18e78a1e2f1f64e22d00a27cd99803b86432cbeb3f74118f2a4322e6b5b8,extracted,data\processed\legislative\focal_amendment_text\110272.txt,2744
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1437906,HJR2,2021,Regular Session 2021,111451,2021-04-06,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,unclassified,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HJR2/id/111451,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2021RS/PrintFiles/212609-1.pdf,https://legiscan.com/AL/bill/HJR2/2021,"Governor, committee appointed to notify that Legislature is in session and ready for the transaction of business","Governor, committee appointed to notify that Legislature is in session and ready for the transaction of business","Resolutions, Legislative",data\raw\alabama_legislature\amendments\2021\1756\1437906\111451.pdf,1,89e40a00b4873e0c36a2a6ff8782407168d7d313e0d112e79da75eec9352c027,extracted,data\processed\legislative\focal_amendment_text\111451.txt,226
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1492312,HR178,2021,Regular Session 2021,117882,2021-04-06,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,unclassified,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HR178/id/117882,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2021RS/PrintFiles/212600-2.pdf,https://legiscan.com/AL/bill/HR178/2021,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar","Resolution, Legislative",data\raw\alabama_legislature\amendments\2021\1756\1492312\117882.pdf,3,d27b18e78a1e2f1f64e22d00a27cd99803b86432cbeb3f74118f2a4322e6b5b8,extracted,data\processed\legislative\focal_amendment_text\117882.txt,2744
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1446249,HB391,2021,Regular Session 2021,105741,2021-04-15,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,unclassified,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HB391/id/105741,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2021RS/PrintFiles/213408-1.pdf,https://legiscan.com/AL/bill/HB391/2021,"Schools, public K-12, athletic events allowing competition by one biological gender against another prohibited unless the event specifically includes both genders","Schools, public K-12, athletic events allowing competition by one biological gender against another prohibited unless the event specifically includes both genders",Schools,data\raw\alabama_legislature\amendments\2021\1756\1446249\105741.pdf,1,501dfc4b8a68c0d75b1253fd1faa28e53ff5e43d00ab80df2355c06cf7984d61,extracted,data\processed\legislative\focal_amendment_text\105741.txt,502
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1550617,HB105,2022,Regular Session 2022,135731,2022-03-09,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,criminal_justice,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HB105/id/135731,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2022RS/PrintFiles/218314-1.pdf,https://legiscan.com/AL/bill/HB105/2022,"Abuse, registry for individuals convicted of certain crimes against elders, require certain care providers to query the registry, criminal penalties, Sec. 38-9-8 am'd.","Abuse, registry for individuals convicted of certain crimes against elders, require certain care providers to query the registry, criminal penalties, Sec. 38-9-8 am'd.",Abuse,data\raw\alabama_legislature\amendments\2022\1836\1550617\135731.pdf,2,10b08bd5607da7d783d18c9023d8573c58fbf3611eef796212b9010c914f6a72,extracted,data\processed\legislative\focal_amendment_text\135731.txt,696
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1587346,SB204,2022,Regular Session 2022,136162,2022-03-10,S,Senate Figures Amendment Offered,Senate Figures Amendment Offered,0,criminal_justice,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/SB204/id/136162,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2022RS/PrintFiles/218294-1.pdf,https://legiscan.com/AL/bill/SB204/2022,"Law enforcement officers, judges, and prosecutors, confidentiality, to restrict disclosure of personal information of","Law enforcement officers, judges, and prosecutors, confidentiality, to restrict disclosure of personal information of",Confidential Information,data\raw\alabama_legislature\amendments\2022\1836\1587346\136162.pdf,2,a5967dfd6c840e34d5bf4c855004fc89363aab9b7642437f058ffe1525b46fec,extracted,data\processed\legislative\focal_amendment_text\136162.txt,1000
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,3490,1830493,SB18,2024,Regular Session 2024,199959,2024-02-21,S,Senate Judiciary Figures substitution adopted,Senate Judiciary Figures substitution adopted UYKKDDD-1,0,unclassified,Figures,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/SB18/id/199959,https://alison.legislature.state.al.us/files/pdf/SearchableInstruments/2024RS/UYKKDDD-1.pdf,https://legiscan.com/AL/bill/SB18/2024,"Commencement of actions, Scouts' Honor Bill, exception to statute of limitations for sex offense against minor, provided in actions against a bankruptcy estate","Commencement of actions, Scouts' Honor Bill, exception to statute of limitations for sex offense against minor, provided in actions against a bankruptcy estate",Crimes & Offenses,data\raw\alabama_legislature\amendments\2024\2103\1830493\199959.pdf,3,4f8ef9527ae79aaeefcb7eab51ca04d62438606b98cbab59577a86417d2609a6,extracted,data\processed\legislative\focal_amendment_text\199959.txt,2882
ALPERSON-ANTHONY-DANIELS,Anthony Daniels,2014,17642,1069269,SB212,2018,Regular Session 2018,61645,2018-03-21,H,House Daniels Amendment Offered,House Daniels Amendment Offered,0,taxes_budget,Daniels,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/SB212/id/61645,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/193553-1.pdf,https://legiscan.com/AL/bill/SB212/2018,"Education, Alabama Cyber Engineering School established, bd of directors, programs and eligibility requirements, conditional appropriation of $1,500,000 from Education Trust Fund for fiscal year ending October 1, 2019.","Education, Alabama Cyber Engineering School established, bd of directors, programs and eligibility requirements, conditional appropriation of $1,500,000 from Education Trust Fund for fiscal year ending October 1, 2019.",Education,data\raw\alabama_legislature\amendments\2018\1468\1069269\61645.pdf,1,e30f685ef480fa26df269418bc353c63260c4d4a6fa9aabbf779855669142050,extracted,data\processed\legislative\focal_amendment_text\61645.txt,465
ALPERSON-ANTHONY-DANIELS,Anthony Daniels,2014,17642,1248096,HB314,2019,Regular Session 2019,75160,2019-04-30,H,House Daniels Amendment Offered,House Daniels Amendment Offered,0,abortion,Daniels,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HB314/id/75160,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2019RS/PrintFiles/200209-1.pdf,https://legiscan.com/AL/bill/HB314/2019,"Abortion, prohibited under certain conditions, Class A felony; attempted abortion a Class C felony, exceptions","Abortion, prohibited under certain conditions, Class A felony; attempted abortion a Class C felony, exceptions",Abortion,data\raw\alabama_legislature\amendments\2019\1621\1248096\75160.pdf,1,1f7a5ccc1b1906d9e409f4322ef2ad5b066004d4edf4ed86ff912e1473701ed1,extracted,data\processed\legislative\focal_amendment_text\75160.txt,479
ALPERSON-ANTHONY-DANIELS,Anthony Daniels,2014,17642,1263544,HR245,2019,Regular Session 2019,76695,2019-05-21,H,House Daniels first Substitute Offered,House Daniels first Substitute Offered,0,unclassified,Daniels,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HR245/id/76695,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2019RS/PrintFiles/201663-1.pdf,https://legiscan.com/AL/bill/HR245/2019,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar","Resolution, Legislative",data\raw\alabama_legislature\amendments\2019\1621\1263544\76695.pdf,3,00aab1b9f99c935edbecff879a831c40aa467ae1bb60eb7b849326787fdbbb91,extracted,data\processed\legislative\focal_amendment_text\76695.txt,4098
ALPERSON-BARBARA-A-DRUMMOND,Barbara A. Drummond,2014,17624,1069269,SB212,2018,Regular Session 2018,61646,2018-03-21,H,House Drummond Amendment Offered,House Drummond Amendment Offered,0,taxes_budget,Drummond,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/SB212/id/61646,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2018RS/PrintFiles/193810-1.pdf,https://legiscan.com/AL/bill/SB212/2018,"Education, Alabama Cyber Engineering School established, bd of directors, programs and eligibility requirements, conditional appropriation of $1,500,000 from Education Trust Fund for fiscal year ending October 1, 2019.","Education, Alabama Cyber Engineering School established, bd of directors, programs and eligibility requirements, conditional appropriation of $1,500,000 from Education Trust Fund for fiscal year ending October 1, 2019.",Education,data\raw\alabama_legislature\amendments\2018\1468\1069269\61646.pdf,1,5dc541219e2c1febfb31b7bef9bd1f4b5f2954c750f767d38b95ba7eabb2538c,extracted,data\processed\legislative\focal_amendment_text\61646.txt,306
ALPERSON-BARBARA-A-DRUMMOND,Barbara A. Drummond,2014,17624,1258044,HB598,2019,Regular Session 2019,76455,2019-05-16,H,House Drummond Amendment Offered,House Drummond Amendment Offered,0,taxes_budget,Drummond,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HB598/id/76455,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2019RS/PrintFiles/201491-1.pdf,https://legiscan.com/AL/bill/HB598/2019,"Mobile Co., simplified sellers use tax, distrib. of portion of the proceeds to the Circuit Court of the Thirteenth Judicial Circuit","Mobile Co., simplified sellers use tax, distrib. of portion of the proceeds to the Circuit Court of the Thirteenth Judicial Circuit",Mobile County,data\raw\alabama_legislature\amendments\2019\1621\1258044\76455.pdf,2,06f09da0d647dec0badfe99dafb2f3feb6ec0e93cb7719b9bd3bebbce1c46cfc,extracted,data\processed\legislative\focal_amendment_text\76455.txt,1925
ALPERSON-BARBARA-A-DRUMMOND,Barbara A. Drummond,2014,17624,1176843,SB14,2019,Regular Session 2019,76893,2019-05-23,H,House Drummond Amendment Offered,House Drummond Amendment Offered,0,public_education,Drummond,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/SB14/id/76893,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2019RS/PrintFiles/201962-1.pdf,https://legiscan.com/AL/bill/SB14/2019,"Education, public schools, grades 6 to 12, allow elective courses on the study of the Bible and display artifacts, monuments, symbols, and text related to the study of the Bible, State Board of Education to implement rules and policies","Education, public schools, grades 6 to 12, allow elective courses on the study of the Bible and display artifacts, monuments, symbols, and text related to the study of the Bible, State Board of Education to implement rules and policies",Education,data\raw\alabama_legislature\amendments\2019\1621\1176843\76893.pdf,2,78d1a3c994ad37154c724abb73a6148e7ae8d367683c2d3465db494eb26da521,extracted,data\processed\legislative\focal_amendment_text\76893.txt,1043
ALPERSON-BARBARA-A-DRUMMOND,Barbara A. Drummond,2014,17624,1318793,HB46,2020,Regular Session 2020,79902,2020-02-18,H,House Drummond Amendment Offered,House Drummond Amendment Offered,0,unclassified,Drummond,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HB46/id/79902,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2020RS/PrintFiles/205193-1.pdf,https://legiscan.com/AL/bill/HB46/2020,"Motor vehicles, smoking of tobacco products prohibited in vehicle with minor present","Motor vehicles, smoking of tobacco products prohibited in vehicle with minor present",Tobacco,data\raw\alabama_legislature\amendments\2020\1706\1318793\79902.pdf,1,0bcd8e89470e23dd514c0fd9e548d010abbd2383470397e61603bb340f3463e6,extracted,data\processed\legislative\focal_amendment_text\79902.txt,596
ALPERSON-BARBARA-A-DRUMMOND,Barbara A. Drummond,2014,17624,1434494,HB265,2021,Regular Session 2021,105970,2021-04-15,H,House Drummond Amendment Offered,House Drummond Amendment Offered,0,unclassified,Drummond,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HB265/id/105970,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2021RS/PrintFiles/213401-1.pdf,https://legiscan.com/AL/bill/HB265/2021,"Psychology Professional Wellness Committee, established within Psychology Examiners board to provide intervention services to impaired licensed professionals, duties, immunity provided, Sec. 34-26-4 added","Psychology Professional Wellness Committee, established within Psychology Examiners board to provide intervention services to impaired licensed professionals, duties, immunity provided, Sec. 34-26-4 added","Psychology, Alabama Board of Examiners in",data\raw\alabama_legislature\amendments\2021\1756\1434494\105970.pdf,1,e1847dad5ffee2c8dc1e07caeb51c5636605dfaf097dcaa88ed7c14b65feed78,extracted,data\processed\legislative\focal_amendment_text\105970.txt,354
ALPERSON-BARBARA-A-DRUMMOND,Barbara A. Drummond,2014,17624,1550563,HB97,2022,Regular Session 2022,128558,2022-02-15,H,House Drummond Amendment Offered,House Drummond Amendment Offered,0,unclassified,Drummond,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HB97/id/128558,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2022RS/PrintFiles/217495-1.pdf,https://legiscan.com/AL/bill/HB97/2022,"Oil and Gas Board, underground gas storage facilities, regulation, gas further defined to include abandonment of underground storage facilities, performance bonds, fees by board, Secs. 9-17-150, 9-17-151 am'd.","Oil and Gas Board, underground gas storage facilities, regulation, gas further defined to include abandonment of underground storage facilities, performance bonds, fees by board, Secs. 9-17-150, 9-17-151 am'd.","Oil and Gas Board, State",data\raw\alabama_legislature\amendments\2022\1836\1550563\128558.pdf,1,a2ccd3242b6cd0a7f8d9eefae4dce68f75df591268cf7a964c59c39fd515686e,extracted,data\processed\legislative\focal_amendment_text\128558.txt,134
ALPERSON-BARBARA-A-DRUMMOND,Barbara A. Drummond,2014,17624,1581115,HB220,2022,Regular Session 2022,131138,2022-02-23,H,House Drummond Amendment Offered,House Drummond Amendment Offered,0,unclassified,Drummond,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/HB220/id/131138,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2022RS/PrintFiles/218034-2.pdf,https://legiscan.com/AL/bill/HB220/2022,"Literacy Act, definitions further provided, membership and duties of the Literacy Task Force, duties and functioning of the Alabama Committee on Grade Level Reading, Secs. 16-6G-2 to 16-6G-5, inclusive, am'd.","Literacy Act, definitions further provided, membership and duties of the Literacy Task Force, duties and functioning of the Alabama Committee on Grade Level Reading, Secs. 16-6G-2 to 16-6G-5, inclusive, am'd.",Education,data\raw\alabama_legislature\amendments\2022\1836\1581115\131138.pdf,1,dd0267cc02868a44e4b46863e1c5ca1b30f529514f87dbce458350d382f8021e,extracted,data\processed\legislative\focal_amendment_text\131138.txt,195
ALPERSON-BARBARA-A-DRUMMOND,Barbara A. Drummond,2014,17624,1581029,SB171,2022,Regular Session 2022,140462,2022-03-29,H,House Drummond Amendment Offered,House Drummond Amendment Offered,0,public_education,Drummond,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/SB171/id/140462,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2022RS/PrintFiles/219037-2.pdf,https://legiscan.com/AL/bill/SB171/2022,"Alabama Numeracy Act, established for K-5 public school students, Elementary Mathematics Task force and Postsecondary Mathematics Task Forces created, Office of Mathematics Improvement created, use of assessments, intervention services, summer programs, and mathematics coaches provided, use of Common Core State Standards in K-12 schools terminated and prohibited","Alabama Numeracy Act, established for K-5 public school students, Elementary Mathematics Task force and Postsecondary Mathematics Task Forces created, Office of Mathematics Improvement created, use of assessments, intervention services, summer programs, and mathematics coaches provided, use of Common Core State Standards in K-12 schools terminated and prohibited",Public Elementary Education; Schools,data\raw\alabama_legislature\amendments\2022\1836\1581029\140462.pdf,2,2cb7145909f61a9c584b6e77de580882d23a7c6734c8db5023ef2b6703fc3ee7,extracted,data\processed\legislative\focal_amendment_text\140462.txt,1704
ALPERSON-RICHARD-LINDSEY,Richard Lindsey,2014,3392,948640,SB60,2017,Regular Session 2017,50790,2017-04-27,H,House Lindsey Amendment Offered,House Lindsey Amendment Offered,0,unclassified,Lindsey,reviewed_identity_surname_in_amendment_title,high,post_election,https://legiscan.com/AL/amendment/SB60/id/50790,http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2017RS/PrintFiles/186056-2.pdf,https://legiscan.com/AL/bill/SB60/2017,"Memorial Preservation Act, monuments 40 years and older on public property prohibited from relocation or removal, monuments 20 to 40 years old required to get permission of Committee on Alabama Monument Protection, members, waivers, fines, exemptions","Memorial Preservation Act, monuments 40 years and older on public property prohibited from relocation or removal, monuments 20 to 40 years old required to get permission of Committee on Alabama Monument Protection, members, waivers, fines, exemptions",Monuments,data\raw\alabama_legislature\amendments\2017\1254\948640\50790.pdf,1,efe67d71500bd1f72da4c72c57ff729ebf575dc839e32628591cc7b16463df46,extracted,data\processed\legislative\focal_amendment_text\50790.txt,820
