source_row_id,target_norm,match_method,match_score,score_margin
505,JENA FIRE DEPARTMENT,exact,100.0,100.0
506,KNOXVILLE FIRE DEPARTMENT,exact,100.0,100.0
507,AKRON CITY HALL,exact,100.0,100.0
508,MOUNT HEBRON PRE SCHOOL,exact,100.0,100.0
509,FORKLAND CITY HALL,exact,100.0,100.0
510,TISHABEE COMMUNITY CENTER,exact,100.0,100.0
511,BOLIGEE FIRE DEPARTMENT,exact,100.0,100.0
512,BROWN MORROW BRANCH HGTS,fuzzy,95.0,49.76190476190476
513,NATIONAL GUARD ARMORY,exact,100.0,100.0
514,GREENE COUNTY COURTHOUSE,exact,100.0,100.0
515,EUTAW ACTIVITY CENTER,exact,100.0,100.0
516,,unmatched,67.5,13.5
517,,unmatched,90.0,0.0
518,,unmatched,90.0,0.0
519,,unmatched,90.0,18.0
520,,unmatched,90.0,29.999999999999993
521,,unmatched,90.0,29.999999999999993
522,,unmatched,85.5,0.0
523,PETREY COMMUNITY CENTER,exact,100.0,100.0
524,VOLUNTEER FIRE DEPARTMENT HONORAVILLE,fuzzy,95.0,9.5
525,CHAPEL HILL COMMUNITY CENTER,exact,100.0,100.0
526,RUTLEDGE COMMUNITY CENTER,exact,100.0,100.0
527,BUSH S GROCERY,exact,100.0,100.0
528,DOZIER CITY HALL,exact,100.0,100.0
529,GLENWOOD CITY HALL,exact,100.0,100.0
530,HARBIN FARM CENTER,exact,100.0,100.0
531,LILLER S STORE,fuzzy,95.0,9.5
532,COUNTY COURTHOUSE,exact,100.0,100.0
533,BRANTLEY COMMUNITY CENTER,exact,100.0,100.0
534,GRIMES COMMUNITY CENTER,exact,100.0,100.0
535,,unmatched,90.0,40.0
536,,unmatched,90.0,38.699999999999996
537,,unmatched,90.0,42.63157894736842
538,,unmatched,81.81818181818181,18.48484848484849
539,,unmatched,90.0,33.15789473684211
540,,unmatched,71.7948717948718,18.357371794871796
541,NEWTON TOWN HALL,exact,100.0,100.0
542,ROCKY HEAD FT RUCKER 2908,fuzzy,95.0,35.90909090909092
543,,unmatched,48.0,3.555555555555557
544,,unmatched,90.0,36.0
545,OZARK CIVIC CENTER,exact,100.0,100.0
546,,unmatched,90.0,44.83870967741935
547,,unmatched,90.0,34.61538461538461
548,,unmatched,90.0,33.75
549,,unmatched,90.0,43.36363636363637
550,,unmatched,90.0,28.928571428571423
551,CARROLLTON SPEEDSMILL,fuzzy,97.67441860465115,43.67441860465115
552,,unmatched,90.0,27.0
553,COCHRANE DANCY,exact,100.0,100.0
554,,unmatched,90.0,34.827586206896555
555,,unmatched,90.0,32.85714285714286
556,DUNBAR COMMUNITY CENTER,exact,100.0,100.0
557,,unmatched,90.0,27.5
558,,unmatched,85.0,24.13043478260869
559,,unmatched,85.5,1.5
560,,unmatched,90.0,45.0
561,MCINTOSH COMMUNITY,fuzzy,95.0,9.5
562,MILLRY FIRE HOUSE,fuzzy,93.75,8.25
563,RED CREEK FIRE HOUSE,fuzzy,94.73684210526316,26.31578947368422
564,COPELAND ASSEMBLY OF GOD,fuzzy,95.0,52.25
565,FRANKVILLE FIRE HOUSE,fuzzy,95.0,20.0
566,LEROY FIRE HOUSE,fuzzy,93.33333333333333,7.833333333333329
567,SAINT STEPHENS FIRE HOUSE,fuzzy,95.83333333333334,33.33333333333334
568,LATON HILL FIRE HOUSE,fuzzy,95.0,25.0
569,WAGARVILLE FIRE HOUSE,fuzzy,95.0,20.0
570,DEER PARK FIRE HOUSE,fuzzy,94.73684210526316,26.31578947368422
571,FRUITDALE FIRE HOUSE,fuzzy,94.73684210526316,22.94197031039137
572,YARBO FIRE HOUSE,fuzzy,93.33333333333333,7.833333333333329
573,FAIRFORD FIRE HOUSE,fuzzy,94.44444444444444,21.71717171717171
574,CHARITY CHAPEL FIRE HOUSE,fuzzy,95.83333333333334,30.7170542635659
575,MOWA CHOCTAW COMMUNITY CENTER,exact,100.0,100.0
576,HOBSON FIRE HOUSE,exact,100.0,100.0
577,TIBBIE FIRE HOUSE,fuzzy,93.75,8.25
578,CHATOM COURTHOUSE,exact,100.0,100.0
579,CORNERSTONE,exact,100.0,100.0
580,FITZPATRICK,exact,100.0,100.0
581,THOMPSON,exact,100.0,100.0
582,UNION SPRINGS ARMORY,exact,100.0,100.0
583,THREE NOTCH,exact,100.0,100.0
584,OLD UNION CHURCH,exact,100.0,100.0
585,NESMITH COMMUNITY CENTER,exact,100.0,100.0
586,,unmatched,83.72093023255813,1.902748414376319
587,UPSHAW FIRE DEPARTMENT,exact,100.0,100.0
588,NEIGHBORHOOD FCLTY,fuzzy,92.3076923076923,49.55769230769231
589,,unmatched,48.857142857142854,6.751879699248121
590,ADDISON COMMUNITY CENTER,exact,100.0,100.0
591,HELICON FIRE DEPARTMENT,exact,100.0,100.0
592,BLACK POND FIRE DEPARTMENT,exact,100.0,100.0
593,ARLEY FIRE DEPARTMENT,exact,100.0,100.0
594,NATURAL BRIDGE CITY HALL,exact,100.0,100.0
595,LYNN CITY HALL,exact,100.0,100.0
596,,unmatched,45.0,1.0975609756097597
597,DELMAR FIRE DEPARTMENT,exact,100.0,100.0
598,DOUBLE SPRINGS MUN BUILDING,exact,100.0,100.0
599,ASHRIDGE FIRE DEPARTMENT,exact,100.0,100.0
600,ARLINGTON COMMUNITY CENTER,exact,100.0,100.0
601,,unmatched,48.46153846153846,0.0
602,,unmatched,91.30434782608697,46.30434782608697
603,,unmatched,86.36363636363636,0.8636363636363598
604,,unmatched,86.36363636363636,0.8636363636363598
605,PORTABLE BUILDING,exact,100.0,100.0
606,MOUNT WESINER VOLUNTEER FIRE DEPARTMENT,fuzzy,97.43589743589743,11.93589743589743
607,,unmatched,85.5,0.0
608,BROOMTOWN FIRE DEPARTMENT,fuzzy,95.0,9.5
609,MOUNT CALVARY BAPTIST CHURCH,fuzzy,95.0,9.5
610,,unmatched,85.5,15.129629629629633
611,,unmatched,85.5,0.0
612,,unmatched,55.38461538461539,1.3846153846153868
613,,unmatched,85.5,38.44117647058824
614,,unmatched,76.0,20.444444444444443
615,,unmatched,90.9090909090909,5.4090909090909065
616,ROCK RUN CHURCH,exact,100.0,100.0
617,,unmatched,85.5,0.0
618,SPRING CREEK VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
619,GAYLESVILLE CITY HALL,exact,100.0,100.0
620,,unmatched,85.5,13.431034482758633
621,,unmatched,85.5,0.0
622,WING FIRE DEPARTMENT,exact,100.0,100.0
623,,unmatched,90.0,37.38461538461539
624,SANFORD CITY HALL,exact,100.0,100.0
625,,unmatched,85.5,37.5
626,,unmatched,90.0,42.5
627,,unmatched,90.0,8.571428571428584
628,LOCKHART CITY HALL,exact,100.0,100.0
629,,unmatched,85.5,25.499999999999993
630,CAROLINA CITY HALL,exact,100.0,100.0
631,HOPEWELL,exact,100.0,100.0
632,RED LEVEL FIRE DEPARTMENT,exact,100.0,100.0
633,RIVER FALLS CITY HALL,exact,100.0,100.0
634,,unmatched,90.0,45.29411764705882
635,,unmatched,85.5,8.08064516129032
636,GANTT CITY HALL,exact,100.0,100.0
637,HEATH CITY HALL,exact,100.0,100.0
638,,unmatched,90.0,47.57575757575758
639,STRAUGHN AG BUILDING,exact,100.0,100.0
640,ROSE HILL COMMUNITY CENTER,exact,100.0,100.0
641,LEXINGTON SENIOR CENTER,exact,100.0,100.0
642,,unmatched,79.16666666666666,1.9791666666666572
643,HIBBETT SCHOOL,exact,100.0,100.0
644,,unmatched,85.5,25.500000000000007
645,GRADY RICHARDS CENTER,exact,100.0,100.0
646,HANDY RECREATION CENTER,exact,100.0,100.0
647,HIGHLAND BAPTIST CHURCH,fuzzy,95.0,9.5
648,SHERROD AVE CHURCH OF CHRIST,fuzzy,95.0,24.428571428571445
649,CENTRAL BAPTIST CHURCH,fuzzy,95.0,9.5
650,BROADWAY RECREATION CENTER,exact,100.0,100.0
651,,unmatched,90.0,4.5
652,CENTER STAR FIRST BAPTIST,exact,100.0,100.0
653,,unmatched,85.5,0.0
654,FLORENCE BLVD CHURCH CHRIST,fuzzy,95.0,9.5
655,LAUDERDALE COUNTY BD,exact,100.0,100.0
656,PETERMAN WATER DEPARTMENT,exact,100.0,100.0
657,,unmatched,85.5,36.71951219512195
658,SAINT JOHN AME CHURCH,exact,100.0,100.0
659,BEATRICE TOWN HALL,exact,100.0,100.0
660,LOWER PEACH TREE,exact,100.0,100.0
661,,unmatched,90.0,4.5
662,,unmatched,90.0,3.6363636363636402
663,COY PUBLIC SCHOOL HOUSE,fuzzy,95.0,45.0
664,,unmatched,85.5,25.499999999999993
665,HAMBURG VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
666,,unmatched,90.0,4.5
667,FAITH FELLOWSHIP,exact,100.0,100.0
668,MILLER FERRY RIVERVIEW CHURCH,fuzzy,95.0,48.191489361702125
669,PRAIRIE BLUFF CATHERINE,exact,100.0,100.0
670,,unmatched,90.0,3.6363636363636402
671,,unmatched,85.5,42.02173913043478
672,PINE HILL CITY HALL,exact,100.0,100.0
673,PINE HILL MIDDLE SCHOOL,fuzzy,93.02325581395348,7.523255813953483
674,HAROLD HARBIN GYM,exact,100.0,100.0
675,PLAINVIEW CHURCH CHRIST,exact,100.0,100.0
676,,unmatched,85.5,35.5
677,SAINT LUKE CHRISTIAN,fuzzy,95.0,9.5
678,OAKWOOD UNIVERSITY CHURCH,exact,100.0,100.0
679,,unmatched,90.9090909090909,27.272727272727273
680,,unmatched,68.29268292682926,3.07529162248143
681,,unmatched,90.0,0.0
682,COVENANT PRESBYTERIAN CHURCH,fuzzy,95.0,21.829268292682926
683,,unmatched,85.71428571428572,6.036866359447018
684,DR RICHARD SHOWERS CENTER,exact,100.0,100.0
685,A AND M UNIVERSITY NEW GYM,fuzzy,95.0,35.42553191489362
686,OPTIMIST PARK,exact,100.0,100.0
687,COVE CHURCH AT CHASE,exact,100.0,100.0
688,ALL NATIONS CHURCH,exact,100.0,100.0
689,,unmatched,87.27272727272728,39.44664031620554
690,SHERWOOD BAPTIST CHURCH,fuzzy,95.0,9.5
691,TRINITY PRESBYTERIAN,exact,100.0,100.0
692,RESTORATION CHURCH,exact,100.0,100.0
693,MONROVIA CHURCH OF CHRIST,fuzzy,95.0,19.444444444444443
694,NORTHEAST HUNTSVILLE,exact,100.0,100.0
695,BROWNSBORO BAPTIST CHURCH,fuzzy,95.0,24.72972972972974
696,MAYSVILLE CHURCH CHRIST,exact,100.0,100.0
697,GURLEY SENIOR CENTER,exact,100.0,100.0
698,WHITESBURG CENTER,exact,100.0,100.0
699,,unmatched,85.5,0.0
700,OWENS CROSS RDS CITY HALL,fuzzy,97.95918367346938,12.459183673469383
701,MADISON CHURCH OF CHRIST,exact,100.0,100.0
702,,unmatched,90.0,28.775510204081634
703,MADISON BAPTIST CHURCH,fuzzy,95.0,9.5
704,,unmatched,85.5,0.0
705,,unmatched,85.5,38.54347826086957
706,NEW HOPE CITY HALL,exact,100.0,100.0
707,RIVERTREE CHURCH,exact,100.0,100.0
708,,unmatched,85.5,0.0
709,HAMPTON COVE CHURCH,exact,100.0,100.0
710,MADISON COUNTY NATURE TRAIL,exact,100.0,100.0
711,THE DWELLING PLACE,exact,100.0,100.0
712,TRIANA CITY HALL,exact,100.0,100.0
713,INTERGRAPH CORP,exact,100.0,100.0
714,,unmatched,90.0,4.5
715,,unmatched,90.0,45.0
716,LIMBAUGH COMMUNITY CENTER,exact,100.0,100.0
717,BON AIR CITY HALL,exact,100.0,100.0
718,KINGSTON BAPTIST CHURCH,fuzzy,95.0,37.10526315789473
719,,unmatched,90.0,4.5
720,RENFROE VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
721,,unmatched,82.82051282051282,22.82051282051281
722,STEMLEY VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
723,BERNEYS STATION VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
724,LAY LAKE VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
725,ANTIOCH BAPTIST CHURCH,fuzzy,95.0,9.5
726,,unmatched,90.0,4.5
727,EASTABOGA COMMUNITY CENTER,exact,100.0,100.0
728,IRONATON VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
729,,unmatched,88.88888888888889,3.3888888888888857
730,BRECON RECREATION CENTER,exact,100.0,100.0
731,MABRA CENTER,exact,100.0,100.0
732,WINTERBORO VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
733,COUNTY LINE VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
734,J CRAIG SMITH COMMUNITY CENTER,exact,100.0,100.0
735,OAK GROVE CITY HALL,exact,100.0,100.0
736,SAINT ANDREWS METHODIST CHURCH,fuzzy,95.0,52.25
737,FAYETTEVILLE VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
738,,unmatched,88.13559322033898,2.6355932203389756
739,WALDO CITY HALL,exact,100.0,100.0
740,BEMISTON RECREATION CENTER,exact,100.0,100.0
741,HINTON HALL,exact,100.0,100.0
742,UNIONTOWN CITY HALL,exact,100.0,100.0
743,HEIBERGER,exact,100.0,100.0
744,,unmatched,86.66666666666667,1.1666666666666714
745,RADFORDVILLE,exact,100.0,100.0
746,SEVERE,exact,100.0,100.0
747,ARMORY,exact,100.0,100.0
748,WEST PERRY,exact,100.0,100.0
749,,unmatched,90.0,4.5
750,EAST PERRY,exact,100.0,100.0
751,PLEASANT GROVES COMMUNITY CENTER,exact,100.0,100.0
752,SECTION NEW CITY HALL,exact,100.0,100.0
753,DEAN S CHAPEL COMMUNITY,fuzzy,95.0,9.5
754,PISGAH CITY HALL,exact,100.0,100.0
755,ROSALIE COMMUNITY CENTER,exact,100.0,100.0
756,FLAT ROCK RURITAN BUILDING,exact,100.0,100.0
757,HIGDON NORTH SAND MOUNT SCHOOL,fuzzy,92.85714285714286,7.357142857142861
758,LONG ISLAND COMMUNITY CENTER,exact,100.0,100.0
759,,unmatched,80.85106382978724,0.8510638297872362
760,BRIDGEPORT COMMUNITY CENTER,exact,100.0,100.0
761,HAMBRICK COMMUNITY,fuzzy,95.0,17.448979591836732
762,HOLLYTREE GROCERY,exact,100.0,100.0
763,PRINCETON FIRE HALL,exact,100.0,100.0
764,,unmatched,85.5,30.500000000000007
765,BISHOP HALL S STORE,fuzzy,95.0,29.6875
766,HYTOP TOWN HALL,exact,100.0,100.0
767,,unmatched,79.24528301886792,22.245283018867923
768,HOLLY SPRINGS BAPTIST CHURCH,fuzzy,95.0,35.0
769,TRENTON FIRE HALL,exact,100.0,100.0
770,,unmatched,90.0,4.5
771,LIMROCK FIRE HALL,exact,100.0,100.0
772,HOLLYWOOD CITY HALL,exact,100.0,100.0
773,SKYLINE CITY HALL,exact,100.0,100.0
774,TUPELO PIKEVILLE STORE,exact,100.0,100.0
775,ASPEL JACKSON WATERWORKS,fuzzy,93.61702127659575,44.051803885291406
776,,unmatched,85.5,29.25
777,CROW FIRE HALL,exact,100.0,100.0
778,FACKLER FIRE HALL,exact,100.0,100.0
779,STEVENSON CITY PARK,exact,100.0,100.0
780,,unmatched,91.89189189189189,6.391891891891888
781,LETCHER CHURCH OF GOD,exact,100.0,100.0
782,LARKINSVILLE STOCK BARN,exact,100.0,100.0
783,MACEDONIA SCHOOL,exact,100.0,100.0
784,LANGSTON CITY HALL,exact,100.0,100.0
785,CHANCELLOR COMMUNITY CENTER,exact,100.0,100.0
786,BELLWOOD COMMUNITY CENTER,exact,100.0,100.0
787,HACODA COMMUNITY CENTER,exact,100.0,100.0
788,FLAT CREEK COMMUNITY CENTER,exact,100.0,100.0
789,SAMSON MASONIC,fuzzy,95.0,42.61904761904761
790,PINEY GROVE,exact,100.0,100.0
791,SAMSON COMMUNITY CENTER,exact,100.0,100.0
792,TATE SCHOOL,exact,100.0,100.0
793,SLOCOMB NATIONAL GUARD,exact,100.0,100.0
794,BLACK COMMUNITY CENTER,exact,100.0,100.0
795,GENEVA NATIONAL GUARD,exact,100.0,100.0
796,DEVCO COMMUNITY CENTER,exact,100.0,100.0
797,GENEVA COMMUNITY CENTER,exact,100.0,100.0
798,GENEVA CITY HALL,exact,100.0,100.0
799,GENEVA COUNTY COURTHOUSE,fuzzy,95.0,34.39393939393939
800,REVELS STORE,exact,100.0,100.0
801,KINSTON CITY HALL,exact,100.0,100.0
802,LOWERY VOTING HOUSE,exact,100.0,100.0
803,GENEVA FARM CENTER,exact,100.0,100.0
804,HUGHES COMMUNITY CENTER,exact,100.0,100.0
805,MALVERN COMMUNITY,fuzzy,95.0,14.148936170212764
806,HUGHES VOTING HOUSE,exact,100.0,100.0
807,FAYETTE CIVIC CENTER,exact,100.0,100.0
808,ELDRIDGE CITY HALL,exact,100.0,100.0
809,ELM GROVE CHURCH,exact,100.0,100.0
810,,unmatched,90.0,4.5
811,THOMPSON KIRKLAND,exact,100.0,100.0
812,,unmatched,85.5,32.88461538461539
813,,unmatched,85.5,44.357142857142854
814,,unmatched,90.0,43.04347826086957
815,,unmatched,85.5,42.75
816,BOLEY SPRINGS CHURCH,exact,100.0,100.0
817,,unmatched,91.66666666666666,37.499999999999986
818,,unmatched,85.5,2.166666666666657
819,,unmatched,90.0,45.0
820,,unmatched,85.5,39.666666666666664
821,,unmatched,62.5,2.034883720930239
822,,unmatched,90.0,4.5
823,,unmatched,85.5,0.0
824,STOUGH TRINITY CHURCH,exact,100.0,100.0
825,,unmatched,90.0,47.25
826,FAYETTE COVIN VOTING CENTER,fuzzy,95.0,5.0
827,FAYETTE YOUTH CENTER,exact,100.0,100.0
828,,unmatched,85.5,40.891304347826086
829,,unmatched,85.5,0.0
830,LEE BELK COMMUNITY CENTER,exact,100.0,100.0
831,STUDDARD S CROSSROADS,fuzzy,97.5609756097561,52.56097560975609
832,,unmatched,85.5,32.86842105263157
833,PLEASANT SITE VOLUNTEER FIRE DEPARTMENT PRCT 4,fuzzy,95.0,9.5
834,,unmatched,85.5,30.115384615384613
835,,unmatched,60.454545454545446,20.993006993006986
836,,unmatched,90.0,47.25
837,,unmatched,85.5,46.92857142857142
838,,unmatched,90.0,45.0
839,,unmatched,80.0,10.90909090909092
840,RUSSELLVILLE HIGH PRCT2 1,fuzzy,95.0,16.379310344827587
841,,unmatched,85.5,0.0
842,,unmatched,48.97959183673469,0.12244897959183731
843,,unmatched,44.99999999999999,4.999999999999993
844,,unmatched,85.5,34.07142857142858
845,NATIONAL GUARD BRIDGEPORT,exact,100.0,100.0
846,,unmatched,45.16129032258065,3.7819799777530534
847,,unmatched,48.97959183673469,0.12244897959183731
848,,unmatched,41.379310344827594,1.3793103448275943
849,CLIFTON VOC BUILDING DIST 4,fuzzy,92.0,26.85714285714286
850,,unmatched,88.3720930232558,23.22923588039866
851,,unmatched,85.5,29.617647058823536
852,,unmatched,91.30434782608697,46.30434782608697
853,,unmatched,85.5,29.617647058823536
854,SWAGG,exact,100.0,100.0
855,CAVERS GROVE,exact,100.0,100.0
856,,unmatched,89.41176470588236,16.334841628959296
857,CORINTH,exact,100.0,100.0
858,MOORES STORE,exact,100.0,100.0
859,BETHEL,exact,100.0,100.0
860,BACON LEVEL,exact,100.0,100.0
861,,unmatched,89.47368421052632,36.036184210526315
862,MIDWAY,exact,100.0,100.0
863,WILSON STORE,exact,100.0,100.0
864,ROCK MILLS,exact,100.0,100.0
865,TIN SHOP,exact,100.0,100.0
866,WOODLAND FIRE DEPARTMENT,exact,100.0,100.0
867,WEDOWEE CITY HALL,exact,100.0,100.0
868,NEW HOPE,exact,100.0,100.0
869,WEHADKEE,exact,100.0,100.0
870,OMAHA,exact,100.0,100.0
871,,unmatched,53.4375,2.1554487179487225
872,ROY MARTIN CENTER,exact,100.0,100.0
873,LADONIA VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
874,FIRE DEPARTMENT HURTSBORO,exact,100.0,100.0
875,DIXIE VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
876,,unmatched,90.0,4.5
877,FT MITCHELL COMMUNITY CENTER,fuzzy,96.55172413793103,11.051724137931032
878,,unmatched,79.53488372093024,22.3920265780731
879,RUSSELL COUNTY COURTHOUSE,exact,100.0,100.0
880,,unmatched,90.0,18.75
881,OLD SEALE COURTHOUSE,exact,100.0,100.0
882,,unmatched,90.47619047619048,4.976190476190482
883,CRAWFORD VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
884,CLAUDE PARKMAN BUILDING,exact,100.0,100.0
885,,unmatched,45.6,1.8500000000000014
886,PLEASANT GROVE FIRE DEPARTMENT,exact,100.0,100.0
887,,unmatched,85.5,0.0
888,ARDMORE MUNICIPAL ANNEX,exact,100.0,100.0
889,WOOLEY SPRINGS BAPTIST CHURCH,fuzzy,95.0,37.85714285714286
890,MAYS MEMORIAL BAPTIST,exact,100.0,100.0
891,,unmatched,79.53488372093024,5.38854225751561
892,LESTER TOWN HALL,exact,100.0,100.0
893,WEST LIMESTONE FIRE DEPARTMENT,exact,100.0,100.0
894,ELKMONT TOWN HALL,exact,100.0,100.0
895,ELKTON RD BAPTIST CHURCH,fuzzy,95.0,9.5
896,CLEMENTS BAPTIST CHURCH,fuzzy,95.0,9.5
897,RIDDLES HALL,exact,100.0,100.0
898,COKER FIRE DEPARTMENT,fuzzy,95.0,9.5
899,BUHL VOLUNTEER FIRE DEPARTMENT STATION,fuzzy,95.0,8.63636363636364
900,UNITY BAPTIST,exact,100.0,100.0
901,ALBERTA BAPTIST,exact,100.0,100.0
902,COUNTY ROAD CAMP,fuzzy,93.33333333333333,35.73333333333333
903,MARY PHELPS CENTER,exact,100.0,100.0
904,,unmatched,68.18181818181819,6.225296442687757
905,STATION 2 CARROLLS CREEK,fuzzy,97.95918367346938,12.459183673469383
906,,unmatched,73.54838709677419,20.52513128282071
907,MCABEE CENTER,exact,100.0,100.0
908,COMMUNITY CHURCH COTTONDALE,fuzzy,95.0,18.07692307692308
909,COTTONDALE METHODIST,exact,100.0,100.0
910,,unmatched,85.5,30.499999999999993
911,MCDONALD HUGHES COMMUNITY CENTER,fuzzy,95.0,9.5
912,,unmatched,85.5,13.431034482758633
913,,unmatched,74.84848484848484,15.737373737373737
914,VESTAVIA HILLS ELEMENTARY,exact,100.0,100.0
915,HOLT ELEMENTARY,exact,100.0,100.0
916,,unmatched,85.5,0.0
917,,unmatched,85.5,13.431034482758633
918,NORTHPORT CITY HALL,exact,100.0,100.0
919,G G HARDIN COMMUNITY CENTER,exact,100.0,100.0
920,ELROD VOLUNTEER FIRE DEPARTMENT STATION,fuzzy,95.0,9.5
921,,unmatched,85.5,0.0
922,,unmatched,85.5,0.0
923,HAGLER COMMUNITY CENTER,exact,100.0,100.0
924,COALING TOWN HALL,exact,100.0,100.0
925,NORTHSIDE LIONS CLUB,exact,100.0,100.0
926,,unmatched,85.5,0.0
927,,unmatched,85.5,0.0
928,ABERNANT BAPTIST,exact,100.0,100.0
929,SHERIFF S FIRING RANGE,exact,100.0,100.0
930,,unmatched,77.94871794871794,24.88749345892203
931,,unmatched,77.02702702702702,18.69369369369369
932,VANCE TOWN HALL,exact,100.0,100.0
933,,unmatched,78.78048780487804,21.637630662020896
934,FOSTERS FIRE DEPARTMENT,fuzzy,95.0,9.5
935,,unmatched,90.0,4.5
936,RALPH FIRE DEPARTMENT,fuzzy,95.0,9.5
937,ROMULUS FIRE DEPARTMENT,fuzzy,95.0,9.5
938,ECHOLA FIRE DEPARTMENT,exact,100.0,100.0
939,NORTHPORT COMMUNITY CENTER,exact,100.0,100.0
940,CHURCH OF THE HIGHLANDS,fuzzy,95.0,9.5
941,,unmatched,85.5,0.0
942,,unmatched,68.29268292682926,23.848238482384815
943,,unmatched,85.5,0.0
944,,unmatched,85.5,13.431034482758633
945,UNIVERSITY MALL,exact,100.0,100.0
946,DUNCANVILLE MIDDLE SCHOOL,fuzzy,95.0,54.76470588235294
947,BELK ACTIVITY CENTER,exact,100.0,100.0
948,BOBBY MILLER ACTIVITY,fuzzy,95.0,9.5
949,,unmatched,47.36842105263159,2.3684210526315894
950,,unmatched,85.5,13.431034482758633
951,,unmatched,85.5,0.0
952,PINEY GROVE CHURCH 32 1,fuzzy,95.0,9.5
953,SPEAKE FIRE DEPARTMENT,fuzzy,95.0,9.5
954,HILLSBORO FIRE DEPARTMENT,fuzzy,95.0,9.5
955,HILLSBORO CITY HALL 1 1,fuzzy,95.0,33.92857142857144
956,,unmatched,90.0,4.5
957,TOWN CREEK COMMUNITY CENTER,exact,100.0,100.0
958,,unmatched,85.5,20.282608695652172
959,,unmatched,90.0,53.357142857142854
960,,unmatched,85.5,8.227272727272734
961,,unmatched,85.5,40.5
962,,unmatched,85.5,10.5
963,,unmatched,85.5,18.83333333333333
964,VINA FIRE DEPARTMENT PRCT 6,fuzzy,95.0,9.5
965,,unmatched,85.5,20.383720930232556
966,,unmatched,74.84848484848484,29.848484848484844
967,,unmatched,90.0,37.05882352941176
968,BLADON SPRINGS,exact,100.0,100.0
969,CULLOMBURG,exact,100.0,100.0
970,TOOMEY,exact,100.0,100.0
971,MELVIN,exact,100.0,100.0
972,HURRICANE,exact,100.0,100.0
973,PELHAM,exact,100.0,100.0
974,PENNINGTON,exact,100.0,100.0
975,,unmatched,85.5,2.166666666666657
976,,unmatched,90.0,8.181818181818187
977,RANGE FIRE DEPARTMENT,exact,100.0,100.0
978,,unmatched,81.25,32.60135135135135
979,LENOX COMMUNITY HOUSE,exact,100.0,100.0
980,BELLEVILLE FIRE DEPARTMENT,exact,100.0,100.0
981,OLD FIELD CHURCH,exact,100.0,100.0
982,SKINNERTON FIRE DEPARTMENT,exact,100.0,100.0
983,BERMUDA COMMUNTIY CENTER,fuzzy,95.83333333333334,36.722222222222236
984,,unmatched,86.89655172413794,33.05039787798409
985,CARVER RECREATION,fuzzy,95.0,16.219512195121965
986,DAVID BURT BUILDING,exact,100.0,100.0
987,PAUL FIRE DEPARTMENT,exact,100.0,100.0
988,BROOKLYN MASONIC LODGE,fuzzy,95.0,50.0
989,JOHNSVILLE FIRE DEPARTMENT,exact,100.0,100.0
990,HEALTH DEPARTMENT,exact,100.0,100.0
991,,unmatched,85.5,29.944444444444443
992,CASTLEBERRY FIRE DEPARTMENT,exact,100.0,100.0
993,LITTLE ZION CHURCH,exact,100.0,100.0
994,FLAT ROCK FIRE DEPARTMENT,exact,100.0,100.0
995,BROWNVILLE FIRE DEPARTMENT,exact,100.0,100.0
996,2ND MOUNT ZION CHURCH,exact,100.0,100.0
997,,unmatched,49.090909090909086,0.0
998,LYEFFION FIRE DEPARTMENT,exact,100.0,100.0
999,,unmatched,86.7391304347826,24.557312252964415
1000,SANDCUTT FIRE DEPARTMENT,fuzzy,97.87234042553192,12.372340425531917
1001,,unmatched,85.5,0.0
1002,MEGARGEL ASSEMBLY OF GOD,exact,100.0,100.0
1003,URIAH FIRE DEPARTMENT,exact,100.0,100.0
1004,GOODWAY FIRE DEPARTMENT,exact,100.0,100.0
1005,,unmatched,90.0,4.5
1006,,unmatched,88.23529411764706,2.735294117647058
1007,OAK GROVE BAPTIST CHURCH,fuzzy,95.0,39.583333333333336
1008,,unmatched,72.06896551724137,0.0
1009,,unmatched,90.0,4.5
1010,,unmatched,91.30434782608697,21.536905965621855
1011,,unmatched,44.44444444444444,1.6944444444444429
1012,MONROEVILLE HOUS AUTH,fuzzy,93.33333333333333,23.537414965986386
1013,,unmatched,80.0,4.0
1014,,unmatched,65.45454545454545,17.954545454545453
1015,BURNT CORN FIRE DEPARTMENT,exact,100.0,100.0
1016,,unmatched,74.4186046511628,13.953488372093034
1017,CHRYSLER ELISKA,exact,100.0,100.0
1018,COLEMAN ASSEMBLY OF GOD,exact,100.0,100.0
1019,EXCEL ASSEMBLY,exact,100.0,100.0
1020,PERDUE HILL MASONIC LODGE,exact,100.0,100.0
1021,,unmatched,86.36363636363636,30.946969696969695
