county_norm,precinct,office,district,dem_allocated,rep_allocated,allocation_method,match_method
ESCAMBIA,FLOMATON CITY HALL,State House,66.0,58.316063968186384,324.5415733881677,county_distribution_fallback,unmatched
ESCAMBIA,FLOMATON CITY HALL,State House,92.0,10.683936031813607,59.45842661183225,county_distribution_fallback,unmatched
ESCAMBIA,FLOMATON CITY HALL,State Senate,22.0,69.0,384.0,county_distribution_fallback,unmatched
ESCAMBIA,BARNETTS CROSSROADS/ROBIN,State House,66.0,4.2258017368251,105.64504342062752,county_distribution_fallback,unmatched
ESCAMBIA,BARNETTS CROSSROADS/ROBIN,State House,92.0,0.774198263174899,19.354956579372477,county_distribution_fallback,unmatched
ESCAMBIA,BARNETTS CROSSROADS/ROBIN,State Senate,22.0,5.0,125.0,county_distribution_fallback,unmatched
ESCAMBIA,RACHEL PATTERSON ELEM SCH,State House,66.0,133.5353348836732,384.54795805108415,county_distribution_fallback,unmatched
ESCAMBIA,RACHEL PATTERSON ELEM SCH,State House,92.0,24.46466511632681,70.45204194891582,county_distribution_fallback,unmatched
ESCAMBIA,RACHEL PATTERSON ELEM SCH,State Senate,22.0,158.0,455.0,county_distribution_fallback,unmatched
ESCAMBIA,ABSENTEE,State House,66.0,120.01276932583285,318.62545095661255,county_distribution_fallback,non_geographic
ESCAMBIA,ABSENTEE,State House,92.0,21.987230674167133,58.37454904338739,county_distribution_fallback,non_geographic
ESCAMBIA,ABSENTEE,State Senate,22.0,142.0,377.0,county_distribution_fallback,non_geographic
ESCAMBIA,PROVISIONAL,State House,66.0,0.0,0.0,county_distribution_fallback,non_geographic
ESCAMBIA,PROVISIONAL,State House,92.0,0.0,0.0,county_distribution_fallback,non_geographic
ESCAMBIA,PROVISIONAL,State Senate,22.0,0.0,0.0,county_distribution_fallback,non_geographic
ETOWAH,SOUTHSIDE HS OLD LUNCH RM,State House,28.0,270.9418882824282,1547.208919443084,county_distribution_fallback,unmatched
ETOWAH,SOUTHSIDE HS OLD LUNCH RM,State House,29.0,161.32986894919244,921.2713980592821,county_distribution_fallback,unmatched
ETOWAH,SOUTHSIDE HS OLD LUNCH RM,State House,30.0,168.72824276837943,963.5196824976342,county_distribution_fallback,unmatched
ETOWAH,SOUTHSIDE HS OLD LUNCH RM,State Senate,10.0,601.0,3432.0,county_distribution_fallback,unmatched
ETOWAH,TILLISON BEND WATER AUTH.,State House,28.0,45.08184497211783,213.6879451678385,county_distribution_fallback,unmatched
ETOWAH,TILLISON BEND WATER AUTH.,State House,29.0,26.843572204524534,127.2385322494463,county_distribution_fallback,unmatched
ETOWAH,TILLISON BEND WATER AUTH.,State House,30.0,28.07458282335764,133.0735225827152,county_distribution_fallback,unmatched
ETOWAH,TILLISON BEND WATER AUTH.,State Senate,10.0,100.0,474.0,county_distribution_fallback,unmatched
ETOWAH,LIBERTY METHODIST CHURCH,State House,28.0,22.991740935780093,109.09806483252515,county_distribution_fallback,unmatched
ETOWAH,LIBERTY METHODIST CHURCH,State House,29.0,13.690221824307512,64.96144473494938,county_distribution_fallback,unmatched
ETOWAH,LIBERTY METHODIST CHURCH,State House,30.0,14.318037239912396,67.9404904325255,county_distribution_fallback,unmatched
ETOWAH,LIBERTY METHODIST CHURCH,State Senate,10.0,51.0,242.0,county_distribution_fallback,unmatched
ETOWAH,NEW UNION,State House,28.0,14.877008840798883,102.33578808670747,county_distribution_fallback,unmatched
ETOWAH,NEW UNION,State House,29.0,8.858378827493096,60.93490890427069,county_distribution_fallback,unmatched
ETOWAH,NEW UNION,State House,30.0,9.264612331708022,63.72930300902185,county_distribution_fallback,unmatched
ETOWAH,NEW UNION,State Senate,10.0,33.0,227.0,county_distribution_fallback,unmatched
ETOWAH,BLACK CREEK BAPTIST CH,State House,28.0,15.327827290520062,109.09806483252515,county_distribution_fallback,unmatched
ETOWAH,BLACK CREEK BAPTIST CH,State House,29.0,9.126814549538341,64.96144473494938,county_distribution_fallback,unmatched
ETOWAH,BLACK CREEK BAPTIST CH,State House,30.0,9.545358159941598,67.9404904325255,county_distribution_fallback,unmatched
ETOWAH,BLACK CREEK BAPTIST CH,State Senate,10.0,34.0,242.0,county_distribution_fallback,unmatched
ETOWAH,DUCK SPRINGS SCHOOL,State House,28.0,36.51629442741544,175.81919539125954,county_distribution_fallback,unmatched
ETOWAH,DUCK SPRINGS SCHOOL,State House,29.0,21.743293485664875,104.68993159764568,county_distribution_fallback,unmatched
ETOWAH,DUCK SPRINGS SCHOOL,State House,30.0,22.74041208691969,109.4908730110948,county_distribution_fallback,unmatched
ETOWAH,DUCK SPRINGS SCHOOL,State Senate,10.0,81.0,390.0,county_distribution_fallback,unmatched
ETOWAH,1ST UNITED METH-ATTALLA,State House,28.0,270.9418882824282,243.89278129915746,county_distribution_fallback,unmatched
ETOWAH,1ST UNITED METH-ATTALLA,State House,29.0,161.32986894919244,145.22372562647774,county_distribution_fallback,unmatched
ETOWAH,1ST UNITED METH-ATTALLA,State House,30.0,168.72824276837943,151.88349307436485,county_distribution_fallback,unmatched
ETOWAH,1ST UNITED METH-ATTALLA,State Senate,10.0,601.0,541.0,county_distribution_fallback,unmatched
ETOWAH,SARDIS CITY HALL,State House,28.0,48.23757412016608,304.30245356179535,county_distribution_fallback,unmatched
ETOWAH,SARDIS CITY HALL,State House,29.0,28.722622258841252,181.19411238054062,county_distribution_fallback,unmatched
ETOWAH,SARDIS CITY HALL,State House,30.0,30.039803620992675,189.50343405766407,county_distribution_fallback,unmatched
ETOWAH,SARDIS CITY HALL,State Senate,10.0,107.0,675.0,county_distribution_fallback,unmatched
ETOWAH,DIST.,State House,28.0,56.80312466486846,284.0156233243423,county_distribution_fallback,unmatched
ETOWAH,DIST.,State House,29.0,33.82290097770091,169.11450488850457,county_distribution_fallback,unmatched
ETOWAH,DIST.,State House,30.0,35.373974357430626,176.86987178715313,county_distribution_fallback,unmatched
ETOWAH,DIST.,State Senate,10.0,126.0,630.0,county_distribution_fallback,unmatched
ETOWAH,MORTON CHAPEL CHURCH,State House,28.0,30.204836131318945,179.42574298902895,county_distribution_fallback,unmatched
ETOWAH,MORTON CHAPEL CHURCH,State House,29.0,17.98519337703144,106.83741737400764,county_distribution_fallback,unmatched
ETOWAH,MORTON CHAPEL CHURCH,State House,30.0,18.80997049164962,111.73683963696341,county_distribution_fallback,unmatched
ETOWAH,MORTON CHAPEL CHURCH,State Senate,10.0,67.0,398.0,county_distribution_fallback,unmatched
ETOWAH,WEST ETOWAH V.F.D.,State House,28.0,9.016368994423566,84.75386854758152,county_distribution_fallback,unmatched
ETOWAH,WEST ETOWAH V.F.D.,State House,29.0,5.368714440904907,50.46591574450613,county_distribution_fallback,unmatched
ETOWAH,WEST ETOWAH V.F.D.,State House,30.0,5.614916564671528,52.78021570791236,county_distribution_fallback,unmatched
ETOWAH,WEST ETOWAH V.F.D.,State Senate,10.0,20.0,188.0,county_distribution_fallback,unmatched
ETOWAH,RIDGEVILLE TOWN HALL,State House,28.0,40.122842025184866,22.991740935780093,county_distribution_fallback,unmatched
ETOWAH,RIDGEVILLE TOWN HALL,State House,29.0,23.890779262026836,13.690221824307512,county_distribution_fallback,unmatched
ETOWAH,RIDGEVILLE TOWN HALL,State House,30.0,24.9863787127883,14.318037239912396,county_distribution_fallback,unmatched
ETOWAH,RIDGEVILLE TOWN HALL,State Senate,10.0,89.0,51.0,county_distribution_fallback,unmatched
ETOWAH,ABSENTEE,State House,28.0,194.75357027954902,421.9660689390229,county_distribution_fallback,non_geographic
ETOWAH,ABSENTEE,State House,29.0,115.964231923546,251.25583583434965,county_distribution_fallback,non_geographic
ETOWAH,ABSENTEE,State House,30.0,121.28219779690501,262.7780952266275,county_distribution_fallback,non_geographic
ETOWAH,ABSENTEE,State Senate,10.0,432.0,936.0,county_distribution_fallback,non_geographic
ETOWAH,PROVISIONAL,State House,28.0,0.0,0.0,county_distribution_fallback,non_geographic
ETOWAH,PROVISIONAL,State House,29.0,0.0,0.0,county_distribution_fallback,non_geographic
ETOWAH,PROVISIONAL,State House,30.0,0.0,0.0,county_distribution_fallback,non_geographic
ETOWAH,PROVISIONAL,State Senate,10.0,0.0,0.0,county_distribution_fallback,non_geographic
FAYETTE,PLEASANT GROVE VOTING CENTER,State House,16.0,15.0,91.0,county_distribution_fallback,unmatched
FAYETTE,PLEASANT GROVE VOTING CENTER,State Senate,5.0,15.0,91.0,county_distribution_fallback,unmatched
FAYETTE,BERRY ARMORY,State House,16.0,108.0,525.0,county_distribution_fallback,unmatched
FAYETTE,BERRY ARMORY,State Senate,5.0,108.0,525.0,county_distribution_fallback,unmatched
FAYETTE,FORDS VOTING CENTER-FORDS MTN,State House,16.0,19.0,85.0,county_distribution_fallback,unmatched
FAYETTE,FORDS VOTING CENTER-FORDS MTN,State Senate,5.0,19.0,85.0,county_distribution_fallback,unmatched
FAYETTE,ABSENTEE,State House,16.0,53.0,161.0,county_distribution_fallback,non_geographic
FAYETTE,ABSENTEE,State Senate,5.0,53.0,161.0,county_distribution_fallback,non_geographic
FAYETTE,PROVISIONAL,State House,16.0,0.0,0.0,county_distribution_fallback,non_geographic
FAYETTE,PROVISIONAL,State Senate,5.0,0.0,0.0,county_distribution_fallback,non_geographic
FRANKLIN,UNION,State House,7.0,1.0299893563816829,4.811741321603981,county_distribution_fallback,unmatched
FRANKLIN,UNION,State House,18.0,65.97001064361832,308.18825867839604,county_distribution_fallback,unmatched
FRANKLIN,UNION,State Senate,6.0,67.0,313.0,county_distribution_fallback,unmatched
FRANKLIN,COURTHOUSE ANNEX,State House,7.0,2.505795001346482,4.934725125351047,county_distribution_fallback,unmatched
FRANKLIN,COURTHOUSE ANNEX,State House,18.0,160.49420499865354,316.065274874649,county_distribution_fallback,unmatched
FRANKLIN,COURTHOUSE ANNEX,State Senate,6.0,163.0,321.0,county_distribution_fallback,unmatched
FRANKLIN,CHUCKIE MULLINS,State House,7.0,4.950098100819431,0.9223785281029996,county_distribution_fallback,unmatched
FRANKLIN,CHUCKIE MULLINS,State House,18.0,317.0499018991806,59.077621471897004,county_distribution_fallback,unmatched
FRANKLIN,CHUCKIE MULLINS,State Senate,6.0,322.0,60.0,county_distribution_fallback,unmatched
FRANKLIN,FRANKFORT,State House,7.0,0.6917838960772497,1.7371462279273158,county_distribution_fallback,unmatched
FRANKLIN,FRANKFORT,State House,18.0,44.30821610392275,111.26285377207269,county_distribution_fallback,unmatched
FRANKLIN,FRANKFORT,State Senate,6.0,45.0,113.0,county_distribution_fallback,unmatched
FRANKLIN,PLEASANT SITE,State House,7.0,0.6149190187353331,1.322075890280966,county_distribution_fallback,unmatched
FRANKLIN,PLEASANT SITE,State House,18.0,39.38508098126467,84.67792410971904,county_distribution_fallback,unmatched
FRANKLIN,PLEASANT SITE,State Senate,6.0,40.0,86.0,county_distribution_fallback,unmatched
FRANKLIN,RED BAY,State House,7.0,4.104584450058348,14.665818596837692,county_distribution_fallback,unmatched
FRANKLIN,RED BAY,State House,18.0,262.8954155499417,939.3341814031623,county_distribution_fallback,unmatched
FRANKLIN,RED BAY,State Senate,6.0,267.0,954.0,county_distribution_fallback,unmatched
FRANKLIN,BELGREEN,State House,7.0,2.1983354919788156,6.164563162821714,county_distribution_fallback,unmatched
FRANKLIN,BELGREEN,State House,18.0,140.8016645080212,394.83543683717835,county_distribution_fallback,unmatched
FRANKLIN,BELGREEN,State Senate,6.0,143.0,401.0,county_distribution_fallback,unmatched
FRANKLIN,HODGES,State House,7.0,0.7686487734191663,2.4289301240045655,county_distribution_fallback,unmatched
FRANKLIN,HODGES,State House,18.0,49.23135122658084,155.57106987599545,county_distribution_fallback,unmatched
FRANKLIN,HODGES,State Senate,6.0,50.0,158.0,county_distribution_fallback,unmatched
FRANKLIN,PHIL CAMBELL,State House,7.0,2.6287788050935488,8.885579820725562,county_distribution_fallback,unmatched
FRANKLIN,PHIL CAMBELL,State House,18.0,168.37122119490647,569.1144201792745,county_distribution_fallback,unmatched
FRANKLIN,PHIL CAMBELL,State Senate,6.0,171.0,578.0,county_distribution_fallback,unmatched
FRANKLIN,ROCKWOOD,State House,7.0,1.8755030071427656,4.104584450058348,county_distribution_fallback,unmatched
FRANKLIN,ROCKWOOD,State House,18.0,120.12449699285725,262.8954155499417,county_distribution_fallback,unmatched
FRANKLIN,ROCKWOOD,State Senate,6.0,122.0,267.0,county_distribution_fallback,unmatched
FRANKLIN,MT. STAR HILLS,State House,7.0,1.091481258255216,3.3820546030443315,county_distribution_fallback,unmatched
FRANKLIN,MT. STAR HILLS,State House,18.0,69.90851874174479,216.6179453969557,county_distribution_fallback,unmatched
FRANKLIN,MT. STAR HILLS,State Senate,6.0,71.0,220.0,county_distribution_fallback,unmatched
FRANKLIN,MYRICK,State House,7.0,0.799394724355933,1.7371462279273158,county_distribution_fallback,unmatched
FRANKLIN,MYRICK,State House,18.0,51.20060527564407,111.26285377207269,county_distribution_fallback,unmatched
FRANKLIN,MYRICK,State Senate,6.0,52.0,113.0,county_distribution_fallback,unmatched
FRANKLIN,THARPTOWN,State House,7.0,1.9062489580795323,3.735633038817148,county_distribution_fallback,unmatched
FRANKLIN,THARPTOWN,State House,18.0,122.09375104192048,239.26436696118287,county_distribution_fallback,unmatched
FRANKLIN,THARPTOWN,State Senate,6.0,124.0,243.0,county_distribution_fallback,unmatched
FRANKLIN,HALLTOWN,State House,7.0,1.322075890280966,5.103827855503265,county_distribution_fallback,unmatched
FRANKLIN,HALLTOWN,State House,18.0,84.67792410971904,326.89617214449675,county_distribution_fallback,unmatched
FRANKLIN,HALLTOWN,State Senate,6.0,86.0,332.0,county_distribution_fallback,unmatched
FRANKLIN,LAWLERS,State House,7.0,1.1683461355971327,4.242941229273798,county_distribution_fallback,unmatched
FRANKLIN,LAWLERS,State House,18.0,74.83165386440288,271.75705877072625,county_distribution_fallback,unmatched
FRANKLIN,LAWLERS,State Senate,6.0,76.0,276.0,county_distribution_fallback,unmatched
FRANKLIN,JONESBORO,State House,7.0,1.6141624241802492,3.351308652107565,county_distribution_fallback,unmatched
FRANKLIN,JONESBORO,State House,18.0,103.38583757581976,214.64869134789245,county_distribution_fallback,unmatched
FRANKLIN,JONESBORO,State Senate,6.0,105.0,218.0,county_distribution_fallback,unmatched
FRANKLIN,SPRUCE  PINE,State House,7.0,2.1368435901052822,4.980844051756198,county_distribution_fallback,unmatched
FRANKLIN,SPRUCE  PINE,State House,18.0,136.86315640989474,319.01915594824385,county_distribution_fallback,unmatched
FRANKLIN,SPRUCE  PINE,State Senate,6.0,139.0,324.0,county_distribution_fallback,unmatched
FRANKLIN,TRAPPTOWN,State House,7.0,1.7371462279273158,6.349038868442314,county_distribution_fallback,unmatched
FRANKLIN,TRAPPTOWN,State House,18.0,111.26285377207269,406.6509611315577,county_distribution_fallback,unmatched
FRANKLIN,TRAPPTOWN,State Senate,6.0,113.0,413.0,county_distribution_fallback,unmatched
FRANKLIN,NEWBURG,State House,7.0,0.9223785281029996,0.8608866262294662,county_distribution_fallback,unmatched
FRANKLIN,NEWBURG,State House,18.0,59.077621471897004,55.13911337377054,county_distribution_fallback,unmatched
FRANKLIN,NEWBURG,State Senate,6.0,60.0,56.0,county_distribution_fallback,unmatched
FRANKLIN,ABSENTEE,State House,7.0,1.644908375117016,4.304433131147332,county_distribution_fallback,non_geographic
FRANKLIN,ABSENTEE,State House,18.0,105.35509162488299,275.6955668688527,county_distribution_fallback,non_geographic
FRANKLIN,ABSENTEE,State Senate,6.0,107.0,280.0,county_distribution_fallback,non_geographic
FRANKLIN,PROVISIONAL,State House,7.0,0.0,0.0,county_distribution_fallback,non_geographic
FRANKLIN,PROVISIONAL,State House,18.0,0.0,0.0,county_distribution_fallback,non_geographic
FRANKLIN,PROVISIONAL,State Senate,6.0,0.0,0.0,county_distribution_fallback,non_geographic
GENEVA,BLACK,State House,87.0,22.0,190.0,county_distribution_fallback,unmatched
GENEVA,BLACK,State Senate,29.0,22.0,190.0,county_distribution_fallback,unmatched
GENEVA,ABSENTEE,State House,87.0,57.0,244.0,county_distribution_fallback,non_geographic
GENEVA,ABSENTEE,State Senate,29.0,57.0,244.0,county_distribution_fallback,non_geographic
GENEVA,PROVISIONAL,State House,87.0,0.0,2.0,county_distribution_fallback,non_geographic
GENEVA,PROVISIONAL,State Senate,29.0,0.0,2.0,county_distribution_fallback,non_geographic
GREENE,McKINLEY BRANCH,State House,6.0,6.749660155970523,0.9100665378836661,county_distribution_fallback,unmatched
GREENE,McKINLEY BRANCH,State House,71.0,74.40220651807198,10.031758182211952,county_distribution_fallback,unmatched
GREENE,McKINLEY BRANCH,State House,72.0,96.8481333259575,13.058175279904383,county_distribution_fallback,unmatched
GREENE,McKINLEY BRANCH,State Senate,24.0,178.0,24.0,county_distribution_fallback,unmatched
GREENE,JENA FIRE DEPARTMENT,State House,6.0,2.6164412964155397,1.3271803677470129,county_distribution_fallback,unmatched
GREENE,JENA FIRE DEPARTMENT,State House,71.0,28.84130477385936,14.629647349059095,county_distribution_fallback,unmatched
GREENE,JENA FIRE DEPARTMENT,State House,72.0,37.5422539297251,19.043172283193893,county_distribution_fallback,unmatched
GREENE,JENA FIRE DEPARTMENT,State Senate,24.0,69.0,35.0,county_distribution_fallback,unmatched
GREENE,ABSENTEE,State House,6.0,12.247978822351005,0.9479859769621521,county_distribution_fallback,non_geographic
GREENE,ABSENTEE,State House,71.0,135.01074553560252,10.449748106470782,county_distribution_fallback,non_geographic
GREENE,ABSENTEE,State House,72.0,175.7412756420465,13.602265916567067,county_distribution_fallback,non_geographic
GREENE,ABSENTEE,State Senate,24.0,323.0,25.0,county_distribution_fallback,non_geographic
GREENE,PROVISIONAL,State House,6.0,0.0,0.0,county_distribution_fallback,non_geographic
GREENE,PROVISIONAL,State House,71.0,0.0,0.0,county_distribution_fallback,non_geographic
GREENE,PROVISIONAL,State House,72.0,0.0,0.0,county_distribution_fallback,non_geographic
GREENE,PROVISIONAL,State Senate,24.0,0.0,0.0,county_distribution_fallback,non_geographic
HENRY,LAWRENCEVILLE HIGH SCHOOL,State House,85.0,130.0,137.0,county_distribution_fallback,unmatched
HENRY,LAWRENCEVILLE HIGH SCHOOL,State Senate,28.0,130.0,137.0,county_distribution_fallback,unmatched
HENRY,ABSENTEE,State House,85.0,282.0,315.0,county_distribution_fallback,non_geographic
HENRY,ABSENTEE,State Senate,28.0,282.0,315.0,county_distribution_fallback,non_geographic
HENRY,PROVISIONAL,State House,85.0,0.0,0.0,county_distribution_fallback,non_geographic
HENRY,PROVISIONAL,State Senate,28.0,0.0,0.0,county_distribution_fallback,non_geographic
HOUSTON,ASHFORD,State House,85.0,132.09513857466365,348.74474888478034,county_distribution_fallback,unmatched
HOUSTON,ASHFORD,State House,86.0,196.58175300045644,518.9960419832103,county_distribution_fallback,unmatched
HOUSTON,ASHFORD,State House,87.0,48.10244599646459,126.99540369760703,county_distribution_fallback,unmatched
HOUSTON,ASHFORD,State House,93.0,12.220662428415316,32.26380543440239,county_distribution_fallback,unmatched
HOUSTON,ASHFORD,State Senate,28.0,101.77947413222888,268.7082774647791,county_distribution_fallback,unmatched
HOUSTON,ASHFORD,State Senate,29.0,287.22052586777113,758.2917225352209,county_distribution_fallback,unmatched
HOUSTON,BAY SPRINGS,State House,85.0,35.315923937699274,195.25631023247198,county_distribution_fallback,unmatched
HOUSTON,BAY SPRINGS,State House,86.0,52.556561213489644,290.57714132458216,county_distribution_fallback,unmatched
HOUSTON,BAY SPRINGS,State House,87.0,12.860294045327294,71.10258726983841,county_distribution_fallback,unmatched
HOUSTON,BAY SPRINGS,State House,93.0,3.2672208034837866,18.063961173107472,county_distribution_fallback,unmatched
HOUSTON,BAY SPRINGS,State Senate,28.0,27.210964806559907,150.4452381131918,county_distribution_fallback,unmatched
HOUSTON,BAY SPRINGS,State Senate,29.0,76.78903519344009,424.5547618868082,county_distribution_fallback,unmatched
HOUSTON,COTTONWOOD,State House,85.0,82.5170145852012,284.22527246013743,county_distribution_fallback,unmatched
HOUSTON,COTTONWOOD,State House,86.0,122.80042668151907,422.9792474585657,county_distribution_fallback,unmatched
HOUSTON,COTTONWOOD,State House,87.0,30.048571663601273,103.50063573018215,county_distribution_fallback,unmatched
HOUSTON,COTTONWOOD,State House,93.0,7.633987069678462,26.294844351114705,county_distribution_fallback,unmatched
HOUSTON,COTTONWOOD,State Senate,28.0,63.57946584609671,218.9959379143331,county_distribution_fallback,unmatched
HOUSTON,COTTONWOOD,State Senate,29.0,179.4205341539033,618.0040620856669,county_distribution_fallback,unmatched
HOUSTON,COWARTS,State House,85.0,66.55693357489479,329.7284821490961,county_distribution_fallback,unmatched
HOUSTON,COWARTS,State House,86.0,99.0489038254228,490.69635517594656,county_distribution_fallback,unmatched
HOUSTON,COWARTS,State House,87.0,24.236708008501438,120.07062998089233,county_distribution_fallback,unmatched
HOUSTON,COWARTS,State House,93.0,6.157454591180982,30.504532694064967,county_distribution_fallback,unmatched
HOUSTON,COWARTS,State Senate,28.0,51.2822029046706,254.05621949201606,county_distribution_fallback,unmatched
HOUSTON,COWARTS,State Senate,29.0,144.71779709532942,716.9437805079839,county_distribution_fallback,unmatched
HOUSTON,HODGESVILLE,State House,85.0,53.65303828996621,345.6885631594025,county_distribution_fallback,unmatched
HOUSTON,HODGESVILLE,State House,86.0,79.84554492049388,514.4478780320428,county_distribution_fallback,unmatched
HOUSTON,HODGESVILLE,State House,87.0,19.537754415016465,125.88249363599216,county_distribution_fallback,unmatched
HOUSTON,HODGESVILLE,State House,93.0,4.9636623745234445,31.98106517256245,county_distribution_fallback,unmatched
HOUSTON,HODGESVILLE,State Senate,28.0,41.3397349945814,266.3534824334422,county_distribution_fallback,unmatched
HOUSTON,HODGESVILLE,State Senate,29.0,116.6602650054186,751.6465175665578,county_distribution_fallback,unmatched
HOUSTON,KINSEY,State House,85.0,116.47463375606588,141.2636957507971,county_distribution_fallback,unmatched
HOUSTON,KINSEY,State House,86.0,173.3355816944899,210.22624485395858,county_distribution_fallback,unmatched
HOUSTON,KINSEY,State House,87.0,42.414239014877516,51.441176181309174,county_distribution_fallback,unmatched
HOUSTON,KINSEY,State House,93.0,10.775545534566719,13.068883213935147,county_distribution_fallback,unmatched
HOUSTON,KINSEY,State Senate,28.0,89.74385508317354,108.84385922623963,county_distribution_fallback,unmatched
HOUSTON,KINSEY,State Senate,29.0,253.25614491682646,307.15614077376034,county_distribution_fallback,unmatched
HOUSTON,LOVETOWN,State House,85.0,9.84770955955076,98.47709559550759,county_distribution_fallback,unmatched
HOUSTON,LOVETOWN,State House,86.0,14.655194953761535,146.55194953761534,county_distribution_fallback,unmatched
HOUSTON,LOVETOWN,State House,87.0,3.5860435318701107,35.86043531870111,county_distribution_fallback,unmatched
HOUSTON,LOVETOWN,State House,93.0,0.9110519548175943,9.110519548175944,county_distribution_fallback,unmatched
HOUSTON,LOVETOWN,State Senate,28.0,7.587672878752282,75.87672878752282,county_distribution_fallback,unmatched
HOUSTON,LOVETOWN,State Senate,29.0,21.412327121247717,214.1232712124772,county_distribution_fallback,unmatched
HOUSTON,LUCY,State House,85.0,44.82405730554139,63.840324041225614,county_distribution_fallback,unmatched
HOUSTON,LUCY,State House,86.0,66.70640461712148,95.00609142438512,county_distribution_fallback,unmatched
HOUSTON,LUCY,State House,87.0,16.322680903684642,23.24745462039934,county_distribution_fallback,unmatched
HOUSTON,LUCY,State House,93.0,4.146857173652498,5.906129913989922,county_distribution_fallback,unmatched
HOUSTON,LUCY,State Senate,28.0,34.53699379294142,49.18905176570445,county_distribution_fallback,unmatched
HOUSTON,LUCY,State Senate,29.0,97.46300620705858,138.81094823429555,county_distribution_fallback,unmatched
HOUSTON,MADRID,State House,85.0,40.40956681332898,162.9965720201505,county_distribution_fallback,unmatched
HOUSTON,MADRID,State House,86.0,60.136834465435264,242.5687440622599,county_distribution_fallback,unmatched
HOUSTON,MADRID,State House,87.0,14.71514414801873,59.35520328612597,county_distribution_fallback,unmatched
HOUSTON,MADRID,State House,93.0,3.738454573217025,15.07948063146363,county_distribution_fallback,unmatched
HOUSTON,MADRID,State Senate,28.0,31.135623192121432,125.58906833796881,county_distribution_fallback,unmatched
HOUSTON,MADRID,State Senate,29.0,87.86437680787857,354.4109316620312,county_distribution_fallback,unmatched
HOUSTON,PANSEY,State House,85.0,18.676690543975578,119.5308194814437,county_distribution_fallback,unmatched
HOUSTON,PANSEY,State House,86.0,27.794335257133945,177.88374564565726,county_distribution_fallback,unmatched
HOUSTON,PANSEY,State House,87.0,6.801117043201934,43.52714907649238,county_distribution_fallback,unmatched
HOUSTON,PANSEY,State House,93.0,1.727857155688541,11.058285796406661,county_distribution_fallback,unmatched
HOUSTON,PANSEY,State Senate,28.0,14.39041408039226,92.09865011451046,county_distribution_fallback,unmatched
HOUSTON,PANSEY,State Senate,29.0,40.60958591960774,259.90134988548954,county_distribution_fallback,unmatched
HOUSTON,REHOBETH,State House,85.0,32.25973821232145,404.7748205167071,county_distribution_fallback,unmatched
HOUSTON,REHOBETH,State House,86.0,48.00839726232227,602.3790477546121,county_distribution_fallback,unmatched
HOUSTON,REHOBETH,State House,87.0,11.747383983712432,147.39875482721283,county_distribution_fallback,unmatched
HOUSTON,REHOBETH,State House,93.0,2.9844805416438436,37.44737690146801,county_distribution_fallback,unmatched
HOUSTON,REHOBETH,State Senate,28.0,24.856169775222995,311.8795197059559,county_distribution_fallback,unmatched
HOUSTON,REHOBETH,State Senate,29.0,70.143830224777,880.1204802940441,county_distribution_fallback,unmatched
HOUSTON,TAYLOR,State House,85.0,61.12371450755644,382.702368055645,county_distribution_fallback,unmatched
HOUSTON,TAYLOR,State House,86.0,90.96327902334747,569.531196996181,county_distribution_fallback,unmatched
HOUSTON,TAYLOR,State House,87.0,22.25820123229724,139.36107104888328,county_distribution_fallback,unmatched
HOUSTON,TAYLOR,State House,93.0,5.654805236798861,35.40536389929065,county_distribution_fallback,unmatched
HOUSTON,TAYLOR,State Senate,28.0,47.095900626738306,294.8726667018559,county_distribution_fallback,unmatched
HOUSTON,TAYLOR,State Senate,29.0,132.9040993732617,832.1273332981441,county_distribution_fallback,unmatched
HOUSTON,WEBB,State House,85.0,61.12371450755644,178.95665303045692,county_distribution_fallback,unmatched
HOUSTON,WEBB,State House,86.0,90.96327902334747,266.3202669183562,county_distribution_fallback,unmatched
HOUSTON,WEBB,State House,87.0,22.25820123229724,65.16706694122581,county_distribution_fallback,unmatched
HOUSTON,WEBB,State House,93.0,5.654805236798861,16.55601310996111,county_distribution_fallback,unmatched
HOUSTON,WEBB,State Senate,28.0,47.095900626738306,137.8863312793949,county_distribution_fallback,unmatched
HOUSTON,WEBB,State Senate,29.0,132.9040993732617,389.11366872060506,county_distribution_fallback,unmatched
HOUSTON,WESTGATE,State House,85.0,356.89457748578786,2048.663164578267,county_distribution_fallback,unmatched
HOUSTON,WESTGATE,State House,86.0,531.1244791863232,3048.785901932529,county_distribution_fallback,unmatched
HOUSTON,WESTGATE,State House,87.0,129.96316386191333,746.0207113024958,county_distribution_fallback,unmatched
HOUSTON,WESTGATE,State House,93.0,33.01777946597557,189.5302221867085,county_distribution_fallback,unmatched
HOUSTON,WESTGATE,State Senate,28.0,274.9877308816775,1578.4976026728455,county_distribution_fallback,unmatched
HOUSTON,WESTGATE,State Senate,29.0,776.0122691183225,4454.5023973271545,county_distribution_fallback,unmatched
HOUSTON,WICKSBURG,State House,85.0,32.93889059573875,332.78466787447394,county_distribution_fallback,unmatched
HOUSTON,WICKSBURG,State House,86.0,49.01910036258169,495.24451912711396,county_distribution_fallback,unmatched
HOUSTON,WICKSBURG,State House,87.0,11.994697330737957,121.18354004250719,county_distribution_fallback,unmatched
HOUSTON,WICKSBURG,State House,93.0,3.0473117109416084,30.78727295590491,county_distribution_fallback,unmatched
