district,pres_2012_dem_votes,pres_2012_rep_votes,pres_2012_two_party_votes,pres_2012_dem_margin,pres_2012_fallback_share,pres_2012_source_complete,chamber,pres_2016_dem_votes,pres_2016_rep_votes,pres_2016_two_party_votes,pres_2016_dem_margin,pres_2016_fallback_share,pres_2016_source_complete,cycle,pres_swing_2012_2016
21.0,21640.301461282615,39835.74792814195,61476.04938942457,-29.597618336856584,0.3261622538465075,True,senate,19059.455926290724,42193.03548070732,61252.491406998044,-37.76757324155733,0.1286172863539697,True,2018,-8.169954904700745
22.0,19510.81149400026,38852.0703459482,58362.88183994846,-33.13965699121657,0.3711112193086059,True,senate,17029.562964778903,40903.99769346798,57933.56065824688,-41.21002482399731,0.154024195129599,True,2018,-8.07036783278074
23.0,34718.39361408729,18691.534121413664,53409.927735500954,30.00726676142039,0.34470817079431226,False,senate,38504.88486419718,23706.940268222508,62211.82513241969,23.786385569747893,0.16014265521076831,True,2018,-6.220881191672497
24.0,30378.645827650686,18040.69357070084,48419.33939835153,25.48145515874159,0.27325432357750445,False,senate,35326.95136336604,21070.94544944397,56397.89681281001,25.277548844133516,0.10335221990052366,True,2018,-0.20390631460807285
25.0,5448.184826642798,16231.266844370635,21679.451671013434,-49.73872116952747,0.2110509665478587,False,senate,32921.75095645428,32325.04890270341,65246.79985915769,0.914530758656233,0.6931512350505092,True,2018,50.65325192818371
26.0,,,,,,False,senate,30727.25682017431,17734.043615594866,48461.300435769175,26.81152401554041,1.0,True,2018,
27.0,19540.4385268554,28091.146247638822,47631.58477449422,-17.951759869560668,0.31613053748488296,True,senate,20991.49171316004,34655.365730729834,55646.85744388988,-24.554619335597557,0.17021981286785218,True,2018,-6.60285946603689
28.0,30224.071261551657,22924.4951915102,53148.56645306185,13.734285903060202,0.2596443859459901,False,senate,28540.10609581169,21506.19963245938,50046.305728271065,14.054796574882593,0.12914237954652275,True,2018,0.32051067182239024
29.0,14467.28750185704,42339.815907302574,56807.103409159616,-49.06521672948272,0.46932189759050436,True,senate,12889.439979713354,47637.37641021129,60526.81638992464,-57.409159283457896,0.1406357605180688,True,2018,-8.343942553975175
30.0,16825.10215473321,40696.79562844326,57521.897783176464,-41.50018409283403,0.5555403868215151,True,senate,15613.346348908432,43740.45205821399,59353.79840712242,-47.38888910929468,0.22604338801254625,True,2018,-5.888705016460648
31.0,15250.059319748241,38633.13363978759,53883.19295953584,-43.39585877473728,0.19898717027562357,True,senate,12684.533825343648,41610.08040497833,54294.61423032198,-53.27516732493993,0.09349795999164454,True,2018,-9.879308550202651
