cycle,county_key,precinct_key,dem_candidate,rep_candidate,dem_votes,rep_votes,source_file
2000,RUSSELL,HATCHECHUBBEE FIRE STATION,Al Gore,George W. Bush,120.0,74.0,data\raw\alabama_elections_and_geography\2000genp1\2000genp1\Elections Division\Election 2000\General Election Precinct Results\Pack 1\russell.xls
2000,RUSSELL,CITY HALL - HURTSBORO,Al Gore,George W. Bush,566.0,155.0,data\raw\alabama_elections_and_geography\2000genp1\2000genp1\Elections Division\Election 2000\General Election Precinct Results\Pack 1\russell.xls
2000,RUSSELL,ABSENTEE VOTERS,Al Gore,George W. Bush,195.0,205.0,data\raw\alabama_elections_and_geography\2000genp1\2000genp1\Elections Division\Election 2000\General Election Precinct Results\Pack 1\russell.xls
2000,TALLAPOOSA,SPRINGHILL BOYS\GIRLS CLUB,Al Gore,George W. Bush,277.0,266.0,data\raw\alabama_elections_and_geography\2000genp1\2000genp1\Elections Division\Election 2000\General Election Precinct Results\Pack 1\tallapoosa.xls
2000,TALLAPOOSA,LAUREL REC CENTER #1,Al Gore,George W. Bush,77.0,167.0,data\raw\alabama_elections_and_geography\2000genp1\2000genp1\Elections Division\Election 2000\General Election Precinct Results\Pack 1\tallapoosa.xls
2000,TALLAPOOSA,LAUREL REC CENTER #2,Al Gore,George W. Bush,874.0,341.0,data\raw\alabama_elections_and_geography\2000genp1\2000genp1\Elections Division\Election 2000\General Election Precinct Results\Pack 1\tallapoosa.xls
2000,TALLAPOOSA,HILLABEE RD VOTING HOUSE,Al Gore,George W. Bush,160.0,221.0,data\raw\alabama_elections_and_geography\2000genp1\2000genp1\Elections Division\Election 2000\General Election Precinct Results\Pack 1\tallapoosa.xls
2000,TALLAPOOSA,TAPLEYS APPLIANCE CENTER,Al Gore,George W. Bush,151.0,665.0,data\raw\alabama_elections_and_geography\2000genp1\2000genp1\Elections Division\Election 2000\General Election Precinct Results\Pack 1\tallapoosa.xls
2000,TALLAPOOSA,OURTOWN FIRE STATION,Al Gore,George W. Bush,120.0,446.0,data\raw\alabama_elections_and_geography\2000genp1\2000genp1\Elections Division\Election 2000\General Election Precinct Results\Pack 1\tallapoosa.xls
2000,TALLAPOOSA,ALEX CITY NTL GUARD ARMORY #1,Al Gore,George W. Bush,236.0,558.0,data\raw\alabama_elections_and_geography\2000genp1\2000genp1\Elections Division\Election 2000\General Election Precinct Results\Pack 1\tallapoosa.xls
2000,TALLAPOOSA,ALEX CITY NTL GUARD ARMORY #2,Al Gore,George W. Bush,296.0,675.0,data\raw\alabama_elections_and_geography\2000genp1\2000genp1\Elections Division\Election 2000\General Election Precinct Results\Pack 1\tallapoosa.xls
2000,TALLAPOOSA,ALEX CITY FIRE STATION LK HILL,Al Gore,George W. Bush,207.0,565.0,data\raw\alabama_elections_and_geography\2000genp1\2000genp1\Elections Division\Election 2000\General Election Precinct Results\Pack 1\tallapoosa.xls
2000,TALLAPOOSA,HACKNEYVILLE VFD,Al Gore,George W. Bush,106.0,425.0,data\raw\alabama_elections_and_geography\2000genp1\2000genp1\Elections Division\Election 2000\General Election Precinct Results\Pack 1\tallapoosa.xls
2000,TALLAPOOSA,COWPENS VOTING HOUSE,Al Gore,George W. Bush,71.0,185.0,data\raw\alabama_elections_and_geography\2000genp1\2000genp1\Elections Division\Election 2000\General Election Precinct Results\Pack 1\tallapoosa.xls
2000,TALLAPOOSA,NEW SITE TOWN HALL,Al Gore,George W. Bush,181.0,425.0,data\raw\alabama_elections_and_geography\2000genp1\2000genp1\Elections Division\Election 2000\General Election Precinct Results\Pack 1\tallapoosa.xls
2000,TALLAPOOSA,EAGLE CREEK VOTING HOUSE,Al Gore,George W. Bush,51.0,112.0,data\raw\alabama_elections_and_geography\2000genp1\2000genp1\Elections Division\Election 2000\General Election Precinct Results\Pack 1\tallapoosa.xls
2000,TALLAPOOSA,DADEVILLE NATIONAL GUARD #1,Al Gore,George W. Bush,691.0,536.0,data\raw\alabama_elections_and_geography\2000genp1\2000genp1\Elections Division\Election 2000\General Election Precinct Results\Pack 1\tallapoosa.xls
2000,TALLAPOOSA,DADEVILLE NATIONAL GUARD #2,Al Gore,George W. Bush,0.0,0.0,data\raw\alabama_elections_and_geography\2000genp1\2000genp1\Elections Division\Election 2000\General Election Precinct Results\Pack 1\tallapoosa.xls
2000,TALLAPOOSA,MANOY VOTING HOUSE,Al Gore,George W. Bush,204.0,647.0,data\raw\alabama_elections_and_geography\2000genp1\2000genp1\Elections Division\Election 2000\General Election Precinct Results\Pack 1\tallapoosa.xls
2000,TALLAPOOSA,PACES PT FIRE STATION,Al Gore,George W. Bush,223.0,586.0,data\raw\alabama_elections_and_geography\2000genp1\2000genp1\Elections Division\Election 2000\General Election Precinct Results\Pack 1\tallapoosa.xls
2000,TALLAPOOSA,UNION COMMUNITY BUILDING,Al Gore,George W. Bush,106.0,320.0,data\raw\alabama_elections_and_geography\2000genp1\2000genp1\Elections Division\Election 2000\General Election Precinct Results\Pack 1\tallapoosa.xls
2000,TALLAPOOSA,WALNUT HILL WATER AUTHORITY,Al Gore,George W. Bush,111.0,129.0,data\raw\alabama_elections_and_geography\2000genp1\2000genp1\Elections Division\Election 2000\General Election Precinct Results\Pack 1\tallapoosa.xls
2000,TALLAPOOSA,REELTOWN FIRE DEPARTMENT,Al Gore,George W. Bush,188.0,541.0,data\raw\alabama_elections_and_geography\2000genp1\2000genp1\Elections Division\Election 2000\General Election Precinct Results\Pack 1\tallapoosa.xls
2000,TALLAPOOSA,TALLASSEE COMMUNITY LIBRARY,Al Gore,George W. Bush,169.0,440.0,data\raw\alabama_elections_and_geography\2000genp1\2000genp1\Elections Division\Election 2000\General Election Precinct Results\Pack 1\tallapoosa.xls
2000,TALLAPOOSA,WALL STREET SCHOOL,Al Gore,George W. Bush,331.0,172.0,data\raw\alabama_elections_and_geography\2000genp1\2000genp1\Elections Division\Election 2000\General Election Precinct Results\Pack 1\tallapoosa.xls
2000,TALLAPOOSA,CHURCHHILL VOTING HOUSE,Al Gore,George W. Bush,38.0,38.0,data\raw\alabama_elections_and_geography\2000genp1\2000genp1\Elections Division\Election 2000\General Election Precinct Results\Pack 1\tallapoosa.xls
2000,TALLAPOOSA,MARYS CROSS ROADS VOTING HOUSE,Al Gore,George W. Bush,157.0,90.0,data\raw\alabama_elections_and_geography\2000genp1\2000genp1\Elections Division\Election 2000\General Election Precinct Results\Pack 1\tallapoosa.xls
2000,TALLAPOOSA,CAMP HILL CITY HALL #1,Al Gore,George W. Bush,582.0,101.0,data\raw\alabama_elections_and_geography\2000genp1\2000genp1\Elections Division\Election 2000\General Election Precinct Results\Pack 1\tallapoosa.xls
2000,TALLAPOOSA,CAMP HILL CITY HALL #2,Al Gore,George W. Bush,0.0,0.0,data\raw\alabama_elections_and_geography\2000genp1\2000genp1\Elections Division\Election 2000\General Election Precinct Results\Pack 1\tallapoosa.xls
2000,TALLAPOOSA,DUDLEYVILLE VOTING HOUSE,Al Gore,George W. Bush,88.0,82.0,data\raw\alabama_elections_and_geography\2000genp1\2000genp1\Elections Division\Election 2000\General Election Precinct Results\Pack 1\tallapoosa.xls
2000,TALLAPOOSA,DAVISTON COMMUNITY CENTER,Al Gore,George W. Bush,61.0,171.0,data\raw\alabama_elections_and_geography\2000genp1\2000genp1\Elections Division\Election 2000\General Election Precinct Results\Pack 1\tallapoosa.xls
2000,TALLAPOOSA,JACKSONS GAP VFD,Al Gore,George W. Bush,277.0,607.0,data\raw\alabama_elections_and_geography\2000genp1\2000genp1\Elections Division\Election 2000\General Election Precinct Results\Pack 1\tallapoosa.xls
2000,TALLAPOOSA,ABSENTEE VOTERS,Al Gore,George W. Bush,150.0,294.0,data\raw\alabama_elections_and_geography\2000genp1\2000genp1\Elections Division\Election 2000\General Election Precinct Results\Pack 1\tallapoosa.xls
2000,HOUSTON,WICKSBURG VOLUNTEER FIRE,Al Gore,George W. Bush,94.0,627.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\houston.xls
2000,HOUSTON,BAY SPRINGS VOLUNTEER FIRE,Al Gore,George W. Bush,112.0,387.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\houston.xls
2000,HOUSTON,JOHNSON HOMES #1,Al Gore,George W. Bush,1474.0,107.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\houston.xls
2000,HOUSTON,JOHNSON HOMES #2,Al Gore,George W. Bush,0.0,0.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\houston.xls
2000,HOUSTON,LINCOLN REC CENTER,Al Gore,George W. Bush,276.0,91.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\houston.xls
2000,HOUSTON,FARM CENTER #1,Al Gore,George W. Bush,126.0,321.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\houston.xls
2000,HOUSTON,FARM CENTER #2,Al Gore,George W. Bush,392.0,817.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\houston.xls
2000,HOUSTON,WIREGRASS PARK #1,Al Gore,George W. Bush,583.0,962.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\houston.xls
2000,HOUSTON,WIREGRASS PARK #2,Al Gore,George W. Bush,198.0,543.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\houston.xls
2000,HOUSTON,DOUG TEW COMMUNITY CENTER #1,Al Gore,George W. Bush,287.0,898.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\houston.xls
2000,HOUSTON,DOUG TEW COMMUNITY CENTER #2,Al Gore,George W. Bush,471.0,1203.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\houston.xls
2000,HOUSTON,DOUG TEW COMMUNITY CENTER #3,Al Gore,George W. Bush,0.0,0.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\houston.xls
2000,HOUSTON,WATER AND ELECTRIC COMPLEX #1,Al Gore,George W. Bush,325.0,1719.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\houston.xls
2000,HOUSTON,WATER AND ELECTRIC COMPLEX #2,Al Gore,George W. Bush,273.0,1360.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\houston.xls
2000,HOUSTON,LIBRARY #1,Al Gore,George W. Bush,696.0,832.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\houston.xls
2000,HOUSTON,LIBRARY #2,Al Gore,George W. Bush,247.0,424.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\houston.xls
2000,HOUSTON,WESTGATE PARK #1,Al Gore,George W. Bush,146.0,954.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\houston.xls
2000,HOUSTON,WESTGATE PARK #2,Al Gore,George W. Bush,242.0,1217.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\houston.xls
2000,HOUSTON,WESTGATE PARK #3,Al Gore,George W. Bush,321.0,1529.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\houston.xls
2000,HOUSTON,VAUGHN - BLUMBERG CENTER,Al Gore,George W. Bush,353.0,515.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\houston.xls
2000,HOUSTON,TAYLOR CITY HALL,Al Gore,George W. Bush,156.0,817.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\houston.xls
2000,HOUSTON,REHOBETH FIRE STATION,Al Gore,George W. Bush,140.0,718.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\houston.xls
2000,HOUSTON,MADRID VOLUNTEER FIRE,Al Gore,George W. Bush,116.0,310.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\houston.xls
2000,HOUSTON,COTTONWOOD CITY HALL,Al Gore,George W. Bush,240.0,596.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\houston.xls
2000,HOUSTON,HODGESVILLE VOLUNTEER FIRE,Al Gore,George W. Bush,173.0,804.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\houston.xls
2000,HOUSTON,ENTERPRISE CHURCH,Al Gore,George W. Bush,64.0,232.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\houston.xls
2000,HOUSTON,LOVETOWN VOLUNTEER FIRE,Al Gore,George W. Bush,42.0,189.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\houston.xls
2000,HOUSTON,COWARTS CITY HALL,Al Gore,George W. Bush,204.0,642.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\houston.xls
2000,HOUSTON,WEBB CITY HALL,Al Gore,George W. Bush,150.0,445.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\houston.xls
2000,HOUSTON,KINSEY CITY HALL,Al Gore,George W. Bush,190.0,399.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\houston.xls
2000,HOUSTON,ASHFORD 1ST NATIONAL BANK,Al Gore,George W. Bush,376.0,715.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\houston.xls
2000,HOUSTON,HARMON SCHOOL,Al Gore,George W. Bush,31.0,91.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\houston.xls
2000,HOUSTON,LUCY VOLUNTEER FIRE,Al Gore,George W. Bush,105.0,79.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\houston.xls
2000,HOUSTON,PANSEY VOLUNTEER FIRE,Al Gore,George W. Bush,60.0,178.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\houston.xls
2000,HOUSTON,GORDON CITY HALL,Al Gore,George W. Bush,175.0,40.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\houston.xls
2000,HOUSTON,COLUMBIA NUTRITION CTR,Al Gore,George W. Bush,230.0,448.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\houston.xls
2000,HOUSTON,DUPREE COMMUNITY CENTER,Al Gore,George W. Bush,27.0,133.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\houston.xls
2000,HOUSTON,ABSENTEE VOTERS,Al Gore,George W. Bush,317.0,808.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\houston.xls
2000,LAUDERDALE,MITCHELL ANDERSON-TOWN HALL,Al Gore,George W. Bush,283.0,330.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lauderdale.xls
2000,LAUDERDALE,ROGERSVILLE-SR. CIT. BLDG. #1,Al Gore,George W. Bush,372.0,417.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lauderdale.xls
2000,LAUDERDALE,ROGERSVILLE-SR. CIT. BLDG. #2,Al Gore,George W. Bush,357.0,426.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lauderdale.xls
2000,LAUDERDALE,LEXINGTON-FIRE STATION,Al Gore,George W. Bush,422.0,504.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lauderdale.xls
2000,LAUDERDALE,CROSSROADS-SR. CIT. BLDG.,Al Gore,George W. Bush,434.0,505.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lauderdale.xls
2000,LAUDERDALE,GREENHILL COMMUNITY CENTER #1,Al Gore,George W. Bush,428.0,577.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lauderdale.xls
2000,LAUDERDALE,GREENHILL COMMUNITY CENTER #2,Al Gore,George W. Bush,496.0,582.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lauderdale.xls
2000,LAUDERDALE,CENTER STAR-COL. BANK COMM. RM,Al Gore,George W. Bush,600.0,759.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lauderdale.xls
2000,LAUDERDALE,KILLEN-BAPTIST CHURCH #1,Al Gore,George W. Bush,279.0,476.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lauderdale.xls
2000,LAUDERDALE,KILLEN-BAPTIST CHURCH #2,Al Gore,George W. Bush,378.0,666.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lauderdale.xls
2000,LAUDERDALE,BLACKBURN-ZIP CITY COMM. CTR.,Al Gore,George W. Bush,280.0,363.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lauderdale.xls
2000,LAUDERDALE,ST. FLORIAN-TOWN HALL,Al Gore,George W. Bush,334.0,636.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lauderdale.xls
2000,LAUDERDALE,FLORENCE RICHARDS CENTER,Al Gore,George W. Bush,178.0,198.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lauderdale.xls
2000,LAUDERDALE,FLORENCE-1ST PRESBYTERIAN CH.,Al Gore,George W. Bush,247.0,245.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lauderdale.xls
2000,LAUDERDALE,FLORENCE-HANDY RECREATION CTR.,Al Gore,George W. Bush,550.0,13.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lauderdale.xls
2000,LAUDERDALE,FLORENCE SHERROD AVE CH CHRIST,Al Gore,George W. Bush,561.0,262.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lauderdale.xls
2000,LAUDERDALE,FLORENCE-COFFEE HIGH SCHOOL,Al Gore,George W. Bush,217.0,272.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lauderdale.xls
2000,LAUDERDALE,FLORENCE-COLISEUM,Al Gore,George W. Bush,106.0,28.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lauderdale.xls
2000,LAUDERDALE,FLORENCE-EAST AT CNTRL BAPTIST,Al Gore,George W. Bush,371.0,187.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lauderdale.xls
2000,LAUDERDALE,FLORENCE-HIBBETT SCHOOL,Al Gore,George W. Bush,290.0,460.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lauderdale.xls
2000,LAUDERDALE,FLORENCE-HARLAN SCHOOL,Al Gore,George W. Bush,384.0,405.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lauderdale.xls
2000,LAUDERDALE,FLORENCE-BLVD CHURCH OF CHRIST,Al Gore,George W. Bush,339.0,527.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lauderdale.xls
2000,LAUDERDALE,BROADWAY RECREATION CENTER,Al Gore,George W. Bush,473.0,345.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lauderdale.xls
2000,LAUDERDALE,HIGHLAND BAPTIST CHURCH #1,Al Gore,George W. Bush,376.0,409.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lauderdale.xls
2000,LAUDERDALE,HIGHLAND BAPTIST CHURCH #2,Al Gore,George W. Bush,333.0,376.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lauderdale.xls
2000,LAUDERDALE,FLORENCE-FOREST HILLS SCHOOL 1,Al Gore,George W. Bush,315.0,578.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lauderdale.xls
2000,LAUDERDALE,FLORENCE-FOREST HILLS SCHOOL 2,Al Gore,George W. Bush,334.0,566.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lauderdale.xls
2000,LAUDERDALE,DARBY DRIVE-CHURCH OF CHRIST,Al Gore,George W. Bush,283.0,380.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lauderdale.xls
2000,LAUDERDALE,FLORENCE-BRADSHAW HIGH SCHOOL,Al Gore,George W. Bush,508.0,648.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lauderdale.xls
2000,LAUDERDALE,FLORENCE-MARS HILL SCHOOL #1,Al Gore,George W. Bush,342.0,792.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lauderdale.xls
2000,LAUDERDALE,FLORENCE-MARS HILL SCHOOL #2,Al Gore,George W. Bush,158.0,366.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lauderdale.xls
2000,LAUDERDALE,FLORENCE-UNDERWOOD COMM CTR #1,Al Gore,George W. Bush,136.0,192.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lauderdale.xls
2000,LAUDERDALE,FLORENCE-UNDERWOOD COMM CTR #2,Al Gore,George W. Bush,449.0,678.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lauderdale.xls
2000,LAUDERDALE,CO. BOARD OF ED. ADM. BLDG.,Al Gore,George W. Bush,412.0,808.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lauderdale.xls
2000,LAUDERDALE,CLOVERDALE COMMUNITY CENTER,Al Gore,George W. Bush,350.0,540.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lauderdale.xls
2000,LAUDERDALE,CENTRAL COMMUNITY CENTER,Al Gore,George W. Bush,411.0,536.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lauderdale.xls
2000,LAUDERDALE,OAKLAND-FIRE STATION,Al Gore,George W. Bush,402.0,435.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lauderdale.xls
2000,LAUDERDALE,CHAPEL-STEWARTVILLE CHURCH,Al Gore,George W. Bush,196.0,270.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lauderdale.xls
2000,LAUDERDALE,WATERLOO-SR. CITIZENS' BLDG.,Al Gore,George W. Bush,91.0,115.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lauderdale.xls
2000,LAUDERDALE,ABSENTEE VOTERS,Al Gore,George W. Bush,400.0,606.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lauderdale.xls
2000,LOWNDES,WHITEHALL TOWN HALL,Al Gore,George W. Bush,602.0,89.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lowndes.xls
2000,LOWNDES,LOWNDESBORO TOWN HALL,Al Gore,George W. Bush,105.0,231.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lowndes.xls
2000,LOWNDES,BURKEVILLE GE ACT. BUILDING,Al Gore,George W. Bush,96.0,98.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lowndes.xls
2000,LOWNDES,BETHEL CHURCH,Al Gore,George W. Bush,202.0,37.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lowndes.xls
2000,LOWNDES,MOSSESS TOWN HALL,Al Gore,George W. Bush,718.0,32.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lowndes.xls
2000,LOWNDES,HAYNEVILLE COURTHOUSE,Al Gore,George W. Bush,438.0,145.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lowndes.xls
2000,LOWNDES,G.E. COMMUNITY BUILDING,Al Gore,George W. Bush,218.0,129.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lowndes.xls
2000,LOWNDES,LETOHATCHEE OLD STORE,Al Gore,George W. Bush,108.0,91.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lowndes.xls
2000,LOWNDES,OLD MASONIC HALL,Al Gore,George W. Bush,334.0,103.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lowndes.xls
2000,LOWNDES,FORT DEPOSIT NATL GUARD ARMORY,Al Gore,George W. Bush,445.0,267.0,data\raw\alabama_elections_and_geography\2000genp2\2000genp2\Elections Division\Election 2000\General Election Precinct Results\Pack 2\lowndes.xls
