source_row_id,target_match_norm,match_method,match_score,score_margin
519,FRIENDSHIP METHODIST,fuzzy,95.0,43.0
520,GARDEN CITY TOWN HALL,exact,100.0,100.0
521,GOLD RIDGE COMMUNITY CENTER,exact,100.0,100.0
522,GOOD HOPE CITY HALL,exact,100.0,100.0
523,GRANDVIEW COMMUNITY CENTER,exact,100.0,100.0
524,HANCEVILLE CITY HALL,exact,100.0,100.0
525,HANCEVILLE CIVIC CENTER,exact,100.0,100.0
526,HOLLY POND FIRE DEPARTMENT,exact,100.0,100.0
527,JONES CHAPEL FIRE DEPARTMENT,exact,100.0,100.0
528,JOPPA FIRE DEPARTMENT,exact,100.0,100.0
529,KELLEY COMMUNITY CENTER,exact,100.0,100.0
530,LOGAN FIRE DEPARTMENT,exact,100.0,100.0
531,MOODY TOWN UNION HILL CHURCH,exact,100.0,100.0
532,NEW CANAAN SR CENTER,exact,100.0,100.0
533,PROVIDENCE FIRE DEPARTMENT,exact,100.0,100.0
534,SIMCOE COMMUNITY CENTER,exact,100.0,100.0
535,,unmatched,71.11111111111111,15.111111111111107
536,,unmatched,85.5,0.0
537,VALLEY GROVE COMMUNITY CENTER,exact,100.0,100.0
538,,unmatched,85.5,0.0
539,WALTER COMMUNITY CENTER,exact,100.0,100.0
540,WELTI MOUNT ZION CHURCH,exact,100.0,100.0
541,WEST POINT COMMUNITY CENTER,exact,100.0,100.0
542,,unmatched,85.5,0.31481481481480955
543,ARGUTA COMMUNITY CENTER,exact,100.0,100.0
544,ARITON CITY HALL,exact,100.0,100.0
545,,unmatched,72.06896551724137,11.462904911180757
546,CLAYHATCHEE COMMUNITY,fuzzy,95.0,9.5
547,CLOPTON COMMUNITY,fuzzy,95.0,20.0
548,DALEVILLE CULTURE AND CONV,fuzzy,94.33962264150944,45.24871355060035
549,,unmatched,90.0,4.5
550,,unmatched,90.0,4.5
551,GRIMES COMMUNITY CENTER,exact,100.0,100.0
552,LEVEL PLAINS COMMUNITY CENTER,exact,100.0,100.0
553,MARLEY MILL FORESTRY,exact,100.0,100.0
554,MIDLAND VOTING HALL,fuzzy,95.0,9.5
555,NEWTON TOWN HALL,exact,100.0,100.0
556,OZARK CIVIC CENTER,exact,100.0,100.0
557,PINCKARD TOWN HALL,exact,100.0,100.0
558,ROCKY HD COMMUNITY HOUSE,exact,100.0,100.0
559,,unmatched,55.272727272727266,4.872727272727261
560,,unmatched,85.5,0.0
561,,unmatched,90.0,4.5
562,BELOIT COMMUNITY CENTER,exact,100.0,100.0
563,,unmatched,85.5,0.0
564,,unmatched,85.5,0.0
565,,unmatched,85.5,0.0
566,CHRISTIAN OUTREACH,fuzzy,95.0,41.0
567,DALLAS COUNTY COURTHOUSE,exact,100.0,100.0
568,,unmatched,88.88888888888889,3.3888888888888857
569,GOOD HOPE CHURCH 701 1,fuzzy,95.0,9.5
570,GWC HOMES CENTER,exact,100.0,100.0
571,MARION JCT BLACKBELT,fuzzy,95.0,34.99999999999999
572,MEMORIAL STADIUM,exact,100.0,100.0
573,MOUNT ZION CHURCH,exact,100.0,100.0
574,,unmatched,71.42857142857143,28.228571428571428
575,,unmatched,65.3061224489796,20.97278911564625
576,ORRVILLE COMMUNITY CENTER,exact,100.0,100.0
577,PLANTERSVILLE VOLUNTEER FIRE DEPARTMENT 101 1,fuzzy,95.0,9.5
578,QUEEN OF PEACE SCHOOL,exact,100.0,100.0
579,RANGEDALE CENTER,exact,100.0,100.0
580,,unmatched,85.5,0.0
581,SELMA MALL,exact,100.0,100.0
582,SELMONT WATER WORKS 502 1,fuzzy,95.0,41.0
583,SHILOH SCHOOL BUILDING,exact,100.0,100.0
584,SUMMERFIELD VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
585,TIPTON SCHOOL,exact,100.0,100.0
586,TYLER COMMUNITY CENTER,exact,100.0,100.0
587,UNION NEW NATL GRD ARMRY,fuzzy,97.95918367346938,50.07918367346938
588,,unmatched,85.71428571428572,34.2857142857143
589,,unmatched,85.5,0.0
590,,unmatched,85.5,0.0
591,,unmatched,85.5,4.893939393939405
592,,unmatched,42.85714285714286,1.2625482625482647
593,,unmatched,90.0,41.11111111111111
594,BLAKE COMMUNITY CENTER,exact,100.0,100.0
595,CARTERSVILLE FIRE HALL,exact,100.0,100.0
596,,unmatched,76.59574468085107,29.09574468085107
597,,unmatched,83.33333333333334,25.000000000000014
598,,unmatched,46.808510638297875,3.565267395054633
599,,unmatched,61.904761904761905,4.761904761904766
600,,unmatched,61.904761904761905,3.095238095238095
601,,unmatched,90.0,0.0
602,,unmatched,90.0,0.0
603,,unmatched,85.71428571428572,0.2142857142857224
604,,unmatched,85.71428571428572,0.2142857142857224
605,FYFFE SENIOR CENTER,exact,100.0,100.0
606,GERALDINE FIRST BAPTIST,exact,100.0,100.0
607,GROVE OAK CLUB HOUSE,exact,100.0,100.0
608,HAMMONDVILLE FIRE,fuzzy,95.0,9.5
609,HENAGAR COMMUNITY CENTER,exact,100.0,100.0
610,HIGH POINT CHURCH OF GOD,fuzzy,95.0,31.666666666666664
611,IDER SENIOR CENTER,exact,100.0,100.0
612,,unmatched,85.5,27.924242424242422
613,LEBANON CHAPEL,exact,100.0,100.0
614,MACEDONIA BAPTIST,fuzzy,95.0,9.5
615,MCKESTES COMMUNITY CENTER,exact,100.0,100.0
616,,unmatched,68.39999999999999,2.630769230769232
617,PAINTER LIBERTY BAPTIST,fuzzy,95.0,9.5
618,PAYNE GAP CHURCH,exact,100.0,100.0
619,,unmatched,85.5,0.0
620,,unmatched,88.46153846153845,2.097902097902093
621,,unmatched,88.46153846153845,2.097902097902093
622,PLEASANT HILL COMMUNITY CENTER,exact,100.0,100.0
623,PORTERSVILLE BAPTIST,fuzzy,95.0,9.5
624,POWELL PARK PAVILION,fuzzy,97.5609756097561,53.37492909812819
625,,unmatched,90.0,18.0
626,,unmatched,90.0,18.0
627,RODENTOWN COMMUNITY CENTER,exact,100.0,100.0
628,,unmatched,90.9090909090909,33.76623376623377
629,,unmatched,58.16326530612245,0.7214048410061693
630,SHADY GROVE BAPTIST,fuzzy,95.0,9.5
631,SHILOH TOWN HALL,exact,100.0,100.0
632,SKIRUM COMMUNITY CENTER,exact,100.0,100.0
633,SULPHER SPRINGS COMMUNITY CENTER,fuzzy,96.875,11.375
634,SYLVANIA TOWN HALL,exact,100.0,100.0
635,TENBORECK COMMUNITY CENTER,fuzzy,96.15384615384616,16.15384615384616
636,VALLEY HEAD TOWN HALL,exact,100.0,100.0
637,,unmatched,85.5,0.0
638,,unmatched,85.5,0.0
639,WHITON OLD SCHOOL BUILDING,exact,100.0,100.0
640,WILLS VALLEY RECREATION CENTER,exact,100.0,100.0
641,WILLS VALLEY RECREATION CENTER,exact,100.0,100.0
642,ASBURY KENT COMMUNITY,fuzzy,95.0,9.5
643,BLUE RIDGE BAPTIST,exact,100.0,100.0
644,,unmatched,85.5,0.0
645,CAINS CHAPEL LIFE CENTER,exact,100.0,100.0
646,COOSADA TOWN HALL,exact,100.0,100.0
647,CRENSHAW PARK,exact,100.0,100.0
648,DEATSVILLE VOLUNTEER FIRE DEPARTMENT,fuzzy,95.0,9.5
649,ECLECTIC METHODIST,fuzzy,95.0,50.0
650,,unmatched,85.5,0.0
651,,unmatched,85.5,0.0
652,,unmatched,80.0,39.285714285714285
653,,unmatched,90.0,4.5
654,MILLBROOK CIVIC CENTER,exact,100.0,100.0
655,,unmatched,70.96774193548387,0.379506641366234
656,NAZARENE,exact,100.0,100.0
657,,unmatched,85.5,5.5
658,NEW HOPE BAPTIST,exact,100.0,100.0
659,REDHILL COMMUNITY,fuzzy,95.0,9.5
660,,unmatched,80.95238095238095,38.399189463019255
661,RUSHENVILLE BAPTIST,exact,100.0,100.0
662,SANTUCK COMMUNITY,fuzzy,95.0,9.5
663,SEMAN COMMUNITY,fuzzy,95.0,23.75
664,TALLAWEKA BAPTIST,fuzzy,95.0,9.5
665,TITUS COMMUNITY,fuzzy,95.0,9.5
666,VICTORY BAPTIST,exact,100.0,100.0
667,WALLSBORO COMMUNITY,fuzzy,95.0,9.5
668,WEOKA COMMUNITY,fuzzy,95.0,9.5
669,WETUMPKA CIVIC CENTER,exact,100.0,100.0
670,,unmatched,90.0,24.23076923076924
671,,unmatched,87.5,40.44117647058824
672,APPLETON VOLUNTEER FIRE DEPARTMENT,fuzzy,95.0,9.5
673,ATMORE CITY HALL,exact,100.0,100.0
674,ATMORE PUBLIC LIBRARY,exact,100.0,100.0
675,BARNETTS CROSSROADS,fuzzy,95.0,48.04347826086957
676,,unmatched,90.0,47.25
677,BRADLEY VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
678,BREWTON CIVIC CENTER,exact,100.0,100.0
679,CANOE CIVIC CLUB,exact,100.0,100.0
680,COUNTY HWY DEPARTMENT,exact,100.0,100.0
681,DAMASCUS BOYKIN,fuzzy,95.0,43.18181818181818
682,DIXIE VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
683,,unmatched,90.0,31.19047619047619
684,FLOMATON COMMUNITY,fuzzy,95.0,9.5
685,FLOMATON TOWN HALL,exact,100.0,100.0
686,HUXFORD MASONIC,fuzzy,95.0,51.75675675675676
687,,unmatched,83.8235294117647,32.54147812971342
688,LITTLE ROCK STORE,exact,100.0,100.0
689,,unmatched,59.99999999999999,5.999999999999993
690,MCCULLOUGH VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
691,,unmatched,85.5,37.5
692,,unmatched,85.5,35.5
693,,unmatched,85.5,30.499999999999993
694,,unmatched,52.63157894736843,5.131578947368432
695,POLLARD TOWN HALL,exact,100.0,100.0
696,RIVERVIEW TOWN HALL,exact,100.0,100.0
697,ROCK HILL RIDGE VOLUNTEER FIRE DEPARTMENT,fuzzy,96.47058823529412,10.970588235294116
698,WALLACE METHODIST,fuzzy,95.0,31.66666666666668
699,,unmatched,76.59574468085107,24.5522664199815
700,,unmatched,90.0,4.5
701,ATTALLA RECREATION CENTER,exact,100.0,100.0
702,CARVER COMMUNITY CENTER,exact,100.0,100.0
703,,unmatched,90.0,40.0
704,EAST GADSDEN RECREATION,fuzzy,95.0,9.5
705,EGYPT COMMUNITY CENTER,exact,100.0,100.0
706,,unmatched,83.33333333333334,0.7246376811594359
707,,unmatched,51.162790697674424,1.1627906976744171
708,,unmatched,60.86956521739131,1.2950971322849298
709,GALLANT COMMUNITY CENTER,exact,100.0,100.0
710,GEORGE WALLACE SR CENTER,fuzzy,92.3076923076923,6.807692307692307
711,HOKES BLUFF COMMUNITY,fuzzy,95.0,15.0
712,IVALEE VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
713,LOOKOUT MTN COMMUNITY,fuzzy,95.0,15.0
714,,unmatched,82.6086956521739,6.608695652173907
715,MOUNTAINBORO VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
716,NEW UNION COMMUNITY CENTER,exact,100.0,100.0
717,NOCCALULA KIWANIS,fuzzy,95.0,52.25
718,NORTH GADSDEN RECREATION,fuzzy,95.0,9.5
719,,unmatched,89.18367346938776,3.683673469387756
720,,unmatched,90.0,36.93877551020409
721,RAINBOW CITY COMMUNITY,fuzzy,95.0,9.5
722,,unmatched,90.0,4.5
723,REECE CITY TOWN HALL,exact,100.0,100.0
724,SARDIS COMMUNITY CENTER,exact,100.0,100.0
725,SOUTHSIDE COMMUNITY CENTER,exact,100.0,100.0
726,,unmatched,61.224489795918366,1.6500217108119841
727,TILLISON BEND WATER,fuzzy,95.0,9.5
728,WALLACE HALL GSCC,fuzzy,95.0,9.5
729,,unmatched,85.5,38.0
730,WALNUT PARK RECREATION,fuzzy,95.0,17.222222222222214
731,,unmatched,90.0,4.5
732,BERRY CIVIC CENTER,exact,100.0,100.0
733,,unmatched,85.5,20.5
734,,unmatched,78.78048780487804,16.962305986696222
735,BROWNS WHITE S CHAPEL,fuzzy,95.0,9.5
736,,unmatched,85.5,21.235294117647058
737,,unmatched,85.5,23.45918367346939
738,,unmatched,85.5,0.0
739,,unmatched,85.5,0.0
740,,unmatched,85.5,0.0
741,ELM GROVE CHURCH,exact,100.0,100.0
742,FAYETTE CIVIC CENTER,exact,100.0,100.0
743,FAYETTE YOUTH CENTER,exact,100.0,100.0
744,,unmatched,85.5,4.648936170212764
745,,unmatched,85.5,28.5
746,,unmatched,91.66666666666666,33.33333333333333
747,,unmatched,85.5,26.772727272727273
748,,unmatched,85.5,26.125
749,LEE BELK COMMUNITY CENTER,exact,100.0,100.0
750,,unmatched,58.82352941176471,2.3017902813299216
751,,unmatched,85.5,0.0
752,RUSSELL VT CENTER BOBO,fuzzy,95.0,9.5
753,STONEWALL CANNAN CENTER,fuzzy,95.0,9.5
754,,unmatched,63.41463414634146,7.60068065796937
755,,unmatched,38.86363636363636,1.6543340380549623
756,,unmatched,52.17391304347826,0.0
757,THOMPSON KIRKLAND,fuzzy,95.0,55.0
758,,unmatched,85.5,0.0
759,,unmatched,85.5,8.227272727272734
760,,unmatched,80.0,35.0
761,,unmatched,85.5,42.36274509803921
762,,unmatched,90.0,33.75
763,,unmatched,85.5,38.0
764,,unmatched,85.5,43.5
765,,unmatched,85.5,31.5
766,,unmatched,85.5,40.49999999999999
767,,unmatched,65.76923076923076,14.340659340659336
768,,unmatched,85.5,44.590909090909086
769,,unmatched,77.94871794871794,36.28205128205128
770,,unmatched,90.0,45.66666666666666
771,,unmatched,79.06976744186046,36.2126245847176
772,,unmatched,38.57142857142858,0.5714285714285765
773,RED BAY SR CENTER,fuzzy,95.0,41.5625
774,,unmatched,90.0,48.46153846153846
775,,unmatched,80.0,1.3793103448275872
776,RUSSELLVILLE HIGH,fuzzy,95.0,25.90909090909092
777,,unmatched,69.66666666666666,25.764227642276417
778,,unmatched,65.76923076923076,5.4162895927601795
779,,unmatched,85.71428571428572,19.04761904761905
780,PLEASANT SITE VOLUNTEER FIRE DEPARTMENT,fuzzy,95.0,9.5
781,,unmatched,85.5,10.5
782,,unmatched,69.66666666666666,14.249999999999993
783,BELLWOOD COMMUNITY CENTER,exact,100.0,100.0
784,BLACK COMMUNITY CENTER,exact,100.0,100.0
785,,unmatched,84.0,3.2307692307692264
786,COFFEE SPRINGS,exact,100.0,100.0
787,DEVCO COMMUNITY CENTER,exact,100.0,100.0
788,FADETTE,exact,100.0,100.0
789,FLAT CREEK COMMUNITY CENTER,exact,100.0,100.0
790,,unmatched,85.5,0.0
791,,unmatched,84.44444444444444,1.1111111111111
792,,unmatched,69.38775510204081,11.787755102040812
793,GENEVA COUNTY FARM CENTER,fuzzy,95.0,9.5
794,,unmatched,76.0,23.826086956521742
795,,unmatched,91.89189189189189,19.669669669669673
796,HACODA COMMUNITY CENTER,exact,100.0,100.0
797,HUGHES COMMUNITY CENTER,exact,100.0,100.0
798,,unmatched,91.42857142857143,24.76190476190476
799,,unmatched,91.42857142857143,19.206349206349216
800,LYTLE,exact,100.0,100.0
801,MALVERN COMMUNITY CENTER,fuzzy,95.0,9.5
802,PINEY GROVE,exact,100.0,100.0
803,REVELS STORE,exact,100.0,100.0
804,,unmatched,82.6086956521739,1.7576318223866707
805,,unmatched,85.5,46.92857142857142
806,SLOCOMB NATIONAL GUARD,exact,100.0,100.0
807,TATE SCHOOL,exact,100.0,100.0
808,BOLIGEE FIRE DEPARTMENT,exact,100.0,100.0
809,BROWN MORROW BRANCH,fuzzy,95.0,54.57446808510639
810,CLINTON COMMUNITY CENTER,exact,100.0,100.0
811,EUTAW ACTIVITY CENTER,exact,100.0,100.0
812,FORKLAND CITY HALL,exact,100.0,100.0
813,GREENE COUNTY COURTHOUSE,exact,100.0,100.0
814,JENA FIRE DEPARTMENT,exact,100.0,100.0
815,KNOXVILLE FIRE DEPARTMENT,exact,100.0,100.0
816,MANTUA FIRE DEPARTMENT,exact,100.0,100.0
817,MOUNT HEBRON PRE SCHOOL,exact,100.0,100.0
818,NATIONAL GUARD ARMORY,exact,100.0,100.0
819,,unmatched,68.2051282051282,20.58608058608059
820,TISHABEE COMMUNITY CENTER,exact,100.0,100.0
821,UNION FIRE DEPARTMENT,exact,100.0,100.0
822,AKRON CITY HALL,exact,100.0,100.0
823,BUCKSNORT,exact,100.0,100.0
824,GALLION VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
825,GREENSBORO ARMORY,exact,100.0,100.0
826,HAVANA,exact,100.0,100.0
827,LOCK 5 VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
828,MOUNDVILLE CITY HALL,exact,100.0,100.0
829,MOUNT HERMAN,exact,100.0,100.0
830,MOUNT HOREB BAPTIST,fuzzy,95.0,9.5
831,,unmatched,55.416666666666664,10.416666666666657
832,PHIPPS WORK CENTER,exact,100.0,100.0
833,SAWYERVILLE HEAD START,fuzzy,95.0,23.75
834,STEWART,exact,100.0,100.0
835,VALLEY,exact,100.0,100.0
836,,unmatched,66.66666666666667,4.761904761904766
837,,unmatched,40.3030303030303,2.3030303030302974
838,DOUGLAS CROSSROADS,exact,100.0,100.0
839,,unmatched,91.42857142857143,17.744360902255636
840,HALEBURG CITY HALL,exact,100.0,100.0
841,HEADLAND VTG CENTER,fuzzy,92.6829268292683,18.998716302952502
842,,unmatched,60.0,20.0
843,,unmatched,85.17241379310344,24.566353187042836
844,NEWVILLE VT HOUSE,exact,100.0,100.0
845,,unmatched,76.0,7.428571428571431
846,,unmatched,75.0,12.142857142857146
847,UNION VT HOUSE,exact,100.0,100.0
848,,unmatched,68.42105263157895,17.06970128022759
849,ANDREW BELLE COMMUNITY CENTER,exact,100.0,100.0
850,,unmatched,48.46153846153846,0.0
851,BAY SPRINGS VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
852,,unmatched,74.4186046511628,0.07077856420627882
853,,unmatched,57.57575757575758,0.0
854,DOTHAN FIRST ASSEMBLY CLC,exact,100.0,100.0
855,DOUG TEW COMMUNITY CENTER,exact,100.0,100.0
856,ENTERPRISE CHURCH,exact,100.0,100.0
857,FARM CENTER,exact,100.0,100.0
858,GORDON CITY HALL,exact,100.0,100.0
859,,unmatched,79.16666666666666,2.553763440860209
860,,unmatched,85.5,1.4420289855072497
861,,unmatched,64.28571428571429,10.285714285714292
862,,unmatched,85.5,0.0
863,,unmatched,85.5,0.0
864,,unmatched,84.05797101449275,0.7246376811594217
865,REHOBETH MUNICIPAL CMPLX,fuzzy,97.95918367346938,55.20918367346938
866,,unmatched,73.07692307692308,28.07692307692308
867,SAINT JOHN S PARK,fuzzy,96.96969696969697,30.303030303030297
868,TAYLOR CITY HALL,exact,100.0,100.0
869,VAUGHN BLUMBERG CENTER,exact,100.0,100.0
870,WALTON PARK,exact,100.0,100.0
871,,unmatched,60.00000000000001,6.000000000000007
872,WEBB CITY HALL,exact,100.0,100.0
873,WESTGATE PARK,exact,100.0,100.0
874,WICKSBURG VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
875,WIREGRASS PARK,exact,100.0,100.0
876,,unmatched,44.46808510638298,2.607619990103913
877,,unmatched,61.47058823529411,8.69281045751633
878,BRIDGEPORT COMMUNITY CENTER,exact,100.0,100.0
879,BRYANT COMMUNITY BUILDING,exact,100.0,100.0
880,,unmatched,51.42857142857142,2.3963133640553025
881,CROW FIRE HALL,exact,100.0,100.0
882,DEAN S CHAPEL COMMUNITY,exact,100.0,100.0
883,DUTTON CITY HALL,exact,100.0,100.0
884,ESTILL FORK PRINCES STORE,exact,100.0,100.0
885,FACKLER FIRE HALL,exact,100.0,100.0
886,FLAT ROCK RURITAN BUILDING,exact,100.0,100.0
887,,unmatched,46.34146341463414,1.8970189701896985
888,,unmatched,85.5,0.0
889,,unmatched,85.5,0.31481481481480955
890,,unmatched,48.09375,1.4573863636363669
891,,unmatched,50.294117647058826,5.294117647058826
892,HOLLYWOOD CITY HALL,exact,100.0,100.0
893,HYTOP TOWN HALL,exact,100.0,100.0
894,LANGSTON CITY HALL,exact,100.0,100.0
895,LARKINSVILLE STOCK BARN,exact,100.0,100.0
896,LETCHER CHURCH OF GOD,exact,100.0,100.0
897,LIMROCK FIRE HALL,exact,100.0,100.0
898,LONG ISLAND COMMUNITY CENTER,exact,100.0,100.0
899,MACEDONIA SCHOOL,exact,100.0,100.0
900,,unmatched,71.42857142857143,29.628571428571433
901,PAINT ROCK SR CITIZEN,fuzzy,95.0,31.66666666666667
902,PISGAH CITY HALL,exact,100.0,100.0
903,PLEASANT GROVES COMMUNITY CENTER,exact,100.0,100.0
904,PRINCETON FIRE HALL,exact,100.0,100.0
905,ROSALIE COMMUNITY CENTER,exact,100.0,100.0
906,,unmatched,91.89189189189189,34.26477324782409
907,SECTION NEW CITY HALL,exact,100.0,100.0
908,SKYLINE CITY HALL,exact,100.0,100.0
909,STEVENSON CITY PARK,exact,100.0,100.0
910,TRENTON FIRE HALL,exact,100.0,100.0
911,TUPELO PIKEVILLE STORE,exact,100.0,100.0
912,WOODVILLE BOB JONES COMMUNITY,exact,100.0,100.0
913,,unmatched,85.5,0.0
914,,unmatched,90.0,4.5
915,,unmatched,90.0,4.5
916,,unmatched,85.5,0.0
917,,unmatched,90.0,4.5
918,,unmatched,90.0,4.5
919,,unmatched,85.5,12.375
920,,unmatched,85.5,0.0
921,,unmatched,90.0,4.5
922,,unmatched,90.0,4.5
923,,unmatched,90.0,4.5
924,,unmatched,90.0,4.5
925,,unmatched,85.5,0.0
926,,unmatched,85.5,0.0
927,,unmatched,85.5,0.0
928,,unmatched,90.0,4.5
929,,unmatched,75.0,25.0
930,,unmatched,90.0,4.5
931,,unmatched,90.0,4.5
932,,unmatched,90.0,4.5
933,,unmatched,90.0,4.5
934,,unmatched,90.0,4.5
935,,unmatched,90.0,4.5
936,,unmatched,90.0,4.5
937,,unmatched,85.5,0.0
938,,unmatched,85.5,0.0
939,,unmatched,90.0,4.5
940,,unmatched,90.0,4.5
941,,unmatched,90.0,0.0
942,,unmatched,85.5,0.0
943,,unmatched,90.0,4.5
944,,unmatched,85.5,0.0
945,,unmatched,85.5,0.0
946,,unmatched,85.5,0.0
947,,unmatched,85.5,0.0
948,,unmatched,90.0,4.5
949,,unmatched,85.5,0.0
950,,unmatched,90.0,4.5
951,,unmatched,85.5,0.0
952,,unmatched,90.0,4.5
953,,unmatched,90.0,4.5
954,,unmatched,90.0,4.5
955,,unmatched,90.0,4.5
956,,unmatched,69.42307692307692,10.96153846153846
957,,unmatched,90.0,39.375
958,,unmatched,90.0,4.5
959,,unmatched,90.0,43.54838709677419
960,,unmatched,85.5,0.0
961,,unmatched,90.0,18.0
962,,unmatched,90.0,4.5
963,,unmatched,90.0,4.5
964,,unmatched,90.0,4.5
965,,unmatched,90.0,4.5
966,,unmatched,85.5,0.0
967,,unmatched,90.0,4.5
968,,unmatched,90.0,4.5
969,,unmatched,90.0,4.5
970,,unmatched,85.5,0.0
971,,unmatched,70.7843137254902,5.6414565826330545
972,,unmatched,90.0,4.5
973,,unmatched,90.0,4.5
974,,unmatched,90.0,4.5
975,,unmatched,90.0,4.5
976,,unmatched,90.0,39.375
977,,unmatched,90.0,4.5
978,,unmatched,90.0,4.5
979,,unmatched,90.0,4.5
980,,unmatched,90.0,4.5
981,,unmatched,85.5,0.0
982,,unmatched,90.0,4.5
983,,unmatched,85.5,0.0
984,,unmatched,90.0,4.5
985,,unmatched,85.5,0.0
986,,unmatched,85.5,0.0
987,,unmatched,85.5,0.0
988,,unmatched,90.0,4.5
989,,unmatched,90.0,4.5
990,,unmatched,90.0,4.5
991,,unmatched,90.0,4.5
992,,unmatched,90.0,4.5
993,,unmatched,85.5,0.0
994,,unmatched,85.5,0.0
995,,unmatched,47.64705882352941,0.0
996,,unmatched,85.5,0.0
997,,unmatched,85.5,0.0
998,,unmatched,90.0,4.5
999,,unmatched,90.0,4.5
1000,,unmatched,90.0,4.5
1001,,unmatched,85.5,0.0
1002,,unmatched,90.0,4.5
1003,,unmatched,85.5,0.0
1004,,unmatched,90.0,4.5
1005,,unmatched,85.5,25.499999999999993
1006,,unmatched,85.5,30.338709677419352
1007,,unmatched,90.0,4.5
1008,,unmatched,85.5,0.0
1009,,unmatched,85.5,0.0
1010,,unmatched,90.0,4.5
1011,,unmatched,85.5,37.85294117647059
1012,,unmatched,90.0,4.5
1013,,unmatched,90.0,4.5
1014,,unmatched,85.5,37.5
1015,,unmatched,90.0,4.5
1016,,unmatched,90.0,4.5
1017,,unmatched,90.0,4.5
1018,,unmatched,85.5,0.0
1019,,unmatched,90.0,39.333333333333336
1020,,unmatched,90.0,4.5
1021,,unmatched,90.0,4.5
1022,,unmatched,90.0,4.5
1023,,unmatched,90.0,4.5
1024,,unmatched,90.0,4.5
1025,,unmatched,90.0,4.5
1026,,unmatched,90.0,4.5
1027,,unmatched,90.0,4.5
1028,,unmatched,90.0,0.0
1029,,unmatched,90.0,4.5
1030,,unmatched,90.0,4.5
1031,,unmatched,90.0,4.5
1032,,unmatched,85.5,0.0
1033,,unmatched,90.0,4.5
1034,,unmatched,90.0,4.5
1035,,unmatched,85.5,0.0
1036,,unmatched,90.0,4.5
1037,,unmatched,90.0,4.5
1038,,unmatched,90.0,4.5
1039,,unmatched,90.0,4.5
1040,,unmatched,90.0,4.5
1041,,unmatched,90.0,4.5
1042,,unmatched,85.5,0.0
1043,,unmatched,90.0,4.5
1044,,unmatched,90.0,4.5
1045,,unmatched,85.5,0.0
1046,,unmatched,85.5,33.11904761904761
1047,,unmatched,90.0,4.5
1048,,unmatched,49.090909090909086,0.6293706293706265
1049,,unmatched,90.0,4.5
1050,,unmatched,90.0,4.5
1051,,unmatched,90.0,4.5
1052,,unmatched,85.5,33.241935483870975
1053,,unmatched,90.0,4.5
1054,,unmatched,90.0,4.5
1055,,unmatched,71.42857142857143,12.248243559718972
1056,,unmatched,90.0,4.5
1057,,unmatched,85.5,0.0
1058,,unmatched,90.0,37.5
1059,,unmatched,90.0,34.137931034482754
1060,,unmatched,90.0,4.5
1061,,unmatched,90.0,4.5
1062,,unmatched,85.5,0.0
1063,,unmatched,90.0,4.5
1064,,unmatched,90.0,4.5
1065,,unmatched,90.0,4.5
1066,,unmatched,90.0,4.5
1067,,unmatched,85.5,0.0
1068,,unmatched,90.0,4.5
1069,,unmatched,85.5,0.0
1070,,unmatched,85.5,0.0
1071,,unmatched,90.0,4.5
1072,,unmatched,90.0,4.5
1073,,unmatched,90.0,4.5
1074,,unmatched,90.0,4.5
1075,,unmatched,90.0,21.17647058823529
1076,,unmatched,85.5,0.0
1077,,unmatched,54.96428571428571,2.348901098901095
1078,,unmatched,90.0,4.5
1079,,unmatched,90.0,4.5
1080,,unmatched,90.0,4.5
1081,,unmatched,85.5,0.0
1082,,unmatched,90.0,4.5
1083,,unmatched,90.0,4.5
1084,BEAVERTON CITY HALL NORTH,exact,100.0,100.0
1085,BEAVERTON CITY HALL SOUTH,exact,100.0,100.0
1086,BEDFORD MILITARY,exact,100.0,100.0
1087,BLOOMING GROVE,exact,100.0,100.0
1088,CREWS METHODIST CHURCH,exact,100.0,100.0
1089,CROSSVILLE LAWR,exact,100.0,100.0
1090,DETROIT CITY HALL,exact,100.0,100.0
1091,FAIRVIEW SIZEMORE,exact,100.0,100.0
1092,FERNBANK COMMUNITY CENTER,exact,100.0,100.0
1093,GUIN MOUNT OLIVE,exact,100.0,100.0
1094,HENSON SPRINGS FIRE STATION,fuzzy,94.11764705882352,8.617647058823522
1095,HIGHTOGY RIDGE,exact,100.0,100.0
1096,KENNEDY COMMUNITY CENTER,exact,100.0,100.0
1097,MILLPORT LIBRARY,exact,100.0,100.0
1098,MOLLOY BETTS,exact,100.0,100.0
1099,MOUNT PLEASANT CURRY,exact,100.0,100.0
1100,PINE SPRINGS,exact,100.0,100.0
1101,STAR COMMUNITY CENTER,exact,100.0,100.0
1102,STRICKLAND KINGVILLE,exact,100.0,100.0
