cycle,county_key,precinct_key,dem_candidate,rep_candidate,source_file,dem_votes,rep_votes
1992,AUTAUGA,ABSENTEE BALLOTS,Bill Clinton,George H. W. Bush,AUTAUGA.XLS,158.0,335.0
1992,AUTAUGA,AUTAUGA COUNTY VOTING SITE,Bill Clinton,George H. W. Bush,AUTAUGA.XLS,104.0,127.0
1992,AUTAUGA,AUTAUGAVILLE TOWN HALL,Bill Clinton,George H. W. Bush,AUTAUGA.XLS,317.0,110.0
1992,AUTAUGA,BILLINGSLEY GOVERNMENTAL CENTER,Bill Clinton,George H. W. Bush,AUTAUGA.XLS,72.0,155.0
1992,AUTAUGA,BOOTH,Bill Clinton,George H. W. Bush,AUTAUGA.XLS,140.0,265.0
1992,AUTAUGA,CAMELLIA BAPTIST CHURCH,Bill Clinton,George H. W. Bush,AUTAUGA.XLS,303.0,627.0
1992,AUTAUGA,COURTHOUSE,Bill Clinton,George H. W. Bush,AUTAUGA.XLS,652.0,411.0
1992,AUTAUGA,EAST MEMORIAL BAPTIST CHURCH,Bill Clinton,George H. W. Bush,AUTAUGA.XLS,276.0,872.0
1992,AUTAUGA,HAYNES COMMUNITY CENTER,Bill Clinton,George H. W. Bush,AUTAUGA.XLS,56.0,107.0
1992,AUTAUGA,INDEPENDENCE TOWN HALL,Bill Clinton,George H. W. Bush,AUTAUGA.XLS,214.0,96.0
1992,AUTAUGA,JONES COMMUNITY CENTER,Bill Clinton,George H. W. Bush,AUTAUGA.XLS,138.0,110.0
1992,AUTAUGA,MARBURY COMMUNITY CENTER,Bill Clinton,George H. W. Bush,AUTAUGA.XLS,184.0,285.0
1992,AUTAUGA,MULBERRY/STATESVILLE,Bill Clinton,George H. W. Bush,AUTAUGA.XLS,205.0,57.0
1992,AUTAUGA,NATIONAL GUARD ARMORY,Bill Clinton,George H. W. Bush,AUTAUGA.XLS,396.0,1237.0
1992,AUTAUGA,NEWTON PARK,Bill Clinton,George H. W. Bush,AUTAUGA.XLS,390.0,1345.0
1992,AUTAUGA,OLD KINGSTON FIRE STATION,Bill Clinton,George H. W. Bush,AUTAUGA.XLS,328.0,114.0
1992,AUTAUGA,PINE LEVEL COMMUNITY CENTER,Bill Clinton,George H. W. Bush,AUTAUGA.XLS,450.0,1353.0
1992,AUTAUGA,PRATTMONT BAPTIST CHURCH,Bill Clinton,George H. W. Bush,AUTAUGA.XLS,357.0,932.0
1992,AUTAUGA,WHITE CITY FIRE STATION,Bill Clinton,George H. W. Bush,AUTAUGA.XLS,79.0,177.0
1992,BALDWIN,ABSENTEE BALLOTS,Bill Clinton,George H. W. Bush,BALDWIN.XLS,376.0,920.0
1992,BALDWIN,"ACTIVITY CENTER, GULF SHORES",Bill Clinton,George H. W. Bush,BALDWIN.XLS,671.0,1728.0
1992,BALDWIN,"ALLIANCE CHURCH, LILLIAN",Bill Clinton,George H. W. Bush,BALDWIN.XLS,135.0,181.0
1992,BALDWIN,"CITY HALL, BAY MINETTE",Bill Clinton,George H. W. Bush,BALDWIN.XLS,741.0,1736.0
1992,BALDWIN,"CITY HALL, FAIRHOPE",Bill Clinton,George H. W. Bush,BALDWIN.XLS,1340.0,3654.0
1992,BALDWIN,"CITY HALL, ROBERTSDALE",Bill Clinton,George H. W. Bush,BALDWIN.XLS,324.0,829.0
1992,BALDWIN,"CITY HALL, SILVERHILL",Bill Clinton,George H. W. Bush,BALDWIN.XLS,197.0,603.0
1992,BALDWIN,"CIVIC CENTER, FOLEY",Bill Clinton,George H. W. Bush,BALDWIN.XLS,731.0,1445.0
1992,BALDWIN,"COMMUNITY CENTER, BELFOREST",Bill Clinton,George H. W. Bush,BALDWIN.XLS,70.0,175.0
1992,BALDWIN,"COMMUNITY CENTER, ELLISVILLE",Bill Clinton,George H. W. Bush,BALDWIN.XLS,151.0,48.0
1992,BALDWIN,"COMMUNITY CENTER, ELSANOR",Bill Clinton,George H. W. Bush,BALDWIN.XLS,110.0,263.0
1992,BALDWIN,"COMMUNITY CENTER, MAGNOLIA SPRINGS",Bill Clinton,George H. W. Bush,BALDWIN.XLS,320.0,674.0
1992,BALDWIN,"COMMUNITY CENTER, TENSAW",Bill Clinton,George H. W. Bush,BALDWIN.XLS,90.0,17.0
1992,BALDWIN,"COMMUNITY HALL, BARNWELL",Bill Clinton,George H. W. Bush,BALDWIN.XLS,270.0,813.0
1992,BALDWIN,"COMMUNITY HALL, LILLIAN",Bill Clinton,George H. W. Bush,BALDWIN.XLS,349.0,641.0
1992,BALDWIN,"COMMUNITY HALL, LOXLEY",Bill Clinton,George H. W. Bush,BALDWIN.XLS,234.0,676.0
1992,BALDWIN,"COMMUNITY HALL, STAPLETON",Bill Clinton,George H. W. Bush,BALDWIN.XLS,131.0,338.0
1992,BALDWIN,"COMMUNITY HALL, STOCKTON",Bill Clinton,George H. W. Bush,BALDWIN.XLS,201.0,81.0
1992,BALDWIN,"COMMUNITY HALL, SUMMERDALE",Bill Clinton,George H. W. Bush,BALDWIN.XLS,246.0,570.0
1992,BALDWIN,"FERGUSON STORE, LITTLE RIVER",Bill Clinton,George H. W. Bush,BALDWIN.XLS,48.0,17.0
1992,BALDWIN,"FIRE HOUSE, ELBERTA",Bill Clinton,George H. W. Bush,BALDWIN.XLS,243.0,688.0
1992,BALDWIN,"FIRE HOUSE, PERDIDO BEACH",Bill Clinton,George H. W. Bush,BALDWIN.XLS,131.0,264.0
1992,BALDWIN,"FIRE HOUSE, RABUN",Bill Clinton,George H. W. Bush,BALDWIN.XLS,87.0,176.0
1992,BALDWIN,"FIRE HOUSE, SEMINOLE",Bill Clinton,George H. W. Bush,BALDWIN.XLS,46.0,111.0
1992,BALDWIN,"FIRE HOUSE, STOCKTON",Bill Clinton,George H. W. Bush,BALDWIN.XLS,86.0,188.0
1992,BALDWIN,"FIRE STATION NO. 3, DAPHNE",Bill Clinton,George H. W. Bush,BALDWIN.XLS,326.0,1226.0
1992,BALDWIN,"KNIGHTS OF COLUMBIA HALL, DAPHNE",Bill Clinton,George H. W. Bush,BALDWIN.XLS,888.0,725.0
1992,BALDWIN,LITTLE RIVER RESTAURANT,Bill Clinton,George H. W. Bush,BALDWIN.XLS,19.0,20.0
1992,BALDWIN,"METHODIST CHURCH, LOTTIE",Bill Clinton,George H. W. Bush,BALDWIN.XLS,25.0,42.0
1992,BALDWIN,"MIDDLE SCHOOL, BAY MINETTE",Bill Clinton,George H. W. Bush,BALDWIN.XLS,392.0,64.0
1992,BALDWIN,MIFLIN COMMUNITY CENTER,Bill Clinton,George H. W. Bush,BALDWIN.XLS,57.0,117.0
1992,BALDWIN,"MUNICIPAL COMPLEX, ORANGE BEACH",Bill Clinton,George H. W. Bush,BALDWIN.XLS,330.0,941.0
1992,BALDWIN,"OLD SP. FT., BAPT. CHUR., SP. FORT",Bill Clinton,George H. W. Bush,BALDWIN.XLS,160.0,395.0
1992,BALDWIN,"RECREATION CENTER, DAPHNE",Bill Clinton,George H. W. Bush,BALDWIN.XLS,484.0,1395.0
1992,BALDWIN,"SCHOOL, BON SECOUR",Bill Clinton,George H. W. Bush,BALDWIN.XLS,124.0,302.0
1992,BALDWIN,"SCHOOL, CROSSROADS",Bill Clinton,George H. W. Bush,BALDWIN.XLS,185.0,225.0
1992,BALDWIN,"SCHOOL, GATESWOOD",Bill Clinton,George H. W. Bush,BALDWIN.XLS,61.0,132.0
1992,BALDWIN,"SCHOOL, PERDIDO",Bill Clinton,George H. W. Bush,BALDWIN.XLS,148.0,210.0
1992,BALDWIN,"SCHOOL, PINE GROVE",Bill Clinton,George H. W. Bush,BALDWIN.XLS,244.0,475.0
1992,BALDWIN,"SCHOOL, POINT CLEAR",Bill Clinton,George H. W. Bush,BALDWIN.XLS,474.0,249.0
1992,BALDWIN,"SCHOOL, ROSINTON",Bill Clinton,George H. W. Bush,BALDWIN.XLS,137.0,405.0
1992,BALDWIN,"SCHOOL, SPANISH FORT",Bill Clinton,George H. W. Bush,BALDWIN.XLS,294.0,1050.0
1992,BALDWIN,"SCHOOL, WHITEHOUSE",Bill Clinton,George H. W. Bush,BALDWIN.XLS,188.0,363.0
1992,BALDWIN,"ST. PAUL EPISCOPAL CHURCH, DAPHNE",Bill Clinton,George H. W. Bush,BALDWIN.XLS,331.0,1098.0
1992,BARBOUR,ABSENTEE BALLOTS,Bill Clinton,George H. W. Bush,BARBOUR.XLS,171.0,255.0
1992,BARBOUR,BAKERHILL,Bill Clinton,George H. W. Bush,BARBOUR.XLS,161.0,109.0
1992,BARBOUR,BLUE SPRINGS CITY HALL,Bill Clinton,George H. W. Bush,BARBOUR.XLS,104.0,147.0
1992,BARBOUR,CHAMPION'S,Bill Clinton,George H. W. Bush,BARBOUR.XLS,194.0,300.0
1992,BARBOUR,CLAYTON COURT HOUSE,Bill Clinton,George H. W. Bush,BARBOUR.XLS,576.0,345.0
1992,BARBOUR,CLIO CITY HALL,Bill Clinton,George H. W. Bush,BARBOUR.XLS,36.0,67.0
1992,BARBOUR,CLIO WASHERTERIA,Bill Clinton,George H. W. Bush,BARBOUR.XLS,231.0,200.0
1992,BARBOUR,COGGIN'S STORE,Bill Clinton,George H. W. Bush,BARBOUR.XLS,146.0,90.0
1992,BARBOUR,COWIKEE FIRE DEPARTMENT,Bill Clinton,George H. W. Bush,BARBOUR.XLS,92.0,30.0
1992,BARBOUR,DAVIS CHEVROLET,Bill Clinton,George H. W. Bush,BARBOUR.XLS,196.0,362.0
1992,BARBOUR,ELAMVILLE,Bill Clinton,George H. W. Bush,BARBOUR.XLS,42.0,83.0
1992,BARBOUR,FLOYD TEW'S STORE,Bill Clinton,George H. W. Bush,BARBOUR.XLS,47.0,37.0
1992,BARBOUR,GAINO,Bill Clinton,George H. W. Bush,BARBOUR.XLS,14.0,6.0
1992,BARBOUR,GREEN'S CROSS ROADS,Bill Clinton,George H. W. Bush,BARBOUR.XLS,54.0,48.0
1992,BARBOUR,HARTZOG'S STORE,Bill Clinton,George H. W. Bush,BARBOUR.XLS,81.0,15.0
1992,BARBOUR,JOHNNY BOYD'S STORE,Bill Clinton,George H. W. Bush,BARBOUR.XLS,34.0,35.0
1992,BARBOUR,LOUISVILLE CITY HALL,Bill Clinton,George H. W. Bush,BARBOUR.XLS,184.0,232.0
1992,BARBOUR,MCCOO SCHOOL COMPLEX,Bill Clinton,George H. W. Bush,BARBOUR.XLS,622.0,494.0
1992,BARBOUR,MT. ANDREWS,Bill Clinton,George H. W. Bush,BARBOUR.XLS,163.0,10.0
1992,BARBOUR,NEW ARMORY,Bill Clinton,George H. W. Bush,BARBOUR.XLS,386.0,513.0
1992,BARBOUR,OLD ARMORY,Bill Clinton,George H. W. Bush,BARBOUR.XLS,484.0,580.0
1992,BARBOUR,REBECCA COMER SCHOOL,Bill Clinton,George H. W. Bush,BARBOUR.XLS,249.0,46.0
1992,BARBOUR,RICHARD'S CABINET SHOP,Bill Clinton,George H. W. Bush,BARBOUR.XLS,98.0,82.0
1992,BARBOUR,SAMFORD AVENUE GYM,Bill Clinton,George H. W. Bush,BARBOUR.XLS,443.0,343.0
1992,BARBOUR,WOODHAM'S STORE,Bill Clinton,George H. W. Bush,BARBOUR.XLS,28.0,46.0
1992,BIBB,ABSENTEE BALLOTS,Bill Clinton,George H. W. Bush,BIBB.XLS,0.0,0.0
1992,BIBB,BRENT NORTH,Bill Clinton,George H. W. Bush,BIBB.XLS,319.0,482.0
1992,BIBB,BRENT SOUTH,Bill Clinton,George H. W. Bush,BIBB.XLS,392.0,176.0
1992,BIBB,CEDAR GROVE,Bill Clinton,George H. W. Bush,BIBB.XLS,0.0,0.0
1992,BIBB,CENTREVILLE,Bill Clinton,George H. W. Bush,BIBB.XLS,190.0,411.0
1992,BIBB,CENTREVILLE CENTRAL,Bill Clinton,George H. W. Bush,BIBB.XLS,134.0,73.0
1992,BIBB,EOLINE,Bill Clinton,George H. W. Bush,BIBB.XLS,85.0,131.0
1992,BIBB,FURNACE,Bill Clinton,George H. W. Bush,BIBB.XLS,217.0,244.0
1992,BIBB,GREEN POND,Bill Clinton,George H. W. Bush,BIBB.XLS,449.0,618.0
1992,BIBB,HARRISBURG,Bill Clinton,George H. W. Bush,BIBB.XLS,136.0,97.0
1992,BIBB,PONDVILLE,Bill Clinton,George H. W. Bush,BIBB.XLS,32.0,129.0
1992,BIBB,RANDOLPH,Bill Clinton,George H. W. Bush,BIBB.XLS,167.0,155.0
1992,BIBB,TABERNACLE,Bill Clinton,George H. W. Bush,BIBB.XLS,34.0,53.0
1992,BIBB,WEST BLOCKTON EAST,Bill Clinton,George H. W. Bush,BIBB.XLS,677.0,447.0
1992,BLOUNT,ABSENTEE BALLOTS,Bill Clinton,George H. W. Bush,BLOUNT.XLS,158.0,229.0
1992,BLOUNT,ALLGOOD,Bill Clinton,George H. W. Bush,BLOUNT.XLS,117.0,270.0
1992,BLOUNT,BLOUNT SPRINGS,Bill Clinton,George H. W. Bush,BLOUNT.XLS,68.0,115.0
1992,BLOUNT,BLOUNTSVILLE,Bill Clinton,George H. W. Bush,BLOUNT.XLS,638.0,615.0
1992,BLOUNT,BROOKSVILLE,Bill Clinton,George H. W. Bush,BLOUNT.XLS,148.0,140.0
1992,BLOUNT,CLEVELAND,Bill Clinton,George H. W. Bush,BLOUNT.XLS,340.0,351.0
1992,BLOUNT,DALLAS/SELFVILLE,Bill Clinton,George H. W. Bush,BLOUNT.XLS,304.0,522.0
1992,BLOUNT,HAYDEN,Bill Clinton,George H. W. Bush,BLOUNT.XLS,398.0,573.0
1992,BLOUNT,HOLLY SPRINGS,Bill Clinton,George H. W. Bush,BLOUNT.XLS,42.0,110.0
1992,BLOUNT,LOCUST FORK,Bill Clinton,George H. W. Bush,BLOUNT.XLS,298.0,411.0
1992,BLOUNT,MT. HIGH,Bill Clinton,George H. W. Bush,BLOUNT.XLS,250.0,455.0
1992,BLOUNT,MURPHREE VALLEY,Bill Clinton,George H. W. Bush,BLOUNT.XLS,81.0,188.0
1992,BLOUNT,NECTAR,Bill Clinton,George H. W. Bush,BLOUNT.XLS,209.0,274.0
1992,BLOUNT,ONEONTA,Bill Clinton,George H. W. Bush,BLOUNT.XLS,676.0,1139.0
1992,BLOUNT,PINE MOUNTAIN,Bill Clinton,George H. W. Bush,BLOUNT.XLS,50.0,169.0
1992,BLOUNT,REMLAP,Bill Clinton,George H. W. Bush,BLOUNT.XLS,104.0,423.0
1992,BLOUNT,ROSA,Bill Clinton,George H. W. Bush,BLOUNT.XLS,190.0,233.0
1992,BLOUNT,ROYAL,Bill Clinton,George H. W. Bush,BLOUNT.XLS,117.0,144.0
1992,BLOUNT,SMOKE RISE,Bill Clinton,George H. W. Bush,BLOUNT.XLS,166.0,564.0
1992,BLOUNT,SNEAD,Bill Clinton,George H. W. Bush,BLOUNT.XLS,301.0,459.0
1992,BLOUNT,ST. MOUNTAIN,Bill Clinton,George H. W. Bush,BLOUNT.XLS,241.0,696.0
1992,BLOUNT,SUGAR CREEK/BANGOR,Bill Clinton,George H. W. Bush,BLOUNT.XLS,81.0,162.0
1992,BLOUNT,SUMMIT,Bill Clinton,George H. W. Bush,BLOUNT.XLS,213.0,204.0
1992,BLOUNT,SUSAN MOORE,Bill Clinton,George H. W. Bush,BLOUNT.XLS,243.0,436.0
1992,BULLOCK,ABEFOIL,Bill Clinton,George H. W. Bush,BULLOCK.XLS,127.0,67.0
1992,BULLOCK,ABSENTEE BALLOTS,Bill Clinton,George H. W. Bush,BULLOCK.XLS,178.0,58.0
1992,BULLOCK,ARMORY,Bill Clinton,George H. W. Bush,BULLOCK.XLS,1286.0,591.0
1992,BULLOCK,CORINTH,Bill Clinton,George H. W. Bush,BULLOCK.XLS,44.0,23.0
1992,BULLOCK,FITZPATRICK,Bill Clinton,George H. W. Bush,BULLOCK.XLS,112.0,54.0
1992,BULLOCK,GUERRYING,Bill Clinton,George H. W. Bush,BULLOCK.XLS,115.0,6.0
1992,BULLOCK,HECTOR,Bill Clinton,George H. W. Bush,BULLOCK.XLS,67.0,90.0
1992,BULLOCK,INDIAN CREEK,Bill Clinton,George H. W. Bush,BULLOCK.XLS,111.0,36.0
1992,BULLOCK,INVERNESS,Bill Clinton,George H. W. Bush,BULLOCK.XLS,56.0,46.0
1992,BULLOCK,MIDWAY,Bill Clinton,George H. W. Bush,BULLOCK.XLS,469.0,46.0
1992,BULLOCK,PEACHBURG,Bill Clinton,George H. W. Bush,BULLOCK.XLS,175.0,51.0
1992,BULLOCK,PEROTE,Bill Clinton,George H. W. Bush,BULLOCK.XLS,55.0,41.0
1992,BULLOCK,POST OAK,Bill Clinton,George H. W. Bush,BULLOCK.XLS,69.0,97.0
1992,BULLOCK,SARDIS,Bill Clinton,George H. W. Bush,BULLOCK.XLS,160.0,24.0
1992,BULLOCK,THOMPSON,Bill Clinton,George H. W. Bush,BULLOCK.XLS,193.0,10.0
1992,BULLOCK,THREE NOTCH,Bill Clinton,George H. W. Bush,BULLOCK.XLS,42.0,13.0
1992,BUTLER,BOLLING,Bill Clinton,George H. W. Bush,Butler.xls,16.0,33.0
1992,BUTLER,BUTLER SPRINGS,Bill Clinton,George H. W. Bush,Butler.xls,30.0,39.0
1992,BUTLER,CENTER HILL,Bill Clinton,George H. W. Bush,Butler.xls,27.0,6.0
1992,BUTLER,CENTRAL,Bill Clinton,George H. W. Bush,Butler.xls,231.0,175.0
1992,BUTLER,CHAPMAN,Bill Clinton,George H. W. Bush,Butler.xls,86.0,83.0
1992,BUTLER,DEANS STORE,Bill Clinton,George H. W. Bush,Butler.xls,76.0,30.0
1992,BUTLER,DOCK,Bill Clinton,George H. W. Bush,Butler.xls,38.0,8.0
1992,BUTLER,FOREST HOME,Bill Clinton,George H. W. Bush,Butler.xls,83.0,61.0
1992,BUTLER,FRIENDSHIP,Bill Clinton,George H. W. Bush,Butler.xls,28.0,54.0
1992,BUTLER,GARLAND,Bill Clinton,George H. W. Bush,Butler.xls,79.0,59.0
1992,BUTLER,GEORGIANA BAND ROOM,Bill Clinton,George H. W. Bush,Butler.xls,200.0,243.0
1992,BUTLER,GEORGIANA N.G. ARMORY,Bill Clinton,George H. W. Bush,Butler.xls,397.0,77.0
1992,BUTLER,GREENVILLE DUNBAR,Bill Clinton,George H. W. Bush,Butler.xls,852.0,215.0
1992,BUTLER,GREENVILLE N.G. ARMORY,Bill Clinton,George H. W. Bush,Butler.xls,245.0,166.0
1992,BUTLER,GREENVILLE OLD ARMORY,Bill Clinton,George H. W. Bush,Butler.xls,426.0,1010.0
1992,BUTLER,HARRISON,Bill Clinton,George H. W. Bush,Butler.xls,35.0,51.0
1992,BUTLER,INDIAN CREEK,Bill Clinton,George H. W. Bush,Butler.xls,21.0,56.0
1992,BUTLER,INDUSTRY,Bill Clinton,George H. W. Bush,Butler.xls,40.0,55.0
1992,BUTLER,LIBERTY,Bill Clinton,George H. W. Bush,Butler.xls,94.0,79.0
1992,BUTLER,MANNINGHAM,Bill Clinton,George H. W. Bush,Butler.xls,105.0,33.0
1992,BUTLER,MCKENZIE,Bill Clinton,George H. W. Bush,Butler.xls,368.0,297.0
1992,BUTLER,MCLAINS,Bill Clinton,George H. W. Bush,Butler.xls,49.0,79.0
1992,BUTLER,MIDWAY,Bill Clinton,George H. W. Bush,Butler.xls,55.0,132.0
1992,BUTLER,MONTERY,Bill Clinton,George H. W. Bush,Butler.xls,69.0,14.0
1992,BUTLER,OAKEY STREAK,Bill Clinton,George H. W. Bush,Butler.xls,78.0,2.0
1992,BUTLER,PROVIDENCE,Bill Clinton,George H. W. Bush,Butler.xls,101.0,90.0
1992,BUTLER,RIGSBY,Bill Clinton,George H. W. Bush,Butler.xls,11.0,18.0
1992,BUTLER,ROCKY CREEK,Bill Clinton,George H. W. Bush,Butler.xls,77.0,134.0
1992,BUTLER,SARDIS,Bill Clinton,George H. W. Bush,Butler.xls,16.0,10.0
1992,BUTLER,SPRING HILL,Bill Clinton,George H. W. Bush,Butler.xls,53.0,100.0
1992,BUTLER,STEINERS STORE,Bill Clinton,George H. W. Bush,Butler.xls,35.0,85.0
1992,CALHOUN,ABSENTEE BALLOTS,Bill Clinton,George H. W. Bush,Calhoun.xls,16967.0,21359.0
1992,CALHOUN,ALEXANDRIA CIVITAN CLUB BLDG.,Bill Clinton,George H. W. Bush,Calhoun.xls,494.0,947.0
1992,CALHOUN,ALINE CANTER RESIDENCE,Bill Clinton,George H. W. Bush,Calhoun.xls,78.0,71.0
1992,CALHOUN,ANNISTON CARVER CENTER,Bill Clinton,George H. W. Bush,Calhoun.xls,985.0,58.0
1992,CALHOUN,ANNISTON CITY AUDITORIUM,Bill Clinton,George H. W. Bush,Calhoun.xls,714.0,81.0
1992,CALHOUN,ANNISTON F & WILMER FIRE STATION,Bill Clinton,George H. W. Bush,Calhoun.xls,600.0,118.0
1992,CALHOUN,ANNISTON FIRST PRESBYTERIAN CHURCH,Bill Clinton,George H. W. Bush,Calhoun.xls,460.0,643.0
1992,CALHOUN,ANNISTON GOLDEN SPRGS. COMM. CEN.,Bill Clinton,George H. W. Bush,Calhoun.xls,681.0,1679.0
1992,CALHOUN,ANNISTON LENLOCK FIRE STATION,Bill Clinton,George H. W. Bush,Calhoun.xls,290.0,231.0
1992,CALHOUN,ANNISTON MENTAL HEALTH CENTER,Bill Clinton,George H. W. Bush,Calhoun.xls,370.0,898.0
1992,CALHOUN,ANNISTON MOORE AV BAPTIST CHURCH,Bill Clinton,George H. W. Bush,Calhoun.xls,703.0,155.0
1992,CALHOUN,ANNISTON NATIONAL GUARD ARMORY,Bill Clinton,George H. W. Bush,Calhoun.xls,333.0,310.0
1992,CALHOUN,ANNISTON THANKFUL BAPTIST CHURCH,Bill Clinton,George H. W. Bush,Calhoun.xls,431.0,36.0
1992,CALHOUN,ASBERRY BAPTIST CHURCH,Bill Clinton,George H. W. Bush,Calhoun.xls,179.0,333.0
1992,CALHOUN,BLUE MOUNTAIN NEW CANAAN CHURCH,Bill Clinton,George H. W. Bush,Calhoun.xls,264.0,269.0
1992,CALHOUN,BYNUM SCHOOL,Bill Clinton,George H. W. Bush,Calhoun.xls,495.0,909.0
1992,CALHOUN,CEDAR SPRINGS SCHOOL,Bill Clinton,George H. W. Bush,Calhoun.xls,111.0,169.0
1992,CALHOUN,CHOCCOLOCCO HARMONY CHURCH,Bill Clinton,George H. W. Bush,Calhoun.xls,183.0,303.0
1992,CALHOUN,COOSA VALLEY SADDLE CLUB,Bill Clinton,George H. W. Bush,Calhoun.xls,94.0,146.0
1992,CALHOUN,DEARMANVILLE SCHOOL,Bill Clinton,George H. W. Bush,Calhoun.xls,132.0,295.0
1992,CALHOUN,EULATON CIVIC CENTER,Bill Clinton,George H. W. Bush,Calhoun.xls,314.0,463.0
1992,CALHOUN,FOUR MILE METHODIST CHURCH,Bill Clinton,George H. W. Bush,Calhoun.xls,111.0,183.0
1992,CALHOUN,FRIENDSHIP BAPTIST CHURCH,Bill Clinton,George H. W. Bush,Calhoun.xls,201.0,358.0
1992,CALHOUN,HOBSON CITY HALL,Bill Clinton,George H. W. Bush,Calhoun.xls,309.0,14.0
1992,CALHOUN,"HOLLINGSWORTH, HOLLEYS CROSSROAD",Bill Clinton,George H. W. Bush,Calhoun.xls,148.0,227.0
1992,CALHOUN,JACKSONVILLE FAITH TEMPLE,Bill Clinton,George H. W. Bush,Calhoun.xls,273.0,348.0
1992,CALHOUN,JACKSONVILLE RECREATIONAL CENTER,Bill Clinton,George H. W. Bush,Calhoun.xls,596.0,767.0
1992,CALHOUN,JACKSONVILLE ROEBUCK MANOR,Bill Clinton,George H. W. Bush,Calhoun.xls,347.0,329.0
1992,CALHOUN,JACKSONVILLE WESTSIDE BAPTIST CH.,Bill Clinton,George H. W. Bush,Calhoun.xls,276.0,289.0
1992,CALHOUN,LEATHERWOOD COUNTY SHOP,Bill Clinton,George H. W. Bush,Calhoun.xls,194.0,465.0
1992,CALHOUN,LLOYD'S CHAPEL BAPTIST CHURCH,Bill Clinton,George H. W. Bush,Calhoun.xls,53.0,80.0
1992,CALHOUN,OHATCHEE TOWN OF OHATCHEE BLDG.,Bill Clinton,George H. W. Bush,Calhoun.xls,317.0,485.0
1992,CALHOUN,OXFORD CHEAHA CIVIC CENTER,Bill Clinton,George H. W. Bush,Calhoun.xls,101.0,210.0
1992,CALHOUN,OXFORD CITY HALL,Bill Clinton,George H. W. Bush,Calhoun.xls,284.0,411.0
1992,CALHOUN,OXFORD FIRE STATION #2,Bill Clinton,George H. W. Bush,Calhoun.xls,274.0,650.0
1992,CALHOUN,OXFORD LAKE PARK CIVIC CENTER,Bill Clinton,George H. W. Bush,Calhoun.xls,248.0,357.0
1992,CALHOUN,OXFORD MIDDLE SCHOOL,Bill Clinton,George H. W. Bush,Calhoun.xls,572.0,1394.0
1992,CALHOUN,PIEDMONT CITY HALL,Bill Clinton,George H. W. Bush,Calhoun.xls,330.0,292.0
1992,CALHOUN,PIEDMONT COMMUNITY BUILDING,Bill Clinton,George H. W. Bush,Calhoun.xls,205.0,126.0
1992,CALHOUN,PIEDMONT NATIONAL GUARD ARMORY,Bill Clinton,George H. W. Bush,Calhoun.xls,355.0,259.0
1992,CALHOUN,PIEDMONT RECREATION BUILDING,Bill Clinton,George H. W. Bush,Calhoun.xls,213.0,144.0
1992,CALHOUN,READ'S MILL-READ'S STORE,Bill Clinton,George H. W. Bush,Calhoun.xls,156.0,213.0
1992,CALHOUN,SAKS HIGH SCHOOL,Bill Clinton,George H. W. Bush,Calhoun.xls,879.0,1926.0
1992,CALHOUN,WEAVER FIRST UNITED METHODIST CH.,Bill Clinton,George H. W. Bush,Calhoun.xls,704.0,1060.0
1992,CALHOUN,WEBSTERS CHAPEL METHODIST CHURCH,Bill Clinton,George H. W. Bush,Calhoun.xls,188.0,221.0
1992,CALHOUN,WELBORN HIGH SCHOOL,Bill Clinton,George H. W. Bush,Calhoun.xls,466.0,575.0
1992,CALHOUN,WELLINGTON MT. VIEW BAPTIST CH.,Bill Clinton,George H. W. Bush,Calhoun.xls,114.0,168.0
1992,CALHOUN,WHITE PLAINS HIGH SCHOOL,Bill Clinton,George H. W. Bush,Calhoun.xls,114.0,222.0
1992,CHAMBERS,ABSENTEE BALLOTS,Bill Clinton,George H. W. Bush,CHAMBERS.XLS,215.0,149.0
1992,CHAMBERS,BUFFALO,Bill Clinton,George H. W. Bush,CHAMBERS.XLS,129.0,110.0
1992,CHAMBERS,CULEBRA,Bill Clinton,George H. W. Bush,CHAMBERS.XLS,158.0,20.0
1992,CHAMBERS,CUSSETA,Bill Clinton,George H. W. Bush,CHAMBERS.XLS,57.0,120.0
1992,CHAMBERS,FAIRFAX,Bill Clinton,George H. W. Bush,CHAMBERS.XLS,664.0,735.0
1992,CHAMBERS,FIVE POINTS,Bill Clinton,George H. W. Bush,CHAMBERS.XLS,186.0,83.0
1992,CHAMBERS,FREDONIA,Bill Clinton,George H. W. Bush,CHAMBERS.XLS,95.0,96.0
1992,CHAMBERS,HUGULEY,Bill Clinton,George H. W. Bush,CHAMBERS.XLS,232.0,392.0
1992,CHAMBERS,LAFAYETTE,Bill Clinton,George H. W. Bush,CHAMBERS.XLS,761.0,468.0
1992,CHAMBERS,LAKEVIEW,Bill Clinton,George H. W. Bush,CHAMBERS.XLS,64.0,147.0
1992,CHAMBERS,LANETT,Bill Clinton,George H. W. Bush,CHAMBERS.XLS,1450.0,1198.0
1992,CHAMBERS,LANGDALE,Bill Clinton,George H. W. Bush,CHAMBERS.XLS,389.0,457.0
1992,CHAMBERS,MILLTOWN,Bill Clinton,George H. W. Bush,CHAMBERS.XLS,87.0,91.0
1992,CHAMBERS,MT. OLIVE,Bill Clinton,George H. W. Bush,CHAMBERS.XLS,51.0,51.0
