source_row_id,target_match_norm,match_method,match_score,score_margin,allocation_resolution
674,SKIPPERVILLE VOTING HALL,exact,100.0,100.0,direct_precinct_alias
675,SYLVAN GROVE VOTING HALL,exact,100.0,100.0,direct_precinct_alias
676,,county_level_ballot,0.0,0.0,county_level_distribution
677,BELOIT COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
678,,unmatched,85.71428571428572,0.2142857142857224,county_distribution_fallback
679,BROWNS NEW FRIENDSHIP CHURCH,exact,100.0,100.0,direct_precinct_alias
680,BYRD SCHOOL,exact,100.0,100.0,direct_precinct_alias
681,CAHABA ROAD FIRE STATION,fuzzy,95.65217391304348,10.152173913043484,direct_precinct_alias
682,CARLOWVILLE MINTER VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0,direct_precinct_alias
683,CARVER NEIGHBORHOOD CENTER,exact,100.0,100.0,direct_precinct_alias
684,COURTHOUSE,exact,100.0,100.0,direct_precinct_alias
685,EASTEND FIRE STATION,exact,100.0,100.0,direct_precinct_alias
686,GOOD HOPE CHURCH,exact,100.0,100.0,direct_precinct_alias
687,MARION JCT BLACKBELT EXPER SAINT,exact,100.0,100.0,direct_precinct_alias
688,MEMORIAL STADIUM,exact,100.0,100.0,direct_precinct_alias
689,MOUNT ZION CHURCH,exact,100.0,100.0,direct_precinct_alias
690,NORTHERN HTS PRES CHURCH,exact,100.0,100.0,direct_precinct_alias
691,OLD NATIONAL GUARD ARMORY,exact,100.0,100.0,direct_precinct_alias
692,ORRVILLE COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
693,PLANTERSVILLE VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0,direct_precinct_alias
694,,county_level_ballot,0.0,0.0,county_level_distribution
695,QUEEN OF PEACE SCHOOL,fuzzy,95.23809523809523,9.738095238095227,direct_precinct_alias
696,RANGEDALE CENTER,exact,100.0,100.0,direct_precinct_alias
697,SAFFORD COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
698,SELMA MALL,exact,100.0,100.0,direct_precinct_alias
699,SELMONT WATER WORKS,exact,100.0,100.0,direct_precinct_alias
700,SHILOH SCHOOL BUILDING,exact,100.0,100.0,direct_precinct_alias
701,SUMMERFIELD VOLUNTEER FIRE,exact,100.0,100.0,direct_precinct_alias
702,TIPTON SCHOOL,exact,100.0,100.0,direct_precinct_alias
703,TYLER COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
704,UNION OLD NATL GRD ARMORY,fuzzy,96.15384615384616,11.538461538461547,direct_precinct_alias
705,VALLEY GRANDE COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
706,WOODROW AVE FIRE STATION,exact,100.0,100.0,direct_precinct_alias
707,,county_level_ballot,0.0,0.0,county_level_distribution
708,ADAMSBURG FIRE DEPARTMENT,exact,100.0,100.0,direct_precinct_alias
709,ANTIOCH BARRYS BBQ,fuzzy,97.2972972972973,52.297297297297305,direct_precinct_alias
710,ARONEY FIRE HALL,exact,100.0,100.0,direct_precinct_alias
711,BLAKE COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
712,CARTERSVILLE FIRE HALL,exact,100.0,100.0,direct_precinct_alias
713,COLLINSVL NATL GD ARMORY,fuzzy,93.33333333333333,7.833333333333329,direct_precinct_alias
714,COPELAND BRG LIBERTY HILL,exact,100.0,100.0,direct_precinct_alias
715,DEKALB COUNTY SCHOOL COLISEUM,exact,100.0,100.0,direct_precinct_alias
716,DEKALB COUNTY SCHOOL COLISEUM,exact,100.0,100.0,direct_precinct_alias
717,DOGTOWN FIRE DEPARTMENT,exact,100.0,100.0,direct_precinct_alias
718,EAST HIGHLAND F H,exact,100.0,100.0,direct_precinct_alias
719,,unmatched,88.46153846153845,0.0,county_distribution_fallback
720,,unmatched,85.5,31.0909090909091,county_distribution_fallback
721,,unmatched,85.5,0.0,county_distribution_fallback
722,GERALDINE TOWN HALL,exact,100.0,100.0,direct_precinct_alias
723,GROVE OAK CLUB HOUSE,exact,100.0,100.0,direct_precinct_alias
724,HAMMONDVILLE,fuzzy_equivalent_allocation,95.0,3.5714285714285694,direct_precinct_alias
725,HENAGAR RURITAN BUILDING,fuzzy,95.83333333333334,10.14705882352942,direct_precinct_alias
726,IDER MTN HOME CHURCH,exact,100.0,100.0,direct_precinct_alias
727,IDER TOWN HALL,exact,100.0,100.0,direct_precinct_alias
728,KILPATRICK FIRE STN,exact,100.0,100.0,direct_precinct_alias
729,LEBANON CHURCH,exact,100.0,100.0,direct_precinct_alias
730,MACEDONIA BAPTIST CHURCH,exact,100.0,100.0,direct_precinct_alias
731,MCKESTES COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
732,MENTONE TOWN HALL,exact,100.0,100.0,direct_precinct_alias
733,PAINTER LIBERTY BAPTIST CHURCH,exact,100.0,100.0,direct_precinct_alias
734,PAYNE GAP CHURCH,exact,100.0,100.0,direct_precinct_alias
735,PEA RIDGE CHURCH,exact,100.0,100.0,direct_precinct_alias
736,,unmatched,95.0,0.0,county_distribution_fallback
737,PLEASANT HILL COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
738,PORTERSVILLE BAPTIST CHURCH,exact,100.0,100.0,direct_precinct_alias
739,POWELL PARK PAVILLION,exact,100.0,100.0,direct_precinct_alias
740,,county_level_ballot,0.0,0.0,county_level_distribution
741,RODENTOWN COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
742,SAND MTN RESEARCH CENTER,exact,100.0,100.0,direct_precinct_alias
743,SENIOR CITIZEN CENTER,exact,100.0,100.0,direct_precinct_alias
744,SENIOR CITIZEN CENTER,exact,100.0,100.0,direct_precinct_alias
745,SHADY GROVE BAPTIST CHURCH,exact,100.0,100.0,direct_precinct_alias
746,SHILOH TOWN HALL,exact,100.0,100.0,direct_precinct_alias
747,SKIRUM COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
748,SULPHUR SPRINGS COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
749,SYLVANIA TOWN HALL,exact,100.0,100.0,direct_precinct_alias
750,,unmatched,85.5,0.0,county_distribution_fallback
751,VALLEY HEAD TOWN HALL,exact,100.0,100.0,direct_precinct_alias
752,VFW HALL LOBBY,exact,100.0,100.0,direct_precinct_alias
753,WHITON OLD SCHOOL BUILDING,exact,100.0,100.0,direct_precinct_alias
754,WILBORN COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
755,WILLS VALLEY RECREATION CENTER,exact,100.0,100.0,direct_precinct_alias
756,WILLS VALLEY RECREATION CENTER,exact,100.0,100.0,direct_precinct_alias
757,,county_level_ballot,0.0,0.0,county_level_distribution
758,ASBURY KENT COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
759,BLUE RIDGE BAPTIST CHURCH,exact,100.0,100.0,direct_precinct_alias
760,,unmatched,85.5,9.5,county_distribution_fallback
761,COOSADA CITY HALL,exact,100.0,100.0,direct_precinct_alias
762,CRENSHAW PARK,exact,100.0,100.0,direct_precinct_alias
763,DEATSVILLE VOLUNTEER FIRE,fuzzy,95.0,9.5,direct_precinct_alias
764,ECLECTIC METHODIST CHURCH,exact,100.0,100.0,direct_precinct_alias
765,FAIN PARK WETUMPKA,exact,100.0,100.0,direct_precinct_alias
766,FITZPATRICK COMMUNITY HOUSE,exact,100.0,100.0,direct_precinct_alias
767,,unmatched,90.0,12.448979591836732,county_distribution_fallback
768,,unmatched,90.0,4.5,county_distribution_fallback
769,HOLTVILLE CAINS CHAPEL,exact,100.0,100.0,direct_precinct_alias
770,KOWALIGA FIRE STATION,exact,100.0,100.0,direct_precinct_alias
771,MILLBROOK CIVIC CENTER,exact,100.0,100.0,direct_precinct_alias
772,MILLBROOK CIVIC CENTER,exact,100.0,100.0,direct_precinct_alias
773,,unmatched,96.42857142857143,0.0,county_distribution_fallback
774,,unmatched,96.42857142857143,0.0,county_distribution_fallback
775,,unmatched,76.0,20.444444444444443,county_distribution_fallback
776,,unmatched,76.0,20.444444444444443,county_distribution_fallback
777,NEW HOPE CHURCH,exact,100.0,100.0,direct_precinct_alias
778,PLEASANT HILL COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
779,,county_level_ballot,0.0,0.0,county_level_distribution
780,REDHILL COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
781,ROCK SPRINGS VOTING HOUSE,exact,100.0,100.0,direct_precinct_alias
782,SANTUCK COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
783,,unmatched,79.16666666666666,0.0,county_distribution_fallback
784,TITUS COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
785,,unmatched,95.65217391304348,0.0,county_distribution_fallback
786,,unmatched,95.65217391304348,0.0,county_distribution_fallback
787,,unmatched,95.65217391304348,0.0,county_distribution_fallback
788,,unmatched,84.0,22.46153846153846,county_distribution_fallback
789,WEOKA COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
790,WETUMPKA CIVIC CENTER,exact,100.0,100.0,direct_precinct_alias
791,,county_level_ballot,0.0,0.0,county_level_distribution
792,ALCO J D JC MUSEUM,exact,100.0,100.0,direct_precinct_alias
793,APPLETON VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0,direct_precinct_alias
794,ATMORE CITY HALL,exact,100.0,100.0,direct_precinct_alias
795,ATMORE CITY HALL,exact,100.0,100.0,direct_precinct_alias
796,,unmatched,85.5,14.911764705882362,county_distribution_fallback
797,ATMORE PUBLIC LIBRARY,exact,100.0,100.0,direct_precinct_alias
798,ATMORE PUBLIC LIBRARY,exact,100.0,100.0,direct_precinct_alias
799,BARNETTS C R ROBINSONS STORE,exact,100.0,100.0,direct_precinct_alias
800,BETHEL ROBERTS COUNTY VOTING HOUSE,exact,100.0,100.0,direct_precinct_alias
801,BRADLEY ROCK CREEK,exact,100.0,100.0,direct_precinct_alias
802,,unmatched,78.23529411764704,4.3222506393861835,county_distribution_fallback
803,,unmatched,78.23529411764704,4.3222506393861835,county_distribution_fallback
804,CANOE CIVIC CLUB BUILDING,exact,100.0,100.0,direct_precinct_alias
805,DAMASCUS BOYKIN SCHOOL,exact,100.0,100.0,direct_precinct_alias
806,DIXIE VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0,direct_precinct_alias
807,FLOMATON COMMUNITY HOUSE,exact,100.0,100.0,direct_precinct_alias
808,,unmatched,83.33333333333334,14.761904761904773,county_distribution_fallback
809,HUXFORD MASONIC LODGE,exact,100.0,100.0,direct_precinct_alias
810,LITTLE ESCAMBIA VOTING HOUSE,exact,100.0,100.0,direct_precinct_alias
811,LITTLE ROCK STORE,exact,100.0,100.0,direct_precinct_alias
812,MCCALL SCHOOL,exact,100.0,100.0,direct_precinct_alias
813,MCCULLOGH VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0,direct_precinct_alias
814,,unmatched,85.5,0.0,county_distribution_fallback
815,PINEVIEW VOTING HOUSE,exact,100.0,100.0,direct_precinct_alias
816,,unmatched,85.5,0.0,county_distribution_fallback
817,POARCH SAIL CENTER,exact,100.0,100.0,direct_precinct_alias
818,POLLARD TOWN HALL,exact,100.0,100.0,direct_precinct_alias
819,,county_level_ballot,0.0,0.0,county_level_distribution
820,RACHEL PATTERSON SCHOOL,exact,100.0,100.0,direct_precinct_alias
821,RIVERVIEW TOWN HALL,exact,100.0,100.0,direct_precinct_alias
822,ROCK HILL RIDGE ROAD FIRE DEPARTMENT,exact,100.0,100.0,direct_precinct_alias
823,,unmatched,63.41463414634146,2.9495178672717017,county_distribution_fallback
824,WALLACE METHODIST CHURCH,exact,100.0,100.0,direct_precinct_alias
825,12TH STREET BAPTIST CHURCH,exact,100.0,100.0,direct_precinct_alias
826,FIRST UNITED METH ATTALLA,fuzzy,95.0,9.5,direct_precinct_alias
827,FIRST UNITED METH ATTALLA,fuzzy,95.0,9.5,direct_precinct_alias
828,,county_level_ballot,0.0,0.0,county_level_distribution
829,,county_level_ballot,0.0,0.0,county_level_distribution
830,ALTOONA CITY HALL,exact,100.0,100.0,direct_precinct_alias
831,ATTALLA RECREATION CENTER,exact,100.0,100.0,direct_precinct_alias
832,ATTALLA RECREATION CENTER,exact,100.0,100.0,direct_precinct_alias
833,BLACK CREEK CHURCH FELLOWSHIP,exact,100.0,100.0,direct_precinct_alias
834,CARVER COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
835,CARVER COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
836,CAVE SPRINGS COMMUNITY CLUB HOUSE,exact,100.0,100.0,direct_precinct_alias
837,DISTRICT NO 3 MAINTENANCE SHOP,exact,100.0,100.0,direct_precinct_alias
838,DUCK SPRINGS SCHOOL,exact,100.0,100.0,direct_precinct_alias
839,EAST GADSDEN RECREATION CENTER,exact,100.0,100.0,direct_precinct_alias
840,EAST GADSDEN RECREATION CENTER,exact,100.0,100.0,direct_precinct_alias
841,EGYPT COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
842,ELLIOTT COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
843,ELLIOTT COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
844,FORDS VALLEY WATER,exact,100.0,100.0,direct_precinct_alias
845,GADSDEN CONVENTION HALL,exact,100.0,100.0,direct_precinct_alias
846,GADSDEN CONVENTION HALL,exact,100.0,100.0,direct_precinct_alias
847,GALLANT COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
848,GEORGE WALLACE SENIOR CENTER,exact,100.0,100.0,direct_precinct_alias
849,GEORGE WALLACE SENIOR CENTER,exact,100.0,100.0,direct_precinct_alias
850,HOKES BLUFF COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
851,HOKES BLUFF COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
852,IVALEE VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0,direct_precinct_alias
853,LIBERTY METHODIST CHURCH,exact,100.0,100.0,direct_precinct_alias
854,LOOKOUT MTN COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
855,MEADOW BROOK BAPTIST CHURCH,exact,100.0,100.0,direct_precinct_alias
856,MORTON CHAPEL CHURCH,exact,100.0,100.0,direct_precinct_alias
857,MOUNTAINBORO CITY HALL,exact,100.0,100.0,direct_precinct_alias
858,NEW UNION COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
859,NOCCALULA KIWANIS PVLN 1,fuzzy_equivalent_allocation,95.65217391304348,0.0,direct_precinct_alias
860,NOCCALULA KIWANIS PVLN 1,fuzzy_equivalent_allocation,95.65217391304348,0.0,direct_precinct_alias
861,NORTH GADSDEN RECREATION CENTER,exact,100.0,100.0,direct_precinct_alias
862,NORTHEAST ETOWAH COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
863,NORTHEAST ETOWAH COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
864,,county_level_ballot,0.0,0.0,county_level_distribution
865,RAINBOW CITY COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
866,RAINBOW CITY COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
867,RAINBOW CITY COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
868,RAINBOW CITY FIRE DEPARTMENT NO,fuzzy_equivalent_allocation,95.0,0.0,direct_precinct_alias
869,REECE CITY TOWN HALL,exact,100.0,100.0,direct_precinct_alias
870,RIDGEVILLE TOWN HALL,exact,100.0,100.0,direct_precinct_alias
871,SARDIS CITY HALL,exact,100.0,100.0,direct_precinct_alias
872,SOUTHSIDE HS OLD LUNCH RM,fuzzy,96.15384615384616,41.60839160839162,direct_precinct_alias
873,SOUTHSIDE HS OLD LUNCH RM,fuzzy,96.15384615384616,41.60839160839162,direct_precinct_alias
874,SOUTHSIDE HS OLD LUNCH RM,fuzzy,96.15384615384616,41.60839160839162,direct_precinct_alias
875,TABERNACLE CHURCH,exact,100.0,100.0,direct_precinct_alias
876,TILLISON BEND WATER AUTHORITY,exact,100.0,100.0,direct_precinct_alias
877,UNION 3 BAPTIST CHURCH,exact,100.0,100.0,direct_precinct_alias
878,WALLACE HALL COMMUNITY COLLEGE 1,fuzzy_equivalent_allocation,96.7741935483871,0.0,direct_precinct_alias
879,WALLACE HALL COMMUNITY COLLEGE 1,fuzzy_equivalent_allocation,96.7741935483871,0.0,direct_precinct_alias
880,WALNUT GROVE FIRE DEPARTMENT,exact,100.0,100.0,direct_precinct_alias
881,WALNUT PARK RECREATION CENTER,exact,100.0,100.0,direct_precinct_alias
882,WEST ETOWAH VOLUNTEER FIRE,fuzzy,95.0,9.5,direct_precinct_alias
883,WHORTON BEND FIRE STATION,exact,100.0,100.0,direct_precinct_alias
884,,county_level_ballot,0.0,0.0,county_level_distribution
885,BERRY ARMORY,exact,100.0,100.0,direct_precinct_alias
886,BOLEY BOLEY SPRINGS CHURCH,exact,100.0,100.0,direct_precinct_alias
887,BROWNS GLEN ALLEN COMMUNITY CNT,exact,100.0,100.0,direct_precinct_alias
888,BROWNS WHITES CHAPEL VT CNT,exact,100.0,100.0,direct_precinct_alias
889,BYLOR VOTING CENTER BANKSTON,exact,100.0,100.0,direct_precinct_alias
890,CLEAR CREEK VT CNT PHILA CHURCH,exact,100.0,100.0,direct_precinct_alias
891,COLES NEW RIVER CHURCH OF CHRIST,exact,100.0,100.0,direct_precinct_alias
892,COLES VOTING CNT KILLINGSWORTH,exact,100.0,100.0,direct_precinct_alias
893,COLLIN VT CNT MOUNT VERNON,exact,100.0,100.0,direct_precinct_alias
894,FAYETTE CIVIC CENTER,exact,100.0,100.0,direct_precinct_alias
895,FAYETTE COVIN VOTING CENTER,exact,100.0,100.0,direct_precinct_alias
896,FAYETTE YOUTH CENTER,exact,100.0,100.0,direct_precinct_alias
897,FORDS VOTING CENTER FORDS MOUNT,exact,100.0,100.0,direct_precinct_alias
898,GEORGES CREEK VT CNT PEA RDG,exact,100.0,100.0,direct_precinct_alias
899,GILPIN LAWRENCE MILL COMMUNITY CNT,exact,100.0,100.0,direct_precinct_alias
900,HICO VT CNT N OF NEWTONVILLE,exact,100.0,100.0,direct_precinct_alias
901,LEE BELK COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
902,LEE OAKRIDGE VOTING CENTER,exact,100.0,100.0,direct_precinct_alias
903,PLEASANT GROVE VOTING CENTER,exact,100.0,100.0,direct_precinct_alias
904,,county_level_ballot,0.0,0.0,county_level_distribution
905,RIDGE CONCORD CHURCH VT CNT,exact,100.0,100.0,direct_precinct_alias
906,RUSSELL VOTING CENTER BOBO SCHOOL,exact,100.0,100.0,direct_precinct_alias
907,STONEWALL CANNAN COMMUNITY CNT,exact,100.0,100.0,direct_precinct_alias
908,STOUGH VOTING CENTER,exact,100.0,100.0,direct_precinct_alias
909,STUDDARDS CROSSROADS,exact,100.0,100.0,direct_precinct_alias
910,SUGAR CREEK EXP STA NEAR WNFLD,exact,100.0,100.0,direct_precinct_alias
911,THOMPSON KIRKLAND SCHOOL BUILDING,exact,100.0,100.0,direct_precinct_alias
912,WEBSTER VT CNT WAYSIDE SCHOOL,exact,100.0,100.0,direct_precinct_alias
913,UNION,exact,100.0,100.0,direct_precinct_alias
914,RUSSELLVILLE HIGH SCHOOL,exact,100.0,100.0,direct_precinct_alias
915,,unmatched,81.4814814814815,25.231481481481495,county_distribution_fallback
916,COURTHOUSE,exact,100.0,100.0,direct_precinct_alias
917,CHUCKIE MULLINS CENTER,exact,100.0,100.0,direct_precinct_alias
918,RUSSELLVILLE ELECTRIC WRHS,exact,100.0,100.0,direct_precinct_alias
919,FRANKFORT,exact,100.0,100.0,direct_precinct_alias
920,PLEASANT SITE,exact,100.0,100.0,direct_precinct_alias
921,RED BAY,exact,100.0,100.0,direct_precinct_alias
922,VINA FIRE DEPARTMENT,exact,100.0,100.0,direct_precinct_alias
923,BELGREEN,exact,100.0,100.0,direct_precinct_alias
924,HODGES,exact,100.0,100.0,direct_precinct_alias
925,PHIL CAMPBELL,exact,100.0,100.0,direct_precinct_alias
926,ROCKWOOD,exact,100.0,100.0,direct_precinct_alias
927,MOUNT STAR HILLS,exact,100.0,100.0,direct_precinct_alias
928,SAINT CROSS ROAD,fuzzy,93.33333333333333,48.888888888888886,direct_precinct_alias
929,THARPTOWN,exact,100.0,100.0,direct_precinct_alias
930,HALLTOWN,exact,100.0,100.0,direct_precinct_alias
931,LAWLERS,exact,100.0,100.0,direct_precinct_alias
932,WACO CHURCH OF CHRIST,exact,100.0,100.0,direct_precinct_alias
933,JONESBORO,exact,100.0,100.0,direct_precinct_alias
934,SPRUCE PINE,exact,100.0,100.0,direct_precinct_alias
935,TRAPPTOWN E FRANKLIN JR HIGH,fuzzy_equivalent_allocation,96.2962962962963,1.2962962962963047,direct_precinct_alias
936,NEWBURG,exact,100.0,100.0,direct_precinct_alias
937,,county_level_ballot,0.0,0.0,county_level_distribution
938,,county_level_ballot,0.0,0.0,county_level_distribution
939,,county_level_ballot,0.0,0.0,county_level_distribution
940,BELLWOOD VOTING HOUSE,exact,100.0,100.0,direct_precinct_alias
941,BLACK,exact,100.0,100.0,direct_precinct_alias
942,CHANCELLOR VOTING HOUSE,exact,100.0,100.0,direct_precinct_alias
943,COFFEE SPRINGS,exact,100.0,100.0,direct_precinct_alias
944,DEVCO VOTING HOUSE,exact,100.0,100.0,direct_precinct_alias
945,FADETTE VOTING HOUSE,exact,100.0,100.0,direct_precinct_alias
946,FARM CENTER,exact,100.0,100.0,direct_precinct_alias
947,FLAT CREEK,exact,100.0,100.0,direct_precinct_alias
948,GENEVA ARMORY,exact,100.0,100.0,direct_precinct_alias
949,GENEVA CITY HALL,exact,100.0,100.0,direct_precinct_alias
950,GENEVA COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
951,GENEVA COUNTY COURTHOUSE,exact,100.0,100.0,direct_precinct_alias
952,GILMORE,exact,100.0,100.0,direct_precinct_alias
953,HACODA,exact,100.0,100.0,direct_precinct_alias
954,HUGHES COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
955,HUGHES COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
956,HUGHES VOTING HOUSE,exact,100.0,100.0,direct_precinct_alias
957,LOWERY,exact,100.0,100.0,direct_precinct_alias
958,LYTLE,exact,100.0,100.0,direct_precinct_alias
959,MALVERN,exact,100.0,100.0,direct_precinct_alias
960,PINEY GROVE,exact,100.0,100.0,direct_precinct_alias
961,,county_level_ballot,0.0,0.0,county_level_distribution
962,REVELS GROCERY,exact,100.0,100.0,direct_precinct_alias
963,SAMSON AMERICAN LEGION HALL,exact,100.0,100.0,direct_precinct_alias
964,SAMSON COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
965,SLOCOMB NATIONAL GUARD ARMORY,exact,100.0,100.0,direct_precinct_alias
966,TATE SCHOOL,exact,100.0,100.0,direct_precinct_alias
967,,county_level_ballot,0.0,0.0,county_level_distribution
968,BOLIGEE CITY HALL,exact,100.0,100.0,direct_precinct_alias
969,CLINTON COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
970,EUTAW ACTIVITY CENTER,exact,100.0,100.0,direct_precinct_alias
971,FORKLAND TOWN HALL,exact,100.0,100.0,direct_precinct_alias
972,JENA CLUBHOUSE,exact,100.0,100.0,direct_precinct_alias
973,KNOXVILLE FIRE STATION,exact,100.0,100.0,direct_precinct_alias
974,MANTUA FIRE DEPARTMENT,exact,100.0,100.0,direct_precinct_alias
975,MCKINLEY BRANCH,fuzzy,96.7741935483871,11.274193548387103,direct_precinct_alias
976,MORROW BROWN COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
977,MOUNT HEBRON PRE SCHOOL,exact,100.0,100.0,direct_precinct_alias
978,NATIONAL GUARD ARMORY,exact,100.0,100.0,direct_precinct_alias
979,,county_level_ballot,0.0,0.0,county_level_distribution
980,SOUTH FORK REST,exact,100.0,100.0,direct_precinct_alias
981,TISHABEE COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
982,UNION TOWN HALL,exact,100.0,100.0,direct_precinct_alias
983,,county_level_ballot,0.0,0.0,county_level_distribution
984,AKRON CITY HALL,exact,100.0,100.0,direct_precinct_alias
985,BUCKSNORT,exact,100.0,100.0,direct_precinct_alias
986,CEDARVILLE,exact,100.0,100.0,direct_precinct_alias
987,GALLION VOLUNTEER FIRE,exact,100.0,100.0,direct_precinct_alias
988,GREENSBORO ARMORY,exact,100.0,100.0,direct_precinct_alias
989,GREENSBORO ARMORY,exact,100.0,100.0,direct_precinct_alias
990,HAVANA,exact,100.0,100.0,direct_precinct_alias
991,MOUNDVILLE CITY HALL,exact,100.0,100.0,direct_precinct_alias
992,MOUNT HERMAN,exact,100.0,100.0,direct_precinct_alias
993,NEWBERN OLD BANK BUILDING,exact,100.0,100.0,direct_precinct_alias
994,PHIPPS WORK CENTER,exact,100.0,100.0,direct_precinct_alias
995,,county_level_ballot,0.0,0.0,county_level_distribution
996,SAWYERVILLE HEAD START SCHOOL,exact,100.0,100.0,direct_precinct_alias
997,STEWART,exact,100.0,100.0,direct_precinct_alias
998,SUNSHINE HIGH SCHOOL,exact,100.0,100.0,direct_precinct_alias
999,VALLEY,exact,100.0,100.0,direct_precinct_alias
1000,ABBEVILLE VOTING CENTER,exact,100.0,100.0,direct_precinct_alias
1001,ABBEVILLE VOTING CENTER,exact,100.0,100.0,direct_precinct_alias
1002,,county_level_ballot,0.0,0.0,county_level_distribution
1003,CAPPS POST OFFICE,exact,100.0,100.0,direct_precinct_alias
1004,DOUGLAS CROSSROADS,exact,100.0,100.0,direct_precinct_alias
1005,EDWIN VOTING CENTER,exact,100.0,100.0,direct_precinct_alias
1006,HALEBURG CITY HALL,exact,100.0,100.0,direct_precinct_alias
1007,HEADLAND VOTING CENTER,exact,100.0,100.0,direct_precinct_alias
1008,HEADLAND VOTING CENTER,exact,100.0,100.0,direct_precinct_alias
1009,JUDSON COMMUNITY,exact,100.0,100.0,direct_precinct_alias
1010,LAWRENCEVILLE HS,exact,100.0,100.0,direct_precinct_alias
1011,NEWVILLE VT HOUSE,exact,100.0,100.0,direct_precinct_alias
1012,,county_level_ballot,0.0,0.0,county_level_distribution
1013,SHORTERVILLE HOUSE,exact,100.0,100.0,direct_precinct_alias
1014,TUMBLETON VOTING HOUSE,exact,100.0,100.0,direct_precinct_alias
1015,UNION VT HOUSE,exact,100.0,100.0,direct_precinct_alias
1016,WILLS CROSS ROADS VT,exact,100.0,100.0,direct_precinct_alias
1017,,county_level_ballot,0.0,0.0,county_level_distribution
1018,ANDREW BELL COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
1019,ASHFORD,exact,100.0,100.0,direct_precinct_alias
1020,BAY SPRINGS,exact,100.0,100.0,direct_precinct_alias
1021,COLUMBIA,exact,100.0,100.0,direct_precinct_alias
1022,COTTONWOOD,exact,100.0,100.0,direct_precinct_alias
1023,COWARTS,exact,100.0,100.0,direct_precinct_alias
1024,DOUG TEW COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
1025,DOUG TEW COMMUNITY CENTER,exact,100.0,100.0,direct_precinct_alias
1026,DUPREE,exact,100.0,100.0,direct_precinct_alias
1027,ENTERPRISE CHURCH,exact,100.0,100.0,direct_precinct_alias
1028,FARM CENTER,exact,100.0,100.0,direct_precinct_alias
1029,FARM CENTER,exact,100.0,100.0,direct_precinct_alias
1030,GORDON,exact,100.0,100.0,direct_precinct_alias
1031,HARMON,exact,100.0,100.0,direct_precinct_alias
1032,HODGESVILLE,exact,100.0,100.0,direct_precinct_alias
1033,KINSEY,exact,100.0,100.0,direct_precinct_alias
1034,LIBRARY,exact,100.0,100.0,direct_precinct_alias
1035,LIBRARY,exact,100.0,100.0,direct_precinct_alias
