state,election_year,election_date,official_url,retrieved_at,local_path,media_type,size_bytes,sha256,duplicate_of,coverage
TN,2004,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2004-11/tnsenateprec.pdf,2026-08-22T05:50:41+00:00,data/raw/southern_sos_elections/TN/archive_pages/2004_tnsenateprec.pdf.html,application/pdf,64295,b597c24f0d02e4ef8e53ce91d37be8ea83bb7fda69e115b9e799a459361d640d,,election_page
TN,2004,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2004-11/tnhousecounty.pdf,2026-08-22T05:50:41+00:00,data/raw/southern_sos_elections/TN/archive_pages/2004_tnhousecounty.pdf.html,application/pdf,31457,5ab2ac7e3ea9f397715f152b9260d264cb0355a21cc1bac97b80b8a4a1853605,,election_page
TN,2004,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2004-11/tnhouseprec.pdf,2026-08-22T05:50:42+00:00,data/raw/southern_sos_elections/TN/archive_pages/2004_tnhouseprec.pdf.html,application/pdf,164349,b9b3962a7fba50f1cc8746a5389459d8044f0fefdfe874d50c11f877ca429272,,election_page
TN,2004,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2004-8/demuh.pdf,2026-08-22T05:50:42+00:00,data/raw/southern_sos_elections/TN/archive_pages/2004_demuh.pdf.html,application/pdf,9102,20cbef29f75dc2a1dfec51581a498e493acde979872d0275f83991a64375c98b,,election_page
TN,2004,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2004-8/demuhpct.pdf,2026-08-22T05:50:42+00:00,data/raw/southern_sos_elections/TN/archive_pages/2004_demuhpct.pdf.html,application/pdf,101011,2a505c3b6b166b3e94082acf62c646809d64e1a4deb4d764f9e85f233ab6171f,,election_page
TN,2004,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2004-8/repus.pdf,2026-08-22T05:50:42+00:00,data/raw/southern_sos_elections/TN/archive_pages/2004_repus.pdf.html,application/pdf,10541,7730f98c36ab75742bf701bf3b29db58224e92666c716d1538dcb89bf4c0a421,,election_page
TN,2004,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2004-8/repuhpct.pdf,2026-08-22T05:50:42+00:00,data/raw/southern_sos_elections/TN/archive_pages/2004_repuhpct.pdf.html,application/pdf,114326,fd2453bdc79f004890a5f238bbe006d3333231f04f3f5cd5cb0d958993e0bb2b,,election_page
TN,2004,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2004-8/demts.pdf,2026-08-22T05:50:42+00:00,data/raw/southern_sos_elections/TN/archive_pages/2004_demts.pdf.html,application/pdf,8499,33aad603e144ff5436362773061fc19ce0da12c2a85cb374d0baf7ae3ec6664b,,election_page
TN,2004,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2004-8/demtspct.pdf,2026-08-22T05:50:42+00:00,data/raw/southern_sos_elections/TN/archive_pages/2004_demtspct.pdf.html,application/pdf,54946,6a3be732465278f61101e22285347e3ab06cd4aabbd69bd9c02e793e240ccc82,,election_page
TN,2004,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2004-8/repts.pdf,2026-08-22T05:50:43+00:00,data/raw/southern_sos_elections/TN/archive_pages/2004_repts.pdf.html,application/pdf,8293,bdbeb1950cfd8161273cee4c3df238fc2359484f3fd22be059400699fb383b1f,,election_page
TN,2004,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2004-8/reptspct.pdf,2026-08-22T05:50:43+00:00,data/raw/southern_sos_elections/TN/archive_pages/2004_reptspct.pdf.html,application/pdf,49074,e47ec5c52c1760e5d3cfc48dc24131de518a6940164e3374feb28d6c6a4fd338,,election_page
TN,2004,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2004-8/demth.pdf,2026-08-22T05:50:43+00:00,data/raw/southern_sos_elections/TN/archive_pages/2004_demth.pdf.html,application/pdf,24043,61204ad6169e23e82d871d493b382bb602bdfd56aaf8999bdb312fe38449a1b3,,election_page
TN,2004,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2004-8/demthpct.pdf,2026-08-22T05:50:43+00:00,data/raw/southern_sos_elections/TN/archive_pages/2004_demthpct.pdf.html,application/pdf,129342,c9029717a9a8b5b3de7ce661823d3e35a9ad6f7245852707f09c0b4cbc76bfa2,,election_page
TN,2004,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2004-8/repth.pdf,2026-08-22T05:50:43+00:00,data/raw/southern_sos_elections/TN/archive_pages/2004_repth.pdf.html,application/pdf,22879,4ff1e1fb6bafccaa5f7150f83260bbba34bc60cfc2ff3b32f3040fc3bddb9755,,election_page
TN,2004,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2004-8/repthpct.pdf,2026-08-22T05:50:43+00:00,data/raw/southern_sos_elections/TN/archive_pages/2004_repthpct.pdf.html,application/pdf,112692,6e0104bc2e7035fcc0455b8501b2397ccf8c3f838023d1538ad256b4663a45e7,,election_page
TN,2004,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2004-8/repxm.pdf,2026-08-22T05:50:43+00:00,data/raw/southern_sos_elections/TN/archive_pages/2004_repxm.pdf.html,application/pdf,4254,441f5cf6be3c6628f9cd414f3c8de42bfde9c19f754e0eee9b8f2642ea1613d7,,election_page
TN,2004,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2004-8/repxmpct.pdf,2026-08-22T05:50:44+00:00,data/raw/southern_sos_elections/TN/archive_pages/2004_repxmpct.pdf.html,application/pdf,5704,0352354b3c4f6ee0dcec8b5c0b3af88d66220a032bcc7456a4b1e084612ec417,,election_page
TN,2004,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2004-8/demxw.pdf,2026-08-22T05:50:44+00:00,data/raw/southern_sos_elections/TN/archive_pages/2004_demxw.pdf.html,application/pdf,4468,15b158314777be3a7026753608ca6132e984e5b48a995bd2b59e898505e269ce,,election_page
TN,2004,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2004-8/demxwpct.pdf,2026-08-22T05:50:44+00:00,data/raw/southern_sos_elections/TN/archive_pages/2004_demxwpct.pdf.html,application/pdf,11692,9f922366a106af07e326d18c5ae634d861ad3f1af8f8cdb57aacbd6e49d4e3f7,,election_page
TN,2004,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2004-8/repxw.pdf,2026-08-22T05:50:44+00:00,data/raw/southern_sos_elections/TN/archive_pages/2004_repxw.pdf.html,application/pdf,4374,1e2308b1b1509d0f8dd64b2b9c1adac5b713cac6656a0f3cec686fbb393f71ac,,election_page
TN,2004,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2004-8/repxwpct.pdf,2026-08-22T05:50:44+00:00,data/raw/southern_sos_elections/TN/archive_pages/2004_repxwpct.pdf.html,application/pdf,6907,47f6e214301fa374057fb4a898322ae5002575fc9cd216894140629a77256223,,election_page
TN,2004,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2004-2/dempres.pdf,2026-08-22T05:50:44+00:00,data/raw/southern_sos_elections/TN/archive_pages/2004_dempres.pdf.html,application/pdf,14582,dbbf6be8a48253f3d5301f43b164fd7737ff1f47669f185126c050f8bdd1771e,,election_page
TN,2004,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2004-2/demprespre.pdf,2026-08-22T05:50:44+00:00,data/raw/southern_sos_elections/TN/archive_pages/2004_demprespre.pdf.html,application/pdf,280441,f5ec7e10b8ada77d29d59437b0aa6f67efdecdf8c95e7edfea5d75006c18f365,,election_page
TN,2004,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2004-2/repres.pdf,2026-08-22T05:50:44+00:00,data/raw/southern_sos_elections/TN/archive_pages/2004_repres.pdf.html,application/pdf,8024,097756b873b0a948d6225ed30d23c68394fabf3c30c0c81093f10d0528dce988,,election_page
TN,2004,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2004-2/repprespre.pdf,2026-08-22T05:50:44+00:00,data/raw/southern_sos_elections/TN/archive_pages/2004_repprespre.pdf.html,application/pdf,125443,766d92f7b6a2527387e614cb104c1718c6df1bb2a34f7d3ca63ac1f122296a80,,election_page
TN,2004,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2004-2/repdeleg.pdf,2026-08-22T05:50:45+00:00,data/raw/southern_sos_elections/TN/archive_pages/2004_repdeleg.pdf.html,application/pdf,28553,6be57312453ca8ea47bb0b7ed286e63b3bf91455fd929b4fc2e8b2ad5a0834e8,,election_page
TN,2004,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2004-2/repdellarge.pdf,2026-08-22T05:50:45+00:00,data/raw/southern_sos_elections/TN/archive_pages/2004_repdellarge.pdf.html,application/pdf,348650,4a7dabe85f95df2e3f8a028dd89a22a8cb0f794f32487f5e2e1d0ebb310976bd,,election_page
TN,2004,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2004-2/repdeldis-p.pdf,2026-08-22T05:50:45+00:00,data/raw/southern_sos_elections/TN/archive_pages/2004_repdeldis-p.pdf.html,application/pdf,154024,4e4e528ec78b605bae0029e21b07e4875e88912e418406f28ddf2a401f7fa4f2,,election_page
TN,2002,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2002-11/governor.pdf,2026-08-22T05:50:45+00:00,data/raw/southern_sos_elections/TN/archive_pages/2002_governor.pdf.html,application/pdf,17712,955bf70bfcf0511eeb451d954897e20525def16a5d35183e014c057b95b85244,,election_page
TN,2002,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2002-11/governor-p.pdf,2026-08-22T05:50:45+00:00,data/raw/southern_sos_elections/TN/archive_pages/2002_governor-p.pdf.html,application/pdf,335585,08e299f26885cb1fb8d66d28f9efee7082733b5c4da3948e8121a3302231580d,,election_page
TN,2002,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2002-11/us-senate.pdf,2026-08-22T05:50:45+00:00,data/raw/southern_sos_elections/TN/archive_pages/2002_us-senate.pdf.html,application/pdf,9757,0ec97fe174060f5e2a017bb6185628beb3d58df94948ca7e485ad6a624ed610a,,election_page
TN,2002,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2002-11/us-senate-p.pdf,2026-08-22T05:50:45+00:00,data/raw/southern_sos_elections/TN/archive_pages/2002_us-senate-p.pdf.html,application/pdf,149245,aca8ec07f9763d99b48b6a40b9cf072276a6756f5ada7ab1fdf4ab54e471de96,,election_page
TN,2002,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2002-11/us-house.pdf,2026-08-22T05:50:45+00:00,data/raw/southern_sos_elections/TN/archive_pages/2002_us-house.pdf.html,application/pdf,13137,a4dc2508b82a07ab0d19bc026ec6b11bf306970d0932af79d0157b504768806d,,election_page
TN,2002,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2002-11/us-house-p.pdf,2026-08-22T05:50:46+00:00,data/raw/southern_sos_elections/TN/archive_pages/2002_us-house-p.pdf.html,application/pdf,136931,2f38183bc4687589c30502cc3982c6d3d26720b6d56b9210cc24ab878ce0d5f2,,election_page
TN,2002,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2002-11/tn-senate.pdf,2026-08-22T05:50:46+00:00,data/raw/southern_sos_elections/TN/archive_pages/2002_tn-senate.pdf.html,application/pdf,10075,df212c0aad5e245f293a42e3649bc2bd587644ecf33656d6ae832964ac3a09dc,,election_page
TN,2002,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2002-11/tn-senate-p.pdf,2026-08-22T05:50:46+00:00,data/raw/southern_sos_elections/TN/archive_pages/2002_tn-senate-p.pdf.html,application/pdf,67061,d0c1bc528ab9bfdc9480e5f01ab31587607d6e187a32eb255fc9f129f0b1a6a8,,election_page
TN,2002,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2002-11/tn-house.pdf,2026-08-22T05:50:46+00:00,data/raw/southern_sos_elections/TN/archive_pages/2002_tn-house.pdf.html,application/pdf,34965,124dd4f3b329a431eca3da3995e3906c51320d4ce332f6977b3cacb2546d2d06,,election_page
TN,2002,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2002-11/tn-house-p.pdf,2026-08-22T05:50:46+00:00,data/raw/southern_sos_elections/TN/archive_pages/2002_tn-house-p.pdf.html,application/pdf,176919,161e5875ded1046b53a13764e7f64dde633fbd3b91c2a833ced22a3469560eba,,election_page
TN,2002,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2002-11/amendments.pdf,2026-08-22T05:50:46+00:00,data/raw/southern_sos_elections/TN/archive_pages/2002_amendments.pdf.html,application/pdf,13294,d212276ea8a5d5750759542a2d57b3769bbbf6014a7dd9f3fe24a035fd3a5855,,election_page
TN,2002,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2002-11/amendments-p.pdf,2026-08-22T05:50:47+00:00,data/raw/southern_sos_elections/TN/archive_pages/2002_amendments-p.pdf.html,application/pdf,120194,70c82d63503c91482a79b7152a4984e0be9dd82f6ef1180e098584dba49207f7,,election_page
TN,2002,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2002-11/earlyvoter.pdf,2026-08-22T05:50:47+00:00,data/raw/southern_sos_elections/TN/archive_pages/2002_earlyvoter.pdf.html,application/pdf,14441,a45e4e8c604c2e0e0edf0f74bbfaf0ec802ce3b54ca6bbb7594d4dd9fe290290,,election_page
TN,2002,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2002-11/Amend-info.pdf,2026-08-22T05:50:47+00:00,data/raw/southern_sos_elections/TN/archive_pages/2002_Amend-info.pdf.html,application/pdf,7537,fbdf3cc2349c7945ec9c3069eb296ca6e07a0cb8cab436181999c0f9152bbaca,,election_page
TN,2002,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2002-11/amendment1.pdf,2026-08-22T05:50:47+00:00,data/raw/southern_sos_elections/TN/archive_pages/2002_amendment1.pdf.html,application/pdf,41780,d3c3d7f8e8f0c46dde7d3878384f3aec2230d80d63425797affe52b1666f9623,,election_page
TN,2002,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2002-11/amendment2.pdf,2026-08-22T05:50:47+00:00,data/raw/southern_sos_elections/TN/archive_pages/2002_amendment2.pdf.html,application/pdf,35469,fcd3cc27a0ada6e9d3b484db592354da5b161a0220a106f319a59d9cc8f75e7a,,election_page
TN,2002,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2002-8/gov-dp8-02.pdf,2026-08-22T05:50:47+00:00,data/raw/southern_sos_elections/TN/archive_pages/2002_gov-dp8-02.pdf.html,application/pdf,16759,da3c83dd1324bb82d236f5da6b8ea32cd2d83271124da4d954237169e382c4b8,,election_page
TN,2002,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2002-8/gov-dp8-02-p.pdf,2026-08-22T05:50:47+00:00,data/raw/southern_sos_elections/TN/archive_pages/2002_gov-dp8-02-p.pdf.html,application/pdf,180980,b940203366e1a72dbe0dc1a21336c7973886b3accc4784da496684dac9b7bae0,,election_page
TN,2002,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2002-8/gov-rp8-02.pdf,2026-08-22T05:50:47+00:00,data/raw/southern_sos_elections/TN/archive_pages/2002_gov-rp8-02.pdf.html,application/pdf,15869,c6cb2e87cb299cba4cce553d8970668f592e56211e38484cc55cfcefbe8cddfc,,election_page
TN,2002,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2002-8/gov-rp8-02-p.pdf,2026-08-22T05:50:48+00:00,data/raw/southern_sos_elections/TN/archive_pages/2002_gov-rp8-02-p.pdf.html,application/pdf,172533,5eba146cb71ddfcb6ab71db59d0c690089efc9921044a7eadb36aa9980a577bc,,election_page
TN,2002,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2002-8/us-senate-dp8-02.pdf,2026-08-22T05:50:48+00:00,data/raw/southern_sos_elections/TN/archive_pages/2002_us-senate-dp8-02.pdf.html,application/pdf,15497,f5a6f4a9b4908968ae2447bad93fb9bb31f6543bae386ff9b2184f37077116a9,,election_page
TN,2002,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2002-8/us-senate-dp8-02-p.pdf,2026-08-22T05:50:48+00:00,data/raw/southern_sos_elections/TN/archive_pages/2002_us-senate-dp8-02-p.pdf.html,application/pdf,172334,021ca9eb72eb35d766a192e875c09c95719ce4d76e56e3fabc07abc0ac30450f,,election_page
TN,2002,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2002-8/us-senate-rp8-02.pdf,2026-08-22T05:50:48+00:00,data/raw/southern_sos_elections/TN/archive_pages/2002_us-senate-rp8-02.pdf.html,application/pdf,17284,4f169520ecbf412b254519131579c9a345a84c52a1078058b1723a26de2a3dfc,,election_page
TN,2002,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2002-8/us-senate-rp8-02-p.pdf,2026-08-22T05:50:48+00:00,data/raw/southern_sos_elections/TN/archive_pages/2002_us-senate-rp8-02-p.pdf.html,application/pdf,180819,14fa35fcdde439d96bf9bb221f321831ff0b352dabcf407e639a20ca0da09f20,,election_page
TN,2002,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2002-8/us-house-dp8-02.pdf,2026-08-22T05:50:48+00:00,data/raw/southern_sos_elections/TN/archive_pages/2002_us-house-dp8-02.pdf.html,application/pdf,18251,656f8573ea016ec809b56b44545d70fea81f3cf9d3caf24fd65b409d8f213ffd,,election_page
TN,2002,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2002-8/us-house-dp8-02-p.pdf,2026-08-22T05:50:48+00:00,data/raw/southern_sos_elections/TN/archive_pages/2002_us-house-dp8-02-p.pdf.html,application/pdf,159066,07512609a8f06dc241bd1d0c5808e4e50f51a9d5f2daadf8e818f03f5d96e1de,,election_page
TN,2002,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2002-8/us-house-rp8-02.pdf,2026-08-22T05:50:49+00:00,data/raw/southern_sos_elections/TN/archive_pages/2002_us-house-rp8-02.pdf.html,application/pdf,19809,80d268b2ba4febfc1dfa3c8ae41814399a5fd98f351b92b049a86c4b0d0cb609,,election_page
TN,2002,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2002-8/us-house-rp8-02-p.pdf,2026-08-22T05:50:49+00:00,data/raw/southern_sos_elections/TN/archive_pages/2002_us-house-rp8-02-p.pdf.html,application/pdf,168216,3d70f487bed37892f11c7123040fd765b51bbeedfb9b32a79fd5149f41d3b33b,,election_page
TN,2002,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2002-8/senate-dp8-02.pdf,2026-08-22T05:50:49+00:00,data/raw/southern_sos_elections/TN/archive_pages/2002_senate-dp8-02.pdf.html,application/pdf,14918,167911449b07c256e11aff5da957011313cb17322e8746c171dbfb729b929c6c,,election_page
TN,2002,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2002-8/senate-dp8-02-p.pdf,2026-08-22T05:50:49+00:00,data/raw/southern_sos_elections/TN/archive_pages/2002_senate-dp8-02-p.pdf.html,application/pdf,80401,e21ee92a939fbf98a6503bdcf103a073cc7da9c69406de0890a3f83e2375d808,,election_page
TN,2002,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2002-8/senate-rp8-02.pdf,2026-08-22T05:50:49+00:00,data/raw/southern_sos_elections/TN/archive_pages/2002_senate-rp8-02.pdf.html,application/pdf,15094,1a13ba0086e2afa0c1853a9784cf8ff7717770bc063cd4817c43e13c225bdcb2,,election_page
TN,2002,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2002-8/senate-rp8-02-p.pdf,2026-08-22T05:50:49+00:00,data/raw/southern_sos_elections/TN/archive_pages/2002_senate-rp8-02-p.pdf.html,application/pdf,80914,587775fc8e2da20feadf10b3a899854d297e558a65d79cd82cfa40eac04dd162,,election_page
TN,2002,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2002-8/house-dp8-02.pdf,2026-08-22T05:50:49+00:00,data/raw/southern_sos_elections/TN/archive_pages/2002_house-dp8-02.pdf.html,application/pdf,47798,daa89029213989e545a7a3092b65b58cbc81c91bfb3cb9defe128419d2a134b0,,election_page
TN,2002,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2002-8/house-dp8-02-p.pdf,2026-08-22T05:50:49+00:00,data/raw/southern_sos_elections/TN/archive_pages/2002_house-dp8-02-p.pdf.html,application/pdf,207646,5e9236577f6b6f8d18e76f28bab39e5cc74476a1d25e2391e0426fc187d75a2a,,election_page
TN,2002,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2002-8/house-rp8-02.pdf,2026-08-22T05:50:50+00:00,data/raw/southern_sos_elections/TN/archive_pages/2002_house-rp8-02.pdf.html,application/pdf,48258,3800e4f947bddcce03b9df206123a8724028c27c75cc4b68687a3fbd419918f4,,election_page
TN,2002,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2002-8/house-rp8-02-p.pdf,2026-08-22T05:50:50+00:00,data/raw/southern_sos_elections/TN/archive_pages/2002_house-rp8-02-p.pdf.html,application/pdf,210547,7dcd7a0ed652ccd4ef8bd0126127416e91a082e879144c2471a3e5462c8584a7,,election_page
TN,2002,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2002-8/excom-dp8-02.pdf,2026-08-22T05:50:50+00:00,data/raw/southern_sos_elections/TN/archive_pages/2002_excom-dp8-02.pdf.html,application/pdf,44956,98c6ae58f66966eb67c4deb292ce67acfc6c895a4fc094d8eb2af6edb7abb692,,election_page
TN,2002,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2002-8/excom-rp8-02.pdf,2026-08-22T05:50:50+00:00,data/raw/southern_sos_elections/TN/archive_pages/2002_excom-rp8-02.pdf.html,application/pdf,45202,8b682491ede408cc882e3dd7491a15b4e16aa573faffd32adf31cac086f739cb,,election_page
TN,2002,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2002-8/general.pdf,2026-08-22T05:50:50+00:00,data/raw/southern_sos_elections/TN/archive_pages/2002_general.pdf.html,application/pdf,5480,da6bd35414048e45ae6edc4cd22904f6a5bcc1892655d3a0b9f23416f6051bd6,,election_page
TN,2002,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2002-8/general-precinct.pdf,2026-08-22T05:50:50+00:00,data/raw/southern_sos_elections/TN/archive_pages/2002_general-precinct.pdf.html,application/pdf,16505,a19dcb911d57a1d7785fc8287e4ad2f9065f7f8d2dcd0bf83d8ff0c6d3a55734,,election_page
TN,2000,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2000-11/us-state.pdf,2026-08-22T05:50:50+00:00,data/raw/southern_sos_elections/TN/archive_pages/2000_us-state.pdf.html,application/pdf,15759,b77107240679de7d946ab1b676ce019d0d775536f7a75c20a9f352e6177b0e3a,,election_page
TN,2000,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2000-11/us-president.pdf,2026-08-22T05:50:51+00:00,data/raw/southern_sos_elections/TN/archive_pages/2000_us-president.pdf.html,application/pdf,21590,03a3640c1c852c24e8c27077ae28d18968b544d28336d22988703e4004d213a2,,election_page
TN,2000,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2000-11/us-president-p.pdf,2026-08-22T05:50:51+00:00,data/raw/southern_sos_elections/TN/archive_pages/2000_us-president-p.pdf.html,application/pdf,160663,b3e8215fb909cc18d673415c43e22ff5a01dddf5c2a77e6348992896bb81c89b,,election_page
TN,2000,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2000-11/us-senate.pdf,2026-08-22T05:50:51+00:00,data/raw/southern_sos_elections/TN/archive_pages/2000_us-senate.pdf.html,application/pdf,21094,83136ddba303a2267c8691a19f88b65143bb6f9e5237bf310e0cd2560f6f39d1,,election_page
TN,2000,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2000-11/us-senate-p.pdf,2026-08-22T05:50:51+00:00,data/raw/southern_sos_elections/TN/archive_pages/2000_us-senate-p.pdf.html,application/pdf,150868,f56a0022cc331b8937c8365c0ca5521acfbc31c6e0896a900f2363d71764a556,,election_page
TN,2000,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2000-11/us-house.pdf,2026-08-22T05:50:51+00:00,data/raw/southern_sos_elections/TN/archive_pages/2000_us-house.pdf.html,application/pdf,22437,0f6310621ba253a00cc934f97d454d7beb93a640aaff2934917eab5996be0c61,,election_page
TN,2000,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2000-11/us-house-p.pdf,2026-08-22T05:50:51+00:00,data/raw/southern_sos_elections/TN/archive_pages/2000_us-house-p.pdf.html,application/pdf,131898,1879cb2f87b2d199dee14a4a75db1396569ac90768e781742ea0debb4c909f39,,election_page
TN,2000,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2000-11/senate1-33.pdf,2026-08-22T05:50:51+00:00,data/raw/southern_sos_elections/TN/archive_pages/2000_senate1-33.pdf.html,application/pdf,23851,b0b60105dea6c46f106fe01527739d603d558d18cefd82a54ba33c22147161e5,,election_page
TN,2000,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2000-11/senate1-33-p.pdf,2026-08-22T05:50:51+00:00,data/raw/southern_sos_elections/TN/archive_pages/2000_senate1-33-p.pdf.html,application/pdf,77968,4ce0e767458b322e5180745605374413b36e6241efa4a436a2531a4f9528e34d,,election_page
TN,2000,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2000-11/house1-99.pdf,2026-08-22T05:50:52+00:00,data/raw/southern_sos_elections/TN/archive_pages/2000_house1-99.pdf.html,application/pdf,80388,fba1c00c7b3072d1c3d9e5505292649b6c66f473d2d10942d083ad83651829b4,,election_page
TN,2000,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2000-11/house1-99-p.pdf,2026-08-22T05:50:52+00:00,data/raw/southern_sos_elections/TN/archive_pages/2000_house1-99-p.pdf.html,application/pdf,181408,da1ecede43c18897256d198385c313e6f6759b466e848ee83aec26cc417b9812,,election_page
TN,2000,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2000-8/us-state.pdf,2026-08-22T05:50:52+00:00,data/raw/southern_sos_elections/TN/archive_pages/2000_us-state.pdf_b80328fd9066.html,application/pdf,13623,b80328fd90662b177f78610c89ec522f4f365b229818c3d847b09501995b9a82,,election_page
TN,2000,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2000-8/us-count.pdf,2026-08-22T05:50:52+00:00,data/raw/southern_sos_elections/TN/archive_pages/2000_us-count.pdf.html,application/pdf,52199,f10c9a982c2cb54ead5fe123682230fc913d2dc5e8d57c80d99e104fe60be6fa,,election_page
TN,2000,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2000-8/us-senate-dp.pdf,2026-08-22T05:50:52+00:00,data/raw/southern_sos_elections/TN/archive_pages/2000_us-senate-dp.pdf.html,application/pdf,166611,77fe24a8a433d55038faa16f80c3517a0bf75fe4dc6030e10b9f2cea12570d4d,,election_page
TN,2000,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2000-8/us-senate-rp.pdf,2026-08-22T05:50:52+00:00,data/raw/southern_sos_elections/TN/archive_pages/2000_us-senate-rp.pdf.html,application/pdf,134193,359024f2a7f18622613542fc49d20e668d0b4778a53a61834e890389558fd8ac,,election_page
TN,2000,,https://tnelections.tnsosfiles.com/sharetngov/archived/election/results/2000-8/us-house-dp.pdf,2026-08-22T05:50:53+00:00,data/raw/southern_sos_elections/TN/archive_pages/2000_us-house-dp.pdf.html,application/pdf,92922,db4a3f732d6c6665f3ed9bc698cede82603b6a7b47200d54e6f37affc7670233,,election_page
