historical_war_run_id,war_outcome_id,state_code,cycle,chamber,district,canonical_party,candidate_result_id,source_candidate_name,candidate_name,votes,incumbent,winner,candidate_cycle_war,candidate_raw_gap,candidate_structural_expected_gap,score_identification,display_name_source
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-4E820D69C4D1C5C79C61,FL,2020,upper,9,R,LCAND-3F2E563E46B47FD75D48,JASON BRODEUR,Jason Brodeur,141555,0,1,-0.4196856391384589,2.618708303420787,3.038393942559246,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-7B48EA36539B36411AA5,FL,2022,lower,1,D,LCAND-24662A629C54065D9D97,"MATHIS, FRANSCINE C","Mathis, Franscine C",19087,0,0,-0.776867019839873,-3.3165679332048086,-2.5397009133649355,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-7B48EA36539B36411AA5,FL,2022,lower,1,R,LCAND-51842FBA059853877043,"SALZMAN, MICHELLE","Salzman, Michelle",43026,1,1,0.776867019839873,3.3165679332048086,2.5397009133649355,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-CB69024963EAB3A9BBC1,FL,2022,lower,100,D,LCAND-95ED270B1417B6F390A4,"GONZALEZ, LINDA T","Gonzalez, Linda T",32003,0,0,-3.05786580472431,-5.954843396545899,-2.8969775918215888,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-CB69024963EAB3A9BBC1,FL,2022,lower,100,R,LCAND-0310008599A7773BE122,"LAMARCA, CHIP","Lamarca, Chip",42656,1,1,3.05786580472431,5.954843396545899,2.8969775918215888,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-116D7BB069954CE6396A,FL,2022,lower,101,D,LCAND-90496E1C8B2BD3619BC9,"CASSEL, HILLARY","Cassel, Hillary",24980,0,1,4.42259718698297,3.8330656430746575,-0.5895315439083115,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-116D7BB069954CE6396A,FL,2022,lower,101,R,LCAND-D9CC10E17E3F882B8E87,"SILLA, GUY","Silla, Guy",21507,0,0,-4.42259718698297,-3.8330656430746575,0.5895315439083115,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-3CD1461164B073BE78BE,FL,2022,lower,103,D,LCAND-0EC7FAE13DD4E0B2AF91,"BARTLEMAN, ROBIN","Bartleman, Robin",34945,1,1,2.1380109521457418,3.900065789985448,1.7620548378397063,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-3CD1461164B073BE78BE,FL,2022,lower,103,R,LCAND-D806CD0FEEAF7961CBA9,"NAVARINI, GEORGE","Navarini, George",29566,0,0,-2.1380109521457418,-3.900065789985448,-1.7620548378397063,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-990C768F5B8637913DE0,FL,2022,lower,105,D,LCAND-555894BDFA75AEA74684,"WOODSON, MARIE","Woodson, Marie",29745,1,1,0.4671850193644187,2.4400692856337827,1.972884266269364,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-990C768F5B8637913DE0,FL,2022,lower,105,R,LCAND-24E06C135D4D6B71898C,"PARLATORE, VINCENT (VINNY)","Parlatore, Vincent (Vinny)",13673,0,0,-0.4671850193644187,-2.4400692856337827,-1.972884266269364,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-0CAC33B4E7FEC166BB2F,FL,2022,lower,106,D,LCAND-E80DA6EB276270C2E784,"LEONARD, JORDAN W","Leonard, Jordan W",26174,0,0,6.837444306804711,6.282641250677273,-0.554803056127438,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-0CAC33B4E7FEC166BB2F,FL,2022,lower,106,R,LCAND-FBCD0D0DC781EAA324DB,"BASABE, FABIAN","Basabe, Fabian",26414,0,1,-6.837444306804711,-6.282641250677273,0.554803056127438,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-5A4503361EAF4ACCD675,FL,2022,lower,11,D,LCAND-00440686EFD0C3B778C1,"JONES, CORNELIUS","Jones, Cornelius",18392,0,0,0.4362668156247027,-1.880087942396308,-2.316354758021011,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-5A4503361EAF4ACCD675,FL,2022,lower,11,R,LCAND-D0D131A8407FA4F973F8,"GARRISON, SAM","Garrison, Sam",51146,1,1,-0.4362668156247027,1.880087942396308,2.316354758021011,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-5095A7C6E819C9EBCDFA,FL,2022,lower,113,D,LCAND-5EC87008C3C2A937DA87,"DAMICO, ALESSANDRO J (AJ)","Damico, Alessandro J (Aj)",20234,0,0,1.7470334533024288,1.1743287366543869,-0.5727047166480419,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-5095A7C6E819C9EBCDFA,FL,2022,lower,113,R,LCAND-4561B6A21B19B1A718D6,"LOPEZ, VICKI","Lopez, Vicki",21059,0,1,-1.7470334533024288,-1.1743287366543869,0.5727047166480419,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-1E5BD9B8E353963A066B,FL,2022,lower,114,D,LCAND-0065B520756E7491BECE,"BENNA, ADAM","Benna, Adam",25724,0,0,1.9364698051485325,-0.9336462153330256,-2.870116020481558,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-1E5BD9B8E353963A066B,FL,2022,lower,114,R,LCAND-C63E8C71A1623003DB60,"BUSATTACABRERA, DEMI","Busattacabrera, Demi",33282,1,1,-1.9364698051485325,0.9336462153330256,2.870116020481558,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-186216D61057EFE4621B,FL,2022,lower,115,D,LCAND-9A882BD74F962EAEAFFB,"CANTINDAVIS, CHRISTIE","Cantindavis, Christie",28696,0,0,-0.7121265474480836,-1.1940133033665763,-0.4818867559184927,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-186216D61057EFE4621B,FL,2022,lower,115,R,LCAND-B1EBC32BD6356C724A96,"GARCIA, ALINA","Garcia, Alina",40393,0,1,0.7121265474480836,1.1940133033665763,0.4818867559184927,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-97248B40381C3EB901AD,FL,2022,lower,118,D,LCAND-8D551703399F05FFC05F,"FARIAS, JOHNNY G","Farias, Johnny G",18187,0,0,2.004472428115564,-0.5143620911981941,-2.5188345193137582,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-97248B40381C3EB901AD,FL,2022,lower,118,R,LCAND-B60EE7DB91643D859B0C,"FERNANDEZBARQUIN, JUAN","Fernandezbarquin, Juan",39344,1,1,-2.004472428115564,0.5143620911981941,2.5188345193137582,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-9597C2CD5CF031C740D7,FL,2022,lower,119,D,LCAND-95568DD56C6C9FED379D,"GONZALEZ, GABRIEL","Gonzalez, Gabriel",19700,0,0,0.1377028356049121,-0.1717601007836471,-0.3094629363885592,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-9597C2CD5CF031C740D7,FL,2022,lower,119,R,LCAND-CDE045F9CC2C6F65B1DA,"PORRAS, JUAN C","Porras, Juan C",35574,0,1,-0.1377028356049121,0.1717601007836471,0.3094629363885592,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-45ACAB08939DD7FF90CE,FL,2022,lower,120,D,LCAND-C46C5FF3EF3652772EDC,"GENTLE, ADAM","Gentle, Adam",20662,0,0,0.1452390180961957,-2.657695518244804,-2.802934536341,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-45ACAB08939DD7FF90CE,FL,2022,lower,120,R,LCAND-72B6E6E0C83E27ECF782,"VERNONMOONEY, JAMES (JIM)","Vernonmooney, James (Jim)",31788,1,1,-0.1452390180961957,2.657695518244804,2.802934536341,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-92720AB923C1D550F893,FL,2022,lower,17,D,LCAND-8BA31C8C51BF5831C5DE,"ANDERSON, MICHAEL","Anderson, Michael",24303,0,0,-0.9285793365614444,-1.3542864067436469,-0.4257070701822023,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-92720AB923C1D550F893,FL,2022,lower,17,R,LCAND-DD711ECC3BA0F5F84673,"BAKER, JESSICA","Baker, Jessica",37989,0,1,0.9285793365614444,1.3542864067436469,0.4257070701822023,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-77755470CE8F975BF9CB,FL,2022,lower,19,D,LCAND-53A712DD296BBCDAF998,"MORLEY, ADAM","Morley, Adam",31578,0,0,2.8557377793709424,0.1891228901462014,-2.666614889224741,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-77755470CE8F975BF9CB,FL,2022,lower,19,R,LCAND-988D704D6E3CB361AE76,"RENNER, PAUL","Renner, Paul",56200,1,1,-2.8557377793709424,-0.1891228901462014,2.666614889224741,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-05B48B4940CE9E3865BA,FL,2022,lower,2,D,LCAND-442BAED100E8FA14E276,"TAYLOR, CAROLLYN R","Taylor, Carollyn R",25440,0,0,3.43737489267353,0.7664375523568765,-2.6709373403166534,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-05B48B4940CE9E3865BA,FL,2022,lower,2,R,LCAND-C15469E6A11B5C95EA55,"ANDRADE, ALEX","Andrade, Alex",44459,1,1,-3.43737489267353,-0.7664375523568765,2.6709373403166534,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-E75C68F307EFF4AD00FB,FL,2022,lower,21,D,LCAND-68C708F53F92EB1ADC02,"HAYESHINSON, YVONNE","Hayeshinson, Yvonne",27615,1,1,-0.347107192688862,1.460793176229636,1.807900368918498,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-E75C68F307EFF4AD00FB,FL,2022,lower,21,R,LCAND-088A360EAC2C788CA142,"MERTON, HOLLYE","Merton, Hollye",18252,0,0,0.347107192688862,-1.460793176229636,-1.807900368918498,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-8AFCD99CABF99F5DB7E8,FL,2022,lower,22,D,LCAND-3BC17F0E76AC041F83B4,"PETERS, BRANDON","Peters, Brandon",32609,0,0,1.5390810929691368,-1.339408553041986,-2.878489646011123,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-8AFCD99CABF99F5DB7E8,FL,2022,lower,22,R,LCAND-A63FBFBFD4F7D7E8CC73,"CLEMONS, CHUCK","Clemons, Chuck",41662,1,1,-1.5390810929691368,1.339408553041986,2.878489646011123,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-462045684DC4F4999C7C,FL,2022,lower,26,D,LCAND-56A2BCFB2B912A0EE9CC,"KERO, LINDA","Kero, Linda",23001,0,0,0.8605209058369532,-1.7090886793031288,-2.569609585140082,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-462045684DC4F4999C7C,FL,2022,lower,26,R,LCAND-CD9E6A13FE73123EAC52,"TRUENOW, KEITH","Truenow, Keith",48210,1,1,-0.8605209058369532,1.7090886793031288,2.569609585140082,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-4747E4DBE10A2CEDA8A2,FL,2022,lower,28,D,LCAND-D720DC61EA4325B5FB55,"NAVARRA, JOHN C","Navarra, John C",26709,0,0,-0.9655086824962886,-3.751016593408657,-2.7855079109123686,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-4747E4DBE10A2CEDA8A2,FL,2022,lower,28,R,LCAND-720E5B0AE6779A7F3672,"LEEK, TOM","Leek, Tom",43349,1,1,0.9655086824962886,3.751016593408657,2.7855079109123686,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-E0F783C292AE7FE12630,FL,2022,lower,29,D,LCAND-ED836B2E1E0C054DA8DC,"KARL, RICK","Karl, Rick",25008,0,0,2.3506453711123063,-0.4520969487022874,-2.8027423198145938,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-E0F783C292AE7FE12630,FL,2022,lower,29,R,LCAND-90B0F76DCB14F0B4FC63,"BARNABY, WEBSTER","Barnaby, Webster",36758,1,1,-2.3506453711123063,0.4520969487022874,2.8027423198145938,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-3F19FF3087A91D59B512,FL,2022,lower,33,D,LCAND-0A60677FC41349CDEDD8,"YANTZ, ANTHONY","Yantz, Anthony",30289,0,0,6.766567141546758,3.929063024012704,-2.8375041175340536,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-3F19FF3087A91D59B512,FL,2022,lower,33,R,LCAND-B7D13D3758B0F72F942B,"FINE, RANDY","Fine, Randy",38130,1,1,-6.766567141546758,-3.929063024012704,2.8375041175340536,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-FC4BBFD627BA55B22348,FL,2022,lower,34,D,LCAND-776F28BF00B7649841CC,"GREB, KAREN","Greb, Karen",27485,0,0,-2.3626434951567283,-2.5834512891533734,-0.2208077939966448,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-FC4BBFD627BA55B22348,FL,2022,lower,34,R,LCAND-82BE3DC65C4DE2E57BE4,"BRACKETT, ROBERT","Brackett, Robert",58545,0,1,2.3626434951567283,2.5834512891533734,0.2208077939966448,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-F78105709F8D4DBDCFBE,FL,2022,lower,35,D,LCAND-BF2B6C5D5172287900D4,"BAGGA, RISHI","Bagga, Rishi",26447,0,0,-0.8946703040330615,-3.7999243367050415,-2.90525403267198,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-F78105709F8D4DBDCFBE,FL,2022,lower,35,R,LCAND-969B10C365AB4ED0F0BD,"HAWKINS, FRED","Hawkins, Fred",32858,1,1,0.8946703040330615,3.7999243367050415,2.90525403267198,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-65214920BD7BF17EB571,FL,2022,lower,36,D,LCAND-1D55DAD1EF566D0B7E48,"POULALION, DEBORAH","Poulalion, Deborah",28162,0,0,-1.604714606692806,-2.157125666751769,-0.5524110600589631,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-65214920BD7BF17EB571,FL,2022,lower,36,R,LCAND-0B8A652BC24364322C3E,"PLAKON, RACHEL","Plakon, Rachel",33934,0,1,1.604714606692806,2.157125666751769,0.5524110600589631,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-DB482EB7323EF03276E8,FL,2022,lower,37,D,LCAND-3B4FA9286E58BA191A25,"SMITH, CARLOS G","Smith, Carlos G",25652,1,0,-4.921193478435626,-3.150501052848412,1.7706924255872143,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-DB482EB7323EF03276E8,FL,2022,lower,37,R,LCAND-52DF73FCDFFC8CBB21C4,"PLASENCIA, SUSAN","Plasencia, Susan",27720,0,1,4.921193478435626,3.150501052848412,-1.7706924255872143,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-96BD4371EB6DD55447B3,FL,2022,lower,38,D,LCAND-78A8D8F907B4DFF172AA,"HENRY, SARAH","Henry, Sarah",31290,0,0,0.8677073648684193,-2.0595767878650726,-2.927284152733492,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-96BD4371EB6DD55447B3,FL,2022,lower,38,R,LCAND-063FB3618040F848120B,"SMITH, DAVID","Smith, David",34309,1,1,-0.8677073648684193,2.0595767878650726,2.927284152733492,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-BD7294E7840B62E35FAF,FL,2022,lower,39,D,LCAND-0E11361464B4B26A4255,"HUGHES, TIFFANY","Hughes, Tiffany",28538,0,0,-1.1252679496464184,-1.6611563823358626,-0.5358884326894442,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-BD7294E7840B62E35FAF,FL,2022,lower,39,R,LCAND-788971B4C69D700FF5D1,"BANKSON, DOUG","Bankson, Doug",35785,0,1,1.1252679496464184,1.6611563823358626,0.5358884326894442,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-CF2FE6E31DCC4026149E,FL,2022,lower,40,D,LCAND-F4FC5B811B00030A968F,"BRACYDAVIS, LAVON","Bracydavis, Lavon",27920,0,1,-2.589104104149188,-2.9907572103903988,-0.4016531062412107,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-CF2FE6E31DCC4026149E,FL,2022,lower,40,R,LCAND-CC280E25D94173D9E5E9,"ROBERTSON, NATE","Robertson, Nate",15040,0,0,2.589104104149188,2.9907572103903988,0.4016531062412107,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-A478C4FD9A18E2950DF1,FL,2022,lower,42,D,LCAND-C43228963E4A613D7D32,"ESKAMANI, ANNA V","Eskamani, Anna V",43103,1,1,-0.9464427285268262,0.828042759433222,1.7744854879600482,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-A478C4FD9A18E2950DF1,FL,2022,lower,42,R,LCAND-36C21992AA054F4873AD,"JACKSON, BONNIE","Jackson, Bonnie",33014,0,0,0.9464427285268262,-0.828042759433222,-1.7744854879600482,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-56C287E847A2251C0EB4,FL,2022,lower,43,D,LCAND-9850ACEB7F0D5888BD04,"LOPEZ, JOHANNA","Lopez, Johanna",22146,0,1,4.02880538935193,3.4478060523768885,-0.5809993369750415,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-56C287E847A2251C0EB4,FL,2022,lower,43,R,LCAND-AF1DB91F101AC00A705D,"WRIGHT, CHRISTOPHER","Wright, Christopher",16427,0,0,-4.02880538935193,-3.4478060523768885,0.5809993369750415,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-6DBCF600D1FF99C69E21,FL,2022,lower,45,D,LCAND-A7592AEF2161D7174D50,"BRASWELL, ALLIE","Braswell, Allie",31160,0,0,-1.642661101065284,-2.2097474831437958,-0.5670863820785113,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-6DBCF600D1FF99C69E21,FL,2022,lower,45,R,LCAND-FD5B1721E2B44AB60168,"AMESTY, CAROLINA","Amesty, Carolina",35595,0,1,1.642661101065284,2.2097474831437958,0.5670863820785113,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-88F348FC084C11964986,FL,2022,lower,46,D,LCAND-2E8BCBA441B3A51B3A41,"ARRINGTON, KRISTEN","Arrington, Kristen",20146,1,1,0.9051740964111104,2.7034158706132594,1.798241774202149,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-88F348FC084C11964986,FL,2022,lower,46,R,LCAND-A7A931CA436184767581,"DELATORRE, CHRISTIAN","Delatorre, Christian",13393,0,0,-0.9051740964111104,-2.7034158706132594,-1.798241774202149,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-DE5E9A2623201BED9E1F,FL,2022,lower,47,D,LCAND-D7E578E2D4221EBE31F6,"NIEVES, ANTHONY","Nieves, Anthony",22947,0,0,-1.336175528287712,-1.91966158842716,-0.583486060139448,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-DE5E9A2623201BED9E1F,FL,2022,lower,47,R,LCAND-BA3DE4C013A7EFE86C9F,"STARK, PAULA A","Stark, Paula A",23825,0,1,1.336175528287712,1.91966158842716,0.583486060139448,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-9CBB40426EBF06831A79,FL,2022,lower,52,D,LCAND-2C085EEB93829EED73EF,"MARWAH, ASH","Marwah, Ash",29090,0,0,-1.6412207123877909,-1.6269939880679658,0.014226724319825,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-9CBB40426EBF06831A79,FL,2022,lower,52,R,LCAND-40BCF79C456F755A95F2,"TEMPLE, JOHN","Temple, John",78601,0,1,1.6412207123877909,1.6269939880679658,-0.014226724319825,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-A1D8D8359B1CF901BFED,FL,2022,lower,53,D,LCAND-964562274E4270327733,"LAUFENBERG, KEITH G","Laufenberg, Keith G",21636,0,0,-2.320144715404358,-2.4574628775908565,-0.1373181621864987,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-A1D8D8359B1CF901BFED,FL,2022,lower,53,R,LCAND-AD483B35647993A48FD4,"HOLCOMB, JEFF","Holcomb, Jeff",50650,0,1,2.320144715404358,2.4574628775908565,0.1373181621864987,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-ECADED66FDFD3347F2F2,FL,2022,lower,54,D,LCAND-71C3B26DF4997A8F8364,"STAVER, BRIAN","Staver, Brian",24472,0,0,0.8241223289261317,-1.9051063680135627,-2.7292286969396944,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-ECADED66FDFD3347F2F2,FL,2022,lower,54,R,LCAND-B6CE9433BE5E5E25D6E4,"MAGGARD, RANDY","Maggard, Randy",41753,1,1,-0.8241223289261317,1.9051063680135627,2.7292286969396944,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-4F200B6F721E334B3667,FL,2022,lower,58,D,LCAND-5F07C715DFD03CD86F96,"FENSTERWALD, BERNARD (BERNIE)","Fensterwald, Bernard (Bernie)",29629,0,0,-4.726920412812738,-5.211885449950689,-0.4849650371379503,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-4F200B6F721E334B3667,FL,2022,lower,58,R,LCAND-65B50AFF893F1B6EDC38,"BERFIELD, KIM","Berfield, Kim",45048,0,1,4.726920412812738,5.211885449950689,0.4849650371379503,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-03E7543A443718B1FFDF,FL,2022,lower,59,D,LCAND-EA4D583E58C7BBA885A9,"DOUGLAS, DAWN C","Douglas, Dawn C",28507,0,0,-1.0943990239134591,-1.5457666062504742,-0.4513675823370149,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
WAR-SOUTH-HIST-V1-B9D0D0F44CA6F0E211BA,WAROUT-03E7543A443718B1FFDF,FL,2022,lower,59,R,LCAND-2914921C7382001C09C1,"JACQUES, BERNY","Jacques, Berny",42812,0,1,1.0943990239134591,1.5457666062504742,0.4513675823370149,race_differential_party_orientation,warehouse_election_candidate_cleaned_title
