cycle,county_key,precinct_key,precinct_name_norm,precinct_split_base,donor_vintage,donor_vtd_id,donor_name,suggested_donor_vtd_id,suggested_donor_name,name_match_method,name_match_score,name_match_margin,physical_precinct_count,donor_vtd_count,vtd_inventory_relation,iterative_match_round,frozen_one_to_one,intervening_doj_candidates,intervening_geometry_candidates,intervening_submission_numbers,house_district_count,senate_district_count,is_split_precinct
2002,JEFFERSON,5514 FIVE POINTS WEST LIB 01,FIVE POINTS WEST LIB 1,FIVE POINTS WEST LIB,2000,VTD2000-073-5511,Five Points West Library,VTD2000-073-5511,Five Points West Library,iterative_unique_overflow_district_cell,86.95652173913044,,372,186,overflow,1,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5514 FIVE POINTS WEST LIB 02,FIVE POINTS WEST LIB 2,FIVE POINTS WEST LIB,2000,VTD2000-073-5511,Five Points West Library,VTD2000-073-5511,Five Points West Library,iterative_unique_overflow_district_cell,86.95652173913044,,372,186,overflow,1,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5601 CANAAN BAPTIST 01,CANAAN BAPTIST 1,CANAAN BAPTIST,2000,,,VTD2000-073-5212,Shady Grove Baptist Church,ambiguous_fuzzy_name,85.5,0.0,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5601 CANAAN BAPTIST 02,CANAAN BAPTIST 2,CANAAN BAPTIST,2000,,,VTD2000-073-5212,Shady Grove Baptist Church,ambiguous_fuzzy_name,85.5,0.0,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5602 SHADY GROVE BAPTIST 01,SHADY GROVE BAPTIST 1,SHADY GROVE BAPTIST,2000,VTD2000-073-5212,Shady Grove Baptist Church,VTD2000-073-5212,Shady Grove Baptist Church,fuzzy_name,90.25,23.58333333333333,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5602 SHADY GROVE BAPTIST 02,SHADY GROVE BAPTIST 2,SHADY GROVE BAPTIST,2000,VTD2000-073-5212,Shady Grove Baptist Church,VTD2000-073-5212,Shady Grove Baptist Church,fuzzy_name,90.25,23.58333333333333,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5603 MUSCODA COM CEN 01,MUSCODA COM CEN 1,MUSCODA COM CEN,2000,VTD2000-073-5603,Gilmore-Bell Voc High School,VTD2000-073-5603,Gilmore-Bell Voc High School,exact_vtd_code_district_constraint,100.0,74.66876640174196,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,2,True
2002,JEFFERSON,5603 MUSCODA COM CEN 02,MUSCODA COM CEN 2,MUSCODA COM CEN,2000,VTD2000-073-5603,Gilmore-Bell Voc High School,VTD2000-073-5603,Gilmore-Bell Voc High School,exact_vtd_code_district_constraint,100.0,74.66876640174196,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,2,True
2002,JEFFERSON,5604 JONESBORO ELEM 01,JONESBORO ELEMENTARY 1,JONESBORO ELEMENTARY,2000,VTD2000-073-5604,Fire Station #5,VTD2000-073-5604,Fire Station #5,exact_vtd_code_district_constraint,100.0,99.9999977718354,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5604 JONESBORO ELEM 02,JONESBORO ELEMENTARY 2,JONESBORO ELEMENTARY,2000,VTD2000-073-5604,Fire Station #5,VTD2000-073-5604,Fire Station #5,exact_vtd_code_district_constraint,100.0,99.9999977718354,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5605 FIRE DEP ADMIN BLD 01,FIRE DEP ADMIN BLD 1,FIRE DEP ADMIN BLD,2000,VTD2000-073-5605,Bessemer City Hall,VTD2000-073-5605,Bessemer City Hall,exact_vtd_code_district_constraint,100.0,100.00000000000004,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5605 FIRE DEP ADMIN BLD 02,FIRE DEP ADMIN BLD 2,FIRE DEP ADMIN BLD,2000,VTD2000-073-5605,Bessemer City Hall,VTD2000-073-5605,Bessemer City Hall,exact_vtd_code_district_constraint,100.0,100.00000000000004,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5606 THOMPSON MANOR 01,THOMPSON MANOR 1,THOMPSON MANOR,2000,VTD2000-073-5606,National Guard Armory,VTD2000-073-5606,National Guard Armory,exact_vtd_code_district_constraint,100.0,100.00000000000004,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5606 THOMPSON MANOR 02,THOMPSON MANOR 2,THOMPSON MANOR,2000,VTD2000-073-5606,National Guard Armory,VTD2000-073-5606,National Guard Armory,exact_vtd_code_district_constraint,100.0,100.00000000000004,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5607 BESSEMER CITY HALL 01,BESSEMER CITY HALL 1,BESSEMER CITY HALL,2000,VTD2000-073-5607,Jonesboro Elementary School,VTD2000-073-5607,Jonesboro Elementary School,exact_vtd_code_district_constraint,100.0,100.0,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5607 BESSEMER CITY HALL 02,BESSEMER CITY HALL 2,BESSEMER CITY HALL,2000,VTD2000-073-5607,Jonesboro Elementary School,VTD2000-073-5607,Jonesboro Elementary School,exact_vtd_code_district_constraint,100.0,100.0,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5608 SOUTHSIDE HOMES 01,SOUTHSIDE HOMES 1,SOUTHSIDE HOMES,2000,VTD2000-073-5608,Muscoda Community Center,VTD2000-073-5608,Muscoda Community Center,exact_vtd_code_district_constraint,100.0,99.99961751081484,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5608 SOUTHSIDE HOMES 02,SOUTHSIDE HOMES 2,SOUTHSIDE HOMES,2000,VTD2000-073-5608,Muscoda Community Center,VTD2000-073-5608,Muscoda Community Center,exact_vtd_code_district_constraint,100.0,99.99961751081484,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5609 DUNBAR-ABRAMS COM 01,DUNBAR ABRAMS COM 1,DUNBAR ABRAMS COM,2000,VTD2000-073-5609,Thompson Manor Comm Center,VTD2000-073-5609,Thompson Manor Comm Center,exact_vtd_code_district_constraint,100.0,99.99999999999991,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5609 DUNBAR-ABRAMS COM 02,DUNBAR ABRAMS COM 2,DUNBAR ABRAMS COM,2000,VTD2000-073-5609,Thompson Manor Comm Center,VTD2000-073-5609,Thompson Manor Comm Center,exact_vtd_code_district_constraint,100.0,99.99999999999991,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5610 FIRE STATION #5 01,FIRE STATION 5 1,FIRE STATION 5,2000,VTD2000-073-5610,Southside Homes Comm Center,VTD2000-073-5610,Southside Homes Comm Center,exact_vtd_code_district_constraint,100.0,99.99999894401714,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5610 FIRE STATION #5 02,FIRE STATION 5 2,FIRE STATION 5,2000,VTD2000-073-5610,Southside Homes Comm Center,VTD2000-073-5610,Southside Homes Comm Center,exact_vtd_code_district_constraint,100.0,99.99999894401714,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5611 BESSEMER STATE 01,BESSEMER STATE 1,BESSEMER STATE,2000,VTD2000-073-5611,Dunbar-Abrams Comm Center,VTD2000-073-5611,Dunbar-Abrams Comm Center,exact_vtd_code_district_constraint,100.0,99.99999957531328,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5611 BESSEMER STATE 02,BESSEMER STATE 2,BESSEMER STATE,2000,VTD2000-073-5611,Dunbar-Abrams Comm Center,VTD2000-073-5611,Dunbar-Abrams Comm Center,exact_vtd_code_district_constraint,100.0,99.99999957531328,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5612 JOHNS COMM CENT 01,JOHNS COMMUNITY CENT 1,JOHNS COMMUNITY CENT,2000,VTD2000-073-5601,Johns Community Center,VTD2000-073-5601,Johns Community Center,fuzzy_name_district_constraint,90.9090909090909,99.99999560338036,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5612 JOHNS COMM CENT 02,JOHNS COMMUNITY CENT 2,JOHNS COMMUNITY CENT,2000,VTD2000-073-5601,Johns Community Center,VTD2000-073-5601,Johns Community Center,fuzzy_name_district_constraint,90.9090909090909,99.99999560338036,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5613 LIPSCOMB CTY HL 01,LIPSCOMB COUNTY HL 1,LIPSCOMB COUNTY HL,2000,VTD2000-073-5613,New Bethel Baptist Church,VTD2000-073-5613,New Bethel Baptist Church,exact_vtd_code_district_constraint,100.0,99.99999817432423,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5613 LIPSCOMB CTY HL 02,LIPSCOMB COUNTY HL 2,LIPSCOMB COUNTY HL,2000,VTD2000-073-5613,New Bethel Baptist Church,VTD2000-073-5613,New Bethel Baptist Church,exact_vtd_code_district_constraint,100.0,99.99999817432423,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5614 FIRE ST. LIPSCOMB 01,FIRE SAINT LIPSCOMB 1,FIRE SAINT LIPSCOMB,2000,VTD2000-073-5612,Fire Station-Lipscomb,VTD2000-073-5612,Fire Station-Lipscomb,fuzzy_name_district_constraint,85.71428571428572,99.99999009035784,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5614 FIRE ST.LIPSCOMB 02,FIRE SAINT LIPSCOMB 2,FIRE SAINT LIPSCOMB,2000,VTD2000-073-5612,Fire Station-Lipscomb,VTD2000-073-5612,Fire Station-Lipscomb,fuzzy_name_district_constraint,85.71428571428572,99.99999009035784,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5615 NEW BETHEL BAP CHR 01,NEW BETHEL BAP CHR 1,NEW BETHEL BAP CHR,2000,VTD2000-073-5613,New Bethel Baptist Church,VTD2000-073-5613,New Bethel Baptist Church,district_constrained_nonexclusive_approximation,80.0,39.76470588235294,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5615 NEW BETHEL BAP CHR 02,NEW BETHEL BAP CHR 2,NEW BETHEL BAP CHR,2000,VTD2000-073-5613,New Bethel Baptist Church,VTD2000-073-5613,New Bethel Baptist Church,district_constrained_nonexclusive_approximation,80.0,39.76470588235294,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5701 HUEYTOWN COUN CLUB 01,HUEYTOWN COUN CLUB 1,HUEYTOWN COUN CLUB,2000,,,VTD2000-073-5114,Hueytown Council of Clubs,unmatched_name,80.0,8.888888888888886,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5701 HUEYTOWN COUN CLUB 02,HUEYTOWN COUN CLUB 2,HUEYTOWN COUN CLUB,2000,,,VTD2000-073-5114,Hueytown Council of Clubs,unmatched_name,80.0,8.888888888888886,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5702 HUEYTOWN CTY HLL 01,HUEYTOWN COUNTY HLL 1,HUEYTOWN COUNTY HLL,2000,VTD2000-073-5702,Riley Elementary School,VTD2000-073-5702,Riley Elementary School,exact_vtd_code_district_constraint,100.0,99.99998068304824,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5702 HUEYTOWN CTY HLL 02,HUEYTOWN COUNTY HLL 2,HUEYTOWN COUNTY HLL,2000,VTD2000-073-5702,Riley Elementary School,VTD2000-073-5702,Riley Elementary School,exact_vtd_code_district_constraint,100.0,99.99998068304824,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5703 BROOKLANE COMM  02,BROOKLANE COMMUNITY 2,BROOKLANE COMMUNITY,2000,VTD2000-073-5703,Bryant Chapel AME Church,VTD2000-073-5703,Bryant Chapel AME Church,exact_vtd_code_district_constraint,100.0,99.9999987481158,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5703 BROOKLANE COMM 01,BROOKLANE COMMUNITY 1,BROOKLANE COMMUNITY,2000,VTD2000-073-5703,Bryant Chapel AME Church,VTD2000-073-5703,Bryant Chapel AME Church,exact_vtd_code_district_constraint,100.0,99.9999987481158,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5704 NEW BETHEM BAPT 01,NEW BETHEM BAPTIST 1,NEW BETHEM BAPTIST,2000,VTD2000-073-5704,Midfield Community Center,VTD2000-073-5704,Midfield Community Center,exact_vtd_code_district_constraint,100.0,99.9999996260675,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5704 NEW BETHEM BAPT 02,NEW BETHEM BAPTIST 2,NEW BETHEM BAPTIST,2000,VTD2000-073-5704,Midfield Community Center,VTD2000-073-5704,Midfield Community Center,exact_vtd_code_district_constraint,100.0,99.9999996260675,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5705 FAIRFIELD CITY HALL 01,FAIRFIELD CITY HALL 1,FAIRFIELD CITY HALL,2000,VTD2000-073-5705,Mamie Foster Center,VTD2000-073-5705,Mamie Foster Center,exact_vtd_code_district_constraint,100.0,85.50871044116002,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5705 FAIRFIELD CITY HALL 02,FAIRFIELD CITY HALL 2,FAIRFIELD CITY HALL,2000,VTD2000-073-5705,Mamie Foster Center,VTD2000-073-5705,Mamie Foster Center,exact_vtd_code_district_constraint,100.0,85.50871044116002,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5706 MOUNT PILGRIM BAPT 01,MOUNT PILGRIM BAPTIST 1,MOUNT PILGRIM BAPTIST,2000,VTD2000-073-5614,Mt Olive Baptist Church,VTD2000-073-5614,Mt Olive Baptist Church,district_constrained_nonexclusive_approximation,69.38775510204081,18.407362945178072,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5706 MOUNT PILGRIM BAPT 02,MOUNT PILGRIM BAPTIST 2,MOUNT PILGRIM BAPTIST,2000,VTD2000-073-5614,Mt Olive Baptist Church,VTD2000-073-5614,Mt Olive Baptist Church,district_constrained_nonexclusive_approximation,69.38775510204081,18.407362945178072,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5707 GLEN OAKS ELEMENTARY 01,GLEN OAKS ELEMENTARY 1,GLEN OAKS ELEMENTARY,2000,VTD2000-073-5707,Brighton Sr Citizens Bldg,VTD2000-073-5707,Brighton Sr Citizens Bldg,exact_vtd_code_district_constraint,100.0,99.99999853656294,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5707 GLEN OAKS ELEMENTARY 02,GLEN OAKS ELEMENTARY 2,GLEN OAKS ELEMENTARY,2000,VTD2000-073-5707,Brighton Sr Citizens Bldg,VTD2000-073-5707,Brighton Sr Citizens Bldg,exact_vtd_code_district_constraint,100.0,99.99999853656294,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5708 SAINT MARYS CATH 01,SAINT MARYS CATH 1,SAINT MARYS CATH,2000,VTD2000-073-5708,Brighton High School,VTD2000-073-5708,Brighton High School,exact_vtd_code_district_constraint,100.0,99.99999925283382,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5708 SAINT MARYS CATH 02,SAINT MARYS CATH 2,SAINT MARYS CATH,2000,VTD2000-073-5708,Brighton High School,VTD2000-073-5708,Brighton High School,exact_vtd_code_district_constraint,100.0,99.99999925283382,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5709 MIDFIELD COMM CEN 01,MIDFIELD COMMUNITY CEN 1,MIDFIELD COMMUNITY CEN,2000,VTD2000-073-5709,Brooklane Community Center,VTD2000-073-5709,Brooklane Community Center,exact_vtd_code_district_constraint,100.0,99.99999954295616,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5709 MIDFIELD COMM CEN 02,MIDFIELD COMMUNITY CEN 2,MIDFIELD COMMUNITY CEN,2000,VTD2000-073-5709,Brooklane Community Center,VTD2000-073-5709,Brooklane Community Center,exact_vtd_code_district_constraint,100.0,99.99999954295616,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5710 BRIGHTON MID SCH 01,BRIGHTON MID SCHOOL 1,BRIGHTON MID SCHOOL,2000,VTD2000-073-5710,New Bethlehem Baptist Church,VTD2000-073-5710,New Bethlehem Baptist Church,exact_vtd_code_district_constraint,100.0,99.99999954222906,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5710 BRIGHTON MID SCH 02,BRIGHTON MID SCHOOL 2,BRIGHTON MID SCHOOL,2000,VTD2000-073-5710,New Bethlehem Baptist Church,VTD2000-073-5710,New Bethlehem Baptist Church,exact_vtd_code_district_constraint,100.0,99.99999954222906,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5711 BRIGHTON SENIOR CIT 01,BRIGHTON SENIOR CIT 1,BRIGHTON SENIOR CIT,2000,VTD2000-073-5711,Glen Oaks Elementary School,VTD2000-073-5711,Glen Oaks Elementary School,exact_vtd_code_district_constraint,100.0,99.99999963542298,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5711 BRIGHTON SENIOR CIT 02,BRIGHTON SENIOR CIT 2,BRIGHTON SENIOR CIT,2000,VTD2000-073-5711,Glen Oaks Elementary School,VTD2000-073-5711,Glen Oaks Elementary School,exact_vtd_code_district_constraint,100.0,99.99999963542298,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5712 MAMIE FOSTER CENT 01,MAMIE FOSTER CENT 1,MAMIE FOSTER CENT,2000,VTD2000-073-5712,CJ Donald Elementary School,VTD2000-073-5712,CJ Donald Elementary School,exact_vtd_code_district_constraint,100.0,99.99999736068838,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5712 MAMIE FOSTER CENT 02,MAMIE FOSTER CENT 2,MAMIE FOSTER CENT,2000,VTD2000-073-5712,CJ Donald Elementary School,VTD2000-073-5712,CJ Donald Elementary School,exact_vtd_code_district_constraint,100.0,99.99999736068838,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5713 BRYANT CHAPEL CHURCH 01,BRYANT CHAPEL CHURCH 1,BRYANT CHAPEL CHURCH,2000,VTD2000-073-5703,Bryant Chapel AME Church,VTD2000-073-5703,Bryant Chapel AME Church,fuzzy_name_district_constraint,90.47619047619048,99.9999987481158,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5713 BRYANT CHAPEL CHURCH 02,BRYANT CHAPEL CHURCH 2,BRYANT CHAPEL CHURCH,2000,VTD2000-073-5703,Bryant Chapel AME Church,VTD2000-073-5703,Bryant Chapel AME Church,fuzzy_name_district_constraint,90.47619047619048,99.9999987481158,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5714 MOUNT OLIVE BAPTIST 01,MOUNT OLIVE BAPTIST 1,MOUNT OLIVE BAPTIST,2000,VTD2000-073-5614,Mt Olive Baptist Church,VTD2000-073-5614,Mt Olive Baptist Church,fuzzy_name,90.25,17.602941176470594,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5714 MOUNT OLIVE BAPTIST 02,MOUNT OLIVE BAPTIST 2,MOUNT OLIVE BAPTIST,2000,VTD2000-073-5614,Mt Olive Baptist Church,VTD2000-073-5614,Mt Olive Baptist Church,fuzzy_name,90.25,17.602941176470594,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5715 WENONAH ELEM SCH 01,WENONAH ELEMENTARY SCHOOL 1,WENONAH ELEMENTARY SCHOOL,2000,VTD2000-073-5210,Wenonah Elementary School,VTD2000-073-5210,Wenonah Elementary School,split_base_district_constraint,95.0,99.99999428727186,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5715 WENONAH ELEM SCH 02,WENONAH ELEMENTARY SCHOOL 2,WENONAH ELEMENTARY SCHOOL,2000,VTD2000-073-5210,Wenonah Elementary School,VTD2000-073-5210,Wenonah Elementary School,split_base_district_constraint,95.0,99.99999428727186,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5716 RILEY ELEM SCHOOL 01,RILEY ELEMENTARY SCHOOL 1,RILEY ELEMENTARY SCHOOL,2000,VTD2000-073-5702,Riley Elementary School,VTD2000-073-5702,Riley Elementary School,split_base_district_constraint,95.0,99.99998068304824,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5716 RILEY ELEM SCHOOL 02,RILEY ELEMENTARY SCHOOL 2,RILEY ELEMENTARY SCHOOL,2000,VTD2000-073-5702,Riley Elementary School,VTD2000-073-5702,Riley Elementary School,split_base_district_constraint,95.0,99.99998068304824,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5801 GATE CITY ELEM SCH 01,GATE CITY ELEMENTARY SCHOOL 1,GATE CITY ELEMENTARY SCHOOL,2000,VTD2000-073-5808,Gate City Elementary School,VTD2000-073-5801,Tarrant Park & Rec Center,split_base_district_constraint,95.0,84.03004463222852,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5801 GATE CITY ELEM SCH 02,GATE CITY ELEMENTARY SCHOOL 2,GATE CITY ELEMENTARY SCHOOL,2000,VTD2000-073-5808,Gate City Elementary School,VTD2000-073-5801,Tarrant Park & Rec Center,split_base_district_constraint,95.0,84.03004463222852,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5802 BARRETT ELEM SCH 02,BARRETT ELEMENTARY SCHOOL 2,BARRETT ELEMENTARY SCHOOL,2000,VTD2000-073-5806,Barrett Elementary School,VTD2000-073-5802,Tarrant City Hall,split_base_district_constraint,95.0,99.99999873459588,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5802 BARRETT ELEM SCHOOL 01,BARRETT ELEMENTARY SCHOOL 1,BARRETT ELEMENTARY SCHOOL,2000,VTD2000-073-5806,Barrett Elementary School,VTD2000-073-5802,Tarrant City Hall,split_base_district_constraint,95.0,99.99999873459588,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5803 OPORTO ARMORY 01,OPORTO ARMORY 1,OPORTO ARMORY,2000,VTD2000-073-5803,Fire Station #29,VTD2000-073-5803,Fire Station #29,exact_vtd_code_district_constraint,100.0,85.4357942306384,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5803 OPORTO ARMORY 02,OPORTO ARMORY 2,OPORTO ARMORY,2000,VTD2000-073-5803,Fire Station #29,VTD2000-073-5803,Fire Station #29,exact_vtd_code_district_constraint,100.0,85.4357942306384,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5804 ROBINSON ELEMENTARY 01,ROBINSON ELEMENTARY 1,ROBINSON ELEMENTARY,2000,,,VTD2000-073-5804,Robinson Elementary School,ambiguous_fuzzy_name,90.25,0.0,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5804 ROBINSON ELEMENTARY 02,ROBINSON ELEMENTARY 2,ROBINSON ELEMENTARY,2000,,,VTD2000-073-5804,Robinson Elementary School,ambiguous_fuzzy_name,90.25,0.0,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5805 DON HAWKINS PK & REC 01,DON HAWKINS PK AND RECREATION 1,DON HAWKINS PK AND RECREATION,2000,VTD2000-073-4508,Don Hawkins Park & Rec. Center,VTD2000-073-4508,Don Hawkins Park & Rec. Center,fuzzy_name_district_constraint,86.95652173913044,99.99999951161004,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5805 DON HAWKINS PK & REC 02,DON HAWKINS PK AND RECREATION 2,DON HAWKINS PK AND RECREATION,2000,VTD2000-073-4508,Don Hawkins Park & Rec. Center,VTD2000-073-4508,Don Hawkins Park & Rec. Center,fuzzy_name_district_constraint,86.95652173913044,99.99999951161004,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5806 ROEBUCK ELEM SCH 01,ROEBUCK ELEMENTARY SCHOOL 1,ROEBUCK ELEMENTARY SCHOOL,2000,VTD2000-073-5806,Barrett Elementary School,VTD2000-073-5806,Barrett Elementary School,exact_vtd_code_district_constraint,100.0,99.99999873459588,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5806 ROEBUCK ELEM SCH 02,ROEBUCK ELEMENTARY SCHOOL 2,ROEBUCK ELEMENTARY SCHOOL,2000,VTD2000-073-5806,Barrett Elementary School,VTD2000-073-5806,Barrett Elementary School,exact_vtd_code_district_constraint,100.0,99.99999873459588,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5807 FIRE STATION 29 BHM 01,FIRE STATION 29 BHM 1,FIRE STATION 29 BHM,2000,VTD2000-073-5807,Oporto Armory,VTD2000-073-5807,Oporto Armory,exact_vtd_code_district_constraint,100.0,99.9997646436282,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5807 FIRE STATION 29 BHM 02,FIRE STATION 29 BHM 2,FIRE STATION 29 BHM,2000,VTD2000-073-5807,Oporto Armory,VTD2000-073-5807,Oporto Armory,exact_vtd_code_district_constraint,100.0,99.9997646436282,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5808 SUN VAL ELEM SCH 01,SUN VAL ELEMENTARY SCHOOL 1,SUN VAL ELEMENTARY SCHOOL,2000,VTD2000-073-5808,Gate City Elementary School,VTD2000-073-5808,Gate City Elementary School,exact_vtd_code_district_constraint,100.0,84.03004463222852,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5808 SUN VAL ELEM SCH 02,SUN VAL ELEMENTARY SCHOOL 2,SUN VAL ELEMENTARY SCHOOL,2000,VTD2000-073-5808,Gate City Elementary School,VTD2000-073-5808,Gate City Elementary School,exact_vtd_code_district_constraint,100.0,84.03004463222852,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
2002,JEFFERSON,5809 LM. SMITH MID SCH 01,LM SMITH MID SCHOOL 1,LM SMITH MID SCHOOL,2000,VTD2000-073-4502,L.M. Smith Middle School,VTD2000-073-4502,L.M. Smith Middle School,fuzzy_name_district_constraint,86.36363636363636,98.5878273320391,372,186,overflow,0,False,7,2,2000-2266|2001-0204,1,1,False
