link_id,cycle,county_key,precinct_key,donor_vintage,donor_vtd_id,donor_name,relationship,is_primary,vtd_to_precinct_weight,evidence_method,confidence,district_overlap_share,name_score,verification_status
PVL-A8DE3DAB3A82C5FD,1994,JEFFERSN,TRUSSVILLE,2000,VTD2000-073-4401,Trussville City Hall,one_to_one,True,1.0,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-9D1AFCEBD7DE65BF,1994,JEFFERSN,VALLEY UNITED,2000,VTD2000-073-4707,Bluff Park Community Center,one_to_one,True,1.0,one_to_one_inventory_relaxed_fragment_assignment,medium,,44.60869565217392,audited_scalar_anchor
PVL-2927AB8F5D30E6DE,1994,JEFFERSN,VESTIVIA CT HALL,2000,VTD2000-073-4802,Vestavia City Hall,one_to_one,True,1.0,fuzzy_name_district_constraint,medium,,88.23529411764706,audited_scalar_anchor
PVL-836FF425BF3F54F7,1994,JEFFERSN,VESTIVIA HILLS,2000,VTD2000-073-4803,Vestavia Hills High School,one_to_one,True,1.0,one_to_one_inventory_relaxed_fragment_assignment,medium,,85.5,audited_scalar_anchor
PVL-22FA6251F50A61D8,1994,JEFFERSN,VESTIVIA MALL,2000,VTD2000-073-4801,Vestavia Plaza Mall,one_to_one,True,1.0,one_to_one_inventory_relaxed_fragment_assignment,medium,,75.0,audited_scalar_anchor
PVL-A9C72BAFC3E91A3B,1994,JEFFERSN,VIRGINIA,2000,VTD2000-073-1511,Virginia Volunteer Fire Dept.,one_to_one,True,1.0,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-643CA65EF46491BB,1994,JEFFERSN,WARRIOR CT HALL,2000,VTD2000-073-5101,Warrior City Hall,one_to_one,True,1.0,fuzzy_name,medium,,93.75,audited_scalar_anchor
PVL-AFB37F45E130CCC8,1994,JEFFERSN,WASHINGTON ES,2000,VTD2000-073-5306,Washington Elementary School,one_to_one,True,1.0,one_to_one_inventory_relaxed_fragment_assignment,medium,,86.4,audited_scalar_anchor
PVL-BE4F6E6DA8F3BC18,1994,JEFFERSN,WENONAH ES,2000,VTD2000-073-5210,Wenonah Elementary School,one_to_one,True,1.0,one_to_one_inventory_relaxed_fragment_assignment,medium,,85.5,audited_scalar_anchor
PVL-39B4A82553CA0B50,1994,JEFFERSN,WEST JEFFERSON,2000,VTD2000-073-5108,Masonic Lodge West Jefferson,one_to_one,True,1.0,fuzzy_name_district_constraint,medium,,90.0,audited_scalar_anchor
PVL-95FE361EA7BF4E24,1994,JEFFERSN,WESTWOOD,2000,VTD2000-073-6012,Westwood Crumly Chapel Comm Center,one_to_one,True,1.0,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-D7FDD4B2B0E55029,1994,JEFFERSN,WILKERSON MS,2000,VTD2000-073-5412,Wilkerson Middle School,one_to_one,True,1.0,one_to_one_inventory_relaxed_fragment_assignment,medium,,86.08695652173914,audited_scalar_anchor
PVL-3B8EB7644883E14B,1994,JEFFERSN,WILLOW WOOD RC,2000,VTD2000-073-5809,Willow Wood Rec Center,one_to_one,True,1.0,one_to_one_inventory_relaxed_fragment_assignment,medium,,86.66666666666667,audited_scalar_anchor
PVL-544DF12EFD805538,1994,JEFFERSN,WOODLAWN,2000,VTD2000-073-5401,Fire Station #12,one_to_one,True,1.0,one_to_one_inventory_relaxed_fragment_assignment,medium,,36.0,audited_scalar_anchor
PVL-9AEDA6DE5DB1B77C,1994,JEFFERSN,WOODROW WILSON,2000,VTD2000-073-5413,Woodrow Wilson Elem School,one_to_one,True,1.0,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-855C2A3A475781DA,1994,JEFFERSN,WOODWARD ES,2000,VTD2000-073-5710,New Bethlehem Baptist Church,one_to_one,True,1.0,one_to_one_inventory_relaxed_fragment_assignment,medium,,31.76470588235294,audited_scalar_anchor
PVL-43109AB429C01603,1994,JEFFERSN,WRIGHTS CHAPEL,2000,VTD2000-073-5904,Wright's Chapel Un Methodist Church,one_to_one,True,1.0,fuzzy_name_district_constraint,medium,,85.5,audited_scalar_anchor
PVL-17FD5BF1EB95D0FD,1994,JEFFERSN,WYLAM,2000,VTD2000-073-5510,Central Park Elementary School,one_to_one,True,1.0,one_to_one_inventory_relaxed_fragment_assignment,medium,,36.0,audited_scalar_anchor
PVL-A36AF075F2920890,1994,LADRDALE,BLACKBURN-ZIP CITY COMM. CTR.,2000,VTD2000-077-8,Zip City Community Center,overflow_member,True,,fuzzy_name,medium,,95.0,audited_scalar_anchor
PVL-67481E8337920F26,1994,LADRDALE,BROADWAY RECREATION CENTER,2000,VTD2000-077-10-A,Broadway Rec Center 10-9-2,overflow_member,True,,fuzzy_name,medium,,95.0,audited_scalar_anchor
PVL-3985AB6C3905DF45,1994,LADRDALE,CENTER STAR- COLONIAL BANK,2000,VTD2000-077-6,Center Star Colonial Bank,overflow_member,True,,exact_name,high,,100.0,audited_scalar_anchor
PVL-B63739BAE68E1B62,1994,LADRDALE,CENTRAL COMMUNITY CENTER,2000,VTD2000-077-14,Central Community Center,overflow_member,True,,exact_name,high,,100.0,audited_scalar_anchor
PVL-8152B546C55D348C,1994,LADRDALE,CHAPEL-STEWARTVILLE CHURCH,2000,VTD2000-077-16,Stewartville Church of Christ,overflow_member,True,,district_constrained_nonexclusive_approximation,low,,80.22222222222221,audited_scalar_anchor
PVL-136A44BB09748A5B,1994,LADRDALE,CLOVERDALE COMMUNITY CENTER,2000,VTD2000-077-13,Cloverdale Comm Center,overflow_member,True,,exact_name,high,,100.0,audited_scalar_anchor
PVL-49EA6962DA98DB91,1994,LADRDALE,CROSSROADS-SR. CITIZENS BLDG.,2000,VTD2000-077-17,Waterloo Sr Citizens Bldg,overflow_member,True,,district_constrained_nonexclusive_approximation,low,,80.0,audited_scalar_anchor
PVL-482882257F502EEC,1994,LADRDALE,DARBY DRIVE- CHURCH OF CHRIST,2000,VTD2000-077-10-D,Darby Dr Church of Christ 10-12-1,overflow_member,True,,district_constrained_nonexclusive_approximation,low,,83.6,audited_scalar_anchor
PVL-5DEF1F0B5C3CD440,1994,LADRDALE,FLORENCE RICHARDS CENTER,2000,VTD2000-077-10-0,Richards Center 10-1-0,overflow_member,True,,adjacent_cycle_alias_graph,medium,,,audited_scalar_anchor
PVL-12B3477B0938A461,1994,LADRDALE,FLORENCE- 1ST PRESBYTERIAN,2000,VTD2000-077-10-1,First Presbyterian Church 10-2-1,overflow_member,True,,district_constrained_nonexclusive_approximation,low,,76.0,audited_scalar_anchor
PVL-37FACADF6CB1C154,1994,LADRDALE,FLORENCE- BRADSHAW HIGH SCHOOL,2000,VTD2000-077-10-E,Bradshaw High School 10-12-2,overflow_member,True,,district_constrained_nonexclusive_approximation,low,,79.16666666666666,audited_scalar_anchor
PVL-E995E22DF45CCF88,1994,LADRDALE,FLORENCE- COFFEE HIGH SCHOOL,2000,VTD2000-077-10-4,Coffee High School 10-4-0,overflow_member,True,,district_constrained_nonexclusive_approximation,low,,79.53488372093024,audited_scalar_anchor
PVL-9190DD594F57B29B,1994,LADRDALE,FLORENCE- COLISEUM,2000,VTD2000-077-10-5,Lauderdale Coliseum 10-5-0,overflow_member,True,,district_constrained_nonexclusive_approximation,low,,85.5,audited_scalar_anchor
PVL-D19FAEC3579F7D30,1994,LADRDALE,FLORENCE- E. AT CENTRAL BAPTIST,2000,VTD2000-077-10-6,Central Baptist Church 10-6-0,overflow_member,True,,district_constrained_nonexclusive_approximation,low,,65.51724137931033,audited_scalar_anchor
PVL-90513DB3554375A0,1994,LADRDALE,FLORENCE- HANDY REC. CENTER,2000,VTD2000-077-10-2B,Handy Rec Center B,overflow_member,True,,named_place_geocode_to_containing_vtd,low,,95.0,audited_scalar_anchor
PVL-C8456656BF8988A3,1994,LADRDALE,FLORENCE- HARLAN SCHOOL,2000,VTD2000-077-10-8,Harlan School 10-8-0,overflow_member,True,,district_constrained_nonexclusive_approximation,low,,74.84848484848484,audited_scalar_anchor
PVL-6FBF7ADD76D227FA,1994,LADRDALE,FLORENCE- HIBBETT SCHOOL,2000,VTD2000-077-10-7,Hibbett School 10-7-0,overflow_member,True,,named_place_geocode_to_containing_vtd,low,,90.0,audited_scalar_anchor
PVL-2E36E607292623E9,1994,LADRDALE,FLORENCE-FOREST HILLS SCHOOL 1,2000,VTD2000-077-10-C,Forest Hills School 10-11-O,overflow_member,True,,district_constrained_nonexclusive_approximation,low,,78.4782608695652,audited_scalar_anchor
PVL-7F9D66A60AAA154C,1994,LADRDALE,FLORENCE-FOREST HILLS SCHOOL 2,2000,VTD2000-077-10-C,Forest Hills School 10-11-O,overflow_member,True,,district_constrained_nonexclusive_approximation,low,,78.4782608695652,audited_scalar_anchor
PVL-16F8ED39E7FBAF68,1994,LADRDALE,FLORENCE-MARS HILL SCHOOL,2000,VTD2000-077-10-F,Mars Hill School 10-12-3,overflow_member,True,,district_constrained_nonexclusive_approximation,low,,76.0,audited_scalar_anchor
PVL-946ED95BA31F5751,1994,LADRDALE,GREENHILL-SR. CITIZENS BLDG.,2000,VTD2000-077-17,Waterloo Sr Citizens Bldg,overflow_member,True,,district_constrained_nonexclusive_approximation,low,,77.96610169491525,audited_scalar_anchor
PVL-E34026D45E1A244C,1994,LADRDALE,HIGHLAND BAPTIST CHURCH 1,2000,VTD2000-077-10-B,Highland Baptist Church 10-10-O,overflow_member,True,,fuzzy_name,medium,,95.0,audited_scalar_anchor
PVL-18F617B52E45D825,1994,LADRDALE,HIGHLAND BAPTIST CHURCH 2,2000,VTD2000-077-10-B,Highland Baptist Church 10-10-O,overflow_member,True,,fuzzy_name,medium,,95.0,audited_scalar_anchor
PVL-992FC037BF3DFA17,1994,LADRDALE,KILLEN- BAPTIST CHURCH,2000,VTD2000-077-7,Killen First Baptist Church,overflow_member,True,,fuzzy_name,medium,,95.0,audited_scalar_anchor
PVL-D5349454DEC6C74F,1994,LADRDALE,LEXINGTON FIRE STATION,2000,VTD2000-077-3,Lexington Fire Station,overflow_member,True,,exact_name,high,,100.0,audited_scalar_anchor
PVL-C9BDEAC93F2949AA,1994,LADRDALE,MITCHELL-ANDERSON-TOWN HALL,2000,VTD2000-077-1,Anderson Town Hall,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-7FD35F7392A89B29,1994,LADRDALE,OAKLAND FIRE STATION,2000,VTD2000-077-15,Oakland Fire Station,overflow_member,True,,exact_name,high,,100.0,audited_scalar_anchor
PVL-4C4D0E97F98DBCEE,1994,LADRDALE,ST. FLORIAN- TOWN HALL,2000,VTD2000-077-9,St Florian Town Hall,overflow_member,True,,exact_name,high,,100.0,audited_scalar_anchor
PVL-C0BE37273B43A622,1994,LADRDALE,WATERLOO-SR. CITIZENS BLDG.,2000,VTD2000-077-17,Waterloo Sr Citizens Bldg,overflow_member,True,,exact_name,high,,100.0,audited_scalar_anchor
PVL-8467474C33F83D4E,1994,LADRDALE,WRIGHT-1ST PENTECOSTAL CHURCH,2000,VTD2000-077-7,Killen First Baptist Church,overflow_member,True,,district_constrained_nonexclusive_approximation,low,,65.51724137931035,audited_scalar_anchor
PVL-77A6BD4A4306CDEF,1994,LAMAR,BETTS,2000,VTD2000-075-11,Molloy-Betts,underflow_primary,True,1.0,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-4560E4DA2F73851D,1994,LAMAR,BLOOMING GROVE,2000,VTD2000-075-22,Blooming Grove,underflow_primary,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-DBB6F2381FB06307,1994,LAMAR,BROWN,2000,VTD2000-075-6,Henson Springs-Fire Station,underflow_primary,True,1.0,adjacent_cycle_alias_graph,medium,,,audited_scalar_anchor
PVL-A3EBE377B4B80766,1994,LAMAR,CURRY,2000,VTD2000-075-20,Mt. Pleasant-Curry,underflow_primary,True,1.0,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-6A1907549881E105,1994,LAMAR,EAST VERNON,2000,VTD2000-075-1N,Vernon,underflow_primary,True,1.0,fuzzy_name_district_constraint,medium,,90.0,audited_scalar_anchor
PVL-183F6887EC480EB4,1994,LAMAR,GOODE,2000,VTD2000-075-5,Crews-Goode-Methodist Church,underflow_primary,True,1.0,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-633A76C0EA1674D3,1994,LAMAR,GUIN,2000,VTD2000-075-21,Mt. Olive-Guin,underflow_primary,True,1.0,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-90F33FAAD5430F5C,1994,LAMAR,HENSON SPRINGS,2000,VTD2000-075-6,Henson Springs-Fire Station,underflow_primary,True,1.0,fuzzy_name_district_constraint,medium,,90.0,audited_scalar_anchor
PVL-6B25B5434C7DD691,1994,LAMAR,LAWRENCE,2000,VTD2000-075-2,Crossville-Lawrence,underflow_primary,True,1.0,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-2BB7E4E70BA3661D,1994,LAMAR,MILITARY,2000,VTD2000-075-10,Bedford-Military,underflow_primary,True,1.0,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-ACD33EB963A24FCE,1994,LAMAR,MILLPORT,2000,VTD2000-075-14,Millport-Library,underflow_primary,True,1.0,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-E53661071E042862,1994,LAMAR,MILLVILLE,2000,VTD2000-075-7,Detroit-Millville-City Hall,underflow_primary,True,1.0,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-2E9C3A29EB8122A8,1994,LAMAR,MOSCOW,2000,VTD2000-075-11,Molloy-Betts,underflow_primary,True,1.0,adjacent_cycle_alias_graph,medium,,,audited_scalar_anchor
PVL-B2D7EBE85E5D9B09,1994,LAMAR,PINE SPRINGS,2000,VTD2000-075-8,Pine Springs-Behind Church,underflow_primary,True,1.0,fuzzy_name_district_constraint,medium,,90.0,audited_scalar_anchor
PVL-B01187D077541A10,1994,LAMAR,RIDGE,2000,VTD2000-075-18,Hightogy-Ridge,underflow_primary,True,1.0,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-E486FB81C34F8DB0,1994,LAMAR,SIZEMORE,2000,VTD2000-075-3,Fairview-Sizemore,underflow_primary,True,1.0,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-21C74739943591D7,1994,LAMAR,STAR,2000,VTD2000-075-23,Star,underflow_primary,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-B1F8D4C764FADBAB,1994,LAMAR,STEENS,2000,VTD2000-075-15,Kennedy-Steens,underflow_primary,True,1.0,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-01E281721F52DB77,1994,LAMAR,STRICKLAND,2000,VTD2000-075-16,Strickland-Kingville,underflow_primary,True,1.0,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-7BAFA656B2B5EA96,1994,LAMAR,TRULL,2000,VTD2000-075-12,Trull,underflow_primary,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-036F9436944E7943,1994,LAMAR,VAILS,2000,VTD2000-075-13,Vails,underflow_primary,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-F89C1D1458CFE427,1994,LAMAR,WEST VERNON,2000,VTD2000-075-1N,Vernon,underflow_primary,True,1.0,fuzzy_name_district_constraint,medium,,90.0,audited_scalar_anchor
PVL-67315EF9E0FA725C,1994,LAMAR,WILSON,2000,VTD2000-075-17,Fernbank-Wilson,underflow_primary,True,1.0,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-B338AEDB78EDE16D,1994,LAWRENCE,AYCOCK BUILDING,2000,VTD2000-079-16-1,Aycock Bldg-Mountain Home,underflow_primary,True,1.0,fuzzy_name_district_constraint,medium,,90.0,audited_scalar_anchor
PVL-48A69E9CE5C32B54,1994,LAWRENCE,BOARD OF EDUCATION,2000,VTD2000-079-25-1,Board of Education,underflow_primary,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-1DD59914FF5894DB,1994,LAWRENCE,CADDO FIRE STATION,2000,VTD2000-079-10-1,Caddo Fire Station,underflow_primary,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-DCCAA2AA52B6FCA8,1994,LAWRENCE,CHALYBEATE FIRE STATION,2000,VTD2000-079-18-1,Chalyheate Fire Station,underflow_primary,True,1.0,fuzzy_name_district_constraint,medium,,95.65217391304348,audited_scalar_anchor
PVL-3F7F80FE6FDE400A,1994,LAWRENCE,COURTLAND FIRE STATION,2000,VTD2000-079-6-1,Courtland Fire Station,underflow_primary,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-333293A58EC65468,1994,LAWRENCE,DONALD CHURCH,2000,VTD2000-079-7-1,Donald Church,underflow_primary,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-F2F1AF0AB94208CB,1994,LAWRENCE,EAST LAWRENCE HIGH SCHOOL,2000,VTD2000-079-11-1,East Lawrence High School,underflow_primary,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-01435DA43BD67268,1994,LAWRENCE,FAIRFIELD CHURCH OF CHRIST,2000,VTD2000-079-14-2,Fairfield Church of Christ,underflow_primary,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-6EA7B9C7B1301C80,1994,LAWRENCE,FLAT ROCK COMM. CENTER,2000,VTD2000-079-8-2,Flat Rock Comm Center,underflow_primary,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-2B29ACE4D5001B48,1994,LAWRENCE,HATTON MASONIC HALL SC,2000,VTD2000-079-13-1,Hatton Masonic Hall,underflow_primary,True,1.0,fuzzy_name,medium,,95.0,audited_scalar_anchor
PVL-5156C2FC60D466F4,1994,LAWRENCE,HILLSBORO CITY HALL,2000,VTD2000-079-1-1,Hillsboro City Hall,underflow_primary,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-5AB7A720DB1FC4DA,1994,LAWRENCE,KITCHENS MILL MASONIC H,2000,VTD2000-079-12-1,Masonic Hall-Kitchens Mill,underflow_primary,True,1.0,fuzzy_name,medium,,90.68181818181816,audited_scalar_anchor
PVL-E1DA5ACADCB73E74,1994,LAWRENCE,LINDSEY HALL CHURCH,2000,VTD2000-079-22-1,Lindsey Hall Church,underflow_primary,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-9E4BC13485367848,1994,LAWRENCE,LOOSIER CHURCH OF CHRIST,2000,VTD2000-079-17-1,Loosier Church of Christ,underflow_primary,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-E95CFDA50606BE20,1994,LAWRENCE,MOULTON ARMORY,2000,VTD2000-079-19-1,Moulton Armory,underflow_primary,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-97F8353E7E06F501,1994,LAWRENCE,MOULTON CITY HALL,2000,VTD2000-079-24-1,Moulton City Hall,underflow_primary,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-A29A16F62DA19146,1994,LAWRENCE,MT. HOPE FIRE STATION,2000,VTD2000-079-9-1,Mt Hope Fire Station,underflow_primary,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-016E65D4CC265718,1994,LAWRENCE,MT. MORIAH FELLOWSHIP H,2000,VTD2000-079-24-2,Mt Moriah Fellowship Hall,underflow_primary,True,1.0,fuzzy_name_district_constraint,medium,,94.33962264150944,audited_scalar_anchor
PVL-D7AFBE01027AF504,1994,LAWRENCE,OLD MIDWAY STORE,2000,VTD2000-079-14-1,Old Midway Store,underflow_primary,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-C8B127E936695421,1994,LAWRENCE,PINEY GROVE CHURCH,2000,VTD2000-079-22-2,Piney Grove Church,underflow_primary,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-5148FB6A3DBAB984,1994,LAWRENCE,PINHOOK COMM. CENTER,2000,VTD2000-079-23-2,Pinhook Comm Center,underflow_primary,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-CD365F4C27C32D99,1994,LAWRENCE,RED BANK FIRE STATION,2000,VTD2000-079-3-1,Red Bank Fire Station,underflow_primary,True,1.0,exact_name,high,,100.0,audited_scalar_anchor
PVL-590BAFA03DE1FD71,1994,LAWRENCE,WOLF SPRINGS COMM. CEN.,2000,VTD2000-079-8-1,Wolf Springs Comm Center,underflow_primary,True,1.0,fuzzy_name,medium,,94.54545454545456,audited_scalar_anchor
PVL-4881B7148F4B43A1,1994,LEE,BEAT 01/BOX 0,2000,VTD2000-081-0010,Beulah School,overflow_member,True,,lee_beat_box_code,high,,100.0,audited_scalar_anchor
PVL-FFDA836A091AFFB9,1994,LEE,BEAT 02/BOX 4,2000,VTD2000-081-0020,Opelika,overflow_member,True,,lee_beat_box_code,high,,100.0,audited_scalar_anchor
PVL-D8A1F265D5680943,1994,LEE,BEAT 02/BOX 5,2000,VTD2000-081-0020,Opelika,overflow_member,True,,lee_beat_box_code,high,,100.0,audited_scalar_anchor
PVL-C69BA1B58AD33F6D,1994,LEE,BEAT 03/BOX 0,2000,VTD2000-081-0030,Farmville,overflow_member,True,,lee_beat_box_code,high,,100.0,audited_scalar_anchor
PVL-3BFE1EFA2989EFDA,1994,LEE,BEAT 04/BOX 0,2000,VTD2000-081-0040,Waverly,overflow_member,True,,lee_beat_box_code,high,,100.0,audited_scalar_anchor
PVL-C679C8A24B2D7828,1994,LEE,BEAT 05/BOX 0,2000,VTD2000-081-0050,Loachapoka,overflow_member,True,,lee_beat_box_code,high,,100.0,audited_scalar_anchor
PVL-0DA35C53DC669BA0,1994,LEE,BEAT 06/BOX 0,2000,VTD2000-081-0060,Auburn,overflow_member,True,,lee_beat_box_code,high,,100.0,audited_scalar_anchor
PVL-8F3A014B991B1C68,1994,LEE,BEAT 06/BOX 1,2000,VTD2000-081-0060,Auburn,overflow_member,True,,lee_beat_box_code,high,,100.0,audited_scalar_anchor
PVL-AD25719929691BA4,1994,LEE,BEAT 06/BOX 2,2000,VTD2000-081-0060,Auburn,overflow_member,True,,lee_beat_box_code,high,,100.0,audited_scalar_anchor
PVL-FF718F68C530C576,1994,LEE,BEAT 06/BOX 3,2000,VTD2000-081-0060,Auburn,overflow_member,True,,lee_beat_box_code,high,,100.0,audited_scalar_anchor
PVL-7BD234A0421002F8,1994,LEE,BEAT 06/BOX 4,2000,VTD2000-081-0060,Auburn,overflow_member,True,,lee_beat_box_code,high,,100.0,audited_scalar_anchor
PVL-B47A9951C9D9BCFC,1994,LEE,BEAT 07/BOX 0,2000,VTD2000-081-0070,Beuaregard School,overflow_member,True,,lee_beat_box_code,high,,100.0,audited_scalar_anchor
PVL-4D1EB270A5301E92,1994,LEE,BEAT 08/BOX 0,2000,VTD2000-081-0080,Old Salem School,overflow_member,True,,lee_beat_box_code,high,,100.0,audited_scalar_anchor
PVL-82CFAE0BEC9A002B,1994,LEE,BEAT 09/BOX 0,2000,VTD2000-081-0090,Tom's Foods,overflow_member,True,,lee_beat_box_code,high,,100.0,audited_scalar_anchor
PVL-E44F3E96D73E6DBC,1994,LEE,BEAT 10/BOX 0,2000,VTD2000-081-0100,Marvyn,overflow_member,True,,lee_beat_box_code,high,,100.0,audited_scalar_anchor
PVL-5235416F46D9FB8A,1994,LEE,BEAT 11/BOX 0,2000,VTD2000-081-0110,Courthouse Grill,overflow_member,True,,lee_beat_box_code,high,,100.0,audited_scalar_anchor
PVL-4EF3309A78C3C012,1994,LEE,BEAT 12/BOX 0,2000,VTD2000-081-0120,Thomas' Old Store,overflow_member,True,,lee_beat_box_code,high,,100.0,audited_scalar_anchor
PVL-06878B3020ED5285,1994,LEE,BEAT 13/BOX 0,2000,VTD2000-081-0130,Beulah Shoppette,overflow_member,True,,lee_beat_box_code,high,,100.0,audited_scalar_anchor
PVL-B7551AC6157F897A,1994,LEE,BEAT 14/BOX 0,2000,VTD2000-081-0140,Smiths High School,overflow_member,True,,lee_beat_box_code,high,,100.0,audited_scalar_anchor
PVL-F08DF9C1957274C7,1994,LEE,BEAT 15/BOX 0,2000,VTD2000-081-0150,H&H Paint & Body Center,overflow_member,True,,lee_beat_box_code,high,,100.0,audited_scalar_anchor
PVL-02907CF07C1B69A0,1994,LIMSTONE,ARDMORE TOWN HALL,2000,VTD2000-083-3,Ardmore Th-Johnson Elem School-Oak Grove FD,overflow_member,True,,district_constrained_nonexclusive_approximation,low,,85.5,audited_scalar_anchor
PVL-B40466C6857807A0,1994,LIMSTONE,ATHENS REC. CENTER,2000,VTD2000-083-1,Piney Fire Dept,overflow_member,True,,named_place_geocode_to_containing_vtd,low,,100.0,audited_scalar_anchor
PVL-CAF19F70090EB48D,1994,LIMSTONE,ATHENS REC. CENTER 2,2000,VTD2000-083-1,Piney Fire Dept,overflow_member,True,,named_place_geocode_to_containing_vtd,low,,100.0,audited_scalar_anchor
PVL-D425D70692B3F39D,1994,LIMSTONE,BELMORE BAPTIST CHURCH,2000,VTD2000-083-11,Belmore Baptist Church,overflow_member,True,,exact_name,high,,100.0,audited_scalar_anchor
PVL-B9666D32AFD6F4D4,1994,LIMSTONE,BLACKBURN COMM. BLDG.,2000,VTD2000-083-10,Reid Elem School-Blackburn Club House,overflow_member,True,,iterative_adjacent_cycle_consensus,low,,,audited_scalar_anchor
PVL-1865BC827651A4C5,1994,LIMSTONE,CLEMENTS HIGH SCHOOL,2000,VTD2000-083-10,Reid Elem School-Blackburn Club House,overflow_member,True,,fuzzy_name_district_constraint,medium,,85.5,audited_scalar_anchor
PVL-4BE584CC73254676,1994,LIMSTONE,COWART ELEM. SCHOOL 1,2000,VTD2000-083-3,Ardmore Th-Johnson Elem School-Oak Grove FD,overflow_member,True,,fuzzy_name_district_constraint,medium,,85.5,audited_scalar_anchor
PVL-44686742682F5284,1994,LIMSTONE,COWART ELEM. SCHOOL 2,2000,VTD2000-083-3,Ardmore Th-Johnson Elem School-Oak Grove FD,overflow_member,True,,fuzzy_name_district_constraint,medium,,85.5,audited_scalar_anchor
PVL-F4D31C1EDAFE0684,1994,LIMSTONE,E. LIMESTONE FIRE DEPT. 1,2000,VTD2000-083-2,Bethel Church-E Limestone Fire Dept,overflow_member,True,,fuzzy_name_district_constraint,medium,,90.0,audited_scalar_anchor
PVL-5C92FA97AB3EE7F9,1994,LIMSTONE,E. LIMESTONE FIRE DEPT. 2,2000,VTD2000-083-2,Bethel Church-E Limestone Fire Dept,overflow_member,True,,fuzzy_name_district_constraint,medium,,90.0,audited_scalar_anchor
PVL-32076E46D4A042CF,1994,LIMSTONE,ELKMONT FIRE DEPT.,2000,VTD2000-083-4,Elkmont Volunteer Fire Dept,overflow_member,True,,fuzzy_name,medium,,95.0,audited_scalar_anchor
PVL-9162DFED53CE4079,1994,LIMSTONE,ELLIOTTS GIN-GREENBRIER,2000,VTD2000-083-13,Segers Road Fire Dept,overflow_member,True,,named_place_geocode_to_containing_vtd,low,,90.0,audited_scalar_anchor
PVL-E31F756799F8DA67,1994,LIMSTONE,GOODSPRINGS COMM. CENTER,2000,VTD2000-083-6,Goodsprings Comm Center-W Limestone FD,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-CE3E6BD4919ADB76,1994,LIMSTONE,JOHNSON ELEM. SCHOOL,2000,VTD2000-083-3,Ardmore Th-Johnson Elem School-Oak Grove FD,overflow_member,True,,fuzzy_name_district_constraint,medium,,90.0,audited_scalar_anchor
PVL-0442D71687B1BCE4,1994,LIMSTONE,JOHNSON'S GIN,2000,VTD2000-083-3,Ardmore Th-Johnson Elem School-Oak Grove FD,overflow_member,True,,district_constrained_nonexclusive_approximation,low,,85.5,audited_scalar_anchor
PVL-B2FD7EA6A46BDD8F,1994,LIMSTONE,LEGGTOWN,2000,VTD2000-083-5,Leggtown,overflow_member,True,,exact_name,high,,100.0,audited_scalar_anchor
