cycle,county_key,precinct_key,donor_vtd_id,donor_name,donor_vintage,name_match_method,name_match_score,name_match_margin
1994,MORGAN,18001,VTD2000-103-12-1,Union Church Of Christ,2000,one_to_one_inventory_global_assignment,0.0,
1994,MORGAN,19001,VTD2000-103-20-1,Massey Club House,2000,one_to_one_inventory_global_assignment,0.0,
1994,MORGAN,20001,VTD2000-103-28-1,Lebanon Baptist Church,2000,one_to_one_inventory_global_assignment,0.0,
1994,MORGAN,2001,VTD2000-103-21-1,Falkville Municipal Building,2000,one_to_one_inventory_global_assignment,0.0,
1994,MORGAN,21001,VTD2000-103-22-1,Dist No 3 Shop Building,2000,one_to_one_inventory_global_assignment,0.0,
1994,MORGAN,22001,VTD2000-103-3-9,American Legion Building,2000,one_to_one_inventory_global_assignment,0.0,
1994,MORGAN,23001,VTD2000-103-11-1,Morgan Co Dist 4 Shop Bldg,2000,one_to_one_inventory_global_assignment,0.0,
1994,MORGAN,24001,VTD2000-103-9-1,Union Hill Jr High School,2000,one_to_one_inventory_global_assignment,0.0,
1994,MORGAN,25001,VTD2000-103-23-1,Oden Ridge Volunteer Fire Dept,2000,one_to_one_inventory_global_assignment,0.0,
1994,MORGAN,26001,VTD2000-103-24-1,Brewer High School,2000,one_to_one_inventory_global_assignment,0.0,
1994,MORGAN,27001,VTD2000-103-10-1,Tri-County Volunteer Fire Dept,2000,one_to_one_inventory_global_assignment,0.0,
1994,MORGAN,28001,VTD2000-103-6-1,Center Springs Methodist Church,2000,one_to_one_inventory_global_assignment,0.0,
1994,MORGAN,30001,VTD2000-103-3-4,Decatur High School,2000,one_to_one_inventory_global_assignment,0.0,
1994,MORGAN,3001,VTD2000-103-3-15,Frances Nungester Elem School,2000,one_to_one_inventory_global_assignment,0.0,
1994,MORGAN,3002,VTD2000-103-3-14,Chestnut Grove Elem School,2000,one_to_one_inventory_global_assignment,0.0,
1994,MORGAN,3003,VTD2000-103-3-16,Cedar Ridge Middle School,2000,one_to_one_inventory_global_assignment,0.0,
1994,MORGAN,3004,VTD2000-103-3-5,Somerville Rd Elem School,2000,one_to_one_inventory_global_assignment,0.0,
1994,MORGAN,3005,VTD2000-103-3-8,Austinville Elem School,2000,one_to_one_inventory_global_assignment,0.0,
1994,MORGAN,3006,VTD2000-103-3-11,Benjamin Davis Elem School,2000,one_to_one_inventory_global_assignment,0.0,
1994,MORGAN,3007,VTD2000-103-3-1,Morgan Co Courthouse,2000,one_to_one_inventory_global_assignment,0.0,
1994,MORGAN,3008,VTD2000-103-3-3,Decatur Utilities Auditorium,2000,one_to_one_inventory_global_assignment,0.0,
1994,MORGAN,3009,VTD2000-103-15-1,John J Sparkman Civic Center,2000,one_to_one_inventory_global_assignment,0.0,
1994,MORGAN,3010,VTD2000-103-3-10,Julian Harris Elem School,2000,one_to_one_inventory_global_assignment,0.0,
1994,MORGAN,3011,VTD2000-103-3-6,Woodmeade Elem School,2000,one_to_one_inventory_global_assignment,0.0,
1994,MORGAN,3012,VTD2000-103-3-2,West Decatur Elem School,2000,one_to_one_inventory_global_assignment,0.0,
1994,MORGAN,3013,VTD2000-103-4-3,Eastwood Elem School,2000,one_to_one_inventory_global_assignment,0.0,
1994,MORGAN,3014,VTD2000-103-3-12,Cashin Homes Comm Center,2000,one_to_one_inventory_global_assignment,0.0,
1994,MORGAN,3015,VTD2000-103-3-7,Aquadome Recreation Center,2000,one_to_one_inventory_global_assignment,0.0,
1994,MORGAN,4001,VTD2000-103-4-1,Decature Fire & Rescue Station,2000,one_to_one_inventory_global_assignment,0.0,
1994,MORGAN,4002,VTD2000-103-3-13,Morgan Co Dept Of Human Resources,2000,one_to_one_inventory_global_assignment,0.0,
1994,MORGAN,4003,VTD2000-103-4-2,Walter Jackson Elem School,2000,one_to_one_inventory_global_assignment,0.0,
1994,MORGAN,5001,VTD2000-103-1-1,McCurry Tackle Shop,2000,one_to_one_inventory_global_assignment,0.0,
1994,MORGAN,6001,VTD2000-103-17-1,Pleasant Hill Baptist Church,2000,one_to_one_inventory_global_assignment,0.0,
1994,MORGAN,7001,VTD2000-103-18-1,Neel Fire Dept,2000,one_to_one_inventory_global_assignment,0.0,
1994,MORGAN,8001,VTD2000-103-25-1,New Era Town Hall,2000,one_to_one_inventory_global_assignment,0.0,
1994,MORGAN,9001,VTD2000-103-26-1,Ebenezer Volunteer Fire Dept,2000,one_to_one_inventory_global_assignment,0.0,
1994,PIKE,ADAMS ARMORY,VTD2000-109-6,Adams Armory,2000,exact_name,100.0,100.0
1994,PIKE,ALLEN'S STORE,VTD2000-109-20,S Central Al Reg Housing Auth,2000,one_to_one_inventory_global_assignment,85.5,
1994,PIKE,BANKS,VTD2000-109-12,Banks City Hall,2000,fuzzy_name,90.0,41.142857142857146
1994,PIKE,BRUNDIDGE - ARMORY,VTD2000-109-14,Haisten Bldg,2000,adjacent_cycle_alias_graph,,99.99999992351904
1994,PIKE,BRUNDIDGE - COMM. CNTR.,VTD2000-109-19,Galloway Road Community Center,2000,one_to_one_inventory_global_assignment,72.38095238095238,
1994,PIKE,CHINA GROVE,VTD2000-109-3,Old Schessler's Store,2000,adjacent_cycle_alias_graph,,99.99999976543972
1994,PIKE,EBENEZER,VTD2000-109-8,Ebernezer Clubhouse,2000,adjacent_cycle_alias_graph,,99.99999998958371
1994,PIKE,ENON,VTD2000-109-10,Former Dixie Dandy,2000,adjacent_cycle_alias_graph,,99.99999976149286
1994,PIKE,GOSHEN,VTD2000-109-24,Goshen City Hall,2000,fuzzy_name,90.0,30.0
1994,PIKE,HAMILTON CROSS ROADS,VTD2000-109-15-2,Church Of Christ,2000,adjacent_cycle_alias_graph,,99.99999988006128
1994,PIKE,HENDERSON,VTD2000-109-23,Henderson Community Clubhouse,2000,fuzzy_name,90.0,37.05882352941176
1994,PIKE,JOSIE,VTD2000-109-9,Former Green's Store,2000,adjacent_cycle_alias_graph,,99.9999995656377
1994,PIKE,LINWOOD,VTD2000-109-4,Murphy's Meat House,2000,adjacent_cycle_alias_graph,,99.99999992321575
1994,PIKE,MEEKSVILLE,VTD2000-109-2,Meeksville Volunteer Fire Dept,2000,fuzzy_name,90.0,45.0
1994,PIKE,NEEDMORE,VTD2000-109-5,Child's Grocery Store,2000,adjacent_cycle_alias_graph,,100.00000000000064
1994,PIKE,RURAL - M & F GROCERY,VTD2000-109-25,M & F Grocery,2000,fuzzy_name,95.0,35.54054054054055
1994,PIKE,SACO,VTD2000-109-7,Saco Volunteer Fire Dept,2000,fuzzy_name,90.0,22.5
1994,PIKE,SHADY GROVE,VTD2000-109-27,Oak Bowery Church,2000,one_to_one_inventory_global_assignment,37.89473684210526,
1994,PIKE,SHELLHORN SCHOOL,VTD2000-109-26,Shell Horn School,2000,fuzzy_name,96.96969696969695,46.96969696969697
1994,PIKE,SHILOH,VTD2000-109-11,Former Fleming Store,2000,adjacent_cycle_alias_graph,,100.00000000000011
1994,PIKE,SPRINGHILL - HOUS. AU.,VTD2000-109-18,Richburg Mini Mart,2000,one_to_one_inventory_global_assignment,33.333333333333336,
1994,PIKE,SPRINGHILL VOL. F.D.,VTD2000-109-17,Springhill Volunteer Fire Dept,2000,adjacent_cycle_alias_graph,,99.99999987019604
1994,PIKE,TARENTUM,VTD2000-109-16,Community Clubhouse,2000,adjacent_cycle_alias_graph,,99.99999985440944
1994,PIKE,TENNILLE,VTD2000-109-15-1,Holder's Grocery,2000,adjacent_cycle_alias_graph,,99.99999969911109
1994,PIKE,TROY - 1ST BAPTIST CH.,VTD2000-109-22,First Baptist Church,2000,fuzzy_name,95.0,9.5
1994,PIKE,TROY - ARMY RESERVE,VTD2000-109-13,Troy Army Reserve Center,2000,fuzzy_name,95.0,45.0
1994,PIKE,TROY - COURTHOUSE,VTD2000-109-21,Troy Courthouse,2000,exact_name,100.0,100.0
1994,PIKE,TROY COMMUNITY COMPLEX,VTD2000-109-1,Troy Community Complex,2000,exact_name,100.0,100.0
1994,SUMTER,DISTRICT FIVE,VTD2000-119-6,City Of Livingston Area,2000,one_to_one_inventory_global_assignment,45.0,
1994,SUMTER,DISTRICT FOUR,VTD2000-119-4,York-Cuba,2000,one_to_one_inventory_global_assignment,34.54545454545455,
1994,SUMTER,DISTRICT ONE,VTD2000-119-5,Livingston-York-Belmont,2000,one_to_one_inventory_global_assignment,40.909090909090914,
1994,SUMTER,DISTRICT SIX,VTD2000-119-2,Livingston-Coatopa-Bellamy,2000,one_to_one_inventory_global_assignment,37.5,
1994,SUMTER,DISTRICT THREE,VTD2000-119-1,Panola-Geiger-Emelle-Gainesville-Epes,2000,one_to_one_inventory_global_assignment,38.57142857142858,
1994,SUMTER,DISTRICT TWO,VTD2000-119-3,York-Cuba,2000,one_to_one_inventory_global_assignment,27.14285714285714,
1998,CHILTON,0010 MAPLESVILLE NEW FIRE STATION,VTD2000-021-20,Maplesville,2000,fuzzy_name,90.0,14.0
1998,CHILTON,0020 SOUTH CHILTON FIRE STATION,VTD2000-021-30,So. Chilton Fire Station,2000,one_to_one_inventory_global_assignment,93.87755102040816,
1998,CHILTON,0030 FAIRVIEW FIRE STATION,VTD2000-021-50,Fairview Fire Station,2000,one_to_one_inventory_global_assignment,100.0,
1998,CHILTON,0040 ENTERPRISE FIRE STATION,VTD2000-021-70,Enterprise Fire Station,2000,exact_name,100.0,100.0
1998,CHILTON,0050 VERBENA FIRE STATION,VTD2000-021-90,Verbena Fire Station,2000,one_to_one_inventory_global_assignment,100.0,
1998,CHILTON,0060 PROVIDENCE E CHILTON,VTD2000-021-170,Providence Fire Station,2000,one_to_one_inventory_global_assignment,74.4186046511628,
1998,CHILTON,0070 CANE CREEK GAP MT. FIRE,VTD2000-021-120,Cane Creek Fire Station,2000,one_to_one_inventory_global_assignment,75.20833333333333,
1998,CHILTON,0080 UNION GROVE FIRE STATION,VTD2000-021-140,Union Grove Fire Station,2000,exact_name,100.0,100.0
1998,CHILTON,0090 JEMISON FIRE DEPARTMENT,VTD2000-021-160,Jemison Town Hall,2000,one_to_one_inventory_global_assignment,55.41666666666666,
1998,CHILTON,0100 PROVIDENCE N CHILTON,VTD2000-021-110,Providence,2000,fuzzy_name,90.0,20.232558139534888
1998,CHILTON,0110 MARS HILL W CHILTON,VTD2000-021-180,Mars Hill Fire Station,2000,one_to_one_inventory_global_assignment,68.29268292682926,
1998,CHILTON,0120 THORSBY TOWN HALL,VTD2000-021-200,Thorsby Town Hall,2000,one_to_one_inventory_global_assignment,100.0,
1998,CHILTON,0130 COLLINS CHAPEL FIRE STATION,VTD2000-021-210,Collins Chapel Fire Station,2000,exact_name,100.0,100.0
1998,CHILTON,0140 ISABELLA FIRE STATION,VTD2000-021-220,Isabella Fire Station,2000,one_to_one_inventory_global_assignment,100.0,
1998,CHILTON,0150 VETERANS CLUB CLANTON,VTD2000-021-240,Clanton Veteran's Club,2000,fuzzy_name,88.3720930232558,25.038759689922465
1998,CHILTON,0160 LIBRARY CLANTON,VTD2000-021-250,Clanton Library,2000,one_to_one_inventory_global_assignment,95.0,
1998,CHILTON,0170 CLANTON FACILITY BLDG.,VTD2000-021-260,Clanton Facility Bldg.,2000,one_to_one_inventory_global_assignment,100.0,
1998,CHILTON,0180 COURTHOUSE CLANTON,VTD2000-021-270,Clanton Courthouse,2000,one_to_one_inventory_global_assignment,95.0,
1998,CLAY,0101 HIGHLND/COPPERMN,VTD2000-027-0101,Highland-Coppermine,2000,exact_vtd_code_district_constraint,100.0,99.99999995953836
1998,CLAY,0201 DELTA COMMUNITY,VTD2000-027-0201,Delta Community Center,2000,exact_vtd_code_district_constraint,100.0,99.99999983749258
1998,CLAY,0301 BARFIELD,VTD2000-027-0301,Barfield Volunteer Fire Dept.,2000,exact_vtd_code_district_constraint,100.0,99.99999999999996
1998,CLAY,0401 LINEVILLE,VTD2000-027-0401A,Lineville Nat'l Guard Armory,2000,one_to_one_inventory_global_assignment,90.0,
1998,CLAY,0601 HIGHLND/COPPERMN,VTD2000-027-0601,Highland-Coppermine Fire Dept.,2000,exact_vtd_code_district_constraint,100.0,99.9999997937906
1998,CLAY,0602 IDAHO,VTD2000-027-0602,Idaho Fire Dept.,2000,exact_vtd_code_district_constraint,100.0,99.9999998998002
1998,CLAY,0701 HIPINE,VTD2000-027-0701,Hipine Fire Dept.,2000,exact_vtd_code_district_constraint,100.0,99.99999999999991
1998,CLAY,0801 MILLERVILLE,VTD2000-027-0801,Millerville Fire Dept.,2000,exact_vtd_code_district_constraint,100.0,100.00000000000009
1998,CLAY,0802 COLETA VALLEY,VTD2000-027-0802,Coleta Valley Fire Dept.,2000,exact_vtd_code_district_constraint,100.0,99.99999992180064
1998,CLAY,0901 TRI-COMMUNITY,VTD2000-027-0901,Tri-Community Fire Dept.,2000,exact_vtd_code_district_constraint,100.0,99.99999392309728
1998,CLAY,1001 HOLLINS COMMUNITY,VTD2000-027-1001,Hollins Community Center,2000,exact_vtd_code_district_constraint,100.0,99.99999707148108
1998,CLAY,1101 MELLOW VALLEY,VTD2000-027-1101,Mellow Valley High School Gym,2000,exact_vtd_code_district_constraint,100.0,99.99999997402044
1998,CLAY,1102 MELLOW VALLEY,VTD2000-027-1102,Mellow Valley High School Gym,2000,exact_vtd_code_district_constraint,100.0,99.99997815162138
1998,CLAY,1201 CRAGFORD,VTD2000-027-1201,Cragford Fire Dept.,2000,exact_vtd_code_district_constraint,100.0,99.99999999999991
1998,CLAY,1301 LINEVILLE,VTD2000-027-1301,Lineville Nat'l Guard Armory,2000,exact_vtd_code_district_constraint,100.0,99.99999999999986
1998,CLAY,1401 BLUFF SPRINGS,VTD2000-027-1401,Bluff Springs Fire Dept.,2000,exact_vtd_code_district_constraint,100.0,99.99999984314256
1998,CLAY,1601 ASHLAND,VTD2000-027-1601,Ashland Nat'l Guard Armory,2000,exact_vtd_code_district_constraint,100.0,99.99999999999994
1998,CLAY,1701 ASHLAND,VTD2000-027-1701,Ashland Nat'l Guard Armory,2000,exact_vtd_code_district_constraint,100.0,100.00000000000009
1998,CLAY,1801 ASHLAND,VTD2000-027-1801,Ashland Nat'l Guard Armory,2000,exact_vtd_code_district_constraint,100.0,99.99999997028443
1998,CLAY,2101 LINEVILLE,VTD2000-027-0401B,Lineville Nat'l Guard Armory,2000,one_to_one_inventory_global_assignment,90.0,
1998,CLAY,2201 ASHLAND,VTD2000-027-2201,Ashland National Guard Armory,2000,exact_vtd_code_district_constraint,100.0,100.00000000000011
1998,CLAY,2301 MILLERVILLE,VTD2000-027-2301,Millerville Fire Dept.,2000,exact_vtd_code_district_constraint,100.0,99.99999999999986
1998,CLAY,2401 TRI-COMMUNITY,VTD2000-027-2401,Tri-Community Fire Dept.,2000,exact_vtd_code_district_constraint,100.0,99.99999998199765
1998,CRENSHAW,0010 PANOLA COMMUNITY CENTER,VTD2000-041-1,Panola Community Center,2000,one_to_one_inventory_global_assignment,100.0,
1998,CRENSHAW,0020 DANIELVILLE SCHOOL HOUSE,VTD2000-041-2,Danielsville School,2000,one_to_one_inventory_global_assignment,83.72093023255813,
1998,CRENSHAW,0030 PETREY COMMUNITY CENTER,VTD2000-041-3,Petery Community Center,2000,fuzzy_name,95.65217391304348,10.54579093432008
1998,CRENSHAW,0050 HONORAVILLE SCHOOL,VTD2000-041-4,Honoraville Volunteer Fire Station,2000,one_to_one_inventory_global_assignment,85.5,
1998,CRENSHAW,0070 PATSBURG DEPOT BUILDING,VTD2000-041-5,Patsburg Depot Building,2000,exact_name,100.0,100.0
1998,CRENSHAW,0080 RUTLEDGE COMMUNITY CENTER,VTD2000-041-6,Rutledge Community Center,2000,exact_name,100.0,100.0
1998,CRENSHAW,0100 VIDETTE COMMUNITY CENTER,VTD2000-041-7,Vidette Community Center,2000,exact_name,100.0,100.0
1998,CRENSHAW,0110 BUSHS GROCERY - BRANTLEY,VTD2000-041-8,Bush's Grocery,2000,one_to_one_inventory_global_assignment,86.66666666666667,
1998,CRENSHAW,0120 BRANTLEY COMMUNITY CENTER,VTD2000-041-9,Brantley Community Center,2000,exact_name,100.0,100.0
1998,CRENSHAW,0140 GLENWOOD CITY HALL,VTD2000-041-10,Glenwood Town Hall,2000,one_to_one_inventory_global_assignment,83.33333333333334,
1998,CRENSHAW,0150 WEEDS STORE BRANTLEY,VTD2000-041-11,Weeds Store,2000,fuzzy_name,90.0,31.53846153846154
1998,CRENSHAW,0160 PLEASANT HOME SCHOOL - RUTLEDGE,VTD2000-041-12,Pleasant Home School,2000,fuzzy_name,95.0,9.5
1998,CRENSHAW,0170 TO -NEW FIRE DEPARTMENT,VTD2000-041-13,Highland Home Volunteer Fire Dept.,2000,one_to_one_inventory_global_assignment,85.5,
1998,CRENSHAW,0190 COUNTY COURTHOUSE,VTD2000-041-14,Crenshaw County Courthouse,2000,fuzzy_name,90.0,35.45454545454545
1998,CRENSHAW,0220 DOZIER CITY HALL,VTD2000-041-15,Dozier Town Hall,2000,one_to_one_inventory_global_assignment,81.25,
1998,CRENSHAW,0230 HARBIN FARM-LUVERNE,VTD2000-041-16,Harbin Farm Center,2000,adjacent_cycle_alias_graph,,100.00000000000024
1998,CRENSHAW,0250 LILLERS STORE - BRANTLEY,VTD2000-041-17,Lillery Shows Store,2000,one_to_one_inventory_global_assignment,63.41463414634146,
1998,CRENSHAW,0260 CHAPEL HILL COMMUNITY CENTER,VTD2000-041-18,Chapel Hill Community Center,2000,exact_name,100.0,100.0
1998,CULLMAN,0110 CULLMAN CIVIC CENTER,VTD2000-043-30-1,Kelley Community Center Box 1,2000,one_to_one_inventory_global_assignment,55.81395348837209,
1998,CULLMAN,0120 CULLMAN CIVIC CENTER,VTD2000-043-1,Cullman,2000,fuzzy_name_district_constraint,90.0,99.99999999999989
1998,CULLMAN,0130 CULLMAN CIVIC CENTER,VTD2000-043-29-2,Grandview Community Center Box 2,2000,one_to_one_inventory_global_assignment,52.17391304347826,
1998,CULLMAN,0140 CULLMAN COUNTY OFFICE BLDG.,VTD2000-043-17-3,West Point Fire Dept. Box 3,2000,one_to_one_inventory_global_assignment,39.28571428571429,
1998,CULLMAN,0150 CULLMAN CITY HALL,VTD2000-043-3-1,Hanceville City Hall Box 1,2000,one_to_one_inventory_global_assignment,70.27027027027026,
1998,CULLMAN,0160 CULLMAN COURTHOUSE BASEMENT,VTD2000-043-15-1,Jones Chapel Fire Dept.,2000,one_to_one_inventory_global_assignment,40.0,
1998,CULLMAN,0170 CULLMAN COUNTY OFFICE BLDG.,VTD2000-043-17-1,West Point Fire Dept. Box 1,2000,one_to_one_inventory_global_assignment,39.28571428571429,
1998,CULLMAN,0210 GOOD HOPE TOWN HALL,VTD2000-043-2-1,Good Hope Town Hall,2000,exact_name,100.0,100.0
1998,CULLMAN,0220 DODGE CITY FIRE DEPT.,VTD2000-043-2-2,Dodge City Fire Dept.,2000,exact_name,100.0,100.0
1998,CULLMAN,0310 HANCEVILLE CITY HALL,VTD2000-043-3-3,Hanceville City Hall Box 3,2000,one_to_one_inventory_global_assignment,100.0,
1998,CULLMAN,0320 STEPPVILLE FIRE STATION,VTD2000-043-3-2,Steppville Fire Station,2000,exact_name,100.0,100.0
1998,CULLMAN,0400 GARDEN CITY TOWN HALL,VTD2000-043-4,Garden City Town Hall,2000,exact_name,100.0,100.0
1998,CULLMAN,0500 STOUTS MOUNTAIN CHURCH,VTD2000-043-5,Stouts Mountain Church,2000,exact_name,100.0,100.0
1998,CULLMAN,0610 MOODY TOWN UNION HILL CH.,VTD2000-043-6-1,MoodyTown Union Hill Church,2000,fuzzy_name,98.1818181818182,12.681818181818189
1998,CULLMAN,0620 COLONY TOWN HALL,VTD2000-043-6-2,Colony Town Hall,2000,exact_name,100.0,100.0
1998,CULLMAN,0700 ARKADELPHIA COMMUNITY CTR.,VTD2000-043-7,Arkadelphia Community Center,2000,exact_name,100.0,100.0
1998,CULLMAN,0800 ANTIOCH COMMUNITY CENTER,VTD2000-043-8,Antioch Community Center,2000,exact_name,100.0,100.0
1998,CULLMAN,0900 COLD SPRINGS FIRE DEPT.,VTD2000-043-9,Cold Springs Fire Dept.,2000,exact_name,100.0,100.0
1998,CULLMAN,1000 BREMEN COMMUNITY CENTER,VTD2000-043-10,Bremen Community Center,2000,exact_name,100.0,100.0
1998,CULLMAN,1110 TRIMBLE FIRE STATION,VTD2000-043-11-1,Trimble Fire Station,2000,exact_name,100.0,100.0
1998,CULLMAN,1120 VALLEY GROVE COMM. CENTER,VTD2000-043-11-2,Valley Grove Community Center,2000,exact_name,100.0,100.0
1998,CULLMAN,1200 CRANE HILL FIRE DEPARTMENT,VTD2000-043-12,Crane Hill Fire Dept.,2000,exact_name,100.0,100.0
1998,CULLMAN,1300 BETHSADIA FIRE DEPARTMENT,VTD2000-043-13,Bethsadia Fire Dept.,2000,exact_name,100.0,100.0
1998,CULLMAN,1410 LOGAN FIRE DEPARTMENT,VTD2000-043-14-1,Logan Fire Dept.,2000,exact_name,100.0,100.0
1998,CULLMAN,1420 BETHEL COMMUNITY CENTER,VTD2000-043-14-2,Bethel Community Center,2000,exact_name,100.0,100.0
1998,CULLMAN,1510 JONES CHAPEL FIRE DEPT.,VTD2000-043-15-2,Jones Chapel Fire Dept. Box 2,2000,one_to_one_inventory_global_assignment,100.0,
1998,CULLMAN,1600 BATTLEGROUND FIRE DEPT.,VTD2000-043-16,Battleground Fire Dept.,2000,exact_name,100.0,100.0
1998,CULLMAN,1710 WEST POINT COMM. CENTER,VTD2000-043-35-2,East Point Water Tower,2000,one_to_one_inventory_global_assignment,61.224489795918366,
1998,CULLMAN,1720 FRIENDSHIP METHODIST CHURCH,VTD2000-043-17-2,Friendship Methodist Church,2000,exact_name,100.0,100.0
1998,CULLMAN,1810 VINEMONT PROVIDENCE FIRE DEPT.,VTD2000-043-18-1,Vinemont Providence Fire Dept.,2000,exact_name,100.0,100.0
1998,CULLMAN,1820 PROVIDENCE FIRE DEPARTMENT,VTD2000-043-18-2,Providence Fire Dept.,2000,exact_name,100.0,100.0
1998,CULLMAN,1900 GOLD RIDGE COMM. CENTER,VTD2000-043-19,Goldridge Community Center,2000,fuzzy_name,98.1132075471698,15.951045385007646
1998,CULLMAN,2010 BAILEYTOWN TOWN HALL,VTD2000-043-20-1,Baileyton Town Hall,2000,fuzzy_name,97.43589743589745,25.213675213675216
1998,CULLMAN,2020 BROOKLYN COMM. CENTER,VTD2000-043-20-2,Brooklyn Community Center,2000,exact_name,100.0,100.0
1998,CULLMAN,2110 JOPPA VOLUNTEER FIRE DEPT.,VTD2000-043-21-1,Joppa School,2000,fuzzy_name_district_constraint,85.5,99.9999997915756
1998,CULLMAN,2120 NEW CANAAN FMX BLDG.,VTD2000-043-21-2,New Canaan FMX Building,2000,exact_name,100.0,100.0
1998,CULLMAN,2210 HOLLY POND TOWN HALL,VTD2000-043-22-2,Holly Pond Town Hall Box 2,2000,one_to_one_inventory_global_assignment,100.0,
1998,CULLMAN,2300 BERLIN COMM. CENTER,VTD2000-043-23,Berlin Community Center,2000,exact_name,100.0,100.0
1998,CULLMAN,2400 WALTER COMMUNITY CENTER,VTD2000-043-24,Walter Community Center,2000,exact_name,100.0,100.0
1998,CULLMAN,2500 WELTI SCHOOL,VTD2000-043-25,Welti School,2000,exact_name,100.0,100.0
1998,CULLMAN,2600 BRUSHY POND COMM. CENTER,VTD2000-043-26,Brushy Pond Community Center,2000,exact_name,100.0,100.0
1998,CULLMAN,2700 WHITE CITY COMM. CENTER,VTD2000-043-27,White City Community Center,2000,exact_name,100.0,100.0
1998,CULLMAN,2810 FAIRVIEW FIRE DEPT.,VTD2000-043-28,Fairview Fire Dept.,2000,exact_name,100.0,100.0
1998,CULLMAN,2820 FAIRVIEW TOWN HALL,VTD2000-043-22-1,Holly Pond Town Hall Box 1,2000,one_to_one_inventory_global_assignment,63.33333333333332,
1998,CULLMAN,2910 GRANDVIEW COMM. CENTER,VTD2000-043-29-1,Grandview Community Center Box 1,2000,one_to_one_inventory_global_assignment,100.0,
1998,CULLMAN,3010 KELLEY COMM. CENTER,VTD2000-043-30-2,Kelley Community Center Box 2,2000,one_to_one_inventory_global_assignment,100.0,
1998,CULLMAN,3100 CENTER HILL COMMUNITY CENTER,VTD2000-043-31,Center Hill Community Center,2000,exact_name,100.0,100.0
1998,CULLMAN,3200 SIMCOE COMM. CENTER,VTD2000-043-32,Simcoe Community Center,2000,exact_name,100.0,100.0
1998,CULLMAN,3300 BALDWIN COMM. CENTER,VTD2000-043-33,Baldwin Community Center,2000,exact_name,100.0,100.0
1998,CULLMAN,3400 CULLMAN COUNTY HEALTH DEPT.,VTD2000-043-34,Cullman County Health Dept.,2000,exact_name,100.0,100.0
1998,CULLMAN,3510 EAST POINT COMM. CENTER,VTD2000-043-35-1,East Point Community Center,2000,exact_name,100.0,100.0
1998,CULLMAN,3600 BOLTE-WHITE GROVE CHURCH,VTD2000-043-36,Bolte-White Grove Church,2000,exact_name,100.0,100.0
1998,JACKSON,ASPEL,VTD2000-071-36,Aspel Water Board Bldg.,2000,fuzzy_name,90.0,18.0
1998,JACKSON,BISHOP,VTD2000-071-19,Bishop-Hall's Store,2000,fuzzy_name,90.0,40.909090909090914
1998,JACKSON,BRIDGEPORT,VTD2000-071-1,Bridgeport Community Center,2000,fuzzy_name,90.0,36.0
1998,JACKSON,BRYANT,VTD2000-071-4,Bryant School,2000,fuzzy_name,90.0,38.7
1998,JACKSON,COLLINS,VTD2000-071-18,Estill Fork,2000,one_to_one_inventory_global_assignment,27.692307692307693,
1998,JACKSON,CROW MTN.,VTD2000-071-35,Crow Fire Hall,2000,one_to_one_inventory_global_assignment,85.5,
1998,JACKSON,DEAN'S CHAPEL,VTD2000-071-39,Dean's Chapel Community Center,2000,fuzzy_name_district_constraint,90.0,99.99999978793284
1998,JACKSON,DUTTON,VTD2000-071-28,Dutton City Hall,2000,fuzzy_name,90.0,33.0
1998,JACKSON,FACKLER,VTD2000-071-6,Flackler Fire Hall,2000,one_to_one_inventory_global_assignment,77.14285714285715,
1998,JACKSON,FIAT ROCK,VTD2000-071-5,Flat Rock Ruritan Bldg.,2000,fuzzy_name_district_constraint,85.5,99.99997951986488
1998,JACKSON,GARTH,VTD2000-071-26,Garth-Johnson's Store,2000,fuzzy_name,90.0,25.875
1998,JACKSON,GROSS SPRINGS,VTD2000-071-20,Christain Home,2000,one_to_one_inventory_global_assignment,29.629629629629623,
1998,JACKSON,HAMBRICK,VTD2000-071-33,Hambrick Community Center,2000,fuzzy_name,90.0,37.38461538461539
1998,JACKSON,HIGDON,VTD2000-071-29,Higdon Rescue Squad Bldg.,2000,fuzzy_name,90.0,33.0
1998,JACKSON,HOLLY SPRINGS,VTD2000-071-31,Holly Spring Baptist Church,2000,one_to_one_inventory_global_assignment,86.4,
1998,JACKSON,HOLLYTREE,VTD2000-071-27,Hollytree-Morris's Store,2000,fuzzy_name,90.0,25.714285714285708
1998,JACKSON,HOLLYWOOD,VTD2000-071-10,Hollywood City Hall,2000,fuzzy_name,90.0,23.499999999999982
1998,JACKSON,LANGSTON,VTD2000-071-12,Langston City Hall,2000,fuzzy_name,90.0,33.0
1998,JACKSON,LARKINSVILE,VTD2000-071-14,Larkinsville Old School,2000,one_to_one_inventory_global_assignment,85.71428571428571,
1998,JACKSON,LIMROCK,VTD2000-071-32,Limrock Fire Dept.,2000,fuzzy_name,90.0,37.38461538461539
1998,JACKSON,LONG ISLAND,VTD2000-071-2,Long Island Community Center,2000,fuzzy_name,90.0,42.63157894736841
1998,JACKSON,MACEDONIA,VTD2000-071-30,Macedonia School,2000,fuzzy_name,90.0,40.0
1998,JACKSON,MINK CREEK,VTD2000-071-15,Mink Creek-Lakeview Store,2000,fuzzy_name,90.0,36.0
