result_id,source_file_id,year,office,county,candidate_name,normalized_name,party,votes,source_sheet
HSR-3E237AFF94FB3BF8F7BC,SRC-F05B2AB7497B172B620A,1990,Secretary of State,Mobile,Perry Hand,PERRY HAND,R,45255.0,Gen.90
HSR-7C43B79DB76D477749C8,SRC-F05B2AB7497B172B620A,1990,Secretary of State,Monroe,Bill Joe Camp,WILLIAM JOE CAMP,D,3590.0,Gen.90
HSR-3BED1BB99D8EB4456F73,SRC-F05B2AB7497B172B620A,1990,Secretary of State,Monroe,Perry Hand,PERRY HAND,R,2650.0,Gen.90
HSR-CE33B120893E7D80075F,SRC-F05B2AB7497B172B620A,1990,Secretary of State,Montgomery,Bill Joe Camp,WILLIAM JOE CAMP,D,33210.0,Gen.90
HSR-C817BE07ACF4D4F5F61E,SRC-F05B2AB7497B172B620A,1990,Secretary of State,Montgomery,Perry Hand,PERRY HAND,R,32335.0,Gen.90
HSR-AB4AE31FAE0D939AE530,SRC-F05B2AB7497B172B620A,1990,Secretary of State,Morgan,Bill Joe Camp,WILLIAM JOE CAMP,D,15353.0,Gen.90
HSR-FAAAF96F7AF6F9806AE5,SRC-F05B2AB7497B172B620A,1990,Secretary of State,Morgan,Perry Hand,PERRY HAND,R,11933.0,Gen.90
HSR-D8AE3F94BD57ED9EE57D,SRC-F05B2AB7497B172B620A,1990,Secretary of State,Perry,Bill Joe Camp,WILLIAM JOE CAMP,D,3410.0,Gen.90
HSR-6D9F2B1BC93AAB9D253D,SRC-F05B2AB7497B172B620A,1990,Secretary of State,Perry,Perry Hand,PERRY HAND,R,1244.0,Gen.90
HSR-969DA667699CC514BBC2,SRC-F05B2AB7497B172B620A,1990,Secretary of State,Pickens,Bill Joe Camp,WILLIAM JOE CAMP,D,3737.0,Gen.90
HSR-5EFA609068611B4C6BE1,SRC-F05B2AB7497B172B620A,1990,Secretary of State,Pickens,Perry Hand,PERRY HAND,R,1863.0,Gen.90
HSR-012FCCF4FEA65047196F,SRC-F05B2AB7497B172B620A,1990,Secretary of State,Pike,Bill Joe Camp,WILLIAM JOE CAMP,D,4978.0,Gen.90
HSR-4EB1BB2D3FD46DD24130,SRC-F05B2AB7497B172B620A,1990,Secretary of State,Pike,Perry Hand,PERRY HAND,R,3450.0,Gen.90
HSR-B80BD364416CBFEF27EE,SRC-F05B2AB7497B172B620A,1990,Secretary of State,Randolph,Bill Joe Camp,WILLIAM JOE CAMP,D,3272.0,Gen.90
HSR-9210812A888A2EA1FA61,SRC-F05B2AB7497B172B620A,1990,Secretary of State,Randolph,Perry Hand,PERRY HAND,R,1630.0,Gen.90
HSR-168D040D56897D6F0733,SRC-F05B2AB7497B172B620A,1990,Secretary of State,Russell,Bill Joe Camp,WILLIAM JOE CAMP,D,5524.0,Gen.90
HSR-EE46678236CB90AD9D07,SRC-F05B2AB7497B172B620A,1990,Secretary of State,Russell,Perry Hand,PERRY HAND,R,1852.0,Gen.90
HSR-3EDA7946EAD54FC93292,SRC-F05B2AB7497B172B620A,1990,Secretary of State,Shelby,Bill Joe Camp,WILLIAM JOE CAMP,D,6645.0,Gen.90
HSR-6D5AC6F58E8103E42A77,SRC-F05B2AB7497B172B620A,1990,Secretary of State,Shelby,Perry Hand,PERRY HAND,R,19415.0,Gen.90
HSR-CAD156B0E7FC241E5D35,SRC-F05B2AB7497B172B620A,1990,Secretary of State,St. Clair,Bill Joe Camp,WILLIAM JOE CAMP,D,8712.0,Gen.90
HSR-52F85066BD595312AABB,SRC-F05B2AB7497B172B620A,1990,Secretary of State,St. Clair,Perry Hand,PERRY HAND,R,6882.0,Gen.90
HSR-096D747069B7C1DBDFBF,SRC-F05B2AB7497B172B620A,1990,Secretary of State,Sumter,Bill Joe Camp,WILLIAM JOE CAMP,D,4122.0,Gen.90
HSR-0171ADF39A55927D1572,SRC-F05B2AB7497B172B620A,1990,Secretary of State,Sumter,Perry Hand,PERRY HAND,R,1090.0,Gen.90
HSR-4E62628A3B02A4D8CF2F,SRC-F05B2AB7497B172B620A,1990,Secretary of State,Talladega,Bill Joe Camp,WILLIAM JOE CAMP,D,9506.0,Gen.90
HSR-A55DAE197AF6C7F89A59,SRC-F05B2AB7497B172B620A,1990,Secretary of State,Talladega,Perry Hand,PERRY HAND,R,7538.0,Gen.90
HSR-72D6A18A7B42053FECE8,SRC-F05B2AB7497B172B620A,1990,Secretary of State,Tallapoosa,Bill Joe Camp,WILLIAM JOE CAMP,D,7225.0,Gen.90
HSR-2E88A8E90EA778884238,SRC-F05B2AB7497B172B620A,1990,Secretary of State,Tallapoosa,Perry Hand,PERRY HAND,R,4682.0,Gen.90
HSR-CFFBA65593810D624C91,SRC-F05B2AB7497B172B620A,1990,Secretary of State,Tuscaloosa,Bill Joe Camp,WILLIAM JOE CAMP,D,20309.0,Gen.90
HSR-8290539332D2BAF25493,SRC-F05B2AB7497B172B620A,1990,Secretary of State,Tuscaloosa,Perry Hand,PERRY HAND,R,16238.0,Gen.90
HSR-E81682C913F130A7E40C,SRC-F05B2AB7497B172B620A,1990,Secretary of State,Walker,Bill Joe Camp,WILLIAM JOE CAMP,D,12858.0,Gen.90
HSR-3F8D1247DCDE037BDEB9,SRC-F05B2AB7497B172B620A,1990,Secretary of State,Walker,Perry Hand,PERRY HAND,R,6085.0,Gen.90
HSR-5BFB57976931FA10E211,SRC-F05B2AB7497B172B620A,1990,Secretary of State,Washington,Bill Joe Camp,WILLIAM JOE CAMP,D,3773.0,Gen.90
HSR-114FBE157EB065F401A9,SRC-F05B2AB7497B172B620A,1990,Secretary of State,Washington,Perry Hand,PERRY HAND,R,1888.0,Gen.90
HSR-E414EBE4DD8FACF74B3A,SRC-F05B2AB7497B172B620A,1990,Secretary of State,Wilcox,Bill Joe Camp,WILLIAM JOE CAMP,D,3505.0,Gen.90
HSR-2F6A06907CF7BEC64754,SRC-F05B2AB7497B172B620A,1990,Secretary of State,Wilcox,Perry Hand,PERRY HAND,R,1232.0,Gen.90
HSR-F214ACD60BB35CB3641B,SRC-F05B2AB7497B172B620A,1990,Secretary of State,Winston,Bill Joe Camp,WILLIAM JOE CAMP,D,4104.0,Gen.90
HSR-B64BF6522296E2C55FB6,SRC-F05B2AB7497B172B620A,1990,Secretary of State,Winston,Perry Hand,PERRY HAND,R,4326.0,Gen.90
HSR-A1C8C11BA21A03B41655,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Autauga,"George Wallace, Jr.",GEORGE WALLACE,D,6956.0,Gen.90
HSR-F6BB7A1DDE9DDA0D651A,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Baldwin,"George Wallace, Jr.",GEORGE WALLACE,D,13339.0,Gen.90
HSR-0F4994708D241316BA39,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Barbour,"George Wallace, Jr.",GEORGE WALLACE,D,5315.0,Gen.90
HSR-767E79980BF71846E0FB,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Bibb,"George Wallace, Jr.",GEORGE WALLACE,D,4191.0,Gen.90
HSR-3F331DA99F821EA6F6F3,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Blount,"George Wallace, Jr.",GEORGE WALLACE,D,6728.0,Gen.90
HSR-4A4BD9E956F2193264FA,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Bullock,"George Wallace, Jr.",GEORGE WALLACE,D,3210.0,Gen.90
HSR-626A23B982A8565420E4,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Butler,"George Wallace, Jr.",GEORGE WALLACE,D,5042.0,Gen.90
HSR-CA8A9C2E78DABADBFCB5,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Calhoun,"George Wallace, Jr.",GEORGE WALLACE,D,16611.0,Gen.90
HSR-479A70225DF2FD62C469,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Chambers,"George Wallace, Jr.",GEORGE WALLACE,D,5714.0,Gen.90
HSR-BB1292E02E4F1AE56890,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Cherokee,"George Wallace, Jr.",GEORGE WALLACE,D,3746.0,Gen.90
HSR-ACAEBC3BFFDC5EEF38EE,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Chilton,"George Wallace, Jr.",GEORGE WALLACE,D,8810.0,Gen.90
HSR-DC7F750C3996484A6C25,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Choctaw,"George Wallace, Jr.",GEORGE WALLACE,D,4050.0,Gen.90
HSR-AA83C5EB8164EE3617C7,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Clarke,"George Wallace, Jr.",GEORGE WALLACE,D,5354.0,Gen.90
HSR-9A40E5C0AC0B812CB1DB,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Clay,"George Wallace, Jr.",GEORGE WALLACE,D,2498.0,Gen.90
HSR-F71A954F5CE9CCBF6A0C,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Cleburne,"George Wallace, Jr.",GEORGE WALLACE,D,2029.0,Gen.90
HSR-9453681071E6D846EA7E,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Coffee,"George Wallace, Jr.",GEORGE WALLACE,D,6763.0,Gen.90
HSR-EE54C122AB0C4A2B760F,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Colbert,"George Wallace, Jr.",GEORGE WALLACE,D,10423.0,Gen.90
HSR-10061D45FAABFEB99CBF,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Conecuh,"George Wallace, Jr.",GEORGE WALLACE,D,3082.0,Gen.90
HSR-43006E37C561DC24F372,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Coosa,"George Wallace, Jr.",GEORGE WALLACE,D,2950.0,Gen.90
HSR-445643B358849CC5A1C6,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Covington,"George Wallace, Jr.",GEORGE WALLACE,D,6589.0,Gen.90
HSR-893013A23309A34C29A9,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Crenshaw,"George Wallace, Jr.",GEORGE WALLACE,D,2834.0,Gen.90
HSR-1756101A5BED09FD1192,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Cullman,"George Wallace, Jr.",GEORGE WALLACE,D,12665.0,Gen.90
HSR-F7BED25D89A3671EBF1A,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Dale,"George Wallace, Jr.",GEORGE WALLACE,D,6101.0,Gen.90
HSR-C5C8C4A74696457F8F76,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Dallas,"George Wallace, Jr.",GEORGE WALLACE,D,11264.0,Gen.90
HSR-3412AEB1D4B3BAD3CC3F,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Dekalb,"George Wallace, Jr.",GEORGE WALLACE,D,10712.0,Gen.90
HSR-CC73A7B23DFE4CFA59C4,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Elmore,"George Wallace, Jr.",GEORGE WALLACE,D,8866.0,Gen.90
HSR-697F0E09F53E26BE7311,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Escambia,"George Wallace, Jr.",GEORGE WALLACE,D,4715.0,Gen.90
HSR-D717AD75960B60BEFAC4,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Etowah,"George Wallace, Jr.",GEORGE WALLACE,D,22996.0,Gen.90
HSR-6D1E1C1FEC3C16D23FEB,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Fayette,"George Wallace, Jr.",GEORGE WALLACE,D,5556.0,Gen.90
HSR-4981248AEAE38C10ADA4,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Franklin,"George Wallace, Jr.",GEORGE WALLACE,D,6140.0,Gen.90
HSR-8A2D18E714A526953BED,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Geneva,"George Wallace, Jr.",GEORGE WALLACE,D,4531.0,Gen.90
HSR-27D2438EC58AAD0DED44,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Greene,"George Wallace, Jr.",GEORGE WALLACE,D,3295.0,Gen.90
HSR-42ED8BF6C99A90578439,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Hale,"George Wallace, Jr.",GEORGE WALLACE,D,3766.0,Gen.90
HSR-70D5E63644C00CB5BC5D,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Henry,"George Wallace, Jr.",GEORGE WALLACE,D,3391.0,Gen.90
HSR-A3F67DB0F78E27B92B9D,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Houston,"George Wallace, Jr.",GEORGE WALLACE,D,14917.0,Gen.90
HSR-1F19AF86BA90A954E1F0,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Jackson,"George Wallace, Jr.",GEORGE WALLACE,D,6594.0,Gen.90
HSR-53C6A336CA98BEEB7238,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Jefferson,"George Wallace, Jr.",GEORGE WALLACE,D,140821.0,Gen.90
HSR-2EE822CA1A5617C95CEF,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Lamar,"George Wallace, Jr.",GEORGE WALLACE,D,3394.0,Gen.90
HSR-8125F04D6DD188374455,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Lauderdale,"George Wallace, Jr.",GEORGE WALLACE,D,13996.0,Gen.90
HSR-254F79E057666260734E,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Lawrence,"George Wallace, Jr.",GEORGE WALLACE,D,5210.0,Gen.90
HSR-BB5D8F0BED211AC55278,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Lee,"George Wallace, Jr.",GEORGE WALLACE,D,10927.0,Gen.90
HSR-58CB40EB86EB5D7A7562,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Limestone,"George Wallace, Jr.",GEORGE WALLACE,D,9780.0,Gen.90
HSR-2D1CD673D9C1D9A483A1,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Lowndes,"George Wallace, Jr.",GEORGE WALLACE,D,3073.0,Gen.90
HSR-721CBA8690CF11E574B3,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Macon,"George Wallace, Jr.",GEORGE WALLACE,D,5620.0,Gen.90
HSR-B96A6FA3981BDCA9415A,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Madison,"George Wallace, Jr.",GEORGE WALLACE,D,45415.0,Gen.90
HSR-71BDB12611180C763657,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Marengo,"George Wallace, Jr.",GEORGE WALLACE,D,5383.0,Gen.90
HSR-0A141E349D6227FF0EE3,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Marion,"George Wallace, Jr.",GEORGE WALLACE,D,7904.0,Gen.90
HSR-1950B00A4B84EF63D91E,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Marshall,"George Wallace, Jr.",GEORGE WALLACE,D,9342.0,Gen.90
HSR-20F07F69265D8076CE95,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Mobile,"George Wallace, Jr.",GEORGE WALLACE,D,56843.0,Gen.90
HSR-E8D246B4FF3314EF1A17,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Monroe,"George Wallace, Jr.",GEORGE WALLACE,D,3812.0,Gen.90
HSR-74507558B2C6A1CA50BC,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Montgomery,"George Wallace, Jr.",GEORGE WALLACE,D,46588.0,Gen.90
HSR-8D93307B1C31996C1153,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Morgan,"George Wallace, Jr.",GEORGE WALLACE,D,19767.0,Gen.90
HSR-A15EC90CB9C292B00468,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Perry,"George Wallace, Jr.",GEORGE WALLACE,D,3614.0,Gen.90
HSR-5DA9F1667914407DC903,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Pickens,"George Wallace, Jr.",GEORGE WALLACE,D,4672.0,Gen.90
HSR-EA7057B58B4C999FBA64,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Pike,"George Wallace, Jr.",GEORGE WALLACE,D,5911.0,Gen.90
HSR-6C98842203D05DC00077,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Randolph,"George Wallace, Jr.",GEORGE WALLACE,D,3431.0,Gen.90
HSR-7EC763C625935C00F54F,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Russell,"George Wallace, Jr.",GEORGE WALLACE,D,6031.0,Gen.90
HSR-6FC3C073417F49E7F7FE,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Shelby,"George Wallace, Jr.",GEORGE WALLACE,D,16496.0,Gen.90
HSR-1BB5AB55DD2187BBDBAB,SRC-77A88DC4B376E0E95184,1990,State Treasurer,St. Clair,"George Wallace, Jr.",GEORGE WALLACE,D,9839.0,Gen.90
HSR-41FAF76E2C45C7772DE7,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Sumter,"George Wallace, Jr.",GEORGE WALLACE,D,4597.0,Gen.90
HSR-74629F38707D65800C8D,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Talladega,"George Wallace, Jr.",GEORGE WALLACE,D,11672.0,Gen.90
HSR-E84EFF259AB3300856C2,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Tallapoosa,"George Wallace, Jr.",GEORGE WALLACE,D,8205.0,Gen.90
HSR-C851DC2722D8F4BFF75E,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Tuscaloosa,"George Wallace, Jr.",GEORGE WALLACE,D,28013.0,Gen.90
HSR-3B6E2513B79708805CFB,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Walker,"George Wallace, Jr.",GEORGE WALLACE,D,14525.0,Gen.90
HSR-BF951D34DF46BD285BB4,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Washington,"George Wallace, Jr.",GEORGE WALLACE,D,4896.0,Gen.90
HSR-DC0045DD40EF49F1F86B,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Wilcox,"George Wallace, Jr.",GEORGE WALLACE,D,3807.0,Gen.90
HSR-DB8C71174D3931DE0E08,SRC-77A88DC4B376E0E95184,1990,State Treasurer,Winston,"George Wallace, Jr.",GEORGE WALLACE,D,5180.0,Gen.90
HSR-962F73526E4CFC384734,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Autauga,A.W. Todd,AW TODD,D,4956.0,Gen.90
HSR-373E3FE66CC989AA8578,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Autauga,Stan McDonald,STAN MCDONALD,R,5179.0,Gen.90
HSR-CFF680A9F682D7479030,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Baldwin,A.W. Todd,AW TODD,D,10704.0,Gen.90
HSR-622BFFBE5D415F6FDE5A,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Baldwin,Stan McDonald,STAN MCDONALD,R,15429.0,Gen.90
HSR-2BA9B2DD946A67A88647,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Barbour,A.W. Todd,AW TODD,D,4445.0,Gen.90
HSR-C45315C616CCABFE5082,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Barbour,Stan McDonald,STAN MCDONALD,R,2198.0,Gen.90
HSR-54DE38D43A33CDE6D024,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Bibb,A.W. Todd,AW TODD,D,3599.0,Gen.90
HSR-6D1E6C8DAEC98776633E,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Bibb,Stan McDonald,STAN MCDONALD,R,1853.0,Gen.90
HSR-C6BD7D7EE6AC2159F531,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Blount,A.W. Todd,AW TODD,D,5753.0,Gen.90
HSR-A6592A1D02A706F9FB26,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Blount,Stan McDonald,STAN MCDONALD,R,5469.0,Gen.90
HSR-4E32127C5F81563EF631,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Bullock,A.W. Todd,AW TODD,D,2842.0,Gen.90
HSR-768F3193FE1A36374493,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Bullock,Stan McDonald,STAN MCDONALD,R,948.0,Gen.90
HSR-41D420E0A913882DDDB3,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Butler,A.W. Todd,AW TODD,D,4063.0,Gen.90
HSR-045EA7FC7D2DBB81F3C0,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Butler,Stan McDonald,STAN MCDONALD,R,2460.0,Gen.90
HSR-902FE91C4465A17F80B4,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Calhoun,A.W. Todd,AW TODD,D,13470.0,Gen.90
HSR-D84E21A86E304DF8A6FD,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Calhoun,Stan McDonald,STAN MCDONALD,R,10779.0,Gen.90
HSR-FE3A914986F7C2025A80,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Chambers,A.W. Todd,AW TODD,D,4727.0,Gen.90
HSR-FC4969D469B136DA90CC,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Chambers,Stan McDonald,STAN MCDONALD,R,2787.0,Gen.90
HSR-F450138DCF0D94D2D98A,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Cherokee,A.W. Todd,AW TODD,D,3191.0,Gen.90
HSR-7647BAAE5DF5D3D85761,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Cherokee,Stan McDonald,STAN MCDONALD,R,1444.0,Gen.90
HSR-F41EC5EA77575E0FC6D3,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Chilton,A.W. Todd,AW TODD,D,6649.0,Gen.90
HSR-8336E7236E491117C168,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Chilton,Stan McDonald,STAN MCDONALD,R,4970.0,Gen.90
HSR-F306AC253B4BCC95CB12,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Choctaw,A.W. Todd,AW TODD,D,3761.0,Gen.90
HSR-B057EBCB6E2952F4542A,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Choctaw,Stan McDonald,STAN MCDONALD,R,1222.0,Gen.90
HSR-4DC859B51E4CCA6E70DF,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Clarke,A.W. Todd,AW TODD,D,4806.0,Gen.90
HSR-07AADD9DEF8E2FB76252,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Clarke,Stan McDonald,STAN MCDONALD,R,3009.0,Gen.90
HSR-C7C59CC2C250619F6C4A,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Clay,A.W. Todd,AW TODD,D,2284.0,Gen.90
HSR-27903CC005B67364A69F,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Clay,Stan McDonald,STAN MCDONALD,R,1212.0,Gen.90
HSR-3CD0902E0D8C16EA90EA,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Cleburne,A.W. Todd,AW TODD,D,1903.0,Gen.90
HSR-3C1812FAE921E23AE48B,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Cleburne,Stan McDonald,STAN MCDONALD,R,1063.0,Gen.90
HSR-0D4C52DB0C6F33958CA7,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Coffee,A.W. Todd,AW TODD,D,5712.0,Gen.90
HSR-32AE629D6AA02135E50A,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Coffee,Stan McDonald,STAN MCDONALD,R,4129.0,Gen.90
HSR-88106B1C0424DE32944D,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Colbert,A.W. Todd,AW TODD,D,9715.0,Gen.90
HSR-A3208BA001D8210FE605,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Colbert,Stan McDonald,STAN MCDONALD,R,4450.0,Gen.90
HSR-B7D74F9C770A927FB0D5,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Conecuh,A.W. Todd,AW TODD,D,3023.0,Gen.90
HSR-72D2DB258E7D7D006637,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Conecuh,Stan McDonald,STAN MCDONALD,R,1540.0,Gen.90
HSR-0E2D6DF622E475E5ADE8,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Coosa,A.W. Todd,AW TODD,D,2427.0,Gen.90
HSR-11B86F1098B6A418C149,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Coosa,Stan McDonald,STAN MCDONALD,R,1212.0,Gen.90
HSR-7FE00B3717D0AA0BEEB5,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Covington,A.W. Todd,AW TODD,D,4811.0,Gen.90
HSR-6642138B4B621BF3C1FB,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Covington,Stan McDonald,STAN MCDONALD,R,4488.0,Gen.90
HSR-246EC37A0738380F7933,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Crenshaw,A.W. Todd,AW TODD,D,2259.0,Gen.90
HSR-F6971D315DA1438687B3,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Crenshaw,Stan McDonald,STAN MCDONALD,R,1624.0,Gen.90
HSR-BF4F93B39FADAA952D09,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Cullman,A.W. Todd,AW TODD,D,10994.0,Gen.90
HSR-7B5B8567623414B049E2,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Cullman,Stan McDonald,STAN MCDONALD,R,9408.0,Gen.90
HSR-3F2599399A281181C47C,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Dale,A.W. Todd,AW TODD,D,4876.0,Gen.90
HSR-280ACC398A95C5218CD4,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Dale,Stan McDonald,STAN MCDONALD,R,4302.0,Gen.90
HSR-7BAF5DB4A012C964C8E1,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Dallas,A.W. Todd,AW TODD,D,9066.0,Gen.90
HSR-03DE69A86B290E339F7A,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Dallas,Stan McDonald,STAN MCDONALD,R,5147.0,Gen.90
HSR-1BA9B58D1680B6A1725A,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Dekalb,A.W. Todd,AW TODD,D,8635.0,Gen.90
HSR-D51C34BCDF37A1795EF6,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Dekalb,Stan McDonald,STAN MCDONALD,R,6966.0,Gen.90
HSR-8FD5CF325321BBBED982,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Elmore,A.W. Todd,AW TODD,D,5999.0,Gen.90
HSR-7CA250289052CD28DF29,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Elmore,Stan McDonald,STAN MCDONALD,R,7856.0,Gen.90
HSR-3F9549C42E70C3D962F1,SRC-3CD2E67F28A559AC21FF,1990,Commissioner of Agriculture and Industries,Escambia,A.W. Todd,AW TODD,D,3851.0,Gen.90
