year,chamber,district,canonical_party,canonical_votes,canonical_name,canonical_source,person_id,canonical_candidate_id,incumbent,winner,cycle,legislative_dem_margin,core_index_margin,raw_overperformance,baseline_allocation_method,candidate_margin_overperformance,score_status
1994,house,104,R,6278.0,Dean,alabama_sos,ALPERSON-DEAN,AL-1994-house-104-R-DEAN,0,1,1994,-18.6879667265337,-31.921311745976283,13.233345019442584,legislative_activity_provisional,-13.233345019442584,provisional_raw_baseline_not_fitted_cmo
1994,house,105,D,3940.0,Harper,alabama_sos,ALPERSON-HARPER,AL-1994-house-105-D-HARPER,0,0,1994,-8.083518021696023,-21.195943436577984,13.112425414881962,legislative_activity_provisional,13.112425414881962,provisional_raw_baseline_not_fitted_cmo
1994,house,105,R,4633.0,Crigler,alabama_sos,ALPERSON-CRIGLER,AL-1994-house-105-R-CRIGLER,0,1,1994,-8.083518021696023,-21.195943436577984,13.112425414881962,legislative_activity_provisional,-13.112425414881962,provisional_raw_baseline_not_fitted_cmo
1994,senate,2,D,19699.0,Butler,alabama_sos,ALPERSON-BUTLER,AL-1994-senate-2-D-BUTLER,0,1,1994,4.373857525101332,-22.568141614188374,26.941999139289706,legislative_activity_provisional,26.941999139289706,provisional_raw_baseline_not_fitted_cmo
1994,senate,2,R,18048.0,Manley,alabama_sos,ALPERSON-MANLEY,AL-1994-senate-2-R-MANLEY,0,0,1994,4.373857525101332,-22.568141614188374,26.941999139289706,legislative_activity_provisional,-26.941999139289706,provisional_raw_baseline_not_fitted_cmo
1994,senate,3,D,21471.0,Roberts,alabama_sos,ALPERSON-ROBERTS,AL-1994-senate-3-D-ROBERTS,0,1,1994,17.559132720105126,-14.528422177657017,32.087554897762146,legislative_activity_provisional,32.087554897762146,provisional_raw_baseline_not_fitted_cmo
1994,senate,3,R,15057.0,Gentry,alabama_sos,ALPERSON-GENTRY,AL-1994-senate-3-R-GENTRY,0,0,1994,17.559132720105126,-14.528422177657017,32.087554897762146,legislative_activity_provisional,-32.087554897762146,provisional_raw_baseline_not_fitted_cmo
1994,senate,4,D,14928.0,Farrar,alabama_sos,ALPERSON-FARRAR,AL-1994-senate-4-D-FARRAR,0,0,1994,-23.13277207074998,-23.254013823231887,0.12124175248190738,legislative_activity_provisional,0.12124175248190738,provisional_raw_baseline_not_fitted_cmo
1994,senate,4,R,23913.0,Hale,alabama_sos,ALPERSON-HALE,AL-1994-senate-4-R-HALE,0,1,1994,-23.13277207074998,-23.254013823231887,0.12124175248190738,legislative_activity_provisional,-0.12124175248190738,provisional_raw_baseline_not_fitted_cmo
1994,senate,5,D,18093.0,Wilson,alabama_sos,ALPERSON-WILSON,AL-1994-senate-5-D-WILSON,0,0,1994,-2.6996504436676525,-13.005996338659019,10.306345894991367,legislative_activity_provisional,10.306345894991367,provisional_raw_baseline_not_fitted_cmo
1994,senate,5,R,19097.0,Davidson,alabama_sos,ALPERSON-DAVIDSON,AL-1994-senate-5-R-DAVIDSON,0,1,1994,-2.6996504436676525,-13.005996338659019,10.306345894991367,legislative_activity_provisional,-10.306345894991367,provisional_raw_baseline_not_fitted_cmo
1994,senate,7,D,18354.0,Freeman,alabama_sos,ALPERSON-FREEMAN,AL-1994-senate-7-D-FREEMAN,0,1,1994,3.187721369539551,-2.8211107698785494,6.0088321394181,legislative_activity_provisional,6.0088321394181,provisional_raw_baseline_not_fitted_cmo
1994,senate,7,R,17220.0,Tondera,alabama_sos,ALPERSON-TONDERA,AL-1994-senate-7-R-TONDERA,0,0,1994,3.187721369539551,-2.8211107698785494,6.0088321394181,legislative_activity_provisional,-6.0088321394181,provisional_raw_baseline_not_fitted_cmo
1994,senate,9,D,18740.0,Mitchem,alabama_sos,ALPERSON-MITCHEM,AL-1994-senate-9-D-MITCHEM,0,1,1994,14.779200097997183,-9.252431749213386,24.03163184721057,legislative_activity_provisional,24.03163184721057,provisional_raw_baseline_not_fitted_cmo
1994,senate,9,R,13914.0,Good,alabama_sos,ALPERSON-GOOD,AL-1994-senate-9-R-GOOD,0,0,1994,14.779200097997183,-9.252431749213386,24.03163184721057,legislative_activity_provisional,-24.03163184721057,provisional_raw_baseline_not_fitted_cmo
1994,senate,10,D,15257.0,Floyd,alabama_sos,ALPERSON-FLOYD,AL-1994-senate-10-D-FLOYD,0,0,1994,-12.973790035079714,5.612072131576317,-18.58586216665603,legislative_activity_provisional,-18.58586216665603,provisional_raw_baseline_not_fitted_cmo
1994,senate,10,R,19806.0,Smith,alabama_sos,ALPERSON-SMITH,AL-1994-senate-10-R-SMITH,0,1,1994,-12.973790035079714,5.612072131576317,-18.58586216665603,legislative_activity_provisional,18.58586216665603,provisional_raw_baseline_not_fitted_cmo
1994,senate,12,D,15147.0,Ghee,alabama_sos,ALPERSON-GHEE,AL-1994-senate-12-D-GHEE,0,1,1994,14.710894013404522,1.560919691971701,13.14997432143282,legislative_activity_provisional,13.14997432143282,provisional_raw_baseline_not_fitted_cmo
1994,senate,12,R,11262.0,James,alabama_sos,ALPERSON-JAMES,AL-1994-senate-12-R-JAMES,0,0,1994,14.710894013404522,1.560919691971701,13.14997432143282,legislative_activity_provisional,-13.14997432143282,provisional_raw_baseline_not_fitted_cmo
1994,senate,14,D,14045.0,Owens,alabama_sos,ALPERSON-OWENS,AL-1994-senate-14-D-OWENS,0,0,1994,-28.925661656798745,-27.766089521469475,-1.1595721353292703,legislative_activity_provisional,-1.1595721353292703,provisional_raw_baseline_not_fitted_cmo
1994,senate,14,R,25477.0,Armistead,alabama_sos,ALPERSON-ARMISTEAD,AL-1994-senate-14-R-ARMISTEAD,0,1,1994,-28.925661656798745,-27.766089521469475,-1.1595721353292703,legislative_activity_provisional,1.1595721353292703,provisional_raw_baseline_not_fitted_cmo
1994,senate,18,D,19558.0,Smitherman,alabama_sos,ALPERSON-SMITHERMAN,AL-1994-senate-18-D-SMITHERMAN,0,1,1994,49.25783187697943,47.561588742886215,1.6962431340932156,legislative_activity_provisional,1.6962431340932156,provisional_raw_baseline_not_fitted_cmo
1994,senate,18,R,6649.0,Horn,alabama_sos,ALPERSON-HORN,AL-1994-senate-18-R-HORN,0,0,1994,49.25783187697943,47.561588742886215,1.6962431340932156,legislative_activity_provisional,-1.6962431340932156,provisional_raw_baseline_not_fitted_cmo
1994,senate,22,D,20039.0,Lindsey,alabama_sos,ALPERSON-LINDSEY,AL-1994-senate-22-D-LINDSEY,0,1,1994,23.16155004455917,-0.40982354979325475,23.571373594352426,legislative_activity_provisional,23.571373594352426,provisional_raw_baseline_not_fitted_cmo
1994,senate,22,R,12502.0,Hughes,alabama_sos,ALPERSON-HUGHES,AL-1994-senate-22-R-HUGHES,0,0,1994,23.16155004455917,-0.40982354979325475,23.571373594352426,legislative_activity_provisional,-23.571373594352426,provisional_raw_baseline_not_fitted_cmo
1994,senate,23,D,16678.0,Sanders,alabama_sos,ALPERSON-SANDERS,AL-1994-senate-23-D-SANDERS,0,1,1994,76.68308702791461,23.447608272847038,53.235478755067575,legislative_activity_provisional,53.235478755067575,provisional_raw_baseline_not_fitted_cmo
1994,senate,23,R,2201.0,Curl,alabama_sos,ALPERSON-CURL,AL-1994-senate-23-R-CURL,0,0,1994,76.68308702791461,23.447608272847038,53.235478755067575,legislative_activity_provisional,-53.235478755067575,provisional_raw_baseline_not_fitted_cmo
1994,senate,25,D,29440.0,Anderson,alabama_sos,ALPERSON-ANDERSON,AL-1994-senate-25-D-ANDERSON,0,1,1994,73.08483743900288,-48.999800106750556,122.08463754575344,legislative_activity_provisional,122.08463754575344,provisional_raw_baseline_not_fitted_cmo
1994,senate,25,R,4578.0,Dixon,alabama_sos,ALPERSON-DIXON,AL-1994-senate-25-R-DIXON,0,0,1994,73.08483743900288,-48.999800106750556,122.08463754575344,legislative_activity_provisional,-122.08463754575344,provisional_raw_baseline_not_fitted_cmo
1994,senate,27,D,19908.0,Little,alabama_sos,ALPERSON-LITTLE,AL-1994-senate-27-D-LITTLE,0,1,1994,29.063209076175042,-19.190581922068954,48.253790998244,legislative_activity_provisional,48.253790998244,provisional_raw_baseline_not_fitted_cmo
1994,senate,27,R,10942.0,Ponder,alabama_sos,ALPERSON-PONDER,AL-1994-senate-27-R-PONDER,0,0,1994,29.063209076175042,-19.190581922068954,48.253790998244,legislative_activity_provisional,-48.253790998244,provisional_raw_baseline_not_fitted_cmo
1994,senate,28,D,17991.0,Clay,alabama_sos,ALPERSON-CLAY,AL-1994-senate-28-D-CLAY,0,1,1994,52.634258080936625,28.024349272814383,24.609908808122242,legislative_activity_provisional,24.609908808122242,provisional_raw_baseline_not_fitted_cmo
1994,senate,28,R,5583.0,Settler,alabama_sos,ALPERSON-SETTLER,AL-1994-senate-28-R-SETTLER,0,0,1994,52.634258080936625,28.024349272814383,24.609908808122242,legislative_activity_provisional,-24.609908808122242,provisional_raw_baseline_not_fitted_cmo
1994,senate,32,D,11453.0,Koontz,alabama_sos,ALPERSON-KOONTZ,AL-1994-senate-32-D-KOONTZ,0,0,1994,-38.46277838970529,-33.81713409722584,-4.645644292479453,legislative_activity_provisional,-4.645644292479453,provisional_raw_baseline_not_fitted_cmo
1994,senate,32,R,25770.0,Lipsocomb,alabama_sos,ALPERSON-LIPSOCOMB,AL-1994-senate-32-R-LIPSOCOMB,0,1,1994,-38.46277838970529,-33.81713409722584,-4.645644292479453,legislative_activity_provisional,4.645644292479453,provisional_raw_baseline_not_fitted_cmo
1994,senate,34,D,7326.0,Sullivan,alabama_sos,ALPERSON-SULLIVAN,AL-1994-senate-34-D-SULLIVAN,0,0,1994,-56.61880088823094,-40.410688243459944,-16.208112644771,legislative_activity_provisional,-16.208112644771,provisional_raw_baseline_not_fitted_cmo
1994,senate,34,R,26449.0,Myers,alabama_sos,ALPERSON-MYERS,AL-1994-senate-34-R-MYERS,0,1,1994,-56.61880088823094,-40.410688243459944,-16.208112644771,legislative_activity_provisional,16.208112644771,provisional_raw_baseline_not_fitted_cmo
1994,senate,35,D,14727.0,Windom,alabama_sos,ALPERSON-WINDOM,AL-1994-senate-35-D-WINDOM,0,1,1994,14.834886350345043,-9.30074416502887,24.13563051537391,legislative_activity_provisional,24.13563051537391,provisional_raw_baseline_not_fitted_cmo
1994,senate,35,R,10922.0,Hebert,alabama_sos,ALPERSON-HEBERT,AL-1994-senate-35-R-HEBERT,0,0,1994,14.834886350345043,-9.30074416502887,24.13563051537391,legislative_activity_provisional,-24.13563051537391,provisional_raw_baseline_not_fitted_cmo
1998,house,1,D,7569.0,Starkey,alabama_sos,ALPERSON-STARKEY,AL-1998-house-1-D-STARKEY,0,1,1998,20.333863275039747,7.037908481449138,13.295954793590608,legislative_activity_provisional,13.295954793590608,provisional_raw_baseline_not_fitted_cmo
1998,house,1,R,5011.0,Beer,alabama_sos,ALPERSON-BEER,AL-1998-house-1-R-BEER,0,0,1998,20.333863275039747,7.037908481449138,13.295954793590608,legislative_activity_provisional,-13.295954793590608,provisional_raw_baseline_not_fitted_cmo
1998,house,2,D,8178.0,Hamilton,alabama_sos,ALPERSON-HAMILTON,AL-1998-house-2-D-HAMILTON,0,1,1998,32.555312424021395,7.388402586465636,25.166909837555757,legislative_activity_provisional,25.166909837555757,provisional_raw_baseline_not_fitted_cmo
1998,house,2,R,4161.0,Tatum,alabama_sos,ALPERSON-TATUM,AL-1998-house-2-R-TATUM,0,0,1998,32.555312424021395,7.388402586465636,25.166909837555757,legislative_activity_provisional,-25.166909837555757,provisional_raw_baseline_not_fitted_cmo
1998,house,3,D,10007.0,Black,alabama_sos,ALPERSON-BLACK,AL-1998-house-3-D-BLACK,0,1,1998,44.25544183364567,18.114903508477845,26.140538325167824,county_population_fallback,26.140538325167824,provisional_raw_baseline_not_fitted_cmo
1998,house,3,R,3867.0,Smallwood,alabama_sos,ALPERSON-SMALLWOOD,AL-1998-house-3-R-SMALLWOOD,0,0,1998,44.25544183364567,18.114903508477845,26.140538325167824,county_population_fallback,-26.140538325167824,provisional_raw_baseline_not_fitted_cmo
1998,house,4,D,9580.0,Mancuso,alabama_sos,ALPERSON-MANCUSO,AL-1998-house-4-D-MANCUSO,0,1,1998,15.095813059410103,-7.231570292892554,22.327383352302657,county_population_fallback,22.327383352302657,provisional_raw_baseline_not_fitted_cmo
1998,house,4,R,7067.0,Papucci,alabama_sos,ALPERSON-PAPUCCI,AL-1998-house-4-R-PAPUCCI,0,0,1998,15.095813059410103,-7.231570292892554,22.327383352302657,county_population_fallback,-22.327383352302657,provisional_raw_baseline_not_fitted_cmo
1998,house,5,D,8603.0,Carter,alabama_sos,ALPERSON-CARTER,AL-1998-house-5-D-CARTER,0,1,1998,21.374153498871333,-3.4082949073859856,24.78244840625732,county_population_fallback,24.78244840625732,provisional_raw_baseline_not_fitted_cmo
1998,house,5,R,5573.0,Andrews,alabama_sos,ALPERSON-ANDREWS,AL-1998-house-5-R-ANDREWS,0,0,1998,21.374153498871333,-3.4082949073859856,24.78244840625732,county_population_fallback,-24.78244840625732,provisional_raw_baseline_not_fitted_cmo
1998,house,6,D,7092.0,Schmitz,alabama_sos,ALPERSON-SCHMITZ,AL-1998-house-6-D-SCHMITZ,0,1,1998,1.2347441296124473,-3.406815922354386,4.641560051966834,county_population_fallback,4.641560051966834,provisional_raw_baseline_not_fitted_cmo
1998,house,6,R,6919.0,Jorgensen,alabama_sos,ALPERSON-JORGENSEN,AL-1998-house-6-R-JORGENSEN,0,0,1998,1.2347441296124473,-3.406815922354386,4.641560051966834,county_population_fallback,-4.641560051966834,provisional_raw_baseline_not_fitted_cmo
1998,house,8,D,8892.0,Dukes,alabama_sos,ALPERSON-DUKES,AL-1998-house-8-D-DUKES,0,1,1998,44.12837345003647,3.8473088751895244,40.281064574846944,legislative_activity_provisional,40.281064574846944,provisional_raw_baseline_not_fitted_cmo
1998,house,8,R,3447.0,Key,alabama_sos,ALPERSON-KEY,AL-1998-house-8-R-KEY,0,0,1998,44.12837345003647,3.8473088751895244,40.281064574846944,legislative_activity_provisional,-40.281064574846944,provisional_raw_baseline_not_fitted_cmo
1998,house,9,D,7095.0,Grantland,alabama_sos,ALPERSON-GRANTLAND,AL-1998-house-9-D-GRANTLAND,0,1,1998,2.536310427053978,-4.191956613111324,6.728267040165301,county_population_fallback,6.728267040165301,provisional_raw_baseline_not_fitted_cmo
1998,house,9,R,6744.0,Ball,alabama_sos,ALPERSON-BALL,AL-1998-house-9-R-BALL,0,0,1998,2.536310427053978,-4.191956613111324,6.728267040165301,county_population_fallback,-6.728267040165301,provisional_raw_baseline_not_fitted_cmo
1998,house,10,D,5253.0,Smith,alabama_sos,ALPERSON-SMITH,AL-1998-house-10-D-SMITH,0,0,1998,-19.283958205285803,-15.501486286266749,-3.782471919019054,county_population_fallback,-3.782471919019054,provisional_raw_baseline_not_fitted_cmo
1998,house,10,R,7763.0,Haney,alabama_sos,ALPERSON-HANEY,AL-1998-house-10-R-HANEY,0,1,1998,-19.283958205285803,-15.501486286266749,-3.782471919019054,county_population_fallback,3.782471919019054,provisional_raw_baseline_not_fitted_cmo
1998,house,11,D,5806.0,White,alabama_sos,ALPERSON-WHITE,AL-1998-house-11-D-WHITE,0,0,1998,-7.437225986448785,-5.514373385082997,-1.922852601365788,county_population_fallback,-1.922852601365788,provisional_raw_baseline_not_fitted_cmo
1998,house,11,R,6739.0,Oden,alabama_sos,ALPERSON-ODEN,AL-1998-house-11-R-ODEN,0,1,1998,-7.437225986448785,-5.514373385082997,-1.922852601365788,county_population_fallback,1.922852601365788,provisional_raw_baseline_not_fitted_cmo
1998,house,12,D,8753.0,Morrison,alabama_sos,ALPERSON-MORRISON,AL-1998-house-12-D-MORRISON,0,1,1998,26.653161626392706,-4.951414461755172,31.604576088147876,legislative_activity_provisional,31.604576088147876,provisional_raw_baseline_not_fitted_cmo
1998,house,12,R,5069.0,Hastimgs,alabama_sos,ALPERSON-HASTIMGS,AL-1998-house-12-R-HASTIMGS,0,0,1998,26.653161626392706,-4.951414461755172,31.604576088147876,legislative_activity_provisional,-31.604576088147876,provisional_raw_baseline_not_fitted_cmo
1998,house,13,D,7328.0,Hogan,alabama_sos,ALPERSON-HOGAN,AL-1998-house-13-D-HOGAN,0,1,1998,12.126080636523602,5.591532943145946,6.534547693377656,county_population_fallback,6.534547693377656,provisional_raw_baseline_not_fitted_cmo
1998,house,13,R,5743.0,Branch,alabama_sos,ALPERSON-BRANCH,AL-1998-house-13-R-BRANCH,0,0,1998,12.126080636523602,5.591532943145946,6.534547693377656,county_population_fallback,-6.534547693377656,provisional_raw_baseline_not_fitted_cmo
1998,house,14,D,8128.0,Guin,alabama_sos,ALPERSON-GUIN,AL-1998-house-14-D-GUIN,0,1,1998,20.96138105513803,7.627300281819362,13.334080773318668,county_population_fallback,13.334080773318668,provisional_raw_baseline_not_fitted_cmo
1998,house,14,R,5311.0,Wallace,alabama_sos,ALPERSON-WALLACE,AL-1998-house-14-R-WALLACE,0,0,1998,20.96138105513803,7.627300281819362,13.334080773318668,county_population_fallback,-13.334080773318668,provisional_raw_baseline_not_fitted_cmo
1998,house,16,D,7292.0,Thigpen,alabama_sos,ALPERSON-THIGPEN,AL-1998-house-16-D-THIGPEN,0,1,1998,13.982024228214145,6.410441538840291,7.571582689373854,legislative_activity_provisional,7.571582689373854,provisional_raw_baseline_not_fitted_cmo
1998,house,16,R,5503.0,Waldon,alabama_sos,ALPERSON-WALDON,AL-1998-house-16-R-WALDON,0,0,1998,13.982024228214145,6.410441538840291,7.571582689373854,legislative_activity_provisional,-7.571582689373854,provisional_raw_baseline_not_fitted_cmo
1998,house,17,D,9192.0,Millican,alabama_sos,ALPERSON-MILLICAN,AL-1998-house-17-D-MILLICAN,0,1,1998,42.89933929265449,3.0581553961199,39.84118389653459,county_population_fallback,39.84118389653459,provisional_raw_baseline_not_fitted_cmo
1998,house,17,R,3673.0,Johnson,alabama_sos,ALPERSON-JOHNSON,AL-1998-house-17-R-JOHNSON,0,0,1998,42.89933929265449,3.0581553961199,39.84118389653459,county_population_fallback,-39.84118389653459,provisional_raw_baseline_not_fitted_cmo
1998,house,18,D,2075.0,Morrow,alabama_sos,ALPERSON-MORROW,AL-1998-house-18-D-MORROW,0,1,1998,15.598885793871867,15.086865223085237,0.5120205707866301,county_population_fallback,0.5120205707866301,provisional_raw_baseline_not_fitted_cmo
1998,house,18,R,1515.0,Britnell,alabama_sos,ALPERSON-BRITNELL,AL-1998-house-18-R-BRITNELL,0,0,1998,15.598885793871867,15.086865223085237,0.5120205707866301,county_population_fallback,-0.5120205707866301,provisional_raw_baseline_not_fitted_cmo
1998,house,20,D,5197.0,Wilburn,alabama_sos,ALPERSON-WILBURN,AL-1998-house-20-D-WILBURN,0,0,1998,-35.545082475505396,-11.994664533927251,-23.550417941578146,county_population_fallback,-23.550417941578146,provisional_raw_baseline_not_fitted_cmo
1998,house,20,R,10929.0,Sanderford,alabama_sos,ALPERSON-SANDERFORD,AL-1998-house-20-R-SANDERFORD,0,1,1998,-35.545082475505396,-11.994664533927251,-23.550417941578146,county_population_fallback,23.550417941578146,provisional_raw_baseline_not_fitted_cmo
1998,house,21,D,6252.0,Jones,alabama_sos,ALPERSON-JONES,AL-1998-house-21-D-JONES,0,1,1998,30.195751770095793,15.483264270124618,14.712487499971175,county_population_fallback,14.712487499971175,provisional_raw_baseline_not_fitted_cmo
1998,house,21,R,3352.0,Clemons,alabama_sos,ALPERSON-CLEMONS,AL-1998-house-21-R-CLEMONS,0,0,1998,30.195751770095793,15.483264270124618,14.712487499971175,county_population_fallback,-14.712487499971175,provisional_raw_baseline_not_fitted_cmo
1998,house,22,D,7715.0,Hall,alabama_sos,ALPERSON-HALL,AL-1998-house-22-D-HALL,0,1,1998,39.42351134001988,8.252934572008712,31.170576768011166,county_population_fallback,31.170576768011166,provisional_raw_baseline_not_fitted_cmo
1998,house,22,R,3352.0,Hollingsworth,alabama_sos,ALPERSON-HOLLINGSWORTH,AL-1998-house-22-R-HOLLINGSWORTH,0,0,1998,39.42351134001988,8.252934572008712,31.170576768011166,county_population_fallback,-31.170576768011166,provisional_raw_baseline_not_fitted_cmo
1998,house,23,D,6519.0,Robinson,alabama_sos,ALPERSON-ROBINSON,AL-1998-house-23-D-ROBINSON,0,1,1998,35.30510585305106,24.15449837182104,11.150607481230018,legislative_activity_provisional,11.150607481230018,provisional_raw_baseline_not_fitted_cmo
1998,house,23,R,3117.0,Shelton,alabama_sos,ALPERSON-SHELTON,AL-1998-house-23-R-SHELTON,0,0,1998,35.30510585305106,24.15449837182104,11.150607481230018,legislative_activity_provisional,-11.150607481230018,provisional_raw_baseline_not_fitted_cmo
1998,house,24,D,5999.0,Burke,alabama_sos,ALPERSON-BURKE,AL-1998-house-24-D-BURKE,0,0,1998,-5.971786833855799,-2.876348511161719,-3.0954383226940805,legislative_activity_provisional,-3.0954383226940805,provisional_raw_baseline_not_fitted_cmo
1998,house,24,R,6761.0,Greeson,alabama_sos,ALPERSON-GREESON,AL-1998-house-24-R-GREESON,0,1,1998,-5.971786833855799,-2.876348511161719,-3.0954383226940805,legislative_activity_provisional,3.0954383226940805,provisional_raw_baseline_not_fitted_cmo
1998,house,25,D,8552.0,Hawk,alabama_sos,ALPERSON-HAWK,AL-1998-house-25-D-HAWK,0,1,1998,35.06001263423879,0.16729894726865258,34.89271368697013,county_population_fallback,34.89271368697013,provisional_raw_baseline_not_fitted_cmo
1998,house,25,R,4112.0,Finley,alabama_sos,ALPERSON-FINLEY,AL-1998-house-25-R-FINLEY,0,0,1998,35.06001263423879,0.16729894726865258,34.89271368697013,county_population_fallback,-34.89271368697013,provisional_raw_baseline_not_fitted_cmo
1998,house,26,D,8522.0,McDaniel,alabama_sos,ALPERSON-MCDANIEL,AL-1998-house-26-D-MCDANIEL,0,1,1998,43.722067627961884,-3.33289145469605,47.05495908265794,legislative_activity_provisional,47.05495908265794,provisional_raw_baseline_not_fitted_cmo
1998,house,26,R,3337.0,Johnston,alabama_sos,ALPERSON-JOHNSTON,AL-1998-house-26-R-JOHNSTON,0,0,1998,43.722067627961884,-3.33289145469605,47.05495908265794,legislative_activity_provisional,-47.05495908265794,provisional_raw_baseline_not_fitted_cmo
1998,house,27,D,6706.0,Murphree,alabama_sos,ALPERSON-MURPHREE,AL-1998-house-27-D-MURPHREE,0,0,1998,-0.31217481789802287,-17.378184209161006,17.066009391262984,county_population_fallback,17.066009391262984,provisional_raw_baseline_not_fitted_cmo
1998,house,27,R,6748.0,Thomas,alabama_sos,ALPERSON-THOMAS,AL-1998-house-27-R-THOMAS,0,1,1998,-0.31217481789802287,-17.378184209161006,17.066009391262984,county_population_fallback,-17.066009391262984,provisional_raw_baseline_not_fitted_cmo
1998,house,28,D,8449.0,Ford,alabama_sos,ALPERSON-FORD,AL-1998-house-28-D-FORD,0,1,1998,42.33490566037736,19.18750099149416,23.147404668883198,legislative_activity_provisional,23.147404668883198,provisional_raw_baseline_not_fitted_cmo
1998,house,28,R,3423.0,Stephens,alabama_sos,ALPERSON-STEPHENS,AL-1998-house-28-R-STEPHENS,0,0,1998,42.33490566037736,19.18750099149416,23.147404668883198,legislative_activity_provisional,-23.147404668883198,provisional_raw_baseline_not_fitted_cmo
1998,house,29,D,6028.0,Page,alabama_sos,ALPERSON-PAGE,AL-1998-house-29-D-PAGE,0,1,1998,10.74774940290281,19.809758530726356,-9.062009127823545,legislative_activity_provisional,-9.062009127823545,provisional_raw_baseline_not_fitted_cmo
1998,house,29,R,4858.0,Malone,alabama_sos,ALPERSON-MALONE,AL-1998-house-29-R-MALONE,0,0,1998,10.74774940290281,19.809758530726356,-9.062009127823545,legislative_activity_provisional,9.062009127823545,provisional_raw_baseline_not_fitted_cmo
1998,house,30,D,5511.0,Galliher,alabama_sos,ALPERSON-GALLIHER,AL-1998-house-30-D-GALLIHER,0,1,1998,10.707111289674568,-1.3240572308976186,12.031168520572187,county_population_fallback,12.031168520572187,provisional_raw_baseline_not_fitted_cmo
1998,house,30,R,4445.0,Holland,alabama_sos,ALPERSON-HOLLAND,AL-1998-house-30-R-HOLLAND,0,0,1998,10.707111289674568,-1.3240572308976186,12.031168520572187,county_population_fallback,-12.031168520572187,provisional_raw_baseline_not_fitted_cmo
1998,house,31,D,9290.0,Venable,alabama_sos,ALPERSON-VENABLE,AL-1998-house-31-D-VENABLE,0,1,1998,27.496054347080218,-8.048058638180452,35.54411298526067,county_population_fallback,35.54411298526067,provisional_raw_baseline_not_fitted_cmo
1998,house,31,R,5283.0,Bowen,alabama_sos,ALPERSON-BOWEN,AL-1998-house-31-R-BOWEN,0,0,1998,27.496054347080218,-8.048058638180452,35.54411298526067,county_population_fallback,-35.54411298526067,provisional_raw_baseline_not_fitted_cmo
1998,house,32,D,6699.0,Boyd,alabama_sos,ALPERSON-BOYD,AL-1998-house-32-D-BOYD,0,1,1998,61.111111111111114,52.21433713829258,8.896773972818536,county_population_fallback,8.896773972818536,provisional_raw_baseline_not_fitted_cmo
1998,house,32,R,1617.0,Bradford,alabama_sos,ALPERSON-BRADFORD,AL-1998-house-32-R-BRADFORD,0,0,1998,61.111111111111114,52.21433713829258,8.896773972818536,county_population_fallback,-8.896773972818536,provisional_raw_baseline_not_fitted_cmo
1998,house,35,D,3193.0,Hurst,alabama_sos,ALPERSON-HURST,AL-1998-house-35-D-HURST,0,0,1998,-27.150353639060004,-5.725045386810958,-21.425308252249046,county_population_fallback,-21.425308252249046,provisional_raw_baseline_not_fitted_cmo
1998,house,35,R,5573.0,Sims,alabama_sos,ALPERSON-SIMS,AL-1998-house-35-R-SIMS,0,1,1998,-27.150353639060004,-5.725045386810958,-21.425308252249046,county_population_fallback,21.425308252249046,provisional_raw_baseline_not_fitted_cmo
1998,house,38,D,6774.0,Fuller,alabama_sos,ALPERSON-FULLER,AL-1998-house-38-D-FULLER,0,1,1998,28.66096866096866,8.967748647753332,19.693220013215328,county_population_fallback,19.693220013215328,provisional_raw_baseline_not_fitted_cmo
1998,house,38,R,3756.0,Ingram,alabama_sos,ALPERSON-INGRAM,AL-1998-house-38-R-INGRAM,0,0,1998,28.66096866096866,8.967748647753332,19.693220013215328,county_population_fallback,-19.693220013215328,provisional_raw_baseline_not_fitted_cmo
1998,house,42,D,7626.0,Martin,alabama_sos,ALPERSON-MARTIN,AL-1998-house-42-D-MARTIN,0,1,1998,4.024007638794162,-13.64679453656549,17.670802175359654,county_population_fallback,17.670802175359654,provisional_raw_baseline_not_fitted_cmo
1998,house,42,R,7036.0,Parnell,alabama_sos,ALPERSON-PARNELL,AL-1998-house-42-R-PARNELL,0,0,1998,4.024007638794162,-13.64679453656549,17.670802175359654,county_population_fallback,-17.670802175359654,provisional_raw_baseline_not_fitted_cmo
1998,house,49,D,7321.0,Blair,alabama_sos,ALPERSON-BLAIR,AL-1998-house-49-D-BLAIR,0,0,1998,-1.02744355819927,-23.98639719513665,22.95895363693738,county_population_fallback,22.95895363693738,provisional_raw_baseline_not_fitted_cmo
1998,house,49,R,7473.0,Thomas,alabama_sos,ALPERSON-THOMAS,AL-1998-house-49-R-THOMAS,0,1,1998,-1.02744355819927,-23.98639719513665,22.95895363693738,county_population_fallback,-22.95895363693738,provisional_raw_baseline_not_fitted_cmo
1998,house,51,D,3867.0,Mullins,alabama_sos,ALPERSON-MULLINS,AL-1998-house-51-D-MULLINS,0,0,1998,-42.829686575990536,-31.286878601384803,-11.542807974605733,county_population_fallback,-11.542807974605733,provisional_raw_baseline_not_fitted_cmo
1998,house,51,R,9661.0,Humphryes,alabama_sos,ALPERSON-HUMPHRYES,AL-1998-house-51-R-HUMPHRYES,0,1,1998,-42.829686575990536,-31.286878601384803,-11.542807974605733,county_population_fallback,11.542807974605733,provisional_raw_baseline_not_fitted_cmo
