source_node_id,geo_node_id,name_score,code_exact,vote_score,shared_offices,composite_score,candidate_rank,score_margin,match_method,accepted,node_id,year,county_key,precinct_key,vtd,geography_name,geography_source
32863,5907,52.77777777777778,0,97.52186588921283,7,70.67541302235179,1,13.17466563819633,review,0,32863,2018,JEFFERSON,PREC 2340 - THOMPSON MANO,002340,Thompson Manor Comm Ctr,vest_18
32864,5958,39.43396226415094,0,97.58308157099698,7,62.693609986889356,1,1.6905140116571573,review,0,32864,2018,JEFFERSON,PREC 2350/5270 - OXMOOR V,002350,Oxmoor Valley Comm Ctr,vest_18
32865,5906,79.6774193548387,0,97.47899159663865,7,86.7980482515587,1,24.231650599320986,review,0,32865,2018,JEFFERSON,PREC 2360 - BESSEMER CITY,002360,Bessemer City Hall,vest_18
32866,5905,67.85714285714286,0,97.45370370370371,7,79.6957671957672,1,20.276191496635093,review,0,32866,2018,JEFFERSON,PREC 2370 - NEW BETHEL BA,002370,New Bethel Baptist,vest_18
32867,5904,47.5,0,97.30700179533214,7,67.42280071813286,1,14.230828432862282,review,0,32867,2018,JEFFERSON,PREC 2380 - FIVE POINTS W,002380,Five Pts West Library,vest_18
32868,5903,56.29629629629629,0,97.44525547445255,7,72.7558799675588,1,23.060209517789986,review,0,32868,2018,JEFFERSON,PREC 2390 - ROOSEVELT CIT,002390,Roosevelt City Comm Ctr,vest_18
32869,5902,90.0,0,97.36379613356766,7,92.94551845342707,1,30.555807353579127,composite_vote,1,32869,2018,JEFFERSON,PREC 2400 - WENONAH HIGH,002400,Wenonah High,vest_18
32870,5901,82.33333333333333,0,97.2972972972973,7,88.31891891891892,1,33.241510522898544,review,0,32870,2018,JEFFERSON,PREC 2410 - BRYANT CHAPEL,002410,Bryant Chapel AME,vest_18
32871,5900,69.09090909090908,0,97.1731448763251,7,80.3238034050755,1,41.702743713593264,review,0,32871,2018,JEFFERSON,PREC 2420 - BELL WALLACE,002420,Bell Wallace Bldg,vest_18
32872,5899,60.638297872340424,0,97.09443099273608,7,75.22075112049868,1,28.167667316355548,review,0,32872,2018,JEFFERSON,PREC 2430 - SOUTHSIDE BRA,002430,Southside Branch Library,vest_18
32873,5927,53.4375,0,97.22222222222221,7,70.95138888888889,1,14.138598191214463,review,0,32873,2018,JEFFERSON,PREC 2440 - SOUTHTOWN HOU,002440,Southtown Housing Comm Ctr,vest_18
32874,5960,67.85714285714286,0,97.70171149144254,7,79.79497031086274,1,4.700304986252775,review,0,32874,2018,JEFFERSON,PREC 3010 - HOOVER MET BA,003010,Hoover Met Stadium,vest_18
32875,5961,63.33333333333332,0,97.82870928829915,7,77.13148371531966,1,6.73065600226019,review,0,32875,2018,JEFFERSON,PREC 3015 - HOOVER MET SP,003015,Hoover Met Sports Complex,vest_18
32876,5965,82.33333333333333,0,97.79225479551212,7,88.51690191820485,1,16.761729504411747,review,0,32876,2018,JEFFERSON,PREC 3020 - PLEASANT HILL,003020,Pleasant Hill UMC,vest_18
32877,5964,85.5,0,97.82903663500679,7,90.43161465400271,1,10.717064207880554,composite_vote,1,32877,2018,JEFFERSON,PREC 3025 - BAPTIST CHURC,003025,McAdory Baptist,vest_18
32878,5926,63.33333333333332,0,97.60923330585327,7,77.04369332234131,1,9.450107576238864,review,0,32878,2018,JEFFERSON,PREC 3030 - PLEASANT GROV,003030,Pleasant Grove Baptist,vest_18
32879,5925,60.638297872340424,0,97.84672377865246,7,75.52166823486525,1,30.639630543463596,review,0,32879,2018,JEFFERSON,PREC 3040 - PRINCE OF PEA,003040,Prince of Peace Catholic,vest_18
32880,5924,63.33333333333332,0,97.66522988505747,7,77.066091954023,1,1.3878099210952968,review,0,32880,2018,JEFFERSON,PREC 3050 - PLEASANT RIDG,003050,Pleasant Ridge Baptist,vest_18
32881,5923,64.77272727272728,0,97.46875,7,77.85113636363637,1,22.82167175709666,review,0,32881,2018,JEFFERSON,PREC 3060 - BESSEMER CIVI,003060,Bessemer Civic Ctr,vest_18
32882,5922,58.05555555555556,0,97.4155069582505,7,73.79953611663353,1,4.497971911468014,review,0,32882,2018,JEFFERSON,PREC 3070 - MT_ OLIVE COM,003070,Mt Olive Comm Ctr,vest_18
32883,5957,85.5,0,97.75481111903065,7,90.40192444761226,1,37.398323007036026,composite_vote,1,32883,2018,JEFFERSON,PREC 3080 - MORGAN UNITED,003080,Morgan Rd UMC,vest_18
32884,5921,54.285714285714285,0,97.75160599571736,7,71.67207096971552,1,18.628893475047846,review,0,32884,2018,JEFFERSON,PREC 3090 - BROOKLANE COM,003090,Brooklane Comm Church,vest_18
32885,5930,85.5,0,97.39217652958877,7,90.25687061183551,1,28.4354788213397,composite_vote,1,32885,2018,JEFFERSON,PREC 3100 - BAGLEY JUNIOR,003100,Bagley Jr High,vest_18
32886,5920,60.46511627906976,0,97.88043478260869,7,75.43124368048532,1,11.314034900591096,review,0,32886,2018,JEFFERSON,PREC 3110 - OAKMONT PRESB,003110,Oakmont Presbyterian,vest_18
32887,5919,67.85714285714286,0,97.20812182741116,7,79.59753444525018,1,13.378928148822865,review,0,32887,2018,JEFFERSON,PREC 3120 - ADAMSVILLE BA,003120,Adamsville Baptist,vest_18
32888,5918,71.25,0,97.84946236559139,7,81.88978494623656,1,16.026908692055954,review,0,32888,2018,JEFFERSON,PREC 3130 - SHADES CREST,003130,Shades Crest Baptist,vest_18
32889,5917,71.25,0,97.90511398644486,7,81.91204559457795,1,15.549043038221924,review,0,32889,2018,JEFFERSON,PREC 3140 - VALLEY CREEK,003140,Valley Creek Baptist,vest_18
32890,5955,67.85714285714286,0,98.08184143222506,7,79.94702228717574,1,22.92539463946114,review,0,32890,2018,JEFFERSON,PREC 3150 - UNION HILL BA,003150,Union Hill Baptist,vest_18
32891,5916,61.47058823529411,0,97.7345132743363,7,75.97615825091098,1,9.866833492068551,review,0,32891,2018,JEFFERSON,PREC 3160 - ROSS BRIDGE W,003160,Ross Bridge Welcome Ctr,vest_18
32892,5933,79.53488372093024,0,98.02073515551366,7,86.9292242947636,1,22.938812022472135,review,0,32892,2018,JEFFERSON,PREC 3170 - ALLIANCE COMM,003170,Alliance Comm Ctr,vest_18
32893,5931,90.0,0,97.340930674264,7,92.9363722697056,1,28.013617074306296,composite_vote,1,32893,2018,JEFFERSON,PREC 3180 - CORNER SCHOOL,003180,Corner School,vest_18
32894,5915,85.5,0,97.20837487537388,7,90.18334995014955,1,29.179448570589564,composite_vote,1,32894,2018,JEFFERSON,PREC 3190 - DOLOMITE W FI,003190,Dolomite Westfield Comm Ctr,vest_18
32895,5954,48.4313725490196,0,97.44897959183673,7,68.03841536614645,1,6.905973081820811,review,0,32895,2018,JEFFERSON,PREC 3200 - MAURICE L_ WE,003200,Maurice West Comm Ctr,vest_18
32896,5914,64.68085106382978,0,97.63157894736842,7,77.86114221724523,1,0.7524465650713239,review,0,32896,2018,JEFFERSON,PREC 3210 - MINOR FIRE ST,003210,Minor FD,vest_18
32897,5934,57.82608695652174,0,98.00884955752213,7,73.8991919969219,1,13.185267336914677,review,0,32897,2018,JEFFERSON,PREC 3220 - OAK GROVE FIR,003220,Oak Grove 1st Baptist,vest_18
32898,5885,46.34146341463414,0,97.78067885117494,7,66.91714958925046,1,11.89045713277077,review,0,32898,2018,JEFFERSON,PREC 3230 - GRANT STREET,003230,Grant St Baptist,vest_18
32899,5884,63.41463414634146,0,98.10040705563094,7,77.28894331005725,1,16.722919851865797,review,0,32899,2018,JEFFERSON,PREC 3240 - SYLVAN SPRING,003240,Sylvan Springs UMC,vest_18
32900,5883,68.72340425531914,0,97.47474747474747,7,80.22394154309046,1,12.612771890824916,review,0,32900,2018,JEFFERSON,PREC 3250 - BESSEMER FIRE,003250,Bessemer FD #5,vest_18
32901,5929,62.18181818181818,0,98.08306709265176,7,76.54231774615161,1,14.3345255383594,review,0,32901,2018,JEFFERSON,PREC 3260 - WEST JEFFERSO,003260,West Jefferson Rec Ctr,vest_18
32902,5882,56.59574468085106,0,97.92099792099792,7,73.1258459769098,1,22.736521016156267,review,0,32902,2018,JEFFERSON,PREC 3270 - MUSCODA COMMU,003270,Muscoda Comm Ctr,vest_18
32903,5953,54.285714285714285,0,97.54716981132076,7,71.59029649595688,1,29.651850231375093,review,0,32903,2018,JEFFERSON,PREC 3280 - BROOKSIDE COM,003280,Brookside Comm Ctr,vest_18
32904,5881,85.5,0,98.0722891566265,7,90.5289156626506,1,36.435252889984426,composite_vote,1,32904,2018,JEFFERSON,PREC 3290 - MULGA TOWN HA,003290,Mulga Town Hall,vest_18
32905,5880,59.11111111111111,0,98.21826280623608,7,74.7539717891611,1,23.286088972433888,review,0,32905,2018,JEFFERSON,PREC 3300 - JOHNS COMMUNI,003300,Johns Comm Ctr,vest_18
32906,5879,77.02702702702702,0,97.96954314720813,7,85.40403347509947,1,29.69277557733956,review,0,32906,2018,JEFFERSON,PREC 3310 - PARKWOOD CHUR,003310,Parkwood Church of God,vest_18
32907,5878,85.5,0,97.8102189781022,7,90.42408759124088,1,46.774581965601605,composite_vote,1,32907,2018,JEFFERSON,PREC 3320 - MAYTOWN BAPTI,003320,Maytown Baptist,vest_18
32908,5795,85.5,0,2.072800808897879,7,52.12912032355915,1,0.02598614138481281,review,0,32908,2018,JEFFERSON,PREC 3330 - FIRST BAPT CH,005150,McElwain Baptist,vest_18
32909,5876,61.95652173913043,0,97.31679819616686,7,76.100632321945,1,8.364389836143232,review,0,32909,2018,JEFFERSON,PREC 4010 - GARDENDALE CI,004010,Gardendale Civic Ctr,vest_18
32910,5946,72.38095238095238,0,97.38941261783901,7,82.38433647570703,1,23.632025604644582,review,0,32910,2018,JEFFERSON,PREC 4015 - GARDENDALE MT,004015,Gardendale Mt Vernon UMC,vest_18
32911,5875,60.638297872340424,0,97.33981031690956,7,75.31890285016809,1,6.501893772289449,review,0,32911,2018,JEFFERSON,PREC 4020 - TRUSSVILLE FI,004020,Trussville 1st Baptist,vest_18
32912,5805,85.5,0,75.76130421408797,7,81.60452168563519,1,2.3386264359397018,review,0,32912,2018,JEFFERSON,PREC 4030 - CENTER POINT,005010,Hoover Park & Rec Ctr,vest_18
32913,5802,63.33333333333332,0,97.35119975070116,7,76.94047990028045,1,13.217898437113206,review,0,32913,2018,JEFFERSON,PREC 4040 - TRUSSVILLE CI,004040,Trussville City Hall,vest_18
32914,5947,60.454545454545446,0,97.33414116934263,7,75.20638374046432,1,24.275519542933452,review,0,32914,2018,JEFFERSON,PREC 4050 - CLAY COMMUNIT,004050,Clay Comm Ctr,vest_18
32915,5874,61.47058823529411,0,97.1958762886598,7,75.76070345664039,1,19.41609457714779,review,0,32915,2018,JEFFERSON,PREC 4060 - EAST PINSON V,004060,East Pinson Valley Ctr,vest_18
32916,5873,78.62068965517241,0,97.14285714285714,7,86.0295566502463,1,19.894566876744292,review,0,32916,2018,JEFFERSON,PREC 4070 - TARRANT CITY,004070,Tarrant City Hall,vest_18
32917,5798,85.5,0,83.09162821357943,7,84.53665128543176,1,4.8658438320155994,review,0,32917,2018,JEFFERSON,PREC 4080 - NORTH PARK BA,005100,Bluff Park UMC,vest_18
32918,5872,60.638297872340424,0,97.17261904761905,7,75.25202634245187,1,11.650931164021316,review,0,32918,2018,JEFFERSON,PREC 4090 - FULTONDALE FI,004090,Fultondale 1st Baptist,vest_18
32919,5898,72.6470588235294,0,97.16577540106952,7,82.45454545454547,1,21.98136292502491,review,0,32919,2018,JEFFERSON,PREC 4100 - MOUNTAIN VIEW,004100,Mountain View Baptist,vest_18
32920,5948,72.06896551724137,0,97.23183391003461,7,82.13411287435866,1,4.167446207691995,review,0,32920,2018,JEFFERSON,PREC 4110 - ROCK SCHOOL C,004110,Rock School Ctr,vest_18
32921,5897,90.0,0,97.25557461406518,7,92.90222984562607,1,8.28195560468582,composite_vote,1,32921,2018,JEFFERSON,PREC 4120 - LIFE CHURCH,004120,Life Church,vest_18
32922,5936,78.62068965517241,0,97.24560061208875,7,86.07065403793895,1,23.15731246212688,review,0,32922,2018,JEFFERSON,PREC 4130 - WARRIOR CITY,004130,Warrior City Hall,vest_18
32923,5949,72.06896551724137,0,97.2568578553616,7,82.14412245248946,1,13.897446046353593,review,0,32923,2018,JEFFERSON,PREC 4140 - LEEDS CIVIC C,004140,Leeds Civic Ctr,vest_18
32924,5935,85.5,0,97.38079247817328,7,90.25231699126931,1,25.20971547334787,composite_vote,1,32924,2018,JEFFERSON,PREC 4150 - PALMERDALE UN,004150,Palmerdale UMC,vest_18
32925,5847,85.5,0,93.52226720647774,7,88.7089068825911,1,12.641105025005956,review,0,32925,2018,JEFFERSON,PREC 4160 - CENTER POINT,001110,Don Hawkins Park & Rec Ctr,vest_18
32926,5896,85.5,0,97.40580605311922,7,90.26232242124769,1,26.777978416225714,composite_vote,1,32926,2018,JEFFERSON,PREC 4170 - KIMBERLY UNIT,004170,Kimberly UMC,vest_18
32927,5932,67.05882352941177,0,97.35812133072407,7,79.17854264993669,1,14.807926186296967,review,0,32927,2018,JEFFERSON,PREC 4180 - BRADFORD SANC,004180,Bradford Sanctuary of Praise,vest_18
32928,5897,85.5,0,81.23217341699943,7,83.79286936679978,1,4.584981076745876,review,0,32928,2018,JEFFERSON,PREC 4190 - THE CHURCH AT,004120,Life Church,vest_18
32929,5945,60.638297872340424,0,97.25931131412509,7,75.28670324905428,1,13.280931243282282,review,0,32929,2018,JEFFERSON,PREC 4200 - FULTONDALE SE,004200,Fultondale Senior Ctr,vest_18
32930,5895,74.84848484848484,0,97.37654320987654,7,83.85970819304153,1,23.277285390191167,review,0,32930,2018,JEFFERSON,PREC 4210 - MORRIS SENIOR,004210,Morris Senior Ctr,vest_18
32931,5894,63.33333333333332,0,97.1540726202159,7,76.86162904808636,1,18.47793306279675,review,0,32931,2018,JEFFERSON,PREC 4220 - IRONDALE SENI,004220,Irondale Senior Ctr,vest_18
32932,5893,74.84848484848484,0,97.3389355742297,7,83.84466513878279,1,22.64281941607605,review,0,32932,2018,JEFFERSON,PREC 4230 - GUIDING LIGHT,004230,Guiding Light Church,vest_18
32933,5892,79.6774193548387,0,97.45042492917847,7,86.78662158457462,1,25.07893816458617,review,0,32933,2018,JEFFERSON,PREC 4240 - IRONDALE CITY,004240,Irondale City Hall,vest_18
32934,5801,79.6774193548387,0,97.44245524296676,7,86.78343371008992,1,41.64587912493708,review,0,32934,2018,JEFFERSON,PREC 4250 - TRAFFORD CITY,004250,Trafford City Hall,vest_18
32935,5798,85.5,0,79.70968759861154,7,83.18387503944462,1,1.4329499700644135,review,0,32935,2018,JEFFERSON,PREC 5010 - HOOVER PARK &,005100,Bluff Park UMC,vest_18
32936,5891,69.51219512195122,0,97.32956330505812,7,80.63914239519399,1,18.640717198343594,review,0,32936,2018,JEFFERSON,PREC 5020 - VESTAVIA HILL,005020,Vestavia Hills UMC,vest_18
32937,5890,63.333333333333336,0,97.79768570362076,7,77.1190742814483,1,20.04944474836043,review,0,32937,2018,JEFFERSON,PREC 5030 - SHADES MTN CO,005030,Shades Mtn Comm Church,vest_18
32938,5889,54.80769230769231,0,97.27520435967303,7,71.79469712848459,1,13.610185343972802,review,0,32938,2018,JEFFERSON,PREC 5035 - FULLNESS CHRI,005035,Fullness Christian Fellowship,vest_18
32939,5888,67.05882352941177,0,97.3667100130039,7,79.18197812284862,1,15.832807930853818,review,0,32939,2018,JEFFERSON,PREC 5040 - METROPOLITAN,005040,Metropolitan Church of God,vest_18
32940,5887,63.33333333333332,0,97.24864130434783,7,76.89945652173913,1,15.019839558674825,review,0,32940,2018,JEFFERSON,PREC 5050 - HOMEWOOD PUBL,005050,Homewood Library,vest_18
32941,5886,61.47058823529411,0,97.25818735719726,7,75.78562788405537,1,19.51176864198267,review,0,32941,2018,JEFFERSON,PREC 5060 - SAINT PETER T,005060,St Peter the Apostle Church,vest_18
32942,5800,57.57575757575758,0,97.25621060437524,7,73.44793878720465,1,17.212775665057897,review,0,32942,2018,JEFFERSON,PREC 5070 - NEW MERKEL CA,005070,New Merkel Cahaba Hts Ctr,vest_18
32943,5799,65.76923076923076,0,97.25532683279162,7,78.3636691946551,1,14.773065167809463,review,0,32943,2018,JEFFERSON,PREC 5080 - BROOKWOOD BAP,005080,Brookwood Baptist,vest_18
32944,5803,85.5,0,97.31786879304096,7,90.22714751721638,1,25.20091482350736,composite_vote,1,32944,2018,JEFFERSON,PREC 5090 - LEEDS FIRST U,005090,Leeds 1st UMC,vest_18
32945,5798,85.5,0,97.73089171974523,7,90.39235668789809,1,11.183118438303268,composite_vote,1,32945,2018,JEFFERSON,PREC 5100 - BLUFF PARK UN,005100,Bluff Park UMC,vest_18
32946,5963,60.638297872340424,0,97.31443491234614,7,75.30875268834271,1,5.732719317087486,review,0,32946,2018,JEFFERSON,PREC 5110 - MOUNTAIN BROO,005110,Mountain Brook City Hall,vest_18
32947,5797,86.66666666666667,0,97.24034119417962,7,90.89613647767186,1,17.551903316129312,composite_vote,1,32947,2018,JEFFERSON,PREC 5120 - HORIZON CHURC,005120,Horizon Church,vest_18
32948,5796,56.29629629629629,0,97.27078891257996,7,72.68609334280976,1,2.4535570972816174,review,0,32948,2018,JEFFERSON,PREC 5130 - MOUNTAIN BROO,005130,Mountain Brook Comm Church,vest_18
32949,5798,85.5,0,94.8998866641481,7,89.25995466565924,1,5.331926453454386,review,0,32949,2018,JEFFERSON,PREC 5140 - LIBERTY PARK,005100,Bluff Park UMC,vest_18
32950,5795,90.0,0,97.24102030192608,7,92.89640812077045,1,4.7583867822641395,review,0,32950,2018,JEFFERSON,PREC 5150 - MCELWAIN BAPT,005150,McElwain Baptist,vest_18
32951,5806,67.05882352941177,0,97.2651080723423,7,79.14133734658398,1,19.527205550041757,review,0,32951,2018,JEFFERSON,PREC 5160 - SAINT THOMAS,005160,Saint Thomas Episcopal,vest_18
32952,5794,90.0,0,97.18381976446493,7,92.87352790578598,1,15.372295872931772,composite_vote,1,32952,2018,JEFFERSON,PREC 5170 - EDGEWOOD ELEM,005170,Edgewood Elementary,vest_18
32953,5962,67.05882352941177,0,97.30662983425414,7,79.15794605134872,1,25.53759594193952,review,0,32953,2018,JEFFERSON,PREC 5180 - SAINT LUKE'S,005180,Saint Luke's Episcopal,vest_18
32954,5944,68.61111111111111,0,97.26775956284153,7,80.07377049180329,1,20.04326519535617,review,0,32954,2018,JEFFERSON,PREC 5190 - CHEROKEE BEND,005190,Cherokee Bend Elementary,vest_18
32955,5943,61.47058823529411,0,97.23837209302324,7,75.77770177838576,1,18.614942055423583,review,0,32955,2018,JEFFERSON,PREC 5200 - MOUNTAINTOP C,005200,Mountaintop Comm Church,vest_18
32956,5942,51.45833333333333,0,97.13168187744459,7,69.72767275097783,1,7.951724405537959,review,0,32956,2018,JEFFERSON,PREC 5210 - HOMEWOOD EXCE,005210,Homewood Excpt Foundation,vest_18
32957,5941,67.05882352941177,0,97.26235741444866,7,79.14023708342653,1,19.7887438736183,review,0,32957,2018,JEFFERSON,PREC 5220 - TOWN VILLAGE,005220,Town Village Vestavia Hills,vest_18
32958,5928,85.5,0,97.28583545377438,7,90.21433418150976,1,39.11846397502008,composite_vote,1,32958,2018,JEFFERSON,PREC 5230 - HOOVER PUBLIC,005230,Hoover Library,vest_18
32959,5940,68.61111111111111,0,97.31270358306189,7,80.09174809989142,1,22.24497061604677,review,0,32959,2018,JEFFERSON,PREC 5240 - SHADES CAHABA,005240,Shades Cahaba Elementary,vest_18
32960,5939,68.61111111111111,0,97.27047146401985,7,80.0748552522746,1,1.9408563931759204,review,0,32960,2018,JEFFERSON,PREC 5250 - CHURCH OF THE,005250,Church of the Highlands,vest_18
32961,5938,59.375,0,97.46646795827124,7,74.6115871833085,1,28.322841403741414,review,0,32961,2018,JEFFERSON,PREC 5260 - MOUNTAIN BROO,005260,Mountain Brook Elementary,vest_18
32962,5811,59.607843137254896,0,97.38805970149254,7,74.71992976294996,1,9.366575756095045,review,0,32962,2018,JEFFERSON,PREC 5280 - BIRMINGHAM BO,005280,Birmingham Botanical Gardens,vest_18
32963,5810,54.285714285714285,0,97.52066115702479,7,71.57969303423849,1,33.98032526890912,review,0,32963,2018,JEFFERSON,PREC 5290 - AFTON LEE COM,005290,Afton Lee Comm Ctr,vest_18
32967,4436,100.0,0,96.15384615384616,7,98.46153846153847,1,34.821171489061406,exact_name,1,32967,2018,LAMAR,BEAVERTON CITY HALL NORTH,000401,Beaverton City Hall North,vest_18
32968,4431,100.0,0,97.54098360655738,7,99.01639344262296,1,34.75978966903806,exact_name,1,32968,2018,LAMAR,BEAVERTON CITY HALL SOUTH,000402,Beaverton City Hall South,vest_18
32969,4441,100.0,0,97.14285714285714,7,98.85714285714286,1,41.33714285714285,exact_name,1,32969,2018,LAMAR,BEDFORD MILITARY,001001,Bedford-Military,vest_18
32970,4437,100.0,0,97.72727272727273,7,99.0909090909091,1,55.54545454545455,exact_name,1,32970,2018,LAMAR,BLOOMING GROVE,002201,Blooming Grove,vest_18
32971,4434,95.0,0,97.25274725274726,7,95.9010989010989,1,33.61581137309293,composite_vote,1,32971,2018,LAMAR,CREWS METHODIST CHURCH,000501,Crews Methodist,vest_18
32972,4438,100.0,0,97.22222222222221,7,98.88888888888889,1,27.16304619225967,exact_name,1,32972,2018,LAMAR,CROSSVILLE LAWRENCE,000201,Crossville Lawrence,vest_18
32973,4435,100.0,0,97.20930232558139,7,98.88372093023256,1,31.584344630856265,exact_name,1,32973,2018,LAMAR,DETROIT CITY HALL,000701,Detroit City Hall,vest_18
32974,4433,100.0,0,98.0392156862745,7,99.2156862745098,1,60.755012117206434,exact_name,1,32974,2018,LAMAR,FAIRVIEW SIZEMORE,000301,Fairview Sizemore,vest_18
32975,4425,100.0,0,97.09302325581395,7,98.83720930232559,1,32.5339239810762,exact_name,1,32975,2018,LAMAR,FERNBANK COMMUNITY CENTER,001701,Fernbank Comm Ctr,vest_18
32976,4432,100.0,0,97.67441860465115,7,99.06976744186046,1,30.226630186958502,exact_name,1,32976,2018,LAMAR,GUIN MT OLIVE,002101,Guin Mt Olive,vest_18
32977,4423,87.27272727272728,0,96.61016949152543,7,91.00770416024653,1,19.878644331186706,composite_vote,1,32977,2018,LAMAR,HENSON SPRINGS FIRE STATION,000601,Henson Springs FS,vest_18
32978,4443,100.0,0,97.45222929936305,7,98.98089171974522,1,40.844528083381576,exact_name,1,32978,2018,LAMAR,HIGHTOGY RIDGE,001801,Hightogy Ridge,vest_18
32979,4426,100.0,0,97.19222462203024,7,98.8768898488121,1,34.58756349880308,exact_name,1,32979,2018,LAMAR,KENNEDY COMMUNITY CENTER,001501,Kennedy Comm Ctr,vest_18
32980,4439,100.0,0,97.44186046511628,7,98.97674418604652,1,47.24356634348092,exact_name,1,32980,2018,LAMAR,MILLPORT LIBRARY,001401,Millport Library,vest_18
32981,4428,100.0,0,97.2972972972973,7,98.91891891891893,1,51.379236379236396,exact_name,1,32981,2018,LAMAR,MOLLOY BETTS,001101,Molloy Betts,vest_18
32982,4422,100.0,0,97.43589743589743,7,98.97435897435898,1,31.905393457117597,exact_name,1,32982,2018,LAMAR,MT_ PLEASANT CURRY,002001,Mt Pleasant-Curry,vest_18
32983,4440,100.0,0,97.3913043478261,7,98.95652173913044,1,35.88509316770187,exact_name,1,32983,2018,LAMAR,PINE SPRINGS,000801,Pine Springs,vest_18
32985,4442,100.0,0,97.1830985915493,7,98.87323943661971,1,33.52943051141544,exact_name,1,32985,2018,LAMAR,STAR COMMUNITY CENTER,002301,Star Comm Ctr,vest_18
32986,4420,100.0,0,97.67441860465115,7,99.06976744186046,1,39.99429574374726,exact_name,1,32986,2018,LAMAR,STRICKLAND KINGVILLE,001601,Strickland-Kingville,vest_18
32987,4427,100.0,0,97.12643678160919,7,98.85057471264368,1,26.07661021560226,exact_name,1,32987,2018,LAMAR,SULLIGENT CITY HALL NORTH,000901,Sulligent City Hall North,vest_18
32988,4424,100.0,0,97.3063973063973,7,98.92255892255892,1,27.113363520260066,exact_name,1,32988,2018,LAMAR,SULLIGENT CITY HALL SOUTH,000902,Sulligent City Hall South,vest_18
32989,4430,100.0,0,97.16981132075472,7,98.8679245283019,1,38.081516761311605,exact_name,1,32989,2018,LAMAR,TRULL,001201,Trull,vest_18
32990,4444,100.0,0,97.14285714285714,7,98.85714285714286,1,28.444720496894405,exact_name,1,32990,2018,LAMAR,VAILS,001301,Vails,vest_18
32991,4429,100.0,0,97.25400457665904,7,98.90160183066362,1,19.248268497330287,exact_name,1,32991,2018,LAMAR,VERNON ARMORY EAST,000102,Vernon Armory East,vest_18
32992,4421,100.0,0,97.17741935483872,7,98.87096774193549,1,17.897030842072667,exact_name,1,32992,2018,LAMAR,VERNON ARMORY WEST,000101,Vernon Armory West,vest_18
32993,4445,95.0,0,95.68345323741008,7,95.27338129496403,1,32.08987199380767,composite_vote,1,32993,2018,LAUDERDALE,1ST PRESBYTERIAN CHURCH,000101,1st Presbyterian,vest_18
32995,4368,100.0,0,95.71865443425077,7,98.2874617737003,1,37.56392343783848,exact_name,1,32995,2018,LAUDERDALE,ANDERSON TOWN HALL,000001,Anderson Town Hall,vest_18
32996,4864,100.0,0,95.75866188769415,7,98.30346475507767,1,17.875605169621608,exact_name,1,32996,2018,LAUDERDALE,ATLAS CHURCH OF CHRIST,000005,Atlas Church of Christ,vest_18
32997,4872,100.0,0,95.66666666666667,7,98.26666666666668,1,11.236000997257548,exact_name,1,32997,2018,LAUDERDALE,BROADWAY REC_ CENTER,000110,Broadway Rec Ctr,vest_18
32998,4874,100.0,0,95.75371549893843,7,98.30148619957538,1,26.087892363581986,exact_name,1,32998,2018,LAUDERDALE,CENTER STAR 1ST BAPTIST,000006,Center Star 1st Baptist,vest_18
32999,4871,95.0,0,95.67901234567901,7,95.27160493827161,1,41.580037007161266,composite_vote,1,32999,2018,LAUDERDALE,CENTRAL BAPTIST CHURCH,000106,Central Baptist,vest_18
33000,4365,100.0,0,95.71295433364398,7,98.28518173345759,1,8.242589354040064,exact_name,1,33000,2018,LAUDERDALE,CENTRAL COMM_ CENTER,000014,Central Comm Ctr,vest_18
33001,5760,95.0,0,95.73105656350054,7,95.29242262540022,1,11.260099393076999,composite_vote,1,33001,2018,LAUDERDALE,CHRIST CHAPEL CH_ & ANNEX,000112,Christ Chapel Ch Annex,vest_18
33002,4363,100.0,0,95.70552147239265,7,98.28220858895706,1,11.42724999902289,exact_name,1,33002,2018,LAUDERDALE,CLOVERDALE COMM_ CENTER,000013,Cloverdale Comm Ctr,vest_18
33003,4550,79.24528301886792,0,95.73934837092733,7,85.84290915969169,1,18.188029739474274,review,0,33003,2018,LAUDERDALE,E CAMPUS WOODMONT BAP CH,000113,E Campus Woodmont Baptist,vest_18
33004,4367,100.0,0,95.76107899807323,7,98.3044315992293,1,10.550998937821177,exact_name,1,33004,2018,LAUDERDALE,ELGIN SENIOR CENTER,000004,Elgin Senior Ctr,vest_18
33005,4866,100.0,0,95.76023391812866,7,98.30409356725147,1,26.750745783051087,exact_name,1,33005,2018,LAUDERDALE,FAIRGROUNDS RD SENIOR CTR,000108,Fairgrounds Rd Senior Ctr,vest_18
33006,4446,100.0,0,95.51569506726457,7,98.20627802690584,1,29.397665586714453,exact_name,1,33006,2018,LAUDERDALE,FLORENCE - FIRST BAPTIST,000104,Florence First Baptist,vest_18
33007,4873,90.0,0,95.67723342939482,7,92.27089337175792,1,9.754398526397097,composite_vote,1,33007,2018,LAUDERDALE,FLORENCE - HIGH SCHOOL,000114,Florence High,vest_18
33008,4876,95.0,0,95.73091849935317,7,95.29236739974127,1,15.392761877058817,composite_vote,1,33008,2018,LAUDERDALE,FLORENCE BLVD CH CHRIST,000109,Florence Blvd Church of Christ,vest_18
