result_id,source_file_id,year,chamber,district,county,candidate_name,normalized_name,party,votes,source_sheet
HLR-280CB1C74E8A838ECBAD,SRC-4CF437BDF3C43EB4AEB0,1986,house,100,Mobile,Victor Gaston,VICTOR GASTON,R,10492.0,Hse.86gen.
HLR-BC3721FA32D5C9D7EE8D,SRC-4CF437BDF3C43EB4AEB0,1986,house,100,Mobile,Luke Cooley,LUKE COOLEY,D,1987.0,Hse.86gen.
HLR-50F2CDC19CE834E72272,SRC-4CF437BDF3C43EB4AEB0,1986,house,101,Mobile,Ken Kvalheim,KEN KVALHEIM,R,9672.0,Hse.86gen.
HLR-DCB9D20D6A02D2AB1803,SRC-4CF437BDF3C43EB4AEB0,1986,house,101,Mobile,Mildred Laurendine,MILDRED LAURENDINE,D,2041.0,Hse.86gen.
HLR-6D63EF91EBB7E9502E76,SRC-4CF437BDF3C43EB4AEB0,1986,house,102,Mobile,Steve Campbell,STEVE CAMPBELL,R,4066.0,Hse.86gen.
HLR-7A3897AF5F002F0785D7,SRC-4CF437BDF3C43EB4AEB0,1986,house,102,Mobile,J.E. Turner,JE TURNER,D,7141.0,Hse.86gen.
HLR-D4F5D70372B1BFEC5E85,SRC-4CF437BDF3C43EB4AEB0,1986,house,103,Mobile,Yvonne Kennedy,YVONNE KENNEDY,D,5344.0,Hse.86gen.
HLR-ED0D3313BE1A1CBFDD16,SRC-4CF437BDF3C43EB4AEB0,1986,house,104,Mobile,Joseph Lathan,JOSEPH LATHAN,R,5847.0,Hse.86gen.
HLR-8330B873582F4B845A27,SRC-4CF437BDF3C43EB4AEB0,1986,house,104,Mobile,Beth Marietta,BETH MARIETTA,D,5903.0,Hse.86gen.
HLR-076FE0DE2DA010FF856E,SRC-4CF437BDF3C43EB4AEB0,1986,house,105,Mobile,Taylor Harper,TAYLOR HARPER,D,4648.0,Hse.86gen.
HLR-34E36C4A553A249C3318,SRC-434908383637C44840FB,1990,senate,1,Colbert,Bobby Denton,BOBBY DENTON,D,11297.0,Sen.90Gen.
HLR-D5D60E975F4461A394E8,SRC-434908383637C44840FB,1990,senate,1,Lauderdale,Bobby Denton,BOBBY DENTON,D,9872.0,Sen.90Gen.
HLR-AB5EAC8BD3AA200BA0B9,SRC-434908383637C44840FB,1990,senate,9,Blount,Hinton Mitchem,HINTON MITCHEM,D,6699.0,Sen.90Gen.
HLR-87813184ABB6F84D84C6,SRC-434908383637C44840FB,1990,senate,9,DeKalb,Hinton Mitchem,HINTON MITCHEM,D,2342.0,Sen.90Gen.
HLR-CF7A6D9F581D0A68513F,SRC-434908383637C44840FB,1990,senate,9,Marshall,Hinton Mitchem,HINTON MITCHEM,D,10040.0,Sen.90Gen.
HLR-E2B713DB0B66A95491E9,SRC-434908383637C44840FB,1990,senate,2,Lauderdale,Jim Smith,JAMES SMITH,D,5511.0,Sen.90Gen.
HLR-7E60327DB46A30913C57,SRC-434908383637C44840FB,1990,senate,2,Lauderdale,Jim Manley,JAMES MANLEY,R,1406.0,Sen.90Gen.
HLR-704A49852A9FBA13DE15,SRC-434908383637C44840FB,1990,senate,2,Limestone,Jim Smith,JAMES SMITH,D,9146.0,Sen.90Gen.
HLR-7BBB75473C0BC007A569,SRC-434908383637C44840FB,1990,senate,2,Limestone,Jim Manley,JAMES MANLEY,R,4714.0,Sen.90Gen.
HLR-B0A5EA113A3070EBCD03,SRC-434908383637C44840FB,1990,senate,2,Madison,Jim Smith,JAMES SMITH,D,8787.0,Sen.90Gen.
HLR-FCF486D8BF0381563F82,SRC-434908383637C44840FB,1990,senate,2,Madison,Jim Manley,JAMES MANLEY,R,6862.0,Sen.90Gen.
HLR-E831E676529771F79D7A,SRC-434908383637C44840FB,1990,senate,10,Etowah,Jack Floyd,JACK FLOYD,D,16827.0,Sen.90Gen.
HLR-F81E799C9C0E5B7190DD,SRC-434908383637C44840FB,1990,senate,10,Etowah,Chas. B. Boman,CHAS B BOMAN,R,14726.0,Sen.90Gen.
HLR-20163A1F0867B168EED8,SRC-434908383637C44840FB,1990,senate,10,St. Clair,Jack Floyd,JACK FLOYD,D,511.0,Sen.90Gen.
HLR-EE071B5E2D02599FFE85,SRC-434908383637C44840FB,1990,senate,10,St. Clair,Chas. B. Boman,CHAS B BOMAN,R,790.0,Sen.90Gen.
HLR-865D424E35F8FE6E3598,SRC-434908383637C44840FB,1990,senate,3,Lawrence,Ray Campbell,RAY CAMPBELL,D,6079.0,Sen.90Gen.
HLR-65A1A94F6E456F237AA4,SRC-434908383637C44840FB,1990,senate,3,Lawrence,Terry Smith,TERRY SMITH,R,1389.0,Sen.90Gen.
HLR-4F381A5D465AED5EA790,SRC-434908383637C44840FB,1990,senate,3,Morgan,Ray Campbell,RAY CAMPBELL,D,14494.0,Sen.90Gen.
HLR-A64D591320DDE4944519,SRC-434908383637C44840FB,1990,senate,3,Morgan,Terry Smith,TERRY SMITH,R,10221.0,Sen.90Gen.
HLR-2ABE4D1529A344518DD5,SRC-434908383637C44840FB,1990,senate,11,Coosa,Jim Pruitt,JAMES PRUITT,D,2968.0,Sen.90Gen.
HLR-C207E68151F0D06003B5,SRC-434908383637C44840FB,1990,senate,11,Elmore,Jim Pruitt,JAMES PRUITT,D,5330.0,Sen.90Gen.
HLR-29E24A676A8E4FB7890A,SRC-434908383637C44840FB,1990,senate,11,Talladega,Jim Pruitt,JAMES PRUITT,D,12793.0,Sen.90Gen.
HLR-E4456C82E2F0147911F6,SRC-434908383637C44840FB,1990,senate,4,Cullman,Don Hale,DON HALE,R,10212.0,Sen.90Gen.
HLR-997EE5718985A9A170B3,SRC-434908383637C44840FB,1990,senate,4,Madison,Don Hale,DON HALE,R,9677.0,Sen.90Gen.
HLR-9464A2F3555631BCAAD2,SRC-434908383637C44840FB,1990,senate,4,Morgan,Don Hale,DON HALE,R,2014.0,Sen.90Gen.
HLR-6041455CB5E0295BED41,SRC-434908383637C44840FB,1990,senate,12,Calhoun,Doug Ghee,DOUG GHEE,D,17033.0,Sen.90Gen.
HLR-8C08B77C3718643DA795,SRC-434908383637C44840FB,1990,senate,12,Calhoun,Mike James,MICHAEL JAMES,R,10731.0,Sen.90Gen.
HLR-4AB143477BBCA51ECFE4,SRC-434908383637C44840FB,1990,senate,13,Chambers,Gerald Dial,GERALD DIAL,D,5970.0,Sen.90Gen.
HLR-129A39DBC66B286A8B3D,SRC-434908383637C44840FB,1990,senate,13,Cherokee,Gerald Dial,GERALD DIAL,D,3784.0,Sen.90Gen.
HLR-4019710CF2F8EB695EAD,SRC-434908383637C44840FB,1990,senate,13,Clay,Gerald Dial,GERALD DIAL,D,2955.0,Sen.90Gen.
HLR-A054ABB805C85AECEEF5,SRC-434908383637C44840FB,1990,senate,13,Cleburne,Gerald Dial,GERALD DIAL,D,2144.0,Sen.90Gen.
HLR-82098F4EA28D55FFE225,SRC-434908383637C44840FB,1990,senate,13,DeKalb,Gerald Dial,GERALD DIAL,D,637.0,Sen.90Gen.
HLR-6ADBF68779B9ACA45F3A,SRC-434908383637C44840FB,1990,senate,13,Randolph,Gerald Dial,GERALD DIAL,D,3606.0,Sen.90Gen.
HLR-3047B38B490F3695C949,SRC-434908383637C44840FB,1990,senate,5,Pickens,"Robt. Wilson, Jr.",ROBT WILSON,D,3976.0,Sen.90Gen.
HLR-9C5BD0741FC2BF8F0FDF,SRC-434908383637C44840FB,1990,senate,5,Pickens,Eddie Key,EDDIE KEY,R,1850.0,Sen.90Gen.
HLR-25F14029AB29F766640C,SRC-434908383637C44840FB,1990,senate,5,Tuscaloosa,"Robt. Wilson, Jr.",ROBT WILSON,D,5650.0,Sen.90Gen.
HLR-5B61355280E52538C99E,SRC-434908383637C44840FB,1990,senate,5,Tuscaloosa,Eddie Key,EDDIE KEY,R,2641.0,Sen.90Gen.
HLR-5F3DCAF0C633A27F3EB5,SRC-434908383637C44840FB,1990,senate,5,Walker,"Robt. Wilson, Jr.",ROBT WILSON,D,13787.0,Sen.90Gen.
HLR-DD1175F677439A51194C,SRC-434908383637C44840FB,1990,senate,5,Walker,Eddie Key,EDDIE KEY,R,6961.0,Sen.90Gen.
HLR-3284D2F52E3482685EB7,SRC-434908383637C44840FB,1990,senate,6,Fayette,Geo. Bolling,GEO BOLLING,D,6436.0,Sen.90Gen.
HLR-012F621075623EA6DDB8,SRC-434908383637C44840FB,1990,senate,6,Fayette,Rebecca Green,REBECCA GREEN,R,737.0,Sen.90Gen.
HLR-4AB4F5D0F9CEE637F465,SRC-434908383637C44840FB,1990,senate,6,Franklin,Geo. Bolling,GEO BOLLING,D,5428.0,Sen.90Gen.
HLR-745E653EAA174C256D2C,SRC-434908383637C44840FB,1990,senate,6,Franklin,Rebecca Green,REBECCA GREEN,R,2848.0,Sen.90Gen.
HLR-733836E474AE780EA077,SRC-434908383637C44840FB,1990,senate,6,Lamar,Geo. Bolling,GEO BOLLING,D,3636.0,Sen.90Gen.
HLR-228E8F79093F413D9CF4,SRC-434908383637C44840FB,1990,senate,6,Lamar,Rebecca Green,REBECCA GREEN,R,936.0,Sen.90Gen.
HLR-6A1C662772281D5CC7DA,SRC-434908383637C44840FB,1990,senate,6,Marion,Geo. Bolling,GEO BOLLING,D,7672.0,Sen.90Gen.
HLR-E134B7CDAF8B3C41755B,SRC-434908383637C44840FB,1990,senate,6,Marion,Rebecca Green,REBECCA GREEN,R,2218.0,Sen.90Gen.
HLR-E1C4A3E05E985367DA32,SRC-434908383637C44840FB,1990,senate,6,Winston,Geo. Bolling,GEO BOLLING,D,4109.0,Sen.90Gen.
HLR-8798EA6A53E507577CC4,SRC-434908383637C44840FB,1990,senate,6,Winston,Rebecca Green,REBECCA GREEN,R,4428.0,Sen.90Gen.
HLR-AD1F5A124BD6236B5E47,SRC-434908383637C44840FB,1990,senate,14,Bibb,Sonny Moore,SONNY MOORE,D,1298.0,Sen.90Gen.
HLR-0E3F41A41A66370A691C,SRC-434908383637C44840FB,1990,senate,14,Bibb,"Frank Ellis, Jr.",FRANK ELLIS,R,1074.0,Sen.90Gen.
HLR-39E82A1766C647BA247C,SRC-434908383637C44840FB,1990,senate,14,Shelby,Sonny Moore,SONNY MOORE,D,6543.0,Sen.90Gen.
HLR-DD2D08BA5174475D6B06,SRC-434908383637C44840FB,1990,senate,14,Shelby,"Frank Ellis, Jr.",FRANK ELLIS,R,22658.0,Sen.90Gen.
HLR-9F6930780FD34D232EB7,SRC-434908383637C44840FB,1990,senate,14,St. Clair,Sonny Moore,SONNY MOORE,D,5784.0,Sen.90Gen.
HLR-2017B96B578687EC3513,SRC-434908383637C44840FB,1990,senate,14,St. Clair,"Frank Ellis, Jr.",FRANK ELLIS,R,6522.0,Sen.90Gen.
HLR-8D275529EC4E3DE6D87A,SRC-434908383637C44840FB,1990,senate,15,Jefferson,Charlie Waldrep,CHARLIE WALDREP,D,16406.0,Sen.90Gen.
HLR-8BD32C6AF8C48A26F7C4,SRC-434908383637C44840FB,1990,senate,15,Jefferson,John Amari,JOHN AMARI,R,24567.0,Sen.90Gen.
HLR-21C5626ECC6EC854DDA7,SRC-434908383637C44840FB,1990,senate,7,Madison,Bill Smith,WILLIAM SMITH,D,21219.0,Sen.90Gen.
HLR-7F00D40905B0E562F65A,SRC-434908383637C44840FB,1990,senate,7,Madison,Elbert Peters,ELBERT PETERS,R,12419.0,Sen.90Gen.
HLR-BD86734A29CF70CD1CBE,SRC-434908383637C44840FB,1990,senate,16,Jefferson,J.T. Jabo Waggoner,JT JABO WAGGONER,R,37860.0,Sen.90Gen.
HLR-7E3CFF76A3A8E32D4F13,SRC-434908383637C44840FB,1990,senate,8,DeKalb,Lowell Barron,LOWELL BARRON,D,8038.0,Sen.90Gen.
HLR-787836E93E482C52B066,SRC-434908383637C44840FB,1990,senate,8,Jackson,Lowell Barron,LOWELL BARRON,D,7216.0,Sen.90Gen.
HLR-908FB3772EEAA2F26C3F,SRC-434908383637C44840FB,1990,senate,8,Madison,Lowell Barron,LOWELL BARRON,D,5364.0,Sen.90Gen.
HLR-DF014432043BBA557EBC,SRC-434908383637C44840FB,1990,senate,24,Autauga,Walter Owens,WALTER OWENS,D,6731.0,Sen.90Gen.
HLR-220BF27F9091207B3B83,SRC-434908383637C44840FB,1990,senate,24,Autauga,Pat Owens,PAT OWENS,R,3449.0,Sen.90Gen.
HLR-C03C2036CD4870D90008,SRC-434908383637C44840FB,1990,senate,24,Bibb,Walter Owens,WALTER OWENS,D,3770.0,Sen.90Gen.
HLR-3E702C47C6AF7819789F,SRC-434908383637C44840FB,1990,senate,24,Bibb,Pat Owens,PAT OWENS,R,493.0,Sen.90Gen.
HLR-716D0BCBAA15CA41558D,SRC-434908383637C44840FB,1990,senate,24,Chilton,Walter Owens,WALTER OWENS,D,8063.0,Sen.90Gen.
HLR-F0A29CF473691D96FF31,SRC-434908383637C44840FB,1990,senate,24,Chilton,Pat Owens,PAT OWENS,R,3608.0,Sen.90Gen.
HLR-87722DBDD23975DD5A53,SRC-434908383637C44840FB,1990,senate,24,Dallas,Walter Owens,WALTER OWENS,D,7904.0,Sen.90Gen.
HLR-A59296BC6E257FC7A6CD,SRC-434908383637C44840FB,1990,senate,24,Dallas,Pat Owens,PAT OWENS,R,1757.0,Sen.90Gen.
HLR-37FECFB45EB6260F090B,SRC-434908383637C44840FB,1990,senate,17,Jefferson,Mac Parsons,MAC PARSONS,D,22374.0,Sen.90Gen.
HLR-BC70188BBE44B2198A42,SRC-434908383637C44840FB,1990,senate,17,Jefferson,Glenn Wadsworth,GLENN WADSWORTH,R,12709.0,Sen.90Gen.
HLR-BBBDE73EF6E1D93966C4,SRC-434908383637C44840FB,1990,senate,18,Jefferson,Fred Horn,FRED HORN,D,21959.0,Sen.90Gen.
HLR-CC1689A60AACEFDEDDE5,SRC-434908383637C44840FB,1990,senate,25,Montgomery,Larry Dixon,LARRY DIXON,R,27158.0,Sen.90Gen.
HLR-429884C61E5AF04DEA45,SRC-434908383637C44840FB,1990,senate,19,Jefferson,Jim Bennett,JAMES BENNETT,D,24231.0,Sen.90Gen.
HLR-1E537A18DA4580900733,SRC-434908383637C44840FB,1990,senate,26,Elmore,Charles Langford,CHARLES LANGFORD,D,3087.0,Sen.90Gen.
HLR-8B0263CF1EFC9A050F2D,SRC-434908383637C44840FB,1990,senate,26,Montgomery,Charles Langford,CHARLES LANGFORD,D,18351.0,Sen.90Gen.
HLR-5FC90983A6DC662AC993,SRC-434908383637C44840FB,1990,senate,20,Jefferson,Earl Hilliard,EARL HILLIARD,D,22189.0,Sen.90Gen.
HLR-EF6F66173BA4D5FAABED,SRC-434908383637C44840FB,1990,senate,21,Hale,Ryan deGraffenried,RYAN DEGRAFFENRIED,D,655.0,Sen.90Gen.
HLR-847E9A0FAB0541515839,SRC-434908383637C44840FB,1990,senate,21,Tuscaloosa,Ryan deGraffenried,RYAN DEGRAFFENRIED,D,23790.0,Sen.90Gen.
HLR-930CA6D519564F827930,SRC-434908383637C44840FB,1990,senate,27,Lee,Ted Little,TED LITTLE,D,13356.0,Sen.90Gen.
HLR-1D47D1EDC45042BAC5A5,SRC-434908383637C44840FB,1990,senate,27,Lee,Marrell McNeal,MARRELL MCNEAL,R,5644.0,Sen.90Gen.
HLR-C4F96A5442F292D8857C,SRC-434908383637C44840FB,1990,senate,27,Tallapoosa,Ted Little,TED LITTLE,D,9976.0,Sen.90Gen.
HLR-EAAFD6B09E155843EC4B,SRC-434908383637C44840FB,1990,senate,27,Tallapoosa,Marrell McNeal,MARRELL MCNEAL,R,2614.0,Sen.90Gen.
HLR-6C2608A60BF6A0C9EBD4,SRC-434908383637C44840FB,1990,senate,22,Choctaw,W.H. (Pat) Lindsey,WH PAT LINDSEY,D,1460.0,Sen.90Gen.
HLR-A436B9B8D2AD40572EEC,SRC-434908383637C44840FB,1990,senate,22,Clarke,W.H. (Pat) Lindsey,WH PAT LINDSEY,D,5141.0,Sen.90Gen.
HLR-D71DEEE6D0303ED7250B,SRC-434908383637C44840FB,1990,senate,22,Conecuh,W.H. (Pat) Lindsey,WH PAT LINDSEY,D,2801.0,Sen.90Gen.
HLR-43A5329D72B80A94BB26,SRC-434908383637C44840FB,1990,senate,22,Marengo,W.H. (Pat) Lindsey,WH PAT LINDSEY,D,5404.0,Sen.90Gen.
HLR-6E8F742B1B860ACDD799,SRC-434908383637C44840FB,1990,senate,22,Monroe,W.H. (Pat) Lindsey,WH PAT LINDSEY,D,3686.0,Sen.90Gen.
HLR-00EC4D7C5A7CF525114F,SRC-434908383637C44840FB,1990,senate,22,Washington,W.H. (Pat) Lindsey,WH PAT LINDSEY,D,4781.0,Sen.90Gen.
HLR-59B16E8B9980ED8C6AEF,SRC-434908383637C44840FB,1990,senate,28,Barbour,Danny Corbett,DANNY CORBETT,D,5059.0,Sen.90Gen.
HLR-177CEF5DB61000D89F18,SRC-434908383637C44840FB,1990,senate,28,Barbour,Randolph Hall,RANDOLPH HALL,R,2148.0,Sen.90Gen.
HLR-13A4E93DDB9288C9643E,SRC-434908383637C44840FB,1990,senate,28,Bullock,Danny Corbett,DANNY CORBETT,D,2632.0,Sen.90Gen.
HLR-683190C6BBEEAB3576CD,SRC-434908383637C44840FB,1990,senate,28,Bullock,Randolph Hall,RANDOLPH HALL,R,1500.0,Sen.90Gen.
HLR-4150F74AA72BAFC22452,SRC-434908383637C44840FB,1990,senate,28,Macon,Danny Corbett,DANNY CORBETT,D,5704.0,Sen.90Gen.
HLR-F891117664169A80FECF,SRC-434908383637C44840FB,1990,senate,28,Macon,Randolph Hall,RANDOLPH HALL,R,881.0,Sen.90Gen.
HLR-F0856976260FDA5AA10D,SRC-434908383637C44840FB,1990,senate,28,Russell,Danny Corbett,DANNY CORBETT,D,5651.0,Sen.90Gen.
HLR-76077517C07A5F3FF1DE,SRC-434908383637C44840FB,1990,senate,28,Russell,Randolph Hall,RANDOLPH HALL,R,2602.0,Sen.90Gen.
HLR-AD4EB59BBE077D26D890,SRC-434908383637C44840FB,1990,senate,29,Geneva,Chip Bailey,CHIP BAILEY,D,5355.0,Sen.90Gen.
HLR-F3DE8B2E896DFF081F2B,SRC-434908383637C44840FB,1990,senate,29,Geneva,MiMi Page,MIMI PAGE,R,2214.0,Sen.90Gen.
HLR-028843F0947647B9EDEA,SRC-434908383637C44840FB,1990,senate,29,Henry,Chip Bailey,CHIP BAILEY,D,3590.0,Sen.90Gen.
HLR-510849D7AA581791F925,SRC-434908383637C44840FB,1990,senate,29,Henry,MiMi Page,MIMI PAGE,R,1519.0,Sen.90Gen.
HLR-70FC21810DB79A5BD2AF,SRC-434908383637C44840FB,1990,senate,29,Houston,Chip Bailey,CHIP BAILEY,D,14128.0,Sen.90Gen.
HLR-572497F12CC55514DB43,SRC-434908383637C44840FB,1990,senate,29,Houston,MiMi Page,MIMI PAGE,R,7806.0,Sen.90Gen.
HLR-B010F53F6C33457F055F,SRC-434908383637C44840FB,1990,senate,23,Choctaw,Hank Sanders,HANK SANDERS,D,2542.0,Sen.90Gen.
HLR-5397BBEC17796FA068F4,SRC-434908383637C44840FB,1990,senate,23,Choctaw,Walt Williams,WALT WILLIAMS,R,715.0,Sen.90Gen.
HLR-562AD6C13DF750AF218B,SRC-434908383637C44840FB,1990,senate,23,Dallas,Hank Sanders,HANK SANDERS,D,3431.0,Sen.90Gen.
HLR-B1E323E7AC2A780CD117,SRC-434908383637C44840FB,1990,senate,23,Dallas,Walt Williams,WALT WILLIAMS,R,1502.0,Sen.90Gen.
HLR-F99A9395E30888EF85D9,SRC-434908383637C44840FB,1990,senate,23,Greene,Hank Sanders,HANK SANDERS,D,2996.0,Sen.90Gen.
HLR-65A313EEA74D71EA81D8,SRC-434908383637C44840FB,1990,senate,23,Greene,Walt Williams,WALT WILLIAMS,R,851.0,Sen.90Gen.
HLR-8820C93C965C5342335E,SRC-434908383637C44840FB,1990,senate,23,Hale,Hank Sanders,HANK SANDERS,D,2658.0,Sen.90Gen.
HLR-E8F589C14A7FC59558F2,SRC-434908383637C44840FB,1990,senate,23,Hale,Walt Williams,WALT WILLIAMS,R,1496.0,Sen.90Gen.
HLR-8B96045B1AD12A282F50,SRC-434908383637C44840FB,1990,senate,23,Lowndes,Hank Sanders,HANK SANDERS,D,2558.0,Sen.90Gen.
HLR-28398BFFDF562B981441,SRC-434908383637C44840FB,1990,senate,23,Lowndes,Walt Williams,WALT WILLIAMS,R,1238.0,Sen.90Gen.
HLR-D5F00B557AF9746CD65E,SRC-434908383637C44840FB,1990,senate,23,Perry,Hank Sanders,HANK SANDERS,D,2941.0,Sen.90Gen.
HLR-F3B66341E4FE4329B7BA,SRC-434908383637C44840FB,1990,senate,23,Perry,Walt Williams,WALT WILLIAMS,R,1803.0,Sen.90Gen.
HLR-6DDCCD0F5B4553CFC8E5,SRC-434908383637C44840FB,1990,senate,23,Sumter,Hank Sanders,HANK SANDERS,D,3934.0,Sen.90Gen.
HLR-E43B4176ED83639CF08E,SRC-434908383637C44840FB,1990,senate,23,Sumter,Walt Williams,WALT WILLIAMS,R,1295.0,Sen.90Gen.
HLR-022ADECC30B3ED2E8967,SRC-434908383637C44840FB,1990,senate,23,Wilcox,Hank Sanders,HANK SANDERS,D,3243.0,Sen.90Gen.
HLR-D963C97D117F23C9946D,SRC-434908383637C44840FB,1990,senate,23,Wilcox,Walt Williams,WALT WILLIAMS,R,1520.0,Sen.90Gen.
HLR-931EFAC50440F86F94F6,SRC-434908383637C44840FB,1990,senate,30,Butler,"Wendell ""Walking"" Mitchell",WENDELL WALKING MITCHELL,D,5161.0,Sen.90Gen.
HLR-21CA75D5C41AC4679BB6,SRC-434908383637C44840FB,1990,senate,30,Butler,Doni Ingram,DONI INGRAM,R,1644.0,Sen.90Gen.
HLR-B8DFE6472E076BBFDE44,SRC-434908383637C44840FB,1990,senate,30,Crenshaw,"Wendell ""Walking"" Mitchell",WENDELL WALKING MITCHELL,D,3361.0,Sen.90Gen.
HLR-0BD2014EBF349D192A80,SRC-434908383637C44840FB,1990,senate,30,Crenshaw,Doni Ingram,DONI INGRAM,R,1075.0,Sen.90Gen.
HLR-3392FFAF72D032996B1D,SRC-434908383637C44840FB,1990,senate,30,Dale,"Wendell ""Walking"" Mitchell",WENDELL WALKING MITCHELL,D,6254.0,Sen.90Gen.
HLR-D938A38ABA9ED6EBD8D6,SRC-434908383637C44840FB,1990,senate,30,Dale,Doni Ingram,DONI INGRAM,R,3609.0,Sen.90Gen.
HLR-E3D2CA18B0C9736A4A78,SRC-434908383637C44840FB,1990,senate,30,Pike,"Wendell ""Walking"" Mitchell",WENDELL WALKING MITCHELL,D,4981.0,Sen.90Gen.
HLR-D064F6C11CA2FD975681,SRC-434908383637C44840FB,1990,senate,30,Pike,Doni Ingram,DONI INGRAM,R,4069.0,Sen.90Gen.
HLR-C1A3CFFF0F0553DC165A,SRC-434908383637C44840FB,1990,senate,31,Coffee,E.C. Crum Foshee,EC CRUM FOSHEE,D,5623.0,Sen.90Gen.
HLR-1A0B4FD7E64DB406581A,SRC-434908383637C44840FB,1990,senate,31,Coffee,J.T. Raley,JT RALEY,R,4787.0,Sen.90Gen.
HLR-133C3D947AA72BDD702C,SRC-434908383637C44840FB,1990,senate,31,Covington,E.C. Crum Foshee,EC CRUM FOSHEE,D,6955.0,Sen.90Gen.
HLR-09DA7344DA3F30CE6386,SRC-434908383637C44840FB,1990,senate,31,Covington,J.T. Raley,JT RALEY,R,4462.0,Sen.90Gen.
HLR-0AFB622985BBC94BDB5B,SRC-434908383637C44840FB,1990,senate,31,Escambia,E.C. Crum Foshee,EC CRUM FOSHEE,D,4358.0,Sen.90Gen.
HLR-55BF99E95E46A01C1CD4,SRC-434908383637C44840FB,1990,senate,31,Escambia,J.T. Raley,JT RALEY,R,3080.0,Sen.90Gen.
HLR-A17B9A851388488F1575,SRC-434908383637C44840FB,1990,senate,32,Baldwin,Lyle Underwood,LYLE UNDERWOOD,D,12909.0,Sen.90Gen.
HLR-3AE8D488EFFA6BC0237B,SRC-434908383637C44840FB,1990,senate,32,Baldwin,Albert Lipscomb,ALBERT LIPSCOMB,R,15526.0,Sen.90Gen.
HLR-A09C9D36DE439070A01D,SRC-434908383637C44840FB,1990,senate,32,Mobile,Lyle Underwood,LYLE UNDERWOOD,D,4478.0,Sen.90Gen.
HLR-9136EE273868043C7759,SRC-434908383637C44840FB,1990,senate,32,Mobile,Albert Lipscomb,ALBERT LIPSCOMB,R,4942.0,Sen.90Gen.
HLR-234CF7E43397F4837A72,SRC-434908383637C44840FB,1990,senate,33,Mobile,Michael Figures,MICHAEL FIGURES,D,16220.0,Sen.90Gen.
HLR-C3AE396737135E22E61F,SRC-434908383637C44840FB,1990,senate,33,Mobile,Michael Bridges,MICHAEL BRIDGES,R,5744.0,Sen.90Gen.
HLR-6FEEECD492A8CA4A1B7C,SRC-434908383637C44840FB,1990,senate,34,Mobile,Ann Bedsole,ANN BEDSOLE,R,23146.0,Sen.90Gen.
HLR-30DF1F34F6CDED924C20,SRC-434908383637C44840FB,1990,senate,35,Mobile,Steve Windom,STEVE WINDOM,D,16663.0,Sen.90Gen.
HLR-7EB18E441534817ABA62,SRC-434908383637C44840FB,1990,senate,35,Mobile,Jerry Lathan,JERRY LATHAN,R,9225.0,Sen.90Gen.
HLR-48F92F1186943F4F2C96,SRC-434908383637C44840FB,1990,house,1,Lauderdale,"Nelson Starkey, Jr.",NELSON STARKEY,D,7095.0,Hse.90Gen.
HLR-7CB540E02DD6B2FDBB75,SRC-434908383637C44840FB,1990,house,13,Walker,Tom Hogan,THOMAS HOGAN,D,9019.0,Hse.90Gen.
HLR-26F11935CDF728A2ED9E,SRC-434908383637C44840FB,1990,house,13,Walker,James Brooks,JAMES BROOKS,R,2277.0,Hse.90Gen.
HLR-FA074CD518D264ACBD65,SRC-434908383637C44840FB,1990,house,2,Colbert,Marcel Black,MARCEL BLACK,D,6496.0,Hse.90Gen.
HLR-D31D5E50E9DBD7EDCDF6,SRC-434908383637C44840FB,1990,house,14,Tuscaloosa,Johnny Cagle,JOHNNY CAGLE,D,1772.0,Hse.90Gen.
HLR-16F3F1FE81ECA3AF0CE6,SRC-434908383637C44840FB,1990,house,14,Walker,Johnny Cagle,JOHNNY CAGLE,D,6918.0,Hse.90Gen.
HLR-FA33BA5F8D8670E4AAB4,SRC-434908383637C44840FB,1990,house,3,Colbert,J.W. Goodwin,JW GOODWIN,D,4223.0,Hse.90Gen.
HLR-AE47E3FABE04834D490A,SRC-434908383637C44840FB,1990,house,3,Colbert,"Houston Cobb, Jr.",HOUSTON COBB,R,1642.0,Hse.90Gen.
HLR-80C462AF773DDC96A41D,SRC-434908383637C44840FB,1990,house,3,Lauderdale,J.W. Goodwin,JW GOODWIN,D,2374.0,Hse.90Gen.
HLR-FEC2BF8EBDEC462931DA,SRC-434908383637C44840FB,1990,house,3,Lauderdale,"Houston Cobb, Jr.",HOUSTON COBB,R,997.0,Hse.90Gen.
HLR-8CE74F373D52C5881D3A,SRC-434908383637C44840FB,1990,house,15,Pickens,Allen Layson,ALLEN LAYSON,D,5048.0,Hse.90Gen.
HLR-CA5365260B2FA73C76CD,SRC-434908383637C44840FB,1990,house,15,Tuscaloosa,Allen Layson,ALLEN LAYSON,D,4204.0,Hse.90Gen.
HLR-9ED9E1F7ECCE2D3C43CF,SRC-434908383637C44840FB,1990,house,4,Lauderdale,James Hamilton,JAMES HAMILTON,D,5010.0,Hse.90Gen.
HLR-653A769FC443A9AA0CF9,SRC-434908383637C44840FB,1990,house,4,Limestone,James Hamilton,JAMES HAMILTON,D,1883.0,Hse.90Gen.
HLR-DB7B025DA686BC451420,SRC-434908383637C44840FB,1990,house,16,Fayette,Max Newman,MAX NEWMAN,D,5165.0,Hse.90Gen.
