canonical_candidate_id,cycle,chamber,district,party,candidate,incumbent,prior_candidate_name,prior_party,match_method,match_confidence,review_status
AL-2002-house-17-D-MILLICAN-MIKE,2002,house,17,D,"Millican, Mike",1,"Millican, Michael",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-17-R-WESTBROOKS-MIKE,2002,house,17,R,"Westbrooks, Mike",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-18-D-MORROW-JOHNNY-MACK,2002,house,18,D,"Morrow, Johnny Mack",1,"Morrow, Johnny",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-19-D-HALL-LAURA,2002,house,19,D,"Hall, Laura",1,"Hall, Laura",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-20-D-MILLER-JEFF,2002,house,20,D,"Miller, Jeff",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-20-R-SANDERFORD-HOWARD,2002,house,20,R,"Sanderford, Howard",1,"Sanderford, Howard",R,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-21-D-HINSHAW-RANDY,2002,house,21,D,"Hinshaw, Randy",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-21-R-DUGAN-JERRY,2002,house,21,R,"Dugan, Jerry",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-22-D-HALL-ALBERT,2002,house,22,D,"Hall, Albert",1,"Hall, Albert",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-22-R-STAMM-DAVID-L,2002,house,22,R,"Stamm, David L.",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-23-D-ROBINSON-JOHN,2002,house,23,D,"Robinson, John",1,"Robinson, John",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-24-D-HENDRIX-J-LUTHER,2002,house,24,D,"Hendrix, J. Luther",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-24-R-GREESON-TODD,2002,house,24,R,"Greeson, Todd",1,"Greeson, Todd",R,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-25-D-MILES-PAM,2002,house,25,D,"Miles, Pam",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-25-R-GARNER-RAY,2002,house,25,R,"Garner, Ray",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-26-D-MCDANIEL-FRANK,2002,house,26,D,"McDaniel, Frank",1,"McDaniel, W.",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-26-R-PATTERSON-JEFFREY,2002,house,26,R,"Patterson, Jeffrey",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-28-D-FORD-CRAIG,2002,house,28,D,"Ford, Craig",1,"Ford, Craig",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-28-R-ABEL-DAVID-C,2002,house,28,R,"Abel, David C.",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-29-D-PAGE-JACK,2002,house,29,D,"Page, Jack",1,"Page, John III",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-29-R-NORDGREN-BECKY,2002,house,29,R,"Nordgren, Becky",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-30-R-GALLIHER-BLAINE,2002,house,30,R,"Galliher, Blaine",0,"Galliher, Blaine",D,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-31-D-VENABLE-JACK-B,2002,house,31,D,"Venable, Jack B.",1,"Venable, Jack",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-31-R-SHAW-MICKEY-B,2002,house,31,R,"Shaw, Mickey B.",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-32-D-BOYD-BARBARA-BIGSBY,2002,house,32,D,"Boyd, Barbara Bigsby",1,"Boyd, Barbara",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-32-R-LITTLE-BENJAMIN-L,2002,house,32,R,"Little, Benjamin L.",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-33-D-CURTIS-CLARA,2002,house,33,D,"Curtis, Clara",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-33-R-JOHNSON-RON,2002,house,33,R,"Johnson, Ron",0,"Johnson, Ronald",D,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-34-R-THOMAS-ELWYN,2002,house,34,R,"Thomas, Elwyn",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-35-D-HURST-STEVE,2002,house,35,D,"Hurst, Steve",1,"Hurst, Steve",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-35-R-SIMS-LARRY-P,2002,house,35,R,"Sims, Larry P.",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-36-D-CHANDLER-WAYNE,2002,house,36,D,"Chandler, Wayne",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-36-R-WOOD-RANDY,2002,house,36,R,"Wood, Randy",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-37-D-LAIRD-RICHARD,2002,house,37,D,"Laird, Richard",1,"Laird, Richard Sr.",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-37-R-CREED-WAYNE-J,2002,house,37,R,"Creed, Wayne J.",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-38-D-PATTERSON-ARTHUR-FRANK-JR,2002,house,38,D,"Patterson, Arthur Frank, Jr.",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-38-R-BRIDGES-DUWAYNE,2002,house,38,R,"Bridges, DuWayne",1,"Bridges, DuWayne",R,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-39-D-LINDSEY-RICHARD-J,2002,house,39,D,"Lindsey, Richard J.",1,"Lindsey, Richard",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-40-D-FITE-LEA,2002,house,40,D,"Fite, Lea",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-40-R-BROOKS-PETE,2002,house,40,R,"Brooks, Pete",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-41-D-MCKINZIE-MACK,2002,house,41,D,"McKinzie, Mack",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-41-R-HILL-MIKE,2002,house,41,R,"Hill, Mike",1,"Hill, Mike",R,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-42-D-MARTIN-JAMES-M-JIMMY,2002,house,42,D,"Martin, James M. ""Jimmy""",1,"Martin, James",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-42-R-CATON-ALLEN,2002,house,42,R,"Caton, Allen",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-43-R-MCCLURKIN-MARY-SUE,2002,house,43,R,"McClurkin, Mary Sue",1,"McClurkin, Mary Sue",R,shor_pre_election_roster_district_or_unique_surname,medium,supported
AL-2002-house-44-R-PAYNE-ARTHUR,2002,house,44,R,"Payne, Arthur",1,"Payne, Arthur",R,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-45-R-MORTON-ALBERT,2002,house,45,R,"Morton, Albert",1,"Morton, Albert",R,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-46-R-GAINES-MARK,2002,house,46,R,"Gaines, Mark",1,"Gaines, Mark",R,shor_pre_election_roster_district_or_unique_surname,medium,supported
AL-2002-house-47-R-HAWKINS-JOHN-H,2002,house,47,R,"Hawkins, John H.",1,"Hawkins, John Jr.",R,shor_pre_election_roster_district_or_unique_surname,medium,supported
AL-2002-house-48-R-CARNS-JIM,2002,house,48,R,"Carns, Jim",1,"Carns, Jim",R,shor_pre_election_roster_district_or_unique_surname,medium,supported
AL-2002-house-49-R-WARD-CAM,2002,house,49,R,"Ward, Cam",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-50-D-QUARLES-MARILYN,2002,house,50,D,"Quarles, Marilyn",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-50-R-MCCLENDON-JIM,2002,house,50,R,"McClendon, Jim",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-51-R-BEASON-SCOTT,2002,house,51,R,"Beason, Scott",1,"Beason, Scott",R,shor_pre_election_roster_district_or_unique_surname,medium,supported
AL-2002-house-52-D-ROGER-JOHN-W-JR,2002,house,52,D,"Roger, John W., Jr.",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-53-D-NEWTON-DEMETRIUS-C,2002,house,53,D,"Newton, Demetrius C.",1,"Newton, Demetrius Sr.",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-54-D-PERDUE-GEORGE,2002,house,54,D,"Perdue, George",1,"Perdue, George",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-55-D-MAJOR-ERIC,2002,house,55,D,"Major, Eric",1,"Major, Eric",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-56-D-DUNN-PRICILLA,2002,house,56,D,"Dunn, Pricilla",1,"Dunn, Priscilla",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-57-D-COLEMAN-MERIKA,2002,house,57,D,"Coleman, Merika",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-58-D-ROBINSON-OLIVER,2002,house,58,D,"Robinson, Oliver",1,"Robinson, Oliver",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-59-D-MOORE-MARY,2002,house,59,D,"Moore, Mary",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-59-R-WASHINGTON-WILLIAM,2002,house,59,R,"Washington, William",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-60-D-COLEMAN-LINDA,2002,house,60,D,"Coleman, Linda",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-61-D-LAYSON-ALLEN,2002,house,61,D,"Layson, Allen",1,"Layson, Allen",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-62-D-MERRILL-JOHN-H,2002,house,62,D,"Merrill, John H.",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-62-R-ALLEN-GERALD,2002,house,62,R,"Allen, Gerald",1,"Allen, Gerald",R,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-63-D-VANDERMEER-JEANETTE,2002,house,63,D,"VanderMeer, Jeanette",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-63-R-BENTLEY-ROBERT,2002,house,63,R,"Bentley, Robert",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-64-D-WARREN-J-E-JIMMY,2002,house,64,D,"Warren, J.E. ""Jimmy""",1,"Warren, James",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-64-R-ALBRITTON-GREG,2002,house,64,R,"Albritton, Greg",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-65-D-DOLBARE-JEFF,2002,house,65,D,"Dolbare, Jeff",1,"Dolbare, Jeff",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-65-R-WILLIAMS-NICK,2002,house,65,R,"Williams, Nick",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-66-D-WHITE-F-P-SKIPPY,2002,house,66,D,"White, F.P. ""Skippy""",1,"White, Frank Paul",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-67-D-SALAAM-Y,2002,house,67,D,"Salaam, Y.",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-67-R-STORY-MARK-A,2002,house,67,R,"Story, Mark A.",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-68-D-JACKSON-THOMAS-E,2002,house,68,D,"Jackson, Thomas E.",1,"Jackson, Thomas Jr.",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-69-D-THOMAS-JAMES-L,2002,house,69,D,"Thomas, James L.",1,"Thomas, James",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-70-D-MELTON-BRYANT,2002,house,70,D,"Melton, Bryant",1,"Melton, Bryant Jr.",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-70-R-HILL-STEPHEN,2002,house,70,R,"Hill, Stephen",1,"Hill, Mike",R,shor_pre_election_roster_district_or_unique_surname,medium,supported
AL-2002-house-71-D-BLACK-LUCIUS,2002,house,71,D,"Black, Lucius",1,"Black, Lucius",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-72-D-SINGLETON-BOBBY,2002,house,72,D,"Singleton, Bobby",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-73-R-GRIMES-DAVID,2002,house,73,R,"Grimes, David",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-74-D-OTT-RUTH-MITCHELL,2002,house,74,D,"Ott, Ruth Mitchell",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-74-R-LOVE-JAY-JR,2002,house,74,R,"Love, Jay, Jr.",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-75-R-BREWBAKER-DICK-L,2002,house,75,R,"Brewbaker, Dick L.",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-76-D-MCCLAMMY-THAD,2002,house,76,D,"McClammy, Thad",1,"McClammy, Thad",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-76-R-GRANT-TANNER,2002,house,76,R,"Grant, Tanner",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-77-D-KNIGHT-JOHN,2002,house,77,D,"Knight, John",1,"Knight, John Jr.",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-78-D-HOLMES-ALVIN,2002,house,78,D,"Holmes, Alvin",1,"Holmes, Alvin",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-79-R-HUBBARD-MIKE,2002,house,79,R,"Hubbard, Mike",1,"Hubbard, Mike",R,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-80-D-VANCE-LESLEY,2002,house,80,D,"Vance, Lesley",1,"Vance, Lesley",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-81-D-GRAHAM-BETTY-CAROL,2002,house,81,D,"Graham, Betty Carol",1,"Graham, Betty",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-81-R-PATTERSON-BENJIE,2002,house,81,R,"Patterson, Benjie",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-82-D-FORD-JOHNNY,2002,house,82,D,"Ford, Johnny",1,"Ford, Johnny",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-83-D-BANDY-GEORGE-TOOTIE,2002,house,83,D,"Bandy, George (Tootie)",1,"Bandy, George",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-84-D-BEASLEY-BILLY,2002,house,84,D,"Beasley, Billy",1,"Beasley, William",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-85-D-BAKER-LOCY-SUNNY,2002,house,85,D,"Baker, Locy ""Sunny""",1,"Baker, Locy",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-85-R-SMITH-GARY-L,2002,house,85,R,"Smith, Gary L.",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-86-D-CAROTHERS-JOE,2002,house,86,D,"Carothers, Joe",1,"Carothers, Joe Jr.",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-87-D-HUTTO-MICKEY-A,2002,house,87,D,"Hutto, Mickey A.",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-87-R-BECK-WARREN-HARRIS,2002,house,87,R,"Beck, Warren Harris",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-88-R-GIPSON-H-MAC,2002,house,88,R,"Gipson, H. Mac",1,"Gipson, H. Mac Jr.",R,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-89-D-BOOTHE-ALAN,2002,house,89,D,"Boothe, Alan",1,"Boothe, Alan",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-90-D-NEWTON-CHARLES,2002,house,90,D,"Newton, Charles",1,"Newton, Charles",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-91-D-SPICER-TERRY,2002,house,91,D,"Spicer, Terry",1,"Spicer, Terry",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-91-R-HOWELL-WES,2002,house,91,R,"Howell, Wes",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-92-D-HAMMETT-SETH,2002,house,92,D,"Hammett, Seth",1,"Hammett, Seth",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-92-R-BROXTON-ROGER,2002,house,92,R,"Broxton, Roger",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-93-R-CLOUSE-STEVE,2002,house,93,R,"Clouse, Steve",1,"Clouse, Steve",R,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-94-R-FAUST-JOE-SR,2002,house,94,R,"Faust, Joe, Sr.",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-95-R-MCMILLAN-STEVE,2002,house,95,R,"McMillan, Steve",1,"McMillan, Stephen",R,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-96-R-DAVIS-RANDY,2002,house,96,R,"Davis, Randy",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-97-D-KENNEDY-YVONNE,2002,house,97,D,"Kennedy, Yvonne",1,"Kennedy, Yvonne",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-98-D-CLARK-BILL,2002,house,98,D,"Clark, Bill",1,"Clark, William",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-99-D-BUSKEY-JAMES-E,2002,house,99,D,"Buskey, James E.",1,"Buskey, James",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-100-R-GASTON-VICTOR,2002,house,100,R,"Gaston, Victor",1,"Gaston, Victor",R,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-101-R-ISON-JAMIE,2002,house,101,R,"Ison, Jamie",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-102-D-JOHNSON-GARY,2002,house,102,D,"Johnson, Gary",1,"Johnson, Ronald",D,shor_pre_election_roster_district_or_unique_surname,medium,supported
AL-2002-house-102-R-TURNER-J-E,2002,house,102,R,"Turner, J.E.",1,"Turner, J.E.",R,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-103-D-MITCHELL-JOSEPH-C,2002,house,103,D,"Mitchell, Joseph C.",1,"Mitchell, Joseph",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-104-D-WEBSTER-DANIEL-J,2002,house,104,D,"Webster, Daniel J.",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-house-104-R-BARTON-JIM,2002,house,104,R,"Barton, Jim",1,"Barton, Jim Jr.",R,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-house-105-R-COLLIER-JACK-SPENCER,2002,house,105,R,"Collier, ""Jack"" Spencer",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-senate-1-D-DENTON-BOBBY,2002,senate,1,D,"Denton, Bobby",1,"Denton, Bobby",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-senate-1-R-HANSON-QUINTON,2002,senate,1,R,"Hanson, Quinton",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-senate-2-D-BUTLER-TOM,2002,senate,2,D,"Butler, Tom",1,"Butler, Tom",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-senate-2-R-ANDREWS-STEVE,2002,senate,2,R,"Andrews, Steve",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-senate-3-D-ROBERTS-TOMMY-ED,2002,senate,3,D,"Roberts, Tommy Ed",1,"Roberts, Tommy Ed",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-senate-3-R-SMITH-TERRY,2002,senate,3,R,"Smith, Terry",1,"Smith, Harri Anne",R,shor_pre_election_roster_district_or_unique_surname,medium,supported
AL-2002-senate-4-D-LITTLE-ZEB,2002,senate,4,D,"Little, Zeb",1,"Little, Zebulon Sr.",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-senate-4-R-HUNT-GUY,2002,senate,4,R,"Hunt, Guy",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-senate-5-D-DUTTON-JOHN-RANDALL,2002,senate,5,D,"Dutton, John Randall",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-senate-5-R-LEE-CURT,2002,senate,5,R,"Lee, Curt",1,"Lee, Curt",R,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-senate-6-D-BEDFORD-ROGER,2002,senate,6,D,"Bedford, Roger",1,"Bedford, Roger Jr.",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-senate-6-R-FRAZIER-BETTY,2002,senate,6,R,"Frazier, Betty",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-senate-7-D-ENFINGER-JEFF,2002,senate,7,D,"Enfinger, Jeff",1,"Enfinger, Jeff",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-senate-7-R-PETERS-ELBERT,2002,senate,7,R,"Peters, Elbert",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-senate-8-D-BARRON-LOWELL,2002,senate,8,D,"Barron, Lowell",1,"Barron, Lowell",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-senate-8-R-HAMMONDS-DAVID,2002,senate,8,R,"Hammonds, David",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-senate-9-D-MITCHEM-HINTON,2002,senate,9,D,"Mitchem, Hinton",1,"Mitchem, Hinton",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-senate-9-R-EDMONDS-DORIS,2002,senate,9,R,"Edmonds, Doris",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-senate-10-D-MEANS-LARRY,2002,senate,10,D,"Means, Larry",1,"Means, Larry",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-senate-10-R-WILLIAMS-DAVID-L,2002,senate,10,R,"Williams, David L.",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-senate-11-D-PREIUTT-JIM,2002,senate,11,D,"Preiutt, Jim",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-senate-11-R-BRADFORD-RALPH-SR,2002,senate,11,R,"Bradford, Ralph, Sr.",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-senate-12-D-GRAY-PRESTON-R-JR,2002,senate,12,D,"Gray, Preston R., Jr.",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-senate-12-R-MARSH-DEL,2002,senate,12,R,"Marsh, Del",1,"Marsh, Del",R,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-senate-13-D-DIAL-GERALD,2002,senate,13,D,"Dial, Gerald",1,"Dial, Gerald",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-senate-14-R-ERWIN-HENRY-E-HANK-JR,2002,senate,14,R,"Erwin, Henry E. ""Hank"", Jr.",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-senate-15-D-TURNER-JOHN,2002,senate,15,D,"Turner, John",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-senate-15-R-FRENCH-STEVE,2002,senate,15,R,"French, Steve",1,"French, Steve",R,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-senate-16-R-WAGGONER-J-T-JABO,2002,senate,16,R,"Waggoner, J.T. ""Jabo""",1,"Waggoner, JT",R,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-senate-17-D-MOORE-CAROLINE-B,2002,senate,17,D,"Moore, Caroline B.",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-senate-17-R-BIDDLE-JACK-III,2002,senate,17,R,"Biddle, Jack, III",1,"Biddle, Jack",R,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-senate-18-D-SMITHERMAN-RODGER-M,2002,senate,18,D,"Smitherman, Rodger M.",1,"Smitherman, Rodger",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-senate-19-D-MCCLAIN-E-B,2002,senate,19,D,"McClain, E.B.",1,McClain,D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-senate-19-R-WALKER-CLIFF,2002,senate,19,R,"Walker, Cliff",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-senate-20-D-ESCOTT-SUNDRA,2002,senate,20,D,"Escott, Sundra",1,"Escott, Sundra",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-senate-21-D-POOLE-PHIL,2002,senate,21,D,"Poole, Phil",1,"Poole, Phil",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-senate-21-R-TINGLE-JERRY,2002,senate,21,R,"Tingle, Jerry",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-senate-22-D-LINDSEY-PAT,2002,senate,22,D,"Lindsey, Pat",1,Lindsey,D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-senate-22-R-DAY-SHELDON-A,2002,senate,22,R,"Day, Sheldon A.",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-senate-23-D-SANDERS-HANK,2002,senate,23,D,"Sanders, Hank",1,"Sanders, Henry",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-senate-23-R-MOTES-RICHARD,2002,senate,23,R,"Motes, Richard",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-senate-24-D-STEELE-CHARLES-JR,2002,senate,24,D,"Steele, Charles, Jr.",1,"Steele, Charles Jr.",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-senate-25-D-COX-HOBSON,2002,senate,25,D,"Cox, Hobson",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-senate-25-R-DIXON-LARRY,2002,senate,25,R,"Dixon, Larry",1,"Dixon, Larry",R,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-senate-26-D-ROSS-QUINTON-T,2002,senate,26,D,"Ross, Quinton T.",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-senate-26-R-LOVE-BEVERLY-RAY,2002,senate,26,R,"Love, Beverly Ray",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2002-senate-27-D-LITTLE-T-D-TED,2002,senate,27,D,"Little, T.D. (Ted)",1,"Little, T.D.",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2002-senate-27-R-WARD-KEITH-J,2002,senate,27,R,"Ward, Keith J.",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
