cycle,chamber,district,dem_votes,rep_votes,two_party_votes,legislative_dem_margin,war_eligible,contest_status,dem_incumbent,rep_incumbent,core_index_margin,core_index_offices,baseline_fallback_share,baseline_allocation_method,core_index_complete,statewide_index_margin,raw_overperformance,historical_extension,model_tier,model_eligible,nonwhite_share,white_college_share,demographic_reference_year,demographic_age_years,demographics_method,log_spending_ratio_d_to_r,finance_complete,log_fundraising_ratio_d_to_r,ftm_finance_complete,pres_2008_dem_votes,pres_2008_rep_votes,pres_2008_two_party_votes,pres_2008_dem_margin,pres_2008_fallback_share,pres_2008_source_complete,pres_2012_dem_votes,pres_2012_rep_votes,pres_2012_two_party_votes,pres_2012_dem_margin,pres_2012_fallback_share,pres_2012_source_complete,pres_2016_dem_votes,pres_2016_rep_votes,pres_2016_two_party_votes,pres_2016_dem_margin,pres_2016_fallback_share,pres_2016_source_complete,pres_swing_2012_2016,pres_2020_dem_votes,pres_2020_rep_votes,pres_2020_two_party_votes,pres_2020_dem_margin,pres_2020_fallback_share,pres_2020_source_complete,pres_swing_2016_2020,college_share,demographics_method_historical,pres_1992_dem_margin,pres_1992_fallback_share,pres_1992_source_complete,college_share_extended,incumbency_complete,log_resource_ratio_d_to_r,prior_presidential_year,prior_pres_dem_margin,prior_pres_fallback_share,prior_pres_source_complete,readiness_status
1994,house,34,5180.0,0.0,5180.0,100.0,False,unopposed_democrat,False,False,-1.140540974102965,2,0.0,legislative_activity_provisional,True,-1.140540974102965,101.14054097410296,True,sensitivity_1994,True,0.0938919415440239,0.1578914054203862,,,,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1584644649569704,1990_sf3_tract_area_interpolation_provisional,-11.045433036260672,0.6203878519797172,True,,,,,,,,
1994,house,35,4734.0,5091.0,9825.0,-3.633587786259542,True,contested_two_party,False,False,-7.430768070392073,2,0.0,legislative_activity_provisional,True,-7.430768070392073,3.7971802841325313,True,sensitivity_1994,True,0.173166298825797,0.1074770876928739,,,,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1035183901904472,1990_sf3_tract_area_interpolation_provisional,-19.232914048672026,0.6203878519797175,False,,,,,,,,
1994,house,36,4172.0,5371.0,9543.0,-12.564183170910615,True,contested_two_party,False,False,-10.532809469925606,2,0.0,legislative_activity_provisional,True,-10.532809469925606,-2.031373700985009,True,sensitivity_1994,True,0.1805103790143948,0.1953097879889646,,,,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1833688969367413,1990_sf3_tract_area_interpolation_provisional,-17.471320278235673,0.6203878519797174,True,,,,,,,,
1994,house,37,7612.0,0.0,7612.0,100.0,False,unopposed_democrat,False,False,2.456199003327102,2,0.0,legislative_activity_provisional,True,2.456199003327102,97.5438009966729,True,sensitivity_1994,True,0.2826841786847371,0.0933790398619175,,,,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0814307921745458,1990_sf3_tract_area_interpolation_provisional,-8.697015914795609,0.8413946706888873,True,,,,,,,,
1994,house,38,7182.0,0.0,7182.0,100.0,False,unopposed_democrat,False,False,-0.32088671480610076,2,0.0,legislative_activity_provisional,True,-0.32088671480610076,100.32088671480611,True,sensitivity_1994,True,0.2501854783425516,0.1181661241781998,,,,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1019440141734047,1990_sf3_tract_area_interpolation_provisional,-1.9528959312521403,0.3766604864531629,True,,,,,,,,
1994,house,39,5860.0,0.0,5860.0,100.0,False,unopposed_democrat,False,False,23.201064829779206,2,0.0,legislative_activity_provisional,True,23.201064829779206,76.7989351702208,True,sensitivity_1994,True,0.0696904548187472,0.0651411803128681,,,,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064306434359768,1990_sf3_tract_area_interpolation_provisional,8.588415444699626,0.3080703839284586,True,,,,,,,,
1994,house,40,5174.0,8703.0,13877.0,-25.43056856669309,True,contested_two_party,False,False,-31.47547522557591,2,0.0,legislative_activity_provisional,True,-31.47547522557591,6.0449066588828195,True,sensitivity_1994,True,0.1397118994439807,0.2697688374367992,,,,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2490736075522773,1990_sf3_tract_area_interpolation_provisional,-18.675064049970366,0.3038045188639882,True,,,,,,,,
1994,house,41,10277.0,0.0,10277.0,100.0,False,unopposed_democrat,False,False,-38.361741774676474,2,0.0,legislative_activity_provisional,True,-38.361741774676474,138.3617417746765,True,sensitivity_1994,True,0.1089670985393517,0.14783275567426,,,,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1407279268514151,1990_sf3_tract_area_interpolation_provisional,-50.9259606674421,0.7947645924790375,True,,,,,,,,
1994,house,42,8909.0,4157.0,13066.0,36.36920251033216,True,contested_two_party,False,False,-13.500368336444247,2,0.0,legislative_activity_provisional,True,-13.500368336444247,49.869570846776405,True,sensitivity_1994,True,0.1266027354414456,0.0907453533865053,,,,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.088156031950724,1990_sf3_tract_area_interpolation_provisional,-28.66810048639233,0.7964021504339027,True,,,,,,,,
1994,house,43,3731.0,10152.0,13883.0,-46.25081034358568,True,contested_two_party,False,False,-40.44313044442177,2,0.0,legislative_activity_provisional,True,-40.44313044442177,-5.807679899163908,True,sensitivity_1994,True,0.1171754698474152,0.390350169902436,,,,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3773665606638188,1990_sf3_tract_area_interpolation_provisional,-8.599645192939754,0.6070087473288176,True,,,,,,,,
1994,house,44,10765.0,0.0,10765.0,100.0,False,unopposed_democrat,False,False,-54.570606053854036,2,0.0,legislative_activity_provisional,True,-54.570606053854036,154.57060605385402,True,sensitivity_1994,True,0.0459119706096314,0.1702176095057891,,,,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1719543101057934,1990_sf3_tract_area_interpolation_provisional,-30.191899982122617,0.6070087473288176,True,,,,,,,,
1994,house,45,10599.0,0.0,10599.0,100.0,False,unopposed_democrat,False,False,-40.68517417572735,2,0.0,legislative_activity_provisional,True,-40.68517417572735,140.68517417572735,True,sensitivity_1994,True,0.0991998495019433,0.1694589960805872,,,,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1766650637548114,1990_sf3_tract_area_interpolation_provisional,,,False,,,,,,,,
1994,house,46,2681.0,14516.0,17197.0,-68.82014304820608,True,contested_two_party,False,False,-58.322132280277074,2,0.0,legislative_activity_provisional,True,-58.322132280277074,-10.498010767929003,True,sensitivity_1994,True,0.0264556635527621,0.505170944517119,,,,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5032931411552818,1990_sf3_tract_area_interpolation_provisional,-38.70042197014753,0.676011610113475,True,,,,,,,,
1994,house,47,13349.0,0.0,13349.0,100.0,False,unopposed_democrat,False,False,-52.265357179363804,2,0.0,legislative_activity_provisional,True,-52.265357179363804,152.2653571793638,True,sensitivity_1994,True,0.0738387980143652,0.4749255119440203,,,,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4629792831153146,1990_sf3_tract_area_interpolation_provisional,-18.07540161971338,0.6070087473288176,True,,,,,,,,
1994,house,48,2750.0,13809.0,16559.0,-66.78543390301347,True,contested_two_party,False,False,-58.67220329456577,2,0.0,legislative_activity_provisional,True,-58.67220329456577,-8.1132306084477,True,sensitivity_1994,True,0.0520935595091632,0.4586043515454588,,,,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4610891453971681,1990_sf3_tract_area_interpolation_provisional,-28.70655048396529,0.6070087473288175,True,,,,,,,,
1994,house,49,5872.0,6614.0,12486.0,-5.942655774467403,True,contested_two_party,False,False,-28.003213100741284,2,0.0,legislative_activity_provisional,True,-28.003213100741284,22.06055732627388,True,sensitivity_1994,True,0.0956625891659846,0.1013065187498993,,,,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0975236107632099,1990_sf3_tract_area_interpolation_provisional,,,False,,,,,,,,
