cycle,chamber,district,federal_office,contest,D,R,two_party_votes,dem_margin
2010,house,34.0,us_house,us_house_7,349.1173606533971,74.18507865250437,423.3024393059015,64.94937342003163
2010,house,34.0,us_senate,us_senate,2437.3343221933874,13463.535881794845,15900.870203988234,-69.34338446983789
2010,house,35.0,us_house,us_house_3,4347.186595241652,8656.43686025987,13003.623455501522,-33.138842260116945
2010,house,35.0,us_senate,us_senate,4343.070210503882,8647.229500173842,12990.299710677724,-33.13364114403028
2010,house,36.0,us_house,us_house_3,2112.556219006173,4432.141129440339,6544.697348446512,-35.44220285426577
2010,house,36.0,us_senate,us_senate,2904.265867246887,8463.735896946511,11368.0017641934,-48.904549322033716
2010,house,37.0,us_house,us_house_3,4437.991652748824,10168.896178849893,14606.887831598717,-39.23426120726104
2010,house,37.0,us_senate,us_senate,4597.176806102066,9935.682178499721,14532.858984601786,-36.73403408134656
2010,house,38.0,us_house,us_house_3,5259.525641738757,7065.617201115451,12325.14284285421,-14.653717059545626
2010,house,38.0,us_senate,us_senate,5276.4876359180835,7029.493654138409,12305.981290056492,-14.245154261991225
2010,house,39.0,us_house,us_house_3,2949.0,9294.0,12243.0,-51.82553295760843
2010,house,39.0,us_senate,us_senate,3631.221800334697,10243.726532506433,13874.94833284113,-47.65786922982879
2010,house,40.0,us_house,us_house_3,4693.776439631616,11229.041620281349,15922.818059912965,-41.04339543452307
2010,house,40.0,us_senate,us_senate,4539.731530209493,11326.604366966907,15866.3358971764,-42.77530036386799
2010,house,41.0,us_senate,us_senate,4527.354995771944,21436.515957620788,25963.870953392732,-65.1257317993999
2010,house,42.0,us_senate,us_senate,2925.6178800093153,11716.75681304783,14642.374693057145,-60.039024525215424
2010,house,43.0,us_house,us_house_7,78.47728356513014,16.67589214932792,95.15317571445806,64.94937342003163
2010,house,43.0,us_senate,us_senate,2748.6658387493035,14217.94049294115,16966.606331690455,-67.59910868427106
2010,house,44.0,us_house,us_house_7,4512.860744518319,958.9523954160122,5471.813139934331,64.94937342003163
2010,house,44.0,us_senate,us_senate,6096.197370858935,7653.866264924839,13750.063635783774,-11.328448619046082
2010,house,45.0,us_house,us_house_7,3749.398151157384,796.7217563245475,4546.1199074819315,64.94937342003163
2010,house,45.0,us_senate,us_senate,5705.95124627367,7912.427125978577,13618.378372252248,-16.20219250333543
2010,house,46.0,us_house,us_house_7,4669.53735196654,992.2451151616028,5661.782467128143,64.94937342003162
2010,house,46.0,us_senate,us_senate,6307.843946384475,7919.5916812713185,14227.435627655794,-11.328448619046084
2010,house,47.0,us_house,us_house_7,4448.374098282979,945.2494191044032,5393.623517387382,64.94937342003162
2010,house,47.0,us_senate,us_senate,6009.085592877992,7544.4961349560945,13553.581727834087,-11.32844861904608
2010,house,48.0,us_house,us_house_7,3288.17038541094,698.713974601574,3986.884360012514,64.94937342003162
2010,house,48.0,us_senate,us_senate,5264.689333817192,9996.51792859793,15261.207262415122,-31.005598137928143
2010,house,49.0,us_senate,us_senate,3011.396138509661,12596.605982410936,15608.002120920597,-61.412151085330045
2010,house,50.0,us_senate,us_senate,3216.1599135449933,14745.548836759213,17961.708750304206,-64.188708788739
2010,house,51.0,us_house,us_house_7,4498.499494279126,955.9007268408692,5454.400221119996,64.94937342003163
2010,house,51.0,us_senate,us_senate,6871.797477774097,13424.509411268005,20296.306889042102,-32.285242676497425
2010,house,52.0,us_house,us_house_7,5789.820639182582,870.7223486102541,6660.542987792836,73.85431337336678
2010,house,52.0,us_senate,us_senate,7177.80635902233,6819.048045001559,13996.854404023888,2.5631352850082734
2010,house,53.0,us_house,us_house_7,7492.88587717513,946.5285861380843,8439.414463313215,77.56885645911296
2010,house,53.0,us_senate,us_senate,8541.931726163535,5914.333991428561,14456.265717592096,18.176185925646084
2010,house,54.0,us_house,us_house_7,5051.060900638756,924.2160749378097,5975.276975576566,69.06533107283681
2010,house,54.0,us_senate,us_senate,6599.7307621046475,6312.006302527387,12911.737064632034,2.2283946624455258
2010,house,55.0,us_house,us_house_7,3295.8606032809566,700.3480939031016,3996.208697184058,64.94937342003163
2010,house,55.0,us_senate,us_senate,4610.212882669717,5799.819343747433,10410.03222641715,-11.427500272851182
2010,house,56.0,us_house,us_house_7,4404.712127885113,900.4756023849366,5305.1877302700495,66.05301647490992
2010,house,56.0,us_senate,us_senate,5722.594900875668,6562.837668155983,12285.432569031651,-6.839342144112585
2010,house,57.0,us_house,us_house_7,3961.9541768291715,723.6925854941628,4685.646762323335,69.11023719016639
2010,house,57.0,us_senate,us_senate,5136.688579212892,5700.346745314102,10837.035324526994,-5.20122108327456
2010,house,58.0,us_house,us_house_7,4871.214791652108,785.1846868327283,5656.399478484836,72.23729724821156
2010,house,58.0,us_senate,us_senate,6076.388366293773,5942.830138534099,12019.218504827873,1.1112055888328054
2010,house,59.0,us_house,us_house_7,5556.546679707074,783.5205978744531,6340.067277581527,75.28352417820606
2010,house,59.0,us_senate,us_senate,7163.023800773309,5717.19587343917,12880.21967421248,11.225180656109728
2010,house,60.0,us_house,us_house_7,4494.744056640737,742.6351185938223,5237.379175234559,71.64096416370072
2010,house,60.0,us_senate,us_senate,5680.894682489299,5795.702945937981,11476.59762842728,-1.000368464293845
2010,house,61.0,us_house,us_house_7,4419.491903665953,3103.097690284398,7522.589593950352,17.499216153439978
2010,house,61.0,us_senate,us_senate,5117.142590004931,8080.871671050466,13198.014261055396,-22.455871182007172
2010,house,62.0,us_house,us_house_7,5285.485307414105,5997.490732368897,11282.976039783001,-6.310439926880192
2010,house,62.0,us_senate,us_senate,5548.66421790235,11030.228413200723,16578.892631103074,-33.0635122457733
2010,house,63.0,us_house,us_house_7,5165.731372266972,4952.0858026467195,10117.817174913693,2.111577684463105
2010,house,63.0,us_senate,us_senate,5611.943865074798,10529.168260932105,16141.112126006903,-30.463975204871854
2010,house,64.0,us_house,us_house_1,1142.2708500564888,6973.704483216611,8115.9753332731,-71.85129813360778
2010,house,64.0,us_house,us_house_2,656.2346752040827,553.181438363259,1209.4161135673417,8.520908203947592
2010,house,64.0,us_senate,us_senate,3660.9005353138004,7734.299209334689,11395.19974464849,-35.74661932480712
2010,house,65.0,us_house,us_house_1,845.5291347576511,5651.990510355112,6497.519645112763,-73.97378750848002
2010,house,65.0,us_house,us_house_7,3652.6186536290106,2702.27646229335,6354.895115922361,14.954490577736722
2010,house,65.0,us_senate,us_senate,6217.640117056686,8872.583991044765,15090.22410810145,-17.593800164722047
2010,house,66.0,us_house,us_house_1,1247.4006140543372,7660.120547930318,8907.521161984656,-71.99219420599371
2010,house,66.0,us_senate,us_senate,2935.717720388359,7672.065717250542,10607.7834376389,-44.64974256597765
2010,house,67.0,us_house,us_house_7,9150.161128146674,3880.690943704958,13030.852071851632,40.43841611727348
2010,house,67.0,us_senate,us_senate,8499.502168370584,4515.898008605525,13015.400176976109,30.60685115784566
2010,house,68.0,us_house,us_house_1,475.1609293585552,3534.7352738203317,4009.896203178887,-76.30058708343292
2010,house,68.0,us_house,us_house_2,1303.336823967733,674.4888155982609,1977.8256395659937,31.794916386434547
2010,house,68.0,us_house,us_house_7,3354.4169196814946,2180.450888255944,5534.867807937439,21.21037163239907
2010,house,68.0,us_senate,us_senate,6227.94931959651,7068.451010858946,13296.400330455455,-6.321272452494256
2010,house,69.0,us_house,us_house_2,4690.2302504993495,2804.5490645214486,7494.779315020798,25.15992942178669
2010,house,69.0,us_house,us_house_7,5093.838871853325,1888.309056295042,6982.147928148367,45.910368106571674
2010,house,69.0,us_senate,us_senate,8957.634754170693,5551.379226556007,14509.0139807267,23.476822974596647
2010,house,70.0,us_house,us_house_7,3432.5403070031234,3290.5764733684036,6723.116780371527,2.1115776844631085
2010,house,70.0,us_senate,us_senate,3694.4877784399146,6772.521807701793,10467.009586141707,-29.407004970523644
2010,house,71.0,us_house,us_house_7,11134.459446990511,4350.80230459413,15485.261751584641,43.80718421955118
2010,house,71.0,us_senate,us_senate,10475.910667756501,5381.300307445889,15857.21097520239,32.12803542992268
2010,house,72.0,us_house,us_house_7,9032.992773550699,4364.978030209198,13397.970803759898,34.84120701346436
2010,house,72.0,us_senate,us_senate,8926.322970765059,6580.66370392325,15506.986674688309,15.126467288906449
2010,house,73.0,us_house,us_house_2,4910.289994462924,3416.622454362734,8326.912448825658,17.937831690674756
2010,house,73.0,us_house,us_house_3,3835.1776441710294,3220.2866111796575,7055.464255350687,8.715103793843957
2010,house,73.0,us_senate,us_senate,7980.536459673093,7488.539459285062,15469.075918958155,3.180519657189502
2010,house,74.0,us_house,us_house_2,4175.872734486382,2905.608541918269,7081.481276404651,17.937831690674756
2010,house,74.0,us_house,us_house_3,3261.561694780762,2738.6380584488343,6000.199753229596,8.71510379384395
2010,house,74.0,us_senate,us_senate,6786.911698922668,6368.501205512659,13155.412904435327,3.1805196571894925
2010,house,75.0,us_house,us_house_2,6218.717903597044,8624.591633663435,14843.309537260478,-16.20847240318634
2010,house,75.0,us_house,us_house_3,2326.4063951029575,1953.415476776985,4279.821871879943,8.71510379384396
2010,house,75.0,us_senate,us_senate,6762.295772199672,12402.806304939564,19165.102077139236,-29.431153092933844
2010,house,76.0,us_house,us_house_2,4567.243173484825,3177.9274948444167,7745.170668329241,17.937831690674756
2010,house,76.0,us_house,us_house_3,3567.241228968927,2995.3082319293,6562.549460898226,8.71510379384395
2010,house,76.0,us_senate,us_senate,7422.993490667632,6965.368799675623,14388.362290343255,3.180519657189498
2010,house,77.0,us_house,us_house_2,3560.4841757388945,2477.4158342888786,6037.9000100277735,17.93783169067475
2010,house,77.0,us_house,us_house_3,2780.913006893004,2335.0513988742737,5115.964405767278,8.715103793843955
2010,house,77.0,us_senate,us_senate,5786.740459446381,5429.990137903673,11216.730597350053,3.180519657189501
2010,house,78.0,us_house,us_house_2,3141.543840985686,2185.913508281632,5327.457349267318,17.937831690674752
2010,house,78.0,us_house,us_house_3,2453.7000300833174,2060.300222790947,4514.000252874264,8.71510379384395
2010,house,78.0,us_senate,us_senate,5105.850202517407,4791.076503184907,9896.926705702313,3.1805196571895045
2010,house,79.0,us_house,us_house_3,4649.883419966202,8050.837451068473,12700.720871034675,-26.777645659928663
2010,house,79.0,us_senate,us_senate,4601.179704378704,8111.245160324286,12712.424864702989,-27.611297555760153
2010,house,80.0,us_house,us_house_3,5588.271701438003,7380.419017141124,12968.690718579128,-13.819030421750018
2010,house,80.0,us_senate,us_senate,5631.624224714605,7341.340091647224,12972.964316361828,-13.179068601740333
2010,house,81.0,us_house,us_house_3,5556.054674966309,10679.524674324584,16235.579349290892,-31.557050654814166
2010,house,81.0,us_senate,us_senate,5522.043059744593,10671.019700956169,16193.062760700763,-31.797422867449885
2010,house,82.0,us_house,us_house_2,835.5591183860057,420.3287409877142,1255.88785937372,33.06269539108027
2010,house,82.0,us_house,us_house_3,7947.659785949076,4202.190100323001,12149.849886272077,30.82729186521079
2010,house,82.0,us_senate,us_senate,8616.47450531921,4789.525942227156,13406.000447546365,28.5465346511493
2010,house,83.0,us_house,us_house_3,4080.622868787477,5028.693460921591,9109.316329709069,-10.407703035211139
2010,house,83.0,us_senate,us_senate,4092.7323031598867,5022.226434808956,9114.958737968842,-10.197458467663843
2010,house,84.0,us_house,us_house_2,6978.440881613994,3765.6712590122856,10744.11214062628,29.902606939975914
2010,house,84.0,us_house,us_house_3,547.9902544053485,426.8219162558783,974.8121706612269,12.429916428646996
2010,house,84.0,us_senate,us_senate,6595.281760662852,5262.466837398077,11857.748598060929,11.240033571657337
2010,house,85.0,us_house,us_house_2,7204.3374984340435,6716.459384051603,13920.796882485647,3.504670878405397
2010,house,85.0,us_senate,us_senate,4484.012795478004,9384.850553041468,13868.863348519471,-35.33698209007617
2010,house,86.0,us_house,us_house_2,8533.470461918912,10047.089694441533,18580.560156360443,-8.146251887914598
2010,house,86.0,us_senate,us_senate,4523.65312022932,13983.772823794921,18507.425944024242,-51.11526439267004
2010,house,87.0,us_house,us_house_2,6784.101451052599,8796.066340967804,15580.167792020402,-12.913627868280468
2010,house,87.0,us_senate,us_senate,2923.283418098697,12548.110204657893,15471.39362275659,-62.21047063531635
2010,house,88.0,us_house,us_house_2,7134.181701129214,12690.561410492106,19824.74311162132,-28.027499161417765
2010,house,88.0,us_senate,us_senate,4583.8285390427745,15250.606325359508,19834.434864402283,-53.77908601500343
2010,house,89.0,us_house,us_house_2,6659.536486836082,6128.132355575013,12787.668842411094,4.155598161086516
2010,house,89.0,us_senate,us_senate,4297.356450617898,8472.370579689956,12769.727030307855,-32.69462314396399
2010,house,90.0,us_house,us_house_2,7913.428500828184,6314.32974603848,14227.758246866664,11.239288207204874
2010,house,90.0,us_senate,us_senate,5312.138092422676,8853.857166390606,14165.995258813282,-25.001554844969135
2010,house,91.0,us_house,us_house_2,6472.0,8663.0,15135.0,-14.476379253386192
2010,house,91.0,us_senate,us_senate,3348.0,11759.0,15107.0,-55.67617660687099
2010,house,92.0,us_house,us_house_1,59.35358438372603,457.6552363057487,517.0088206894748,-77.03962408046615
2010,house,92.0,us_house,us_house_2,5014.0,7100.0,12114.0,-17.219745748720488
2010,house,92.0,us_senate,us_senate,2567.7002270414155,10208.354758735875,12776.054985777291,-59.80449004172476
2010,house,93.0,us_house,us_house_2,5686.554101758361,5922.252224964047,11608.806326722408,-2.030339007923067
2010,house,93.0,us_senate,us_senate,2775.6942155760808,8749.895838815759,11525.59005439184,-51.834236642515336
2010,house,94.0,us_house,us_house_1,4444.544841596433,19321.771996623025,23766.316838219456,-62.59795010012657
2010,house,94.0,us_senate,us_senate,4766.561559581898,20830.046892392846,25596.608451974746,-62.756303683551764
2010,house,95.0,us_house,us_house_1,2742.3534061639925,11159.084080664985,13901.437486828978,-60.54575782163166
2010,house,95.0,us_senate,us_senate,2748.655747051038,12132.154629813524,14880.810376864561,-63.05771423141823
2010,house,96.0,us_house,us_house_1,2594.000610359482,12758.599772525047,15352.60038288453,-66.20767106982944
2010,house,96.0,us_senate,us_senate,4012.6556832932997,13425.483995081187,17438.139678374486,-53.97839726826476
2010,house,97.0,us_house,us_house_1,1330.7331212277888,4566.270607773478,5897.003729001267,-54.86748245780183
2010,house,97.0,us_senate,us_senate,6308.223121242068,4420.7132435969925,10728.93636483906,17.592702700994998
2010,house,98.0,us_house,us_house_1,1458.0118696015434,5578.128106643689,7036.139976245232,-58.55648481912103
2010,house,98.0,us_senate,us_senate,6460.3344025839715,5480.922677381588,11941.257079965559,8.201914745187013
2010,house,99.0,us_house,us_house_1,1128.8850193084136,4388.463813257803,5517.3488325662165,-59.078715029031464
2010,house,99.0,us_senate,us_senate,4069.2991313964053,4313.468127146191,8382.767258542597,-2.912749313193225
2010,house,100.0,us_house,us_house_1,1903.0203832140198,11158.181267515332,13061.201650729352,-70.85994942727567
2010,house,100.0,us_senate,us_senate,4905.293138259624,11248.942926151622,16154.236064411245,-39.269265117819096
2010,house,101.0,us_house,us_house_1,1430.778776875176,7434.1837831753455,8864.96256005052,-67.72059064698358
2010,house,101.0,us_senate,us_senate,3777.767909541917,7456.588635251787,11234.356544793704,-32.74616317402471
2010,house,102.0,us_house,us_house_1,1371.2387561151795,7543.97859784569,8915.21735396087,-69.2382428453982
2010,house,102.0,us_senate,us_senate,4003.492381531692,7633.718061598559,11637.21044313025,-31.194981802618205
2010,house,103.0,us_house,us_house_1,1420.8656171001971,5397.705498336083,6818.57111543628,-58.323654823118055
2010,house,103.0,us_senate,us_senate,6224.800957069922,5323.491813363983,11548.292770433905,7.804695998126088
2010,house,104.0,us_house,us_house_1,1622.2999814606258,9444.581017739265,11066.880999199891,-70.68189345167957
2010,house,104.0,us_senate,us_senate,4143.588019234698,9525.395604452206,13668.983623686903,-39.37240495256285
2010,house,105.0,us_house,us_house_1,1140.5525043663858,6033.845406272115,7174.3979106385,-68.20492761698857
2010,house,105.0,us_senate,us_senate,2943.680139705323,6134.853987959279,9078.534127664603,-35.15076116230744
2010,senate,1.0,us_house,us_house_5,18157.019401778496,22320.18659513486,40477.205996913355,-10.285213840287867
2010,senate,1.0,us_senate,us_senate,14562.290438744763,25908.68861615345,40470.97905489821,-28.035887548006894
2010,senate,2.0,us_house,us_house_5,23075.697213056195,37714.064274090946,60789.761487147145,-24.080316656826756
2010,senate,2.0,us_senate,us_senate,16884.445137699102,43643.60754290996,60528.052680609064,-44.20952140392168
2010,senate,3.0,us_house,us_house_5,12775.38605270546,20783.536746315494,33558.922799020955,-23.86295514182494
2010,senate,3.0,us_senate,us_senate,13027.29529967757,38639.44509779014,51666.740397467715,-49.571832093684534
2010,senate,4.0,us_house,us_house_5,5921.02367570401,4973.735519380297,10894.759195084307,8.694897604998262
2010,senate,4.0,us_senate,us_senate,10671.34134680818,34036.21420315611,44707.55554996429,-52.261575406948396
2010,senate,5.0,us_house,us_house_7,5660.494009736064,3062.518920324872,8723.012930060937,29.783001701833353
2010,senate,5.0,us_senate,us_senate,13735.266990271317,27689.422987700713,41424.689977972026,-33.68560152133825
2010,senate,6.0,us_house,us_house_5,2294.9569225174932,2334.077885484846,4629.03480800234,-0.8451213825336362
2010,senate,6.0,us_senate,us_senate,10250.322551973604,24928.39263894889,35178.71519092249,-41.72429267900839
2010,senate,7.0,us_house,us_house_5,19418.349766514315,23485.402139409445,42903.75190592376,-9.479479514549375
2010,senate,7.0,us_senate,us_senate,15679.283040085555,27078.549986490318,42757.83302657587,-26.66006703220815
2010,senate,8.0,us_house,us_house_5,8928.023442231306,11642.632882403841,20570.656324635147,-13.196513506093407
2010,senate,8.0,us_senate,us_senate,11497.212549633028,28872.914790798815,40370.12734043184,-43.04098942923949
2010,senate,9.0,us_house,us_house_5,4621.543525492715,7855.363957780266,12476.907483272982,-25.918445228698967
2010,senate,9.0,us_senate,us_senate,8581.285942744595,32647.55326054114,41228.83920328574,-58.372410630175054
2010,senate,10.0,us_house,us_house_3,1599.8829120012313,4092.1966216476203,5692.079533648852,-43.785644506775114
2010,senate,10.0,us_senate,us_senate,11333.731617222671,26123.609796452343,37457.341413675014,-39.484591327216165
2010,senate,11.0,us_house,us_house_2,1218.4136287404006,2436.915173448671,3655.328802189071,-33.33493676351481
2010,senate,11.0,us_house,us_house_3,12095.961002597578,19663.21293391357,31759.17393651115,-23.826979714407777
2010,senate,11.0,us_senate,us_senate,13076.867312774748,23391.66610553306,36468.53341830781,-28.284106395076776
2010,senate,12.0,us_house,us_house_3,8817.038997402422,20434.78706608643,29251.82606348885,-39.71631734534649
2010,senate,12.0,us_senate,us_senate,10437.640936248983,29564.13862923523,40001.77956548421,-47.814117023657786
2010,senate,13.0,us_house,us_house_3,13168.807805090755,26110.661193492808,39279.468998583565,-32.94813733064655
2010,senate,13.0,us_senate,us_senate,13465.878221133942,25697.480116344363,39163.358337478305,-31.232259986000997
2010,senate,14.0,us_house,us_house_7,2536.0114857866606,538.8852940015123,3074.896779788173,64.94937342003165
2010,senate,14.0,us_senate,us_senate,11988.774435504545,40493.2540008849,52482.028436389446,-54.312838917666944
2010,senate,15.0,us_house,us_house_7,8852.345814362472,2068.0396193577194,10920.385433720192,62.12515333072431
2010,senate,15.0,us_senate,us_senate,16807.73362390683,38140.30679188821,54948.04041579504,-38.82317368655287
2010,senate,16.0,us_house,us_house_7,9627.22624099042,2045.7204836696192,11672.94672466004,64.94937342003163
2010,senate,16.0,us_senate,us_senate,14937.225668697185,26508.486761051394,41445.71242974858,-27.919078751433595
2010,senate,17.0,us_house,us_house_7,6552.458191355955,1411.4606565516426,7963.918847907597,64.55361528646208
2010,senate,17.0,us_senate,us_senate,13974.495764114688,38590.71027979409,52565.20604390878,-46.829864026628144
2010,senate,18.0,us_house,us_house_7,19343.89378646733,2527.369470861061,21871.26325732839,76.88867404570958
2010,senate,18.0,us_senate,us_senate,23293.0630647596,18659.961577363134,41953.024642122735,11.043545791796435
2010,senate,19.0,us_house,us_house_7,10784.489563622115,2249.260645196563,13033.750208818677,65.48559533272773
2010,senate,19.0,us_senate,us_senate,14474.156958749578,17482.296319020268,31956.453277769848,-9.413245375272197
2010,senate,20.0,us_house,us_house_7,14185.48311464921,2266.065742685371,16451.548857334583,72.45164254944794
2010,senate,20.0,us_senate,us_senate,17778.321562077515,17168.219548539848,34946.54111061736,1.7458151626694407
2010,senate,21.0,us_house,us_house_7,15095.502665496168,13666.440303300118,28761.942968796284,4.96858770544964
2010,senate,21.0,us_senate,us_senate,16092.31432672898,27449.266314084936,43541.58064081392,-26.08300346522207
2010,senate,22.0,us_house,us_house_1,4389.685204048768,26119.019741413023,30508.70494546179,-71.22339206534075
2010,senate,22.0,us_house,us_house_2,602.829388867556,574.2187560452874,1177.0481449128433,2.4307104977755287
2010,senate,22.0,us_house,us_house_7,4707.894263137391,3318.9728478721377,8026.867111009529,17.303406124168045
2010,senate,22.0,us_senate,us_senate,16238.768595882186,31113.23069268564,47351.99928856782,-31.41253235403429
2010,senate,23.0,us_house,us_house_1,640.5663810034963,4516.402107417901,5156.9684884213975,-75.15725052647818
2010,senate,23.0,us_house,us_house_2,5919.8229994323865,2978.682290708685,8898.50529014107,33.05207574560058
2010,senate,23.0,us_house,us_house_7,17307.789816087836,7419.99728330648,24727.787099394314,39.98656447921112
2010,senate,23.0,us_senate,us_senate,24339.941126598274,16817.233164354206,41157.17429095248,18.27799913828821
2010,senate,24.0,us_house,us_house_7,21569.41104830836,11307.268732872899,32876.67978118126,31.214047111015002
2010,senate,24.0,us_senate,us_senate,21418.28848673491,18839.20995541334,40257.49844214825,6.4064550235972
2010,senate,25.0,us_house,us_house_2,16092.155186678263,18413.826272677336,34505.9814593556,-6.728314882837793
2010,senate,25.0,us_house,us_house_3,8636.97643037456,7252.216752484054,15889.193182858613,8.715103793843952
2010,senate,25.0,us_senate,us_senate,20820.80576075441,29746.88941630793,50567.69517706234,-17.65175103254937
2010,senate,26.0,us_house,us_house_2,12275.826720089988,8541.626923261381,20817.45364335137,17.937831690674745
2010,senate,26.0,us_house,us_house_3,9588.02356962544,8050.783247515946,17638.806817141387,8.715103793843952
2010,senate,26.0,us_senate,us_senate,19951.506494072713,18721.503799653823,38673.01029372653,3.180519657189498
2010,senate,27.0,us_house,us_house_3,14783.843535893959,24008.712701378587,38792.55623727255,-23.779998175580957
2010,senate,27.0,us_senate,us_senate,14764.519107278913,23998.180339719067,38762.69944699798,-23.820996380981573
2010,senate,28.0,us_house,us_house_2,11349.0,7370.0,18719.0,21.256477375928203
2010,senate,28.0,us_house,us_house_3,11464.465747014052,8085.429483480978,19549.89523049503,17.284165586024535
2010,senate,28.0,us_senate,us_senate,20398.871054364474,17977.729747484223,38376.6008018487,6.308899840768643
2010,senate,29.0,us_house,us_house_2,20911.019885691938,24485.147008362463,45396.166894054404,-7.8731914326859895
2010,senate,29.0,us_senate,us_senate,10365.8579835864,34782.53361609333,45148.39159967973,-54.080942348963184
2010,senate,30.0,us_house,us_house_2,21486.952076191403,25527.73058385864,47014.68266005004,-8.59471611642042
2010,senate,30.0,us_senate,us_senate,14514.650913043937,32449.95604530642,46964.606958350356,-38.1889816477503
2010,senate,31.0,us_house,us_house_2,16789.980114308062,21174.852991637537,37964.833105945596,-11.549827876479638
2010,senate,31.0,us_senate,us_senate,8529.1420164136,29313.46638390667,37842.60840032027,-54.92307545934695
2010,senate,32.0,us_house,us_house_1,8464.110504286027,36255.18391592965,44719.29442021568,-62.145599057306384
2010,senate,32.0,us_senate,us_senate,8869.107742532933,39174.78219886321,48043.88994139615,-63.079143868860506
2010,senate,33.0,us_house,us_house_1,3665.283668933054,13503.572175732215,17168.855844665268,-57.30311091088885
2010,senate,33.0,us_senate,us_senate,15385.049293933054,13189.12146966527,28574.170763598326,7.68500980285754
2010,senate,34.0,us_house,us_house_1,5321.293276867348,30685.79579265458,36007.08906952193,-70.44307988022537
2010,senate,34.0,us_senate,us_senate,13407.095938904386,31049.613953781187,44456.70989268557,-39.68471364044758
2010,senate,35.0,us_house,us_house_1,3876.060964861305,17983.026266852627,21859.087231713933,-64.53593030876623
2010,senate,35.0,us_senate,us_senate,13496.448696342786,17973.3638520843,31469.812548427086,-14.226062353731049
2014,house,11.0,us_house,us_house_6,350.30361815707744,2537.2781828966185,2887.581801053696,-75.73723327739151
2014,house,13.0,us_house,us_house_-1,0.0,8232.410471032332,8232.410471032332,-100.0
2014,house,13.0,us_house,us_house_6,135.50828652175426,981.4977670004533,1117.0060535222076,-75.73723327739151
2014,house,14.0,us_house,us_house_-1,0.0,5373.589528967667,5373.589528967667,-100.0
2014,house,14.0,us_house,us_house_6,278.960368492828,760.5968630119033,1039.5572315047314,-46.33092627540279
2014,house,15.0,us_house,us_house_6,3499.2905399424526,9778.765420178159,13278.055960120611,-47.29212543685248
2014,house,16.0,us_house,us_house_6,703.5341156566913,2355.0671393815273,3058.6012550382184,-53.99634950794524
2014,house,27.0,us_house,us_house_6,66.46976727957842,481.44604165939705,547.9158089389755,-75.73723327739151
2014,house,29.0,us_house,us_house_3,1001.5650912525723,2291.4622676517224,3293.0273589042945,-39.170557539137604
2014,house,30.0,us_house,us_house_3,822.470979381062,4129.725223198843,4952.196202579905,-66.78358668614196
2014,house,31.0,us_house,us_house_2,2286.7703233734073,8281.431504985481,10568.201828358888,-56.72356829452198
2014,house,32.0,us_house,us_house_3,7666.7282295688365,14210.702434192077,21877.43066376091,-29.91198694764039
2014,house,33.0,us_house,us_house_3,4195.6476418561915,7416.473676740244,11612.121318596435,-27.73675839681423
2014,house,33.0,us_house,us_house_6,563.8523268914116,843.7618511136145,1407.6141780050261,-19.88538681948424
2014,house,34.0,us_house,us_house_6,1020.7183280415896,7570.77800844353,8591.49633648512,-76.2388695038616
2014,house,35.0,us_house,us_house_3,4578.463802427864,10844.080232400634,15422.544034828497,-40.62634812922709
2014,house,35.0,us_house,us_house_6,315.84938036224975,472.6444232602479,788.4938036224976,-19.885386819484246
2014,house,36.0,us_house,us_house_3,5841.877477114724,14858.142195756396,20700.01967287112,-43.556792994057595
2014,house,37.0,us_house,us_house_3,4167.924541439874,8370.701402329496,12538.62594376937,-33.51863975955072
2014,house,38.0,us_house,us_house_3,3023.4287058692826,4688.68300474959,7712.111710618872,-21.592714957531076
2014,house,39.0,us_house,us_house_3,3229.498698367549,10746.56785565668,13976.06655402423,-53.78529880515407
2014,house,40.0,us_house,us_house_3,9087.435374760063,20866.189004402884,29953.624379162946,-39.32330018078426
2014,house,41.0,us_house,us_house_6,1949.3160776071968,8797.781387600277,10747.097465207473,-63.72385969480803
2014,house,42.0,us_house,us_house_2,743.3850358300361,2493.414694293153,3236.799730123189,-54.06666474223021
2014,house,42.0,us_house,us_house_6,1394.7056114382606,6371.727081089751,7766.432692528011,-64.08375204796175
2014,house,43.0,us_house,us_house_6,2561.3540465131973,11410.892470068417,13972.246516581614,-63.336546582204925
2014,house,44.0,us_house,us_house_6,3804.241935592506,12378.256175171497,16182.498110764001,-52.983255001129116
2014,house,45.0,us_house,us_house_6,3725.093693946236,11347.101994205696,15072.19568815193,-50.56999297223183
2014,house,46.0,us_house,us_house_6,4943.382339077886,13423.654401539261,18367.036740617146,-46.171149882375815
2014,house,47.0,us_house,us_house_6,4231.556633381017,10328.95640753479,14560.513040915806,-41.876270135672826
2014,house,48.0,us_house,us_house_6,4906.286330169046,16092.937694489767,20999.22402465881,-53.27173685648834
2014,house,49.0,us_house,us_house_6,2531.1478520516266,8155.1966175716425,10686.34446962327,-52.62836867655533
2014,house,50.0,us_house,us_house_3,1330.1103274992918,8495.102474681244,9825.212802180535,-72.92454923308945
2014,house,51.0,us_house,us_house_6,3404.058993412852,12377.016214484533,15781.075207897386,-56.85897255328526
2014,house,52.0,us_house,us_house_6,2677.2866680616035,6815.794426226892,9493.081094288496,-43.59499004654261
2014,house,54.0,us_house,us_house_6,3958.6633255203196,7417.02165502833,11375.684980548649,-30.401319440732387
