district_result_id,build_run_id,result_source_file_id,assignment_source_file_id,contract_version,state_code,election_cycle,plan_cycle,chamber,district,geography_unit_id,dem_votes,rep_votes,other_votes,total_votes,two_party_dem_margin,allocated_result_geographies,allocation_method,allocation_status
PRESDIST-E9129D0951119FBA5DC5442E,RUN-ECFBAD9189AB4074A042DEEEECB33D3E,VEST-2016-AL-PRECINCT,CENSUS-CB-2018-AL-SLDL-500K,1,AL,2016,2018,lower,4,GEOUNIT-080EA34934FA9698E3EA6BEB,5104.511623555195,15159.394817164233,979.1577430073717,21243.064183726805,-0.49619668463353117,26,vest_precinct_2020_vap_weighted_to_census_plan,passed
PRESDIST-C3A0EB1616C70080FD69D615,RUN-ECFBAD9189AB4074A042DEEEECB33D3E,VEST-2016-AL-PRECINCT,CENSUS-CB-2018-AL-SLDL-500K,1,AL,2016,2018,lower,40,GEOUNIT-C2027D3E0F06375F9B9B0ED1,3960.019916293342,14705.378279209948,840.05110322128,19505.44929872457,-0.5756833178895314,19,vest_precinct_2020_vap_weighted_to_census_plan,passed
PRESDIST-DB3D538BE377727D742C1633,RUN-ECFBAD9189AB4074A042DEEEECB33D3E,VEST-2016-AL-PRECINCT,CENSUS-CB-2018-AL-SLDL-500K,1,AL,2016,2018,lower,41,GEOUNIT-415EA8B00CCCE31DBA11FFBF,4525.602666897554,17586.60164944312,846.7833227806428,22958.98763912132,-0.5906692429073492,15,vest_precinct_2020_vap_weighted_to_census_plan,passed
PRESDIST-C02D4E23F84B9A2810EBBB95,RUN-ECFBAD9189AB4074A042DEEEECB33D3E,VEST-2016-AL-PRECINCT,CENSUS-CB-2018-AL-SLDL-500K,1,AL,2016,2018,lower,42,GEOUNIT-6CE91F1983D834CF4AFE4892,3502.690669198556,16012.506889948927,441.8817200507186,19957.0792791982,-0.6410294429679787,21,vest_precinct_2020_vap_weighted_to_census_plan,passed
PRESDIST-169DEF3DBAE6DFB069ADA037,RUN-ECFBAD9189AB4074A042DEEEECB33D3E,VEST-2016-AL-PRECINCT,CENSUS-CB-2018-AL-SLDL-500K,1,AL,2016,2018,lower,43,GEOUNIT-6D480D8A66560A76C6F29BD9,5451.35467393665,17638.29016331199,1596.637430590533,24686.282267839175,-0.5278095689767888,12,vest_precinct_2020_vap_weighted_to_census_plan,passed
PRESDIST-C17C192CF8A65429307FC21B,RUN-ECFBAD9189AB4074A042DEEEECB33D3E,VEST-2016-AL-PRECINCT,CENSUS-CB-2018-AL-SLDL-500K,1,AL,2016,2018,lower,44,GEOUNIT-DD47E6EC288417F72EEC2571,5578.207204420291,16969.46453783411,904.4793016995687,23452.151043953967,-0.5052076978780283,12,vest_precinct_2020_vap_weighted_to_census_plan,passed
PRESDIST-42E2887A54213C38F043B295,RUN-ECFBAD9189AB4074A042DEEEECB33D3E,VEST-2016-AL-PRECINCT,CENSUS-CB-2018-AL-SLDL-500K,1,AL,2016,2018,lower,45,GEOUNIT-90325AB7FB4FB4282BAB14E9,6495.865658046106,15821.861393685118,1116.9331414523717,23434.660193183598,-0.41787390418486087,21,vest_precinct_2020_vap_weighted_to_census_plan,passed
PRESDIST-F82E53C76CA8522747F699C6,RUN-ECFBAD9189AB4074A042DEEEECB33D3E,VEST-2016-AL-PRECINCT,CENSUS-CB-2018-AL-SLDL-500K,1,AL,2016,2018,lower,46,GEOUNIT-9E0C5255482CC37B778D717D,7801.7260175724305,14892.213873756784,2032.2618411643966,24726.20173249361,-0.31243970373312974,15,vest_precinct_2020_vap_weighted_to_census_plan,passed
PRESDIST-1F20E28D5D2E94A0349F9367,RUN-ECFBAD9189AB4074A042DEEEECB33D3E,VEST-2016-AL-PRECINCT,CENSUS-CB-2018-AL-SLDL-500K,1,AL,2016,2018,lower,47,GEOUNIT-CBACF2C3D98F1184BBCB345F,7388.2043502025035,10902.243823017601,1382.3511925202167,19672.79936574032,-0.19212429567254485,9,vest_precinct_2020_vap_weighted_to_census_plan,passed
PRESDIST-85747B8271ABD2A29679978D,RUN-ECFBAD9189AB4074A042DEEEECB33D3E,VEST-2016-AL-PRECINCT,CENSUS-CB-2018-AL-SLDL-500K,1,AL,2016,2018,lower,48,GEOUNIT-1ABF276260AC36A707BAEC41,6659.872567289623,17736.850480259007,1771.3468554179608,26168.069902966592,-0.45403548219900763,12,vest_precinct_2020_vap_weighted_to_census_plan,passed
PRESDIST-D68C2539CB4C4A18E162E76D,RUN-ECFBAD9189AB4074A042DEEEECB33D3E,VEST-2016-AL-PRECINCT,CENSUS-CB-2018-AL-SLDL-500K,1,AL,2016,2018,lower,49,GEOUNIT-E128FC22E6FF0CE1DFF92545,4456.846974256034,14006.625880204909,759.934201875716,19223.40705633666,-0.5172254960497078,21,vest_precinct_2020_vap_weighted_to_census_plan,passed
PRESDIST-033F094C91129DE208448627,RUN-ECFBAD9189AB4074A042DEEEECB33D3E,VEST-2016-AL-PRECINCT,CENSUS-CB-2018-AL-SLDL-500K,1,AL,2016,2018,lower,5,GEOUNIT-2B50B2BB38E53574474BB57A,4912.772896322662,15599.292131259306,815.6210109218399,21327.686038503805,-0.5209870006050974,17,vest_precinct_2020_vap_weighted_to_census_plan,passed
PRESDIST-CA3A9FFF8921A6891EC25973,RUN-ECFBAD9189AB4074A042DEEEECB33D3E,VEST-2016-AL-PRECINCT,CENSUS-CB-2018-AL-SLDL-500K,1,AL,2016,2018,lower,50,GEOUNIT-D14F1CDA4500A119AF011F46,3104.035603986393,18728.17209028715,750.1944120017124,22582.40210627525,-0.7156462005626153,18,vest_precinct_2020_vap_weighted_to_census_plan,passed
PRESDIST-CDE91FD876A44F4E8DD4D74B,RUN-ECFBAD9189AB4074A042DEEEECB33D3E,VEST-2016-AL-PRECINCT,CENSUS-CB-2018-AL-SLDL-500K,1,AL,2016,2018,lower,51,GEOUNIT-16CFD4AA742FB71650B56D60,3528.899111662071,19425.270973284638,670.9912203480457,23625.16130529475,-0.6925265345161562,15,vest_precinct_2020_vap_weighted_to_census_plan,passed
PRESDIST-EE802B42576A6626545CE3BF,RUN-ECFBAD9189AB4074A042DEEEECB33D3E,VEST-2016-AL-PRECINCT,CENSUS-CB-2018-AL-SLDL-500K,1,AL,2016,2018,lower,52,GEOUNIT-CEA0B7717236937B4AF2C8CE,14562.698085839802,3229.785837266784,938.3653862672004,18730.84930937379,0.636949416256338,19,vest_precinct_2020_vap_weighted_to_census_plan,passed
PRESDIST-A926507517E9364A12086046,RUN-ECFBAD9189AB4074A042DEEEECB33D3E,VEST-2016-AL-PRECINCT,CENSUS-CB-2018-AL-SLDL-500K,1,AL,2016,2018,lower,53,GEOUNIT-D17CA43F7337D9311000A218,9221.201512707961,3293.1455355067783,700.6080260072334,13214.955074221973,0.4737007815399256,10,vest_precinct_2020_vap_weighted_to_census_plan,passed
PRESDIST-73F316151DE51A4AB3BDB272,RUN-ECFBAD9189AB4074A042DEEEECB33D3E,VEST-2016-AL-PRECINCT,CENSUS-CB-2018-AL-SLDL-500K,1,AL,2016,2018,lower,54,GEOUNIT-116082CA786D1D7D9A4D4EFE,14271.674598600772,3502.8055444068814,1064.9282023029923,18839.408345310643,0.6058612666897198,20,vest_precinct_2020_vap_weighted_to_census_plan,passed
PRESDIST-A17539A3C0EFB5815EFDDF73,RUN-ECFBAD9189AB4074A042DEEEECB33D3E,VEST-2016-AL-PRECINCT,CENSUS-CB-2018-AL-SLDL-500K,1,AL,2016,2018,lower,55,GEOUNIT-6D318A2FBE1A0596EBA5F9FB,15579.762760995716,1248.3919652507384,648.6971097097814,17476.851835956237,0.8516305577695155,21,vest_precinct_2020_vap_weighted_to_census_plan,passed
PRESDIST-38373BEA1EE14EDE259735EB,RUN-ECFBAD9189AB4074A042DEEEECB33D3E,VEST-2016-AL-PRECINCT,CENSUS-CB-2018-AL-SLDL-500K,1,AL,2016,2018,lower,56,GEOUNIT-47824B3D79C57BADB3CB0686,14842.906389544407,5624.505170245669,441.9409416411466,20909.352501431218,0.4503940907412567,20,vest_precinct_2020_vap_weighted_to_census_plan,passed
PRESDIST-65CF4D8B689A88B184A9C950,RUN-ECFBAD9189AB4074A042DEEEECB33D3E,VEST-2016-AL-PRECINCT,CENSUS-CB-2018-AL-SLDL-500K,1,AL,2016,2018,lower,57,GEOUNIT-4EB3839340687AABF5557238,14295.333762557328,6150.076578227538,382.47939134293546,20827.8897321278,0.3983904968677242,19,vest_precinct_2020_vap_weighted_to_census_plan,passed
PRESDIST-4AF44437342FB156BEE49298,RUN-ECFBAD9189AB4074A042DEEEECB33D3E,VEST-2016-AL-PRECINCT,CENSUS-CB-2018-AL-SLDL-500K,1,AL,2016,2018,lower,58,GEOUNIT-CD4D99B1230441810A0571F2,13329.965919240314,3746.54034119047,384.55269054823225,17461.058950979015,0.5612052858995109,11,vest_precinct_2020_vap_weighted_to_census_plan,passed
PRESDIST-5717620975522DE69099F861,RUN-ECFBAD9189AB4074A042DEEEECB33D3E,VEST-2016-AL-PRECINCT,CENSUS-CB-2018-AL-SLDL-500K,1,AL,2016,2018,lower,59,GEOUNIT-7348AE35435B2DB3E609030F,14290.318325714958,2585.7277050562407,316.0639659453611,17192.10999671656,0.6935623782559595,21,vest_precinct_2020_vap_weighted_to_census_plan,passed
PRESDIST-D835EF2F1CBE2FD2EBFA654A,RUN-ECFBAD9189AB4074A042DEEEECB33D3E,VEST-2016-AL-PRECINCT,CENSUS-CB-2018-AL-SLDL-500K,1,AL,2016,2018,lower,6,GEOUNIT-C5D9C1533EB33E40646B6CA3,6808.196964323278,13477.334120348594,1282.7080150412683,21568.23909971314,-0.32876325141246326,16,vest_precinct_2020_vap_weighted_to_census_plan,passed
PRESDIST-D0780156CAFC72ACA98D8490,RUN-ECFBAD9189AB4074A042DEEEECB33D3E,VEST-2016-AL-PRECINCT,CENSUS-CB-2018-AL-SLDL-500K,1,AL,2016,2018,lower,60,GEOUNIT-625CA0BD7175A8EF2B3AC2B2,15494.358065313352,4329.61839778986,417.00287966106595,20240.979342764276,0.5631937511782025,22,vest_precinct_2020_vap_weighted_to_census_plan,passed
PRESDIST-385634D272AF0E553813088A,RUN-ECFBAD9189AB4074A042DEEEECB33D3E,VEST-2016-AL-PRECINCT,CENSUS-CB-2018-AL-SLDL-500K,1,AL,2016,2018,lower,61,GEOUNIT-C431A0D609B0E6AAECFAA4CB,6729.240962445901,15182.156488252063,569.8711466978074,22481.268597395774,-0.3857771073171284,32,vest_precinct_2020_vap_weighted_to_census_plan,passed
PRESDIST-7D30B6FE23109EEC262F1629,RUN-ECFBAD9189AB4074A042DEEEECB33D3E,VEST-2016-AL-PRECINCT,CENSUS-CB-2018-AL-SLDL-500K,1,AL,2016,2018,lower,62,GEOUNIT-C128521F9180BA94BB9E0470,5331.688067892557,14865.589537781656,632.8061033781738,20830.083709052382,-0.47203893792154683,17,vest_precinct_2020_vap_weighted_to_census_plan,passed
PRESDIST-05767D1CC2648EB2C2CBBDA8,RUN-ECFBAD9189AB4074A042DEEEECB33D3E,VEST-2016-AL-PRECINCT,CENSUS-CB-2018-AL-SLDL-500K,1,AL,2016,2018,lower,63,GEOUNIT-6500F801F40889EA28E08868,5848.311699830048,11204.535001255008,1145.6223319158953,18198.469033000954,-0.314095552215581,13,vest_precinct_2020_vap_weighted_to_census_plan,passed
