person_id,candidate,max_cmo,min_cmo,median_cmo,stability_low,stability_high,cycles_observed,earliest_cycle,latest_cycle,chambers,districts,incumbent_cycles,wins,partial_issue_count,partial_evidence_records,full_name,identity_researchable,research_tail,extreme_cmo,tail_result_stable,priority_score,high_tail_rank,low_tail_rank,research_status,target_evidence
ALPERSON-SPICER,Spicer,-14.404391787811946,-14.404391787811946,-14.404391787811946,-23.630182049716318,-5.1786015259075775,1,1998,1998,house,91,0,1,1.0,1.0,False,False,high_overperformance,-14.404391787811946,False,19.87012769061167,296,91,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-T-D-TED-LITTLE,T. D. (Ted) LITTLE,-4.403346686203964,-4.403346686203964,-4.403346686203964,-13.629136948108332,4.8224435757004045,1,2010,2010,senate,27,1,0,4.0,5.0,True,True,high_overperformance,-4.403346686203964,False,19.86908258900369,228,165,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-MCNAIR,Mcnair,-16.338416409342635,-16.338416409342635,-16.338416409342635,-25.564206671247003,-7.112626147438267,1,1994,1994,house,95,0,0,,,False,False,high_overperformance,-16.338416409342635,False,19.80415231214236,304,82,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-GRANTLAND,Grantland,12.226614015055596,12.226614015055596,12.226614015055596,3.000823753151229,21.452404276959967,1,1998,1998,house,9,0,1,1.0,1.0,False,False,high_overperformance,12.226614015055596,True,19.692349917855324,108,298,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-LEA-FITE,LEA FITE,8.173638909063317,8.173638909063317,8.173638909063317,-1.0521513528410509,17.399429170967686,1,2006,2006,house,40,0,1,2.0,2.0,True,True,high_overperformance,8.173638909063317,False,19.639374811863043,132,271,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-LORA-KAY-MORROW,Lora Kay Morrow,2.134217080078354,2.134217080078354,2.134217080078354,-7.091573181826014,11.360007341982724,1,2018,2018,house,2,0,0,12.0,70.0,True,True,high_overperformance,2.134217080078354,False,19.59995298287808,183,214,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-KELVIN-J-LAWRENCE,Kelvin J. Lawrence,-12.039579310765818,-12.039579310765818,-12.039579310765818,-21.26536957267019,-2.81378904886145,1,2014,2014,house,69,0,1,,,True,True,high_overperformance,-12.039579310765818,False,19.505315213565545,281,106,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-BURKE,Burke,-15.766304689850978,-15.766304689850978,-15.766304689850978,-24.992094951755348,-6.54051442794661,1,1998,1998,house,24,0,0,,,False,False,high_overperformance,-15.766304689850978,False,19.232040592650705,301,86,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-JIM-PREUITT,JIM PREUITT,7.671643965976241,7.671643965976241,7.671643965976241,-1.5541462959281276,16.89743422788061,1,2006,2006,senate,11,0,1,2.0,2.0,True,True,high_overperformance,7.671643965976241,False,19.137379868775966,140,263,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-LANGFORD,Langford,-11.652181281297256,-11.652181281297256,-11.652181281297256,-20.877971543201625,-2.426391019392888,1,1998,1998,senate,26,0,1,2.0,2.0,False,False,high_overperformance,-11.652181281297256,False,19.11791718409698,278,109,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-ADLINE-C-CLARKE,Adline C. Clarke,-1.5513823976677426,-1.5513823976677426,-1.5513823976677426,-10.777172659572113,7.674407864236626,1,2018,2018,house,97,1,1,15.0,83.0,True,True,high_overperformance,-1.5513823976677426,False,19.01711830046747,210,181,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-SHADDIX,Shaddix,-15.547604920864805,-15.547604920864805,-15.547604920864805,-24.77339518276917,-6.321814658960436,1,1994,1994,house,35,0,0,,,False,False,high_overperformance,-15.547604920864805,False,19.01334082366453,299,88,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-EDDIE-BRITTON,Eddie Britton,-7.538644507633416,-7.538644507633416,-7.538644507633416,-16.764434769537786,1.6871457542709525,1,2018,2018,house,18,0,0,2.0,3.0,True,True,high_overperformance,-7.538644507633416,False,19.004380410433143,254,137,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-GSU33DFIG,GSU33DFIG,13.496331849374418,13.496331849374418,13.496331849374418,4.270541587470049,22.722122111278782,1,2022,2022,senate,33,0,1,,,False,False,high_overperformance,13.496331849374418,True,18.962067752174143,100,305,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-LESLEY-VANCE,LESLEY VANCE,5.428825561711914,0.6856673086823211,3.0572464351971176,-3.7969647001924542,9.91145757058669,2,2006,2010,house,80,1,2,2.0,2.0,True,True,high_overperformance,5.428825561711914,False,18.92188700505246,155,205,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-JARED-MILLICAN,Jared Millican,-7.2549532349952095,-7.2549532349952095,-7.2549532349952095,-16.480743496899578,1.9708370269091589,1,2018,2018,house,29,0,0,2.0,3.0,True,True,high_overperformance,-7.2549532349952095,False,18.720689137794935,250,140,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-GSL043DCLE,GSL043DCLE,13.229413183264784,13.229413183264784,13.229413183264784,4.003622921360416,22.455203445169158,1,2022,2022,house,43,0,0,,,False,False,high_overperformance,13.229413183264784,True,18.69514908606451,101,304,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-BLACK-MARCEL,"Black, Marcel",7.157047084375211,7.157047084375211,7.157047084375211,-2.068743177529157,16.38283734627958,1,2002,2002,house,3,0,1,2.0,3.0,True,True,high_overperformance,7.157047084375211,False,18.622782987174936,142,260,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-WILLIAMS,Williams,-15.085724400884526,-15.085724400884526,-15.085724400884526,-24.31151466278889,-5.859934138980158,1,1994,1994,house,93,0,0,,,False,False,high_overperformance,-15.085724400884526,False,18.55146030368425,297,90,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-BILLY-JACKSON,Billy Jackson,-1.0683234033307103,-1.0683234033307103,-1.0683234033307103,-10.29411366523508,8.157466858573658,1,2018,2018,house,8,0,0,15.0,84.0,True,True,high_overperformance,-1.0683234033307103,False,18.534059306130438,205,187,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-KYLE-PIERCE,Kyle Pierce,-6.9943461775867295,-6.9943461775867295,-6.9943461775867295,-16.2201364394911,2.231444084317639,1,2018,2018,house,28,0,0,2.0,3.0,True,True,high_overperformance,-6.9943461775867295,False,18.460082080386456,248,142,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-CARIN-MAYO,Carin Mayo,6.94544274409682,6.94544274409682,6.94544274409682,-2.2803475178075487,16.171233006001188,1,2018,2018,house,43,0,0,2.0,3.0,True,True,high_overperformance,6.94544274409682,False,18.411178646896545,145,257,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-JERRY-L-FIELDING,JERRY L. FIELDING,8.758637786780294,8.758637786780294,8.758637786780294,-0.4671524751240739,17.984428048684663,1,2010,2010,senate,11,0,1,1.0,1.0,True,True,high_overperformance,8.758637786780294,False,18.22437368958002,129,275,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-ARLENE-CUNNINGHAM-EASLEY,Arlene Cunningham Easley,-10.695530393511367,-10.695530393511367,-10.695530393511367,-19.92132065541573,-1.469740131606999,1,2018,2018,house,104,0,0,,,True,True,high_overperformance,-10.695530393511367,False,18.161266296311094,274,115,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-MARTIN,Martin,3.774756240684821,-6.603649194360023,-1.414446476837601,-5.451034021219547,2.6221410675443453,2,1994,1998,house,40|42,0,1,1.0,1.0,False,True,low_overperformance,-6.603649194360023,False,18.09671063770057,171,144,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-HILLIARD,Hilliard,-10.562744313055347,-10.562744313055347,-10.562744313055347,-19.78853457495972,-1.336954051150979,1,1998,1998,house,60,0,1,2.0,2.0,False,False,high_overperformance,-10.562744313055347,False,18.028480215855076,271,118,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-JEFF-ENFINGER,JEFF ENFINGER,2.465783432603274,2.465783432603274,2.465783432603274,-6.760006829301094,11.691573694507644,1,2010,2010,senate,7,0,0,4.0,4.0,True,True,high_overperformance,2.465783432603274,False,17.931519335403003,181,217,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-HURST-STEVE,"Hurst, Steve",8.152782685222416,8.152782685222416,8.152782685222416,-1.0730075766819525,17.378572947126784,1,2002,2002,house,35,0,1,1.0,1.0,True,True,high_overperformance,8.152782685222416,False,17.61851858802214,133,270,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-GUIN-KEN,"Guin, Ken",6.060510576775311,6.060510576775311,6.060510576775311,-3.165279685129057,15.28630083867968,1,2002,2002,house,14,0,1,2.0,3.0,True,True,high_overperformance,6.060510576775311,False,17.526246479575036,151,249,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-SUSAN-PACE-HAMILL,SUSAN PACE HAMILL,-5.953644958135515,-5.953644958135515,-5.953644958135515,-15.179435220039885,3.2721453037688537,1,2010,2010,house,63,0,0,2.0,2.0,True,True,high_overperformance,-5.953644958135515,False,17.41938086093524,244,148,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-NICKI-ARNOLD-SWINDLE,Nicki Arnold-Swindle,-7.823059267179026,-7.823059267179026,-7.823059267179026,-17.048849529083395,1.402730994725342,1,2018,2018,house,36,0,0,1.0,2.0,True,True,high_overperformance,-7.823059267179026,False,17.288795169978755,258,132,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-BARRON-LOWELL,"Barron, Lowell",5.803574769179274,5.803574769179274,5.803574769179274,-3.422215492725094,15.029365031083644,1,2002,2002,senate,8,0,1,2.0,3.0,True,True,high_overperformance,5.803574769179274,False,17.269310671979,152,248,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-JARED-VAUGHN,Jared Vaughn,-7.760969872749355,-7.760969872749355,-7.760969872749355,-16.98676013465372,1.4648203891550136,1,2018,2018,house,30,0,0,1.0,2.0,True,True,high_overperformance,-7.760969872749355,False,17.226705775549082,257,133,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-MERRILL-JOHN-H,"Merrill, John H.",-9.667577376786278,-9.667577376786278,-9.667577376786278,-18.89336763869065,-0.4417871148819099,1,2002,2002,house,62,0,0,,,True,True,high_overperformance,-9.667577376786278,False,17.133313279586005,267,123,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-MELTON-BRYANT,"Melton, Bryant",5.606956220657598,5.606956220657598,5.606956220657598,-3.61883404124677,14.832746482561966,1,2002,2002,house,70,0,1,2.0,2.0,True,True,high_overperformance,5.606956220657598,False,17.072692123457323,153,247,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-RICKY-WHALEY,RICKY WHALEY,-5.549899267056109,-5.549899267056109,-5.549899267056109,-14.775689528960475,3.67589099484826,1,2010,2010,house,40,0,0,2.0,2.0,True,True,high_overperformance,-5.549899267056109,False,17.015635169855834,240,152,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-GREG-VARNER,GREG VARNER,5.524861391706889,5.524861391706889,5.524861391706889,-3.70092887019748,14.750651653611255,1,2010,2010,senate,13,0,0,2.0,2.0,True,True,high_overperformance,5.524861391706889,False,16.990597294506614,154,246,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-HINSHAW-RANDY,"Hinshaw, Randy",-7.442158919634648,-7.442158919634648,-7.442158919634648,-16.667949181539015,1.78363134226972,1,2002,2002,house,21,0,1,1.0,1.0,True,True,high_overperformance,-7.442158919634648,False,16.907894822434372,253,138,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-PREUITT,Preuitt,-11.401959793989512,-11.401959793989512,-11.401959793989512,-20.62775005589388,-2.176169532085144,1,1998,1998,senate,11,0,1,1.0,1.0,False,False,high_overperformance,-11.401959793989512,False,16.86769569678924,277,111,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-CHARLES-NEWTON,CHARLES NEWTON,5.329573647506066,5.329573647506066,5.329573647506066,-3.896216614398302,14.555363909410437,1,2010,2010,house,90,1,1,2.0,2.0,True,True,high_overperformance,5.329573647506066,False,16.795309550305795,156,244,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-BEDFORD-ROGER,"Bedford, Roger",5.216413983088195,5.216413983088195,5.216413983088195,-4.009376278816173,14.442204244992563,1,2002,2002,senate,6,0,1,2.0,3.0,True,True,high_overperformance,5.216413983088195,False,16.682149885887924,157,242,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-KENNETH-A-BRACKINS,Kenneth A. Brackins,-9.18924961248172,-9.18924961248172,-9.18924961248172,-18.41503987438609,0.0365406494226476,1,2018,2018,house,7,0,0,,,True,True,high_overperformance,-9.18924961248172,False,16.654985515281446,266,124,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-MARK-CARLTON,MARK CARLTON,-9.083428086442918,-9.083428086442918,-9.083428086442918,-18.309218348347287,0.1423621754614501,1,2006,2006,house,38,0,0,,,True,True,high_overperformance,-9.083428086442918,False,16.549163989242643,265,125,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-CHAD-YOUNG,Chad Young,7.002512325647089,7.002512325647089,7.002512325647089,-2.223277936257279,16.228302587551457,1,2018,2018,house,3,0,0,1.0,2.0,True,True,high_overperformance,7.002512325647089,False,16.468248228446818,144,258,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-ANDREW-ANDY-BETTERTON,"Andrew ""Andy"" Betterton",8.964836185168185,8.964836185168185,8.964836185168185,-0.2609540767361835,18.190626447072557,1,2014,2014,house,2,0,0,,,True,True,high_overperformance,8.964836185168185,False,16.43057208796791,127,277,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-LINDSEY-DECKARD,Lindsey Deckard,6.940621850235539,6.940621850235539,6.940621850235539,-2.2851684116688293,16.16641211213991,1,2018,2018,senate,16,0,0,1.0,1.0,True,True,high_overperformance,6.940621850235539,False,16.406357753035266,146,256,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-GSU02DLEW,GSU02DLEW,10.819753506615482,10.819753506615482,10.819753506615482,1.593963244711114,20.04554376851985,1,2022,2022,senate,2,0,0,,,False,False,high_overperformance,10.819753506615482,True,16.28548940941521,118,286,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-GSL065DCAS,GSL065DCAS,-12.778902443012049,-12.778902443012049,-12.778902443012049,-22.004692704916412,-3.5531121811076787,1,2022,2022,house,65,0,0,,,False,False,high_overperformance,-12.778902443012049,False,16.244638345811776,288,99,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-SHARP,Sharp,-12.766161632328645,-12.766161632328645,-12.766161632328645,-21.99195189423301,-3.5403713704242747,1,1994,1994,house,15,0,0,,,False,False,high_overperformance,-12.766161632328645,False,16.231897535128372,287,100,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-GARY-TANNER,GARY TANNER,-4.735080326116703,-4.735080326116703,-4.735080326116703,-13.96087058802107,4.490709935787666,1,2006,2006,senate,35,0,0,2.0,2.0,True,True,high_overperformance,-4.735080326116703,False,16.20081622891643,230,163,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-JONES,Jones,-12.632332763003236,-12.632332763003236,-12.632332763003236,-21.85812302490761,-3.4065425010988672,1,1994,1994,house,46,0,0,,,False,False,high_overperformance,-12.632332763003236,False,16.098068665802963,286,101,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-LOWELL-R-BARRON,LOWELL R. BARRON,4.4641327021975705,4.4641327021975705,4.4641327021975705,-4.761657559706798,13.68992296410194,1,2006,2006,senate,8,0,1,2.0,3.0,True,True,high_overperformance,4.4641327021975705,False,15.929868604997298,164,234,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-JOEL-LEE-WILLIAMS,Joel Lee Williams,4.432134581083702,3.7426868024751623,4.087410691779432,-4.793655680820667,12.968477064379533,2,2014,2018,house,89,0,0,1.0,2.0,True,True,high_overperformance,4.432134581083702,False,15.92519602442425,165,226,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-SCHMITZ-SUE,"Schmitz, Sue",6.210848015914227,6.210848015914227,6.210848015914227,-3.0149422459901416,15.436638277818597,1,2002,2002,house,6,0,1,1.0,1.0,True,True,high_overperformance,6.210848015914227,False,15.676583918713954,149,252,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-SMITHERMAN,Smitherman,-12.202701868060696,-12.202701868060696,-12.202701868060696,-21.428492129965065,-2.976911606156328,1,1994,1994,senate,18,0,1,,,False,False,high_overperformance,-12.202701868060696,False,15.668437770860423,283,104,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-BOX,Box,10.178747183200784,10.178747183200784,10.178747183200784,0.9529569212964156,19.404537445105152,1,1994,1994,house,96,0,1,,,False,False,high_overperformance,10.178747183200784,True,15.64448308600051,123,281,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-GSL025DHAG,GSL025DHAG,10.148586128252694,10.148586128252694,10.148586128252694,0.9227958663483252,19.37437639015706,1,2022,2022,house,25,0,0,,,False,False,high_overperformance,10.148586128252694,True,15.61432203105242,124,280,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-ANGELO-DOC-MANCUSO,"Angelo ""Doc"" Mancuso",-8.132118245930183,-8.132118245930183,-8.132118245930183,-17.35790850783455,1.0936720159741853,1,2014,2014,senate,4,0,0,,,True,True,high_overperformance,-8.132118245930183,False,15.59785414872991,261,129,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-AMBER-SELMAN-LYNN,Amber Selman-Lynn,-8.111078018051373,-8.111078018051373,-8.111078018051373,-17.33686827995574,1.1147122438529955,1,2018,2018,house,64,0,0,,,True,True,high_overperformance,-8.111078018051373,False,15.5768139208511,260,130,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-FARRAR,Farrar,-12.086349495466465,-12.086349495466465,-12.086349495466465,-21.31213975737083,-2.8605592335620944,1,1994,1994,senate,4,0,0,,,False,False,high_overperformance,-12.086349495466465,False,15.552085398266192,282,105,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-DEBORAH-BARROS,Deborah Barros,4.016383467880128,4.016383467880128,4.016383467880128,-5.209406794024241,13.242173729784495,1,2018,2018,senate,7,0,0,2.0,3.0,True,True,high_overperformance,4.016383467880128,False,15.482119370679854,168,231,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-PAGE-JACK,"Page, Jack",3.960920109098208,3.960920109098208,3.960920109098208,-5.264870152806161,13.186710371002576,1,2002,2002,house,29,0,1,2.0,3.0,True,True,high_overperformance,3.960920109098208,False,15.426656011897935,169,230,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-JEREMY-P-SHERER,JEREMY P. SHERER,7.905210724229764,7.905210724229764,7.905210724229764,-1.320579537674604,17.131000986134133,1,2006,2006,house,34,0,0,,,True,True,high_overperformance,7.905210724229764,False,15.37094662702949,136,267,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-JASON-FISHER,Jason Fisher,3.877238226589196,3.877238226589196,3.877238226589196,-5.348552035315173,13.103028488493564,1,2018,2018,senate,32,0,0,2.0,3.0,True,True,high_overperformance,3.877238226589196,False,15.342974129388923,170,228,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-GULAS,Gulas,-11.850294291975857,-11.850294291975857,-11.850294291975857,-21.076084553880225,-2.6245040300714884,1,1994,1994,house,48,0,0,,,False,False,high_overperformance,-11.850294291975857,False,15.316030194775584,280,107,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-MILLER-JEFF,"Miller, Jeff",7.726862709082729,7.726862709082729,7.726862709082729,-1.4989275528216393,16.952652970987096,1,2002,2002,house,20,0,0,,,True,True,high_overperformance,7.726862709082729,False,15.192598611882456,139,264,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-FULLER,Fuller,7.149574159779641,7.149574159779641,7.149574159779641,-2.076216102124727,16.37536442168401,1,1998,1998,house,38,0,1,2.0,2.0,False,False,high_overperformance,7.149574159779641,False,14.615310062579368,143,259,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-ROMEI,Romei,-11.08086793221989,-11.08086793221989,-11.08086793221989,-20.30665819412426,-1.8550776703155216,1,1994,1994,house,43,0,0,,,False,False,high_overperformance,-11.08086793221989,False,14.546603835019617,275,113,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-TERRY-JONES,Terry Jones,2.802280569527877,2.802280569527877,2.802280569527877,-6.423509692376491,12.028070831432244,1,2018,2018,house,21,0,0,2.0,3.0,True,True,high_overperformance,2.802280569527877,False,14.268016472327604,176,222,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-BILL-JONES,Bill Jones,-2.7624622366150646,-2.7624622366150646,-2.7624622366150646,-11.988252498519431,6.463328025289304,1,2018,2018,house,27,0,0,2.0,3.0,True,True,high_overperformance,-2.7624622366150646,False,14.228198139414792,214,175,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-BISHOP,Bishop,-10.671411368860818,-10.671411368860818,-10.671411368860818,-19.89720163076519,-1.44562110695645,1,1998,1998,senate,5,0,0,,,False,False,high_overperformance,-10.671411368860818,False,14.137147271660545,273,116,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-NATHANIEL-LEDBETTER,NATHANIEL LEDBETTER,4.663025788178658,4.663025788178658,4.663025788178658,-4.562764473725711,13.888816050083026,1,2010,2010,house,24,0,0,1.0,1.0,True,True,high_overperformance,4.663025788178658,False,14.128761690978385,162,237,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-VIRGINIA-SWEET,VIRGINIA SWEET,2.486510836880786,2.486510836880786,2.486510836880786,-6.739279425023582,11.712301098785154,1,2010,2010,house,43,0,0,2.0,2.0,True,True,high_overperformance,2.486510836880786,False,13.952246739680513,180,218,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-TIM-MITCHELL,TIM MITCHELL,-2.406968765253282,-2.406968765253282,-2.406968765253282,-11.63275902715765,6.818821496651086,1,2010,2010,senate,9,0,0,2.0,2.0,True,True,high_overperformance,-2.406968765253282,False,13.872704668053009,211,178,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-BRIAN-D-WILLIAMS,Brian D Williams,-6.288889246442263,-6.288889246442263,-6.288889246442263,-15.514679508346632,2.936901015462105,1,2018,2018,house,5,0,0,,,True,True,high_overperformance,-6.288889246442263,False,13.75462514924199,246,145,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-JEREMY-J-J-JEFFCOAT,"Jeremy ""J.J."" Jeffcoat",-4.221757145507137,-4.221757145507137,-4.221757145507137,-13.447547407411506,5.004033116397231,1,2018,2018,house,81,0,0,1.0,2.0,True,True,high_overperformance,-4.221757145507137,False,13.687493048306864,227,166,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-GSL047DCOL,GSL047DCOL,-9.983358305414466,-9.983358305414466,-9.983358305414466,-19.209148567318834,-0.7575680435100978,1,2022,2022,house,47,0,0,,,False,False,high_overperformance,-9.983358305414466,False,13.449094208214193,270,120,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-THIGPEN,Thigpen,-7.887245428870886,-7.887245428870886,-7.887245428870886,-17.113035690775256,1.338544833033482,1,1998,1998,house,16,0,1,1.0,1.0,False,False,high_overperformance,-7.887245428870886,False,13.352981331670613,259,131,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-BETTY-CAROL-GRAHAM,BETTY CAROL GRAHAM,-5.539135018864016,-5.539135018864016,-5.539135018864016,-14.764925280768384,3.686655243040352,1,2010,2010,house,81,1,0,,,True,True,high_overperformance,-5.539135018864016,False,13.004870921663743,239,153,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-MILLICAN-MIKE,"Millican, Mike",-5.497371938381537,-5.497371938381537,-5.497371938381537,-14.723162200285904,3.728418323522831,1,2002,2002,house,17,0,1,,,True,True,high_overperformance,-5.497371938381537,False,12.963107841181264,238,154,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-STEELE,Steele,-7.39986827920497,-7.39986827920497,-7.39986827920497,-16.62565854110934,1.8259219826993984,1,1998,1998,senate,24,0,1,1.0,1.0,False,False,high_overperformance,-7.39986827920497,False,12.865604182004697,252,139,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-VANDERMEER-JEANETTE,"VanderMeer, Jeanette",-5.25002497001603,-5.25002497001603,-5.25002497001603,-14.475815231920398,3.9757652918883375,1,2002,2002,house,63,0,0,,,True,True,high_overperformance,-5.25002497001603,False,12.715760872815757,235,158,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
