report_id,detail_itemized_contributions,detail_record_count,cover_unitemized_contributions,derived_total_contributions,source_archive,source_archive_size,derivation
100618271,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100618498,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100618592,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100618596,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100618971,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100619288,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100619506,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100620483,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100620559,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100620621,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100620626,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100621090,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100621822,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100623158,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100623161,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100623636,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100623769,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100624012,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100624021,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100624024,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100624032,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100624591,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100624676,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100627138,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100634024,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100634280,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100636186,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100637147,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100637439,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100639364,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100639437,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100639621,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100639624,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100639703,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100640071,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100640098,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100640180,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100640582,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100640711,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100641001,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100641114,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100646293,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100647061,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100647076,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100647098,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100647100,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100647165,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100647322,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100647354,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100647357,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100647519,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100647640,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100647659,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100647661,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100648083,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100648473,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100648556,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100648651,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100648774,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100648933,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100648944,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100649074,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100649088,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100650302,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100650770,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100652732,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100655614,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100655791,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100655977,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100656914,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100656973,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100657320,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100657892,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100657928,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100658463,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100658611,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100659010,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100659030,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100659223,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100659274,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100659307,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100659595,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100659760,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100659823,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100660145,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100660318,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100673425,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
100673590,0.0,0,,,texas-state-house-and-state-senate-model/data/raw/tx_ethics/tec_cf_csv/TEC_CF_CSV.zip,1040843307,non_superseded_itemized_contribution_sum_plus_cover_unitemized
