state,cycle,chamber,district,party,candidate,provider_candidate,committee_id,total_fundraising,cash_contributions,other_receipts,in_kind_contributions,loans_received,expenditures,ending_cash,report_count,period_start,period_end,finance_observation_status,aggregation_status,source_name,source_measure,source_path,source_reported_total,data_run_id,generated_at_utc,build_code_sha256,build_config_id
MO,2022,house,113,R,"amato, phil",Phillip Amato,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl03$lbtnComm,,,,,,,,,2021-01-01,2022-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2022,house,114,D,"shepherd, jessie",Jessica Shepherd,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl219$lbtnComm,,,,,,,,,2021-01-01,2022-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2022,house,114,R,"waller, ken",Ken Waller *,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl59$lbtnComm,,,,,,,,,2021-01-01,2022-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2022,house,115,D,"marco, barbara",Barbara Marco,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl189$lbtnComm,,,,,,,,,2021-01-01,2022-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2022,house,115,R,"buchheitcourtway, cyndi",Cyndi Buchheit-Courtway,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl16$lbtnComm,,,,,,,,,2021-01-01,2022-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2022,house,116,R,"wright, dale l",Dale Wright,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl242$lbtnComm,,,,,,,,,2021-01-01,2022-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2022,house,117,R,"henderson, mike",Mike Henderson,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl153$lbtnComm,,,,,,,,,2021-01-01,2022-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2022,house,118,D,"brooks, sally",Sally Brooks,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl14$lbtnComm,,,,,,,,,2021-01-01,2022-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2022,house,118,R,"mcgirl, michael p",Michael McGirl,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl192$lbtnComm,,,,,,,,,2021-01-01,2022-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2022,house,119,R,"banderman, brad",Brad Banderman,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl23$lbtnComm,,,,,,,,,2021-01-01,2022-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2022,house,120,R,"copeland, ron",Ronald Copeland,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl46$lbtnComm,,,,,,,,,2021-01-01,2022-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2022,house,121,R,"hardwick, bill",Bill Hardwick,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl09$lbtnComm,,,,,,,,,2021-01-01,2022-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2022,house,122,D,"mccarthy, lisa",Lisa McCarthy,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl78$lbtnComm,,,,,,,,,2021-01-01,2022-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2022,house,122,R,"peters, tara j",Tara Peters,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl239$lbtnComm,,,,,,,,,2021-01-01,2022-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2022,house,123,R,"thomas, lisa",Lisa Thomas,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl21$lbtnComm,,,,,,,,,2021-01-01,2022-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2022,house,124,R,"mayhew, don",Donald Mayhew,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl97$lbtnComm,,,,,,,,,2021-01-01,2022-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2022,house,125,R,"diehl, dane",,,,,,,,,,,,,unknown_summary_adapter_not_available,not_acquired,none,unknown,,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2022,house,126,R,"kalberloh, jim",James Kalberloh,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl146$lbtnComm,,,,,,,,,2021-01-01,2022-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2022,house,127,D,"manring, marvin",Marvin Manring,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl188$lbtnComm,,,,,,,,,2021-01-01,2022-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2022,house,127,R,"kelley, ann",Ann Kelley,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl197$lbtnComm,,,,,,,,,2021-01-01,2022-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2022,house,128,D,"horton, rich",Rich Horton,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl45$lbtnComm,,,,,,,,,2021-01-01,2022-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2022,house,128,R,"stephens, matthew (matt)",Michael Stephens,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl224$lbtnComm,,,,,,,,,2021-01-01,2022-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2022,house,129,R,"black, john f",John Black,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl75$lbtnComm,,,,,,,,,2021-01-01,2022-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2022,house,130,R,"davidson, bishop",Bishop  Davidson,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl198$lbtnComm,,,,,,,,,2021-01-01,2022-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2022,house,131,R,"owen, bill",Bill Owen,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl42$lbtnComm,,,,,,,,,2021-01-01,2022-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2022,house,132,D,"quade, crystal",Crystal Quade,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl29$lbtnComm,,,,,,,,,2021-01-01,2022-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2022,house,132,R,"freeman, stephanos",Stephanos  Freeman,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl61$lbtnComm,,,,,,,,,2021-01-01,2022-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2022,house,133,D,"blansit, amy",Amy  Blansit,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl10$lbtnComm,,,,,,,,,2021-01-01,2022-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2022,house,133,R,"stinnett, melanie",Melanie Stinnett,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl132$lbtnComm,,,,,,,,,2021-01-01,2022-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2022,house,134,D,"deaton, samantha",Samantha Deaton,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl92$lbtnComm,,,,,,,,,2021-01-01,2022-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2022,house,134,R,"riley, alex",Alex Riley,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl02$lbtnComm,,,,,,,,,2021-01-01,2022-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2022,house,135,D,"fogle, betsy",Elizabeth Fogle,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl105$lbtnComm,,,,,,,,,2021-01-01,2022-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2022,house,135,R,"exner, aj",AJ Exner,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl103$lbtnComm,,,,,,,,,2021-01-01,2022-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2022,house,136,D,"hein, stephanie",Stephanie Hein,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl58$lbtnComm,,,,,,,,,2021-01-01,2022-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2022,house,136,R,"fishel, j craig",Craig Fishel,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl86$lbtnComm,,,,,,,,,2021-01-01,2022-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2022,house,137,R,"chappell, darin",Darin Chappell,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl19$lbtnComm,,,,,,,,,2021-01-01,2022-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2022,house,138,R,"hudson, brad",Bradley Hudson,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl24$lbtnComm,,,,,,,,,2021-01-01,2022-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2022,house,139,R,"titus, bob",Bob Titus,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl231$lbtnComm,,,,,,,,,2021-01-01,2022-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2022,house,140,D,"freeland, amy",Amy Freeland,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl63$lbtnComm,,,,,,,,,2021-01-01,2022-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2022,house,140,R,"raygragg, jamie",Jamie Gragg,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl145$lbtnComm,,,,,,,,,2021-01-01,2022-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2022,house,141,R,"kelly, hannah",Hannah Kelly,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl122$lbtnComm,,,,,,,,,2021-01-01,2022-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2022,house,142,R,"knight, jeff",Jeff Knight,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl123$lbtnComm,,,,,,,,,2021-01-01,2022-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2022,house,143,D,"holzer, bernadette",Bernadette Holzer,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl159$lbtnComm,,,,,,,,,2021-01-01,2022-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2022,house,143,R,"cook, bennie",Bennie Cook,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl07$lbtnComm,,,,,,,,,2021-01-01,2022-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2022,house,144,R,"dinkins, chris",Chris Dinkins,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl107$lbtnComm,,,,,,,,,2021-01-01,2022-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2022,house,145,R,"francis, rick",Rick Francis,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl110$lbtnComm,,,,,,,,,2021-01-01,2022-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
