candidate_result_id,finance_candidate_cycle_id,build_run_id,state_code,cycle,chamber,district,party_family,candidate_name,total_fundraising,cash_contributions,other_receipts,in_kind_contributions,loans_received,expenditures,ending_cash,finance_observation_status,finance_observed,source_name,source_measure,match_method,match_score,incumbency_support
LCAND-6339900284558B449ECF,FIN-57C98984AAEF133CD90E,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,148,democratic,PENNY MORALES SHAW,105801.36,105801.36,,,0.0,91737.3,0.0,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-69D2166E7AC4753337A7,FIN-B6AC99E9703EDDF85492,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,148,republican,KAY SMITH,11357.250000000002,11357.250000000002,,,18712.44,33272.39,1199.34,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-A13618027BD22DC46039,FIN-436F6C8A45B5651D857F,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,149,democratic,HUBERT VO,92421.66,92421.66,,,0.0,80304.51999999999,100998.77,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-B764FA28F54F193B249C,FIN-28B1590D180D295190E9,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,149,republican,LILY TRUONG,0.0,0.0,,,3750.0,750.0,0.0,observed_zero,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-1D926F34A1CAB4D05DDD,FIN-1DF3734A602A3021CC02,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,150,democratic,"MARISELA ""MJ"" JIMENEZ",25785.62,25785.62,,,0.0,13654.61,100.0,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-56BF2F545986655214F5,FIN-E45B3557F5D3B86A4868,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,150,republican,VALOREE SWANSON,150295.97,150295.97,,,34040.0,145141.03,83330.0,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-558D1E35A93B64E8BF5F,FIN-9E102B6CFE676ABBEC89,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,16,democratic,MIKE MIDLER,7304.83,7304.83,,,0.0,3705.73,0.0,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-E798994E70F23142759E,FIN-0E8D3C1D149664D19990,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,16,republican,WILL METCALF,707677.6400000001,707677.6400000001,,,0.0,736614.38,535946.61,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-7180A6B30607A4B2A9C9,FIN-763DAAC21C52CAA46DE6,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,17,democratic,DESIREE VENABLE,86667.06,86667.06,,,0.0,88158.27,3859.03,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-845A2928D0A1C46E783B,FIN-26425B324ADFB3EB4DF3,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,17,republican,STAN GERDES,981783.23,981783.23,,,0.0,789206.48,121102.51,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-9747BD549860BCBF6F09,FIN-A74F0F4630B06A1FE2F9,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,19,democratic,DWAIN HANDLEY,28428.21,28428.21,,,0.0,33309.18,2099.43,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-FD7E4743645FC96745C6,FIN-C3100F33E797F06A6472,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,19,republican,ELLEN TROXCLAIR,1741882.16,1741882.16,,,0.0,862172.74,136149.61,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-5099DFC131128E34292E,FIN-43CB3CF950C3AC38E03D,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,2,democratic,KRISTEN WASHINGTON,38635.130000000005,38635.130000000005,,,0.0,7705.990000000001,3207.82,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-201D4E4A646EAF0B2BB7,FIN-8100FCEE1D3BA81A513D,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,2,republican,BRENT A. MONEY,883733.4800000001,883733.4800000001,,,0.0,809441.46,90189.89,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-A6B8BA933CDA82013657,FIN-962B867CE2F5CF568C20,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,20,democratic,STEPHEN M. WYMAN,1210.0,1210.0,,,0.0,1299.0,0.0,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-A483D9864B491A895DF5,FIN-BD92A2FFFAADC5E3FD1F,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,20,republican,TERRY M. WILSON,606674.64,606674.64,,,84352.25,548260.4,277342.1,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-2602E2941E66047295CE,FIN-80FFF406C2B0C7DDFEB7,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,23,democratic,DEV MERUGUMALA,7752.51,7752.51,,,0.0,13267.76,514.73,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-6CC4AC507195CFAF293F,FIN-99784692E766A1EE1425,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,23,republican,TERRI LEO WILSON,176819.09,176819.09,,,45000.0,150281.24,74674.63,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,approved_identity_adjudication:FINID-TX-TERRI-LEO-WILSON-HD23,100.0,0
LCAND-14CCFB10C09C7E0BA113,FIN-AB057D0C923A04DBC916,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,25,democratic,J. DAGGETT,4892.0,4892.0,,,10000.0,2206.0,322.0,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-E92A7AD4F25EB6AAFA33,FIN-B1F5BF74847504DAB9D4,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,25,republican,CODY THANE VASUT,244837.64,244837.64,,,0.0,227070.34,126737.09,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-0B7A3BBC3969CEF495B5,FIN-A5C58393051ABDD157CF,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,26,democratic,DANIEL LEE,25276.25,25276.25,,,0.0,30329.25,17965.23,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-732DE11F574D4BA1E5D9,FIN-3324DA74794EBA18CF46,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,26,republican,MATT MORGAN,404088.53,404088.53,,,145564.56,397321.38,79135.25,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-C5CF4982A0CC68656D6E,FIN-90E42E6BFEEA66FCA800,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,27,democratic,RONALD REYNOLDS,211767.99,211767.99,,,40910.0,256478.68,34574.31,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-A9F6F93969E663F90880,FIN-953FFF1FB7A495370806,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,27,republican,IBIFRISOLAM MAX-ALALIBO,2950.0,2950.0,,,0.0,6782.0,0.0,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-8B2C5179F2992861C4AE,FIN-C836B998AB3BF036529E,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,28,democratic,MARTY ROCHA,1133.02,1133.02,,,0.0,175.0,0.0,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-A327473DFBFCF802F2F0,FIN-6B63759FA9F5258910BA,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,28,republican,GARY GATES,729199.7,729199.7,,,1796100.0,1181885.97,67456.03,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-636BC99D16B5EDD1A742,FIN-DF5C66E689692560934A,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,29,democratic,ADRIENNE BELL,16496.0,16496.0,,,0.0,20593.68,0.0,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-9BCFCD951C4340DBD4E1,FIN-7FAD8803F56463D73797,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,29,republican,JEFFREY BARRY,533591.21,533591.21,,,0.0,478258.59,70727.1,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-182A9663F82624FE996E,FIN-0B4770D2D87C81CC8C75,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,30,democratic,STEPHANIE R. BASSHAM,17726.4,17726.4,,,0.0,14550.42,0.0,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-A2BA1DA7506A90F98D50,FIN-1974CD4F8969B3FBADA9,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,30,republican,AJ LOUDERBACK,884516.5999999999,884516.5999999999,,,100000.0,496322.79,162471.54,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-71F5054CDF9C78403868,FIN-52E5F0B74E56C94ACBBE,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,32,democratic,CATHY MCAULIFFE,4410.0,4410.0,,,0.0,4460.94,368.0,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-47D7688F8B6C2BA968FC,FIN-307C677BA7DDE85E256D,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,32,republican,TODD HUNTER,1444066.64,1444066.64,,,0.0,1966095.96,1470757.42,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-0BD73367D5422FFA1EA5,FIN-58B7001DBCBC14624822,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,34,democratic,SOLOMON P. ORTIZ JR,508157.78,508157.78,,,20000.0,428634.74,0.0,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-3CE3F013F187F2C5EBBF,FIN-F81CBC645F3E33C2EA2F,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,34,republican,DENISE VILLALOBOS,1265564.21,1265564.21,,,0.0,690882.5,71341.61,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-CABEF55CCAA57C55E74D,FIN-F02666299678CDD3FADC,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,37,democratic,JONATHAN GRACIA,455553.38,455553.38,,,243600.0,573101.28,0.0,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-20406BE9AF8700CE4830,FIN-D04F07503891D8C6330D,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,37,republican,JANIE LOPEZ,2427778.91,2427778.91,,,0.0,558527.1100000001,165861.36,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-D0A2789E3CFFA9810A6A,FIN-4932DAE85679EE4DC2FB,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,39,democratic,"ARMANDO ""MANDO"" MARTINEZ",261455.72,261455.72,,,31865.85,492608.77,30079.43,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-F2FB9D3C385F93189082,FIN-E7E906B7F7241C3DF958,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,39,republican,JIMMIE GARCIA,1706.0,1706.0,,,0.0,1079.86,266.11,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-FDF18B97F016D51222DC,FIN-929B237AB7DDF828475A,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,4,democratic,ALEX BAR-SELA,453.43000000000006,453.43000000000006,,,0.0,242.35,850.0,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-71F093D262A137F1A099,FIN-F72535148A32AAF885FD,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,4,republican,KEITH BELL,1174342.05,1174342.05,,,37500.0,887398.24,437842.35,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-EB84758B43B6DE6ADF37,FIN-4CDBA27F7C9EFDF6A6CA,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,41,democratic,BOBBY GUERRA,212951.07,212951.07,,,0.0,532389.02,32380.92,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,approved_identity_adjudication:FINID-TX-BOBBY-GUERRA-HD41,100.0,0
LCAND-DF1B381205FD3A25ACD7,FIN-B96282E42233FEF451C7,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,41,republican,JOHN ROBERT GUERRA,23174.38,23174.38,,,1000.0,28698.49,2921.0,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-CD1ACE2E9D500735A8A5,FIN-D661AEDC551892EF32EB,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,43,democratic,MARIANA CASAREZ,9826.98,9826.98,,,0.0,6997.75,1700.0,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-F0EF82E0E0EB737D070C,FIN-F7FAA51DAC07E94A609E,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,43,republican,J.M. LOZANO,91300.66,91300.66,,,40000.0,4979.5,422850.82,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,approved_identity_adjudication:FINID-TX-JM-LOZANO-HD43,100.0,0
LCAND-A351FC0E2C3ADF624174,FIN-FCDA61F09F4290FBD3BC,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,44,democratic,ERIC NORMAN,58292.81,58292.81,,,0.0,38897.61,540.39,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-21FF66CC3B6D1BE98149,FIN-0C2DA92F2861D8794BE6,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,44,republican,ALAN SCHOOLCRAFT,1633732.15,1633732.15,,,355000.0,975753.78,48347.69,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-BC58A76DD81E7B2539B3,FIN-F6C287280E63D61D90E2,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,45,democratic,ERIN ZWIENER,464684.96,464684.96,,,0.0,440957.6,51501.05,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-053EED87F773F600FA54,FIN-769C44819344FF9F67B8,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,45,republican,TENNYSON G. MORENO,13040.88,13040.88,,,0.0,9008.14,1081.22,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-FC28BC2AF6A1382EF7AD,FIN-12B52571876C80E60D4B,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,46,democratic,SHERYL COLE,139747.61,139747.61,,,0.0,82201.70999999999,178688.78,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-FD926B9613BA678A0877,FIN-C8576C9D0379602A0EB3,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,46,republican,NIKKI KOSICH,0.0,0.0,,,0.0,1016.52,196.61,observed_zero,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-9CF29DF3F3F0C5D14917,FIN-1DC1F0B18DA9C5B25848,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,47,democratic,VIKKI GOODWIN,294031.4,294031.4,,,0.0,230456.47,150679.17,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-FAC911748B7440B5135C,FIN-E6C69F53C67305F209D0,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,47,republican,SCOTT FIRSING,12156.72,12156.72,,,25988.2,33505.75,0.0,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-10128C58CF809F28E7F9,FIN-60044DD186AAA6A92F36,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,52,democratic,JENNIE BIRKHOLZ,167189.22999999998,167189.22999999998,,,0.0,143638.22,8703.91,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-17D0FC78237BED14FFA1,FIN-2E26C84FADE43C7C953E,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,52,republican,CAROLINE HARRIS DAVILA,1383480.76,1383480.76,,,0.0,1047809.13,260174.14,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-07C09248564344B645BF,FIN-DD6F1FC9E5D322AE43F7,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,53,democratic,JOE P. HERRERA,3503.0,3503.0,,,0.0,6993.530000000001,50.0,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-0084DBF8A49740423FF1,FIN-1E26A56E31AD53EC3C77,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,53,republican,WES VIRDELL,553267.1699999999,553267.1699999999,,,0.0,385631.0500000001,97978.33,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-DAB442D88B29ACC7AEF7,FIN-799E3BE3F9375BB8759B,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,54,democratic,DAWN RICHARDSON,79241.08,79241.08,,,0.0,40772.28999999999,7047.18,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-03A2928755F0D61E855C,FIN-CF5148DD38D98CAC18E0,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,54,republican,BRAD BUCKLEY,482711.94000000006,482711.94000000006,,,0.0,502718.1,281024.55,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-7903E0BB64B652F3A7A3,FIN-B20557DD407031656C47,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,55,democratic,JENNIFER ALICIA LEE,145880.0,145880.0,,,500.0,138094.69,523.74,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-B5BF0A109B44C3ED684D,FIN-3BDB3CA8CC1D7A3F867A,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,55,republican,HILLARY HICKLAND,967303.54,967303.54,,,0.0,423734.34,77461.19,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-30A9EEFA488CB0F01CF1,FIN-E23F5700F20C396339D9,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,57,democratic,COLLIN JOHNSON,647.51,647.51,,,0.0,750.0,0.0,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-9EB70AEEED0FB7B18B74,FIN-DFC79E9B7221999DC2C5,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,57,republican,RICHARD HAYES,165107.74,165107.74,,,73000.0,238860.63,41684.97,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-B0A35DBDC05DB7C34E85,FIN-4C0404919D37E3ACA00A,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,59,democratic,HANNAH BOHM,30692.5,30692.5,,,0.0,19544.44,9696.18,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-CBB4A82254EE5F6711AC,FIN-CAB62B444E842ACC6BA8,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,59,republican,SHELBY SLAWSON,194924.01,194924.01,,,116000.0,156377.05,252119.15,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-0EF222C3A00171956982,FIN-516BE2954DF881777AAC,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,6,democratic,CODY J GRACE,,,,,0.0,10213.23,1694.51,review_boundary_spanning_report,0,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-9C9FE0954C70148940B0,FIN-876F1D06BEAC24DC9B77,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,6,republican,DANIEL ALDERS,235836.18,235836.18,,,0.0,211509.06,79907.22,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-32B1B81C4DBE8346276C,FIN-D87BBC632C2EE74F4EA3,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,61,democratic,TONY ADAMS,6447.96,6447.96,,,5200.0,3616.56,8558.67,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-12606CDDBA08757DD5CE,FIN-5B05C3790D1AF5418420,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,61,republican,KERESA RICHARDSON,402872.91,402872.91,,,149155.5,424600.91,91000.0,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-13EA13CFED1061127DB8,FIN-853B18D20EE5B59C7B8F,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,62,democratic,TIFFANY DRAKE,11175.51,11175.51,,,0.0,9685.01,1789.83,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-8D8890B2204F808141BA,FIN-A7C88BC08FD3BB9B1328,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,62,republican,SHELLEY LUTHER,495771.37,495771.37,,,0.0,325309.42000000004,70748.04,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-B2296E98308B79173D1D,FIN-10AEBCA4F1EE406C066A,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,63,democratic,MICHELLE BECKLEY,179033.25,179033.25,,,0.0,164642.97999999998,1148.95,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-AC10C124EC2FB276937C,FIN-1164617BCA8320D23691,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,63,republican,BEN BUMGARNER,781866.2999999999,781866.2999999999,,,264194.47,835425.99,53489.38,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-1BAA1E25A07962AE0EB1,FIN-037EB2C41E7F3F47483F,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,64,democratic,ANGELA BREWER,14298.679999999998,14298.679999999998,,,0.0,17085.72,0.0,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-AC64FBA9D3F109160FF1,FIN-2C9CEECBA8834D28A1D0,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,64,republican,ANDY HOPPER,1137658.43,1137658.43,,,23200.0,1024667.21,78398.31,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-FAD33B24DE6533192861,FIN-2FC97FC218189F68A2F7,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,65,democratic,DETRICK DEBURR,10540.12,10540.12,,,580.38,16236.03,0.0,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-FE124CAFEDA4649EC2EC,FIN-E1822AFA2F4EBA6074F2,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,65,republican,MITCH LITTLE,1136729.8,1136729.8,,,125000.0,1195623.14,106006.09,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-1B129C9C5B46834474F0,FIN-A0F314F632704DDBF983,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,66,democratic,DAVID W. CARSTENS,16212.53,16212.53,,,7000.0,6773.0,4100.0,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
LCAND-ED3A211EAA6E783FD2EC,FIN-339165DB58901B903482,RUN-133197C8B7B94F21A2939B438EDAF692,TX,2024,lower,66,republican,MATT SHAHEEN,960464.3,960464.3,,,0.0,432881.61,610261.0,observed_positive,1,Texas Ethics Commission report-cover summaries,reported_total_contributions,fuzzy_name_with_exact_election_scope,100.0,0
