county,precinct,office,district,party,candidate,votes
Morgan,CARRIE MATTHEWS REC CTR,Commissioner of Agriculture and Industries,,REP,Rick Pate,60
Morgan,CARRIE MATTHEWS REC CTR,Commissioner of Agriculture and Industries,,,Over Votes,0
Morgan,CARRIE MATTHEWS REC CTR,Commissioner of Agriculture and Industries,,,Under Votes,840
Morgan,CARRIE MATTHEWS REC CTR,Governor,,DEM,Walt Maddox,852
Morgan,CARRIE MATTHEWS REC CTR,Governor,,NON,Write-ins,0
Morgan,CARRIE MATTHEWS REC CTR,Governor,,REP,Kay Ivey,55
Morgan,CARRIE MATTHEWS REC CTR,Governor,,,Over Votes,0
Morgan,CARRIE MATTHEWS REC CTR,Governor,,,Under Votes,3
Morgan,CARRIE MATTHEWS REC CTR,Lieutenant Governor,,DEM,Will Boyd,862
Morgan,CARRIE MATTHEWS REC CTR,Lieutenant Governor,,NON,Write-ins,0
Morgan,CARRIE MATTHEWS REC CTR,Lieutenant Governor,,REP,Will Ainsworth,41
Morgan,CARRIE MATTHEWS REC CTR,Lieutenant Governor,,,Over Votes,0
Morgan,CARRIE MATTHEWS REC CTR,Lieutenant Governor,,,Under Votes,7
Morgan,CARRIE MATTHEWS REC CTR,Secretary of State,,DEM,Heather Milam,855
Morgan,CARRIE MATTHEWS REC CTR,Secretary of State,,NON,Write-ins,1
Morgan,CARRIE MATTHEWS REC CTR,Secretary of State,,REP,John H. Merrill,38
Morgan,CARRIE MATTHEWS REC CTR,Secretary of State,,,Over Votes,0
Morgan,CARRIE MATTHEWS REC CTR,Secretary of State,,,Under Votes,16
Morgan,CARRIE MATTHEWS REC CTR,State Auditor,,DEM,Miranda Karrine Joseph,854
Morgan,CARRIE MATTHEWS REC CTR,State Auditor,,NON,Write-ins,3
Morgan,CARRIE MATTHEWS REC CTR,State Auditor,,REP,Jim Zeigler,38
Morgan,CARRIE MATTHEWS REC CTR,State Auditor,,,Over Votes,0
Morgan,CARRIE MATTHEWS REC CTR,State Auditor,,,Under Votes,15
Morgan,CARRIE MATTHEWS REC CTR,State House,4,DEM,Jo Ann Cummings,0
Morgan,CARRIE MATTHEWS REC CTR,State House,4,IND,"Polan ""Pete"" Willis, Jr.",0
Morgan,CARRIE MATTHEWS REC CTR,State House,4,NON,Write-ins,0
Morgan,CARRIE MATTHEWS REC CTR,State House,4,REP,Parker Duncan Moore,0
Morgan,CARRIE MATTHEWS REC CTR,State House,4,,Over Votes,0
Morgan,CARRIE MATTHEWS REC CTR,State House,4,,Under Votes,0
Morgan,CARRIE MATTHEWS REC CTR,State House,8,DEM,Billy Jackson,871
Morgan,CARRIE MATTHEWS REC CTR,State House,8,NON,Write-ins,0
Morgan,CARRIE MATTHEWS REC CTR,State House,8,REP,Terri Collins,38
Morgan,CARRIE MATTHEWS REC CTR,State House,8,,Over Votes,1
Morgan,CARRIE MATTHEWS REC CTR,State House,8,,Under Votes,0
Morgan,CARRIE MATTHEWS REC CTR,State Senate,3,NON,Write-ins,16
Morgan,CARRIE MATTHEWS REC CTR,State Senate,3,REP,Arthur Orr,68
Morgan,CARRIE MATTHEWS REC CTR,State Senate,3,,Over Votes,0
Morgan,CARRIE MATTHEWS REC CTR,State Senate,3,,Under Votes,826
Morgan,CARRIE MATTHEWS REC CTR,State Treasurer,,NON,Write-ins,10
Morgan,CARRIE MATTHEWS REC CTR,State Treasurer,,REP,John McMillan,57
Morgan,CARRIE MATTHEWS REC CTR,State Treasurer,,,Over Votes,0
Morgan,CARRIE MATTHEWS REC CTR,State Treasurer,,,Under Votes,843
Morgan,CARRIE MATTHEWS REC CTR,Straight Party,,DEM,Alabama Democratic Party,816
Morgan,CARRIE MATTHEWS REC CTR,Straight Party,,REP,Alabama Republican Party,31
Morgan,CARRIE MATTHEWS REC CTR,Straight Party,,,Over Votes,0
Morgan,CARRIE MATTHEWS REC CTR,Straight Party,,,Under Votes,63
Morgan,CARRIE MATTHEWS REC CTR,U.S. House,5,DEM,Peter Joffrion,863
Morgan,CARRIE MATTHEWS REC CTR,U.S. House,5,NON,Write-ins,0
Morgan,CARRIE MATTHEWS REC CTR,U.S. House,5,REP,Mo Brooks,39
Morgan,CARRIE MATTHEWS REC CTR,U.S. House,5,,Over Votes,0
Morgan,CARRIE MATTHEWS REC CTR,U.S. House,5,,Under Votes,8
Morgan,CENTER SPRINGS METHODIST,Attorney General,,DEM,Joseph Siegelman,84
Morgan,CENTER SPRINGS METHODIST,Attorney General,,NON,Write-ins,1
Morgan,CENTER SPRINGS METHODIST,Attorney General,,REP,Steve Marshall,368
Morgan,CENTER SPRINGS METHODIST,Attorney General,,,Over Votes,0
Morgan,CENTER SPRINGS METHODIST,Attorney General,,,Under Votes,3
Morgan,CENTER SPRINGS METHODIST,Ballots Cast,,,Ballots Cast - Total,456
Morgan,CENTER SPRINGS METHODIST,Commissioner of Agriculture and Industries,,NON,Write-ins,4
Morgan,CENTER SPRINGS METHODIST,Commissioner of Agriculture and Industries,,REP,Rick Pate,375
Morgan,CENTER SPRINGS METHODIST,Commissioner of Agriculture and Industries,,,Over Votes,0
Morgan,CENTER SPRINGS METHODIST,Commissioner of Agriculture and Industries,,,Under Votes,77
Morgan,CENTER SPRINGS METHODIST,Governor,,DEM,Walt Maddox,87
Morgan,CENTER SPRINGS METHODIST,Governor,,NON,Write-ins,2
Morgan,CENTER SPRINGS METHODIST,Governor,,REP,Kay Ivey,363
Morgan,CENTER SPRINGS METHODIST,Governor,,,Over Votes,1
Morgan,CENTER SPRINGS METHODIST,Governor,,,Under Votes,3
Morgan,CENTER SPRINGS METHODIST,Lieutenant Governor,,DEM,Will Boyd,78
Morgan,CENTER SPRINGS METHODIST,Lieutenant Governor,,NON,Write-ins,0
Morgan,CENTER SPRINGS METHODIST,Lieutenant Governor,,REP,Will Ainsworth,371
Morgan,CENTER SPRINGS METHODIST,Lieutenant Governor,,,Over Votes,0
Morgan,CENTER SPRINGS METHODIST,Lieutenant Governor,,,Under Votes,7
Morgan,CENTER SPRINGS METHODIST,Secretary of State,,DEM,Heather Milam,75
Morgan,CENTER SPRINGS METHODIST,Secretary of State,,NON,Write-ins,0
Morgan,CENTER SPRINGS METHODIST,Secretary of State,,REP,John H. Merrill,372
Morgan,CENTER SPRINGS METHODIST,Secretary of State,,,Over Votes,0
Morgan,CENTER SPRINGS METHODIST,Secretary of State,,,Under Votes,9
Morgan,CENTER SPRINGS METHODIST,State Auditor,,DEM,Miranda Karrine Joseph,84
Morgan,CENTER SPRINGS METHODIST,State Auditor,,NON,Write-ins,0
Morgan,CENTER SPRINGS METHODIST,State Auditor,,REP,Jim Zeigler,361
Morgan,CENTER SPRINGS METHODIST,State Auditor,,,Over Votes,0
Morgan,CENTER SPRINGS METHODIST,State Auditor,,,Under Votes,11
Morgan,CENTER SPRINGS METHODIST,State House,4,DEM,Jo Ann Cummings,62
Morgan,CENTER SPRINGS METHODIST,State House,4,IND,"Polan ""Pete"" Willis, Jr.",41
Morgan,CENTER SPRINGS METHODIST,State House,4,NON,Write-ins,0
Morgan,CENTER SPRINGS METHODIST,State House,4,REP,Parker Duncan Moore,347
Morgan,CENTER SPRINGS METHODIST,State House,4,,Over Votes,1
Morgan,CENTER SPRINGS METHODIST,State House,4,,Under Votes,5
Morgan,CENTER SPRINGS METHODIST,State Senate,3,NON,Write-ins,5
Morgan,CENTER SPRINGS METHODIST,State Senate,3,REP,Arthur Orr,392
Morgan,CENTER SPRINGS METHODIST,State Senate,3,,Over Votes,0
Morgan,CENTER SPRINGS METHODIST,State Senate,3,,Under Votes,59
Morgan,CENTER SPRINGS METHODIST,State Treasurer,,NON,Write-ins,3
Morgan,CENTER SPRINGS METHODIST,State Treasurer,,REP,John McMillan,378
Morgan,CENTER SPRINGS METHODIST,State Treasurer,,,Over Votes,0
Morgan,CENTER SPRINGS METHODIST,State Treasurer,,,Under Votes,75
Morgan,CENTER SPRINGS METHODIST,Straight Party,,DEM,Alabama Democratic Party,39
Morgan,CENTER SPRINGS METHODIST,Straight Party,,REP,Alabama Republican Party,242
Morgan,CENTER SPRINGS METHODIST,Straight Party,,,Over Votes,0
Morgan,CENTER SPRINGS METHODIST,Straight Party,,,Under Votes,175
Morgan,CENTER SPRINGS METHODIST,U.S. House,5,DEM,Peter Joffrion,83
Morgan,CENTER SPRINGS METHODIST,U.S. House,5,NON,Write-ins,1
Morgan,CENTER SPRINGS METHODIST,U.S. House,5,REP,Mo Brooks,370
Morgan,CENTER SPRINGS METHODIST,U.S. House,5,,Over Votes,0
Morgan,CENTER SPRINGS METHODIST,U.S. House,5,,Under Votes,2
Morgan,COTACO FIRE STATION,Attorney General,,DEM,Joseph Siegelman,145
Morgan,COTACO FIRE STATION,Attorney General,,NON,Write-ins,0
Morgan,COTACO FIRE STATION,Attorney General,,REP,Steve Marshall,480
Morgan,COTACO FIRE STATION,Attorney General,,,Over Votes,0
Morgan,COTACO FIRE STATION,Attorney General,,,Under Votes,9
Morgan,COTACO FIRE STATION,Ballots Cast,,,Ballots Cast - Total,634
Morgan,COTACO FIRE STATION,Commissioner of Agriculture and Industries,,NON,Write-ins,6
Morgan,COTACO FIRE STATION,Commissioner of Agriculture and Industries,,REP,Rick Pate,486
Morgan,COTACO FIRE STATION,Commissioner of Agriculture and Industries,,,Over Votes,0
Morgan,COTACO FIRE STATION,Commissioner of Agriculture and Industries,,,Under Votes,142
Morgan,COTACO FIRE STATION,Governor,,DEM,Walt Maddox,137
Morgan,COTACO FIRE STATION,Governor,,NON,Write-ins,0
Morgan,COTACO FIRE STATION,Governor,,REP,Kay Ivey,491
Morgan,COTACO FIRE STATION,Governor,,,Over Votes,0
Morgan,COTACO FIRE STATION,Governor,,,Under Votes,6
Morgan,COTACO FIRE STATION,Lieutenant Governor,,DEM,Will Boyd,124
Morgan,COTACO FIRE STATION,Lieutenant Governor,,NON,Write-ins,0
Morgan,COTACO FIRE STATION,Lieutenant Governor,,REP,Will Ainsworth,505
Morgan,COTACO FIRE STATION,Lieutenant Governor,,,Over Votes,0
Morgan,COTACO FIRE STATION,Lieutenant Governor,,,Under Votes,5
Morgan,COTACO FIRE STATION,Secretary of State,,DEM,Heather Milam,131
Morgan,COTACO FIRE STATION,Secretary of State,,NON,Write-ins,1
Morgan,COTACO FIRE STATION,Secretary of State,,REP,John H. Merrill,490
Morgan,COTACO FIRE STATION,Secretary of State,,,Over Votes,0
Morgan,COTACO FIRE STATION,Secretary of State,,,Under Votes,12
Morgan,COTACO FIRE STATION,State Auditor,,DEM,Miranda Karrine Joseph,128
Morgan,COTACO FIRE STATION,State Auditor,,NON,Write-ins,0
Morgan,COTACO FIRE STATION,State Auditor,,REP,Jim Zeigler,487
Morgan,COTACO FIRE STATION,State Auditor,,,Over Votes,0
Morgan,COTACO FIRE STATION,State Auditor,,,Under Votes,19
Morgan,COTACO FIRE STATION,State House,4,DEM,Jo Ann Cummings,71
Morgan,COTACO FIRE STATION,State House,4,IND,"Polan ""Pete"" Willis, Jr.",15
Morgan,COTACO FIRE STATION,State House,4,NON,Write-ins,0
Morgan,COTACO FIRE STATION,State House,4,REP,Parker Duncan Moore,294
Morgan,COTACO FIRE STATION,State House,4,,Over Votes,0
Morgan,COTACO FIRE STATION,State House,4,,Under Votes,4
Morgan,COTACO FIRE STATION,State House,9,NON,Write-ins,4
Morgan,COTACO FIRE STATION,State House,9,REP,Scott Stadthagen,195
Morgan,COTACO FIRE STATION,State House,9,,Over Votes,0
Morgan,COTACO FIRE STATION,State House,9,,Under Votes,51
Morgan,COTACO FIRE STATION,State Senate,3,NON,Write-ins,5
Morgan,COTACO FIRE STATION,State Senate,3,REP,Arthur Orr,511
Morgan,COTACO FIRE STATION,State Senate,3,,Over Votes,0
Morgan,COTACO FIRE STATION,State Senate,3,,Under Votes,118
Morgan,COTACO FIRE STATION,State Treasurer,,NON,Write-ins,6
Morgan,COTACO FIRE STATION,State Treasurer,,REP,John McMillan,490
Morgan,COTACO FIRE STATION,State Treasurer,,,Over Votes,0
Morgan,COTACO FIRE STATION,State Treasurer,,,Under Votes,138
Morgan,COTACO FIRE STATION,Straight Party,,DEM,Alabama Democratic Party,88
Morgan,COTACO FIRE STATION,Straight Party,,REP,Alabama Republican Party,325
Morgan,COTACO FIRE STATION,Straight Party,,,Over Votes,0
Morgan,COTACO FIRE STATION,Straight Party,,,Under Votes,221
Morgan,COTACO FIRE STATION,U.S. House,5,DEM,Peter Joffrion,133
Morgan,COTACO FIRE STATION,U.S. House,5,NON,Write-ins,0
Morgan,COTACO FIRE STATION,U.S. House,5,REP,Mo Brooks,494
Morgan,COTACO FIRE STATION,U.S. House,5,,Over Votes,0
Morgan,COTACO FIRE STATION,U.S. House,5,,Under Votes,7
Morgan,DANVILLE VOLUNTEER FIRE,Attorney General,,DEM,Joseph Siegelman,55
Morgan,DANVILLE VOLUNTEER FIRE,Attorney General,,NON,Write-ins,0
Morgan,DANVILLE VOLUNTEER FIRE,Attorney General,,REP,Steve Marshall,299
Morgan,DANVILLE VOLUNTEER FIRE,Attorney General,,,Over Votes,1
Morgan,DANVILLE VOLUNTEER FIRE,Attorney General,,,Under Votes,8
Morgan,DANVILLE VOLUNTEER FIRE,Ballots Cast,,,Ballots Cast - Total,363
Morgan,DANVILLE VOLUNTEER FIRE,Commissioner of Agriculture and Industries,,NON,Write-ins,2
Morgan,DANVILLE VOLUNTEER FIRE,Commissioner of Agriculture and Industries,,REP,Rick Pate,290
Morgan,DANVILLE VOLUNTEER FIRE,Commissioner of Agriculture and Industries,,,Over Votes,0
Morgan,DANVILLE VOLUNTEER FIRE,Commissioner of Agriculture and Industries,,,Under Votes,71
Morgan,DANVILLE VOLUNTEER FIRE,Governor,,DEM,Walt Maddox,59
Morgan,DANVILLE VOLUNTEER FIRE,Governor,,NON,Write-ins,0
Morgan,DANVILLE VOLUNTEER FIRE,Governor,,REP,Kay Ivey,302
Morgan,DANVILLE VOLUNTEER FIRE,Governor,,,Over Votes,0
Morgan,DANVILLE VOLUNTEER FIRE,Governor,,,Under Votes,2
Morgan,DANVILLE VOLUNTEER FIRE,Lieutenant Governor,,DEM,Will Boyd,37
Morgan,DANVILLE VOLUNTEER FIRE,Lieutenant Governor,,NON,Write-ins,0
Morgan,DANVILLE VOLUNTEER FIRE,Lieutenant Governor,,REP,Will Ainsworth,316
Morgan,DANVILLE VOLUNTEER FIRE,Lieutenant Governor,,,Over Votes,0
Morgan,DANVILLE VOLUNTEER FIRE,Lieutenant Governor,,,Under Votes,10
Morgan,DANVILLE VOLUNTEER FIRE,Secretary of State,,DEM,Heather Milam,34
Morgan,DANVILLE VOLUNTEER FIRE,Secretary of State,,NON,Write-ins,0
Morgan,DANVILLE VOLUNTEER FIRE,Secretary of State,,REP,John H. Merrill,304
Morgan,DANVILLE VOLUNTEER FIRE,Secretary of State,,,Over Votes,0
Morgan,DANVILLE VOLUNTEER FIRE,Secretary of State,,,Under Votes,25
Morgan,DANVILLE VOLUNTEER FIRE,State Auditor,,DEM,Miranda Karrine Joseph,40
Morgan,DANVILLE VOLUNTEER FIRE,State Auditor,,NON,Write-ins,1
Morgan,DANVILLE VOLUNTEER FIRE,State Auditor,,REP,Jim Zeigler,296
Morgan,DANVILLE VOLUNTEER FIRE,State Auditor,,,Over Votes,0
Morgan,DANVILLE VOLUNTEER FIRE,State Auditor,,,Under Votes,26
Morgan,DANVILLE VOLUNTEER FIRE,State House,8,DEM,Billy Jackson,33
Morgan,DANVILLE VOLUNTEER FIRE,State House,8,NON,Write-ins,0
Morgan,DANVILLE VOLUNTEER FIRE,State House,8,REP,Terri Collins,182
Morgan,DANVILLE VOLUNTEER FIRE,State House,8,,Over Votes,0
Morgan,DANVILLE VOLUNTEER FIRE,State House,8,,Under Votes,7
Morgan,DANVILLE VOLUNTEER FIRE,State House,9,NON,Write-ins,3
Morgan,DANVILLE VOLUNTEER FIRE,State House,9,REP,Scott Stadthagen,117
Morgan,DANVILLE VOLUNTEER FIRE,State House,9,,Over Votes,0
Morgan,DANVILLE VOLUNTEER FIRE,State House,9,,Under Votes,21
Morgan,DANVILLE VOLUNTEER FIRE,State Senate,3,NON,Write-ins,2
Morgan,DANVILLE VOLUNTEER FIRE,State Senate,3,REP,Arthur Orr,315
Morgan,DANVILLE VOLUNTEER FIRE,State Senate,3,,Over Votes,0
Morgan,DANVILLE VOLUNTEER FIRE,State Senate,3,,Under Votes,46
Morgan,DANVILLE VOLUNTEER FIRE,State Treasurer,,NON,Write-ins,1
Morgan,DANVILLE VOLUNTEER FIRE,State Treasurer,,REP,John McMillan,286
Morgan,DANVILLE VOLUNTEER FIRE,State Treasurer,,,Over Votes,0
Morgan,DANVILLE VOLUNTEER FIRE,State Treasurer,,,Under Votes,76
Morgan,DANVILLE VOLUNTEER FIRE,Straight Party,,DEM,Alabama Democratic Party,18
Morgan,DANVILLE VOLUNTEER FIRE,Straight Party,,REP,Alabama Republican Party,183
Morgan,DANVILLE VOLUNTEER FIRE,Straight Party,,,Over Votes,0
Morgan,DANVILLE VOLUNTEER FIRE,Straight Party,,,Under Votes,162
Morgan,DANVILLE VOLUNTEER FIRE,U.S. House,5,DEM,Peter Joffrion,51
Morgan,DANVILLE VOLUNTEER FIRE,U.S. House,5,NON,Write-ins,0
Morgan,DANVILLE VOLUNTEER FIRE,U.S. House,5,REP,Mo Brooks,303
Morgan,DANVILLE VOLUNTEER FIRE,U.S. House,5,,Over Votes,0
Morgan,DANVILLE VOLUNTEER FIRE,U.S. House,5,,Under Votes,9
Morgan,DECATUR BAPTIST CHURCH,Attorney General,,DEM,Joseph Siegelman,894
Morgan,DECATUR BAPTIST CHURCH,Attorney General,,NON,Write-ins,1
Morgan,DECATUR BAPTIST CHURCH,Attorney General,,REP,Steve Marshall,1703
Morgan,DECATUR BAPTIST CHURCH,Attorney General,,,Over Votes,0
Morgan,DECATUR BAPTIST CHURCH,Attorney General,,,Under Votes,30
Morgan,DECATUR BAPTIST CHURCH,Ballots Cast,,,Ballots Cast - Total,2628
Morgan,DECATUR BAPTIST CHURCH,Commissioner of Agriculture and Industries,,NON,Write-ins,47
Morgan,DECATUR BAPTIST CHURCH,Commissioner of Agriculture and Industries,,REP,Rick Pate,1812
Morgan,DECATUR BAPTIST CHURCH,Commissioner of Agriculture and Industries,,,Over Votes,0
Morgan,DECATUR BAPTIST CHURCH,Commissioner of Agriculture and Industries,,,Under Votes,769
Morgan,DECATUR BAPTIST CHURCH,Governor,,DEM,Walt Maddox,926
Morgan,DECATUR BAPTIST CHURCH,Governor,,NON,Write-ins,6
Morgan,DECATUR BAPTIST CHURCH,Governor,,REP,Kay Ivey,1683
Morgan,DECATUR BAPTIST CHURCH,Governor,,,Over Votes,0
Morgan,DECATUR BAPTIST CHURCH,Governor,,,Under Votes,13
Morgan,DECATUR BAPTIST CHURCH,Lieutenant Governor,,DEM,Will Boyd,810
Morgan,DECATUR BAPTIST CHURCH,Lieutenant Governor,,NON,Write-ins,2
Morgan,DECATUR BAPTIST CHURCH,Lieutenant Governor,,REP,Will Ainsworth,1789
Morgan,DECATUR BAPTIST CHURCH,Lieutenant Governor,,,Over Votes,0
Morgan,DECATUR BAPTIST CHURCH,Lieutenant Governor,,,Under Votes,27
Morgan,DECATUR BAPTIST CHURCH,Secretary of State,,DEM,Heather Milam,830
Morgan,DECATUR BAPTIST CHURCH,Secretary of State,,NON,Write-ins,1
Morgan,DECATUR BAPTIST CHURCH,Secretary of State,,REP,John H. Merrill,1736
Morgan,DECATUR BAPTIST CHURCH,Secretary of State,,,Over Votes,1
Morgan,DECATUR BAPTIST CHURCH,Secretary of State,,,Under Votes,60
Morgan,DECATUR BAPTIST CHURCH,State Auditor,,DEM,Miranda Karrine Joseph,837
Morgan,DECATUR BAPTIST CHURCH,State Auditor,,NON,Write-ins,0
Morgan,DECATUR BAPTIST CHURCH,State Auditor,,REP,Jim Zeigler,1713
Morgan,DECATUR BAPTIST CHURCH,State Auditor,,,Over Votes,0
Morgan,DECATUR BAPTIST CHURCH,State Auditor,,,Under Votes,78
Morgan,DECATUR BAPTIST CHURCH,State House,7,DEM,Kenneth A. Brackins,0
Morgan,DECATUR BAPTIST CHURCH,State House,7,NON,Write-ins,0
Morgan,DECATUR BAPTIST CHURCH,State House,7,REP,Proncey Robertson,0
Morgan,DECATUR BAPTIST CHURCH,State House,7,,Over Votes,0
Morgan,DECATUR BAPTIST CHURCH,State House,7,,Under Votes,0
Morgan,DECATUR BAPTIST CHURCH,State House,8,DEM,Billy Jackson,916
Morgan,DECATUR BAPTIST CHURCH,State House,8,NON,Write-ins,2
Morgan,DECATUR BAPTIST CHURCH,State House,8,REP,Terri Collins,1686
Morgan,DECATUR BAPTIST CHURCH,State House,8,,Over Votes,0
Morgan,DECATUR BAPTIST CHURCH,State House,8,,Under Votes,24
Morgan,DECATUR BAPTIST CHURCH,State Senate,3,NON,Write-ins,56
Morgan,DECATUR BAPTIST CHURCH,State Senate,3,REP,Arthur Orr,1907
Morgan,DECATUR BAPTIST CHURCH,State Senate,3,,Over Votes,0
Morgan,DECATUR BAPTIST CHURCH,State Senate,3,,Under Votes,665
Morgan,DECATUR BAPTIST CHURCH,State Treasurer,,NON,Write-ins,47
Morgan,DECATUR BAPTIST CHURCH,State Treasurer,,REP,John McMillan,1816
Morgan,DECATUR BAPTIST CHURCH,State Treasurer,,,Over Votes,0
Morgan,DECATUR BAPTIST CHURCH,State Treasurer,,,Under Votes,765
Morgan,DECATUR BAPTIST CHURCH,Straight Party,,DEM,Alabama Democratic Party,535
Morgan,DECATUR BAPTIST CHURCH,Straight Party,,REP,Alabama Republican Party,1143
Morgan,DECATUR BAPTIST CHURCH,Straight Party,,,Over Votes,0
Morgan,DECATUR BAPTIST CHURCH,Straight Party,,,Under Votes,950
Morgan,DECATUR BAPTIST CHURCH,U.S. House,5,DEM,Peter Joffrion,876
Morgan,DECATUR BAPTIST CHURCH,U.S. House,5,NON,Write-ins,2
Morgan,DECATUR BAPTIST CHURCH,U.S. House,5,REP,Mo Brooks,1727
Morgan,DECATUR BAPTIST CHURCH,U.S. House,5,,Over Votes,0
Morgan,DECATUR BAPTIST CHURCH,U.S. House,5,,Under Votes,23
Morgan,DECATUR FIRE & RESCUE #8,Attorney General,,DEM,Joseph Siegelman,224
Morgan,DECATUR FIRE & RESCUE #8,Attorney General,,NON,Write-ins,1
Morgan,DECATUR FIRE & RESCUE #8,Attorney General,,REP,Steve Marshall,904
Morgan,DECATUR FIRE & RESCUE #8,Attorney General,,,Over Votes,1
Morgan,DECATUR FIRE & RESCUE #8,Attorney General,,,Under Votes,14
Morgan,DECATUR FIRE & RESCUE #8,Ballots Cast,,,Ballots Cast - Total,1144
Morgan,DECATUR FIRE & RESCUE #8,Commissioner of Agriculture and Industries,,NON,Write-ins,5
Morgan,DECATUR FIRE & RESCUE #8,Commissioner of Agriculture and Industries,,REP,Rick Pate,937
Morgan,DECATUR FIRE & RESCUE #8,Commissioner of Agriculture and Industries,,,Over Votes,0
Morgan,DECATUR FIRE & RESCUE #8,Commissioner of Agriculture and Industries,,,Under Votes,202
Morgan,DECATUR FIRE & RESCUE #8,Governor,,DEM,Walt Maddox,232
Morgan,DECATUR FIRE & RESCUE #8,Governor,,NON,Write-ins,1
Morgan,DECATUR FIRE & RESCUE #8,Governor,,REP,Kay Ivey,900
Morgan,DECATUR FIRE & RESCUE #8,Governor,,,Over Votes,0
Morgan,DECATUR FIRE & RESCUE #8,Governor,,,Under Votes,11
Morgan,DECATUR FIRE & RESCUE #8,Lieutenant Governor,,DEM,Will Boyd,181
Morgan,DECATUR FIRE & RESCUE #8,Lieutenant Governor,,NON,Write-ins,0
Morgan,DECATUR FIRE & RESCUE #8,Lieutenant Governor,,REP,Will Ainsworth,950
Morgan,DECATUR FIRE & RESCUE #8,Lieutenant Governor,,,Over Votes,0
Morgan,DECATUR FIRE & RESCUE #8,Lieutenant Governor,,,Under Votes,13
Morgan,DECATUR FIRE & RESCUE #8,Secretary of State,,DEM,Heather Milam,189
Morgan,DECATUR FIRE & RESCUE #8,Secretary of State,,NON,Write-ins,0
Morgan,DECATUR FIRE & RESCUE #8,Secretary of State,,REP,John H. Merrill,931
Morgan,DECATUR FIRE & RESCUE #8,Secretary of State,,,Over Votes,0
Morgan,DECATUR FIRE & RESCUE #8,Secretary of State,,,Under Votes,24
Morgan,DECATUR FIRE & RESCUE #8,State Auditor,,DEM,Miranda Karrine Joseph,196
Morgan,DECATUR FIRE & RESCUE #8,State Auditor,,NON,Write-ins,1
Morgan,DECATUR FIRE & RESCUE #8,State Auditor,,REP,Jim Zeigler,918
Morgan,DECATUR FIRE & RESCUE #8,State Auditor,,,Over Votes,0
Morgan,DECATUR FIRE & RESCUE #8,State Auditor,,,Under Votes,29
Morgan,DECATUR FIRE & RESCUE #8,State House,4,DEM,Jo Ann Cummings,134
Morgan,DECATUR FIRE & RESCUE #8,State House,4,IND,"Polan ""Pete"" Willis, Jr.",153
Morgan,DECATUR FIRE & RESCUE #8,State House,4,NON,Write-ins,1
Morgan,DECATUR FIRE & RESCUE #8,State House,4,REP,Parker Duncan Moore,849
Morgan,DECATUR FIRE & RESCUE #8,State House,4,,Over Votes,2
Morgan,DECATUR FIRE & RESCUE #8,State House,4,,Under Votes,5
Morgan,DECATUR FIRE & RESCUE #8,State Senate,3,NON,Write-ins,5
Morgan,DECATUR FIRE & RESCUE #8,State Senate,3,REP,Arthur Orr,1002
Morgan,DECATUR FIRE & RESCUE #8,State Senate,3,,Over Votes,0
Morgan,DECATUR FIRE & RESCUE #8,State Senate,3,,Under Votes,137
Morgan,DECATUR FIRE & RESCUE #8,State Treasurer,,NON,Write-ins,6
Morgan,DECATUR FIRE & RESCUE #8,State Treasurer,,REP,John McMillan,938
Morgan,DECATUR FIRE & RESCUE #8,State Treasurer,,,Over Votes,0
Morgan,DECATUR FIRE & RESCUE #8,State Treasurer,,,Under Votes,200
Morgan,DECATUR FIRE & RESCUE #8,Straight Party,,DEM,Alabama Democratic Party,93
Morgan,DECATUR FIRE & RESCUE #8,Straight Party,,REP,Alabama Republican Party,644
Morgan,DECATUR FIRE & RESCUE #8,Straight Party,,,Over Votes,0
Morgan,DECATUR FIRE & RESCUE #8,Straight Party,,,Under Votes,407
Morgan,DECATUR FIRE & RESCUE #8,U.S. House,5,DEM,Peter Joffrion,213
Morgan,DECATUR FIRE & RESCUE #8,U.S. House,5,NON,Write-ins,0
Morgan,DECATUR FIRE & RESCUE #8,U.S. House,5,REP,Mo Brooks,920
Morgan,DECATUR FIRE & RESCUE #8,U.S. House,5,,Over Votes,0
Morgan,DECATUR FIRE & RESCUE #8,U.S. House,5,,Under Votes,11
Morgan,DECATUR FIRE (OLD FLINT),Attorney General,,DEM,Joseph Siegelman,52
Morgan,DECATUR FIRE (OLD FLINT),Attorney General,,NON,Write-ins,2
Morgan,DECATUR FIRE (OLD FLINT),Attorney General,,REP,Steve Marshall,205
Morgan,DECATUR FIRE (OLD FLINT),Attorney General,,,Over Votes,1
Morgan,DECATUR FIRE (OLD FLINT),Attorney General,,,Under Votes,2
Morgan,DECATUR FIRE (OLD FLINT),Ballots Cast,,,Ballots Cast - Total,262
Morgan,DECATUR FIRE (OLD FLINT),Commissioner of Agriculture and Industries,,NON,Write-ins,3
Morgan,DECATUR FIRE (OLD FLINT),Commissioner of Agriculture and Industries,,REP,Rick Pate,216
Morgan,DECATUR FIRE (OLD FLINT),Commissioner of Agriculture and Industries,,,Over Votes,0
Morgan,DECATUR FIRE (OLD FLINT),Commissioner of Agriculture and Industries,,,Under Votes,43
Morgan,DECATUR FIRE (OLD FLINT),Governor,,DEM,Walt Maddox,55
Morgan,DECATUR FIRE (OLD FLINT),Governor,,NON,Write-ins,0
